Iteration	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1310	-433.607	-420.103	-13.5042	329509.8	6.359163	11.01014	7.581518	0.246175	0.34028	0.412429	0.520874	0.301763	0.016918	0.653716	0.0276029	0.997787	0.999434	1.00056	1.00222	2.967662
1320	-433.273	-418.401	-14.8723	779123.5	8.173892	10.39305	9.693825	0.310733	0.408626	0.480439	0.584403	0.303796	0.0587663	0.402211	0.235227	0.99856	0.999632	1.00037	1.00144	3.242879
1330	-441.619	-419.151	-22.4684	426962.2	16.91834	18.93894	7.798151	0.371563	0.446428	0.499387	0.575874	0.437124	0.286774	0.216819	0.0592826	0.998055	0.999502	1.0005	1.00195	3.911336
1340	-436.812	-417.922	-18.8904	845031.5	12.49579	15.83122	9.127971	0.332739	0.414487	0.473441	0.559369	0.398036	0.346126	0.200383	0.0554542	0.998618	0.999646	1.00035	1.00138	3.572128
1350	-422.86	-414.599	-8.26063	710954.9	13.5187	15.45024	10.69284	0.356752	0.438941	0.497528	0.582039	0.148064	0.327512	0.478672	0.045752	0.998493	0.999615	1.00038	1.00151	2.508315
1360	-419.798	-407.806	-11.9918	48671.52	16.41495	16.08276	10.05209	0.397669	0.477102	0.532689	0.611799	0.593585	0.171051	0.223738	0.011626	0.994244	0.998523	1.00147	1.00577	2.814171
1370	-420.691	-408.454	-12.2367	847673.7	10.4343	9.856664	8.423555	0.380238	0.478623	0.547963	0.645003	0.403915	0.0792335	0.442007	0.0748437	0.99862	0.999647	1.00035	1.00138	2.87846
1380	-432.916	-418.593	-14.3228	752416.1	10.12202	7.634734	8.813892	0.421908	0.528227	0.601355	0.700301	0.514587	0.17039	0.0408952	0.274128	0.998535	0.999625	1.00037	1.00147	3.177159
1390	-424.187	-409.382	-14.8052	3517.448	19.84572	15.66886	8.764325	0.45271	0.530056	0.582991	0.656922	0.24572	0.547406	0.0444066	0.162468	0.97865	0.994445	1.00539	1.02151	3.027445
1400	-437.725	-425.509	-12.2161	104600.3	11.11457	16.02549	11.95982	0.302852	0.384252	0.443887	0.531953	0.276394	0.0158361	0.00442281	0.703348	0.996073	0.998993	1.001	1.00393	2.876406
1410	-440.409	-419.271	-21.138	420080.8	14.95022	15.37225	9.19554	0.383062	0.464631	0.522079	0.604113	0.335787	0.164775	0.184484	0.314955	0.99804	0.999498	1.0005	1.00196	3.7936
1420	-432.575	-416.681	-15.8945	207647.4	16.34812	15.29406	7.682318	0.407058	0.487798	0.544069	0.623738	0.0860341	0.497775	0.0376356	0.378555	0.997212	0.999286	1.00071	1.00279	3.108189
1430	-428.813	-419.01	-9.80303	563363.7	11.86509	13.30083	14.91965	0.353997	0.441692	0.504336	0.594274	0.424182	0.134368	0.0163085	0.425142	0.998307	0.999567	1.00043	1.00169	2.606683
1440	-431.159	-421.565	-9.59446	345501.4	12.86942	14.46718	12.04511	0.35759	0.442111	0.502356	0.589017	0.2224	0.0952444	0.651152	0.0312041	0.997838	0.999447	1.00055	1.00216	2.654804
1450	-429.502	-412.269	-17.2323	645334.8	24.34725	32.23157	14.70362	0.351603	0.410962	0.453124	0.515124	0.0374778	0.0356211	0.249916	0.676985	0.998418	0.999595	1.0004	1.00158	2.906815
1460	-428.544	-420.693	-7.85107	494710	11.20167	8.62819	14.13016	0.424586	0.525713	0.595295	0.690181	0.380391	0.0625909	0.305462	0.251556	0.998193	0.999538	1.00046	1.00181	2.536151
1470	-418.827	-413.76	-5.0675	762814.1	7.549844	11.25901	13.89652	0.278748	0.3731	0.443697	0.547956	0.241776	0.68094	0.0568087	0.0204747	0.998545	0.999628	1.00037	1.00146	2.3496
1480	-420.816	-417.692	-3.12468	947454.2	5.65376	4.107238	17.54072	0.384528	0.521366	0.616646	0.740451	0.346216	0.53433	0.0125729	0.106881	0.998694	0.999666	1.00033	1.00131	2.198864
1490	-417.706	-415.391	-2.31462	773384.2	5.473388	8.726579	14.86443	0.252142	0.356098	0.4359	0.55423	0.577633	0.0305661	0.0811024	0.310699	0.998555	0.99963	1.00037	1.00145	2.17887
1500	-426.01	-421.288	-4.72119	226045	6.600902	10.54398	13.11393	0.260838	0.357302	0.430515	0.539425	0.0341812	0.263149	0.46357	0.2391	0.997328	0.999316	1.00068	1.00267	2.342171
1510	-419.473	-406.322	-13.151	739553.8	5.071786	6.966604	8.128809	0.271657	0.386242	0.473196	0.598957	0.202434	0.0485346	0.593539	0.155493	0.998522	0.999622	1.00038	1.00148	3.059479
1520	-423.321	-411.925	-11.3956	833532.3	7.601074	9.569738	10.46719	0.308579	0.409868	0.484341	0.591832	0.411742	0.0748311	0.202544	0.310883	0.998608	0.999644	1.00036	1.00139	2.911675
1530	-430.46	-421.769	-8.691	837503.2	6.399626	20.79883	10.50262	0.157787	0.222489	0.274656	0.35877	0.0946858	0.132062	0.0521254	0.721127	0.998611	0.999645	1.00035	1.00139	2.558802
1540	-412.635	-408.951	-3.68391	389010.1	11.97459	20.18961	13.82485	0.277467	0.350672	0.40482	0.486127	0.352434	0.260248	0.221715	0.165604	0.997963	0.999479	1.00052	1.00204	2.153791
1550	-425.532	-409.493	-16.0396	158878.9	4.823005	6.281542	9.619967	0.277223	0.396689	0.487068	0.616419	0.144916	0.450233	0.172945	0.231906	0.996813	0.999184	1.00081	1.00319	3.441982
1560	-428.102	-413.899	-14.2023	466497.3	7.427038	11.96839	12.65355	0.264883	0.356457	0.425552	0.528592	0.233122	0.0727397	0.200102	0.494036	0.99814	0.999524	1.00047	1.00186	3.072965
1570	-423.863	-416.126	-7.73708	186713	15.04117	17.51805	10.24936	0.358068	0.435872	0.491264	0.571455	0.3383	0.0276866	0.301574	0.332439	0.99706	0.999247	1.00075	1.00294	2.403007
1580	-428.668	-412.293	-16.3753	425818.7	17.25114	23.64085	8.610979	0.331389	0.399904	0.449128	0.521635	0.59187	0.0981618	0.270083	0.0398844	0.998053	0.999502	1.0005	1.00195	3.137168
1590	-431.089	-411.695	-19.394	993073.2	26.15156	31.85603	6.942916	0.37175	0.431088	0.472941	0.534096	0.283787	0.348948	0.183489	0.183775	0.998725	0.999674	1.00033	1.00128	3.103785
1600	-431.462	-410.461	-21.0012	776351	21.894	29.99487	7.099221	0.340639	0.402103	0.445969	0.510637	0.166632	0.366576	0.328084	0.138708	0.998558	0.999631	1.00037	1.00144	3.447114
1610	-428.927	-411.221	-17.7055	875428.8	12.36327	22.36105	8.879578	0.266204	0.335881	0.387617	0.465821	0.203364	0.256941	0.0846905	0.455004	0.998642	0.999653	1.00035	1.00136	3.369635
1620	-423.583	-411.504	-12.0781	445095.5	13.77077	18.3372	14.46539	0.32752	0.404239	0.459619	0.540859	0.0928036	0.0815136	0.666192	0.159491	0.998095	0.999513	1.00049	1.00191	2.733572
1630	-423.742	-412.478	-11.2639	481998.3	9.443947	8.431246	12.19839	0.384959	0.489502	0.562936	0.66451	0.106835	0.375985	0.360316	0.156864	0.99817	0.999532	1.00047	1.00183	2.867556
1640	-428.223	-414.575	-13.6476	347502.7	35.27757	39.61497	10.39323	0.399986	0.453056	0.490116	0.544025	0.411959	0.296665	0.0379845	0.253392	0.997845	0.999448	1.00055	1.00216	2.572605
1650	-424.999	-414.438	-10.5612	272562.7	29.11985	35.7043	11.97007	0.374213	0.430493	0.470128	0.528098	0.619132	0.26503	0.113547	0.00229197	0.997566	0.999377	1.00062	1.00244	2.423057
1660	-431.946	-416.749	-15.1975	336683.8	16.22616	23.9407	7.599533	0.314416	0.382601	0.431952	0.505125	0.126927	0.170575	0.566877	0.135621	0.99781	0.99944	1.00056	1.00219	2.893291
1670	-437.077	-418.983	-18.0934	342120.2	25.17224	18.00465	7.614693	0.485736	0.556399	0.604277	0.670901	0.46091	0.0959461	0.229655	0.213489	0.997828	0.999444	1.00055	1.00217	3.236543
1680	-433.784	-418.007	-15.7771	166309.2	15.70346	24.33053	14.16162	0.30372	0.371377	0.420575	0.493847	0.152483	0.179942	0.202912	0.464663	0.996885	0.999202	1.00079	1.00312	2.952268
1690	-428.289	-419.606	-8.68323	426869.7	8.664464	11.4154	12.298	0.30738	0.401514	0.470634	0.571291	0.339529	0.101146	0.123485	0.43584	0.998055	0.999502	1.0005	1.00195	2.636765
1700	-420.225	-415.543	-4.68214	186554.6	8.39601	7.586955	13.50208	0.375065	0.484569	0.561871	0.668475	0.411934	0.135372	0.433493	0.019201	0.997059	0.999247	1.00075	1.00294	2.346094
1710	-417.624	-411.04	-6.58425	348075.8	6.061742	8.318982	13.77851	0.281525	0.388502	0.468822	0.585555	0.0571071	0.261666	0.481449	0.199778	0.997846	0.999449	1.00055	1.00216	2.49323
1720	-422.433	-410.053	-12.3808	982819.7	6.269424	4.578722	8.238943	0.392091	0.523255	0.614298	0.733538	0.354875	0.317396	0.182176	0.145553	0.998718	0.999672	1.00033	1.00128	2.990779
1730	-426.088	-413.031	-13.0571	37563.32	3.863518	4.252414	11.06752	0.289312	0.427696	0.531637	0.674467	0.312297	0.598511	0.0738046	0.0153876	0.993449	0.998317	1.00167	1.00657	3.141112
1740	-430.653	-412.133	-18.52	793293.7	3.799249	5.052874	8.992815	0.260173	0.389364	0.488903	0.630523	0.385009	0.214698	0.00355089	0.396742	0.998573	0.999635	1.00036	1.00143	3.749453
1750	-421.989	-410.538	-11.4508	247111.4	3.814854	4.252361	12.56995	0.286568	0.42492	0.529097	0.672498	0.0799306	0.312265	0.508491	0.0993134	0.997444	0.999346	1.00065	1.00256	2.948555
1760	-419.026	-413.276	-5.7499	347070.2	5.858284	4.122493	14.34735	0.392854	0.528877	0.62305	0.744982	0.487923	0.134431	0.0823234	0.295322	0.997843	0.999448	1.00055	1.00216	2.452013
1770	-423.032	-411.092	-11.9403	746104.2	2.43754	3.285998	10.60358	0.232635	0.381465	0.50032	0.665873	0.308921	0.0225275	0.434323	0.234229	0.998529	0.999624	1.00038	1.00147	3.071267
1780	-427.396	-418.946	-8.45033	168167.4	2.86047	5.82829	9.993833	0.188968	0.305352	0.401855	0.548509	0.38013	0.00654146	0.266132	0.347196	0.996902	0.999207	1.00079	1.0031	2.696415
1790	-432.779	-415.755	-17.0239	227640.1	2.402253	4.353051	6.181672	0.195811	0.326757	0.435535	0.596271	0.116444	0.16582	0.685999	0.0317364	0.997337	0.999318	1.00068	1.00267	3.336378
1800	-432.763	-416.009	-16.7538	125842	2.831939	3.235736	8.922005	0.263258	0.414721	0.531582	0.690336	0.252397	0.263178	0.265065	0.219359	0.996419	0.999083	1.00091	1.00359	3.584807
1810	-433.584	-417.302	-16.2822	991330.5	2.253775	3.687583	10.20569	0.205005	0.345228	0.460879	0.627789	0.0199972	0.0827308	0.827144	0.0701279	0.998724	0.999674	1.00033	1.00128	3.498441
1820	-426.247	-412.084	-14.1624	114687.6	9.27883	10.49257	10.33864	0.339136	0.436343	0.506427	0.606595	0.255657	0.373081	0.190323	0.18094	0.996249	0.999039	1.00096	1.00376	3.153385
1830	-429.108	-416.944	-12.1642	522633	17.40555	15.39297	12.04595	0.422006	0.501773	0.557019	0.634872	0.284314	0.527316	0.107901	0.0804691	0.998242	0.99955	1.00045	1.00176	2.82278
1840	-424.672	-412.24	-12.4326	437914.6	24.44569	22.07777	10.00547	0.433666	0.50132	0.548058	0.614555	0.109389	0.71711	0.0904423	0.083059	0.99808	0.999509	1.00049	1.00192	2.716751
1850	-416.085	-404.874	-11.2109	143699.5	17.64997	20.98683	9.170062	0.361056	0.432865	0.483859	0.557991	0.4333	0.315284	0.0118712	0.239544	0.996649	0.999142	1.00085	1.00336	2.621492
1860	-419.722	-406.104	-13.6173	599950.7	10.61942	16.78965	13.31299	0.284065	0.363616	0.422466	0.510239	0.0207162	0.73947	0.0788887	0.160925	0.998359	0.99958	1.00042	1.00164	2.932635
1870	-425.723	-413.78	-11.943	536208.4	12.54787	15.04821	9.544697	0.343613	0.427015	0.486859	0.573549	0.225708	0.0489817	0.673022	0.0522879	0.998265	0.999556	1.00044	1.00174	2.841566
1880	-433.105	-424.87	-8.23426	354221.1	10.21895	13.70148	10.63011	0.312388	0.399512	0.463143	0.556249	0.261828	0.176216	0.347906	0.214051	0.997865	0.999454	1.00054	1.00214	2.551042
1890	-432.476	-417.248	-15.228	59434.16	9.769255	5.983453	8.240389	0.45897	0.572132	0.648076	0.747326	0.461982	0.310756	0.138018	0.0892436	0.994791	0.998663	1.00133	1.00522	3.276917
1900	-413.527	-408.835	-4.69285	88773.85	3.184088	3.921194	12.68915	0.260532	0.402193	0.511644	0.663724	0.210332	0.628122	0.141867	0.01968	0.995737	0.998907	1.00109	1.00427	2.418526
1910	-407.641	-403.85	-3.79114	920186.8	3.60705	5.239859	11.14277	0.244526	0.371174	0.470195	0.613041	0.0830793	0.579087	0.0968849	0.240949	0.998675	0.999661	1.00034	1.00133	2.300494
1920	-430.569	-414.096	-16.4732	355361.1	12.67463	11.1667	11.31002	0.40547	0.497713	0.561943	0.65158	0.266747	0.0976529	0.621443	0.0141571	0.997869	0.999455	1.00054	1.00213	3.295723
1930	-430.069	-410.79	-19.2794	866541.7	11.85891	13.35559	6.642135	0.353066	0.440629	0.503209	0.593104	0.274869	0.298087	0.326262	0.100783	0.998635	0.999651	1.00035	1.00137	3.50982
1940	-425.7	-407.417	-18.2833	638096.2	12.06539	13.97055	8.432935	0.348524	0.434529	0.496119	0.584919	0.0292359	0.0366051	0.879666	0.0544926	0.998409	0.999593	1.00041	1.00159	3.528288
1950	-426.452	-407.879	-18.5729	53292.09	5.74384	9.484132	8.845206	0.248973	0.349277	0.426317	0.541221	0.214696	0.0189467	0.440234	0.326123	0.994499	0.998588	1.0014	1.00551	3.687518
1960	-428.37	-417.143	-11.2274	997178.1	4.68962	3.19654	14.21029	0.378714	0.528046	0.631913	0.763382	0.711145	0.0578525	0.0577589	0.173244	0.998727	0.999675	1.00032	1.00127	2.855504
1970	-425.801	-422.299	-3.50129	421908.7	2.037259	2.725868	12.64739	0.223394	0.380874	0.508429	0.683666	0.28071	0.274412	0.199337	0.245542	0.998044	0.999499	1.0005	1.00196	2.342876
1980	-425.199	-418.985	-6.21428	814816.7	7.659637	5.036568	13.0762	0.426774	0.55063	0.634909	0.74466	0.616656	0.096394	0.0636176	0.223332	0.998592	0.99964	1.00036	1.00141	2.49044
1990	-426.448	-409.003	-17.4449	4608.897	6.035254	5.150529	11.45019	0.362237	0.489781	0.580277	0.701898	0.749396	0.0274292	0.123296	0.0998796	0.981339	0.995156	1.00472	1.01878	3.48382
2000	-422.955	-411.575	-11.3806	291436.7	6.119279	5.278901	9.172054	0.361395	0.487831	0.577615	0.698605	0.280863	0.0599937	0.536747	0.122397	0.997646	0.999398	1.0006	1.00236	2.937139
2010	-428.717	-412.149	-16.5679	536551.1	7.758278	6.423887	8.606344	0.385843	0.502023	0.583395	0.693661	0.476437	0.374737	0.125995	0.0228309	0.998265	0.999556	1.00044	1.00174	3.469621
2020	-419.641	-415.378	-4.26294	368978.7	8.038603	8.619677	17.1329	0.3407	0.445992	0.521898	0.629124	0.405694	0.0711076	0.478759	0.044439	0.997908	0.999465	1.00053	1.00209	2.236833
2030	-421.856	-413.882	-7.97462	250445.5	19.1721	21.7667	11.61154	0.374201	0.444543	0.494221	0.566183	0.584853	0.140067	0.215374	0.0597054	0.997461	0.99935	1.00065	1.00254	2.400568
2040	-414.814	-406.226	-8.58781	879803.2	10.31183	18.80932	11.70828	0.257824	0.332839	0.389063	0.474183	0.178569	0.13125	0.518936	0.171245	0.998645	0.999654	1.00035	1.00136	2.555773
2050	-423.348	-411.122	-12.2258	56653.51	15.74341	10.85237	9.939487	0.468242	0.557157	0.617333	0.69935	0.734617	0.0284899	0.00393508	0.232958	0.994665	0.998631	1.00136	1.00535	2.893835
2060	-432.139	-413.067	-19.0717	113356.5	9.311642	8.990951	8.084667	0.369151	0.471756	0.544491	0.646193	0.521112	0.112755	0.143929	0.222204	0.996227	0.999033	1.00096	1.00378	3.709908
2070	-432.835	-416.607	-16.228	391115.1	6.136648	5.965209	8.544806	0.340923	0.46251	0.550148	0.670734	0.240007	0.356513	0.168803	0.234677	0.997968	0.99948	1.00052	1.00203	3.452902
2080	-420.323	-410.017	-10.3056	610414.5	5.280574	8.766028	9.895836	0.244168	0.347535	0.427408	0.546472	0.0886084	0.541881	0.0743049	0.295206	0.998374	0.999584	1.00042	1.00163	2.825573
2090	-426.493	-423.808	-2.68481	4070.065	2.221477	3.46675	13.4402	0.209902	0.353781	0.47187	0.640504	0.0100549	0.387294	0.239905	0.362746	0.980147	0.994841	1.00502	1.01999	2.274526
2100	-428.534	-415.446	-13.0872	451432.7	3.813248	3.457839	8.78263	0.31746	0.466	0.574758	0.718452	0.0418621	0.472601	0.348694	0.136843	0.998109	0.999516	1.00048	1.00189	3.154525
2110	-443.264	-422.455	-20.8098	437097.5	6.175091	9.893135	7.37968	0.257191	0.356114	0.431515	0.543624	0.0195295	0.196673	0.330823	0.452975	0.998078	0.999508	1.00049	1.00192	3.941225
2120	-435.847	-419.133	-16.7142	808703.8	6.799848	8.030374	9.6329	0.313536	0.422275	0.502092	0.615869	0.133091	0.283447	0.0936719	0.489791	0.998587	0.999639	1.00036	1.00141	3.473055
2130	-431.151	-419.163	-11.9885	874662.6	8.156485	8.666725	8.683906	0.343242	0.448243	0.523817	0.630484	0.133673	0.484834	0.168653	0.212841	0.998641	0.999653	1.00035	1.00136	2.913182
2140	-426.508	-410.535	-15.9738	922818.8	9.097874	12.53	10.18887	0.301824	0.392307	0.458886	0.556469	0.13836	0.258206	0.25227	0.351163	0.998677	0.999662	1.00034	1.00132	3.314981
2150	-432.748	-414.842	-17.9067	494241.6	11.456	16.17057	7.809594	0.308165	0.389268	0.448503	0.535798	0.106809	0.316735	0.0627432	0.513713	0.998193	0.999538	1.00046	1.00181	3.43278
2160	-432.929	-412.663	-20.2652	125642.8	5.335473	6.096419	6.116013	0.30443	0.425595	0.515299	0.641372	0.0139012	0.688273	0.132267	0.165559	0.996416	0.999082	1.00091	1.00359	3.770218
2170	-431.687	-411.327	-20.3598	351254.4	9.851597	9.077927	10.96698	0.381547	0.483206	0.55478	0.654397	0.260397	0.60875	0.0943159	0.0365375	0.997856	0.999451	1.00055	1.00215	3.711564
2180	-434.794	-417.345	-17.4483	45696.34	7.308101	9.200292	8.588606	0.306437	0.40937	0.485196	0.594528	0.0763084	0.279347	0.144825	0.49952	0.99406	0.998475	1.00151	1.00595	3.544701
2190	-438.132	-422.453	-15.6784	409637.1	9.635906	13.15955	10.57459	0.306157	0.394791	0.459793	0.555042	0.0814396	0.285538	0.424583	0.208439	0.998015	0.999492	1.00051	1.00199	3.263747
2200	-434.705	-422.759	-11.946	169643.6	12.31561	15.02998	11.15155	0.3393	0.422814	0.482872	0.57002	0.319137	0.401539	0.0261982	0.253125	0.996916	0.99921	1.00079	1.00309	2.866246
2210	-440.566	-417.128	-23.4374	591571.7	11.9462	11.51258	5.952213	0.384173	0.476296	0.541121	0.632474	0.324437	0.335421	0.152696	0.187446	0.998348	0.999577	1.00042	1.00165	4.059853
2220	-430.079	-412.484	-17.5949	27093.18	9.36895	14.50863	9.38255	0.282268	0.367006	0.42995	0.523544	0.419975	0.0842049	0.040711	0.455109	0.992288	0.998017	1.00196	1.00773	3.475884
2230	-422.952	-412.616	-10.3354	904805.9	11.12816	9.708523	9.122816	0.399672	0.497682	0.566056	0.66092	0.586655	0.0219934	0.315102	0.0762501	0.998664	0.999658	1.00034	1.00134	2.716562
2240	-426.241	-415.227	-11.0141	503802.9	4.555325	8.61921	7.91192	0.218148	0.320481	0.401476	0.524276	0.351684	0.0126128	0.0154544	0.620248	0.99821	0.999542	1.00046	1.00179	2.751588
2250	-429.539	-419.882	-9.65721	111059.4	9.892554	8.427988	10.29316	0.396908	0.500808	0.573317	0.673113	0.510712	0.0635895	0.0258245	0.399874	0.996188	0.999023	1.00097	1.00382	2.730477
2260	-423.144	-417.236	-5.90714	253705	7.424482	6.012715	12.89755	0.386733	0.505803	0.589089	0.70128	0.548085	0.0266325	0.263296	0.161986	0.997478	0.999354	1.00064	1.00252	2.462951
2270	-426.477	-420.419	-6.05754	407773.1	3.398895	6.209782	9.046508	0.210098	0.326066	0.419651	0.55991	0.0270979	0.242206	0.374538	0.356158	0.99801	0.999491	1.00051	1.00199	2.361768
2280	-426.061	-415.241	-10.8199	616904.7	4.94297	9.429615	11.12767	0.220471	0.319249	0.397022	0.51519	0.12494	0.210067	0.216372	0.448621	0.998382	0.999586	1.00041	1.00162	2.881854
2290	-419.21	-410.338	-8.87176	576169.8	8.786292	11.74339	12.90165	0.3055	0.398513	0.466867	0.566614	0.123704	0.0678446	0.492919	0.315532	0.998326	0.999572	1.00043	1.00168	2.63773
2300	-432.392	-413.059	-19.3324	261789.2	25.97399	30.04267	9.918166	0.382571	0.443258	0.485918	0.547993	0.161131	0.575825	0.143371	0.119674	0.997517	0.999364	1.00063	1.00249	3.313228
2310	-422.965	-409.636	-13.3292	594381.6	15.08338	18.12648	11.40096	0.351896	0.428679	0.483481	0.563089	0.0113337	0.509655	0.244056	0.234956	0.998352	0.999578	1.00042	1.00165	2.933076
2320	-413.77	-405.916	-7.85403	628334	11.9269	14.49852	10.3322	0.338495	0.423325	0.484372	0.57287	0.0665859	0.375318	0.3091	0.248996	0.998397	0.99959	1.00041	1.0016	2.478532
2330	-422.32	-410.128	-12.1925	985366.6	7.239104	8.871306	11.00249	0.310642	0.415112	0.49188	0.602115	0.261974	0.287358	0.328962	0.121706	0.99872	0.999673	1.00033	1.00128	2.99195
2340	-430.139	-412.98	-17.1595	74350.47	9.309787	9.097577	9.470403	0.366864	0.469071	0.541622	0.643241	0.354158	0.234328	0.194471	0.217042	0.995342	0.998805	1.00119	1.00467	3.486042
2350	-431.989	-414.834	-17.1549	312290.7	8.672003	9.339583	8.097847	0.344377	0.44622	0.519457	0.623227	0.167145	0.423569	0.250618	0.158668	0.997726	0.999418	1.00058	1.00228	3.477071
2360	-435.589	-417.259	-18.3304	642566.1	7.960282	11.30205	9.310366	0.28983	0.384226	0.454332	0.557274	0.078829	0.347184	0.0255294	0.548458	0.998415	0.999595	1.0004	1.00159	3.605571
2370	-442.474	-419.106	-23.3682	895450.8	5.240991	6.601317	6.42165	0.287415	0.404795	0.492804	0.618439	0.266182	0.0834026	0.4159	0.234515	0.998657	0.999657	1.00034	1.00134	4.308673
2380	-441.6	-421.65	-19.9496	441800	3.966156	4.821314	7.958603	0.276093	0.408088	0.508347	0.648925	0.308885	0.213309	0.240095	0.237711	0.998088	0.999511	1.00049	1.00191	3.936537
2390	-434.219	-418.908	-15.3118	778270.5	2.505313	2.821833	11.47918	0.257017	0.415188	0.538142	0.703256	0.202297	0.182314	0.449293	0.166096	0.99856	0.999632	1.00037	1.00144	3.346995
2400	-429.534	-418.89	-10.6433	778270.5	6.040775	5.821151	13.2784	0.341347	0.464049	0.552459	0.673832	0.446721	0.0285924	0.386401	0.138286	0.99856	0.999632	1.00037	1.00144	2.827437
2410	-432.998	-423.83	-9.16831	865994.5	3.927337	8.919397	8.666354	0.187527	0.285401	0.365237	0.489356	0.0246514	0.00558653	0.763597	0.206165	0.998634	0.999651	1.00035	1.00137	2.632253
2420	-431.618	-415.491	-16.1264	13124.17	4.051889	6.98093	13.63725	0.226178	0.338295	0.426936	0.559104	0.039986	0.211076	0.504776	0.244163	0.988926	0.997144	1.00281	1.01112	3.220454
2430	-421.831	-409.697	-12.1338	790346.5	3.032708	5.048519	10.44902	0.217062	0.343348	0.44511	0.594566	0.240841	0.0588539	0.246466	0.453839	0.998571	0.999634	1.00036	1.00143	3.069237
2440	-419.508	-408.133	-11.3756	681538.4	6.797001	6.769964	12.20657	0.343486	0.459244	0.542557	0.658186	0.174527	0.608137	0.155241	0.0620947	0.998461	0.999606	1.00039	1.00154	2.911759
2450	-419.216	-409.641	-9.57525	159401.6	8.809479	13.61703	12.46823	0.27981	0.366848	0.431683	0.528025	0.0966476	0.0902637	0.242454	0.570634	0.996818	0.999185	1.00081	1.00319	2.687142
2460	-427.566	-420.408	-7.15759	353811.4	8.296372	13.52992	10.2522	0.267873	0.354858	0.420166	0.517794	0.18071	0.279165	0.135384	0.404741	0.997864	0.999453	1.00055	1.00214	2.451342
