Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_rate_12	prob_rate_13	prob_rate_21	prob_rate_23	prob_rate_31	prob_rate_32	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
2926	0	-38.5445	-55.4648	16.9203	1	1	0	0	0	0	0	0	0.001578884	0.004976793	0.0001687735	0.001301041	0.0939134	0.527305	0.378782
2927	1	-30.8161	-55.2733	24.4573	0	0	0	0	1	0	0.0002664151	0.001332542	0.0006745011	0.004271462	0	0.0003459704	0.518287	0.284442	0.197271
2928	0	-37.0211	-54.2875	17.2663	1	0	0	0	1	0	0	0.0003778872	0.0006130757	0.006119279	0	0.0004698561	0.0939134	0.527305	0.378782
2929	1	-42.9111	-54.8408	11.9297	1	1	0	0	1	0	0	0	0.0006717225	0.004271462	0	0.0009395703	0.264345	0.43439	0.301266
2930	0	-31.4349	-58.2014	26.7665	0	0	0	0	1	0	0.0002866369	0.0003778872	0.0007027312	0.001588734	0	0.00096279	0.170753	0.482587	0.34666
2931	1	-42.8531	-54.1309	11.2777	1	1	0	0	1	0	0	0	0.001467497	0.004271462	0	0.0009829166	0.343227	0.564014	0.0927589
2932	0	-37.2721	-57.0277	19.7556	1	0	0	0	1	0	0	0.0003895555	0.001653856	0.001588734	0	0.0007442466	0.251241	0.710064	0.038695
2933	1	-36.8634	-54.4619	17.5984	0	1	0	0	1	0	0.0004307921	0	0.001467497	0.004271462	0	0.0009829166	0.316527	0.546781	0.136692
2934	0	-39.6214	-59.2894	19.6681	0	1	0	0	1	0	0.001688771	0	0.0009559056	0.001588734	0	0.0002555825	0.620928	0.353926	0.0251453
2935	1	-45.1278	-56.1936	11.0658	1	1	0	0	1	0	0	0	0.0009434355	0.004271462	0	0.001779757	0.316527	0.546781	0.136692
2936	0	-31.3974	-54.564	23.1666	0	0	0	0	1	0	0.0003401596	8.764957e-05	0.00193015	0.0054583	0	0.0007357776	0.620928	0.353926	0.0251453
2937	1	-32.9724	-58.3462	25.3738	0	1	0	0	0	0	0.0008322478	0	0.0009623905	0.002422589	0.0006917631	0.0008023262	0.316527	0.546781	0.136692
2938	0	-39.7636	-57.0606	17.297	1	0	0	0	1	0	0	0.0007940063	0.00193015	0.003702635	0	0.001113869	0.720662	0.0854496	0.193888
2939	1	-30.221	-56.1102	25.8892	1	0	0	0	0	0	0	2.714357e-05	0.001348656	0.002422589	7.485742e-05	0.001174666	0.324826	0.534898	0.140276
2940	0	-36.3317	-54.0539	17.7222	1	0	0	0	1	0	0	0.000632623	0.00193015	0.003702635	0	0.0007279659	0.0491414	0.790005	0.160853
2941	1	-36.8441	-56.1361	19.292	1	0	0	0	1	0	0	2.714357e-05	0.001348656	0.002422589	0	0.001174666	0.228433	0.411352	0.360215
2942	0	-36.0251	-58.6478	22.6227	0	0	0	0	1	0	0.0004438153	0.001143974	0.00193015	0.003702635	0	0.002031434	0.19558	0.164232	0.640188
2943	1	-43.0424	-55.8389	12.7965	1	1	0	0	1	0	0	0	0.001348656	0.002422589	0	0.0009959098	0.0757373	0.426856	0.497407
2944	0	-30.7887	-59.3176	28.5288	0	0	0	0	0	0	0.001125372	0.001325458	0.00193015	0.003702635	0.0001013367	0.002031434	0.201867	0.169511	0.628622
2945	1	-43.4101	-56.3856	12.9755	1	1	0	0	1	0	0	0	0.001348656	0.002192213	0	0.0009959098	0.170119	0.346007	0.483875
2946	0	-36.0564	-54.7026	18.6462	1	0	0	0	1	0	0	0.0008038649	0.0005915108	0.003702635	0	0.0007061473	0.114829	0.775883	0.109288
2947	1	-35.7153	-55.7465	20.0313	0	1	0	0	1	0	0.0001022134	0	0.001507005	0.002192213	0	0.0002201253	0.264239	0.53744	0.19832
2948	0	-42.6892	-56.4106	13.7213	1	1	0	0	1	0	0	0	0.0005915108	0.002279241	0	0.0007061473	0.239846	0.503471	0.256683
2949	1	-38.8561	-57.9186	19.0625	1	0	0	0	1	0	0	9.090482e-06	0.0028252	0.002192213	0	0.0002418397	0.399575	0.163353	0.437073
2950	0	-39.3281	-57.384	18.0559	0	1	0	0	1	0	1.853469e-06	0	0.003395559	0.002279241	0	0.000887236	0.164724	0.542075	0.293201
2951	1	-42.2038	-56.3314	14.1276	1	1	0	0	1	0	0	0	0.0006780965	0.002192213	0	0.0001837234	0.339503	0.504998	0.1555
2952	0	-40.8105	-58.0874	17.2769	0	1	0	0	1	0	0.001281725	0	0.003395559	0.00241322	0	0.0004759942	0.449845	0.357038	0.193117
2953	1	-44.6937	-57.2027	12.509	1	1	0	0	1	0	0	0	0.002425555	0.002192213	0	0.0005194317	0.0901385	0.193307	0.716554
2954	0	-43.9043	-56.6557	12.7515	1	1	0	0	1	0	0	0	0.000249548	0.003706816	0	0.0008687791	0.09484	0.587428	0.317732
2955	1	-43.3831	-55.8763	12.4932	1	1	0	0	1	0	0	0	0.002425555	0.002192213	0	0.0005398082	0.127633	0.760913	0.111454
2956	0	-37.4889	-56.7588	19.2699	0	1	0	0	1	0	0.0001763416	0	0.000249548	0.003706816	0	0.0008687791	0.0906052	0.60585	0.303545
2957	1	-37.4486	-56.2159	18.7672	0	1	0	0	1	0	0.0005384888	0	0.002425555	0.002192213	0	0.000492132	0.129566	0.757292	0.113142
2958	0	-42.5339	-55.9782	13.4443	1	1	0	0	1	0	0	0	0.0007661039	0.00229858	0	0.0008687791	0.0906052	0.60585	0.303545
2959	1	-36.2107	-55.5373	19.3265	1	0	0	0	1	0	0	0.0005581735	0.00172735	0.002192213	0	0.0004508094	0.141185	0.728658	0.130157
2960	0	-36.9891	-56.3505	19.3614	1	0	0	0	1	0	0	0.001576581	0.0007661039	0.00229858	0	0.0002424267	0.0906052	0.60585	0.303545
2961	1	-37.2883	-57.7944	20.506	1	0	0	0	1	0	0	0.000307238	0.0004934854	0.002192213	0	0.0004175558	0.420362	0.192113	0.387525
2962	0	-42.661	-56.259	13.5979	1	1	0	0	1	0	0	0	0.0007661039	0.002095989	0	0.0008736032	0.140533	0.671009	0.188458
2963	1	-26.4826	-57.3773	30.8947	0	0	0	0	0	0	0.0009576235	0.001386127	0.00105139	0.002960934	0.0001271388	0.0006882328	0.420362	0.192113	0.387525
2964	0	-29.9522	-55.0984	25.1461	0	0	0	0	1	0	0.0002045075	0.0005632668	0.0007661039	0.003596802	0	0.0008736032	0.109818	0.524352	0.36583
2965	1	-30.1135	-55.8877	25.7741	0	0	0	0	1	0	0.0001583259	0.0003371579	0.00105139	0.002960934	0	0.0006882328	0.437202	0.186531	0.376267
2966	0	-35.1212	-54.0315	18.9103	0	1	0	0	1	0	0.0006563233	0	0.0007661039	0.003596802	0	0.0004450426	0.0476526	0.786329	0.166019
2967	1	-42.3916	-56.9038	14.5122	1	0	0	0	1	0	0	0.004234065	0.00105139	0.005591116	0	0.0002482438	0.725787	0.185483	0.0887297
2968	0	-30.2633	-55.4339	25.1706	0	0	0	0	1	0	0.000355928	0.0007789007	0.0007661039	0.003195232	0	0.0008766389	0.14275	0.644375	0.212875
2969	1	-35.9808	-57.0427	21.0619	1	0	0	0	0	0	0	0.004234065	0.00105139	0.005591116	0.000136009	0.0002482438	0.66105	0.258135	0.0808153
2970	0	-36.4084	-57.0392	20.6308	1	0	0	0	1	0	0	2.12041e-05	0.0004362674	0.002120195	0	0.0006722558	0.14275	0.644375	0.212875
2971	1	-35.8509	-53.8094	17.9585	1	0	0	0	1	0	0	0.0001750048	0.000674871	0.005591116	0	0.0002482438	0.44759	0.488548	0.0638618
2972	0	-32.0849	-57.7668	25.682	0	1	0	0	0	0	0.001032183	0	0.0006204942	0.001820944	0.0003686772	0.001472332	0.0394099	0.203943	0.756647
2973	1	-51.9223	-56.8989	4.97655	1	1	0	0	1	1	0	0	0.000674871	0.005591116	0	0	0.523235	0.362194	0.11457
2974	0	-42.9173	-56.8652	13.9479	0	1	1	1	0	0	0.001444333	0	0	0	0.0003686772	0.001472332	0.0394099	0.203943	0.756647
2975	1	-37.2371	-55.3113	18.0742	1	0	0	0	1	0	0	0.001155983	0.001943625	0.002991574	0	0.0004491849	0.523235	0.362194	0.11457
2976	0	-43.4332	-57.3767	13.9436	1	1	0	1	0	0	0	0	0.001322951	0	0.0004998631	0.001468072	0.0344761	0.132408	0.833116
2977	1	-37.1093	-56.9665	19.8571	0	1	0	0	1	0	0.0001048182	0	0.0004269003	0.002991574	0	0.000722368	0.657926	0.198011	0.144063
2978	0	-41.1668	-55.5286	14.3618	1	1	0	1	0	0	0	0	0.000139412	0	0.0006796895	0.001933502	0.170073	0.332576	0.49735
2979	1	-36.9558	-56.1603	19.2046	1	0	0	0	1	0	0	0.0005503296	0.0007696785	0.003043161	0	0.000722368	0.619871	0.186558	0.193571
2980	0	-47.2958	-55.1105	7.8147	1	1	1	1	0	0	0	0	0	0	0.0006796895	0.001933502	0.18007	0.201054	0.618876
2981	1	-37.5208	-55.666	18.1452	0	1	0	0	1	0	0.002347771	0	0.0007696785	0.003043161	0	0.0002884077	0.113849	0.850598	0.0355524
2982	0	-30.3547	-56.7574	26.4027	0	0	1	0	0	0	0.0004955984	4.777489e-05	0	0.001230448	0.0006796895	0.001933502	0.148911	0.166264	0.684825
2983	1	-35.6254	-55.8524	20.227	1	0	0	0	1	0	0	0.0001661774	0.0007696785	0.002802022	0	3.16872e-05	0.20525	0.762865	0.0318854
2984	0	-43.3831	-57.8978	14.5147	1	0	1	1	0	0	0	0.0009803267	0	0	0.0002608871	0.00131464	0.129188	0.335953	0.534859
2985	1	-31.9427	-56.739	24.7963	1	0	0	0	0	0	0	0.0003672898	0.0007696785	0.004784567	0.0005145051	1.846197e-05	0.20525	0.762865	0.0318854
2986	0	-43.3036	-57.7139	14.4103	0	1	1	1	0	0	0.001114633	0	0	0	0.0002608871	0.00131464	0.159089	0.182257	0.658654
2987	1	-36.0636	-54.2452	18.1816	0	1	0	0	1	0	0.0001049454	0	0.0008186726	0.004484294	0	0.0009942183	0.261683	0.708695	0.0296213
2988	0	-37.7624	-59.3554	21.593	1	0	1	0	0	0	0	0.0001849413	0	0.0005189131	0.0005101695	0.0007974838	0.223407	0.0567431	0.71985
2989	1	-36.6189	-54.2664	17.6475	1	0	0	0	1	0	0	0.0001290051	0.0008186726	0.005147683	0	0.0009942183	0.297281	0.674526	0.0281931
2990	0	-43.4198	-58.5882	15.1684	1	1	0	1	0	0	0	0	0.0003390073	0	0.0005101695	0.0008652499	0.0191571	0.071667	0.909176
2991	1	-29.1732	-53.3304	24.1572	0	0	0	0	1	0	3.347556e-05	9.293798e-05	0.000756516	0.006006805	0	0.000387337	0.200092	0.767816	0.0320924
2992	0	-49.4357	-56.6066	7.17085	1	1	1	1	0	0	0	0	0	0	0.0005101695	0.002931672	0.0335583	0.763927	0.202515
2993	1	-42.6572	-53.6018	10.9446	1	1	0	0	1	0	0	0	0.000756516	0.006006805	0	0.000387337	0.396815	0.539541	0.0636444
2994	0	-39.3057	-58.3669	19.0612	1	0	0	1	0	0	0	0.001114928	0.0004141123	0	0.001141821	0.002599154	0.0335583	0.763927	0.202515
2995	1	-41.0841	-54.1972	13.1131	1	1	0	0	1	0	0	0	0.000756516	0.003500648	0	0.0001025231	0.318632	0.630264	0.0511047
2996	0	-30.7473	-56.8383	26.091	1	0	0	0	0	0	0	0.0001138633	0.0012705	0.0004101291	0.0004303921	0.00256326	0.0677002	0.0418654	0.890434
2997	1	-41.4161	-54.3362	12.9202	1	1	0	0	1	0	0	0	0.000756516	0.003500648	0	0.0003508695	0.545994	0.366435	0.087571
2998	0	-41.5272	-55.4029	13.8756	1	1	1	0	0	0	0	0	0	0.0004365199	0.0004303921	0.002511392	0.0986341	0.0609947	0.840371
2999	1	-42.0394	-53.8368	11.7974	1	1	0	0	1	0	0	0	0.002201547	0.003500648	0	0.0003508695	0.181426	0.660683	0.157891
3000	0	-42.5489	-56.0974	13.5485	1	0	1	1	0	0	0	0.0009156761	0	0	0.0003100074	0.002573657	0.159877	0.0568504	0.783273
3001	1	-42.5821	-55.028	12.4459	1	1	0	0	1	0	0	0	0.002201547	0.002916801	0	0.000100099	0.166772	0.607321	0.225906
3002	0	-42.8386	-56.6377	13.7991	1	1	1	0	0	0	0	0	0	0.001094682	0.0007394611	0.001642667	0.268136	0.0953461	0.636518
3003	1	-41.8693	-53.4774	11.6082	1	1	0	0	1	0	0	0	0.002201547	0.003774532	0	0.000320552	0.211594	0.770544	0.0178621
3004	0	-41.3531	-56.1549	14.8017	0	1	1	1	0	0	0.0001192566	0	0	0	0.0004244757	0.001642667	0.526976	0.0880725	0.384951
3005	1	-30.987	-54.6463	23.6593	0	0	0	0	1	0	0.0001175564	0.001822442	0.002201547	0.00345576	0	0.000320552	0.211594	0.770544	0.0178621
3006	0	-37.3272	-58.4847	21.1575	1	0	0	1	0	0	0	0.0005061089	0.0002539986	0	0.0007147206	0.001097248	0.24944	0.425744	0.324816
3007	1	-40.9434	-54.0638	13.1204	1	1	0	0	1	0	0	0	0.0005814133	0.00345576	0	0.0003131377	0.214294	0.73101	0.054696
3008	0	-40.9908	-55.1831	14.1922	1	0	1	1	0	0	0	3.186151e-05	0	0	0.0007248266	0.002214125	0.250041	0.197901	0.552058
3009	1	-36.3512	-55.3199	18.9687	1	0	0	0	1	0	0	0.001035897	0.0004760134	0.00345576	0	0.0004214023	0.395689	0.562243	0.0420684
3010	0	-43.2488	-57.5401	14.2913	1	1	1	0	0	0	0	0	0	0.0007036119	0.0007248266	0.001414841	0.179118	0.564802	0.256079
3011	1	-36.096	-55.0081	18.9121	1	0	0	0	1	0	0	0.001035897	0.000548872	0.00345576	0	0.0004214023	0.323532	0.58867	0.0877983
3012	0	-42.625	-57.4496	14.8246	1	1	1	0	0	0	0	0	0	0.0003695197	0.0003725471	0.001414841	0.179118	0.564802	0.256079
3013	1	-31.4932	-56.9745	25.4813	1	0	0	0	0	0	0	0.001035897	0.000548872	0.00345576	0.0001109802	0.0004214023	0.672307	0.112696	0.214997
3014	0	-47.7206	-55.5031	7.7825	1	1	1	1	0	0	0	0	0	0	0.0009505748	0.001704051	0.237436	0.022215	0.740349
3015	1	-31.24	-59.2518	28.0117	0	0	0	0	0	0	0.001087934	0.002865379	0.00194365	0.003683285	0.00014382	0.001157834	0.672307	0.112696	0.214997
3016	0	-44.3295	-56.916	12.5865	1	0	1	1	0	0	0	0.0007923773	0	0	0.0009505748	0.003294535	0.0292325	0.395567	0.5752
3017	1	-38.0452	-58.2176	20.1724	1	1	0	0	0	0	0	0	0.001861047	0.0003282235	0.0002670551	0.001383622	0.14079	0.223856	0.635354
3018	0	-46.2183	-58.6158	12.3975	1	1	1	0	0	0	0	0	0	0.0002869198	0.0009505748	0.00404324	0.0455883	0.616892	0.33752
3019	1	-48.9687	-57.5042	8.53555	1	1	1	1	0	0	0	0	0	0	0.0003018014	0.001383622	0.290631	0.462101	0.247268
3020	0	-41.8594	-55.4026	13.5432	1	0	1	1	0	0	0	0.0005560305	0	0	0.0009505748	0.002299562	0.0247053	0.110332	0.864963
3021	1	-39.3691	-59.4802	20.1111	1	1	0	0	0	0	0	0	0.0009150779	3.469191e-05	0.001585443	0.001383622	0.0633489	0.339563	0.597088
3022	0	-41.3071	-55.6601	14.353	1	1	0	1	0	0	0	0	1.700854e-05	0	0.0009505748	0.001796328	0.18591	0.236122	0.577968
3023	1	-42.7334	-57.1717	14.4383	0	1	1	1	0	0	4.883538e-05	0	0	0	0.001221681	0.001383622	0.212945	0.28533	0.501725
3024	0	-39.9367	-60.1723	20.2356	0	0	1	1	0	0	0.0007544609	0.0002571723	0	0	0.0009505748	0.001796328	0.76829	0.21967	0.0120398
3025	1	-44.2728	-58.2185	13.9457	1	1	0	1	0	0	0	0	0.0006827698	0	0.001221681	0.001383622	0.212945	0.28533	0.501725
3026	0	-38.317	-58.4376	20.1207	1	0	1	0	0	0	0	0.0002571723	0	0.0006471376	0.000721405	0.002280764	0.0336174	0.916169	0.0502137
3027	1	-33.2294	-59.5622	26.3328	0	1	0	0	0	0	0.000126669	0	0.001699501	4.552763e-05	0.001221681	0.001383622	0.0686129	0.207876	0.723511
3028	0	-28.2367	-58.8606	30.6239	0	0	0	0	0	0	0.000335015	0.0006099073	0.0009345763	0.002638306	0.000721405	0.002280764	0.00616196	0.167931	0.825907
3029	1	-48.9536	-56.7744	7.82082	1	1	1	1	0	0	0	0	0	0	0.001221681	0.001383622	0.0914874	0.182934	0.725578
3030	0	-41.5105	-55.5908	14.0803	1	1	1	0	0	0	0	0	0	0.000455608	0.0003784648	0.002280764	0.240328	0.0154976	0.744174
3031	1	-31.2208	-57.8301	26.6094	0	0	1	0	0	0	0.0005072172	0.00091411	0	9.784326e-05	0.001221681	0.001380201	0.196445	0.125208	0.678347
3032	0	-40.7801	-55.2328	14.4526	1	0	1	1	0	0	0	0.0002889906	0	0	0.0003784648	0.001968212	0.105987	0.0314731	0.86254
3033	1	-29.6123	-57.036	27.4237	0	0	1	0	0	0	0.0002352116	8.64581e-06	0	0.0006250181	0.0008238671	0.001380201	0.159861	0.288118	0.552021
3034	0	-35.6555	-55.5949	19.9394	1	0	1	0	0	0	0	0.001014376	0	3.328e-05	0.0007307776	0.002361339	0.136704	0.090116	0.77318
3035	1	-47.9064	-55.2631	7.35668	1	1	1	1	0	0	0	0	0	0	0.0008238671	0.002378804	0.153818	0.277226	0.568957
3036	0	-38.9174	-58.1483	19.2309	1	0	0	1	0	0	0	0.001154683	6.294145e-05	0	0.001331217	0.002502763	0.722662	0.0476296	0.229708
3037	1	-41.8274	-55.6495	13.8221	1	1	0	1	0	0	0	0	0.0002717713	0	0.0008238671	0.002351567	0.153818	0.277226	0.568957
3038	0	-50.6546	-58.1322	7.47762	1	1	1	1	0	0	0	0	0	0	0.001331217	0.001715801	0.303539	0.571054	0.125407
3039	1	-43.7584	-57.7417	13.9834	1	1	0	1	0	0	0	0	0.0008232829	0	0.0001161953	0.002300182	0.127148	0.229159	0.643693
3040	0	-49.3539	-56.8315	7.47762	1	1	1	1	0	0	0	0	0	0	0.001331217	0.001715801	0.0696953	0.469801	0.460504
3041	1	-38.533	-57.4734	18.9404	0	1	0	1	0	0	0.002874705	0	0.0001941966	0	0.0004135521	0.00194313	0.127148	0.229159	0.643693
3042	0	-48.0321	-56.2665	8.23442	1	1	1	1	0	0	0	0	0	0	0.0003055649	0.001767422	0.531368	0.0741376	0.394494
3043	1	-47.4297	-55.4437	8.014	1	1	1	1	0	0	0	0	0	0	0.0004135521	0.00194313	0.0913405	0.383982	0.524677
3044	0	-35.3105	-56.4937	21.1832	0	1	1	0	0	0	0.0001643583	0	0	0.0003015973	0.0003055649	0.001767422	0.491059	0.0294297	0.479511
3045	1	-42.2267	-56.7149	14.4882	1	0	1	1	0	0	0	0.0002332214	0	0	0.0004135521	0.00194313	0.158689	0.667107	0.174204
3046	0	-36.7973	-57.5467	20.7494	1	0	1	0	0	0	0	0.0005336217	0	0.0005636692	0.0005351145	0.001464917	0.284094	0.438493	0.277413
3047	1	-37.532	-57.3459	19.814	1	0	1	0	0	0	0	0.0008406766	0	0.001103871	0.0004135521	0.00194313	0.129647	0.379543	0.490809
3048	0	-48.5227	-60.711	12.1883	1	1	1	0	0	0	0	0	0	0.0005636692	0.000573451	0.004412866	0.35766	0.55204	0.0903007
3049	1	-41.6349	-56.1297	14.4949	1	1	0	1	0	0	0	0	0.0002250061	0	0.0004131812	0.00194313	0.26004	0.388628	0.351332
3050	0	-41.6154	-55.9387	14.3233	1	0	1	1	0	0	0	0.0003771544	0	0	0.000573451	0.001851586	0.539853	0.0878966	0.372251
3051	1	-47.5015	-55.5157	8.01429	1	1	1	1	0	0	0	0	0	0	0.0004131812	0.00194313	0.396246	0.115134	0.488621
3052	0	-42.2349	-56.2293	13.9944	1	1	0	1	0	0	0	0	0.0008003781	0	0.000573451	0.001851586	0.00279757	0.344951	0.652252
3053	1	-40.9893	-55.1983	14.2091	0	1	1	1	0	0	0.0001024976	0	0	0	0.0009035366	0.00194313	0.0404496	0.182982	0.776568
3054	0	-41.3111	-55.9072	14.596	0	1	1	1	0	0	2.60829e-05	0	0	0	0.000573451	0.001851586	0.011196	0.68965	0.299154
3055	1	-42.282	-56.0893	13.8073	1	1	0	1	0	0	0	0	0.0005368501	0	0.0009862609	0.00194313	0.0404496	0.182982	0.776568
3056	0	-30.5539	-56.8335	26.2796	0	0	1	0	0	0	0.0001448492	0.001031915	0	0.0009436643	0.000573451	0.001851586	0.0822298	0.169873	0.747898
3057	1	-47.7738	-55.3428	7.56902	1	1	1	1	0	0	0	0	0	0	0.0009862609	0.00194313	0.0152876	0.258557	0.726156
3058	0	-45.1634	-58.2719	13.1084	1	1	0	0	1	0	0	0	0.001869711	0.0009436643	0	0.001552329	0.0998342	0.248418	0.651748
3059	1	-47.5399	-55.109	7.56902	1	1	1	1	0	0	0	0	0	0	0.0009862609	0.00194313	0.00460834	0.07794	0.917452
3060	0	-41.2978	-59.3738	18.076	1	0	0	0	1	0	0	0.002048177	0.001869711	0.001067783	0	0.001552329	0.169009	0.348786	0.482205
3061	1	-48.4378	-56.0068	7.56902	1	1	1	1	0	0	0	0	0	0	0.0009862609	0.00194313	0.0349567	0.591216	0.373827
3062	0	-35.4258	-53.5629	18.1371	1	0	0	0	1	0	0	0.0001092405	0.001650434	0.004020655	0	0.0006790078	0.107364	0.667252	0.225384
3063	1	-43.979	-57.8634	13.8844	0	1	1	1	0	0	0.001232529	0	0	0	0.0001913951	0.00194313	0.0349567	0.591216	0.373827
3064	0	-38.0712	-56.8046	18.7333	1	1	0	0	0	0	0	0	0.001650434	0.003045119	0.000534783	0.0004617109	0.226833	0.29699	0.476177
3065	1	-44.1992	-57.9933	13.7941	1	0	1	1	0	0	0	0.001348726	0	0	0.0001913951	0.00194313	0.0349567	0.591216	0.373827
3066	0	-42.4674	-54.9608	12.4934	1	1	0	0	1	0	0	0	0.001650434	0.003045119	0	0.0004617109	0.201889	0.246794	0.551317
3067	1	-36.6749	-56.7372	20.0623	0	0	1	1	0	0	0.0008044041	0.0001316835	0	0	0.001102373	0.00194313	0.0418364	0.537941	0.420223
3068	0	-43.985	-56.4196	12.4346	1	1	0	0	1	0	0	0	0.001650434	0.002632985	0	0.0009495834	0.177242	0.164353	0.658405
3069	1	-37.7248	-56.9705	19.2456	0	0	1	1	0	0	0.002005389	0.0001276023	0	0	0.001102373	0.001797307	0.0970357	0.108785	0.794179
3070	0	-31.8135	-56.7209	24.9074	0	0	0	0	1	0	0.0001832037	0.0003170372	0.001650434	0.002632985	0	0.001527873	0.321908	0.440099	0.237993
3071	1	-34.9952	-55.8719	20.8768	1	0	0	1	0	0	0	0.0004023501	0.000237564	0	0.0004961397	0.001797307	0.293366	0.0851322	0.621502
3072	0	-42.2237	-59.3584	17.1347	0	1	0	0	1	0	0.0008374351	0	0.001650434	0.002632985	0	0.002628702	0.400951	0.388798	0.210251
3073	1	-28.6328	-55.9762	27.3434	0	0	1	0	0	0	3.428526e-05	0.0002859227	0	9.951861e-06	0.001048884	0.001797307	0.293366	0.0851322	0.621502
3074	0	-35.9645	-55.209	19.2445	1	1	0	0	0	0	0	0	0.001650434	0.002632985	2.308157e-06	0.0007484273	0.308394	0.470869	0.220738
3075	1	-48.744	-56.3776	7.63366	1	1	1	1	0	0	0	0	0	0	0.001048884	0.001797307	0.156808	0.510992	0.332201
3076	0	-36.3842	-55.7651	19.381	1	0	0	0	1	0	0	0.001105434	0.0008741139	0.002632985	0	0.0002459606	0.359187	0.383719	0.257094
3077	1	-40.8786	-54.9781	14.0995	0	1	1	1	0	0	0.0001369946	0	0	0	0.0007106557	0.002242505	0.207269	0.0703883	0.722343
3078	0	-29.8239	-54.1591	24.3352	0	1	0	0	0	0	0.000702072	0	0.0008741139	0.005127263	1.284531e-05	0.000331746	0.179137	0.365971	0.454893
3079	1	-41.5042	-55.2847	13.7805	0	1	1	1	0	0	0.0004866269	0	0	0	0.0007715989	0.002242505	0.23455	0.0501031	0.715347
3080	0	-35.6443	-53.7236	18.0792	1	1	0	0	0	0	0	0	0.0008741139	0.005127263	7.476796e-05	0.0004577297	0.422717	0.461939	0.115344
3081	1	-36.5456	-56.0225	19.4769	0	0	1	1	0	0	0.000614085	0.0002314063	0	0	0.0009911728	0.002898425	0.00761212	0.0649575	0.92743
3082	0	-39.0402	-56.8279	17.7878	1	0	0	0	0	1	0	0.0008670407	0.0008741139	0.005127263	4.05973e-05	0	0.217667	0.722939	0.0593935
3083	1	-37.3432	-57.5693	20.2261	0	1	1	0	0	0	0.0004222621	0	0	0.0006279874	0.001186584	0.001533955	0.0040966	0.496789	0.499114
3084	0	-50.9977	-56.1799	5.18215	1	1	0	0	1	1	0	0	0.0008741139	0.005127263	0	0	0.217667	0.722939	0.0593935
3085	1	-48.8677	-56.599	7.73129	1	1	1	1	0	0	0	0	0	0	0.001186584	0.001533955	0.266603	0.184205	0.549191
3086	0	-45.8977	-57.1874	11.2897	0	1	0	0	1	1	0.0007443955	0	0.0008348068	0.005127263	0	0	0.142449	0.473115	0.384437
3087	1	-43.4618	-57.1554	13.6935	1	0	1	1	0	0	0	0.0008737611	0	0	0.00120496	0.001533955	0.212512	0.197791	0.589697
3088	0	-46.3088	-57.2153	10.9065	1	0	0	0	1	1	0	0.001237677	0.0008348068	0.005127263	0	0	0.168026	0.558064	0.273911
3089	1	-31.4464	-58.0125	26.5661	0	0	1	0	0	0	0.0008222	9.352661e-05	0	0.0005220688	0.00120496	0.001533955	0.177686	0.418931	0.403383
3090	0	-46.7541	-57.5771	10.823	0	1	0	0	1	1	0.0003929538	0	0.001373362	0.005540776	0	0	0.393749	0.160964	0.445287
3091	1	-44.4117	-57.8775	13.4659	1	1	1	0	0	0	0	0	0	0.001403437	0.0009683042	0.001533955	0.190547	0.367878	0.441575
3092	0	-43.8115	-54.4061	10.5946	1	1	0	0	1	0	0	0	0.001026356	0.006324697	0	0.0002501211	0.22976	0.19821	0.57203
3093	1	-33.0408	-58.5021	25.4613	0	1	0	0	0	0	0.0007354356	0	2.593351e-05	0.001400991	0.0009683042	0.002467998	0.257694	0.497514	0.244792
3094	0	-43.0786	-53.826	10.7474	1	1	0	0	1	0	0	0	0.0007013909	0.006324697	0	0.0003784129	0.356029	0.536209	0.107762
3095	1	-37.0487	-56.7949	19.7463	0	1	0	1	0	0	0.0003169247	0	0.0006351266	0	0.0009683042	0.002467998	0.17695	0.314368	0.508682
3096	0	-36.638	-53.9441	17.3061	1	0	0	0	1	0	0	0.0001244914	0.0007013909	0.006324697	0	0.0003784129	0.341819	0.514808	0.143373
3097	1	-37.7286	-56.9927	19.2641	1	0	1	0	0	0	0	8.566026e-05	0	0.0014869	0.0009683042	0.002467998	0.0865929	0.15384	0.759567
3098	0	-36.7318	-53.8296	17.0978	1	0	0	0	1	0	0	0.0001244914	0.0007013909	0.006324697	0	0.0006464269	0.115729	0.835729	0.0485416
3099	1	-34.1107	-58.765	24.6543	0	0	1	0	0	0	0.00066223	7.701097e-05	0	0.002461782	0.0009683042	0.002467998	0.112884	0.200549	0.686567
3100	0	-37.2461	-54.2628	17.0168	0	1	0	0	1	0	8.531094e-05	0	0.0006130511	0.006447696	0	0.0007552602	0.144266	0.850521	0.00521279
3101	1	-35.6479	-55.998	20.3501	0	1	0	1	0	0	0.0001151477	0	5.97376e-05	0	0.0009683042	0.002467998	0.165856	0.413264	0.42088
3102	0	-45.9024	-55.8053	9.90291	1	1	0	0	1	0	0	0	0.0006130511	0.006447696	0	0.001430593	0.144266	0.850521	0.00521279
3103	1	-36.0576	-56.2034	20.1459	1	0	0	1	0	0	0	1.450688e-05	0.0004232367	0	0.0009683042	0.002467998	0.388316	0.0634192	0.548265
