Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
7720	-428.013	-421.042	-6.97113	220479.1	9.423082	0.997294	0.999307	1.00069	1.00271	2.899705
7730	-438.155	-423.455	-14.7	199587	7.369062	0.997156	0.999272	1.00073	1.00285	3.711475
7740	-434.617	-421.587	-13.0295	331309.1	6.894086	0.997793	0.999435	1.00056	1.00221	3.419723
7750	-440.672	-424.885	-15.7868	511974.2	9.726834	0.998224	0.999546	1.00045	1.00178	3.816868
7760	-435.404	-419.79	-15.614	998376.8	6.548901	0.998728	0.999675	1.00032	1.00127	3.746334
7770	-430.189	-415.018	-15.1709	148739.5	6.957768	0.996706	0.999156	1.00084	1.0033	3.737976
7780	-425.309	-414.123	-11.1862	537587.8	10.48803	0.998267	0.999557	1.00044	1.00173	3.323758
7790	-425.767	-414.291	-11.4763	483303.1	7.795377	0.998172	0.999532	1.00047	1.00183	3.322104
7800	-440.537	-422.041	-18.4959	921979	6.778076	0.998677	0.999662	1.00034	1.00132	4.205534
7810	-433.786	-416.132	-17.6542	852956.7	8.496575	0.998624	0.999648	1.00035	1.00138	4.093074
7820	-436.752	-423.241	-13.5115	893960.7	8.991679	0.998656	0.999656	1.00034	1.00134	3.603818
7830	-436.847	-420.173	-16.6741	888050.5	8.249497	0.998651	0.999655	1.00034	1.00135	3.984788
7840	-434.294	-417.319	-16.9751	716582.5	8.504654	0.998499	0.999616	1.00038	1.0015	4.012827
7850	-431.488	-420.157	-11.3308	924267.2	10.44916	0.998678	0.999662	1.00034	1.00132	3.338975
7860	-434.117	-420.344	-13.7724	740809.3	11.07102	0.998524	0.999622	1.00038	1.00148	3.533044
7870	-421.52	-410.255	-11.2653	654193.6	10.03782	0.998429	0.999598	1.0004	1.00157	3.345443
7880	-427.656	-425.858	-1.79822	937651.5	11.24468	0.998688	0.999664	1.00033	1.00131	2.456195
7890	-436.432	-421.644	-14.7878	624031.7	8.971754	0.998391	0.999589	1.00041	1.00161	3.746356
7900	-429.596	-415.834	-13.7615	284040.4	10.74808	0.997616	0.99939	1.00061	1.00239	3.553304
7910	-430.832	-419.859	-10.9728	139300.6	9.595636	0.996596	0.999128	1.00087	1.00341	3.323402
7920	-437.056	-420.388	-16.6685	329495.5	7.491253	0.997786	0.999434	1.00056	1.00222	3.982888
7930	-436.575	-422.901	-13.6733	441837.1	7.410414	0.998088	0.999511	1.00049	1.00191	3.576021
7940	-433.453	-418.069	-15.3838	657036.2	9.966343	0.998432	0.999599	1.0004	1.00157	3.760449
7950	-431.981	-424.383	-7.59878	376976.4	10.35364	0.99793	0.99947	1.00053	1.00207	2.981899
7960	-432.746	-420.389	-12.3572	62013.14	8.434519	0.9949	0.998692	1.0013	1.00511	3.467964
7970	-434.684	-420.021	-14.6623	190761.9	9.387703	0.997091	0.999255	1.00074	1.00291	3.717445
7980	-441.015	-422.115	-18.8995	149497.9	6.249616	0.996714	0.999158	1.00084	1.00329	4.214026
7990	-448.699	-426.621	-22.0783	479698.3	6.769264	0.998165	0.999531	1.00047	1.00184	4.734141
8000	-443.929	-424.499	-19.4293	774564.1	7.230534	0.998556	0.999631	1.00037	1.00144	4.353872
8010	-427.458	-416.294	-11.1639	225356	12.12795	0.997324	0.999315	1.00068	1.00268	3.240743
8020	-425.477	-414.375	-11.1023	472239	9.632679	0.998151	0.999527	1.00047	1.00185	3.336495
8030	-431.759	-414.135	-17.6235	953778.9	9.253484	0.998699	0.999667	1.00033	1.0013	4.042916
8040	-434.665	-420.654	-14.011	762228.3	8.051074	0.998544	0.999628	1.00037	1.00146	3.657356
8050	-437.875	-425.835	-12.0393	682001.3	8.896466	0.998461	0.999606	1.00039	1.00154	3.439551
8060	-446.737	-422.038	-24.6992	565897.7	6.82345	0.998311	0.999568	1.00043	1.00169	5.117618
8070	-446.787	-427.96	-18.8264	902598.8	6.511574	0.998662	0.999658	1.00034	1.00134	4.233318
8080	-447.104	-424.905	-22.1994	421309.8	6.157009	0.998042	0.999499	1.0005	1.00196	4.736366
8090	-441.899	-425.536	-16.3625	724504.6	8.243728	0.998507	0.999618	1.00038	1.00149	3.947124
8100	-450.064	-430.765	-19.2989	969500	8.791083	0.998709	0.99967	1.00033	1.00129	4.264242
8110	-435.321	-422.733	-12.5882	176369.8	8.17941	0.996975	0.999225	1.00077	1.00303	3.486696
8120	-428.209	-417.779	-10.43	170887.2	11.80673	0.996927	0.999213	1.00078	1.00308	3.197165
8130	-435.486	-421.19	-14.2968	490971	10.99465	0.998187	0.999536	1.00046	1.00181	3.585893
8140	-436.962	-419.847	-17.1154	54900.86	7.897828	0.99458	0.998609	1.00138	1.00543	4.044979
8150	-429.826	-416.054	-13.7718	202975.4	8.387074	0.99718	0.999278	1.00072	1.00282	3.635181
8160	-434.295	-422.192	-12.1037	397931.1	7.848009	0.997986	0.999485	1.00051	1.00202	3.406718
8170	-445.826	-429.902	-15.9245	813759.7	8.727402	0.998591	0.99964	1.00036	1.00141	3.882686
8180	-436.057	-417.423	-18.6343	215046.1	10.25046	0.99726	0.999299	1.0007	1.00274	4.058273
8190	-433.996	-419.932	-14.0635	235879.5	10.08171	0.997384	0.99933	1.00067	1.00262	3.621841
8200	-438.136	-423.535	-14.601	753193.2	8.182491	0.998536	0.999626	1.00037	1.00147	3.73281
8210	-432.106	-422.23	-9.8758	31080.15	10.90539	0.992799	0.998149	1.00183	1.00722	3.186819
8220	-441.898	-429.865	-12.0329	639326.8	9.474267	0.998411	0.999594	1.00041	1.00159	3.436092
8230	-436.316	-419.465	-16.8512	521476.6	5.875425	0.99824	0.99955	1.00045	1.00176	3.799737
8240	-441.815	-419.405	-22.4093	809775.9	11.33252	0.998588	0.999639	1.00036	1.00141	4.277024
8250	-435.949	-425.519	-10.4304	160407.6	10.45648	0.996828	0.999188	1.00081	1.00318	3.252597
8260	-428.029	-416.48	-11.5491	816459.9	9.597721	0.998594	0.99964	1.00036	1.00141	3.383432
8270	-439.723	-422.222	-17.5006	736021.3	8.015376	0.998519	0.999621	1.00038	1.00148	4.0916
8280	-439.412	-422.926	-16.4857	101391.5	10.21841	0.996011	0.998978	1.00102	1.00399	3.851246
8290	-439.015	-416.844	-22.1706	421734.9	9.012074	0.998043	0.999499	1.0005	1.00196	4.56434
8300	-438.998	-421.357	-17.6411	898969.2	8.62263	0.99866	0.999657	1.00034	1.00134	4.085155
8310	-437.427	-421.969	-15.4585	213690.3	8.606452	0.997252	0.999296	1.0007	1.00275	3.832403
8320	-437.128	-418.661	-18.467	902825.6	7.516419	0.998663	0.999658	1.00034	1.00134	4.222882
8330	-427.793	-421.827	-5.96634	734855.8	13.03741	0.998518	0.999621	1.00038	1.00148	2.785086
8340	-437.184	-425.232	-11.9521	846568.1	8.188989	0.998619	0.999647	1.00035	1.00138	3.409423
8350	-430.092	-416.288	-13.8044	835960.2	8.313269	0.99861	0.999645	1.00035	1.00139	3.638063
8360	-433.446	-420.812	-12.6347	674323.8	9.956279	0.998453	0.999604	1.00039	1.00155	3.484981
8370	-422.93	-413.79	-9.14063	211174.8	9.963143	0.997235	0.999292	1.00071	1.00277	3.134027
8380	-428.904	-415.884	-13.0198	893971.9	9.964034	0.998656	0.999656	1.00034	1.00134	3.523345
8390	-431.095	-419.232	-11.8636	549095	8.185346	0.998285	0.999561	1.00044	1.00172	3.398413
8400	-447.63	-427.331	-20.2992	277234.8	6.750489	0.997587	0.999382	1.00062	1.00242	4.470739
8410	-432.755	-414.107	-18.6481	762417.2	7.277975	0.998545	0.999628	1.00037	1.00146	4.246507
8420	-445.493	-426.974	-18.5191	52892.94	6.355203	0.994478	0.998583	1.00141	1.00553	4.16783
8430	-430.897	-415.838	-15.0583	860143.4	10.39896	0.99863	0.99965	1.00035	1.00137	3.699222
8440	-436.817	-422.855	-13.9612	890012.5	11.22509	0.998653	0.999656	1.00034	1.00135	3.539259
8450	-433.371	-417.675	-15.6957	912350.7	7.417731	0.99867	0.99966	1.00034	1.00133	3.849332
8460	-427.401	-414.666	-12.7352	321178.4	8.894048	0.997758	0.999426	1.00057	1.00224	3.517774
8470	-440.456	-426.852	-13.6044	539668.1	12.89989	0.99827	0.999558	1.00044	1.00173	3.381884
8480	-435.185	-420.039	-15.146	845898.3	8.924367	0.998618	0.999647	1.00035	1.00138	3.787866
8490	-430.326	-417.821	-12.5054	820113.9	8.738176	0.998597	0.999641	1.00036	1.0014	3.491025
8500	-435.234	-417.643	-17.5915	771737.1	6.448897	0.998553	0.99963	1.00037	1.00145	4.03542
8510	-425.785	-413.81	-11.9754	323969.8	8.890972	0.997768	0.999429	1.00057	1.00223	3.432329
8520	-428.491	-414.28	-14.2107	654505.1	10.93629	0.998429	0.999598	1.0004	1.00157	3.582164
8530	-436.111	-419.078	-17.0328	295949.6	6.500817	0.997664	0.999402	1.0006	1.00234	3.956356
8540	-430.124	-412.781	-17.3434	292601.3	7.029	0.997651	0.999399	1.0006	1.00235	4.054961
8550	-430.429	-417.885	-12.5434	216948	9.369621	0.997272	0.999302	1.0007	1.00273	3.492066
8560	-439.176	-421.851	-17.3251	781601.5	8.142504	0.998563	0.999632	1.00037	1.00144	4.066825
8570	-439.613	-427.149	-12.4642	418980.2	11.66578	0.998037	0.999498	1.0005	1.00196	3.378612
8580	-433.307	-421.958	-11.3492	599929.7	12.46167	0.998359	0.99958	1.00042	1.00164	3.235346
8590	-432.566	-418.344	-14.2215	491867.6	8.984707	0.998188	0.999536	1.00046	1.00181	3.682942
8600	-434.993	-418.96	-16.0327	765734.2	8.490936	0.998548	0.999629	1.00037	1.00145	3.902366
8610	-434.773	-423.305	-11.4675	256450.4	8.21537	0.997491	0.999358	1.00064	1.00251	3.351755
8620	-446.028	-427.505	-18.5227	378205.5	7.010426	0.997934	0.999471	1.00053	1.00207	4.222003
8630	-424.083	-411.485	-12.5981	569758.4	7.448919	0.998317	0.999569	1.00043	1.00168	3.43511
8640	-424.477	-411.582	-12.8955	673587.8	8.368808	0.998452	0.999604	1.0004	1.00155	3.530239
8650	-435.295	-421.707	-13.5879	949433.9	8.466446	0.998696	0.999667	1.00033	1.0013	3.61422
8660	-441.617	-423.352	-18.2652	38852.65	5.865462	0.993559	0.998346	1.00164	1.00646	4.038051
8670	-446.132	-424.84	-21.2926	829290.9	6.076926	0.998605	0.999643	1.00036	1.0014	4.581097
8680	-444.717	-423.915	-20.8016	424374	7.155106	0.998049	0.999501	1.0005	1.00195	4.545309
8690	-446.213	-425.91	-20.3027	409889.7	9.263206	0.998015	0.999492	1.00051	1.00199	4.331437
8700	-440.847	-420.019	-20.8283	984590.4	9.554566	0.998719	0.999673	1.00033	1.00128	4.355227
8710	-438.373	-420.357	-18.0163	497257.6	9.462812	0.998198	0.999539	1.00046	1.0018	4.068579
8720	-422.625	-410.198	-12.427	125015.9	10.84974	0.996407	0.999079	1.00092	1.0036	3.423772
8730	-428.879	-415.24	-13.639	650309.8	7.537165	0.998424	0.999597	1.0004	1.00158	3.582217
8740	-433.127	-424.09	-9.03618	108851.3	7.571421	0.99615	0.999013	1.00098	1.00386	2.976952
8750	-432.238	-419.708	-12.5295	527150.3	8.857376	0.99825	0.999552	1.00045	1.00175	3.494559
8760	-429.87	-420.017	-9.85335	206168.5	9.813768	0.997202	0.999284	1.00071	1.0028	3.206601
8770	-446.101	-429.125	-16.9768	994274	11.54285	0.998726	0.999674	1.00033	1.00128	3.777382
8780	-441.801	-427.096	-14.7046	308754.2	9.113261	0.997713	0.999415	1.00058	1.00229	3.732623
8790	-447.308	-427.35	-19.9581	72778.56	4.955638	0.995292	0.998793	1.0012	1.00472	4.035334
8800	-442.03	-424.429	-17.6004	734090.1	6.662021	0.998517	0.999621	1.00038	1.00148	4.062313
8810	-425.945	-412.707	-13.2371	351428	9.829877	0.997857	0.999452	1.00055	1.00215	3.550759
8820	-440.162	-424.737	-15.425	943452.2	9.355124	0.998692	0.999665	1.00033	1.00131	3.80035
8830	-427.236	-419.291	-7.94494	756814.3	9.834439	0.998539	0.999626	1.00037	1.00146	3.012448
8840	-438.502	-425.136	-13.3665	940551.6	8.179291	0.99869	0.999665	1.00033	1.00131	3.581842
8850	-440.236	-426.792	-13.4447	956680.4	7.797053	0.998701	0.999668	1.00033	1.0013	3.574706
8860	-437.931	-425.303	-12.6277	585007.4	11.56766	0.998339	0.999575	1.00042	1.00166	3.399004
8870	-431.993	-418.894	-13.0983	115659.8	6.635101	0.996265	0.999043	1.00095	1.00374	3.380951
8880	-436	-423.057	-12.9433	432370.7	9.454214	0.998068	0.999506	1.00049	1.00193	3.53271
8890	-429.814	-413.381	-16.4334	852202.8	5.969048	0.998623	0.999648	1.00035	1.00138	3.75441
8900	-432.803	-418.415	-14.3876	727806.4	9.416793	0.99851	0.999619	1.00038	1.00149	3.687014
8910	-433.554	-422.124	-11.4301	262806.5	9.904442	0.997522	0.999366	1.00063	1.00248	3.365257
8920	-430.493	-414.028	-16.4651	234209.9	7.944746	0.997375	0.999328	1.00067	1.00263	3.962654
8930	-431.7	-418.736	-12.9635	865236.7	7.584013	0.998634	0.999651	1.00035	1.00137	3.496748
8940	-435.893	-416.141	-19.7519	991495.2	6.347061	0.998724	0.999674	1.00033	1.00128	4.360995
8950	-433.427	-414.073	-19.3546	991800.3	7.408073	0.998724	0.999674	1.00033	1.00128	4.342714
8960	-430.281	-416.765	-13.5159	286153.2	8.459365	0.997625	0.999392	1.00061	1.00238	3.605631
8970	-426.309	-415.216	-11.0925	760427.1	9.177756	0.998543	0.999627	1.00037	1.00146	3.336766
8980	-426.513	-413.102	-13.4111	243452.3	8.207323	0.997425	0.999341	1.00066	1.00258	3.588118
8990	-422.681	-415.586	-7.09501	264049.1	10.91822	0.997527	0.999367	1.00063	1.00247	2.9317
9000	-425.929	-413.179	-12.7501	784438.9	7.081855	0.998565	0.999633	1.00037	1.00144	3.409521
9010	-426.482	-418.432	-8.04915	29046.73	9.796146	0.992552	0.998085	1.0019	1.00747	3.022501
9020	-440.074	-421.681	-18.3936	761054.4	7.99367	0.998543	0.999627	1.00037	1.00146	4.203779
9030	-433.536	-421.946	-11.5904	797666	11.36636	0.998577	0.999636	1.00036	1.00142	3.320514
9040	-427.318	-418.225	-9.09308	330594.1	10.2932	0.99779	0.999434	1.00056	1.00221	3.126985
9050	-437.606	-426.84	-10.7655	387158.3	7.021317	0.997958	0.999477	1.00052	1.00204	3.117629
9060	-437.93	-418.969	-18.9609	268359.1	7.102549	0.997547	0.999372	1.00063	1.00245	4.287006
9070	-429.691	-418.732	-10.9596	10405.72	12.62575	0.987567	0.99679	1.00316	1.01249	3.194041
9080	-436.331	-426.373	-9.95823	871151.8	11.286	0.998638	0.999652	1.00035	1.00136	3.180215
9090	-433.473	-420.124	-13.3497	901891.5	7.518473	0.998662	0.999658	1.00034	1.00134	3.542241
9100	-429.583	-418.847	-10.7358	333706.9	11.41399	0.9978	0.999437	1.00056	1.0022	3.243043
9110	-428.735	-414.149	-14.5869	209365.8	6.871548	0.997223	0.999289	1.00071	1.00278	3.642525
9120	-437.659	-424.247	-13.4123	54130.54	7.32226	0.994542	0.998599	1.00139	1.00547	3.531897
9130	-428.529	-419.737	-8.79238	59240.01	11.29555	0.994782	0.998661	1.00133	1.00523	3.076615
9140	-425.625	-415.622	-10.0024	855480.4	7.931275	0.998626	0.999649	1.00035	1.00137	3.147828
9150	-427.568	-414.667	-12.9004	298658.1	8.103701	0.997675	0.999405	1.00059	1.00233	3.521792
9160	-433.19	-419.613	-13.5774	814541.3	7.800423	0.998592	0.99964	1.00036	1.00141	3.591921
9170	-431.975	-417.268	-14.7074	973205.6	8.160325	0.998712	0.999671	1.00033	1.00129	3.745563
9180	-444.551	-427.687	-16.8638	72192.25	8.661734	0.995273	0.998788	1.0012	1.00473	3.993309
9190	-440.456	-421.426	-19.0302	755201	6.251558	0.998538	0.999626	1.00037	1.00146	4.235196
9200	-435.063	-416.661	-18.4018	499831.6	9.130759	0.998203	0.99954	1.00046	1.0018	4.136933
9210	-440.211	-424.94	-15.2717	976906	9.566128	0.998714	0.999671	1.00033	1.00129	3.773028
9220	-430.719	-415.85	-14.8688	177050.9	6.546762	0.996981	0.999227	1.00077	1.00302	3.632148
9230	-434.467	-422.695	-11.7713	134473	8.22247	0.996536	0.999113	1.00088	1.00347	3.389108
9240	-425.754	-412.372	-13.3812	697336.4	8.013861	0.998478	0.999611	1.00039	1.00152	3.577608
9250	-421.483	-413.134	-8.34934	904819.2	9.764371	0.998664	0.999658	1.00034	1.00134	3.052751
9260	-430.807	-418.145	-12.662	273986.1	9.058663	0.997573	0.999379	1.00062	1.00243	3.50895
9270	-436.968	-421.859	-15.109	85133.6	7.147647	0.995647	0.998884	1.00111	1.00436	3.749014
9280	-431.684	-417.355	-14.3292	571216.6	7.646299	0.998319	0.99957	1.00043	1.00168	3.680544
9290	-426.716	-412.722	-13.9944	890595	8.328805	0.998653	0.999656	1.00034	1.00135	3.661109
9300	-426.166	-412.184	-13.9822	573240.6	10.14919	0.998322	0.999571	1.00043	1.00168	3.610105
9310	-443.56	-424.574	-18.986	686405.9	7.324574	0.998466	0.999608	1.00039	1.00153	4.293096
9320	-449.838	-423.871	-25.9675	641253.7	6.875522	0.998413	0.999594	1.0004	1.00159	5.298313
9330	-436.698	-418.049	-18.6498	250170.1	9.901427	0.99746	0.99935	1.00065	1.00254	4.094486
9340	-440.813	-421.664	-19.1486	609011.7	6.669589	0.998372	0.999584	1.00042	1.00163	4.295223
9350	-441.911	-428.77	-13.1413	585613.6	6.346167	0.998339	0.999575	1.00042	1.00166	3.319233
9360	-437.603	-423.089	-14.514	206249.9	8.074365	0.997203	0.999284	1.00071	1.0028	3.720338
9370	-437.266	-421.789	-15.4779	621592.8	6.964897	0.998388	0.999588	1.00041	1.00161	3.78287
9380	-433.338	-421.125	-12.212	727082.4	9.260937	0.99851	0.999619	1.00038	1.00149	3.458043
9390	-428.162	-417.389	-10.773	552010.5	11.09198	0.99829	0.999563	1.00044	1.00171	3.261202
9400	-431.263	-420.814	-10.4491	822467.3	11.39629	0.998599	0.999642	1.00036	1.0014	3.218733
9410	-431.569	-421.651	-9.91867	512657.5	11.7152	0.998225	0.999546	1.00045	1.00178	3.158136
9420	-433.694	-421.981	-11.7129	309157.6	11.06446	0.997715	0.999415	1.00058	1.00229	3.347354
9430	-425.756	-414.57	-11.1864	20331.4	12.28537	0.9911	0.997709	1.00226	1.00893	3.233127
9440	-437.033	-423.626	-13.4074	475548.4	8.798722	0.998157	0.999529	1.00047	1.00184	3.594037
9450	-441.265	-417.671	-23.5936	547240.2	7.556129	0.998282	0.999561	1.00044	1.00172	4.901128
9460	-433.529	-416.59	-16.9386	917200.9	7.780489	0.998673	0.999661	1.00034	1.00133	4.02278
9470	-438.58	-423.237	-15.343	76973.72	8.044706	0.995422	0.998826	1.00117	1.00459	3.822747
9480	-432.524	-418.232	-14.2923	214799	8.030716	0.997259	0.999298	1.0007	1.00274	3.691761
9490	-434.768	-419.239	-15.5287	647902.6	9.360767	0.998421	0.999596	1.0004	1.00158	3.811141
9500	-441.959	-427.341	-14.6186	603698	6.673353	0.998365	0.999582	1.00042	1.00164	3.616662
9510	-443.873	-430.151	-13.722	401574.2	10.37366	0.997995	0.999487	1.00051	1.00201	3.572173
9520	-445.832	-428.459	-17.3727	605446.1	7.378861	0.998367	0.999582	1.00042	1.00163	4.074428
9530	-441.067	-424.938	-16.129	647764	7.232871	0.998421	0.999596	1.0004	1.00158	3.897582
9540	-442.102	-418.976	-23.1264	684937.6	6.866272	0.998465	0.999607	1.00039	1.00154	4.885471
9550	-445.89	-424.204	-21.6861	841969.3	8.04764	0.998615	0.999646	1.00035	1.00139	4.61096
9560	-439.306	-420.337	-18.9688	398631.6	8.712868	0.997987	0.999485	1.00051	1.00201	4.232591
9570	-432.076	-420.357	-11.7186	867140.6	11.10448	0.998635	0.999651	1.00035	1.00137	3.345816
9580	-427.476	-418.753	-8.72299	940730	11.91273	0.99869	0.999665	1.00033	1.00131	3.048402
9590	-433.36	-419.356	-14.0044	950830.2	7.621997	0.998697	0.999667	1.00033	1.0013	3.636527
9600	-426.596	-419.978	-6.61755	454327.5	12.30663	0.998115	0.999518	1.00048	1.00189	2.860578
9610	-429.491	-420.541	-8.9496	31327.62	11.95498	0.992828	0.998157	1.00183	1.00719	3.06565
9620	-430.899	-419.312	-11.5873	220711.4	6.940296	0.997296	0.999308	1.00069	1.00271	3.219593
9630	-436.788	-419.629	-17.1595	71589.59	9.050833	0.995253	0.998783	1.00121	1.00475	4.005924
9640	-447.964	-427.074	-20.8901	64509.77	9.876894	0.995	0.998717	1.00127	1.00501	4.323685
9650	-433.618	-417.159	-16.4597	306746.2	6.079824	0.997706	0.999413	1.00059	1.0023	3.786499
9660	-433.918	-420.858	-13.0605	66326	7.620223	0.995069	0.998735	1.00126	1.00494	3.512541
9670	-438.46	-420.169	-18.2902	149961.9	8.108109	0.99672	0.99916	1.00084	1.00328	4.186726
9680	-438.531	-421.932	-16.5987	96087.77	8.57834	0.995902	0.99895	1.00104	1.0041	3.965947
9690	-432.352	-418.109	-14.2426	7515.578	13.19339	0.985376	0.996217	1.00371	1.0147	3.406846
9700	-441.606	-428.111	-13.4949	931475.3	7.340602	0.998683	0.999663	1.00034	1.00132	3.545072
9710	-429.864	-419.876	-9.98805	88163.53	8.833611	0.995722	0.998903	1.00109	1.00428	3.206756
9720	-435.331	-425.554	-9.77643	437731.5	8.796605	0.998079	0.999509	1.00049	1.00192	3.181281
9730	-435.941	-424.699	-11.242	689142	6.979179	0.998469	0.999608	1.00039	1.00153	3.177484
9740	-431.592	-416.265	-15.3268	556743	7.732679	0.998297	0.999564	1.00043	1.0017	3.814151
9750	-436.419	-423.143	-13.2759	189347.8	10.9268	0.99708	0.999252	1.00074	1.00292	3.497275
9760	-435.818	-421.281	-14.5365	233053.6	9.022319	0.997368	0.999326	1.00067	1.00263	3.716945
9770	-435.81	-423.321	-12.4896	241638.3	10.44265	0.997415	0.999338	1.00066	1.00259	3.450179
9780	-440.841	-425.238	-15.6021	308295.9	8.349759	0.997712	0.999414	1.00058	1.00229	3.853898
9790	-448.761	-433.107	-15.6537	85892.71	8.346322	0.995666	0.998889	1.0011	1.00434	3.860122
9800	-442.118	-426.408	-15.7098	392649.4	10.26221	0.997972	0.999481	1.00052	1.00203	3.772105
9810	-436.654	-421.878	-14.7765	773947.4	7.898871	0.998556	0.999631	1.00037	1.00145	3.748863
9820	-435.427	-427.593	-7.83341	53944.72	10.27037	0.994533	0.998597	1.00139	1.00548	3.004596
9830	-430.657	-418.036	-12.621	539412	9.001424	0.99827	0.999557	1.00044	1.00173	3.504742
9840	-440.745	-417.815	-22.9308	244529	7.044219	0.997431	0.999342	1.00066	1.00257	4.849101
9850	-442.375	-426.703	-15.6717	159482.2	10.98491	0.996819	0.999185	1.00081	1.00318	3.711755
9860	-437.758	-416.014	-21.7441	392592.6	9.545403	0.997972	0.999481	1.00052	1.00203	4.452221
9870	-440.098	-424.292	-15.8053	272429	9.773082	0.997566	0.999377	1.00062	1.00244	3.815766
9880	-425.302	-413.409	-11.8929	577534.7	11.33266	0.998328	0.999572	1.00043	1.00167	3.349027
9890	-447.082	-429.024	-18.0583	597751.6	7.451504	0.998356	0.99958	1.00042	1.00164	4.168153
9900	-426.626	-411.569	-15.057	670163.9	12.92609	0.998448	0.999603	1.0004	1.00155	3.492179
9910	-431.816	-416.993	-14.8224	224064.5	13.30242	0.997316	0.999313	1.00068	1.00269	3.441288
9920	-436.987	-421.177	-15.8108	699846.9	7.453301	0.998481	0.999612	1.00039	1.00152	3.866618
9930	-431.287	-420.547	-10.7401	528061.2	9.87015	0.998251	0.999553	1.00045	1.00175	3.296132
9940	-431.617	-423.269	-8.34779	841885.4	12.51876	0.998615	0.999646	1.00035	1.00139	2.991979
9950	-427.175	-418.764	-8.41103	967789.4	9.26166	0.998708	0.99967	1.00033	1.00129	3.047633
9960	-426.759	-415.105	-11.6534	278441.1	9.900689	0.997592	0.999384	1.00061	1.00241	3.387898
9970	-429.708	-421.475	-8.23301	580873.7	9.706155	0.998333	0.999574	1.00043	1.00167	3.039943
9980	-440.549	-425.721	-14.8285	893380	8.814129	0.998656	0.999656	1.00034	1.00135	3.755191
9990	-427.277	-410.104	-17.1723	780216.5	7.472904	0.998561	0.999632	1.00037	1.00144	4.049751
10000	-445.821	-426.829	-18.9924	734511.5	6.17947	0.998517	0.999621	1.00038	1.00148	4.21889
