Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
178	0	-19.8953	-55.4256	35.5304	5.004346e-07	1.761284e-05	0.001239122	0.004008018	0.0003028832	0.0009896541	0.105471	0.459269	0.43526
179	1	-20.8483	-56.5447	35.6964	0.0003020533	0.0006462134	0.001762304	0.002563727	0.0002930773	0.0007767201	0.148021	0.686377	0.165601
180	0	-20.509	-55.1519	34.6429	3.531987e-07	1.467211e-05	0.001763497	0.004962727	0.0004297194	0.0005289591	0.105471	0.459269	0.43526
181	1	-23.1308	-56.6048	33.474	0.0006422754	0.0009464808	0.002358738	0.003968214	0.0002930773	0.0009955978	0.141126	0.700986	0.157888
182	0	-20.0685	-55.8451	35.7767	3.531987e-07	8.985656e-06	0.001135649	0.003707244	0.0004297194	0.0009588467	0.275015	0.514629	0.210356
183	1	-21.7364	-56.8123	35.0759	0.0006121664	0.000552093	0.001973083	0.002817292	0.0002930773	0.0008949337	0.0757647	0.587972	0.336264
184	0	-20.3006	-56.4273	36.1267	4.413141e-07	1.266478e-05	0.001556096	0.003064728	0.0005924946	0.0005638702	0.144029	0.552719	0.303251
185	1	-21.5088	-56.7648	35.256	0.0009411101	0.000611466	0.002032669	0.002643189	0.0003018344	0.0003806884	0.0606791	0.670011	0.26931
186	0	-22.8701	-57.9387	35.0686	4.812202e-07	1.707999e-05	0.002958549	0.00293023	0.0005924946	0.0006533227	0.121875	0.621519	0.256605
187	1	-20.9456	-56.509	35.5634	0.0007723127	0.0003525637	0.002032669	0.002643189	0.0002383575	0.0004761201	0.119424	0.565235	0.315341
188	0	-21.5323	-57.4414	35.9091	4.812202e-07	1.587549e-05	0.002277014	0.002584477	0.000605344	0.0005871138	0.144726	0.73805	0.117225
189	1	-19.9999	-56.0247	36.0248	0.0007723127	0.0003411888	0.001250184	0.002816689	0.0002648966	0.0004761201	0.119424	0.565235	0.315341
190	0	-19.7395	-54.9155	35.176	5.9128e-07	2.359911e-05	0.00110037	0.004682717	0.0004636248	0.000742917	0.146992	0.749608	0.1034
191	1	-19.8335	-55.6494	35.8159	0.0007723127	0.0001862531	0.001139849	0.00341674	0.000198991	0.0004761201	0.511057	0.313849	0.175094
192	0	-20.0232	-54.7895	34.7663	9.36345e-07	6.299256e-05	0.001585883	0.0046235	0.0002656015	0.001002242	0.12086	0.794122	0.0850176
193	1	-20.7755	-56.1366	35.3611	0.0006902591	0.0002642295	0.000613851	0.004503967	0.0003707244	0.0003325566	0.536843	0.297297	0.16586
194	0	-20.1813	-55.4051	35.2238	9.36345e-07	0.0001501613	0.002268009	0.003506633	0.000225542	0.0008011008	0.227075	0.649037	0.123888
195	1	-23.0524	-59.0761	36.0236	0.0008349336	0.000209205	0.0002790888	0.003175345	0.0005481717	0.0008761724	0.536843	0.297297	0.16586
196	0	-19.7284	-54.3885	34.6602	9.36345e-07	0.0001501613	0.001219191	0.005424082	0.0001596686	0.0007237213	0.377219	0.458941	0.16384
197	1	-23.4926	-58.3819	34.8893	0.00103409	0.0003116266	0.0002790888	0.004444635	0.0004240369	0.0008893361	0.537729	0.297788	0.164483
198	0	-18.6891	-53.8566	35.1675	1.454298e-06	0.0001501613	0.001410465	0.00487427	0.0001209701	0.0004674329	0.400458	0.441816	0.157726
199	1	-23.9456	-58.2334	34.2877	0.001399455	0.0003494048	0.0003255063	0.004778982	0.0005910834	0.0007126553	0.425552	0.40318	0.171268
200	0	-18.3012	-53.6198	35.3186	1.454298e-06	0.0001631099	0.0009404943	0.00538776	0.0001209701	0.0002165223	0.181645	0.603064	0.215291
201	1	-22.6683	-58.5154	35.847	0.0008756668	0.0003494048	0.000218812	0.003855379	0.0005910834	0.0002598534	0.414462	0.392673	0.192865
202	0	-17.6725	-53.2394	35.5669	1.986159e-06	0.0001631099	0.001036347	0.005146196	6.163796e-05	0.0001014752	0.0218447	0.932688	0.0454673
203	1	-22.5985	-57.1322	34.5337	0.0009039128	0.0004407755	0.0002170155	0.005443165	0.0004821711	0.0003534749	0.0937817	0.862578	0.0436401
204	0	-17.2976	-54.6424	37.3448	1.986159e-06	0.0001631099	0.001036347	0.00280715	9.417619e-05	0.0001197542	0.0227884	0.960666	0.0165458
205	1	-22.6114	-58.8731	36.2617	0.0009823915	0.000607158	0.0001719301	0.003054587	0.000505292	0.0002951098	0.101175	0.863741	0.0350839
206	0	-17.765	-54.7369	36.9719	2.825592e-06	0.0001461237	0.001503075	0.002782973	0.0001081504	0.0001592633	0.127789	0.779427	0.0927832
207	1	-23.4157	-59.6544	36.2387	0.0009823915	0.0007207698	0.0001088133	0.003054587	0.0003422021	0.0004374014	0.267902	0.639199	0.0928994
208	0	-17.7888	-55.217	37.4282	5.08237e-06	0.0001461237	0.0009234173	0.002782973	0.0001107491	0.0001468525	0.359854	0.572049	0.0680968
209	1	-25.0389	-62.0784	37.0395	0.0009664229	0.0008621963	7.621998e-05	0.002058074	0.000215163	0.0004374014	0.259732	0.626642	0.113627
210	0	-18.1964	-55.8959	37.6995	4.356429e-06	0.0001585743	0.0006596475	0.002782973	7.825174e-05	8.225599e-05	0.249854	0.558055	0.192092
211	1	-23.4329	-60.1045	36.6716	0.0006541478	0.0008621963	9.068983e-05	0.002929889	0.0002376867	0.0003143805	0.35318	0.549525	0.0972954
212	0	-18.7802	-56.8171	38.0369	2.313416e-06	0.0001051033	0.0006600931	0.002363984	0.0001180074	8.225599e-05	0.249854	0.558055	0.192092
213	1	-23.4998	-60.0011	36.5013	0.0005048499	0.001342744	9.697378e-05	0.002929889	0.0001192982	0.0003143805	0.21932	0.652165	0.128515
214	0	-19.0407	-53.8207	34.78	2.406173e-06	0.0001051033	0.001417396	0.005744525	0.0001185242	0.0001356187	0.249854	0.558055	0.192092
215	1	-23.6199	-60.0712	36.4513	0.0003276374	0.001479013	0.000107977	0.002929889	9.088001e-05	0.0004370913	0.496706	0.462013	0.0412808
216	0	-20.7467	-54.2714	33.5247	2.631237e-06	0.0001051033	0.001137838	0.007543016	0.0001097489	0.0002408434	0.175101	0.690278	0.134621
217	1	-24.6291	-59.8821	35.253	0.0002245527	0.001427949	0.000107977	0.004781285	0.0001256215	0.0002473717	0.778373	0.156938	0.0646899
218	0	-21.7357	-55.2799	33.5442	3.822042e-06	0.0001681983	0.0009330809	0.007543016	0.0002251314	0.0002408434	0.364818	0.427378	0.207803
219	1	-24.8328	-60.7063	35.8735	0.0002330097	0.001539153	6.866586e-05	0.003784238	0.0001135681	0.0003775393	0.66962	0.274729	0.0556515
220	0	-21.3623	-55.7787	34.4165	5.116583e-06	0.0001169639	0.0006343246	0.006847571	0.0001466034	0.0002408434	0.425617	0.186586	0.387797
221	1	-24.5587	-60.078	35.5193	0.0002330097	0.001539153	9.320691e-05	0.003784238	0.0002163454	0.0007060311	0.592276	0.330598	0.0771261
222	0	-17.9355	-54.9337	36.9982	3.067731e-06	0.0001189249	0.0007722782	0.003115798	0.0001466034	0.0005119803	0.181599	0.552355	0.266046
223	1	-25.9634	-60.7923	34.8289	0.0002330097	0.002230843	8.957964e-05	0.004174465	0.0002248758	0.0005077933	0.655649	0.186105	0.158247
224	0	-17.9519	-54.8951	36.9433	7.028529e-06	0.0001187527	0.001307794	0.002708781	0.0001466034	0.0004503895	0.228537	0.695122	0.0763412
225	1	-24.9157	-59.7044	34.7887	0.0001822833	0.002230843	0.000151584	0.004174465	0.000177496	0.0005956329	0.741018	0.210337	0.0486458
226	0	-19.2852	-56.3937	37.1086	4.775904e-06	0.0001239954	0.001057927	0.002636103	0.0002279901	0.000475773	0.389594	0.2427	0.367706
227	1	-23.7201	-58.589	34.8689	0.0001675766	0.002236607	0.000151584	0.004174465	0.0002122477	0.0004666193	0.155747	0.570993	0.27326
228	0	-18.8943	-56.0438	37.1495	5.054896e-06	9.122854e-05	0.0009951082	0.002660779	0.0003477928	0.0003738868	0.24424	0.505055	0.250705
229	1	-23.3844	-58.868	35.4836	0.0001129761	0.001427746	0.0001844139	0.003899465	0.0003250299	0.0006683486	0.263053	0.26116	0.475788
230	0	-20.2654	-57.1205	36.8551	5.054896e-06	6.679313e-05	0.001540261	0.002660779	0.0002430639	0.0003367957	0.459604	0.114279	0.426117
231	1	-22.8519	-58.2943	35.4423	8.057363e-05	0.001310889	0.0003791194	0.004087919	0.0001985495	0.0006140599	0.214344	0.0713848	0.714271
232	0	-19.2823	-56.0002	36.718	4.986061e-06	0.0001008373	0.001540261	0.003045518	0.0001879813	0.0001496716	0.386718	0.212769	0.400512
233	1	-25.0358	-58.8435	33.8077	8.621336e-05	0.001310889	0.0004322842	0.005996583	0.0004261361	0.0005228722	0.176392	0.0587454	0.764863
234	0	-18.8599	-55.1369	36.2769	4.986061e-06	0.0001008373	0.001509913	0.003667405	0.000161278	0.0001525031	0.300995	0.239517	0.459488
235	1	-26.5095	-59.3599	32.8504	0.0001346995	0.002027474	0.000342971	0.006467154	0.0005236257	0.0005110653	0.385029	0.128229	0.486742
236	0	-19.4205	-56.3243	36.9037	4.986061e-06	9.828173e-05	0.001288993	0.00272726	0.0002499441	0.0004207243	0.338779	0.22657	0.434651
237	1	-30.59	-61.5151	30.9251	0.0003018148	0.002737966	0.000271091	0.008015	0.0005236257	0.0006354432	0.332153	0.11062	0.557228
238	0	-21.0306	-56.7408	35.7102	4.986061e-06	0.0001213277	0.001288993	0.003569726	0.0002820373	0.001059201	0.375179	0.143469	0.481352
239	1	-24.8885	-58.0278	33.1393	0.0004601447	0.003032956	0.0003689297	0.004990426	0.0002959588	0.0004868064	0.444404	0.415103	0.140494
240	0	-22.7368	-58.0231	35.2863	6.252791e-06	8.739589e-05	0.001288993	0.002855282	0.0002820373	0.002351941	0.221978	0.331759	0.446263
241	1	-23.7158	-58.3606	34.6448	0.0004061788	0.002914808	0.0003689297	0.003084042	0.0002857772	0.0006377922	0.059388	0.702759	0.237853
242	0	-21.7248	-57.2139	35.4892	1.028902e-05	0.0001164376	0.001708759	0.002855282	0.0002944313	0.00162563	0.175028	0.395551	0.429421
243	1	-23.5755	-56.855	33.2794	0.0004747925	0.003314585	0.0008835818	0.003858315	0.0002857772	0.0006377922	0.0650379	0.698538	0.236424
244	0	-21.8161	-58.0234	36.2074	1.600628e-05	7.247348e-05	0.001708759	0.001926611	0.0005214145	0.001441181	0.221807	0.373122	0.405071
245	1	-22.6178	-56.636	34.0183	0.0003336018	0.002213497	0.001447522	0.003465121	0.0003203159	0.0007238713	0.103925	0.530209	0.365865
246	0	-21.9942	-58.1606	36.1664	8.75952e-06	7.07123e-05	0.001708759	0.001540111	0.0005227281	0.001888051	0.152545	0.514768	0.332687
247	1	-23.5981	-59.0323	35.4342	0.0005730189	0.001139134	0.001190096	0.002087525	0.0006156807	0.001076101	0.203553	0.471259	0.325188
248	0	-22.3086	-58.1479	35.8393	1.678728e-05	4.856397e-05	0.001258024	0.002344051	0.0005746741	0.001918121	0.14384	0.542458	0.313702
249	1	-26.3032	-60.9825	34.6794	0.0007289645	0.0005109869	0.002086404	0.00228388	0.0009667281	0.001076101	0.383039	0.00503394	0.611927
250	0	-23.7047	-58.6736	34.9689	1.678728e-05	8.849251e-05	0.0008777679	0.003395212	0.0002785509	0.002623606	0.085825	0.6524	0.261775
251	1	-29.9957	-63.3077	33.312	0.0002830018	0.0005152762	0.003661771	0.00290999	0.0009667281	0.001076101	0.753991	0.0364966	0.209512
252	0	-22.8245	-58.6541	35.8296	3.272591e-05	7.481874e-05	0.0009268722	0.002073147	0.0004414563	0.002623606	0.0843832	0.665343	0.250274
253	1	-24.2601	-58.9272	34.6671	0.0002830018	0.000418465	0.002395743	0.002882672	0.0002512227	0.001437764	0.549836	0.0266145	0.423549
254	0	-22.3915	-58.269	35.8776	4.110017e-05	7.481874e-05	0.001928278	0.001871507	0.0005508002	0.001644409	0.247397	0.317832	0.43477
255	1	-25.4217	-59.5849	34.1632	0.0001662303	0.0008745225	0.002894593	0.002562363	0.0003819242	0.001437764	0.385339	0.0185233	0.596138
256	0	-22.8342	-58.9913	36.1571	4.110017e-05	0.0001083077	0.001710793	0.001559564	0.0006869343	0.001644409	0.199625	0.593261	0.207113
257	1	-25.1573	-60.0473	34.8899	0.000190226	0.001361058	0.002354718	0.002562363	0.0002796227	0.0006340391	0.218158	0.0104869	0.771355
258	0	-22.7432	-59.0226	36.2794	4.87508e-05	0.0002447637	0.002165111	0.00108416	0.0004665239	0.0015844	0.199625	0.593261	0.207113
259	1	-24.3909	-59.4436	35.0527	0.0002424013	0.001233105	0.002084364	0.002562363	0.0002796227	0.0007706609	0.218158	0.0104869	0.771355
260	0	-20.4669	-57.3693	36.9024	4.432421e-05	0.0002503883	0.001617778	0.0009763468	0.0003187136	0.0015844	0.173324	0.232049	0.594627
261	1	-22.7763	-58.5048	35.7285	0.0006887365	0.0009039932	0.001707899	0.001639658	0.0002796227	0.001082856	0.0828728	0.0015303	0.915597
262	0	-20.5484	-57.8043	37.2559	8.530461e-05	0.0002503883	0.001665382	0.001006788	0.0002129662	0.00111617	0.164201	0.103514	0.732285
263	1	-23.3416	-58.7177	35.3762	0.0008113595	0.0009418572	0.001723329	0.001639658	0.0004479441	0.001192091	0.0828219	0.00214264	0.915035
264	0	-22.0318	-58.5967	36.5649	5.255893e-05	0.0002726061	0.002559607	0.001012338	0.0002129662	0.00111617	0.246048	0.0455557	0.708396
265	1	-24.9922	-59.3197	34.3275	0.001232909	0.001347293	0.00228593	0.001639658	0.0003262568	0.001273888	0.0828219	0.00214264	0.915035
266	0	-21.0881	-57.6444	36.5563	8.259645e-05	0.0006308219	0.001870231	0.0009900545	0.0001901645	0.001473486	0.246048	0.0455557	0.708396
267	1	-25.2266	-59.2311	34.0045	0.00171887	0.001103203	0.0009368578	0.003284178	0.0002046364	0.001273888	0.0825709	0.00516712	0.912262
268	0	-21.8826	-58.1636	36.2811	8.445277e-05	0.000799737	0.001745684	0.0009900545	0.000255275	0.001716382	0.5737	0.0418082	0.384492
269	1	-24.3082	-58.7845	34.4764	0.001353253	0.001103203	0.001396524	0.00225202	0.0002915691	0.001517764	0.255063	0.00419562	0.740741
270	0	-21.5486	-58.0934	36.5448	6.290519e-05	0.000799737	0.001745684	0.0006512579	0.0001105719	0.001881961	0.328381	0.126463	0.545155
271	1	-24.544	-59.23	34.686	0.001411687	0.0008329955	0.001760047	0.002123139	0.0003621327	0.001154471	0.255063	0.00419562	0.740741
272	0	-22.3484	-58.1493	35.8009	4.365633e-05	0.0009614118	0.001856912	0.0009770411	0.0001429779	0.002227586	0.328381	0.126463	0.545155
273	1	-25.9844	-61.4995	35.5151	0.001182571	0.0008260349	0.00175872	0.00110392	0.0005517059	0.001154471	0.894617	0.0137101	0.0916733
274	0	-22.4749	-58.3255	35.8506	3.367991e-05	0.0009620261	0.001856912	0.00110419	5.25814e-05	0.002136224	0.328381	0.126463	0.545155
275	1	-23.1293	-59.8444	36.7151	0.001182571	0.0007624906	0.0006302777	0.00110392	0.0004297946	0.000923883	0.0619434	0.434118	0.503939
276	0	-22.7457	-58.3636	35.6179	3.137666e-05	0.0003102896	0.002801521	0.00110419	6.146786e-05	0.002136224	0.245374	0.0798377	0.674788
277	1	-23.6562	-59.9898	36.3336	0.001715778	0.0007624906	0.0006302777	0.001049737	0.0004418648	0.000923883	0.0826876	0.24461	0.672703
278	0	-23.4575	-59.4895	36.032	1.431826e-05	0.0002868033	0.002280863	0.0007158659	6.146786e-05	0.002552828	0.724117	0.035279	0.240604
279	1	-23.3699	-58.3623	34.9924	0.0009819743	0.0006155751	0.0007679426	0.003338903	0.0005452927	0.001000475	0.18003	0.218652	0.601317
280	0	-21.9303	-58.1667	36.2364	1.584605e-05	0.0003082288	0.002280863	0.001028902	5.798176e-05	0.001957304	0.479016	0.0169823	0.504002
281	1	-21.6746	-57.1177	35.4431	0.0005517271	0.0004946545	0.0007679426	0.003688593	0.0004343227	0.0007328624	0.185695	0.225532	0.588773
282	0	-22.2184	-57.9279	35.7095	1.590731e-05	0.0005045947	0.002280863	0.001539701	2.882882e-05	0.001957304	0.145268	0.0195895	0.835142
283	1	-22.9014	-57.6682	34.7668	0.0006278087	0.0009493243	0.0009669207	0.003565469	0.0004343227	0.0009966355	0.024265	0.222192	0.753543
284	0	-23.2212	-58.2435	35.0224	2.18155e-05	0.0004029972	0.002534208	0.002377401	2.827559e-05	0.001846884	0.14688	0.0087111	0.844409
285	1	-25.3377	-59.1023	33.7646	0.0002893796	0.0007938137	0.0006571771	0.005057748	0.0006052938	0.001426927	0.0151718	0.125283	0.859546
286	0	-22.7187	-57.7855	35.0668	2.098294e-05	0.0002007117	0.003018051	0.002854815	2.109435e-05	0.001038723	0.0620351	0.119468	0.818497
287	1	-23.5092	-57.0845	33.5752	0.0004968813	0.0008805456	0.001282453	0.005057748	0.000368851	0.0009876599	0.0117092	0.215666	0.772625
288	0	-18.712	-54.6595	35.9474	1.924319e-05	0.0002007117	0.001798433	0.003114834	2.472788e-05	0.0008630688	0.0371494	0.702789	0.260062
289	1	-24.2539	-58.4785	34.2246	0.0004607356	0.0012872	0.001282453	0.003345561	0.0005247303	0.001337648	0.0258276	0.205858	0.768315
290	0	-17.9298	-54.5523	36.6226	1.342463e-05	0.0002333405	0.001006308	0.003291527	1.567948e-05	0.0005918043	0.0693243	0.407523	0.523153
291	1	-24.5311	-58.8263	34.2952	0.0003068937	0.002075738	0.00116662	0.002706909	0.0002600684	0.001631199	0.448542	0.237996	0.313462
292	0	-19.4704	-54.6207	35.1503	1.147413e-05	0.0002333405	0.001865502	0.003992182	3.181497e-05	0.000912596	0.0832306	0.489271	0.427498
293	1	-23.0937	-57.7912	34.6975	0.0002931808	0.0009807465	0.001705108	0.002879881	0.0002978088	0.001473043	0.23439	0.347846	0.417764
294	0	-19.6496	-54.9186	35.269	4.78155e-06	0.0003665473	0.001865502	0.003672617	4.065581e-05	0.0009440888	0.0832306	0.489271	0.427498
295	1	-23.4836	-57.6699	34.1863	0.0004902299	0.0009807465	0.002558736	0.002895732	0.000202351	0.001159799	0.386434	0.459026	0.15454
296	0	-19.1212	-54.2684	35.1471	5.847798e-06	0.0003081198	0.001706645	0.00446838	5.527514e-05	0.000506752	0.112966	0.306808	0.580226
297	1	-22.3664	-57.3363	34.9699	0.0004071375	0.0009549847	0.001697157	0.002858116	0.0002019062	0.001159799	0.489876	0.314216	0.195908
298	0	-17.9274	-53.7293	35.8019	8.39054e-06	0.0001241079	0.001706645	0.003764712	9.765068e-05	0.000506752	0.0467099	0.746191	0.207099
299	1	-22.2422	-56.3514	34.1092	0.0002578189	0.001553938	0.0009807091	0.004110636	0.0003240174	0.001159799	0.093983	0.877531	0.0284862
300	0	-18.4414	-54.5293	36.088	8.39054e-06	0.0001095783	0.001885159	0.003058268	0.000103204	0.0006755219	0.0537182	0.858148	0.0881337
301	1	-21.8608	-57.6158	35.755	0.0003327738	0.0009188141	0.0006786794	0.002629956	0.0003191364	0.001389333	0.093983	0.877531	0.0284862
302	0	-18.7754	-54.5007	35.7254	7.660077e-06	0.0001561163	0.002046308	0.003380351	0.0001210656	0.0005952817	0.0517399	0.713495	0.234765
303	1	-21.187	-57.1132	35.9262	0.0004008326	0.0007178969	0.0006786794	0.002729925	0.0002985137	0.00122247	0.067888	0.880135	0.0519765
304	0	-19.0047	-54.5119	35.5072	6.298363e-06	0.0001002825	0.002046308	0.003787379	0.0002439436	0.0004033253	0.104762	0.6736	0.221638
305	1	-21.8031	-58.184	36.3808	0.0002769737	0.0006014491	0.0009164383	0.001754166	0.0003452186	0.001568957	0.337082	0.40484	0.258078
306	0	-19.2142	-54.8951	35.6809	4.603627e-06	6.946069e-05	0.002046308	0.003572964	0.0002990775	0.0003716562	0.149863	0.639665	0.210472
307	1	-21.294	-57.3601	36.0662	0.0004849592	0.0006492213	0.0009164383	0.001567038	0.0002874655	0.001963074	0.0369428	0.111232	0.851825
308	0	-20.2672	-55.1764	34.9092	5.217222e-06	9.450363e-05	0.001173577	0.004834366	0.0004619858	0.0007876554	0.149863	0.639665	0.210472
309	1	-25.0632	-59.7843	34.7211	0.0001898976	0.0006492213	0.001025526	0.001567038	0.0009502465	0.003217428	0.0931577	0.280491	0.626351
310	0	-20.608	-55.5564	34.9485	5.217222e-06	5.922259e-05	0.001173577	0.004834366	0.0003943479	0.000839997	0.508927	0.372055	0.119017
311	1	-27.0472	-61.2838	34.2366	0.0001898976	0.001068104	0.001399677	0.001796709	0.001340275	0.00242827	0.390731	0.18845	0.420819
312	0	-19.3401	-55.0508	35.7108	3.35898e-06	4.995485e-05	0.001173577	0.003943009	0.0003004399	0.0008552543	0.272036	0.551533	0.176431
313	1	-25.1221	-60.9489	35.8268	0.000134547	0.001068104	0.0005880403	0.001196457	0.001642977	0.001546154	0.390731	0.18845	0.420819
314	0	-18.6776	-54.9725	36.2949	3.967361e-06	6.903021e-05	0.0009032441	0.003943009	0.0003004399	0.0003541229	0.170598	0.345874	0.483528
315	1	-25.1499	-60.9558	35.806	0.0001871514	0.001152198	0.0003297874	0.001184548	0.00174402	0.001605372	0.0830742	0.523935	0.39299
316	0	-20.0546	-56.9595	36.9048	2.65196e-06	0.0001512522	0.0009032441	0.002849324	0.000632072	0.000250229	0.150549	0.496236	0.353215
317	1	-23.0648	-58.9417	35.877	0.0001871514	0.0007098018	0.0002989969	0.0009754654	0.001609109	0.002331145	0.158079	0.0941121	0.747809
318	0	-19.6284	-56.9291	37.3007	3.269658e-06	0.0001535954	0.0006603801	0.002849324	0.0004413565	0.0001713782	0.3294	0.397072	0.273527
319	1	-24.8586	-60.2616	35.403	0.0002232443	0.0006530546	0.0003155099	0.00151749	0.001609109	0.002403335	0.381785	0.227295	0.390921
320	0	-20.2298	-57.2009	36.9711	5.73586e-06	0.0001367619	0.001114032	0.002934195	0.0004413565	7.138871e-05	0.269059	0.324334	0.406606
321	1	-25.2359	-60.4264	35.1905	0.0003022337	0.0006614017	0.0002288258	0.001545773	0.001609109	0.002647864	0.341567	0.288993	0.369439
322	0	-19.9061	-56.2403	36.3341	1.05277e-05	8.27043e-05	0.001040211	0.003874976	0.0004413565	7.355632e-05	0.278492	0.320149	0.401359
323	1	-25.7856	-60.7777	34.992	0.0003654617	0.0005726053	0.0003546595	0.001700919	0.001609109	0.002647864	0.341567	0.288993	0.369439
324	0	-18.3055	-54.9271	36.6217	1.502569e-05	8.27043e-05	0.0009805557	0.003693027	0.0003078109	7.411615e-05	0.0874744	0.835216	0.0773101
325	1	-23.6589	-59.6454	35.9864	0.0006725251	0.0005726484	0.0005032581	0.001643172	0.0006255985	0.001953605	0.397936	0.48354	0.118524
326	0	-18.5687	-55.6355	37.0669	3.261087e-05	6.280577e-05	0.0007056053	0.003353036	0.0003486035	7.759733e-05	0.093252	0.835338	0.07141
327	1	-25.1064	-60.572	35.4656	0.001796076	0.0007414886	0.0005032581	0.000994753	0.0009139294	0.001691683	0.397936	0.48354	0.118524
328	0	-18.4512	-54.5919	36.1407	0.0001062459	4.846413e-05	0.0007659046	0.004375592	0.0003486035	0.0001274154	0.0981022	0.83087	0.071028
329	1	-23.893	-59.6255	35.7325	0.0008125694	0.0004752572	0.0003907279	0.000994753	0.0009139294	0.002710445	0.425135	0.44824	0.126625
330	0	-19.6703	-54.8968	35.2266	0.000129059	6.551649e-05	0.001591594	0.004686603	0.0003486035	0.0001274154	0.3689	0.503895	0.127205
331	1	-24.6465	-60.0982	35.4517	0.00136242	0.0006129198	0.0003669104	0.0009117483	0.001256883	0.002148158	0.693388	0.133601	0.17301
332	0	-20.7303	-54.81	34.0797	0.0001081772	4.037099e-05	0.00159764	0.006418478	0.0001805653	7.955388e-05	0.3689	0.503895	0.127205
333	1	-24.3901	-60.4785	36.0884	0.002035251	0.0007731466	0.0004930999	0.0009117483	0.000573653	0.001052685	0.58351	0.0544267	0.362063
334	0	-18.6092	-55.357	36.7478	0.0001081772	4.037099e-05	0.0005538055	0.004054617	0.0001516736	8.219228e-05	0.432206	0.453349	0.114445
335	1	-24.3642	-60.3572	35.993	0.001940019	0.001049485	0.000703039	0.0009117483	0.0002364404	0.001121593	0.637678	0.0534646	0.308858
