Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu_morpho
486	0	-61.4122	-61.4105	-0.00170025	0.001700255
487	1	-62.661	-62.6581	-0.00288811	0.002888107
488	0	-62.4902	-62.489	-0.00119623	0.001196234
489	1	-64.7561	-64.7525	-0.00364709	0.003647086
490	0	-62.704	-62.7028	-0.00114473	0.001144733
491	1	-66.2338	-66.2297	-0.00409023	0.004090228
492	0	-62.5825	-62.5813	-0.00117325	0.001173252
493	1	-63.6784	-63.6752	-0.00328596	0.003285963
494	0	-62.5825	-62.5813	-0.00117325	0.001173252
495	1	-62.4622	-62.4594	-0.00279881	0.002798809
496	0	-61.3504	-61.3485	-0.00194072	0.001940722
497	1	-62.4622	-62.4594	-0.00279881	0.002798809
498	0	-61.3504	-61.3485	-0.00194072	0.001940722
499	1	-62.3327	-62.3299	-0.00273735	0.002737349
500	0	-62.5741	-62.5713	-0.00284974	0.002849745
501	1	-62.2741	-62.2729	-0.00125532	0.001255325
502	0	-62.1019	-62.1006	-0.00130927	0.001309274
503	1	-62.2741	-62.2729	-0.00125532	0.001255325
504	0	-61.4578	-61.4561	-0.00164726	0.001647258
505	1	-63.0036	-63.0026	-0.00108124	0.001081244
506	0	-61.6023	-61.6007	-0.00153286	0.001532857
507	1	-61.366	-61.3642	-0.00178203	0.001782029
508	0	-61.6023	-61.6007	-0.00153286	0.001532857
509	1	-61.366	-61.3642	-0.00178203	0.001782029
510	0	-61.3534	-61.3515	-0.00182149	0.001821492
511	1	-62.1777	-62.1764	-0.00128465	0.001284649
512	0	-61.5785	-61.577	-0.0015485	0.001548505
513	1	-62.0196	-62.017	-0.00257421	0.002574214
514	0	-63.1893	-63.1883	-0.00104591	0.00104591
515	1	-61.885	-61.8825	-0.00249495	0.002494949
516	0	-61.6597	-61.6574	-0.00234055	0.00234055
517	1	-61.8847	-61.8833	-0.0013898	0.001389803
518	0	-61.5514	-61.5498	-0.00156757	0.001567575
519	1	-61.8847	-61.8833	-0.0013898	0.001389803
520	0	-61.7546	-61.7522	-0.00240989	0.002409895
521	1	-61.5535	-61.5513	-0.00225105	0.002251052
522	0	-61.7546	-61.7522	-0.00240989	0.002409895
523	1	-61.9747	-61.9722	-0.00254856	0.00254856
524	0	-61.5081	-61.5059	-0.00220668	0.002206678
525	1	-61.6829	-61.6805	-0.00235821	0.002358212
526	0	-61.5081	-61.5059	-0.00220668	0.002206678
527	1	-61.6829	-61.6805	-0.00235821	0.002358212
528	0	-62.413	-62.4103	-0.00277581	0.002775812
529	1	-61.792	-61.7906	-0.00143035	0.001430354
530	0	-61.5456	-61.5434	-0.00224363	0.002243634
531	1	-64.5095	-64.506	-0.00356807	0.003568067
532	0	-61.3714	-61.3694	-0.00201089	0.002010886
533	1	-61.3777	-61.3757	-0.00202534	0.00202534
534	0	-62.5206	-62.5178	-0.00282561	0.002825608
535	1	-61.3777	-61.3757	-0.00202534	0.00202534
536	0	-61.5877	-61.5854	-0.00228167	0.002281673
537	1	-63.8105	-63.8072	-0.00333272	0.003332717
538	0	-61.3681	-61.3661	-0.00200239	0.002002392
539	1	-63.7035	-63.7002	-0.00329491	0.003294913
540	0	-61.3576	-61.3558	-0.00180591	0.001805909
541	1	-61.3737	-61.372	-0.00176406	0.001764057
542	0	-61.82	-61.8186	-0.0014176	0.001417605
543	1	-61.3737	-61.372	-0.00176406	0.001764057
544	0	-61.4416	-61.4399	-0.00166444	0.001664441
545	1	-61.3737	-61.372	-0.00176406	0.001764057
546	0	-61.8335	-61.831	-0.00246247	0.002462473
547	1	-63.2851	-63.2819	-0.00314115	0.003141147
548	0	-61.3623	-61.3605	-0.00179179	0.001791795
549	1	-61.3887	-61.387	-0.0017357	0.001735698
550	0	-61.3623	-61.3605	-0.00179179	0.001791795
551	1	-61.5251	-61.5229	-0.00222387	0.002223873
552	0	-61.434	-61.4323	-0.00167305	0.001673045
553	1	-61.6552	-61.6537	-0.00150071	0.001500705
554	0	-61.4184	-61.4163	-0.00209743	0.002097427
555	1	-61.5454	-61.5432	-0.00224348	0.002243478
556	0	-61.5637	-61.5614	-0.00226038	0.002260376
557	1	-64.8576	-64.8539	-0.00367911	0.003679109
558	0	-61.3516	-61.3496	-0.00194659	0.001946594
559	1	-62.1521	-62.1494	-0.00264624	0.002646242
560	0	-61.3502	-61.3483	-0.00193956	0.001939558
561	1	-61.6458	-61.6434	-0.00232963	0.002329629
562	0	-62.6131	-62.6102	-0.00286709	0.002867085
563	1	-62.5817	-62.5789	-0.00285315	0.002853147
564	0	-61.3546	-61.3528	-0.00181656	0.00181656
565	1	-61.3538	-61.3519	-0.00195684	0.001956842
566	0	-61.3866	-61.3845	-0.00204363	0.002043631
567	1	-61.3937	-61.392	-0.00172746	0.001727461
568	0	-61.3866	-61.3845	-0.00204363	0.002043631
569	1	-61.3474	-61.3456	-0.00185442	0.00185442
570	0	-61.4653	-61.4632	-0.00215939	0.002159392
571	1	-61.6763	-61.6739	-0.00235324	0.002353239
572	0	-61.4653	-61.4632	-0.00215939	0.002159392
573	1	-61.3565	-61.3547	-0.00180955	0.001809548
574	0	-61.3542	-61.3523	-0.00195836	0.001958361
575	1	-61.3565	-61.3547	-0.00180955	0.001809548
576	0	-62.2448	-62.2421	-0.0026939	0.002693902
577	1	-61.3499	-61.3479	-0.00193759	0.001937587
578	0	-62.2448	-62.2421	-0.0026939	0.002693902
579	1	-62.0951	-62.0925	-0.0026159	0.002615896
580	0	-62.2448	-62.2421	-0.0026939	0.002693902
581	1	-61.911	-61.9096	-0.0013791	0.001379098
582	0	-61.8109	-61.8085	-0.00244782	0.002447824
583	1	-61.3618	-61.3598	-0.00198489	0.001984888
584	0	-61.376	-61.3739	-0.00202145	0.002021453
585	1	-61.5553	-61.5531	-0.00225269	0.002252691
586	0	-62.6526	-62.6497	-0.00288445	0.00288445
587	1	-61.355	-61.3532	-0.00181491	0.001814907
588	0	-62.6526	-62.6497	-0.00288445	0.00288445
589	1	-61.9315	-61.929	-0.00252315	0.002523147
590	0	-62.6526	-62.6497	-0.00288445	0.00288445
591	1	-61.3631	-61.3613	-0.0017894	0.0017894
592	0	-61.3613	-61.3593	-0.00198328	0.001983278
593	1	-61.4515	-61.4493	-0.00214246	0.002142456
594	0	-61.4763	-61.4741	-0.00217216	0.002172156
595	1	-61.4734	-61.4712	-0.00216877	0.00216877
596	0	-61.4763	-61.4741	-0.00217216	0.002172156
597	1	-61.7776	-61.7752	-0.00242563	0.002425635
598	0	-61.7401	-61.7377	-0.00239973	0.002399734
599	1	-61.3802	-61.3782	-0.00203077	0.002030775
600	0	-61.3995	-61.3977	-0.00171849	0.001718486
601	1	-61.3498	-61.348	-0.00183809	0.001838091
602	0	-61.3995	-61.3977	-0.00171849	0.001718486
603	1	-61.9793	-61.9767	-0.0025512	0.002551205
604	0	-61.3483	-61.3465	-0.00184754	0.001847539
605	1	-61.9793	-61.9767	-0.0025512	0.002551205
606	0	-61.4317	-61.43	-0.00167576	0.00167576
607	1	-61.3507	-61.3487	-0.00194207	0.001942067
608	0	-62.619	-62.6161	-0.0028697	0.002869695
609	1	-61.3964	-61.3944	-0.00206185	0.002061853
610	0	-61.3515	-61.3495	-0.00194611	0.00194611
611	1	-61.5579	-61.5563	-0.00156288	0.001562875
612	0	-61.3861	-61.3844	-0.00174022	0.001740221
613	1	-61.4045	-61.4024	-0.00207564	0.002075645
614	0	-61.819	-61.8176	-0.00141805	0.001418052
615	1	-61.4045	-61.4024	-0.00207564	0.002075645
616	0	-61.4005	-61.3988	-0.00171685	0.001716847
617	1	-61.3968	-61.3948	-0.00206258	0.002062584
618	0	-61.6178	-61.6163	-0.00152307	0.00152307
619	1	-61.5231	-61.5208	-0.00222182	0.002221821
620	0	-63.1958	-63.1947	-0.00104473	0.001044731
621	1	-61.5088	-61.5066	-0.00220742	0.002207417
622	0	-62.0102	-62.0089	-0.00134123	0.001341228
623	1	-61.5088	-61.5066	-0.00220742	0.002207417
624	0	-62.3151	-62.3124	-0.0027288	0.002728797
625	1	-61.5088	-61.5066	-0.00220742	0.002207417
626	0	-63.8237	-63.8203	-0.00333734	0.003337337
627	1	-61.9656	-61.9631	-0.00254326	0.002543263
628	0	-63.8237	-63.8203	-0.00333734	0.003337337
629	1	-61.3595	-61.3577	-0.00179992	0.001799917
630	0	-61.4952	-61.4931	-0.0021931	0.002193102
631	1	-61.3595	-61.3577	-0.00179992	0.001799917
632	0	-61.392	-61.3899	-0.00205388	0.00205388
633	1	-61.7704	-61.768	-0.00242075	0.00242075
634	0	-61.7785	-61.7761	-0.00242625	0.002426245
635	1	-61.5974	-61.5951	-0.00229001	0.002290015
636	0	-61.8591	-61.8566	-0.00247877	0.002478766
637	1	-61.4814	-61.4798	-0.00162442	0.001624421
638	0	-63.0016	-62.9986	-0.00303046	0.003030463
639	1	-61.35	-61.3482	-0.00183701	0.001837005
640	0	-61.5346	-61.5324	-0.00223317	0.002233173
641	1	-61.35	-61.3482	-0.00183701	0.001837005
642	0	-61.5346	-61.5324	-0.00223317	0.002233173
643	1	-61.9881	-61.9868	-0.00134934	0.00134934
644	0	-61.5346	-61.5324	-0.00223317	0.002233173
645	1	-61.9597	-61.9584	-0.00136002	0.00136002
646	0	-61.4699	-61.4683	-0.00163522	0.001635221
647	1	-62.0587	-62.0574	-0.00132399	0.001323991
648	0	-62.0886	-62.0873	-0.00131373	0.001313725
649	1	-61.3861	-61.3844	-0.0017402	0.001740199
650	0	-61.9267	-61.9242	-0.00252029	0.002520293
651	1	-61.9743	-61.9718	-0.00254833	0.002548332
652	0	-62.1468	-62.1442	-0.00264349	0.002643486
653	1	-61.7339	-61.7315	-0.00239538	0.002395378
654	0	-62.1468	-62.1442	-0.00264349	0.002643486
655	1	-61.617	-61.6155	-0.00152356	0.001523563
656	0	-61.5205	-61.5189	-0.00159108	0.00159108
657	1	-62.5953	-62.5941	-0.00117016	0.001170159
658	0	-61.5205	-61.5189	-0.00159108	0.00159108
659	1	-63.6887	-63.6878	-0.000962383	0.0009623834
660	0	-61.695	-61.6935	-0.00147864	0.001478642
661	1	-62.9454	-62.9443	-0.0010929	0.001092902
662	0	-61.695	-61.6935	-0.00147864	0.001478642
663	1	-61.4062	-61.4045	-0.00170865	0.001708653
664	0	-61.695	-61.6935	-0.00147864	0.001478642
665	1	-61.4602	-61.458	-0.00215321	0.002153214
666	0	-61.7321	-61.7297	-0.0023941	0.002394096
667	1	-61.4604	-61.4587	-0.00164463	0.001644633
668	0	-61.9306	-61.9292	-0.0013713	0.001371302
669	1	-61.6099	-61.6084	-0.001528	0.001527995
670	0	-61.4336	-61.432	-0.00167348	0.001673478
671	1	-62.1722	-62.1696	-0.00265678	0.002656781
672	0	-61.3921	-61.39	-0.00205402	0.002054016
673	1	-62.8751	-62.8721	-0.00297894	0.002978937
674	0	-62.2741	-62.2714	-0.00270857	0.002708569
675	1	-62.8751	-62.8721	-0.00297894	0.002978937
676	0	-61.836	-61.8335	-0.00246409	0.002464094
677	1	-61.369	-61.3673	-0.00177455	0.001774553
678	0	-61.836	-61.8335	-0.00246409	0.002464094
679	1	-61.5789	-61.5766	-0.00227394	0.002273942
680	0	-61.7342	-61.7318	-0.0023956	0.002395597
681	1	-61.5789	-61.5766	-0.00227394	0.002273942
682	0	-61.7342	-61.7318	-0.0023956	0.002395597
683	1	-61.35	-61.3482	-0.00183724	0.001837243
684	0	-63.3055	-63.3024	-0.00314891	0.003148906
685	1	-61.35	-61.3482	-0.00183724	0.001837243
686	0	-62.5388	-62.536	-0.00283385	0.002833853
687	1	-61.5809	-61.5786	-0.00227571	0.00227571
688	0	-61.3476	-61.3457	-0.00192216	0.001922162
689	1	-62.377	-62.3757	-0.00122618	0.001226177
690	0	-61.3521	-61.3501	-0.00194906	0.001949058
691	1	-61.3463	-61.3444	-0.0018663	0.001866298
692	0	-62.1435	-62.1409	-0.00264174	0.002641735
693	1	-61.8558	-61.8533	-0.00247669	0.002476689
694	0	-62.1435	-62.1409	-0.00264174	0.002641735
695	1	-61.8558	-61.8533	-0.00247669	0.002476689
696	0	-61.4407	-61.4386	-0.0021286	0.002128601
697	1	-61.4111	-61.409	-0.00208621	0.002086211
698	0	-62.5901	-62.5872	-0.00285687	0.002856875
699	1	-62.3966	-62.3954	-0.00122083	0.001220831
700	0	-61.4337	-61.432	-0.0016734	0.001673402
701	1	-63.1652	-63.1642	-0.00105035	0.00105035
702	0	-61.4337	-61.432	-0.0016734	0.001673402
703	1	-63.2912	-63.2902	-0.00102761	0.001027615
704	0	-61.4326	-61.4305	-0.00211772	0.002117717
705	1	-62.4687	-62.4675	-0.00120176	0.001201757
706	0	-61.3496	-61.3477	-0.00193597	0.001935969
707	1	-62.0296	-62.0283	-0.00133423	0.001334231
708	0	-61.8538	-61.8524	-0.00140282	0.001402821
709	1	-61.4443	-61.4422	-0.00213336	0.002133364
710	0	-61.7963	-61.7949	-0.00142836	0.00142836
711	1	-62.474	-62.4712	-0.00280424	0.002804239
712	0	-61.4189	-61.4172	-0.00169151	0.001691512
713	1	-61.3455	-61.3436	-0.00189022	0.001890225
714	0	-61.6638	-61.6615	-0.00234374	0.002343741
715	1	-62.7966	-62.7955	-0.00112413	0.001124132
716	0	-61.9601	-61.9588	-0.00135987	0.001359868
717	1	-61.3659	-61.3642	-0.00178205	0.001782049
718	0	-61.8272	-61.8258	-0.00141441	0.001414408
719	1	-61.3505	-61.3486	-0.00194122	0.001941215
720	0	-61.356	-61.3542	-0.00181126	0.001811257
721	1	-63.1891	-63.1881	-0.00104595	0.00104595
722	0	-61.4733	-61.4712	-0.00216874	0.002168741
723	1	-63.1891	-63.1881	-0.00104595	0.00104595
724	0	-62.6574	-62.6563	-0.00115544	0.00115544
725	1	-62.3198	-62.3185	-0.00124215	0.001242148
726	0	-62.4185	-62.4173	-0.00121496	0.001214956
727	1	-61.5587	-61.5571	-0.00156232	0.001562324
728	0	-61.4452	-61.4435	-0.00166048	0.001660479
729	1	-62.1032	-62.1019	-0.00130883	0.001308829
730	0	-61.4452	-61.4435	-0.00166048	0.001660479
731	1	-61.4516	-61.45	-0.00165362	0.001653621
732	0	-61.4078	-61.4061	-0.00170637	0.001706368
733	1	-61.4516	-61.45	-0.00165362	0.001653621
734	0	-61.351	-61.3492	-0.00183192	0.00183192
735	1	-61.5137	-61.5115	-0.00221238	0.002212382
736	0	-62.1493	-62.1467	-0.0026448	0.002644805
737	1	-61.5137	-61.5115	-0.00221238	0.002212382
738	0	-61.3547	-61.3528	-0.00181634	0.001816343
739	1	-61.5137	-61.5115	-0.00221238	0.002212382
740	0	-61.719	-61.7166	-0.00238477	0.002384774
741	1	-61.5137	-61.5115	-0.00221238	0.002212382
742	0	-61.6925	-61.6901	-0.00236538	0.002365376
743	1	-61.3654	-61.3634	-0.00199522	0.00199522
744	0	-61.3577	-61.3557	-0.00197148	0.001971479
745	1	-61.3654	-61.3634	-0.00199522	0.00199522
746	0	-61.3577	-61.3557	-0.00197148	0.001971479
747	1	-61.443	-61.4413	-0.00166289	0.001662889
748	0	-62.2328	-62.2301	-0.00268784	0.00268784
749	1	-61.594	-61.5925	-0.00153818	0.001538185
750	0	-61.3489	-61.347	-0.0018439	0.001843901
751	1	-61.691	-61.6896	-0.00148076	0.001480762
752	0	-61.3622	-61.3602	-0.00198617	0.001986169
753	1	-61.4432	-61.4411	-0.00213191	0.002131909
754	0	-61.5104	-61.5082	-0.00220898	0.002208982
755	1	-61.4432	-61.4411	-0.00213191	0.002131909
756	0	-61.4552	-61.4535	-0.00164992	0.001649924
757	1	-62.5696	-62.5668	-0.00284772	0.002847723
758	0	-61.3531	-61.3512	-0.00182271	0.001822714
759	1	-61.3549	-61.353	-0.00181555	0.001815553
760	0	-61.3531	-61.3512	-0.00182271	0.001822714
761	1	-61.4605	-61.4584	-0.00215362	0.002153617
762	0	-62.6732	-62.6703	-0.00289344	0.002893445
763	1	-64.9761	-64.9753	-0.000797859	0.0007978592
764	0	-61.3459	-61.344	-0.00187181	0.001871813
765	1	-65.7525	-65.7518	-0.000721186	0.0007211862
766	0	-61.4843	-61.4821	-0.00218113	0.002181129
767	1	-61.5799	-61.5783	-0.00154758	0.001547579
768	0	-61.3756	-61.3735	-0.00202054	0.002020539
769	1	-62.2365	-62.2338	-0.00268971	0.002689713
770	0	-61.3756	-61.3735	-0.00202054	0.002020539
771	1	-64.5825	-64.5789	-0.00359163	0.003591627
772	0	-61.3756	-61.3735	-0.00202054	0.002020539
773	1	-61.5928	-61.5905	-0.00228604	0.002286044
774	0	-61.572	-61.5697	-0.00226783	0.002267825
775	1	-61.4012	-61.3991	-0.00207011	0.00207011
776	0	-62.4763	-62.4735	-0.00280532	0.002805316
777	1	-61.355	-61.3531	-0.00181519	0.001815186
778	0	-62.4763	-62.4735	-0.00280532	0.002805316
779	1	-61.4719	-61.4698	-0.00216711	0.002167111
780	0	-61.7823	-61.7799	-0.00242879	0.002428794
781	1	-61.527	-61.5254	-0.0015859	0.001585901
782	0	-61.394	-61.3923	-0.00172693	0.001726928
783	1	-61.5579	-61.5564	-0.00156285	0.001562846
784	0	-61.4599	-61.4583	-0.00164506	0.00164506
785	1	-61.7321	-61.7306	-0.00145933	0.001459333
786	0	-61.4713	-61.4692	-0.00216644	0.002166445
787	1	-61.3531	-61.3511	-0.00195349	0.001953489
788	0	-61.8755	-61.873	-0.00248902	0.002489025
789	1	-61.3558	-61.3539	-0.00196476	0.001964756
790	0	-61.3455	-61.3436	-0.00188993	0.001889935
791	1	-61.6031	-61.6008	-0.00229479	0.002294793
792	0	-61.3455	-61.3436	-0.00188993	0.001889935
793	1	-61.6031	-61.6008	-0.00229479	0.002294793
794	0	-61.529	-61.5274	-0.00158438	0.001584383
795	1	-62.162	-62.1607	-0.00128963	0.001289632
796	0	-61.4587	-61.457	-0.00164636	0.001646355
797	1	-62.5428	-62.5417	-0.00118298	0.001182976
798	0	-63.6591	-63.6558	-0.00327905	0.003279049
799	1	-61.3695	-61.3677	-0.00177347	0.001773473
800	0	-61.4193	-61.4172	-0.00209878	0.002098779
801	1	-62.3307	-62.3295	-0.00123905	0.001239048
802	0	-61.4193	-61.4172	-0.00209878	0.002098779
803	1	-62.3307	-62.3295	-0.00123905	0.001239048
804	0	-61.799	-61.7966	-0.00243996	0.002439958
805	1	-61.4933	-61.4911	-0.002191	0.002190999
806	0	-61.7978	-61.7953	-0.00243915	0.002439151
807	1	-63.5371	-63.5361	-0.000986211	0.0009862112
808	0	-61.3455	-61.3436	-0.00188472	0.00188472
809	1	-61.5981	-61.5965	-0.00153556	0.001535561
810	0	-61.3455	-61.3436	-0.00188472	0.00188472
811	1	-62.4528	-62.4516	-0.0012059	0.001205897
812	0	-61.3455	-61.3436	-0.00188472	0.00188472
813	1	-62.4528	-62.4516	-0.0012059	0.001205897
814	0	-61.3455	-61.3436	-0.00188472	0.00188472
815	1	-61.7824	-61.7809	-0.00143486	0.001434859
816	0	-61.3455	-61.3436	-0.00188472	0.00188472
817	1	-61.4967	-61.4945	-0.0021947	0.002194698
818	0	-61.3918	-61.3898	-0.00205354	0.00205354
819	1	-61.4967	-61.4945	-0.0021947	0.002194698
820	0	-62.5449	-62.5421	-0.00283662	0.002836623
821	1	-61.4967	-61.4945	-0.0021947	0.002194698
822	0	-61.3867	-61.3846	-0.00204377	0.002043772
823	1	-61.4967	-61.4945	-0.0021947	0.002194698
824	0	-61.3577	-61.3557	-0.00197155	0.001971547
825	1	-62.2292	-62.2265	-0.002686	0.002686004
826	0	-61.3769	-61.3751	-0.00175755	0.001757549
827	1	-62.2292	-62.2265	-0.002686	0.002686004
828	0	-61.3622	-61.3605	-0.00179185	0.001791851
829	1	-61.346	-61.3441	-0.00190534	0.001905339
830	0	-64.269	-64.2655	-0.00348914	0.003489141
831	1	-61.346	-61.3441	-0.00190534	0.001905339
832	0	-61.4138	-61.4121	-0.00169819	0.001698194
833	1	-62.973	-62.97	-0.00301896	0.003018961
834	0	-61.3718	-61.3701	-0.0017682	0.001768197
835	1	-61.4395	-61.4378	-0.0016668	0.001666801
836	0	-61.857	-61.8546	-0.00247748	0.002477478
837	1	-61.4395	-61.4378	-0.0016668	0.001666801
838	0	-62.6788	-62.6776	-0.00115049	0.001150494
839	1	-61.4163	-61.4142	-0.0020943	0.002094302
840	0	-61.5947	-61.5924	-0.00228768	0.002287675
841	1	-61.3941	-61.3923	-0.00172688	0.001726881
842	0	-61.7349	-61.7325	-0.00239609	0.002396095
843	1	-61.3941	-61.3923	-0.00172688	0.001726881
844	0	-61.7349	-61.7325	-0.00239609	0.002396095
845	1	-61.3474	-61.3456	-0.00185442	0.001854417
846	0	-61.4179	-61.4159	-0.00209671	0.002096714
847	1	-61.3456	-61.3438	-0.00187735	0.001877346
848	0	-61.5022	-61.5006	-0.00160606	0.001606055
849	1	-61.3456	-61.3438	-0.00187735	0.001877346
850	0	-61.3544	-61.3526	-0.00181722	0.001817223
851	1	-61.3456	-61.3437	-0.00188011	0.001880105
852	0	-62.2331	-62.2304	-0.002688	0.002688003
853	1	-62.6635	-62.6606	-0.00288921	0.002889205
854	0	-62.2331	-62.2304	-0.002688	0.002688003
855	1	-62.6635	-62.6606	-0.00288921	0.002889205
856	0	-62.2331	-62.2304	-0.002688	0.002688003
857	1	-63.7504	-63.7494	-0.000953033	0.0009530331
858	0	-61.3791	-61.377	-0.00202825	0.002028246
859	1	-61.7686	-61.7662	-0.00241951	0.002419509
860	0	-61.4179	-61.4158	-0.00209669	0.002096691
861	1	-61.4808	-61.4792	-0.00162499	0.001624992
862	0	-63.2226	-63.2195	-0.00311726	0.003117261
863	1	-62.0159	-62.0146	-0.00133917	0.001339169
864	0	-61.5906	-61.5883	-0.00228413	0.002284133
865	1	-61.5302	-61.5279	-0.00222881	0.002228811
866	0	-62.7114	-62.7085	-0.00290995	0.002909954
867	1	-61.3886	-61.3869	-0.00173582	0.001735825
868	0	-62.702	-62.6991	-0.00290592	0.002905919
869	1	-61.482	-61.4798	-0.00217854	0.00217854
870	0	-62.702	-62.6991	-0.00290592	0.002905919
871	1	-61.4819	-61.4797	-0.00217846	0.002178456
872	0	-61.4148	-61.4127	-0.00209197	0.002091968
873	1	-61.4819	-61.4797	-0.00217846	0.002178456
874	0	-62.4467	-62.4455	-0.00120749	0.001207492
875	1	-61.4819	-61.4797	-0.00217846	0.002178456
876	0	-62.5526	-62.5514	-0.00118057	0.001180575
877	1	-63.8893	-63.8859	-0.00336022	0.00336022
878	0	-61.4486	-61.4465	-0.00213887	0.002138867
879	1	-61.5816	-61.5793	-0.00227636	0.002276355
880	0	-61.4486	-61.4465	-0.00213887	0.002138867
881	1	-63.0056	-63.0026	-0.00303207	0.003032074
882	0	-61.3547	-61.3527	-0.0019602	0.001960201
883	1	-63.0056	-63.0026	-0.00303207	0.003032074
884	0	-61.3547	-61.3527	-0.0019602	0.001960201
885	1	-61.431	-61.4289	-0.00211551	0.002115513
886	0	-61.4607	-61.459	-0.00164432	0.00164432
887	1	-62.0399	-62.0386	-0.00133058	0.001330583
888	0	-61.4607	-61.459	-0.00164432	0.00164432
889	1	-61.5387	-61.5364	-0.00223705	0.002237047
890	0	-61.4498	-61.4477	-0.0021404	0.002140401
891	1	-61.5387	-61.5364	-0.00223705	0.002237047
892	0	-61.4498	-61.4477	-0.0021404	0.002140401
893	1	-61.6685	-61.667	-0.00149318	0.001493185
894	0	-61.3469	-61.345	-0.00191588	0.001915884
895	1	-61.4405	-61.4388	-0.0016657	0.001665699
896	0	-61.3469	-61.345	-0.00191588	0.001915884
897	1	-61.4405	-61.4388	-0.0016657	0.001665699
898	0	-62.5198	-62.517	-0.00282525	0.00282525
899	1	-61.4405	-61.4388	-0.0016657	0.001665699
900	0	-61.6504	-61.6489	-0.00150349	0.001503486
901	1	-61.4405	-61.4388	-0.0016657	0.001665699
902	0	-61.5299	-61.5276	-0.00222853	0.002228534
903	1	-61.4405	-61.4388	-0.0016657	0.001665699
904	0	-61.6853	-61.6829	-0.00236002	0.002360019
905	1	-61.4405	-61.4388	-0.0016657	0.001665699
906	0	-62.3369	-62.3341	-0.00273939	0.002739391
907	1	-61.4078	-61.4061	-0.00170635	0.001706352
908	0	-61.8774	-61.8749	-0.00249023	0.002490233
909	1	-61.3461	-61.3442	-0.00190679	0.001906791
910	0	-61.8774	-61.8749	-0.00249023	0.002490233
911	1	-62.1135	-62.1108	-0.00262576	0.002625763
912	0	-61.8774	-61.8749	-0.00249023	0.002490233
913	1	-61.3456	-61.3437	-0.00189501	0.001895014
914	0	-61.728	-61.7256	-0.00239122	0.002391223
915	1	-61.889	-61.8865	-0.00249741	0.002497406
916	0	-61.728	-61.7256	-0.00239122	0.002391223
917	1	-61.889	-61.8865	-0.00249741	0.002497406
918	0	-62.1363	-62.1337	-0.00263795	0.002637949
919	1	-61.889	-61.8865	-0.00249741	0.002497406
920	0	-61.368	-61.3659	-0.00200209	0.002002094
921	1	-61.4369	-61.4352	-0.00166975	0.001669753
922	0	-61.8565	-61.854	-0.00247713	0.002477126
923	1	-61.4369	-61.4352	-0.00166975	0.001669753
924	0	-61.4906	-61.489	-0.00161617	0.001616165
925	1	-61.3619	-61.3599	-0.00198523	0.001985227
926	0	-61.4441	-61.4424	-0.00166169	0.001661692
927	1	-61.3619	-61.3599	-0.00198523	0.001985227
928	0	-61.367	-61.365	-0.00199969	0.001999692
929	1	-62.3017	-62.3005	-0.00124731	0.001247311
930	0	-61.367	-61.365	-0.00199969	0.001999692
931	1	-61.4227	-61.421	-0.00168663	0.001686628
932	0	-61.3597	-61.3579	-0.00179934	0.001799343
933	1	-61.3945	-61.3928	-0.00172611	0.001726112
934	0	-61.3597	-61.3579	-0.00179934	0.001799343
935	1	-61.3945	-61.3928	-0.00172611	0.001726112
936	0	-61.3597	-61.3579	-0.00179934	0.001799343
937	1	-61.4409	-61.4388	-0.00212887	0.002128872
938	0	-62.1086	-62.106	-0.00262316	0.002623158
939	1	-61.4796	-61.478	-0.00162605	0.00162605
940	0	-61.3586	-61.3566	-0.0019746	0.001974596
941	1	-61.4796	-61.478	-0.00162605	0.00162605
942	0	-61.3586	-61.3566	-0.0019746	0.001974596
943	1	-61.3989	-61.3971	-0.00171939	0.001719388
944	0	-61.6793	-61.6769	-0.00235551	0.002355507
945	1	-61.8968	-61.8954	-0.00138485	0.001384849
946	0	-61.6941	-61.6926	-0.00147912	0.00147912
947	1	-61.6391	-61.6368	-0.00232437	0.002324372
948	0	-62.6883	-62.6854	-0.00289997	0.002899966
949	1	-64.6679	-64.6643	-0.00361904	0.003619037
950	0	-62.6883	-62.6854	-0.00289997	0.002899966
951	1	-61.45	-61.4478	-0.00214059	0.002140592
952	0	-61.7264	-61.725	-0.00146221	0.00146221
953	1	-61.45	-61.4478	-0.00214059	0.002140592
