Iteration	Posterior	Likelihood	Prior	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
2409	-23.5197	-59.7857	36.266	0.0001665175	0.0003176108	0.0005023296	0.002226725	0.0005506692	0.00184718	0.654117	0.294551	0.0513319
2410	-23.1379	-59.0151	35.8772	0.0008946853	0.0001059754	0.001679974	0.001156547	0.0004270713	0.00184718	0.0283435	0.786281	0.185375
2411	-22.6676	-59.0517	36.3841	0.0003266391	0.0001059754	0.002511145	0.0009949498	0.000366264	0.001154007	0.0297226	0.487671	0.482607
2412	-21.7205	-57.7917	36.0712	0.0003195493	0.0001059754	0.0002585221	0.003657367	0.000366264	0.001154007	0.0398531	0.533606	0.426541
2413	-19.0463	-56.6926	37.6463	8.576565e-05	0.0001905562	0.0006139032	0.000734426	0.0004258576	0.001783997	0.0300022	0.273072	0.696926
2414	-23.994	-59.1697	35.1758	0.002340302	0.0001905562	0.0004802413	0.0003960387	0.001464392	0.002142624	0.0300022	0.273072	0.696926
2415	-18.5207	-56.2314	37.7107	0.0001435952	0.0003494608	0.0004802413	0.0002007508	0.0004349997	0.002142624	0.0286389	0.306103	0.665258
2416	-18.9528	-56.4416	37.4888	0.0004097111	0.0003494608	0.0004996951	0.0002007508	0.0004349997	0.002142624	0.0286389	0.306103	0.665258
2417	-20.3323	-56.9453	36.613	0.0004097111	0.0003494608	0.0003171568	0.0003624138	0.0009523026	0.002773313	0.0282847	0.314685	0.65703
2418	-20.029	-56.9188	36.8898	0.0001408275	0.0003494608	0.0004880926	0.0001041338	0.0009523026	0.002773313	0.0160146	0.438351	0.545635
2419	-20.3247	-56.965	36.6403	0.0001408275	0.0008691857	0.0002440019	0.0001496025	0.0009523026	0.002773313	0.0160146	0.438351	0.545635
2420	-20.3384	-57.1322	36.7938	0.0001408275	0.0001289896	0.0008689644	6.728608e-05	0.0009523026	0.002773313	0.0127352	0.348587	0.638678
2421	-22.259	-57.9575	35.6985	0.001898448	4.944667e-05	0.0008689644	6.728608e-05	0.0006839689	0.002773313	0.0144406	0.395267	0.590293
2422	-21.8906	-58.131	36.2404	5.951333e-05	0.0003933321	0.001811824	6.728608e-05	0.0005386236	0.002773313	0.0144406	0.395267	0.590293
2423	-23.6525	-58.4166	34.7641	0.00207779	0.002013356	0.000542216	0.0001324837	0.0007927533	0.00198546	0.116105	0.00472619	0.879169
2424	-23.7066	-58.6961	34.9895	0.000514882	0.002013356	0.0002561421	0.001691275	0.0007927533	0.00198546	0.0345245	0.0051624	0.960313
2425	-22.5664	-58.1166	35.5501	0.0004274391	0.0006575796	0.002099094	0.001691275	0.0002066203	0.001450358	0.0219402	0.659021	0.319039
2426	-23.2152	-56.4808	33.2656	0.0004274391	0.0006575796	0.0005633699	0.00677484	0.0002066203	0.0008427511	0.328096	0.493527	0.178376
2427	-25.1328	-56.8275	31.6947	0.0009350405	0.0006575796	0.002077601	0.00677484	0.0002066203	0.0008427511	0.478501	0.383052	0.138447
2428	-26.4456	-58.3672	31.9216	0.0009350405	0.0004603659	0.002077601	0.00677484	0.000765816	0.000188673	0.340768	0.325344	0.333887
2429	-28.2853	-59.4478	31.1625	0.0009350405	0.0004603659	0.002077601	0.00677484	0.000765816	0.001165714	0.506549	0.41963	0.0738212
2430	-24.167	-58.3301	34.1631	0.001327694	0.0004603659	0.002077601	0.002994569	0.0004654193	0.0009919037	0.490892	0.40666	0.102448
2431	-20.9096	-57.0013	36.0916	0.001327694	0.0004603659	0.0006404114	0.002994569	0.0001143874	0.0002980021	0.43224	0.264662	0.303098
2432	-24.0456	-58.5152	34.4696	0.001327694	0.002286103	0.0006483681	0.002994569	0.0002632109	0.0004030938	0.43224	0.264662	0.303098
2433	-23.4569	-56.9688	33.5119	0.001327694	0.001414602	0.0008017519	0.00484248	0.0003575328	0.0004115249	0.461234	0.294579	0.244188
2434	-22.6579	-56.7652	34.1074	0.001327694	0.0003176614	0.0008017519	0.00484248	0.0003916037	0.000708046	0.366501	0.304199	0.3293
2435	-20.8896	-55.0865	34.1969	0.001327694	0.0003176614	0.001001931	0.004700553	0.0002181411	0.000708046	0.0514689	0.796709	0.151823
2436	-22.7967	-56.0863	33.2896	0.00295299	0.0003176614	0.001001931	0.004700553	0.0002181411	0.0002504962	0.164576	0.59368	0.241744
2437	-27.0053	-59.4834	32.4782	0.00295299	0.001620186	0.0002575915	0.004700553	0.0002181411	0.0007366227	0.208043	0.562791	0.229166
2438	-22.8209	-59.7029	36.8821	0.0002814194	0.001620186	0.0002575915	0.002209269	0.0002657778	0.0001838685	0.119789	0.625507	0.254704
2439	-25.0467	-59.9051	34.8584	8.661028e-05	0.001620186	0.003186599	0.0005360344	0.0002657778	0.001727382	0.275415	0.161107	0.563478
2440	-21.472	-58.3912	36.9193	0.0002163535	0.001620186	0.000888684	5.181252e-05	0.0002657778	0.001727382	0.300181	0.0856739	0.614146
2441	-22.784	-60.37	37.5861	0.0002190938	0.001620186	0.0001944382	5.181252e-05	6.967424e-05	0.001756835	0.0645195	0.33964	0.59584
2442	-20.3581	-58.4565	38.0984	5.917207e-05	0.0008046915	0.0004621646	5.181252e-05	0.0001179373	0.001756835	0.12398	0.182584	0.693436
2443	-18.2438	-56.234	37.9902	5.917207e-05	0.0008046915	0.0002925827	1.813971e-05	0.0004605054	0.001756835	0.048535	0.23182	0.719645
2444	-18.3873	-56.3628	37.9755	8.948774e-05	0.0008046915	0.0002925827	6.710468e-06	0.0004605054	0.001756835	0.12032	0.240731	0.638949
2445	-20.512	-57.7035	37.1916	8.948774e-05	0.001847478	0.00011674	7.002607e-06	0.0006022267	0.001756835	0.242393	0.506748	0.250859
2446	-18.8446	-57.035	38.1904	8.948774e-05	0.0003337224	0.0003479438	4.011337e-06	0.0006022267	0.001756835	0.238713	0.530013	0.231274
2447	-19.8191	-57.2867	37.4677	0.0009253676	0.0004928325	0.0003479438	2.059736e-06	0.0005393865	0.001756835	0.367585	0.276286	0.356129
2448	-19.053	-56.7492	37.6962	0.0009121953	0.0004928325	6.670046e-05	2.31853e-06	0.0005393865	0.001756835	0.0258922	0.560146	0.413962
2449	-19.918	-58.4511	38.5331	0.0009121953	8.969941e-06	5.210503e-05	2.31853e-06	0.0005393865	0.001178201	0.296109	0.488239	0.215652
2450	-18.8955	-57.3099	38.4144	0.0009121953	1.878186e-05	4.040825e-05	3.814093e-06	0.0006925024	0.001178201	0.186948	0.150341	0.662711
2451	-18.0684	-57.0676	38.9992	3.219291e-05	0.0001435101	4.040825e-05	6.471748e-06	0.0006925024	0.001178201	0.345309	0.121059	0.533632
2452	-23.9556	-58.6854	34.7298	0.0002728202	0.002916593	4.606368e-05	6.471748e-06	0.001051484	0.003294696	0.0716512	0.275279	0.65307
2453	-21.5841	-57.646	36.0619	0.001087356	0.0002378271	0.000180627	2.169989e-05	0.001051484	0.003294696	0.0716512	0.275279	0.65307
2454	-19.8767	-56.9122	37.0355	0.000269493	0.0002378271	0.0003301508	8.039642e-05	0.0004080452	0.003294696	0.0716512	0.275279	0.65307
2455	-21.7991	-58.4302	36.6312	0.0001172958	3.356667e-05	0.0003301508	4.823573e-05	0.0004080452	0.004203707	0.0657746	0.334718	0.599507
2456	-24.3058	-59.9588	35.653	0.0001440481	0.00106613	0.0007072317	4.823573e-05	0.0002306194	0.004203707	0.0770453	0.22072	0.702235
2457	-20.4062	-57.8126	37.4065	0.0001440481	0.00106613	0.000640733	0.0002999151	0.0002306194	0.001761743	0.162691	0.200238	0.637071
2458	-22.0896	-59.8597	37.7701	0.0001440481	0.00106613	0.0008961422	0.0002999151	0.0001964061	0.001072478	0.115042	0.483238	0.40172
2459	-22.3791	-58.221	35.8419	0.0004295661	0.00106613	0.0002904694	0.0003527409	0.0009508445	0.003067092	0.115042	0.483238	0.40172
2460	-20.3958	-57.2809	36.8851	0.001200873	0.0001265143	0.0002904694	0.0003006646	0.0009508445	0.001944809	0.405003	0.10728	0.487717
2461	-19.6872	-56.7216	37.0344	0.0003169467	0.00067596	5.172856e-05	0.0006817569	0.0009508445	0.001944809	0.0922537	0.16367	0.744076
2462	-20.302	-57.1111	36.8091	0.0001338644	0.001837749	5.172856e-05	0.0004516032	0.0004075528	0.002029491	0.0845778	0.233256	0.682166
2463	-20.2388	-57.4374	37.1987	0.0005304983	0.0008714	2.612414e-05	0.0004937881	0.0004593363	0.002029491	0.17104	0.533971	0.294989
2464	-21.5068	-58.7065	37.1997	0.0005093347	0.0008714	2.612414e-05	0.0004980482	0.0004749147	0.002029491	0.34489	0.575005	0.0801048
2465	-19.9799	-57.3727	37.3928	0.0005093347	0.0008714	6.210396e-06	0.0002693975	0.0004749147	0.002029491	0.0772615	0.691535	0.231204
2466	-20.469	-57.5325	37.0635	0.0005093347	0.0008714	0.000430094	0.0002693975	0.0004749147	0.002029491	0.111057	0.556604	0.332338
2467	-22.4292	-57.9465	35.5173	0.002403638	0.0008714	0.000430094	0.0003029943	0.0005369626	0.002029491	0.113217	0.14266	0.744122
2468	-22.0487	-57.7168	35.6681	0.002081669	0.0008714	0.0003242901	0.0002304558	0.000843266	0.002029491	0.136024	0.138991	0.724985
2469	-22.2108	-57.819	35.6081	0.002081669	0.0008069712	0.0003242901	0.0003720029	0.000843266	0.002029491	0.136024	0.138991	0.724985
2470	-22.008	-57.8627	35.8547	0.002081669	0.0006236225	0.0005550986	0.0001960714	0.000654441	0.002029491	0.282581	0.118264	0.599155
2471	-23.2116	-58.866	35.6544	0.001812471	0.0006236225	0.0005550986	0.0001960714	0.001181412	0.002029491	0.314761	0.274942	0.410297
2472	-23.3431	-59.4825	36.1395	0.0002028047	0.0003875928	0.001570216	0.0004577734	0.00112599	0.002029491	0.320331	0.333656	0.346013
2473	-21.4518	-58.368	36.9162	0.0003638211	0.0007127567	0.0004601306	0.0004577734	0.00112599	0.001653664	0.28914	0.301167	0.409693
2474	-21.5673	-58.0516	36.4843	0.0003638211	0.0007127567	0.001379998	0.0007860292	0.0004337557	0.001653664	0.12601	0.363876	0.510114
2475	-22.8637	-59.2089	36.3451	0.0003638211	0.0007127567	0.002074283	0.0007860292	0.0004337557	0.001138482	0.0694055	0.356766	0.573829
2476	-26.1053	-59.9641	33.8589	0.0003638211	0.0007127567	0.002074283	0.002182378	0.0004906618	0.00288518	0.300826	0.136164	0.56301
2477	-19.6658	-54.1539	34.4881	0.0003638211	0.0007127567	0.002074283	0.004198412	0.0001297993	0.0004201699	0.0579126	0.905714	0.0363739
2478	-20.4031	-55.0389	34.6358	0.0003638211	0.0007127567	0.002074283	0.004198412	0.0002155809	0.0001442313	0.357166	0.618014	0.0248197
2479	-20.8582	-54.8032	33.945	0.001160246	0.0005846119	0.002074283	0.004198412	0.0001558775	0.00042484	0.151652	0.837809	0.0105384
2480	-22.3617	-55.8514	33.4897	0.0008114557	0.0008663347	0.002074283	0.004198412	0.0001558775	0.001077872	0.151652	0.837809	0.0105384
2481	-20.5521	-54.9119	34.3599	0.0008114557	0.0002927028	0.002074283	0.004198412	0.0001795955	0.00050782	0.300047	0.615943	0.0840106
2482	-21.2339	-56.5671	35.3332	0.0008114557	0.0003369861	0.002074283	0.003282005	0.0001795955	0.0001272199	0.189785	0.257073	0.553142
2483	-21.9012	-56.9684	35.0672	0.0007825595	0.0007081949	0.002074283	0.003282005	0.0001795955	0.0001272199	0.775807	0.19904	0.0251533
2484	-19.2914	-55.6899	36.3985	0.0007825595	0.0007081949	0.0006302352	0.003118145	7.415444e-05	0.0001272199	0.200074	0.793439	0.00648684
2485	-19.4453	-53.7336	34.2883	0.0007825595	0.0007081949	0.001558146	0.004947231	5.482818e-06	0.0001547867	0.155975	0.838968	0.00505704
2486	-20.3532	-54.0754	33.7223	0.001114954	0.0007812045	0.001738619	0.004742722	5.482818e-06	0.0005018834	0.155975	0.838968	0.00505704
2487	-22.4966	-57.6559	35.1592	0.001114954	0.0007812045	0.001738619	0.001970781	1.313455e-05	0.001416755	0.155975	0.838968	0.00505704
2488	-19.9456	-54.79	34.8444	0.001114954	4.817902e-05	0.001738619	0.003619965	1.313455e-05	0.0009058006	0.155975	0.838968	0.00505704
2489	-19.7438	-54.7927	35.0489	0.0007738959	0.00022177	0.001616858	0.003619965	3.918302e-05	0.0009058006	0.229627	0.750794	0.0195793
2490	-22.5894	-56.8552	34.2658	0.0007738959	0.002125843	0.0007206491	0.003619965	3.918302e-05	0.0009058006	0.513803	0.442387	0.0438098
2491	-19.8706	-55.5581	35.6875	0.0007738959	0.000295999	0.0007206491	0.003619965	3.918302e-05	0.0009058006	0.269416	0.550569	0.180016
2492	-20.3181	-57.2675	36.9494	0.0004291495	0.000295999	0.0007206491	0.002218509	0.000161278	0.0009058006	0.322844	0.461442	0.215714
2493	-21.8059	-58.4233	36.6174	0.001075077	0.000295999	0.0007206491	0.001999975	0.000161278	0.0009058006	0.424243	0.292291	0.283466
2494	-25.2207	-59.0095	33.7888	0.003457178	0.000295999	0.0005831592	0.003395788	0.000161278	0.0009058006	0.212589	0.244185	0.543226
2495	-28.2173	-60.1499	31.9325	0.003457178	2.186137e-06	0.003016186	0.003395788	0.0004111777	0.0009058006	0.323972	0.24969	0.426338
2496	-22.5272	-60.6761	38.1489	0.0001594765	5.4524e-06	0.0004498161	0.0006442278	0.001022855	0.0009058006	0.602046	0.146984	0.25097
2497	-19.87	-57.3705	37.5005	0.0001594765	5.4524e-06	0.0005069759	0.0001390062	0.001006697	0.002204541	0.602046	0.146984	0.25097
2498	-22.1623	-58.2302	36.0679	0.0001594765	0.000329261	0.0002601076	3.142123e-05	0.001006697	0.004079	0.0584042	0.0220779	0.919518
2499	-19.6141	-57.1559	37.5418	0.0003216937	0.001146373	6.708174e-05	4.005945e-05	0.001006697	0.001387126	0.0584042	0.0220779	0.919518
2500	-20.8666	-57.403	36.5364	4.521685e-05	0.001151457	0.0005905883	4.005945e-05	0.001006697	0.002429021	0.334179	0.148241	0.51758
2501	-20.0507	-57.1466	37.0958	0.001194104	0.0001496362	0.0004017681	4.005945e-05	0.0009964667	0.001760915	0.169697	0.181057	0.649246
2502	-23.5049	-59.2264	35.7215	0.001194104	0.0001496362	0.001912393	0.0001658617	0.0009964667	0.001893262	0.199153	0.0543069	0.74654
2503	-18.4445	-56.3818	37.9373	3.188775e-05	0.0001496362	0.0001760884	0.0001147177	0.001094347	0.001893262	0.410041	0.0400062	0.549953
2504	-20.7904	-57.4857	36.6953	0.0009747466	0.0008258716	0.0001760884	9.409976e-05	0.001094347	0.001893262	0.379722	0.110989	0.509289
2505	-22.5881	-59.2232	36.635	0.0009747466	0.0008258716	6.360171e-05	0.001010686	0.001094347	0.001166775	0.101209	0.0465339	0.852257
2506	-24.3457	-59.2409	34.8951	0.000750072	0.0008258716	6.360171e-05	0.001004956	0.001259543	0.003471346	0.0455914	0.127877	0.826532
2507	-20.1736	-57.4294	37.2558	0.000355239	0.0002676002	6.360171e-05	0.0007508665	0.001259543	0.001640184	0.0455914	0.127877	0.826532
2508	-18.0943	-56.406	38.3117	0.0001280448	0.0003537445	7.841199e-05	0.0003905447	0.000308009	0.001719322	0.0455914	0.127877	0.826532
2509	-18.977	-57.178	38.201	0.0001280448	0.0003537445	4.233666e-05	0.0004394852	0.0009045836	0.001252406	0.0455914	0.127877	0.826532
2510	-21.9864	-58.0584	36.072	0.001317291	0.0003537445	4.233666e-05	0.0007967665	0.0009045836	0.002445899	0.0461526	0.633052	0.320796
2511	-21.5102	-57.9576	36.4475	0.001317291	0.001003045	1.304613e-05	0.0007967665	0.0005220719	0.001725221	0.0544169	0.432276	0.513307
2512	-19.5847	-56.8312	37.2465	0.000684009	0.001003045	7.968492e-06	0.0004067546	0.0005220719	0.001725221	0.046358	0.268159	0.685483
2513	-25.9225	-60.2613	34.3388	0.000684009	0.004267285	7.968492e-06	0.0004731565	0.0004531078	0.002205831	0.0434415	0.753337	0.203222
2514	-19.0617	-56.7654	37.7037	0.000112574	0.0006076228	7.968492e-06	0.000114171	0.0004531078	0.00246518	0.0414028	0.717983	0.240614
2515	-19.5317	-56.6751	37.1434	0.001281169	0.0003055003	7.968492e-06	0.000114171	0.0003077243	0.00246518	0.0127581	0.221244	0.765998
2516	-19.2683	-56.7001	37.4318	0.001281169	0.0003055003	1.383901e-05	0.0001590026	0.0003077243	0.00204339	0.0136604	0.236891	0.749449
2517	-24.3794	-58.7778	34.3984	0.0006038377	0.003459956	9.918506e-06	0.000446222	0.00114499	0.002349752	0.0137922	0.229524	0.756684
2518	-21.9785	-58.3173	36.3388	0.0006038377	6.413292e-05	0.0003814091	0.0004572188	0.001442937	0.002567702	0.31671	0.159025	0.524265
2519	-21.8321	-58.1462	36.3141	0.0006310936	6.413292e-05	0.0003814091	0.0004618443	0.001442937	0.002567702	0.187066	0.17675	0.636183
2520	-20.2014	-57.3082	37.1068	0.0001652626	0.0002738811	0.0003048449	0.0006816359	0.000535519	0.002567702	0.362533	0.34254	0.294926
2521	-21.8455	-58.1251	36.2797	0.0001652626	0.0002738811	0.00152381	0.002472968	0.000535519	0.0006219826	0.608092	0.233633	0.158276
2522	-21.7628	-57.6159	35.8531	0.0002021321	0.0001596274	0.002324656	0.002472968	0.0003610473	0.0006219826	0.403581	0.35555	0.240869
2523	-18.243	-55.6233	37.3802	4.811286e-05	0.0001596274	0.0008149934	0.002472968	5.926173e-05	0.0006219826	0.249412	0.584504	0.166085
2524	-22.2709	-57.8388	35.568	4.811286e-05	0.0006444271	0.002234287	0.002472968	0.0004876004	0.0006219826	0.149046	0.459935	0.391019
2525	-19.0103	-55.376	36.3657	4.811286e-05	3.909835e-05	0.002234287	0.002472968	6.625165e-05	0.0006219826	0.0339316	0.877049	0.0890189
2526	-20.1202	-56.0103	35.8901	4.811286e-05	0.0006921688	0.002234287	0.002472968	2.532674e-05	0.0006219826	0.0221009	0.493919	0.483981
2527	-19.2402	-55.8059	36.5657	1.52264e-05	0.0006921688	0.001226318	0.002472968	0.0001966592	0.0006219826	0.0325001	0.726325	0.241175
2528	-21.7021	-57.1552	35.453	0.002095194	0.0004456544	0.001226318	0.002472968	0.0001765562	0.0002406551	0.028358	0.633756	0.337886
2529	-21.7967	-56.6743	34.8776	0.002095194	0.0009886426	0.001226318	0.002717375	0.0001297761	0.0002406551	0.0324984	0.726287	0.241215
2530	-25.1786	-57.0875	31.9089	0.002095194	0.0009886426	0.003523856	0.00424311	0.0001297761	0.0002381958	0.0345917	0.773069	0.19234
2531	-27.4684	-58.6461	31.1777	0.002095194	0.0006927589	0.003523856	0.004411478	0.0001908588	0.001245635	0.0349349	0.772794	0.192271
2532	-21.7538	-56.425	34.6712	0.0006359516	0.0006579945	0.0005216186	0.004411478	0.0001908588	0.001245635	0.0149599	0.940325	0.0447153
2533	-20.2671	-58.2513	37.9842	1.817397e-05	0.0002731957	0.0004994317	0.001172355	0.0001908588	0.001245635	0.456543	0.160592	0.382865
2534	-21.1661	-58.0577	36.8917	0.0004844593	0.0001414092	0.0004994317	0.001172355	0.0001908588	0.00231723	0.38209	0.189888	0.428022
2535	-24.4643	-59.2607	34.7964	0.0004844593	0.002787883	0.0005303558	0.0008910838	0.0006785834	0.002130022	0.38209	0.189888	0.428022
2536	-22.5902	-58.5247	35.9345	9.698888e-05	0.002018533	0.0006113107	0.0005022312	0.0006785834	0.002130022	0.553417	0.137238	0.309345
2537	-23.2713	-59.1736	35.9023	4.512894e-05	0.0003577517	0.000226245	0.003090023	0.0006785834	0.001681336	0.317617	0.040982	0.641401
2538	-19.8978	-57.0125	37.1147	4.512894e-05	0.000936232	0.000226245	0.0006550103	0.0007629068	0.001893167	0.415105	0.0351271	0.549768
2539	-20.6301	-56.9792	36.3491	0.0001368858	0.001894499	4.422659e-05	0.000241731	0.0007629068	0.0024238	0.415979	0.035201	0.54882
2540	-18.0728	-55.8537	37.7809	0.0001000618	0.0001737712	4.422659e-05	0.0006760473	0.0007629068	0.001904295	0.0757607	0.0785667	0.845673
2541	-18.0264	-55.9251	37.8988	9.195844e-05	0.0001737712	0.0001903239	0.0003862983	0.0007629068	0.001904295	0.0810272	0.217472	0.7015
2542	-21.0685	-57.4875	36.419	0.001251059	0.0001737712	0.0001352888	0.0007990125	0.001150609	0.001904295	0.101696	0.017863	0.880441
2543	-22.4411	-59.4074	36.9662	0.0003769703	3.984092e-05	0.0002999348	0.001427895	0.001328078	0.001237059	0.101696	0.017863	0.880441
2544	-20.6233	-58.2804	37.657	0.0003769703	0.0004389312	0.0003829674	0.0008564643	0.000528282	0.001237059	0.459806	0.0107419	0.529452
2545	-22.7427	-58.7936	36.0509	0.002177672	0.0004389312	0.0003829674	0.0009908299	0.0002126136	0.001684858	0.235956	0.00358229	0.760462
2546	-22.7763	-59.607	36.8307	0.0001988458	0.0004389312	0.002016106	0.0004309513	0.000114485	0.001684858	0.813874	0.00472991	0.181396
2547	-20.2507	-57.7368	37.4861	1.498511e-05	0.0004389312	0.0006619152	0.0004309513	0.0008090166	0.001684858	0.615892	0.037643	0.346465
2548	-22.2059	-58.8201	36.6141	1.498511e-05	0.0004389312	0.00115407	0.0002746827	0.0008090166	0.002471229	0.550211	0.294264	0.155525
2549	-21.9328	-58.4266	36.4939	0.0003012549	0.0002525117	0.00115407	0.0003296542	0.0008090166	0.002471229	0.483769	0.258194	0.258037
2550	-21.721	-57.6919	35.9708	0.0003012549	0.001547092	0.0006412342	0.0002210861	0.0008090166	0.002471229	0.280277	0.149587	0.570136
2551	-21.6388	-57.6312	35.9924	0.0003012549	0.001547092	8.179843e-05	0.0008533134	0.000708481	0.002471229	0.354287	0.129678	0.516035
2552	-22.3373	-57.9275	35.5901	0.00140722	0.001547092	0.0001286168	0.000427556	0.000708481	0.002261891	0.337791	0.170201	0.492008
2553	-23.0034	-59.9287	36.9253	0.0004214649	0.0002735998	3.731216e-05	0.002210969	0.000708481	0.001110584	0.299149	0.0754621	0.625389
2554	-20.8937	-58.0435	37.1498	0.0004214649	0.0001439252	0.001505978	0.001186449	0.0001050502	0.001110584	0.14592	0.291891	0.562189
2555	-22.0809	-58.2579	36.1769	0.0004214649	0.0001439252	0.001505978	0.002103204	0.00053642	0.001014616	0.184008	0.353626	0.462366
2556	-24.0091	-59.6642	35.6551	0.0004214649	3.163626e-05	0.0004273147	0.002103204	0.00053642	0.002877177	0.377352	0.443564	0.179084
2557	-23.1716	-56.6513	33.4797	0.002505749	0.001359485	0.001323972	0.003650539	0.0001365578	0.0002208006	0.384232	0.451652	0.164116
2558	-21.3291	-56.0124	34.6832	0.002505749	0.0002707977	0.001323972	0.003265176	6.155961e-05	0.0002208006	0.43285	0.5088	0.0583495
2559	-19.1173	-54.9535	35.8362	0.0007280715	0.0002707977	0.001148182	0.003265176	6.155961e-05	0.000690366	0.330405	0.600706	0.0688892
2560	-26.1105	-57.4507	31.3402	0.0003883001	0.0029934	0.001148182	0.006469748	0.0002606467	0.000690366	0.267988	0.327464	0.404548
2561	-20.8088	-57.5315	36.7228	0.0003643137	0.0007953171	0.0002768741	0.003196847	0.0002025077	0.0001872296	0.205174	0.4851	0.309726
2562	-20.8293	-56.2393	35.4099	0.0003643137	0.0007953171	0.0006545803	0.003883447	0.0001741549	0.0008409555	0.262932	0.340151	0.396917
2563	-22.1242	-56.8698	34.7456	0.000835555	0.0007953171	0.001300501	0.003385732	0.0004096994	0.0008409555	0.366542	0.474191	0.159267
2564	-18.7404	-54.224	35.4836	0.0006822925	0.0007953171	0.001300501	0.003385732	1.289735e-05	0.0004412473	0.0318391	0.82998	0.138181
2565	-21.2237	-56.1851	34.9614	0.0006822925	0.0007953171	0.002160467	0.003385732	5.971114e-05	0.0002065753	0.14918	0.20338	0.647439
2566	-21.206	-57.2812	36.0752	0.0006822925	6.853569e-05	0.001786698	0.002339231	8.473768e-05	0.0008950235	0.14918	0.20338	0.647439
2567	-20.1171	-56.5988	36.4817	2.894348e-05	2.443488e-05	0.001786698	0.002339231	0.0003280177	0.0008259919	0.151822	0.704294	0.143884
2568	-20.2109	-57.6198	37.409	3.591633e-05	2.443488e-05	0.000697586	0.002339231	0.0002168059	0.0008259919	0.205508	0.0992454	0.695247
2569	-24.6977	-61.9971	37.2994	3.591633e-05	0.001779094	9.067011e-05	0.001332552	0.0002168059	0.0008259919	0.335617	0.0733919	0.590991
2570	-20.5052	-58.8508	38.3456	3.591633e-05	0.000389855	0.0001498771	0.0002275491	0.001012439	0.001118817	0.204765	0.496622	0.298613
2571	-24.9081	-62.0155	37.1074	0.0004846961	0.0005373258	0.0005495292	0.0008253124	0.001012439	0.001118817	0.564461	0.392255	0.0432837
2572	-26.0417	-61.1336	35.0919	0.001398738	0.0005373258	0.0005495292	0.002505309	0.001012439	0.001118817	0.497728	0.024338	0.477934
2573	-21.5903	-58.4362	36.8458	0.0007804335	0.000431255	0.0005495292	0.001673576	0.0003110974	0.001118817	0.176878	0.0823083	0.740814
2574	-22.6632	-59.1923	36.5291	0.001132962	0.000431255	0.0003863998	0.001673576	0.0005293926	0.001118817	0.170421	0.115808	0.713771
2575	-22.1041	-59.1072	37.0031	0.001132962	0.000431255	0.0003727205	0.001077182	0.0005293926	0.001118817	0.320836	0.0717981	0.607366
2576	-21.3194	-57.6115	36.2921	2.412881e-05	0.000431255	0.000694783	0.001077182	0.0005068249	0.002843216	0.343735	0.0536144	0.602651
2577	-20.4027	-57.218	36.8153	2.412881e-05	0.000431255	0.000694783	0.0004038788	0.0005068249	0.002843216	0.135144	0.370821	0.494035
2578	-17.9608	-55.9824	38.0217	1.029366e-05	0.000431255	0.0001454654	0.0001813429	0.0005068249	0.002076212	0.135144	0.370821	0.494035
2579	-18.1673	-56.172	38.0047	1.029366e-05	0.0001610403	0.000437521	0.0001813429	0.0005068249	0.002076212	0.135144	0.370821	0.494035
2580	-20.1237	-57.8907	37.767	0.0001181887	0.0001610403	0.0006660425	0.0007080056	0.0005068249	0.001519009	0.488168	0.219456	0.292376
2581	-20.0192	-57.4908	37.4716	0.0006748269	0.0001610403	0.000381393	0.0007080056	0.0005068249	0.001627299	0.174147	0.370948	0.454905
2582	-23.3051	-59.1815	35.8764	0.0006748269	0.0001548475	0.0002380049	0.002992423	0.0005068249	0.00154553	0.192513	0.362699	0.444789
2583	-23.1383	-59.9414	36.8031	0.0003338332	0.0002329869	0.0001214599	0.002315535	0.0005942759	0.00132161	0.194726	0.633558	0.171716
2584	-20.0782	-58.3251	38.2469	0.0003338332	0.0002329869	9.165161e-05	0.0004926767	0.0005887249	0.00132161	0.0980765	0.709598	0.192325
2585	-19.4156	-56.4847	37.069	0.0009770448	0.0002329869	9.165161e-05	8.725508e-05	0.0008601058	0.002328423	0.0609563	0.441028	0.498016
2586	-21.6087	-58.7688	37.1601	0.0003242195	0.0004120849	5.962296e-05	0.0005786742	0.0008601058	0.002225604	0.800161	0.141102	0.0587375
2587	-21.6581	-59.0919	37.4339	4.405731e-05	0.0004733426	0.0006042817	0.0005786742	0.0008738489	0.001533677	0.53108	0.331093	0.137827
2588	-18.9508	-56.856	37.9052	4.405731e-05	0.0004733426	0.0006042817	0.000366026	0.0004799321	0.001533677	0.02691	0.170685	0.802405
2589	-19.6416	-57.2835	37.6419	0.0003270311	0.0004733426	0.0007123524	0.000366026	0.0004277771	0.001533677	0.0377521	0.239455	0.722793
2590	-20.2153	-57.9575	37.7422	0.0003270311	0.0004733426	0.0008368504	0.0001124064	0.0004277771	0.001533677	0.120179	0.478356	0.401465
2591	-20.686	-58.5434	37.8574	0.0002797806	0.0006804341	0.0008368504	6.067407e-05	0.0004277771	0.00127729	0.10229	0.407153	0.490558
2592	-22.4822	-58.6524	36.1702	0.0002797806	0.001303582	0.001411362	6.067407e-05	0.0004277771	0.002251131	0.0748431	0.566227	0.358929
