Iteration	Posterior	Likelihood	Prior	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
3726	-25.5807	-57.8989	32.3182	0.001037678	0.0003560056	0.0006858722	0.007559917	0.0006972001	0.0003552832	0.237539	0.438352	0.324109
3727	-26.3122	-58.313	32.0008	0.001037678	0.0003560056	0.001372705	0.007559917	0.0006972001	7.696183e-05	0.315566	0.393493	0.290941
3728	-23.2934	-59.7568	36.4634	0.001037678	0.0003560056	0.001372705	0.001949836	0.000563775	7.696183e-05	0.101999	0.683863	0.214138
3729	-24.1435	-60.4606	36.3171	0.001037678	0.0003875602	0.001117101	0.002362154	0.000563775	7.696183e-05	0.408257	0.117406	0.474336
3730	-20.2067	-55.9744	35.7677	0.001254266	5.932591e-05	0.000826639	0.003895371	0.0001365199	8.017602e-05	0.223666	0.35118	0.425154
3731	-19.8922	-55.7672	35.875	0.001254266	5.932591e-05	0.000826639	0.003895371	1.323435e-05	6.537223e-05	0.420637	0.327513	0.25185
3732	-18.2687	-54.857	36.5883	0.000104581	5.932591e-05	0.0009787564	0.003895371	9.273231e-05	6.537223e-05	0.258615	0.404891	0.336494
3733	-22.0857	-56.2141	34.1285	0.000466621	0.002675603	0.001166361	0.003895371	9.273231e-05	6.537223e-05	0.00923898	0.541083	0.449678
3734	-23.2106	-57.6681	34.4575	0.000637002	0.002675603	0.001166361	0.003135548	0.0002586979	6.537223e-05	0.19158	0.474832	0.333588
3735	-20.4683	-56.2848	35.8165	0.000637002	0.0008125134	0.0008151928	0.003135548	0.0004558006	0.000333499	0.10751	0.796446	0.0960441
3736	-21.6357	-57.4521	35.8165	0.000637002	0.0008125134	0.0008151928	0.003135548	0.0004558006	0.000333499	0.343192	0.246292	0.410516
3737	-20.4238	-56.3022	35.8783	0.000637002	0.0008125134	0.0008151928	0.003135548	0.0004558006	0.0002539144	0.0837921	0.815979	0.100229
3738	-23.0559	-56.1358	33.0799	0.0001603534	0.0008125134	0.0005743441	0.007304598	0.0004558006	0.0004039559	0.0908343	0.884557	0.0246088
3739	-22.9291	-58.3439	35.4149	0.001079308	0.0008125134	0.001846106	0.00210876	0.0004558006	0.0004039559	0.249803	0.741505	0.00869177
3740	-21.8539	-55.9834	34.1295	0.0008266275	0.0008125134	0.001846106	0.003969264	0.0004558006	0.000450441	0.126815	0.69898	0.174204
3741	-22.2364	-56.5583	34.3219	0.0003133559	0.0008125134	0.001846106	0.004234901	0.0004558006	0.000450441	0.458927	0.25175	0.289323
3742	-22.1447	-59.9716	37.8269	9.548803e-05	0.0008125134	0.00061411	0.001455314	0.000174156	0.000450441	0.458927	0.25175	0.289323
3743	-24.3263	-60.0512	35.7249	0.002422857	0.0008125134	0.00061411	0.002041077	0.000174156	0.0002427562	0.507017	0.278131	0.214852
3744	-22.8479	-55.4567	32.6088	0.0007501278	0.0008125134	0.002691399	0.005647033	0.000174156	0.0002427562	0.134266	0.707966	0.157769
3745	-20.0199	-54.6001	34.5802	3.875781e-05	0.0008125134	0.0008397035	0.005647033	0.000174156	0.0002685176	0.436164	0.461084	0.102752
3746	-21.8851	-55.9669	34.0818	0.0008665459	0.0001230799	0.0008397035	0.005647033	0.0005939303	0.0003518167	0.31754	0.588007	0.0944527
3747	-21.9327	-55.6769	33.7442	0.0008665459	0.0001230799	0.001015085	0.005906185	0.0005939303	0.0003518167	0.150055	0.769725	0.0802199
3748	-20.9602	-54.4594	33.4991	0.0008665459	0.0002876127	0.001061837	0.006456466	0.0001477591	0.0003518167	0.0959842	0.727745	0.176271
3749	-19.0308	-54.441	35.4101	0.0005434298	0.0002876127	0.001061837	0.004362056	0.0002501737	0.0002074336	0.117064	0.667954	0.214982
3750	-19.8997	-55.1225	35.2228	0.0005434298	0.0006478187	0.001061837	0.004242904	0.0002501737	0.0002074336	0.459082	0.42996	0.110958
3751	-18.8298	-54.6104	35.7806	0.0001840996	0.0006478187	0.001061837	0.003624141	6.372172e-05	0.0006541102	0.386048	0.520646	0.0933062
3752	-20.3307	-56.3676	36.0368	7.738313e-05	3.308428e-05	0.001061837	0.003624141	0.0001841566	0.0009253272	0.830165	0.144024	0.0258109
3753	-19.5961	-55.6995	36.1034	0.0001419156	7.12924e-05	0.001317867	0.003624141	0.0001841566	0.0004809004	0.830165	0.144024	0.0258109
3754	-19.7558	-55.2505	35.4947	0.0001419156	0.0006642141	0.0009766146	0.003624141	0.0002634611	0.0009333077	0.068566	0.903108	0.0283261
3755	-20.2493	-56.9193	36.67	0.0001419156	0.0006642141	0.0006209975	0.003134059	0.0002634611	0.0002663308	0.569238	0.195597	0.235165
3756	-21.114	-56.6231	35.5092	0.0006126563	0.001604373	0.0007615493	0.002735127	0.0001594294	0.0007119316	0.0853105	0.760855	0.153834
3757	-21.751	-57.186	35.435	0.0006073586	0.001604373	0.0007817993	0.002735127	0.0002472929	0.0007045709	0.341392	0.547842	0.110766
3758	-18.23	-55.2665	37.0365	8.974882e-05	0.000253281	0.0007817993	0.002735127	5.476169e-05	0.0007045709	0.235729	0.687787	0.0764833
3759	-21.1794	-55.9954	34.816	0.0009174745	0.000704298	0.0007817993	0.004092866	0.0001892745	0.0007915126	0.262944	0.444973	0.292083
3760	-22.7813	-57.735	34.9538	0.0005335758	0.002342716	0.0007817993	0.002661016	0.0001892745	0.0007915126	0.243055	0.456981	0.299965
3761	-21.0305	-58.0842	37.0537	0.0005335758	0.0004324339	0.0002461658	0.0009043132	0.0001892745	0.00229146	0.305544	0.0955262	0.59893
3762	-21.0941	-58.5944	37.5002	0.0005335758	0.0004324339	0.0002461658	0.0004196758	9.919122e-05	0.00229146	0.149072	0.0748343	0.776094
3763	-23.1905	-59.7195	36.529	0.0009064443	7.190756e-05	0.0004154535	0.001645419	0.0010784	0.001154917	0.149072	0.0748343	0.776094
3764	-22.3549	-58.5269	36.172	0.0003066201	0.0004128546	0.0003388749	0.000732119	0.001549139	0.002392367	0.23977	0.0668579	0.693372
3765	-20.7503	-57.0464	36.2961	0.001313473	0.0005742476	0.0001831409	0.0005251953	0.0005838241	0.002392367	0.23977	0.0668579	0.693372
3766	-19.884	-56.8097	36.9257	0.001473289	0.0005742476	1.943989e-05	0.0002004449	0.0005838241	0.001910677	0.200818	0.218455	0.580727
3767	-20.3408	-57.6211	37.2803	0.0007280591	0.0005742476	1.943989e-05	0.0006794336	0.0005838241	0.001720516	0.328054	0.356866	0.31508
3768	-18.9492	-56.7371	37.7878	0.0007280591	0.0005742476	7.194743e-05	0.0001646873	0.0003928663	0.001720516	0.12489	0.266132	0.608978
3769	-20.2762	-57.4729	37.1967	2.199669e-05	0.001765361	0.0004412305	7.111475e-05	0.0003928663	0.001720516	0.12489	0.266132	0.608978
3770	-21.0805	-57.7356	36.6551	0.0008559095	0.001765361	4.680266e-05	7.111475e-05	0.0003928663	0.001978187	0.0814792	0.52122	0.397301
3771	-21.7582	-57.7848	36.0266	0.002726727	0.0004676307	4.680266e-05	0.000306891	0.0003928663	0.001978187	0.136792	0.196193	0.667014
3772	-19.8305	-57.0719	37.2413	0.0006798569	1.491207e-05	4.680266e-05	0.000306891	0.001347851	0.001959392	0.157023	0.171786	0.671191
3773	-22.5155	-59.4927	36.9772	0.0009342811	0.0001822381	7.081867e-05	0.0009190492	0.001347851	0.001241451	0.109665	0.361737	0.528598
3774	-23.3077	-60.4551	37.1473	0.0002225202	0.0005064001	7.495611e-06	0.0005064571	0.001992375	0.001241451	0.0489565	0.252475	0.698568
3775	-26.2217	-60.9245	34.7028	0.0006707797	0.00119528	7.495611e-06	0.001170247	0.001992375	0.002586763	0.0560692	0.373796	0.570135
3776	-25.4971	-61.3884	35.8913	4.444974e-05	0.00146321	7.328585e-05	0.001170247	0.001992375	0.001349731	0.135436	0.11774	0.746824
3777	-20.5561	-58.1505	37.5944	0.0006581814	0.00146321	1.543854e-05	0.0001233191	0.0002914341	0.001349731	0.135436	0.11774	0.746824
3778	-21.042	-58.2428	37.2008	0.0006581814	0.00146321	7.814293e-05	0.0002849944	0.0002914341	0.001631871	0.2425	0.299118	0.458381
3779	-19.81	-57.9766	38.1666	0.0002206183	0.0008340113	7.814293e-05	0.0001435079	0.000256715	0.001631871	0.358487	0.334777	0.306736
3780	-20.0578	-56.8646	36.8068	0.0002206183	0.001366257	0.000112263	0.0001954001	0.001109485	0.001910967	0.0830025	0.0476837	0.869314
3781	-21.1518	-57.4805	36.3287	0.002212401	0.0006374858	0.0001630239	0.0001954001	0.0004110565	0.001910967	0.0338405	0.234345	0.731815
3782	-22.6203	-59.1222	36.5018	0.002008793	0.0006374858	0.0001630239	0.0001761326	0.0004110565	0.001910967	0.334874	0.543041	0.122084
3783	-19.1318	-56.977	37.8452	0.0003255751	0.0007544175	4.922942e-06	0.0001761326	0.0004064795	0.001910967	0.264202	0.428437	0.30736
3784	-22.7904	-59.2395	36.4491	0.0003255751	0.0007544175	5.177718e-05	0.0007610506	0.0004064795	0.003075997	0.65548	0.233836	0.110685
3785	-22.4472	-58.6127	36.1656	0.0004123716	0.0007302919	5.177718e-05	0.001063352	0.0004064795	0.003075997	0.0419482	0.650257	0.307795
3786	-22.9767	-58.8601	35.8834	0.0005607708	0.0007302919	9.370828e-05	0.001236165	0.0004064795	0.003075997	0.354296	0.304567	0.341137
3787	-26.0781	-60.6889	34.6108	0.0005607708	0.002428529	3.341992e-05	0.001236165	0.0004064795	0.003075997	0.181718	0.643313	0.174969
3788	-27.914	-63.0777	35.1637	0.0005607708	0.002428529	0.0003127169	0.001666897	0.001174635	0.0008860852	0.237931	0.532975	0.229094
3789	-24.7353	-61.4388	36.7035	0.002127393	5.309966e-05	0.0001440944	0.000662637	0.001174635	0.0008860852	0.15836	0.491303	0.350337
3790	-22.192	-60.3862	38.1942	0.0004751004	3.428761e-05	0.000163008	0.0003961839	0.001174635	0.0008860852	0.0301952	0.595623	0.374182
3791	-24.1492	-60.9876	36.8384	0.0001789919	0.0002337043	0.0001142865	0.002101769	0.001174635	0.001070895	0.379824	0.234892	0.385284
3792	-21.5724	-58.7249	37.1525	0.0004222081	0.0002337043	0.0005240348	0.002101769	0.0001173921	0.001070895	0.48029	0.0132736	0.506436
3793	-21.111	-58.6972	37.5862	0.0004222081	4.348309e-05	0.001667988	0.0005898207	0.0001173921	0.001070895	0.350716	0.016583	0.632701
3794	-24.0649	-60.0544	35.9895	0.001482451	0.0013342	0.001325953	0.0005898207	0.0001635443	0.001070895	0.118315	0.313393	0.568292
3795	-22.2702	-59.1279	36.8577	0.0002876261	0.0013342	0.001325953	0.0006672579	0.0001635443	0.001070895	0.348457	0.0574556	0.594087
3796	-20.0928	-54.3597	34.267	0.0002876261	0.0007899087	0.001325953	0.004981698	0.0001635443	0.00063508	0.133106	0.69279	0.174104
3797	-20.6137	-55.7673	35.1537	0.0002876261	0.0007899087	0.0003791088	0.004981698	0.0001635443	0.0004407121	0.151168	0.518148	0.330683
3798	-20.593	-55.8092	35.2162	0.0002876261	0.0007060928	0.0003824317	0.004981698	0.0001635443	0.0004407121	0.0654616	0.463047	0.471491
3799	-20.5661	-58.5041	37.938	0.0002876261	1.980667e-05	0.0009737205	0.001103464	5.206717e-05	0.00102239	0.0358976	0.705548	0.258554
3800	-20.2901	-57.2669	36.9769	1.811532e-05	1.75328e-06	0.0006011465	0.002368589	0.0002445176	0.001461964	0.190687	0.596936	0.212377
3801	-19.6179	-55.9505	36.3326	0.0001426172	1.75328e-06	0.000590355	0.00349257	0.0002445176	0.001053461	0.119523	0.613553	0.266924
3802	-19.5811	-54.1436	34.5625	0.0002824949	3.592095e-05	0.002211069	0.004831596	0.0001216733	0.0003206494	0.32841	0.565415	0.106175
3803	-22.0535	-55.1093	33.0559	0.0002824949	0.001640913	0.002211069	0.004831596	0.0001216733	0.0006548312	0.115994	0.744249	0.139757
3804	-22.1935	-57.7847	35.5913	0.0007647749	5.06165e-05	0.0001315542	0.004831596	0.0001216733	0.0005792084	0.181031	0.583855	0.235115
3805	-22.3635	-58.4777	36.1142	0.0007647749	5.06165e-05	0.0001315542	0.003944832	0.0001216733	0.000792938	0.216681	0.501903	0.281416
3806	-23.668	-59.0503	35.3824	0.0003032097	0.00127462	0.0006370925	0.002446596	0.0001216733	0.001965069	0.433911	0.449188	0.116902
3807	-22.4701	-58.0778	35.6076	0.0003032097	0.00127462	0.0009212355	0.002446596	0.0006468426	0.0008658571	0.0669572	0.915004	0.0180392
3808	-23.0612	-56.8193	33.7581	0.0003032097	0.00127462	0.0009212355	0.005564595	0.0006151942	0.0001599014	0.429901	0.405807	0.164292
3809	-19.7902	-55.2193	35.4291	0.0002271461	0.001247859	0.0009212355	0.003642722	6.613421e-05	0.000583069	0.429901	0.405807	0.164292
3810	-23.4326	-59.4689	36.0363	5.998215e-05	0.0006904841	0.001145392	0.002338815	0.001055824	0.0006161268	0.185635	0.571433	0.242931
3811	-21.5044	-57.6968	36.1924	5.998215e-05	0.0006904841	0.001145392	0.001927488	6.594546e-05	0.001816438	0.126383	0.718212	0.155405
3812	-18.5604	-56.1661	37.6057	0.0002177692	0.0001288075	0.001145392	0.001927488	5.050396e-05	0.0004168245	0.0667479	0.851176	0.0820758
3813	-21.554	-56.0506	34.4966	0.000147249	0.0002221975	0.001084542	0.006217048	5.050396e-05	0.0001667896	0.530824	0.0602991	0.408877
3814	-22.6873	-57.2992	34.6119	3.545526e-05	0.0003864937	0.001039114	0.006217048	3.583035e-05	2.590659e-05	0.47901	0.0544134	0.466576
3815	-18.6684	-54.1365	35.4681	8.996279e-05	3.882353e-05	0.001039114	0.004867196	0.0002536951	0.0003491485	0.250962	0.504591	0.244447
3816	-22.2169	-55.7769	33.56	0.001081568	0.001562848	0.001039114	0.004867196	6.145117e-05	0.000481539	0.580872	0.282347	0.136782
3817	-22.6214	-55.3491	32.7277	0.001096473	0.002538332	0.001144548	0.004867196	6.145117e-05	0.0004569262	0.179246	0.735326	0.0854281
3818	-24.2535	-59.0761	34.8226	0.002459264	9.183304e-05	0.001144548	0.002712219	0.0008293742	0.0002314403	0.173486	0.743831	0.0826829
3819	-18.2558	-55.5491	37.2933	6.422767e-05	0.0003321997	0.0005605955	0.002712219	5.494972e-05	0.0005646483	0.173471	0.743767	0.0827615
3820	-23.6317	-59.468	35.8363	0.0005518144	0.0003321997	0.001084671	0.002712219	0.0009185218	0.0005646483	0.606707	0.208277	0.185016
3821	-20.148	-56.3699	36.2219	0.000433088	0.0006426402	0.000919274	0.002712219	0.0003533985	0.0006071665	0.0937341	0.734267	0.171999
3822	-20.588	-55.2093	34.6214	0.000433088	0.0002519902	0.000919274	0.00541101	0.0004758869	0.0002364169	0.192242	0.616375	0.191383
3823	-21.0877	-54.8458	33.758	0.001258792	0.0001706632	0.001441977	0.00541101	0.0002571104	0.0002992901	0.192325	0.61664	0.191035
3824	-20.0825	-57.138	37.0555	0.0005396074	0.0001706632	0.001441977	0.00209165	5.168383e-05	0.0002992901	0.646182	0.270131	0.0836867
3825	-20.9154	-58.1323	37.217	0.0005396074	0.0001706632	0.0005987715	0.002362742	0.0004159983	0.0002992901	0.544903	0.347455	0.107642
3826	-19.2536	-56.9651	37.7115	0.0001754856	0.0001706632	0.0005987715	0.002362742	5.857212e-05	0.0003843405	0.533052	0.269497	0.197452
3827	-21.8329	-58.1263	36.2934	0.000658524	0.0004791847	0.0005987715	0.002988216	0.0004667437	0.0003843405	0.395429	0.179545	0.425025
3828	-24.901	-58.949	34.048	0.001676142	0.0004791847	0.00236159	0.002988216	0.0004667437	0.0004937223	0.372801	0.186266	0.440934
3829	-22.3442	-58.4571	36.113	0.0001665083	0.0004791847	0.0004460469	0.002988216	0.0004667437	0.001261234	0.467355	0.28352	0.249125
3830	-17.3027	-54.4452	37.1425	0.0001665083	0.0001692112	0.0009019624	0.002988216	3.44564e-05	0.0002226157	0.248319	0.674801	0.0768804
3831	-21.9061	-55.9896	34.0835	0.001055046	0.0001692112	0.0009019624	0.005511167	0.0005600118	0.0002226157	0.318563	0.582808	0.0986284
3832	-24.9689	-58.8171	33.8482	0.002552077	0.00190512	0.0009019624	0.002704957	0.0004562403	0.0002024744	0.0445534	0.817159	0.138288
3833	-19.6532	-56.078	36.4249	0.0005131565	0.0009862161	0.0009019624	0.002704957	9.777105e-05	0.0002024744	0.239908	0.498679	0.261413
3834	-20.5421	-54.4665	33.9245	0.0005131565	0.0004453684	0.0009019624	0.00633837	0.0002232968	0.0002024744	0.0560305	0.882917	0.0610527
3835	-18.6027	-54.2627	35.66	0.0005131565	6.621602e-05	0.0009019624	0.004187227	0.0002754426	0.0004469464	0.0560305	0.882917	0.0610527
3836	-19.0809	-55.7607	36.6798	0.0005131565	3.271797e-05	0.0009019624	0.00280965	0.0003740428	0.0004469464	0.0560305	0.882917	0.0610527
3837	-20.9033	-56.5422	35.6389	0.0005131565	0.0003678154	0.002043035	0.00280965	0.0003740428	0.0003103975	0.401659	0.597864	0.000477078
3838	-24.4246	-58.0293	33.6046	0.0009113167	0.002923164	0.001739005	0.00280965	0.0003740428	0.0002790797	0.504102	0.49237	0.00352842
3839	-24.0615	-58.2607	34.1991	0.0009113167	0.002923164	0.0009236508	0.00280965	0.0003740428	0.0003293247	0.552052	0.44476	0.00318724
3840	-20.0134	-56.1294	36.1161	0.0009113167	0.0007155516	0.0009236508	0.00280965	0.0001041844	0.0003396101	0.405857	0.425136	0.169007
3841	-21.8011	-57.59	35.7889	0.0009113167	0.0007155516	0.0005098605	0.00280965	3.737499e-05	0.001241316	0.261807	0.629171	0.109022
3842	-21.2502	-55.7512	34.5009	0.001567587	0.0001641006	0.0005098605	0.004890054	0.0002073556	0.0005437622	0.115508	0.701574	0.182918
3843	-21.9037	-56.9781	35.0744	0.0001138272	1.548081e-05	0.0005098605	0.004890054	0.0008960497	0.0007193811	0.12065	0.688289	0.191061
3844	-21.8911	-56.1217	34.2307	0.0001138272	0.0001201503	0.00199793	0.004890054	0.0007047867	0.0004037763	0.279688	0.620371	0.0999405
3845	-23.5394	-56.8969	33.3575	0.001105109	0.0001201503	0.00199793	0.004890054	0.0007047867	0.000536293	0.279688	0.620371	0.0999405
3846	-22.5219	-58.881	36.359	0.001105109	0.0001813262	0.001560641	0.001419903	0.0001795756	0.001044691	0.357572	0.553293	0.0891344
3847	-22.7727	-56.0825	33.3098	0.001105109	0.0001813262	0.001046273	0.006263315	0.0001167926	0.0007028916	0.722793	0.21238	0.0648265
3848	-20.6434	-55.8448	35.2014	0.0001460016	0.001568741	0.001046273	0.003724274	0.0001827259	0.0003131135	0.68481	0.250556	0.0646346
3849	-19.5789	-55.6883	36.1094	0.0001460016	0.000187794	0.001046273	0.003724274	0.0003950831	0.0003131135	0.628102	0.295635	0.0762634
3850	-22.6503	-58.1615	35.5112	0.001260207	0.0009649117	0.001046273	0.002795493	0.000202443	0.0003131135	0.796517	0.106771	0.0967123
3851	-22.0734	-57.9273	35.854	0.001260207	0.0009649117	0.001046273	0.002354359	0.000202443	0.0003131135	0.447894	0.289699	0.262407
3852	-23.2983	-58.1695	34.8712	0.001260207	0.0009649117	0.002526186	0.002238719	0.0001029711	0.0003131135	0.530607	0.343198	0.126196
3853	-25.709	-59.3722	33.6632	0.001260207	0.002828658	0.001105235	0.002238719	1.862384e-05	0.001509396	0.369386	0.363984	0.26663
3854	-19.7503	-57.3265	37.5762	0.0003048134	0.0001732636	0.001010337	0.0007306699	0.0001963025	0.001509396	0.087278	0.261561	0.651161
3855	-22.1298	-57.744	35.6143	0.0003048134	0.001314043	0.001010337	0.002181474	0.0001963025	0.001442848	0.147457	0.741026	0.111517
3856	-22.7336	-57.885	35.1514	0.0002233661	0.000843359	0.001010337	0.002786019	0.0001963025	0.001986113	0.137308	0.690022	0.17267
3857	-22.8562	-57.2809	34.4247	0.0002233661	0.002782504	0.001278238	0.002786019	0.0001963025	0.0007143673	0.135712	0.404151	0.460137
3858	-23.0055	-56.4429	33.4374	0.0002261756	0.002782504	0.001018358	0.004465989	0.0003159507	0.0004425092	0.135712	0.404151	0.460137
3859	-24.6296	-57.3258	32.6962	0.001000865	0.002782504	0.002633646	0.003347939	0.0001306318	0.0003099212	0.135712	0.404151	0.460137
3860	-22.8488	-56.7256	33.8768	0.0004037121	0.003573683	0.0009387037	0.003347939	0.0001306318	0.0002912707	0.135507	0.492792	0.371701
3861	-18.898	-55.0639	36.1659	0.0004037121	0.0001605616	0.0009387037	0.003347939	0.0001306318	0.0007583129	0.16113	0.585973	0.252897
3862	-18.6283	-55.0031	36.3748	0.0001348198	0.0001605616	0.0009387037	0.003347939	0.0001306318	0.0007583129	0.104961	0.508798	0.386241
3863	-18.9294	-54.8142	35.8848	0.001370492	0.0001411645	0.0009387037	0.003347939	2.616161e-05	0.0002772025	0.134779	0.653337	0.211884
3864	-19.907	-55.4056	35.4986	0.001431845	0.0001411645	0.0009387037	0.003347939	0.0001517525	0.0005872687	0.04614	0.720269	0.233591
3865	-24.0983	-57.9335	33.8352	0.001954883	0.0001411645	0.001495149	0.003347939	0.0001517525	0.00164864	0.393806	0.520469	0.085725
3866	-25.1903	-60.3968	35.2065	0.001954883	0.0001411645	0.0006538763	0.001818502	0.00015033	0.002255907	0.261583	0.681475	0.0569423
3867	-21.8731	-57.6214	35.7483	0.001954883	8.120516e-05	0.0006538763	0.002623855	0.0003159416	0.0006475509	0.262195	0.68091	0.0568951
3868	-18.2528	-54.1968	35.944	0.0003295199	0.0001560689	0.0006538763	0.004201517	3.690663e-05	0.0006475509	0.196965	0.760295	0.0427404
3869	-19.8003	-54.8916	35.0913	0.0003295199	0.001516884	0.0007815027	0.004201517	0.0001067547	0.0001867084	0.222509	0.633075	0.144416
3870	-19.9827	-54.5872	34.6045	0.0003295199	0.001516884	0.001540615	0.004201517	1.789364e-05	0.0001429188	0.463916	0.499014	0.03707
3871	-21.6132	-56.6701	35.0569	0.0003295199	0.0002203037	0.001060494	0.004201517	0.00043327	0.0009220884	0.725967	0.255084	0.0189493
3872	-20.5952	-56.0529	35.4577	0.0002170246	0.0002203037	0.001060494	0.004201517	0.000118904	0.0008330826	0.864546	0.126087	0.00936657
3873	-21.6334	-57.5391	35.9058	0.001739121	7.509684e-05	0.001060494	0.002295254	7.158792e-05	0.0008330826	0.594538	0.395494	0.0099685
3874	-22.0634	-57.0318	34.9684	0.001739121	0.0001559964	0.00189889	0.002915348	7.158792e-05	0.0005000956	0.649917	0.198479	0.151604
3875	-20.7858	-56.4793	35.6935	0.001739121	0.0001559964	0.001039101	0.002841931	7.158792e-05	0.0005000956	0.379985	0.351516	0.268499
3876	-25.758	-57.1421	31.3841	0.001739121	0.004031779	0.001039101	0.004689382	7.158792e-05	0.0003231796	0.0536493	0.502879	0.443472
3877	-20.6243	-54.4718	33.8476	0.0007604633	0.00137195	0.001458961	0.004689382	0.0001196841	0.0003231796	0.0791005	0.741444	0.179455
3878	-22.9693	-57.8339	34.8646	0.001753374	0.00137195	0.001458961	0.002358637	0.0001196841	0.0003520836	0.147129	0.356099	0.496772
3879	-23.7138	-57.9525	34.2387	0.001753374	0.00137195	0.002264467	0.002358637	0.0001196841	0.0003520836	0.311576	0.45517	0.233254
3880	-22.5494	-57.7043	35.1548	0.001753374	0.000220505	0.0002977256	0.004589407	0.0001196841	6.043806e-05	0.332847	0.486243	0.18091
3881	-22.3636	-56.4148	34.0512	0.001753374	0.000220505	0.0009018489	0.004589407	0.0005931538	0.0004033001	0.0311394	0.706137	0.262723
3882	-20.393	-55.505	35.1119	0.0005674199	4.117667e-05	0.0009018489	0.004589407	0.0005931538	0.0004033001	0.030075	0.688039	0.281886
3883	-20.6386	-55.8932	35.2545	0.0005674199	4.117667e-05	0.0009018489	0.004589407	0.0006054432	0.0002074829	0.271877	0.516511	0.211612
3884	-26.1521	-58.2202	32.0681	0.0004092756	0.003721637	0.0009018489	0.004589407	0.0006054432	0.0007862278	0.0951597	0.686224	0.218616
3885	-24.5437	-57.7381	33.1944	0.0004010038	0.003721637	0.00152724	0.00288425	0.000243946	0.0007862278	0.274183	0.594691	0.131126
3886	-25.5744	-58.5122	32.9379	0.0004010038	0.003721637	0.00152724	0.00288425	0.0001187599	0.001241512	0.154799	0.336205	0.508996
3887	-22.8843	-57.7172	34.8329	0.0002488249	0.002856938	0.0007879967	0.00288425	0.0003718109	0.0003056561	0.224738	0.488104	0.287157
3888	-21.7862	-57.6445	35.8584	0.0009626623	0.001106815	0.0006667972	0.00288425	0.0002094512	0.0003056561	0.622917	0.224935	0.152147
3889	-19.5959	-55.447	35.8511	7.913788e-05	0.0002785434	0.0006667972	0.004615864	0.000198928	0.0003056561	0.75759	0.193681	0.0487289
3890	-21.4921	-57.3394	35.8473	7.913788e-05	0.0003636385	0.0006667972	0.004278337	0.0006143365	0.0001476116	0.774956	0.175198	0.0498459
3891	-26.7543	-60.223	33.4687	0.0003303496	0.00327244	0.0006667972	0.003328335	0.0006143365	0.0009989296	0.737894	0.204051	0.0580548
3892	-25.6303	-59.8515	34.2211	0.0003303496	0.00327244	0.001168666	0.0007225808	0.0005731708	0.002175602	0.513911	0.061734	0.424355
3893	-23.2509	-58.9873	35.7364	0.0003303496	0.001311449	0.001168666	0.0009652713	0.0003412621	0.002175602	0.604022	0.161246	0.234732
3894	-23.383	-60.2192	36.8362	0.0003303496	0.001223058	0.001168666	0.0009652713	0.0003412621	0.0008485076	0.209786	0.632941	0.157273
3895	-23.8041	-58.4431	34.639	0.0002813524	0.003080487	0.001329926	0.001975292	0.0001894041	0.0008485076	0.25043	0.561827	0.187743
3896	-18.8879	-55.1095	36.2215	0.0002813524	0.0002715023	0.001329926	0.002876205	6.07127e-05	0.0008485076	0.0859659	0.685099	0.228936
3897	-19.2066	-54.7008	35.4943	0.000254733	0.0002715023	0.001662886	0.003592076	0.0002702716	0.0005527962	0.0548509	0.799076	0.146073
3898	-20.1206	-54.8875	34.7669	0.000254733	0.0002715023	0.0008668856	0.005324187	0.0002702716	0.0005527962	0.342634	0.452239	0.205127
3899	-23.3235	-56.82	33.4965	0.0008206346	0.001340649	0.0008668856	0.005324187	0.0002702716	0.0005527962	0.506556	0.19018	0.303264
3900	-22.7753	-56.68	33.9047	0.0008206346	0.001340649	0.00102295	0.004642777	0.0002702716	0.0005527962	0.506556	0.19018	0.303264
3901	-22.0278	-57.6172	35.5894	0.0004338618	0.001340649	0.00102295	0.002226697	0.0002702716	0.001187376	0.138293	0.84471	0.0169971
3902	-22.4332	-57.8995	35.4663	0.0004338618	0.001333439	0.00102295	0.002226697	0.0002702716	0.001353044	0.0895653	0.547075	0.36336
3903	-19.3004	-54.765	35.4646	0.0004338618	0.0008701369	0.0009959935	0.003923601	5.262253e-05	0.0003662104	0.058782	0.359047	0.582171
3904	-19.8312	-54.4219	34.5908	0.0003735954	0.001146124	0.001904931	0.003923601	5.262253e-05	0.0003662104	0.263	0.613585	0.123415
3905	-20.1381	-55.3771	35.2389	0.0004032004	0.001146124	0.001904931	0.003072414	3.998441e-05	0.0003662104	0.472224	0.439397	0.088379
3906	-19.4448	-55.5332	36.0884	0.0004032004	0.0005209485	0.001350031	0.003072414	0.0001267766	0.0003662104	0.435721	0.317072	0.247207
3907	-19.8821	-55.8101	35.9281	0.0004032004	0.0008662956	0.001350031	0.003072414	0.0001387037	0.0002152681	0.435721	0.317072	0.247207
3908	-21.5232	-56.1156	34.5924	0.001102801	0.0004910377	0.001350031	0.003761484	0.0001387037	0.0009208956	0.504663	0.367241	0.128095
3909	-19.6416	-55.4238	35.7822	0.0002384311	0.0004910377	0.0006025917	0.003761484	0.000174682	0.0009654743	0.0431015	0.905097	0.0518019
3910	-20.7122	-56.2709	35.5587	0.0002384311	0.0002561119	0.0003167592	0.004838731	0.000174682	0.0006966261	0.241202	0.4349	0.323898
