Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1521	1	-418.667	-409.824	-8.8432	276886.5	11.61905	0.997585	0.999382	1.00062	1.00242	3.069958
1522	0	-427.114	-415.96	-11.1535	548066.4	8.562715	0.998284	0.999561	1.00044	1.00172	3.330602
1523	1	-418.453	-408.663	-9.79044	132458.4	11.34105	0.99651	0.999106	1.00089	1.00349	3.16317
1524	0	-412.588	-407.584	-5.00328	930058.5	8.654421	0.998682	0.999663	1.00034	1.00132	2.623169
1525	1	-419.526	-413.288	-6.23778	403679	10.17282	0.998	0.999488	1.00051	1.002	2.847515
1526	0	-418.19	-421.335	3.14491	619505.3	13.13024	0.998386	0.999587	1.00041	1.00162	2.0879
1527	1	-416.908	-414.961	-1.94644	267820.6	10.16813	0.997545	0.999372	1.00063	1.00246	2.425386
1528	0	-426.069	-421.069	-4.99923	876194.6	13.34892	0.998642	0.999653	1.00035	1.00136	2.70135
1529	1	-425.347	-415.097	-10.2506	145003.9	10.09624	0.996664	0.999145	1.00085	1.00334	3.243388
1530	0	-413.638	-414.735	1.09724	251283.1	13.43937	0.997465	0.999351	1.00065	1.00254	2.244778
1531	1	-417.417	-410.214	-7.20244	764659.1	10.61634	0.998547	0.999628	1.00037	1.00145	2.943715
1532	0	-418.156	-415.365	-2.79073	394913	10.67185	0.997978	0.999483	1.00052	1.00202	2.530093
1533	1	-421.231	-413.46	-7.77156	355966.2	8.602403	0.99787	0.999455	1.00054	1.00213	2.938917
1534	0	-411.477	-410.094	-1.3832	465825.2	10.03701	0.998138	0.999524	1.00048	1.00186	2.360893
1535	1	-434.468	-424.053	-10.4153	562923	9.949887	0.998306	0.999567	1.00043	1.00169	3.262166
1536	0	-414.891	-409.24	-5.65115	535437.8	11.44599	0.998263	0.999556	1.00044	1.00174	2.797254
1537	1	-417.449	-414.009	-3.43994	97112.48	11.3227	0.995924	0.998955	1.00104	1.00408	2.603037
1538	0	-419.216	-408.972	-10.2445	825105.7	8.535156	0.998601	0.999642	1.00036	1.0014	3.223037
1539	1	-418.783	-410.533	-8.24913	79852.32	9.305807	0.995505	0.998848	1.00115	1.0045	3.031692
1540	0	-419.929	-408.216	-11.7135	986624.2	12.9112	0.998721	0.999673	1.00033	1.00128	3.23453
1541	1	-412.289	-409.107	-3.18176	721615.9	11.62229	0.998504	0.999617	1.00038	1.0015	2.58272
1542	0	-424.779	-412.909	-11.8694	711804.6	9.921352	0.998494	0.999615	1.00038	1.00151	3.409126
1543	1	-411.521	-407.445	-4.07541	47611.77	11.92883	0.994181	0.998506	1.00148	1.00583	2.658145
1544	0	-421.817	-410.437	-11.3802	483027.4	10.19833	0.998172	0.999532	1.00047	1.00183	3.352233
1545	1	-408.58	-405.563	-3.0171	650741.4	10.7145	0.998425	0.999597	1.0004	1.00158	2.552637
1546	0	-432.767	-415.973	-16.7943	492353.5	8.795515	0.998189	0.999537	1.00046	1.00181	3.979123
1547	1	-420.384	-418.042	-2.34181	166390.3	14.05709	0.996886	0.999202	1.00079	1.00312	2.48749
1548	0	-424.146	-411.905	-12.2406	564468.1	13.82206	0.998309	0.999567	1.00043	1.00169	3.209092
1549	1	-419.415	-410.495	-8.91934	290317.5	10.84991	0.997642	0.999396	1.0006	1.00236	3.10047
1550	0	-423.295	-413.475	-9.8195	86885.98	16.03768	0.995691	0.998895	1.0011	1.00432	2.893081
1551	1	-422.106	-414.176	-7.92947	934486	8.90189	0.998685	0.999664	1.00034	1.00132	2.977917
1552	0	-409.694	-405.361	-4.33266	710943.9	10.77148	0.998493	0.999615	1.00038	1.00151	2.676458
1553	1	-429.163	-417.004	-12.1587	663625.9	9.676516	0.99844	0.999601	1.0004	1.00156	3.445125
1554	0	-413.253	-405.596	-7.65663	984824.5	8.71548	0.998719	0.999673	1.00033	1.00128	2.934451
1555	1	-426.703	-412.927	-13.7764	547299.7	8.271263	0.998282	0.999561	1.00044	1.00172	3.63396
1556	0	-419.649	-411.694	-7.95563	141722.4	10.75623	0.996626	0.999136	1.00086	1.00338	3.013016
1557	1	-417.806	-414.656	-3.14955	996178.6	11.54397	0.998727	0.999674	1.00032	1.00127	2.57948
1558	0	-414.95	-411.845	-3.10512	797397.3	10.22241	0.998577	0.999636	1.00036	1.00142	2.541978
1559	1	-428.953	-420.771	-8.18113	844796.3	8.924372	0.998617	0.999646	1.00035	1.00138	3.007436
1560	0	-416.714	-412.203	-4.51079	947531.5	12.98853	0.998694	0.999666	1.00033	1.00131	2.674712
1561	1	-435.02	-419.316	-15.7037	258290.7	8.479491	0.9975	0.99936	1.00064	1.0025	3.863857
1562	0	-425.427	-415.031	-10.3964	846318.5	12.40466	0.998619	0.999647	1.00035	1.00138	3.162133
1563	1	-432.014	-416.965	-15.0492	631843.3	8.638003	0.998401	0.999591	1.00041	1.0016	3.784268
1564	0	-429.621	-416.907	-12.7138	231413.3	11.21802	0.997359	0.999324	1.00067	1.00264	3.428566
1565	1	-423.341	-413.973	-9.36781	970976.6	8.928971	0.99871	0.99967	1.00033	1.00129	3.140591
1566	0	-422.308	-415.557	-6.75097	707365.6	10.38146	0.998489	0.999614	1.00039	1.00151	2.900236
1567	1	-432.641	-419.681	-12.9601	246676.8	8.984991	0.997442	0.999345	1.00065	1.00256	3.542547
1568	0	-418.744	-408.981	-9.76389	45076.92	8.436731	0.994019	0.998464	1.00152	1.00599	3.16064
1569	1	-421.587	-410.762	-10.8257	659139.5	10.9575	0.998435	0.9996	1.0004	1.00157	3.271754
1570	0	-429.894	-416.062	-13.8325	831452.1	11.42558	0.998606	0.999644	1.00036	1.00139	3.51351
1571	1	-421.568	-412.22	-9.34773	909138.5	7.780356	0.998667	0.999659	1.00034	1.00133	3.047139
1572	0	-431.836	-414.673	-17.1639	266087.4	8.965565	0.997537	0.99937	1.00063	1.00247	4.011568
1573	1	-434.627	-424.785	-9.84223	337118.9	9.886048	0.997812	0.99944	1.00056	1.00219	3.205065
1574	0	-428.85	-414.231	-14.6191	555233.3	6.406207	0.998295	0.999564	1.00044	1.00171	3.565441
1575	1	-429.95	-417.908	-12.0427	286607.1	8.889976	0.997627	0.999393	1.00061	1.00238	3.43989
1576	0	-430.176	-414.454	-15.722	812153.2	8.683226	0.99859	0.999639	1.00036	1.00141	3.860848
1577	1	-415.877	-413.86	-2.01692	748021	9.882325	0.998531	0.999624	1.00037	1.00147	2.413241
1578	0	-422.998	-415.403	-7.59552	531715.8	9.396757	0.998257	0.999554	1.00044	1.00174	2.965011
1579	1	-417.248	-411.067	-6.18068	741798.3	16.29983	0.998525	0.999623	1.00038	1.00148	2.652918
1580	0	-421.644	-418.111	-3.53226	521290.1	15.3948	0.99824	0.99955	1.00045	1.00176	2.52615
1581	1	-424.826	-415.206	-9.62033	166173.3	9.409455	0.996884	0.999202	1.00079	1.00312	3.180665
1582	0	-420.191	-411.238	-8.95274	192943.7	9.467159	0.997108	0.999259	1.00074	1.0029	3.110854
1583	1	-410.657	-407.587	-3.06968	52650.85	16.02691	0.994466	0.99858	1.00141	1.00555	2.472621
1584	0	-420.243	-412.802	-7.44105	377194.9	11.30046	0.997931	0.999471	1.00053	1.00207	2.956878
1585	1	-418.356	-411.846	-6.51059	397793.7	12.89651	0.997985	0.999485	1.00051	1.00202	2.832096
1586	0	-413.918	-406.555	-7.36352	197455.5	13.29546	0.997141	0.999268	1.00073	1.00286	2.880883
1587	1	-416.024	-407.624	-8.40004	630657.4	11.22602	0.9984	0.999591	1.00041	1.0016	3.04381
1588	0	-422.121	-420.219	-1.90214	750348.8	13.28328	0.998533	0.999625	1.00037	1.00147	2.470284
1589	1	-413.784	-406.903	-6.88046	248785.1	12.57708	0.997453	0.999348	1.00065	1.00255	2.872706
1590	0	-424.538	-414.137	-10.4003	32789.36	10.17676	0.992989	0.998198	1.00178	1.00703	3.256616
1591	1	-413.912	-410.96	-2.95131	73408.88	11.84977	0.995312	0.998798	1.00119	1.0047	2.563833
1592	0	-421.824	-410.884	-10.9405	487413	10.20559	0.99818	0.999534	1.00046	1.00182	3.308926
1593	1	-416.703	-408.782	-7.92083	697425.9	7.940244	0.998478	0.999611	1.00039	1.00152	2.88659
1594	0	-419.072	-413.031	-6.04135	68049.61	12.13773	0.995132	0.998751	1.00124	1.00488	2.818123
1595	1	-416.92	-411.233	-5.68629	428986.9	16.66907	0.99806	0.999504	1.0005	1.00194	2.604409
1596	0	-426.928	-414.788	-12.1399	755248.8	7.932212	0.998538	0.999626	1.00037	1.00146	3.417398
1597	1	-431.023	-414.785	-16.2382	287700.9	8.573447	0.997631	0.999394	1.0006	1.00237	3.924088
1598	0	-428.794	-416.641	-12.1532	671247.6	7.214497	0.998449	0.999603	1.0004	1.00155	3.345296
1599	1	-417.806	-411.171	-6.63422	997741.9	9.493615	0.998728	0.999675	1.00032	1.00127	2.86711
1600	0	-433.892	-419.882	-14.0095	846299.3	7.115701	0.998619	0.999647	1.00035	1.00138	3.591456
1601	1	-424.06	-414.435	-9.62484	566752.4	10.97794	0.998312	0.999568	1.00043	1.00169	3.161507
1602	0	-427.516	-418.557	-8.95872	75574.01	9.353652	0.99538	0.998815	1.00118	1.00463	3.109116
1603	1	-422.315	-411.96	-10.3551	500524.9	7.040057	0.998204	0.999541	1.00046	1.0018	3.063003
1604	0	-422.056	-413.679	-8.37718	412825.6	10.87476	0.998022	0.999494	1.0005	1.00198	3.050016
1605	1	-427.201	-415.049	-12.1524	938071.6	9.742145	0.998688	0.999664	1.00033	1.00131	3.442825
1606	0	-414.042	-405.421	-8.62118	612201.8	9.893888	0.998376	0.999585	1.00041	1.00163	3.081595
1607	1	-421.994	-416.105	-5.88844	837996.6	9.105249	0.998612	0.999645	1.00035	1.00139	2.764644
1608	0	-414.844	-409.883	-4.96059	24754.02	10.11722	0.991933	0.997925	1.00205	1.00809	2.720147
1609	1	-419.81	-411.271	-8.53875	114103.2	10.13857	0.99624	0.999036	1.00096	1.00377	3.073785
1610	0	-412.265	-405.696	-6.56881	489627.1	10.05239	0.998184	0.999535	1.00046	1.00182	2.87786
1611	1	-426.715	-416.247	-10.4677	41037.04	13.11649	0.993732	0.99839	1.0016	1.00628	3.12549
1612	0	-413.072	-407.564	-5.50791	918641.6	13.83895	0.998674	0.999661	1.00034	1.00133	2.72134
1613	1	-420.314	-411.274	-9.04021	761045.6	8.840656	0.998543	0.999627	1.00037	1.00146	3.099802
1614	0	-417.163	-409.137	-8.02622	647412.8	13.7664	0.998421	0.999596	1.0004	1.00158	2.907067
1615	1	-415.846	-408.705	-7.14129	914388	10.13322	0.998671	0.99966	1.00034	1.00133	2.935886
1616	0	-418.262	-409.369	-8.8924	602818.6	9.663898	0.998363	0.999581	1.00042	1.00164	3.107443
1617	1	-422.256	-405.92	-16.3366	203601.1	16.78367	0.997184	0.999279	1.00072	1.00282	3.233294
1618	0	-438.859	-425.619	-13.2398	574215.9	8.346691	0.998323	0.999571	1.00043	1.00168	3.570912
1619	1	-411.519	-406.114	-5.40505	266744.7	15.35591	0.99754	0.99937	1.00063	1.00246	2.649578
1620	0	-432.619	-418.796	-13.8236	506072.9	6.744935	0.998214	0.999543	1.00046	1.00179	3.510489
1621	1	-433.12	-414.482	-18.6381	310861.5	11.41625	0.997721	0.999417	1.00058	1.00228	3.935122
1622	0	-425.468	-413.668	-11.7998	616329.4	9.414434	0.998381	0.999586	1.00041	1.00162	3.41223
1623	1	-427.849	-415.387	-12.4616	510411.7	7.010848	0.998221	0.999545	1.00045	1.00178	3.357494
1624	0	-413.546	-404.316	-9.23044	297776.9	7.611349	0.997672	0.999404	1.00059	1.00233	3.008613
1625	1	-429.063	-419.836	-9.2275	811298.8	10.76537	0.998589	0.999639	1.00036	1.00141	3.131035
1626	0	-423.578	-408.36	-15.2173	207062.8	8.267411	0.997208	0.999285	1.00071	1.00279	3.808168
1627	1	-424.673	-414.251	-10.4222	341446.2	7.205408	0.997826	0.999444	1.00055	1.00218	3.103765
1628	0	-428.323	-412.261	-16.0613	318676.8	6.902695	0.997749	0.999424	1.00057	1.00225	3.860403
1629	1	-427.657	-417.778	-9.87878	784607	12.73093	0.998565	0.999633	1.00037	1.00144	3.102604
1630	0	-429.861	-419.838	-10.0237	834113.6	9.566839	0.998609	0.999644	1.00036	1.00139	3.224428
1631	1	-435.389	-423.638	-11.7513	615308.6	9.661261	0.99838	0.999586	1.00041	1.00162	3.403328
1632	0	-416.711	-411.366	-5.34555	530949.2	14.2387	0.998256	0.999554	1.00045	1.00174	2.693919
1633	1	-427.759	-413.04	-14.7197	286598.6	12.99445	0.997627	0.999393	1.00061	1.00238	3.460197
1634	0	-418.104	-412.117	-5.98759	316014.9	8.306389	0.99774	0.999422	1.00058	1.00226	2.696891
1635	1	-419.952	-412.817	-7.13468	994202.7	9.951872	0.998725	0.999674	1.00033	1.00128	2.932484
1636	0	-413.239	-409.26	-3.97915	228474.7	11.18842	0.997342	0.99932	1.00068	1.00266	2.649684
1637	1	-424.106	-416.984	-7.1213	609127.9	11.36192	0.998372	0.999584	1.00042	1.00163	2.927413
1638	0	-415.713	-412.866	-2.84636	919941.7	11.5857	0.998675	0.999661	1.00034	1.00133	2.553577
1639	1	-413.046	-406.78	-6.26608	30735.92	10.50001	0.992759	0.998139	1.00184	1.00726	2.854739
1640	0	-411.477	-406.684	-4.79344	474320.8	12.83282	0.998155	0.999528	1.00047	1.00185	2.700604
1641	1	-417.296	-413.138	-4.15745	474632.9	11.66131	0.998156	0.999528	1.00047	1.00185	2.666562
1642	0	-412.186	-407.352	-4.83422	657292.4	10.82116	0.998433	0.999599	1.0004	1.00157	2.723636
1643	1	-420.312	-415.498	-4.81367	226130.7	12.20102	0.997328	0.999316	1.00068	1.00267	2.715913
1644	0	-428.498	-414.28	-14.2173	424813.2	6.260577	0.99805	0.999501	1.0005	1.00195	3.467639
1645	1	-415.832	-410.938	-4.89384	518746.9	8.934314	0.998236	0.999549	1.00045	1.00177	2.640041
1646	0	-424.556	-411.943	-12.6125	539013.7	8.376992	0.998269	0.999557	1.00044	1.00173	3.49666
1647	1	-429.483	-419.305	-10.1776	704148.8	8.58404	0.998486	0.999613	1.00039	1.00152	3.217711
1648	0	-434.196	-419.261	-14.9345	42325.82	7.747333	0.993828	0.998415	1.00157	1.00619	3.763979
1649	1	-418.481	-409.396	-9.08556	752491.7	12.05092	0.998535	0.999625	1.00037	1.00147	3.072821
1650	0	-427.808	-411.841	-15.9666	928392.2	6.67572	0.998681	0.999663	1.00034	1.00132	3.818992
1651	1	-424.711	-416.407	-8.30414	198116.6	10.88106	0.997146	0.999269	1.00073	1.00286	3.043178
1652	0	-439.599	-418.187	-21.4127	978040.1	10.48767	0.998715	0.999671	1.00033	1.00129	4.298862
1653	1	-428.251	-416.704	-11.5474	65943.12	6.7163	0.995054	0.998731	1.00126	1.00495	3.166493
1654	0	-435.722	-417.358	-18.3636	600018.9	8.518907	0.99836	0.99958	1.00042	1.00164	4.175255
1655	1	-431.927	-421.245	-10.6824	346457.4	7.21928	0.997841	0.999448	1.00055	1.00216	3.14225
1656	0	-427.438	-415.731	-11.7073	931262.7	13.49713	0.998683	0.999663	1.00034	1.00132	3.193489
1657	1	-419.292	-414.82	-4.47129	464022.7	13.51738	0.998135	0.999523	1.00048	1.00187	2.656752
1658	0	-422.98	-412.151	-10.8297	610161.2	8.904751	0.998373	0.999584	1.00042	1.00163	3.303778
1659	1	-422.063	-413.993	-8.06939	625371.4	7.732413	0.998393	0.999589	1.00041	1.00161	2.87557
1660	0	-417.936	-407.439	-10.4962	800603.6	6.714434	0.99858	0.999637	1.00036	1.00142	3.009515
1661	1	-422.663	-414.02	-8.64295	349045.2	10.84345	0.997849	0.99945	1.00055	1.00215	3.075135
1662	0	-415.516	-408.936	-6.57962	325329.2	8.875133	0.997772	0.99943	1.00057	1.00223	2.824211
1663	1	-429.777	-417.324	-12.4527	303455.1	9.098477	0.997693	0.99941	1.00059	1.00231	3.48562
1664	0	-424.508	-413.603	-10.9052	650722.3	8.943842	0.998425	0.999597	1.0004	1.00158	3.313068
1665	1	-433.672	-418.248	-15.4243	808572.1	7.270268	0.998587	0.999639	1.00036	1.00141	3.802979
1666	0	-420.205	-416.165	-4.04035	393615.4	14.0344	0.997975	0.999482	1.00052	1.00203	2.609063
1667	1	-425.703	-414.065	-11.6386	910049.6	16.93817	0.998668	0.999659	1.00034	1.00133	2.942469
1668	0	-419.077	-413.876	-5.20081	212992.2	11.93552	0.997247	0.999295	1.0007	1.00276	2.752383
1669	1	-421.223	-412.513	-8.71039	968258.6	11.77027	0.998709	0.99967	1.00033	1.00129	3.052917
1670	0	-415.791	-409.472	-6.31932	886282.7	10.09362	0.99865	0.999655	1.00034	1.00135	2.853952
1671	1	-417.537	-409.779	-7.75824	603631.5	12.36419	0.998364	0.999582	1.00042	1.00164	2.951042
1672	0	-419.439	-411.873	-7.56661	249293.8	11.09915	0.997455	0.999349	1.00065	1.00255	2.972005
1673	1	-422.371	-416.533	-5.83816	623122.4	11.46293	0.99839	0.999588	1.00041	1.00161	2.813397
1674	0	-415.936	-413.095	-2.8416	228685.6	13.62789	0.997343	0.99932	1.00068	1.00266	2.533718
1675	1	-427.524	-416.758	-10.7659	314298.8	7.59251	0.997734	0.99942	1.00058	1.00227	3.208035
1676	0	-425.467	-412.778	-12.6884	761596.9	8.018117	0.998544	0.999628	1.00037	1.00146	3.491375
1677	1	-406.339	-409.184	2.84424	298071.2	14.27025	0.997673	0.999404	1.00059	1.00233	2.118733
1678	0	-433.247	-416.407	-16.8403	799117.6	6.251606	0.998578	0.999636	1.00036	1.00142	3.884914
1679	1	-414.026	-410.692	-3.33316	733814.8	10.17972	0.998517	0.999621	1.00038	1.00148	2.562313
1680	0	-418.151	-408.458	-9.69369	910179.4	13.3523	0.998668	0.999659	1.00034	1.00133	3.052826
1681	1	-416.168	-413.351	-2.81678	208128.9	11.15436	0.997215	0.999287	1.00071	1.00279	2.545158
1682	0	-424.835	-413.276	-11.559	558875	13.11903	0.9983	0.999565	1.00043	1.0017	3.208514
1683	1	-417.98	-413.52	-4.45921	232381	9.328192	0.997364	0.999325	1.00067	1.00264	2.626149
1684	0	-412.375	-406.914	-5.46089	513070.1	9.531087	0.998226	0.999546	1.00045	1.00178	2.745585
1685	1	-416.067	-418.468	2.40073	123355.7	11.04377	0.996383	0.999073	1.00092	1.00362	2.070435
1686	0	-412.837	-409.065	-3.77197	761803.2	12.45708	0.998544	0.999628	1.00037	1.00146	2.627373
1687	1	-418.759	-410.258	-8.50095	498207.9	10.10305	0.9982	0.999539	1.00046	1.0018	3.070089
1688	0	-417.456	-412.113	-5.34352	211346.4	9.392969	0.997236	0.999292	1.0007	1.00277	2.725118
1689	1	-422.075	-411.887	-10.1876	499861.1	9.699075	0.998203	0.99954	1.00046	1.0018	3.241352
1690	0	-425.845	-414.45	-11.395	709930.9	10.29586	0.998492	0.999614	1.00038	1.00151	3.350533
1691	1	-417.262	-412.77	-4.49144	476784.5	11.09291	0.99816	0.999529	1.00047	1.00184	2.694897
1692	0	-417.836	-408.135	-9.70106	197938.5	7.763927	0.997144	0.999269	1.00073	1.00286	3.090534
1693	1	-425.657	-416.428	-9.22909	179688.4	13.34741	0.997003	0.999233	1.00076	1.003	3.018304
1694	0	-427.367	-414.655	-12.7129	37183.98	7.870143	0.993416	0.998309	1.00168	1.0066	3.485791
1695	1	-422.865	-409.613	-13.2518	642430.4	8.744394	0.998415	0.999594	1.0004	1.00159	3.576442
1696	0	-420.981	-410.649	-10.332	784914.4	10.21226	0.998566	0.999633	1.00037	1.00144	3.249158
1697	1	-412.865	-407.7	-5.16493	894103.4	9.836793	0.998656	0.999656	1.00034	1.00134	2.729868
1698	0	-423.342	-408.965	-14.3775	614548.9	6.799487	0.998379	0.999585	1.00041	1.00162	3.60128
1699	1	-419.273	-414.825	-4.44847	940029.9	12.09195	0.998689	0.999665	1.00033	1.00131	2.687506
1700	0	-430.075	-418.923	-11.1529	990293.5	9.385024	0.998723	0.999673	1.00033	1.00128	3.343621
1701	1	-417.804	-413.535	-4.26892	330306.8	11.83997	0.997789	0.999434	1.00056	1.00221	2.675099
1702	0	-430.797	-414.763	-16.0334	465866.2	8.899505	0.998138	0.999524	1.00048	1.00186	3.888375
1703	1	-417.124	-412.864	-4.25966	382559.8	8.873991	0.997946	0.999474	1.00052	1.00206	2.562688
1704	0	-420.151	-410.702	-9.44828	969481	12.14899	0.998709	0.99967	1.00033	1.00129	3.098273
1705	1	-419.428	-415.958	-3.46946	675443	12.18328	0.998454	0.999605	1.00039	1.00155	2.605885
1706	0	-420.477	-416.16	-4.31691	665312	15.97635	0.998442	0.999602	1.0004	1.00156	2.55262
1707	1	-410.347	-407.699	-2.6487	800684.8	10.00204	0.99858	0.999637	1.00036	1.00142	2.484855
1708	0	-405.638	-405.459	-0.179358	152022.7	10.78885	0.996742	0.999165	1.00083	1.00326	2.291794
1709	1	-414.101	-408.49	-5.61174	538231.1	9.258764	0.998268	0.999557	1.00044	1.00173	2.745195
1710	0	-408.334	-403.268	-5.0651	214236.3	10.55929	0.997255	0.999297	1.0007	1.00275	2.741447
1711	1	-411.431	-412.092	0.661299	995462.2	12.20657	0.998726	0.999674	1.00033	1.00127	2.26729
1712	0	-412.961	-405.479	-7.48195	373779.3	10.25064	0.997922	0.999468	1.00053	1.00208	2.970287
1713	1	-424.528	-416.865	-7.66319	620272.2	13.30265	0.998387	0.999587	1.00041	1.00161	2.903087
1714	0	-416.297	-415.171	-1.12598	373451.4	14.62389	0.997921	0.999468	1.00053	1.00208	2.389389
1715	1	-432.626	-421.762	-10.864	786093.8	9.615662	0.998567	0.999633	1.00037	1.00143	3.311907
1716	0	-422.236	-413.555	-8.68161	197793.4	7.601526	0.997143	0.999269	1.00073	1.00286	2.934952
1717	1	-425.234	-414.512	-10.7219	870293.9	8.777528	0.998638	0.999652	1.00035	1.00136	3.288183
1718	0	-431.176	-416.411	-14.7647	40521.02	7.876539	0.993693	0.99838	1.00161	1.00632	3.746699
1719	1	-431.202	-420.242	-10.9594	351984.9	10.76766	0.997858	0.999452	1.00055	1.00214	3.291819
1720	0	-431.881	-419.638	-12.2425	511675.4	8.342726	0.998224	0.999546	1.00045	1.00178	3.451288
1721	1	-433.473	-420.929	-12.5441	634818.7	7.818342	0.998405	0.999592	1.00041	1.0016	3.460748
1722	0	-420.393	-407.791	-12.6023	886592.6	9.855572	0.99865	0.999655	1.00034	1.00135	3.485304
1723	1	-421.175	-409.891	-11.284	342740.3	7.892736	0.99783	0.999445	1.00055	1.00217	3.306187
1724	0	-417.831	-407.431	-10.3995	846201.8	11.58624	0.998619	0.999647	1.00035	1.00138	3.205485
1725	1	-426.853	-416.26	-10.5925	962487.5	9.886011	0.998705	0.999669	1.00033	1.0013	3.280957
1726	0	-419.673	-412.308	-7.36544	268171.6	8.665314	0.997546	0.999372	1.00063	1.00246	2.89701
1727	1	-410.711	-405.799	-4.91232	929040.9	11.16533	0.998682	0.999663	1.00034	1.00132	2.733049
1728	0	-426.499	-421.755	-4.74339	807082	12.53349	0.998585	0.999638	1.00036	1.00142	2.703742
1729	1	-420.229	-412.893	-7.33578	274653.7	10.38238	0.997576	0.999379	1.00062	1.00243	2.95657
1730	0	-418.393	-409.405	-8.98814	22403.93	10.50931	0.991521	0.997818	1.00216	1.0085	3.113829
1731	1	-425.104	-414.074	-11.0301	932957.2	13.02699	0.998684	0.999664	1.00034	1.00132	3.174163
1732	0	-414.086	-405.623	-8.46214	203875.7	12.72556	0.997186	0.99928	1.00072	1.00282	2.991581
1733	1	-430.481	-415.194	-15.2863	677215.5	7.339361	0.998456	0.999605	1.00039	1.00155	3.78903
1734	0	-420.15	-412.039	-8.1112	19294.03	8.946523	0.990864	0.997648	1.00232	1.00917	3.000823
1735	1	-430.357	-416.694	-13.663	498972.4	11.10924	0.998201	0.99954	1.00046	1.0018	3.520594
1736	0	-432.863	-418.894	-13.9692	393626.4	8.287695	0.997975	0.999482	1.00052	1.00203	3.657517
1737	1	-425.718	-410.833	-14.8844	696581.8	9.848688	0.998477	0.999611	1.00039	1.00152	3.717263
1738	0	-418.413	-407.489	-10.9234	472329.4	9.643883	0.998151	0.999527	1.00047	1.00185	3.317817
1739	1	-429.594	-413.733	-15.8614	295628	9.619508	0.997663	0.999402	1.0006	1.00234	3.831378
1740	0	-423.229	-415.265	-7.96355	380250.6	12.51883	0.997939	0.999473	1.00053	1.00206	2.961283
1741	1	-426.514	-409.108	-17.4064	34661.05	8.587518	0.993181	0.998248	1.00174	1.00684	4.059661
1742	0	-423.265	-413.171	-10.0939	126549.7	7.951141	0.996429	0.999085	1.00091	1.00358	3.16136
1743	1	-430.373	-419.531	-10.8416	518978.1	10.28549	0.998236	0.999549	1.00045	1.00176	3.29707
1744	0	-429.591	-417.381	-12.2105	23650.07	9.81989	0.991747	0.997877	1.0021	1.00828	3.446611
1745	1	-422.052	-413.098	-8.95416	640999.6	9.148079	0.998413	0.999594	1.00041	1.00159	3.102814
1746	0	-429.663	-416.839	-12.8241	612534.7	9.44789	0.998376	0.999585	1.00041	1.00162	3.520249
1747	1	-435.33	-421.26	-14.0698	905077	10.23465	0.998664	0.999658	1.00034	1.00134	3.613889
1748	0	-412.489	-406.44	-6.04994	858344.4	10.97632	0.998628	0.999649	1.00035	1.00137	2.835868
1749	1	-421.927	-414.549	-7.37803	797408.1	9.59549	0.998577	0.999636	1.00036	1.00142	2.948771
1750	0	-426.211	-414.644	-11.5676	906333.5	18.48904	0.998665	0.999659	1.00034	1.00134	2.831405
1751	1	-443.701	-429.657	-14.044	452123.4	6.786749	0.99811	0.999517	1.00048	1.00189	3.550155
1752	0	-423.598	-420.705	-2.89304	189819.2	10.8077	0.997084	0.999253	1.00074	1.00292	2.543865
1753	1	-424.062	-416.757	-7.3046	74685.16	10.29386	0.995353	0.998808	1.00118	1.00466	2.953235
1754	0	-417.784	-408.389	-9.3945	295255.6	8.212959	0.997662	0.999402	1.0006	1.00234	3.099217
1755	1	-418.08	-413.669	-4.41106	91870.04	10.58781	0.995809	0.998926	1.00107	1.0042	2.680158
1756	0	-424.868	-410.906	-13.9627	663158	8.390074	0.99844	0.999601	1.0004	1.00156	3.657963
1757	1	-430.511	-419.772	-10.7394	771356.6	8.727641	0.998553	0.99963	1.00037	1.00145	3.288572
1758	0	-435.399	-421.272	-14.1269	309983.1	7.301382	0.997718	0.999416	1.00058	1.00228	3.627529
1759	1	-435.259	-426.886	-8.37263	763354.4	9.718165	0.998546	0.999628	1.00037	1.00146	3.054505
1760	0	-422.614	-413.448	-9.16676	98794.51	10.76257	0.995959	0.998964	1.00103	1.00405	3.125461
1761	1	-415.16	-408.3	-6.85982	354608.3	9.18071	0.997866	0.999454	1.00054	1.00214	2.875749
1762	0	-414.991	-411.459	-3.53207	882426.8	16.07443	0.998647	0.999654	1.00035	1.00135	2.499564
1763	1	-414.66	-408.278	-6.38199	566928	10.66273	0.998312	0.999568	1.00043	1.00169	2.866586
1764	0	-411.743	-410.155	-1.5876	26916.66	15.31953	0.992263	0.998011	1.00197	1.00776	2.402047
1765	1	-411.937	-406.545	-5.39294	817029.4	10.89611	0.998594	0.99964	1.00036	1.00141	2.775706
1766	0	-416.966	-409.609	-7.35691	201256.4	10.8813	0.997168	0.999275	1.00072	1.00283	2.956122
1767	1	-419.252	-410.963	-8.28843	159031.5	13.61318	0.996814	0.999184	1.00081	1.00319	2.934168
1768	0	-429.863	-416.004	-13.8589	629896.1	7.75121	0.998399	0.99959	1.00041	1.0016	3.625371
1769	1	-426.612	-412.174	-14.4377	423955.2	8.023175	0.998048	0.999501	1.0005	1.00195	3.709683
