Iteration	Posterior	Likelihood	Prior	prob_rate_12	prob_rate_13	prob_rate_21	prob_rate_23	prob_rate_31	prob_rate_32	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
552	-41.7244	-53.1834	11.459	1	1	0	0	1	0	0	0	0.0009819396	0.005020924	0	0.0004857821	0.223017	0.578988	0.197996
553	-35.9916	-55.2112	19.2196	1	1	0	0	0	0	0	0	0.0007086376	0.003542119	0.0001649252	0.000650557	0.283916	0.364528	0.351556
554	-38.7958	-56.3128	17.517	0	1	0	0	1	0	0.001379112	0	0.000937621	0.004054429	0	0.0008863628	0.185075	0.16963	0.645295
555	-42.9581	-54.4261	11.468	1	1	0	0	1	0	0	0	0.0007201818	0.004899583	0	0.0008572609	0.121521	0.454777	0.423702
556	-41.4935	-54.6908	13.1973	1	1	0	0	1	0	0	0	0.0007201818	0.002958254	0	0.0005729422	0.0884256	0.603264	0.308311
557	-42.1378	-55.8648	13.727	1	1	0	0	1	0	0	0	0.0005252995	0.002471344	0	0.0005729422	0.0774401	0.652552	0.270008
558	-42.0832	-55.8521	13.769	1	1	0	0	1	0	0	0	0.0004713158	0.002471344	0	0.0005729422	0.0418471	0.812246	0.145907
559	-40.5823	-53.2655	12.6832	1	1	0	0	1	0	0	0	0.001269925	0.003387539	0	0.000255581	0.0418471	0.812246	0.145907
560	-29.9241	-54.672	24.7479	0	0	0	0	1	0	0.00156086	9.181032e-05	0.001269925	0.003387539	0	0.0002066796	0.219482	0.661662	0.118857
561	-42.65	-54.0212	11.3712	1	1	0	0	1	0	0	0	0.0005892578	0.005484228	0	0.0005281028	0.38247	0.523493	0.0940371
562	-29.1462	-54.7238	25.5776	0	0	0	0	1	0	0.0004818189	0.0002392664	0.0005892578	0.003769249	0	0.0003693648	0.414906	0.483082	0.102012
563	-36.7141	-55.3356	18.6216	0	1	0	0	1	0	0.001282131	0	0.001488171	0.002654998	0	0.0004105571	0.196424	0.663471	0.140105
564	-37.5886	-53.7455	16.1569	1	0	0	0	1	0	0	0.0003753996	0.002079704	0.006190319	0	0.0003625898	0.221233	0.623344	0.155423
565	-36.2609	-53.7861	17.5252	0	1	0	0	1	0	9.445792e-05	0	0.0006414177	0.006190319	0	0.0003207697	0.183271	0.623321	0.193408
566	-36.4193	-53.8644	17.4451	0	1	0	0	1	0	0.0001975815	0	0.0006414177	0.006190319	0	0.0003207697	0.183939	0.621948	0.194113
567	-42.3523	-53.0896	10.7373	1	1	0	0	1	0	0	0	0.0009689311	0.006190319	0	0.0002581817	0.0665447	0.724538	0.208917
568	-42.6258	-53.4661	10.8403	1	1	0	0	1	0	0	0	0.0009689311	0.006190319	0	0.000125615	0.171748	0.635678	0.192574
569	-30.8699	-54.8647	23.9948	0	0	0	0	1	0	0.0004957121	0.001222778	0.0009689311	0.004704981	0	9.368215e-05	0.165247	0.43818	0.396573
570	-35.5768	-54.9684	19.3917	1	1	0	0	0	0	0	0	0.001423948	0.003179014	0.0001777455	6.40316e-05	0.0631198	0.79922	0.13766
571	-41.3087	-54.747	13.4383	1	1	0	0	1	0	0	0	0.0006426049	0.003179014	0	0.0001195194	0.166845	0.577435	0.25572
572	-42.1839	-55.8424	13.6585	1	1	0	0	1	0	0	0	0.0003991011	0.003179014	0	7.963789e-05	0.15597	0.604978	0.239052
573	-35.2443	-54.3911	19.1468	0	1	0	0	1	0	0.0002538839	0	0.001032893	0.003793487	0	7.963789e-05	0.169531	0.438755	0.391714
574	-35.0712	-54.2777	19.2065	1	1	0	0	0	0	0	0	0.001032893	0.003793487	0.0001300789	0.0001265582	0.0721386	0.49021	0.437652
575	-34.5379	-54.2797	19.7418	1	0	0	0	1	0	0	0.0001780226	0.0009558929	0.003029944	0	0.0002302121	0.202146	0.558696	0.239158
576	-42.234	-55.5924	13.3584	1	1	0	0	1	0	0	0	0.001573465	0.002348632	0	0.0001218724	0.202146	0.558696	0.239158
577	-38.1327	-55.6389	17.5062	1	1	0	0	0	0	0	0	0.001573465	0.004790203	0.000664503	0.000243219	0.221554	0.545106	0.233341
578	-28.6189	-57.6159	28.997	0	0	0	0	0	0	0.001492388	0.001146495	0.003386841	0.003305884	3.899482e-05	0.000243219	0.409777	0.331842	0.258381
579	-36.9111	-55.2179	18.3068	1	0	0	0	1	0	0	1.743512e-05	0.002709437	0.003305884	0	0.0002082696	0.351959	0.364349	0.283692
580	-42.118	-54.6237	12.5057	1	1	0	0	1	0	0	0	0.001701228	0.003305884	0	0.0001343548	0.312525	0.323527	0.363948
581	-37.3439	-53.9187	16.5748	1	0	0	0	1	0	0	0.0007176913	0.002789451	0.004630258	0	0.0003327013	0.0156864	0.966997	0.0173171
582	-43.4635	-53.3695	9.90598	1	1	0	0	1	0	0	0	0.002577732	0.005576966	0	0.0003327013	0.0158984	0.980066	0.00403517
583	-28.9846	-53.9071	24.9225	0	0	0	0	1	0	0.0002390267	0.0009125136	0.001655418	0.003239289	0	0.0002458881	0.0158984	0.980066	0.00403517
584	-40.659	-53.7587	13.0997	1	1	0	0	1	0	0	0	0.000842551	0.003239289	0	0.0002950726	0.212152	0.732943	0.0549048
585	-42.4958	-54.1948	11.6991	1	1	0	0	1	0	0	0	0.002313451	0.003239289	0	0.0006268937	0.0839843	0.852179	0.0638368
586	-41.1228	-53.7168	12.594	1	1	0	0	1	0	0	0	0.001161631	0.003239289	0	0.0006268937	0.106659	0.812269	0.0810721
587	-36.3609	-56.0171	19.6562	1	0	0	0	1	0	0	0.0001269363	0.0005014698	0.003239289	0	0.000636627	0.428836	0.245205	0.32596
588	-32.5051	-57.5789	25.0739	1	0	0	0	0	0	0	0.0007196607	0.0005014698	0.003072779	0.0002926494	0.00151072	0.0452031	0.576379	0.378418
589	-49.8902	-58.7139	8.82368	1	1	1	1	0	0	0	0	0	0	0.0002184104	0.001096179	0.0452031	0.576379	0.378418
590	-39.4258	-59.3762	19.9504	0	1	1	0	0	0	9.621876e-05	0	0	0.001701636	0.0002184104	0.002109368	0.558572	0.250142	0.191286
591	-41.4158	-55.5065	14.0906	1	1	0	1	0	0	0	0	0.0004457784	0	0.0007087778	0.001947016	0.138044	0.0618196	0.800136
592	-41.4691	-55.3378	13.8687	0	1	1	1	0	0	0.0004896391	0	0	0	0.0007087778	0.002188798	0.0941501	0.261752	0.644098
593	-49.1923	-55.965	6.77271	1	1	1	1	0	0	0	0	0	0	0.0006220969	0.003332176	0.0941501	0.261752	0.644098
594	-38.0215	-58.8289	20.8074	0	0	1	1	0	0	0.0002164821	0.001212394	0	0	0.0006220969	0.0009716359	0.212172	0.227648	0.560179
595	-45.0267	-58.7146	13.6879	0	1	1	1	0	0	0.000396471	0	0	0	0.001793541	0.00142993	0.0558124	0.34837	0.595818
596	-35.9075	-56.8657	20.9582	1	0	1	0	0	0	0	2.592524e-05	0	0.0009878613	0.0003847936	0.00142993	0.0804647	0.060545	0.85899
597	-52.0583	-60.9041	8.8458	1	1	1	1	0	0	0	0	0	0	0.0001890461	0.001097073	0.538534	0.405215	0.0562504
598	-52.8854	-60.8934	8.00802	1	1	1	1	0	0	0	0	0	0	0.001267308	0.001097073	0.485788	0.475698	0.0385146
599	-39.4141	-59.0961	19.682	1	0	1	0	0	0	0	0.0005434229	0	0.0004834573	0.0004454429	0.002998771	0.337407	0.612965	0.0496284
600	-43.8043	-57.2518	13.4475	1	1	1	0	0	0	0	0	0	0.0004396661	0.0004909083	0.002998771	0.113005	0.697937	0.189059
601	-49.1058	-56.1131	7.00734	1	1	1	1	0	0	0	0	0	0	0.0006535242	0.002998771	0.0908612	0.561174	0.347965
602	-48.811	-56.6097	7.79869	1	1	1	1	0	0	0	0	0	0	0.0006535242	0.00198027	0.413182	0.454182	0.132636
603	-38.0792	-60.9325	22.8533	0	0	0	1	0	0	0.005526916	0.0004584355	0.0002266543	0	0.0007630155	0.00198027	0.413182	0.454182	0.132636
604	-36.0155	-56.7174	20.7019	1	0	0	1	0	0	0	0.0001533678	0.0002617167	0	0.0007630155	0.00198027	0.481663	0.308955	0.209382
605	-41.7945	-55.882	14.0874	1	0	1	1	0	0	0	0.0001000753	0	0	0.001025382	0.00198027	0.506191	0.0154491	0.47836
606	-48.2294	-55.7392	7.50976	1	1	1	1	0	0	0	0	0	0	0.001025382	0.00198027	0.427923	0.0565091	0.515568
607	-47.5744	-55.3063	7.7319	1	1	1	1	0	0	0	0	0	0	0.0007394764	0.00198027	0.427923	0.0565091	0.515568
608	-48.7382	-56.8395	8.10135	1	1	1	1	0	0	0	0	0	0	0.0007394764	0.001504784	0.698823	0.0922826	0.208895
609	-40.4658	-58.6308	18.1649	0	0	1	1	0	0	0.0009930423	0.002009692	0	0	0.0007394764	0.002681357	0.758002	0.0685793	0.173419
610	-49.1606	-56.1799	7.01931	1	1	1	1	0	0	0	0	0	0	0.0009555291	0.002681357	0.610924	0.0552726	0.333804
611	-41.5634	-55.604	14.0405	1	0	1	1	0	0	0	0.0002245954	0	0	0.0009555291	0.001985971	0.336541	0.0633004	0.600159
612	-42.3905	-56.1244	13.7339	0	1	1	1	0	0	0.0006191609	0	0	0	0.0009555291	0.001985971	0.258893	0.279419	0.461688
613	-48.7665	-56.3261	7.55961	1	1	1	1	0	0	0	0	0	0	0.0009555291	0.001985971	0.494018	0.25597	0.250012
614	-44.2543	-57.514	13.2597	1	0	1	1	0	0	0	0.0008729457	0	0	0.001300117	0.001997931	0.465275	0.241077	0.293648
615	-43.1579	-57.0511	13.8931	1	0	1	1	0	0	0	4.579598e-05	0	0	0.001312041	0.001997931	0.249901	0.47106	0.279039
616	-44.3111	-57.9158	13.6047	1	0	1	1	0	0	0	0.0006687599	0	0	0.001312041	0.001746236	0.26528	0.513962	0.220759
617	-38.6002	-58.5017	19.9016	0	1	1	0	0	0	0.0003927209	0	0	0.00139423	0.0006552752	0.001746236	0.120371	0.726714	0.152915
618	-26.7461	-59.1534	32.4073	0	0	0	0	0	0	0.0002880815	0.0004717102	0.001559719	0.0001251996	0.0005302784	0.002249623	0.120371	0.726714	0.152915
619	-48.8515	-56.5367	7.68517	1	1	1	1	0	0	0	0	0	0	0.0005302784	0.002249623	0.216688	0.64714	0.136171
620	-49.5431	-57.0404	7.4973	1	1	1	1	0	0	0	0	0	0	0.001270792	0.001750898	0.484315	0.211331	0.304353
621	-48.9411	-56.4482	7.50702	1	1	1	1	0	0	0	0	0	0	0.00125828	0.001750898	0.246077	0.221029	0.532895
622	-45.5671	-58.1039	12.5368	0	1	1	1	0	0	0.002092235	0	0	0	0.00125828	0.001750898	0.0290017	0.606495	0.364503
623	-47.6248	-55.8136	8.18876	1	1	1	1	0	0	0	0	0	0	0.0003077385	0.001824025	0.00725688	0.416278	0.576465
624	-35.3021	-56.5187	21.2166	1	1	0	0	0	0	0	0	0.0003506824	0.0002815896	0.0004219357	0.001441769	0.00934046	0.248681	0.741979
625	-45.746	-58.8374	13.0914	1	1	0	1	0	0	0	0	0.001588165	0	6.346102e-05	0.002736027	0.00934046	0.248681	0.741979
626	-31.761	-59.468	27.7071	1	0	0	0	0	0	0	0.0001670671	0.0004992201	0.0009726171	1.569273e-05	0.001053643	0.048873	0.238757	0.71237
627	-34.4939	-59.2749	24.781	0	1	0	0	0	0	0.001706691	0	0.0004992201	0.0009654383	0.0003581282	0.002944688	0.114075	0.605278	0.280648
628	-44.0463	-56.8066	12.7603	0	1	1	1	0	0	0.001509668	0	0	0	0.000359405	0.002944688	0.0822986	0.223917	0.693785
629	-32.1137	-57.8068	25.6931	0	0	1	0	0	0	0.001509668	0.0008689937	0	0.0006535584	0.0004230782	0.001845051	0.103519	0.363056	0.533425
630	-41.4335	-55.6398	14.2063	1	1	0	1	0	0	0	0	0.0002581877	0	0.0004230782	0.002271487	0.103519	0.363056	0.533425
631	-43.0698	-56.6718	13.602	1	1	1	0	0	0	0	0	0	0.0008937648	0.0005652549	0.002271487	0.483183	0.202543	0.314274
632	-41.5494	-55.7242	14.1749	1	0	1	1	0	0	0	6.18609e-06	0	0	0.000715467	0.002271487	0.483183	0.202543	0.314274
633	-47.6551	-55.2546	7.5995	1	1	1	1	0	0	0	0	0	0	0.0006186705	0.002271487	0.374611	0.145888	0.4795
634	-35.9831	-56.511	20.5279	0	1	1	0	0	0	0.0006607886	0	0	0.0001537698	0.0002962925	0.002271487	0.374611	0.145888	0.4795
635	-37.7815	-57.3906	19.6091	1	0	0	1	0	0	0	0.001117726	0.0005904574	0	0.0002962925	0.002560414	0.374611	0.145888	0.4795
636	-40.9992	-55.155	14.1558	0	1	1	1	0	0	6.023366e-05	0	0	0	0.000397107	0.002560414	0.157426	0.0611686	0.781405
637	-41.447	-55.3066	13.8596	1	0	1	1	0	0	0	0.0004414765	0	0	0.000397107	0.002560414	0.0637542	0.0520162	0.88423
638	-35.4122	-56.2236	20.8115	1	0	1	0	0	0	0	7.620123e-05	0	1.580226e-05	0.0003649775	0.002560414	0.383815	0.31315	0.303034
639	-47.1228	-54.8962	7.77336	1	1	1	1	0	0	0	0	0	0	0.000433219	0.002233174	0.0772273	0.126579	0.796194
640	-35.1141	-55.6058	20.4917	0	0	1	1	0	0	0.0003233711	0.0004657438	0	0	0.000406622	0.002233174	0.114031	0.151696	0.734273
641	-34.3849	-55.0395	20.6546	1	0	1	0	0	0	0	0.000107269	0	0.0001029428	0.0005888219	0.002420188	0.173726	0.0840525	0.742222
642	-40.7219	-55.3006	14.5787	1	1	1	0	0	0	0	0	0	0.000195818	0.0004799664	0.001797651	0.173726	0.0840525	0.742222
643	-30.0112	-57.0123	27.0012	1	0	0	0	0	0	0	9.73067e-05	0.00072275	0.0005190986	0.0004799664	0.001797651	0.525085	0.0448711	0.430044
644	-48.0222	-55.5299	7.50774	1	1	1	1	0	0	0	0	0	0	0.0004799664	0.002528295	0.525085	0.0448711	0.430044
645	-41.4305	-55.3703	13.9398	1	0	1	1	0	0	0	0.0003296079	0	0	0.0004378573	0.002528295	0.296811	0.0190655	0.684123
646	-24.2174	-57.4564	33.239	0	0	0	0	0	0	0.001005452	0.0008381296	0.0002612157	0.0001084634	0.0003028522	0.001638157	0.199402	0.0217066	0.778891
647	-26.3353	-58.0994	31.7641	0	0	0	0	0	0	0.0001381688	0.003005733	0.0002415494	0.0001330135	0.0008958612	0.001638157	0.199402	0.0217066	0.778891
648	-41.3491	-55.4497	14.1006	1	0	1	1	0	0	0	0.000358021	0	0	0.0008958612	0.001834879	0.199402	0.0217066	0.778891
649	-36.7453	-57.0316	20.2862	1	1	0	0	0	0	0	0	0.0006566168	0.0002468609	0.0009550185	0.001834879	0.342628	0.184537	0.472836
650	-45.2448	-58.2021	12.9573	1	1	0	1	0	0	0	0	0.0002737267	0	0.001596361	0.002690138	0.515577	0.135986	0.348436
651	-49.3272	-56.9621	7.63489	1	1	1	1	0	0	0	0	0	0	0.001267524	0.001577089	0.452044	0.119229	0.428726
652	-46.9568	-59.0531	12.0963	0	1	1	1	0	0	0.0003776094	0	0	0	0.001608737	0.003682033	0.0849698	0.376078	0.538952
653	-47.7636	-55.9445	8.18084	1	1	1	1	0	0	0	0	0	0	0.0004908044	0.001651151	0.0609578	0.552395	0.386647
654	-35.804	-56.0877	20.2837	0	0	1	1	0	0	1.656076e-05	0.0008795814	0	0	0.0004908044	0.002309709	0.0669086	0.508699	0.424392
655	-37.6849	-57.1321	19.4473	0	1	0	1	0	0	0.001169652	0	0.0007205159	0	0.0005732786	0.002309709	0.0648268	0.492872	0.442301
656	-49.14	-56.1813	7.04135	1	1	1	1	0	0	0	0	0	0	0.001298806	0.002309709	0.241186	0.162047	0.596767
657	-41.2509	-55.3302	14.0792	1	1	0	1	0	0	0	0	5.669416e-05	0	0.0007498431	0.002309709	0.210623	0.268231	0.521146
658	-47.4268	-55.1315	7.70474	1	1	1	1	0	0	0	0	0	0	0.0007498431	0.002004862	0.123391	0.264804	0.611805
659	-48.5408	-56.2455	7.70474	1	1	1	1	0	0	0	0	0	0	0.0007498431	0.002004862	0.254025	0.545153	0.200822
660	-48.4497	-56.1999	7.7502	1	1	1	1	0	0	0	0	0	0	0.0006913402	0.002004862	0.254025	0.545153	0.200822
661	-48.4635	-56.0408	7.57727	1	1	1	1	0	0	0	0	0	0	0.0009139108	0.002004862	0.362729	0.330917	0.306353
662	-42.5977	-56.6901	14.0925	0	1	1	1	0	0	0.0005653554	0	0	0	0.0003034141	0.002230477	0.362729	0.330917	0.306353
663	-36.1516	-57.3821	21.2305	0	1	1	0	0	0	0.0003277671	0	0	0.0002684959	0.0005354368	0.001346383	0.389305	0.33013	0.280565
664	-35.957	-56.8453	20.8883	0	1	1	0	0	0	0.0001850374	0	0	0.0002702987	0.0002997436	0.002163458	0.0850281	0.645218	0.269754
665	-31.9827	-58.5112	26.5286	0	0	1	0	0	0	0.0006068157	0.001160172	0	0.0003390918	0.0008936669	0.001225285	0.0400354	0.498469	0.461496
666	-30.1196	-57.5622	27.4426	1	0	0	0	0	0	0	0.0003787583	0.0004100085	0.0001409754	0.0008936669	0.001225285	0.0416799	0.198266	0.760054
667	-39.4166	-59.3574	19.9409	1	0	0	1	0	0	0	0.0009822079	0.001036703	0	0.0008936669	0.001225285	0.253747	0.307361	0.438893
668	-48.5479	-56.0988	7.55089	1	1	1	1	0	0	0	0	0	0	0.0008936669	0.002059057	0.535352	0.191375	0.273272
669	-48.4929	-56.0438	7.55089	1	1	1	1	0	0	0	0	0	0	0.0008936669	0.002059057	0.508763	0.202496	0.288741
670	-43.4477	-56.9354	13.4876	0	1	1	1	0	0	0.001247908	0	0	0	0.0005707018	0.002059057	0.154537	0.624506	0.220956
671	-42.166	-56.3872	14.2212	1	1	1	0	0	0	0	0	0	0.0003037677	0.0005707018	0.002059057	0.224818	0.557182	0.218
672	-48.309	-55.927	7.618	1	1	1	1	0	0	0	0	0	0	0.0008072847	0.002059057	0.32326	0.389573	0.287168
673	-49.599	-57.217	7.618	1	1	1	1	0	0	0	0	0	0	0.0008072847	0.002059057	0.287384	0.633565	0.0790514
674	-38.5252	-58.424	19.8988	0	1	0	1	0	0	0.0005484438	0	0.0008388183	0	0.0008072847	0.001997512	0.43586	0.444247	0.119893
675	-36.8583	-57.8538	20.9955	0	0	1	1	0	0	0.0003807342	9.038957e-05	0	0	0.0008072847	0.001502149	0.439961	0.448427	0.111612
676	-46.6849	-60.5399	13.855	1	1	0	0	1	0	0	0	0.001460302	0.0003692209	0	0.001575342	0.10078	0.720012	0.179209
677	-44.9062	-58.3542	13.448	1	0	1	1	0	0	0	0.0009851881	0	0	0.001276474	0.001667002	0.10078	0.720012	0.179209
678	-44.4854	-57.0941	12.6087	0	1	1	1	0	0	0.001871739	0	0	0	0.001276474	0.001860649	0.0212385	0.151737	0.827025
679	-48.5301	-55.9377	7.40761	1	1	1	1	0	0	0	0	0	0	0.001276474	0.001860649	0.0212385	0.151737	0.827025
680	-39.4847	-58.1378	18.6532	0	1	0	1	0	0	0.001344812	0	3.635719e-05	0	0.001718424	0.002695617	0.022655	0.0951617	0.882183
681	-48.1404	-55.2471	7.10668	1	1	1	1	0	0	0	0	0	0	0.0008288155	0.002695617	0.0180439	0.279329	0.702628
682	-36.3058	-56.1497	19.8438	1	0	1	0	0	0	0	0.001347542	0	4.537739e-05	0.0004911184	0.002378728	0.234871	0.176725	0.588404
683	-34.1728	-55.036	20.8632	0	1	1	0	0	0	1.317801e-05	0	0	6.773698e-05	0.0004911184	0.002378728	0.159624	0.137092	0.703284
684	-37.1763	-56.4685	19.2922	0	1	1	0	0	0	0.001274158	0	0	0.0005539389	0.0007659538	0.002378728	0.159624	0.137092	0.703284
685	-47.1698	-55.0536	7.88386	1	1	1	1	0	0	0	0	0	0	0.0007659538	0.001758222	0.126905	0.0440139	0.829081
686	-47.5556	-54.9858	7.43025	1	1	1	1	0	0	0	0	0	0	0.0007659538	0.00234204	0.224382	0.0815499	0.694068
687	-29.049	-55.9241	26.8752	0	0	0	1	0	0	7.012297e-05	0.0002130609	0.0007347828	0	0.0004189401	0.00234204	0.0675397	0.0245468	0.907913
688	-41.8823	-56.0877	14.2054	1	0	1	1	0	0	0	0.0002130609	0	0	0.0003988274	0.00234204	0.516059	0.174135	0.309806
689	-48.0728	-56.0117	7.93885	1	1	1	1	0	0	0	0	0	0	0.0007711692	0.001682237	0.483971	0.16125	0.354779
690	-47.8544	-55.7886	7.9342	1	1	1	1	0	0	0	0	0	0	0.0003165461	0.002142838	0.320504	0.207163	0.472333
691	-43.0149	-57.4796	14.4646	0	1	1	1	0	0	1.244505e-05	0	0	0	0.0004649585	0.002142838	0.375998	0.566232	0.0577696
692	-44.4364	-58.8937	14.4573	1	1	0	1	0	0	0	0	0.0005776049	0	0.0005354262	0.00151664	0.376568	0.56709	0.0563417
693	-31.471	-58.9976	27.5266	0	0	0	1	0	0	9.573541e-05	0.0002157307	0.0005669659	0	0.0005455164	0.00151664	0.413128	0.52506	0.0618118
694	-37.7932	-57.4792	19.686	1	0	0	0	1	0	0	0.0002157307	0.0006452491	0.002088313	0	0.00151664	0.23846	0.681332	0.0802085
695	-37.2602	-56.9912	19.731	0	1	0	0	1	0	0.0005835166	0	0.0006452491	0.002088313	0	0.00109092	0.0657928	0.835813	0.0983945
696	-34.0775	-57.6127	23.5352	0	0	0	0	1	0	0.0005835166	0.001746742	0.003106566	0.002088313	0	0.0005524347	0.0657928	0.835813	0.0983945
697	-43.341	-56.9226	13.5816	1	1	0	0	1	0	0	0	0.0005563162	0.002088313	0	0.001112132	0.125434	0.76837	0.106195
698	-40.1916	-56.6233	16.4317	0	1	0	0	1	0	0.001041776	0	0.0005563162	0.006998802	0	5.740207e-05	0.182437	0.272126	0.545438
699	-37.7282	-53.8639	16.1357	1	0	0	0	1	0	0	4.4633e-05	0.001869544	0.006998802	0	0.0001223438	0.166396	0.750863	0.0827411
700	-44.7038	-54.2759	9.57208	1	1	0	0	1	0	0	0	0.001869544	0.006998802	0	4.879617e-05	0.0679978	0.839494	0.0925078
701	-48.723	-57.185	8.46196	0	1	0	0	1	1	0.001477554	0	0.001869544	0.006998802	0	0	0.205003	0.516101	0.278897
702	-52.0219	-55.6794	3.65747	1	1	0	0	1	1	0	0	0.001173299	0.006790393	0	0	0.316728	0.627327	0.0559448
703	-52.465	-55.8775	3.41254	1	1	0	0	1	1	0	0	0.001488535	0.006790393	0	0	0.38301	0.544029	0.0729604
704	-43.4311	-53.3901	9.95899	1	1	0	0	1	0	0	0	0.001488535	0.006790393	0	0.000140236	0.154986	0.796324	0.0486895
705	-35.1571	-55.0529	19.8958	1	0	0	0	1	0	0	4.561111e-05	0.001488535	0.002402401	0	0.000259341	0.356068	0.595141	0.0487902
706	-36.4341	-54.4592	18.0251	1	0	0	0	1	0	0	0.0006602001	0.0007027582	0.00465606	0	0.0005845032	0.241759	0.404082	0.35416
707	-35.7377	-54.2592	18.5215	0	1	0	0	1	0	2.130244e-05	0	0.0007027582	0.00465606	0	0.0005845032	0.267655	0.340251	0.392095
708	-34.5183	-53.7942	19.2758	0	1	0	0	1	0	9.321409e-05	0	0.0007027582	0.003865002	0	0.0003328233	0.193878	0.569306	0.236817
709	-36.3545	-55.976	19.6215	0	1	0	0	1	0	0.0004538946	0	0.001504686	0.002042603	0	0.0005477812	0.123385	0.725904	0.150711
710	-42.3121	-55.7586	13.4465	1	1	0	0	1	0	0	0	0.00134017	0.002042603	0	0.0005477812	0.109641	0.645048	0.245311
711	-43.7821	-56.5837	12.8016	1	1	0	0	1	0	0	0	0.002352587	0.002042603	0	0.0003654891	0.174385	0.489734	0.335881
712	-36.0545	-53.2766	17.2221	0	1	0	0	1	0	0.0004532664	0	0.001338042	0.005505464	0	0.0003402677	0.274812	0.600386	0.124801
713	-41.0051	-57.853	16.8479	1	0	0	0	1	0	0	0.003543213	0.001471759	0.002155925	0	0.0009477305	0.37588	0.453421	0.170699
714	-38.5621	-57.374	18.8119	0	1	0	0	1	0	0.0009358084	0	0.001037402	0.002155925	0	0.001461806	0.266651	0.615431	0.117918
715	-39.3073	-56.9836	17.6763	0	1	0	0	1	0	0.001563079	0	0.001037402	0.002990135	0	0.001461806	0.253026	0.583985	0.162988
716	-32.9191	-57.2482	24.329	0	0	0	0	1	0	0.0008046018	0.0007619806	0.001037402	0.002990135	0	0.001461806	0.271797	0.362365	0.365837
717	-32.1031	-56.0672	23.964	0	0	0	0	1	0	0.001331823	0.0009315826	0.001776896	0.002990135	0	0.000495233	0.449572	0.364286	0.186142
718	-38.774	-57.4537	18.6797	1	0	0	0	1	0	0	0.00185447	0.001776896	0.001715121	0	0.0004145192	0.346597	0.599683	0.0537206
719	-41.3818	-58.2057	16.8239	0	1	0	0	1	0	0.00154981	0	0.001776896	0.00302376	0	0.001799034	0.599483	0.3076	0.0929167
720	-39.3798	-57.6645	18.2847	1	0	0	0	1	0	0	0.0001397459	0.001655574	0.002675137	0	0.001799034	0.269193	0.116261	0.614545
721	-34.9517	-57.7396	22.7879	0	0	0	0	1	0	0.00143935	0.0006972363	0.001655574	0.003448167	0	0.001799034	0.291975	0.499655	0.208371
722	-38.028	-57.3682	19.3402	0	1	0	0	1	0	0.0002868915	0	0.001655574	0.001734172	0	0.001234366	0.291975	0.499655	0.208371
723	-32.4104	-55.7017	23.2913	0	0	0	0	1	0	0.0006477105	0.0009182481	0.001655574	0.003935599	0	0.001234366	0.354123	0.60601	0.039867
724	-41.1058	-57.5015	16.3957	1	0	0	0	1	0	0	0.003258536	0.0005659952	0.003935599	0	0.0009404842	0.314993	0.329456	0.355551
725	-48.1581	-59.7425	11.5844	1	0	0	0	1	1	0	0.001428932	0.001292509	0.00360582	0	0	0.512937	0.234255	0.252809
726	-40.157	-57.4158	17.2588	0	0	0	0	1	1	0.0004892827	0.0009470474	0.0006046021	0.005548887	0	0	0.128287	0.664304	0.207409
727	-30.6378	-55.6945	25.0567	0	0	0	0	1	0	0.0004892827	0.0005992691	0.001961597	0.002982861	0	8.635382e-05	0.207429	0.457209	0.335362
728	-35.9782	-55.5019	19.5237	0	1	0	0	1	0	0.0005917583	0	0.0006473289	0.002982861	0	0.0004528664	0.458578	0.410754	0.130668
729	-36.9181	-54.4822	17.5641	0	1	0	0	1	0	0.001705978	0	0.0013355	0.003680441	0	0.0004749992	0.0872652	0.692453	0.220282
730	-42.0931	-55.5187	13.4256	1	1	0	0	1	0	0	0	0.001419988	0.002062547	0	0.0004749992	0.0966927	0.767261	0.136047
731	-40.968	-53.985	13.017	1	1	0	0	1	0	0	0	0.000820809	0.00318757	0	0.0004749992	0.122531	0.705067	0.172402
732	-30.5657	-55.2943	24.7286	0	0	0	0	1	0	0.0006805357	0.001204509	0.000820809	0.00318757	0	0.000648229	0.129276	0.743874	0.126851
733	-36.8423	-55.3635	18.5212	1	0	0	0	1	0	0	0.001308423	0.000820809	0.00318757	0	0.000648229	0.28059	0.444083	0.275327
734	-30.4273	-55.8356	25.4083	0	0	0	0	1	0	0.0001608583	0.0004241202	0.000820809	0.00318757	0	0.001073472	0.335085	0.410444	0.254471
735	-52.9118	-59.3811	6.46927	1	1	0	0	1	1	0	0	0.001157241	0.00318757	0	0	0.335085	0.410444	0.254471
736	-40.8923	-54.0205	13.1282	1	1	0	0	1	0	0	0	0.000864515	0.00318757	0	0.0002881844	0.0574767	0.581808	0.360715
737	-35.1647	-54.3565	19.1918	1	0	0	0	1	0	0	0.0007283018	0.0009955002	0.00318757	0	0.0001905782	0.0572358	0.57937	0.363394
738	-34.7028	-54.3364	19.6336	1	1	0	0	0	0	0	0	0.0009955002	0.00318757	0.0001597372	0.0001905782	0.117125	0.738996	0.143879
739	-23.8979	-55.9037	32.0059	0	0	0	0	0	0	0.0006043304	0.0004409151	0.0008922695	0.00318757	0.0004256648	0.0001905782	0.0262548	0.844029	0.129716
