Iteration	Posterior	Likelihood	Prior	mu_morpho
3092	-61.486	-61.4838	-0.00218305	0.00218305
3093	-61.486	-61.4838	-0.00218305	0.00218305
3094	-61.6605	-61.6581	-0.00234115	0.002341145
3095	-61.7612	-61.7597	-0.00144497	0.001444967
3096	-61.751	-61.7486	-0.00240742	0.002407415
3097	-62.7634	-62.7605	-0.00293219	0.002932186
3098	-62.4355	-62.4327	-0.00278634	0.002786343
3099	-61.3927	-61.3906	-0.00205513	0.002055126
3100	-61.3455	-61.3436	-0.00189186	0.001891863
3101	-62.6534	-62.6506	-0.00288482	0.002884822
3102	-62.526	-62.5232	-0.00282807	0.002828066
3103	-61.5864	-61.5841	-0.00228052	0.002280524
3104	-61.5487	-61.5465	-0.00224655	0.002246547
3105	-61.4972	-61.4956	-0.00161039	0.001610391
3106	-61.4186	-61.4169	-0.00169184	0.001691845
3107	-61.3798	-61.3781	-0.00175173	0.001751729
3108	-61.3798	-61.3781	-0.00175173	0.001751729
3109	-61.9243	-61.9229	-0.00137381	0.001373813
3110	-61.721	-61.7186	-0.0023862	0.002386201
3111	-61.721	-61.7186	-0.0023862	0.002386201
3112	-61.9451	-61.9426	-0.00253123	0.002531228
3113	-61.9451	-61.9426	-0.00253123	0.002531228
3114	-61.4829	-61.4813	-0.00162303	0.001623029
3115	-61.6997	-61.6982	-0.00147614	0.001476142
3116	-61.6997	-61.6982	-0.00147614	0.001476142
3117	-61.4491	-61.447	-0.00213949	0.002139489
3118	-61.4491	-61.447	-0.00213949	0.002139489
3119	-61.4491	-61.447	-0.00213949	0.002139489
3120	-61.5206	-61.5184	-0.0022194	0.002219396
3121	-61.3702	-61.3684	-0.00177182	0.001771819
3122	-61.6731	-61.6708	-0.00235085	0.002350847
3123	-61.3956	-61.3935	-0.00206035	0.002060347
3124	-61.355	-61.353	-0.00196153	0.001961526
3125	-62.4196	-62.4168	-0.00277889	0.002778893
3126	-61.8453	-61.8428	-0.00247003	0.002470032
3127	-61.4898	-61.4876	-0.0021872	0.002187201
3128	-61.4898	-61.4876	-0.0021872	0.002187201
3129	-61.3959	-61.3939	-0.002061	0.002060999
3130	-61.3959	-61.3939	-0.002061	0.002060999
3131	-61.3688	-61.3668	-0.00200419	0.002004191
3132	-61.3688	-61.3668	-0.00200419	0.002004191
3133	-61.3688	-61.3668	-0.00200419	0.002004191
3134	-61.3688	-61.3668	-0.00200419	0.002004191
3135	-61.3965	-61.3944	-0.00206198	0.00206198
3136	-61.7067	-61.7043	-0.00237586	0.002375855
3137	-61.7067	-61.7043	-0.00237586	0.002375855
3138	-61.7067	-61.7043	-0.00237586	0.002375855
3139	-62.0289	-62.0263	-0.00257942	0.002579421
3140	-61.4029	-61.4008	-0.00207302	0.002073016
3141	-61.4029	-61.4008	-0.00207302	0.002073016
3142	-61.8841	-61.8816	-0.00249438	0.00249438
3143	-61.8841	-61.8816	-0.00249438	0.00249438
3144	-61.3492	-61.3474	-0.00184163	0.001841627
3145	-61.368	-61.366	-0.00200214	0.00200214
3146	-61.441	-61.4388	-0.00212894	0.002128943
3147	-61.441	-61.4388	-0.00212894	0.002128943
3148	-62.6869	-62.684	-0.00289939	0.002899391
3149	-62.424	-62.4212	-0.00278096	0.002780958
3150	-61.699	-61.6975	-0.00147652	0.001476521
3151	-61.4159	-61.4139	-0.00209371	0.002093706
3152	-61.3874	-61.3853	-0.00204521	0.002045207
3153	-61.7649	-61.7625	-0.00241696	0.002416958
3154	-62.0849	-62.0823	-0.00261037	0.002610374
3155	-62.0849	-62.0823	-0.00261037	0.002610374
3156	-61.4503	-61.4481	-0.00214098	0.002140978
3157	-61.4503	-61.4481	-0.00214098	0.002140978
3158	-62.9239	-62.9209	-0.002999	0.002999004
3159	-62.3874	-62.3846	-0.00276367	0.002763667
3160	-61.4081	-61.4064	-0.00170592	0.001705921
3161	-62.0361	-62.0348	-0.00133193	0.001331934
3162	-61.9406	-61.9381	-0.00252854	0.002528543
3163	-61.4753	-61.4731	-0.00217102	0.002171018
3164	-62.3922	-62.3894	-0.00276593	0.002765925
3165	-62.3922	-62.3894	-0.00276593	0.002765925
3166	-61.3873	-61.3855	-0.0017382	0.0017382
3167	-61.3873	-61.3855	-0.0017382	0.0017382
3168	-62.2627	-62.2614	-0.0012587	0.0012587
3169	-61.4053	-61.4032	-0.00207686	0.002076864
3170	-61.4053	-61.4032	-0.00207686	0.002076864
3171	-61.4053	-61.4032	-0.00207686	0.002076864
3172	-61.6806	-61.6792	-0.00148643	0.001486426
3173	-62.2687	-62.266	-0.00270589	0.002705889
3174	-62.3477	-62.3449	-0.00274461	0.00274461
3175	-61.4469	-61.4448	-0.00213667	0.002136666
3176	-61.9981	-61.9955	-0.00256199	0.002561994
3177	-61.9981	-61.9955	-0.00256199	0.002561994
3178	-61.7423	-61.7408	-0.00145423	0.001454226
3179	-63.1585	-63.1554	-0.00309247	0.003092467
3180	-61.3467	-61.3448	-0.00191383	0.001913826
3181	-61.3467	-61.3448	-0.00191383	0.001913826
3182	-62.6092	-62.608	-0.00116682	0.001166822
3183	-62.2098	-62.2085	-0.00127466	0.001274662
3184	-62.2086	-62.2073	-0.00127502	0.001275017
3185	-61.3456	-61.3437	-0.0018787	0.001878701
3186	-61.3456	-61.3437	-0.0018787	0.001878701
3187	-61.9478	-61.9465	-0.00136459	0.001364593
3188	-61.9478	-61.9465	-0.00136459	0.001364593
3189	-61.7356	-61.7332	-0.00239663	0.002396627
3190	-61.3493	-61.3473	-0.00193393	0.001933929
3191	-61.3493	-61.3473	-0.00193393	0.001933929
3192	-61.5333	-61.5311	-0.00223187	0.00223187
3193	-61.5333	-61.5311	-0.00223187	0.00223187
3194	-61.9304	-61.9279	-0.00252247	0.00252247
3195	-61.4457	-61.4435	-0.00213509	0.002135088
3196	-61.3509	-61.3491	-0.00183263	0.001832635
3197	-61.3509	-61.3491	-0.00183263	0.001832635
3198	-61.3509	-61.3491	-0.00183263	0.001832635
3199	-61.3509	-61.3491	-0.00183263	0.001832635
3200	-61.4388	-61.4367	-0.00212616	0.002126157
3201	-61.7646	-61.7631	-0.00144332	0.001443322
3202	-61.4285	-61.4264	-0.00211204	0.002112038
3203	-61.4285	-61.4264	-0.00211204	0.002112038
3204	-61.4285	-61.4264	-0.00211204	0.002112038
3205	-61.6317	-61.6293	-0.00231839	0.00231839
3206	-61.3491	-61.3472	-0.00184265	0.001842646
3207	-62.7054	-62.7042	-0.00114441	0.001144409
3208	-62.7054	-62.7042	-0.00114441	0.001144409
3209	-61.4206	-61.4189	-0.00168932	0.001689321
3210	-61.4206	-61.4189	-0.00168932	0.001689321
3211	-61.4593	-61.4576	-0.00164575	0.001645749
3212	-61.4593	-61.4576	-0.00164575	0.001645749
3213	-61.4593	-61.4576	-0.00164575	0.001645749
3214	-61.3616	-61.3598	-0.00179371	0.001793707
3215	-61.3514	-61.3496	-0.00183004	0.001830045
3216	-61.3598	-61.358	-0.00179895	0.001798946
3217	-61.3598	-61.358	-0.00179895	0.001798946
3218	-61.4017	-61.3997	-0.00207104	0.002071036
3219	-62.1582	-62.1555	-0.00264944	0.002649444
3220	-61.469	-61.4674	-0.00163607	0.001636067
3221	-61.7886	-61.7871	-0.00143196	0.001431957
3222	-63.5338	-63.5306	-0.00323375	0.003233753
3223	-63.3752	-63.372	-0.00317513	0.003175135
3224	-63.3752	-63.372	-0.00317513	0.003175135
3225	-63.3274	-63.3243	-0.00315718	0.003157179
3226	-62.1178	-62.1152	-0.0026281	0.002628098
3227	-63.0135	-63.0105	-0.00303525	0.003035252
3228	-64.6018	-64.5982	-0.00359786	0.003597861
3229	-64.6018	-64.5982	-0.00359786	0.003597861
3230	-63.6378	-63.6345	-0.0032714	0.003271402
3231	-63.6378	-63.6345	-0.0032714	0.003271402
3232	-62.333	-62.3303	-0.00273752	0.002737524
3233	-62.2022	-62.2009	-0.00127699	0.001276994
3234	-61.8083	-61.8069	-0.00142287	0.001422873
3235	-61.8083	-61.8069	-0.00142287	0.001422873
3236	-61.7264	-61.7249	-0.00146224	0.001462237
3237	-61.7264	-61.7249	-0.00146224	0.001462237
3238	-61.3792	-61.3772	-0.00202855	0.002028549
3239	-61.3792	-61.3772	-0.00202855	0.002028549
3240	-61.3792	-61.3772	-0.00202855	0.002028549
3241	-61.4763	-61.4747	-0.00162916	0.001629158
3242	-61.431	-61.4288	-0.00211544	0.002115435
3243	-61.431	-61.4288	-0.00211544	0.002115435
3244	-61.378	-61.376	-0.00202605	0.002026046
3245	-62.2924	-62.2912	-0.00125	0.001249995
3246	-62.1597	-62.1584	-0.00129034	0.001290344
3247	-62.1597	-62.1584	-0.00129034	0.001290344
3248	-62.1597	-62.1584	-0.00129034	0.001290344
3249	-61.4074	-61.4053	-0.00208034	0.002080335
3250	-61.5295	-61.5273	-0.00222815	0.002228147
3251	-62.1115	-62.1102	-0.00130607	0.001306067
3252	-61.9017	-61.9003	-0.00138284	0.001382839
3253	-62.1372	-62.1359	-0.00129763	0.001297626
3254	-61.8495	-61.847	-0.0024727	0.002472703
3255	-61.5067	-61.5045	-0.00220515	0.002205151
3256	-61.5067	-61.5045	-0.00220515	0.002205151
3257	-61.5067	-61.5045	-0.00220515	0.002205151
3258	-61.6552	-61.6537	-0.00150073	0.001500731
3259	-61.6552	-61.6537	-0.00150073	0.001500731
3260	-61.6733	-61.6709	-0.00235096	0.00235096
3261	-61.9196	-61.9183	-0.00137565	0.001375647
3262	-61.9196	-61.9183	-0.00137565	0.001375647
3263	-61.9196	-61.9183	-0.00137565	0.001375647
3264	-62.4004	-62.3976	-0.00276984	0.002769837
3265	-61.4449	-61.4432	-0.00166082	0.001660822
3266	-61.5807	-61.5791	-0.00154707	0.001547069
3267	-61.4239	-61.4218	-0.00210551	0.002105515
3268	-61.4239	-61.4218	-0.00210551	0.002105515
3269	-61.4239	-61.4218	-0.00210551	0.002105515
3270	-61.3459	-61.3441	-0.00187111	0.001871111
3271	-63.8932	-63.8898	-0.00336158	0.003361575
3272	-61.359	-61.357	-0.00197586	0.001975863
3273	-62.3053	-62.3041	-0.00124627	0.001246272
3274	-62.3399	-62.3387	-0.00123645	0.001236452
3275	-62.3399	-62.3387	-0.00123645	0.001236452
3276	-61.4119	-61.4102	-0.00170072	0.001700719
3277	-61.5889	-61.5873	-0.00154157	0.001541572
3278	-61.4339	-61.4318	-0.00211954	0.002119543
3279	-61.6462	-61.6438	-0.00232995	0.002329951
3280	-61.9442	-61.9428	-0.001366	0.001365998
3281	-61.4614	-61.4592	-0.00215462	0.002154624
3282	-61.4614	-61.4592	-0.00215462	0.002154624
3283	-61.421	-61.4193	-0.00168877	0.001688767
3284	-61.3572	-61.3553	-0.0019699	0.001969898
3285	-61.3572	-61.3553	-0.0019699	0.001969898
3286	-61.3572	-61.3553	-0.0019699	0.001969898
3287	-61.4455	-61.4438	-0.00166015	0.001660146
3288	-61.4455	-61.4438	-0.00166015	0.001660146
3289	-61.4455	-61.4438	-0.00166015	0.001660146
3290	-61.4265	-61.4249	-0.00168192	0.001681923
3291	-61.4478	-61.4462	-0.00165762	0.001657624
3292	-62.4097	-62.4085	-0.00121731	0.00121731
3293	-61.5756	-61.5733	-0.00227106	0.002271058
3294	-61.3506	-61.3487	-0.00183417	0.001834175
3295	-62.9653	-62.9622	-0.00301581	0.003015808
3296	-62.2373	-62.236	-0.00126628	0.001266281
3297	-62.2373	-62.236	-0.00126628	0.001266281
3298	-61.6024	-61.6009	-0.00153277	0.001532772
3299	-61.3578	-61.3558	-0.00197186	0.001971862
3300	-61.3914	-61.3894	-0.0020528	0.002052803
3301	-61.3946	-61.3928	-0.00172609	0.001726086
3302	-61.6662	-61.6638	-0.00234553	0.002345525
3303	-61.6662	-61.6638	-0.00234553	0.002345525
3304	-61.3878	-61.3858	-0.00204603	0.002046028
3305	-61.4404	-61.4383	-0.00212821	0.002128211
3306	-62.62	-62.6171	-0.00287014	0.002870138
3307	-61.558	-61.5564	-0.00156278	0.001562784
3308	-62.0051	-62.0037	-0.0013431	0.001343099
3309	-61.3514	-61.3495	-0.00194583	0.00194583
3310	-61.3514	-61.3495	-0.00194583	0.00194583
3311	-61.4147	-61.4126	-0.00209175	0.002091749
3312	-63.9216	-63.9207	-0.000928	0.0009279999
3313	-61.5178	-61.5156	-0.00221656	0.002216558
3314	-61.4099	-61.4082	-0.00170346	0.001703459
3315	-61.4099	-61.4082	-0.00170346	0.001703459
3316	-62.5054	-62.5042	-0.00119235	0.001192351
3317	-61.3597	-61.3577	-0.00197818	0.001978183
3318	-61.433	-61.4309	-0.0021183	0.002118301
3319	-61.433	-61.4309	-0.0021183	0.002118301
3320	-61.425	-61.4233	-0.0016838	0.001683804
3321	-62.0623	-62.0597	-0.002598	0.002597997
3322	-62.0623	-62.0597	-0.002598	0.002597997
3323	-61.4492	-61.4471	-0.00213963	0.002139626
3324	-62.2404	-62.2377	-0.0026917	0.002691701
3325	-61.4209	-61.4192	-0.00168892	0.001688923
3326	-61.604	-61.6017	-0.00229557	0.002295573
3327	-61.604	-61.6017	-0.00229557	0.002295573
3328	-61.604	-61.6017	-0.00229557	0.002295573
3329	-61.5164	-61.5148	-0.00159432	0.001594323
3330	-61.7227	-61.7203	-0.00238741	0.002387413
3331	-61.7227	-61.7203	-0.00238741	0.002387413
3332	-62.128	-62.1253	-0.0026335	0.002633497
3333	-62.128	-62.1253	-0.0026335	0.002633497
3334	-62.128	-62.1253	-0.0026335	0.002633497
3335	-61.4342	-61.4321	-0.00211987	0.002119867
3336	-61.411	-61.4089	-0.00208609	0.002086088
3337	-61.411	-61.4089	-0.00208609	0.002086088
3338	-61.411	-61.4089	-0.00208609	0.002086088
3339	-62.044	-62.0427	-0.00132913	0.001329126
3340	-62.044	-62.0427	-0.00132913	0.001329126
3341	-62.3626	-62.3599	-0.00275182	0.002751816
3342	-62.3626	-62.3599	-0.00275182	0.002751816
3343	-61.5395	-61.5373	-0.00223788	0.002237878
3344	-61.3708	-61.369	-0.00177052	0.001770516
3345	-61.3708	-61.369	-0.00177052	0.001770516
3346	-61.4074	-61.4053	-0.00208034	0.002080339
3347	-61.6609	-61.6585	-0.00234145	0.002341453
3348	-61.6609	-61.6585	-0.00234145	0.002341453
3349	-61.4256	-61.4235	-0.00210785	0.002107853
3350	-61.4256	-61.4235	-0.00210785	0.002107853
3351	-61.4256	-61.4235	-0.00210785	0.002107853
3352	-61.3924	-61.3903	-0.00205457	0.002054568
3353	-61.3924	-61.3903	-0.00205457	0.002054568
3354	-61.4228	-61.4211	-0.00168656	0.001686555
3355	-65.1754	-65.1717	-0.00377765	0.003777649
3356	-65.1754	-65.1717	-0.00377765	0.003777649
3357	-61.3821	-61.3801	-0.00203471	0.002034715
3358	-61.3821	-61.3801	-0.00203471	0.002034715
3359	-61.6989	-61.6974	-0.00147657	0.001476566
3360	-62.065	-62.0637	-0.00132182	0.001321819
3361	-61.3872	-61.3855	-0.00173826	0.001738258
3362	-61.3872	-61.3855	-0.00173826	0.001738258
3363	-61.349	-61.347	-0.00193208	0.001932083
3364	-61.349	-61.347	-0.00193208	0.001932083
3365	-63.4215	-63.4183	-0.00319238	0.003192385
3366	-62.7524	-62.7494	-0.00292749	0.002927489
3367	-61.8902	-61.8888	-0.00138754	0.001387543
3368	-61.8902	-61.8888	-0.00138754	0.001387543
3369	-61.8902	-61.8888	-0.00138754	0.001387543
3370	-61.5368	-61.5345	-0.00223522	0.002235221
3371	-61.3542	-61.3523	-0.00195848	0.001958478
3372	-62.0683	-62.0657	-0.00260127	0.002601269
3373	-61.5284	-61.5262	-0.00222712	0.002227117
3374	-61.5284	-61.5262	-0.00222712	0.002227117
3375	-61.3869	-61.3849	-0.00204425	0.002044246
3376	-62.3332	-62.3319	-0.00123834	0.001238344
3377	-62.3332	-62.3319	-0.00123834	0.001238344
3378	-62.546	-62.5432	-0.00283711	0.002837108
3379	-61.4858	-61.4841	-0.00162047	0.00162047
3380	-61.5516	-61.5494	-0.00224927	0.002249274
3381	-61.5467	-61.5444	-0.00224464	0.002244644
3382	-61.5467	-61.5444	-0.00224464	0.002244644
3383	-61.4057	-61.404	-0.00170929	0.001709292
3384	-61.4057	-61.404	-0.00170929	0.001709292
3385	-61.4694	-61.4678	-0.00163572	0.001635716
3386	-61.4694	-61.4678	-0.00163572	0.001635716
3387	-61.6177	-61.6154	-0.00230703	0.002307033
3388	-61.3543	-61.3524	-0.0019589	0.001958904
3389	-61.4719	-61.4703	-0.0016333	0.001633298
3390	-61.4719	-61.4703	-0.0016333	0.001633298
3391	-61.4719	-61.4703	-0.0016333	0.001633298
3392	-63.7137	-63.7104	-0.00329853	0.003298529
3393	-62.2591	-62.2578	-0.00125977	0.001259768
3394	-62.0994	-62.0968	-0.0026182	0.002618201
3395	-62.0994	-62.0968	-0.0026182	0.002618201
3396	-61.3583	-61.3565	-0.00180352	0.001803518
3397	-61.3583	-61.3565	-0.00180352	0.001803518
3398	-61.3694	-61.3676	-0.00177378	0.001773777
3399	-61.3694	-61.3676	-0.00177378	0.001773777
3400	-61.3694	-61.3676	-0.00177378	0.001773777
3401	-61.3694	-61.3676	-0.00177378	0.001773777
3402	-61.4158	-61.4137	-0.00209345	0.002093449
3403	-61.3538	-61.352	-0.00181964	0.001819643
3404	-61.3538	-61.352	-0.00181964	0.001819643
3405	-63.5999	-63.5967	-0.00325776	0.003257763
3406	-61.7957	-61.7932	-0.00243774	0.002437744
3407	-62.1233	-62.1207	-0.00263103	0.002631032
3408	-61.5662	-61.5646	-0.001557	0.001557005
3409	-61.5662	-61.5646	-0.001557	0.001557005
3410	-61.5662	-61.5646	-0.001557	0.001557005
3411	-61.4287	-61.427	-0.00167934	0.001679343
3412	-62.6146	-62.6134	-0.00116553	0.001165531
3413	-61.4706	-61.4685	-0.00216562	0.002165624
3414	-61.4706	-61.4685	-0.00216562	0.002165624
3415	-61.4706	-61.4685	-0.00216562	0.002165624
3416	-61.4706	-61.4685	-0.00216562	0.002165624
3417	-62.4634	-62.4622	-0.00120313	0.001203125
3418	-62.2517	-62.2504	-0.00126197	0.001261975
3419	-61.4366	-61.4349	-0.00167008	0.00167008
3420	-61.8244	-61.8219	-0.00245659	0.002456594
3421	-61.4356	-61.4339	-0.0016712	0.001671204
3422	-61.4356	-61.4339	-0.0016712	0.001671204
3423	-62.0306	-62.0281	-0.00258042	0.002580415
3424	-61.943	-61.9405	-0.00252998	0.002529977
3425	-62.5571	-62.5543	-0.00284212	0.002842124
3426	-61.3874	-61.3854	-0.00204527	0.002045272
3427	-61.3874	-61.3854	-0.00204527	0.002045272
3428	-61.7269	-61.7245	-0.00239044	0.00239044
3429	-61.7269	-61.7245	-0.00239044	0.00239044
3430	-61.3469	-61.345	-0.0018591	0.001859102
3431	-61.414	-61.4119	-0.00209066	0.002090665
3432	-61.414	-61.4119	-0.00209066	0.002090665
3433	-61.3502	-61.3482	-0.00193915	0.00193915
3434	-61.3502	-61.3482	-0.00193915	0.00193915
3435	-61.3502	-61.3482	-0.00193915	0.00193915
3436	-61.6877	-61.6862	-0.00148257	0.001482565
3437	-61.3722	-61.3704	-0.00176748	0.001767481
3438	-61.9685	-61.966	-0.00254495	0.00254495
3439	-61.3947	-61.3927	-0.00205884	0.002058837
3440	-61.3947	-61.3927	-0.00205884	0.002058837
3441	-61.3512	-61.3493	-0.00183127	0.00183127
3442	-61.3487	-61.3469	-0.00184486	0.001844864
3443	-61.5298	-61.5282	-0.00158376	0.001583759
3444	-62.6157	-62.6128	-0.00286821	0.002868215
3445	-61.3611	-61.3591	-0.00198258	0.001982581
3446	-61.3611	-61.3591	-0.00198258	0.001982581
3447	-61.3611	-61.3591	-0.00198258	0.001982581
3448	-61.6305	-61.629	-0.00151528	0.001515276
3449	-63.1408	-63.1397	-0.0010549	0.001054896
3450	-61.3544	-61.3525	-0.00195931	0.001959306
3451	-61.4205	-61.4184	-0.00210049	0.002100488
3452	-61.3487	-61.3469	-0.00184496	0.00184496
3453	-62.5887	-62.5875	-0.00117175	0.001171755
3454	-61.6321	-61.6298	-0.00231872	0.002318718
3455	-61.7579	-61.7565	-0.00144653	0.001446535
3456	-61.7579	-61.7565	-0.00144653	0.001446535
3457	-62.1272	-62.1259	-0.00130087	0.001300867
3458	-63.095	-63.092	-0.00306762	0.00306762
3459	-62.9549	-62.9519	-0.00301162	0.003011617
3460	-62.1708	-62.1682	-0.00265606	0.002656059
3461	-61.8076	-61.8051	-0.00244563	0.002445628
3462	-61.7432	-61.7417	-0.00145378	0.001453783
3463	-61.7432	-61.7417	-0.00145378	0.001453783
3464	-61.6412	-61.6389	-0.00232605	0.002326055
3465	-61.6412	-61.6389	-0.00232605	0.002326055
3466	-62.7496	-62.7467	-0.00292631	0.002926314
3467	-62.5377	-62.5349	-0.00283338	0.002833376
3468	-66.1707	-66.1666	-0.00407217	0.004072169
3469	-64.9933	-64.9896	-0.00372149	0.003721487
3470	-61.5352	-61.5337	-0.00157957	0.001579574
3471	-61.7767	-61.7752	-0.00143755	0.00143755
3472	-61.3986	-61.3969	-0.00171974	0.001719742
3473	-61.3986	-61.3969	-0.00171974	0.001719742
3474	-61.5786	-61.5771	-0.00154844	0.001548444
3475	-62.2382	-62.2355	-0.00269056	0.00269056
3476	-61.3543	-61.3525	-0.00181763	0.001817628
3477	-61.8526	-61.8502	-0.00247469	0.002474694
3478	-61.7663	-61.7639	-0.00241794	0.002417944
3479	-61.7663	-61.7639	-0.00241794	0.002417944
3480	-61.7663	-61.7639	-0.00241794	0.002417944
3481	-61.7663	-61.7639	-0.00241794	0.002417944
3482	-61.7663	-61.7639	-0.00241794	0.002417944
3483	-61.3927	-61.3906	-0.00205517	0.002055171
3484	-61.3927	-61.3906	-0.00205517	0.002055171
3485	-61.3927	-61.3906	-0.00205517	0.002055171
3486	-61.7689	-61.7665	-0.00241969	0.002419694
3487	-61.9293	-61.9279	-0.00137182	0.001371822
3488	-61.3457	-61.3438	-0.00189974	0.001899739
3489	-63.1553	-63.1522	-0.00309123	0.003091225
3490	-61.3459	-61.344	-0.00187189	0.001871894
3491	-61.5494	-61.5471	-0.00224718	0.002247178
3492	-61.6469	-61.6445	-0.00233051	0.002330511
3493	-61.502	-61.5004	-0.00160629	0.00160629
3494	-62.281	-62.2783	-0.00271199	0.002711988
3495	-62.273	-62.2703	-0.00270804	0.002708041
3496	-61.56	-61.5584	-0.00156138	0.001561378
3497	-61.463	-61.4613	-0.00164204	0.001642037
3498	-61.4152	-61.4131	-0.0020925	0.0020925
3499	-62.0553	-62.0527	-0.00259413	0.002594132
3500	-61.5799	-61.5776	-0.00227483	0.002274832
3501	-61.5799	-61.5776	-0.00227483	0.002274832
3502	-61.7957	-61.7933	-0.00243778	0.002437782
3503	-61.5863	-61.5847	-0.00154332	0.001543316
3504	-61.5863	-61.5847	-0.00154332	0.001543316
3505	-61.5863	-61.5847	-0.00154332	0.001543316
3506	-61.5863	-61.5847	-0.00154332	0.001543316
3507	-61.5816	-61.58	-0.00154646	0.001546457
3508	-61.5816	-61.58	-0.00154646	0.001546457
3509	-61.3559	-61.354	-0.00196516	0.001965163
3510	-61.5295	-61.5272	-0.00222814	0.00222814
3511	-61.4988	-61.4966	-0.00219686	0.002196858
3512	-61.4988	-61.4966	-0.00219686	0.002196858
3513	-61.3831	-61.3814	-0.00174552	0.001745525
3514	-63.7163	-63.713	-0.00329946	0.003299456
3515	-64.5471	-64.5435	-0.00358021	0.003580208
3516	-62.2696	-62.2669	-0.00270631	0.002706312
3517	-63.8689	-63.8656	-0.00335314	0.003353136
3518	-62.4144	-62.4116	-0.00277645	0.002776448
3519	-61.4543	-61.4522	-0.002146	0.002146
3520	-61.3626	-61.3606	-0.00198724	0.001987239
3521	-61.5277	-61.5255	-0.00222644	0.002226438
3522	-61.3941	-61.3921	-0.0020578	0.002057798
3523	-61.7719	-61.7704	-0.00143982	0.001439816
3524	-62.2915	-62.2888	-0.00271719	0.00271719
3525	-62.2915	-62.2888	-0.00271719	0.00271719
3526	-62.6459	-62.6448	-0.00115813	0.001158128
3527	-62.6125	-62.6113	-0.00116604	0.001166045
3528	-61.4674	-61.4652	-0.00216183	0.002161831
3529	-63.7616	-63.7583	-0.00331551	0.003315509
3530	-63.7616	-63.7583	-0.00331551	0.003315509
3531	-61.3538	-61.352	-0.00181951	0.001819507
3532	-61.3701	-61.3681	-0.0020076	0.002007599
3533	-61.3701	-61.3681	-0.0020076	0.002007599
3534	-61.3701	-61.3681	-0.0020076	0.002007599
3535	-61.5057	-61.5041	-0.00160312	0.001603121
3536	-61.5057	-61.5041	-0.00160312	0.001603121
3537	-61.5055	-61.5039	-0.00160328	0.001603279
3538	-61.656	-61.6537	-0.00233769	0.002337692
3539	-61.4171	-61.415	-0.00209542	0.00209542
3540	-61.4171	-61.415	-0.00209542	0.00209542
3541	-61.4171	-61.415	-0.00209542	0.00209542
3542	-61.649	-61.6466	-0.00233218	0.002332176
3543	-61.649	-61.6466	-0.00233218	0.002332176
3544	-61.5207	-61.5191	-0.00159092	0.001590921
3545	-61.5207	-61.5191	-0.00159092	0.001590921
3546	-61.6144	-61.6129	-0.00152516	0.001525158
3547	-61.3986	-61.3969	-0.00171979	0.001719791
3548	-61.3986	-61.3969	-0.00171979	0.001719791
3549	-61.3539	-61.3519	-0.00195706	0.001957062
3550	-61.3814	-61.3797	-0.00174876	0.001748763
3551	-61.4677	-61.4661	-0.00163734	0.001637339
3552	-61.5471	-61.5455	-0.0015707	0.0015707
3553	-61.3888	-61.3867	-0.00204785	0.002047846
3554	-63.1659	-63.1628	-0.00309535	0.003095352
3555	-61.5458	-61.5442	-0.00157166	0.001571661
3556	-61.5458	-61.5442	-0.00157166	0.001571661
3557	-61.3784	-61.3764	-0.00202677	0.002026771
