Iteration	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1240	-427.236	-415.877	-11.3593	557032.7	9.173012	8.493427	8.975311	0.376177	0.480844	0.554728	0.657362	0.436423	0.140041	0.241239	0.182297	0.998297	0.999564	1.00043	1.0017	2.853969
1250	-432.401	-419.064	-13.3371	975217.1	5.902653	3.194098	11.52764	0.43712	0.580594	0.676308	0.794149	0.380291	0.15205	0.399093	0.0685664	0.998713	0.999671	1.00033	1.00129	3.140142
1260	-429.158	-418.024	-11.1334	52503.11	11.77749	9.74441	12.51039	0.413632	0.510664	0.577891	0.67068	0.10571	0.147836	0.735228	0.0112263	0.994458	0.998578	1.00141	1.00555	2.818097
1270	-419.411	-407.99	-11.4212	114872.4	7.69217	13.04267	10.18205	0.257995	0.346035	0.412644	0.512638	0.0482643	0.217441	0.195865	0.53843	0.996252	0.99904	1.00096	1.00375	2.876812
1280	-412.592	-403.027	-9.56428	822047.7	8.888988	9.833095	10.15286	0.340825	0.440629	0.512538	0.614887	0.0687226	0.672092	0.185304	0.0738817	0.998598	0.999642	1.00036	1.0014	2.713256
1290	-421.246	-409.167	-12.0792	916114	10.233	13.1998	11.24494	0.319648	0.40815	0.47255	0.566346	0.0210536	0.224766	0.589987	0.164194	0.998672	0.99966	1.00034	1.00133	2.911894
1300	-419.203	-413.736	-5.46656	659094.3	15.1957	11.66992	11.36595	0.443949	0.532112	0.592471	0.675757	0.489261	0.0265302	0.229861	0.254348	0.998435	0.9996	1.0004	1.00157	2.297847
1310	-417.53	-406.253	-11.2774	421600.9	17.32702	30.08064	9.906556	0.285786	0.34706	0.391809	0.459084	0.0101273	0.131407	0.259518	0.598948	0.998043	0.999499	1.0005	1.00196	2.587248
1320	-423.006	-410.482	-12.5243	734206.2	10.66648	12.24139	9.252889	0.343885	0.434942	0.500362	0.594352	0.158521	0.211413	0.590815	0.0392503	0.998517	0.999621	1.00038	1.00148	2.940243
1330	-422.852	-408.594	-14.258	31416.53	7.515417	11.53498	9.360139	0.27363	0.366902	0.436904	0.540665	0.146436	0.345148	0.193309	0.315107	0.992838	0.998159	1.00182	1.00718	3.17132
1340	-438.16	-421.625	-16.5356	152852.4	6.901094	9.40065	11.58577	0.289685	0.391594	0.46751	0.578063	0.29422	0.254166	0.108558	0.343056	0.996751	0.999168	1.00083	1.00325	3.351597
1350	-419.983	-414.438	-5.54409	845596.3	7.453637	6.402962	11.4373	0.376309	0.493177	0.575509	0.687526	0.177191	0.699573	0.0035314	0.119705	0.998618	0.999647	1.00035	1.00138	2.420842
1360	-431.511	-415.554	-15.9573	216737.7	6.392766	7.216574	10.61207	0.31768	0.431094	0.514166	0.631506	0.0423945	0.115142	0.366706	0.475758	0.997271	0.999301	1.0007	1.00273	3.375363
1370	-423.212	-408.809	-14.4033	128995.7	6.048026	8.046124	9.775117	0.286565	0.395083	0.476292	0.593759	0.0442557	0.596644	0.124223	0.234878	0.996463	0.999094	1.0009	1.00354	3.240215
1380	-423.324	-410.736	-12.5877	140992.7	5.808342	6.517925	11.07713	0.312766	0.43082	0.517641	0.639712	0.391125	0.407765	0.173511	0.0275987	0.996617	0.999133	1.00086	1.00339	3.060417
1390	-418.404	-411.394	-7.01003	941924.1	7.506169	9.219897	11.0434	0.312259	0.415098	0.490558	0.599054	0.216397	0.396175	0.380529	0.00689917	0.998691	0.999665	1.00033	1.00131	2.516355
1400	-420.545	-410.731	-9.81383	568842.4	5.139977	11.44453	16.58222	0.200147	0.289513	0.3607	0.471166	0.0702139	0.096173	0.310145	0.523468	0.998315	0.999569	1.00043	1.00169	2.587937
1410	-424.142	-415.549	-8.59308	120769.6	6.923684	10.33955	9.467587	0.274281	0.371955	0.445393	0.55372	0.16402	0.0771753	0.203389	0.555415	0.996345	0.999063	1.00093	1.00366	2.593371
1420	-421.464	-411.037	-10.427	990120.9	4.379762	9.199172	9.724039	0.202009	0.300189	0.378953	0.500141	0.118794	0.0946878	0.136978	0.64954	0.998723	0.999673	1.00033	1.00128	2.836893
1430	-426.268	-417.1	-9.1681	666308.6	16.20579	9.168232	13.69935	0.510151	0.601114	0.661387	0.741525	0.59344	0.28383	0.0645419	0.0581884	0.998443	0.999602	1.0004	1.00156	2.603277
1440	-424.981	-415.87	-9.11014	364629.7	4.972097	7.424675	12.27412	0.257506	0.368731	0.45404	0.579011	0.0709973	0.0916764	0.676327	0.160999	0.997896	0.999462	1.00054	1.00211	2.734436
1450	-438.252	-421.115	-17.1373	129380	6.925332	4.815838	10.75822	0.408681	0.536184	0.623826	0.738342	0.825729	0.0271428	0.10501	0.0421184	0.996468	0.999095	1.0009	1.00354	3.495792
1460	-437.968	-417.46	-20.5085	873490	14.55653	11.47483	8.850309	0.436092	0.525424	0.586775	0.671584	0.589795	0.213181	0.0148618	0.182162	0.99864	0.999652	1.00035	1.00136	3.784062
1470	-425.158	-414.844	-10.3141	432877.8	8.510273	6.030137	11.58738	0.421317	0.537718	0.617482	0.723371	0.673588	0.151003	0.0428332	0.132576	0.998069	0.999506	1.00049	1.00193	2.829775
1480	-435.513	-423.561	-11.9518	413880.4	5.51478	5.020121	9.627867	0.344606	0.474129	0.567166	0.693024	0.392703	0.575445	0.0108002	0.0210516	0.998025	0.999495	1.0005	1.00198	3.023144
1490	-437.851	-422.405	-15.4455	832430.1	3.933673	12.05366	9.38605	0.151429	0.232916	0.301178	0.41162	0.0143916	0.290801	0.0666893	0.628118	0.998607	0.999644	1.00036	1.00139	3.330889
1500	-419.56	-405.763	-13.7971	48055.3	11.06592	11.17827	9.21669	0.37059	0.464395	0.53086	0.624886	0.582703	0.129115	0.054361	0.233821	0.994208	0.998513	1.00148	1.0058	3.083834
1510	-429.799	-413.342	-16.4571	32474.24	6.832416	7.140909	7.921279	0.335297	0.44889	0.531096	0.646092	0.190777	0.768759	0.0279112	0.0125533	0.992955	0.99819	1.00179	1.00706	3.430084
1520	-422.261	-408.66	-13.6013	4807.411	10.81755	11.9668	9.277854	0.351698	0.443447	0.509102	0.603012	0.243838	0.535253	0.171699	0.0492103	0.981727	0.995258	1.00462	1.01839	3.058789
1530	-423.917	-412.291	-11.6262	595925.8	15.01725	23.10741	14.50961	0.303299	0.372541	0.422944	0.497965	0.096424	0.184054	0.487785	0.231737	0.998354	0.999579	1.00042	1.00165	2.65896
1540	-433.059	-414.388	-18.6711	427409.7	6.733721	10.82582	8.211841	0.260722	0.356118	0.428483	0.536253	0.127291	0.15319	0.198558	0.520961	0.998056	0.999503	1.0005	1.00194	3.672343
1550	-439.406	-417.676	-21.7295	949558.5	12.98198	15.34367	5.788032	0.348126	0.430749	0.489894	0.575475	0.0889328	0.000687636	0.886255	0.0241245	0.998696	0.999667	1.00033	1.0013	3.642057
1560	-440.473	-416.511	-23.9625	850198.6	7.866499	9.145199	10.0085	0.324745	0.427828	0.502865	0.610044	0.321535	0.314042	0.00287526	0.361548	0.998622	0.999648	1.00035	1.00138	4.163749
1570	-440.928	-421.145	-19.7831	509042.9	4.733803	4.859032	6.875686	0.314011	0.445855	0.542798	0.675731	0.207383	0.30163	0.257737	0.233251	0.998219	0.999544	1.00045	1.00178	3.850135
1580	-432.954	-417.489	-15.4646	402676.5	3.811746	5.577261	10.09244	0.246479	0.370279	0.466766	0.606438	0.155497	0.195595	0.107009	0.541899	0.997998	0.999488	1.00051	1.002	3.388287
1590	-419.665	-409.319	-10.346	93303.44	4.344239	5.652248	10.33107	0.27129	0.395532	0.490139	0.624973	0.275239	0.0850438	0.39403	0.245687	0.995842	0.998934	1.00106	1.00416	2.878708
1600	-426.598	-413.329	-13.269	260009.1	3.029833	3.520838	11.54755	0.265396	0.412661	0.525975	0.681122	0.0482145	0.247201	0.514226	0.190358	0.997508	0.999362	1.00064	1.00249	3.155472
1610	-427.697	-414.347	-13.3501	895306.6	3.694229	6.53475	9.445218	0.218218	0.332642	0.424028	0.560556	0.0754343	0.272731	0.276939	0.374895	0.998657	0.999657	1.00034	1.00134	3.169835
1620	-424.566	-410.33	-14.2361	582596.7	3.312101	4.123801	14.16878	0.261436	0.400626	0.508014	0.657878	0.024597	0.536521	0.0780729	0.360809	0.998335	0.999574	1.00042	1.00167	3.073166
1630	-420.686	-412.305	-8.38095	593037.9	2.197292	2.153376	14.49127	0.265067	0.437416	0.570143	0.741204	0.458285	0.135051	0.0625291	0.344135	0.99835	0.999578	1.00042	1.00165	2.668817
1640	-419.766	-412.209	-7.55704	640037.6	3.637764	5.788416	14.26478	0.232131	0.35325	0.448927	0.589249	0.0588934	0.566931	0.0546927	0.319483	0.998412	0.999594	1.00041	1.00159	2.584585
1650	-425.462	-410.85	-14.6123	737944.9	5.59843	3.460984	9.422691	0.410444	0.553138	0.650322	0.772634	0.590143	0.132299	0.238962	0.0385968	0.998521	0.999622	1.00038	1.00148	3.3159
1660	-417.31	-412.625	-4.68509	75595.67	4.112319	4.783002	13.99528	0.285062	0.417628	0.517517	0.656679	0.388399	0.124741	0.431074	0.0557857	0.995381	0.998815	1.00118	1.00463	2.391817
1670	-416.705	-409.22	-7.48483	733969.4	4.848214	7.645156	12.88219	0.24786	0.357335	0.441952	0.566891	0.203962	0.0879395	0.585115	0.122984	0.998517	0.999621	1.00038	1.00148	2.592871
1680	-408.118	-406.911	-1.20705	596743.9	4.320956	7.764118	12.89708	0.223168	0.33037	0.415099	0.542454	0.168516	0.203771	0.543289	0.084423	0.998355	0.999579	1.00042	1.00165	2.109008
1690	-419.69	-414.084	-5.60625	383199	4.53413	5.431673	12.64964	0.286661	0.413132	0.508205	0.641984	0.330689	0.339863	0.318378	0.0110702	0.997947	0.999475	1.00052	1.00205	2.468163
1700	-426.109	-408.61	-17.4998	569324.5	11.81684	15.46721	12.45663	0.323843	0.406496	0.466396	0.553956	0.228551	0.0118899	0.462197	0.297362	0.998316	0.999569	1.00043	1.00169	3.284541
1710	-424.499	-409.918	-14.5807	350742.1	12.4125	14.24886	9.367297	0.351644	0.436858	0.497782	0.585574	0.221354	0.309275	0.311021	0.15835	0.997855	0.999451	1.00055	1.00215	3.124638
1720	-414.637	-404.489	-10.1477	244788.5	10.22206	13.53051	9.235625	0.314788	0.402379	0.466272	0.559619	0.102267	0.499622	0.286661	0.111451	0.997432	0.999343	1.00066	1.00257	2.67296
1730	-427.511	-413.541	-13.9694	391812.3	2.378317	6.260433	10.82042	0.153489	0.26096	0.354195	0.501548	0.00432767	0.289836	0.232664	0.473173	0.99797	0.999481	1.00052	1.00203	3.228031
1740	-417.277	-406.654	-10.6226	981932.4	3.102676	3.611866	12.64443	0.266699	0.412724	0.524913	0.678804	0.249046	0.160071	0.373685	0.217198	0.998718	0.999672	1.00033	1.00128	2.890623
1750	-438.086	-418.707	-19.3789	790113.5	2.927812	4.274116	7.834305	0.232551	0.368249	0.476135	0.630451	0.0627861	0.109799	0.364416	0.462999	0.99857	0.999634	1.00036	1.00143	3.883261
1760	-441.441	-420.928	-20.5134	148417.7	1.518784	3.449466	7.208804	0.154922	0.289703	0.409891	0.591347	0.0498846	0.127752	0.0363051	0.786058	0.996702	0.999155	1.00084	1.0033	4.045012
1770	-426.151	-411.539	-14.6125	560104	9.492726	8.23831	13.41561	0.390695	0.495896	0.569545	0.671015	0.462344	0.297662	0.0150346	0.224959	0.998302	0.999566	1.00043	1.0017	3.073877
1780	-426.907	-410.2	-16.7065	545117.6	6.688512	6.510599	8.763632	0.346489	0.463908	0.548244	0.66477	0.583601	0.270255	0.0450609	0.101083	0.998279	0.99956	1.00044	1.00172	3.498989
1790	-438.01	-423.843	-14.1663	763195.7	7.032548	4.228571	14.41509	0.435434	0.566276	0.654437	0.76674	0.0884453	0.818175	0.0190362	0.0743438	0.998545	0.999628	1.00037	1.00146	3.025312
1800	-417.113	-412.347	-4.76554	897242.6	7.863198	8.098865	11.56273	0.346721	0.454515	0.531941	0.640582	0.6688	0.0360024	0.146545	0.148652	0.998658	0.999657	1.00034	1.00134	2.337998
1810	-417.434	-409.537	-7.8964	807316	8.004463	12.90428	12.89551	0.268224	0.357004	0.423719	0.523284	0.233538	0.0221886	0.351249	0.393025	0.998586	0.999638	1.00036	1.00142	2.559287
1820	-421.188	-411.728	-9.4598	96731.6	6.08871	10.01258	13.54496	0.252357	0.35058	0.425714	0.537803	0.00412364	0.290197	0.106199	0.59948	0.995916	0.998953	1.00104	1.00409	2.697612
1830	-418.234	-408.403	-9.83053	954934.5	13.74507	20.09164	11.62211	0.309489	0.383216	0.436843	0.516259	0.169454	0.1333	0.400129	0.297117	0.9987	0.999667	1.00033	1.0013	2.621584
1840	-427.522	-412.062	-15.4597	566368.9	7.905987	11.37811	9.165367	0.28713	0.381221	0.451216	0.554168	0.0465827	0.667356	0.0239438	0.262118	0.998311	0.999568	1.00043	1.00169	3.295811
1850	-431.972	-410.419	-21.5525	249846.5	9.202515	12.33708	6.480277	0.30727	0.398371	0.465202	0.562835	0.168972	0.0619884	0.606101	0.162939	0.997458	0.999349	1.00065	1.00254	3.884336
1860	-423.344	-409.308	-14.0354	721832.9	8.129148	8.735206	7.385218	0.340982	0.445703	0.521183	0.627879	0.272763	0.205678	0.442315	0.0792439	0.998504	0.999617	1.00038	1.0015	3.013408
1870	-427.593	-416.405	-11.1878	613900.6	8.641152	5.696779	11.45129	0.435821	0.553399	0.633213	0.738	0.0985331	0.174368	0.446829	0.28027	0.998378	0.999585	1.00041	1.00162	2.909806
1880	-417.079	-406.49	-10.5891	96168.61	12.01422	12.05767	11.17104	0.376443	0.46712	0.531177	0.621927	0.561105	0.126301	0.0840636	0.22853	0.995904	0.99895	1.00104	1.0041	2.773895
1890	-431.67	-415.403	-16.267	470496.3	7.455574	9.231722	10.32865	0.31046	0.413247	0.488762	0.597439	0.0648373	0.202386	0.453533	0.279244	0.998147	0.999526	1.00047	1.00185	3.387163
1900	-427.72	-418.92	-8.80011	230903.9	4.400089	5.400396	9.979133	0.281037	0.407686	0.503357	0.638383	0.213183	0.0471031	0.424147	0.315567	0.997356	0.999323	1.00067	1.00265	2.719724
1910	-426.049	-416.026	-10.0228	35370.17	1.866107	2.760514	11.12349	0.207351	0.362367	0.49065	0.669688	0.114094	0.130933	0.567123	0.187849	0.993249	0.998266	1.00172	1.00677	2.897852
1920	-430.312	-418.043	-12.2687	854138.7	1.891342	3.92467	10.698	0.171174	0.303178	0.417167	0.588182	0.0199869	0.0942459	0.572812	0.312955	0.998625	0.999648	1.00035	1.00138	3.099575
1930	-427.099	-412.117	-14.9822	232515.6	3.38307	4.388281	9.117718	0.256937	0.392853	0.498114	0.646349	0.183424	0.446804	0.177884	0.191888	0.997365	0.999325	1.00067	1.00264	3.369121
1940	-412.745	-408.104	-4.64132	281997.8	5.50591	6.781408	11.01708	0.29398	0.410209	0.496884	0.620378	0.225067	0.29468	0.240013	0.24024	0.997607	0.999388	1.00061	1.00239	2.340983
1950	-421.509	-412.338	-9.17149	618052.5	7.460132	10.89097	13.01685	0.281803	0.377545	0.449082	0.554404	0.238365	0.14151	0.550113	0.0700119	0.998384	0.999587	1.00041	1.00162	2.674915
1960	-419.837	-411.323	-8.51436	489730.1	9.019955	6.590493	11.92326	0.419866	0.532545	0.60995	0.713551	0.412267	0.0492958	0.430359	0.108078	0.998184	0.999535	1.00046	1.00182	2.663597
1970	-424.651	-413.904	-10.7473	39127.84	5.469154	9.675183	11.0605	0.236083	0.334867	0.411515	0.526874	0.14275	0.185326	0.142431	0.529493	0.993581	0.998351	1.00163	1.00643	2.868962
1980	-425.102	-411.795	-13.3067	453971.7	11.85652	17.16208	11.97773	0.305002	0.384013	0.441765	0.527131	0.0822533	0.185866	0.525166	0.206715	0.998114	0.999518	1.00048	1.00189	2.951297
1990	-415.996	-405.93	-10.0664	87851.12	13.52921	15.77	12.99026	0.352873	0.434427	0.492662	0.576853	0.42013	0.245188	0.17405	0.160631	0.995715	0.998901	1.00109	1.00429	2.660219
2000	-415.108	-409.068	-6.04001	211309	7.764266	15.12291	11.55474	0.235886	0.3175	0.379968	0.475285	0.119215	0.348692	0.264399	0.267695	0.997236	0.999292	1.0007	1.00277	2.388144
2010	-424.126	-411.529	-12.5965	917353.3	8.301553	9.292034	11.87293	0.334728	0.436992	0.510964	0.616213	0.439626	0.172598	0.311701	0.0760743	0.998673	0.999661	1.00034	1.00133	2.991098
2020	-424.895	-414.997	-9.89729	979565.7	3.856988	3.405668	9.501173	0.322342	0.471527	0.580278	0.723302	0.419345	0.250509	0.0955251	0.23462	0.998716	0.999672	1.00033	1.00128	2.838321
2030	-424.115	-414.627	-9.4882	926451.9	4.608576	10.91176	14.13331	0.187894	0.277844	0.350521	0.464214	0.173225	0.0236987	0.38805	0.415026	0.99868	0.999662	1.00034	1.00132	2.682388
2040	-429.235	-420.27	-8.9651	780000.7	3.88809	5.321718	10.85918	0.25729	0.383868	0.481585	0.621476	0.422358	0.248915	0.21236	0.116367	0.998561	0.999632	1.00037	1.00144	2.76057
2050	-422.356	-417.249	-5.10716	89805.99	1.349104	2.1438	10.06932	0.184914	0.349186	0.490539	0.686007	0.241009	0.462942	0.0362302	0.259819	0.995762	0.998913	1.00108	1.00424	2.418948
2060	-431.798	-419.529	-12.269	694940.4	2.245339	1.098379	12.82292	0.345797	0.54873	0.68966	0.845088	0.542213	0.197564	0.217572	0.0426515	0.998476	0.99961	1.00039	1.00153	3.038362
2070	-425.835	-413.018	-12.8164	648453.4	3.476943	1.817256	9.311267	0.387474	0.56324	0.682617	0.82174	0.709305	0.122628	0.0977563	0.0703112	0.998422	0.999596	1.0004	1.00158	3.163375
2080	-436.314	-415.539	-20.7758	598255.5	5.950576	8.492543	7.178449	0.274094	0.380007	0.45995	0.576766	0.125412	0.399102	0.25084	0.224646	0.998357	0.99958	1.00042	1.00164	3.948132
2090	-439.693	-421.998	-17.6954	661281.3	5.564595	9.945483	9.457758	0.235297	0.332906	0.408629	0.522783	0.0135304	0.197563	0.756455	0.0324517	0.998437	0.9996	1.0004	1.00156	3.573609
2100	-434.985	-421.97	-13.0152	919537.4	0.9644773	2.99917	7.480946	0.118589	0.249393	0.375864	0.573789	0.0669054	0.412022	0.0757315	0.445341	0.998675	0.999661	1.00034	1.00133	3.065166
2110	-431.813	-419.98	-11.8335	995458.2	4.472415	5.304486	9.223353	0.287368	0.41498	0.510869	0.645477	0.11714	0.180535	0.483971	0.218355	0.998726	0.999674	1.00033	1.00127	3.006323
2120	-437.649	-424.804	-12.845	351267.5	2.456319	2.571728	9.234963	0.264938	0.428201	0.554001	0.720018	0.29202	0.31031	0.151607	0.246063	0.997856	0.999451	1.00055	1.00215	3.167743
2130	-447.239	-425.828	-21.4106	7304.23	4.276424	5.965939	7.38783	0.259803	0.381096	0.474333	0.608758	0.0874703	0.162951	0.53405	0.215528	0.985167	0.996162	1.00376	1.01491	4.101769
2140	-426.054	-416.567	-9.48626	33716.43	2.709035	2.884126	9.893145	0.269635	0.42719	0.547964	0.709093	0.0452012	0.405577	0.314251	0.234971	0.993086	0.998223	1.00176	1.00693	2.828118
2150	-417.565	-412.293	-5.272	477642.9	1.238091	4.314658	11.35452	0.113426	0.226543	0.334689	0.510654	0.0713232	0.0332088	0.132936	0.762532	0.998161	0.99953	1.00047	1.00184	2.468007
2160	-424.004	-411.082	-12.9218	341223.3	6.19353	7.710577	13.47796	0.299051	0.409571	0.491561	0.609043	0.391907	0.127394	0.197305	0.283394	0.997825	0.999443	1.00055	1.00218	2.973043
2170	-420.776	-409.903	-10.8723	937141.1	5.464235	9.538806	10.7152	0.238065	0.337553	0.414646	0.530461	0.106586	0.0573487	0.294195	0.54187	0.998687	0.999664	1.00034	1.00131	2.883164
2180	-435.229	-418.415	-16.8141	346933.9	8.565144	12.92036	7.954728	0.282771	0.371849	0.438149	0.536346	0.160418	0.556386	0.0830513	0.200144	0.997843	0.999448	1.00055	1.00216	3.382742
2190	-430.633	-416.875	-13.758	377355.8	10.91945	12.20402	10.8495	0.350222	0.441255	0.50644	0.599823	0.132561	0.357052	0.398037	0.11235	0.997932	0.999471	1.00053	1.00207	3.074014
2200	-421.549	-407.894	-13.6541	112344.2	12.04292	16.1988	11.7974	0.319531	0.400567	0.459392	0.545666	0.0241767	0.67309	0.234597	0.068137	0.99621	0.999029	1.00097	1.00379	2.99306
2210	-430.082	-413.634	-16.4472	351727.2	32.93936	40.0684	10.91847	0.380149	0.433409	0.470819	0.525535	0.267541	0.313593	0.385934	0.0329316	0.997858	0.999452	1.00055	1.00214	2.861905
2220	-427.401	-412.475	-14.9268	592568.1	44.44647	53.10691	12.81179	0.393532	0.440016	0.472491	0.519975	0.225055	0.0784327	0.38372	0.312792	0.998349	0.999578	1.00042	1.00165	2.511054
2230	-433.245	-415.194	-18.0513	987025	24.03168	43.64238	8.274764	0.287791	0.339412	0.376807	0.433062	0.123039	0.252896	0.270971	0.353094	0.998721	0.999673	1.00033	1.00128	2.992812
2240	-417.338	-402.34	-14.9979	27810.6	14.63633	21.67911	11.65209	0.30955	0.380824	0.432606	0.509399	0.176079	0.0331863	0.273508	0.517226	0.992388	0.998043	1.00194	1.00763	3.043815
2250	-435.387	-418.128	-17.2586	220538.1	8.410756	18.21609	8.287285	0.222254	0.296698	0.353889	0.442115	0.136391	0.500768	0.0292388	0.333603	0.997295	0.999307	1.00069	1.00271	3.393654
2260	-425.499	-413.124	-12.3752	568575.8	6.758156	10.80648	8.714312	0.261778	0.357284	0.429678	0.537419	0.153231	0.135832	0.0829984	0.627939	0.998315	0.999569	1.00043	1.00169	2.951422
2270	-423.888	-415.962	-7.92519	657666.7	15.29199	24.15831	13.32913	0.299	0.366843	0.416288	0.490064	0.0878502	0.198894	0.460951	0.252305	0.998433	0.999599	1.0004	1.00157	2.414459
2280	-429.64	-414.789	-14.8504	166761.3	14.29001	18.63548	10.14764	0.33324	0.409367	0.46416	0.544391	0.00837431	0.827542	0.0233587	0.140725	0.996889	0.999203	1.00079	1.00311	3.09404
2290	-429.999	-416.291	-13.7086	270448.5	17.74053	19.74922	14.7547	0.374862	0.448271	0.500122	0.575013	0.477651	0.100141	0.258646	0.163562	0.997557	0.999375	1.00062	1.00245	2.794368
2300	-426.216	-417.87	-8.34686	145075.7	7.457437	11.26486	10.4548	0.275967	0.370233	0.440904	0.545425	0.160261	0.573051	0.253584	0.0131042	0.996665	0.999146	1.00085	1.00334	2.605174
2310	-422.578	-413.525	-9.05346	704980	10.15853	13.85416	10.36641	0.308958	0.395668	0.45911	0.552123	0.0609172	0.0332983	0.791741	0.114043	0.998487	0.999613	1.00039	1.00151	2.619193
2320	-423.897	-408.454	-15.4427	422276.1	13.77012	10.82161	14.59156	0.433446	0.525141	0.588146	0.675028	0.657088	0.110731	0.170568	0.0616134	0.998045	0.9995	1.0005	1.00196	3.009943
2330	-432.099	-418.661	-13.4378	203411.2	9.45449	15.10255	9.422469	0.277214	0.360391	0.422314	0.514728	0.334538	0.238528	0.209075	0.217858	0.997183	0.999279	1.00072	1.00282	3.026773
2340	-430.962	-415.428	-15.5335	571896.9	12.16415	12.78322	9.825777	0.368006	0.456778	0.519756	0.609513	0.15777	0.345423	0.0266918	0.470116	0.99832	0.99957	1.00043	1.00168	3.24441
2350	-418.865	-407.572	-11.2932	426138.9	10.86774	10.41606	10.39866	0.37982	0.476023	0.543857	0.639098	0.500978	0.142729	0.0927965	0.263497	0.998053	0.999502	1.0005	1.00195	2.861937
2360	-416.986	-410.816	-6.16988	739187.1	9.629752	19.31662	10.33894	0.239355	0.312765	0.368391	0.453447	0.110138	0.0895334	0.101412	0.698916	0.998522	0.999622	1.00038	1.00148	2.29159
2370	-414.366	-405.663	-8.7026	820040.2	6.814865	10.72484	14.99093	0.264794	0.360708	0.433264	0.541026	0.0759396	0.278329	0.167249	0.478483	0.998597	0.999641	1.00036	1.0014	2.581296
2380	-426.014	-412.781	-13.233	847094.3	9.5387	11.80025	8.748977	0.323868	0.416639	0.484062	0.58163	0.199592	0.665165	0.125914	0.00932929	0.998619	0.999647	1.00035	1.00138	3.008817
2390	-423.888	-411.587	-12.3013	43162.61	15.58387	13.75345	14.2753	0.416646	0.500616	0.558868	0.640691	0.560956	0.17791	0.247458	0.0136753	0.993888	0.998431	1.00156	1.00612	2.777094
2400	-426.58	-410.692	-15.8883	815231.5	13.45921	13.29066	8.541054	0.385836	0.472511	0.533471	0.619908	0.475677	0.252023	0.218574	0.053726	0.998593	0.99964	1.00036	1.00141	3.241535
2410	-421.985	-407.969	-14.0163	273050.1	13.16702	13.93125	9.134687	0.370817	0.456323	0.516893	0.60344	0.154757	0.476574	0.265856	0.102813	0.997569	0.999378	1.00062	1.00243	3.051885
2420	-424.437	-411.783	-12.6541	773365.4	12.28367	11.40037	11.17816	0.393246	0.485329	0.549835	0.640372	0.351455	0.313178	0.234906	0.10046	0.998555	0.99963	1.00037	1.00145	2.962084
2430	-418.839	-407.796	-11.0429	886649.8	8.748196	11.04639	12.87023	0.315577	0.411004	0.480751	0.581771	0.248675	0.0746538	0.526499	0.150172	0.99865	0.999655	1.00034	1.00135	2.812811
2440	-435.632	-418.639	-16.9931	709566.6	15.46434	22.02573	10.06646	0.319354	0.390129	0.441299	0.516913	0.152031	0.0606962	0.410592	0.376681	0.998491	0.999614	1.00039	1.00151	3.261777
2450	-424.67	-411.619	-13.0509	638145.6	23.73783	30.56796	11.72381	0.356446	0.417187	0.460273	0.523486	0.124299	0.130742	0.253065	0.491895	0.998409	0.999593	1.00041	1.00159	2.721723
2460	-440.437	-423.699	-16.7384	505801.9	11.1482	16.15303	9.11418	0.302081	0.383196	0.442638	0.530474	0.186334	0.340745	0.176396	0.296525	0.998213	0.999543	1.00046	1.00179	3.347508
