Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
5180	-428.407	-421.335	-7.07262	129564.5	9.44964	0.996471	0.999096	1.0009	1.00353	2.911563
5190	-427.162	-418.45	-8.71233	34112.84	10.11971	0.993126	0.998234	1.00175	1.00689	3.090966
5200	-427.203	-414.33	-12.8733	48583.99	8.461373	0.994239	0.998521	1.00147	1.00577	3.529707
5210	-426.125	-411.288	-14.8367	30454.24	9.209692	0.992726	0.99813	1.00185	1.00729	3.743509
5220	-424.54	-416.842	-7.69756	388252.3	9.775456	0.997961	0.999478	1.00052	1.00204	2.986217
5230	-419.438	-411.618	-7.82021	53612.78	11.61216	0.994516	0.998593	1.0014	1.00549	2.982117
5240	-440.624	-423.541	-17.0837	39205.25	5.720097	0.993588	0.998353	1.00163	1.00643	3.794421
5250	-420.393	-415.194	-5.19863	235909.8	14.72555	0.997384	0.99933	1.00067	1.00262	2.663608
5260	-426.482	-418.014	-8.46782	846296.7	9.177068	0.998619	0.999647	1.00035	1.00138	3.050762
5270	-419.064	-410.986	-8.07782	628804.3	10.76175	0.998397	0.99959	1.00041	1.0016	3.024295
5280	-432.505	-421.125	-11.3803	205492.6	8.026935	0.997197	0.999282	1.00071	1.00281	3.328884
5290	-426.531	-413.654	-12.8772	654285.9	8.005969	0.998429	0.999598	1.0004	1.00157	3.514317
5300	-434.601	-424.882	-9.71935	102785.3	10.14648	0.996038	0.998985	1.00101	1.00397	3.190124
5310	-446.03	-427.617	-18.4132	978924.2	6.932665	0.998716	0.999672	1.00033	1.00129	4.202719
5320	-428.847	-414.533	-14.3147	586853.8	7.665945	0.998341	0.999576	1.00042	1.00166	3.679756
5330	-428.222	-421.838	-6.38425	827604.1	10.68382	0.998603	0.999643	1.00036	1.0014	2.866847
5340	-423.725	-411.85	-11.875	775481.6	10.75089	0.998557	0.999631	1.00037	1.00144	3.377652
5350	-413.246	-405.943	-7.30247	926253.5	10.13766	0.99868	0.999662	1.00034	1.00132	2.951837
5360	-418.423	-409.055	-9.36796	717029.4	9.730234	0.998499	0.999616	1.00038	1.0015	3.15697
5370	-418.617	-414.816	-3.8004	913939.4	11.02792	0.998671	0.99966	1.00034	1.00133	2.631712
5380	-415.725	-415.11	-0.614977	258288.6	13.78915	0.9975	0.99936	1.00064	1.0025	2.368424
5390	-415.766	-413.493	-2.27282	106626.7	14.16074	0.99611	0.999003	1.00099	1.0039	2.480067
5400	-432.147	-417.256	-14.8903	555030.8	6.981448	0.998294	0.999564	1.00044	1.00171	3.700494
5410	-425.182	-412.146	-13.0359	865359.6	12.97941	0.998634	0.999651	1.00035	1.00137	3.331765
5420	-423.135	-409.606	-13.5291	695841.7	8.595901	0.998477	0.99961	1.00039	1.00152	3.608191
5430	-420.705	-410.177	-10.5285	635476.4	9.928439	0.998406	0.999592	1.00041	1.00159	3.273872
5440	-423.389	-413.872	-9.51674	79904.16	11.94254	0.995507	0.998848	1.00114	1.0045	3.113664
5450	-421.612	-415.85	-5.7627	729653.5	12.24787	0.998512	0.99962	1.00038	1.00149	2.79257
5460	-418.354	-415.963	-2.39123	60751.08	9.90138	0.994848	0.998678	1.00131	1.00516	2.452435
5470	-416.431	-413.193	-3.23841	854874.4	13.13704	0.998626	0.999649	1.00035	1.00138	2.573919
5480	-418.216	-414.396	-3.82038	406439.9	11.37689	0.998007	0.99949	1.00051	1.00199	2.636975
5490	-417.454	-414.596	-2.8587	700897.9	14.62573	0.998482	0.999612	1.00039	1.00152	2.507818
5500	-423.524	-412.305	-11.2191	993155.8	11.4216	0.998725	0.999674	1.00033	1.00128	3.284985
5510	-422.572	-417.355	-5.21669	447808.3	9.522006	0.998101	0.999514	1.00048	1.0019	2.719444
5520	-419.287	-411.975	-7.31171	134119.2	8.568052	0.996531	0.999111	1.00088	1.00347	2.882421
5530	-428.509	-421.476	-7.03278	534360.1	13.47813	0.998262	0.999555	1.00044	1.00174	2.847999
5540	-421.341	-416.944	-4.39618	861007.6	12.42336	0.99863	0.99965	1.00035	1.00137	2.678091
5550	-416.649	-412.366	-4.28286	223668.9	10.89236	0.997314	0.999312	1.00069	1.00269	2.673775
5560	-423.265	-406.628	-16.6374	246954.7	7.802331	0.997443	0.999346	1.00065	1.00256	3.984213
5570	-421.257	-406.903	-14.3537	843295.6	10.49279	0.998616	0.999646	1.00035	1.00138	3.625454
5580	-427.183	-414.923	-12.2602	350519.8	7.885834	0.997854	0.999451	1.00055	1.00215	3.429384
5590	-433.628	-420.318	-13.3095	397491.7	8.743779	0.997985	0.999484	1.00051	1.00202	3.583049
5600	-427.659	-415.848	-11.8113	167009.5	8.843834	0.996891	0.999204	1.00079	1.00311	3.413295
5610	-426.473	-414.954	-11.5188	273492.4	8.412499	0.99757	0.999378	1.00062	1.00243	3.367643
5620	-425.296	-407.253	-18.0435	12574.78	6.132253	0.988688	0.997082	1.00287	1.01136	4.056897
5630	-421.415	-411.228	-10.1873	105074.1	8.134956	0.996081	0.998996	1.001	1.00392	3.189599
5640	-433.156	-417.043	-16.113	957346.1	10.29771	0.998701	0.999668	1.00033	1.0013	3.808629
5650	-424.858	-410.949	-13.9089	562513.4	6.368208	0.998306	0.999567	1.00043	1.0017	3.445559
5660	-418.853	-417.244	-1.60931	834838.3	14.53695	0.998609	0.999644	1.00035	1.00139	2.424588
5670	-428.741	-418.789	-9.95196	652415.1	10.11803	0.998427	0.999598	1.0004	1.00157	3.213488
5680	-428.822	-418.797	-10.0251	681592	9.394554	0.998461	0.999606	1.00039	1.00154	3.223543
5690	-425.227	-415.824	-9.40296	378088.6	9.165798	0.997934	0.999471	1.00053	1.00207	3.152361
5700	-430.835	-420.309	-10.5258	887039	10.98086	0.998651	0.999655	1.00034	1.00135	3.243462
5710	-414.109	-410.864	-3.24522	602167	10.27433	0.998362	0.999581	1.00042	1.00164	2.558031
5720	-417.3	-410.372	-6.92763	15801.47	12.12692	0.989906	0.997399	1.00256	1.01013	2.891473
5730	-420.178	-413.37	-6.80863	106043.7	13.64345	0.996099	0.999	1.00099	1.00391	2.824124
5740	-417.887	-414.191	-3.69568	179643.7	14.48568	0.997003	0.999232	1.00076	1.003	2.569858
5750	-418.404	-414.365	-4.03827	540972.2	14.31454	0.998272	0.999558	1.00044	1.00173	2.599508
5760	-421.82	-409.776	-12.0443	833523.5	7.513559	0.998608	0.999644	1.00036	1.00139	3.368082
5770	-420.814	-408.819	-11.9948	199495	9.473565	0.997156	0.999272	1.00073	1.00285	3.432081
5780	-434.639	-418.898	-15.7405	818914.7	10.36258	0.998596	0.999641	1.00036	1.0014	3.767589
5790	-428.204	-413.745	-14.459	355435.8	6.155455	0.997869	0.999455	1.00054	1.00213	3.478758
5800	-425.619	-417.523	-8.09637	486917	9.350697	0.998179	0.999534	1.00046	1.00182	3.016824
5810	-426.966	-421.85	-5.11618	972141.3	8.922151	0.998711	0.99967	1.00033	1.00129	2.663793
5820	-432.822	-423.517	-9.30481	949249	14.05287	0.998696	0.999666	1.00033	1.0013	2.983078
5830	-436.902	-422.653	-14.2492	648266.9	8.495901	0.998422	0.999596	1.0004	1.00158	3.692325
5840	-427.503	-421.626	-5.8764	394422.4	11.02095	0.997977	0.999482	1.00052	1.00202	2.819978
5850	-436.515	-419.44	-17.0749	446626	6.759134	0.998099	0.999514	1.00049	1.0019	3.993982
5860	-445.455	-422.768	-22.6865	702887	9.302218	0.998484	0.999612	1.00039	1.00152	4.583608
5870	-434.751	-420.325	-14.4263	992541	8.066379	0.998724	0.999674	1.00033	1.00128	3.709293
5880	-418.759	-412.631	-6.12789	886949.1	10.7008	0.998651	0.999655	1.00034	1.00135	2.842922
5890	-416.664	-411.657	-5.00714	831780.6	11.05946	0.998607	0.999644	1.00036	1.00139	2.741272
5900	-426.121	-422.543	-3.57736	975202.8	12.56713	0.998713	0.999671	1.00033	1.00129	2.610224
5910	-418.398	-413.276	-5.12217	580219.5	11.96762	0.998332	0.999573	1.00043	1.00167	2.745299
5920	-435.491	-422.741	-12.7497	254810.3	16.29113	0.997483	0.999356	1.00064	1.00252	3.056588
5930	-416.834	-412.171	-4.66231	41552.88	10.24981	0.993771	0.9984	1.00159	1.00624	2.695191
5940	-420.773	-408.765	-12.0073	9176.52	11.53683	0.986762	0.99658	1.00336	1.0133	3.347211
5950	-430.831	-420.458	-10.3731	500271.4	11.18317	0.998203	0.99954	1.00046	1.0018	3.221387
5960	-426.714	-418.211	-8.50228	109836.9	8.9885	0.996167	0.999018	1.00098	1.00384	3.04657
5970	-422.646	-413.522	-9.12487	53369.57	9.584239	0.994503	0.998589	1.0014	1.00551	3.130689
5980	-423.308	-416.705	-6.603	432712.9	12.02624	0.998068	0.999506	1.00049	1.00193	2.867484
5990	-419.372	-418.278	-1.09461	506909.3	9.567852	0.998215	0.999543	1.00046	1.00179	2.291196
6000	-413.993	-409.747	-4.24504	748224.2	12.18374	0.998531	0.999624	1.00037	1.00147	2.669538
6010	-416.611	-405.866	-10.7444	66222.02	8.315367	0.995065	0.998734	1.00126	1.00494	3.270103
6020	-415.435	-405.767	-9.66818	735804.6	8.091773	0.998519	0.999621	1.00038	1.00148	3.121825
6030	-426.705	-412.895	-13.8099	225684.8	11.18737	0.997326	0.999315	1.00068	1.00268	3.528409
6040	-424.66	-412.251	-12.4086	730205.7	10.06267	0.998513	0.99962	1.00038	1.00149	3.458414
6050	-426.602	-419.549	-7.05306	327796.7	10.96647	0.997781	0.999432	1.00057	1.00222	2.927365
6060	-419.408	-411.945	-7.46277	836463	8.805718	0.998611	0.999645	1.00035	1.00139	2.918917
6070	-420.859	-413.807	-7.05182	764480.9	9.357538	0.998547	0.999628	1.00037	1.00145	2.905425
6080	-431.025	-420.827	-10.1978	280256.7	11.57216	0.9976	0.999386	1.00061	1.0024	3.188735
6090	-421.42	-409.267	-12.1527	191347.8	9.383839	0.997096	0.999256	1.00074	1.00291	3.450169
6100	-424.027	-414.459	-9.56724	414041.9	12.27407	0.998025	0.999495	1.0005	1.00198	3.101893
6110	-430.017	-417.675	-12.3418	318778.9	8.351099	0.99775	0.999424	1.00057	1.00225	3.463472
6120	-415.519	-413.483	-2.03641	109674.9	16.34539	0.996164	0.999017	1.00098	1.00384	2.397057
6130	-408.474	-406.482	-1.99228	727766.1	12.64838	0.99851	0.999619	1.00038	1.00149	2.483667
6140	-415.043	-410.561	-4.48113	969127	10.94949	0.998709	0.99967	1.00033	1.00129	2.692654
6150	-416.388	-406.877	-9.51131	604297.8	9.304387	0.998365	0.999582	1.00042	1.00164	3.167298
6160	-416.478	-410.394	-6.08447	649600.7	13.38284	0.998423	0.999597	1.0004	1.00158	2.781347
6170	-419.279	-410.217	-9.06254	181501.2	9.303618	0.997018	0.999236	1.00076	1.00299	3.119047
6180	-424.351	-417.761	-6.58981	334450.4	11.64047	0.997803	0.999438	1.00056	1.0022	2.87558
6190	-423.318	-412.07	-11.2483	438337.4	8.389288	0.998081	0.999509	1.00049	1.00192	3.334399
6200	-428.785	-416.985	-11.7992	60489.89	7.015311	0.994837	0.998675	1.00132	1.00517	3.263797
6210	-419.865	-415.642	-4.22265	563574.6	9.659254	0.998307	0.999567	1.00043	1.00169	2.623944
6220	-402.929	-407.632	4.70355	489032.3	15.27094	0.998183	0.999535	1.00046	1.00182	1.991492
6230	-416.631	-411.659	-4.97213	140682.6	10.19253	0.996613	0.999132	1.00086	1.00339	2.723714
6240	-419.568	-413.905	-5.66303	307228.1	11.08135	0.997708	0.999413	1.00058	1.00229	2.800539
6250	-429.586	-418.168	-11.4185	516975.3	7.98543	0.998233	0.999548	1.00045	1.00177	3.33058
6260	-419.738	-412.94	-6.79856	68694.92	9.507231	0.995154	0.998757	1.00123	1.00485	2.884977
6270	-424.686	-413.114	-11.5713	93619.69	7.181088	0.995849	0.998936	1.00106	1.00416	3.259432
6280	-423.896	-411.556	-12.3406	593306.9	8.365683	0.99835	0.999578	1.00042	1.00165	3.463829
6290	-422.698	-418.162	-4.5356	127830.3	11.25859	0.996447	0.99909	1.00091	1.00356	2.699673
6300	-417.588	-408.833	-8.75503	982587	14.85792	0.998718	0.999672	1.00033	1.00128	2.897332
6310	-415.251	-412.361	-2.89025	532807.1	9.514436	0.998259	0.999555	1.00044	1.00174	2.474492
6320	-414.322	-414.05	-0.271212	879554.9	14.4563	0.998645	0.999653	1.00035	1.00136	2.333968
6330	-422.973	-414.341	-8.63212	408906.2	7.076194	0.998013	0.999492	1.00051	1.00199	2.826727
6340	-418.088	-408.234	-9.85362	103539.4	7.720079	0.996052	0.998988	1.00101	1.00395	3.104775
6350	-416.054	-409.506	-6.54777	920324.1	9.07847	0.998675	0.999661	1.00034	1.00133	2.835308
6360	-428.94	-415.908	-13.0325	349816.5	8.763035	0.997852	0.99945	1.00055	1.00215	3.551407
6370	-423.303	-412.746	-10.5572	832468.1	8.705112	0.998607	0.999644	1.00036	1.00139	3.266875
6380	-421.925	-413.706	-8.21855	500451.2	15.49283	0.998204	0.99954	1.00046	1.0018	2.824902
6390	-416.796	-407.488	-9.30751	460658.7	10.04076	0.998128	0.999521	1.00048	1.00187	3.150378
6400	-413.969	-406.36	-7.60844	73782.85	10.87863	0.995324	0.998801	1.00119	1.00468	2.979274
6410	-416.338	-408.919	-7.41941	393567	12.59262	0.997975	0.999482	1.00052	1.00203	2.914948
6420	-424.666	-415.174	-9.49161	604897.8	9.17482	0.998366	0.999582	1.00042	1.00163	3.162265
6430	-427.647	-417.185	-10.4618	218669.7	9.661279	0.997283	0.999304	1.00069	1.00272	3.269862
6440	-420.939	-409.644	-11.2947	386049.6	9.982119	0.997955	0.999477	1.00052	1.00205	3.349776
6450	-417.959	-411.15	-6.8093	526854.8	11.61214	0.998249	0.999552	1.00045	1.00175	2.895061
6460	-419.484	-411.691	-7.79287	832204.7	8.601152	0.998607	0.999644	1.00036	1.00139	2.941292
6470	-418.858	-416.349	-2.50922	841836.4	13.02108	0.998615	0.999646	1.00035	1.00139	2.520152
6480	-426.82	-414.194	-12.6262	71712.93	10.62977	0.995257	0.998784	1.00121	1.00475	3.453913
6490	-419.57	-405.084	-14.4852	667399.9	11.27986	0.998445	0.999602	1.0004	1.00156	3.581798
6500	-419.697	-413.698	-5.99935	333176.4	15.09169	0.997799	0.999437	1.00056	1.0022	2.700895
6510	-418.416	-411.285	-7.13111	997223.9	12.37565	0.998727	0.999675	1.00032	1.00127	2.89992
6520	-425.216	-419.56	-5.65541	852764.8	10.69544	0.998624	0.999648	1.00035	1.00138	2.798725
6530	-426.974	-415.463	-11.5111	841556.2	9.745113	0.998615	0.999646	1.00035	1.00139	3.376938
6540	-428.935	-417.499	-11.4359	639106.9	9.339707	0.99841	0.999593	1.00041	1.00159	3.374018
6550	-422.642	-414.742	-7.89996	972011.1	10.30133	0.998711	0.99967	1.00033	1.00129	3.011067
6560	-429.81	-414.693	-15.1165	833980.6	7.49957	0.998608	0.999644	1.00036	1.00139	3.776194
6570	-423.608	-408.701	-14.907	703071.9	6.875615	0.998484	0.999612	1.00039	1.00152	3.689644
6580	-419.712	-408.17	-11.5425	490877.3	8.464693	0.998186	0.999536	1.00046	1.00181	3.372564
6590	-418.059	-409.365	-8.69432	634134	10.3642	0.998404	0.999592	1.00041	1.0016	3.087607
6600	-421.828	-411.307	-10.5205	156418.5	10.46779	0.996788	0.999177	1.00082	1.00322	3.260881
6610	-423.982	-415.989	-7.9934	291139.7	13.8352	0.997645	0.999397	1.0006	1.00236	2.901135
6620	-416.443	-408.444	-7.99904	801519.4	9.915361	0.998581	0.999637	1.00036	1.00142	3.018959
6630	-417.158	-410.919	-6.23823	82624.06	12.59646	0.995581	0.998867	1.00113	1.00443	2.821027
6640	-420.078	-417.677	-2.40013	773404.3	13.07967	0.998555	0.99963	1.00037	1.00145	2.510953
6650	-423.889	-417.005	-6.88425	406037.8	13.30847	0.998006	0.99949	1.00051	1.002	2.844285
6660	-418.247	-412.6	-5.64731	89239.54	12.10788	0.995748	0.99891	1.00108	1.00426	2.786309
6670	-417.258	-412.014	-5.24367	646940.6	15.78753	0.99842	0.999596	1.0004	1.00158	2.619392
6680	-422.271	-412.725	-9.54562	177788.6	7.443457	0.996987	0.999228	1.00077	1.00302	3.02444
6690	-415.586	-407.594	-7.99213	214891.4	8.820667	0.997259	0.999298	1.0007	1.00274	2.979991
6700	-435.566	-424.423	-11.143	965571.6	8.06812	0.998707	0.999669	1.00033	1.00129	3.302392
6710	-431.593	-421.05	-10.5429	259042.5	10.68501	0.997504	0.999361	1.00064	1.0025	3.256053
6720	-427.887	-412.985	-14.9023	504167.3	9.707636	0.99821	0.999542	1.00046	1.00179	3.726986
6730	-433.231	-416.211	-17.02	984450.1	8.855534	0.998719	0.999672	1.00033	1.00128	4.001633
6740	-426.585	-421.344	-5.2413	728787.2	9.99807	0.998511	0.999619	1.00038	1.00149	2.743922
6750	-431.45	-413.61	-17.8399	121624.2	11.06833	0.996358	0.999067	1.00093	1.00365	3.900717
6760	-418.124	-411.839	-6.28444	663930.1	10.55236	0.99844	0.999601	1.0004	1.00156	2.856878
6770	-419.543	-408.76	-10.7835	279343.4	10.77378	0.997596	0.999385	1.00061	1.00241	3.275248
6780	-418.913	-410.869	-8.04337	975742.4	10.97945	0.998713	0.999671	1.00033	1.00129	3.01742
6790	-412.504	-407.442	-5.06166	387300.5	10.1789	0.997958	0.999478	1.00052	1.00204	2.732086
6800	-432.877	-419.611	-13.2658	396390.5	8.70291	0.997982	0.999484	1.00051	1.00202	3.578018
6810	-424.335	-412.05	-12.285	271743.2	6.456094	0.997563	0.999376	1.00062	1.00244	3.214458
6820	-426.032	-411.097	-14.9346	763220.4	7.707138	0.998545	0.999628	1.00037	1.00146	3.762402
6830	-435.001	-418.99	-16.0113	990664.9	7.576046	0.998723	0.999674	1.00033	1.00128	3.89836
6840	-432.866	-414.652	-18.2144	272623.2	6.983405	0.997567	0.999377	1.00062	1.00244	4.176722
6850	-424.614	-407.792	-16.8218	318219.8	6.681437	0.997748	0.999424	1.00057	1.00225	3.947773
6860	-420.269	-414.216	-6.05312	963913.3	13.13289	0.998706	0.999669	1.00033	1.00129	2.788327
6870	-416.521	-412.938	-3.58267	979841.4	12.48302	0.998716	0.999672	1.00033	1.00128	2.611832
6880	-427.703	-414.102	-13.6004	689909.9	9.860677	0.99847	0.999609	1.00039	1.00153	3.586352
6890	-423.899	-409.191	-14.7086	887485.8	8.71138	0.998651	0.999655	1.00034	1.00135	3.743657
6900	-438.647	-418.26	-20.3873	448283.6	8.269851	0.998102	0.999514	1.00048	1.0019	4.433334
6910	-432.486	-419.039	-13.4478	196168	10.64847	0.997132	0.999266	1.00073	1.00287	3.530098
6920	-430.113	-422.138	-7.97537	775744	11.06221	0.998557	0.999631	1.00037	1.00144	3.009604
6930	-426.892	-418.52	-8.37176	484867.8	10.18723	0.998175	0.999533	1.00047	1.00183	3.057265
6940	-423.474	-416.401	-7.0723	138844.8	14.72392	0.996591	0.999127	1.00087	1.00341	2.790931
6950	-424.195	-411.196	-12.9983	732768.5	8.921009	0.998515	0.99962	1.00038	1.00149	3.547234
6960	-431.153	-414.492	-16.661	757433.5	7.683974	0.99854	0.999627	1.00037	1.00146	3.986094
6970	-442.103	-424.409	-17.6936	260085.2	7.232174	0.997509	0.999362	1.00064	1.00249	4.113876
6980	-429.957	-418.706	-11.2517	291740.5	9.889906	0.997648	0.999398	1.0006	1.00235	3.347552
6990	-419.477	-410.855	-8.6222	839016.3	8.872884	0.998613	0.999645	1.00035	1.00139	3.05424
7000	-424.787	-408.504	-16.2829	462587.3	9.226929	0.998132	0.999522	1.00048	1.00187	3.899556
7010	-420.78	-411.546	-9.23432	821735.3	9.272325	0.998598	0.999641	1.00036	1.0014	3.136784
7020	-419.567	-409.681	-9.88621	535162.8	7.340019	0.998263	0.999556	1.00044	1.00174	3.053366
7030	-420.145	-412.444	-7.7016	897498.2	7.335768	0.998659	0.999657	1.00034	1.00134	2.754843
7040	-425.258	-409.866	-15.3924	333228.5	7.088788	0.997799	0.999437	1.00056	1.0022	3.783284
7050	-420.818	-412.622	-8.1957	524895	11.14705	0.998246	0.999551	1.00045	1.00176	3.027559
7060	-433.774	-420.54	-13.2348	240515.3	8.971389	0.997409	0.999337	1.00066	1.00259	3.573262
7070	-420.197	-408.452	-11.7453	816573.9	11.95879	0.998594	0.99964	1.00036	1.00141	3.299267
7080	-434.823	-419.552	-15.2706	450253.8	10.55034	0.998106	0.999516	1.00048	1.00189	3.708606
7090	-426.028	-414.575	-11.4538	108958.7	8.622321	0.996152	0.999014	1.00098	1.00385	3.367572
7100	-424.942	-413.024	-11.9179	708803.2	10.56468	0.998491	0.999614	1.00039	1.00151	3.39019
7110	-436.452	-417.784	-18.6672	379779.7	8.428084	0.997938	0.999472	1.00053	1.00206	4.216458
7120	-431.79	-421.204	-10.5861	91022.55	8.302438	0.99579	0.998921	1.00107	1.00422	3.250258
7130	-427.363	-419.505	-7.85781	821864.4	11.02272	0.998598	0.999642	1.00036	1.0014	2.999731
7140	-414.885	-412.07	-2.81461	454003.4	13.14629	0.998114	0.999518	1.00048	1.00189	2.541497
7150	-413.319	-412.269	-1.04916	212055.3	12.99324	0.997241	0.999294	1.0007	1.00276	2.408173
7160	-426.596	-416.444	-10.1518	543529.4	8.3805	0.998276	0.999559	1.00044	1.00172	3.203145
7170	-429.277	-417.453	-11.8236	216860.7	10.58421	0.997272	0.999302	1.0007	1.00273	3.380418
7180	-422.489	-417.894	-4.59465	936777.5	11.05554	0.998687	0.999664	1.00034	1.00131	2.703946
7190	-422.708	-412.637	-10.0709	570640.7	9.432288	0.998318	0.99957	1.00043	1.00168	3.228728
7200	-413.031	-405.341	-7.68954	674955.4	17.36023	0.998453	0.999604	1.00039	1.00155	2.685379
7210	-414.446	-408.86	-5.58644	904803.6	8.207726	0.998664	0.999658	1.00034	1.00134	2.634797
7220	-413.791	-407.054	-6.73752	999842.2	10.39305	0.998729	0.999675	1.00032	1.00127	2.899027
7230	-420.814	-419.024	-1.78957	416547	11.40421	0.998031	0.999496	1.0005	1.00197	2.459043
7240	-419.069	-410.988	-8.08106	91742.35	11.21382	0.995807	0.998925	1.00107	1.0042	3.015693
7250	-420.86	-411.939	-8.9218	927396.1	10.43501	0.99868	0.999663	1.00034	1.00132	3.10863
7260	-418.692	-413.728	-4.96446	207851.1	10.24308	0.997213	0.999287	1.00071	1.00279	2.724475
7270	-413.895	-406.949	-6.94605	218241.9	11.46235	0.99728	0.999304	1.00069	1.00272	2.910058
7280	-431.207	-416.631	-14.5754	16993.44	6.43372	0.990266	0.997493	1.00247	1.00977	3.564533
7290	-422.002	-415.663	-6.33915	895742	10.52319	0.998657	0.999657	1.00034	1.00134	2.861869
7300	-416.699	-408.096	-8.60359	529794.4	10.10153	0.998254	0.999553	1.00045	1.00175	3.08025
7310	-424.301	-409.78	-14.5202	963391	7.427681	0.998705	0.999669	1.00033	1.0013	3.691601
7320	-427.745	-420.629	-7.11567	259703.4	9.303253	0.997507	0.999362	1.00064	1.0025	2.90977
7330	-426.316	-412.531	-13.7848	492054.5	12.54377	0.998189	0.999537	1.00046	1.00181	3.424308
7340	-423.641	-411.208	-12.4333	482389.2	10.23356	0.99817	0.999532	1.00047	1.00183	3.454035
7350	-427.261	-415.729	-11.5326	687170.8	11.36035	0.998467	0.999608	1.00039	1.00153	3.315749
7360	-419.781	-410.952	-8.82948	432167.9	12.16585	0.998067	0.999505	1.00049	1.00193	3.046601
7370	-435.227	-420.902	-14.3246	261900	7.783474	0.997517	0.999365	1.00063	1.00248	3.686948
7380	-435.399	-421.87	-13.5294	786299.9	7.689259	0.998567	0.999634	1.00037	1.00143	3.578893
7390	-438.131	-425.116	-13.0148	965809.9	9.684584	0.998707	0.999669	1.00033	1.00129	3.533327
7400	-429.815	-422.888	-6.9275	957474.9	9.224297	0.998701	0.999668	1.00033	1.0013	2.885497
7410	-423.327	-411.824	-11.503	406828.7	7.611908	0.998008	0.99949	1.00051	1.00199	3.307245
7420	-422.571	-415.162	-7.40892	336939.7	8.814084	0.997811	0.99944	1.00056	1.00219	2.913402
7430	-431.203	-424.053	-7.14956	764765.4	7.820051	0.998547	0.999628	1.00037	1.00145	2.771037
7440	-426.096	-415.365	-10.7314	416218.2	11.60055	0.99803	0.999496	1.0005	1.00197	3.233405
7450	-413.614	-405.672	-7.94157	715855.1	9.331151	0.998498	0.999616	1.00038	1.0015	2.999572
7460	-426.371	-412.595	-13.7762	139919.4	6.508474	0.996604	0.99913	1.00087	1.0034	3.457073
7470	-420.475	-409.155	-11.32	645054.9	9.288377	0.998418	0.999595	1.0004	1.00158	3.361713
7480	-414.245	-405.099	-9.14559	778902.6	12.3745	0.99856	0.999632	1.00037	1.00144	3.062753
7490	-422.573	-412.192	-10.3807	409912.9	10.60253	0.998015	0.999492	1.00051	1.00199	3.243523
7500	-419.021	-412.877	-6.14469	378000.4	11.64137	0.997933	0.999471	1.00053	1.00207	2.837325
7510	-415.956	-410.572	-5.38443	314508.8	15.40795	0.997734	0.99942	1.00058	1.00227	2.64586
7520	-428.9	-415.17	-13.7303	826877.7	7.449219	0.998602	0.999643	1.00036	1.0014	3.587129
7530	-424.179	-410.734	-13.4443	767243.9	7.075544	0.998549	0.999629	1.00037	1.00145	3.506696
7540	-414.927	-406.658	-8.26905	80707.93	9.926596	0.995529	0.998854	1.00114	1.00448	3.046282
7550	-414.854	-406.96	-7.89449	906982.3	10.43747	0.998666	0.999659	1.00034	1.00134	3.01017
7560	-415.039	-410.024	-5.01535	118935.1	9.285406	0.996317	0.999056	1.00094	1.00369	2.682727
7570	-413.555	-414.501	0.946234	621142.7	12.62042	0.998388	0.999588	1.00041	1.00161	2.250988
7580	-420.224	-413.378	-6.84643	604909.1	9.793709	0.998366	0.999582	1.00042	1.00163	2.899659
7590	-412.892	-403.678	-9.21428	208949.9	7.762725	0.997221	0.999288	1.00071	1.00278	3.027678
7600	-418.667	-409.824	-8.8432	276886.5	11.61905	0.997585	0.999382	1.00062	1.00242	3.069958
7610	-418.453	-408.663	-9.79044	132458.4	11.34105	0.99651	0.999106	1.00089	1.00349	3.16317
7620	-419.526	-413.288	-6.23778	403679	10.17282	0.998	0.999488	1.00051	1.002	2.847515
7630	-416.908	-414.961	-1.94644	267820.6	10.16813	0.997545	0.999372	1.00063	1.00246	2.425386
7640	-425.347	-415.097	-10.2506	145003.9	10.09624	0.996664	0.999145	1.00085	1.00334	3.243388
7650	-417.417	-410.214	-7.20244	764659.1	10.61634	0.998547	0.999628	1.00037	1.00145	2.943715
7660	-421.231	-413.46	-7.77156	355966.2	8.602403	0.99787	0.999455	1.00054	1.00213	2.938917
7670	-434.468	-424.053	-10.4153	562923	9.949887	0.998306	0.999567	1.00043	1.00169	3.262166
7680	-417.449	-414.009	-3.43994	97112.48	11.3227	0.995924	0.998955	1.00104	1.00408	2.603037
7690	-418.783	-410.533	-8.24913	79852.32	9.305807	0.995505	0.998848	1.00115	1.0045	3.031692
7700	-412.289	-409.107	-3.18176	721615.9	11.62229	0.998504	0.999617	1.00038	1.0015	2.58272
7710	-411.521	-407.445	-4.07541	47611.77	11.92883	0.994181	0.998506	1.00148	1.00583	2.658145
7720	-408.58	-405.563	-3.0171	650741.4	10.7145	0.998425	0.999597	1.0004	1.00158	2.552637
7730	-420.384	-418.042	-2.34181	166390.3	14.05709	0.996886	0.999202	1.00079	1.00312	2.48749
7740	-419.415	-410.495	-8.91934	290317.5	10.84991	0.997642	0.999396	1.0006	1.00236	3.10047
7750	-422.106	-414.176	-7.92947	934486	8.90189	0.998685	0.999664	1.00034	1.00132	2.977917
7760	-429.163	-417.004	-12.1587	663625.9	9.676516	0.99844	0.999601	1.0004	1.00156	3.445125
