Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1851	1	-438.921	-424.304	-14.6177	725661	21.79065	28.3014	9.46137	0.351451	0.414425	0.459211	0.524942	0.0225635	0.338184	0.21247	0.426783	0.998508	0.999618	1.00038	1.00149	2.882697
1852	0	-418.345	-408.112	-10.2326	468433.9	3.780032	6.943688	11.11984	0.2141	0.325434	0.414562	0.548619	0.147743	0.0878755	0.0263453	0.738036	0.998143	0.999525	1.00047	1.00186	2.861934
1853	1	-445.79	-424.41	-21.3797	671808.1	17.71443	17.96461	6.147468	0.394191	0.470047	0.523212	0.59927	0.122293	0.408999	0.0539105	0.414797	0.99845	0.999603	1.0004	1.00155	3.564315
1854	0	-412.738	-407.968	-4.76966	330854.4	3.175369	5.984799	13.00956	0.203053	0.319955	0.415168	0.55835	0.0150369	0.121562	0.326667	0.536734	0.997791	0.999435	1.00056	1.00221	2.407399
1855	1	-429.868	-416.583	-13.285	858766.8	8.819229	9.090384	18.21857	0.353552	0.456259	0.529725	0.633225	0.115887	0.372075	0.428174	0.0838633	0.998629	0.999649	1.00035	1.00137	2.691254
1856	0	-420.35	-412.007	-8.34259	970809.4	2.983162	8.198506	9.989792	0.155596	0.252288	0.33467	0.466143	0.00351682	0.0074555	0.907292	0.0817353	0.99871	0.99967	1.00033	1.00129	2.660511
1857	1	-429.867	-412.821	-17.0464	855246.6	20.35352	20.06763	7.824749	0.40658	0.478378	0.528453	0.600068	0.291248	0.278935	0.37324	0.0565771	0.998626	0.999649	1.00035	1.00137	3.160466
1858	0	-424.915	-415.279	-9.63559	898290.4	4.017259	4.057355	10.31114	0.305028	0.445769	0.55002	0.691223	0.768311	0.0288794	0.138286	0.0645235	0.998659	0.999657	1.00034	1.00134	2.828223
1859	1	-450.39	-427.986	-22.4031	864016.8	21.21835	27.78891	9.638308	0.348711	0.412247	0.457487	0.523923	0.10309	0.628341	0.146492	0.122076	0.998633	0.99965	1.00035	1.00137	3.708556
1860	0	-431.329	-416.624	-14.7051	981381.5	1.833079	2.093755	10.82408	0.235057	0.407061	0.544564	0.725353	0.268861	0.467729	0.103467	0.159942	0.998717	0.999672	1.00033	1.00128	3.339409
1861	1	-437.838	-421.563	-16.2755	276140.3	25.66996	20.91344	10.49449	0.458316	0.526265	0.572797	0.63843	0.306661	0.118036	0.52479	0.0505129	0.997582	0.999381	1.00062	1.00242	3.096505
1862	0	-428.447	-412.412	-16.0354	204722.6	5.933436	3.419206	10.3707	0.427338	0.56881	0.664022	0.782762	0.67273	0.046573	0.262615	0.0180824	0.997192	0.999281	1.00072	1.00281	3.433939
1863	1	-424.046	-409.307	-14.7392	999766.9	18.45322	13.14822	11.11	0.47053	0.552496	0.608088	0.684645	0.885557	0.0751616	0.0330149	0.00626687	0.998729	0.999675	1.00032	1.00127	3.079738
1864	0	-418.931	-410.338	-8.59348	596213.9	7.152458	10.61907	12.32236	0.276864	0.373519	0.446017	0.552933	0.256514	0.0716033	0.533088	0.138795	0.998354	0.999579	1.00042	1.00165	2.647906
1865	1	-441.675	-414.921	-26.7543	915833.5	20.55623	24.46887	7.914861	0.367268	0.434204	0.481574	0.550547	0.00983538	0.0203601	0.963178	0.00662629	0.998672	0.99966	1.00034	1.00133	4.338313
1866	0	-423.13	-407.843	-15.2863	913343.2	9.54952	15.84416	7.621267	0.271027	0.352337	0.413043	0.504025	0.170444	0.471761	0.0797555	0.278039	0.99867	0.99966	1.00034	1.00133	3.102329
1867	1	-441.497	-423.514	-17.9827	797951.1	12.83685	14.16006	5.878966	0.361212	0.446416	0.507044	0.594063	0.326871	0.258966	0.384205	0.029957	0.998577	0.999636	1.00036	1.00142	3.055413
1868	0	-423.429	-411.612	-11.8169	597537.1	8.064201	10.31929	9.0676	0.30887	0.407055	0.479173	0.583636	0.142259	0.337324	0.50768	0.0127366	0.998356	0.99958	1.00042	1.00164	2.902671
1869	1	-426.773	-416.904	-9.86882	581895.8	11.77695	11.26807	11.06221	0.384791	0.477711	0.543075	0.63506	0.340176	0.208878	0.335334	0.115613	0.998334	0.999574	1.00043	1.00167	2.718119
1870	0	-425.382	-412.421	-12.9609	445258.9	10.77093	15.21586	13.92463	0.305203	0.388468	0.449437	0.539247	0.0942675	0.132757	0.770777	0.00219871	0.998096	0.999513	1.00049	1.00191	2.864561
1871	1	-429.542	-413.574	-15.9679	412800.6	13.51446	13.29663	10.008	0.386791	0.47341	0.534302	0.620619	0.375911	0.0219673	0.386423	0.215698	0.998022	0.999494	1.0005	1.00198	3.267064
1872	0	-425.633	-414.42	-11.2126	760696.2	20.42068	18.24763	9.684047	0.427711	0.501557	0.552633	0.624967	0.264335	0.303203	0.182631	0.249831	0.998543	0.999627	1.00037	1.00146	2.65743
1873	1	-428.782	-409.449	-19.3333	881284.5	11.14567	16.03395	9.162343	0.303397	0.384783	0.444385	0.532388	0.103511	0.442072	0.30745	0.146967	0.998646	0.999654	1.00035	1.00135	3.632379
1874	0	-414.996	-403.5	-11.4955	873806	6.110323	10.03828	7.510442	0.252679	0.350812	0.425851	0.537792	0.0960707	0.187974	0.4718	0.244155	0.998641	0.999652	1.00035	1.00136	2.705055
1875	1	-422.537	-414.296	-8.24085	925818.7	14.56465	13.84423	12.95914	0.397775	0.482451	0.541688	0.625468	0.543605	0.308909	0.12239	0.025096	0.998679	0.999662	1.00034	1.00132	2.526978
1876	0	-427.943	-409.14	-18.8035	362166.2	6.208514	12.17392	15.48018	0.225894	0.314931	0.384099	0.489728	0.123472	0.147428	0.414821	0.31428	0.997889	0.99946	1.00054	1.00211	3.208919
1877	1	-429.906	-415.291	-14.6151	548530.8	5.90585	6.152436	9.895568	0.32646	0.446981	0.534753	0.656725	0.232078	0.404874	0.30129	0.061759	0.998284	0.999561	1.00044	1.00172	3.281159
1878	0	-427.407	-410.773	-16.634	975223.7	9.030351	9.854878	7.741735	0.344257	0.443892	0.515535	0.617357	0.49329	0.0880594	0.221749	0.196901	0.998713	0.999671	1.00033	1.00129	3.375946
1879	1	-424.619	-412.642	-11.9771	564819.2	1.81647	3.88119	11.10902	0.16671	0.298395	0.412957	0.585484	0.0286839	0.119957	0.677003	0.174356	0.998309	0.999567	1.00043	1.00169	3.064306
1880	0	-427.678	-412.636	-15.0425	471376.2	11.36578	12.9471	12.48007	0.348646	0.437473	0.501113	0.592575	0.292869	0.566869	0.060876	0.0793855	0.998149	0.999527	1.00047	1.00185	3.109876
1881	1	-434.568	-418.198	-16.3701	462619.1	2.231427	2.885235	9.845124	0.232657	0.388094	0.512432	0.683077	0.115112	0.501492	0.245755	0.137642	0.998132	0.999522	1.00048	1.00187	3.530637
1882	0	-423.776	-410.406	-13.3705	525768.6	5.686534	9.299174	8.979791	0.250013	0.351189	0.428869	0.544555	0.0107105	0.275928	0.22949	0.483872	0.998248	0.999552	1.00045	1.00175	3.108104
1883	1	-429.717	-419.195	-10.522	880802.1	5.736849	5.062158	8.73375	0.352765	0.481566	0.573547	0.69755	0.554902	0.28439	0.00871924	0.151989	0.998646	0.999654	1.00035	1.00135	2.818104
1884	0	-427.264	-411.833	-15.4316	142213.7	8.004479	13.00222	9.233933	0.266945	0.3554	0.421918	0.521277	0.0373702	0.0122989	0.644139	0.306192	0.996631	0.999137	1.00086	1.00337	3.274789
1885	1	-412.172	-405.201	-6.97127	959972.4	2.685954	4.039127	13.6558	0.224116	0.361884	0.472609	0.631211	0.242656	0.0643617	0.00410169	0.688881	0.998703	0.999668	1.00033	1.0013	2.580215
1886	0	-424.924	-417.711	-7.21238	518880.8	7.289862	8.207205	11.79969	0.326067	0.433737	0.512098	0.623241	0.145817	0.358832	0.420703	0.0746485	0.998236	0.999549	1.00045	1.00177	2.55507
1887	1	-413.012	-405.826	-7.18661	152972.2	3.301506	1.952521	11.82997	0.365532	0.539982	0.661054	0.805359	0.597517	0.0712307	0.174436	0.156816	0.996752	0.999168	1.00083	1.00325	2.639575
1888	0	-421.042	-413.036	-8.00642	273736.9	7.121801	14.25084	11.57857	0.228271	0.311595	0.37586	0.474242	0.0958884	0.169148	0.494358	0.240606	0.997572	0.999378	1.00062	1.00243	2.571602
1889	1	-429.114	-412.168	-16.9461	819193.6	1.727699	1.685823	13.54163	0.248156	0.432059	0.576525	0.758731	0.412278	0.0719498	0.490773	0.024999	0.998596	0.999641	1.00036	1.0014	3.344252
1890	0	-430.344	-419.211	-11.1338	183896.3	5.180608	5.915512	12.10636	0.302686	0.425253	0.516137	0.643692	0.000373367	0.90564	0.0495465	0.0444398	0.997037	0.999241	1.00076	1.00297	2.91549
1891	1	-429.853	-414.048	-15.805	305753	2.743357	2.840953	12.96845	0.274175	0.432629	0.553504	0.713955	0.609014	0.275354	0.093784	0.0218484	0.997702	0.999412	1.00059	1.0023	3.286121
1892	0	-429.736	-412.164	-17.5721	737420.6	6.547152	5.142772	9.230064	0.382811	0.509238	0.597705	0.715416	0.583617	0.134994	0.161002	0.120387	0.99852	0.999622	1.00038	1.00148	3.607601
1893	1	-422.675	-412.929	-9.74551	531519	3.342526	3.283328	9.56284	0.295789	0.447157	0.560173	0.710607	0.398455	0.430625	0.0308835	0.140036	0.998257	0.999554	1.00044	1.00174	2.83184
1894	0	-428.407	-415.838	-12.5698	107365.4	3.726562	4.905155	9.314228	0.260556	0.391195	0.491859	0.634678	0.00806998	0.573149	0.278986	0.139795	0.996123	0.999007	1.00099	1.00388	3.101126
1895	1	-413.64	-410.752	-2.88729	87556.27	3.512892	5.798885	15.45499	0.225313	0.345818	0.44168	0.58301	0.1601	0.229071	0.018365	0.592464	0.995708	0.9989	1.00109	1.0043	2.239843
1896	0	-435.132	-414.168	-20.9641	208545.5	4.050811	6.733605	8.241297	0.231256	0.345371	0.435233	0.568442	0.0329332	0.150143	0.739306	0.0776182	0.997218	0.999288	1.00071	1.00278	4.033279
1897	1	-419.343	-418.389	-0.953452	892912.3	2.948511	5.915625	15.27904	0.192077	0.308194	0.40405	0.549457	0.132522	0.476151	0.206627	0.1847	0.998655	0.999656	1.00034	1.00135	2.119571
1898	0	-426.138	-409.693	-16.4445	512371.5	9.873141	9.305939	10.26385	0.377332	0.478173	0.549339	0.648718	0.0752441	0.613983	0.148274	0.162498	0.998225	0.999546	1.00045	1.00178	3.382598
1899	1	-430.291	-420.747	-9.54378	70522.19	7.268648	14.49552	9.116976	0.229593	0.31238	0.376131	0.473681	0.318736	0.0173968	0.0612682	0.602599	0.995218	0.998773	1.00122	1.00479	2.619116
1900	0	-447.029	-418.131	-28.8981	392803.5	25.48633	26.63186	10.26935	0.403734	0.467164	0.511444	0.575323	0.566891	0.0650929	0.119654	0.248362	0.997973	0.999481	1.00052	1.00203	4.274341
1901	1	-451.381	-429.778	-21.6034	86575.42	17.98594	20.66256	8.495521	0.368966	0.441083	0.492136	0.566118	0.480578	0.00939118	0.486948	0.0230832	0.995683	0.998893	1.0011	1.00432	3.771883
1902	0	-438.021	-411.675	-26.3452	764697.9	13.79185	18.01871	6.884066	0.331301	0.408579	0.464276	0.545812	0.184907	0.101731	0.485143	0.228219	0.998547	0.999628	1.00037	1.00145	4.481531
1903	1	-440.667	-424.452	-16.2156	938121.5	22.82731	22.65952	8.429767	0.410223	0.478135	0.525441	0.593268	0.342846	0.346673	0.217016	0.0934643	0.998688	0.999664	1.00033	1.00131	3.052185
1904	0	-441.388	-422.751	-18.637	966410.2	10.9558	14.73385	8.21708	0.315155	0.399599	0.461117	0.551243	0.129348	0.323357	0.42029	0.127005	0.998707	0.999669	1.00033	1.00129	3.569348
1905	1	-439.168	-417.689	-21.4791	241704.1	8.261618	13.0927	8.269671	0.272574	0.360925	0.4271	0.52568	0.134381	0.298955	0.500498	0.0661658	0.997416	0.999338	1.00066	1.00259	3.966931
1906	0	-432.797	-415.48	-17.3166	35693.77	8.033567	4.33867	7.388811	0.465796	0.59196	0.675507	0.780908	0.655203	0.22561	0.113577	0.00560929	0.99328	0.998274	1.00171	1.00674	3.518892
1907	1	-433.873	-405.435	-28.4373	651180.9	12.08109	13.51329	5.195238	0.355358	0.44243	0.504583	0.593825	0.255835	0.450461	0.16422	0.129484	0.998425	0.999597	1.0004	1.00158	4.737846
1908	0	-433.175	-420.306	-12.8683	713534.4	9.801671	9.632564	9.269539	0.368882	0.46867	0.539432	0.638795	0.368931	0.179322	0.423545	0.0282021	0.998496	0.999615	1.00038	1.00151	3.015582
1909	1	-425.459	-406.291	-19.1683	954104.6	7.444496	10.35213	8.619385	0.290073	0.388005	0.460827	0.567344	0.17783	0.576113	0.0357442	0.210312	0.998699	0.999667	1.00033	1.0013	3.72963
1910	0	-431.302	-410.606	-20.6963	325398.6	11.94358	8.245142	10.23028	0.450389	0.551269	0.619754	0.711951	0.447866	0.399525	0.124339	0.0282705	0.997773	0.99943	1.00057	1.00223	3.789524
1911	1	-432.49	-419.714	-12.7764	540149	4.486739	5.662641	9.100911	0.277891	0.402221	0.496349	0.629965	0.0563189	0.325173	0.426656	0.191851	0.998271	0.999558	1.00044	1.00173	3.100512
1912	0	-433.611	-413.58	-20.0312	297902.5	10.23493	9.772354	11.95763	0.377013	0.475886	0.545687	0.643454	0.191088	0.482366	0.0770287	0.249518	0.997672	0.999404	1.00059	1.00233	3.589675
1913	1	-431.52	-419.587	-11.9326	370763.9	3.495226	2.165088	13.59562	0.365	0.534468	0.652488	0.795324	0.425134	0.204034	0.303343	0.0674898	0.997913	0.999466	1.00053	1.00209	2.954555
1914	0	-431.289	-418.876	-12.413	947072.3	12.00498	15.72598	8.581388	0.324433	0.40649	0.465928	0.552838	0.0126795	0.0990617	0.11616	0.772099	0.998694	0.999666	1.00033	1.00131	2.827068
1915	1	-431.996	-418.079	-13.9168	15207.78	1.536631	1.365101	11.47237	0.249164	0.443509	0.595731	0.781583	0.43161	0.15728	0.374348	0.036762	0.989711	0.997349	1.00261	1.01033	3.246941
1916	0	-428.232	-418.053	-10.1788	947072.3	6.992405	13.69914	12.25883	0.230818	0.315734	0.381186	0.481139	0.0943391	0.11802	0.196119	0.591522	0.998694	0.999666	1.00033	1.00131	2.754249
1917	1	-429.397	-422.508	-6.88851	942082.8	1.278282	2.859799	9.985818	0.151335	0.29419	0.42344	0.615722	0.20395	0.131147	0.521534	0.143368	0.998691	0.999665	1.00033	1.00131	2.585256
1918	0	-422.392	-414.246	-8.14586	384337.7	6.173565	9.10736	10.4474	0.27057	0.373406	0.451132	0.565351	0.118211	0.399788	0.147744	0.334257	0.99795	0.999476	1.00052	1.00205	2.618625
1919	1	-423.245	-412.653	-10.5916	442038.2	2.354646	2.977726	10.52334	0.238555	0.39285	0.515351	0.683291	0.456509	0.0394489	0.322121	0.181922	0.998089	0.999511	1.00049	1.00191	2.94795
1920	0	-425.125	-416.182	-8.94302	580089.8	4.053298	6.328306	9.550823	0.24031	0.357858	0.449763	0.584587	0.217253	0.146007	0.500874	0.135866	0.998332	0.999573	1.00043	1.00167	2.707964
1921	1	-415.93	-405.91	-10.0199	312160.9	3.009075	6.655651	11.62585	0.18097	0.290352	0.381449	0.521998	0.174643	0.144439	0.0353568	0.645561	0.997726	0.999418	1.00058	1.00228	2.845792
1922	0	-438.53	-423.237	-15.2928	809847	4.544522	4.965702	10.07568	0.301285	0.43216	0.529394	0.663977	0.584164	0.02506	0.106656	0.28412	0.998588	0.999639	1.00036	1.00141	3.37056
1923	1	-421.694	-411.724	-9.97057	963281.6	4.700377	8.097748	10.03023	0.233124	0.339223	0.422193	0.546298	0.100427	0.134824	0.475614	0.289135	0.998705	0.999669	1.00033	1.0013	2.808461
1924	0	-423.795	-409.391	-14.404	906025	7.267725	6.616089	7.607803	0.364057	0.48007	0.562454	0.675469	0.0527301	0.827026	0.0253089	0.0949346	0.998665	0.999659	1.00034	1.00134	3.135823
1925	1	-425.959	-418.946	-7.01345	203508.2	8.888251	6.70852	15.3076	0.412706	0.525179	0.602772	0.707085	0.185347	0.537282	0.26406	0.0133115	0.997184	0.999279	1.00072	1.00282	2.471169
1926	0	-429.597	-412.334	-17.2632	798791.7	12.2575	14.08334	7.701645	0.350839	0.436497	0.497769	0.586047	0.548691	0.00209305	0.097499	0.351717	0.998578	0.999636	1.00036	1.00142	3.357204
1927	1	-436.719	-421.528	-15.1908	836825.8	8.720939	8.018628	7.707414	0.374281	0.481459	0.557178	0.662037	0.675395	0.0203429	0.0515544	0.252708	0.998611	0.999645	1.00035	1.00139	3.213431
1928	0	-428.962	-412.161	-16.8019	490554	5.59753	5.022319	9.82564	0.348131	0.477498	0.570185	0.695345	0.218446	0.37984	0.293346	0.108368	0.998186	0.999536	1.00046	1.00182	3.519317
1929	1	-441.804	-425.821	-15.9823	369896.1	3.508999	5.449638	7.822783	0.233683	0.357746	0.455739	0.598656	0.0309822	0.175836	0.251185	0.541997	0.997911	0.999465	1.00053	1.00209	3.426413
1930	0	-436.756	-416.624	-20.1323	192277.4	10.71071	11.28408	8.332693	0.360589	0.454366	0.521162	0.616092	0.329617	0.242297	0.113492	0.314594	0.997103	0.999258	1.00074	1.0029	3.796168
1931	1	-448.302	-429.999	-18.3026	656934	13.17315	11.76572	8.73829	0.404929	0.495226	0.55814	0.646196	0.635466	0.0187167	0.135845	0.209972	0.998432	0.999599	1.0004	1.00157	3.547096
1932	0	-424.084	-407.361	-16.7228	588273.3	7.178022	7.83093	11.32547	0.330747	0.440374	0.519931	0.632176	0.278807	0.533999	0.166179	0.0210147	0.998343	0.999576	1.00042	1.00166	3.394953
1933	1	-428.057	-410.756	-17.3003	404595.7	8.560775	7.270809	9.930226	0.387946	0.498594	0.576098	0.682045	0.276571	0.389737	0.206077	0.127614	0.998002	0.999489	1.00051	1.002	3.513032
1934	0	-435.812	-419.334	-16.4786	202368.1	6.475765	8.358425	9.223349	0.295437	0.40241	0.481903	0.59658	0.102986	0.27225	0.444286	0.180478	0.997176	0.999277	1.00072	1.00283	3.455114
1935	1	-430.439	-417.865	-12.5739	481265.7	10.81903	8.889138	10.93259	0.409688	0.51063	0.580639	0.676847	0.440371	0.127414	0.185359	0.246856	0.998168	0.999531	1.00047	1.00183	2.995094
1936	0	-419.09	-411.034	-8.0561	998173.2	7.256422	9.901815	10.78133	0.292018	0.391798	0.465949	0.574072	0.012689	0.368621	0.389836	0.228854	0.998728	0.999675	1.00032	1.00127	2.601888
1937	1	-426.306	-413.328	-12.9783	879635.3	12.7019	9.732196	13.60129	0.433643	0.529364	0.595046	0.685026	0.241559	0.032621	0.605117	0.120703	0.998645	0.999654	1.00035	1.00136	2.907809
1938	0	-424.29	-410.074	-14.2156	537704.6	3.398554	7.927021	10.35944	0.178946	0.280592	0.364782	0.496014	0.0358981	0.313946	0.0350659	0.61509	0.998267	0.999557	1.00044	1.00173	3.23972
1939	1	-435.334	-414.461	-20.873	969307.6	9.937929	11.99821	7.586443	0.330555	0.422607	0.489242	0.585447	0.0228975	0.269437	0.516719	0.190947	0.998709	0.99967	1.00033	1.00129	3.879549
1940	0	-448.689	-427.757	-20.932	174939	20.54916	20.03044	9.985195	0.409447	0.481184	0.531165	0.602569	0.250948	0.465963	0.135874	0.147215	0.996963	0.999222	1.00077	1.00304	3.626698
1941	1	-434.999	-418.574	-16.4246	599038.7	11.57181	10.50314	8.057983	0.39421	0.489411	0.556044	0.649114	0.664714	0.0585372	0.151987	0.124761	0.998358	0.99958	1.00042	1.00164	3.333994
1942	0	-427.111	-408.401	-18.7108	778029.2	33.1297	32.43628	11.652	0.428189	0.48537	0.52498	0.581987	0.210292	0.397279	0.143979	0.24845	0.998559	0.999632	1.00037	1.00144	3.111432
1943	1	-426.234	-411.636	-14.5981	701161.1	12.6485	9.938252	10.19072	0.428336	0.523627	0.589194	0.679308	0.555062	0.179304	0.248988	0.0166458	0.998482	0.999612	1.00039	1.00152	3.170525
1944	0	-430.97	-413.024	-17.9462	572951.7	17.35928	18.38327	8.124842	0.384223	0.459678	0.512777	0.589061	0.32052	0.118358	0.459341	0.101781	0.998321	0.999571	1.00043	1.00168	3.357529
1945	1	-427.61	-414.192	-13.418	556877.8	10.36127	9.511123	13.01668	0.385378	0.484958	0.554939	0.652462	0.164051	0.162464	0.520563	0.152923	0.998297	0.999564	1.00043	1.0017	2.989467
1946	0	-427.998	-409.956	-18.0419	556330.8	25.8241	25.23167	9.422878	0.418872	0.483275	0.52801	0.592175	0.575515	0.132952	0.246551	0.0449825	0.998296	0.999564	1.00043	1.0017	3.234179
1947	1	-440.677	-419.44	-21.2362	578400.1	21.57757	23.71788	7.706949	0.386037	0.453422	0.500775	0.569258	0.0892792	0.214375	0.430778	0.265568	0.998329	0.999573	1.00043	1.00167	3.627267
1948	0	-426.955	-409.982	-16.9734	671180.4	18.21722	14.0171	8.101474	0.453675	0.534694	0.590056	0.666949	0.591689	0.1845	0.172963	0.0508489	0.998449	0.999603	1.0004	1.00155	3.279294
1949	1	-432.378	-418.761	-13.6165	607666.1	18.27697	18.5275	9.757476	0.395749	0.470535	0.522914	0.59789	0.459415	0.0270702	0.176414	0.337101	0.99837	0.999583	1.00042	1.00163	2.92694
1950	0	-431.329	-417.208	-14.1212	129753.8	17.00471	14.42733	11.65001	0.429489	0.51106	0.567362	0.646276	0.359886	0.0163731	0.402194	0.221548	0.996473	0.999096	1.0009	1.00353	3.010556
1951	1	-431.444	-418.369	-13.0748	274257.5	9.382167	9.650238	9.487	0.357614	0.457731	0.529173	0.62999	0.464599	0.0567437	0.405025	0.0736324	0.997574	0.999379	1.00062	1.00243	3.048542
1952	0	-428.733	-417.916	-10.8168	384141.1	20.25617	22.11329	11.04033	0.384795	0.454346	0.503257	0.573891	0.122786	0.152108	0.0957888	0.629317	0.99795	0.999475	1.00052	1.00205	2.628818
1953	1	-444.7	-420.848	-23.8518	712087.3	12.5639	16.56584	8.966412	0.325291	0.40551	0.463553	0.548532	0.207437	0.339337	0.187274	0.265953	0.998494	0.999615	1.00038	1.00151	4.118751
1954	0	-428.797	-415.975	-12.8227	720587.8	10.51085	14.04376	11.8579	0.314394	0.4006	0.463466	0.555454	0.0246839	0.59388	0.280313	0.101123	0.998503	0.999617	1.00038	1.0015	2.951984
1955	1	-435.011	-420.743	-14.2684	997263.1	8.989653	8.384213	11.16243	0.373532	0.478861	0.553323	0.656785	0.195575	0.109003	0.241933	0.453489	0.998727	0.999675	1.00032	1.00127	3.163532
1956	0	-416.946	-408.808	-8.13803	812364.6	7.960585	13.14931	11.37079	0.263876	0.35181	0.418056	0.51721	0.142968	0.212655	0.173093	0.471284	0.99859	0.999639	1.00036	1.00141	2.583579
1957	1	-429.248	-410.896	-18.3517	624679.5	10.96518	11.32785	10.40241	0.365701	0.459163	0.525553	0.619725	0.0884352	0.500989	0.139806	0.27077	0.998392	0.999589	1.00041	1.00161	3.530821
1958	0	-415.856	-405.138	-10.7182	741447.6	6.849793	9.040938	13.75299	0.294692	0.398303	0.475257	0.5868	0.181261	0.465106	0.290075	0.0635588	0.998524	0.999623	1.00038	1.00148	2.783383
1959	1	-427.332	-412.121	-15.2107	223714.3	15.42911	15.31835	12.61332	0.391829	0.473187	0.530256	0.611493	0.240918	0.155044	0.258911	0.345127	0.997314	0.999312	1.00069	1.00269	3.065018
1960	0	-425.775	-413.821	-11.9544	605334.5	4.547105	4.930878	9.369221	0.302526	0.43374	0.531125	0.665739	0.353465	0.340193	0.0930488	0.213293	0.998367	0.999582	1.00042	1.00163	3.027766
1961	1	-430.262	-417.939	-12.323	294378.1	12.10476	11.30594	14.02591	0.391142	0.483643	0.548507	0.639581	0.654689	0.144661	0.193802	0.00684912	0.997658	0.999401	1.0006	1.00234	2.832368
1962	0	-418.929	-407.946	-10.983	903117.2	3.014751	3.474749	11.4613	0.266193	0.414154	0.527916	0.683369	0.103	0.87085	0.0192144	0.00693575	0.998663	0.999658	1.00034	1.00134	2.960217
1963	1	-420.564	-414.314	-6.25037	460133.1	7.599069	4.951725	15.3914	0.427755	0.552275	0.636923	0.746923	0.259334	0.543031	0.0313243	0.166311	0.998127	0.999521	1.00048	1.00187	2.438543
1964	0	-427.916	-412.332	-15.5832	937189.7	6.713858	6.560924	11.61066	0.346048	0.463136	0.547257	0.663584	0.374596	0.419413	0.0189381	0.187053	0.998687	0.999664	1.00034	1.00131	3.294127
1965	1	-424.516	-411.675	-12.8403	654708.5	2.751369	4.27308	11.15381	0.221229	0.355962	0.464476	0.62109	0.0182988	0.623312	0.170593	0.187796	0.99843	0.999598	1.0004	1.00157	3.128593
1966	0	-430.25	-412.103	-18.1468	779047.4	10.79162	7.986101	7.933871	0.429946	0.533801	0.604983	0.701321	0.137471	0.0827345	0.745266	0.0345282	0.99856	0.999632	1.00037	1.00144	3.583344
