Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	pi[1]	pi[2]	pi[3]	pi[4]	psi[1]	psi[2]	psi[3]	psi[4]	q_hidden[1]	q_hidden[2]	q_obs[1]	q_obs[2]
263000	-524.8045	-544.9231	20.11858	-0.927787	-0.118902	-0.0148471	0.0535905	1.2652e-06	0.000389109	0.809118	1.13057	0.927788	0.119291	0.823965	1.07698	0.266418	0.233162	0.170874	0.329546	0.0917236	0.0385237	0.0306819	0.0164674	0.00617716	0.0361123	0.00832813	0.0171784
264000	-534.0562	-540.2825	6.226281	-0.52817	-0.213034	0.107711	0.0939936	0.000959376	0.0379307	0.874133	0.912187	0.52913	0.250964	0.766422	0.818193	0.22366	0.049899	0.0916384	0.634803	0.180597	0.0382444	0.0155812	0.009993	0.0126987	0.0661878	0.0105409	0.0159122
265000	-539.4703	-548.7196	9.249234	-0.141325	-0.136627	0.0445832	0.038315	0.0869431	0.000848794	0.846901	1.38591	0.228268	0.137475	0.802318	1.3476	0.252424	0.0636014	0.22352	0.460455	0.0016873	0.0445662	0.0280772	0.017801	0.0155364	0.029066	0.00571798	0.0201902
266000	-540.0705	-539.7441	-0.3264115	-1.41033	-0.226074	0.0694149	0.0824827	0.0215147	0.13508	1.02578	1.3578	1.43185	0.361154	0.956362	1.27532	0.123642	0.53275	0.0336427	0.309965	0.18908	0.0679315	0.0195833	0.00735302	0.0071303	0.0635545	0.0134248	0.0126158
267000	-540.65	-539.4287	-1.221319	-0.555718	-0.301312	0.0667491	0.144473	0.00962181	0.322836	0.389497	1.65131	0.56534	0.624149	0.322748	1.50684	0.200198	0.266727	0.0399938	0.493082	0.0347767	0.0380654	0.0327235	0.000266661	0.00913624	0.123158	0.00142873	0.0167653
268000	-541.0667	-542.9753	1.908528	-1.65559	-0.134639	0.0684117	0.0420358	0.00813995	0.198898	0.534682	3.06859	1.66373	0.333537	0.46627	3.02655	0.583728	0.0233494	0.173244	0.219679	0.232415	0.0368456	0.0398522	0.00332272	0.00984086	0.0422285	0.00833881	0.00552454
269000	-542.7813	-543.2589	0.4775883	-0.577326	-0.320038	0.0463439	0.0587309	0.0105125	0.0337536	2.50794	3.48531	0.587839	0.353791	2.46159	3.42658	0.275039	0.144113	0.0353958	0.545453	0.154144	0.0396169	0.0130061	0.00158469	0.0120857	0.0316428	0.025978	0.0102562
270000	-535.5872	-538.5677	2.9805	-0.58811	-0.414573	0.121521	0.179468	0.00224748	0.00344674	1.49984	2.50808	0.590358	0.418019	1.37831	2.32861	0.0641833	0.0446772	0.536046	0.355093	0.10602	0.0465245	0.01293	0.00216077	0.00534099	0.0987182	0.0152905	0.00544846
271000	-530.2028	-536.7801	6.577307	-1.04267	-0.301463	0.151379	0.0875467	0.000639532	0.000700018	1.01996	2.79749	1.04331	0.302163	0.868584	2.70994	0.0444668	0.014329	0.288989	0.652216	0.141883	0.0406095	0.00741467	0.00142424	0.0109841	0.0884662	0.00769334	0.0102452
272000	-543.269	-544.2713	1.002254	-4.37055	-0.196483	0.0625327	0.104833	0.00516994	0.328365	0.897395	1.09198	4.37572	0.524849	0.834862	0.987143	0.295903	0.190291	0.104641	0.409165	0.134644	0.0287617	0.0281941	0.0085154	0.010163	0.0581105	0.00585503	0.00673389
273000	-537.3386	-545.0812	7.742653	-28.1573	-0.191852	0.0339565	0.00689387	0.000571863	0.000389943	1.05154	2.64792	28.1578	0.192242	1.01758	2.64103	0.087819	0.194888	0.184017	0.533276	0.127414	0.0672009	0.0258697	0.00229992	0.00426955	0.0259729	0.0208349	0.0156136
274000	-534.7163	-539.2859	4.569583	-0.378105	-0.381821	0.0701994	0.0718538	0.0475973	0.00535235	1.25538	0.942495	0.425703	0.387173	1.18518	0.870641	0.144691	0.126754	0.1865	0.542056	0.0694647	0.0419503	0.00991032	0.0121774	0.000937107	0.07502	0.0025644	0.0148625
275000	-528.2437	-543.9217	15.67807	-0.263863	-0.223177	0.104523	0.0491634	0.000367135	0.000132447	0.790044	1.60066	0.26423	0.22331	0.685522	1.5515	0.0740581	0.0713579	0.611242	0.243342	0.0418067	0.0712163	0.0245256	0.00846021	0.0101228	0.0404601	0.0124332	0.00660358
276000	-532.1602	-534.0473	1.887062	-0.838639	-0.230528	0.220682	0.118985	6.50628e-05	0.00134357	1.2575	2.11441	0.838704	0.231871	1.03681	1.99542	0.103766	0.00313851	0.301557	0.591538	0.156571	0.0232068	0.000648159	0.0059976	0.0321945	0.149818	0.027614	0.007414
277000	-539.2402	-541.9801	2.739882	-4.08499	-0.216005	0.111989	0.116358	0.000546231	0.0027417	0.849955	1.55324	4.08553	0.218746	0.737966	1.43688	0.0341106	0.0989447	0.374706	0.492239	0.0145885	0.0657754	0.0218413	0.00197641	0.00773591	0.102652	0.0364876	0.0214211
278000	-553.4724	-547.6102	-5.862168	-4.58722	-0.142286	0.0973995	0.129284	0.00152413	0.354194	1.41821	0.949452	4.58874	0.49648	1.32081	0.820168	0.382918	0.475934	0.0895647	0.0515832	0.169768	0.0278047	0.00853407	0.00263079	0.0479124	0.0961451	0.0118793	0.0295793
279000	-537.1172	-539.0197	1.902482	-0.295916	-0.293841	0.127755	0.174224	0.0859708	0.000822063	1.09145	1.12301	0.381887	0.294663	0.963695	0.948784	0.255716	0.256697	0.0919521	0.395634	0.0704595	0.0431771	0.0246994	0.00702332	0.0322861	0.106275	0.00300529	0.0135759
280000	-531.0522	-542.2798	11.22759	-4.06811	-0.343877	0.0557464	0.0758175	0.00878166	1.18195e-06	0.530303	1.0372	4.07689	0.343878	0.474556	0.961384	0.224125	0.034356	0.0523319	0.689187	0.334764	0.0542953	0.0402704	0.00576799	0.00475887	0.0901839	0.00275218	0.0152995
281000	-529.5641	-540.3296	10.76549	-0.430173	-0.259653	0.0985676	0.03447	5.02209e-06	0.0470908	1.21656	1.47902	0.430178	0.306744	1.11799	1.44456	0.0825257	0.320904	0.398161	0.198409	0.0612537	0.0506143	0.0130935	0.00507998	0.00984762	0.0514723	0.0234563	0.0108581
282000	-530.7316	-546.6971	15.96549	-1.92887	-0.230021	0.106306	0.0858543	2.2737e-06	0.00022348	0.822614	0.804374	1.92888	0.230244	0.716308	0.718519	0.033639	0.130505	0.310568	0.525288	0.491389	0.0425572	0.0198388	0.0103441	0.0323196	0.049217	0.00326105	0.00662454
283000	-530.6915	-536.7063	6.014879	-0.464958	-0.252709	0.120278	0.175241	0.0621171	2.01993e-06	0.657085	1.25401	0.527075	0.252711	0.536806	1.07877	0.341809	0.255171	0.157004	0.246016	0.095128	0.0434097	0.001505	0.00857355	0.00821481	0.164217	0.0048386	0.0188365
284000	-541.3831	-542.2513	0.8682577	-0.595324	-0.582054	0.0756232	0.134972	0.0370206	0.0305579	0.778519	0.829101	0.632345	0.612612	0.702896	0.694129	0.496314	0.0906436	0.116205	0.296837	0.0824966	0.087884	0.0165452	0.0101081	0.0121545	0.105736	0.00381006	0.00560505
285000	-526.691	-545.8473	19.15626	-0.964916	-0.847583	0.0773905	0.104744	6.35272e-06	1.34007e-06	1.47873	1.13306	0.964922	0.847584	1.40134	1.02832	0.269481	0.193961	0.338645	0.197914	0.108522	0.167432	0.0192152	0.00202499	0.0061742	0.0691219	0.00125974	0.0101012
286000	-528.403	-536.4632	8.060202	-0.459128	-0.125661	0.0178663	0.101184	2.12111e-06	0.298064	1.34274	3.302	0.45913	0.423725	1.32488	3.20082	0.245514	0.0550624	0.348654	0.35077	0.112141	0.0390987	0.00852475	0.00058906	0.00623661	0.0534533	0.0110516	0.0151837
287000	-531.4287	-533.4967	2.06792	-0.391745	-0.273872	0.134502	0.0668777	0.000101807	0.291188	1.00035	1.89765	0.391847	0.565061	0.865849	1.83077	0.286714	0.0586857	0.0255137	0.629087	0.121859	0.0473328	0.0179737	0.000717367	0.00678032	0.0965214	0.025428	0.00977515
288000	-535.8854	-538.8829	2.997467	-2.04035	-0.172536	0.0789134	0.137245	0.000633642	0.003392	0.822642	2.42907	2.04098	0.175928	0.743728	2.29183	0.183984	0.0810809	0.221821	0.513115	0.246004	0.0401957	0.0187505	0.0020007	0.0403193	0.0894475	0.00652605	0.00918426
289000	-536.7947	-535.9483	-0.846458	-0.823579	-0.181595	0.0247512	0.0942825	0.00863716	0.210327	1.50179	2.09744	0.832216	0.391922	1.47704	2.00315	0.336094	0.00236068	0.125378	0.536168	0.119846	0.047898	0.0180021	0.000581797	0.00102587	0.0851856	0.00279124	0.0110766
290000	-531.2347	-539.0801	7.845391	-0.365813	-0.268104	0.0925169	0.188364	0.00258158	1.01233e-05	1.77222	2.14223	0.368395	0.268114	1.67971	1.95387	0.154844	0.0437807	0.59604	0.205335	0.0967991	0.0526275	0.00138197	0.00258615	0.0244103	0.104978	0.0131138	0.00755679
291000	-527.5694	-543.5908	16.02136	-0.889978	-0.268545	0.0115924	0.109904	0.000703467	3.22456e-06	1.33711	1.6144	0.890682	0.268548	1.32552	1.50449	0.108002	0.785121	0.0602952	0.046581	0.0354596	0.0529051	0.018649	0.00716558	0.00820854	0.0515469	0.00223699	0.012134
292000	-521.9921	-531.928	9.935849	-0.759679	-0.335474	0.19598	0.151678	1.3356e-05	1.50094e-06	1.48311	1.62408	0.759693	0.335476	1.28713	1.4724	0.0583922	0.0314143	0.0388229	0.871371	0.0638923	0.0243926	0.00938955	0.00492821	0.0208776	0.173854	0.0136683	0.0180912
293000	-525.16	-531.7653	6.605248	-0.411399	-0.300856	0.184205	0.197331	0.000257455	2.59018e-05	0.741977	1.65052	0.411656	0.300881	0.557772	1.45319	0.340686	0.150777	0.0973683	0.411169	0.079689	0.0327956	0.00687573	0.00395108	0.00635084	0.195926	0.0126494	0.00684909
294000	-539.554	-539.2331	-0.3208549	-1.63121	-0.140544	0.10827	0.103561	0.00314485	0.0261043	0.820896	1.94703	1.63436	0.166649	0.712627	1.84347	0.168537	0.393485	0.0751073	0.362871	0.270664	0.0258864	0.0146788	0.00198048	0.0121157	0.124946	0.00613939	0.00800818
295000	-548.7857	-541.9439	-6.841819	-5.81129	-0.248052	0.0995663	0.178033	29.1152	4.84972e-06	1.62946	1.86516	34.9265	0.248057	1.5299	1.68712	0.305648	0.0127027	0.401808	0.279842	0.0107812	0.0451768	0.0225483	0.00400589	0.0077087	0.132783	0.0246961	0.0193901
296000	-537.932	-542.8682	4.936197	-1.12919	-0.0926556	0.0294708	0.124299	1.77901e-05	0.326058	0.460522	2.8577	1.12921	0.418714	0.431051	2.7334	0.383173	0.37122	0.0650726	0.180534	0.0356332	0.034079	0.0355883	0.000613143	0.00697831	0.0694429	0.0386518	0.0103536
297000	-535.7471	-539.983	4.235956	-0.373308	-0.274192	-0.0659049	0.0120367	0.00126794	0.00647849	2.50367	2.71811	0.374576	0.28067	2.56957	2.70607	0.125298	0.0352555	0.257044	0.582402	0.0591841	0.0407683	0.00751186	0.00233408	0.0100013	0.0736762	0.00389439	0.0154339
298000	-529.5754	-541.5298	11.95442	-0.983209	-0.184109	0.10129	0.0262185	1.63909e-06	0.00294929	1.0046	1.85623	0.98321	0.187058	0.903308	1.83001	0.0676397	0.431075	0.242802	0.258483	0.0338964	0.041536	0.0284978	0.00504719	0.0409628	0.0507377	0.0298828	0.00828777
299000	-535.0112	-539.806	4.79476	-1.3831	-0.331208	0.0776604	0.0510003	0.129118	7.51073e-05	0.735402	2.78242	1.51221	0.331283	0.657741	2.73142	0.0709221	0.133523	0.559106	0.236449	0.192914	0.0494728	0.0241337	0.00148708	0.0112594	0.0555669	0.0202422	0.00853724
300000	-542.2342	-543.1109	0.8767203	-18.4128	-0.200384	0.183654	0.137412	0.000925399	0.048306	0.647368	1.96285	18.4137	0.24869	0.463714	1.82544	0.281179	0.295648	0.161775	0.261398	0.0902499	0.0390003	0.0262086	0.0056423	0.00355095	0.0915742	0.0178862	0.0100998
301000	-523.2658	-541.5374	18.27159	-0.779142	-0.162682	0.101216	0.0186576	5.55827e-05	2.42677e-06	0.858864	2.90078	0.779197	0.162684	0.757648	2.88212	0.198986	0.24112	0.123016	0.436878	0.192269	0.0181448	0.0183621	0.00419501	0.00603946	0.0479446	0.0204061	0.0051089
302000	-534.1537	-533.1496	-1.004102	-0.413614	-0.287876	0.0915464	0.0779098	0.162778	0.00354283	1.3294	1.79651	0.576392	0.291419	1.23785	1.7186	0.451355	0.0212214	0.0214512	0.505973	0.0763087	0.0408256	0.00632785	0.00256387	0.00519274	0.112294	0.00680678	0.0165603
303000	-526.6332	-538.3933	11.76018	-0.619901	-0.242685	-0.0227419	0.0561582	7.10847e-05	0.000174832	1.23526	1.68566	0.619972	0.24286	1.258	1.6295	0.0262341	0.119475	0.00439606	0.849894	0.102382	0.0347351	0.0149771	0.00610813	0.00584061	0.0797307	0.00537101	0.0230331
304000	-533.0043	-543.877	10.87272	-0.488271	-0.272417	0.102701	0.143467	0.000322765	0.000231257	1.05551	1.34599	0.488594	0.272648	0.952812	1.20252	0.170576	0.450067	0.272385	0.106972	0.0933035	0.050681	0.00955373	0.0113022	0.00864711	0.0645877	0.0263683	0.0164693
305000	-528.7612	-535.2869	6.525683	-0.435465	-0.162635	0.082078	0.188178	0.0145901	1.79544e-05	1.49486	1.15161	0.450056	0.162653	1.41278	0.963429	0.086604	0.0494185	0.317048	0.54693	0.066693	0.0238992	0.00647999	0.00779559	0.0143641	0.126069	0.00527647	0.0217542
306000	-533.4204	-534.4831	1.062661	-0.425787	-0.467579	0.206233	0.144936	9.6336e-05	0.125194	1.28073	1.99622	0.425884	0.592773	1.0745	1.85129	0.265352	0.549219	0.0709687	0.11446	0.0774572	0.0383004	0.0149908	0.000621546	0.000262286	0.143446	0.00732686	0.00917248
307000	-528.5468	-541.7475	13.20071	-1.35295	-0.269419	0.058077	0.0878705	5.97586e-05	0.000107304	1.63599	1.52863	1.35301	0.269527	1.57792	1.44076	0.0223458	0.817929	0.02013	0.139595	0.0742228	0.0618962	0.0105401	0.0034065	0.0127866	0.0495087	0.00619677	0.0184211
308000	-525.3847	-539.1475	13.76286	-0.648754	-0.164707	0.071523	0.0783028	4.91642e-06	0.000315288	2.64677	1.43077	0.648759	0.165022	2.57525	1.35246	0.279719	0.0787512	0.0186137	0.622916	0.0849834	0.0280022	0.0010932	0.00343048	0.00921896	0.0846495	0.00333081	0.00962216
309000	-528.6028	-531.9126	3.30978	-0.816292	-0.378546	0.127293	0.151819	1.80651e-05	0.00988625	1.64437	1.33311	0.81631	0.388432	1.51708	1.18129	0.114972	0.257371	0.129274	0.498383	0.112043	0.031054	0.00268463	0.00182806	0.00444164	0.153224	0.012295	0.0173819
310000	-530.4494	-536.2228	5.773328	-0.561922	-0.14596	0.171107	0.0837968	5.48981e-06	0.178542	0.654206	1.18518	0.561928	0.324501	0.483099	1.10138	0.187062	0.374581	0.281226	0.157131	0.0821771	0.0343615	0.0266269	0.00273962	0.00199108	0.144349	0.00948937	0.0123694
311000	-526.3058	-538.668	12.36226	-0.42523	-0.22078	0.0982351	0.106645	1.28314e-05	0.0270138	0.868752	1.01716	0.425242	0.247794	0.770517	0.910517	0.0326893	0.115827	0.0179973	0.833486	0.0281452	0.0350574	0.023954	0.00925629	0.000893797	0.0815506	0.00555029	0.0070568
312000	-535.6635	-541.469	5.805558	-0.493847	-0.783197	0.141547	0.213988	1.65026e-05	0.00762016	1.78137	0.808525	0.493863	0.790817	1.63983	0.594537	0.275439	0.326728	0.0603882	0.337445	0.043581	0.125643	0.00935741	0.00290574	0.0204915	0.119246	0.00756828	0.0188621
313000	-543.9544	-550.4717	6.517322	-36.6331	-0.101873	0.0390905	0.0843178	0.804699	1.4049e-06	0.743122	1.51036	37.4378	0.101874	0.704032	1.42604	0.762727	0.0150357	0.00443121	0.217806	0.486425	0.00696532	0.0303856	0.0157762	0.00173981	0.0480586	0.01046	0.0101399
314000	-540.314	-538.1613	-2.152709	-1.4294	-0.26562	0.111394	0.0706743	0.0571302	0.00272777	2.49951	1.24867	1.48653	0.268348	2.38812	1.17799	0.152627	0.554034	0.0857169	0.207623	0.115997	0.0507813	0.00278493	0.00531534	0.0124236	0.10672	0.0136441	0.0194171
315000	-536.0703	-539.0088	2.938466	-15.0134	-0.128729	0.0632627	0.126171	1.8921e-05	0.111992	0.788198	3.37003	15.0134	0.240721	0.724935	3.24386	0.314565	0.0209297	0.094399	0.570106	0.275139	0.0282721	0.0228021	0.000958297	0.00202624	0.0764325	0.011896	0.0134041
316000	-533.2285	-536.4826	3.25414	-0.52114	-0.247099	0.114863	0.0616471	0.0188301	0.00128937	0.821714	2.76895	0.53997	0.248388	0.706852	2.7073	0.120653	0.523969	0.0374072	0.31797	0.0510494	0.0269645	0.0152569	0.00251283	0.000556928	0.0958859	0.030096	0.00637901
317000	-533.5335	-535.3814	1.847887	-0.560211	-0.224666	0.171476	0.153282	0.00317731	0.0139344	0.884527	1.00435	0.563388	0.238601	0.713051	0.851069	0.470017	0.107173	0.190066	0.232744	0.152439	0.0367394	0.00457209	0.00412112	0.00397301	0.131555	0.0215492	0.00959755
318000	-526.5071	-551.342	24.83494	-0.310583	-0.677632	0.0811056	0.0467774	2.67929e-06	4.15787e-06	0.720395	1.22056	0.310585	0.677636	0.63929	1.17379	0.368841	0.130697	0.0988655	0.401597	0.0606952	0.254323	0.0289415	0.00787781	0.00453729	0.0176382	0.0101309	0.00380543
319000	-539.8769	-538.8265	-1.05041	-0.979571	-0.224198	0.173141	0.13398	0.246861	0.00708466	1.30341	0.857681	1.22643	0.231282	1.13027	0.723701	0.144144	0.459302	0.178642	0.217912	0.106606	0.0403844	0.00402608	0.0099234	0.0107834	0.116523	0.00377487	0.00911001
320000	-527.3317	-555.4489	28.11721	-0.00263563	-2.94635	-0.0624044	-0.00706491	1.81477e-06	1.70477e-06	1.10818	0.835892	0.00263744	2.94636	1.17058	0.842957	0.30805	0.445021	0.0514661	0.195462	0.0751798	0.242923	0.0255557	0.0122756	0.0119225	0.00968572	0.0152975	0.0126908
321000	-537.1729	-537.1769	0.003963694	-0.725432	-0.257661	0.172083	0.104793	0.201195	0.000175304	0.578758	1.6703	0.926627	0.257836	0.406676	1.5655	0.037722	0.147892	0.224472	0.589914	0.215944	0.036666	0.0137107	0.00266636	0.00758637	0.161349	0.0021919	0.00983619
322000	-539.8809	-543.2008	3.319898	-1.51249	-0.890662	0.123601	0.146631	0.0147139	0.000218522	1.32429	0.956568	1.52721	0.890881	1.20068	0.809938	0.142622	0.390556	0.0113963	0.455425	0.240564	0.156319	0.00257553	0.00714593	0.00029896	0.101813	0.0126623	0.00889524
323000	-531.6228	-538.313	6.690175	-0.569384	-0.394836	0.0787744	0.113026	0.015825	2.64743e-05	2.68778	0.890991	0.585209	0.394862	2.60901	0.777965	0.570892	0.152681	0.0259004	0.250526	0.146829	0.0819086	0.00243517	0.00376874	0.00854781	0.090364	0.00627343	0.0174385
324000	-523.2891	-542.229	18.93991	-1.39358	-0.664706	0.0801962	0.0888146	1.3503e-06	2.91296e-05	0.623513	1.10548	1.39358	0.664735	0.543317	1.01666	0.0110833	0.107162	0.0602591	0.821496	0.0808128	0.0753762	0.0279166	0.00741378	0.00761613	0.0701735	0.0151557	0.00698881
325000	-527.4484	-536.2901	8.841716	-0.363126	-0.343814	0.0993466	0.104889	0.0615138	2.70768e-05	0.876309	1.58195	0.42464	0.343841	0.776963	1.47706	0.0511346	0.197959	0.337516	0.413391	0.0657297	0.049653	0.0233661	0.00235711	0.00098842	0.0821105	0.00870713	0.00974805
326000	-541.821	-542.379	0.5579386	-3.6725	-0.247781	0.0981456	0.0808237	0.0852052	0.000437413	0.667627	2.86011	3.7577	0.248218	0.569481	2.77928	0.247063	0.232514	0.439003	0.0814204	0.604955	0.0533245	0.0265268	0.00179429	0.00292534	0.075579	0.0122432	0.0101286
327000	-520.6441	-534.9849	14.34079	-0.533557	-0.322047	0.18763	0.14182	1.14498e-05	1.1564e-06	0.797273	1.44516	0.533568	0.322048	0.609644	1.30334	0.255271	0.319199	0.00185924	0.423671	0.164033	0.0384432	0.0115187	0.00182829	0.0082063	0.126777	0.0467842	0.00850439
328000	-540.1248	-548.8845	8.759724	-2.18357	-0.176954	0.0310018	0.034603	0.170869	0.000163559	1.00765	1.50253	2.35444	0.177117	0.976649	1.46793	0.405473	0.0459366	0.433274	0.115317	0.00475883	0.0281357	0.0297822	0.0142666	0.0123178	0.0220585	0.00640934	0.00722922
329000	-539.8059	-552.4568	12.65081	-18.8048	-0.28266	0.0369097	0.0292497	5.03069e-05	0.00496151	0.816345	0.682081	18.8048	0.287622	0.779436	0.652831	0.487571	0.049825	0.410301	0.0523023	0.105329	0.116617	0.0326973	0.0238628	0.000634214	0.0208014	0.00479504	0.0117611
330000	-539.0478	-529.6222	-9.425651	-0.30291	-0.224977	0.203164	0.194867	0.207342	0.186477	1.72898	0.687277	0.510252	0.411454	1.52582	0.492409	0.0794349	0.755355	0.0159192	0.149291	0.0624335	0.0434475	0.00162214	0.00129982	0.00922031	0.186065	0.00760847	0.0204224
331000	-539.3667	-538.91	-0.4567058	-2.22624	-0.351154	0.135345	0.144474	8.88073e-05	0.190873	1.23293	2.43806	2.22633	0.542027	1.09759	2.29359	0.375022	0.150779	0.146293	0.327905	0.37654	0.0424802	0.00573952	0.00170218	0.00496622	0.0877163	0.0301524	0.00536485
332000	-535.5743	-544.8869	9.312588	-1.28273	-0.163127	0.125233	0.0293607	1.47151e-06	0.0080336	0.808751	1.69723	1.28273	0.171161	0.683518	1.66787	0.546777	0.0658666	0.250585	0.136772	0.142862	0.0374015	0.0130172	0.00480212	0.0111205	0.0661533	0.0567127	0.0214386
333000	-532.8699	-536.6798	3.809947	-0.456767	-0.408014	0.0760379	0.145503	0.000129991	0.00791067	1.60472	1.183	0.456897	0.415924	1.52868	1.0375	0.110532	0.514185	0.137201	0.238083	0.0940883	0.0494402	0.00558846	0.00590953	0.0108562	0.115824	0.00470174	0.0345612
334000	-538.5226	-541.2109	2.688316	-13.6085	-0.232233	0.0344171	0.0902152	0.283172	7.99446e-06	1.44658	1.30278	13.8916	0.232241	1.41216	1.21257	0.343235	0.0193839	0.0345661	0.602815	0.256909	0.0787822	0.0158501	0.00666329	0.00829723	0.0622757	0.0173259	0.0272388
335000	-531.2784	-541.3958	10.11748	-3.46012	-0.205634	0.058807	0.123919	3.02141e-05	9.37195e-05	0.982533	1.26939	3.46015	0.205728	0.923726	1.14547	0.118743	0.197993	0.0213899	0.661874	0.0634048	0.0394153	0.02827	0.0126471	0.00205933	0.0967938	0.0316701	0.0233431
336000	-532.0229	-538.8598	6.836926	-1.6852	-0.128423	0.102999	0.163856	2.13602e-06	0.108924	2.14391	0.991437	1.68521	0.237347	2.04091	0.827581	0.245279	0.00731043	0.132171	0.615239	0.126646	0.0209276	0.00507514	0.0111684	0.000774773	0.108834	0.0053807	0.0154495
337000	-542.6397	-541.1919	-1.447758	-0.748936	-0.162249	0.186054	0.149286	0.451424	0.0079674	0.400531	1.56342	1.20036	0.170216	0.214477	1.41413	0.0253684	0.493633	0.07059	0.410409	0.204999	0.0245051	0.0321747	0.00820875	0.00367939	0.115932	0.029643	0.00555462
338000	-526.1671	-539.5932	13.42604	-0.447052	-0.223424	0.117928	0.0172762	1.60858e-06	0.000254604	3.47466	2.32974	0.447053	0.223679	3.35673	2.31246	0.118194	0.291105	0.0913237	0.499377	0.0960918	0.0220853	0.00145109	0.0065205	0.000214901	0.0703481	0.0284149	0.00971103
339000	-535.5445	-540.5239	4.97938	-0.339217	-0.267744	0.0931669	0.0849943	0.000107888	0.161463	2.19098	1.50376	0.339325	0.429207	2.09781	1.41877	0.176225	0.215696	0.253782	0.354297	0.0617476	0.0779273	0.0150525	0.00109101	0.00909739	0.0687344	0.0124526	0.00595735
340000	-528.7825	-543.5141	14.73162	-0.935511	-0.270994	-0.073545	0.102401	0.000501375	2.48363e-06	1.05492	1.18974	0.936013	0.270996	1.12847	1.08734	0.00383312	0.17541	0.241584	0.579172	0.134714	0.0589448	0.0346152	0.00554359	0.00377521	0.0730958	0.00477148	0.0245229
341000	-541.4866	-532.9684	-8.518145	-0.343206	-0.160743	0.0728713	0.142097	0.783354	0.3921	1.74962	1.25814	1.12656	0.552843	1.67675	1.11604	0.0611437	0.015435	0.155493	0.767929	0.0333055	0.0342583	0.0177771	0.00173734	0.00200284	0.125189	0.00339073	0.0149539
342000	-547.322	-529.3366	-17.9854	-0.284376	-0.648597	0.227872	0.241812	0.174531	0.486046	2.31418	0.9587	0.458907	1.13464	2.08631	0.716888	0.0749639	0.0729945	0.263643	0.588399	0.0481709	0.0612117	0.000106627	0.0031061	0.023127	0.238866	0.0221282	0.0176291
343000	-543.6667	-542.2553	-1.411418	-12.191	-0.173699	0.115826	0.136512	0.0118367	0.00693637	0.713728	1.21681	12.2028	0.180636	0.597902	1.0803	0.524177	0.038272	0.0623573	0.375193	0.305496	0.0175335	0.0164347	0.0114626	0.017826	0.105672	0.0101363	0.0194282
344000	-529.7926	-536.8636	7.071054	-0.513606	-0.304697	0.154453	0.0900729	0.0384258	2.63628e-05	1.3148	1.57933	0.552032	0.304723	1.16035	1.48926	0.377588	0.158407	0.0869122	0.377093	0.0592048	0.0264863	0.0190596	0.00443964	0.000504295	0.0975707	0.00988088	0.0144689
345000	-521.0471	-544.6573	23.6102	-0.445339	-0.189268	0.0042941	0.0476229	5.59014e-06	5.58338e-06	1.17652	1.24616	0.445345	0.189274	1.17222	1.19853	0.0622345	0.359998	0.0563931	0.521374	0.137605	0.0769879	0.0192214	0.00901846	0.00151507	0.0237637	0.0108998	0.00724829
346000	-545.5759	-547.3561	1.780237	-5.10711	-0.0856237	-0.017749	0.203566	0.00028151	0.00145247	1.68495	1.07966	5.10739	0.0870762	1.7027	0.876093	0.124318	0.0248493	0.583682	0.267151	0.0542656	0.0367969	0.0102035	0.0130575	0.0384339	0.0575997	0.00617973	0.097875
347000	-543.9137	-547.624	3.710318	-0.240201	-1.33483	0.100315	0.11627	0.0124523	0.000424397	1.23986	0.639212	0.252654	1.33526	1.13954	0.522942	0.0719946	0.408961	0.439692	0.0793531	0.122409	0.187427	0.0279794	0.00474081	0.00164109	0.113135	0.0139344	0.0202747
348000	-538.1309	-542.5183	4.387414	-18.1609	-0.30025	-0.00929315	0.0957431	0.0128475	7.37516e-06	1.02095	1.52681	18.1738	0.300257	1.03024	1.43107	0.0727445	0.415646	0.213263	0.298347	0.352546	0.0306952	0.0215615	0.00896885	0.0213739	0.0736011	0.013938	0.0205466
349000	-539.3776	-534.0672	-5.310384	-0.535207	-0.14615	0.168198	0.0998989	0.0258888	0.391032	2.17333	2.17765	0.561095	0.537183	2.00514	2.07775	0.0737902	0.640928	0.151548	0.133734	0.0445532	0.0321047	0.00917822	0.00146734	0.00974043	0.0949783	0.0129657	0.018831
350000	-547.3228	-537.0508	-10.27198	-0.328583	-1.53936	0.217306	0.208885	0.406412	0.125387	1.22496	0.792909	0.734995	1.66475	1.00765	0.584024	0.331081	0.0259297	0.533463	0.109526	0.0614384	0.144099	0.00493684	0.00372076	0.00323316	0.179427	0.00237139	0.0202354
351000	-541.0854	-542.952	1.866604	-0.547278	-1.44123	-0.0122265	0.148844	0.00858766	0.000260883	2.31224	0.903842	0.555866	1.44149	2.32447	0.754998	0.395178	0.385458	0.0211025	0.198262	0.103958	0.0718868	0.00020454	0.0116526	0.029811	0.11009	0.00170021	0.0153405
352000	-533.8313	-533.6885	-0.1427641	-0.404543	-0.262474	0.295241	0.219335	0.000417796	0.028117	0.822063	0.870723	0.404961	0.290591	0.526822	0.651388	0.21336	0.298099	0.0628602	0.425681	0.0989062	0.0504912	0.0122882	0.00625363	0.00594529	0.21011	0.00582552	0.00696169
