Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]	speciation[21]	speciation[22]	speciation[23]	speciation[24]	speciation[25]	speciation[26]	speciation[27]	speciation[28]	speciation[29]	speciation[30]	speciation[31]	speciation[32]	speciation[33]	speciation[34]	speciation[35]	speciation[36]	speciation[37]	speciation[38]	speciation[39]	speciation[40]	speciation[41]	speciation[42]	speciation[43]	speciation[44]	speciation[45]	speciation[46]	speciation[47]	speciation[48]	speciation[49]	speciation[50]	speciation[51]
3940	-1135.27	-1571.11	435.834	0.329004	0.327643	0.327857	0.327194	0.326793	0.328173	0.326488	0.322633	0.321009	0.319501	0.318572	0.316278	0.316173	0.317622	0.32151	0.322487	0.322401	0.324306	0.322907	0.322704	0.322471	0.318813	0.317028	0.315586	0.313591	0.312765	0.310036	0.308154	0.306354	0.30568	0.305353	0.304838	0.306848	0.307291	0.306021	0.308213	0.308875	0.305566	0.308024	0.307224	0.308725	0.309479	0.308789	0.309985	0.313553	0.311072	0.312703	0.312319	0.312582	0.313792	0.313771
3950	-1128.84	-1568.62	439.78	0.260664	0.260984	0.258525	0.259677	0.25919	0.26022	0.258377	0.257466	0.255276	0.254185	0.253575	0.252087	0.252001	0.25565	0.254496	0.254884	0.256301	0.254328	0.25275	0.255587	0.255842	0.253749	0.251124	0.250519	0.248263	0.249289	0.247447	0.246922	0.244631	0.243924	0.242652	0.243173	0.245246	0.244221	0.245782	0.24761	0.245788	0.246019	0.244279	0.245274	0.24399	0.245662	0.246406	0.247269	0.248153	0.248188	0.250144	0.248805	0.249763	0.250135	0.250777
3960	-1231.46	-1565.71	334.247	0.25263	0.250569	0.259331	0.269119	0.251755	0.230408	0.217437	0.227388	0.213321	0.20172	0.197066	0.183462	0.204685	0.21197	0.19762	0.187154	0.178259	0.169243	0.169733	0.177131	0.186091	0.177787	0.17752	0.180704	0.159549	0.150442	0.140579	0.135776	0.13835	0.143151	0.142809	0.148067	0.14382	0.14437	0.146094	0.162638	0.164141	0.164097	0.163269	0.154198	0.144563	0.148048	0.151618	0.147651	0.150709	0.160402	0.16661	0.170195	0.173514	0.165473	0.169773
3970	-1254.52	-1566.99	312.472	0.208657	0.24322	0.257863	0.241336	0.225627	0.20084	0.207481	0.193197	0.171804	0.168481	0.162501	0.148005	0.150239	0.147428	0.148714	0.149522	0.149954	0.144537	0.141937	0.139064	0.141421	0.145227	0.144222	0.143305	0.136072	0.116329	0.112851	0.112372	0.116811	0.119478	0.114571	0.116519	0.119189	0.131563	0.137888	0.146165	0.138954	0.142805	0.130197	0.140612	0.131173	0.127516	0.137492	0.136776	0.143423	0.148301	0.157131	0.148266	0.145762	0.151277	0.154761
3980	-1172.05	-1568.82	396.776	0.239018	0.237796	0.240224	0.242858	0.236921	0.231466	0.228672	0.220496	0.220398	0.219444	0.218743	0.22054	0.218527	0.216443	0.217197	0.214286	0.21851	0.216759	0.219757	0.220091	0.22551	0.221596	0.219504	0.214864	0.210456	0.210967	0.212273	0.212529	0.211947	0.210553	0.210291	0.213753	0.210962	0.214808	0.207291	0.209585	0.213771	0.216271	0.216016	0.212456	0.211346	0.213087	0.21787	0.218394	0.218752	0.215897	0.221204	0.222462	0.226536	0.222879	0.22532
3990	-1248.5	-1567.73	319.228	0.240018	0.259408	0.273617	0.239822	0.227031	0.252753	0.216683	0.208965	0.205849	0.207948	0.209184	0.203886	0.17887	0.168385	0.170849	0.187074	0.20854	0.201145	0.218856	0.224836	0.223092	0.224378	0.187094	0.167106	0.164119	0.162852	0.175239	0.183228	0.186997	0.204138	0.192911	0.177988	0.17725	0.16999	0.183464	0.173463	0.188718	0.186816	0.197553	0.203156	0.202625	0.215315	0.229521	0.227535	0.224581	0.223972	0.216605	0.22809	0.200902	0.193871	0.194288
4000	-1197.74	-1567.13	369.395	0.272541	0.279409	0.272269	0.266322	0.255977	0.250694	0.245115	0.234864	0.234822	0.226035	0.226014	0.230784	0.232084	0.22444	0.217532	0.224399	0.22324	0.237323	0.249126	0.242475	0.230073	0.21121	0.202094	0.190998	0.190431	0.186594	0.188442	0.207768	0.209054	0.207208	0.201819	0.189801	0.193393	0.192072	0.19181	0.19419	0.195838	0.210906	0.20772	0.200262	0.211518	0.209031	0.228994	0.23817	0.247889	0.243018	0.22743	0.217676	0.2098	0.207099	0.196256
4010	-1205.77	-1568.65	362.88	0.223323	0.217692	0.236309	0.2265	0.213784	0.198957	0.195102	0.189355	0.188962	0.183148	0.18572	0.189155	0.191654	0.183588	0.187382	0.197464	0.190204	0.207263	0.208498	0.203089	0.19987	0.189215	0.178497	0.173958	0.186715	0.188414	0.194636	0.181974	0.186925	0.184136	0.187013	0.178723	0.186927	0.181506	0.185765	0.182504	0.175684	0.17348	0.190244	0.189013	0.192641	0.193428	0.195329	0.199307	0.204093	0.20393	0.18685	0.17846	0.180831	0.192932	0.199451
4020	-1204.23	-1569.76	365.536	0.233708	0.241414	0.245011	0.225094	0.216047	0.216301	0.205283	0.221673	0.217413	0.208884	0.205784	0.201985	0.198769	0.188515	0.190893	0.1985	0.208275	0.200946	0.207878	0.214607	0.2014	0.197287	0.192619	0.198531	0.192451	0.198394	0.193568	0.198087	0.203316	0.190541	0.197622	0.19385	0.194015	0.182258	0.184224	0.183997	0.183986	0.197755	0.193708	0.197428	0.206021	0.215735	0.221454	0.208319	0.201465	0.212588	0.214289	0.204382	0.20307	0.20387	0.203545
4030	-1221.16	-1567.26	346.096	0.268294	0.269905	0.255836	0.253172	0.243671	0.2303	0.232686	0.223683	0.205333	0.199359	0.204197	0.196088	0.184341	0.181334	0.171883	0.187249	0.183928	0.180201	0.174898	0.176048	0.162827	0.176164	0.180955	0.176219	0.18185	0.181951	0.196606	0.198738	0.187738	0.175377	0.160839	0.157506	0.148722	0.161951	0.165185	0.165433	0.186196	0.190133	0.197286	0.205348	0.193055	0.195129	0.20802	0.21725	0.227883	0.218327	0.208148	0.219275	0.219565	0.211923	0.198083
4040	-1223.26	-1568.45	345.187	0.254903	0.26093	0.248402	0.238232	0.236192	0.239414	0.22397	0.217374	0.217335	0.193296	0.19506	0.196462	0.193653	0.204383	0.195553	0.196296	0.207141	0.196799	0.20464	0.198075	0.198798	0.191606	0.188148	0.186194	0.17814	0.183873	0.195651	0.194973	0.198444	0.185742	0.174934	0.176848	0.181698	0.184943	0.186568	0.177709	0.193241	0.199441	0.213668	0.206632	0.202276	0.190052	0.182259	0.192738	0.214714	0.204004	0.208737	0.21285	0.219244	0.201712	0.205522
4050	-1218.05	-1565.54	347.488	0.2449	0.229265	0.243295	0.237514	0.235231	0.246263	0.210344	0.208696	0.196867	0.200346	0.185032	0.186335	0.188238	0.181961	0.169623	0.158709	0.159739	0.158226	0.159571	0.150706	0.145062	0.152532	0.147476	0.139654	0.139453	0.152529	0.150705	0.149103	0.146034	0.149814	0.141949	0.148675	0.148748	0.145922	0.155649	0.162413	0.16421	0.169832	0.161791	0.152772	0.134756	0.142164	0.149917	0.159364	0.161599	0.160464	0.166116	0.170661	0.179006	0.185429	0.195894
4060	-1236.43	-1565.19	328.758	0.267883	0.241166	0.256753	0.266648	0.263597	0.259989	0.266669	0.254997	0.252295	0.236431	0.207782	0.203274	0.189371	0.183775	0.186327	0.190931	0.177235	0.170247	0.182179	0.17304	0.152888	0.155142	0.164682	0.158422	0.161492	0.158213	0.170472	0.179936	0.172477	0.165902	0.162299	0.166319	0.166484	0.15693	0.178637	0.182178	0.179414	0.195938	0.19708	0.180764	0.169563	0.17433	0.189028	0.19505	0.198331	0.195953	0.197326	0.206828	0.217599	0.221436	0.206674
4070	-1248.43	-1565.02	316.586	0.234489	0.243434	0.238457	0.265436	0.272901	0.270917	0.245748	0.251654	0.236777	0.255411	0.230411	0.22086	0.1939	0.198034	0.197734	0.190939	0.187713	0.213778	0.208507	0.192672	0.184158	0.190364	0.182551	0.176023	0.162362	0.18299	0.201229	0.203706	0.199344	0.189771	0.196651	0.192748	0.211624	0.205076	0.210932	0.20458	0.203584	0.203694	0.214231	0.206361	0.214151	0.216061	0.215271	0.212221	0.219312	0.192952	0.206964	0.215606	0.233754	0.237215	0.263014
4080	-1258.52	-1566.07	307.555	0.202759	0.217002	0.224827	0.244759	0.238183	0.254224	0.247938	0.218361	0.225291	0.217718	0.19943	0.181582	0.159076	0.179819	0.182157	0.161791	0.172728	0.167283	0.160305	0.155319	0.157493	0.145913	0.156903	0.147863	0.146812	0.143937	0.146669	0.147156	0.15882	0.159109	0.161631	0.167954	0.181322	0.17195	0.173148	0.173059	0.1963	0.204143	0.218729	0.212094	0.231854	0.204169	0.198534	0.209049	0.212963	0.217595	0.234137	0.217445	0.268158	0.25114	0.22054
4090	-1189.98	-1570.35	380.361	0.222935	0.22674	0.229761	0.225229	0.22805	0.229478	0.226221	0.226766	0.227859	0.229723	0.227086	0.220532	0.216589	0.218788	0.218575	0.219775	0.219797	0.22006	0.22182	0.218344	0.21731	0.212814	0.213635	0.216163	0.211124	0.212553	0.219718	0.217442	0.221249	0.217132	0.215516	0.218253	0.218975	0.217517	0.221591	0.224779	0.224349	0.227161	0.227868	0.232826	0.237324	0.23889	0.236207	0.234748	0.232059	0.230479	0.233797	0.236245	0.235962	0.231124	0.234472
4100	-1207.3	-1567.34	360.043	0.248112	0.246102	0.243869	0.241906	0.243079	0.2368	0.23199	0.227506	0.221197	0.213405	0.214678	0.215819	0.217771	0.220828	0.215174	0.21816	0.21325	0.213816	0.218619	0.219847	0.219598	0.212331	0.211629	0.210054	0.210277	0.209242	0.206317	0.216083	0.217187	0.213043	0.207824	0.210929	0.211816	0.209852	0.218262	0.227416	0.235801	0.239184	0.252699	0.252057	0.253476	0.252549	0.248693	0.251671	0.252999	0.255498	0.26242	0.258601	0.262295	0.260923	0.266602
4110	-1244.72	-1565.46	320.736	0.281735	0.280838	0.284102	0.313633	0.298279	0.287704	0.288577	0.275795	0.272353	0.262564	0.262309	0.248983	0.260103	0.245906	0.241747	0.254453	0.266493	0.264396	0.257838	0.262699	0.26504	0.261861	0.268936	0.262214	0.257122	0.25885	0.251732	0.243817	0.251471	0.243188	0.250851	0.240306	0.253328	0.267194	0.287578	0.282021	0.281503	0.303298	0.318679	0.317323	0.296661	0.299014	0.309497	0.32066	0.307068	0.334485	0.324614	0.322492	0.330547	0.352752	0.380757
4120	-1249.99	-1566.85	316.864	0.252255	0.243611	0.238084	0.23518	0.237442	0.240168	0.238934	0.238823	0.234351	0.217726	0.220527	0.221245	0.216849	0.217735	0.207254	0.209789	0.222125	0.217232	0.218291	0.221775	0.218545	0.21757	0.222831	0.215681	0.227465	0.231062	0.216013	0.210699	0.207148	0.208873	0.207402	0.216647	0.226435	0.225037	0.236393	0.237563	0.222244	0.220588	0.237143	0.248853	0.257311	0.262035	0.259381	0.249924	0.255051	0.23814	0.265248	0.272498	0.272004	0.270252	0.25857
4130	-1262.76	-1567.88	305.122	0.221126	0.221703	0.21939	0.227541	0.235153	0.236449	0.223616	0.223123	0.213962	0.205485	0.205194	0.20614	0.20605	0.204282	0.206131	0.202514	0.211549	0.207924	0.212432	0.221231	0.214121	0.223443	0.219968	0.211698	0.220043	0.209975	0.203321	0.208396	0.197269	0.195216	0.193921	0.205831	0.216892	0.223738	0.222877	0.206858	0.222076	0.224715	0.2274	0.231712	0.235197	0.234654	0.243009	0.24162	0.23703	0.245006	0.24597	0.242897	0.252407	0.244316	0.250168
4140	-1248.82	-1568.22	319.393	0.21678	0.220853	0.223369	0.22878	0.227778	0.2194	0.219761	0.230806	0.227779	0.218791	0.210236	0.21482	0.211818	0.205868	0.205288	0.210434	0.211112	0.215796	0.211592	0.207575	0.203829	0.207585	0.210365	0.209335	0.21026	0.207794	0.205679	0.200237	0.197923	0.201811	0.207567	0.202711	0.207348	0.200922	0.20454	0.214273	0.216666	0.222641	0.226635	0.227469	0.228799	0.229222	0.230226	0.228054	0.226899	0.233762	0.226305	0.236762	0.244805	0.2356	0.242362
4150	-1286.36	-1571.21	284.853	0.219106	0.230456	0.225865	0.221656	0.219767	0.212841	0.209189	0.223116	0.21373	0.221973	0.227192	0.206797	0.187603	0.2012	0.202385	0.194886	0.195106	0.194146	0.190876	0.189062	0.18221	0.191782	0.201698	0.210521	0.205385	0.203542	0.197822	0.193639	0.180544	0.16842	0.161897	0.162891	0.167202	0.171001	0.176852	0.193869	0.210479	0.219695	0.230303	0.22763	0.229799	0.234882	0.232111	0.234575	0.217913	0.217137	0.219902	0.253764	0.255427	0.259824	0.250681
4160	-1251.67	-1570.04	318.371	0.238593	0.243625	0.249656	0.244742	0.252441	0.246894	0.241363	0.245544	0.241038	0.245353	0.233627	0.223949	0.221508	0.218941	0.224857	0.231266	0.236891	0.234459	0.237313	0.23366	0.242192	0.234326	0.228545	0.230417	0.228028	0.222125	0.222032	0.21878	0.208889	0.205882	0.205228	0.208617	0.213232	0.214158	0.217511	0.219858	0.2312	0.243836	0.240684	0.23668	0.230899	0.240167	0.248343	0.252059	0.254861	0.252476	0.250392	0.239606	0.237517	0.23606	0.235042
4170	-1262.83	-1570.68	307.848	0.194311	0.192975	0.196183	0.193363	0.202907	0.19887	0.188526	0.18369	0.182782	0.188577	0.183134	0.17394	0.176648	0.180216	0.176901	0.180359	0.176752	0.178573	0.184276	0.190039	0.184991	0.183737	0.170352	0.165824	0.171407	0.170395	0.16454	0.159266	0.156836	0.146803	0.145886	0.144689	0.149602	0.153437	0.15847	0.169251	0.176152	0.181434	0.187917	0.184579	0.191171	0.199726	0.193767	0.191641	0.18811	0.193041	0.19003	0.197087	0.197166	0.198398	0.195426
4180	-1305.67	-1564.41	258.732	0.217458	0.24234	0.245143	0.235481	0.237381	0.216315	0.23555	0.247443	0.216476	0.17881	0.155844	0.164649	0.160602	0.159705	0.152314	0.159632	0.171362	0.156879	0.171431	0.16002	0.163442	0.16753	0.154031	0.152843	0.14053	0.13805	0.143536	0.156421	0.139218	0.122363	0.111471	0.109053	0.117441	0.113074	0.128333	0.147572	0.160088	0.17166	0.175595	0.187735	0.17778	0.185177	0.189776	0.183045	0.189717	0.188368	0.178601	0.185382	0.204176	0.210693	0.236423
4190	-1321.16	-1569.39	248.228	0.200567	0.192853	0.19559	0.196681	0.187054	0.185139	0.176925	0.14787	0.136688	0.130322	0.12644	0.121838	0.133244	0.146247	0.139602	0.121518	0.121888	0.127495	0.126678	0.128737	0.11997	0.114979	0.111641	0.107727	0.100502	0.111719	0.100554	0.111266	0.0977494	0.0954677	0.0919349	0.0852508	0.0840282	0.0862405	0.0911748	0.0911215	0.109455	0.123619	0.12919	0.131562	0.141133	0.138801	0.147146	0.153221	0.145893	0.139893	0.14617	0.145831	0.135323	0.127732	0.137812
4200	-1277.55	-1564.99	287.442	0.212747	0.209813	0.211832	0.222797	0.215995	0.212494	0.207898	0.202933	0.178602	0.154155	0.150685	0.156545	0.153114	0.153881	0.154676	0.15121	0.156212	0.1614	0.152183	0.151393	0.147536	0.137817	0.147192	0.14088	0.139899	0.141068	0.141762	0.132729	0.130105	0.121536	0.122975	0.12148	0.120961	0.114407	0.124259	0.126131	0.129563	0.131515	0.141399	0.152422	0.155244	0.18216	0.172452	0.170226	0.17601	0.173384	0.167308	0.163481	0.160345	0.174023	0.174444
4210	-1299.4	-1566.01	266.61	0.275784	0.25578	0.239318	0.255677	0.252755	0.264406	0.243235	0.222455	0.198138	0.189312	0.179246	0.181634	0.177928	0.175946	0.167597	0.168855	0.168548	0.168786	0.161153	0.166057	0.169908	0.163071	0.163966	0.156046	0.157242	0.149824	0.144713	0.137699	0.139091	0.122793	0.124461	0.130571	0.12932	0.133177	0.127715	0.137589	0.141785	0.15427	0.172811	0.178079	0.194568	0.193411	0.213216	0.214677	0.204514	0.199663	0.19027	0.190974	0.208139	0.215216	0.223061
4220	-1309.98	-1564.66	254.685	0.233057	0.231753	0.233533	0.246097	0.242921	0.250375	0.208863	0.210317	0.202589	0.198396	0.1794	0.165982	0.141222	0.14024	0.135524	0.132265	0.142322	0.136464	0.148351	0.157025	0.156567	0.157025	0.151966	0.134333	0.13643	0.120882	0.1085	0.10962	0.109534	0.108062	0.103366	0.106035	0.115725	0.112934	0.111031	0.111769	0.110575	0.13757	0.137368	0.151357	0.15903	0.150226	0.155289	0.153914	0.162434	0.157285	0.154446	0.145084	0.143687	0.155115	0.161746
4230	-1252.09	-1566.65	314.56	0.233754	0.226249	0.223729	0.218622	0.211607	0.211955	0.205365	0.200054	0.193154	0.191781	0.189909	0.187936	0.178789	0.178086	0.176399	0.18182	0.181023	0.176514	0.180134	0.172704	0.170745	0.175986	0.173227	0.172104	0.170596	0.171677	0.162322	0.163796	0.153245	0.147508	0.145583	0.149343	0.152723	0.15168	0.154864	0.157467	0.167341	0.174575	0.171794	0.188026	0.188113	0.189719	0.185732	0.183449	0.17951	0.180764	0.179312	0.178739	0.181433	0.183081	0.18394
4240	-1240.26	-1568.14	327.874	0.227601	0.231164	0.226528	0.225951	0.220888	0.222261	0.213657	0.212978	0.214798	0.205933	0.202977	0.196136	0.194996	0.1999	0.199393	0.189564	0.188714	0.1935	0.193414	0.203004	0.200827	0.197455	0.199106	0.196811	0.186827	0.185563	0.184164	0.178851	0.174707	0.16668	0.163938	0.169946	0.178107	0.178052	0.173263	0.178026	0.183053	0.184553	0.190054	0.196748	0.197667	0.194301	0.203649	0.203781	0.198977	0.205388	0.205003	0.208506	0.203238	0.199767	0.194374
4250	-1305.13	-1568.05	262.925	0.205234	0.223039	0.223316	0.225729	0.21941	0.225406	0.208516	0.209792	0.200585	0.212618	0.206713	0.187098	0.190457	0.185042	0.203645	0.193654	0.188307	0.19186	0.184585	0.167633	0.177207	0.163098	0.171882	0.169834	0.167627	0.172787	0.161305	0.154952	0.15107	0.126153	0.118755	0.122863	0.130203	0.13312	0.13233	0.124553	0.132457	0.127063	0.153328	0.16741	0.197636	0.222005	0.210373	0.200576	0.199373	0.202989	0.193958	0.161054	0.160465	0.162009	0.161122
4260	-1282.59	-1569.11	286.517	0.214358	0.20694	0.202065	0.209952	0.195002	0.197006	0.194133	0.197302	0.191137	0.199137	0.209913	0.204144	0.182742	0.184217	0.195512	0.193163	0.195636	0.194633	0.198906	0.182552	0.179339	0.175131	0.177692	0.180249	0.182966	0.189326	0.172671	0.170094	0.171709	0.164821	0.155137	0.156568	0.166185	0.158613	0.160747	0.161713	0.175552	0.174593	0.174672	0.184911	0.183473	0.197567	0.204664	0.215897	0.212693	0.195156	0.199415	0.187523	0.184843	0.193228	0.194667
4270	-1294.14	-1569.6	275.453	0.291434	0.313233	0.276673	0.272774	0.25517	0.249749	0.225544	0.24108	0.240874	0.219007	0.201658	0.214807	0.228815	0.234351	0.213089	0.22177	0.230541	0.233226	0.218395	0.214598	0.196448	0.200434	0.201845	0.215278	0.226748	0.223755	0.197453	0.197024	0.195321	0.19786	0.19748	0.195903	0.196439	0.195397	0.190404	0.189479	0.185618	0.189548	0.20798	0.209956	0.216918	0.23941	0.241402	0.262919	0.252381	0.257065	0.235263	0.226572	0.219465	0.222061	0.212416
4280	-1276.03	-1567.37	291.34	0.242699	0.245157	0.257792	0.24095	0.238181	0.208237	0.224744	0.204536	0.201528	0.218839	0.199587	0.207338	0.189907	0.184494	0.201859	0.187657	0.17902	0.173207	0.172621	0.191565	0.192563	0.181345	0.175187	0.173551	0.177277	0.17288	0.183045	0.164834	0.169766	0.174935	0.156474	0.16377	0.171076	0.162	0.154186	0.157922	0.16084	0.163006	0.170157	0.166191	0.184508	0.192655	0.207299	0.192107	0.193625	0.207196	0.193807	0.187261	0.182925	0.181415	0.169298
4290	-1246.63	-1568.66	322.028	0.261918	0.269524	0.276467	0.267267	0.248481	0.242939	0.251374	0.247277	0.243906	0.238371	0.235371	0.221639	0.237688	0.2413	0.237646	0.235279	0.239693	0.241222	0.233129	0.229657	0.232585	0.235588	0.231221	0.236576	0.239949	0.234036	0.226325	0.225173	0.217617	0.224617	0.218277	0.219064	0.223665	0.222038	0.215062	0.215747	0.218782	0.221071	0.226023	0.232077	0.228494	0.231185	0.233803	0.231154	0.233968	0.227032	0.226049	0.235913	0.237178	0.233097	0.238508
4300	-1296.74	-1568.34	271.601	0.260148	0.263285	0.248158	0.216585	0.230186	0.226164	0.213321	0.204024	0.202682	0.188344	0.18951	0.181022	0.184013	0.183561	0.190167	0.187165	0.20287	0.192018	0.172011	0.167394	0.168907	0.172976	0.188574	0.186083	0.172104	0.188715	0.191938	0.16681	0.164523	0.162904	0.178877	0.181057	0.167445	0.160732	0.161858	0.154912	0.154213	0.158982	0.169143	0.168049	0.155049	0.179286	0.178237	0.201116	0.189508	0.185683	0.180585	0.169527	0.194446	0.181769	0.161524
4310	-1202.8	-1570.29	367.494	0.235698	0.23354	0.235749	0.235697	0.237561	0.236871	0.234236	0.235666	0.233465	0.235083	0.234115	0.234447	0.234781	0.23445	0.230714	0.233832	0.233871	0.232578	0.234012	0.233003	0.233154	0.231727	0.232425	0.233189	0.229805	0.233383	0.231891	0.232226	0.231787	0.232552	0.230448	0.230338	0.230768	0.230857	0.228269	0.229769	0.230346	0.231108	0.230548	0.227097	0.228529	0.230429	0.232398	0.228731	0.232545	0.232069	0.233601	0.230953	0.22737	0.228223	0.228826
4320	-1277.52	-1568.56	291.041	0.212486	0.21723	0.227276	0.227498	0.2257	0.235035	0.225029	0.21649	0.209875	0.213424	0.213449	0.213644	0.211252	0.204976	0.202069	0.18721	0.200508	0.196333	0.217716	0.21353	0.211032	0.213757	0.204666	0.199554	0.195248	0.183123	0.199536	0.200893	0.193948	0.187243	0.188891	0.186111	0.189957	0.186888	0.196557	0.195383	0.201604	0.19963	0.189607	0.173901	0.171692	0.166855	0.160362	0.165903	0.177492	0.193844	0.185849	0.189465	0.179113	0.170948	0.169573
4330	-1304.43	-1570.05	265.616	0.2648	0.273389	0.272809	0.256967	0.262765	0.21896	0.211654	0.21188	0.210634	0.209648	0.206566	0.20509	0.207688	0.209819	0.229208	0.218696	0.205271	0.201882	0.216226	0.209318	0.217667	0.192885	0.179321	0.170321	0.170225	0.198322	0.180404	0.163455	0.1587	0.158707	0.162965	0.162563	0.158683	0.149243	0.154265	0.158152	0.157001	0.16008	0.157085	0.151118	0.149943	0.149403	0.160668	0.143867	0.149476	0.144187	0.149135	0.13253	0.147107	0.154451	0.166348
4340	-1269.03	-1569.64	300.608	0.233037	0.234636	0.239953	0.229923	0.225444	0.220711	0.215566	0.223197	0.225058	0.213389	0.214639	0.210547	0.211866	0.211733	0.212524	0.212713	0.217861	0.221964	0.212846	0.205308	0.195084	0.195886	0.202323	0.19741	0.201551	0.208607	0.202662	0.198192	0.194943	0.190666	0.195496	0.196757	0.196311	0.196661	0.197128	0.190774	0.189645	0.192261	0.18756	0.187283	0.186789	0.185766	0.186286	0.184938	0.181337	0.177179	0.185079	0.184871	0.183638	0.179158	0.178988
4350	-1245.51	-1569.76	324.257	0.277674	0.276562	0.274818	0.27356	0.268081	0.274091	0.270522	0.266902	0.26186	0.262593	0.267988	0.266704	0.26188	0.258545	0.250457	0.255916	0.257074	0.258532	0.253106	0.25164	0.247721	0.250452	0.244975	0.244223	0.249226	0.244366	0.244796	0.244391	0.24677	0.248801	0.247088	0.25057	0.248637	0.246292	0.244219	0.249543	0.250228	0.244541	0.238495	0.235594	0.229011	0.231374	0.229086	0.231383	0.23673	0.236825	0.233803	0.232971	0.233375	0.23251	0.229063
4360	-1296.74	-1568.29	271.556	0.243714	0.245858	0.230255	0.233177	0.227062	0.22552	0.226975	0.225058	0.232056	0.227563	0.228623	0.230556	0.22626	0.205659	0.203978	0.192674	0.202822	0.200751	0.193626	0.203537	0.193565	0.196042	0.194183	0.186057	0.186784	0.177546	0.183518	0.18444	0.181653	0.188568	0.194123	0.19074	0.185829	0.194574	0.186196	0.187668	0.189111	0.193347	0.181719	0.174652	0.174757	0.172398	0.173116	0.171971	0.169786	0.17494	0.175535	0.182277	0.173123	0.17141	0.172572
4370	-1191.72	-1567.7	375.988	0.28183	0.278516	0.276457	0.278555	0.279231	0.278706	0.27589	0.272019	0.272847	0.271984	0.272889	0.273273	0.271944	0.270975	0.268505	0.270479	0.269092	0.270644	0.268383	0.267862	0.267871	0.265864	0.264684	0.261858	0.260954	0.263622	0.261529	0.264638	0.26644	0.263892	0.264239	0.264628	0.260507	0.263271	0.262485	0.265649	0.261563	0.259935	0.260442	0.259241	0.258109	0.25836	0.261872	0.25993	0.258598	0.257925	0.254733	0.25349	0.256446	0.258971	0.258002
