Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]	speciation[21]	speciation[22]	speciation[23]	speciation[24]	speciation[25]	speciation[26]	speciation[27]	speciation[28]	speciation[29]	speciation[30]	speciation[31]	speciation[32]	speciation[33]	speciation[34]	speciation[35]	speciation[36]	speciation[37]	speciation[38]	speciation[39]	speciation[40]	speciation[41]	speciation[42]	speciation[43]	speciation[44]	speciation[45]	speciation[46]	speciation[47]	speciation[48]	speciation[49]	speciation[50]	speciation[51]
480	-1278.01	-1572.21	294.198	0.253662	0.25617	0.255515	0.252481	0.251097	0.250711	0.250884	0.246977	0.249888	0.252216	0.250618	0.251022	0.251827	0.250919	0.250096	0.250355	0.250123	0.253915	0.254938	0.253051	0.255504	0.256894	0.257694	0.259697	0.261355	0.263126	0.263359	0.261258	0.262013	0.264317	0.264295	0.265251	0.264336	0.265256	0.266944	0.26862	0.267566	0.269536	0.268863	0.268539	0.266375	0.267345	0.264622	0.26152	0.260079	0.263289	0.261126	0.261889	0.260794	0.260769	0.256343
490	-1355.88	-1571.93	216.052	0.296949	0.293978	0.287615	0.282805	0.27672	0.278249	0.276195	0.270796	0.276598	0.277708	0.279618	0.287681	0.276171	0.273835	0.273544	0.273525	0.266561	0.277442	0.284618	0.289335	0.291719	0.295373	0.301219	0.296554	0.296907	0.292639	0.299849	0.301124	0.304717	0.306168	0.309918	0.301445	0.3028	0.306633	0.295772	0.304079	0.302532	0.31269	0.307924	0.315072	0.313795	0.312542	0.304848	0.30091	0.297899	0.298575	0.288295	0.289537	0.296507	0.302689	0.309546
500	-1249.3	-1572.79	323.492	0.319537	0.317279	0.320062	0.320903	0.318106	0.315976	0.314514	0.316079	0.315131	0.316127	0.314647	0.311292	0.314126	0.315631	0.319739	0.318428	0.319137	0.319	0.316744	0.320471	0.324118	0.319492	0.319589	0.324156	0.319804	0.326083	0.322729	0.323532	0.322634	0.324431	0.325288	0.323942	0.322472	0.324657	0.32094	0.319651	0.321114	0.327253	0.330638	0.329706	0.327669	0.327112	0.324384	0.324263	0.322627	0.321697	0.319906	0.319266	0.315437	0.321768	0.322727
510	-1203.74	-1571.1	367.354	0.23623	0.236559	0.236382	0.23605	0.23605	0.235414	0.235595	0.235655	0.235746	0.235942	0.235865	0.235594	0.235702	0.235977	0.235587	0.235084	0.235733	0.23612	0.235878	0.23576	0.235557	0.235851	0.236193	0.236557	0.236723	0.237297	0.236629	0.236729	0.236926	0.236841	0.236947	0.236822	0.236733	0.236615	0.236406	0.236304	0.236437	0.236703	0.237424	0.237491	0.237238	0.237172	0.237004	0.237018	0.236467	0.236501	0.236258	0.236468	0.236482	0.236509	0.236438
520	-1345.66	-1569.23	223.564	0.272888	0.271977	0.265474	0.269756	0.26393	0.261906	0.259014	0.263262	0.255811	0.254154	0.253787	0.257847	0.258677	0.25357	0.260567	0.260897	0.259315	0.256961	0.250714	0.256712	0.263788	0.265549	0.264397	0.26697	0.271991	0.281749	0.275366	0.274302	0.276399	0.278802	0.27725	0.276556	0.274031	0.276599	0.27316	0.268041	0.26521	0.268304	0.277188	0.2747	0.281462	0.282123	0.27868	0.276363	0.268079	0.268688	0.275307	0.268307	0.267949	0.264967	0.261412
530	-1394.72	-1569.19	174.473	0.257618	0.24799	0.253165	0.261522	0.266706	0.252423	0.244674	0.249405	0.244992	0.23168	0.238681	0.236121	0.232387	0.228323	0.241139	0.246265	0.244337	0.237915	0.237537	0.249482	0.245577	0.242121	0.246175	0.251545	0.252665	0.271489	0.270035	0.272353	0.272437	0.274301	0.270911	0.275216	0.262819	0.262798	0.261132	0.265247	0.261092	0.247417	0.257026	0.272117	0.27253	0.285367	0.281519	0.274214	0.276246	0.275129	0.271227	0.252497	0.260187	0.255056	0.245922
540	-1372.75	-1569.82	197.075	0.26545	0.260968	0.263899	0.264802	0.258441	0.258536	0.255602	0.26705	0.257854	0.257106	0.261735	0.254883	0.246501	0.243522	0.251337	0.248358	0.23818	0.244575	0.252354	0.249778	0.253904	0.250828	0.258863	0.262532	0.272756	0.272625	0.284263	0.282799	0.287833	0.286344	0.286808	0.29259	0.28506	0.280926	0.276004	0.278144	0.28215	0.281443	0.28687	0.28579	0.288697	0.279496	0.282062	0.280478	0.284784	0.271099	0.276097	0.269994	0.263641	0.265614	0.263954
550	-1340.53	-1571.04	230.514	0.332572	0.330421	0.331897	0.330343	0.333734	0.330358	0.329545	0.333283	0.331934	0.329204	0.325461	0.320053	0.32245	0.328013	0.321102	0.326014	0.326888	0.32461	0.326437	0.321136	0.324399	0.329639	0.336245	0.335677	0.338437	0.339953	0.342148	0.347304	0.337925	0.339164	0.344283	0.34704	0.35124	0.347919	0.340898	0.342196	0.346338	0.344292	0.344941	0.347125	0.34665	0.343014	0.34408	0.343606	0.343034	0.341905	0.340954	0.344243	0.336351	0.332825	0.333491
560	-1304.38	-1570.27	265.889	0.24945	0.248661	0.248358	0.249617	0.250538	0.25236	0.249047	0.244649	0.239879	0.239266	0.242361	0.24252	0.236629	0.236639	0.232017	0.233275	0.237161	0.242296	0.244354	0.250472	0.249609	0.2516	0.249273	0.249812	0.249782	0.252922	0.254043	0.250604	0.255219	0.255254	0.255248	0.257891	0.259552	0.258486	0.26027	0.261315	0.260075	0.256302	0.255102	0.25893	0.262345	0.267764	0.26292	0.260807	0.257853	0.259973	0.259045	0.257501	0.254776	0.252476	0.258327
570	-1332.7	-1569.47	236.769	0.282715	0.279673	0.275175	0.280835	0.275339	0.272644	0.265905	0.266035	0.275119	0.27525	0.277271	0.273803	0.268152	0.272143	0.269039	0.266839	0.269235	0.27333	0.275015	0.280462	0.28323	0.283421	0.280754	0.279014	0.276491	0.277888	0.273886	0.281014	0.284222	0.292704	0.295889	0.295366	0.296324	0.293433	0.29395	0.297706	0.299077	0.297138	0.304181	0.301414	0.301719	0.302684	0.302541	0.302116	0.303776	0.305352	0.306073	0.299347	0.296534	0.302813	0.295986
580	-1282.93	-1568.98	286.052	0.281121	0.282599	0.280785	0.279224	0.280352	0.27979	0.277662	0.277541	0.278565	0.278715	0.27947	0.28045	0.280193	0.27977	0.278335	0.279722	0.28084	0.282075	0.283516	0.281718	0.281988	0.283285	0.282859	0.282449	0.281753	0.284171	0.284479	0.285225	0.284522	0.287045	0.28982	0.287962	0.287537	0.286893	0.286282	0.288303	0.288591	0.288127	0.288157	0.290779	0.291561	0.290456	0.290768	0.290915	0.289384	0.291356	0.291598	0.29052	0.292214	0.2905	0.288914
590	-1332.05	-1568.56	236.506	0.259992	0.260176	0.260538	0.262005	0.260315	0.26014	0.25649	0.256164	0.255036	0.256158	0.259235	0.259619	0.260576	0.260168	0.260785	0.260024	0.260279	0.267705	0.266718	0.26485	0.263936	0.260822	0.260146	0.263635	0.26353	0.266986	0.269871	0.267375	0.266448	0.272765	0.274269	0.274382	0.270757	0.272499	0.274328	0.274076	0.272461	0.27191	0.273407	0.279371	0.278127	0.279075	0.281557	0.281277	0.279596	0.280399	0.278683	0.279298	0.278995	0.276204	0.275403
600	-1251.64	-1569.49	317.853	0.324786	0.324458	0.326708	0.327486	0.322977	0.322915	0.320606	0.31989	0.319029	0.317929	0.320272	0.322226	0.324211	0.322936	0.323625	0.323441	0.324653	0.325312	0.326557	0.325172	0.325352	0.326884	0.329972	0.330735	0.328756	0.330158	0.332111	0.331436	0.330787	0.331142	0.33057	0.335094	0.333189	0.334101	0.331966	0.33335	0.333666	0.333893	0.332877	0.335362	0.3334	0.335616	0.335879	0.336932	0.336771	0.335087	0.336357	0.336686	0.336207	0.332953	0.334549
610	-1381.22	-1569.42	188.197	0.294313	0.296267	0.287116	0.305867	0.307472	0.290411	0.26383	0.254483	0.256167	0.253302	0.255875	0.27238	0.264034	0.277966	0.284617	0.27948	0.297265	0.297862	0.325985	0.313141	0.313777	0.30444	0.319913	0.316973	0.310125	0.343638	0.357001	0.32489	0.32358	0.316122	0.313946	0.338616	0.351468	0.357739	0.361445	0.364393	0.36849	0.376795	0.37886	0.39044	0.382968	0.361408	0.372622	0.374	0.361689	0.366254	0.365541	0.378986	0.393052	0.377962	0.379734
620	-1243.69	-1569.24	325.551	0.229226	0.230287	0.230646	0.231537	0.231111	0.230357	0.23058	0.22982	0.229058	0.229009	0.229628	0.229214	0.230001	0.231478	0.232773	0.233251	0.233073	0.232982	0.234004	0.235239	0.234438	0.234871	0.235447	0.236774	0.235808	0.234798	0.234527	0.234234	0.233269	0.234163	0.234714	0.234831	0.235129	0.237047	0.237782	0.237772	0.236565	0.237285	0.23724	0.236998	0.237288	0.237746	0.237777	0.237986	0.237587	0.236698	0.23697	0.237891	0.238408	0.238674	0.238466
630	-1200.61	-1569.58	368.972	0.287505	0.287045	0.286119	0.286632	0.286155	0.286753	0.286722	0.285463	0.283698	0.286041	0.285033	0.285995	0.285529	0.287276	0.287416	0.288207	0.287694	0.288807	0.288228	0.289679	0.288839	0.288991	0.288835	0.288193	0.287738	0.289722	0.289815	0.289189	0.2895	0.289563	0.290897	0.289615	0.290821	0.290481	0.29083	0.290979	0.292405	0.291725	0.292008	0.292026	0.29205	0.292874	0.29305	0.292471	0.292306	0.291965	0.291824	0.292712	0.292091	0.29338	0.29427
640	-1352.03	-1569.26	217.23	0.289793	0.297161	0.297904	0.295385	0.292824	0.290106	0.290648	0.290185	0.288455	0.290454	0.294406	0.297821	0.298714	0.302916	0.300495	0.305931	0.309628	0.311496	0.310594	0.306159	0.29822	0.312179	0.305998	0.308571	0.31256	0.313337	0.315762	0.321316	0.312386	0.315026	0.315832	0.312661	0.319724	0.315586	0.316177	0.32323	0.317623	0.323061	0.333537	0.336862	0.329963	0.327686	0.326372	0.324472	0.315839	0.321515	0.327547	0.333362	0.335254	0.342678	0.339798
650	-1229.97	-1569.06	339.097	0.243643	0.24384	0.244362	0.244472	0.245129	0.244698	0.24512	0.24509	0.24566	0.245412	0.244948	0.244599	0.244339	0.244537	0.244683	0.245284	0.245631	0.244982	0.244656	0.244539	0.244774	0.244584	0.244875	0.245153	0.245258	0.24626	0.246301	0.246351	0.246515	0.246254	0.246232	0.246766	0.246356	0.245834	0.245932	0.246368	0.246433	0.246406	0.246769	0.247107	0.247529	0.246902	0.246645	0.246289	0.246127	0.246462	0.246356	0.245823	0.246779	0.247005	0.247283
660	-1371.45	-1569.95	198.499	0.237288	0.226021	0.223709	0.222955	0.215814	0.224122	0.229465	0.235604	0.238865	0.235559	0.238247	0.229054	0.23755	0.235476	0.237661	0.231563	0.233584	0.232292	0.22489	0.217102	0.220979	0.231094	0.236791	0.241322	0.24855	0.236728	0.23212	0.23163	0.238426	0.243939	0.248664	0.248088	0.243383	0.244844	0.258931	0.248309	0.25359	0.246231	0.25427	0.263761	0.251265	0.234901	0.232996	0.242028	0.246434	0.243449	0.243909	0.237837	0.247084	0.253388	0.254852
670	-1344.85	-1569.07	224.217	0.262219	0.262961	0.261818	0.266226	0.265643	0.273856	0.275374	0.27567	0.27866	0.273598	0.278918	0.277471	0.276149	0.284115	0.283783	0.283252	0.271432	0.272541	0.266569	0.272332	0.274944	0.275295	0.270703	0.270269	0.267575	0.271401	0.275705	0.27327	0.277543	0.278707	0.281672	0.27829	0.284776	0.283202	0.283767	0.285967	0.287618	0.293899	0.295172	0.287376	0.286524	0.286396	0.283452	0.286721	0.29036	0.29054	0.286314	0.28012	0.285024	0.287215	0.28704
680	-1331.33	-1570.17	238.836	0.256722	0.261466	0.264492	0.269908	0.277317	0.275781	0.264022	0.267292	0.263734	0.265467	0.280418	0.280651	0.274605	0.273689	0.273663	0.274737	0.271978	0.268732	0.273019	0.271348	0.271938	0.263392	0.26169	0.271853	0.264268	0.265155	0.265906	0.271429	0.276596	0.273306	0.274949	0.269799	0.271462	0.274065	0.274648	0.276159	0.278578	0.277927	0.287598	0.299359	0.29723	0.28705	0.28785	0.288892	0.291923	0.285548	0.283305	0.282011	0.274175	0.278261	0.273222
690	-1249.11	-1569.77	320.654	0.250855	0.249916	0.249692	0.251523	0.249316	0.250957	0.250477	0.249212	0.251917	0.254832	0.254457	0.253212	0.25555	0.254592	0.254582	0.253397	0.253288	0.253737	0.252989	0.253015	0.253175	0.251207	0.249967	0.249856	0.250971	0.252471	0.253922	0.255034	0.256461	0.253376	0.255121	0.253672	0.252049	0.25286	0.253214	0.254867	0.254274	0.258642	0.259806	0.260377	0.260569	0.263498	0.26104	0.260802	0.262226	0.259788	0.2605	0.259479	0.256063	0.25326	0.251685
700	-1336.93	-1567.87	230.938	0.263316	0.265377	0.270983	0.276902	0.267935	0.26565	0.268059	0.267563	0.277567	0.279497	0.274455	0.277375	0.274389	0.286516	0.285968	0.282559	0.274717	0.267229	0.271369	0.273091	0.26692	0.258996	0.264742	0.261258	0.259304	0.25803	0.261073	0.258446	0.268166	0.276723	0.28094	0.278236	0.269106	0.275823	0.283842	0.278866	0.278432	0.271416	0.273077	0.281617	0.299975	0.296368	0.293091	0.301146	0.28844	0.289203	0.287	0.280587	0.291471	0.280744	0.267969
710	-1368.81	-1567.57	198.757	0.238321	0.227376	0.229259	0.228687	0.230623	0.228573	0.224553	0.227455	0.226918	0.232621	0.228186	0.233258	0.225684	0.225521	0.222983	0.216506	0.213171	0.20073	0.206615	0.212828	0.217	0.210795	0.220831	0.22031	0.207998	0.205803	0.20135	0.19967	0.203565	0.213709	0.226363	0.223173	0.229546	0.226205	0.234278	0.23214	0.236941	0.234049	0.245381	0.251001	0.247068	0.24427	0.25156	0.255067	0.245325	0.243565	0.246794	0.245442	0.246585	0.245264	0.231531
720	-1106.82	-1568.6	461.781	0.25888	0.258865	0.258793	0.258592	0.258624	0.258693	0.258646	0.258675	0.258666	0.25863	0.258726	0.258662	0.25873	0.258565	0.25848	0.258405	0.258384	0.258261	0.258305	0.258453	0.258367	0.258355	0.258397	0.258233	0.258161	0.258146	0.258144	0.25811	0.258239	0.258395	0.258479	0.258529	0.258615	0.258676	0.258639	0.258624	0.258727	0.258746	0.258663	0.258778	0.258921	0.258905	0.258948	0.25899	0.258922	0.258811	0.258859	0.258816	0.258763	0.258707	0.258766
730	-1302	-1567.49	265.491	0.2655	0.264006	0.261374	0.262062	0.262313	0.261289	0.255414	0.25344	0.254566	0.255649	0.253199	0.250585	0.247871	0.245149	0.245407	0.246972	0.247123	0.246422	0.243942	0.251688	0.249557	0.245395	0.242061	0.242232	0.236222	0.232198	0.239795	0.247039	0.246082	0.242718	0.244593	0.250211	0.252903	0.255978	0.255719	0.257595	0.26055	0.255757	0.264218	0.266314	0.266691	0.264772	0.267478	0.268278	0.271389	0.264518	0.266125	0.271667	0.270677	0.264102	0.261042
740	-1325	-1568.05	243.052	0.245015	0.243733	0.238506	0.238589	0.235175	0.235297	0.230939	0.228631	0.226381	0.226736	0.222851	0.224732	0.21927	0.21519	0.217437	0.215285	0.219617	0.222056	0.220195	0.224998	0.220604	0.222296	0.21769	0.213263	0.211095	0.215983	0.217374	0.219393	0.22105	0.222712	0.216449	0.221524	0.224724	0.228654	0.231048	0.229683	0.227914	0.22631	0.225505	0.225964	0.238522	0.243784	0.247143	0.243591	0.247626	0.245771	0.242856	0.237476	0.245912	0.251055	0.25141
750	-1321.42	-1567.19	245.77	0.274627	0.270343	0.266171	0.269137	0.273824	0.26689	0.268209	0.263724	0.264972	0.256161	0.243677	0.242373	0.235657	0.231496	0.231671	0.228247	0.231213	0.23236	0.231928	0.232088	0.222104	0.224309	0.221634	0.227967	0.23169	0.231601	0.236339	0.23991	0.237882	0.233246	0.235611	0.23483	0.236119	0.23885	0.24785	0.250429	0.249933	0.255261	0.266404	0.26504	0.277216	0.28608	0.277607	0.281966	0.275682	0.278254	0.283317	0.286172	0.295593	0.295379	0.286178
760	-1377.86	-1568.77	190.906	0.284679	0.297748	0.306042	0.305215	0.283288	0.29021	0.289472	0.284942	0.276706	0.277093	0.275039	0.268052	0.247313	0.234782	0.236022	0.235763	0.223462	0.237644	0.238352	0.245396	0.247118	0.239202	0.244967	0.245031	0.241201	0.245983	0.248302	0.254831	0.244797	0.23698	0.242926	0.254809	0.248825	0.244593	0.248727	0.256876	0.262239	0.266754	0.294564	0.294853	0.298064	0.301564	0.311609	0.305428	0.324515	0.332455	0.316861	0.323934	0.320536	0.31347	0.310146
770	-1319.98	-1567.63	247.65	0.250187	0.24681	0.250873	0.254526	0.242127	0.240273	0.238577	0.243425	0.240205	0.237652	0.235292	0.230337	0.22887	0.223569	0.21973	0.217157	0.213838	0.214554	0.217673	0.220235	0.221949	0.220255	0.217149	0.220545	0.222546	0.223699	0.223644	0.224386	0.224339	0.224184	0.224782	0.227179	0.225121	0.225929	0.22978	0.233426	0.242457	0.243052	0.244478	0.25233	0.263945	0.262368	0.26456	0.263375	0.258632	0.263935	0.25993	0.259192	0.259103	0.261368	0.260994
780	-1354.91	-1569.61	214.693	0.249289	0.248763	0.255133	0.248742	0.244543	0.238936	0.24154	0.242309	0.241252	0.232307	0.233171	0.243189	0.235734	0.223095	0.217061	0.206579	0.211667	0.207785	0.203989	0.202122	0.206977	0.197404	0.199736	0.212068	0.210357	0.218932	0.213999	0.219055	0.207901	0.221397	0.217938	0.223161	0.225613	0.231334	0.233769	0.232044	0.239994	0.23744	0.243756	0.252998	0.258833	0.263479	0.266556	0.263646	0.261492	0.271276	0.270586	0.282723	0.280193	0.272215	0.280893
790	-1346.37	-1569.79	223.418	0.214588	0.213926	0.208722	0.209379	0.211462	0.205571	0.206601	0.205123	0.195006	0.192306	0.194463	0.196717	0.191049	0.186487	0.187504	0.19085	0.187223	0.187988	0.181371	0.186329	0.183077	0.177935	0.177109	0.18311	0.185336	0.185888	0.188072	0.187213	0.187545	0.183811	0.191717	0.186639	0.191472	0.196964	0.204118	0.20613	0.208981	0.210259	0.207008	0.202081	0.208931	0.220984	0.219205	0.214311	0.215689	0.214728	0.210742	0.210101	0.212148	0.208698	0.209935
800	-1331.01	-1566.94	235.932	0.290887	0.295817	0.289203	0.290112	0.294617	0.289961	0.282292	0.273326	0.265505	0.265938	0.261029	0.260299	0.254539	0.246026	0.247711	0.246367	0.246744	0.248253	0.245109	0.244656	0.244864	0.24804	0.252493	0.251216	0.249227	0.252076	0.25242	0.264611	0.262772	0.263381	0.261817	0.265105	0.263777	0.266448	0.26385	0.274603	0.281875	0.284126	0.288601	0.28537	0.292267	0.297194	0.291549	0.292745	0.295106	0.298585	0.299686	0.297733	0.295643	0.304119	0.300789
810	-1396.42	-1567.52	171.102	0.242066	0.244811	0.249992	0.246191	0.22859	0.22522	0.225296	0.221007	0.215777	0.210792	0.207045	0.205079	0.209301	0.208371	0.206712	0.203857	0.211397	0.209727	0.214768	0.214662	0.214847	0.210447	0.212526	0.218683	0.218512	0.217564	0.21679	0.214297	0.221706	0.229995	0.225602	0.225286	0.229404	0.22703	0.228173	0.235566	0.234268	0.234832	0.236847	0.241877	0.250559	0.24801	0.24704	0.24671	0.244099	0.242832	0.229065	0.232779	0.244344	0.239865	0.236024
820	-1376.92	-1570.54	193.618	0.199632	0.198605	0.197249	0.218073	0.219608	0.226909	0.202175	0.189958	0.200133	0.19076	0.186635	0.18323	0.18058	0.17415	0.175628	0.176797	0.176117	0.171871	0.164734	0.17518	0.176046	0.16845	0.177653	0.184046	0.172969	0.185027	0.184297	0.188674	0.18388	0.179434	0.192163	0.198863	0.187146	0.199776	0.208282	0.203128	0.207975	0.214418	0.215574	0.212305	0.222857	0.235945	0.233368	0.243773	0.230854	0.236355	0.24098	0.229508	0.224541	0.222617	0.218322
830	-1341.02	-1570.06	229.042	0.230266	0.220868	0.216439	0.222507	0.226987	0.216606	0.22612	0.217235	0.222664	0.207476	0.200398	0.195604	0.184213	0.187224	0.180329	0.185365	0.182065	0.175961	0.181378	0.183388	0.18109	0.181232	0.186939	0.193	0.19189	0.187682	0.203358	0.196235	0.205566	0.197964	0.193312	0.197481	0.199283	0.201558	0.207603	0.202494	0.209227	0.221508	0.224898	0.222311	0.241532	0.244658	0.242619	0.252227	0.237161	0.242788	0.234656	0.229331	0.23491	0.235419	0.235818
840	-1296.27	-1568.54	272.272	0.301822	0.3054	0.303968	0.309381	0.308997	0.306688	0.306209	0.310982	0.313519	0.315727	0.309829	0.308499	0.300202	0.294583	0.290915	0.28775	0.285854	0.278959	0.280728	0.284429	0.288157	0.291727	0.290863	0.295394	0.300116	0.296884	0.29957	0.296914	0.299264	0.298802	0.305321	0.307977	0.305721	0.304774	0.300137	0.303138	0.304987	0.30924	0.316223	0.311767	0.314932	0.317107	0.318839	0.314811	0.311921	0.312443	0.312103	0.319907	0.321033	0.323442	0.320943
850	-1361.88	-1567.57	205.69	0.263242	0.258777	0.256148	0.268091	0.255765	0.249402	0.251505	0.257655	0.263244	0.265492	0.250521	0.249296	0.257194	0.251246	0.246752	0.239154	0.235742	0.236326	0.235652	0.225211	0.231881	0.238973	0.259869	0.252852	0.255769	0.258647	0.25001	0.26288	0.25968	0.251009	0.258284	0.264699	0.256981	0.257922	0.262599	0.275461	0.278287	0.276138	0.273218	0.281368	0.273458	0.267773	0.27678	0.280578	0.289693	0.275016	0.278179	0.294142	0.280148	0.280303	0.291304
860	-1243.67	-1569.66	325.987	0.241377	0.242147	0.242897	0.244108	0.241442	0.243008	0.242267	0.242793	0.24328	0.244454	0.24214	0.240376	0.238283	0.237922	0.23733	0.237313	0.235005	0.234664	0.2338	0.232955	0.233775	0.233392	0.235325	0.237238	0.241345	0.244445	0.242822	0.244531	0.244041	0.243411	0.244191	0.243944	0.244984	0.246792	0.246618	0.248978	0.248177	0.24975	0.249856	0.249865	0.248257	0.248806	0.244675	0.247029	0.248158	0.248629	0.247389	0.249129	0.250368	0.249281	0.251196
870	-1338.9	-1567.69	228.793	0.243515	0.246468	0.241786	0.240849	0.247185	0.242379	0.251704	0.248682	0.250483	0.245358	0.251334	0.24472	0.237489	0.236418	0.232584	0.231737	0.22673	0.21991	0.21654	0.219997	0.218795	0.220679	0.221886	0.225885	0.236375	0.240884	0.23949	0.249889	0.24611	0.246211	0.250581	0.254043	0.25456	0.253304	0.256445	0.263977	0.260588	0.263429	0.259374	0.262506	0.260911	0.2715	0.268055	0.266767	0.266995	0.271574	0.276777	0.278831	0.282662	0.276546	0.277536
880	-1281.57	-1568.98	287.406	0.286169	0.28572	0.289267	0.286863	0.28427	0.28824	0.282932	0.282992	0.285201	0.28213	0.283173	0.278863	0.278565	0.275138	0.276359	0.265508	0.266402	0.261829	0.263448	0.266043	0.269109	0.276787	0.281967	0.270744	0.263499	0.263862	0.270022	0.27444	0.27564	0.273781	0.284423	0.288157	0.292569	0.298752	0.305272	0.299113	0.293812	0.291109	0.298066	0.30253	0.300766	0.29918	0.29276	0.29312	0.306523	0.302654	0.304265	0.316898	0.309899	0.316238	0.305085
890	-1237.09	-1569	331.912	0.271517	0.272946	0.272904	0.27542	0.277997	0.277606	0.276605	0.277462	0.276092	0.275833	0.273905	0.27342	0.271766	0.271797	0.268948	0.268763	0.271008	0.270678	0.271154	0.268152	0.268014	0.27089	0.268113	0.269797	0.271535	0.274866	0.274283	0.271257	0.275232	0.277321	0.280183	0.280184	0.281909	0.281118	0.279589	0.281243	0.280234	0.275167	0.27667	0.278555	0.276584	0.276976	0.279533	0.282444	0.28364	0.283523	0.283311	0.283153	0.282976	0.282645	0.281516
900	-1274.73	-1567.58	292.849	0.270026	0.268641	0.269783	0.268884	0.268284	0.269062	0.268065	0.271784	0.270185	0.270048	0.270179	0.268491	0.266173	0.265775	0.264884	0.264163	0.265076	0.265286	0.264408	0.263417	0.263399	0.264361	0.263026	0.265301	0.266787	0.26889	0.269503	0.272237	0.273317	0.271562	0.273706	0.273467	0.273294	0.274612	0.277945	0.27789	0.276801	0.276577	0.277434	0.274667	0.273521	0.274151	0.273827	0.273288	0.275613	0.275454	0.277395	0.278632	0.278234	0.277643	0.279875
910	-1408.2	-1565.78	157.581	0.237948	0.249555	0.242651	0.244793	0.243851	0.24292	0.246309	0.254841	0.254125	0.251107	0.244519	0.236913	0.234169	0.234604	0.227597	0.219399	0.221218	0.215624	0.212031	0.218504	0.220073	0.212215	0.224214	0.235138	0.241055	0.258976	0.255889	0.249997	0.257707	0.26451	0.276656	0.277588	0.270379	0.278133	0.287685	0.293836	0.297913	0.293428	0.295269	0.291856	0.280288	0.27928	0.293473	0.30825	0.302209	0.298769	0.305211	0.309924	0.318312	0.331545	0.347835
