Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
8760	1	-1546.65	-1570.65	24.0002	0.202864	0.221771	0.230638	0.231457	0.249888	0.258157	0.263423	0.244668	0.243554	0.242057	0.237634
8761	1	-1545.87	-1569.68	23.8086	0.233141	0.245791	0.251541	0.241673	0.228386	0.225035	0.233284	0.236498	0.22688	0.229899	0.262784
8762	1	-1544.17	-1570.74	26.5761	0.186098	0.185769	0.190267	0.188165	0.187878	0.174249	0.179326	0.180839	0.192588	0.196323	0.196503
8763	1	-1549.28	-1572.23	22.951	0.172578	0.16125	0.152994	0.141913	0.138318	0.134533	0.139928	0.141422	0.146813	0.142216	0.135205
8764	1	-1546.35	-1568.62	22.2682	0.195744	0.203218	0.183309	0.191495	0.196504	0.194439	0.195651	0.200799	0.184623	0.18754	0.184242
8765	1	-1547.52	-1569.19	21.6727	0.136927	0.144433	0.14417	0.144671	0.131201	0.13472	0.133385	0.132413	0.126419	0.126046	0.123353
8766	1	-1547	-1570.49	23.488	0.233985	0.255309	0.267142	0.251496	0.284477	0.261155	0.254447	0.259581	0.251593	0.243905	0.241587
8767	1	-1549.56	-1571.3	21.7379	0.264676	0.309903	0.324825	0.314032	0.318144	0.302297	0.267576	0.272984	0.279969	0.265514	0.260325
8768	1	-1551.11	-1570.07	18.9599	0.260281	0.291426	0.332615	0.301106	0.325905	0.312185	0.294014	0.297924	0.295942	0.286605	0.301862
8769	1	-1547.17	-1569.82	22.6513	0.223416	0.241417	0.246916	0.257316	0.23935	0.231561	0.225381	0.227478	0.243685	0.243493	0.232752
8770	1	-1543.37	-1569.89	26.5171	0.245921	0.2476	0.24761	0.252045	0.246673	0.241643	0.226966	0.235625	0.242012	0.245915	0.239489
8771	1	-1543.75	-1569.14	25.3857	0.198674	0.2078	0.218175	0.219269	0.210847	0.203726	0.204784	0.184882	0.191068	0.18255	0.182544
8772	1	-1550.4	-1568.84	18.4461	0.185003	0.203581	0.204302	0.217071	0.221701	0.226694	0.21469	0.213385	0.218745	0.221016	0.252557
8773	1	-1549.83	-1568.4	18.5699	0.169811	0.164805	0.172362	0.185698	0.181623	0.199297	0.184858	0.179274	0.163335	0.153733	0.164886
8774	1	-1551.83	-1569.74	17.9074	0.236421	0.249049	0.24294	0.233156	0.251699	0.240521	0.215071	0.21501	0.207432	0.192888	0.179884
8775	1	-1549.27	-1571.46	22.1875	0.263317	0.292687	0.278489	0.279596	0.274789	0.273847	0.270259	0.28564	0.275076	0.285818	0.309146
8776	1	-1546.59	-1569.82	23.2343	0.204247	0.215804	0.216022	0.227947	0.222604	0.228144	0.227664	0.221111	0.254964	0.240812	0.245399
8777	1	-1553.21	-1567.87	14.6553	0.165665	0.160755	0.166403	0.1825	0.171978	0.177848	0.186193	0.183939	0.195239	0.202656	0.219833
8778	1	-1547.47	-1568.82	21.3513	0.209203	0.216133	0.214023	0.219675	0.243192	0.228775	0.241188	0.231486	0.234082	0.268944	0.269421
8779	1	-1552.77	-1569.55	16.7826	0.16844	0.173942	0.18342	0.173474	0.170627	0.195677	0.194891	0.192069	0.186076	0.1835	0.171302
8780	1	-1546.66	-1569.28	22.6202	0.174304	0.190307	0.191877	0.200636	0.184337	0.176966	0.173473	0.190636	0.201605	0.208092	0.224921
8781	1	-1542.72	-1567.83	25.1133	0.179331	0.189337	0.196216	0.190577	0.193307	0.196284	0.20028	0.195299	0.195811	0.206284	0.211116
8782	1	-1545.49	-1567.31	21.8234	0.180234	0.196843	0.195253	0.212046	0.231345	0.21351	0.214346	0.226518	0.221086	0.211101	0.214661
8783	1	-1547.96	-1568.37	20.4092	0.173711	0.188671	0.189974	0.195692	0.201745	0.203625	0.199599	0.20155	0.189588	0.195071	0.210232
8784	1	-1550.04	-1568.89	18.8552	0.129715	0.141697	0.14518	0.141938	0.1524	0.151622	0.138315	0.130353	0.132891	0.139882	0.13723
8785	1	-1556	-1570.38	14.3752	0.176917	0.187725	0.187309	0.188709	0.193843	0.210279	0.225252	0.197483	0.180037	0.163165	0.158478
8786	1	-1545.73	-1569.04	23.3126	0.178662	0.196629	0.202527	0.209684	0.203512	0.206836	0.200151	0.208663	0.202481	0.195994	0.214876
8787	1	-1545.58	-1567.6	22.0207	0.175753	0.197945	0.209292	0.199901	0.202362	0.211169	0.216506	0.199769	0.194623	0.183394	0.178954
8788	1	-1549.5	-1566.9	17.4003	0.135147	0.155307	0.153522	0.154697	0.139107	0.141164	0.142728	0.130314	0.135709	0.140647	0.136868
8789	1	-1544.46	-1568.28	23.8269	0.151734	0.161672	0.165218	0.1767	0.170112	0.178981	0.175133	0.169569	0.159496	0.155308	0.161616
8790	1	-1553.23	-1569.98	16.7485	0.186866	0.179656	0.209835	0.210496	0.241099	0.257195	0.257887	0.233295	0.236483	0.221391	0.235495
8791	1	-1545.52	-1570.53	25.01	0.220147	0.228587	0.257981	0.27819	0.272482	0.250529	0.258056	0.256011	0.272891	0.261	0.268325
8792	1	-1543.94	-1568.5	24.5558	0.128569	0.127703	0.127917	0.138764	0.148345	0.164415	0.172353	0.171599	0.173577	0.182151	0.184824
8793	1	-1551.8	-1572.12	20.3241	0.268861	0.272369	0.269604	0.292229	0.310948	0.334766	0.358678	0.343813	0.348226	0.34898	0.390732
8794	1	-1550.52	-1572.98	22.4553	0.10978	0.109705	0.115783	0.116899	0.11869	0.10896	0.110847	0.124925	0.132363	0.126614	0.131441
8795	1	-1550.34	-1568.87	18.5272	0.148565	0.158402	0.15408	0.149293	0.173452	0.172617	0.169786	0.166315	0.164147	0.157873	0.168871
8796	1	-1544.69	-1570.05	25.3662	0.0945367	0.101555	0.103756	0.0982466	0.0970704	0.0971658	0.0951995	0.0942558	0.090272	0.0912509	0.0819788
8797	1	-1548.02	-1568.95	20.9279	0.141343	0.155017	0.156757	0.157566	0.146978	0.130532	0.134826	0.125255	0.121621	0.1207	0.116234
8798	1	-1545.76	-1569.83	24.0684	0.186184	0.192678	0.199571	0.190754	0.187549	0.191842	0.177283	0.166212	0.16428	0.162894	0.184571
8799	1	-1545.56	-1571.31	25.7499	0.16556	0.163688	0.14307	0.148029	0.148758	0.149442	0.155706	0.149073	0.146223	0.140515	0.134348
8800	1	-1545.63	-1569	23.3759	0.169599	0.171554	0.169822	0.18133	0.170278	0.164373	0.163392	0.151222	0.157949	0.169915	0.153701
8801	1	-1549.48	-1567.04	17.5551	0.147131	0.13807	0.151458	0.166637	0.151189	0.154207	0.146751	0.149307	0.148704	0.157282	0.161238
8802	1	-1553.96	-1569.33	15.3632	0.214362	0.19561	0.208028	0.214814	0.234492	0.239777	0.230529	0.220652	0.194423	0.17716	0.194401
8803	1	-1543.63	-1567.46	23.8336	0.12253	0.141694	0.144938	0.156183	0.157181	0.170328	0.171596	0.16481	0.159551	0.16236	0.162207
8804	1	-1546.53	-1568.41	21.8783	0.193012	0.184986	0.181843	0.196093	0.191487	0.200452	0.194525	0.204143	0.198115	0.198797	0.192694
8805	1	-1558.44	-1570.74	12.2995	0.173116	0.151352	0.155889	0.188476	0.193976	0.190847	0.173115	0.163627	0.160586	0.16913	0.17136
8806	1	-1545.06	-1570.01	24.9487	0.166093	0.171926	0.173082	0.181147	0.187942	0.21576	0.224351	0.208511	0.214742	0.217018	0.206442
8807	1	-1550.99	-1570.29	19.297	0.218164	0.220513	0.228955	0.235539	0.227209	0.24581	0.229841	0.235548	0.225396	0.232681	0.206616
8808	1	-1552.4	-1574.17	21.7729	0.154186	0.150683	0.153374	0.148514	0.143585	0.148313	0.149804	0.168238	0.178842	0.17303	0.189484
8809	1	-1545.46	-1567.24	21.7842	0.159947	0.152977	0.160404	0.163801	0.184709	0.18957	0.183643	0.181405	0.179957	0.196368	0.197961
8810	1	-1551.12	-1569.77	18.6583	0.116167	0.124956	0.130995	0.128273	0.1436	0.15103	0.15251	0.163073	0.166139	0.179944	0.1725
8811	1	-1553.03	-1568.5	15.4714	0.154255	0.145901	0.149224	0.161668	0.193935	0.225433	0.231389	0.242622	0.227867	0.210791	0.217024
8812	1	-1544.84	-1569.09	24.2508	0.202092	0.220931	0.235229	0.238686	0.24057	0.225583	0.224555	0.232645	0.22681	0.231283	0.22257
8813	1	-1550.98	-1569.94	18.9654	0.2296	0.236607	0.237552	0.246872	0.25441	0.264859	0.224027	0.243614	0.284294	0.284635	0.294732
8814	1	-1549.53	-1569.05	19.5235	0.185381	0.197785	0.207016	0.207447	0.22393	0.246632	0.226318	0.21864	0.217745	0.214192	0.213872
8815	1	-1550.42	-1571.57	21.1474	0.283249	0.266162	0.269013	0.294942	0.323921	0.313909	0.320739	0.330979	0.307413	0.310989	0.282075
8816	1	-1544.63	-1568.93	24.3002	0.13637	0.150298	0.16202	0.157205	0.167154	0.184359	0.183453	0.196194	0.190349	0.191576	0.194635
8817	1	-1551.68	-1569.46	17.7834	0.240693	0.251872	0.317792	0.310301	0.318767	0.304905	0.308262	0.313474	0.308815	0.327196	0.34683
8818	1	-1551.97	-1569.79	17.8199	0.134373	0.132524	0.1513	0.161023	0.186004	0.19585	0.188788	0.201271	0.207187	0.237297	0.213177
8819	1	-1550.04	-1567.8	17.7568	0.142313	0.154317	0.149925	0.148919	0.147628	0.157493	0.163782	0.154479	0.167756	0.177574	0.1835
8820	1	-1551.37	-1571.29	19.9138	0.160291	0.166672	0.16827	0.150102	0.149848	0.153033	0.15393	0.161379	0.172671	0.197859	0.188459
8821	1	-1545.6	-1570.34	24.7368	0.174502	0.1612	0.172333	0.166824	0.16737	0.174488	0.18187	0.192948	0.191667	0.199589	0.186452
8822	1	-1541.09	-1568.69	27.5986	0.187731	0.183024	0.192309	0.19765	0.210141	0.215933	0.220872	0.225009	0.231567	0.227268	0.22416
8823	1	-1546.65	-1568.37	21.721	0.18869	0.184436	0.186469	0.206025	0.216454	0.232193	0.230832	0.242274	0.248527	0.244015	0.231563
8824	1	-1543.75	-1568.53	24.7725	0.214991	0.215007	0.21375	0.23957	0.245471	0.249008	0.249564	0.244441	0.254425	0.258201	0.247149
8825	1	-1547.66	-1568.99	21.331	0.111002	0.115272	0.119104	0.11675	0.118349	0.123064	0.125891	0.117558	0.119556	0.12144	0.108014
8826	1	-1550.4	-1568.17	17.7691	0.198974	0.234097	0.2384	0.229762	0.237787	0.237325	0.277789	0.269653	0.247251	0.267823	0.273926
8827	1	-1549.9	-1570.39	20.487	0.193833	0.195585	0.196379	0.18819	0.201569	0.215409	0.207522	0.212423	0.182424	0.172854	0.169165
8828	1	-1551.95	-1570.59	18.6417	0.227893	0.223461	0.246693	0.301198	0.319195	0.330675	0.348052	0.299942	0.293157	0.300747	0.30957
8829	1	-1552.01	-1572.14	20.1374	0.127699	0.142436	0.156024	0.165426	0.184348	0.183736	0.193963	0.184876	0.17042	0.178799	0.171118
8830	1	-1549.26	-1570.71	21.4539	0.123225	0.131616	0.125491	0.119003	0.125105	0.136647	0.127807	0.120506	0.121232	0.125239	0.126989
8831	1	-1545.38	-1569.64	24.2597	0.230596	0.217624	0.212781	0.226705	0.250722	0.272573	0.267673	0.271047	0.264458	0.238699	0.234853
8832	1	-1547.14	-1571.06	23.9238	0.27612	0.274685	0.278332	0.297877	0.326062	0.307198	0.284139	0.271149	0.280792	0.298114	0.306376
8833	1	-1546.83	-1573.29	26.4617	0.164875	0.16345	0.162898	0.170384	0.178135	0.177362	0.155578	0.141574	0.13744	0.136122	0.136968
8834	1	-1545.35	-1569.71	24.3657	0.251284	0.251104	0.266474	0.258869	0.25772	0.25938	0.257903	0.269527	0.251527	0.244993	0.270126
8835	1	-1548.47	-1568.82	20.3451	0.171018	0.18665	0.19668	0.204911	0.215806	0.214408	0.192756	0.199	0.209827	0.204281	0.214947
8836	1	-1552.35	-1569.43	17.0792	0.223416	0.229396	0.221535	0.240457	0.260749	0.25862	0.276541	0.260796	0.271221	0.31142	0.315195
8837	1	-1548.11	-1569.66	21.5492	0.199427	0.199047	0.200016	0.221573	0.227937	0.245789	0.250149	0.239153	0.25241	0.252637	0.256053
8838	1	-1550.38	-1570.78	20.4045	0.210588	0.220805	0.204255	0.201742	0.201443	0.219779	0.237894	0.237063	0.214805	0.225207	0.250609
8839	1	-1547.1	-1570	22.8955	0.200276	0.211777	0.216909	0.22434	0.223708	0.230224	0.213017	0.20518	0.217096	0.203518	0.191011
8840	1	-1545.04	-1571.89	26.8468	0.183688	0.198472	0.205999	0.200163	0.19346	0.205474	0.193411	0.186113	0.183634	0.180198	0.177906
8841	1	-1547.21	-1571.7	24.4881	0.227436	0.231563	0.245979	0.266061	0.273458	0.263249	0.26324	0.234805	0.226104	0.224493	0.228057
8842	1	-1551.62	-1571.7	20.08	0.208971	0.182709	0.190798	0.184774	0.191735	0.200776	0.211378	0.203578	0.188328	0.195459	0.213408
8843	1	-1543.36	-1569.39	26.0275	0.196447	0.188725	0.198665	0.206764	0.201001	0.198539	0.208276	0.205536	0.183535	0.197541	0.197616
8844	1	-1545.9	-1568.88	22.9885	0.195125	0.18555	0.196371	0.216461	0.201233	0.213266	0.224407	0.209492	0.204412	0.192072	0.199379
8845	1	-1547.58	-1573.22	25.6335	0.0852888	0.0882559	0.0869409	0.0817075	0.0859001	0.0806838	0.0760242	0.0761945	0.085804	0.0844199	0.0830874
8846	1	-1544.86	-1566.67	21.8055	0.119219	0.121026	0.133624	0.1407	0.143551	0.153567	0.147689	0.138039	0.128791	0.13419	0.126648
8847	1	-1551.41	-1569.66	18.247	0.141477	0.129733	0.129375	0.135844	0.139908	0.13768	0.141126	0.144175	0.142524	0.125756	0.135866
8848	1	-1543.41	-1570.54	27.1309	0.196578	0.197919	0.210187	0.202087	0.197885	0.200458	0.195287	0.19434	0.17362	0.168621	0.180793
8849	1	-1548.93	-1570.05	21.1143	0.254503	0.262121	0.250111	0.246216	0.257029	0.262549	0.25407	0.253472	0.216062	0.234365	0.24201
8850	1	-1543.69	-1567.75	24.0539	0.167642	0.179684	0.181464	0.178631	0.18052	0.18676	0.191475	0.207399	0.209448	0.185613	0.181369
8851	1	-1551.45	-1567.81	16.3645	0.158769	0.157256	0.171365	0.183992	0.197572	0.195195	0.193532	0.205189	0.190697	0.183189	0.166857
8852	1	-1544.63	-1568.39	23.7585	0.15821	0.157509	0.172362	0.179778	0.190816	0.19857	0.195877	0.19641	0.176624	0.165413	0.17487
8853	1	-1549.94	-1571.23	21.2883	0.145277	0.159653	0.159641	0.177032	0.174829	0.176149	0.179143	0.173816	0.169738	0.172347	0.168957
8854	1	-1544.91	-1571.36	26.4425	0.237007	0.248065	0.24173	0.243958	0.247046	0.236166	0.252918	0.242359	0.251292	0.233622	0.2425
8855	1	-1553.8	-1573.19	19.3882	0.096532	0.099745	0.0991433	0.0910833	0.0876435	0.0985543	0.0893166	0.0830786	0.0915172	0.0838161	0.0761585
8856	1	-1544.21	-1568.22	24.0091	0.120553	0.135127	0.150173	0.142232	0.145086	0.142005	0.136323	0.139946	0.147532	0.146306	0.148568
8857	1	-1545.64	-1566.94	21.3058	0.117997	0.124548	0.121897	0.133185	0.144127	0.148662	0.146045	0.138205	0.131881	0.140358	0.140359
8858	1	-1543.28	-1569.52	26.2307	0.212318	0.210442	0.222061	0.210524	0.206609	0.213962	0.224075	0.235201	0.226297	0.2431	0.229896
8859	1	-1546.38	-1568.92	22.5362	0.179392	0.203078	0.196743	0.191617	0.202837	0.196923	0.218123	0.204921	0.194591	0.186041	0.196441
8860	1	-1548.24	-1573.59	25.3579	0.110244	0.112589	0.120073	0.120406	0.113494	0.111	0.112836	0.119904	0.123396	0.122014	0.119748
8861	1	-1549.5	-1568.47	18.9722	0.124702	0.120954	0.116988	0.129667	0.122524	0.125796	0.140028	0.155904	0.146632	0.132267	0.126919
8862	1	-1550.4	-1566.59	16.1862	0.105483	0.126359	0.132397	0.139877	0.143454	0.13601	0.141874	0.158509	0.146961	0.151612	0.159313
8863	1	-1543.84	-1567.45	23.6133	0.155136	0.16338	0.178533	0.189104	0.201244	0.202525	0.213033	0.209335	0.202799	0.220948	0.21067
8864	1	-1552.64	-1568.48	15.8368	0.170956	0.178605	0.195432	0.204733	0.210187	0.203043	0.219653	0.208463	0.23088	0.25507	0.225073
8865	1	-1544.73	-1567.86	23.1271	0.147654	0.153024	0.176322	0.172174	0.174162	0.18412	0.177962	0.197338	0.199061	0.194399	0.1952
8866	1	-1546.18	-1570.14	23.9607	0.122051	0.133446	0.132746	0.142532	0.144243	0.141909	0.152696	0.155159	0.159033	0.151003	0.167507
8867	1	-1542.44	-1569.37	26.9315	0.217074	0.222197	0.213347	0.237267	0.243839	0.250683	0.244989	0.243192	0.242148	0.244214	0.24635
8868	1	-1545.99	-1568.9	22.9109	0.195119	0.191216	0.210097	0.223269	0.223344	0.226649	0.200799	0.212378	0.216036	0.231312	0.25658
8869	1	-1546.89	-1571.58	24.6879	0.288178	0.288637	0.27115	0.294755	0.297351	0.31547	0.305506	0.276372	0.274303	0.2693	0.288108
8870	1	-1542.86	-1568.29	25.4312	0.199313	0.214324	0.234086	0.235236	0.236429	0.237233	0.246635	0.243297	0.234003	0.213579	0.212818
8871	1	-1547.67	-1566.77	19.1066	0.150854	0.157985	0.164307	0.16128	0.189533	0.191399	0.194196	0.187392	0.175917	0.176637	0.172459
8872	1	-1541.85	-1567.88	26.0322	0.144008	0.150026	0.157944	0.152793	0.148089	0.150765	0.14914	0.161319	0.157307	0.151038	0.150466
8873	1	-1548.72	-1569.91	21.1888	0.188496	0.191651	0.18233	0.178041	0.178246	0.195359	0.182821	0.189586	0.209029	0.225727	0.234334
8874	1	-1548.21	-1569.28	21.0633	0.217054	0.218658	0.22323	0.254411	0.249237	0.265335	0.238274	0.231986	0.241436	0.238972	0.222327
8875	1	-1552.75	-1571.69	18.9348	0.121297	0.124535	0.134761	0.148668	0.138971	0.138964	0.137602	0.137147	0.141232	0.135559	0.12605
8876	1	-1551.67	-1570.2	18.5316	0.184551	0.207558	0.19727	0.197003	0.202205	0.197757	0.182812	0.171321	0.161837	0.155668	0.140186
8877	1	-1554.31	-1568.04	13.732	0.199487	0.205361	0.225121	0.237125	0.235859	0.224308	0.24567	0.207466	0.214958	0.233782	0.242505
8878	1	-1542.31	-1567.84	25.5268	0.149225	0.155648	0.161953	0.170356	0.171616	0.176786	0.163031	0.171756	0.161143	0.161378	0.166327
8879	1	-1546.24	-1567.47	21.2314	0.131066	0.128285	0.130058	0.142664	0.155431	0.166822	0.158746	0.14401	0.135313	0.134248	0.132218
8880	1	-1542.79	-1569.45	26.6537	0.176236	0.184909	0.193132	0.203212	0.204797	0.216503	0.229875	0.20673	0.203938	0.198931	0.200005
8881	1	-1544.17	-1569.78	25.6061	0.257596	0.269227	0.293586	0.292265	0.291441	0.285159	0.272171	0.283081	0.280621	0.27727	0.274069
8882	1	-1546.85	-1567.08	20.2247	0.127707	0.135596	0.139072	0.144456	0.148631	0.153607	0.13933	0.128854	0.120564	0.124384	0.121793
8883	1	-1546.89	-1568.26	21.3667	0.177737	0.195735	0.193314	0.181381	0.193462	0.208121	0.203217	0.186327	0.190019	0.20296	0.182779
8884	1	-1543.93	-1569.61	25.6832	0.168269	0.164839	0.167743	0.182375	0.178183	0.184508	0.16717	0.170319	0.166579	0.172001	0.177215
8885	1	-1544.24	-1568.15	23.9087	0.141697	0.153519	0.155831	0.153338	0.156744	0.161848	0.158055	0.161927	0.150338	0.154526	0.160856
8886	1	-1548.5	-1569.43	20.9347	0.17196	0.183367	0.183644	0.189986	0.18515	0.177048	0.198341	0.181382	0.171275	0.154955	0.167933
8887	1	-1543.76	-1569.09	25.3319	0.167261	0.160562	0.161928	0.167506	0.167915	0.175612	0.184791	0.174971	0.181014	0.186523	0.1793
8888	1	-1553.21	-1570.6	17.3847	0.198735	0.196724	0.196659	0.215341	0.226085	0.229426	0.234176	0.244354	0.24538	0.269992	0.261949
8889	1	-1548.24	-1572.18	23.9372	0.209634	0.189186	0.203591	0.21809	0.230619	0.237541	0.249256	0.261539	0.273407	0.289654	0.263064
8890	1	-1545.18	-1569.07	23.8891	0.196527	0.188292	0.197306	0.198067	0.214112	0.207492	0.206789	0.210371	0.209753	0.210839	0.208438
8891	1	-1549.38	-1568.77	19.3918	0.226252	0.251332	0.264632	0.275778	0.268905	0.247817	0.230781	0.230795	0.217444	0.211021	0.211039
8892	1	-1548.94	-1568.37	19.4321	0.192636	0.184439	0.178772	0.177485	0.167393	0.168588	0.155272	0.166594	0.193879	0.185537	0.17729
8893	1	-1547.02	-1567.47	20.448	0.168473	0.176724	0.171133	0.159765	0.175553	0.182921	0.186718	0.183084	0.180331	0.188963	0.188826
8894	1	-1546.77	-1568.61	21.8334	0.18715	0.199267	0.200639	0.204483	0.220823	0.221055	0.213513	0.226616	0.199262	0.188104	0.191439
8895	1	-1546.72	-1568.49	21.7726	0.105726	0.115711	0.120082	0.125808	0.128893	0.146205	0.132788	0.142285	0.141108	0.135708	0.141749
8896	1	-1553.16	-1571.74	18.574	0.150501	0.136761	0.136487	0.135807	0.122451	0.117818	0.112051	0.105323	0.105162	0.107071	0.0990622
8897	1	-1550.28	-1572.16	21.8808	0.152121	0.14848	0.143812	0.14568	0.148984	0.141741	0.14666	0.130971	0.132588	0.133783	0.135226
8898	1	-1541.55	-1570.77	29.2147	0.225274	0.214093	0.208131	0.218331	0.213365	0.21091	0.216182	0.21945	0.220945	0.220944	0.209661
8899	1	-1547.07	-1569.8	22.7307	0.229904	0.22518	0.24547	0.233933	0.24771	0.27028	0.282148	0.279308	0.266539	0.273138	0.256295
8900	1	-1548.82	-1570.37	21.5515	0.229463	0.226008	0.239494	0.258619	0.248687	0.269954	0.243262	0.233736	0.227419	0.229618	0.231201
8901	1	-1548.26	-1568.5	20.2433	0.155026	0.155724	0.172416	0.182947	0.199717	0.181815	0.165599	0.160933	0.150739	0.155201	0.143652
8902	1	-1549.55	-1568.54	18.9875	0.179195	0.181339	0.185234	0.190975	0.180787	0.171663	0.167078	0.16521	0.172217	0.172122	0.169623
8903	1	-1548.28	-1566.83	18.5577	0.106916	0.105286	0.126039	0.126252	0.12532	0.13191	0.12893	0.123934	0.116226	0.121653	0.130305
8904	1	-1544.6	-1570.95	26.3541	0.179434	0.19052	0.182046	0.177708	0.189712	0.198925	0.191467	0.202083	0.209357	0.212602	0.205744
8905	1	-1544.81	-1568.05	23.2317	0.163055	0.164002	0.167573	0.152819	0.165384	0.176314	0.168677	0.153828	0.169309	0.162418	0.163843
8906	1	-1544.04	-1569.75	25.711	0.169267	0.1675	0.170117	0.177424	0.169867	0.17841	0.167307	0.178086	0.189288	0.190083	0.191719
8907	1	-1549.46	-1567.94	18.4822	0.191088	0.192609	0.214243	0.233583	0.203238	0.190592	0.180363	0.185456	0.202706	0.196112	0.202637
8908	1	-1544.32	-1568.72	24.401	0.151605	0.160788	0.168263	0.184959	0.195072	0.168032	0.166231	0.171319	0.161722	0.155843	0.160147
8909	1	-1549.04	-1570.73	21.684	0.131068	0.131976	0.135319	0.131948	0.123272	0.11401	0.113449	0.10706	0.113047	0.110646	0.0987774
8910	1	-1545.72	-1567.43	21.7181	0.150923	0.143067	0.157298	0.161087	0.161992	0.157822	0.148007	0.158583	0.149192	0.144187	0.140783
8911	1	-1548.78	-1572.11	23.3259	0.13259	0.129055	0.119677	0.118144	0.118467	0.113376	0.112942	0.120614	0.109855	0.108404	0.110156
8912	1	-1552.68	-1568.05	15.3713	0.1149	0.137314	0.136497	0.151489	0.16163	0.167463	0.142688	0.138373	0.138334	0.139728	0.147374
8913	1	-1552.27	-1567.53	15.2642	0.131028	0.130993	0.134905	0.141854	0.155375	0.166446	0.178725	0.167745	0.17503	0.188856	0.197177
8914	1	-1542.45	-1567.67	25.2199	0.121681	0.131955	0.132715	0.138562	0.144549	0.14689	0.162742	0.16436	0.153477	0.155562	0.161614
8915	1	-1547.07	-1567.89	20.82	0.19396	0.199419	0.211978	0.217811	0.200568	0.223377	0.217964	0.218279	0.240124	0.250193	0.255448
8916	1	-1545.76	-1569.07	23.3114	0.23883	0.241127	0.246412	0.262135	0.256226	0.266557	0.26857	0.267515	0.255528	0.241826	0.253771
8917	1	-1549.55	-1571.63	22.0831	0.21704	0.228569	0.234099	0.227164	0.24633	0.245254	0.247075	0.249414	0.237931	0.243377	0.233038
8918	1	-1545.33	-1570.11	24.7761	0.250699	0.259061	0.249236	0.236478	0.250325	0.257327	0.279401	0.276036	0.274931	0.273978	0.281393
8919	1	-1546.58	-1569.34	22.761	0.232112	0.21252	0.241023	0.260409	0.266546	0.270349	0.265071	0.262213	0.279159	0.288949	0.303951
8920	1	-1547.56	-1566.91	19.3526	0.0989943	0.105499	0.119349	0.139888	0.128752	0.138151	0.142069	0.146151	0.141147	0.132062	0.129674
8921	1	-1550.55	-1568.27	17.7146	0.173302	0.188332	0.203393	0.216882	0.244785	0.240496	0.244025	0.246323	0.250722	0.215099	0.220832
8922	1	-1548.14	-1567.59	19.4478	0.146176	0.150832	0.167764	0.162048	0.162311	0.176086	0.17559	0.179646	0.17972	0.180819	0.180175
8923	1	-1550.08	-1573.34	23.2581	0.0799591	0.0762985	0.081968	0.0802347	0.0825894	0.0821051	0.0800593	0.0873022	0.0994465	0.095036	0.0938776
8924	1	-1546.77	-1569.19	22.4244	0.144278	0.160817	0.161699	0.154724	0.15334	0.162032	0.154194	0.168772	0.172215	0.184818	0.169766
