Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
44610	-1548.98	-1567.89	18.91	0.179334	0.190807	0.210788	0.240406	0.258377	0.252152	0.26181	0.260735	0.2353	0.235775	0.243985	-1.7185	-1.65649	-1.5569	-1.42543	-1.35334	-1.37772	-1.34014	-1.34425	-1.44689	-1.44488	-1.41065	-1.24346	-1.17718	-1.16542	-1.29516	-1.25274	-1.28691	-1.24372	-1.22034	-1.2146	-1.2394	-1.36262	0.288385	0.308146	0.311793	0.273853	0.285721	0.276121	0.28831	0.295129	0.296828	0.289557	0.25599
44620	-1548.66	-1568.3	19.6381	0.180728	0.199559	0.20646	0.223093	0.241037	0.24012	0.235114	0.261521	0.265357	0.268575	0.309548	-1.71076	-1.61165	-1.57765	-1.50016	-1.42281	-1.42662	-1.44768	-1.34124	-1.32668	-1.31463	-1.17264	-1.21875	-1.25768	-1.36443	-1.32406	-1.22439	-1.24948	-1.24692	-1.25466	-1.18779	-1.22658	-1.25991	0.295598	0.284314	0.255526	0.266053	0.293937	0.286653	0.287389	0.285173	0.304895	0.293294	0.283681
44630	-1549.09	-1571.07	21.9852	0.147916	0.153998	0.168375	0.171536	0.184694	0.200053	0.205136	0.180093	0.194128	0.208014	0.201518	-1.91111	-1.87082	-1.78156	-1.76296	-1.68906	-1.60917	-1.58408	-1.71428	-1.63924	-1.57015	-1.60188	-1.363	-1.40858	-1.3289	-1.28653	-1.30792	-1.33986	-1.31716	-1.33104	-1.27196	-1.20866	-1.18301	0.255893	0.24449	0.264768	0.276227	0.270382	0.261883	0.267896	0.264202	0.280282	0.298596	0.306354
44640	-1548.48	-1571.59	23.1122	0.22228	0.21913	0.229279	0.271144	0.25359	0.245473	0.240684	0.245222	0.233738	0.240184	0.244616	-1.50382	-1.51809	-1.47281	-1.3051	-1.37204	-1.40457	-1.42427	-1.40559	-1.45356	-1.42635	-1.40807	-1.1249	-1.12412	-1.11086	-1.09365	-1.13826	-1.1333	-1.15613	-1.03474	-1.00941	-1.04236	-1.10604	0.324686	0.324938	0.329277	0.334992	0.320376	0.32197	0.314702	0.355318	0.364435	0.352622	0.330867
44650	-1550.22	-1571.23	21.0143	0.253519	0.256425	0.252395	0.247809	0.265121	0.278588	0.286169	0.287881	0.276199	0.26126	0.274265	-1.37232	-1.36092	-1.37676	-1.3951	-1.32757	-1.27802	-1.25117	-1.24521	-1.28663	-1.34224	-1.29366	-1.01366	-1.10304	-1.13367	-1.15421	-1.16547	-1.12737	-1.22506	-1.257	-1.1766	-1.10068	-0.931388	0.362887	0.331859	0.321851	0.315305	0.311776	0.323883	0.29374	0.284506	0.308325	0.332645	0.394007
44660	-1547.32	-1570.09	22.7707	0.242613	0.237557	0.241963	0.239225	0.254063	0.2441	0.259395	0.242728	0.249369	0.275602	0.26452	-1.41629	-1.43735	-1.41897	-1.43035	-1.37017	-1.41018	-1.3494	-1.41582	-1.38882	-1.2888	-1.32984	-1.18472	-1.12156	-1.17683	-1.17353	-1.28004	-1.31393	-1.3074	-1.17295	-1.18751	-1.16145	-1.13492	0.305832	0.32577	0.308256	0.309272	0.278028	0.268762	0.270522	0.309452	0.304979	0.313032	0.321449
44670	-1554.7	-1568.85	14.1511	0.151927	0.159982	0.171641	0.171069	0.185369	0.184998	0.203929	0.177435	0.202474	0.199719	0.190444	-1.88436	-1.83269	-1.76235	-1.76569	-1.6854	-1.68741	-1.58998	-1.72915	-1.59714	-1.61085	-1.6584	-1.34224	-1.40813	-1.50706	-1.52894	-1.38189	-1.4663	-1.45451	-1.43383	-1.51627	-1.61422	-1.66188	0.261261	0.244599	0.221561	0.216765	0.251103	0.230778	0.233515	0.238395	0.21953	0.199045	0.189782
44680	-1544.85	-1569.2	24.3499	0.220753	0.229774	0.252269	0.242588	0.253821	0.271623	0.29176	0.306455	0.308049	0.300317	0.29638	-1.51071	-1.47066	-1.37726	-1.41639	-1.37113	-1.30334	-1.23182	-1.18268	-1.1775	-1.20292	-1.21611	-1.145	-1.0997	-1.19362	-1.20336	-1.12299	-1.20093	-1.19907	-1.21697	-1.21621	-1.26039	-1.30898	0.318225	0.33297	0.303123	0.300182	0.325304	0.300916	0.301474	0.296127	0.296353	0.283542	0.270096
44690	-1544.39	-1568.36	23.9663	0.152952	0.161706	0.175795	0.182866	0.179871	0.186089	0.202235	0.204755	0.21628	0.2355	0.219937	-1.87763	-1.82197	-1.73843	-1.699	-1.71551	-1.68153	-1.59832	-1.58594	-1.53118	-1.44605	-1.51441	-1.34911	-1.36522	-1.40091	-1.42438	-1.49402	-1.46874	-1.38385	-1.44339	-1.42325	-1.37175	-1.40678	0.259472	0.255324	0.246373	0.240656	0.224469	0.230216	0.250612	0.236125	0.240931	0.253662	0.244931
44700	-1545.3	-1568.14	22.8452	0.170137	0.192271	0.182659	0.178266	0.207809	0.213359	0.197397	0.205847	0.203886	0.20862	0.202925	-1.77115	-1.64885	-1.70014	-1.72448	-1.57113	-1.54478	-1.62254	-1.58062	-1.59019	-1.56724	-1.59492	-1.26666	-1.24642	-1.30385	-1.33451	-1.32575	-1.36398	-1.35262	-1.37503	-1.43384	-1.38051	-1.407	0.281771	0.287531	0.271485	0.263286	0.265604	0.255642	0.258562	0.252833	0.238392	0.251451	0.244878
44710	-1547.3	-1568.91	21.6086	0.111294	0.122184	0.122191	0.117421	0.118437	0.119821	0.121568	0.122009	0.12749	0.127013	0.119318	-2.19558	-2.10222	-2.10217	-2.14199	-2.13337	-2.12176	-2.10728	-2.10366	-2.05971	-2.06347	-2.12596	-1.40817	-1.44709	-1.4912	-1.54619	-1.56764	-1.63981	-1.70151	-1.67621	-1.75415	-1.90329	-1.79179	0.244589	0.235253	0.225102	0.213059	0.208537	0.194017	0.182408	0.187081	0.173055	0.149077	0.166662
44720	-1551.37	-1567.98	16.6023	0.163982	0.166555	0.173696	0.169508	0.170265	0.151697	0.167733	0.171752	0.166319	0.186394	0.174366	-1.808	-1.79243	-1.75045	-1.77486	-1.7704	-1.88587	-1.78538	-1.7617	-1.79385	-1.67989	-1.7466	-1.24706	-1.34088	-1.3502	-1.33038	-1.512	-1.52487	-1.61083	-1.64785	-1.66952	-1.56194	-1.54906	0.287348	0.261615	0.259189	0.264377	0.220468	0.217649	0.199722	0.192463	0.188337	0.209728	0.212447
44730	-1545.69	-1570.59	24.8908	0.1925	0.196039	0.19765	0.182836	0.19031	0.191921	0.189742	0.176994	0.175028	0.164756	0.167527	-1.64766	-1.62944	-1.62126	-1.69917	-1.6591	-1.65067	-1.66209	-1.73164	-1.74281	-1.80329	-1.78661	-1.16351	-1.12477	-1.22568	-1.27627	-1.28501	-1.37085	-1.34804	-1.3254	-1.35134	-1.26854	-1.33067	0.312387	0.324727	0.293557	0.279078	0.276649	0.25389	0.259748	0.265696	0.258893	0.281242	0.264299
44740	-1551	-1571.79	20.7859	0.179771	0.194296	0.197065	0.188005	0.185972	0.179774	0.188067	0.175094	0.181101	0.198578	0.19214	-1.71607	-1.63837	-1.62422	-1.67129	-1.68216	-1.71606	-1.67096	-1.74243	-1.7087	-1.61657	-1.64953	-1.38622	-1.31313	-1.33029	-1.27133	-1.43637	-1.51716	-1.49471	-1.40642	-1.43309	-1.42382	-1.43171	0.250019	0.268978	0.264401	0.280458	0.237788	0.219334	0.224314	0.245018	0.23857	0.240793	0.2389
44750	-1546.55	-1570.55	23.993	0.16084	0.166813	0.15801	0.150342	0.158497	0.158943	0.159953	0.167299	0.188036	0.184914	0.195834	-1.82735	-1.79088	-1.8451	-1.89484	-1.84202	-1.83921	-1.83288	-1.78797	-1.67112	-1.68786	-1.63049	-1.38356	-1.37368	-1.43623	-1.40659	-1.49864	-1.53174	-1.55435	-1.60723	-1.5931	-1.57165	-1.67278	0.250683	0.253175	0.237822	0.244978	0.223433	0.21616	0.211327	0.200442	0.203295	0.207703	0.187724
44760	-1547.76	-1569.53	21.7668	0.22692	0.233281	0.2341	0.250646	0.248764	0.255145	0.239521	0.26451	0.251877	0.223371	0.23534	-1.48316	-1.45551	-1.45201	-1.38371	-1.39125	-1.36592	-1.42912	-1.32988	-1.37882	-1.49892	-1.44672	-1.12871	-1.13239	-1.16564	-1.21626	-1.31788	-1.21985	-1.13762	-1.08801	-1.07911	-1.09328	-1.10725	0.323451	0.322262	0.311722	0.296335	0.267702	0.295273	0.32058	0.336887	0.3399	0.335116	0.330466
44770	-1543.83	-1568.17	24.3388	0.166264	0.167822	0.167939	0.180825	0.178394	0.185292	0.173659	0.181566	0.184344	0.175744	0.192597	-1.79418	-1.78485	-1.78415	-1.71023	-1.72376	-1.68582	-1.75066	-1.70614	-1.69095	-1.73873	-1.64716	-1.25352	-1.31168	-1.3074	-1.36789	-1.43143	-1.46347	-1.54336	-1.45903	-1.44391	-1.37338	-1.3701	0.285499	0.269366	0.270523	0.254643	0.238966	0.231432	0.213662	0.232463	0.236003	0.253248	0.254082
44780	-1549.45	-1567.59	18.1312	0.153073	0.166004	0.161043	0.159737	0.166515	0.160831	0.150407	0.169247	0.170656	0.166501	0.160799	-1.87684	-1.79574	-1.82608	-1.83423	-1.79267	-1.8274	-1.89441	-1.77639	-1.7681	-1.79276	-1.8276	-1.19613	-1.31718	-1.49876	-1.49739	-1.58466	-1.6088	-1.5691	-1.53794	-1.51809	-1.45371	-1.38878	0.302364	0.267889	0.223408	0.223713	0.205018	0.200129	0.208233	0.214824	0.21913	0.233702	0.24938
44790	-1545.71	-1569.47	23.7644	0.190475	0.194093	0.189368	0.199148	0.212185	0.21517	0.229686	0.216928	0.216404	0.2111	0.211868	-1.65823	-1.63942	-1.66406	-1.61371	-1.55029	-1.53633	-1.47104	-1.52819	-1.53061	-1.55542	-1.55179	-1.27539	-1.23805	-1.27338	-1.25259	-1.28599	-1.35459	-1.29978	-1.36398	-1.41951	-1.47981	-1.33684	0.279322	0.28995	0.279884	0.285763	0.276376	0.258053	0.272593	0.255641	0.241833	0.227682	0.262675
44800	-1547.28	-1567.02	19.7475	0.108119	0.115452	0.117303	0.128258	0.142864	0.154433	0.142714	0.141741	0.153522	0.139985	0.141688	-2.22453	-2.1589	-2.14299	-2.05371	-1.94586	-1.86799	-1.94691	-1.95375	-1.87391	-1.96622	-1.95413	-1.41465	-1.44906	-1.57135	-1.55989	-1.62303	-1.70714	-1.73438	-1.68413	-1.64739	-1.70042	-1.72212	0.24301	0.234792	0.207764	0.21016	0.197301	0.181383	0.176509	0.185607	0.192552	0.182606	0.178687
44810	-1549.65	-1568.24	18.5864	0.111962	0.122566	0.124765	0.127802	0.14571	0.145892	0.14436	0.157417	0.164238	0.168857	0.156812	-2.1896	-2.0991	-2.08132	-2.05727	-1.92613	-1.92489	-1.93545	-1.84886	-1.80644	-1.7787	-1.85271	-1.4416	-1.54063	-1.62703	-1.64564	-1.8014	-1.85468	-1.88434	-1.91193	-1.85397	-1.90345	-1.9296	0.236549	0.214246	0.196512	0.19289	0.165067	0.156503	0.15193	0.147795	0.156614	0.149053	0.145206
44820	-1551.23	-1568.79	17.5632	0.156977	0.153448	0.167138	0.179583	0.164249	0.158241	0.146487	0.140501	0.149008	0.153921	0.173221	-1.85166	-1.8744	-1.78893	-1.71712	-1.80637	-1.84364	-1.92082	-1.96254	-1.90375	-1.87131	-1.75319	-1.32569	-1.43877	-1.44593	-1.48951	-1.47007	-1.61034	-1.69279	-1.67498	-1.69767	-1.7992	-1.82424	0.26562	0.237218	0.235527	0.225482	0.229909	0.19982	0.184005	0.187311	0.18311	0.165432	0.16134
44830	-1548.79	-1569.03	20.2393	0.176905	0.184849	0.204493	0.201283	0.181145	0.195857	0.20654	0.202345	0.200961	0.211615	0.199332	-1.73214	-1.68821	-1.58722	-1.60304	-1.70846	-1.63037	-1.57726	-1.59778	-1.60465	-1.55299	-1.61278	-1.29936	-1.26054	-1.24558	-1.30403	-1.37545	-1.37691	-1.49419	-1.57077	-1.67064	-1.60425	-1.60116	0.272707	0.2835	0.287774	0.271437	0.252726	0.252358	0.22443	0.207885	0.188126	0.20104	0.201663
44840	-1549.62	-1570.53	20.916	0.158694	0.170315	0.166177	0.182017	0.175131	0.180541	0.184341	0.191302	0.196791	0.172689	0.184975	-1.84077	-1.77011	-1.7947	-1.70366	-1.74222	-1.7118	-1.69097	-1.6539	-1.62561	-1.75627	-1.68753	-1.40262	-1.31683	-1.30832	-1.39779	-1.35294	-1.47939	-1.51885	-1.4997	-1.55022	-1.55735	-1.55055	0.245952	0.267983	0.270272	0.247143	0.258478	0.227776	0.218963	0.223198	0.212202	0.210694	0.212132
44850	-1548.91	-1566.95	18.0425	0.125309	0.127576	0.122957	0.129182	0.134781	0.135413	0.160207	0.171438	0.163463	0.173729	0.174739	-2.07698	-2.05904	-2.09592	-2.04653	-2.0041	-1.99942	-1.83129	-1.76353	-1.81117	-1.75026	-1.74446	-1.33857	-1.41541	-1.56079	-1.55858	-1.64613	-1.7327	-1.68629	-1.73033	-1.75264	-1.68674	-1.73764	0.262221	0.242825	0.20997	0.210435	0.192795	0.176807	0.185205	0.177227	0.173316	0.185122	0.175935
44860	-1549.5	-1567.48	17.9836	0.153083	0.155822	0.16564	0.170436	0.155774	0.172233	0.202145	0.215358	0.212693	0.20271	0.181813	-1.87677	-1.85904	-1.79794	-1.7694	-1.85935	-1.75891	-1.59877	-1.53545	-1.5479	-1.59598	-1.70478	-1.27157	-1.3431	-1.38859	-1.4424	-1.50629	-1.54564	-1.58736	-1.52676	-1.42838	-1.45901	-1.47347	0.280391	0.261034	0.249427	0.236361	0.221731	0.213176	0.204465	0.217238	0.239696	0.232465	0.229129
44870	-1547.87	-1567.95	20.0831	0.16841	0.184713	0.189728	0.190611	0.204092	0.219033	0.198967	0.199618	0.195475	0.197809	0.195133	-1.78136	-1.68895	-1.66217	-1.65752	-1.58918	-1.51853	-1.61462	-1.61135	-1.63232	-1.62045	-1.63407	-1.18122	-1.28999	-1.44573	-1.48437	-1.46752	-1.40471	-1.4845	-1.51468	-1.45283	-1.42236	-1.46328	0.306904	0.275273	0.235574	0.226646	0.230496	0.245438	0.226616	0.219878	0.233908	0.241145	0.231477
44880	-1550.95	-1567.82	16.8627	0.184831	0.193343	0.217463	0.214982	0.236303	0.240177	0.22677	0.203301	0.2161	0.1983	0.19467	-1.68831	-1.64329	-1.52573	-1.5372	-1.44264	-1.42638	-1.48382	-1.59307	-1.53201	-1.61797	-1.63645	-1.15991	-1.22477	-1.21376	-1.22526	-1.29442	-1.41663	-1.39919	-1.29157	-1.27931	-1.24505	-1.11308	0.313514	0.293824	0.297078	0.293681	0.274057	0.242531	0.246797	0.274839	0.278228	0.287926	0.328547
44890	-1557.45	-1567.59	10.1376	0.0827337	0.0931554	0.106276	0.0942657	0.102177	0.101088	0.123589	0.120833	0.108928	0.110667	0.112706	-2.49213	-2.37349	-2.24172	-2.36164	-2.28105	-2.29176	-2.0908	-2.11335	-2.21707	-2.20123	-2.18297	-1.49554	-1.57537	-1.6818	-1.74251	-1.78609	-1.86879	-1.86151	-1.86995	-1.92327	-1.81199	-1.75769	0.224127	0.20693	0.186038	0.175081	0.167615	0.15431	0.155438	0.154131	0.146128	0.163329	0.172443
44900	-1548.86	-1568.89	20.0324	0.155269	0.159868	0.152264	0.159054	0.156056	0.155833	0.16193	0.159656	0.160077	0.163984	0.188566	-1.8626	-1.83341	-1.88214	-1.83851	-1.85754	-1.85897	-1.82059	-1.83474	-1.8321	-1.80799	-1.66831	-1.26357	-1.26973	-1.35562	-1.38274	-1.43643	-1.51855	-1.53296	-1.58075	-1.46576	-1.54331	-1.40899	0.282642	0.280907	0.257787	0.25089	0.237775	0.21903	0.215896	0.20582	0.230902	0.213674	0.244389
44910	-1547.8	-1570.02	22.217	0.167631	0.161997	0.170589	0.184516	0.18561	0.203844	0.204741	0.213806	0.211933	0.212878	0.200576	-1.78599	-1.82018	-1.7685	-1.69002	-1.68411	-1.5904	-1.58601	-1.54269	-1.55149	-1.54704	-1.60656	-1.348	-1.39206	-1.31966	-1.30775	-1.41887	-1.48631	-1.44066	-1.35081	-1.43704	-1.49622	-1.4877	0.259758	0.248564	0.267227	0.270427	0.241987	0.226206	0.236772	0.25903	0.237631	0.223975	0.225891
44920	-1553.39	-1567.33	13.9405	0.151478	0.175282	0.192071	0.175049	0.173276	0.181142	0.178795	0.172444	0.187852	0.21153	0.210033	-1.88731	-1.74136	-1.64989	-1.74269	-1.75287	-1.70847	-1.72152	-1.75768	-1.6721	-1.55339	-1.56049	-1.2558	-1.38283	-1.32933	-1.34173	-1.50324	-1.61264	-1.60716	-1.64057	-1.57177	-1.57298	-1.59448	0.284847	0.250868	0.264655	0.261394	0.222408	0.199361	0.200455	0.193869	0.207678	0.207427	0.203015
44930	-1542.97	-1569.16	26.1967	0.159901	0.163024	0.166923	0.169542	0.186159	0.184957	0.179712	0.193466	0.195049	0.199218	0.193107	-1.8332	-1.81386	-1.79023	-1.77465	-1.68116	-1.68763	-1.7164	-1.64265	-1.6345	-1.61336	-1.64451	-1.30648	-1.33518	-1.33508	-1.32343	-1.38152	-1.42274	-1.39884	-1.51619	-1.48391	-1.53415	-1.55911	0.270772	0.263111	0.263137	0.26622	0.251198	0.241054	0.246882	0.219546	0.226749	0.215639	0.210324
44940	-1544.16	-1568.54	24.3854	0.178941	0.179223	0.193077	0.205522	0.219775	0.218514	0.225235	0.207339	0.198859	0.216722	0.237084	-1.7207	-1.71912	-1.64466	-1.5822	-1.51515	-1.52091	-1.49061	-1.5734	-1.61516	-1.52914	-1.43934	-1.26335	-1.24951	-1.27213	-1.23548	-1.34113	-1.32706	-1.29959	-1.3233	-1.32316	-1.34989	-1.36931	0.282705	0.286645	0.280235	0.290696	0.261549	0.265256	0.272642	0.266254	0.266293	0.25927	0.254283
44950	-1548.29	-1568.27	19.9782	0.15508	0.14942	0.166314	0.151769	0.154893	0.151227	0.153687	0.154884	0.161618	0.171433	0.193535	-1.86382	-1.901	-1.79388	-1.8854	-1.86502	-1.88898	-1.87284	-1.86508	-1.82252	-1.76356	-1.6423	-1.31307	-1.39944	-1.38064	-1.41911	-1.52771	-1.66473	-1.64021	-1.6506	-1.68624	-1.71356	-1.70569	0.268994	0.246735	0.251418	0.24193	0.217033	0.189241	0.193939	0.191934	0.185214	0.180223	0.181647
44960	-1544.09	-1569.77	25.6804	0.0993199	0.101985	0.106436	0.105834	0.107858	0.107015	0.111505	0.108643	0.10814	0.100432	0.109587	-2.30941	-2.28293	-2.24021	-2.24588	-2.22694	-2.23478	-2.19369	-2.21969	-2.22433	-2.29827	-2.21104	-1.43629	-1.47893	-1.5819	-1.58858	-1.62696	-1.67656	-1.69732	-1.63404	-1.58105	-1.64186	-1.63484	0.237808	0.227882	0.205583	0.204216	0.196526	0.187015	0.183174	0.195139	0.205759	0.193619	0.194983
44970	-1551.09	-1572.87	21.7823	0.123443	0.119877	0.123591	0.132551	0.134067	0.125875	0.134768	0.135062	0.144795	0.149575	0.152718	-2.09198	-2.12129	-2.09078	-2.02079	-2.00941	-2.07247	-2.0042	-2.00202	-1.93244	-1.89996	-1.87916	-1.49199	-1.56208	-1.47741	-1.47477	-1.59036	-1.55753	-1.58578	-1.67299	-1.75468	-1.70031	-1.78023	0.224926	0.209699	0.228228	0.228831	0.203853	0.210655	0.204788	0.187684	0.172962	0.182626	0.168599
44980	-1551.74	-1570.2	18.453	0.168932	0.180556	0.197126	0.208752	0.21107	0.198117	0.187229	0.206649	0.210791	0.212785	0.171567	-1.77826	-1.71172	-1.62391	-1.56661	-1.55556	-1.6189	-1.67542	-1.57673	-1.55689	-1.54747	-1.76278	-1.30944	-1.32602	-1.30542	-1.30671	-1.23006	-1.28167	-1.30026	-1.32093	-1.31158	-1.28104	-1.35416	0.269971	0.265533	0.271059	0.270708	0.292276	0.277574	0.272462	0.266888	0.269395	0.27775	0.258163
44990	-1545.16	-1571.85	26.6844	0.145457	0.148481	0.150248	0.153909	0.170998	0.163211	0.159864	0.154846	0.164503	0.162405	0.169212	-1.92788	-1.90729	-1.89547	-1.87139	-1.7661	-1.81271	-1.83343	-1.86532	-1.80483	-1.81766	-1.7766	-1.32661	-1.3277	-1.33321	-1.37504	-1.3876	-1.34914	-1.32885	-1.27809	-1.33686	-1.41166	-1.36589	0.265376	0.265087	0.26363	0.252829	0.249673	0.259462	0.264781	0.278568	0.262668	0.243739	0.255153
45000	-1546.46	-1571.8	25.3351	0.14619	0.164887	0.161446	0.160675	0.15797	0.151028	0.154151	0.174251	0.169669	0.17264	0.175211	-1.92285	-1.8025	-1.82358	-1.82837	-1.84535	-1.89029	-1.86982	-1.74726	-1.77391	-1.75655	-1.74177	-1.42405	-1.36765	-1.43964	-1.46546	-1.45701	-1.40639	-1.41315	-1.43347	-1.39099	-1.38629	-1.36788	0.240737	0.254704	0.237014	0.230971	0.232932	0.245026	0.243375	0.238479	0.24883	0.250001	0.254645
45010	-1548.03	-1568.97	20.9442	0.155946	0.149985	0.157722	0.151184	0.169305	0.187617	0.181501	0.188116	0.188717	0.179845	0.169755	-1.85825	-1.89722	-1.84692	-1.88926	-1.77605	-1.67335	-1.7065	-1.6707	-1.66751	-1.71566	-1.7734	-1.33463	-1.30359	-1.4243	-1.41149	-1.4797	-1.45972	-1.38244	-1.31467	-1.40499	-1.40772	-1.45005	0.263255	0.271555	0.240678	0.24378	0.227706	0.232302	0.250965	0.268563	0.245371	0.244701	0.234558
45020	-1543.77	-1568.35	24.5807	0.162119	0.153531	0.170078	0.181218	0.19175	0.187869	0.18361	0.180351	0.1754	0.173291	0.163494	-1.81942	-1.87385	-1.7715	-1.70805	-1.65157	-1.67201	-1.69494	-1.71285	-1.74068	-1.75278	-1.81098	-1.26887	-1.24014	-1.32558	-1.4265	-1.41882	-1.44146	-1.4274	-1.41728	-1.42161	-1.39429	-1.30914	0.28115	0.289343	0.265648	0.240148	0.241999	0.236582	0.239932	0.242373	0.241325	0.248009	0.270053
45030	-1545.55	-1569.52	23.9763	0.172255	0.174072	0.178991	0.17788	0.173912	0.164957	0.160064	0.17488	0.170098	0.156741	0.158971	-1.75878	-1.74828	-1.72042	-1.72665	-1.74921	-1.80207	-1.83218	-1.74365	-1.77138	-1.85316	-1.83903	-1.25522	-1.35226	-1.38617	-1.48539	-1.43109	-1.4173	-1.3807	-1.47653	-1.50013	-1.46278	-1.43206	0.285012	0.258656	0.250032	0.226415	0.239047	0.242368	0.251402	0.228429	0.223101	0.231592	0.238816
45040	-1545.45	-1570.29	24.8361	0.209181	0.202634	0.208678	0.22278	0.213054	0.225915	0.236738	0.250356	0.245063	0.236005	0.211537	-1.56455	-1.59635	-1.56696	-1.50157	-1.54621	-1.4876	-1.4408	-1.38487	-1.40624	-1.4439	-1.55336	-1.21142	-1.14333	-1.17622	-1.23101	-1.18439	-1.22811	-1.29377	-1.2578	-1.22202	-1.20682	-1.23825	0.297774	0.318756	0.308443	0.291998	0.305931	0.292845	0.274235	0.284278	0.294635	0.299147	0.289892
45050	-1546.61	-1570.82	24.2121	0.126378	0.130622	0.12506	0.133392	0.135456	0.12667	0.12177	0.108803	0.106731	0.110167	0.107425	-2.06848	-2.03545	-2.07896	-2.01446	-1.99911	-2.06617	-2.10562	-2.21822	-2.23744	-2.20576	-2.23096	-1.4497	-1.54915	-1.64315	-1.65761	-1.63878	-1.69168	-1.67754	-1.70251	-1.64801	-1.65983	-1.6171	0.23464	0.212428	0.19337	0.190593	0.194216	0.18421	0.186833	0.182225	0.192433	0.190172	0.198474
45060	-1546.14	-1567.95	21.8029	0.138562	0.136537	0.134266	0.126656	0.142806	0.146931	0.144622	0.140038	0.129229	0.125186	0.125361	-1.97644	-1.99116	-2.00793	-2.06628	-1.94627	-1.91779	-1.93363	-1.96584	-2.04617	-2.07796	-2.07656	-1.35699	-1.47473	-1.52051	-1.62078	-1.70713	-1.77113	-1.82203	-1.88322	-1.86846	-1.87084	-1.89534	0.257434	0.228841	0.2186	0.197744	0.181385	0.170141	0.161697	0.1521	0.154361	0.153994	0.150267
45070	-1550.96	-1570.11	19.1466	0.115602	0.127138	0.118191	0.121532	0.124928	0.10906	0.0963611	0.0964753	0.0949059	0.0977169	0.104644	-2.1576	-2.06248	-2.13545	-2.10758	-2.08002	-2.21586	-2.33965	-2.33847	-2.35487	-2.32568	-2.25719	-1.35361	-1.44824	-1.52603	-1.53208	-1.52503	-1.54006	-1.64959	-1.70277	-1.63438	-1.61815	-1.63667	0.258305	0.234983	0.217398	0.216085	0.217614	0.214368	0.192129	0.182178	0.195072	0.198265	0.194628
45080	-1545.73	-1569.24	23.5076	0.192576	0.184834	0.198504	0.201282	0.185756	0.192573	0.190652	0.179662	0.172575	0.165694	0.168138	-1.64726	-1.6883	-1.61695	-1.60305	-1.68332	-1.64728	-1.65731	-1.71668	-1.75692	-1.79761	-1.78297	-1.20921	-1.2639	-1.25588	-1.38392	-1.42691	-1.37499	-1.38542	-1.3905	-1.33108	-1.42011	-1.47857	0.298433	0.28255	0.284825	0.250594	0.24005	0.252843	0.250219	0.248951	0.264193	0.241687	0.227964
45090	-1545.12	-1568.3	23.1803	0.137497	0.137329	0.142738	0.141251	0.146756	0.134937	0.133696	0.125684	0.11924	0.125362	0.135358	-1.98416	-1.98537	-1.94675	-1.95722	-1.91898	-2.00295	-2.01219	-2.07398	-2.12662	-2.07655	-1.99983	-1.32825	-1.38175	-1.50273	-1.55767	-1.62263	-1.599	-1.58703	-1.52301	-1.51976	-1.45971	-1.39077	0.264939	0.251139	0.222522	0.210627	0.197379	0.202099	0.204531	0.218054	0.218765	0.232303	0.248883
45100	-1543.98	-1570.14	26.1635	0.166244	0.161603	0.176922	0.180602	0.180394	0.186528	0.192199	0.187126	0.185012	0.18769	0.181768	-1.7943	-1.82261	-1.73205	-1.71146	-1.71261	-1.67917	-1.64923	-1.67597	-1.68734	-1.67297	-1.70502	-1.33536	-1.37844	-1.33152	-1.35015	-1.38513	-1.36834	-1.4704	-1.38958	-1.41265	-1.3379	-1.33688	0.263062	0.251972	0.264076	0.259201	0.250292	0.254529	0.229834	0.249181	0.243497	0.262397	0.262663
45110	-1546.96	-1571.88	24.9243	0.254839	0.262147	0.273961	0.284026	0.294733	0.304403	0.30965	0.312776	0.309287	0.325654	0.315138	-1.36712	-1.33885	-1.29477	-1.25869	-1.22169	-1.1894	-1.17231	-1.16227	-1.17348	-1.12192	-1.15475	-1.01211	-1.0661	-1.10017	-1.05182	-0.950584	-1.05861	-1.01516	-0.996074	-0.985766	-0.894198	-0.929777	0.363451	0.344349	0.332814	0.349303	0.386515	0.346937	0.362346	0.369327	0.373153	0.408936	0.394642
45120	-1548.4	-1567.48	19.0726	0.120161	0.123928	0.131571	0.132066	0.140144	0.143819	0.154327	0.140821	0.139351	0.148476	0.158344	-2.11892	-2.08806	-2.02821	-2.02445	-1.96509	-1.9392	-1.86868	-1.96027	-1.97076	-1.90734	-1.84298	-1.4155	-1.48583	-1.57603	-1.65094	-1.74936	-1.81303	-1.90214	-1.86276	-1.75136	-1.66954	-1.66446	0.242804	0.226314	0.206794	0.191869	0.173886	0.16316	0.149249	0.155243	0.173537	0.188334	0.189293
