Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
498	0	-1587.918	-1588.697	0.7786641	0.1585462
499	1	-1588.112	-1588.968	0.8560593	0.1544291
500	0	-1587.892	-1588.626	0.7335576	0.1609468
501	1	-1588.035	-1588.868	0.8332613	0.1556417
502	0	-1588.542	-1589.069	0.5265772	0.1719884
503	1	-1590.095	-1591.197	1.102549	0.1413022
504	0	-1588.335	-1588.899	0.5639622	0.1699899
505	1	-1588.131	-1588.992	0.8611153	0.1541602
506	0	-1587.903	-1588.666	0.7639241	0.1593306
507	1	-1588.156	-1588.76	0.6039947	0.1678522
508	0	-1588.862	-1589.341	0.4789131	0.1745397
509	1	-1588.564	-1589.507	0.9429772	0.1498055
510	0	-1588.018	-1588.664	0.6453213	0.1656476
511	1	-1588.108	-1588.725	0.6168744	0.1671649
512	0	-1587.895	-1588.618	0.7224837	0.1615364
513	1	-1588.031	-1588.672	0.6409354	0.1658815
514	0	-1588.042	-1588.679	0.6368961	0.1660969
515	1	-1587.994	-1588.813	0.8185804	0.1564226
516	0	-1590.342	-1590.663	0.3213037	0.1830074
517	1	-1587.946	-1588.623	0.6772832	0.163944
518	0	-1589.256	-1590.283	1.027352	0.1453132
519	1	-1587.896	-1588.65	0.753684	0.1598755
520	0	-1588.122	-1588.981	0.8587691	0.154285
521	1	-1588.003	-1588.826	0.8222554	0.1562271
522	0	-1587.92	-1588.701	0.7806019	0.1584431
523	1	-1588.341	-1588.904	0.5627409	0.1700551
524	0	-1587.906	-1588.613	0.7069066	0.1623659
525	1	-1588.065	-1588.908	0.8429223	0.1551279
526	0	-1588.099	-1588.718	0.6193493	0.1670329
527	1	-1588.32	-1588.887	0.566848	0.1698357
528	0	-1588.714	-1589.214	0.4997928	0.1734216
529	1	-1587.901	-1588.613	0.7119501	0.1620973
530	0	-1587.897	-1588.653	0.7558615	0.1597596
531	1	-1588.048	-1588.683	0.6348653	0.1662052
532	0	-1588.231	-1589.115	0.8842844	0.1529279
533	1	-1588.31	-1589.21	0.900242	0.152079
534	0	-1588.268	-1588.846	0.5778237	0.1692494
535	1	-1589.055	-1590.061	1.005894	0.1464563
536	0	-1588.519	-1589.049	0.5305008	0.1717785
537	1	-1587.899	-1588.659	0.7598379	0.159548
538	0	-1588.198	-1588.792	0.593552	0.1684096
539	1	-1587.899	-1588.615	0.715812	0.1618917
540	0	-1590.465	-1591.596	1.130693	0.1397984
541	1	-1587.906	-1588.673	0.7674698	0.1591419
542	0	-1588.061	-1588.902	0.8415068	0.1552031
543	1	-1588.596	-1589.544	0.9476883	0.1495548
544	0	-1587.929	-1588.716	0.7867461	0.1581162
545	1	-1588.578	-1589.099	0.5207258	0.1723014
546	0	-1588.509	-1589.041	0.5320532	0.1716955
547	1	-1587.934	-1588.618	0.6842552	0.1635725
548	0	-1588.805	-1589.781	0.9760592	0.1480449
549	1	-1588.152	-1588.757	0.6049956	0.1677988
550	0	-1587.893	-1588.62	0.7266395	0.1613152
551	1	-1588.35	-1589.258	0.9077656	0.1516788
552	0	-1587.892	-1588.637	0.7444327	0.1603679
553	1	-1587.897	-1588.654	0.7563167	0.1597354
554	0	-1588.856	-1589.336	0.4796539	0.1745
555	1	-1588.202	-1588.795	0.5926043	0.1684602
556	0	-1588.077	-1588.923	0.8462788	0.1549493
557	1	-1588.424	-1588.971	0.5469362	0.1708998
558	0	-1587.892	-1588.625	0.7329642	0.1609784
559	1	-1588.398	-1588.95	0.551798	0.1706399
560	0	-1588.459	-1589	0.5407281	0.1712316
561	1	-1587.945	-1588.741	0.7961375	0.1576165
562	0	-1588.025	-1588.668	0.6428908	0.1657772
563	1	-1588.337	-1588.9	0.5635925	0.1700096
564	0	-1589.64	-1590.704	1.06426	0.1433456
565	1	-1588.553	-1589.494	0.9412452	0.1498977
566	0	-1587.941	-1588.621	0.6803138	0.1637825
567	1	-1588.214	-1588.804	0.5898061	0.1686096
568	0	-1588.392	-1589.307	0.9152725	0.1512795
569	1	-1588.672	-1589.63	0.9584415	0.1489826
570	0	-1587.894	-1588.643	0.7494933	0.1600986
571	1	-1588.157	-1588.76	0.6037457	0.1678655
572	0	-1588.82	-1589.798	0.9779371	0.1479449
573	1	-1588.132	-1588.742	0.6101408	0.1675242
574	0	-1587.919	-1588.614	0.6951031	0.1629946
575	1	-1589.289	-1589.715	0.4258092	0.1773871
576	0	-1589.863	-1590.228	0.3654764	0.1806289
577	1	-1587.892	-1588.625	0.7333319	0.1609589
578	0	-1587.965	-1588.633	0.6673976	0.1644708
579	1	-1589.018	-1589.476	0.4584328	0.1756372
580	0	-1588.192	-1589.067	0.8756491	0.1533872
581	1	-1587.922	-1588.704	0.7816356	0.1583881
582	0	-1588.103	-1588.956	0.8536384	0.1545579
583	1	-1588.069	-1588.913	0.8440657	0.155067
584	0	-1587.994	-1588.649	0.6547985	0.1651424
585	1	-1588.006	-1588.656	0.6501579	0.1653898
586	0	-1587.933	-1588.618	0.6849867	0.1635335
587	1	-1588.019	-1588.846	0.8277831	0.1559331
588	0	-1588.958	-1589.953	0.9948098	0.1470466
589	1	-1589.527	-1590.581	1.053863	0.1439001
590	0	-1588.334	-1588.898	0.5640876	0.1699832
591	1	-1587.922	-1588.614	0.692913	0.1631113
592	0	-1588.189	-1588.785	0.5956765	0.1682962
593	1	-1587.959	-1588.629	0.6706797	0.1642959
594	0	-1587.896	-1588.616	0.7198505	0.1616766
595	1	-1587.923	-1588.615	0.6917207	0.1631748
596	0	-1588.421	-1588.968	0.5476005	0.1708643
597	1	-1587.962	-1588.631	0.6691033	0.1643799
598	0	-1589.021	-1590.023	1.002062	0.1466603
599	1	-1588.312	-1589.212	0.9005884	0.1520606
600	0	-1587.935	-1588.619	0.6836466	0.1636049
601	1	-1588.907	-1589.38	0.4727893	0.1748678
602	0	-1587.989	-1588.806	0.8168092	0.1565168
603	1	-1589.086	-1589.536	0.4498228	0.1760988
604	0	-1587.915	-1588.692	0.7766236	0.1586548
605	1	-1587.902	-1588.666	0.7636733	0.1593439
606	0	-1589.377	-1590.416	1.039523	0.1446645
607	1	-1587.908	-1588.678	0.769928	0.1590111
608	0	-1588.507	-1589.039	0.5325202	0.1716705
609	1	-1588.103	-1588.956	0.8536435	0.1545576
610	0	-1589.135	-1590.149	1.014636	0.1459906
611	1	-1587.949	-1588.748	0.7984369	0.1574942
612	0	-1587.923	-1588.615	0.6918404	0.1631684
613	1	-1587.922	-1588.704	0.7818312	0.1583777
614	0	-1588.124	-1588.983	0.8593074	0.1542563
615	1	-1590.031	-1591.128	1.097449	0.1415745
616	0	-1587.941	-1588.735	0.7940131	0.1577296
617	1	-1588.694	-1589.197	0.5028136	0.1732599
618	0	-1587.957	-1588.759	0.8024059	0.1572831
619	1	-1587.895	-1588.646	0.7513993	0.1599971
620	0	-1587.922	-1588.615	0.6922575	0.1631462
621	1	-1588.065	-1588.908	0.8428801	0.1551301
622	0	-1590.095	-1591.198	1.102581	0.1413005
623	1	-1588.19	-1589.066	0.8754086	0.1534
624	0	-1587.993	-1588.811	0.8181423	0.1564459
625	1	-1588.869	-1589.853	0.9841182	0.1476158
626	0	-1587.957	-1588.628	0.6716817	0.1642425
627	1	-1588.106	-1588.723	0.6174611	0.1671336
628	0	-1587.97	-1588.779	0.8086401	0.1569514
629	1	-1589.229	-1590.253	1.024584	0.1454606
630	0	-1589.174	-1590.193	1.01886	0.1457656
631	1	-1587.917	-1588.694	0.7776643	0.1585994
632	0	-1588.661	-1589.618	0.9568922	0.149065
633	1	-1588.825	-1589.804	0.978628	0.1479081
634	0	-1587.901	-1588.664	0.7624611	0.1594084
635	1	-1587.932	-1588.618	0.6856157	0.1635
636	0	-1587.895	-1588.648	0.7526638	0.1599298
637	1	-1587.997	-1588.65	0.6536308	0.1652046
638	0	-1588.13	-1588.741	0.6106741	0.1674957
639	1	-1589.054	-1589.508	0.4538536	0.1758827
640	0	-1587.983	-1588.796	0.8139485	0.156669
641	1	-1588.285	-1588.859	0.5742434	0.1694407
642	0	-1589.503	-1589.905	0.4021541	0.1786572
643	1	-1589.764	-1590.84	1.075222	0.1427608
644	0	-1588.224	-1588.811	0.587584	0.1687282
645	1	-1588.025	-1588.668	0.6429279	0.1657753
646	0	-1587.95	-1588.625	0.6751552	0.1640574
647	1	-1589.112	-1590.124	1.012148	0.1461232
648	0	-1587.938	-1588.731	0.7923412	0.1578185
649	1	-1588.669	-1589.176	0.5065392	0.1730605
650	0	-1588.092	-1588.713	0.6214192	0.1669224
651	1	-1588.165	-1589.034	0.8694412	0.1537174
652	0	-1587.908	-1588.613	0.704725	0.1624821
653	1	-1591.798	-1593.015	1.216481	0.1352028
654	0	-1588.858	-1589.337	0.479483	0.1745092
655	1	-1588.012	-1588.66	0.6476048	0.1655259
656	0	-1587.989	-1588.806	0.8166077	0.1565276
657	1	-1587.895	-1588.618	0.7233256	0.1614916
658	0	-1587.904	-1588.613	0.7091247	0.1622478
659	1	-1588.247	-1588.829	0.5823688	0.1690067
660	0	-1587.898	-1588.615	0.717737	0.1617892
661	1	-1588.443	-1589.366	0.9238515	0.1508231
662	0	-1591.013	-1591.279	0.2657161	0.1860071
663	1	-1587.962	-1588.767	0.8047243	0.1571597
664	0	-1588.437	-1589.36	0.9229157	0.1508729
665	1	-1588.256	-1588.836	0.5803936	0.1691122
666	0	-1589.294	-1589.719	0.4252212	0.1774186
667	1	-1587.927	-1588.616	0.6887993	0.1633304
668	0	-1588.005	-1588.655	0.6505283	0.16537
669	1	-1588.143	-1588.75	0.6073032	0.1676756
670	0	-1587.926	-1588.616	0.6897569	0.1632794
671	1	-1587.897	-1588.654	0.7564234	0.1597297
672	0	-1587.892	-1588.625	0.7324414	0.1610063
673	1	-1588.13	-1588.741	0.6106439	0.1674974
674	0	-1587.924	-1588.707	0.7829444	0.1583185
675	1	-1588.404	-1589.321	0.917266	0.1511734
676	0	-1588.13	-1588.741	0.6107977	0.1674891
677	1	-1588.249	-1589.138	0.888214	0.1527188
678	0	-1587.923	-1588.615	0.6917747	0.1631719
679	1	-1589.638	-1590.026	0.3879251	0.1794218
680	0	-1588.288	-1589.184	0.8960189	0.1523037
681	1	-1588.188	-1589.063	0.874856	0.1534293
682	0	-1588.262	-1588.841	0.5790654	0.1691831
683	1	-1589.238	-1589.67	0.4316261	0.1770749
684	0	-1588.713	-1589.213	0.4999844	0.1734113
685	1	-1587.984	-1588.799	0.8146641	0.156631
686	0	-1587.896	-1588.649	0.7531413	0.1599044
687	1	-1587.973	-1588.637	0.6635962	0.1646734
688	0	-1587.91	-1588.613	0.7028793	0.1625804
689	1	-1588.388	-1588.942	0.5536378	0.1705416
690	0	-1589.866	-1590.231	0.3652064	0.1806434
691	1	-1587.91	-1588.613	0.7022767	0.1626125
692	0	-1588.381	-1588.936	0.5549203	0.170473
693	1	-1587.901	-1588.614	0.7126335	0.1620609
694	0	-1588.105	-1588.959	0.854222	0.1545268
695	1	-1588.198	-1589.075	0.8771451	0.1533076
696	0	-1588.028	-1588.67	0.6419581	0.165827
697	1	-1589.949	-1590.306	0.3571881	0.1810748
698	0	-1588.223	-1588.811	0.5877467	0.1687195
699	1	-1587.975	-1588.786	0.8108228	0.1568353
700	0	-1588.537	-1589.065	0.5274171	0.1719434
701	1	-1588.23	-1589.114	0.884095	0.1529379
702	0	-1588.059	-1588.9	0.8410888	0.1552254
703	1	-1588.605	-1589.122	0.5163968	0.172533
704	0	-1588.558	-1589.5	0.9420134	0.1498568
705	1	-1587.921	-1588.701	0.7807098	0.1584374
706	0	-1589.845	-1590.212	0.3672381	0.1805341
707	1	-1587.962	-1588.631	0.6690367	0.1643835
708	0	-1588.046	-1588.883	0.8368911	0.1554486
709	1	-1589.771	-1590.847	1.07581	0.1427295
710	0	-1588.963	-1589.428	0.4654957	0.1752586
711	1	-1588.548	-1589.074	0.5255607	0.1720427
712	0	-1587.9	-1588.614	0.7135546	0.1620119
713	1	-1587.99	-1588.647	0.6561634	0.1650696
714	0	-1588.021	-1588.666	0.6441858	0.1657082
715	1	-1588.026	-1588.856	0.8303163	0.1557984
716	0	-1587.908	-1588.678	0.7698277	0.1590164
717	1	-1588.586	-1589.532	0.9461801	0.1496351
718	0	-1587.99	-1588.647	0.6561955	0.1650679
719	1	-1587.901	-1588.662	0.7614795	0.1594607
720	0	-1588.018	-1588.846	0.8276587	0.1559397
721	1	-1588.318	-1588.886	0.567289	0.1698122
722	0	-1587.941	-1588.735	0.7939817	0.1577312
723	1	-1589.189	-1589.626	0.4374771	0.176761
724	0	-1587.897	-1588.615	0.7179631	0.1617771
725	1	-1587.919	-1588.614	0.6951935	0.1629898
726	0	-1588.079	-1588.704	0.6253792	0.1667112
727	1	-1588.714	-1589.678	0.9641279	0.1486799
728	0	-1588.039	-1588.873	0.8345358	0.1555739
729	1	-1588.346	-1588.908	0.5618028	0.1701053
730	0	-1588.505	-1589.038	0.5328499	0.1716529
731	1	-1588.269	-1589.161	0.8921471	0.1525096
732	0	-1587.914	-1588.689	0.7753534	0.1587224
733	1	-1588.32	-1588.887	0.5668447	0.1698359
734	0	-1588.086	-1588.935	0.8490702	0.1548008
735	1	-1588.54	-1589.067	0.5269879	0.1719664
736	0	-1588.382	-1588.937	0.5547506	0.1704821
737	1	-1587.892	-1588.628	0.7365512	0.1607875
738	0	-1588.468	-1589.396	0.9279736	0.1506038
739	1	-1588.053	-1588.686	0.6334094	0.1662829
740	0	-1587.916	-1588.693	0.7771402	0.1586273
741	1	-1587.892	-1588.632	0.740051	0.1606012
742	0	-1587.895	-1588.648	0.7526194	0.1599322
743	1	-1588.085	-1588.708	0.6235311	0.1668098
744	0	-1588.242	-1588.825	0.5834802	0.1689474
745	1	-1588.506	-1589.039	0.5325705	0.1716678
746	0	-1588.853	-1589.333	0.4801605	0.1744729
747	1	-1587.892	-1588.634	0.7418412	0.1605059
748	0	-1588.909	-1589.381	0.4725989	0.174878
749	1	-1588.472	-1589.4	0.928637	0.1505685
750	0	-1587.938	-1588.62	0.6820781	0.1636885
751	1	-1587.921	-1588.701	0.7806672	0.1584396
752	0	-1587.967	-1588.633	0.6667284	0.1645065
753	1	-1588.153	-1589.02	0.8666862	0.1538639
754	0	-1587.973	-1588.637	0.6637013	0.1646678
755	1	-1587.913	-1588.613	0.6994524	0.1627629
756	0	-1588.913	-1589.385	0.4720502	0.1749074
757	1	-1588.434	-1588.979	0.5452344	0.1709907
758	0	-1591.953	-1592.149	0.1966142	0.1897468
759	1	-1587.912	-1588.613	0.7006111	0.1627012
760	0	-1587.972	-1588.636	0.6643134	0.1646352
761	1	-1587.942	-1588.622	0.6795049	0.1638256
762	0	-1587.941	-1588.621	0.6803171	0.1637823
763	1	-1587.904	-1588.669	0.7654067	0.1592517
764	0	-1589.722	-1590.793	1.071493	0.1429598
765	1	-1587.899	-1588.614	0.7153649	0.1619155
766	0	-1587.984	-1588.643	0.6588806	0.1649248
767	1	-1590.065	-1590.411	0.3463242	0.1816596
768	0	-1587.906	-1588.613	0.7064864	0.1623883
769	1	-1587.893	-1588.64	0.746783	0.1602428
770	0	-1588.34	-1588.903	0.562938	0.1700446
771	1	-1587.937	-1588.728	0.7914934	0.1578636
772	0	-1589.048	-1589.502	0.4546291	0.1758411
773	1	-1587.998	-1588.818	0.820176	0.1563378
774	0	-1589.253	-1589.683	0.4299186	0.1771665
775	1	-1587.892	-1588.631	0.7396382	0.1606231
776	0	-1588.017	-1588.844	0.8270524	0.155972
777	1	-1588.03	-1588.671	0.6410625	0.1658747
778	0	-1587.936	-1588.727	0.7908262	0.1578991
779	1	-1588.36	-1589.269	0.9095294	0.151585
780	0	-1587.946	-1588.742	0.7965007	0.1575972
781	1	-1587.99	-1588.647	0.6562259	0.1650663
782	0	-1587.94	-1588.621	0.6807006	0.1637619
783	1	-1587.895	-1588.618	0.7229915	0.1615094
784	0	-1588.421	-1589.341	0.9201725	0.1510188
785	1	-1587.919	-1588.699	0.7797773	0.158487
786	0	-1587.893	-1588.641	0.747877	0.1601846
787	1	-1587.909	-1588.613	0.7038977	0.1625262
788	0	-1588.412	-1588.962	0.549131	0.1707825
789	1	-1590.058	-1590.405	0.3469178	0.1816277
790	0	-1588.173	-1588.773	0.5995724	0.1680882
791	1	-1588.057	-1588.898	0.8404942	0.155257
792	0	-1587.972	-1588.782	0.8095869	0.156901
793	1	-1587.892	-1588.626	0.7338867	0.1609293
794	0	-1588.151	-1589.016	0.8659745	0.1539017
795	1	-1588.404	-1588.955	0.5506788	0.1706997
796	0	-1587.99	-1588.808	0.8171826	0.156497
797	1	-1587.951	-1588.626	0.6743114	0.1641024
798	0	-1588.032	-1588.673	0.6403483	0.1659128
799	1	-1588.135	-1588.997	0.8621542	0.1541049
800	0	-1587.896	-1588.651	0.7547781	0.1598173
801	1	-1588.043	-1588.879	0.8360064	0.1554957
802	0	-1587.898	-1588.615	0.7176957	0.1617914
803	1	-1587.922	-1588.703	0.7815274	0.1583938
804	0	-1589.447	-1590.494	1.046368	0.1442997
805	1	-1588.724	-1589.222	0.4983489	0.1734989
806	0	-1587.892	-1588.623	0.7302793	0.1611214
807	1	-1589.174	-1589.613	0.439188	0.1766692
808	0	-1587.98	-1588.641	0.6605079	0.164838
809	1	-1587.892	-1588.628	0.7359041	0.1608219
810	0	-1587.996	-1588.65	0.6537743	0.165197
811	1	-1588.927	-1589.918	0.9910866	0.1472448
812	0	-1587.926	-1588.711	0.7848335	0.1582179
813	1	-1587.942	-1588.736	0.7944136	0.1577082
814	0	-1587.999	-1588.82	0.8207051	0.1563096
815	1	-1589.289	-1589.715	0.4257368	0.1773909
816	0	-1587.967	-1588.774	0.8069524	0.1570412
817	1	-1588.254	-1588.835	0.5807804	0.1690915
818	0	-1587.892	-1588.637	0.744122	0.1603845
819	1	-1587.954	-1588.627	0.6729837	0.1641731
820	0	-1587.91	-1588.682	0.7717259	0.1589154
821	1	-1587.929	-1588.716	0.7867523	0.1581159
822	0	-1587.91	-1588.682	0.7720411	0.1588986
823	1	-1589.28	-1590.31	1.029875	0.1451787
824	0	-1587.894	-1588.619	0.7255643	0.1613724
825	1	-1588.041	-1588.678	0.6373988	0.1660701
826	0	-1588.613	-1589.128	0.5152379	0.172595
827	1	-1589.141	-1589.584	0.4432253	0.1764526
828	0	-1590.281	-1591.399	1.117038	0.1405282
829	1	-1587.92	-1588.701	0.7803762	0.1584551
830	0	-1588.242	-1588.825	0.5834394	0.1689495
831	1	-1587.901	-1588.664	0.762332	0.1594153
832	0	-1589.44	-1589.849	0.4089658	0.1782913
833	1	-1589.005	-1590.005	1.000204	0.1467593
834	0	-1588.039	-1588.677	0.6380997	0.1660327
835	1	-1588.619	-1589.134	0.514186	0.1726513
836	0	-1588.746	-1589.241	0.4951772	0.1736687
837	1	-1588.959	-1589.953	0.9948216	0.1470459
838	0	-1587.948	-1588.624	0.676181	0.1640027
839	1	-1587.893	-1588.621	0.727914	0.1612473
840	0	-1587.894	-1588.619	0.7253574	0.1613834
841	1	-1587.945	-1588.741	0.7962309	0.1576116
842	0	-1588.021	-1588.666	0.6442073	0.165707
843	1	-1588.763	-1589.256	0.4926388	0.1738046
844	0	-1588.738	-1589.235	0.496275	0.1736099
845	1	-1588.488	-1589.024	0.535713	0.1714998
846	0	-1588.324	-1589.226	0.9028514	0.1519402
847	1	-1588.428	-1589.349	0.9213463	0.1509564
848	0	-1587.988	-1588.645	0.6572037	0.1650141
849	1	-1587.893	-1588.62	0.7265487	0.16132
850	0	-1588.071	-1588.699	0.6276478	0.1665902
851	1	-1588.113	-1588.969	0.8563797	0.1544121
852	0	-1587.893	-1588.641	0.7479504	0.1601807
853	1	-1588.118	-1588.976	0.8577768	0.1543378
854	0	-1589.516	-1589.917	0.4007354	0.1787334
855	1	-1587.982	-1588.641	0.6599639	0.164867
856	0	-1589.371	-1589.788	0.4165184	0.1778858
857	1	-1589.486	-1590.536	1.050048	0.1441034
858	0	-1587.949	-1588.747	0.7981204	0.157511
859	1	-1588.057	-1588.689	0.6322449	0.166345
860	0	-1588.058	-1588.899	0.8406967	0.1552462
861	1	-1587.895	-1588.617	0.7216152	0.1615827
862	0	-1589.828	-1590.908	1.080657	0.1424708
863	1	-1587.923	-1588.615	0.6918147	0.1631698
864	0	-1588.638	-1589.149	0.5113651	0.1728022
865	1	-1588.119	-1588.733	0.6136014	0.1673395
866	0	-1588.649	-1589.158	0.5096413	0.1728944
867	1	-1590.302	-1591.421	1.118587	0.1404455
868	0	-1588.236	-1588.821	0.5848262	0.1688755
869	1	-1587.956	-1588.628	0.671941	0.1642287
870	0	-1588.321	-1589.224	0.9023909	0.1519647
871	1	-1588.192	-1588.787	0.5948872	0.1683383
872	0	-1588.07	-1588.698	0.6281487	0.1665634
873	1	-1588.349	-1589.257	0.9075716	0.1516892
874	0	-1588.086	-1588.709	0.623098	0.1668329
875	1	-1587.904	-1588.613	0.7086907	0.1622709
876	0	-1588.25	-1589.138	0.8882563	0.1527166
877	1	-1588.961	-1589.427	0.465691	0.1752481
878	0	-1588.462	-1589.002	0.5402264	0.1712585
879	1	-1587.904	-1588.67	0.7660041	0.1592199
880	0	-1588.559	-1589.501	0.9422198	0.1498458
881	1	-1588.171	-1588.771	0.6001446	0.1680577
882	0	-1588.185	-1588.782	0.5965808	0.1682479
883	1	-1590.185	-1591.294	1.109621	0.1409245
884	0	-1587.95	-1588.749	0.7987443	0.1574778
885	1	-1588.866	-1589.344	0.4783472	0.17457
886	0	-1588.836	-1589.816	0.9800471	0.1478326
887	1	-1589.996	-1591.091	1.094639	0.1417245
888	0	-1588.623	-1589.137	0.5135793	0.1726837
889	1	-1588.171	-1588.771	0.6001458	0.1680576
890	0	-1588.428	-1588.974	0.5463629	0.1709304
891	1	-1588.265	-1588.844	0.5783754	0.16922
892	0	-1588.475	-1589.404	0.9291215	0.1505427
893	1	-1587.981	-1588.794	0.8131051	0.1567139
894	0	-1588.636	-1589.59	0.9534398	0.1492488
895	1	-1588.147	-1589.012	0.8651123	0.1539476
896	0	-1588.477	-1589.406	0.9294685	0.1505243
897	1	-1587.991	-1588.647	0.6561145	0.1650722
898	0	-1587.903	-1588.613	0.7103123	0.1621846
899	1	-1587.892	-1588.633	0.7411894	0.1605406
900	0	-1587.949	-1588.625	0.6755306	0.1640374
901	1	-1587.898	-1588.615	0.7170621	0.1618251
902	0	-1589.296	-1589.721	0.4250394	0.1774284
903	1	-1588.089	-1588.939	0.849811	0.1547614
904	0	-1587.892	-1588.625	0.7329152	0.160981
905	1	-1587.941	-1588.621	0.6804111	0.1637773
906	0	-1587.954	-1588.755	0.8008407	0.1573663
907	1	-1588.388	-1589.303	0.9146145	0.1513145
908	0	-1587.901	-1588.662	0.7615904	0.1594547
909	1	-1588.635	-1589.589	0.9533266	0.1492548
910	0	-1591.157	-1592.335	1.177718	0.1372818
911	1	-1587.978	-1588.791	0.8122374	0.15676
912	0	-1588.563	-1589.086	0.523126	0.172173
913	1	-1590.998	-1592.166	1.167438	0.1378325
914	0	-1588.625	-1589.577	0.9518327	0.1493343
915	1	-1587.895	-1588.617	0.7221491	0.1615542
916	0	-1587.895	-1588.618	0.7233602	0.1614898
917	1	-1587.899	-1588.658	0.7588673	0.1595997
918	0	-1588.22	-1589.102	0.8820134	0.1530486
919	1	-1587.944	-1588.623	0.6782498	0.1638925
920	0	-1587.909	-1588.679	0.7704877	0.1589813
921	1	-1587.963	-1588.768	0.8052336	0.1571326
922	0	-1588.218	-1589.1	0.8815611	0.1530727
923	1	-1588.033	-1588.866	0.8326796	0.1556727
924	0	-1589.037	-1589.493	0.4559766	0.1757689
925	1	-1591.696	-1591.911	0.2146733	0.1887682
926	0	-1588.181	-1588.779	0.5977031	0.168188
927	1	-1591.038	-1592.208	1.17001	0.1376947
928	0	-1587.947	-1588.745	0.7974479	0.1575468
929	1	-1587.9	-1588.66	0.7605071	0.1595124
930	0	-1588.551	-1589.076	0.5251849	0.1720628
931	1	-1589.777	-1590.151	0.3739402	0.1801736
932	0	-1587.939	-1588.731	0.7925907	0.1578052
933	1	-1587.935	-1588.725	0.7903669	0.1579235
934	0	-1588.843	-1589.823	0.9808076	0.1477921
935	1	-1588.445	-1589.369	0.9242548	0.1508016
936	0	-1589.071	-1589.522	0.4517948	0.1759931
937	1	-1588.843	-1589.325	0.4814096	0.174406
938	0	-1588.978	-1589.975	0.997082	0.1469256
939	1	-1589.224	-1589.658	0.4332667	0.1769869
940	0	-1588.275	-1589.169	0.8934424	0.1524407
941	1	-1589.198	-1589.635	0.4363261	0.1768227
942	0	-1587.894	-1588.645	0.7505048	0.1600447
943	1	-1588.1	-1588.953	0.8529692	0.1545935
944	0	-1587.947	-1588.744	0.7970724	0.1575668
945	1	-1588.127	-1588.987	0.8600139	0.1542188
946	0	-1588.432	-1588.977	0.5456655	0.1709677
947	1	-1587.892	-1588.635	0.7426431	0.1604632
948	0	-1587.917	-1588.613	0.6967322	0.1629078
949	1	-1587.989	-1588.806	0.8167236	0.1565214
950	0	-1588.423	-1588.97	0.5472131	0.170885
951	1	-1587.919	-1588.614	0.6951148	0.162994
952	0	-1587.894	-1588.645	0.7502507	0.1600583
953	1	-1587.983	-1588.642	0.6592859	0.1649032
954	0	-1588.891	-1589.366	0.4749596	0.1747515
955	1	-1588.051	-1588.889	0.838425	0.1553671
956	0	-1588.085	-1588.708	0.6234883	0.166812
957	1	-1587.895	-1588.648	0.7527917	0.159923
958	0	-1587.928	-1588.715	0.7861391	0.1581485
959	1	-1589.941	-1591.031	1.090139	0.1419648
960	0	-1589.025	-1589.483	0.4574978	0.1756873
961	1	-1587.931	-1588.617	0.6863868	0.163459
962	0	-1588.206	-1589.085	0.8788991	0.1532143
963	1	-1587.894	-1588.619	0.7244143	0.1614336
964	0	-1587.892	-1588.626	0.7344148	0.1609012
965	1	-1588.287	-1589.183	0.8958123	0.1523147
966	0	-1587.895	-1588.618	0.722573	0.1615317
967	1	-1587.892	-1588.629	0.7376591	0.1607285
968	0	-1588.263	-1589.154	0.8910529	0.1525678
969	1	-1588.278	-1588.854	0.5756485	0.1693656
970	0	-1588.393	-1588.946	0.5527308	0.1705901
971	1	-1587.937	-1588.62	0.6824447	0.163669
972	0	-1587.969	-1588.634	0.6657307	0.1645596
973	1	-1588.419	-1589.339	0.91988	0.1510344
974	0	-1588.208	-1588.799	0.5912762	0.1685311
975	1	-1587.892	-1588.625	0.7334871	0.1609506
976	0	-1588.23	-1589.114	0.8841393	0.1529356
977	1	-1588.12	-1588.733	0.6134576	0.1673472
978	0	-1587.939	-1588.62	0.6814188	0.1637236
979	1	-1588.768	-1589.739	0.9712873	0.1482989
980	0	-1588.922	-1589.912	0.9904567	0.1472783
981	1	-1588.866	-1589.85	0.9837406	0.1476359
982	0	-1587.895	-1588.648	0.7526896	0.1599285
983	1	-1588.002	-1588.653	0.6516527	0.1653101
984	0	-1588.728	-1589.226	0.4977763	0.1735295
985	1	-1587.942	-1588.736	0.7942519	0.1577168
986	0	-1588.291	-1589.188	0.8966873	0.1522681
987	1	-1587.893	-1588.622	0.7294599	0.161165
988	0	-1588.144	-1588.751	0.6069014	0.1676971
989	1	-1587.962	-1588.767	0.8050209	0.1571439
