Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
3913	-1569.703	-1571.895	2.191688	0.2972204	0.2109824	0.08623801	0.2109824
3914	-1570.576	-1573.2	2.624356	0.2473455	0.1611075	0.08623801	0.1611075
3915	-1570.576	-1573.2	2.624356	0.2473455	0.1611075	0.08623801	0.1611075
3916	-1572.468	-1575.263	2.795269	0.2332244	0.1611075	0.07211689	0.1611075
3917	-1572.468	-1575.263	2.795269	0.2332244	0.1611075	0.07211689	0.1611075
3918	-1569.854	-1572.189	2.334747	0.2865685	0.2144516	0.07211689	0.2144516
3919	-1569.854	-1572.189	2.334747	0.2865685	0.2144516	0.07211689	0.2144516
3920	-1569.641	-1571.843	2.202216	0.2979	0.2144516	0.0834484	0.2144516
3921	-1569.641	-1571.843	2.202216	0.2979	0.2144516	0.0834484	0.2144516
3922	-1569.633	-1571.844	2.210426	0.296874	0.2134256	0.0834484	0.2134256
3923	-1570.662	-1573.066	2.403774	0.2777314	0.2134256	0.06430582	0.2134256
3924	-1569.603	-1571.836	2.232665	0.2951888	0.2134256	0.08176317	0.2134256
3925	-1570.897	-1573.309	2.412174	0.2761015	0.2134256	0.06267585	0.2134256
3926	-1569.639	-1571.931	2.291133	0.2904223	0.2134256	0.07699668	0.2134256
3927	-1570.88	-1572.86	1.979647	0.3122497	0.2134256	0.09882405	0.2134256
3928	-1570.085	-1572.178	2.092969	0.3050599	0.2134256	0.0916343	0.2134256
3929	-1569.85	-1572.075	2.224649	0.288988	0.1973537	0.0916343	0.1973537
3930	-1569.85	-1572.075	2.224649	0.288988	0.1973537	0.0916343	0.1973537
3931	-1570.127	-1572.588	2.461441	0.2707987	0.1973537	0.073445	0.1973537
3932	-1570.067	-1572.521	2.45438	0.2714816	0.1973537	0.07412794	0.1973537
3933	-1569.898	-1572.328	2.429963	0.2737234	0.1973537	0.07636975	0.1973537
3934	-1569.898	-1572.328	2.429963	0.2737234	0.1973537	0.07636975	0.1973537
3935	-1570.525	-1572.433	1.908763	0.3417065	0.2653367	0.07636975	0.2653367
3936	-1570.412	-1572.423	2.0113	0.33015	0.2653367	0.06481327	0.2653367
3937	-1570.412	-1572.423	2.0113	0.33015	0.2653367	0.06481327	0.2653367
3938	-1570.412	-1572.423	2.0113	0.33015	0.2653367	0.06481327	0.2653367
3939	-1570.933	-1572.774	1.841175	0.3472515	0.2653367	0.08191475	0.2653367
3940	-1570.933	-1572.774	1.841175	0.3472515	0.2653367	0.08191475	0.2653367
3941	-1570.933	-1572.774	1.841175	0.3472515	0.2653367	0.08191475	0.2653367
3942	-1570.933	-1572.774	1.841175	0.3472515	0.2653367	0.08191475	0.2653367
3943	-1570.488	-1573.093	2.604994	0.251478	0.1695633	0.08191475	0.1695633
3944	-1570.488	-1573.093	2.604994	0.251478	0.1695633	0.08191475	0.1695633
3945	-1571.381	-1573.54	2.159598	0.2798638	0.1695633	0.1103005	0.1695633
3946	-1571.381	-1573.54	2.159598	0.2798638	0.1695633	0.1103005	0.1695633
3947	-1571.947	-1574.558	2.611224	0.23392	0.1236195	0.1103005	0.1236195
3948	-1571.947	-1574.558	2.611224	0.23392	0.1236195	0.1103005	0.1236195
3949	-1571.947	-1574.558	2.611224	0.23392	0.1236195	0.1103005	0.1236195
3950	-1571.947	-1574.558	2.611224	0.23392	0.1236195	0.1103005	0.1236195
3951	-1572.059	-1573.996	1.937021	0.3052703	0.1949698	0.1103005	0.1949698
3952	-1572.059	-1573.996	1.937021	0.3052703	0.1949698	0.1103005	0.1949698
3953	-1572.059	-1573.996	1.937021	0.3052703	0.1949698	0.1103005	0.1949698
3954	-1572.059	-1573.996	1.937021	0.3052703	0.1949698	0.1103005	0.1949698
3955	-1572.059	-1573.996	1.937021	0.3052703	0.1949698	0.1103005	0.1949698
3956	-1571.662	-1573.704	2.042137	0.2930305	0.18273	0.1103005	0.18273
3957	-1571.662	-1573.704	2.042137	0.2930305	0.18273	0.1103005	0.18273
3958	-1571.662	-1573.704	2.042137	0.2930305	0.18273	0.1103005	0.18273
3959	-1571.32	-1573.696	2.375777	0.2569792	0.1466787	0.1103005	0.1466787
3960	-1571.32	-1573.696	2.375777	0.2569792	0.1466787	0.1103005	0.1466787
3961	-1571.346	-1573.743	2.396647	0.2548588	0.1445583	0.1103005	0.1445583
3962	-1571.346	-1573.743	2.396647	0.2548588	0.1445583	0.1103005	0.1445583
3963	-1571.346	-1573.743	2.396647	0.2548588	0.1445583	0.1103005	0.1445583
3964	-1571.326	-1574.065	2.739246	0.2338579	0.1445583	0.0892996	0.1445583
3965	-1571.326	-1574.065	2.739246	0.2338579	0.1445583	0.0892996	0.1445583
3966	-1570.491	-1573.089	2.598554	0.2484516	0.159152	0.0892996	0.159152
3967	-1570.656	-1573.295	2.638575	0.2456822	0.159152	0.08653017	0.159152
3968	-1572.071	-1574.226	2.154751	0.2751735	0.159152	0.1160215	0.159152
3969	-1572.071	-1574.226	2.154751	0.2751735	0.159152	0.1160215	0.159152
3970	-1572.071	-1574.226	2.154751	0.2751735	0.159152	0.1160215	0.159152
3971	-1572.071	-1574.226	2.154751	0.2751735	0.159152	0.1160215	0.159152
3972	-1572.592	-1574.692	2.099306	0.2782586	0.159152	0.1191066	0.159152
3973	-1570.748	-1573.097	2.349519	0.2640272	0.159152	0.1048752	0.159152
3974	-1570.748	-1573.097	2.349519	0.2640272	0.159152	0.1048752	0.159152
3975	-1570.748	-1573.097	2.349519	0.2640272	0.159152	0.1048752	0.159152
3976	-1571.493	-1573.439	1.946589	0.3099452	0.20507	0.1048752	0.20507
3977	-1571.724	-1574.397	2.672843	0.231515	0.1266398	0.1048752	0.1266398
3978	-1571.051	-1573.56	2.509634	0.2474738	0.1425986	0.1048752	0.1425986
3979	-1571.051	-1573.56	2.509634	0.2474738	0.1425986	0.1048752	0.1425986
3980	-1571.051	-1573.56	2.509634	0.2474738	0.1425986	0.1048752	0.1425986
3981	-1571.051	-1573.56	2.509634	0.2474738	0.1425986	0.1048752	0.1425986
3982	-1571.051	-1573.56	2.509634	0.2474738	0.1425986	0.1048752	0.1425986
3983	-1571.051	-1573.56	2.509634	0.2474738	0.1425986	0.1048752	0.1425986
3984	-1571.051	-1573.56	2.509634	0.2474738	0.1425986	0.1048752	0.1425986
3985	-1571.051	-1573.56	2.509634	0.2474738	0.1425986	0.1048752	0.1425986
3986	-1571.051	-1573.56	2.509634	0.2474738	0.1425986	0.1048752	0.1425986
3987	-1571.051	-1573.56	2.509634	0.2474738	0.1425986	0.1048752	0.1425986
3988	-1571.588	-1573.962	2.374703	0.2552534	0.1425986	0.1126548	0.1425986
3989	-1571.556	-1573.798	2.241856	0.2689227	0.1562679	0.1126548	0.1562679
3990	-1570.475	-1573.04	2.565297	0.2495725	0.1562679	0.09330463	0.1562679
3991	-1570.659	-1573.066	2.407113	0.2593485	0.1562679	0.1030806	0.1562679
3992	-1570.659	-1573.066	2.407113	0.2593485	0.1562679	0.1030806	0.1562679
3993	-1570.659	-1573.066	2.407113	0.2593485	0.1562679	0.1030806	0.1562679
3994	-1571.346	-1573.292	1.945412	0.3120133	0.2089327	0.1030806	0.2089327
3995	-1569.788	-1572.143	2.355189	0.283415	0.2089327	0.07448229	0.2089327
3996	-1569.788	-1572.143	2.355189	0.283415	0.2089327	0.07448229	0.2089327
3997	-1571.212	-1573.005	1.793789	0.3595209	0.2850386	0.07448229	0.2850386
3998	-1571.212	-1573.005	1.793789	0.3595209	0.2850386	0.07448229	0.2850386
3999	-1571.212	-1573.005	1.793789	0.3595209	0.2850386	0.07448229	0.2850386
4000	-1571.212	-1573.005	1.793789	0.3595209	0.2850386	0.07448229	0.2850386
4001	-1571.212	-1573.005	1.793789	0.3595209	0.2850386	0.07448229	0.2850386
4002	-1572.164	-1573.832	1.667547	0.3786508	0.3041685	0.07448229	0.3041685
4003	-1572.164	-1573.832	1.667547	0.3786508	0.3041685	0.07448229	0.3041685
4004	-1572.164	-1573.832	1.667547	0.3786508	0.3041685	0.07448229	0.3041685
4005	-1572.164	-1573.832	1.667547	0.3786508	0.3041685	0.07448229	0.3041685
4006	-1571.661	-1573.391	1.730639	0.3689928	0.2945105	0.07448229	0.2945105
4007	-1570.677	-1572.559	1.882085	0.3465985	0.2721162	0.07448229	0.2721162
4008	-1569.744	-1572.072	2.327835	0.2868027	0.2123204	0.07448229	0.2123204
4009	-1569.721	-1571.895	2.174389	0.3063948	0.2319125	0.07448229	0.2319125
4010	-1570.761	-1573.365	2.604189	0.2539815	0.1794992	0.07448229	0.1794992
4011	-1569.959	-1572.301	2.342423	0.2734593	0.1794992	0.09396007	0.1794992
4012	-1569.959	-1572.301	2.342423	0.2734593	0.1794992	0.09396007	0.1794992
4013	-1569.941	-1572.2	2.259375	0.2830001	0.18904	0.09396007	0.18904
4014	-1571.94	-1573.919	1.978599	0.2998478	0.18904	0.1108077	0.18904
4015	-1571.94	-1573.919	1.978599	0.2998478	0.18904	0.1108077	0.18904
4016	-1571.94	-1573.919	1.978599	0.2998478	0.18904	0.1108077	0.18904
4017	-1571.346	-1573.584	2.237566	0.2709723	0.1601645	0.1108077	0.1601645
4018	-1571.346	-1573.584	2.237566	0.2709723	0.1601645	0.1108077	0.1601645
4019	-1572.072	-1574.019	1.946428	0.303617	0.1928092	0.1108077	0.1928092
4020	-1572.072	-1574.019	1.946428	0.303617	0.1928092	0.1108077	0.1928092
4021	-1572.072	-1574.019	1.946428	0.303617	0.1928092	0.1108077	0.1928092
4022	-1571.334	-1573.651	2.317115	0.2626065	0.1517988	0.1108077	0.1517988
4023	-1571.068	-1573.773	2.705321	0.238561	0.1517988	0.08676219	0.1517988
4024	-1570.448	-1572.396	1.948105	0.3282129	0.2414507	0.08676219	0.2414507
4025	-1569.858	-1571.989	2.130545	0.3131378	0.2414507	0.07168708	0.2414507
4026	-1569.858	-1571.989	2.130545	0.3131378	0.2414507	0.07168708	0.2414507
4027	-1569.858	-1571.989	2.130545	0.3131378	0.2414507	0.07168708	0.2414507
4028	-1569.858	-1571.989	2.130545	0.3131378	0.2414507	0.07168708	0.2414507
4029	-1569.858	-1571.989	2.130545	0.3131378	0.2414507	0.07168708	0.2414507
4030	-1570.045	-1572.216	2.171014	0.3082887	0.2414507	0.06683798	0.2414507
4031	-1570.041	-1572.222	2.180313	0.3070431	0.2402051	0.06683798	0.2402051
4032	-1570.041	-1572.222	2.180313	0.3070431	0.2402051	0.06683798	0.2402051
4033	-1570.041	-1572.222	2.180313	0.3070431	0.2402051	0.06683798	0.2402051
4034	-1570.495	-1572.705	2.210179	0.301637	0.2402051	0.06143188	0.2402051
4035	-1570.495	-1572.705	2.210179	0.301637	0.2402051	0.06143188	0.2402051
4036	-1570.495	-1572.705	2.210179	0.301637	0.2402051	0.06143188	0.2402051
4037	-1570.495	-1572.705	2.210179	0.301637	0.2402051	0.06143188	0.2402051
4038	-1570.495	-1572.705	2.210179	0.301637	0.2402051	0.06143188	0.2402051
4039	-1573.335	-1574.879	1.543917	0.4011871	0.3397553	0.06143188	0.3397553
4040	-1573.335	-1574.879	1.543917	0.4011871	0.3397553	0.06143188	0.3397553
4041	-1573.335	-1574.879	1.543917	0.4011871	0.3397553	0.06143188	0.3397553
4042	-1573.335	-1574.879	1.543917	0.4011871	0.3397553	0.06143188	0.3397553
4043	-1573.783	-1575.277	1.493882	0.3860767	0.3397553	0.04632148	0.3397553
4044	-1573.783	-1575.277	1.493882	0.3860767	0.3397553	0.04632148	0.3397553
4045	-1572.749	-1574.459	1.710981	0.3512592	0.3049377	0.04632148	0.3049377
4046	-1572.749	-1574.459	1.710981	0.3512592	0.3049377	0.04632148	0.3049377
4047	-1572.749	-1574.459	1.710981	0.3512592	0.3049377	0.04632148	0.3049377
4048	-1572.749	-1574.459	1.710981	0.3512592	0.3049377	0.04632148	0.3049377
4049	-1571.852	-1573.562	1.710252	0.3744478	0.3049377	0.06951006	0.3049377
4050	-1570.685	-1572.581	1.895917	0.3465354	0.2770253	0.06951006	0.2770253
4051	-1570.685	-1572.581	1.895917	0.3465354	0.2770253	0.06951006	0.2770253
4052	-1570.685	-1572.581	1.895917	0.3465354	0.2770253	0.06951006	0.2770253
4053	-1570.685	-1572.581	1.895917	0.3465354	0.2770253	0.06951006	0.2770253
4054	-1571.555	-1573.502	1.946982	0.3294415	0.2770253	0.05241611	0.2770253
4055	-1571.555	-1573.502	1.946982	0.3294415	0.2770253	0.05241611	0.2770253
4056	-1571.555	-1573.502	1.946982	0.3294415	0.2770253	0.05241611	0.2770253
4057	-1571.018	-1572.973	1.95547	0.3347849	0.2770253	0.05775951	0.2770253
4058	-1571.018	-1572.973	1.95547	0.3347849	0.2770253	0.05775951	0.2770253
4059	-1571.018	-1572.973	1.95547	0.3347849	0.2770253	0.05775951	0.2770253
4060	-1571.018	-1572.973	1.95547	0.3347849	0.2770253	0.05775951	0.2770253
4061	-1571.252	-1573.207	1.954771	0.3321332	0.2770253	0.05510785	0.2770253
4062	-1570.785	-1572.731	1.946021	0.3386295	0.2770253	0.06160413	0.2770253
4063	-1570.785	-1572.731	1.946021	0.3386295	0.2770253	0.06160413	0.2770253
4064	-1572.19	-1573.873	1.682113	0.3788136	0.3172095	0.06160413	0.3172095
4065	-1572.19	-1573.873	1.682113	0.3788136	0.3172095	0.06160413	0.3172095
4066	-1572.19	-1573.873	1.682113	0.3788136	0.3172095	0.06160413	0.3172095
4067	-1570.718	-1573.046	2.327721	0.2863068	0.2247027	0.06160413	0.2247027
4068	-1570.446	-1572.588	2.142728	0.3108421	0.249238	0.06160413	0.249238
4069	-1570.446	-1572.588	2.142728	0.3108421	0.249238	0.06160413	0.249238
4070	-1570.446	-1572.588	2.142728	0.3108421	0.249238	0.06160413	0.249238
4071	-1569.973	-1572.047	2.073564	0.320871	0.249238	0.07163307	0.249238
4072	-1569.973	-1572.047	2.073564	0.320871	0.249238	0.07163307	0.249238
4073	-1570.113	-1572.136	2.023672	0.3277499	0.2561168	0.07163307	0.2561168
4074	-1569.801	-1571.984	2.183095	0.306162	0.234529	0.07163307	0.234529
4075	-1569.801	-1571.984	2.183095	0.306162	0.234529	0.07163307	0.234529
4076	-1570.307	-1572.293	1.986167	0.3222678	0.234529	0.08773879	0.234529
4077	-1569.915	-1572.017	2.101993	0.3072866	0.2195478	0.08773879	0.2195478
4078	-1569.915	-1572.017	2.101993	0.3072866	0.2195478	0.08773879	0.2195478
4079	-1569.915	-1572.017	2.101993	0.3072866	0.2195478	0.08773879	0.2195478
4080	-1570.39	-1572.974	2.58383	0.2508992	0.1631605	0.08773879	0.1631605
4081	-1570.178	-1572.197	2.018722	0.3179983	0.2302595	0.08773879	0.2302595
4082	-1570.178	-1572.197	2.018722	0.3179983	0.2302595	0.08773879	0.2302595
4083	-1570.178	-1572.197	2.018722	0.3179983	0.2302595	0.08773879	0.2302595
4084	-1570.178	-1572.197	2.018722	0.3179983	0.2302595	0.08773879	0.2302595
4085	-1569.965	-1572.024	2.059157	0.3151305	0.2302595	0.08487099	0.2302595
4086	-1570.038	-1572.291	2.252771	0.2974898	0.2302595	0.0672303	0.2302595
4087	-1570.038	-1572.291	2.252771	0.2974898	0.2302595	0.0672303	0.2302595
4088	-1571.24	-1573.045	1.804918	0.3604482	0.2932179	0.0672303	0.2932179
4089	-1570.223	-1572.261	2.038539	0.3264521	0.2592218	0.0672303	0.2592218
4090	-1570.223	-1572.261	2.038539	0.3264521	0.2592218	0.0672303	0.2592218
4091	-1570.223	-1572.261	2.038539	0.3264521	0.2592218	0.0672303	0.2592218
4092	-1570.223	-1572.261	2.038539	0.3264521	0.2592218	0.0672303	0.2592218
4093	-1570.223	-1572.261	2.038539	0.3264521	0.2592218	0.0672303	0.2592218
4094	-1570.223	-1572.261	2.038539	0.3264521	0.2592218	0.0672303	0.2592218
4095	-1570.223	-1572.261	2.038539	0.3264521	0.2592218	0.0672303	0.2592218
4096	-1570.223	-1572.261	2.038539	0.3264521	0.2592218	0.0672303	0.2592218
4097	-1570.223	-1572.261	2.038539	0.3264521	0.2592218	0.0672303	0.2592218
4098	-1570.035	-1572.184	2.148788	0.3112906	0.2440603	0.0672303	0.2440603
4099	-1570.035	-1572.184	2.148788	0.3112906	0.2440603	0.0672303	0.2440603
4100	-1570.035	-1572.184	2.148788	0.3112906	0.2440603	0.0672303	0.2440603
4101	-1570.035	-1572.184	2.148788	0.3112906	0.2440603	0.0672303	0.2440603
4102	-1570.035	-1572.184	2.148788	0.3112906	0.2440603	0.0672303	0.2440603
4103	-1570.035	-1572.184	2.148788	0.3112906	0.2440603	0.0672303	0.2440603
4104	-1570.043	-1572.183	2.140029	0.3124752	0.2452449	0.0672303	0.2452449
4105	-1572.874	-1574.557	1.683596	0.3471855	0.2452449	0.1019406	0.2452449
4106	-1572.551	-1574.278	1.726334	0.3414387	0.239498	0.1019406	0.239498
4107	-1570.864	-1573.392	2.528341	0.2476426	0.145702	0.1019406	0.145702
4108	-1570.864	-1573.392	2.528341	0.2476426	0.145702	0.1019406	0.145702
4109	-1570.864	-1573.392	2.528341	0.2476426	0.145702	0.1019406	0.145702
4110	-1570.864	-1573.392	2.528341	0.2476426	0.145702	0.1019406	0.145702
4111	-1570.864	-1573.392	2.528341	0.2476426	0.145702	0.1019406	0.145702
4112	-1570.586	-1573.006	2.41975	0.2588876	0.156947	0.1019406	0.156947
4113	-1570.586	-1573.006	2.41975	0.2588876	0.156947	0.1019406	0.156947
4114	-1570.469	-1572.759	2.28922	0.2729734	0.1710328	0.1019406	0.1710328
4115	-1570.621	-1572.881	2.260208	0.2747034	0.1710328	0.1036706	0.1710328
4116	-1570.621	-1572.881	2.260208	0.2747034	0.1710328	0.1036706	0.1710328
4117	-1570.621	-1572.881	2.260208	0.2747034	0.1710328	0.1036706	0.1710328
4118	-1570.621	-1572.881	2.260208	0.2747034	0.1710328	0.1036706	0.1710328
4119	-1570.621	-1572.881	2.260208	0.2747034	0.1710328	0.1036706	0.1710328
4120	-1570.621	-1572.881	2.260208	0.2747034	0.1710328	0.1036706	0.1710328
4121	-1570.621	-1572.881	2.260208	0.2747034	0.1710328	0.1036706	0.1710328
4122	-1570.068	-1572.566	2.49758	0.2597376	0.1710328	0.08870477	0.1710328
4123	-1570.068	-1572.566	2.49758	0.2597376	0.1710328	0.08870477	0.1710328
4124	-1570.261	-1572.811	2.550003	0.2540043	0.1652996	0.08870477	0.1652996
4125	-1570.261	-1572.811	2.550003	0.2540043	0.1652996	0.08870477	0.1652996
4126	-1570.261	-1572.811	2.550003	0.2540043	0.1652996	0.08870477	0.1652996
4127	-1569.933	-1572.04	2.107246	0.3058153	0.2171105	0.08870477	0.2171105
4128	-1569.636	-1571.902	2.265855	0.2937487	0.2171105	0.07663821	0.2171105
4129	-1569.636	-1571.902	2.265855	0.2937487	0.2171105	0.07663821	0.2171105
4130	-1569.636	-1571.902	2.265855	0.2937487	0.2171105	0.07663821	0.2171105
4131	-1569.636	-1571.902	2.265855	0.2937487	0.2171105	0.07663821	0.2171105
4132	-1569.636	-1571.902	2.265855	0.2937487	0.2171105	0.07663821	0.2171105
4133	-1569.636	-1571.902	2.265855	0.2937487	0.2171105	0.07663821	0.2171105
4134	-1569.636	-1571.902	2.265855	0.2937487	0.2171105	0.07663821	0.2171105
4135	-1569.636	-1571.902	2.265855	0.2937487	0.2171105	0.07663821	0.2171105
4136	-1569.636	-1571.902	2.265855	0.2937487	0.2171105	0.07663821	0.2171105
4137	-1569.636	-1571.902	2.265855	0.2937487	0.2171105	0.07663821	0.2171105
4138	-1569.636	-1571.902	2.265855	0.2937487	0.2171105	0.07663821	0.2171105
4139	-1570.394	-1572.952	2.557955	0.2586964	0.1820582	0.07663821	0.1820582
4140	-1569.856	-1572.273	2.417798	0.275082	0.1984438	0.07663821	0.1984438
4141	-1569.856	-1572.273	2.417798	0.275082	0.1984438	0.07663821	0.1984438
4142	-1569.856	-1572.273	2.417798	0.275082	0.1984438	0.07663821	0.1984438
4143	-1569.856	-1572.273	2.417798	0.275082	0.1984438	0.07663821	0.1984438
4144	-1570.459	-1572.381	1.921504	0.3397385	0.2631003	0.07663821	0.2631003
4145	-1570.459	-1572.381	1.921504	0.3397385	0.2631003	0.07663821	0.2631003
4146	-1571.596	-1574.336	2.740192	0.2385336	0.1618954	0.07663821	0.1618954
4147	-1572.174	-1574.297	2.122912	0.2782599	0.1618954	0.1163645	0.1618954
4148	-1570.277	-1572.789	2.511926	0.2552259	0.1618954	0.09333052	0.1618954
4149	-1569.995	-1572.393	2.39767	0.2677193	0.1743888	0.09333052	0.1743888
4150	-1569.995	-1572.393	2.39767	0.2677193	0.1743888	0.09333052	0.1743888
4151	-1569.995	-1572.393	2.39767	0.2677193	0.1743888	0.09333052	0.1743888
4152	-1569.995	-1572.393	2.39767	0.2677193	0.1743888	0.09333052	0.1743888
4153	-1569.995	-1572.393	2.39767	0.2677193	0.1743888	0.09333052	0.1743888
4154	-1570.402	-1572.421	2.018791	0.3128176	0.2194871	0.09333052	0.2194871
4155	-1570.402	-1572.421	2.018791	0.3128176	0.2194871	0.09333052	0.2194871
4156	-1571.198	-1573.903	2.70432	0.2352685	0.141938	0.09333052	0.141938
4157	-1570.717	-1573.335	2.618321	0.2440259	0.1506954	0.09333052	0.1506954
4158	-1570.717	-1573.335	2.618321	0.2440259	0.1506954	0.09333052	0.1506954
4159	-1570.717	-1573.335	2.618321	0.2440259	0.1506954	0.09333052	0.1506954
4160	-1570.651	-1573.177	2.525807	0.2498375	0.1506954	0.09914217	0.1506954
4161	-1570.651	-1573.177	2.525807	0.2498375	0.1506954	0.09914217	0.1506954
4162	-1570.651	-1573.177	2.525807	0.2498375	0.1506954	0.09914217	0.1506954
4163	-1570.651	-1573.177	2.525807	0.2498375	0.1506954	0.09914217	0.1506954
4164	-1570.651	-1573.177	2.525807	0.2498375	0.1506954	0.09914217	0.1506954
4165	-1570.651	-1573.177	2.525807	0.2498375	0.1506954	0.09914217	0.1506954
4166	-1570.312	-1572.691	2.378649	0.2654386	0.1662965	0.09914217	0.1662965
4167	-1570.564	-1573.062	2.498178	0.2527066	0.1535645	0.09914217	0.1535645
4168	-1570.564	-1573.062	2.498178	0.2527066	0.1535645	0.09914217	0.1535645
4169	-1570.564	-1573.062	2.498178	0.2527066	0.1535645	0.09914217	0.1535645
4170	-1570.564	-1573.062	2.498178	0.2527066	0.1535645	0.09914217	0.1535645
4171	-1570.564	-1573.062	2.498178	0.2527066	0.1535645	0.09914217	0.1535645
4172	-1570.587	-1573.093	2.505762	0.2519164	0.1527742	0.09914217	0.1527742
4173	-1571.229	-1573.138	1.908681	0.3208676	0.2217254	0.09914217	0.2217254
4174	-1571.387	-1574.074	2.687857	0.2335493	0.1344071	0.09914217	0.1344071
4175	-1570.261	-1572.522	2.260999	0.2784923	0.1793501	0.09914217	0.1793501
4176	-1570.261	-1572.522	2.260999	0.2784923	0.1793501	0.09914217	0.1793501
4177	-1570.613	-1572.672	2.059282	0.3021329	0.2029907	0.09914217	0.2029907
4178	-1570.755	-1573.309	2.554811	0.2468549	0.1477128	0.09914217	0.1477128
4179	-1571.446	-1573.787	2.341324	0.2594008	0.1477128	0.111688	0.1477128
4180	-1571.446	-1573.787	2.341324	0.2594008	0.1477128	0.111688	0.1477128
4181	-1571.446	-1573.787	2.341324	0.2594008	0.1477128	0.111688	0.1477128
4182	-1571.446	-1573.787	2.341324	0.2594008	0.1477128	0.111688	0.1477128
4183	-1571.581	-1574.024	2.443536	0.2491246	0.1374366	0.111688	0.1374366
4184	-1571.581	-1574.024	2.443536	0.2491246	0.1374366	0.111688	0.1374366
4185	-1572.606	-1574.887	2.281557	0.2581819	0.1374366	0.1207453	0.1374366
4186	-1572.606	-1574.887	2.281557	0.2581819	0.1374366	0.1207453	0.1374366
4187	-1572.606	-1574.887	2.281557	0.2581819	0.1374366	0.1207453	0.1374366
4188	-1572.606	-1574.887	2.281557	0.2581819	0.1374366	0.1207453	0.1374366
4189	-1572.606	-1574.887	2.281557	0.2581819	0.1374366	0.1207453	0.1374366
4190	-1572.693	-1574.862	2.169491	0.2694679	0.1487226	0.1207453	0.1487226
4191	-1572.588	-1574.769	2.180836	0.268842	0.1487226	0.1201194	0.1487226
4192	-1572.426	-1574.624	2.198878	0.2678443	0.1487226	0.1191217	0.1487226
4193	-1572.426	-1574.624	2.198878	0.2678443	0.1487226	0.1191217	0.1487226
4194	-1570.996	-1573.417	2.421028	0.2552574	0.1487226	0.1065348	0.1487226
4195	-1570.996	-1573.417	2.421028	0.2552574	0.1487226	0.1065348	0.1487226
4196	-1571.776	-1574.43	2.654504	0.2322259	0.125691	0.1065348	0.125691
4197	-1571.776	-1574.43	2.654504	0.2322259	0.125691	0.1065348	0.125691
4198	-1570.913	-1573.133	2.220011	0.2766275	0.1700926	0.1065348	0.1700926
4199	-1570.913	-1573.133	2.220011	0.2766275	0.1700926	0.1065348	0.1700926
4200	-1571.319	-1573.349	2.03016	0.2982118	0.191677	0.1065348	0.191677
4201	-1571.319	-1573.349	2.03016	0.2982118	0.191677	0.1065348	0.191677
4202	-1571.099	-1573.57	2.470649	0.2502063	0.1436714	0.1065348	0.1436714
4203	-1571.099	-1573.57	2.470649	0.2502063	0.1436714	0.1065348	0.1436714
4204	-1571.099	-1573.57	2.470649	0.2502063	0.1436714	0.1065348	0.1436714
4205	-1570.981	-1573.498	2.516603	0.2475065	0.1436714	0.103835	0.1436714
4206	-1570.981	-1573.498	2.516603	0.2475065	0.1436714	0.103835	0.1436714
4207	-1570.981	-1573.498	2.516603	0.2475065	0.1436714	0.103835	0.1436714
4208	-1571.039	-1573.53	2.491466	0.2489886	0.1436714	0.1053171	0.1436714
4209	-1571.412	-1574.011	2.599114	0.2383233	0.1330061	0.1053171	0.1330061
4210	-1571.4	-1574.016	2.616324	0.23731	0.1330061	0.1043039	0.1330061
4211	-1571.4	-1574.016	2.616324	0.23731	0.1330061	0.1043039	0.1330061
4212	-1571.4	-1574.016	2.616324	0.23731	0.1330061	0.1043039	0.1330061
4213	-1571.4	-1574.016	2.616324	0.23731	0.1330061	0.1043039	0.1330061
4214	-1571.4	-1574.016	2.616324	0.23731	0.1330061	0.1043039	0.1330061
4215	-1571.4	-1574.016	2.616324	0.23731	0.1330061	0.1043039	0.1330061
4216	-1571.633	-1573.539	1.906324	0.3155187	0.2112148	0.1043039	0.2112148
4217	-1571.633	-1573.539	1.906324	0.3155187	0.2112148	0.1043039	0.2112148
4218	-1571.633	-1573.539	1.906324	0.3155187	0.2112148	0.1043039	0.2112148
4219	-1571.633	-1573.539	1.906324	0.3155187	0.2112148	0.1043039	0.2112148
4220	-1572.683	-1574.416	1.732687	0.3376981	0.2333943	0.1043039	0.2333943
4221	-1572.683	-1574.416	1.732687	0.3376981	0.2333943	0.1043039	0.2333943
4222	-1572.683	-1574.416	1.732687	0.3376981	0.2333943	0.1043039	0.2333943
4223	-1570.572	-1572.523	1.950445	0.3241447	0.2333943	0.09075047	0.2333943
4224	-1569.871	-1572.047	2.175685	0.2956197	0.2048692	0.09075047	0.2048692
4225	-1569.871	-1572.047	2.175685	0.2956197	0.2048692	0.09075047	0.2048692
4226	-1569.871	-1572.047	2.175685	0.2956197	0.2048692	0.09075047	0.2048692
4227	-1569.871	-1572.047	2.175685	0.2956197	0.2048692	0.09075047	0.2048692
4228	-1569.793	-1572.099	2.306148	0.2800633	0.1893128	0.09075047	0.1893128
4229	-1569.732	-1572.075	2.34288	0.2775773	0.1893128	0.08826449	0.1893128
4230	-1569.732	-1572.075	2.34288	0.2775773	0.1893128	0.08826449	0.1893128
4231	-1569.732	-1572.075	2.34288	0.2775773	0.1893128	0.08826449	0.1893128
4232	-1569.732	-1572.075	2.34288	0.2775773	0.1893128	0.08826449	0.1893128
