Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	extinction[41]	extinction[42]	extinction[43]	extinction[44]	extinction[45]	extinction[46]	extinction[47]	extinction[48]	extinction[49]	extinction[50]	extinction[51]
400	-1366.57	-1567.01	200.432	0.104143	0.104196	0.101836	0.102381	0.102728	0.10316	0.102059	0.102268	0.101322	0.0993286	0.0985485	0.100339	0.0989521	0.0997602	0.0970972	0.0975555	0.0975699	0.0969539	0.0960157	0.0955525	0.0958765	0.0950257	0.094417	0.0943767	0.0946837	0.0953743	0.0959112	0.0965823	0.0974628	0.0957632	0.0969193	0.0975864	0.0981404	0.0982774	0.100281	0.100459	0.101867	0.103929	0.103294	0.102674	0.10301	0.102357	0.102735	0.101166	0.101699	0.100948	0.099993	0.100755	0.100066	0.0977774	0.096334
410	-1282.66	-1566.75	284.089	0.115881	0.114788	0.113581	0.114561	0.115197	0.114759	0.1146	0.114713	0.11365	0.112553	0.112589	0.113507	0.112911	0.112491	0.112711	0.112553	0.11334	0.112601	0.11174	0.111361	0.110743	0.111314	0.111106	0.110238	0.110434	0.11093	0.111128	0.111838	0.111489	0.111335	0.111467	0.112184	0.111748	0.111824	0.112754	0.113734	0.11427	0.114712	0.115459	0.115592	0.115112	0.114628	0.11414	0.114563	0.11332	0.113428	0.113608	0.113417	0.113257	0.113455	0.114062
420	-1379.32	-1568.81	189.493	0.0854401	0.0900409	0.0913654	0.0936714	0.0883797	0.0887292	0.0859348	0.0858573	0.0865238	0.0836383	0.0805141	0.0794861	0.0754915	0.0782252	0.0777611	0.078448	0.0776196	0.075714	0.0743262	0.0741765	0.0734981	0.0704356	0.0704997	0.0716744	0.0711542	0.0728104	0.0755966	0.0761032	0.0778669	0.0760359	0.0736433	0.0755844	0.0764492	0.077169	0.0790393	0.0827646	0.08479	0.0849214	0.0830092	0.0836228	0.0885343	0.0872786	0.084934	0.0851746	0.0808607	0.0827756	0.0847809	0.0815873	0.0827298	0.0813658	0.0798639
430	-1380.85	-1565.93	185.077	0.0896788	0.0915275	0.0965969	0.0968123	0.0944463	0.0928479	0.0929118	0.0913768	0.0905495	0.0936504	0.0926288	0.0867982	0.0850613	0.0852508	0.0864805	0.0854873	0.0834694	0.0818302	0.0818535	0.0823427	0.0809535	0.0783504	0.0782925	0.0805409	0.08108	0.0808994	0.0821858	0.0851871	0.085471	0.0837419	0.0844838	0.0828393	0.0804243	0.0838729	0.0841567	0.0875486	0.0884536	0.0920827	0.0895888	0.0925179	0.0898802	0.0898845	0.092937	0.094004	0.0951874	0.091961	0.0889617	0.0859939	0.0864153	0.0901589	0.0881571
440	-1313.3	-1566.65	253.345	0.0884132	0.0881932	0.0881559	0.089239	0.0895386	0.088492	0.0871715	0.0874476	0.088232	0.0886581	0.0859161	0.0848607	0.0844258	0.085246	0.0854052	0.0849075	0.0856962	0.0847135	0.0849837	0.0848439	0.0843156	0.084494	0.0844022	0.0855361	0.0856514	0.0860356	0.0856613	0.0864192	0.0861765	0.0855954	0.0854586	0.0854765	0.0847762	0.0860612	0.0851758	0.0860426	0.0861542	0.0871222	0.0870064	0.0876374	0.0884162	0.0883426	0.0889085	0.0884843	0.087668	0.0871421	0.0876239	0.0877859	0.0876265	0.0882825	0.0873446
450	-1311.66	-1569.31	257.65	0.0722493	0.0717587	0.0714345	0.071919	0.0712894	0.0728096	0.0728182	0.0716106	0.0704937	0.0694847	0.0696172	0.0688277	0.0685643	0.0687245	0.069403	0.0689946	0.0691012	0.0688354	0.0693112	0.0689073	0.0694907	0.0695371	0.0703037	0.0693617	0.0694769	0.0698497	0.0693368	0.0697454	0.0702131	0.070116	0.0703861	0.0694616	0.0688869	0.0700203	0.0700198	0.0704719	0.0700177	0.0708787	0.071138	0.0709351	0.0726215	0.0714464	0.0711738	0.0713678	0.0705238	0.0708286	0.0708241	0.0711789	0.0715115	0.072101	0.0718219
460	-1303.76	-1568.15	264.394	0.0963213	0.0968704	0.0975189	0.0982024	0.100399	0.101408	0.100612	0.0994608	0.0978734	0.0955789	0.0942421	0.094494	0.0944039	0.0952213	0.0942685	0.094065	0.0937622	0.0926483	0.0930315	0.0933294	0.0944066	0.0946246	0.0950554	0.0962241	0.095572	0.0947971	0.0956231	0.0958837	0.095702	0.0974273	0.0968711	0.0956169	0.0954303	0.0941119	0.0957879	0.0972769	0.0974606	0.0971624	0.0986566	0.0966947	0.0974701	0.0973198	0.0954049	0.0963081	0.0963219	0.0965666	0.0976147	0.097361	0.0985175	0.0995137	0.100871
470	-1339.95	-1567.03	227.08	0.0623097	0.0621292	0.0627821	0.064272	0.0639889	0.0629305	0.0628795	0.0621287	0.0613986	0.0606024	0.0605825	0.0610375	0.060759	0.0611403	0.0593287	0.0605827	0.0601628	0.0603335	0.0589891	0.0600851	0.0599868	0.0594155	0.0596832	0.059575	0.0610352	0.0611415	0.060705	0.0601211	0.0607572	0.0605331	0.0608499	0.0593393	0.0608102	0.0605446	0.0610788	0.0622105	0.0619227	0.0614821	0.0600141	0.0599186	0.0602184	0.0612725	0.0604134	0.061347	0.0616682	0.0620574	0.0619681	0.0622765	0.0626236	0.062532	0.0618546
480	-1284.7	-1568.1	283.394	0.0697772	0.0696441	0.0687678	0.06844	0.0686596	0.0694078	0.0690087	0.0686567	0.0690049	0.0681553	0.0682487	0.0682633	0.0686181	0.0677312	0.0673886	0.0672066	0.0674988	0.0670892	0.066866	0.0669323	0.06756	0.067994	0.0678977	0.0672566	0.0674078	0.06816	0.0680624	0.0674828	0.0681021	0.0680377	0.0665452	0.067138	0.0674147	0.0679407	0.0675751	0.067274	0.0679558	0.0674902	0.0675882	0.067717	0.0684201	0.0681332	0.0683742	0.068785	0.0687917	0.0696595	0.0690843	0.0693606	0.0699523	0.0702616	0.0703391
490	-1392.62	-1572.42	179.803	0.0295926	0.0286084	0.0293418	0.0271314	0.0269546	0.0266091	0.0271099	0.0269467	0.0262925	0.0285749	0.0253043	0.0257358	0.0259746	0.0256758	0.0234588	0.0231786	0.0236694	0.0230237	0.0228108	0.0222452	0.0235978	0.0234663	0.0241205	0.0216965	0.0240975	0.0248663	0.0232886	0.0216392	0.0218615	0.0229755	0.0223762	0.0230123	0.0233805	0.0249618	0.0235372	0.0252045	0.0253936	0.0259863	0.0259755	0.0264957	0.0263332	0.0270314	0.0255753	0.0269592	0.0279286	0.0287036	0.0291363	0.0322635	0.0323201	0.0324034	0.0319662
500	-1275.22	-1568.22	292.994	0.0506098	0.0507125	0.0506375	0.0506378	0.0506294	0.0505763	0.0505748	0.0501884	0.0500696	0.0500337	0.0502003	0.0501596	0.0500257	0.0499712	0.050111	0.0498373	0.0498721	0.0499276	0.050086	0.0501476	0.0501447	0.0500761	0.0501011	0.0501877	0.0499269	0.0501019	0.0501516	0.0502412	0.0500506	0.0501077	0.0501011	0.0502277	0.0502234	0.0501652	0.0501194	0.0502726	0.0504581	0.0503505	0.0504507	0.0504645	0.0504234	0.0505705	0.0505685	0.0503574	0.0505197	0.0504513	0.050579	0.0506852	0.0507161	0.0508219	0.0508714
510	-1301.69	-1568.84	267.147	0.0626032	0.0620789	0.0619999	0.0617682	0.0618135	0.0618506	0.0618179	0.0613238	0.0612757	0.0606805	0.0607916	0.0609668	0.0605789	0.06044	0.0602359	0.0605297	0.0604444	0.0602318	0.0603468	0.0606499	0.0605847	0.060484	0.0606279	0.0606673	0.0611199	0.061095	0.060519	0.0609271	0.0611525	0.0610784	0.0609734	0.0614239	0.0613598	0.0611638	0.0610355	0.0613115	0.0616845	0.0619146	0.0621182	0.0618479	0.0615886	0.0616518	0.0613931	0.0614698	0.0612615	0.0616682	0.0617842	0.0622587	0.0624767	0.0624688	0.0620988
520	-1330.03	-1570.59	240.558	0.0714406	0.071827	0.0714463	0.0713785	0.0723978	0.0721293	0.0721856	0.0717195	0.0703627	0.0698602	0.0701405	0.0701788	0.0699651	0.0702988	0.070153	0.0708691	0.0706982	0.0708362	0.0701924	0.0707764	0.0699415	0.0697181	0.0695494	0.0704741	0.0700782	0.0704047	0.0701611	0.0698761	0.0702923	0.0696303	0.0695836	0.0698017	0.0705043	0.0702042	0.070447	0.0716415	0.0719457	0.0723567	0.0715822	0.0714103	0.0716498	0.0714396	0.0716801	0.0723837	0.0731366	0.0726465	0.0727307	0.0730456	0.0740232	0.0737733	0.0736424
530	-1271.48	-1568.57	297.085	0.071187	0.0713201	0.0716144	0.0720183	0.0717615	0.0716829	0.0716645	0.0717164	0.0710799	0.0711012	0.0709594	0.0710539	0.0710511	0.0710145	0.0710586	0.0712473	0.0711664	0.0710423	0.0709126	0.0705146	0.0707524	0.0705551	0.0706421	0.0710023	0.0709291	0.0709507	0.0711132	0.071141	0.0708833	0.0710699	0.0710135	0.070692	0.0708923	0.0707343	0.0708685	0.0711475	0.0714261	0.0712713	0.0714064	0.071663	0.0714938	0.0720841	0.0717272	0.0717239	0.0719327	0.0722475	0.0720121	0.0717403	0.0720383	0.0718535	0.0720701
540	-1369.48	-1569.18	199.695	0.116257	0.11097	0.11185	0.121599	0.126599	0.127964	0.125431	0.122492	0.115375	0.114141	0.111073	0.109822	0.105763	0.107131	0.106145	0.10746	0.109445	0.110924	0.108984	0.107151	0.106756	0.111341	0.114788	0.121072	0.116893	0.115593	0.117601	0.107915	0.106099	0.102308	0.0968323	0.0960293	0.102691	0.112948	0.125293	0.122691	0.12746	0.122614	0.120696	0.119957	0.116781	0.110711	0.116886	0.131256	0.137829	0.146206	0.146061	0.135586	0.138249	0.140719	0.143076
550	-1359.2	-1568.27	209.077	0.108037	0.10544	0.10758	0.108682	0.114971	0.111239	0.113233	0.110942	0.110649	0.109949	0.104062	0.104705	0.104968	0.10865	0.106558	0.103215	0.103655	0.109764	0.113748	0.111415	0.112609	0.108535	0.111396	0.112669	0.113734	0.109036	0.110774	0.106391	0.11001	0.11	0.106956	0.102712	0.105563	0.10669	0.108654	0.108173	0.112656	0.116339	0.113476	0.116327	0.109696	0.107629	0.114813	0.114735	0.118055	0.119914	0.120986	0.122648	0.124652	0.124312	0.124299
560	-1229.86	-1568.41	338.556	0.145332	0.145744	0.145435	0.146276	0.146762	0.147032	0.146949	0.147146	0.146996	0.146344	0.14652	0.146072	0.145877	0.145589	0.146276	0.146085	0.146323	0.146633	0.146259	0.146211	0.145583	0.146151	0.146748	0.146852	0.146912	0.14674	0.14644	0.146891	0.146475	0.146575	0.146222	0.145836	0.14567	0.14523	0.145791	0.146258	0.146924	0.147341	0.147028	0.147069	0.147062	0.146761	0.147427	0.147466	0.147268	0.148211	0.148134	0.148671	0.148302	0.148264	0.148484
570	-1422.26	-1568.67	146.409	0.0860588	0.0838701	0.0866315	0.0834281	0.0964522	0.0974887	0.10667	0.112758	0.114717	0.106345	0.107662	0.0984571	0.101856	0.0979419	0.101536	0.0958196	0.100232	0.10136	0.105647	0.0964609	0.0970765	0.100209	0.0949561	0.101471	0.104107	0.110429	0.101922	0.105013	0.107713	0.102123	0.0963457	0.0964721	0.0914814	0.093501	0.0988893	0.10209	0.103004	0.107019	0.109336	0.108208	0.109857	0.107689	0.112396	0.108493	0.108332	0.116637	0.12497	0.122065	0.111922	0.100504	0.112959
580	-1379.85	-1569.65	189.793	0.0736374	0.0744953	0.0742367	0.073192	0.0781108	0.0794266	0.0795264	0.0805705	0.0784532	0.077545	0.0764249	0.0763552	0.0759246	0.0776348	0.0784929	0.0802158	0.0791966	0.0787095	0.0796381	0.0802355	0.0836069	0.0807367	0.081211	0.0783104	0.0789907	0.081668	0.0792923	0.0780496	0.0767851	0.0761292	0.0775445	0.0763774	0.077259	0.07993	0.0798456	0.0812181	0.0812428	0.0774545	0.0798918	0.0815256	0.0817834	0.0825713	0.0843211	0.0851021	0.086911	0.0897603	0.0890779	0.0846589	0.0850779	0.0828522	0.0817301
590	-1343.54	-1567.44	223.896	0.145661	0.142579	0.142518	0.141218	0.143857	0.140352	0.143181	0.141329	0.142933	0.150399	0.147875	0.143676	0.148156	0.146442	0.146964	0.155612	0.15277	0.155089	0.158369	0.15979	0.154903	0.162758	0.165088	0.156664	0.155545	0.156432	0.154635	0.150466	0.150993	0.146192	0.14911	0.148453	0.159122	0.156824	0.158151	0.154782	0.160513	0.155923	0.157798	0.159753	0.160357	0.165351	0.174087	0.177268	0.180885	0.179235	0.174931	0.173956	0.166579	0.163894	0.167643
600	-1253.3	-1570.85	317.547	0.275591	0.273894	0.274248	0.277021	0.280589	0.280457	0.276975	0.276246	0.280006	0.281301	0.281442	0.280369	0.282225	0.281707	0.283621	0.286632	0.287333	0.287104	0.28934	0.286929	0.288446	0.286023	0.287273	0.285614	0.278967	0.277793	0.282979	0.279406	0.280091	0.28093	0.283313	0.28442	0.290022	0.286981	0.287482	0.285208	0.285798	0.28516	0.285341	0.289424	0.290951	0.288662	0.291979	0.293636	0.294786	0.292739	0.295733	0.296592	0.290698	0.287402	0.290026
610	-1279.41	-1568.65	289.24	0.150134	0.151818	0.162224	0.155754	0.158037	0.162703	0.156667	0.162122	0.165516	0.169469	0.165902	0.170086	0.171037	0.174278	0.179286	0.180379	0.184406	0.182183	0.178499	0.180932	0.182447	0.182248	0.182255	0.177579	0.177533	0.175246	0.174465	0.181133	0.17459	0.175149	0.182184	0.184271	0.187565	0.18085	0.17928	0.179881	0.185221	0.191894	0.191996	0.190102	0.192979	0.199495	0.201399	0.203143	0.199771	0.208218	0.202043	0.195604	0.194675	0.196609	0.198835
620	-1270.58	-1569.02	298.434	0.143377	0.142445	0.142901	0.142948	0.143182	0.144777	0.144989	0.144427	0.145093	0.14602	0.147297	0.146822	0.146135	0.146819	0.147334	0.146597	0.146759	0.147215	0.147166	0.147402	0.148086	0.149058	0.14873	0.149284	0.147957	0.146835	0.146564	0.145902	0.14633	0.146504	0.14692	0.147433	0.147385	0.146987	0.14751	0.147605	0.147133	0.147906	0.147915	0.149181	0.14931	0.149395	0.149178	0.148813	0.149946	0.14942	0.150155	0.150378	0.148992	0.150629	0.151441
630	-1334.84	-1566.99	232.156	0.103241	0.113091	0.114657	0.120621	0.119329	0.125764	0.136279	0.140851	0.149486	0.150577	0.152687	0.160574	0.158718	0.170089	0.177858	0.179434	0.184384	0.185089	0.197335	0.199666	0.188095	0.188648	0.18323	0.185831	0.177536	0.18214	0.176757	0.174162	0.176008	0.177354	0.181098	0.178718	0.173581	0.175517	0.177504	0.174208	0.17362	0.180375	0.182431	0.192903	0.192919	0.195147	0.197775	0.202094	0.203724	0.21461	0.213621	0.200851	0.205449	0.193258	0.200872
640	-1299.33	-1567.07	267.742	0.164552	0.165115	0.164965	0.165847	0.168548	0.168187	0.170792	0.170486	0.173017	0.175009	0.176576	0.177252	0.179178	0.18216	0.180566	0.181605	0.180508	0.181255	0.182728	0.184138	0.182629	0.182466	0.183287	0.181418	0.181485	0.181688	0.182178	0.181335	0.181324	0.181624	0.181447	0.18213	0.182373	0.182576	0.180743	0.181452	0.181976	0.181458	0.178746	0.183073	0.186225	0.187717	0.185615	0.18709	0.187746	0.186812	0.186644	0.186871	0.184444	0.185285	0.184395
650	-1377.62	-1567.19	189.575	0.112044	0.112352	0.111825	0.115732	0.115632	0.124382	0.126545	0.129574	0.138044	0.141588	0.146129	0.148165	0.14919	0.154602	0.149551	0.153614	0.162942	0.166047	0.168252	0.163351	0.159653	0.164112	0.166839	0.157718	0.16063	0.160428	0.161809	0.155397	0.156485	0.159358	0.160835	0.165436	0.166189	0.164391	0.163058	0.154388	0.15918	0.16136	0.166204	0.173332	0.176068	0.1802	0.185875	0.181074	0.185748	0.186776	0.18349	0.187599	0.197883	0.192077	0.199329
660	-1312.2	-1568.72	256.518	0.107542	0.10664	0.107514	0.109648	0.110627	0.110215	0.110957	0.112242	0.11233	0.113208	0.112926	0.112944	0.113744	0.114662	0.115551	0.116978	0.11725	0.118123	0.119375	0.120145	0.119092	0.119967	0.117525	0.118509	0.117744	0.117682	0.118132	0.116481	0.115989	0.116554	0.116686	0.117138	0.118499	0.119269	0.117934	0.117893	0.118717	0.119065	0.119118	0.119467	0.120194	0.121409	0.121964	0.123088	0.123139	0.122614	0.121969	0.12248	0.122808	0.122471	0.123545
670	-1370.6	-1566.17	195.572	0.126665	0.120037	0.115849	0.113747	0.119866	0.137009	0.13578	0.142591	0.137194	0.147915	0.156361	0.161333	0.167182	0.186277	0.189947	0.179048	0.17505	0.188354	0.189578	0.199502	0.204312	0.194285	0.192143	0.196365	0.178745	0.198474	0.209265	0.198333	0.186463	0.17639	0.186635	0.192472	0.18727	0.195558	0.179371	0.191132	0.197363	0.208367	0.216425	0.225461	0.232973	0.244363	0.245832	0.241041	0.233962	0.24044	0.243475	0.236061	0.230054	0.228375	0.228702
680	-1334.89	-1567.21	232.315	0.184817	0.187939	0.184899	0.186681	0.185478	0.183215	0.184666	0.188291	0.195701	0.213388	0.21574	0.215922	0.219842	0.223525	0.2252	0.22106	0.217915	0.21903	0.214345	0.217204	0.226427	0.227559	0.227382	0.22735	0.229769	0.229515	0.225894	0.223487	0.228152	0.215989	0.215733	0.217844	0.222367	0.222355	0.222292	0.227866	0.232226	0.23176	0.237187	0.242445	0.245181	0.25034	0.249134	0.257337	0.25246	0.264263	0.267599	0.266267	0.271047	0.256673	0.250128
690	-1366.51	-1567.29	200.78	0.179306	0.183849	0.184638	0.177448	0.178489	0.180349	0.178715	0.181652	0.183663	0.196548	0.200226	0.19392	0.199709	0.206711	0.206153	0.203144	0.200625	0.203502	0.201384	0.199124	0.203432	0.201622	0.207871	0.209745	0.211456	0.21221	0.207576	0.203764	0.206372	0.20599	0.20809	0.211692	0.212284	0.210257	0.213728	0.211808	0.212159	0.211444	0.21262	0.214528	0.215825	0.216901	0.225485	0.230745	0.237646	0.231487	0.224521	0.217151	0.219459	0.211069	0.218569
700	-1377.52	-1568.08	190.556	0.210899	0.219689	0.209103	0.213532	0.207054	0.220403	0.223787	0.218962	0.229868	0.234504	0.247863	0.244164	0.250738	0.253303	0.247092	0.261548	0.257879	0.266412	0.264262	0.25899	0.272729	0.299736	0.287673	0.28502	0.291178	0.29795	0.310721	0.302411	0.283087	0.27646	0.273816	0.290666	0.290637	0.278867	0.305784	0.298448	0.298701	0.295611	0.294156	0.307454	0.323075	0.333367	0.316916	0.32899	0.311725	0.308174	0.311189	0.305709	0.294114	0.290049	0.263954
710	-1430.1	-1566.6	136.497	0.134966	0.135806	0.136972	0.136925	0.126508	0.133126	0.14531	0.144712	0.151166	0.156884	0.167669	0.168617	0.177173	0.177747	0.176825	0.184959	0.183775	0.185832	0.186119	0.202425	0.210502	0.221216	0.219947	0.223581	0.223894	0.222392	0.225493	0.231421	0.222097	0.222374	0.225762	0.209952	0.209861	0.206672	0.198668	0.206085	0.225378	0.226618	0.228328	0.233923	0.222306	0.220581	0.232018	0.253401	0.252478	0.244143	0.241138	0.245853	0.234092	0.224725	0.21765
720	-1379.21	-1567.51	188.299	0.10681	0.104234	0.101159	0.10975	0.111078	0.116826	0.114077	0.126969	0.135604	0.135224	0.135352	0.141114	0.146755	0.155449	0.150793	0.150951	0.1644	0.180111	0.191746	0.197224	0.190828	0.185967	0.183381	0.193811	0.186573	0.210832	0.218704	0.220893	0.217533	0.21121	0.201209	0.196545	0.203776	0.196116	0.18007	0.183275	0.195322	0.209851	0.231945	0.239218	0.238771	0.229795	0.243754	0.254549	0.242178	0.225867	0.220257	0.220743	0.215451	0.225642	0.220427
730	-1336.32	-1568.79	232.462	0.169856	0.168079	0.170425	0.168592	0.170345	0.175853	0.175775	0.171673	0.176416	0.174464	0.171905	0.175583	0.176722	0.178558	0.17907	0.185585	0.188076	0.191392	0.194417	0.194385	0.194521	0.193363	0.195822	0.197954	0.195582	0.198088	0.196803	0.198316	0.200472	0.194731	0.195478	0.193365	0.196748	0.197091	0.198629	0.19354	0.192746	0.193509	0.198518	0.201042	0.198132	0.199465	0.203186	0.204638	0.202801	0.207571	0.211183	0.207463	0.208156	0.209407	0.207802
740	-1331.66	-1569.82	238.159	0.216313	0.218487	0.214684	0.215775	0.204565	0.202545	0.201353	0.201492	0.20649	0.216239	0.21131	0.217177	0.221799	0.227184	0.231388	0.229852	0.232594	0.236637	0.231618	0.244347	0.238962	0.235032	0.247004	0.253208	0.252236	0.260235	0.262702	0.258338	0.258879	0.249034	0.252358	0.250177	0.25119	0.249414	0.26292	0.261302	0.26369	0.252294	0.255408	0.257422	0.251727	0.258036	0.25876	0.256743	0.266122	0.261637	0.26974	0.268243	0.270404	0.264795	0.255197
750	-1349.31	-1569.68	220.369	0.130501	0.137873	0.143263	0.143225	0.145615	0.14123	0.14327	0.13221	0.134527	0.135689	0.136336	0.134102	0.142023	0.14127	0.148054	0.159752	0.171089	0.17322	0.170689	0.167953	0.174385	0.167291	0.173842	0.169878	0.181376	0.183642	0.18694	0.176283	0.167217	0.171932	0.168471	0.182507	0.182855	0.183143	0.174685	0.18013	0.182702	0.185444	0.180535	0.172188	0.171868	0.180148	0.182344	0.183105	0.180746	0.173518	0.175276	0.179922	0.18417	0.182021	0.183956
760	-1377.82	-1566.62	188.799	0.138592	0.132442	0.124747	0.13129	0.128779	0.126353	0.121091	0.134946	0.132703	0.130349	0.133246	0.140521	0.143756	0.16059	0.153876	0.183746	0.172025	0.198803	0.186892	0.185144	0.191426	0.212163	0.210358	0.228534	0.214735	0.223915	0.223949	0.22335	0.209848	0.227241	0.231937	0.214833	0.215884	0.214668	0.219104	0.238229	0.244591	0.246545	0.244234	0.239059	0.226454	0.211557	0.209123	0.205071	0.219335	0.195839	0.173022	0.180593	0.183531	0.176466	0.16462
770	-1303.83	-1568.66	264.829	0.11188	0.111002	0.110892	0.10821	0.109514	0.110328	0.108996	0.111016	0.110446	0.111048	0.111785	0.113377	0.11452	0.115107	0.115711	0.115275	0.114681	0.116116	0.117777	0.118028	0.117239	0.119129	0.117519	0.118697	0.12047	0.121428	0.120766	0.122873	0.120986	0.120178	0.119488	0.117861	0.118222	0.11842	0.119383	0.120084	0.12025	0.120196	0.119338	0.120159	0.11833	0.118066	0.117567	0.11858	0.117423	0.117123	0.115796	0.114012	0.113577	0.113808	0.113378
780	-1286.49	-1570	283.513	0.226701	0.219631	0.215726	0.214406	0.212129	0.214538	0.213748	0.213594	0.223593	0.222736	0.226702	0.239153	0.238539	0.234351	0.23945	0.239566	0.23881	0.243627	0.2406	0.240283	0.238288	0.237587	0.238532	0.241918	0.242562	0.249955	0.245875	0.25002	0.251113	0.243041	0.24664	0.249685	0.245903	0.240416	0.238947	0.240328	0.240012	0.239727	0.235265	0.239885	0.248104	0.248927	0.24383	0.243997	0.246979	0.249371	0.245159	0.23952	0.236244	0.230087	0.229453
790	-1332.9	-1567.4	234.497	0.141551	0.148003	0.15691	0.161064	0.183621	0.17511	0.182771	0.184694	0.181	0.187373	0.201709	0.19844	0.202447	0.209258	0.192383	0.205556	0.207443	0.206616	0.218975	0.206831	0.199437	0.195469	0.217416	0.222614	0.217139	0.219158	0.238882	0.243076	0.229609	0.22032	0.216699	0.217912	0.21323	0.217527	0.233368	0.235697	0.241778	0.247896	0.217629	0.219556	0.218564	0.210341	0.208409	0.205582	0.214193	0.22587	0.235179	0.227859	0.209493	0.205972	0.207072
800	-1333.57	-1567.91	234.339	0.10893	0.104249	0.109804	0.115806	0.116718	0.118747	0.131321	0.142936	0.154178	0.147881	0.143778	0.130667	0.139731	0.144725	0.142879	0.148361	0.150136	0.15218	0.158921	0.155909	0.163	0.17003	0.166256	0.168558	0.173639	0.171926	0.176228	0.185874	0.172702	0.187074	0.175408	0.162556	0.167023	0.175595	0.19061	0.191164	0.178378	0.187255	0.17126	0.177809	0.170869	0.170134	0.160509	0.162157	0.157256	0.154762	0.153127	0.147107	0.149289	0.159085	0.162264
810	-1350.64	-1570.38	219.74	0.167167	0.17418	0.171186	0.172988	0.170627	0.183719	0.177435	0.179081	0.197018	0.189046	0.1977	0.195041	0.195686	0.1876	0.190509	0.198247	0.193156	0.19667	0.194881	0.193393	0.201756	0.208594	0.216053	0.216057	0.228692	0.214946	0.212894	0.205544	0.21558	0.226262	0.223563	0.220371	0.212354	0.217206	0.217543	0.218102	0.213153	0.214323	0.217957	0.21769	0.211027	0.214789	0.210911	0.215339	0.21097	0.208218	0.202741	0.208661	0.21009	0.202597	0.199809
820	-1255.25	-1570.87	315.62	0.200547	0.20024	0.200886	0.201306	0.201763	0.202156	0.204354	0.203178	0.201172	0.202547	0.203824	0.203511	0.203591	0.206723	0.205736	0.203734	0.20319	0.203198	0.204007	0.205662	0.205847	0.206039	0.20938	0.209459	0.207903	0.208854	0.208725	0.211164	0.21133	0.210824	0.210091	0.210145	0.20769	0.20949	0.209423	0.209128	0.209829	0.209287	0.210617	0.21109	0.21234	0.211956	0.211496	0.209619	0.206698	0.205984	0.207173	0.207895	0.20984	0.209378	0.209229
830	-1362.87	-1567.01	204.139	0.16287	0.162454	0.150071	0.153141	0.158253	0.167085	0.170868	0.185106	0.176768	0.179552	0.180148	0.186586	0.179255	0.173119	0.175778	0.159602	0.168026	0.179955	0.185403	0.185952	0.201464	0.217389	0.246489	0.232708	0.224474	0.248167	0.268606	0.281135	0.274779	0.269537	0.268009	0.260375	0.250345	0.261976	0.263483	0.269501	0.267411	0.273011	0.285476	0.269572	0.291144	0.248554	0.25275	0.236085	0.217813	0.226635	0.219473	0.217082	0.218734	0.221415	0.211468
840	-1284.6	-1568.68	284.085	0.142002	0.139771	0.143392	0.145938	0.157247	0.157076	0.162282	0.159519	0.16069	0.159772	0.15642	0.169503	0.174902	0.170301	0.168241	0.164214	0.17075	0.180173	0.187886	0.195368	0.199021	0.20018	0.209632	0.201774	0.216639	0.224849	0.236702	0.230219	0.214823	0.216602	0.233463	0.23729	0.220222	0.229734	0.219443	0.215388	0.219492	0.23484	0.236809	0.236329	0.227903	0.21439	0.200452	0.20236	0.2038	0.221543	0.212679	0.219236	0.227366	0.223012	0.218015
850	-1319.1	-1568.09	248.984	0.176011	0.177152	0.18296	0.184972	0.192497	0.193301	0.195394	0.194511	0.196257	0.19803	0.194817	0.193159	0.194827	0.18874	0.1909	0.193351	0.197747	0.19816	0.207438	0.215533	0.213762	0.21904	0.217877	0.215693	0.218882	0.219466	0.220341	0.220924	0.221168	0.231548	0.225725	0.223433	0.22596	0.228749	0.225055	0.22677	0.226709	0.233959	0.230117	0.227635	0.219724	0.217463	0.214418	0.212494	0.215358	0.214568	0.222138	0.219876	0.216908	0.222338	0.227319
860	-1297.87	-1570.52	272.652	0.144064	0.145156	0.147001	0.151077	0.151782	0.151496	0.151866	0.152318	0.154906	0.157951	0.1589	0.155549	0.153675	0.152849	0.151695	0.156069	0.156896	0.158513	0.159231	0.160471	0.160463	0.166477	0.166307	0.164225	0.166416	0.16658	0.164704	0.166918	0.163458	0.165682	0.165908	0.165425	0.168554	0.168639	0.171741	0.170312	0.171125	0.169181	0.16851	0.167221	0.169519	0.165552	0.166692	0.166363	0.164894	0.165896	0.164785	0.16604	0.165433	0.16803	0.164513
