Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
19900	-1542.25	-1568.35	26.0963	0.148031	0.147674	0.138748	0.145539	0.147611	0.157174	0.157629	0.158892	0.155454	0.165239	0.164116
19910	-1549.45	-1567.56	18.1081	0.125566	0.121743	0.130838	0.145475	0.142036	0.143263	0.132209	0.123215	0.125366	0.134462	0.144111
19920	-1546.62	-1569.33	22.7011	0.153051	0.159446	0.173167	0.177647	0.17328	0.159587	0.170781	0.155897	0.156201	0.149529	0.166902
19930	-1557.12	-1569.45	12.3322	0.227037	0.233577	0.225727	0.253521	0.259979	0.265584	0.281063	0.250767	0.226601	0.28108	0.311086
19940	-1544.48	-1569.82	25.3358	0.197554	0.199959	0.210397	0.21082	0.213896	0.22756	0.245216	0.228203	0.233942	0.252671	0.239602
19950	-1544.42	-1567.69	23.2649	0.155918	0.159878	0.174127	0.184129	0.175699	0.17632	0.173447	0.165872	0.175684	0.170081	0.167812
19960	-1556.09	-1577.81	21.721	0.161738	0.159117	0.154145	0.138987	0.130312	0.125254	0.135854	0.137897	0.128707	0.118447	0.115433
19970	-1544.21	-1572.2	27.9931	0.186338	0.177693	0.178052	0.193431	0.201376	0.195424	0.194702	0.196831	0.189932	0.202168	0.211601
19980	-1542.2	-1570.56	28.3622	0.219174	0.21998	0.220379	0.225505	0.214372	0.208856	0.202331	0.218266	0.227343	0.235133	0.239185
19990	-1547.31	-1571.44	24.1256	0.201022	0.205824	0.204151	0.217696	0.203546	0.196489	0.195261	0.180625	0.185029	0.195432	0.196635
20000	-1550.03	-1569.33	19.306	0.154216	0.170185	0.154839	0.143549	0.15534	0.164597	0.146659	0.142385	0.137793	0.130289	0.13389
20010	-1546.51	-1568.17	21.6599	0.162744	0.178853	0.186063	0.177781	0.168557	0.157562	0.160518	0.164982	0.161149	0.151007	0.142098
20020	-1551.68	-1570.69	19.0046	0.244276	0.240179	0.230234	0.229902	0.243795	0.24058	0.252347	0.274728	0.250572	0.232539	0.235712
20030	-1550.49	-1569.12	18.6314	0.13853	0.140995	0.129439	0.130723	0.146734	0.139296	0.147319	0.147386	0.139203	0.133824	0.117827
20040	-1546.38	-1570.32	23.9433	0.167091	0.165882	0.17356	0.177992	0.183814	0.184574	0.191542	0.173329	0.184522	0.181341	0.176608
20050	-1548.67	-1569.04	20.3611	0.195563	0.206614	0.198088	0.209442	0.197182	0.199633	0.204506	0.207166	0.232441	0.242242	0.245311
20060	-1547.31	-1570.97	23.6664	0.249239	0.243547	0.256548	0.286286	0.265564	0.284842	0.273651	0.26083	0.261752	0.261197	0.24828
20070	-1546.77	-1568.79	22.0123	0.200279	0.197526	0.195049	0.198542	0.208217	0.224147	0.222499	0.221733	0.204418	0.202644	0.183714
20080	-1543.93	-1568.36	24.4333	0.128974	0.144964	0.151497	0.14052	0.14972	0.154701	0.150333	0.139973	0.137381	0.14459	0.151376
20090	-1546.23	-1568.26	22.0324	0.177892	0.188208	0.171459	0.175975	0.1844	0.178505	0.177881	0.180252	0.171187	0.175321	0.181364
20100	-1552.82	-1571.86	19.0441	0.19235	0.177305	0.195622	0.20554	0.199568	0.206614	0.192289	0.174795	0.174895	0.18043	0.169637
20110	-1544.59	-1569.19	24.6069	0.18502	0.200422	0.207861	0.207234	0.211789	0.199378	0.202581	0.190676	0.189166	0.172387	0.17603
20120	-1550.96	-1567.44	16.4849	0.150206	0.166441	0.167551	0.174186	0.175463	0.18199	0.159926	0.136979	0.147456	0.152877	0.143598
20130	-1548.1	-1567.25	19.1538	0.11889	0.124296	0.13098	0.140331	0.157934	0.152314	0.15115	0.141502	0.13222	0.125568	0.129803
20140	-1549.01	-1570.96	21.9484	0.139355	0.13771	0.129573	0.133817	0.127939	0.12924	0.123567	0.129957	0.138434	0.116508	0.113804
20150	-1542.12	-1569.37	27.2488	0.17881	0.169654	0.186985	0.18226	0.182762	0.186414	0.17642	0.174917	0.170282	0.174336	0.181638
20160	-1550.93	-1573.04	22.1144	0.163291	0.152482	0.151068	0.150813	0.160466	0.162371	0.144417	0.146479	0.147302	0.14981	0.155652
20170	-1549.46	-1568.76	19.3037	0.111938	0.12023	0.112301	0.119087	0.120867	0.128168	0.120819	0.116699	0.122202	0.11606	0.128063
20180	-1552.53	-1569.46	16.9235	0.174163	0.175894	0.143967	0.159085	0.171132	0.180247	0.191271	0.176259	0.176452	0.176421	0.176518
20190	-1548.56	-1568.31	19.7535	0.149962	0.149848	0.164048	0.152591	0.149006	0.160776	0.184304	0.193275	0.187589	0.18389	0.186783
20200	-1548.15	-1567.74	19.5856	0.0963846	0.0956779	0.0970181	0.10365	0.0999372	0.098154	0.0969306	0.0883665	0.0942783	0.103307	0.0962874
20210	-1551.58	-1568.03	16.4501	0.13537	0.12767	0.140201	0.131786	0.146443	0.135283	0.124671	0.130622	0.136396	0.138538	0.138352
20220	-1548.52	-1570.79	22.2714	0.197454	0.193952	0.209824	0.19561	0.185409	0.183802	0.18075	0.17463	0.175275	0.200171	0.204165
20230	-1551.75	-1568.79	17.0393	0.197035	0.200453	0.200552	0.190557	0.20255	0.197566	0.212995	0.217712	0.218209	0.201051	0.188852
20240	-1547.36	-1570.8	23.4353	0.182481	0.174838	0.168443	0.174266	0.165607	0.15234	0.158511	0.158018	0.159519	0.164018	0.181303
20250	-1547.69	-1567.32	19.635	0.11445	0.117506	0.123726	0.123327	0.113764	0.119639	0.124276	0.120088	0.128419	0.136675	0.129833
20260	-1550.16	-1567.91	17.7573	0.163747	0.160776	0.162534	0.159031	0.174105	0.151211	0.160569	0.152294	0.162346	0.145775	0.166683
20270	-1545.42	-1567.85	22.4333	0.175046	0.193866	0.198779	0.203751	0.199529	0.18464	0.202999	0.187079	0.18393	0.178058	0.176584
20280	-1546.46	-1569.16	22.7015	0.166347	0.163231	0.181103	0.177332	0.193974	0.191734	0.207081	0.203009	0.201176	0.197378	0.202886
20290	-1550.13	-1569.33	19.1999	0.0894373	0.0905373	0.0981593	0.105385	0.111153	0.125692	0.129351	0.133415	0.128237	0.140208	0.130592
20300	-1543.18	-1568.48	25.3011	0.137144	0.141696	0.158706	0.166461	0.160928	0.160421	0.1577	0.158556	0.164309	0.161651	0.15585
20310	-1543.71	-1567.7	23.9895	0.184639	0.187345	0.203842	0.215196	0.220405	0.241675	0.252066	0.250324	0.245693	0.243478	0.238238
20320	-1549.28	-1571.27	21.9944	0.233598	0.242227	0.237941	0.254697	0.251484	0.276042	0.282218	0.319356	0.330038	0.3211	0.330197
20330	-1550.1	-1569.44	19.3407	0.195636	0.208432	0.221007	0.247614	0.259071	0.289339	0.313064	0.325317	0.306221	0.321046	0.334606
20340	-1547.82	-1569.62	21.7992	0.218752	0.229166	0.255419	0.287559	0.291432	0.270791	0.275698	0.273185	0.293482	0.303023	0.302715
20350	-1553.02	-1575.09	22.0659	0.290756	0.302638	0.27522	0.264015	0.28751	0.29916	0.295522	0.311855	0.291355	0.28947	0.300998
20360	-1548.59	-1571.82	23.2329	0.245373	0.249897	0.274739	0.281897	0.263844	0.258119	0.274364	0.237204	0.237318	0.227101	0.216567
20370	-1546.54	-1569.21	22.6684	0.197641	0.208101	0.219348	0.205906	0.200158	0.209148	0.209027	0.213999	0.206704	0.200794	0.220192
20380	-1543.86	-1567.85	23.9906	0.132115	0.137452	0.146702	0.139654	0.147215	0.145505	0.147444	0.148616	0.159559	0.159444	0.161727
20390	-1542.53	-1569.77	27.2391	0.210267	0.21555	0.219954	0.209456	0.20766	0.226693	0.219331	0.238954	0.233339	0.238559	0.251332
20400	-1544.29	-1569.71	25.4246	0.234981	0.225493	0.23787	0.235877	0.23787	0.252612	0.243962	0.248313	0.26782	0.278704	0.288888
20410	-1546.87	-1569.11	22.2487	0.148219	0.153622	0.161671	0.190759	0.205752	0.204872	0.189514	0.178481	0.184021	0.172867	0.167857
20420	-1545.79	-1568.94	23.1568	0.179605	0.177054	0.18324	0.178488	0.170199	0.173634	0.173587	0.172832	0.186667	0.168197	0.166151
20430	-1556.23	-1567.54	11.3096	0.152602	0.160082	0.147672	0.174189	0.153044	0.162071	0.166674	0.159363	0.169117	0.177853	0.176754
20440	-1549.6	-1567.31	17.7156	0.122131	0.122881	0.112062	0.122418	0.129999	0.130689	0.129933	0.125798	0.140512	0.147565	0.139115
20450	-1552.61	-1571.51	18.9022	0.20517	0.200057	0.196483	0.180525	0.190051	0.181823	0.207435	0.208582	0.239619	0.25293	0.235268
20460	-1546.08	-1568.99	22.9101	0.164015	0.155723	0.146972	0.144029	0.159643	0.163819	0.167787	0.158798	0.168767	0.175919	0.186777
20470	-1550.72	-1568.1	17.3797	0.129696	0.127342	0.126536	0.121042	0.11981	0.120371	0.113151	0.114719	0.120814	0.111426	0.104824
20480	-1551.92	-1570.31	18.3963	0.198218	0.199915	0.186167	0.192768	0.178421	0.170369	0.162817	0.161631	0.15783	0.165187	0.155451
20490	-1547.6	-1569.86	22.2538	0.116695	0.118785	0.118407	0.126769	0.113918	0.115116	0.105567	0.107684	0.101937	0.108931	0.106311
20500	-1545.4	-1568.2	22.7998	0.167492	0.179532	0.17719	0.165997	0.170842	0.18806	0.186496	0.188477	0.195405	0.184123	0.186506
20510	-1544.76	-1570.02	25.2643	0.192305	0.215125	0.208045	0.223022	0.223021	0.225636	0.235907	0.238987	0.226571	0.235752	0.238487
20520	-1545.57	-1567.22	21.6534	0.159753	0.168453	0.180098	0.187981	0.206491	0.19873	0.214996	0.21632	0.23616	0.246985	0.283775
20530	-1547.29	-1566.91	19.6225	0.102083	0.10869	0.109348	0.113206	0.122893	0.12313	0.132629	0.141044	0.141723	0.14817	0.141859
20540	-1548.15	-1568.46	20.3159	0.105973	0.112753	0.124878	0.123646	0.126779	0.122494	0.139236	0.145095	0.161531	0.155761	0.154382
20550	-1546.65	-1568.07	21.415	0.139278	0.131742	0.135496	0.144082	0.146897	0.15897	0.17473	0.175919	0.172559	0.175983	0.183731
20560	-1544.7	-1568	23.2978	0.168711	0.158328	0.17471	0.187684	0.195019	0.19761	0.212473	0.213459	0.213765	0.222673	0.247405
20570	-1544.65	-1569.32	24.6668	0.104934	0.10941	0.118775	0.1247	0.116365	0.117151	0.125915	0.130292	0.125816	0.120833	0.125882
20580	-1551.39	-1567.88	16.4855	0.17906	0.193101	0.185866	0.230258	0.245832	0.259581	0.237435	0.2594	0.270004	0.260175	0.261664
20590	-1556.64	-1566.57	9.92614	0.105522	0.117392	0.125919	0.145748	0.152326	0.161066	0.180294	0.148955	0.158897	0.14366	0.136257
20600	-1543.46	-1567.85	24.3857	0.18583	0.193419	0.20511	0.225057	0.245302	0.225715	0.205114	0.200454	0.206452	0.211886	0.217167
20610	-1552.23	-1567.02	14.7893	0.162937	0.190812	0.214697	0.229391	0.232665	0.239089	0.23035	0.199081	0.18772	0.201673	0.202214
20620	-1549.02	-1571.06	22.0372	0.127717	0.13886	0.145497	0.138414	0.154612	0.156923	0.147496	0.145336	0.138975	0.134473	0.153931
20630	-1542.48	-1568.47	25.9889	0.195145	0.193788	0.197105	0.201671	0.211586	0.208341	0.217293	0.232159	0.245405	0.250712	0.252534
20640	-1551.37	-1570.04	18.6669	0.238335	0.222159	0.23612	0.21205	0.220709	0.224552	0.237304	0.239048	0.261436	0.262001	0.250439
20650	-1548.89	-1569.12	20.2242	0.16721	0.16961	0.177268	0.186077	0.171608	0.173079	0.174395	0.193117	0.203594	0.204174	0.197836
20660	-1545.68	-1568.06	22.3772	0.161548	0.164389	0.172702	0.17483	0.196113	0.207066	0.220485	0.248423	0.233197	0.224911	0.225965
20670	-1546.87	-1568.69	21.8227	0.137694	0.14095	0.146851	0.143228	0.142433	0.139809	0.169992	0.16303	0.172526	0.168269	0.172951
20680	-1543.9	-1568.43	24.5322	0.18052	0.176193	0.180842	0.180528	0.175125	0.173793	0.168804	0.155666	0.168411	0.173495	0.167153
20690	-1549.9	-1568.87	18.9704	0.209487	0.210165	0.198502	0.222045	0.217581	0.191051	0.184124	0.172977	0.184265	0.178602	0.170919
20700	-1543.99	-1568.45	24.4604	0.172142	0.170617	0.170634	0.169891	0.164433	0.153686	0.152748	0.161455	0.164453	0.152617	0.163361
20710	-1560.57	-1574.55	13.9762	0.0784361	0.0854922	0.0842367	0.0786421	0.0723905	0.071365	0.0741269	0.077907	0.0776679	0.0810921	0.0687322
20720	-1550.49	-1567.41	16.918	0.105465	0.110088	0.115645	0.117731	0.112314	0.106795	0.103523	0.104256	0.111264	0.112659	0.103502
20730	-1553.94	-1567.98	14.0365	0.127633	0.120163	0.116224	0.133034	0.123556	0.116202	0.111475	0.0985254	0.109772	0.107433	0.120542
20740	-1548.51	-1567.97	19.4545	0.120723	0.127376	0.127147	0.1255	0.136177	0.134267	0.124579	0.119501	0.116936	0.130206	0.122206
20750	-1542.54	-1569.27	26.73	0.167683	0.166271	0.1664	0.163918	0.172145	0.164407	0.175944	0.177642	0.170808	0.170973	0.168554
20760	-1542.24	-1567.11	24.872	0.140328	0.156398	0.166279	0.180821	0.186857	0.186442	0.1878	0.188471	0.198988	0.202365	0.211338
20770	-1545.58	-1568.07	22.4876	0.149162	0.145906	0.14825	0.139123	0.150354	0.164256	0.170401	0.156882	0.156209	0.159315	0.17723
20780	-1547.3	-1568.68	21.3818	0.098586	0.100102	0.101533	0.104523	0.104764	0.110531	0.0981697	0.0952926	0.0986026	0.103849	0.105522
20790	-1559.76	-1570.9	11.141	0.0743948	0.0812107	0.0793183	0.0812904	0.0909074	0.0828571	0.0802599	0.0709372	0.0758223	0.0796195	0.081917
20800	-1546.85	-1568.74	21.884	0.121852	0.129267	0.131554	0.123815	0.124587	0.126841	0.111834	0.115874	0.118862	0.125618	0.127377
20810	-1547.26	-1568.5	21.2388	0.156237	0.156164	0.158342	0.159883	0.144219	0.139061	0.133877	0.133297	0.123988	0.127211	0.120445
20820	-1553.34	-1569.18	15.8423	0.113923	0.115491	0.110095	0.11524	0.108128	0.100494	0.0988466	0.0978157	0.0811667	0.0881644	0.0886409
20830	-1547.99	-1568.33	20.3395	0.172515	0.159334	0.162279	0.163838	0.174404	0.172613	0.156542	0.150455	0.160775	0.153173	0.161129
20840	-1551.74	-1569.98	18.2398	0.159102	0.15815	0.175628	0.173787	0.196995	0.202467	0.193207	0.200395	0.201056	0.207412	0.176654
20850	-1548.52	-1569.29	20.7736	0.176715	0.173872	0.176274	0.191434	0.193993	0.195209	0.206796	0.219594	0.232822	0.228093	0.190604
20860	-1545.59	-1569.45	23.8592	0.149987	0.137018	0.139438	0.159641	0.161334	0.166665	0.174722	0.186894	0.196049	0.198356	0.203651
20870	-1548.91	-1569.93	21.022	0.115005	0.123411	0.112689	0.113901	0.123807	0.136011	0.132101	0.144153	0.138267	0.13709	0.137976
20880	-1553.74	-1571.92	18.1762	0.110363	0.117746	0.117726	0.125673	0.145147	0.145103	0.148423	0.158671	0.176924	0.171817	0.176186
20890	-1550.45	-1569.01	18.5656	0.123785	0.135685	0.142556	0.136333	0.129167	0.139075	0.138441	0.12008	0.126777	0.120544	0.120914
20900	-1547.65	-1569.31	21.6625	0.20461	0.228907	0.213014	0.231119	0.222853	0.212601	0.213876	0.196563	0.199584	0.207877	0.196924
20910	-1546.86	-1567.91	21.0504	0.172907	0.185817	0.19111	0.196233	0.185715	0.182546	0.176576	0.175365	0.187501	0.193413	0.197663
20920	-1547.37	-1570.94	23.567	0.151705	0.142336	0.140914	0.136583	0.133539	0.128322	0.136621	0.141791	0.145117	0.141885	0.16178
20930	-1550.86	-1570.6	19.7375	0.0953595	0.101484	0.0930431	0.0921278	0.0943632	0.102446	0.111994	0.128757	0.119376	0.120717	0.127384
20940	-1551.01	-1568.32	17.3151	0.125457	0.139004	0.148219	0.156841	0.164372	0.187941	0.194093	0.195774	0.209938	0.21196	0.222636
20950	-1542.9	-1566.9	24.0003	0.144433	0.151921	0.163112	0.172233	0.18582	0.188891	0.182378	0.181495	0.18506	0.170211	0.164134
20960	-1547.06	-1570.55	23.4963	0.153577	0.165703	0.151472	0.159953	0.15879	0.153606	0.158087	0.163786	0.160018	0.154494	0.142341
20970	-1551.07	-1575.48	24.4091	0.114831	0.118871	0.118205	0.116109	0.107325	0.106679	0.104004	0.100345	0.104098	0.103731	0.0975797
20980	-1552.11	-1569.91	17.7975	0.224276	0.240821	0.224495	0.206849	0.211907	0.198798	0.194694	0.194216	0.199952	0.184054	0.182442
20990	-1551.43	-1572.09	20.6597	0.16593	0.163464	0.170706	0.156635	0.159158	0.149005	0.161904	0.154099	0.166122	0.155259	0.155545
21000	-1552.88	-1567.18	14.2935	0.0957363	0.0930305	0.102268	0.107911	0.108708	0.102027	0.106153	0.111041	0.105911	0.0984598	0.107996
21010	-1551.64	-1569.47	17.8306	0.129217	0.123905	0.109051	0.119243	0.11913	0.116771	0.110399	0.109647	0.113533	0.104642	0.106367
21020	-1550.5	-1568.34	17.8366	0.12581	0.126837	0.117824	0.12535	0.125322	0.128466	0.130683	0.134018	0.133623	0.124688	0.137358
21030	-1549.78	-1568.94	19.1527	0.188337	0.193389	0.186414	0.172192	0.174854	0.183692	0.17725	0.169871	0.171317	0.17627	0.167598
21040	-1552.18	-1569.08	16.8977	0.196153	0.192629	0.205564	0.185438	0.181637	0.178887	0.198514	0.189763	0.171947	0.173499	0.197881
21050	-1549.91	-1567.89	17.9765	0.164323	0.173366	0.185254	0.204038	0.229649	0.210259	0.194917	0.194994	0.199269	0.183758	0.194456
21060	-1547.98	-1569.47	21.4871	0.190274	0.192337	0.177047	0.185144	0.201456	0.186758	0.179965	0.185151	0.175845	0.164679	0.156452
21070	-1546.76	-1569.36	22.5997	0.156499	0.158854	0.175941	0.173186	0.174105	0.17363	0.196244	0.192137	0.200166	0.203824	0.204601
21080	-1546.57	-1569.61	23.0379	0.139861	0.127212	0.135413	0.152937	0.155959	0.156912	0.150991	0.152265	0.146257	0.139576	0.149082
21090	-1546.39	-1568.86	22.4775	0.181055	0.190826	0.181867	0.175511	0.166022	0.163484	0.171556	0.164081	0.15625	0.164735	0.168778
21100	-1547.11	-1570.92	23.8058	0.157929	0.164588	0.168611	0.161524	0.161806	0.149743	0.149822	0.158815	0.142427	0.141972	0.149531
21110	-1549.72	-1566.61	16.8902	0.106149	0.12367	0.136814	0.144863	0.15515	0.159382	0.150936	0.154995	0.17123	0.1735	0.185358
21120	-1546.45	-1568.73	22.282	0.135331	0.145375	0.148601	0.151664	0.144578	0.142656	0.145022	0.158835	0.172442	0.182177	0.176976
21130	-1549.73	-1567.47	17.7442	0.137047	0.14219	0.147787	0.147496	0.139131	0.142433	0.131785	0.133426	0.136843	0.143233	0.134394
21140	-1550.26	-1568.64	18.378	0.0749924	0.0742677	0.0738129	0.0705301	0.0650317	0.0666764	0.0648145	0.0661615	0.061267	0.0600729	0.0602454
21150	-1546.99	-1568.84	21.8552	0.210998	0.225734	0.209957	0.230659	0.222095	0.236802	0.240534	0.235201	0.213303	0.229605	0.230068
21160	-1548.2	-1569.79	21.5937	0.181406	0.180981	0.187036	0.192452	0.184759	0.196127	0.190106	0.202642	0.200173	0.202976	0.18882
21170	-1545.22	-1570.4	25.1798	0.118067	0.124759	0.127335	0.123665	0.121086	0.132092	0.128818	0.134587	0.142072	0.133573	0.141016
21180	-1550.15	-1568.41	18.2644	0.133965	0.142908	0.133309	0.126706	0.141761	0.143518	0.145575	0.149623	0.131906	0.134625	0.130513
21190	-1547.75	-1570.82	23.0699	0.13518	0.137615	0.131754	0.133123	0.12286	0.123571	0.117659	0.118166	0.12983	0.129247	0.117027
21200	-1546.94	-1568.02	21.0853	0.116715	0.125462	0.126562	0.119753	0.11253	0.112351	0.118753	0.113662	0.120003	0.114277	0.111231
21210	-1546.32	-1567.87	21.5513	0.116811	0.123769	0.124135	0.128631	0.137956	0.134883	0.12777	0.118199	0.121962	0.125	0.130852
21220	-1548.92	-1567.94	19.0226	0.0988181	0.113401	0.123016	0.126494	0.123939	0.122379	0.132612	0.123809	0.123372	0.118799	0.114288
21230	-1548.88	-1570.62	21.7327	0.089165	0.0875333	0.0964365	0.108591	0.102695	0.104498	0.097275	0.0926894	0.0904247	0.0942702	0.0959151
21240	-1546.07	-1569.38	23.3052	0.131847	0.124339	0.122389	0.124417	0.136405	0.135764	0.139635	0.139066	0.128543	0.13448	0.141498
21250	-1560.29	-1574.53	14.2475	0.198376	0.209001	0.218497	0.239031	0.265033	0.270589	0.283042	0.332249	0.304482	0.326163	0.303013
21260	-1544.55	-1571.29	26.7392	0.0844855	0.0869077	0.0875102	0.0917104	0.0968711	0.102577	0.102339	0.103294	0.0983349	0.106191	0.109043
21270	-1547.82	-1569.5	21.6788	0.169184	0.173643	0.205484	0.21146	0.208028	0.221583	0.211856	0.20061	0.196251	0.201276	0.206023
21280	-1545.82	-1570.72	24.9016	0.162628	0.172574	0.192638	0.206722	0.20244	0.217104	0.226645	0.236083	0.232773	0.223277	0.217207
21290	-1546.36	-1569.78	23.4273	0.159201	0.17286	0.1814	0.186254	0.179903	0.168772	0.189232	0.183698	0.188323	0.186086	0.189414
21300	-1555.96	-1569.98	14.0215	0.237085	0.249648	0.255205	0.257006	0.29607	0.292502	0.265963	0.282284	0.260588	0.277863	0.279388
21310	-1547.01	-1566.94	19.931	0.139738	0.152727	0.164515	0.175184	0.182579	0.192749	0.190406	0.183674	0.199892	0.204325	0.209387
21320	-1547.9	-1566.49	18.5925	0.131771	0.135386	0.148605	0.160137	0.188698	0.179244	0.179403	0.176364	0.181589	0.168354	0.169726
21330	-1548.85	-1570.38	21.524	0.170673	0.178795	0.177911	0.190564	0.198395	0.194437	0.212454	0.205131	0.219594	0.21846	0.19819
21340	-1544.77	-1569.97	25.1952	0.223194	0.22059	0.226776	0.242816	0.249824	0.275239	0.301874	0.323511	0.345745	0.36231	0.366355
21350	-1545.44	-1569.39	23.95	0.204855	0.210976	0.230064	0.235186	0.23465	0.235423	0.236173	0.263958	0.249963	0.244632	0.252375
21360	-1545.1	-1570.38	25.2768	0.178882	0.184134	0.171901	0.180562	0.181114	0.18377	0.18148	0.197381	0.197853	0.210305	0.207168
21370	-1542.01	-1570.7	28.6855	0.145155	0.161403	0.162778	0.154494	0.153055	0.155097	0.158017	0.15203	0.148867	0.150686	0.154495
21380	-1552.37	-1572.52	20.1536	0.0613823	0.0609736	0.0645686	0.0725026	0.072647	0.0757331	0.0695381	0.0670958	0.0650399	0.0617853	0.0624833
21390	-1545.81	-1570.7	24.8986	0.107247	0.113662	0.119517	0.121451	0.114474	0.108979	0.109756	0.107012	0.105743	0.104966	0.0978222
21400	-1549.7	-1569.82	20.1186	0.2028	0.224281	0.245174	0.235465	0.254359	0.24988	0.248074	0.234357	0.251794	0.269428	0.292211
21410	-1550.66	-1570.95	20.2875	0.14873	0.153752	0.178488	0.170637	0.168869	0.187643	0.176636	0.177848	0.173414	0.159376	0.170422
21420	-1547.62	-1571.88	24.2541	0.232682	0.243483	0.246748	0.268199	0.258211	0.253986	0.255191	0.238987	0.234702	0.225368	0.237889
21430	-1547.72	-1567.95	20.2311	0.170213	0.175345	0.19507	0.18846	0.167526	0.178663	0.169737	0.182543	0.184367	0.184347	0.19016
21440	-1545.01	-1570.7	25.6929	0.165466	0.159097	0.172254	0.172256	0.178122	0.172916	0.165059	0.175542	0.178812	0.172321	0.171133
21450	-1555.61	-1569.72	14.1086	0.179952	0.204002	0.229293	0.224298	0.210476	0.19912	0.217242	0.203526	0.226075	0.205038	0.201382
21460	-1541.75	-1568.81	27.0576	0.134929	0.141616	0.156797	0.167257	0.168006	0.164554	0.165188	0.164751	0.157669	0.166947	0.165404
21470	-1546.91	-1569.41	22.5025	0.12094	0.130506	0.12466	0.140569	0.138687	0.136228	0.128521	0.138022	0.135135	0.13579	0.128309
21480	-1546.1	-1568.58	22.4802	0.11104	0.116394	0.117928	0.119821	0.116123	0.110964	0.10422	0.108131	0.121408	0.131288	0.128617
21490	-1546.88	-1568.73	21.8481	0.101792	0.11375	0.121824	0.11112	0.101391	0.101994	0.101372	0.103929	0.106695	0.107625	0.108149
21500	-1549.74	-1567.45	17.713	0.137037	0.147283	0.149095	0.155642	0.16436	0.168084	0.14804	0.144454	0.127828	0.144721	0.128203
21510	-1554.74	-1569.65	14.9059	0.183466	0.170839	0.158802	0.150071	0.148262	0.162037	0.140874	0.131131	0.133691	0.135483	0.137571
21520	-1548.44	-1569.7	21.2616	0.111763	0.114007	0.113384	0.116429	0.108335	0.102189	0.101523	0.105116	0.11203	0.109474	0.112768
21530	-1559.69	-1572	12.3153	0.106897	0.0985797	0.0958394	0.103986	0.0962354	0.0918014	0.0853733	0.0817526	0.0818569	0.0853263	0.0946252
21540	-1544.31	-1569.69	25.3753	0.151373	0.16833	0.176063	0.177215	0.173683	0.166993	0.173956	0.16296	0.165105	0.156206	0.167804
21550	-1544.75	-1567.97	23.225	0.163962	0.162669	0.176013	0.190663	0.19723	0.208839	0.211262	0.224093	0.215262	0.230497	0.230376
21560	-1550.64	-1567.97	17.3362	0.15755	0.147381	0.179693	0.192014	0.176873	0.173523	0.177018	0.181231	0.186719	0.184186	0.175096
21570	-1549.85	-1568.01	18.1664	0.120201	0.120851	0.142321	0.156603	0.166677	0.172084	0.171073	0.171584	0.15406	0.155337	0.165388
21580	-1553.46	-1569.33	15.866	0.104016	0.114223	0.125189	0.131183	0.147383	0.148142	0.147982	0.147033	0.138209	0.143836	0.149559
21590	-1549.77	-1572.34	22.5709	0.135479	0.149149	0.15946	0.155443	0.154585	0.164804	0.167678	0.184813	0.173863	0.177778	0.172459
21600	-1545.13	-1568.13	23.0018	0.13251	0.134444	0.137149	0.14477	0.152975	0.1451	0.14301	0.150975	0.146902	0.14844	0.133857
21610	-1541.3	-1569	27.7046	0.137191	0.141343	0.153071	0.15218	0.161322	0.168296	0.172906	0.173606	0.183421	0.18775	0.189948
21620	-1547.33	-1572.63	25.3079	0.0924833	0.094773	0.0923382	0.09822	0.10297	0.103111	0.107849	0.105266	0.105843	0.11549	0.117881
21630	-1551.46	-1571.39	19.9307	0.166669	0.163708	0.166638	0.176359	0.171124	0.178022	0.186219	0.217102	0.224283	0.229874	0.211877
21640	-1550.53	-1569.67	19.1458	0.116808	0.113346	0.111964	0.108979	0.111404	0.111158	0.116424	0.11922	0.128264	0.126533	0.122635
21650	-1546.69	-1569.01	22.3241	0.164025	0.169774	0.173209	0.172893	0.174436	0.172959	0.17041	0.163812	0.183238	0.183256	0.175357
21660	-1546.61	-1568.73	22.1156	0.107363	0.108478	0.114261	0.120802	0.131863	0.140982	0.140328	0.133103	0.13059	0.135146	0.125817
21670	-1553.11	-1569.29	16.179	0.134185	0.141557	0.145763	0.149058	0.150945	0.152717	0.158196	0.148055	0.157723	0.161717	0.16582
21680	-1547.88	-1570.82	22.9381	0.126954	0.124946	0.119671	0.114096	0.119767	0.127303	0.12103	0.129414	0.134783	0.137864	0.14474
21690	-1545.24	-1569.22	23.9839	0.12844	0.137517	0.144996	0.161974	0.17363	0.172772	0.181409	0.178736	0.163909	0.174291	0.16825
21700	-1547.17	-1570.19	23.0215	0.231611	0.246218	0.257437	0.263025	0.283613	0.262044	0.275979	0.299218	0.287334	0.315128	0.299781
21710	-1549.65	-1567.89	18.2359	0.154087	0.162802	0.174644	0.172317	0.176327	0.170724	0.174907	0.197302	0.200103	0.172268	0.184789
21720	-1552.16	-1570.14	17.9788	0.143092	0.146833	0.163521	0.176433	0.160326	0.143233	0.15305	0.157125	0.156604	0.166899	0.17853
21730	-1553.42	-1568.91	15.4892	0.143679	0.130844	0.140239	0.160864	0.172668	0.165215	0.165537	0.145934	0.154306	0.151281	0.155389
