Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
1850	-1549.73	-1572.35	22.6197	0.153542	0.144329	0.134121	0.127835	0.118046	0.111806	0.117395	0.115808	0.112201	0.103095	0.0954892
1860	-1541.41	-1569.18	27.7698	0.200063	0.212658	0.217952	0.222131	0.234448	0.22409	0.231998	0.217453	0.223983	0.234253	0.234401
1870	-1553.62	-1570.48	16.8635	0.188402	0.18307	0.17692	0.172235	0.179657	0.177856	0.183266	0.180164	0.166589	0.168338	0.151744
1880	-1544.7	-1570.53	25.8356	0.202867	0.209469	0.210477	0.220118	0.213699	0.21094	0.220863	0.227431	0.224069	0.234177	0.247566
1890	-1545.49	-1570.61	25.1149	0.223561	0.214535	0.223703	0.243743	0.25593	0.260291	0.258065	0.256686	0.254723	0.232581	0.236671
1900	-1548.8	-1572.96	24.159	0.223049	0.247744	0.251923	0.246453	0.256516	0.249296	0.275696	0.276676	0.267344	0.273689	0.293836
1910	-1549.15	-1569.52	20.3616	0.116258	0.130051	0.147707	0.15198	0.15178	0.152651	0.155357	0.162655	0.172565	0.176457	0.169515
1920	-1550.86	-1568.04	17.1765	0.158496	0.173314	0.176169	0.191158	0.188206	0.189783	0.16605	0.16841	0.172079	0.206117	0.189785
1930	-1547.01	-1572.21	25.1939	0.233944	0.224424	0.240109	0.241569	0.227565	0.239114	0.213308	0.219234	0.21814	0.217333	0.214867
1940	-1545.15	-1568.27	23.1138	0.174489	0.181703	0.189242	0.195085	0.191593	0.183347	0.186746	0.196693	0.186436	0.184145	0.180508
1950	-1548.4	-1568.93	20.5355	0.125736	0.138775	0.135625	0.132584	0.144641	0.139368	0.141158	0.147271	0.139531	0.154124	0.144271
1960	-1556.4	-1572.47	16.0753	0.110082	0.108957	0.121198	0.118104	0.118154	0.114069	0.1115	0.121425	0.127259	0.108805	0.107097
1970	-1549.44	-1569.71	20.2703	0.186009	0.214895	0.234408	0.257964	0.243505	0.245138	0.24867	0.238019	0.222058	0.20621	0.201786
1980	-1553.01	-1569.75	16.7421	0.195339	0.207296	0.234215	0.221777	0.216084	0.223831	0.225143	0.241062	0.238228	0.238549	0.247943
1990	-1544.68	-1567.57	22.8877	0.125958	0.131534	0.147547	0.155987	0.167867	0.171956	0.155237	0.162731	0.171856	0.177301	0.192315
2000	-1549.74	-1568.81	19.0765	0.184398	0.189678	0.200475	0.216608	0.230613	0.209445	0.204424	0.183524	0.189126	0.217229	0.222758
2010	-1550.93	-1568.7	17.774	0.201594	0.211881	0.209976	0.209419	0.207472	0.204599	0.199689	0.194679	0.200183	0.192959	0.219768
2020	-1545.95	-1570.74	24.7973	0.252748	0.269216	0.260639	0.238803	0.233473	0.236034	0.23856	0.234383	0.246583	0.233625	0.233622
2030	-1544.45	-1568.99	24.5395	0.191775	0.201693	0.221002	0.227468	0.205254	0.211134	0.221258	0.230634	0.219764	0.21445	0.223536
2040	-1552.78	-1570.39	17.6079	0.139081	0.141557	0.132494	0.125834	0.124146	0.110206	0.106504	0.10775	0.109136	0.117458	0.117133
2050	-1548.64	-1568.64	20.001	0.204173	0.194099	0.214326	0.219507	0.243956	0.22192	0.235617	0.223622	0.224716	0.21304	0.185704
2060	-1545.09	-1571.01	25.9248	0.25506	0.247788	0.239662	0.250258	0.239497	0.248164	0.246135	0.242473	0.23122	0.234339	0.247888
2070	-1546.57	-1571.13	24.5692	0.155175	0.165552	0.164566	0.171718	0.166735	0.159476	0.172107	0.166268	0.164939	0.161437	0.154102
2080	-1551.98	-1571.12	19.1391	0.116624	0.119183	0.117333	0.123353	0.115055	0.133261	0.141406	0.131079	0.137611	0.124003	0.1168
2090	-1543.56	-1566.7	23.1304	0.141397	0.153245	0.161557	0.173205	0.178371	0.188591	0.198507	0.184958	0.193826	0.191691	0.19186
2100	-1541.6	-1569.39	27.7921	0.177709	0.171526	0.17609	0.180695	0.176095	0.178879	0.17564	0.18649	0.176047	0.176254	0.158781
2110	-1550.35	-1571.9	21.5511	0.111157	0.105846	0.114421	0.111721	0.117914	0.122832	0.130742	0.122953	0.115593	0.125409	0.12933
2120	-1548.86	-1571.6	22.737	0.207796	0.198755	0.22525	0.222227	0.232276	0.255585	0.251019	0.24374	0.239748	0.231209	0.221325
2130	-1547.83	-1569.91	22.0808	0.177884	0.19101	0.188855	0.185804	0.189226	0.197779	0.205371	0.21017	0.183381	0.179608	0.179097
2140	-1549.46	-1571.78	22.3191	0.255509	0.240248	0.242426	0.26281	0.281826	0.282451	0.295216	0.274889	0.240271	0.241516	0.249264
2150	-1547.5	-1570.46	22.9601	0.245942	0.233966	0.242675	0.269334	0.267457	0.263545	0.271758	0.296443	0.281442	0.267034	0.243247
2160	-1545.44	-1568.07	22.6272	0.196852	0.219593	0.230347	0.225089	0.230499	0.220154	0.223086	0.2242	0.214969	0.216626	0.232233
2170	-1548.58	-1570.76	22.1772	0.100658	0.106295	0.0983707	0.0933277	0.100055	0.0920077	0.088196	0.0810394	0.0851814	0.0845624	0.0866875
2180	-1557.58	-1576.69	19.1133	0.113444	0.0991891	0.092125	0.0827204	0.0799462	0.0807581	0.082921	0.0873345	0.0831095	0.0944364	0.0915939
2190	-1551.99	-1568.33	16.348	0.124676	0.123284	0.134716	0.129538	0.116109	0.109603	0.103016	0.0988292	0.0943185	0.0992158	0.0986539
2200	-1549.95	-1568.27	18.3217	0.157881	0.168314	0.176852	0.176544	0.181457	0.172157	0.162278	0.163139	0.161119	0.153231	0.144112
2210	-1544.48	-1570.21	25.7278	0.166594	0.167096	0.174976	0.169194	0.165182	0.172507	0.17507	0.164482	0.160879	0.161693	0.16017
2220	-1554.93	-1570.95	16.0186	0.10654	0.096717	0.0918017	0.0942401	0.109821	0.127983	0.132612	0.150233	0.138435	0.154022	0.161946
2230	-1545.77	-1568.8	23.0358	0.136662	0.135319	0.139902	0.133898	0.127307	0.13293	0.129131	0.136372	0.131145	0.135371	0.147778
2240	-1547.49	-1567.12	19.6357	0.152964	0.155176	0.163109	0.164467	0.180787	0.162195	0.18145	0.18969	0.170517	0.165167	0.173933
2250	-1546.91	-1567.23	20.3144	0.116728	0.122134	0.118479	0.134977	0.138421	0.135139	0.138266	0.135947	0.139706	0.129883	0.125246
2260	-1547.93	-1570.35	22.4179	0.223962	0.233701	0.256701	0.253859	0.292116	0.288837	0.309641	0.280299	0.269687	0.269196	0.258475
2270	-1550.02	-1569.01	18.9839	0.157002	0.147469	0.148513	0.17213	0.165035	0.153216	0.15523	0.152578	0.15144	0.13389	0.146778
2280	-1545.04	-1568.27	23.2281	0.140563	0.144423	0.150689	0.157335	0.150951	0.154153	0.162151	0.151612	0.160837	0.148398	0.144372
2290	-1544.38	-1568.08	23.6994	0.194953	0.226462	0.237917	0.2137	0.209145	0.209003	0.206788	0.2002	0.199941	0.201339	0.202581
2300	-1549.88	-1567.83	17.9436	0.146586	0.153476	0.15635	0.141398	0.142094	0.142134	0.151915	0.142858	0.140716	0.134966	0.125997
2310	-1555.26	-1570.49	15.2322	0.0901086	0.10226	0.0970663	0.0893061	0.0910757	0.102847	0.101007	0.0928468	0.0897172	0.0863568	0.0796586
2320	-1545.34	-1568.54	23.2047	0.174463	0.184908	0.188213	0.192167	0.200746	0.207667	0.18581	0.172716	0.16448	0.150681	0.156461
2330	-1546.35	-1569.09	22.7468	0.204339	0.196679	0.191736	0.204724	0.216832	0.212709	0.211287	0.190455	0.19958	0.179125	0.176463
2340	-1543.53	-1569.43	25.8934	0.103257	0.100984	0.104891	0.109128	0.107872	0.105506	0.100343	0.101471	0.0935982	0.096516	0.0985978
2350	-1550.23	-1567.42	17.1826	0.149006	0.163209	0.166081	0.179451	0.194626	0.219181	0.212462	0.209146	0.199748	0.184838	0.185934
2360	-1551.87	-1572.85	20.9825	0.213344	0.190274	0.198114	0.202666	0.188884	0.175814	0.174222	0.165791	0.165245	0.164208	0.14863
2370	-1545.99	-1568.56	22.5679	0.193492	0.18933	0.190165	0.192663	0.180896	0.180696	0.181511	0.183472	0.180962	0.180175	0.191121
2380	-1548.12	-1567.12	19.0011	0.181522	0.206614	0.199663	0.228567	0.247734	0.251746	0.228657	0.227006	0.217459	0.199862	0.218123
2390	-1545.98	-1568.91	22.9311	0.159507	0.178362	0.178929	0.193109	0.198701	0.202264	0.211383	0.181399	0.165936	0.165064	0.169557
2400	-1542.71	-1568.12	25.4174	0.144824	0.146319	0.158888	0.166268	0.161878	0.161554	0.16688	0.161928	0.159376	0.158622	0.153505
2410	-1548.72	-1570.55	21.8347	0.0936384	0.0901582	0.0893142	0.0912324	0.0918364	0.0835178	0.0820318	0.0771226	0.0789875	0.0804937	0.0783177
2420	-1549.51	-1569.52	20.0129	0.0967628	0.0960809	0.0916732	0.0893338	0.0902608	0.0786702	0.0804133	0.0784468	0.0819085	0.0726568	0.0706309
2430	-1549.43	-1568.87	19.4424	0.15195	0.139122	0.152712	0.141748	0.141834	0.138166	0.144797	0.144015	0.135855	0.117707	0.104463
2440	-1550.42	-1570.59	20.1714	0.085317	0.0903425	0.0927774	0.0897408	0.0841488	0.0816236	0.0919361	0.0959464	0.0964002	0.0914083	0.0884144
2450	-1551.43	-1568.02	16.5934	0.0905406	0.0868569	0.0996617	0.0960507	0.0940698	0.0897362	0.0965841	0.0960952	0.0936576	0.0900419	0.0921718
2460	-1552.87	-1566.86	13.9978	0.130568	0.150057	0.166661	0.182638	0.186384	0.173596	0.182202	0.17681	0.170552	0.187382	0.192464
2470	-1543.12	-1568.69	25.5661	0.199453	0.192297	0.203912	0.217445	0.221067	0.217679	0.204065	0.200552	0.206395	0.1957	0.215264
2480	-1544.45	-1568.68	24.2344	0.187654	0.20065	0.222241	0.220979	0.218954	0.227325	0.222	0.21829	0.211533	0.210804	0.203392
2490	-1550.24	-1570.78	20.5332	0.147225	0.173412	0.171226	0.17347	0.182012	0.173634	0.179194	0.177269	0.184545	0.171158	0.164279
2500	-1552.41	-1572.04	19.6328	0.215369	0.220349	0.221144	0.203281	0.215696	0.223494	0.218416	0.212719	0.234879	0.270922	0.242559
2510	-1550.23	-1572.29	22.0615	0.15472	0.160588	0.176301	0.180128	0.193718	0.173479	0.158982	0.163381	0.170616	0.169421	0.159591
2520	-1544.3	-1568.22	23.9234	0.129833	0.131036	0.137375	0.138483	0.132494	0.127386	0.13027	0.143038	0.140907	0.141037	0.139988
2530	-1545.75	-1566.74	20.9858	0.131814	0.145443	0.152872	0.155068	0.161872	0.163012	0.156706	0.161579	0.156356	0.170845	0.166459
2540	-1548.77	-1569.1	20.3311	0.226469	0.23859	0.244328	0.233771	0.242812	0.241438	0.267415	0.252206	0.239499	0.226696	0.22275
2550	-1550.26	-1571.47	21.21	0.147246	0.162256	0.150192	0.159218	0.145845	0.159805	0.15238	0.160205	0.148151	0.152308	0.152882
2560	-1548.13	-1568.57	20.436	0.166103	0.160032	0.16945	0.181618	0.180865	0.201339	0.190675	0.19536	0.208175	0.186382	0.191492
2570	-1544.55	-1567.28	22.7288	0.133255	0.1351	0.143857	0.148851	0.150447	0.139094	0.138437	0.144435	0.141027	0.140882	0.13603
2580	-1550.66	-1571.84	21.1749	0.169042	0.162698	0.153061	0.155156	0.154298	0.155194	0.148671	0.148262	0.127525	0.128702	0.12104
2590	-1547.35	-1567.35	19.994	0.152212	0.163046	0.169925	0.168741	0.16855	0.171435	0.167202	0.16581	0.14552	0.139498	0.143228
2600	-1546.75	-1568.49	21.7331	0.174861	0.194227	0.202493	0.207227	0.204372	0.203958	0.204826	0.199408	0.214162	0.21117	0.204358
2610	-1545.07	-1570.49	25.4195	0.260322	0.263039	0.26399	0.280372	0.281779	0.29796	0.2997	0.278071	0.275578	0.275039	0.271348
2620	-1554.77	-1569.18	14.4118	0.214164	0.233555	0.245682	0.248633	0.279468	0.269429	0.247639	0.231218	0.214619	0.212922	0.220563
2630	-1553.87	-1570.46	16.5881	0.217554	0.210992	0.246732	0.246663	0.248451	0.258173	0.213897	0.198189	0.203308	0.220046	0.218882
2640	-1558.12	-1568.41	10.2923	0.185362	0.208793	0.207482	0.213905	0.188851	0.202023	0.200002	0.239628	0.203251	0.192177	0.1979
2650	-1552.76	-1569.52	16.7661	0.104775	0.115405	0.12327	0.132808	0.12461	0.115619	0.122768	0.129532	0.1313	0.137189	0.149918
2660	-1545.31	-1569.21	23.9026	0.175468	0.171488	0.175974	0.193184	0.196627	0.210108	0.204591	0.220229	0.210272	0.213735	0.19863
2670	-1551.91	-1568.32	16.4111	0.105861	0.111642	0.123544	0.121614	0.135998	0.132058	0.128656	0.136858	0.134367	0.143497	0.148769
2680	-1545.12	-1569.93	24.8113	0.199182	0.194116	0.19808	0.204212	0.214817	0.214753	0.202003	0.208356	0.214764	0.224581	0.220387
2690	-1550.42	-1569.45	19.0275	0.176552	0.186206	0.208799	0.218411	0.220551	0.260206	0.251721	0.230103	0.208167	0.216268	0.208957
2700	-1547.82	-1567.72	19.8923	0.14791	0.160992	0.173715	0.195322	0.185338	0.187823	0.172657	0.185013	0.191289	0.17616	0.179277
2710	-1551.05	-1568.49	17.439	0.161451	0.183663	0.233395	0.236273	0.216771	0.221042	0.229517	0.233733	0.229041	0.232429	0.248484
2720	-1544.44	-1567.79	23.3468	0.14431	0.14103	0.151304	0.161121	0.169851	0.164203	0.164039	0.172841	0.182633	0.183734	0.176407
2730	-1543.07	-1570.8	27.7306	0.183439	0.179455	0.174008	0.192227	0.201238	0.189827	0.183389	0.17505	0.181654	0.181834	0.177122
2740	-1547.24	-1570.17	22.9269	0.130699	0.126671	0.130445	0.1417	0.134694	0.139846	0.140301	0.148012	0.156979	0.158507	0.152752
2750	-1544.62	-1569.85	25.2338	0.165896	0.175557	0.173326	0.173001	0.17646	0.175224	0.189932	0.197227	0.19624	0.206492	0.208455
2760	-1547.48	-1572.22	24.7398	0.190391	0.177834	0.183823	0.195933	0.211197	0.230755	0.249942	0.232652	0.231815	0.234501	0.228303
2770	-1547.32	-1568.77	21.4472	0.167594	0.178653	0.172831	0.193836	0.190075	0.205264	0.207736	0.18825	0.202031	0.201789	0.199882
2780	-1543.46	-1570.78	27.3194	0.145729	0.14787	0.156292	0.165077	0.173256	0.193274	0.190812	0.184812	0.192275	0.202654	0.191753
2790	-1554.6	-1570.7	16.1073	0.245376	0.260386	0.30689	0.347505	0.343171	0.323588	0.295896	0.268927	0.280897	0.301226	0.31622
2800	-1547.76	-1567.11	19.3567	0.158332	0.170403	0.179174	0.181364	0.2082	0.213151	0.204037	0.216693	0.200542	0.192119	0.190091
2810	-1548.87	-1568.9	20.0376	0.222275	0.229081	0.228757	0.245873	0.218766	0.217201	0.229944	0.241443	0.238874	0.2292	0.241513
2820	-1551.82	-1569.63	17.813	0.106593	0.0999746	0.101049	0.105034	0.118159	0.119208	0.13183	0.132589	0.1292	0.130606	0.130062
2830	-1545.33	-1569.58	24.2456	0.224116	0.225626	0.226853	0.246477	0.236313	0.248971	0.245888	0.261858	0.25803	0.250571	0.276875
2840	-1547.38	-1568.34	20.9597	0.161525	0.171579	0.17874	0.195724	0.196072	0.195837	0.186819	0.205141	0.206363	0.210309	0.209292
2850	-1547.63	-1568.68	21.0447	0.157181	0.166	0.155797	0.163137	0.175211	0.197779	0.19692	0.203464	0.212201	0.199402	0.20205
2860	-1546.3	-1568.84	22.5412	0.199438	0.226347	0.251409	0.24403	0.252948	0.268511	0.272113	0.271252	0.246192	0.23674	0.257157
2870	-1551.19	-1572.48	21.2902	0.228009	0.227136	0.248942	0.225329	0.210988	0.208675	0.217903	0.214439	0.193739	0.201926	0.211028
2880	-1546.41	-1569.96	23.5565	0.149107	0.146412	0.162515	0.169844	0.161073	0.14675	0.145428	0.141955	0.137083	0.129185	0.127685
2890	-1546.99	-1568.71	21.7239	0.167296	0.167833	0.181866	0.195933	0.200162	0.189608	0.184335	0.203174	0.202271	0.208644	0.195323
2900	-1543.56	-1569.13	25.5747	0.220661	0.237138	0.234452	0.246269	0.252978	0.244913	0.241012	0.238211	0.231832	0.2317	0.255202
2910	-1549.83	-1572.68	22.8493	0.124453	0.123758	0.130474	0.124512	0.119195	0.128652	0.129714	0.132963	0.151058	0.143334	0.153698
2920	-1550.67	-1573.44	22.7715	0.0863984	0.0911553	0.0925347	0.0878177	0.0922822	0.0839774	0.0887091	0.0966207	0.0958841	0.108904	0.108774
2930	-1542.95	-1568.7	25.7454	0.182157	0.19202	0.213184	0.215749	0.224292	0.208406	0.217603	0.218803	0.230907	0.221857	0.236193
2940	-1544.37	-1568.9	24.5314	0.213098	0.22226	0.219589	0.241397	0.228538	0.229646	0.223457	0.238411	0.248016	0.257968	0.265861
2950	-1547.05	-1569.82	22.7661	0.201712	0.20623	0.218261	0.22028	0.217388	0.222712	0.220219	0.242975	0.228104	0.239073	0.246958
2960	-1545.19	-1571	25.8021	0.172921	0.181919	0.187351	0.195473	0.204572	0.202495	0.214618	0.221204	0.201771	0.21475	0.218874
2970	-1546.29	-1568.99	22.7024	0.200288	0.216641	0.223265	0.246252	0.263381	0.27089	0.302623	0.328078	0.321232	0.329422	0.339633
2980	-1547.93	-1570.75	22.8247	0.210473	0.226517	0.212007	0.21186	0.227084	0.24955	0.224776	0.232085	0.233312	0.225596	0.218517
2990	-1548.33	-1569.03	20.7069	0.144305	0.133099	0.144884	0.138628	0.139492	0.124497	0.138659	0.143397	0.139217	0.145119	0.143107
3000	-1549.99	-1574.6	24.6091	0.197047	0.201577	0.204029	0.204253	0.218132	0.216729	0.224885	0.209812	0.208931	0.19316	0.190574
3010	-1546.28	-1568.3	22.0212	0.114706	0.127451	0.132519	0.13303	0.136284	0.139045	0.149866	0.163321	0.171691	0.163604	0.156311
3020	-1543.96	-1568.82	24.8638	0.127691	0.120109	0.121357	0.121144	0.124365	0.13724	0.135212	0.144537	0.143619	0.144565	0.148682
3030	-1550.69	-1568.38	17.6951	0.165622	0.169145	0.167937	0.161369	0.181337	0.187104	0.201874	0.215714	0.200801	0.194272	0.172675
3040	-1552.84	-1567.39	14.5503	0.158228	0.170104	0.181569	0.186876	0.190231	0.190543	0.19096	0.176104	0.160067	0.171943	0.19331
3050	-1550.63	-1568.83	18.1919	0.124277	0.126744	0.122605	0.119541	0.129734	0.120975	0.122654	0.125077	0.118532	0.115558	0.119839
3060	-1546.49	-1569.49	22.9982	0.204115	0.224281	0.230126	0.227887	0.216389	0.206382	0.220412	0.222512	0.206331	0.207955	0.216995
3070	-1543.72	-1568.35	24.6253	0.188457	0.199573	0.206117	0.220359	0.218792	0.237048	0.227955	0.23514	0.236853	0.225099	0.233314
3080	-1547.15	-1568.04	20.8899	0.144103	0.145577	0.154219	0.174562	0.18118	0.192174	0.184692	0.184648	0.166016	0.165566	0.176405
3090	-1547.57	-1570.01	22.4421	0.212596	0.215343	0.208108	0.186424	0.200199	0.189097	0.187306	0.207457	0.197153	0.201252	0.213754
3100	-1554.53	-1571.18	16.6537	0.136749	0.150829	0.143246	0.156249	0.144895	0.137396	0.132657	0.14604	0.131782	0.13257	0.123863
3110	-1551.88	-1568.68	16.7942	0.133363	0.134841	0.137299	0.151202	0.148009	0.134788	0.130734	0.123204	0.132882	0.128539	0.127644
3120	-1545.86	-1567.92	22.0612	0.136887	0.14478	0.142173	0.139262	0.143556	0.143259	0.149424	0.13611	0.148855	0.144115	0.140509
3130	-1548.9	-1567.92	19.0235	0.137239	0.142595	0.153313	0.160787	0.141733	0.148578	0.132193	0.132563	0.141219	0.123727	0.123515
3140	-1543.99	-1569.14	25.1506	0.147902	0.162879	0.160944	0.154451	0.150441	0.157818	0.154095	0.140409	0.143175	0.138874	0.13894
3150	-1540.88	-1568.63	27.7511	0.175166	0.190595	0.187597	0.190588	0.197842	0.207906	0.201648	0.212626	0.208712	0.205345	0.197261
3160	-1546.43	-1570.66	24.2264	0.174624	0.183908	0.172281	0.156666	0.170674	0.153909	0.153458	0.149676	0.153884	0.159407	0.150409
3170	-1548.09	-1570.85	22.7597	0.227958	0.245031	0.234531	0.249215	0.226544	0.218051	0.218052	0.197683	0.196103	0.178329	0.181944
3180	-1546.16	-1567.33	21.1665	0.125686	0.123737	0.12786	0.12966	0.144893	0.144322	0.144458	0.148119	0.150656	0.135431	0.135989
3190	-1545	-1568.49	23.4853	0.130936	0.137735	0.144495	0.149009	0.1346	0.136815	0.13882	0.145949	0.134141	0.136522	0.128717
3200	-1553.68	-1567.74	14.0607	0.154171	0.161831	0.173191	0.164704	0.159235	0.14238	0.134683	0.125206	0.125425	0.132094	0.12851
3210	-1549.15	-1571.58	22.4287	0.145578	0.136353	0.136011	0.123665	0.122455	0.123363	0.119507	0.110258	0.104779	0.102159	0.0951694
3220	-1546.98	-1566.82	19.8394	0.158851	0.184886	0.20332	0.199709	0.213567	0.203193	0.209744	0.199861	0.198799	0.19883	0.213636
3230	-1551.21	-1569.4	18.1878	0.203203	0.208096	0.217549	0.231532	0.221016	0.235146	0.233457	0.232273	0.259417	0.258164	0.269211
3240	-1550.89	-1571.03	20.1408	0.265948	0.245513	0.251656	0.289808	0.308102	0.285535	0.256502	0.25162	0.257984	0.255409	0.248617
3250	-1546.68	-1569.2	22.5138	0.207389	0.226322	0.214239	0.233029	0.240494	0.225297	0.224169	0.21847	0.240568	0.232162	0.241514
3260	-1545.2	-1568.6	23.3976	0.158677	0.16031	0.15928	0.162294	0.158558	0.173109	0.192921	0.202783	0.196926	0.190763	0.181703
3270	-1547.57	-1568.63	21.0571	0.180037	0.158614	0.154692	0.15509	0.168287	0.17095	0.182512	0.166196	0.175724	0.171074	0.169721
3280	-1553.19	-1569.56	16.371	0.175846	0.169967	0.152881	0.158171	0.152127	0.16097	0.177766	0.17034	0.16057	0.170151	0.149676
3290	-1545.28	-1568.53	23.2466	0.168115	0.177375	0.186913	0.182638	0.184926	0.186316	0.194046	0.204826	0.202279	0.216196	0.209064
3300	-1545.33	-1569.45	24.1217	0.236879	0.255412	0.272728	0.289172	0.294906	0.296954	0.29331	0.313263	0.290523	0.298301	0.293106
3310	-1549.32	-1571.16	21.8427	0.254978	0.257148	0.278441	0.287766	0.296273	0.316663	0.318938	0.285097	0.289861	0.287603	0.30809
3320	-1550.05	-1572.16	22.1124	0.126866	0.141946	0.150072	0.156395	0.168254	0.166497	0.162902	0.159952	0.162545	0.163561	0.150472
3330	-1548.97	-1573.96	24.9814	0.104417	0.103525	0.098181	0.101191	0.105514	0.109226	0.111464	0.106294	0.121493	0.126681	0.125152
3340	-1545.75	-1569.07	23.3198	0.183151	0.192446	0.183905	0.185323	0.1876	0.205135	0.208616	0.233503	0.228444	0.24777	0.238557
3350	-1545.08	-1568.95	23.8683	0.186381	0.193152	0.180605	0.186939	0.207452	0.228799	0.245612	0.233523	0.233371	0.238955	0.23541
3360	-1546.08	-1569.1	23.0234	0.219173	0.230239	0.263446	0.236692	0.243609	0.235923	0.22636	0.230316	0.233432	0.226473	0.236063
3370	-1548.36	-1571.44	23.0804	0.115551	0.118719	0.120713	0.117816	0.117931	0.117892	0.131939	0.14012	0.142033	0.129599	0.116317
3380	-1544.05	-1568.87	24.8152	0.168881	0.166566	0.16898	0.17714	0.187853	0.186604	0.193774	0.197275	0.190721	0.192154	0.207535
3390	-1544.05	-1568.67	24.6147	0.153645	0.154138	0.156616	0.154558	0.147947	0.159334	0.165893	0.174706	0.183626	0.180929	0.162858
3400	-1551.76	-1569.15	17.3951	0.0852914	0.0866135	0.0837264	0.0865513	0.0838965	0.0863838	0.0862847	0.0991241	0.100538	0.0969769	0.109501
3410	-1547.77	-1568.49	20.7268	0.129052	0.130059	0.140834	0.159756	0.176237	0.182015	0.178793	0.184383	0.196279	0.208887	0.206541
3420	-1545.07	-1569.78	24.7051	0.17589	0.176472	0.185091	0.202613	0.197847	0.212118	0.22544	0.241186	0.23198	0.251201	0.268454
3430	-1547.63	-1568.77	21.1457	0.150389	0.148843	0.167807	0.165497	0.164474	0.159261	0.14777	0.153107	0.161079	0.158148	0.161116
3440	-1545.64	-1570.06	24.4164	0.181883	0.178171	0.175478	0.191761	0.203124	0.206832	0.212779	0.211158	0.222359	0.209064	0.191836
3450	-1548.62	-1571.24	22.621	0.228454	0.219026	0.226536	0.206447	0.200234	0.204169	0.222203	0.235992	0.21773	0.20564	0.217266
3460	-1549.21	-1571.17	21.9612	0.264675	0.256911	0.258675	0.264973	0.25923	0.23855	0.238259	0.228042	0.25941	0.24663	0.246215
3470	-1545.17	-1568.96	23.7864	0.198973	0.220164	0.226903	0.225138	0.208859	0.202591	0.20177	0.221594	0.219424	0.217556	0.204433
3480	-1555.79	-1569.83	14.0401	0.188275	0.19352	0.187881	0.213122	0.239948	0.234287	0.238949	0.237774	0.235362	0.213731	0.220719
