Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	extinction[41]	extinction[42]	extinction[43]	extinction[44]	extinction[45]	extinction[46]	extinction[47]	extinction[48]	extinction[49]	extinction[50]	extinction[51]
480	-1278.01	-1572.21	294.198	0.146879	0.148549	0.151445	0.15038	0.150059	0.150033	0.149568	0.14925	0.15095	0.148868	0.143929	0.148736	0.150029	0.149635	0.146048	0.147396	0.149685	0.150626	0.14851	0.150864	0.156107	0.157063	0.158983	0.156501	0.15625	0.156369	0.157493	0.159873	0.169103	0.170163	0.168838	0.171998	0.176788	0.184506	0.180314	0.180011	0.178998	0.172536	0.174118	0.177143	0.16873	0.171729	0.177296	0.183135	0.182788	0.183464	0.185455	0.187509	0.194969	0.20546	0.208886
490	-1355.88	-1571.93	216.052	0.205908	0.217575	0.206759	0.19917	0.196456	0.204547	0.210488	0.199897	0.197262	0.200193	0.202531	0.196058	0.192467	0.198964	0.197836	0.19225	0.20548	0.201744	0.215229	0.215508	0.224789	0.223593	0.224846	0.214381	0.219693	0.229125	0.24641	0.257759	0.260211	0.267965	0.285032	0.288234	0.30125	0.294395	0.299631	0.310016	0.311629	0.307956	0.311552	0.299844	0.285731	0.302945	0.300588	0.284206	0.296053	0.316358	0.323512	0.333128	0.353197	0.371997	0.376372
500	-1249.3	-1572.79	323.492	0.207511	0.207126	0.207901	0.209627	0.209249	0.206782	0.205843	0.20774	0.205405	0.205296	0.205884	0.205072	0.208141	0.207878	0.206059	0.206999	0.204527	0.20911	0.213269	0.215627	0.214052	0.217332	0.216148	0.213701	0.214105	0.215966	0.217626	0.222739	0.226917	0.227698	0.230411	0.231125	0.233592	0.232687	0.234922	0.236548	0.238111	0.238216	0.235038	0.235055	0.231596	0.23204	0.23525	0.233832	0.235143	0.238593	0.240807	0.242863	0.246945	0.249771	0.246888
510	-1203.74	-1571.1	367.354	0.129483	0.128318	0.130502	0.131251	0.126371	0.12922	0.130381	0.132052	0.13008	0.126997	0.128124	0.126822	0.124528	0.125209	0.124685	0.129349	0.132053	0.141025	0.138267	0.147259	0.147329	0.139731	0.143549	0.143632	0.143003	0.1445	0.149651	0.157	0.16087	0.169148	0.166379	0.161926	0.163254	0.164667	0.174654	0.178926	0.176164	0.178425	0.180717	0.171191	0.172664	0.173661	0.174842	0.174517	0.172955	0.179099	0.187654	0.191913	0.193878	0.201543	0.19147
520	-1345.66	-1569.23	223.564	0.167432	0.154028	0.157383	0.156497	0.15694	0.159615	0.16902	0.166364	0.164894	0.160935	0.165242	0.156378	0.15525	0.157405	0.158814	0.172485	0.173817	0.180465	0.194686	0.197575	0.206735	0.203698	0.191367	0.196154	0.205138	0.208556	0.211495	0.211924	0.212063	0.225325	0.235934	0.241791	0.228098	0.216821	0.227173	0.249358	0.252118	0.25123	0.254666	0.2608	0.265848	0.276283	0.273433	0.271871	0.275461	0.285851	0.280518	0.287986	0.298282	0.294277	0.304816
530	-1394.72	-1569.19	174.473	0.145488	0.136294	0.143673	0.14088	0.147708	0.152346	0.140887	0.139334	0.134191	0.127128	0.134571	0.13901	0.134117	0.147202	0.153445	0.170005	0.179181	0.184099	0.177584	0.176777	0.176325	0.176029	0.181222	0.173274	0.180341	0.195423	0.204326	0.20574	0.210782	0.210017	0.21111	0.22238	0.242942	0.240669	0.233669	0.227634	0.238336	0.240056	0.221985	0.237277	0.244604	0.263843	0.242132	0.232954	0.234828	0.245901	0.275812	0.283711	0.295642	0.291399	0.301205
540	-1372.75	-1569.82	197.075	0.134072	0.146075	0.149398	0.159519	0.156013	0.160141	0.161704	0.157808	0.14879	0.137799	0.136405	0.143149	0.144486	0.144867	0.154909	0.155867	0.167249	0.173081	0.174085	0.173104	0.177845	0.17692	0.180655	0.177764	0.171069	0.175906	0.195159	0.201298	0.197559	0.225657	0.222387	0.219364	0.222093	0.215395	0.218096	0.228772	0.223003	0.21882	0.222919	0.218263	0.223892	0.207986	0.209717	0.201546	0.224983	0.232543	0.253074	0.273242	0.256902	0.255865	0.254482
550	-1340.53	-1571.04	230.514	0.247875	0.222991	0.228428	0.241832	0.239912	0.226173	0.223458	0.231339	0.238946	0.244745	0.239783	0.227112	0.243347	0.256127	0.272491	0.259718	0.260308	0.273355	0.294835	0.28728	0.301391	0.279187	0.290926	0.31034	0.308108	0.337743	0.328833	0.350454	0.366921	0.390254	0.373419	0.359362	0.348602	0.373682	0.392725	0.365823	0.379867	0.363279	0.369566	0.388649	0.385147	0.383461	0.374645	0.374958	0.374435	0.37817	0.404712	0.441573	0.430336	0.407508	0.379827
560	-1304.38	-1570.27	265.889	0.136816	0.139563	0.139742	0.145676	0.140965	0.141484	0.140602	0.142844	0.146087	0.14759	0.146767	0.154797	0.159094	0.152941	0.151384	0.14937	0.154274	0.156687	0.157326	0.157646	0.158324	0.157715	0.157238	0.161872	0.163455	0.16878	0.170007	0.180591	0.179589	0.181763	0.18405	0.186381	0.185017	0.179683	0.17593	0.180383	0.177701	0.178214	0.182282	0.184938	0.18753	0.183544	0.187466	0.181949	0.177601	0.17944	0.189081	0.191961	0.193458	0.198542	0.20267
570	-1332.7	-1569.47	236.769	0.167714	0.177565	0.165642	0.159886	0.156636	0.159607	0.163474	0.176159	0.17875	0.177845	0.183518	0.198731	0.194297	0.186616	0.182174	0.180714	0.184627	0.183499	0.1842	0.177143	0.178697	0.188069	0.191252	0.201737	0.210762	0.211443	0.209605	0.211256	0.225494	0.224879	0.226797	0.227116	0.238386	0.233722	0.233712	0.230827	0.220904	0.228145	0.232763	0.233289	0.225783	0.234957	0.238658	0.22973	0.226841	0.228648	0.229285	0.239714	0.240254	0.2371	0.256552
580	-1282.93	-1568.98	286.052	0.167111	0.17237	0.179702	0.18483	0.190994	0.17839	0.191612	0.205126	0.216099	0.217239	0.221082	0.216505	0.225037	0.233336	0.223346	0.221371	0.229426	0.213324	0.206264	0.20863	0.219959	0.227157	0.238511	0.245569	0.234829	0.25123	0.278565	0.287356	0.287827	0.291254	0.290755	0.290559	0.279874	0.276242	0.279622	0.277033	0.273845	0.272902	0.277907	0.294926	0.29869	0.308564	0.319243	0.314181	0.318697	0.329079	0.335418	0.345725	0.315755	0.311349	0.307267
590	-1332.05	-1568.56	236.506	0.121074	0.115956	0.115708	0.11441	0.112725	0.125793	0.126961	0.139081	0.13566	0.131604	0.134083	0.145819	0.146748	0.146166	0.149782	0.159242	0.1497	0.137307	0.133683	0.140604	0.150876	0.150468	0.164141	0.168538	0.185862	0.210272	0.203489	0.208271	0.219074	0.218483	0.228964	0.231356	0.244121	0.224309	0.214893	0.23615	0.232123	0.226487	0.215694	0.215224	0.231272	0.254608	0.247246	0.242953	0.260694	0.265511	0.284702	0.281844	0.268601	0.26843	0.24941
600	-1251.64	-1569.49	317.853	0.199249	0.195062	0.193077	0.195075	0.200202	0.203477	0.20924	0.212857	0.216696	0.215424	0.219266	0.222566	0.222515	0.227317	0.22687	0.230247	0.229745	0.235025	0.227735	0.226369	0.230253	0.23898	0.245342	0.247043	0.255641	0.267422	0.26522	0.275284	0.276144	0.28909	0.298106	0.295972	0.296487	0.298703	0.30587	0.299242	0.290254	0.286595	0.295471	0.301761	0.29612	0.294392	0.302588	0.30638	0.31321	0.320831	0.324611	0.332394	0.331615	0.330705	0.323581
610	-1381.22	-1569.42	188.197	0.176711	0.178017	0.17599	0.180317	0.176366	0.187564	0.191799	0.198123	0.205246	0.210501	0.22017	0.220086	0.221521	0.229979	0.235843	0.233831	0.229271	0.216656	0.213145	0.214681	0.226279	0.247175	0.255077	0.282754	0.292502	0.316789	0.326645	0.348458	0.361348	0.363327	0.361854	0.371952	0.384974	0.38833	0.388089	0.370756	0.373667	0.371349	0.377277	0.369508	0.373486	0.380584	0.38363	0.401761	0.40929	0.425918	0.450284	0.429988	0.432979	0.441312	0.441194
620	-1243.69	-1569.24	325.551	0.0981662	0.0999519	0.0990938	0.100782	0.103599	0.104553	0.109444	0.11168	0.110897	0.112545	0.118179	0.115861	0.11601	0.120992	0.119049	0.118979	0.117114	0.111704	0.114555	0.114245	0.115034	0.120963	0.126402	0.13742	0.150629	0.162596	0.175998	0.178999	0.186303	0.192671	0.189702	0.195393	0.193157	0.19384	0.197735	0.198412	0.196405	0.189368	0.193926	0.19265	0.194414	0.199614	0.200955	0.203476	0.206083	0.21433	0.215472	0.226121	0.229427	0.224731	0.215594
630	-1200.61	-1569.58	368.972	0.188365	0.191471	0.19002	0.193156	0.19305	0.194436	0.195802	0.197499	0.199131	0.200136	0.198989	0.198965	0.198127	0.200842	0.201671	0.200904	0.202463	0.200226	0.200451	0.196883	0.199049	0.201074	0.206486	0.211165	0.21801	0.221571	0.22511	0.232799	0.233209	0.232782	0.235107	0.237361	0.235586	0.236997	0.237807	0.235869	0.238303	0.234711	0.235678	0.236581	0.23219	0.230207	0.233413	0.2398	0.2437	0.241232	0.242338	0.240024	0.243546	0.242074	0.240263
640	-1352.03	-1569.26	217.23	0.151672	0.154904	0.162613	0.153907	0.158025	0.157163	0.161482	0.167029	0.175054	0.192365	0.182434	0.182218	0.186332	0.184932	0.190769	0.19295	0.186394	0.177962	0.179642	0.168312	0.170527	0.188992	0.216308	0.235972	0.250446	0.259894	0.279046	0.31264	0.352655	0.361126	0.357568	0.351719	0.364336	0.389231	0.39962	0.409783	0.379411	0.35719	0.336458	0.339064	0.368779	0.369511	0.370543	0.384345	0.392487	0.375772	0.354648	0.348278	0.361094	0.36402	0.350282
650	-1229.97	-1569.06	339.097	0.0970328	0.104114	0.100912	0.10058	0.103104	0.0993221	0.102558	0.112924	0.11964	0.121111	0.113342	0.11436	0.112425	0.112471	0.110683	0.110358	0.11786	0.119304	0.117579	0.11496	0.116909	0.118939	0.120355	0.128968	0.145215	0.162197	0.169113	0.179068	0.18952	0.205596	0.208843	0.224886	0.23823	0.233607	0.238198	0.234576	0.234001	0.230833	0.22508	0.222539	0.208653	0.206439	0.210897	0.232154	0.22881	0.222803	0.222152	0.21438	0.206733	0.209886	0.206823
660	-1371.45	-1569.95	198.499	0.111042	0.108121	0.107339	0.107034	0.106376	0.106115	0.109727	0.110317	0.117973	0.123383	0.121213	0.121777	0.120296	0.121773	0.120042	0.125248	0.126782	0.123543	0.116574	0.122656	0.131892	0.130844	0.13315	0.140469	0.152841	0.172242	0.186564	0.195745	0.204503	0.213174	0.222398	0.231652	0.23749	0.246703	0.269095	0.267637	0.264591	0.254579	0.258505	0.258092	0.231703	0.227046	0.222796	0.22697	0.229889	0.223941	0.218291	0.242373	0.241141	0.242241	0.243415
670	-1344.85	-1569.07	224.217	0.139031	0.126848	0.125084	0.133829	0.130686	0.141511	0.14592	0.141688	0.143361	0.142789	0.138005	0.150649	0.145356	0.149722	0.149736	0.159626	0.149405	0.152239	0.147325	0.149879	0.154219	0.166891	0.171492	0.17326	0.181592	0.188081	0.198218	0.20783	0.230865	0.255348	0.255949	0.264953	0.266134	0.269436	0.273163	0.280494	0.277419	0.274596	0.288033	0.272327	0.266842	0.258284	0.255086	0.24567	0.270189	0.262277	0.273551	0.283891	0.27344	0.280487	0.282702
680	-1331.33	-1570.17	238.836	0.123593	0.126045	0.127538	0.127851	0.125892	0.127022	0.126512	0.127277	0.134599	0.137417	0.136104	0.138496	0.146152	0.143565	0.140181	0.144919	0.145361	0.142211	0.143833	0.142465	0.144085	0.150213	0.156888	0.168177	0.171497	0.176944	0.186373	0.191566	0.20763	0.214674	0.223162	0.221518	0.223337	0.227447	0.235241	0.232261	0.23443	0.232211	0.237342	0.228804	0.230314	0.229932	0.22322	0.228719	0.229565	0.23785	0.227284	0.233846	0.241456	0.248421	0.244123
690	-1249.11	-1569.77	320.654	0.123298	0.124765	0.124357	0.125752	0.127966	0.127156	0.130641	0.132006	0.135479	0.136026	0.136751	0.13586	0.138304	0.140239	0.143132	0.142791	0.138723	0.139806	0.141516	0.141382	0.143719	0.148065	0.150142	0.152861	0.15589	0.163473	0.167828	0.172385	0.177701	0.18556	0.191259	0.191226	0.193616	0.196364	0.199237	0.200956	0.202338	0.196132	0.19816	0.199409	0.200806	0.201218	0.198999	0.199025	0.19886	0.196706	0.201491	0.203566	0.208305	0.204648	0.200888
700	-1336.93	-1567.87	230.938	0.133104	0.132643	0.138075	0.14129	0.142171	0.145392	0.145023	0.146182	0.146844	0.155043	0.158812	0.158391	0.158223	0.158579	0.156273	0.162488	0.164145	0.161733	0.167616	0.170551	0.172114	0.187043	0.192569	0.196042	0.199023	0.214375	0.225834	0.229967	0.23456	0.250767	0.258721	0.260986	0.269577	0.274318	0.27752	0.277978	0.263765	0.264936	0.266594	0.278995	0.270748	0.27891	0.284548	0.279025	0.27746	0.281359	0.277777	0.278942	0.283332	0.282468	0.283636
710	-1368.81	-1567.57	198.757	0.0904179	0.0893383	0.0941214	0.0983408	0.100432	0.0983699	0.100099	0.102889	0.102624	0.104575	0.109353	0.107195	0.115389	0.113841	0.117247	0.117205	0.127451	0.131183	0.129307	0.135123	0.134514	0.13775	0.145936	0.142692	0.146007	0.166765	0.177098	0.183835	0.188556	0.201426	0.202644	0.212916	0.217196	0.216263	0.214869	0.21102	0.213306	0.229613	0.222894	0.217379	0.228249	0.236109	0.230047	0.221568	0.221363	0.216034	0.212675	0.211967	0.214634	0.22629	0.215751
720	-1106.82	-1568.6	461.781	0.153872	0.152626	0.151892	0.154448	0.155446	0.160136	0.163232	0.163754	0.161785	0.160542	0.160607	0.163498	0.161898	0.163661	0.166882	0.171445	0.177274	0.177594	0.173282	0.177017	0.177744	0.183314	0.188645	0.193373	0.198172	0.201061	0.200731	0.201815	0.208232	0.215957	0.220411	0.219538	0.221859	0.228497	0.232071	0.240039	0.231384	0.229481	0.23265	0.230739	0.231591	0.228123	0.228998	0.227396	0.223728	0.230102	0.226055	0.231764	0.237934	0.240924	0.245635
730	-1302	-1567.49	265.491	0.136404	0.136521	0.13239	0.139282	0.138225	0.138258	0.134964	0.135343	0.137666	0.139441	0.142337	0.139987	0.142087	0.142214	0.1429	0.146826	0.150743	0.152675	0.159066	0.163572	0.168963	0.173832	0.178088	0.187893	0.195947	0.196738	0.203427	0.210927	0.216126	0.223977	0.232545	0.240892	0.255348	0.2648	0.26817	0.274422	0.264735	0.262892	0.261292	0.260779	0.260308	0.263234	0.259529	0.263277	0.261151	0.255264	0.255875	0.256992	0.266177	0.268665	0.267896
740	-1325	-1568.05	243.052	0.0986355	0.0984329	0.10126	0.102054	0.0949999	0.0966674	0.0952417	0.0961979	0.097608	0.0998213	0.102665	0.102593	0.104922	0.109503	0.111352	0.112215	0.113207	0.112295	0.117129	0.116352	0.125942	0.131319	0.140533	0.137708	0.141226	0.145808	0.151229	0.153804	0.164982	0.169462	0.17786	0.183862	0.195047	0.197475	0.205757	0.208584	0.207787	0.202433	0.196368	0.199272	0.19997	0.194711	0.194581	0.19568	0.198336	0.200852	0.204212	0.203476	0.199019	0.202262	0.191049
750	-1321.42	-1567.19	245.77	0.140261	0.140171	0.139794	0.138284	0.135855	0.134843	0.135678	0.137499	0.144924	0.143158	0.144021	0.147097	0.154404	0.157317	0.156196	0.154659	0.150847	0.150944	0.150964	0.156728	0.157646	0.163336	0.168785	0.169357	0.175115	0.17764	0.181243	0.18537	0.191386	0.199011	0.209013	0.215376	0.21862	0.219375	0.227898	0.227414	0.218124	0.21867	0.221782	0.220932	0.217101	0.220523	0.216491	0.217268	0.223095	0.223197	0.219259	0.218373	0.220956	0.221845	0.211961
760	-1377.86	-1568.77	190.906	0.114735	0.11173	0.110489	0.108272	0.108991	0.11263	0.110702	0.113878	0.118674	0.122266	0.131001	0.136043	0.141056	0.137754	0.142111	0.142112	0.146393	0.141008	0.139382	0.135952	0.147896	0.155188	0.1593	0.169129	0.186084	0.176786	0.190722	0.195823	0.219768	0.24106	0.254129	0.275166	0.293889	0.306495	0.321003	0.325547	0.331168	0.308904	0.319456	0.315376	0.310845	0.301215	0.288278	0.285396	0.285613	0.289815	0.290587	0.297891	0.300259	0.31131	0.316186
770	-1319.98	-1567.63	247.65	0.116521	0.117404	0.119417	0.121793	0.123374	0.118642	0.11938	0.122387	0.124521	0.124119	0.127773	0.128108	0.131534	0.135716	0.136296	0.136293	0.140297	0.137268	0.133778	0.132259	0.135083	0.139482	0.146103	0.158395	0.162382	0.158203	0.161166	0.165615	0.175058	0.17886	0.185884	0.194943	0.197947	0.201914	0.21203	0.212277	0.210267	0.206739	0.198848	0.199181	0.200916	0.195967	0.193553	0.192946	0.183551	0.19457	0.19926	0.199782	0.208095	0.205835	0.200961
780	-1354.91	-1569.61	214.693	0.0907397	0.0881882	0.0918663	0.0908863	0.0904667	0.0917813	0.0924753	0.0945728	0.0999457	0.0985466	0.0958239	0.0955881	0.0962501	0.0997233	0.0986221	0.101643	0.103886	0.109779	0.109464	0.10723	0.109931	0.113992	0.113963	0.117539	0.122421	0.128741	0.131434	0.13853	0.143961	0.147147	0.161695	0.173192	0.177594	0.185272	0.193041	0.195482	0.185892	0.185315	0.18467	0.184349	0.186532	0.180973	0.175115	0.170716	0.172398	0.165408	0.169926	0.171975	0.176465	0.177334	0.173008
790	-1346.37	-1569.79	223.418	0.0742725	0.0781279	0.0799024	0.0824938	0.083939	0.082565	0.0819475	0.0851713	0.0886182	0.0884317	0.0856547	0.0865097	0.086324	0.0918603	0.090691	0.0903406	0.0897966	0.0913777	0.0905612	0.0918926	0.0970967	0.100616	0.102431	0.107369	0.105292	0.112535	0.119858	0.132071	0.13449	0.144404	0.145301	0.143846	0.154609	0.159158	0.161244	0.16248	0.164776	0.165511	0.169021	0.165715	0.159733	0.154097	0.154088	0.151072	0.144609	0.147998	0.142577	0.142505	0.140711	0.140447	0.139743
800	-1331.01	-1566.94	235.932	0.1275	0.133348	0.132046	0.138208	0.135926	0.140879	0.149671	0.149146	0.148633	0.153231	0.153872	0.154247	0.145251	0.147235	0.150927	0.158089	0.161725	0.161858	0.166885	0.161674	0.172176	0.178212	0.181631	0.19475	0.208935	0.212712	0.224371	0.226186	0.240938	0.250129	0.270339	0.281283	0.301831	0.296769	0.298037	0.289768	0.294433	0.287658	0.300261	0.290956	0.276136	0.270561	0.263366	0.258198	0.268166	0.2665	0.265377	0.266305	0.265746	0.25996	0.250335
810	-1396.42	-1567.52	171.102	0.0704468	0.0759532	0.0770608	0.0772949	0.0827546	0.0827464	0.083155	0.0749876	0.0811493	0.087903	0.0838515	0.0884405	0.0784815	0.0896104	0.0904317	0.0948235	0.0887855	0.0904477	0.0955509	0.0965652	0.0952086	0.10299	0.118033	0.121242	0.139037	0.156635	0.187142	0.20004	0.212285	0.240309	0.249327	0.245901	0.258091	0.245242	0.299396	0.330173	0.309874	0.284292	0.28391	0.282071	0.277403	0.256046	0.227145	0.247052	0.232779	0.223206	0.228087	0.274677	0.276535	0.238384	0.258914
820	-1376.92	-1570.54	193.618	0.0698501	0.0711751	0.0725403	0.0737472	0.0748429	0.0742029	0.0716219	0.0760972	0.0748683	0.0756546	0.0777609	0.0786668	0.0764589	0.0786602	0.0782996	0.0806292	0.078502	0.0803887	0.0801261	0.0801781	0.0823305	0.0908007	0.0964804	0.103416	0.110582	0.110009	0.116815	0.122556	0.130892	0.142108	0.142204	0.139851	0.143605	0.153145	0.152725	0.155598	0.154518	0.152062	0.151188	0.152696	0.152001	0.145861	0.137735	0.132659	0.131061	0.133103	0.135542	0.132691	0.136686	0.137519	0.138211
830	-1341.02	-1570.06	229.042	0.0918158	0.0922573	0.0935263	0.0940149	0.0929772	0.0930748	0.0941849	0.0950312	0.0971609	0.0961633	0.0979379	0.100736	0.100457	0.101112	0.101029	0.0986481	0.100741	0.101657	0.101133	0.103227	0.106328	0.111814	0.118265	0.122424	0.124531	0.126649	0.127632	0.13232	0.13275	0.134554	0.137019	0.139393	0.141914	0.143593	0.146152	0.149683	0.152465	0.148061	0.147731	0.146917	0.148571	0.146549	0.146275	0.145798	0.141229	0.139184	0.140686	0.140782	0.140022	0.139262	0.142436
840	-1296.27	-1568.54	272.272	0.158103	0.162481	0.16356	0.159176	0.161092	0.166636	0.164357	0.16634	0.170623	0.173414	0.179637	0.180805	0.183009	0.18598	0.185215	0.185949	0.186938	0.186057	0.187689	0.189828	0.2013	0.211424	0.22513	0.236748	0.247051	0.255959	0.24971	0.258398	0.274937	0.282134	0.297317	0.306878	0.31084	0.313953	0.315366	0.322845	0.318205	0.311725	0.316525	0.317054	0.317992	0.318047	0.31355	0.319341	0.303355	0.296919	0.291163	0.29256	0.298427	0.299923	0.301317
850	-1361.88	-1567.57	205.69	0.104807	0.109381	0.109446	0.108076	0.11362	0.118189	0.117577	0.117943	0.116364	0.120509	0.123813	0.122263	0.124286	0.127934	0.128118	0.126574	0.125601	0.126415	0.126827	0.138327	0.14307	0.149714	0.158168	0.176321	0.191304	0.191932	0.19662	0.199041	0.208641	0.213882	0.227718	0.238889	0.244444	0.248096	0.25702	0.26063	0.264475	0.274377	0.270799	0.270402	0.264974	0.264137	0.261581	0.255887	0.257054	0.239727	0.242609	0.23927	0.238854	0.237325	0.236878
860	-1243.67	-1569.66	325.987	0.140905	0.14559	0.144969	0.14976	0.150429	0.150625	0.150121	0.154393	0.154173	0.155641	0.158986	0.160971	0.160128	0.158431	0.158071	0.158311	0.15866	0.158631	0.161272	0.162747	0.168039	0.170182	0.173068	0.177087	0.183503	0.186666	0.191426	0.198	0.203234	0.212244	0.219835	0.216609	0.219364	0.21479	0.218973	0.221901	0.219606	0.218308	0.217018	0.218965	0.216933	0.214079	0.214016	0.212719	0.215872	0.211215	0.213208	0.212967	0.212145	0.212665	0.215435
870	-1338.9	-1567.69	228.793	0.120874	0.124677	0.127054	0.129816	0.132577	0.130725	0.133089	0.145903	0.145364	0.144557	0.148259	0.149809	0.155879	0.154493	0.152587	0.15005	0.152478	0.152048	0.153936	0.160608	0.163962	0.167751	0.177266	0.177853	0.183559	0.184994	0.194469	0.214711	0.215896	0.235092	0.256937	0.251839	0.255946	0.255484	0.262544	0.258325	0.247612	0.241708	0.236987	0.246328	0.243653	0.254447	0.250771	0.24789	0.240363	0.2441	0.251051	0.263135	0.272996	0.273943	0.281854
880	-1281.57	-1568.98	287.406	0.194989	0.192568	0.192532	0.192868	0.195885	0.19771	0.196525	0.199521	0.203355	0.205193	0.207668	0.208624	0.210988	0.212127	0.2133	0.211468	0.21289	0.212207	0.212652	0.208944	0.214333	0.220487	0.224175	0.22802	0.229826	0.236536	0.244371	0.248688	0.254977	0.261214	0.265165	0.266383	0.268813	0.268831	0.271541	0.267544	0.263136	0.262141	0.259734	0.25803	0.257794	0.260863	0.262465	0.260066	0.259432	0.262609	0.265132	0.267602	0.270993	0.272216	0.269938
890	-1237.09	-1569	331.912	0.162764	0.164436	0.165855	0.166787	0.163898	0.167783	0.169056	0.168489	0.172493	0.172983	0.174395	0.17687	0.179102	0.181807	0.182249	0.181803	0.179101	0.176945	0.179584	0.177967	0.182319	0.186233	0.191205	0.195096	0.194941	0.197754	0.199794	0.205253	0.214719	0.214377	0.215493	0.218446	0.220866	0.21946	0.221053	0.21893	0.217379	0.212704	0.211699	0.212315	0.209909	0.212571	0.213386	0.21436	0.213695	0.214268	0.218716	0.220794	0.219717	0.220651	0.218243
900	-1274.73	-1567.58	292.849	0.154905	0.150666	0.151188	0.154202	0.152085	0.156593	0.157025	0.161024	0.172871	0.171836	0.170378	0.164744	0.173141	0.18036	0.192292	0.19388	0.199921	0.192665	0.189757	0.188643	0.192356	0.205704	0.201306	0.213492	0.218447	0.238446	0.236308	0.243366	0.258835	0.284621	0.299804	0.298174	0.300544	0.324379	0.311155	0.309253	0.294233	0.279918	0.272776	0.272582	0.274687	0.273901	0.278084	0.283995	0.281932	0.293326	0.290372	0.284021	0.292628	0.291625	0.287918
910	-1408.2	-1565.78	157.581	0.0747781	0.0860068	0.0949065	0.103421	0.112073	0.116056	0.128824	0.131383	0.10924	0.106626	0.124017	0.138279	0.12938	0.141353	0.160415	0.157145	0.147149	0.146455	0.146533	0.150798	0.168972	0.176534	0.179057	0.175792	0.192098	0.189964	0.225863	0.246601	0.259619	0.27543	0.275669	0.290835	0.301415	0.323874	0.309651	0.299503	0.283881	0.275318	0.257605	0.29143	0.284473	0.282033	0.263227	0.270539	0.29281	0.278047	0.291785	0.283032	0.270381	0.294845	0.304228
