Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
45060	-1545.99	-1569.02	23.0263	0.149646	0.15236	0.154628	0.161484	0.150954	0.151198	0.14348	0.146681	0.137587	0.12671	0.129388	-1.89948	-1.88151	-1.86673	-1.82335	-1.89078	-1.88917	-1.94156	-1.91949	-1.9835	-2.06585	-2.04494	-1.23778	-1.27737	-1.41106	-1.4042	-1.45975	-1.56655	-1.51171	-1.46939	-1.46966	-1.49419	-1.43721	0.290029	0.27877	0.243885	0.245564	0.232295	0.208763	0.220533	0.230067	0.230004	0.224429	0.237591
45070	-1545.9	-1569.99	24.0936	0.228547	0.23403	0.237872	0.249709	0.259686	0.265273	0.261129	0.246945	0.241339	0.223015	0.226254	-1.47601	-1.45231	-1.43602	-1.38746	-1.34828	-1.327	-1.34274	-1.39859	-1.42155	-1.50051	-1.4861	-1.05553	-1.02012	-1.12629	-1.21305	-1.22749	-1.26919	-1.16037	-1.24548	-1.2449	-1.24506	-1.25874	0.348007	0.360552	0.324235	0.297288	0.293028	0.281059	0.31337	0.287803	0.28797	0.287925	0.284011
45080	-1555.63	-1571.93	16.2957	0.10388	0.101117	0.106145	0.0979748	0.109785	0.110908	0.0975062	0.0967679	0.103234	0.116237	0.127297	-2.26452	-2.29147	-2.24295	-2.32304	-2.20923	-2.19906	-2.32784	-2.33544	-2.27076	-2.15213	-2.06123	-1.48742	-1.58323	-1.61272	-1.60226	-1.59772	-1.64303	-1.63146	-1.6416	-1.77311	-1.70295	-1.80392	0.225955	0.20531	0.199344	0.20144	0.202358	0.193394	0.195643	0.193671	0.169804	0.182145	0.164652
45090	-1544.62	-1568.81	24.183	0.203264	0.212215	0.209934	0.209457	0.234723	0.252864	0.236622	0.231412	0.222496	0.233151	0.223651	-1.59325	-1.55015	-1.56096	-1.56324	-1.44935	-1.3749	-1.44129	-1.46356	-1.50285	-1.45607	-1.49767	-1.22381	-1.21669	-1.24225	-1.2737	-1.32873	-1.36555	-1.32406	-1.39252	-1.47439	-1.54237	-1.58114	0.294108	0.296209	0.288735	0.279795	0.264815	0.255241	0.266052	0.248447	0.228919	0.213873	0.205741
45100	-1546.39	-1569.48	23.095	0.213282	0.199352	0.20309	0.199427	0.186365	0.198223	0.19441	0.19124	0.165229	0.164409	0.157813	-1.54514	-1.61268	-1.59411	-1.61231	-1.68005	-1.61836	-1.63778	-1.65422	-1.80042	-1.8054	-1.84634	-1.164	-1.26908	-1.30934	-1.38086	-1.39427	-1.45421	-1.48328	-1.46042	-1.49495	-1.45894	-1.4892	0.312234	0.281091	0.269997	0.251361	0.248013	0.233585	0.226891	0.232139	0.22426	0.232483	0.225553
45110	-1545.96	-1568.7	22.7349	0.144226	0.151661	0.154856	0.149986	0.14066	0.146938	0.15117	0.156424	0.145261	0.138043	0.134262	-1.93637	-1.88611	-1.86526	-1.89721	-1.96141	-1.91774	-1.88935	-1.85519	-1.92922	-1.98019	-2.00796	-1.34224	-1.40343	-1.34493	-1.47915	-1.5839	-1.60162	-1.58526	-1.54985	-1.56472	-1.64713	-1.62907	0.26126	0.245752	0.260557	0.227831	0.205174	0.20157	0.204895	0.21228	0.209147	0.192602	0.196112
45120	-1548.75	-1567.46	18.7031	0.109402	0.115847	0.119519	0.130493	0.123919	0.119247	0.121151	0.113908	0.122479	0.118155	0.119538	-2.21273	-2.15548	-2.12428	-2.03644	-2.08813	-2.12656	-2.11071	-2.17237	-2.09982	-2.13576	-2.12412	-1.33261	-1.44776	-1.49232	-1.54069	-1.6761	-1.69703	-1.76766	-1.68298	-1.79234	-1.83372	-1.76347	0.263789	0.235097	0.22485	0.214232	0.187102	0.183226	0.170733	0.18582	0.166569	0.159818	0.171449
45130	-1545.88	-1566.52	20.6346	0.146929	0.164442	0.184985	0.186254	0.208351	0.205159	0.194012	0.197151	0.191031	0.190016	0.194807	-1.9178	-1.8052	-1.68748	-1.68065	-1.56853	-1.58397	-1.63983	-1.62378	-1.65532	-1.66065	-1.63575	-1.29296	-1.32733	-1.37595	-1.35642	-1.44756	-1.51625	-1.54194	-1.50695	-1.48436	-1.42344	-1.30861	0.274457	0.265184	0.252599	0.257581	0.235143	0.219534	0.213966	0.221585	0.226647	0.240884	0.270194
45140	-1545.41	-1567.82	22.4119	0.161751	0.175767	0.167019	0.182875	0.185172	0.18098	0.184554	0.172017	0.179348	0.16199	0.148867	-1.82169	-1.73859	-1.78965	-1.69895	-1.68647	-1.70937	-1.68981	-1.76016	-1.71843	-1.82022	-1.9047	-1.31214	-1.35686	-1.39052	-1.45153	-1.55205	-1.53747	-1.53456	-1.51913	-1.52015	-1.45326	-1.51247	0.269243	0.257467	0.248946	0.234212	0.211813	0.214925	0.21555	0.218903	0.218679	0.233808	0.220364
45150	-1546.17	-1568.31	22.1396	0.160117	0.173826	0.177039	0.184159	0.176154	0.180414	0.170137	0.182737	0.193705	0.188895	0.186793	-1.83185	-1.7497	-1.73139	-1.69195	-1.7364	-1.7125	-1.77115	-1.69971	-1.64142	-1.66657	-1.67775	-1.19384	-1.21161	-1.26646	-1.43535	-1.45166	-1.52389	-1.51902	-1.5252	-1.56738	-1.48386	-1.46845	0.303055	0.297716	0.281827	0.238032	0.234181	0.217863	0.218926	0.217578	0.208592	0.226762	0.230282
45160	-1554.01	-1568.54	14.5316	0.125426	0.14185	0.145358	0.147265	0.147246	0.132527	0.138449	0.161687	0.166216	0.157281	0.155935	-2.07604	-1.95299	-1.92855	-1.91552	-1.91565	-2.02097	-1.97725	-1.82209	-1.79447	-1.84972	-1.85831	-1.43543	-1.47127	-1.60976	-1.59752	-1.6916	-1.79793	-1.88137	-1.77965	-1.77243	-1.70066	-1.75178	0.238012	0.229633	0.199936	0.202398	0.184224	0.165642	0.152381	0.168698	0.16992	0.182563	0.173465
45170	-1546.47	-1571.35	24.8779	0.165375	0.162507	0.148279	0.143516	0.150607	0.143063	0.142199	0.140632	0.14614	0.152282	0.158401	-1.79954	-1.81703	-1.90866	-1.94131	-1.89308	-1.94447	-1.95052	-1.96161	-1.92319	-1.88202	-1.84262	-1.38835	-1.4285	-1.44151	-1.53301	-1.59513	-1.65214	-1.74432	-1.7423	-1.76227	-1.78707	-1.85763	0.249487	0.239669	0.236571	0.215886	0.202882	0.191638	0.174764	0.175117	0.171656	0.167449	0.156042
45180	-1545.48	-1568.86	23.3718	0.173084	0.18431	0.199192	0.20074	0.195658	0.200179	0.195108	0.207784	0.213055	0.23136	0.247085	-1.75398	-1.69113	-1.61348	-1.60575	-1.63139	-1.60855	-1.6342	-1.57126	-1.54621	-1.46378	-1.39802	-1.15156	-1.22842	-1.31512	-1.31904	-1.3395	-1.37373	-1.43018	-1.4653	-1.55689	-1.63572	-1.62433	0.316144	0.292755	0.268443	0.267392	0.261978	0.25316	0.239266	0.231008	0.210791	0.194812	0.197045
45190	-1550.86	-1569.49	18.633	0.157488	0.16826	0.177193	0.180945	0.172366	0.15963	0.174955	0.171548	0.160766	0.149846	0.147017	-1.84841	-1.78225	-1.73052	-1.70956	-1.75814	-1.8349	-1.74323	-1.76289	-1.8278	-1.89815	-1.91721	-1.39072	-1.27001	-1.4347	-1.41831	-1.48478	-1.48449	-1.44343	-1.46752	-1.50473	-1.52248	-1.42217	0.248896	0.280828	0.238186	0.242123	0.226552	0.226618	0.236118	0.230497	0.222077	0.21817	0.24119
45200	-1548.88	-1573.74	24.8639	0.1765	0.184005	0.177419	0.187739	0.161819	0.16758	0.160063	0.162114	0.166808	0.165046	0.162701	-1.73443	-1.69279	-1.72924	-1.6727	-1.82128	-1.78629	-1.83219	-1.81945	-1.79091	-1.80153	-1.81584	-1.34438	-1.31905	-1.3564	-1.28621	-1.28884	-1.3041	-1.37527	-1.36535	-1.30333	-1.25808	-1.2739	0.260702	0.26739	0.257585	0.276316	0.275589	0.271417	0.252772	0.255291	0.271625	0.284198	0.279738
45210	-1547.95	-1567.97	20.0159	0.148866	0.151104	0.155174	0.153449	0.151202	0.150271	0.147036	0.150352	0.147759	0.142585	0.164444	-1.90471	-1.88979	-1.86321	-1.87439	-1.88914	-1.89531	-1.91708	-1.89478	-1.91217	-1.94782	-1.80518	-1.2683	-1.376	-1.46697	-1.55963	-1.51756	-1.53702	-1.64302	-1.58655	-1.51426	-1.48106	-1.38428	0.281311	0.252587	0.230623	0.210215	0.219246	0.215021	0.193394	0.204631	0.21997	0.227397	0.250503
45220	-1548.94	-1569.82	20.8791	0.138437	0.141581	0.149538	0.146857	0.158114	0.136949	0.137711	0.140053	0.138394	0.143776	0.142977	-1.97734	-1.95488	-1.90021	-1.91829	-1.84444	-1.98815	-1.9826	-1.96573	-1.97765	-1.9395	-1.94507	-1.39587	-1.53315	-1.59235	-1.62991	-1.7134	-1.70726	-1.76148	-1.74256	-1.65803	-1.65068	-1.72704	0.247618	0.215855	0.203446	0.195947	0.180252	0.181363	0.171791	0.175072	0.190515	0.19192	0.177811
45230	-1547.32	-1569.54	22.2286	0.225621	0.222812	0.219875	0.239791	0.230258	0.242189	0.222014	0.226598	0.236273	0.237289	0.233729	-1.4889	-1.50142	-1.5147	-1.42799	-1.46855	-1.41804	-1.50502	-1.48458	-1.44277	-1.43848	-1.45359	-1.12543	-1.18945	-1.2517	-1.18393	-1.20817	-1.31833	-1.42283	-1.41966	-1.44228	-1.46494	-1.36304	0.324512	0.304388	0.286018	0.306072	0.298742	0.267583	0.24103	0.241795	0.236388	0.231091	0.255882
45240	-1542.9	-1569.1	26.2039	0.152406	0.154235	0.158728	0.170633	0.162969	0.172726	0.175757	0.189464	0.176124	0.177317	0.176616	-1.88121	-1.86928	-1.84056	-1.76824	-1.8142	-1.75605	-1.73865	-1.66355	-1.73657	-1.72981	-1.73378	-1.33816	-1.39105	-1.4494	-1.43568	-1.45343	-1.40621	-1.46723	-1.49486	-1.48239	-1.43155	-1.48664	0.262329	0.248814	0.23471	0.237952	0.233768	0.245069	0.230564	0.22428	0.227094	0.238938	0.226131
45250	-1547.75	-1567.82	20.0709	0.120381	0.132349	0.129521	0.122129	0.128228	0.135351	0.139318	0.132059	0.136489	0.127761	0.131425	-2.1171	-2.02231	-2.04391	-2.10268	-2.05394	-1.99989	-1.971	-2.0245	-1.99151	-2.0576	-2.02932	-1.30803	-1.43381	-1.53886	-1.63919	-1.62572	-1.63218	-1.60883	-1.59825	-1.52391	-1.63398	-1.66479	0.270353	0.238398	0.214627	0.194138	0.196771	0.195503	0.200122	0.20225	0.217857	0.195152	0.189231
45260	-1546.24	-1568.47	22.2307	0.15443	0.158164	0.152506	0.162866	0.145907	0.144763	0.13822	0.146686	0.142635	0.134824	0.120353	-1.86801	-1.84412	-1.88055	-1.81483	-1.92478	-1.93265	-1.97891	-1.91946	-1.94746	-2.00378	-2.11732	-1.30696	-1.38096	-1.47288	-1.54149	-1.60239	-1.54068	-1.57168	-1.55796	-1.57552	-1.59802	-1.57277	0.270643	0.251338	0.229263	0.214062	0.201416	0.214235	0.207695	0.210565	0.206899	0.202296	0.207469
45270	-1547.48	-1569.68	22.2039	0.132793	0.130818	0.127254	0.140094	0.131298	0.135903	0.124639	0.132427	0.126593	0.117482	0.124568	-2.01896	-2.03395	-2.06157	-1.96544	-2.03029	-1.99581	-2.08234	-2.02173	-2.06678	-2.14147	-2.0829	-1.39085	-1.45063	-1.49786	-1.53041	-1.51133	-1.59572	-1.62531	-1.56213	-1.6583	-1.61902	-1.57433	0.248864	0.234422	0.223609	0.216446	0.220616	0.202762	0.196851	0.209688	0.190463	0.198093	0.207147
45280	-1544.93	-1570.18	25.2483	0.166734	0.170004	0.178415	0.186726	0.187426	0.192319	0.196484	0.212915	0.219191	0.217816	0.219862	-1.79136	-1.77194	-1.72365	-1.67811	-1.67437	-1.6486	-1.62718	-1.54686	-1.51781	-1.52411	-1.51476	-1.13868	-1.23546	-1.32096	-1.28793	-1.32223	-1.37413	-1.44709	-1.41647	-1.40299	-1.44674	-1.52078	0.320242	0.290701	0.266879	0.27584	0.26654	0.25306	0.235254	0.242569	0.24586	0.235336	0.218542
45290	-1548.22	-1568.62	20.4001	0.210076	0.224635	0.255198	0.235077	0.232951	0.236622	0.239634	0.240103	0.229042	0.206125	0.183983	-1.56028	-1.49328	-1.36572	-1.44784	-1.45693	-1.44129	-1.42864	-1.42669	-1.47385	-1.57927	-1.69291	-1.1999	-1.17186	-1.15221	-1.22497	-1.324	-1.30318	-1.26225	-1.32986	-1.35928	-1.31949	-1.3707	0.301225	0.30979	0.315937	0.293767	0.266069	0.271668	0.283016	0.264514	0.256845	0.267273	0.25393
45300	-1552.99	-1570.39	17.3997	0.212902	0.206446	0.211488	0.239826	0.228999	0.210471	0.229923	0.224795	0.207274	0.208315	0.206675	-1.54692	-1.57771	-1.55359	-1.42784	-1.47404	-1.55841	-1.47001	-1.49257	-1.57371	-1.56871	-1.57661	-1.26188	-1.22935	-1.266	-1.342	-1.3327	-1.47282	-1.49937	-1.4054	-1.53601	-1.50519	-1.42807	0.283122	0.292484	0.281957	0.261322	0.263763	0.229278	0.22327	0.24527	0.215239	0.221975	0.239771
45310	-1552.15	-1568.68	16.5312	0.126649	0.125935	0.122503	0.121032	0.122709	0.124221	0.123913	0.126199	0.119895	0.123359	0.106167	-2.06633	-2.07199	-2.09962	-2.1117	-2.09794	-2.08569	-2.08818	-2.06989	-2.12114	-2.09265	-2.24274	-1.40656	-1.33425	-1.4068	-1.65137	-1.72921	-1.75857	-1.77344	-1.77223	-1.79841	-1.80858	-1.86468	0.244985	0.263355	0.244926	0.191787	0.177424	0.172292	0.169748	0.169954	0.165561	0.163887	0.154945
45320	-1547.23	-1567.13	19.9001	0.155805	0.173063	0.191282	0.199298	0.192938	0.20416	0.181824	0.170621	0.173207	0.15539	0.160365	-1.85915	-1.7541	-1.65401	-1.61296	-1.64538	-1.58885	-1.70472	-1.76831	-1.75327	-1.86182	-1.8303	-1.21078	-1.29232	-1.30474	-1.3948	-1.4498	-1.50177	-1.49015	-1.52643	-1.59501	-1.58679	-1.62425	0.297965	0.274632	0.271244	0.247882	0.234616	0.222736	0.22534	0.21731	0.202906	0.204581	0.19706
45330	-1554.37	-1569.3	14.9318	0.223325	0.220099	0.21144	0.208746	0.205028	0.20653	0.195314	0.184289	0.21111	0.200548	0.197798	-1.49913	-1.51368	-1.55381	-1.56664	-1.58461	-1.57731	-1.63315	-1.69125	-1.55538	-1.6067	-1.62051	-1.07455	-1.12884	-1.25172	-1.34704	-1.41891	-1.50597	-1.56352	-1.49569	-1.65126	-1.75141	-1.66283	0.341452	0.323407	0.286013	0.260008	0.241977	0.221802	0.209399	0.224094	0.191808	0.17353	0.189602
45340	-1546.64	-1568.04	21.4038	0.19233	0.200762	0.205757	0.226708	0.225615	0.209021	0.197782	0.184864	0.172516	0.158031	0.162728	-1.64854	-1.60564	-1.58106	-1.48409	-1.48892	-1.56532	-1.62059	-1.68814	-1.75726	-1.84496	-1.81568	-1.1625	-1.19448	-1.24843	-1.26728	-1.3648	-1.31267	-1.40448	-1.39865	-1.50127	-1.53194	-1.51633	0.312704	0.302861	0.286954	0.281597	0.255431	0.269099	0.245495	0.24693	0.222846	0.216115	0.219516
45350	-1551.53	-1569.82	18.2966	0.0825655	0.0799163	0.0913451	0.0924443	0.0905357	0.0817397	0.0777265	0.0726862	0.0685702	0.0748623	0.0756449	-2.49416	-2.52678	-2.39311	-2.38115	-2.40201	-2.50422	-2.55456	-2.6216	-2.6799	-2.5921	-2.5817	-1.52686	-1.60899	-1.67037	-1.813	-1.85036	-1.86938	-1.89094	-1.82913	-1.87559	-1.78744	-1.82944	0.217217	0.200089	0.188178	0.163163	0.157181	0.154219	0.15093	0.160554	0.153265	0.167388	0.160504
45360	-1544.33	-1570.02	25.6936	0.217114	0.216359	0.215765	0.210407	0.207335	0.203797	0.188651	0.191671	0.20175	0.183356	0.201972	-1.52733	-1.53082	-1.53357	-1.55871	-1.57342	-1.59063	-1.66786	-1.65198	-1.60072	-1.69633	-1.59962	-1.18387	-1.1718	-1.22464	-1.26564	-1.34049	-1.35534	-1.30346	-1.29496	-1.25838	-1.24141	-1.29053	0.306091	0.30981	0.293862	0.282059	0.261718	0.25786	0.27159	0.273909	0.284113	0.288977	0.275126
45370	-1545.11	-1571.36	26.2516	0.164133	0.165383	0.168215	0.17505	0.184531	0.187922	0.185399	0.179629	0.169756	0.175192	0.173078	-1.80708	-1.79949	-1.78251	-1.74269	-1.68994	-1.67173	-1.68525	-1.71686	-1.77339	-1.74187	-1.75401	-1.3229	-1.43765	-1.43624	-1.36152	-1.32999	-1.36855	-1.38976	-1.2993	-1.31225	-1.27809	-1.28929	0.266361	0.237484	0.237821	0.256272	0.26448	0.254475	0.249135	0.272724	0.269213	0.278568	0.275466
45380	-1545.86	-1568.9	23.042	0.217317	0.235349	0.236034	0.259274	0.251703	0.253972	0.246708	0.233435	0.215536	0.247153	0.246534	-1.5264	-1.44669	-1.44378	-1.34987	-1.3795	-1.37053	-1.39955	-1.45485	-1.53463	-1.39775	-1.40026	-1.12484	-1.1034	-1.18436	-1.1916	-1.22482	-1.19786	-1.1683	-1.16786	-1.23379	-1.29952	-1.32086	0.324705	0.331742	0.305941	0.303736	0.29381	0.301841	0.310895	0.311032	0.291187	0.272661	0.266906
45390	-1547.35	-1570.05	22.6994	0.107777	0.114083	0.109754	0.112011	0.109749	0.106543	0.107858	0.107693	0.112472	0.112854	0.101241	-2.22769	-2.17083	-2.20952	-2.18916	-2.20956	-2.2392	-2.22694	-2.22847	-2.18505	-2.18166	-2.29025	-1.46592	-1.52656	-1.61657	-1.63836	-1.7325	-1.72056	-1.61868	-1.58135	-1.68622	-1.6818	-1.63622	0.230865	0.217282	0.198578	0.194298	0.176842	0.178966	0.198159	0.205698	0.185218	0.186039	0.194714
45400	-1548.01	-1569.57	21.5627	0.197935	0.219413	0.212506	0.206238	0.206901	0.233502	0.220321	0.220639	0.211141	0.221428	0.241551	-1.61982	-1.5168	-1.54878	-1.57872	-1.57552	-1.45457	-1.51267	-1.51123	-1.55523	-1.50766	-1.42067	-1.172	-1.27585	-1.3074	-1.29881	-1.2876	-1.28901	-1.30894	-1.43629	-1.43471	-1.39008	-1.35338	0.309747	0.279194	0.270522	0.272857	0.275932	0.275542	0.270105	0.237809	0.238184	0.249055	0.258366
45410	-1545.2	-1571.14	25.938	0.24445	0.244088	0.234898	0.237076	0.223771	0.236872	0.243803	0.223141	0.23006	0.237365	0.238757	-1.40875	-1.41023	-1.44861	-1.43938	-1.49713	-1.44023	-1.41139	-1.49995	-1.46942	-1.43816	-1.43231	-1.14529	-1.14688	-1.17051	-1.1215	-1.15128	-1.23734	-1.32563	-1.3625	-1.37684	-1.31396	-1.34107	0.318132	0.317626	0.310208	0.325789	0.316232	0.290154	0.265635	0.25602	0.252374	0.268753	0.261566
45420	-1552.5	-1567.68	15.1779	0.134812	0.143437	0.142355	0.158579	0.154829	0.15738	0.159397	0.162195	0.159146	0.157395	0.132962	-2.00387	-1.94186	-1.94943	-1.8415	-1.86543	-1.84909	-1.83636	-1.81895	-1.83793	-1.84899	-2.01769	-1.30075	-1.30904	-1.39939	-1.46172	-1.56749	-1.51074	-1.61587	-1.70904	-1.86974	-1.86697	-1.84636	0.272328	0.270079	0.246746	0.231838	0.208569	0.220747	0.198718	0.181039	0.154164	0.154592	0.15781
45430	-1546.32	-1569.88	23.5641	0.207436	0.219102	0.221283	0.23846	0.236822	0.229788	0.236962	0.237066	0.247342	0.224491	0.253027	-1.57293	-1.51822	-1.50831	-1.43355	-1.44045	-1.4706	-1.43986	-1.43942	-1.39698	-1.49392	-1.37426	-1.10722	-1.16283	-1.16412	-1.21616	-1.24063	-1.20267	-1.18727	-1.24419	-1.23937	-1.28626	-1.39018	0.330477	0.312599	0.312196	0.296365	0.289203	0.300391	0.305054	0.288174	0.289566	0.276302	0.24903
45440	-1545.45	-1567.07	21.618	0.134569	0.139634	0.141307	0.147147	0.160396	0.165736	0.176785	0.16389	0.163403	0.15525	0.170453	-2.00568	-1.96873	-1.95682	-1.91632	-1.83011	-1.79736	-1.73282	-1.80856	-1.81153	-1.86272	-1.76929	-1.27839	-1.31925	-1.4391	-1.46414	-1.59027	-1.60355	-1.59824	-1.54485	-1.58481	-1.61766	-1.56612	0.278486	0.267337	0.237141	0.231278	0.203871	0.20118	0.202252	0.213344	0.204987	0.198363	0.208855
45450	-1548.03	-1568.18	20.1511	0.127337	0.134409	0.126566	0.13841	0.128495	0.13117	0.124371	0.125976	0.13725	0.141037	0.139076	-2.06092	-2.00686	-2.06699	-1.97753	-2.05186	-2.03126	-2.08449	-2.07167	-1.98595	-1.95873	-1.97273	-1.34528	-1.38934	-1.46057	-1.55109	-1.57655	-1.66999	-1.64409	-1.58317	-1.61701	-1.64085	-1.78761	0.260467	0.249239	0.232103	0.212018	0.206687	0.188248	0.193188	0.205322	0.198492	0.193815	0.167359
45460	-1558.26	-1575.32	17.0553	0.0843414	0.092019	0.10363	0.103304	0.106703	0.102074	0.110174	0.121294	0.115795	0.116086	0.120955	-2.47288	-2.38576	-2.26693	-2.27008	-2.23771	-2.28205	-2.20569	-2.10954	-2.15594	-2.15343	-2.11234	-1.67506	-1.64139	-1.64811	-1.71467	-1.76901	-1.79455	-1.7897	-1.80859	-1.93614	-1.78427	-1.67127	0.187297	0.193711	0.192413	0.180022	0.170502	0.166203	0.167009	0.163885	0.14426	0.16792	0.188008
45470	-1542.84	-1568.98	26.1384	0.19498	0.188057	0.198477	0.197167	0.198421	0.202917	0.204941	0.206139	0.207847	0.205367	0.210174	-1.63486	-1.67101	-1.61708	-1.6237	-1.61736	-1.59496	-1.58503	-1.5792	-1.57095	-1.58296	-1.55982	-1.19172	-1.25983	-1.35262	-1.36483	-1.39156	-1.39154	-1.27914	-1.33721	-1.30097	-1.35465	-1.30287	0.303698	0.283701	0.258562	0.255425	0.248688	0.248693	0.278278	0.262577	0.272266	0.258037	0.27175
45480	-1547.23	-1568.91	21.6744	0.0959101	0.0973476	0.105164	0.110137	0.10459	0.103266	0.112576	0.110938	0.105222	0.104128	0.0966623	-2.34434	-2.32947	-2.25224	-2.20603	-2.25771	-2.27044	-2.18413	-2.19879	-2.25168	-2.26213	-2.33653	-1.47865	-1.52983	-1.63684	-1.6424	-1.70109	-1.80434	-1.77045	-1.7773	-1.69027	-1.60359	-1.64517	0.227944	0.216572	0.194594	0.193515	0.182485	0.164583	0.170256	0.169095	0.184469	0.201174	0.192981
45490	-1551.93	-1570.14	18.2107	0.129755	0.123531	0.126535	0.119132	0.136709	0.134513	0.130559	0.130178	0.136296	0.134162	0.149239	-2.04211	-2.09126	-2.06723	-2.12752	-1.9899	-2.00609	-2.03593	-2.03886	-1.99293	-2.0087	-1.9022	-1.3773	-1.31606	-1.47886	-1.53108	-1.61836	-1.58049	-1.49605	-1.51745	-1.47109	-1.53917	-1.56248	0.25226	0.26819	0.227898	0.216303	0.198223	0.205873	0.224014	0.219271	0.229676	0.214558	0.209615
45500	-1552.76	-1568.37	15.6012	0.19701	0.198918	0.214292	0.253385	0.252125	0.234062	0.252937	0.248681	0.242591	0.23408	0.228484	-1.6245	-1.61486	-1.54042	-1.37285	-1.37783	-1.45217	-1.37461	-1.39158	-1.41638	-1.45209	-1.47629	-1.25575	-1.11243	-1.20108	-1.29524	-1.41301	-1.41931	-1.34349	-1.35317	-1.31982	-1.22714	-1.2021	0.284863	0.32876	0.30087	0.273832	0.24341	0.241882	0.260934	0.258419	0.267184	0.293129	0.300564
45510	-1546.74	-1569.04	22.2961	0.188215	0.180788	0.186447	0.201177	0.192607	0.181444	0.180733	0.171733	0.171652	0.153788	0.161675	-1.67017	-1.71043	-1.67961	-1.60357	-1.6471	-1.70681	-1.71073	-1.76181	-1.76229	-1.87218	-1.82216	-1.20007	-1.27155	-1.33566	-1.41582	-1.32528	-1.43308	-1.40438	-1.38514	-1.39332	-1.38101	-1.41708	0.301173	0.280396	0.262985	0.242728	0.265728	0.238573	0.24552	0.250288	0.248249	0.251324	0.24242
45520	-1544.32	-1568.11	23.7878	0.194297	0.202577	0.200424	0.199357	0.193352	0.196987	0.195311	0.172707	0.178071	0.168876	0.167816	-1.63837	-1.59663	-1.60732	-1.61266	-1.64324	-1.62462	-1.63316	-1.75616	-1.72557	-1.77859	-1.78489	-1.14947	-1.151	-1.31309	-1.38616	-1.42391	-1.44466	-1.45213	-1.41677	-1.41292	-1.39254	-1.35336	0.316805	0.31632	0.268988	0.250034	0.240771	0.235825	0.23407	0.242496	0.243431	0.248443	0.258369
45530	-1555.7	-1572.83	17.1333	0.161669	0.163397	0.163621	0.149449	0.130989	0.139316	0.135853	0.126894	0.113403	0.110636	0.110511	-1.82221	-1.81157	-1.8102	-1.9008	-2.03265	-1.97101	-1.99618	-2.06441	-2.17681	-2.20151	-2.20264	-1.26979	-1.22371	-1.26735	-1.26813	-1.39183	-1.525	-1.43915	-1.41448	-1.47558	-1.52477	-1.59949	0.28089	0.294137	0.281578	0.281356	0.24862	0.217621	0.23713	0.243052	0.228646	0.21767	0.202
45540	-1547.1	-1569.4	22.3046	0.139036	0.152042	0.152318	0.146076	0.139283	0.145107	0.140158	0.144096	0.128792	0.118302	0.122044	-1.97302	-1.8836	-1.88178	-1.92363	-1.97125	-1.93028	-1.96498	-1.93727	-2.04955	-2.13452	-2.10338	-1.40977	-1.42019	-1.48761	-1.58107	-1.59367	-1.56564	-1.61052	-1.64215	-1.76226	-1.73829	-1.7561	0.244199	0.241667	0.225911	0.205754	0.203179	0.208954	0.199784	0.193564	0.171656	0.17582	0.172717
45550	-1547.41	-1568.3	20.8955	0.15349	0.160299	0.156946	0.169811	0.169155	0.163196	0.1592	0.149295	0.136113	0.130873	0.138187	-1.87412	-1.83072	-1.85185	-1.77307	-1.77694	-1.8128	-1.83759	-1.90183	-1.99427	-2.03353	-1.97915	-1.29225	-1.21207	-1.3532	-1.36501	-1.42522	-1.52544	-1.59404	-1.56698	-1.63892	-1.65892	-1.66687	0.274653	0.297582	0.258412	0.255378	0.240456	0.217526	0.203103	0.208673	0.19419	0.190345	0.188838
45560	-1550.87	-1573.7	22.824	0.159972	0.168223	0.167007	0.166122	0.171674	0.165609	0.154898	0.142018	0.131957	0.134144	0.133826	-1.83276	-1.78246	-1.78972	-1.79503	-1.76216	-1.79813	-1.86499	-1.9518	-2.02528	-2.00884	-2.01122	-1.2976	-1.28583	-1.41339	-1.35028	-1.29586	-1.20243	-1.25152	-1.27362	-1.30336	-1.3307	-1.25153	0.273187	0.27642	0.243317	0.259168	0.273661	0.300462	0.286068	0.279818	0.271617	0.264291	0.286067
45570	-1551.36	-1572.32	20.9672	0.136973	0.140953	0.133915	0.121086	0.122628	0.124923	0.127125	0.133071	0.124881	0.123871	0.122959	-1.98797	-1.95933	-2.01055	-2.11126	-2.0986	-2.08006	-2.06259	-2.01687	-2.08039	-2.08851	-2.0959	-1.41991	-1.45007	-1.54198	-1.5494	-1.51593	-1.52064	-1.50035	-1.53363	-1.54936	-1.47751	-1.27692	0.241735	0.234554	0.213958	0.212374	0.219605	0.218572	0.223051	0.215751	0.212384	0.228205	0.278895
