Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
38810	-1545.2	-1567.67	22.4621	0.269706	0.245652	0.229808	0.195042	0.192636	0.204409	0.210867	0.199337	0.199486	0.219642	0.236698
38820	-1549.28	-1573.07	23.7947	0.239134	0.213845	0.21011	0.207045	0.21651	0.234375	0.22602	0.20326	0.19716	0.191037	0.188801
38830	-1547.34	-1571.14	23.7963	0.271549	0.24622	0.252124	0.241024	0.253747	0.273107	0.236747	0.24003	0.236288	0.224853	0.223357
38840	-1555.73	-1567.91	12.1816	0.291481	0.252526	0.243366	0.226129	0.233079	0.246899	0.206889	0.197414	0.185091	0.177639	0.172671
38850	-1548.67	-1567.78	19.1119	0.261276	0.246785	0.236193	0.242404	0.218021	0.192716	0.179087	0.191081	0.197072	0.183968	0.194059
38860	-1554.77	-1569.05	14.2789	0.294458	0.272609	0.24174	0.211426	0.198122	0.203811	0.19074	0.179418	0.195983	0.192245	0.185706
38870	-1545.88	-1567.96	22.0829	0.276021	0.267105	0.261579	0.262229	0.248287	0.231029	0.203522	0.206655	0.222077	0.216816	0.205808
38880	-1542.78	-1567.38	24.6013	0.256561	0.247501	0.240481	0.217253	0.194901	0.191401	0.199831	0.194377	0.197523	0.20177	0.192114
38890	-1547.54	-1569.49	21.9523	0.252863	0.25411	0.236376	0.212869	0.195988	0.19248	0.211911	0.226728	0.232236	0.226532	0.223638
38900	-1557.96	-1569.03	11.0742	0.236421	0.226189	0.228838	0.20276	0.210947	0.192347	0.199538	0.19977	0.213379	0.217193	0.211278
38910	-1548.54	-1573.41	24.8656	0.271542	0.282043	0.263586	0.27394	0.265727	0.258684	0.239886	0.225206	0.238044	0.226506	0.250697
38920	-1542.73	-1568.59	25.8595	0.302149	0.31516	0.294573	0.275032	0.268507	0.26014	0.252948	0.259943	0.246079	0.265157	0.26052
38930	-1542.49	-1567.61	25.1166	0.288835	0.260541	0.249393	0.24186	0.225833	0.210594	0.208201	0.214793	0.20848	0.209938	0.210669
38940	-1546.99	-1569.11	22.1196	0.23935	0.241993	0.229678	0.198669	0.183593	0.174084	0.164257	0.159346	0.14755	0.142441	0.146538
38950	-1552.13	-1571.13	18.9937	0.24676	0.215939	0.204865	0.198787	0.193239	0.180255	0.182234	0.172439	0.174224	0.170902	0.176914
38960	-1552.76	-1568.99	16.2293	0.287732	0.267213	0.251843	0.269129	0.273605	0.231514	0.214136	0.239346	0.226921	0.211045	0.208853
38970	-1546.68	-1570.22	23.532	0.267401	0.250164	0.246889	0.258105	0.272939	0.248202	0.237716	0.248754	0.236656	0.24137	0.230342
38980	-1547.72	-1569.38	21.6567	0.24007	0.25284	0.249318	0.222976	0.198101	0.213218	0.217219	0.210334	0.200077	0.213514	0.203036
38990	-1544.91	-1567.36	22.4437	0.275648	0.266705	0.241795	0.213408	0.20707	0.200893	0.201349	0.208366	0.199585	0.177049	0.192328
39000	-1546.98	-1569.41	22.4316	0.289843	0.297175	0.300785	0.30143	0.292991	0.274084	0.274573	0.261187	0.26461	0.276704	0.28067
39010	-1545.25	-1569.35	24.0986	0.262793	0.26031	0.241954	0.22494	0.237271	0.234338	0.237701	0.247793	0.235066	0.243385	0.210761
39020	-1545.68	-1570.29	24.6021	0.276003	0.303529	0.300464	0.288608	0.290276	0.294322	0.295848	0.267909	0.267391	0.277315	0.290379
39030	-1544.43	-1567.09	22.6636	0.258019	0.24985	0.235661	0.229599	0.211093	0.197452	0.191525	0.185864	0.190724	0.206508	0.200806
39040	-1548.13	-1571.77	23.6424	0.232961	0.22017	0.199431	0.188514	0.185108	0.186122	0.184115	0.18087	0.178651	0.175807	0.183447
39050	-1549.49	-1569.5	20.0057	0.241823	0.223889	0.227838	0.202691	0.185257	0.1752	0.161904	0.152328	0.133553	0.13974	0.147652
39060	-1547.63	-1567.7	20.0664	0.281689	0.264868	0.233797	0.248009	0.251738	0.218328	0.204726	0.193436	0.184767	0.185836	0.187866
39070	-1549.46	-1569.76	20.306	0.290333	0.280829	0.261945	0.26667	0.233905	0.243168	0.244326	0.249505	0.266599	0.25281	0.24625
39080	-1549.78	-1568.68	18.9005	0.231784	0.224746	0.183856	0.179399	0.177095	0.162985	0.166087	0.151224	0.152357	0.164985	0.161374
39090	-1551.78	-1569.18	17.4067	0.211846	0.187988	0.176295	0.170081	0.146543	0.138799	0.142906	0.141373	0.142911	0.150905	0.151667
39100	-1545.89	-1572.88	26.9885	0.292683	0.269783	0.274586	0.266807	0.267776	0.251699	0.258424	0.237566	0.236772	0.226201	0.212698
39110	-1549.16	-1570.41	21.2494	0.250284	0.280124	0.283651	0.26139	0.236524	0.239676	0.243776	0.245095	0.234893	0.233954	0.256153
39120	-1546.41	-1568.57	22.1608	0.251611	0.250002	0.22299	0.201921	0.187104	0.177234	0.196123	0.201953	0.203011	0.217204	0.213467
39130	-1552.98	-1571.85	18.8679	0.280525	0.292365	0.25778	0.229676	0.216276	0.212688	0.207484	0.220089	0.205123	0.219294	0.2168
39140	-1551.98	-1572.09	20.1091	0.216183	0.202832	0.210126	0.19566	0.18026	0.189358	0.203054	0.221502	0.219068	0.210011	0.187715
39150	-1547.73	-1568.19	20.4608	0.299422	0.274694	0.25832	0.25795	0.244723	0.238672	0.234788	0.23997	0.252934	0.235973	0.224693
39160	-1546.71	-1568.16	21.4464	0.290252	0.291035	0.287304	0.240123	0.223994	0.21885	0.206129	0.188149	0.187973	0.179306	0.184678
39170	-1552.59	-1572.87	20.278	0.299857	0.292875	0.275665	0.258461	0.253606	0.245955	0.24042	0.2338	0.241807	0.286852	0.268313
39180	-1548.8	-1569.24	20.4385	0.261455	0.27472	0.283131	0.257078	0.243946	0.22869	0.228343	0.224041	0.23931	0.252295	0.252639
39190	-1547.3	-1568.86	21.5592	0.318341	0.283983	0.267474	0.258841	0.244554	0.267652	0.289313	0.294986	0.281444	0.280391	0.257876
39200	-1544.28	-1569.65	25.3676	0.280633	0.285636	0.262678	0.282924	0.271887	0.271511	0.292002	0.286959	0.281526	0.277397	0.274407
39210	-1546.91	-1572.85	25.9391	0.233698	0.240686	0.253568	0.259983	0.24786	0.235696	0.247347	0.246882	0.263521	0.264428	0.278104
39220	-1545.47	-1568.51	23.0384	0.27769	0.291735	0.290751	0.271997	0.273863	0.257538	0.247311	0.240949	0.237798	0.268682	0.273668
39230	-1544.03	-1568.86	24.8286	0.315713	0.319612	0.30422	0.299484	0.299435	0.291593	0.277608	0.281746	0.272274	0.253988	0.251522
39240	-1547.14	-1568.77	21.6389	0.289665	0.298737	0.279974	0.266558	0.246138	0.232885	0.230404	0.218829	0.228648	0.244915	0.217934
39250	-1544.89	-1568.91	24.0191	0.254835	0.241386	0.234047	0.213134	0.225296	0.211937	0.192266	0.185747	0.195648	0.193089	0.197909
39260	-1546.5	-1567.81	21.3089	0.300262	0.279617	0.262314	0.243614	0.233188	0.228391	0.236008	0.240912	0.230259	0.238592	0.214367
39270	-1550.21	-1572.01	21.8053	0.228826	0.221567	0.225105	0.211446	0.214418	0.192115	0.166935	0.159067	0.168437	0.167517	0.165063
39280	-1542.47	-1568.95	26.4858	0.311706	0.319974	0.312914	0.309764	0.302194	0.292436	0.272917	0.255753	0.241493	0.246841	0.246913
39290	-1551.01	-1567.41	16.4039	0.264715	0.266952	0.215704	0.209157	0.210707	0.222257	0.226284	0.192634	0.19045	0.181047	0.184586
39300	-1547.01	-1571.53	24.5274	0.227929	0.25879	0.25074	0.237892	0.215947	0.20257	0.193831	0.190239	0.196379	0.182433	0.178628
39310	-1549.36	-1573.74	24.3827	0.243983	0.234973	0.234016	0.223216	0.237187	0.234087	0.22171	0.211362	0.217664	0.214821	0.230086
39320	-1545.08	-1568.31	23.2294	0.293941	0.267321	0.252892	0.233584	0.219119	0.213783	0.230569	0.229873	0.221371	0.221527	0.218991
39330	-1548.74	-1567.96	19.2264	0.291155	0.288839	0.271166	0.24304	0.256561	0.22811	0.232434	0.197579	0.190107	0.199108	0.20045
39340	-1546.03	-1571.12	25.0919	0.267365	0.271355	0.276528	0.2632	0.246207	0.255434	0.252352	0.257213	0.243876	0.258698	0.244248
39350	-1545.18	-1569.02	23.8327	0.291763	0.304823	0.281278	0.261503	0.263728	0.285757	0.258336	0.238968	0.254622	0.25043	0.261545
39360	-1545.11	-1569.63	24.5156	0.258213	0.238068	0.234689	0.224845	0.213146	0.220789	0.212869	0.210406	0.237154	0.252253	0.256178
39370	-1547.94	-1569.6	21.6608	0.311865	0.273727	0.243262	0.261853	0.255504	0.246995	0.237245	0.224976	0.214205	0.221346	0.245293
39380	-1547.9	-1567.85	19.9482	0.280038	0.290971	0.28541	0.278205	0.244943	0.22792	0.221931	0.25725	0.283683	0.284419	0.276161
39390	-1541.62	-1567.44	25.8151	0.274861	0.260101	0.239783	0.221231	0.219911	0.213621	0.214067	0.21848	0.212133	0.216699	0.210408
39400	-1548.95	-1570.24	21.2933	0.278377	0.261035	0.26602	0.237622	0.238408	0.233708	0.210821	0.210506	0.213026	0.219331	0.242057
39410	-1550.43	-1569.82	19.3852	0.272547	0.273287	0.26427	0.273543	0.260991	0.245186	0.253583	0.230082	0.252864	0.28138	0.301911
39420	-1544.82	-1572.03	27.213	0.292567	0.301206	0.294487	0.297844	0.30778	0.311495	0.31677	0.330542	0.301741	0.330175	0.345707
39430	-1550.44	-1571.87	21.4349	0.234104	0.228446	0.188853	0.190763	0.189818	0.187303	0.194417	0.205165	0.191081	0.173026	0.180728
39440	-1545.28	-1569.88	24.5913	0.244106	0.233734	0.232281	0.199833	0.191189	0.189802	0.181277	0.169995	0.162126	0.164659	0.155841
39450	-1554.97	-1567.74	12.7755	0.257782	0.245826	0.238791	0.207918	0.200888	0.201699	0.226516	0.202516	0.207967	0.195797	0.168698
39460	-1545.53	-1569	23.4645	0.230746	0.216123	0.210567	0.204232	0.189429	0.183615	0.176765	0.182454	0.187163	0.176411	0.186098
39470	-1543.49	-1569.22	25.7317	0.253867	0.250356	0.256904	0.249522	0.224857	0.217414	0.234452	0.216667	0.226662	0.231175	0.231783
39480	-1545.21	-1567.57	22.3617	0.277663	0.261745	0.241105	0.227697	0.218674	0.21581	0.217815	0.209944	0.188595	0.191737	0.184287
39490	-1546.14	-1569.62	23.4755	0.257273	0.2493	0.231752	0.245838	0.217854	0.215508	0.214554	0.222409	0.226103	0.230121	0.222873
39500	-1544.5	-1568.42	23.9249	0.309916	0.317551	0.305724	0.280556	0.26564	0.265728	0.261441	0.256367	0.287821	0.291092	0.262979
39510	-1544.73	-1568.84	24.1149	0.291361	0.294551	0.275818	0.280273	0.274632	0.291625	0.263961	0.241991	0.256342	0.254401	0.249411
39520	-1549.94	-1568.54	18.5957	0.285818	0.282223	0.265136	0.235895	0.239065	0.23541	0.234306	0.228353	0.259286	0.235392	0.222377
39530	-1544.15	-1569.32	25.1695	0.277172	0.277214	0.272063	0.256022	0.233404	0.225991	0.21865	0.230141	0.223158	0.227537	0.24045
39540	-1548.81	-1568.18	19.3671	0.304958	0.278583	0.253861	0.242691	0.225379	0.216464	0.201716	0.17709	0.20269	0.187191	0.177572
39550	-1548.03	-1571.9	23.874	0.228495	0.21321	0.190649	0.197061	0.208276	0.205637	0.197699	0.197738	0.20248	0.20637	0.185279
39560	-1546.2	-1571.19	24.9931	0.257454	0.265915	0.268395	0.251464	0.247523	0.256852	0.239266	0.253715	0.251145	0.241968	0.2685
39570	-1543.92	-1568.66	24.7391	0.283001	0.278923	0.263468	0.255682	0.233548	0.216462	0.204054	0.212316	0.209187	0.205753	0.207185
39580	-1551.53	-1570.18	18.6456	0.265409	0.249619	0.24237	0.234124	0.262568	0.237636	0.227433	0.22324	0.221008	0.207354	0.180989
39590	-1546.25	-1568.67	22.4171	0.281711	0.270945	0.278524	0.255445	0.261424	0.244507	0.227089	0.222259	0.204928	0.192264	0.18737
39600	-1551.41	-1574.32	22.9061	0.191266	0.189929	0.170334	0.156535	0.154322	0.154864	0.158426	0.14539	0.142709	0.137712	0.148496
39610	-1547.68	-1568.18	20.5029	0.30399	0.26585	0.266752	0.242009	0.211389	0.201533	0.207011	0.207295	0.195582	0.199474	0.199534
39620	-1551.18	-1568.71	17.5277	0.236664	0.196598	0.196377	0.188766	0.181505	0.175996	0.149402	0.153024	0.154653	0.148199	0.149026
39630	-1553.62	-1571.03	17.4104	0.228076	0.194256	0.191644	0.184261	0.171993	0.172205	0.174932	0.164985	0.160314	0.17414	0.191084
39640	-1546.09	-1566.87	20.7817	0.275828	0.246501	0.222986	0.21666	0.191916	0.18548	0.187109	0.196796	0.203521	0.19626	0.188617
39650	-1551.7	-1572.44	20.7383	0.229837	0.209165	0.209142	0.192149	0.181287	0.182016	0.16036	0.141789	0.140219	0.150034	0.154587
39660	-1552.05	-1570.4	18.3502	0.247619	0.257519	0.251474	0.226569	0.195491	0.213163	0.208185	0.19155	0.186517	0.178441	0.181565
39670	-1543.94	-1568.03	24.0867	0.250236	0.24904	0.23884	0.219617	0.195229	0.196983	0.199122	0.207094	0.19703	0.194242	0.202794
39680	-1549.11	-1571.32	22.2121	0.303756	0.276703	0.279923	0.282261	0.275419	0.28835	0.285378	0.259495	0.25728	0.241734	0.239445
39690	-1548.84	-1568.43	19.5917	0.312909	0.297457	0.298412	0.274871	0.258724	0.260861	0.278088	0.251933	0.236079	0.234826	0.228006
39700	-1549.83	-1570.45	20.626	0.265366	0.274887	0.251584	0.218749	0.229595	0.218638	0.218584	0.223447	0.217857	0.206359	0.207975
39710	-1546.77	-1568.64	21.8679	0.299979	0.303072	0.291596	0.275598	0.258927	0.226944	0.22782	0.222084	0.237757	0.223585	0.24215
39720	-1553	-1571.14	18.1359	0.279347	0.289145	0.297929	0.281007	0.26794	0.240691	0.229391	0.202931	0.192159	0.20587	0.197786
39730	-1543.14	-1567.7	24.562	0.297585	0.289638	0.275295	0.25158	0.231117	0.215696	0.2175	0.205576	0.222741	0.233211	0.225435
39740	-1549.37	-1568.88	19.5157	0.312129	0.272408	0.265805	0.22973	0.227411	0.199011	0.201678	0.193641	0.197048	0.192851	0.197626
39750	-1547.87	-1567.23	19.363	0.24671	0.22893	0.207036	0.183667	0.160049	0.163024	0.16243	0.148301	0.152456	0.143778	0.138645
39760	-1546.23	-1568.92	22.6948	0.284071	0.308994	0.295137	0.2602	0.25915	0.254972	0.23619	0.23463	0.226732	0.225244	0.239575
39770	-1545.96	-1569.37	23.4196	0.255034	0.274725	0.260973	0.260755	0.236713	0.223764	0.229422	0.214097	0.229896	0.239039	0.23143
39780	-1551.36	-1567.39	16.0298	0.260985	0.23726	0.213363	0.195179	0.191062	0.18556	0.163422	0.158581	0.164114	0.175289	0.172733
39790	-1545.46	-1569.59	24.1294	0.265374	0.251075	0.244147	0.248263	0.243072	0.230933	0.208666	0.186437	0.191458	0.187876	0.193181
39800	-1549.57	-1567.95	18.3852	0.286804	0.251894	0.250617	0.217093	0.18357	0.187686	0.193872	0.200177	0.192017	0.176945	0.185064
39810	-1543.91	-1568.72	24.8141	0.285158	0.300389	0.285094	0.276017	0.270078	0.249728	0.23241	0.23794	0.213177	0.210495	0.216206
39820	-1545.21	-1568.37	23.1622	0.273536	0.274356	0.250022	0.265135	0.236683	0.246461	0.246191	0.225873	0.217174	0.204731	0.217668
39830	-1562.18	-1572.34	10.1555	0.195225	0.189771	0.149029	0.141579	0.142668	0.138667	0.152988	0.15361	0.141321	0.135108	0.126124
39840	-1548	-1567.29	19.2836	0.279616	0.249522	0.234642	0.213011	0.203575	0.195292	0.203866	0.187818	0.188854	0.164776	0.153504
39850	-1551.25	-1568.66	17.4125	0.230235	0.236581	0.203154	0.212059	0.181345	0.191442	0.193699	0.179289	0.170148	0.186655	0.178395
39860	-1552.08	-1568.25	16.1678	0.296627	0.308528	0.272676	0.253521	0.26381	0.259752	0.268701	0.233563	0.247832	0.218286	0.20491
39870	-1543.14	-1568.44	25.3023	0.274164	0.261964	0.242376	0.244076	0.239802	0.247156	0.241381	0.242707	0.237041	0.224646	0.229554
39880	-1548.19	-1567.66	19.468	0.284022	0.270346	0.238836	0.235775	0.22994	0.213299	0.199513	0.199634	0.215939	0.203898	0.202526
39890	-1551.94	-1571.26	19.3181	0.23121	0.225633	0.223047	0.218449	0.219258	0.22943	0.220985	0.199821	0.181602	0.18417	0.217304
39900	-1552.74	-1573.81	21.0702	0.338534	0.341708	0.347641	0.357946	0.400223	0.350613	0.340456	0.353864	0.316914	0.296155	0.287609
39910	-1545.73	-1569.69	23.9609	0.307829	0.323166	0.325293	0.329888	0.307376	0.297487	0.298428	0.274363	0.286381	0.265496	0.278745
39920	-1545.9	-1570.05	24.1428	0.296223	0.307187	0.28003	0.280526	0.265447	0.251687	0.243615	0.230408	0.250378	0.260632	0.265617
39930	-1549.73	-1572.48	22.7467	0.360946	0.343212	0.349823	0.334432	0.336149	0.334365	0.347112	0.306707	0.27754	0.288256	0.303787
39940	-1553.5	-1566.49	12.9917	0.262627	0.23064	0.224597	0.183355	0.184089	0.163708	0.156652	0.169989	0.166422	0.180699	0.165209
39950	-1553.82	-1569.28	15.4638	0.319675	0.282157	0.278755	0.276589	0.248424	0.235327	0.265343	0.267897	0.267748	0.255212	0.268083
39960	-1544.25	-1570.18	25.9341	0.283916	0.280918	0.265569	0.244417	0.24602	0.24476	0.244456	0.239918	0.251174	0.259146	0.268615
39970	-1545.59	-1568.59	22.9942	0.245588	0.239723	0.219672	0.197453	0.205031	0.196761	0.209174	0.219966	0.205002	0.202578	0.210192
39980	-1546.19	-1568.26	22.0686	0.246742	0.253053	0.233973	0.236674	0.219039	0.212103	0.212526	0.216228	0.241333	0.225364	0.213921
39990	-1548.27	-1566.34	18.0702	0.262931	0.233553	0.197192	0.178444	0.179854	0.174336	0.1752	0.173805	0.170192	0.171164	0.177933
40000	-1550.48	-1567.3	16.8257	0.250569	0.22928	0.21724	0.193433	0.177918	0.177456	0.187444	0.172366	0.179141	0.163177	0.168965
40010	-1546.39	-1567.26	20.8722	0.273683	0.254589	0.226626	0.224837	0.206516	0.203854	0.192061	0.177603	0.196313	0.201502	0.18639
40020	-1540.85	-1569.07	28.2211	0.291237	0.290602	0.278318	0.262937	0.245383	0.237896	0.226109	0.238965	0.230314	0.224014	0.227765
40030	-1546.26	-1569.76	23.5013	0.319936	0.316291	0.311358	0.296789	0.290435	0.289241	0.271512	0.267474	0.260682	0.27368	0.31246
40040	-1543.36	-1569.08	25.7204	0.266352	0.25606	0.236819	0.232446	0.213657	0.200543	0.2126	0.212805	0.216999	0.224486	0.205289
40050	-1550.79	-1571.8	21.0102	0.23688	0.238072	0.23003	0.21164	0.229402	0.209111	0.19213	0.193839	0.221174	0.219136	0.220135
40060	-1548.36	-1568.41	20.0492	0.250904	0.24614	0.225697	0.208121	0.192703	0.197773	0.217365	0.22176	0.21475	0.202789	0.192972
40070	-1545.98	-1570.23	24.251	0.282311	0.290708	0.277271	0.277061	0.263334	0.261269	0.254447	0.21398	0.212917	0.220367	0.203999
40080	-1547.07	-1571.24	24.168	0.307906	0.28237	0.281302	0.280798	0.298103	0.27374	0.24398	0.250359	0.24962	0.230944	0.233551
40090	-1549.21	-1571.32	22.1092	0.223922	0.197538	0.19028	0.194639	0.19125	0.18098	0.177749	0.192848	0.178189	0.178852	0.179569
40100	-1548.75	-1567.69	18.9373	0.240247	0.23103	0.205365	0.183488	0.171114	0.165633	0.144955	0.152279	0.144462	0.149465	0.128656
40110	-1544.62	-1570.01	25.3914	0.243492	0.238729	0.244503	0.216924	0.199696	0.185992	0.18422	0.188706	0.196298	0.188211	0.192872
40120	-1551.59	-1567.65	16.054	0.256099	0.268787	0.249642	0.244641	0.23237	0.251271	0.244795	0.271038	0.281159	0.276928	0.307379
40130	-1544.32	-1569.87	25.5482	0.306393	0.298371	0.306101	0.316852	0.300695	0.301314	0.304475	0.328047	0.310612	0.302609	0.296533
40140	-1550.07	-1568.07	17.9924	0.305263	0.295139	0.292848	0.275761	0.268122	0.269441	0.327233	0.329587	0.334166	0.341801	0.334923
40150	-1552.08	-1568.59	16.5041	0.319091	0.306356	0.324712	0.312557	0.326287	0.363591	0.370218	0.371598	0.396241	0.445681	0.458006
40160	-1544.85	-1571.43	26.5819	0.330468	0.322822	0.312423	0.315395	0.311831	0.32004	0.337872	0.346515	0.330069	0.337801	0.360872
40170	-1552.33	-1568.5	16.1746	0.255159	0.220668	0.208522	0.206711	0.20993	0.193648	0.215149	0.204739	0.196813	0.190077	0.210065
40180	-1545.38	-1567.58	22.1987	0.291584	0.258278	0.249213	0.247033	0.219165	0.20339	0.203311	0.209171	0.20103	0.190983	0.206139
40190	-1546.4	-1569.43	23.0285	0.281456	0.291437	0.278337	0.257614	0.258556	0.237703	0.233309	0.202428	0.204275	0.204436	0.216187
40200	-1547.35	-1569.09	21.7423	0.297721	0.283244	0.275026	0.276483	0.256197	0.249439	0.245444	0.245981	0.253652	0.27196	0.28238
40210	-1548.65	-1568.81	20.1606	0.328444	0.310701	0.320613	0.323085	0.293608	0.269585	0.262779	0.259482	0.237107	0.23902	0.223351
40220	-1552.22	-1572.66	20.4406	0.274246	0.278965	0.27773	0.257229	0.258904	0.263141	0.284511	0.30135	0.256892	0.261848	0.246671
40230	-1544.88	-1569.94	25.0597	0.324765	0.32997	0.333281	0.338097	0.334561	0.309359	0.303294	0.328861	0.327685	0.331356	0.321269
40240	-1545.54	-1570.19	24.6482	0.236501	0.250179	0.240523	0.225025	0.219077	0.202026	0.230104	0.221332	0.207294	0.201865	0.207244
40250	-1548.34	-1569.97	21.6244	0.329352	0.309811	0.315644	0.308815	0.277158	0.237652	0.23574	0.223743	0.230232	0.228715	0.243965
40260	-1545.31	-1568.2	22.8903	0.284243	0.275861	0.244331	0.229045	0.220071	0.235491	0.240008	0.242364	0.242349	0.217688	0.228684
40270	-1563.45	-1566.74	3.28594	0.264642	0.274541	0.221114	0.17918	0.147698	0.139455	0.156645	0.164334	0.158843	0.156347	0.167612
40280	-1550.02	-1568.41	18.39	0.240166	0.215619	0.210006	0.204795	0.193332	0.18824	0.185703	0.166309	0.156437	0.15878	0.151384
40290	-1549.75	-1567.74	17.989	0.252068	0.22681	0.218122	0.196486	0.182719	0.162763	0.164395	0.1618	0.159067	0.167022	0.167007
40300	-1546.92	-1568.15	21.2271	0.283314	0.278965	0.24853	0.253423	0.233961	0.209537	0.204951	0.202848	0.199735	0.198249	0.218015
40310	-1546.42	-1568.38	21.9622	0.265045	0.260986	0.225065	0.236653	0.228457	0.225111	0.225928	0.212112	0.197256	0.195368	0.19144
40320	-1544.07	-1570.74	26.6717	0.32908	0.341311	0.33232	0.333719	0.309058	0.30988	0.307389	0.282993	0.272362	0.272762	0.281052
40330	-1547.1	-1571.94	24.8365	0.327585	0.333879	0.331737	0.319235	0.322495	0.318455	0.32276	0.307568	0.304354	0.313312	0.307307
40340	-1548.62	-1568.15	19.5271	0.317088	0.322349	0.277876	0.271554	0.240105	0.253318	0.265243	0.238263	0.233532	0.261711	0.270821
40350	-1547	-1569.14	22.1378	0.301043	0.295778	0.259471	0.276822	0.262433	0.236869	0.245332	0.259887	0.275877	0.280967	0.284052
40360	-1546.48	-1571.49	25.0097	0.312303	0.313516	0.322212	0.306538	0.302942	0.288888	0.308131	0.314457	0.334268	0.371573	0.411224
40370	-1552.9	-1567.68	14.774	0.278665	0.236891	0.232811	0.225878	0.229568	0.20292	0.22625	0.230385	0.22245	0.22845	0.257126
40380	-1545.6	-1567.9	22.2961	0.269314	0.2609	0.226671	0.223334	0.221595	0.216667	0.2263	0.229163	0.231336	0.22845	0.249652
40390	-1553.63	-1573.23	19.6046	0.369568	0.361031	0.352485	0.366878	0.36461	0.310172	0.332894	0.325923	0.333021	0.343473	0.354671
40400	-1546.52	-1569.78	23.2574	0.264268	0.237606	0.242016	0.246941	0.230433	0.240062	0.254959	0.240355	0.253839	0.255161	0.266916
40410	-1547.14	-1568.1	20.9574	0.276379	0.263872	0.24406	0.236404	0.229749	0.241536	0.246464	0.23087	0.226719	0.238714	0.200742
40420	-1553.1	-1568.21	15.1096	0.289733	0.257189	0.24769	0.232989	0.249928	0.228761	0.251392	0.247435	0.257327	0.261868	0.275442
40430	-1548.93	-1569.26	20.3341	0.293013	0.288695	0.250455	0.262127	0.282985	0.265559	0.279847	0.282199	0.276092	0.30739	0.316945
40440	-1546.59	-1569.18	22.5936	0.264603	0.242776	0.2377	0.227128	0.229876	0.247656	0.231467	0.251594	0.266447	0.268397	0.282723
40450	-1542.54	-1569.65	27.1091	0.2525	0.242768	0.23569	0.22743	0.239342	0.23617	0.248743	0.244216	0.248852	0.251342	0.251562
40460	-1554.68	-1571.79	17.1118	0.234954	0.216025	0.199655	0.182633	0.195367	0.195594	0.20722	0.19158	0.194195	0.197786	0.198755
40470	-1545.51	-1569.8	24.2925	0.28247	0.279504	0.250543	0.264485	0.260386	0.242553	0.245755	0.237825	0.257736	0.255125	0.25095
40480	-1553.1	-1568.52	15.4192	0.289607	0.27555	0.266905	0.248522	0.248361	0.210904	0.195258	0.216961	0.202393	0.177616	0.171692
40490	-1552.7	-1573.32	20.6147	0.211262	0.206931	0.196781	0.191854	0.185964	0.190496	0.180812	0.188595	0.204178	0.188972	0.194111
40500	-1551.06	-1567.5	16.4387	0.285876	0.288241	0.257333	0.216099	0.205873	0.199617	0.192757	0.215132	0.208385	0.235422	0.227919
40510	-1550.73	-1569.99	19.2546	0.291083	0.260863	0.250686	0.223798	0.220941	0.238063	0.254531	0.254884	0.254267	0.250155	0.278999
40520	-1547.8	-1568.72	20.9202	0.295908	0.28698	0.278136	0.274676	0.290906	0.313314	0.302883	0.280788	0.28327	0.272549	0.235163
40530	-1558.09	-1572.72	14.6366	0.201967	0.19247	0.185352	0.186361	0.169736	0.175646	0.191334	0.192884	0.209795	0.248059	0.243165
40540	-1548.96	-1568.33	19.3725	0.244474	0.243904	0.200244	0.193125	0.189259	0.190892	0.187433	0.169741	0.178897	0.191409	0.210186
40550	-1556.68	-1569.96	13.2798	0.25687	0.226878	0.223413	0.239501	0.21755	0.235384	0.253187	0.260959	0.238893	0.234593	0.252178
40560	-1552.24	-1570.01	17.7656	0.264368	0.270166	0.224021	0.218618	0.20219	0.193502	0.173411	0.18587	0.200279	0.223529	0.216928
40570	-1549.85	-1569.21	19.354	0.264317	0.256395	0.225201	0.215991	0.208642	0.20663	0.209667	0.225007	0.219782	0.203901	0.229058
40580	-1545.14	-1568.11	22.9657	0.230312	0.212896	0.18807	0.181301	0.158871	0.163732	0.155971	0.151939	0.154325	0.157297	0.160872
40590	-1548.09	-1569.12	21.0309	0.259783	0.235832	0.224264	0.233826	0.235781	0.210477	0.196061	0.177653	0.195844	0.189912	0.190835
40600	-1546.49	-1569.29	22.8004	0.32541	0.286479	0.265323	0.269864	0.243689	0.242612	0.239585	0.249717	0.247361	0.249787	0.26604
40610	-1544.34	-1568.38	24.0349	0.300154	0.289864	0.282451	0.245532	0.230811	0.234767	0.242552	0.245586	0.252548	0.22746	0.20545
40620	-1546.82	-1568.62	21.8083	0.240875	0.236462	0.212008	0.194688	0.183293	0.16305	0.169074	0.181573	0.193511	0.178598	0.187245
40630	-1549.07	-1568.54	19.4699	0.250091	0.239504	0.2245	0.205383	0.199513	0.197778	0.203978	0.197396	0.197144	0.185483	0.19831
40640	-1546.3	-1570.33	24.0314	0.289302	0.302071	0.301426	0.301205	0.284898	0.269892	0.27299	0.25207	0.268902	0.260732	0.259521
40650	-1549.78	-1570.7	20.9175	0.354914	0.380831	0.377291	0.398211	0.402164	0.381539	0.377623	0.383144	0.359946	0.385125	0.387648
