Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
22540	-1548.9	-1568.71	19.8084	0.0767163	0.082434	0.0822294	0.0803958	0.0785478	0.0782295	0.0864451	0.093381	0.0901289	0.0911075	0.0897383	-2.56764	-2.49576	-2.49824	-2.52079	-2.54405	-2.54811	-2.44825	-2.37107	-2.40651	-2.39572	-2.41086	-1.49474	-1.58324	-1.71781	-1.69879	-1.81838	-1.8353	-1.87567	-1.92934	-2.01513	-1.95802	-2.03902	0.224307	0.205309	0.179458	0.182905	0.162288	0.159566	0.153252	0.145244	0.133304	0.141138	0.130156
22550	-1543.37	-1567.88	24.5026	0.169593	0.17874	0.17354	0.16516	0.169408	0.164513	0.16747	0.163933	0.155278	0.145306	0.136785	-1.77435	-1.72182	-1.75135	-1.80084	-1.77544	-1.80476	-1.78695	-1.8083	-1.86254	-1.92891	-1.98935	-1.24588	-1.30071	-1.33764	-1.36685	-1.50358	-1.55262	-1.57521	-1.57589	-1.5397	-1.60151	-1.55014	0.287686	0.272338	0.262464	0.25491	0.222332	0.211692	0.206963	0.206824	0.214445	0.201592	0.212219
22560	-1547.08	-1568.46	21.3771	0.187741	0.182506	0.193527	0.200954	0.182294	0.185248	0.191463	0.17198	0.166994	0.183868	0.173379	-1.67269	-1.70097	-1.64234	-1.60468	-1.70213	-1.68606	-1.65306	-1.76038	-1.7898	-1.69354	-1.75227	-1.246	-1.26596	-1.30669	-1.42567	-1.48851	-1.49055	-1.47955	-1.42057	-1.36721	-1.35143	-1.26736	0.287653	0.281969	0.270716	0.240348	0.225709	0.225248	0.22774	0.241575	0.254816	0.258869	0.281575
22570	-1545.77	-1571	25.2316	0.151723	0.156378	0.155199	0.143765	0.145166	0.137932	0.136579	0.13968	0.137689	0.131142	0.13052	-1.8857	-1.85548	-1.86305	-1.93957	-1.92988	-1.981	-1.99086	-1.9684	-1.98276	-2.03148	-2.03623	-1.3315	-1.30991	-1.38722	-1.41167	-1.48979	-1.47352	-1.41698	-1.44429	-1.44007	-1.39899	-1.26808	0.26408	0.269844	0.249768	0.243735	0.225419	0.229117	0.242446	0.235915	0.236911	0.246847	0.28137
22580	-1550.3	-1570.51	20.2069	0.230905	0.251984	0.254456	0.270658	0.261108	0.285641	0.261892	0.247408	0.269121	0.2549	0.254374	-1.46575	-1.37839	-1.36863	-1.3069	-1.34282	-1.25302	-1.33982	-1.39672	-1.31259	-1.36689	-1.36895	-1.02909	-1.0099	-1.07223	-1.07209	-1.19449	-1.22993	-1.18693	-1.17347	-1.11387	-1.00615	-0.941057	0.357333	0.364256	0.342243	0.342294	0.30286	0.292312	0.305157	0.309293	0.328286	0.365623	0.390215
22590	-1546.53	-1568.55	22.0279	0.177444	0.193903	0.192937	0.18673	0.185049	0.201659	0.20169	0.215117	0.210826	0.208815	0.240916	-1.7291	-1.6404	-1.64539	-1.67809	-1.68713	-1.60118	-1.60102	-1.53657	-1.55672	-1.56631	-1.42331	-1.26546	-1.3176	-1.40887	-1.45726	-1.4727	-1.51331	-1.45764	-1.39715	-1.35223	-1.36149	-1.43475	0.282109	0.267776	0.244419	0.232873	0.229306	0.220179	0.232784	0.2473	0.258664	0.256279	0.238175
22600	-1551.28	-1570.31	19.0344	0.158185	0.156497	0.159278	0.161858	0.158474	0.1491	0.158259	0.157953	0.137613	0.136933	0.145486	-1.84399	-1.85472	-1.83711	-1.82104	-1.84216	-1.90314	-1.84352	-1.84546	-1.98331	-1.98826	-1.92767	-1.31093	-1.27467	-1.34376	-1.46788	-1.37322	-1.4524	-1.45864	-1.49053	-1.42963	-1.41988	-1.282	0.269571	0.279524	0.260862	0.230414	0.253289	0.234008	0.232552	0.225253	0.239398	0.241742	0.277482
22610	-1553.85	-1568.17	14.3273	0.180189	0.173327	0.177472	0.182892	0.182004	0.163507	0.180487	0.173771	0.170037	0.148004	0.134143	-1.71375	-1.75258	-1.72894	-1.69886	-1.70373	-1.8109	-1.7121	-1.75002	-1.77174	-1.91051	-2.00885	-1.21056	-1.22786	-1.31544	-1.37549	-1.48872	-1.50055	-1.43801	-1.53268	-1.54094	-1.52772	-1.35039	0.29803	0.29292	0.268355	0.252715	0.22566	0.223008	0.2374	0.215955	0.21418	0.217029	0.259139
22620	-1545.77	-1570.13	24.3586	0.23015	0.252384	0.253837	0.234159	0.24016	0.234553	0.251998	0.251278	0.239817	0.242778	0.236218	-1.46903	-1.37681	-1.37106	-1.45175	-1.42645	-1.45007	-1.37834	-1.38119	-1.42788	-1.41561	-1.443	-1.15838	-1.12134	-1.14856	-1.16877	-1.18876	-1.22972	-1.14962	-1.20615	-1.28874	-1.38416	-1.40252	0.313994	0.325843	0.317092	0.310749	0.3046	0.292374	0.316757	0.299347	0.275617	0.250534	0.245976
22630	-1552.31	-1572.54	20.2283	0.2287	0.226307	0.234639	0.23237	0.232016	0.210044	0.192872	0.19591	0.190809	0.188296	0.201344	-1.47535	-1.48586	-1.44971	-1.45943	-1.46095	-1.56044	-1.64573	-1.6301	-1.65648	-1.66974	-1.60274	-1.24527	-1.2255	-1.24321	-1.23583	-1.37271	-1.30057	-1.29436	-1.40537	-1.39795	-1.479	-1.35458	0.287864	0.293611	0.288457	0.290593	0.253419	0.272377	0.274073	0.245277	0.247102	0.227864	0.258055
22640	-1548.11	-1568.51	20.4029	0.180783	0.190555	0.189333	0.217687	0.215039	0.196972	0.216094	0.209562	0.218527	0.204307	0.199224	-1.71046	-1.65781	-1.66425	-1.5247	-1.53694	-1.62469	-1.53204	-1.56273	-1.52085	-1.58813	-1.61332	-1.18533	-1.33758	-1.39251	-1.4575	-1.43311	-1.45228	-1.46038	-1.40314	-1.41611	-1.38824	-1.3892	0.305645	0.262479	0.24845	0.232818	0.238566	0.234037	0.232148	0.245824	0.242657	0.249515	0.249274
22650	-1544.92	-1567.21	22.2862	0.125964	0.132036	0.137612	0.149718	0.154381	0.169907	0.179741	0.167856	0.157386	0.151987	0.15885	-2.07176	-2.02468	-1.98332	-1.899	-1.86833	-1.77251	-1.71624	-1.78465	-1.84905	-1.88396	-1.83979	-1.35987	-1.41822	-1.49307	-1.48388	-1.55259	-1.61453	-1.62258	-1.72925	-1.74697	-1.80416	-1.82027	0.256693	0.242146	0.224683	0.226756	0.211699	0.198985	0.197388	0.177417	0.174301	0.164612	0.161982
22660	-1548.48	-1569.43	20.9513	0.124225	0.122631	0.127779	0.139837	0.131065	0.134642	0.124467	0.130153	0.135598	0.141817	0.143794	-2.08566	-2.09857	-2.05745	-1.96728	-2.03206	-2.00513	-2.08372	-2.03905	-1.99806	-1.95322	-1.93937	-1.3537	-1.52875	-1.51052	-1.5008	-1.54788	-1.6419	-1.54801	-1.55406	-1.53502	-1.5376	-1.52506	0.258284	0.216806	0.220795	0.222951	0.212698	0.193612	0.212671	0.211389	0.215451	0.214897	0.217608
22670	-1543.42	-1571.87	28.4573	0.190491	0.195676	0.191061	0.193538	0.204386	0.197195	0.19597	0.201658	0.197959	0.177996	0.183514	-1.65815	-1.63129	-1.65516	-1.64228	-1.58775	-1.62356	-1.62979	-1.60118	-1.6197	-1.72599	-1.69547	-1.29229	-1.26519	-1.2476	-1.22794	-1.28503	-1.26291	-1.30083	-1.27899	-1.26104	-1.27152	-1.27127	0.274641	0.282185	0.287194	0.292894	0.276641	0.282829	0.272306	0.278317	0.28336	0.280406	0.280476
22680	-1549.26	-1567.93	18.6772	0.118198	0.131007	0.137147	0.157297	0.14478	0.13521	0.145261	0.148625	0.149485	0.158658	0.156588	-2.13539	-2.03251	-1.9867	-1.84962	-1.93254	-2.00093	-1.92922	-1.90633	-1.90056	-1.841	-1.85414	-1.41506	-1.36854	-1.51756	-1.5358	-1.60691	-1.56717	-1.56953	-1.54332	-1.61673	-1.6024	-1.53846	0.242912	0.254479	0.219246	0.215283	0.200505	0.208635	0.208144	0.213671	0.198546	0.201412	0.214712
22690	-1557.11	-1574.37	17.2584	0.0777291	0.0820008	0.0793262	0.0860288	0.087801	0.0916999	0.106326	0.113937	0.11014	0.111112	0.106222	-2.55453	-2.50103	-2.53419	-2.45307	-2.43268	-2.38923	-2.24125	-2.17211	-2.206	-2.19722	-2.24222	-1.44316	-1.4501	-1.45718	-1.61609	-1.54165	-1.53034	-1.60851	-1.71451	-1.77076	-1.75735	-1.85465	0.23618	0.234546	0.232893	0.198675	0.214028	0.216462	0.200186	0.180052	0.170204	0.172502	0.156507
22700	-1554.33	-1568.51	14.1805	0.164365	0.16875	0.163766	0.162589	0.151982	0.180122	0.201538	0.194642	0.205936	0.20113	0.227208	-1.80567	-1.77934	-1.80932	-1.81653	-1.88399	-1.71412	-1.60178	-1.63659	-1.58019	-1.6038	-1.48189	-1.28846	-1.35632	-1.36786	-1.40488	-1.49878	-1.6939	-1.71371	-1.69893	-1.71541	-1.77679	-1.76906	0.275695	0.257607	0.254651	0.245396	0.223404	0.183801	0.180196	0.18288	0.179889	0.169181	0.170493
22710	-1549.51	-1569.28	19.7762	0.1554	0.151989	0.150018	0.150007	0.16253	0.191929	0.182057	0.198469	0.197972	0.210227	0.212193	-1.86175	-1.88395	-1.897	-1.89707	-1.81689	-1.65063	-1.70343	-1.61712	-1.61963	-1.55957	-1.55026	-1.26764	-1.33303	-1.34494	-1.36039	-1.38133	-1.42008	-1.54605	-1.58149	-1.64351	-1.54918	-1.58713	0.281494	0.263677	0.260554	0.256561	0.251244	0.241695	0.213087	0.205668	0.193301	0.212422	0.204511
22720	-1542.54	-1567.22	24.6793	0.149529	0.159736	0.170728	0.189097	0.193055	0.184241	0.19302	0.19703	0.197683	0.189796	0.178443	-1.90026	-1.83423	-1.76768	-1.66549	-1.64478	-1.69151	-1.64496	-1.6244	-1.62109	-1.66181	-1.72349	-1.30391	-1.37456	-1.4297	-1.49369	-1.53308	-1.58949	-1.61258	-1.57413	-1.55945	-1.58036	-1.5228	0.271468	0.252951	0.239382	0.224543	0.215869	0.20403	0.199373	0.207188	0.210251	0.205902	0.218101
22730	-1548.46	-1571.69	23.2345	0.136916	0.126756	0.132961	0.143788	0.152747	0.161884	0.164445	0.170759	0.158938	0.170935	0.16517	-1.98839	-2.06549	-2.0177	-1.93942	-1.87897	-1.82087	-1.80518	-1.7675	-1.83924	-1.76647	-1.80078	-1.44066	-1.35077	-1.40055	-1.42514	-1.39741	-1.48984	-1.56483	-1.5567	-1.53699	-1.56804	-1.54506	0.236772	0.25904	0.246461	0.240476	0.247235	0.225409	0.209124	0.210831	0.215028	0.208454	0.2133
22740	-1549.08	-1569.16	20.0803	0.177261	0.186939	0.195037	0.198332	0.215378	0.215973	0.229957	0.216893	0.225042	0.218922	0.229717	-1.73013	-1.67697	-1.63457	-1.61781	-1.53536	-1.5326	-1.46986	-1.52835	-1.49147	-1.51904	-1.47091	-1.24996	-1.37605	-1.29132	-1.31751	-1.34423	-1.37453	-1.3023	-1.44248	-1.53029	-1.51252	-1.56434	0.286518	0.252575	0.274908	0.267802	0.260741	0.252957	0.271906	0.236342	0.216472	0.220354	0.209226
22750	-1545.51	-1570.81	25.3017	0.224487	0.234728	0.245234	0.244191	0.240694	0.255332	0.247996	0.247101	0.227017	0.228919	0.247706	-1.49394	-1.44933	-1.40554	-1.40981	-1.42423	-1.36519	-1.39434	-1.39796	-1.48273	-1.47439	-1.39551	-1.11645	-1.14642	-1.13248	-1.08703	-1.14838	-1.09499	-1.14059	-1.21321	-1.27803	-1.32901	-1.27837	0.32744	0.317772	0.322234	0.337216	0.31715	0.334544	0.319632	0.29724	0.278586	0.26474	0.278491
22760	-1548.7	-1568.6	19.9002	0.120876	0.131429	0.123535	0.137539	0.132958	0.143939	0.14506	0.151373	0.141744	0.141583	0.136792	-2.11299	-2.02929	-2.09123	-1.98384	-2.01772	-1.93837	-1.93061	-1.88801	-1.95373	-1.95487	-1.9893	-1.36137	-1.44837	-1.42163	-1.52361	-1.57685	-1.54961	-1.58629	-1.57087	-1.70139	-1.78843	-1.78019	0.25631	0.234954	0.241321	0.217923	0.206625	0.21233	0.204684	0.207864	0.18243	0.167223	0.168607
22770	-1546.49	-1570.58	24.0952	0.123523	0.121166	0.111184	0.118482	0.125788	0.126114	0.129882	0.128587	0.126878	0.13303	0.129167	-2.09133	-2.11059	-2.19657	-2.13299	-2.07315	-2.07057	-2.04113	-2.05115	-2.06453	-2.01718	-2.04665	-1.31455	-1.37164	-1.42735	-1.51068	-1.47294	-1.5893	-1.57039	-1.59861	-1.67416	-1.67135	-1.62682	0.268596	0.253691	0.239944	0.22076	0.229251	0.204068	0.207964	0.202178	0.187465	0.187993	0.196553
22780	-1544.7	-1569.63	24.9274	0.132852	0.135224	0.155092	0.153995	0.141634	0.151091	0.144872	0.140997	0.149776	0.148403	0.147688	-2.01852	-2.00082	-1.86374	-1.87083	-1.95451	-1.88987	-1.9319	-1.95902	-1.89861	-1.90782	-1.91265	-1.43197	-1.42292	-1.48822	-1.47828	-1.54541	-1.55769	-1.55638	-1.56305	-1.62241	-1.59516	-1.56323	0.238838	0.24101	0.225773	0.22803	0.213224	0.210622	0.210898	0.209495	0.197422	0.202876	0.209458
22790	-1543	-1566.95	23.9408	0.162257	0.171919	0.184051	0.186457	0.198621	0.197155	0.187044	0.169104	0.1634	0.160311	0.160582	-1.81857	-1.76073	-1.69254	-1.67955	-1.61636	-1.62376	-1.67641	-1.77724	-1.81156	-1.83064	-1.82895	-1.27496	-1.29434	-1.37044	-1.40568	-1.50164	-1.47152	-1.5734	-1.56818	-1.60498	-1.56305	-1.57308	0.279441	0.274079	0.253995	0.245201	0.222764	0.229577	0.20734	0.208424	0.200894	0.209496	0.207405
22800	-1542.25	-1569.23	26.9811	0.154709	0.162677	0.164539	0.185244	0.195768	0.185707	0.189901	0.196762	0.197622	0.194752	0.204046	-1.86621	-1.81599	-1.80461	-1.68608	-1.63082	-1.68359	-1.66125	-1.62576	-1.6214	-1.63603	-1.58941	-1.35271	-1.32443	-1.36182	-1.3527	-1.36261	-1.39433	-1.40657	-1.36045	-1.3176	-1.36735	-1.38084	0.258539	0.265955	0.256195	0.258542	0.255991	0.247999	0.244981	0.256545	0.267778	0.25478	0.251367
22810	-1546.7	-1566.69	19.9833	0.153748	0.174792	0.186049	0.193296	0.182886	0.18024	0.183601	0.192913	0.196464	0.204042	0.198961	-1.87244	-1.74416	-1.68174	-1.64353	-1.69889	-1.71346	-1.69499	-1.64552	-1.62728	-1.58943	-1.61465	-1.25408	-1.25451	-1.30629	-1.36743	-1.54574	-1.63435	-1.61321	-1.55805	-1.5677	-1.56737	-1.63965	0.285339	0.285215	0.270822	0.25476	0.213153	0.19508	0.199248	0.210546	0.208524	0.208594	0.194049
22820	-1548.46	-1570.82	22.3548	0.23878	0.243823	0.239651	0.251115	0.278534	0.289627	0.287113	0.263683	0.289613	0.287764	0.304552	-1.43221	-1.41131	-1.42857	-1.38184	-1.27821	-1.23916	-1.24788	-1.33301	-1.23921	-1.24561	-1.18891	-1.12371	-1.14285	-1.22124	-1.23334	-1.2655	-1.30849	-1.27603	-1.33314	-1.42762	-1.5337	-1.51996	0.325072	0.318909	0.294864	0.291318	0.282098	0.270227	0.279143	0.263649	0.23988	0.215736	0.21872
22830	-1542.78	-1570.77	27.9876	0.26596	0.291205	0.285733	0.299353	0.307912	0.301029	0.313178	0.336198	0.324002	0.320543	0.321152	-1.32441	-1.23373	-1.2527	-1.20613	-1.17794	-1.20055	-1.16099	-1.09006	-1.12701	-1.13774	-1.13584	-1.04921	-1.03084	-1.04629	-1.03733	-1.05726	-1.05643	-1.10161	-1.10341	-1.17195	-1.16233	-1.20578	0.350215	0.356708	0.351238	0.354399	0.347406	0.347694	0.332337	0.331736	0.309761	0.312756	0.299458
22840	-1547.71	-1568.4	20.6968	0.172909	0.17312	0.171232	0.170809	0.187952	0.191197	0.190338	0.207864	0.215151	0.205271	0.187228	-1.75499	-1.75377	-1.76473	-1.76721	-1.67157	-1.65445	-1.65896	-1.57087	-1.53642	-1.58343	-1.67543	-1.21412	-1.34849	-1.33703	-1.45761	-1.4152	-1.49436	-1.51915	-1.54668	-1.45299	-1.44578	-1.441	0.29697	0.259631	0.262625	0.232791	0.242877	0.224392	0.218898	0.212953	0.233871	0.235563	0.236691
22850	-1551.5	-1567.27	15.7758	0.135935	0.140474	0.14612	0.136542	0.160208	0.158004	0.167184	0.173743	0.196134	0.174255	0.174816	-1.99558	-1.96273	-1.92332	-1.99112	-1.83128	-1.84514	-1.78866	-1.75018	-1.62895	-1.74724	-1.74402	-1.31936	-1.37928	-1.44316	-1.43596	-1.58015	-1.63848	-1.62282	-1.68235	-1.59855	-1.55837	-1.61759	0.267306	0.251759	0.23618	0.237886	0.205945	0.194276	0.197342	0.185936	0.20219	0.210479	0.198375
22860	-1543.24	-1567.8	24.566	0.193997	0.19108	0.201692	0.221546	0.211061	0.224464	0.210275	0.208517	0.219979	0.217532	0.226331	-1.63991	-1.65507	-1.60102	-1.50713	-1.55561	-1.49404	-1.55934	-1.56774	-1.51422	-1.52541	-1.48576	-1.19615	-1.23463	-1.31966	-1.36616	-1.36497	-1.46728	-1.44146	-1.39488	-1.38609	-1.372	-1.41749	0.302356	0.290943	0.267226	0.255086	0.255389	0.230553	0.236582	0.247863	0.250052	0.253599	0.242322
22870	-1546.95	-1569.13	22.1857	0.193846	0.18408	0.17906	0.180987	0.185082	0.176299	0.168972	0.185967	0.199824	0.205616	0.194268	-1.64069	-1.69238	-1.72003	-1.70933	-1.68696	-1.73557	-1.77802	-1.68218	-1.61032	-1.58175	-1.63852	-1.24272	-1.24089	-1.28307	-1.36507	-1.43287	-1.46761	-1.56223	-1.65836	-1.56033	-1.56273	-1.59776	0.288598	0.289125	0.277186	0.255364	0.238623	0.230475	0.209668	0.190452	0.210067	0.209563	0.202349
22880	-1546.59	-1569.92	23.3271	0.160968	0.157246	0.159228	0.167913	0.180364	0.194155	0.208007	0.209875	0.214555	0.21364	0.185905	-1.82655	-1.84995	-1.83742	-1.78431	-1.71278	-1.6391	-1.57018	-1.56124	-1.53919	-1.54346	-1.68252	-1.36517	-1.42374	-1.42724	-1.40371	-1.4661	-1.54466	-1.57192	-1.53196	-1.45925	-1.49604	-1.51316	0.255339	0.240812	0.23997	0.245683	0.230823	0.213384	0.207646	0.216111	0.23241	0.224016	0.220212
22890	-1552.28	-1568.67	16.3889	0.125929	0.134422	0.138908	0.1423	0.142728	0.152739	0.163619	0.193812	0.197468	0.202081	0.199317	-2.07203	-2.00677	-1.97394	-1.94982	-1.94681	-1.87902	-1.81022	-1.64087	-1.62218	-1.59909	-1.61286	-1.32395	-1.4485	-1.42667	-1.50879	-1.53488	-1.48975	-1.48038	-1.6314	-1.7564	-1.78765	-1.7875	0.266083	0.234922	0.240107	0.221178	0.215482	0.22543	0.22755	0.195656	0.172666	0.167352	0.167378
22900	-1543.63	-1570.86	27.2354	0.145694	0.144245	0.14533	0.141077	0.139629	0.151367	0.16511	0.173229	0.167342	0.161158	0.159485	-1.92625	-1.93624	-1.92875	-1.95845	-1.96877	-1.88805	-1.80115	-1.75314	-1.78772	-1.82537	-1.8358	-1.39331	-1.45485	-1.50475	-1.53533	-1.52748	-1.47958	-1.51046	-1.47638	-1.43246	-1.4495	-1.41848	0.248253	0.233436	0.222073	0.215384	0.217082	0.227733	0.220808	0.228464	0.238722	0.234688	0.242081
22910	-1543.65	-1570.19	26.537	0.149337	0.151781	0.145861	0.135179	0.140464	0.143237	0.147075	0.158683	0.169049	0.167343	0.176372	-1.90155	-1.88532	-1.9251	-2.00115	-1.9628	-1.94325	-1.91681	-1.84085	-1.77757	-1.78771	-1.73516	-1.34866	-1.42596	-1.43717	-1.50062	-1.52635	-1.53642	-1.51649	-1.46044	-1.46852	-1.42193	-1.40103	0.259588	0.240277	0.237599	0.222991	0.217327	0.215151	0.219482	0.232135	0.230267	0.241247	0.246343
22920	-1543.91	-1569.23	25.3204	0.133809	0.132487	0.136117	0.131372	0.132412	0.125005	0.129503	0.132544	0.127801	0.130809	0.13015	-2.01134	-2.02127	-1.99424	-2.02972	-2.02184	-2.0794	-2.04405	-2.02084	-2.05728	-2.03402	-2.03907	-1.39796	-1.39781	-1.45113	-1.5275	-1.60822	-1.68998	-1.67104	-1.58295	-1.57318	-1.48398	-1.51752	0.2471	0.247137	0.234305	0.217077	0.200244	0.184524	0.188051	0.205369	0.207385	0.226735	0.219254
22930	-1542.63	-1570.02	27.3928	0.241305	0.23764	0.239771	0.247984	0.258349	0.23966	0.24408	0.241366	0.23662	0.247333	0.232506	-1.4217	-1.437	-1.42807	-1.39439	-1.35344	-1.42853	-1.41026	-1.42144	-1.4413	-1.39702	-1.45884	-1.06827	-1.12561	-1.17123	-1.20767	-1.22026	-1.22326	-1.30189	-1.34264	-1.28087	-1.28897	-1.28349	0.343601	0.324453	0.309985	0.298892	0.295153	0.294269	0.272018	0.261155	0.277797	0.275555	0.27707
22940	-1548.03	-1569.27	21.2319	0.125462	0.127757	0.12094	0.120295	0.124883	0.128818	0.127036	0.125346	0.139242	0.142754	0.133677	-2.07575	-2.05763	-2.11246	-2.11781	-2.08038	-2.04936	-2.06329	-2.07668	-1.97154	-1.94663	-2.01233	-1.42057	-1.43774	-1.60607	-1.61091	-1.61881	-1.69578	-1.6457	-1.59698	-1.51642	-1.46456	-1.3888	0.241575	0.237464	0.200674	0.199705	0.198135	0.183456	0.192878	0.202508	0.219497	0.23118	0.249376
22950	-1549.61	-1570.22	20.604	0.198317	0.201758	0.219639	0.20713	0.222255	0.234326	0.224968	0.242184	0.262474	0.261373	0.245216	-1.61789	-1.60068	-1.51577	-1.57441	-1.50393	-1.45104	-1.4918	-1.41806	-1.3376	-1.34181	-1.40562	-1.22155	-1.32777	-1.2617	-1.21728	-1.27911	-1.25415	-1.29472	-1.23479	-1.27399	-1.14996	-1.16639	0.294773	0.265067	0.283173	0.296034	0.278285	0.285318	0.273975	0.290896	0.279714	0.316649	0.311488
22960	-1547.75	-1568.19	20.4401	0.164454	0.167233	0.187035	0.202958	0.233212	0.227262	0.24327	0.256424	0.255776	0.253316	0.233808	-1.80513	-1.78837	-1.67646	-1.59475	-1.45581	-1.48165	-1.41358	-1.36092	-1.36345	-1.37312	-1.45326	-1.31262	-1.30434	-1.31383	-1.41461	-1.37974	-1.30407	-1.27175	-1.24553	-1.1985	-1.25615	-1.19219	0.269115	0.27135	0.268788	0.24302	0.251643	0.271425	0.280341	0.287788	0.301647	0.284749	0.303555
22970	-1551.91	-1571.16	19.2504	0.122405	0.129193	0.131771	0.136562	0.142377	0.148088	0.180187	0.175181	0.186671	0.178487	0.190927	-2.10042	-2.04644	-2.02669	-1.99098	-1.94927	-1.90995	-1.71376	-1.74194	-1.67841	-1.72324	-1.65586	-1.41455	-1.37019	-1.42404	-1.44834	-1.43357	-1.42371	-1.46548	-1.39374	-1.28234	-1.33281	-1.40247	0.243036	0.254058	0.24074	0.234961	0.238457	0.24082	0.230968	0.248146	0.277387	0.263736	0.245989
22980	-1553.22	-1570.2	16.9738	0.115089	0.110682	0.12345	0.117593	0.113319	0.121058	0.122641	0.136134	0.139909	0.141497	0.138133	-2.16205	-2.20109	-2.09192	-2.14053	-2.17755	-2.11148	-2.09849	-1.99412	-1.96676	-1.95548	-1.97954	-1.37604	-1.41366	-1.46027	-1.41508	-1.48253	-1.60622	-1.71578	-1.84262	-1.79089	-1.70979	-1.61473	0.252578	0.243251	0.232174	0.242907	0.227063	0.200644	0.179823	0.158402	0.166812	0.180904	0.198944
22990	-1550.2	-1569.91	19.7093	0.116512	0.118233	0.131001	0.140087	0.130706	0.123806	0.123262	0.134147	0.138687	0.149592	0.140987	-2.14976	-2.1351	-2.03255	-1.96549	-2.0348	-2.08904	-2.09344	-2.00882	-1.97554	-1.89984	-1.95909	-1.46799	-1.5975	-1.62498	-1.63682	-1.73537	-1.79276	-1.79313	-1.76959	-1.74581	-1.81516	-1.71548	0.230389	0.202403	0.196916	0.194597	0.176335	0.1665	0.166439	0.170402	0.174504	0.162812	0.179877
23000	-1546.02	-1570.87	24.8519	0.1234	0.126808	0.131727	0.14244	0.141903	0.139703	0.132857	0.126488	0.118209	0.116865	0.107915	-2.09232	-2.06508	-2.02703	-1.94883	-1.95261	-1.96824	-2.01848	-2.0676	-2.1353	-2.14673	-2.22641	-1.31937	-1.32671	-1.43144	-1.43434	-1.45776	-1.51876	-1.51174	-1.48006	-1.42055	-1.38009	-1.454	0.267303	0.265348	0.238966	0.238272	0.232757	0.218984	0.220525	0.227624	0.24158	0.251555	0.233634
23010	-1548.88	-1566.98	18.1006	0.1589	0.161803	0.184892	0.202211	0.194034	0.189303	0.187543	0.161546	0.160083	0.168007	0.162341	-1.83948	-1.82138	-1.68798	-1.59844	-1.63972	-1.6644	-1.67375	-1.82296	-1.83207	-1.78375	-1.81805	-1.26429	-1.29006	-1.33907	-1.35239	-1.47542	-1.49941	-1.4682	-1.5915	-1.64375	-1.5717	-1.54542	0.282439	0.275253	0.262089	0.258622	0.228684	0.223261	0.230341	0.203619	0.193255	0.207691	0.213222
23020	-1551.86	-1567.05	15.185	0.12409	0.142692	0.163121	0.152164	0.146852	0.145725	0.145188	0.146834	0.130607	0.112671	0.107478	-2.08675	-1.94707	-1.81326	-1.8828	-1.91833	-1.92603	-1.92972	-1.91845	-2.03557	-2.18328	-2.23047	-1.30634	-1.35295	-1.39942	-1.52059	-1.60252	-1.65338	-1.58999	-1.63462	-1.58713	-1.58316	-1.56929	0.270808	0.258476	0.246741	0.218583	0.201389	0.191401	0.203927	0.195026	0.204511	0.205326	0.208194
23030	-1549.42	-1567.76	18.3375	0.1538	0.146654	0.143949	0.14677	0.157433	0.162269	0.167747	0.142844	0.126028	0.139348	0.131447	-1.8721	-1.91968	-1.9383	-1.91889	-1.84876	-1.8185	-1.7853	-1.946	-2.07125	-1.97078	-2.02915	-1.30246	-1.4	-1.45015	-1.57003	-1.60583	-1.61533	-1.62957	-1.67237	-1.68406	-1.7198	-1.73856	0.271862	0.246598	0.234534	0.208038	0.200724	0.198826	0.196014	0.187802	0.185619	0.179103	0.175773
23040	-1545.87	-1569.91	24.0459	0.134789	0.144669	0.156785	0.142805	0.151926	0.162489	0.176255	0.172555	0.163534	0.162915	0.15319	-2.00405	-1.93331	-1.85288	-1.94628	-1.88436	-1.81715	-1.73582	-1.75704	-1.81074	-1.81453	-1.87608	-1.29559	-1.30927	-1.3243	-1.33528	-1.422	-1.46731	-1.43851	-1.47901	-1.47957	-1.51461	-1.54646	0.273737	0.270018	0.26599	0.263084	0.241231	0.230544	0.237281	0.227864	0.227736	0.219894	0.213001
23050	-1545.43	-1568.33	22.9023	0.180536	0.185606	0.184574	0.190615	0.178143	0.183724	0.172356	0.171342	0.170782	0.167251	0.180818	-1.71183	-1.68413	-1.6897	-1.6575	-1.72517	-1.69432	-1.75819	-1.76409	-1.76737	-1.78826	-1.71026	-1.25664	-1.30165	-1.35077	-1.43399	-1.54539	-1.48087	-1.46516	-1.58545	-1.57193	-1.52074	-1.48155	0.284609	0.272082	0.259042	0.238357	0.213228	0.22744	0.231042	0.204855	0.207644	0.21855	0.227284
