Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
36950	-1569.69	-1572.01	2.32452	0.2805466	0.1934638	0.0870828	0.1934638
36960	-1571.07	-1572.89	1.82077	0.3495314	0.2668952	0.08263613	0.2668952
36970	-1570.4	-1572.45	2.05752	0.3057188	0.2100488	0.09567003	0.2100488
36980	-1570.37	-1572.32	1.94505	0.3380069	0.2643588	0.07364809	0.2643588
36990	-1570.26	-1572.38	2.12199	0.3145527	0.2504835	0.06406919	0.2504835
37000	-1570.07	-1572.09	2.01746	0.3272801	0.2523422	0.07493783	0.2523422
37010	-1570.49	-1572.4	1.9191	0.3412653	0.2667339	0.07453145	0.2667339
37020	-1569.85	-1572.1	2.25527	0.2850429	0.193019	0.09202388	0.193019
37030	-1571.7	-1573.69	1.98326	0.3014889	0.1927791	0.1087098	0.1927791
37040	-1571.71	-1573.55	1.8395	0.3280669	0.2274015	0.1006654	0.2274015
37050	-1570.01	-1572.36	2.34384	0.2725479	0.1776092	0.09493868	0.1776092
37060	-1570.24	-1572.6	2.35391	0.2844894	0.2175916	0.06689774	0.2175916
37070	-1569.62	-1571.84	2.22038	0.2960652	0.2132696	0.08279553	0.2132696
37080	-1570.27	-1572.39	2.12648	0.3138935	0.2499965	0.06389699	0.2499965
37090	-1569.66	-1571.91	2.25541	0.295527	0.2199843	0.07554273	0.2199843
37100	-1571.07	-1573.39	2.32751	0.2635808	0.1552916	0.1082892	0.1552916
37110	-1570.14	-1572.6	2.46226	0.270739	0.1974694	0.07326955	0.1974694
37120	-1569.85	-1572.25	2.40539	0.2768328	0.2009321	0.07590066	0.2009321
37130	-1572.01	-1574.26	2.2573	0.2864984	0.2340244	0.05247403	0.2340244
37140	-1570.43	-1572.37	1.94596	0.3296071	0.2440831	0.08552394	0.2440831
37150	-1570.38	-1572.56	2.18866	0.2861373	0.1862741	0.09986323	0.1862741
37160	-1570.06	-1572.4	2.33395	0.2870783	0.218523	0.06855537	0.218523
37170	-1571.7	-1574.38	2.68045	0.2457962	0.1760859	0.06971036	0.1760859
37180	-1570.59	-1572.54	1.95008	0.3237113	0.2324691	0.09124223	0.2324691
37190	-1569.7	-1571.85	2.14842	0.3082146	0.2303564	0.07785815	0.2303564
37200	-1570.79	-1572.8	2.00346	0.3290072	0.2697466	0.05926059	0.2697466
37210	-1570.76	-1573.35	2.58752	0.2448529	0.1477574	0.09709548	0.1477574
37220	-1570.63	-1572.54	1.91425	0.3441033	0.2758367	0.06826666	0.2758367
37230	-1569.92	-1572.15	2.2245	0.2877495	0.1945846	0.09316492	0.1945846
37240	-1574.19	-1575.77	1.57695	0.3542856	0.2466898	0.1075958	0.2466898
37250	-1569.65	-1571.84	2.18865	0.3030829	0.2253832	0.07769976	0.2253832
37260	-1572.46	-1574.66	2.19332	0.2894376	0.240025	0.04941259	0.240025
37270	-1571.72	-1573.67	1.95498	0.3059344	0.1982561	0.1076783	0.1982561
37280	-1571.25	-1573.19	1.93411	0.3357103	0.2801363	0.05557402	0.2801363
37290	-1570.29	-1572.49	2.20221	0.2853939	0.186454	0.09893989	0.186454
37300	-1569.81	-1572.2	2.39344	0.278143	0.2018667	0.07627626	0.2018667
37310	-1571.1	-1573.65	2.54315	0.2445584	0.1403146	0.1042437	0.1403146
37320	-1570.28	-1572.62	2.34607	0.2854053	0.2191601	0.06624523	0.2191601
37330	-1570.29	-1572.8	2.50986	0.2552261	0.1615612	0.09366484	0.1615612
37340	-1571.04	-1572.87	1.82899	0.3563186	0.286498	0.06982053	0.286498
37350	-1574.07	-1575.54	1.46205	0.4090144	0.3546578	0.05435663	0.3546578
37360	-1572.64	-1575.27	2.62851	0.2490549	0.1882658	0.06078911	0.1882658
37370	-1571.11	-1573.2	2.09247	0.291245	0.184991	0.1062541	0.184991
37380	-1571.6	-1573.88	2.28096	0.2867637	0.2318634	0.05490025	0.2318634
37390	-1570.24	-1572.59	2.35519	0.2843356	0.2173635	0.06697212	0.2173635
37400	-1569.96	-1572.15	2.1918	0.3055176	0.2373682	0.06814944	0.2373682
37410	-1569.86	-1572.32	2.45394	0.2677192	0.184297	0.0834222	0.184297
37420	-1569.99	-1572.04	2.04865	0.3168244	0.2323562	0.08446819	0.2323562
37430	-1570.65	-1573.01	2.35952	0.2828669	0.2198496	0.06301725	0.2198496
37440	-1570.05	-1572.41	2.35763	0.284061	0.2145281	0.06953289	0.2145281
37450	-1570.82	-1572.75	1.93199	0.3231208	0.2289438	0.09417699	0.2289438
37460	-1572.44	-1574.31	1.86704	0.3284543	0.2818616	0.04659271	0.2818616
37470	-1569.75	-1571.87	2.12593	0.3113923	0.2339631	0.07742924	0.2339631
37480	-1570.87	-1573.51	2.64181	0.2492206	0.1724268	0.07679377	0.1724268
37490	-1569.82	-1572	2.17604	0.2966063	0.2071097	0.08949661	0.2071097
37500	-1570.59	-1573.07	2.47262	0.2543619	0.1538019	0.1005599	0.1538019
37510	-1570.78	-1573.4	2.61151	0.2530835	0.1782593	0.07482412	0.1782593
37520	-1569.69	-1571.96	2.26701	0.2868187	0.1989325	0.08788623	0.1989325
37530	-1571.08	-1573.51	2.42388	0.2741997	0.2124791	0.06172059	0.2124791
37540	-1571.15	-1573.56	2.40736	0.2552936	0.1469752	0.1083183	0.1469752
37550	-1570.77	-1573.27	2.50295	0.2503579	0.1485913	0.1017666	0.1485913
37560	-1569.97	-1572.22	2.25296	0.2974747	0.229225	0.06824966	0.229225
37570	-1570.09	-1572.12	2.02642	0.3188792	0.2333471	0.08553215	0.2333471
37580	-1570.92	-1573.57	2.65157	0.2401218	0.1459564	0.09416533	0.1459564
37590	-1569.79	-1571.9	2.10787	0.3143102	0.237895	0.0764152	0.237895
37600	-1570.14	-1572.21	2.06986	0.3220843	0.2546633	0.06742103	0.2546633
37610	-1573.15	-1576.07	2.91759	0.2196075	0.140398	0.07920952	0.140398
37620	-1570.12	-1572.32	2.20443	0.3037236	0.2380115	0.06571216	0.2380115
37630	-1569.64	-1571.84	2.20097	0.3015793	0.2240391	0.07754016	0.2240391
37640	-1570.03	-1572.07	2.03472	0.318846	0.2346158	0.08423021	0.2346158
37650	-1570.1	-1572.12	2.01689	0.3281302	0.2549295	0.07320064	0.2549295
37660	-1569.89	-1572.24	2.35051	0.2737405	0.1813719	0.09236868	0.1813719
37670	-1570	-1572.28	2.28469	0.2933686	0.2250723	0.06829626	0.2250723
37680	-1569.77	-1571.89	2.1174	0.3092112	0.2265222	0.08268903	0.2265222
37690	-1570.73	-1572.84	2.11103	0.2926949	0.1901737	0.1025212	0.1901737
37700	-1573.2	-1575.21	2.00363	0.2862403	0.1647186	0.1215217	0.1647186
37710	-1570.11	-1572.57	2.46309	0.2704868	0.1965356	0.0739512	0.1965356
37720	-1572.07	-1574.13	2.0601	0.307441	0.2581243	0.04931672	0.2581243
37730	-1569.64	-1571.91	2.26236	0.288787	0.2028682	0.08591876	0.2028682
37740	-1571.74	-1573.6	1.85799	0.3423824	0.2901038	0.05227856	0.2901038
37750	-1569.84	-1572	2.15909	0.3094785	0.2384205	0.07105802	0.2384205
37760	-1570.19	-1572.3	2.11218	0.2998326	0.2050448	0.09478785	0.2050448
37770	-1570.51	-1572.54	2.02595	0.3274906	0.2649679	0.06252264	0.2649679
37780	-1570.01	-1572.36	2.347	0.2722055	0.1772838	0.0949217	0.1772838
37790	-1572.56	-1575.17	2.60959	0.2510043	0.1906243	0.06038004	0.1906243
37800	-1570.22	-1572.47	2.24295	0.2984468	0.2337428	0.06470401	0.2337428
37810	-1570.22	-1572.27	2.04863	0.3106156	0.2189606	0.09165496	0.2189606
37820	-1574.08	-1575.61	1.53093	0.3503177	0.3111815	0.03913627	0.3111815
37830	-1570.72	-1572.78	2.05861	0.3210851	0.2619393	0.05914576	0.2619393
37840	-1569.88	-1572.14	2.26067	0.2837585	0.1909236	0.09283487	0.1909236
37850	-1569.76	-1572.17	2.41375	0.2726302	0.1896754	0.08295473	0.1896754
37860	-1569.68	-1571.95	2.26877	0.286897	0.1994085	0.08748856	0.1994085
37870	-1569.87	-1572.17	2.30589	0.2787443	0.1862226	0.09252164	0.1862226
37880	-1570.02	-1572.1	2.07346	0.3212613	0.2511342	0.07012711	0.2511342
37890	-1569.7	-1572.04	2.34768	0.2781054	0.1914448	0.08666061	0.1914448
37900	-1569.68	-1571.84	2.15557	0.3063544	0.2268532	0.07950116	0.2268532
37910	-1570.81	-1573.33	2.51855	0.2488673	0.147252	0.1016153	0.147252
37920	-1572.11	-1574.22	2.10784	0.2805509	0.1649073	0.1156436	0.1649073
37930	-1570.02	-1572.14	2.12044	0.3015117	0.2097217	0.09178994	0.2097217
37940	-1570.3	-1572.3	2.00097	0.3316972	0.2637327	0.06796451	0.2637327
37950	-1573.36	-1576.25	2.89734	0.2224359	0.1484471	0.07398885	0.1484471
37960	-1569.62	-1571.95	2.32204	0.2852987	0.2055571	0.07974156	0.2055571
37970	-1570.36	-1572.7	2.33645	0.2864182	0.2213477	0.0650705	0.2213477
37980	-1570.09	-1572.44	2.34649	0.2711912	0.1748874	0.09630383	0.1748874
37990	-1570.13	-1572.18	2.04962	0.3247752	0.2559368	0.06883836	0.2559368
38000	-1570.22	-1572.35	2.12575	0.3141453	0.2495894	0.0645559	0.2495894
38010	-1570.19	-1572.23	2.03985	0.31312	0.2229793	0.09014065	0.2229793
38020	-1570.19	-1572.73	2.54576	0.2567606	0.1722043	0.08455625	0.1722043
38030	-1570.86	-1573.51	2.64385	0.2489078	0.1717947	0.07711315	0.1717947
38040	-1570.63	-1572.78	2.14593	0.2888755	0.1866078	0.1022677	0.1866078
38050	-1571.15	-1573.64	2.49416	0.2664839	0.2025976	0.06388631	0.2025976
38060	-1569.77	-1572.19	2.41337	0.2742363	0.1943263	0.07991002	0.1943263
38070	-1571.03	-1573.6	2.56822	0.2433949	0.1411232	0.1022717	0.1411232
38080	-1570.29	-1572.25	1.96006	0.3352821	0.2603815	0.07490059	0.2603815
38090	-1569.95	-1572.17	2.22812	0.2868888	0.1932015	0.09368736	0.1932015
38100	-1570.3	-1572.62	2.31409	0.2720617	0.1723376	0.09972409	0.1723376
38110	-1570.09	-1572.58	2.49404	0.2594668	0.1696996	0.08976719	0.1696996
38120	-1570.9	-1573.51	2.61019	0.2535664	0.1806553	0.07291115	0.1806553
38130	-1569.63	-1571.85	2.2113	0.2966394	0.213005	0.08363441	0.213005
38140	-1570.91	-1573.04	2.13117	0.309356	0.2521742	0.05718181	0.2521742
38150	-1572.49	-1574.28	1.79422	0.3399963	0.2931629	0.04683337	0.2931629
38160	-1569.72	-1572.02	2.30031	0.2903433	0.2161703	0.07417295	0.2161703
38170	-1570.75	-1572.62	1.86722	0.3464815	0.2683548	0.07812668	0.2683548
38180	-1570.48	-1572.48	2.00323	0.3311301	0.2672108	0.06391934	0.2672108
38190	-1569.89	-1571.99	2.10517	0.3074708	0.2204484	0.0870224	0.2204484
38200	-1571.23	-1573.41	2.18036	0.2786307	0.1694748	0.1091559	0.1694748
38210	-1569.62	-1571.85	2.23556	0.293715	0.2102118	0.08350319	0.2102118
38220	-1570.11	-1572.21	2.0995	0.3034249	0.2108738	0.09255108	0.2108738
38230	-1570.11	-1572.27	2.16062	0.3096097	0.2437671	0.06584266	0.2437671
38240	-1570.49	-1572.79	2.29854	0.2906417	0.2277479	0.0628938	0.2277479
38250	-1570.57	-1572.89	2.31885	0.2688148	0.1657738	0.103041	0.1657738
38260	-1569.63	-1571.92	2.29038	0.2901789	0.2124337	0.07774517	0.2124337
38270	-1570.71	-1572.58	1.87463	0.3469082	0.2710728	0.0758354	0.2710728
38280	-1570.7	-1572.59	1.88473	0.3475953	0.2761906	0.07140472	0.2761906
38290	-1569.64	-1571.95	2.30941	0.2836229	0.1984477	0.08517519	0.1984477
38300	-1569.82	-1571.91	2.08845	0.3155102	0.2366227	0.07888759	0.2366227
38310	-1570.04	-1572.06	2.01965	0.3259109	0.2489536	0.07695727	0.2489536
38320	-1569.81	-1572.12	2.30692	0.2900591	0.2179067	0.07215241	0.2179067
38330	-1571	-1572.83	1.83186	0.3553091	0.2837736	0.07153553	0.2837736
38340	-1570.3	-1572.57	2.2743	0.2764962	0.1767678	0.0997284	0.1767678
38350	-1570.44	-1573.04	2.59876	0.2515745	0.1683436	0.08323081	0.1683436
38360	-1572.13	-1573.84	1.70642	0.3723064	0.3148983	0.05740815	0.3148983
38370	-1569.92	-1571.99	2.06916	0.3205639	0.2464091	0.07415473	0.2464091
38380	-1569.67	-1571.96	2.28867	0.2913621	0.2159136	0.07544846	0.2159136
38390	-1570.55	-1572.63	2.07566	0.3197298	0.2589054	0.06082434	0.2589054
38400	-1571.2	-1573.04	1.83877	0.3383632	0.2469098	0.09145339	0.2469098
38410	-1570.84	-1572.69	1.85126	0.349581	0.2726382	0.07694283	0.2726382
38420	-1570.37	-1572.76	2.38968	0.2799756	0.2133133	0.0666623	0.2133133
38430	-1570.05	-1572.42	2.37302	0.2820989	0.2120139	0.070085	0.2120139
38440	-1570.35	-1572.45	2.09393	0.3181599	0.2550267	0.0631332	0.2550267
38450	-1570.6	-1573.21	2.60695	0.2527506	0.1747771	0.07797355	0.1747771
38460	-1570.56	-1573.17	2.60956	0.2468922	0.156899	0.08999325	0.156899
38470	-1570.01	-1572.49	2.47675	0.2619017	0.1729698	0.0889319	0.1729698
38480	-1573.48	-1575.66	2.18323	0.263645	0.1376104	0.1260346	0.1376104
38490	-1570.64	-1572.53	1.88706	0.3452974	0.2697596	0.0755378	0.2697596
38500	-1569.86	-1571.94	2.07504	0.3176415	0.2393313	0.07831018	0.2393313
38510	-1570.07	-1572.59	2.5132	0.2594771	0.1732647	0.08621235	0.1732647
38520	-1570.37	-1572.78	2.41274	0.2616647	0.1624041	0.09926053	0.1624041
38530	-1572.07	-1573.84	1.76524	0.3563134	0.3041526	0.05216082	0.3041526
38540	-1569.72	-1571.9	2.18579	0.2977173	0.211167	0.08655036	0.211167
38550	-1569.72	-1572.01	2.28854	0.2835168	0.1946283	0.08888848	0.1946283
38560	-1569.67	-1571.98	2.30298	0.283146	0.1961329	0.08701307	0.1961329
38570	-1569.73	-1571.99	2.25131	0.2878095	0.1987309	0.08907866	0.1987309
38580	-1570.42	-1572.6	2.18107	0.2866615	0.1864064	0.1002551	0.1864064
38590	-1569.99	-1572.05	2.05702	0.3145929	0.2287129	0.08588001	0.2287129
38600	-1574.1	-1576.78	2.67913	0.2191838	0.09434941	0.1248344	0.09434941
38610	-1569.73	-1572.03	2.29387	0.2826208	0.1933704	0.08925038	0.1933704
38620	-1570.3	-1572.79	2.49108	0.2562762	0.161187	0.09508924	0.161187
38630	-1570.26	-1572.42	2.15651	0.2920531	0.1945762	0.09747693	0.1945762
38640	-1570.15	-1572.29	2.13741	0.3127035	0.2472704	0.06543317	0.2472704
38650	-1570.49	-1572.4	1.91828	0.3411865	0.2662796	0.07490681	0.2662796
38660	-1569.66	-1571.96	2.29319	0.2845157	0.1977921	0.0867236	0.1977921
38670	-1570.7	-1573.01	2.30621	0.2688775	0.1642588	0.1046187	0.1642588
38680	-1570.82	-1572.72	1.8996	0.3311476	0.2406562	0.09049142	0.2406562
38690	-1570.54	-1572.5	1.95683	0.3380466	0.2723066	0.06574	0.2723066
38700	-1570.46	-1572.4	1.94227	0.32953	0.2433584	0.08617167	0.2433584
38710	-1570.14	-1572.17	2.02821	0.3168646	0.2292427	0.08762192	0.2292427
38720	-1569.68	-1571.93	2.25315	0.2890274	0.2018818	0.08714562	0.2018818
38730	-1569.93	-1571.99	2.05331	0.3185424	0.2371777	0.08136467	0.2371777
38740	-1571.17	-1573	1.83666	0.3554577	0.2919854	0.06347225	0.2919854
38750	-1570.12	-1572.43	2.30632	0.2905538	0.2235252	0.06702858	0.2235252
38760	-1569.94	-1572.28	2.34333	0.2736521	0.1800799	0.09357222	0.1800799
38770	-1570.68	-1572.57	1.88855	0.339275	0.2558171	0.08345792	0.2558171
38780	-1570.19	-1572.36	2.17618	0.2903274	0.1935181	0.09680931	0.1935181
38790	-1569.91	-1571.97	2.06223	0.3169547	0.2350208	0.08193393	0.2350208
38800	-1571.67	-1573.51	1.83624	0.3482434	0.2942875	0.05395592	0.2942875
38810	-1572.96	-1574.54	1.58153	0.3882823	0.3090115	0.07927077	0.3090115
38820	-1569.61	-1571.91	2.29144	0.2865707	0.2026012	0.0839695	0.2026012
38830	-1572.16	-1573.92	1.76645	0.3538417	0.3029286	0.05091309	0.3029286
38840	-1569.69	-1572.07	2.37794	0.277739	0.1964258	0.08131321	0.1964258
38850	-1570.71	-1573.1	2.39083	0.260379	0.1564156	0.1039635	0.1564156
38860	-1570.11	-1572.13	2.02599	0.3274653	0.2559529	0.0715124	0.2559529
38870	-1570.03	-1572.44	2.41121	0.2660685	0.1725367	0.09353181	0.1725367
38880	-1570.83	-1573.03	2.20147	0.3008566	0.2424472	0.05840945	0.2424472
38890	-1570.13	-1572.15	2.0148	0.3204951	0.2350649	0.08543022	0.2350649
38900	-1569.71	-1572.08	2.37169	0.2757411	0.1897661	0.08597508	0.1897661
38910	-1570.81	-1573.43	2.61908	0.2427803	0.1475257	0.09525462	0.1475257
38920	-1570.75	-1573.09	2.33546	0.2654176	0.1604101	0.1050074	0.1604101
38930	-1570.44	-1572.46	2.01769	0.3290801	0.2651285	0.06395154	0.2651285
38940	-1570.81	-1573.45	2.6425	0.2419985	0.1494601	0.09253842	0.1494601
38950	-1569.83	-1571.92	2.08601	0.3165048	0.238756	0.07774883	0.238756
38960	-1571.53	-1573.31	1.77836	0.3640387	0.301661	0.06237771	0.301661
38970	-1569.75	-1572.15	2.40407	0.2729141	0.1884811	0.08443299	0.1884811
38980	-1571.27	-1573.22	1.95231	0.3117397	0.2091989	0.1025408	0.2091989
38990	-1570.34	-1572.58	2.23126	0.2810843	0.1810316	0.1000527	0.1810316
39000	-1570.67	-1572.56	1.89326	0.3465696	0.2757976	0.07077197	0.2757976
39010	-1570.68	-1572.69	2.01169	0.3286081	0.2680956	0.06051255	0.2680956
39020	-1569.81	-1572.23	2.41606	0.2747387	0.1966837	0.07805503	0.1966837
39030	-1570.62	-1572.51	1.89018	0.3423532	0.2630215	0.07933171	0.2630215
39040	-1569.84	-1572.15	2.31043	0.2897161	0.2180414	0.07167466	0.2180414
39050	-1570.29	-1572.59	2.30252	0.2734226	0.173792	0.09963053	0.173792
39060	-1569.96	-1572.11	2.14999	0.2978181	0.205958	0.09186011	0.205958
39070	-1570.33	-1572.76	2.43521	0.2602083	0.1622308	0.09797756	0.1622308
39080	-1571.43	-1573.27	1.83524	0.3525957	0.2949193	0.05767638	0.2949193
39090	-1571.93	-1573.89	1.96453	0.321674	0.2720453	0.04962874	0.2720453
39100	-1569.85	-1571.95	2.09335	0.3111449	0.2268581	0.08428675	0.2268581
39110	-1570.28	-1572.27	1.99341	0.3212077	0.2333506	0.08785709	0.2333506
39120	-1571.02	-1573.66	2.64013	0.2500268	0.1760596	0.07396727	0.1760596
39130	-1570.27	-1572.61	2.33311	0.287004	0.2210823	0.06592169	0.2210823
39140	-1569.63	-1571.91	2.28655	0.2865489	0.2016403	0.08490859	0.2016403
39150	-1570.46	-1572.61	2.1526	0.2900303	0.1898411	0.1001893	0.1898411
39160	-1571.03	-1573.01	1.98167	0.3301981	0.2732887	0.05690939	0.2732887
39170	-1572.08	-1574.55	2.46474	0.2660397	0.2086838	0.05735589	0.2086838
39180	-1570.23	-1572.24	2.00544	0.3308527	0.261391	0.06946169	0.261391
39190	-1571.03	-1573.29	2.26396	0.2705904	0.1626139	0.1079764	0.1626139
39200	-1571.57	-1573.34	1.77011	0.3654134	0.302691	0.06272238	0.302691
39210	-1571.44	-1573.22	1.77759	0.3521435	0.2657741	0.08636936	0.2657741
39220	-1572.36	-1575.07	2.71268	0.225052	0.1156172	0.1094348	0.1156172
39230	-1573.09	-1575.88	2.79953	0.2162227	0.1049194	0.1113033	0.1049194
39240	-1570.27	-1572.35	2.07909	0.3205985	0.2559455	0.06465295	0.2559455
39250	-1570.22	-1572.19	1.97344	0.3311471	0.2524027	0.07874443	0.2524027
39260	-1570.16	-1572.36	2.20197	0.287127	0.190124	0.09700296	0.190124
39270	-1570.52	-1573.02	2.49822	0.2531159	0.154562	0.09855391	0.154562
39280	-1569.86	-1572.23	2.36895	0.2725604	0.1814512	0.09110915	0.1814512
39290	-1570.18	-1572.33	2.1487	0.2943281	0.1983383	0.09598979	0.1983383
39300	-1572.03	-1573.76	1.72983	0.3512047	0.2577999	0.09340482	0.2577999
39310	-1570.42	-1572.36	1.9377	0.3327538	0.2495992	0.08315461	0.2495992
39320	-1572.66	-1574.34	1.67954	0.3526487	0.2546316	0.09801711	0.2546316
39330	-1570.08	-1572.12	2.03619	0.3166913	0.2300759	0.08661544	0.2300759
39340	-1571.04	-1572.96	1.92062	0.3214212	0.2242185	0.09720268	0.2242185
39350	-1570.67	-1572.8	2.1324	0.2903681	0.1880186	0.1023494	0.1880186
39360	-1569.93	-1572.39	2.45989	0.2647015	0.1772424	0.08745914	0.1772424
39370	-1570.71	-1572.74	2.02905	0.325622	0.2659574	0.05966461	0.2659574
39380	-1571.31	-1573.09	1.77912	0.3611712	0.2858083	0.07536295	0.2858083
39390	-1570.38	-1572.46	2.07723	0.302587	0.2061771	0.09640989	0.2061771
39400	-1570.47	-1572.4	1.93169	0.3324924	0.2480568	0.08443563	0.2480568
39410	-1570.68	-1573.32	2.63392	0.2488953	0.1684358	0.08045955	0.1684358
39420	-1570.04	-1572.06	2.02424	0.3219415	0.2399252	0.08201634	0.2399252
39430	-1569.95	-1572.28	2.32555	0.2880485	0.2179809	0.07006767	0.2179809
39440	-1570.11	-1572.59	2.48515	0.2673934	0.1916485	0.07574492	0.1916485
39450	-1569.82	-1572.1	2.28489	0.2929842	0.2214458	0.07153832	0.2214458
39460	-1570.35	-1572.78	2.43107	0.2603231	0.1618992	0.09842386	0.1618992
39470	-1570	-1572.11	2.11487	0.3158189	0.2471074	0.06871153	0.2471074
39480	-1570.79	-1573.06	2.26802	0.2929825	0.2332468	0.05973579	0.2332468
39490	-1569.99	-1572.39	2.40371	0.2673301	0.1743936	0.09293652	0.1743936
39500	-1570.28	-1572.65	2.37662	0.2660253	0.1673557	0.09866964	0.1673557
39510	-1569.8	-1571.92	2.11538	0.3082264	0.2238325	0.08439391	0.2238325
39520	-1571.88	-1573.63	1.75129	0.365045	0.3078758	0.05716923	0.3078758
39530	-1572.21	-1574.96	2.75046	0.2240206	0.1187743	0.1052463	0.1187743
39540	-1570.12	-1572.63	2.50543	0.2582948	0.1686511	0.08964373	0.1686511
39550	-1570.68	-1573.32	2.64163	0.2451484	0.1582046	0.0869438	0.1582046
39560	-1569.96	-1572.25	2.28461	0.2933602	0.2244962	0.068864	0.2244962
39570	-1569.89	-1572.34	2.45209	0.269892	0.1904471	0.07944497	0.1904471
39580	-1569.86	-1571.98	2.12433	0.3045821	0.2169881	0.08759401	0.2169881
39590	-1570.35	-1572.32	1.96568	0.3362739	0.2659154	0.07035853	0.2659154
39600	-1570.44	-1572.4	1.95576	0.3380427	0.269342	0.06870064	0.269342
39610	-1570.19	-1572.63	2.43772	0.2740677	0.2031295	0.07093822	0.2031295
39620	-1569.9	-1572.14	2.24249	0.2858434	0.1929442	0.09289926	0.1929442
39630	-1571.66	-1573.66	1.99976	0.3200729	0.2686734	0.05139946	0.2686734
39640	-1571.24	-1573.1	1.8621	0.3312845	0.2361573	0.09512724	0.2361573
39650	-1569.81	-1572.23	2.42424	0.2731219	0.1935787	0.07954317	0.1935787
39660	-1571.83	-1573.56	1.73156	0.3713188	0.3088557	0.06246308	0.3088557
39670	-1571.4	-1573.62	2.22389	0.2720916	0.160893	0.1111986	0.160893
39680	-1570.72	-1572.6	1.87165	0.3455269	0.266946	0.07858087	0.266946
39690	-1569.72	-1572.05	2.33261	0.2859118	0.210544	0.07536781	0.210544
39700	-1569.7	-1572.08	2.37308	0.2795216	0.2006285	0.07889307	0.2006285
39710	-1569.97	-1572.2	2.2309	0.2861372	0.191941	0.09419625	0.191941
39720	-1570.31	-1572.87	2.56181	0.2526759	0.1638829	0.08879302	0.1638829
39730	-1572.04	-1573.84	1.79409	0.3499344	0.2988463	0.05108807	0.2988463
39740	-1569.72	-1571.95	2.22908	0.2997086	0.2264503	0.0732583	0.2264503
39750	-1571.11	-1573.66	2.55189	0.2438856	0.1399327	0.103953	0.1399327
39760	-1569.84	-1572.15	2.31876	0.2886043	0.2166266	0.07197771	0.2166266
39770	-1569.84	-1572.14	2.3009	0.2798145	0.1879326	0.09188191	0.1879326
39780	-1570.14	-1572.5	2.35391	0.2845601	0.2164332	0.06812689	0.2164332
39790	-1570.39	-1572.89	2.50055	0.2664342	0.194636	0.07179822	0.194636
39800	-1570.09	-1572.12	2.03058	0.3268188	0.2552752	0.07154365	0.2552752
39810	-1570.23	-1572.22	1.99398	0.3321051	0.2611448	0.0709603	0.2611448
39820	-1570.8	-1572.67	1.86825	0.3502381	0.2795122	0.07072586	0.2795122
39830	-1570.14	-1572.61	2.46617	0.260201	0.1669159	0.09328512	0.1669159
39840	-1572.6	-1574.52	1.92009	0.3027923	0.1883204	0.114472	0.1883204
39850	-1570.04	-1572.13	2.09361	0.3187231	0.2500331	0.06869007	0.2500331
39860	-1571.78	-1573.5	1.71489	0.3712389	0.2965202	0.0747187	0.2965202
39870	-1571.93	-1574.18	2.25044	0.2654219	0.1496989	0.115723	0.1496989
39880	-1569.62	-1571.86	2.24329	0.2961489	0.2185324	0.07761649	0.2185324
39890	-1572.68	-1574.3	1.6262	0.385596	0.3276724	0.05792359	0.3276724
39900	-1570.01	-1572.27	2.25276	0.2975032	0.2298991	0.0676041	0.2298991
39910	-1570.11	-1572.24	2.12153	0.3149574	0.248647	0.06631037	0.248647
39920	-1569.88	-1572.07	2.18477	0.2940446	0.2027273	0.0913173	0.2027273
39930	-1570.5	-1572.47	1.96888	0.3363056	0.2706499	0.06565572	0.2706499
39940	-1571.8	-1574.04	2.23753	0.2900055	0.2369449	0.05306063	0.2369449
39950	-1569.83	-1572.07	2.24417	0.2983555	0.2275536	0.07080189	0.2275536
39960	-1571.44	-1573.37	1.92904	0.3137402	0.2103853	0.1033549	0.2103853
39970	-1570.23	-1572.56	2.33001	0.2874593	0.2211031	0.06635621	0.2211031
39980	-1570.01	-1572.42	2.4095	0.2665283	0.1733725	0.09315574	0.1733725
39990	-1570.2	-1572.18	1.97862	0.3299464	0.2504809	0.0794655	0.2504809
40000	-1569.97	-1572.06	2.08848	0.319103	0.2485054	0.07059763	0.2485054
40010	-1569.59	-1571.85	2.25062	0.2934908	0.212626	0.08086481	0.212626
40020	-1570.09	-1572.34	2.25192	0.2975514	0.2310544	0.06649701	0.2310544
40030	-1569.96	-1572.4	2.43337	0.2737972	0.1989361	0.07486115	0.1989361
40040	-1570	-1572.24	2.24183	0.298931	0.2312469	0.0676841	0.2312469
40050	-1569.84	-1571.93	2.08189	0.3152011	0.234476	0.08072509	0.234476
40060	-1569.65	-1571.96	2.30714	0.2834033	0.1974891	0.08591415	0.1974891
40070	-1570.93	-1573.04	2.10195	0.3131112	0.2562289	0.05688223	0.2562289
40080	-1571.3	-1573.1	1.79411	0.3620494	0.2945361	0.06751332	0.2945361
40090	-1569.82	-1572.23	2.40757	0.2702184	0.1821096	0.08810881	0.1821096
40100	-1572.26	-1574.19	1.92638	0.3049983	0.1932723	0.111726	0.1932723
40110	-1569.65	-1571.83	2.17841	0.3036741	0.2246291	0.07904502	0.2246291
40120	-1569.64	-1571.96	2.31657	0.2829203	0.1979807	0.08493957	0.1979807
40130	-1570.1	-1572.11	2.00622	0.3286348	0.2533027	0.0753321	0.2533027
