Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
11500	-1543.79	-1567.99	24.1935	0.269378	0.272022	0.263141	0.251933	0.254623	0.246151	0.230085	0.225019	0.210636	0.211359	0.207332
11510	-1553.61	-1570.03	16.4222	0.208504	0.200727	0.17985	0.168493	0.149982	0.156802	0.164784	0.172618	0.166494	0.166941	0.191562
11520	-1547.73	-1568.07	20.3419	0.269997	0.253932	0.237465	0.229849	0.207664	0.193838	0.195322	0.198051	0.208205	0.220727	0.233183
11530	-1551.16	-1573.24	22.0784	0.292317	0.279118	0.250746	0.247471	0.2453	0.22967	0.248281	0.228539	0.231026	0.252631	0.269341
11540	-1554.52	-1568.97	14.4514	0.319696	0.338187	0.303702	0.284463	0.282202	0.257676	0.277582	0.277362	0.25731	0.277445	0.30793
11550	-1547.5	-1571.29	23.79	0.284936	0.292069	0.263652	0.275277	0.277467	0.259037	0.266371	0.267078	0.276965	0.283356	0.295952
11560	-1549.96	-1568.36	18.396	0.275151	0.269213	0.259769	0.248595	0.245512	0.237468	0.237361	0.218979	0.243716	0.253174	0.242721
11570	-1549	-1570.22	21.2127	0.240901	0.2406	0.2408	0.234905	0.237928	0.236028	0.241677	0.225502	0.195659	0.194731	0.191448
11580	-1544.37	-1570.17	25.8024	0.282684	0.276617	0.268302	0.276657	0.285253	0.297849	0.303378	0.298052	0.278062	0.250823	0.252426
11590	-1551.36	-1570.39	19.0339	0.329189	0.346857	0.361058	0.349467	0.314583	0.31413	0.29023	0.317181	0.313854	0.28245	0.264832
11600	-1543.99	-1569.21	25.22	0.292236	0.298614	0.277799	0.297441	0.279919	0.2717	0.273771	0.265174	0.280789	0.263355	0.243207
11610	-1547.37	-1569.42	22.0443	0.298568	0.28179	0.295983	0.29056	0.305425	0.314543	0.322126	0.316234	0.299093	0.293022	0.284037
11620	-1553.07	-1573.24	20.1753	0.259282	0.258646	0.264092	0.295691	0.299551	0.288592	0.255958	0.26329	0.265164	0.279238	0.28909
11630	-1548.47	-1568.41	19.9406	0.269088	0.235503	0.233652	0.231959	0.232894	0.232914	0.219359	0.232168	0.241013	0.218902	0.226886
11640	-1548.24	-1568.76	20.5205	0.26779	0.229152	0.20265	0.200178	0.198638	0.190144	0.20935	0.187944	0.191872	0.191048	0.202686
11650	-1552.53	-1570.55	18.0168	0.212724	0.20201	0.176807	0.17612	0.16169	0.159732	0.162895	0.169301	0.178789	0.18559	0.180753
11660	-1546.38	-1568.16	21.7787	0.272965	0.265301	0.263279	0.259681	0.258921	0.254046	0.237076	0.224558	0.218546	0.232227	0.233333
11670	-1549.46	-1572.01	22.551	0.252086	0.26145	0.242092	0.264452	0.228839	0.228943	0.242926	0.233046	0.225265	0.235876	0.231804
11680	-1544.78	-1567.46	22.6831	0.245898	0.244599	0.223502	0.189553	0.176523	0.169811	0.165792	0.174319	0.171838	0.167332	0.168299
11690	-1550.07	-1569.27	19.2021	0.280615	0.283418	0.271038	0.231108	0.238059	0.230212	0.218505	0.220782	0.222675	0.211432	0.234663
11700	-1546.03	-1568.55	22.5122	0.287033	0.26777	0.275127	0.276395	0.295287	0.27619	0.25604	0.262945	0.241589	0.231327	0.220109
11710	-1543.38	-1569.63	26.2461	0.28168	0.289717	0.275742	0.264383	0.249782	0.236089	0.228483	0.229472	0.217494	0.211377	0.219159
11720	-1548.42	-1570.7	22.2851	0.2716	0.283162	0.254809	0.251061	0.239403	0.243373	0.221088	0.211239	0.190195	0.198463	0.20479
11730	-1550.57	-1569.46	18.885	0.256297	0.263383	0.246607	0.211863	0.218519	0.201054	0.206118	0.197212	0.204943	0.214162	0.201736
11740	-1544.52	-1567.61	23.0864	0.300146	0.291711	0.272395	0.268536	0.251613	0.253812	0.245793	0.252578	0.267501	0.259854	0.257652
11750	-1548.32	-1570.97	22.6518	0.334279	0.323009	0.30528	0.285293	0.320064	0.304706	0.294491	0.295831	0.281953	0.297355	0.298919
11760	-1548.74	-1572.45	23.7041	0.221775	0.228412	0.218409	0.19409	0.182719	0.174	0.174937	0.18239	0.177123	0.167162	0.17529
11770	-1551.35	-1567.63	16.2786	0.262458	0.249042	0.210223	0.202313	0.195487	0.176171	0.185808	0.155143	0.149945	0.152639	0.140028
11780	-1552.28	-1571.17	18.8897	0.229541	0.240865	0.232181	0.229008	0.219881	0.217103	0.193113	0.198572	0.218769	0.226902	0.256176
11790	-1543.97	-1570.56	26.5891	0.281902	0.295582	0.28111	0.285255	0.286356	0.293883	0.291004	0.286153	0.288899	0.280656	0.288756
11800	-1542.94	-1568.6	25.6589	0.286847	0.277681	0.275902	0.277638	0.264979	0.256329	0.243578	0.258378	0.259966	0.266074	0.271365
11810	-1547.91	-1568.47	20.5565	0.268066	0.287994	0.280148	0.278067	0.262853	0.244548	0.246673	0.244185	0.246808	0.270129	0.296055
11820	-1542.72	-1570.43	27.7021	0.278365	0.272739	0.259596	0.265763	0.264604	0.263861	0.241816	0.25048	0.249546	0.242395	0.256323
11830	-1547.2	-1569.13	21.9288	0.251161	0.256026	0.233942	0.226093	0.223208	0.236301	0.222986	0.210727	0.206653	0.195979	0.18269
11840	-1552.2	-1567.84	15.6366	0.271057	0.280084	0.260703	0.240637	0.207403	0.188609	0.161465	0.149136	0.154981	0.155171	0.15432
11850	-1549.76	-1568.61	18.8488	0.280667	0.259424	0.220366	0.215107	0.203069	0.20335	0.20485	0.205593	0.185409	0.164376	0.144601
11860	-1544.86	-1570.09	25.2326	0.309307	0.297134	0.265751	0.266708	0.258001	0.248158	0.246593	0.244136	0.265729	0.260788	0.274408
11870	-1551.55	-1569.13	17.5815	0.325015	0.309341	0.313203	0.285459	0.256736	0.263713	0.267498	0.252187	0.253528	0.297123	0.292758
11880	-1548.63	-1571.42	22.793	0.275723	0.291688	0.285041	0.289465	0.270768	0.259437	0.259798	0.293351	0.309671	0.312554	0.312736
11890	-1551.28	-1568.88	17.6071	0.310031	0.347675	0.293918	0.274959	0.272483	0.263322	0.264557	0.263795	0.267368	0.263996	0.256988
11900	-1553.84	-1571.1	17.2521	0.262587	0.259686	0.275511	0.236397	0.243682	0.251145	0.238271	0.244951	0.242654	0.235717	0.212733
11910	-1545.02	-1568.73	23.7054	0.31441	0.295215	0.268227	0.266886	0.269877	0.253374	0.286366	0.271734	0.255596	0.244236	0.241024
11920	-1545.98	-1569.37	23.3893	0.283548	0.266661	0.266943	0.257618	0.250765	0.249745	0.235236	0.226444	0.224323	0.222408	0.212672
11930	-1552.75	-1572.6	19.8504	0.230672	0.212815	0.199137	0.192056	0.193722	0.203389	0.19213	0.214181	0.198887	0.193087	0.183316
11940	-1554.1	-1568.58	14.4822	0.230653	0.216767	0.194621	0.170573	0.152282	0.1426	0.135619	0.136013	0.147508	0.149593	0.156479
11950	-1549.12	-1567.11	17.994	0.282025	0.271711	0.230673	0.2234	0.199802	0.183107	0.182632	0.182425	0.182455	0.166666	0.176489
11960	-1544.28	-1567.92	23.6429	0.278773	0.272003	0.259936	0.234767	0.225841	0.212626	0.222499	0.225584	0.210505	0.212486	0.198091
11970	-1546.06	-1567.97	21.9116	0.274261	0.271297	0.257251	0.255845	0.219296	0.193153	0.193493	0.188281	0.194568	0.201099	0.189742
11980	-1546.89	-1567.16	20.2718	0.275872	0.23756	0.22324	0.220183	0.206095	0.194232	0.206896	0.222198	0.205534	0.192713	0.200691
11990	-1543.03	-1568.29	25.2555	0.293587	0.271997	0.265747	0.260939	0.260129	0.2444	0.241638	0.230861	0.23305	0.228049	0.240886
12000	-1549.28	-1569.12	19.8432	0.273971	0.255324	0.230705	0.257491	0.243649	0.236434	0.208991	0.19347	0.199315	0.224801	0.218012
12010	-1549.27	-1570.97	21.6997	0.240488	0.250168	0.23331	0.221613	0.212467	0.205394	0.196392	0.219	0.187249	0.180808	0.182583
12020	-1546.09	-1567.74	21.6532	0.265551	0.252926	0.227729	0.21992	0.217837	0.193273	0.180438	0.178228	0.204522	0.213454	0.208402
12030	-1548.54	-1570.85	22.3055	0.310481	0.297951	0.275103	0.295236	0.298259	0.30365	0.281714	0.294761	0.299137	0.268925	0.286167
12040	-1548.45	-1569.44	20.9902	0.289987	0.290014	0.311277	0.319254	0.299069	0.307364	0.311801	0.315404	0.321631	0.305534	0.347594
12050	-1545.68	-1570.27	24.5847	0.298674	0.284448	0.296956	0.297078	0.295459	0.316031	0.295766	0.31276	0.33326	0.332571	0.32579
12060	-1544.08	-1568.77	24.6857	0.273151	0.243576	0.242373	0.230441	0.234827	0.248356	0.255317	0.274245	0.280513	0.281613	0.284145
12070	-1546.55	-1567.25	20.6941	0.281931	0.27068	0.252534	0.243177	0.238606	0.236841	0.257939	0.268514	0.279705	0.303494	0.305037
12080	-1545.89	-1568.93	23.0457	0.326999	0.327992	0.303179	0.287744	0.269907	0.270657	0.256954	0.274133	0.280276	0.284691	0.299837
12090	-1544.82	-1568.15	23.3289	0.279032	0.282643	0.2761	0.255332	0.229503	0.224295	0.210765	0.229578	0.22418	0.231692	0.239276
12100	-1547.02	-1570.75	23.7268	0.2653	0.278396	0.258153	0.249224	0.257885	0.249038	0.227973	0.21521	0.231316	0.241524	0.23051
12110	-1544.25	-1567.88	23.6344	0.302605	0.296419	0.267591	0.294447	0.293111	0.279651	0.28901	0.291776	0.293503	0.317193	0.312827
12120	-1547.79	-1570.86	23.0656	0.258292	0.25374	0.235845	0.243594	0.250276	0.248586	0.230869	0.210793	0.220678	0.203327	0.205493
12130	-1548.76	-1571.22	22.4577	0.255464	0.24768	0.235991	0.243512	0.250926	0.237751	0.240385	0.246532	0.262386	0.249429	0.247058
12140	-1551.94	-1569.16	17.2222	0.253498	0.216414	0.228473	0.211551	0.20057	0.212099	0.233219	0.256819	0.271482	0.274001	0.297074
12150	-1546.47	-1568.86	22.3845	0.288052	0.280813	0.257531	0.26617	0.273896	0.253345	0.261985	0.283655	0.312664	0.322333	0.32307
12160	-1552.79	-1571.19	18.3954	0.339316	0.343079	0.325059	0.331488	0.298207	0.283603	0.289754	0.307715	0.274974	0.294491	0.296391
12170	-1549.79	-1570.11	20.3161	0.272997	0.259641	0.262353	0.260583	0.259018	0.226214	0.209268	0.208532	0.199196	0.234731	0.227455
12180	-1547.98	-1570.02	22.0411	0.255737	0.260659	0.266046	0.244563	0.233465	0.205817	0.200803	0.200555	0.194538	0.178455	0.162948
12190	-1552.91	-1568.52	15.6093	0.301684	0.333235	0.313933	0.300642	0.267896	0.263743	0.26039	0.241165	0.246299	0.266458	0.278476
12200	-1547.67	-1568.43	20.763	0.267943	0.266267	0.235673	0.224455	0.24837	0.24265	0.250068	0.237396	0.245821	0.252305	0.265597
12210	-1545.2	-1569.26	24.0549	0.2798	0.279674	0.276498	0.249226	0.233625	0.226543	0.222074	0.22946	0.224772	0.21507	0.232273
12220	-1545.53	-1566.61	21.082	0.274275	0.242975	0.218182	0.200221	0.17997	0.184195	0.183199	0.192501	0.196134	0.206401	0.213322
12230	-1545.76	-1569.97	24.2149	0.335886	0.342898	0.298652	0.307025	0.284736	0.27925	0.289402	0.286586	0.306194	0.304981	0.276869
12240	-1549.62	-1571.24	21.627	0.265466	0.244464	0.22357	0.235224	0.21871	0.219489	0.205806	0.21391	0.197695	0.194586	0.200519
12250	-1547.56	-1570.79	23.2246	0.229743	0.225736	0.227146	0.226084	0.196652	0.211569	0.20959	0.216914	0.211826	0.20472	0.21337
12260	-1550.29	-1569.94	19.6553	0.311253	0.29836	0.314451	0.283066	0.238814	0.219321	0.230073	0.220054	0.236465	0.222529	0.207075
12270	-1545.52	-1568.25	22.7231	0.276451	0.270779	0.268347	0.262339	0.247013	0.247021	0.226769	0.224497	0.231294	0.212	0.237964
12280	-1543.94	-1567.93	23.9861	0.267507	0.249655	0.240054	0.231289	0.222407	0.203849	0.190614	0.199741	0.173085	0.168922	0.163476
12290	-1546.06	-1570.18	24.1161	0.274028	0.249551	0.245668	0.248159	0.26456	0.261854	0.261318	0.244479	0.2272	0.234285	0.221772
12300	-1547.97	-1568.87	20.897	0.314778	0.312745	0.27552	0.279034	0.27472	0.28999	0.308934	0.291432	0.293973	0.301296	0.309831
12310	-1549.59	-1568.4	18.8073	0.277306	0.248878	0.224527	0.218351	0.193031	0.176623	0.169695	0.194597	0.191064	0.197604	0.204745
12320	-1544.34	-1568.73	24.3976	0.247264	0.246497	0.238149	0.22012	0.204041	0.207898	0.202466	0.213985	0.23304	0.207702	0.203155
12330	-1544.63	-1568.31	23.6861	0.301561	0.297694	0.297882	0.260691	0.236971	0.228802	0.235348	0.229958	0.228542	0.232449	0.233563
12340	-1549.14	-1572.82	23.6791	0.376104	0.364944	0.32696	0.322045	0.339007	0.3485	0.311643	0.286523	0.299194	0.306662	0.31664
12350	-1550.16	-1569.7	19.5329	0.256415	0.25099	0.232535	0.2263	0.23547	0.197784	0.204582	0.199309	0.188174	0.206668	0.218401
12360	-1541.79	-1568.89	27.1012	0.292475	0.31052	0.297824	0.293986	0.277722	0.264664	0.26086	0.247967	0.254812	0.273203	0.255466
12370	-1545.76	-1569.01	23.2552	0.273337	0.293555	0.283508	0.276406	0.25116	0.267245	0.26637	0.244696	0.254958	0.246731	0.238301
12380	-1546.08	-1567.96	21.8821	0.268597	0.269541	0.269649	0.256158	0.238206	0.219698	0.216427	0.208411	0.197178	0.192393	0.173618
12390	-1548.51	-1569.92	21.4092	0.242004	0.252591	0.248646	0.246724	0.23443	0.21822	0.204286	0.196652	0.176818	0.164032	0.171693
12400	-1550.92	-1567.64	16.721	0.237127	0.236413	0.224702	0.216101	0.206037	0.199392	0.191307	0.173627	0.160605	0.154484	0.158298
12410	-1551.53	-1567.98	16.4474	0.27019	0.293601	0.261344	0.265926	0.242032	0.235273	0.222683	0.208821	0.185888	0.168723	0.179261
12420	-1545.75	-1571.56	25.8095	0.260616	0.243681	0.224026	0.217226	0.223131	0.223065	0.223876	0.22607	0.214294	0.193328	0.196655
12430	-1548.55	-1568.06	19.5154	0.278653	0.274977	0.274604	0.230174	0.230302	0.227438	0.228873	0.24091	0.232799	0.251285	0.264098
12440	-1543.57	-1570.55	26.9823	0.282808	0.274276	0.278048	0.275385	0.274755	0.260313	0.254285	0.283488	0.287986	0.307957	0.292958
12450	-1554.18	-1574.44	20.2582	0.331244	0.340885	0.374479	0.344981	0.344791	0.36645	0.379398	0.409465	0.392819	0.367589	0.37535
12460	-1546.62	-1570.04	23.421	0.29587	0.305576	0.317968	0.296996	0.293674	0.310606	0.316311	0.288676	0.27246	0.286645	0.279392
12470	-1544.13	-1568.22	24.0849	0.273495	0.277223	0.276046	0.250053	0.234774	0.237931	0.24521	0.237009	0.23546	0.236128	0.248438
12480	-1545.29	-1570.68	25.3887	0.271234	0.271824	0.271345	0.258453	0.251128	0.239305	0.233673	0.210081	0.22624	0.228619	0.208676
12490	-1546.61	-1568.54	21.9253	0.237241	0.215552	0.209146	0.197114	0.18637	0.185885	0.173531	0.16681	0.170937	0.169236	0.189332
12500	-1546.68	-1569.26	22.5852	0.306425	0.296335	0.284871	0.262268	0.233655	0.258348	0.257248	0.256838	0.245111	0.232861	0.23099
12510	-1547.28	-1568.9	21.6119	0.252508	0.250347	0.231369	0.201624	0.198522	0.188717	0.198224	0.177702	0.173682	0.175991	0.187846
12520	-1548.81	-1569.91	21.0982	0.222994	0.219315	0.20671	0.180487	0.166887	0.168241	0.171838	0.173162	0.175931	0.181879	0.160591
12530	-1545.48	-1568.38	22.9005	0.283989	0.246006	0.242784	0.221258	0.213117	0.218592	0.232408	0.247942	0.241159	0.252621	0.267841
12540	-1546.33	-1570.93	24.596	0.341441	0.331962	0.3346	0.307504	0.31309	0.308831	0.307725	0.320658	0.315855	0.359507	0.375634
12550	-1546.67	-1569.05	22.3815	0.312369	0.315463	0.275138	0.270826	0.262787	0.284703	0.309695	0.32016	0.322471	0.327978	0.331455
12560	-1547.38	-1567.81	20.4276	0.27119	0.255169	0.247346	0.22172	0.235668	0.251701	0.253817	0.24841	0.256866	0.256498	0.247277
12570	-1551.55	-1567.47	15.9171	0.269157	0.263503	0.258773	0.245789	0.22066	0.233266	0.239772	0.253078	0.235059	0.24884	0.262414
12580	-1546.73	-1568.74	22.0131	0.29784	0.280838	0.282102	0.263287	0.258954	0.255725	0.26003	0.280407	0.266603	0.245117	0.265164
12590	-1548.97	-1568.21	19.2428	0.311052	0.309733	0.287777	0.263725	0.269129	0.24858	0.263478	0.280386	0.270177	0.29972	0.318766
12600	-1548.69	-1569.42	20.7307	0.299315	0.27585	0.22718	0.218833	0.234977	0.239431	0.230327	0.246029	0.234459	0.235905	0.231644
12610	-1550.79	-1568.12	17.3274	0.247362	0.246169	0.235077	0.229837	0.205872	0.182132	0.164477	0.181754	0.182135	0.180115	0.18548
12620	-1546.25	-1567.17	20.9282	0.279871	0.261642	0.251133	0.236807	0.213876	0.207656	0.195446	0.202284	0.19575	0.20331	0.214849
12630	-1546.42	-1567.3	20.8841	0.276725	0.268124	0.240378	0.2297	0.21204	0.197815	0.188327	0.202134	0.201906	0.204076	0.217336
12640	-1554.27	-1568.91	14.6392	0.259052	0.263105	0.231485	0.240346	0.214878	0.19065	0.177931	0.195799	0.212476	0.187123	0.207069
12650	-1549.33	-1569.16	19.8276	0.24396	0.223737	0.220166	0.207156	0.199455	0.196751	0.195745	0.174676	0.184793	0.188153	0.169116
12660	-1546.88	-1568.65	21.771	0.296737	0.297481	0.296576	0.284572	0.284846	0.28366	0.284948	0.25123	0.244319	0.259594	0.256431
12670	-1547.41	-1571.27	23.867	0.362763	0.384561	0.365918	0.341734	0.340718	0.323423	0.325581	0.325288	0.303361	0.307544	0.299042
12680	-1547.16	-1570.85	23.6919	0.319569	0.306475	0.314809	0.302916	0.305352	0.303187	0.302935	0.295674	0.267019	0.258133	0.244622
12690	-1550.05	-1570.63	20.5841	0.253503	0.240426	0.257869	0.243276	0.237102	0.22491	0.211827	0.189861	0.178727	0.18551	0.190279
12700	-1542.55	-1569.67	27.114	0.307013	0.332484	0.305972	0.30244	0.283931	0.280072	0.255929	0.250235	0.237931	0.232113	0.233208
12710	-1547.61	-1571.08	23.4688	0.306137	0.309435	0.294513	0.280656	0.280895	0.271846	0.246676	0.246206	0.249212	0.239775	0.257778
12720	-1549.99	-1568.86	18.8762	0.296632	0.303849	0.262487	0.25804	0.239811	0.235877	0.238048	0.207367	0.210458	0.214851	0.228756
12730	-1545	-1570.44	25.4367	0.263002	0.275234	0.263666	0.251898	0.250851	0.260334	0.270573	0.257602	0.249766	0.245283	0.251094
12740	-1542.55	-1567.56	25.0081	0.300737	0.302004	0.26675	0.248661	0.231855	0.218115	0.21076	0.226297	0.228734	0.229868	0.22823
12750	-1545.39	-1571.21	25.8148	0.326291	0.323763	0.319431	0.313755	0.289651	0.287594	0.269524	0.25772	0.265012	0.244436	0.245029
12760	-1543.89	-1569.04	25.1504	0.301726	0.298831	0.271906	0.249734	0.271106	0.255725	0.271955	0.261321	0.247813	0.252794	0.242731
12770	-1549.08	-1570.83	21.745	0.313026	0.301209	0.315217	0.337924	0.357737	0.355485	0.381801	0.368495	0.354222	0.349223	0.320361
12780	-1544.21	-1570.18	25.9714	0.304469	0.292938	0.284438	0.273976	0.284437	0.280113	0.278115	0.268083	0.279763	0.314828	0.322436
12790	-1547.09	-1573.62	26.5259	0.243481	0.228007	0.24012	0.245382	0.251245	0.237521	0.22066	0.2275	0.236737	0.238536	0.237521
12800	-1543.97	-1570.52	26.5431	0.253577	0.241617	0.242549	0.23408	0.235832	0.226671	0.250012	0.235873	0.232551	0.225578	0.219663
12810	-1545.29	-1569.42	24.1359	0.308937	0.321433	0.290404	0.273074	0.279228	0.287612	0.275343	0.284299	0.264917	0.250989	0.230039
12820	-1541.45	-1568.22	26.7719	0.277549	0.285198	0.264919	0.269016	0.25474	0.247429	0.238989	0.241188	0.245018	0.2453	0.229026
12830	-1552.76	-1568.45	15.6963	0.281578	0.2897	0.259653	0.216491	0.216786	0.215154	0.213984	0.202451	0.204	0.202132	0.20067
12840	-1547.64	-1568.79	21.1492	0.317838	0.314103	0.303115	0.296679	0.293896	0.295738	0.252965	0.250669	0.26889	0.2815	0.287569
12850	-1554.49	-1568.56	14.0707	0.274314	0.265491	0.238686	0.245019	0.248833	0.237121	0.227421	0.199007	0.220844	0.208355	0.222326
12860	-1544.66	-1572.81	28.1505	0.244986	0.260827	0.249808	0.243749	0.22575	0.224759	0.212309	0.20771	0.204137	0.208097	0.206259
12870	-1545.33	-1570.42	25.0951	0.308157	0.3159	0.318975	0.305311	0.301093	0.261951	0.251587	0.243436	0.259778	0.247816	0.248395
12880	-1551.17	-1571.72	20.5518	0.363397	0.396258	0.377776	0.364866	0.335194	0.32584	0.342165	0.331326	0.322461	0.294825	0.282705
12890	-1546.46	-1567.83	21.3771	0.257473	0.244554	0.223204	0.223268	0.203433	0.21127	0.208103	0.19985	0.201898	0.188955	0.184275
12900	-1545.98	-1567.82	21.843	0.278852	0.270991	0.244157	0.206067	0.19187	0.184282	0.184243	0.174749	0.175011	0.178238	0.166933
12910	-1547.05	-1567.4	20.3487	0.27587	0.254928	0.25125	0.240056	0.226034	0.213504	0.208189	0.204687	0.225389	0.198941	0.210799
12920	-1549.79	-1568.02	18.226	0.269893	0.259272	0.25484	0.224832	0.219644	0.229628	0.239945	0.2373	0.210306	0.21487	0.240479
12930	-1542.38	-1568.05	25.6714	0.282845	0.266189	0.270138	0.254462	0.244896	0.253902	0.261457	0.25377	0.257884	0.258189	0.253492
12940	-1552.05	-1568.59	16.5426	0.266333	0.274831	0.260012	0.251515	0.279134	0.28477	0.30084	0.281176	0.267972	0.269761	0.231824
12950	-1547.16	-1569.92	22.7651	0.255001	0.283239	0.261742	0.26022	0.256616	0.238829	0.243129	0.257267	0.253285	0.277084	0.278363
12960	-1548.69	-1567.64	18.9471	0.290863	0.255685	0.226354	0.225802	0.228376	0.232593	0.255661	0.254332	0.235051	0.240401	0.228562
12970	-1545.92	-1569.06	23.1423	0.289656	0.305826	0.313012	0.318825	0.301987	0.280032	0.284234	0.286186	0.286778	0.290664	0.289841
12980	-1544.05	-1568.81	24.7682	0.262425	0.24516	0.244093	0.244817	0.226751	0.214812	0.209217	0.199553	0.230599	0.23562	0.239103
12990	-1553.91	-1572.94	19.0265	0.233818	0.224043	0.211174	0.217546	0.219813	0.221506	0.23825	0.238292	0.252382	0.227761	0.232983
13000	-1551.4	-1571.28	19.8824	0.331282	0.366935	0.326674	0.290585	0.314033	0.313088	0.294207	0.294822	0.317088	0.332878	0.327729
13010	-1559.99	-1571.08	11.0934	0.316052	0.379973	0.336923	0.370681	0.327568	0.336486	0.36761	0.368661	0.391252	0.382814	0.343844
13020	-1554.62	-1569.48	14.8521	0.298142	0.299662	0.303875	0.302197	0.303274	0.277504	0.292368	0.288795	0.319253	0.346422	0.339208
13030	-1545.29	-1569.15	23.8554	0.328875	0.304173	0.298258	0.306566	0.290492	0.294194	0.291364	0.310072	0.30487	0.296806	0.321837
13040	-1546.95	-1568.53	21.5709	0.300551	0.300996	0.289769	0.238503	0.253936	0.247593	0.271432	0.273486	0.290764	0.310125	0.312988
13050	-1554.5	-1568.18	13.6806	0.316003	0.308979	0.33062	0.321438	0.301138	0.315694	0.296227	0.309428	0.289204	0.34786	0.349459
13060	-1543.95	-1570.55	26.594	0.256867	0.257202	0.248213	0.245062	0.249154	0.263627	0.261894	0.259892	0.271618	0.27157	0.245212
13070	-1550.47	-1570.11	19.6394	0.244029	0.25407	0.244168	0.240204	0.240301	0.242369	0.236736	0.19849	0.213654	0.213441	0.214765
13080	-1551.37	-1571.55	20.1772	0.281762	0.259168	0.257454	0.249734	0.220275	0.238629	0.233455	0.248062	0.254746	0.240257	0.2006
13090	-1552.5	-1568.93	16.4309	0.232015	0.218577	0.221028	0.211584	0.191194	0.165019	0.170178	0.177662	0.171535	0.155788	0.172215
13100	-1549.81	-1569.74	19.9371	0.236847	0.234869	0.242812	0.20359	0.188207	0.182165	0.1775	0.160316	0.156739	0.16246	0.169829
13110	-1548.59	-1572.11	23.5213	0.346051	0.372492	0.334905	0.343727	0.317936	0.328193	0.301684	0.27325	0.263045	0.266606	0.264844
13120	-1555.27	-1569.5	14.2323	0.30999	0.320374	0.341426	0.338164	0.367523	0.382668	0.341041	0.328142	0.304945	0.289884	0.312681
13130	-1546.61	-1568.29	21.6841	0.318333	0.301603	0.262082	0.269658	0.283252	0.239346	0.239003	0.244744	0.240184	0.235501	0.218923
13140	-1546.88	-1568.04	21.1524	0.28335	0.278759	0.261608	0.255706	0.263064	0.245857	0.237193	0.256429	0.260307	0.273042	0.297044
13150	-1544.09	-1568.69	24.6037	0.286816	0.278986	0.268294	0.254154	0.241507	0.262229	0.268591	0.241294	0.239331	0.255489	0.25056
13160	-1544.9	-1567.96	23.0627	0.300009	0.30002	0.28414	0.26022	0.260953	0.275633	0.283219	0.265749	0.256631	0.280283	0.289465
13170	-1548.74	-1570.88	22.1387	0.2408	0.221842	0.209522	0.191953	0.189994	0.182381	0.199272	0.197575	0.19262	0.202368	0.201074
13180	-1545.96	-1568.89	22.9286	0.236529	0.230899	0.218213	0.198895	0.204199	0.208815	0.190533	0.187359	0.169369	0.173538	0.167455
13190	-1551.41	-1567.57	16.1611	0.267533	0.275009	0.232531	0.21583	0.203889	0.217752	0.224476	0.235814	0.256332	0.252695	0.27944
13200	-1548.06	-1568.14	20.08	0.279726	0.293166	0.26487	0.254373	0.237978	0.224034	0.232935	0.240511	0.242499	0.260173	0.240392
13210	-1552.99	-1569.38	16.3882	0.259489	0.299378	0.25761	0.267432	0.277418	0.250676	0.259534	0.259734	0.260116	0.259085	0.269571
13220	-1548.62	-1570.13	21.5077	0.319426	0.308924	0.32359	0.341007	0.317361	0.295441	0.314568	0.307065	0.290314	0.295642	0.315508
13230	-1545.25	-1570.46	25.2067	0.231767	0.217908	0.200593	0.196943	0.193669	0.201938	0.211143	0.206276	0.206965	0.222202	0.224217
13240	-1543.2	-1570.57	27.37	0.311115	0.298283	0.300191	0.292621	0.306163	0.284688	0.297544	0.292275	0.308564	0.293019	0.289849
13250	-1543.44	-1567.43	23.9898	0.275074	0.255732	0.258155	0.239319	0.204666	0.211683	0.219653	0.219783	0.214714	0.223277	0.227907
13260	-1542.55	-1568.77	26.2243	0.304947	0.296885	0.264882	0.26354	0.261801	0.252783	0.272917	0.279364	0.262275	0.265802	0.281359
13270	-1544.32	-1568.68	24.365	0.31687	0.312469	0.299912	0.282272	0.275203	0.246111	0.249713	0.248109	0.234031	0.206653	0.21021
13280	-1546.11	-1568.1	21.9926	0.28343	0.274887	0.253101	0.233131	0.221672	0.216969	0.219472	0.223827	0.22351	0.195028	0.201434
13290	-1552.42	-1569.61	17.1917	0.267563	0.267495	0.252293	0.216526	0.204147	0.211595	0.20535	0.197179	0.178749	0.18976	0.204093
13300	-1546.09	-1568.11	22.0225	0.279319	0.256128	0.262333	0.242096	0.216918	0.213734	0.235585	0.219089	0.214282	0.222793	0.246317
13310	-1542.83	-1569.41	26.5837	0.287019	0.29074	0.275928	0.266608	0.267714	0.270249	0.248862	0.233788	0.235398	0.265323	0.245861
13320	-1551.85	-1572.97	21.1142	0.270432	0.285278	0.284523	0.267927	0.25123	0.289506	0.284693	0.279932	0.265554	0.265886	0.235846
13330	-1547.22	-1568.85	21.6273	0.228247	0.206902	0.194604	0.172366	0.172227	0.162611	0.149545	0.161204	0.173368	0.181127	0.167467
13340	-1544.87	-1568.94	24.0657	0.236741	0.23399	0.214787	0.19045	0.198609	0.199455	0.187683	0.181923	0.174491	0.176838	0.172864
