Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
5320	-3290.0293390231136073	-3303.0715332621016387	13.042194238988010113	0.98483468437381160854	0.710942	0.0505471	0.0692605	0.090846	0.0141399	0.0194137	0.0364261	0.292889	0.0206547	0.0210254	0.0392209	0.16347	0.0232242	0.00822356	0.51445	0.00600161	0.0157139	0.455289	0.000321533	0.52931859273637349439	0.28269	0.306856	0.138817	0.271637	0.133918	0.472146	0.997441	2.3965	1.5520606514520747243
5330	-3290.0398433118116372	-3302.9317393517899291	12.891896039978306021	2.3121353677026008633	0.732935	0.0813233	0.066535	0.13813	0.0191511	0.00534832	0.0552512	0.175123	0.0128567	0.0113922	0.0263386	0.201456	0.0255822	0.00776305	0.470814	0.00815574	0.0112655	0.501618	0.000384232	0.56946570503200888425	0.313981	0.293848	0.129279	0.262892	0.32789	0.68457	1.07615	1.91139	1.5514229876048470924
5340	-3288.3935092750562035	-3303.8771925973983343	15.483683322341970978	1.3498511057043487416	0.561548	0.0545647	0.0498765	0.147461	0.0168191	0.0084601	0.0541441	0.202651	0.0194415	0.0489921	0.0324049	0.0919127	0.0384348	0.0119077	0.446478	0.0176777	0.00423313	0.518361	0.00134218	0.5521045539170276184	0.29164	0.300138	0.13558	0.272642	0.201168	0.561494	1.04024	2.1971	1.326711274780360883
5350	-3285.9052109315443886	-3303.8914361714846564	17.986225239940072385	1.7372195557878826744	0.394976	0.0522711	0.0419006	0.0781854	0.0200371	0.00895483	0.0550103	0.158249	0.031653	0.0299237	0.0324049	0.149228	0.0179577	0.00758319	0.380473	0.0168027	0.0213523	0.57244	0.00134965	0.56206620480398084005	0.306292	0.294024	0.1524	0.247284	0.259754	0.623805	1.06177	2.05467	1.0707510923583261064
5360	-3283.5549351947584	-3301.6872551829160329	18.132319988157796331	1.8700428312202217462	0.394976	0.0537559	0.0414435	0.0796361	0.0264241	0.00636723	0.0663298	0.173635	0.00650597	0.0442773	0.0168394	0.133267	0.00753747	0.00622205	0.499258	0.0134768	0.0165067	0.462041	0.00249592	0.60647058375620144233	0.304968	0.311041	0.124729	0.259262	0.277252	0.640442	1.06637	2.01594	1.0509952292586590694
5370	-3284.0625652233397886	-3303.2955947127466061	19.233029489406607837	1.4872600467356440479	0.335579	0.0413856	0.037237	0.0652052	0.0229182	0.00658011	0.089175	0.149499	0.0123013	0.0435613	0.0114163	0.129086	0.00782225	0.0131405	0.553901	0.0185839	0.00387224	0.408819	0.00168413	0.55437079633998720407	0.298178	0.29106	0.131872	0.27889	0.223348	0.586422	1.04966	2.14057	0.95176647728001950721
5380	-3280.8779690814421883	-3298.3614690054491803	17.483499924006814297	3.3383263994579404077	0.455044	0.0546451	0.0252817	0.0652052	0.0181179	0.00567911	0.0542596	0.183195	0.0203716	0.029452	0.0237843	0.0724109	0.0130991	0.0209806	0.486479	0.00184123	0.0104204	0.479653	0.000625862	0.617927855004227089	0.291572	0.303273	0.132683	0.272472	0.413853	0.748692	1.08374	1.75371	1.0205456902738512248
5390	-3286.8107756016738676	-3305.4766282004679852	18.665852598794238304	1.7422585849347893561	0.407894	0.0554868	0.0781688	0.0756924	0.0102183	0.00973782	0.0550357	0.150169	0.0270799	0.0169252	0.00161996	0.0904421	0.0241456	0.0197116	0.419192	0.00828322	0.0241064	0.526844	0.00186254	0.60198858626070428368	0.303029	0.285861	0.149406	0.261704	0.260439	0.624472	1.06197	2.05312	1.002615741874314681
5400	-3284.9743909579678984	-3304.459201255906919	19.484810297938846446	2.1104609178934778946	0.283226	0.0511046	0.0816986	0.0839884	0.0125525	0.00931344	0.0483684	0.201738	0.0232801	0.028806	0.00263346	0.0698841	0.00729391	0.0160885	0.500052	0.00402265	0.0200901	0.458006	0.0017412	0.52553764085200982414	0.309308	0.301856	0.140147	0.248689	0.306113	0.666268	1.07252	1.9551	0.90388701055196241096
5410	-3283.88138614439913	-3301.1308483238676672	17.249462179468377343	0.8914740098893001452	0.457102	0.0714247	0.0532444	0.0802177	0.0223915	0.011022	0.0504292	0.236606	0.0134084	0.0188566	0.00761862	0.0846699	0.0124164	0.0142546	0.51103	0.00536925	0.0171446	0.444207	0.00799422	0.47900869768540232929	0.321922	0.278799	0.136692	0.262587	0.114824	0.441512	0.979401	2.46426	1.1194072911552852556
5420	-3286.2261983983471509	-3304.1536637239019001	17.927465325554734932	1.9869023444717368587	0.435562	0.0538065	0.0461885	0.0830461	0.0136471	0.000804523	0.0510207	0.144435	0.0298657	0.0248951	0.01817	0.134912	0.029714	0.0108034	0.562191	0.0118909	0.0173599	0.390663	0.00709187	0.59866216832528729164	0.306804	0.302792	0.126372	0.264032	0.291706	0.653614	1.06966	1.98502	1.0660670011013453351
5430	-3285.706961564069843	-3303.8956035657865868	18.188642001716978314	1.8091318022288040979	0.395925	0.0582584	0.0635787	0.111309	0.0099971	0.00929008	0.0731836	0.12829	0.0212878	0.0319344	0.0106813	0.126268	0.00786788	0.00853706	0.529928	0.00837665	0.0177315	0.427927	0.00750045	0.58723792100208216382	0.326342	0.282769	0.131204	0.259685	0.269375	0.63305	1.06439	2.03319	1.0478707654993313358
5440	-3291.6391499626797668	-3310.3641309692184223	18.724981006538808259	4.8198243301322394316	0.234579	0.0531178	0.0259319	0.0694491	0.0172574	0.00355251	0.0553625	0.178348	0.0127563	0.036039	0.0136927	0.0779468	0.0075596	0.0196693	0.427667	0.00626904	0.0232574	0.521994	0.00114309	0.64721374995735747593	0.302645	0.30399	0.154244	0.239122	0.494418	0.799511	1.0836	1.62247	0.78559272114008449339
5450	-3285.8078511428534512	-3304.2115465452602621	18.403695402406906823	3.1491568514362855424	0.390952	0.0542589	0.0111392	0.0699191	0.0185194	0.00571779	0.0618788	0.0954344	0.0164671	0.0344458	0.0340204	0.142135	0.0076399	0.0142539	0.466418	0.0151808	0.0182107	0.485468	0.000468784	0.58349167891611619652	0.305719	0.28202	0.13924	0.273021	0.400482	0.739466	1.08316	1.77689	0.94252807105708524826
5460	-3282.5745628403192313	-3301.7217094327234008	19.147146592403878174	2.2585887975558689433	0.354263	0.0585098	0.0383793	0.0901098	0.0205474	0.0077853	0.056742	0.0803889	0.0230216	0.0316443	0.0103888	0.140528	0.0168383	0.0244506	0.504212	0.00901675	0.00924524	0.450921	0.00215465	0.54103413150207424476	0.290929	0.311689	0.137569	0.259813	0.322305	0.679967	1.07529	1.92244	0.92914633612940211727
5470	-3290.3638987792610351	-3305.0422191112647852	14.678320332003339743	1.6661307389893535991	0.551373	0.0699202	0.0858858	0.109335	0.0243951	0.00877199	0.0595279	0.260389	0.0205637	0.0263459	0.0306403	0.153071	0.00354193	0.016493	0.415617	0.00743243	0.00762077	0.550299	0.00253757	0.58455247955129885362	0.293187	0.298559	0.140638	0.267616	0.249883	0.61406	1.05885	2.0772	1.4037610925304202514
5480	-3285.6250521031729477	-3301.1510044229708001	15.52595231979768009	5.7783558079899242088	0.356525	0.0544868	0.0482627	0.0803102	0.0235116	0.0119164	0.0790114	0.198629	0.0243661	0.0260692	0.00728079	0.105466	0.0205174	0.0160629	0.573347	0.00544552	0.00547914	0.396277	0.0033883	0.59298594717461883263	0.279156	0.299746	0.146939	0.274159	0.531511	0.820506	1.08175	1.56624	1.0363520642056964771
5490	-3278.5758976475226518	-3297.3422571367327691	18.766359489210280742	1.5530425418582529673	0.333686	0.0563384	0.060434	0.0744523	0.0119945	0.00706365	0.0769794	0.19504	0.0243488	0.0375953	0.00149856	0.10357	0.0145494	0.0106492	0.484146	0.00828664	0.0136892	0.479969	0.00326048	0.56130923017209188863	0.308005	0.289243	0.135082	0.267671	0.233401	0.597154	1.05339	2.11605	0.99754950235461425923
5500	-3289.897715022354987	-3309.9069624463254513	20.009247423970329294	1.236544718630526285	0.282122	0.0493963	0.0509394	0.105533	0.0152582	0.00914228	0.0677019	0.151074	0.0384882	0.045261	0.00489029	0.0459537	0.00605879	0.0334706	0.543885	0.0099763	0.00641254	0.404608	0.00164764	0.45248220190795146456	0.293801	0.293342	0.138978	0.273879	0.181613	0.537895	1.03031	2.25018	0.87181861153052286895
5510	-3285.7273045973533954	-3301.2103303005765156	15.483025703222942582	0.53448087343991645959	0.493395	0.0760693	0.0622491	0.102825	0.0253931	0.00760134	0.0624442	0.192689	0.0200621	0.0572636	0.00632715	0.0667597	0.0164035	0.0142243	0.484512	0.00976128	0.00783704	0.481565	0.00210087	0.34949822664711194253	0.30248	0.299712	0.13544	0.262367	0.039943	0.273831	0.843822	2.8424	1.1894822695765259191
5520	-3281.0961533461418185	-3299.2939830827308469	18.197829736589174132	0.69274531099741087914	0.383227	0.0616781	0.060452	0.0695133	0.0146558	0.012274	0.0467333	0.149106	0.018911	0.0411377	0.00550745	0.102191	0.0161233	0.0195581	0.476271	0.00682678	0.000633934	0.496185	0.000525007	0.4679964859825165302	0.266928	0.310009	0.145608	0.277456	0.0726394	0.360087	0.92215	2.64512	0.98151051686209533909
5530	-3287.5141413145056504	-3303.6102412565965096	16.096099942090383195	0.77018027563162860805	0.423575	0.0747475	0.0532288	0.0765463	0.0272545	0.00796463	0.0630644	0.217396	0.0437219	0.0325756	0.0159513	0.143939	0.0320553	0.0182258	0.505598	0.00256507	0.000299093	0.451838	0.021474	0.41355781864603347042	0.285944	0.301325	0.132163	0.280568	0.0891995	0.394845	0.948337	2.56762	1.2120199039008150432
5540	-3289.0551301037908161	-3307.6128892545943927	18.557759150803537551	0.66353460942984565651	0.316912	0.0632615	0.0663246	0.0951766	0.0176156	0.00455227	0.0606629	0.148602	0.00535909	0.0317759	0.00140123	0.117353	0.00732255	0.0166031	0.472147	0.0146237	0.00200982	0.486313	0.00830315	0.3302585107407992604	0.271924	0.300101	0.137132	0.290842	0.0664228	0.345804	0.910568	2.6772	0.93631887461117613292
5550	-3286.6754826646774745	-3304.2875620139934654	17.612079349315610699	0.75299053244317615263	0.395745	0.0609625	0.0712819	0.0789792	0.0141582	0.017049	0.042648	0.182426	0.0337727	0.0167495	0.0010463	0.128546	0.0129988	0.0146898	0.491351	0.00926888	0.0108286	0.465758	0.00810353	0.40558738441062813784	0.298982	0.300303	0.117175	0.28354	0.0855243	0.387496	0.943027	2.58395	1.0563626818069626889
5560	-3288.7568856441466778	-3305.1870801305608438	16.430194486414126942	1.7811737622782464197	0.539271	0.0672831	0.0678855	0.0801674	0.0225187	0.0133983	0.0498484	0.104762	0.0177594	0.0505569	0.0190263	0.186644	0.00566333	0.00962198	0.458164	0.00639262	0.0169389	0.507644	0.0012385	0.58953045263183856406	0.301359	0.291579	0.159756	0.247305	0.265677	0.629526	1.06341	2.04139	1.2247850861044780046
5570	-3286.8480616971869495	-3303.1224509688800026	16.274389271692935921	2.1213661961670924327	0.460685	0.0627948	0.0657654	0.0931417	0.0215674	0.00369532	0.083944	0.139546	0.0067967	0.0161434	0.02383	0.207668	0.0387524	0.0126834	0.474875	0.00474403	0.0256165	0.480463	0.00161858	0.59780592784130581752	0.310412	0.297639	0.137215	0.254734	0.307344	0.667329	1.07275	1.95258	1.2243295691196036667
5580	-3288.2758703635427082	-3303.8192044021516267	15.543334038608639602	1.7637738760049690434	0.483711	0.0899037	0.0666266	0.105698	0.0193987	0.00573973	0.0804667	0.196827	0.00421397	0.0248066	0.0348887	0.160892	0.0409367	0.00807622	0.488205	0.00481183	0.0138485	0.479204	0.00585475	0.59286189198414362966	0.295626	0.317283	0.130433	0.256658	0.263348	0.627288	1.06278	2.04659	1.3141091735758778647
5590	-3283.7138345036973988	-3300.0454862383217005	16.331651734624145433	1.006068435029429109	0.464826	0.0633973	0.0666266	0.0998922	0.0206234	0.00267314	0.083565	0.143422	0.0243562	0.045866	0.000669301	0.184885	0.0244931	0.0144118	0.477805	0.00284421	0.0271477	0.477286	0.000505416	0.52445599321145053295	0.295441	0.310678	0.12438	0.269502	0.138163	0.478568	1.001	2.38227	1.225295500301828433
5600	-3285.1164258708854504	-3301.1261087973175563	16.009682926431970884	3.1405506537940133249	0.411885	0.0575705	0.0458823	0.102665	0.0235299	0.00686532	0.065944	0.193677	0.0111653	0.052688	0.00925609	0.161507	0.0399275	0.014763	0.485268	0.00989146	0.011903	0.475471	0.00270311	0.59352678431228078626	0.296257	0.305594	0.150043	0.248106	0.399851	0.739024	1.08313	1.778	1.1825619574124472955
5610	-3279.024649588439388	-3297.0731040876053157	18.048454499165650589	1.1168913456470066503	0.415086	0.0575705	0.0458823	0.0838876	0.0151317	0.0112908	0.0603999	0.208593	0.0110076	0.0418834	0.0194644	0.0679734	0.0242208	0.0206374	0.513459	0.00922816	0.0108962	0.443588	0.00219204	0.55745948812110024395	0.293107	0.30703	0.138964	0.2609	0.159669	0.509272	1.01696	2.3141	1.0623921037472385809
5620	-3279.0080150747248808	-3298.6844530811740697	19.676438006449416207	1.7941120401051582345	0.256577	0.072811	0.0424718	0.0760415	0.0197066	0.0058324	0.052478	0.188892	0.0195317	0.0381872	0.0144313	0.0936215	0.0190901	0.0233017	0.491367	0.00455816	0.0106761	0.465886	0.00421106	0.52490778317744957171	0.295993	0.287276	0.143571	0.27316	0.267395	0.631167	1.06387	2.03757	0.89967243662082740929
5630	-3286.3231313044402668	-3306.6951245682739682	20.371993263833889642	1.5167065444824183729	0.262141	0.0645372	0.0617021	0.0700289	0.0196188	0.0100667	0.0601088	0.19346	0.0180921	0.0252726	0.00577813	0.0388388	0.00789222	0.0218802	0.463849	0.0100294	0.0266139	0.465921	0.0117059	0.51273370401243467676	0.282782	0.283936	0.146217	0.287065	0.227892	0.591314	1.05139	2.12941	0.83753692644050936611
5640	-3284.065386130697334	-3302.7884401631258697	18.723054032428755988	0.76176999058838368306	0.331664	0.0732068	0.0497042	0.0866867	0.0240112	0.00629462	0.0334156	0.169538	0.0313571	0.0213372	0.0186535	0.0881675	0.0133319	0.0197039	0.422306	0.0115435	0.00773995	0.532851	0.00585528	0.45335062255627983641	0.271223	0.309064	0.148105	0.271607	0.087402	0.391275	0.945772	2.57555	0.9473683332807035784
5650	-3282.211626463056291	-3300.432021760337193	18.220395297280578717	1.1655768609050722873	0.361047	0.0659619	0.0564946	0.0703939	0.021361	0.00130432	0.0789077	0.246131	0.0172041	0.0353594	0.00087126	0.0636445	0.0291911	0.0168822	0.518892	0.0100659	0.0144587	0.438275	0.00142559	0.49945514376925459477	0.312165	0.292993	0.134945	0.259897	0.16876	0.521429	1.02281	2.287	1.0478717149614977799
5660	-3288.2935263709414357	-3306.8789787967639313	18.585452425822492017	1.2494645242068977975	0.258873	0.0612705	0.0538004	0.125396	0.0161443	0.00432864	0.0563193	0.234446	0.0172041	0.0479153	0.013237	0.109989	0.0156686	0.0197034	0.490664	0.00568693	0.0123414	0.47063	0.000973971	0.56845429335680752736	0.295629	0.312513	0.130974	0.260884	0.183903	0.540744	1.03156	2.24379	1.01459148345623551
5670	-3282.712906286334146	-3299.7124477120710253	16.99954142573690774	1.2209916314695832273	0.38036	0.0733925	0.0648673	0.100094	0.0158434	0.0149637	0.0805604	0.243637	0.0208915	0.0367649	0.00893894	0.113495	0.0184595	0.0159971	0.565926	0.0040176	0.0100199	0.401021	0.00301825	0.53711993612914521457	0.313641	0.288973	0.124343	0.273042	0.178836	0.534406	1.02876	2.258	1.1722678930165977285
5680	-3287.1027818623633721	-3303.888849586307515	16.786067723944000818	0.72343558515156825006	0.387381	0.0614691	0.0600185	0.0831677	0.0148726	0.011928	0.0806595	0.300275	0.016561	0.026955	0.00975645	0.0541031	0.0242529	0.0147152	0.532751	0.00782087	0.019897	0.415788	0.0090275	0.45308389935310777741	0.286455	0.318923	0.116098	0.278525	0.0791995	0.374381	0.933253	2.61317	1.1313996493452742609
5690	-3281.8320433074868561	-3300.5343169868629047	18.702273679375885251	1.4006142586953196361	0.374714	0.0564722	0.045596	0.0745315	0.0148726	0.011928	0.0492994	0.226377	0.0028306	0.0405285	0.00193256	0.0854938	0.0205941	0.0121525	0.557605	0.0112201	0.0128259	0.403169	0.0030269	0.54958127836725934046	0.276985	0.298244	0.123797	0.300974	0.209553	0.571132	1.04401	2.17531	1.0051694662831645033
5700	-3284.8813465511557297	-3303.8559224771902336	18.974575926034187745	1.4520040341459028443	0.334096	0.0543757	0.0588182	0.0925954	0.0248065	0.00517875	0.0520891	0.181233	0.014647	0.0619133	0.00974109	0.0670119	0.0213626	0.0185446	0.608983	0.00204613	0.0174642	0.349204	0.0037584	0.58867349965724058425	0.282735	0.302333	0.122271	0.292662	0.217812	0.580368	1.04747	2.15435	0.97786796398385900098
5710	-3283.0679392925903812	-3301.8135938261411866	18.745654533551046939	1.0804595216709680372	0.35382	0.0641715	0.0486023	0.0880714	0.0098779	0.0157352	0.0589196	0.176403	0.0234153	0.0269257	0.00974109	0.104322	0.0102252	0.0237067	0.456027	0.00541704	0.0130433	0.492832	0.008974	0.53040623658527163986	0.303645	0.313803	0.133834	0.248719	0.152722	0.499668	1.01215	2.33546	0.99022956974895981475
5720	-3286.2826118489610963	-3304.8904290256768945	18.607817176715613527	1.7385098848213011991	0.289896	0.0710146	0.0486023	0.0983747	0.024478	0.00847084	0.0531141	0.226971	0.0154381	0.0281797	0.00963975	0.124833	0.00953544	0.0180976	0.454174	0.00318279	0.017329	0.50324	0.00397591	0.60385960158568663392	0.31963	0.293362	0.14599	0.241018	0.259929	0.623976	1.06182	2.05427	1.0085478818839164195
5730	-3291.9933756447385349	-3305.442069266919134	13.448693622180190488	0.32588813196781352133	0.495818	0.0452542	0.054242	0.146686	0.0213739	0.0168748	0.0399731	0.210601	0.00872389	0.0592307	0.00268234	0.0888668	0.0273819	0.0118794	0.530264	0.00340176	0.00736199	0.441825	0.0052676	0.3583339940410039115	0.290777	0.309795	0.134259	0.26517	0.00762859	0.124726	0.636823	3.23082	1.2177088147705825705
5740	-3283.7226322385799904	-3301.9677440749023845	18.245111836322529086	2.8023393638431732811	0.373016	0.0566253	0.0590665	0.10137	0.0155898	0.0159357	0.0358969	0.112702	0.0187417	0.0288783	0.00099867	0.133604	0.0310089	0.022276	0.541508	0.00402606	0.00286958	0.421769	0.00755134	0.60474846946383487012	0.305428	0.2914	0.123344	0.279828	0.373368	0.719962	1.08135	1.82532	0.98343365088591294665
5750	-3286.1122601087613475	-3301.9772701497404341	15.865010040979242945	2.8417643102790899334	0.518519	0.042011	0.0446522	0.130741	0.0177235	0.00789847	0.0534667	0.143392	0.0272934	0.0374908	0.0211019	0.154416	0.0199474	0.0115341	0.630968	0.00677982	0.00436975	0.339348	0.0070004	0.63129424298094261037	0.29482	0.310193	0.126964	0.268023	0.376638	0.722373	1.08161	1.81938	1.2186527671840552411
5760	-3285.8634991727330998	-3299.0706938827497652	13.207194710016473493	5.4245968549353511534	0.674629	0.053245	0.0219544	0.0721766	0.0139673	0.00420416	0.0563213	0.114704	0.0116943	0.0379327	0.0338221	0.186736	0.0120063	0.0113747	0.538824	0.008091	0.00514871	0.432166	0.00439497	0.6152708790170344777	0.296594	0.298785	0.129761	0.27486	0.518811	0.813471	1.08249	1.58522	1.2933927899154837871
5770	-3286.1974117441882299	-3304.7031557159161821	18.505743971728044528	1.0172744872615868683	0.308068	0.0696348	0.0631913	0.070324	0.0104921	0.0162302	0.0575783	0.181832	0.026912	0.0539903	0.00941258	0.133511	0.0077898	0.0252743	0.429807	0.00617335	0.00129644	0.534434	0.003015	0.49648686084685400566	0.319549	0.287163	0.143242	0.250047	0.140388	0.481883	1.0028	2.37492	1.0089665792732491756
5780	-3284.6262404188014443	-3301.89039514905744	17.264154730256080938	1.0398936512739165305	0.444697	0.0406316	0.103015	0.0968892	0.0136587	0.00637253	0.0733685	0.194269	0.0191809	0.0348898	0.00476384	0.0833491	0.0200795	0.0246612	0.472491	0.00073336	0.00598241	0.489272	0.00686004	0.53066151527722293935	0.27354	0.312467	0.145251	0.268741	0.144844	0.488423	1.00631	2.36042	1.135164899530590743
5790	-3278.9731480879822811	-3297.9522798450425398	18.979131757060049068	1.3120380008415710726	0.356111	0.0498557	0.0510019	0.098482	0.0166038	0.0036679	0.0678203	0.153527	0.0157181	0.0396919	0.00764476	0.0996828	0.0168466	0.0121987	0.550997	0.014861	0.0134262	0.404667	0.00385105	0.54970676927343498086	0.287692	0.30629	0.125344	0.280674	0.194773	0.553955	1.03717	2.2141	0.97665330305100384045
5800	-3289.6393176404617407	-3308.3276466898782928	18.688329049416541494	1.5565081006304319899	0.396898	0.0640133	0.0407438	0.0786918	0.00694316	0.012036	0.0606858	0.216698	0.0144529	0.0296223	0.0134591	0.0688227	0.00222572	0.00725533	0.574229	0.00595016	0.0157492	0.394001	0.00281513	0.53557111724988215595	0.291982	0.319727	0.120764	0.267527	0.233921	0.5977	1.05357	2.1148	1.0052923213991449281
