Iteration	Posterior	Likelihood	Prior	mu	beta[1]	beta[2]	switch_rate_0_to_1	switch_rate_1_to_0	switch_rate_1_to_2	switch_rate_2_to_1	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]	switch_rates_pos[3]	switch_rates_pos[4]
363050	-1031.828	-1027.682	-4.146078	0.6828809	1.41161	1.41161	0.01335781	0.5825687	0.2306867	0.1733868	0.0133578	0	0.582569	0.230687	0	0.173387	0.0133578	0.582569	0.230687	0.173387
363100	-1030.515	-1023.789	-6.726377	0.9168975	1.65175	1.65175	0.01895953	0.6344857	0.2108444	0.1357104	0.0189595	0	0.634486	0.210844	0	0.13571	0.0189595	0.634486	0.210844	0.13571
363150	-1050.867	-1047.303	-3.563998	0.6715279	0.943063	0.943063	0.02163308	0.6313798	0.1934754	0.1535117	0.0216331	0	0.63138	0.193475	0	0.153512	0.0216331	0.63138	0.193475	0.153512
363200	-1062.94	-1057.642	-5.298003	0.8768287	0.62406	0.62406	0.01589735	0.5873539	0.2581269	0.1386219	0.0158973	0	0.587354	0.258127	0	0.138622	0.0158973	0.587354	0.258127	0.138622
363250	-1141.086	-1137.741	-3.34482	0.6994145	0.44502	0.44502	0.01854315	0.621801	0.1926978	0.166958	0.0185431	0	0.621801	0.192698	0	0.166958	0.0185431	0.621801	0.192698	0.166958
363300	-1000.289	-997.5397	-2.749511	0.617408	0.669775	0.669775	0.01260918	0.5943959	0.1951089	0.197886	0.0126092	0	0.594396	0.195109	0	0.197886	0.0126092	0.594396	0.195109	0.197886
363350	-918.1352	-914.6614	-3.47384	0.5466924	2.10126	2.10126	0.0122644	0.6115543	0.2276436	0.1485377	0.0122644	0	0.611554	0.227644	0	0.148538	0.0122644	0.611554	0.227644	0.148538
363400	-936.2927	-933.619	-2.673613	0.6314492	0.453465	0.453465	0.01082229	0.5069665	0.3031018	0.1791094	0.0108223	0	0.506967	0.303102	0	0.179109	0.0108223	0.506967	0.303102	0.179109
363450	-985.0717	-981.4863	-3.585355	0.6592464	1.08724	1.08724	0.01127428	0.4959226	0.2903897	0.2024134	0.0112743	0	0.495923	0.29039	0	0.202413	0.0112743	0.495923	0.29039	0.202413
363500	-945.7694	-942.9557	-2.813691	0.6811907	0.0961281	0.0961281	0.01061413	0.5464718	0.2745585	0.1683556	0.0106141	0	0.546472	0.274558	0	0.168356	0.0106141	0.546472	0.274558	0.168356
363550	-1097.155	-1093.05	-4.105015	0.8151864	0.047495	0.047495	0.01600709	0.6334323	0.1942793	0.1562813	0.0160071	0	0.633432	0.194279	0	0.156281	0.0160071	0.633432	0.194279	0.156281
363600	-1153.783	-1149.967	-3.816584	0.7884202	0.0267264	0.0267264	0.01274135	0.5343047	0.2710116	0.1819423	0.0127414	0	0.534305	0.271012	0	0.181942	0.0127414	0.534305	0.271012	0.181942
363650	-1284.599	-1277.993	-6.605752	1.045865	0.241445	0.241445	0.01429455	0.5525185	0.2881982	0.1449888	0.0142945	0	0.552518	0.288198	0	0.144989	0.0142945	0.552518	0.288198	0.144989
363700	-1033.594	-1026.919	-6.674736	1.049991	0.269175	0.269175	0.00810732	0.4695237	0.3609467	0.1614222	0.00810732	0	0.469524	0.360947	0	0.161422	0.00810732	0.469524	0.360947	0.161422
363750	-1023.472	-1017.683	-5.789011	0.913248	0.750876	0.750876	0.007296063	0.5554947	0.2648489	0.1723603	0.00729606	0	0.555495	0.264849	0	0.17236	0.00729606	0.555495	0.264849	0.17236
363800	-1050.577	-1044.103	-6.474089	0.8645505	1.92293	1.92293	0.01289408	0.644147	0.196407	0.1465519	0.0128941	0	0.644147	0.196407	0	0.146552	0.0128941	0.644147	0.196407	0.146552
363850	-1012.414	-1008.105	-4.308369	0.6577222	1.82549	1.82549	0.01465796	0.5971386	0.1826076	0.2055959	0.014658	0	0.597139	0.182608	0	0.205596	0.014658	0.597139	0.182608	0.205596
363900	-1062.82	-1058.72	-4.100235	0.7763182	0.431398	0.431398	0.01071769	0.5822278	0.2390184	0.1680361	0.0107177	0	0.582228	0.239018	0	0.168036	0.0107177	0.582228	0.239018	0.168036
363950	-1034.137	-1031.138	-2.998723	0.652536	0.567708	0.567708	0.01462879	0.5519882	0.278409	0.154974	0.0146288	0	0.551988	0.278409	0	0.154974	0.0146288	0.551988	0.278409	0.154974
364000	-956.1181	-953.6682	-2.449912	0.5713374	0.830883	0.830883	0.01440063	0.4669248	0.2995579	0.2191167	0.0144006	0	0.466925	0.299558	0	0.219117	0.0144006	0.466925	0.299558	0.219117
364050	-1109.986	-1102.514	-7.47228	1.014194	1.42468	1.42468	0.01455554	0.6072304	0.2205937	0.1576203	0.0145555	0	0.60723	0.220594	0	0.15762	0.0145555	0.60723	0.220594	0.15762
364100	-1130.704	-1125.209	-5.495066	0.9398096	0.191315	0.191315	0.01436939	0.5817251	0.269473	0.1344325	0.0143694	0	0.581725	0.269473	0	0.134433	0.0143694	0.581725	0.269473	0.134433
364150	-981.4708	-977.6369	-3.833857	0.7616151	0.312051	0.312051	0.01767015	0.6042776	0.2602136	0.1178386	0.0176702	0	0.604278	0.260214	0	0.117839	0.0176702	0.604278	0.260214	0.117839
364200	-949.956	-942.5881	-7.367941	1.128087	0.181412	0.181412	0.009096659	0.602648	0.2952348	0.09302057	0.00909666	0	0.602648	0.295235	0	0.0930206	0.00909666	0.602648	0.295235	0.0930206
364250	-964.1483	-959.7695	-4.378796	0.7460474	1.01267	1.01267	0.01271031	0.5455697	0.2956457	0.1460743	0.0127103	0	0.54557	0.295646	0	0.146074	0.0127103	0.54557	0.295646	0.146074
364300	-919.4612	-915.0222	-4.439074	0.7515588	1.01783	1.01783	0.01015991	0.5278457	0.2993704	0.1626239	0.0101599	0	0.527846	0.29937	0	0.162624	0.0101599	0.527846	0.29937	0.162624
364350	-915.245	-910.639	-4.605942	0.8286391	0.413895	0.413895	0.008934473	0.5884453	0.2794928	0.1231274	0.00893447	0	0.588445	0.279493	0	0.123127	0.00893447	0.588445	0.279493	0.123127
364400	-961.0912	-955.7183	-5.372873	0.9313192	0.154025	0.154025	0.009223544	0.5716148	0.2763723	0.1427894	0.00922354	0	0.571615	0.276372	0	0.142789	0.00922354	0.571615	0.276372	0.142789
364450	-874.2983	-871.1999	-3.098396	0.6832686	0.360055	0.360055	0.01606574	0.5196812	0.3262942	0.1379589	0.0160657	0	0.519681	0.326294	0	0.137959	0.0160657	0.519681	0.326294	0.137959
364500	-932.1743	-926.8661	-5.308194	0.8581452	0.821087	0.821087	0.01080838	0.5264243	0.2952352	0.1675321	0.0108084	0	0.526424	0.295235	0	0.167532	0.0108084	0.526424	0.295235	0.167532
364550	-817.0749	-813.5603	-3.514586	0.7278659	0.330271	0.330271	0.01029909	0.5782168	0.2912823	0.1202018	0.0102991	0	0.578217	0.291282	0	0.120202	0.0102991	0.578217	0.291282	0.120202
364600	-906.6469	-901.7497	-4.897233	0.8535533	0.456045	0.456045	0.008024184	0.5796974	0.2887584	0.1235201	0.00802418	0	0.579697	0.288758	0	0.12352	0.00802418	0.579697	0.288758	0.12352
364650	-869.5051	-866.2036	-3.301474	0.7140534	0.255285	0.255285	0.007959694	0.5763661	0.2583997	0.1572745	0.00795969	0	0.576366	0.2584	0	0.157275	0.00795969	0.576366	0.2584	0.157275
364700	-1044.231	-1040.086	-4.145083	0.721215	1.02728	1.02728	0.01801015	0.5761442	0.2444407	0.1614049	0.0180101	0	0.576144	0.244441	0	0.161405	0.0180101	0.576144	0.244441	0.161405
364750	-953.5068	-951.2871	-2.219648	0.6034984	0.279009	0.279009	0.01171656	0.5029552	0.31066	0.1746683	0.0117166	0	0.502955	0.31066	0	0.174668	0.0117166	0.502955	0.31066	0.174668
364800	-1166.047	-1161.304	-4.742933	0.7902583	0.934694	0.934694	0.01799836	0.5702169	0.2520691	0.1597156	0.0179984	0	0.570217	0.252069	0	0.159716	0.0179984	0.570217	0.252069	0.159716
364850	-1010.11	-1006.04	-4.070029	0.6701269	1.4631	1.4631	0.01722418	0.6339112	0.1863696	0.162495	0.0172242	0	0.633911	0.18637	0	0.162495	0.0172242	0.633911	0.18637	0.162495
364900	-898.0694	-893.0557	-5.013677	0.7291937	1.81608	1.81608	0.01536605	0.630111	0.2196442	0.1348787	0.0153661	0	0.630111	0.219644	0	0.134879	0.0153661	0.630111	0.219644	0.134879
364950	-836.3333	-832.2486	-4.084703	0.8032138	0.14691	0.14691	0.01116038	0.7078129	0.1989019	0.08212473	0.0111604	0	0.707813	0.198902	0	0.0821247	0.0111604	0.707813	0.198902	0.0821247
365000	-837.9313	-832.9433	-4.987987	0.8932989	0.149343	0.149343	0.0102423	0.5068257	0.3477255	0.1352065	0.0102423	0	0.506826	0.347725	0	0.135206	0.0102423	0.506826	0.347725	0.135206
365050	-997.2737	-990.8659	-6.407774	0.956856	0.933558	0.933558	0.01711711	0.5934662	0.2669973	0.1224194	0.0171171	0	0.593466	0.266997	0	0.122419	0.0171171	0.593466	0.266997	0.122419
365100	-832.0026	-826.0131	-5.989482	0.8650103	1.43372	1.43372	0.009476343	0.6099168	0.2639328	0.116674	0.00947634	0	0.609917	0.263933	0	0.116674	0.00947634	0.609917	0.263933	0.116674
365150	-1016.758	-1009.904	-6.854222	1.001766	0.930905	0.930905	0.01424165	0.6076806	0.2536438	0.124434	0.0142416	0	0.607681	0.253644	0	0.124434	0.0142416	0.607681	0.253644	0.124434
365200	-878.1514	-873.4142	-4.737145	0.8373309	0.45818	0.45818	0.009219883	0.6362019	0.2339822	0.120596	0.00921988	0	0.636202	0.233982	0	0.120596	0.00921988	0.636202	0.233982	0.120596
365250	-906.1509	-901.8756	-4.275328	0.6817561	1.55211	1.55211	0.01479383	0.643008	0.2176561	0.1245421	0.0147938	0	0.643008	0.217656	0	0.124542	0.0147938	0.643008	0.217656	0.124542
365300	-888.4927	-885.2483	-3.244408	0.7189918	0.148835	0.148835	0.0147495	0.580715	0.28859	0.1159455	0.0147495	0	0.580715	0.28859	0	0.115945	0.0147495	0.580715	0.28859	0.115945
365350	-813.8034	-811.0465	-2.756894	0.620228	0.648959	0.648959	0.01539038	0.572691	0.2660565	0.1458621	0.0153904	0	0.572691	0.266057	0	0.145862	0.0153904	0.572691	0.266057	0.145862
365400	-920.6428	-916.3697	-4.273055	0.8115907	0.251493	0.251493	0.0127977	0.4808672	0.3317722	0.1745629	0.0127977	0	0.480867	0.331772	0	0.174563	0.0127977	0.480867	0.331772	0.174563
365450	-990.4204	-986.307	-4.113478	0.793003	0.277793	0.277793	0.01131546	0.5246181	0.2912671	0.1727994	0.0113155	0	0.524618	0.291267	0	0.172799	0.0113155	0.524618	0.291267	0.172799
365500	-842.8817	-838.6364	-4.245341	0.734568	0.994005	0.994005	0.01065609	0.6381091	0.1933985	0.1578363	0.0106561	0	0.638109	0.193398	0	0.157836	0.0106561	0.638109	0.193398	0.157836
365550	-834.3088	-832.2405	-2.06838	0.5654242	0.508483	0.508483	0.009997309	0.6401781	0.2035494	0.1462752	0.00999731	0	0.640178	0.203549	0	0.146275	0.00999731	0.640178	0.203549	0.146275
365600	-833.5761	-830.4257	-3.150411	0.6409717	0.835038	0.835038	0.01031462	0.5785146	0.2399721	0.1711987	0.0103146	0	0.578515	0.239972	0	0.171199	0.0103146	0.578515	0.239972	0.171199
365650	-950.1375	-946.7017	-3.435892	0.6650897	0.87934	0.87934	0.01396492	0.6075701	0.2141879	0.164277	0.0139649	0	0.60757	0.214188	0	0.164277	0.0139649	0.60757	0.214188	0.164277
365700	-941.931	-938.4842	-3.446766	0.6723621	0.81749	0.81749	0.01849908	0.6918221	0.1652593	0.1244195	0.0184991	0	0.691822	0.165259	0	0.12442	0.0184991	0.691822	0.165259	0.12442
365750	-986.6984	-984.1699	-2.528515	0.5989785	0.633074	0.633074	0.01948225	0.6523294	0.1948265	0.1333619	0.0194823	0	0.652329	0.194826	0	0.133362	0.0194823	0.652329	0.194826	0.133362
365800	-958.7379	-956.4815	-2.256407	0.5902669	0.448082	0.448082	0.01146739	0.5909182	0.2215252	0.1760892	0.0114674	0	0.590918	0.221525	0	0.176089	0.0114674	0.590918	0.221525	0.176089
365850	-955.8353	-954.4549	-1.380377	0.5449729	0.0249921	0.0249921	0.02032488	0.5514408	0.2711406	0.1570937	0.0203249	0	0.551441	0.271141	0	0.157094	0.0203249	0.551441	0.271141	0.157094
365900	-1017.914	-1015.092	-2.822831	0.6879854	0.037321	0.037321	0.01420758	0.4368468	0.3513017	0.1976439	0.0142076	0	0.436847	0.351302	0	0.197644	0.0142076	0.436847	0.351302	0.197644
365950	-808.7411	-805.3772	-3.36382	0.7435703	0.0224609	0.0224609	0.00744587	0.4000574	0.3948844	0.1976124	0.00744587	0	0.400057	0.394884	0	0.197612	0.00744587	0.400057	0.394884	0.197612
366000	-908.1431	-905.5565	-2.58664	0.6540081	0.140904	0.140904	0.009294776	0.552686	0.2471357	0.1908835	0.00929478	0	0.552686	0.247136	0	0.190883	0.00929478	0.552686	0.247136	0.190883
366050	-1003.141	-999.8548	-3.286355	0.6594081	0.786619	0.786619	0.009530435	0.4428791	0.3247138	0.2228767	0.00953044	0	0.442879	0.324714	0	0.222877	0.00953044	0.442879	0.324714	0.222877
366100	-907.5054	-903.2053	-4.300056	0.7266989	1.12741	1.12741	0.01054325	0.5431898	0.2588092	0.1874577	0.0105433	0	0.54319	0.258809	0	0.187458	0.0105433	0.54319	0.258809	0.187458
366150	-1077.869	-1073.895	-3.97473	0.7914548	0.154527	0.154527	0.01707833	0.5203704	0.303376	0.1591752	0.0170783	0	0.52037	0.303376	0	0.159175	0.0170783	0.52037	0.303376	0.159175
366200	-935.48	-930.6372	-4.842786	0.8683613	0.253518	0.253518	0.01209055	0.649818	0.2053053	0.1327862	0.0120906	0	0.649818	0.205305	0	0.132786	0.0120906	0.649818	0.205305	0.132786
366250	-1106.888	-1104.665	-2.223359	0.607218	0.245524	0.245524	0.02217594	0.4988692	0.2501049	0.22885	0.0221759	0	0.498869	0.250105	0	0.22885	0.0221759	0.498869	0.250105	0.22885
366300	-951.8354	-948.3348	-3.500657	0.7314975	0.280027	0.280027	0.01206856	0.6079236	0.2321173	0.1478905	0.0120686	0	0.607924	0.232117	0	0.147891	0.0120686	0.607924	0.232117	0.147891
366350	-933.031	-929.6977	-3.333311	0.7302921	0.124734	0.124734	0.01172828	0.6115584	0.2452313	0.131482	0.0117283	0	0.611558	0.245231	0	0.131482	0.0117283	0.611558	0.245231	0.131482
366400	-1087.241	-1083.993	-3.247758	0.706664	0.275463	0.275463	0.01298221	0.5682631	0.252185	0.1665696	0.0129822	0	0.568263	0.252185	0	0.16657	0.0129822	0.568263	0.252185	0.16657
366450	-1251.978	-1245.172	-6.805617	0.8200385	2.69958	2.69958	0.01984249	0.6215372	0.1770192	0.1816011	0.0198425	0	0.621537	0.177019	0	0.181601	0.0198425	0.621537	0.177019	0.181601
366500	-1169.46	-1164.783	-4.677404	0.8168879	0.60287	0.60287	0.01353657	0.6176038	0.2196243	0.1492353	0.0135366	0	0.617604	0.219624	0	0.149235	0.0135366	0.617604	0.219624	0.149235
366550	-1085.93	-1082.262	-3.667868	0.7445991	0.316222	0.316222	0.00816179	0.5958637	0.221511	0.1744635	0.00816179	0	0.595864	0.221511	0	0.174464	0.00816179	0.595864	0.221511	0.174464
366600	-959.5053	-954.6126	-4.892763	0.8935323	0.0517847	0.0517847	0.008762013	0.5941807	0.2501976	0.1468596	0.00876201	0	0.594181	0.250198	0	0.14686	0.00876201	0.594181	0.250198	0.14686
366650	-1042.108	-1035.563	-6.544639	1.022354	0.415446	0.415446	0.008376298	0.6604205	0.231511	0.09969218	0.0083763	0	0.660421	0.231511	0	0.0996922	0.0083763	0.660421	0.231511	0.0996922
366700	-1014.148	-1010.328	-3.819751	0.7831957	0.0821389	0.0821389	0.008308564	0.5834806	0.2433808	0.16483	0.00830856	0	0.583481	0.243381	0	0.16483	0.00830856	0.583481	0.243381	0.16483
366750	-1023.802	-1019.865	-3.937705	0.7437802	0.594248	0.594248	0.009691196	0.5772314	0.2174266	0.1956508	0.0096912	0	0.577231	0.217427	0	0.195651	0.0096912	0.577231	0.217427	0.195651
366800	-942.3825	-939.5933	-2.789223	0.6507351	0.376217	0.376217	0.01181439	0.5523055	0.248669	0.1872111	0.0118144	0	0.552306	0.248669	0	0.187211	0.0118144	0.552306	0.248669	0.187211
366850	-822.5978	-821.7013	-0.8965265	0.4957012	0.033859	0.033859	0.01764803	0.5883808	0.2421935	0.1517777	0.017648	0	0.588381	0.242193	0	0.151778	0.017648	0.588381	0.242193	0.151778
366900	-881.6107	-877.6293	-3.981403	0.8066612	0.0091349	0.0091349	0.01469277	0.6098748	0.2600185	0.1154139	0.0146928	0	0.609875	0.260019	0	0.115414	0.0146928	0.609875	0.260019	0.115414
366950	-957.9434	-955.2175	-2.725845	0.6667873	0.152316	0.152316	0.01104184	0.5998613	0.2412615	0.1478354	0.0110418	0	0.599861	0.241262	0	0.147835	0.0110418	0.599861	0.241262	0.147835
367000	-1042.06	-1037.968	-4.092141	0.8144122	0.0423637	0.0423637	0.01638163	0.5472246	0.2959	0.1404938	0.0163816	0	0.547225	0.2959	0	0.140494	0.0163816	0.547225	0.2959	0.140494
367050	-964.1697	-960.1352	-4.034441	0.8033883	0.0949024	0.0949024	0.01311067	0.6285008	0.1962176	0.1621709	0.0131107	0	0.628501	0.196218	0	0.162171	0.0131107	0.628501	0.196218	0.162171
367100	-1114.433	-1109.433	-5.000048	0.8947386	0.147006	0.147006	0.01563507	0.6286407	0.2233679	0.1323564	0.0156351	0	0.628641	0.223368	0	0.132356	0.0156351	0.628641	0.223368	0.132356
367150	-938.4232	-934.1509	-4.272369	0.8213892	0.152822	0.152822	0.01201089	0.570349	0.2555499	0.1620902	0.0120109	0	0.570349	0.25555	0	0.16209	0.0120109	0.570349	0.25555	0.16209
367200	-974.4841	-967.4309	-7.053253	1.105048	0.0971182	0.0971182	0.01038841	0.6279959	0.2296668	0.1319489	0.0103884	0	0.627996	0.229667	0	0.131949	0.0103884	0.627996	0.229667	0.131949
367250	-1060.135	-1055.405	-4.72992	0.8490741	0.333524	0.333524	0.01135688	0.5556972	0.2815138	0.1514321	0.0113569	0	0.555697	0.281514	0	0.151432	0.0113569	0.555697	0.281514	0.151432
367300	-990.4286	-986.7615	-3.667135	0.7443379	0.318101	0.318101	0.01919388	0.6586551	0.204387	0.117764	0.0191939	0	0.658655	0.204387	0	0.117764	0.0191939	0.658655	0.204387	0.117764
367350	-1098.36	-1091.7	-6.660079	1.009148	0.662944	0.662944	0.01695373	0.7637748	0.1185165	0.100755	0.0169537	0	0.763775	0.118516	0	0.100755	0.0169537	0.763775	0.118516	0.100755
367400	-861.4015	-857.4385	-3.962997	0.7764325	0.293016	0.293016	0.01127165	0.6146809	0.2471479	0.1268995	0.0112716	0	0.614681	0.247148	0	0.1269	0.0112716	0.614681	0.247148	0.1269
367450	-838.9397	-836.3154	-2.624355	0.6497936	0.220764	0.220764	0.01051948	0.5893738	0.2736501	0.1264567	0.0105195	0	0.589374	0.27365	0	0.126457	0.0105195	0.589374	0.27365	0.126457
367500	-1146.018	-1143.443	-2.574876	0.6594605	0.0746163	0.0746163	0.01929533	0.5150385	0.2988162	0.1668499	0.0192953	0	0.515039	0.298816	0	0.16685	0.0192953	0.515039	0.298816	0.16685
367550	-1091.351	-1087.487	-3.863568	0.7860381	0.0975309	0.0975309	0.01313589	0.5990953	0.2504462	0.1373226	0.0131359	0	0.599095	0.250446	0	0.137323	0.0131359	0.599095	0.250446	0.137323
367600	-948.9457	-945.9385	-3.00722	0.6975196	0.126368	0.126368	0.01161726	0.5966545	0.2199363	0.1717919	0.0116173	0	0.596655	0.219936	0	0.171792	0.0116173	0.596655	0.219936	0.171792
367650	-979.4204	-972.893	-6.527397	0.8328837	2.2929	2.2929	0.01199144	0.6836925	0.1814923	0.1228238	0.0119914	0	0.683692	0.181492	0	0.122824	0.0119914	0.683692	0.181492	0.122824
367700	-1183.034	-1179.266	-3.767875	0.7214205	0.648015	0.648015	0.01716659	0.5887698	0.2266885	0.1673751	0.0171666	0	0.58877	0.226689	0	0.167375	0.0171666	0.58877	0.226689	0.167375
367750	-1052.365	-1049.112	-3.253626	0.6440443	0.907527	0.907527	0.01841702	0.5869856	0.2181028	0.1764945	0.018417	0	0.586986	0.218103	0	0.176495	0.018417	0.586986	0.218103	0.176495
367800	-1011.511	-1007.549	-3.961447	0.7424393	0.631398	0.631398	0.01309568	0.5865232	0.222024	0.1783572	0.0130957	0	0.586523	0.222024	0	0.178357	0.0130957	0.586523	0.222024	0.178357
367850	-937.4824	-933.097	-4.385383	0.7502814	0.976914	0.976914	0.01064089	0.5278671	0.2921513	0.1693406	0.0106409	0	0.527867	0.292151	0	0.169341	0.0106409	0.527867	0.292151	0.169341
367900	-1004.113	-1000.058	-4.055305	0.7393045	0.756604	0.756604	0.01154086	0.5869281	0.2488358	0.1526952	0.0115409	0	0.586928	0.248836	0	0.152695	0.0115409	0.586928	0.248836	0.152695
367950	-1039.449	-1032.852	-6.596836	1.011619	0.574994	0.574994	0.01324982	0.5816407	0.2747068	0.1304027	0.0132498	0	0.581641	0.274707	0	0.130403	0.0132498	0.581641	0.274707	0.130403
368000	-900.2778	-898.1811	-2.096686	0.6076237	0.114793	0.114793	0.01532655	0.5517978	0.2819133	0.1509623	0.0153266	0	0.551798	0.281913	0	0.150962	0.0153266	0.551798	0.281913	0.150962
368050	-976.7368	-971.2909	-5.445918	0.8689402	0.850861	0.850861	0.01030844	0.4776761	0.3519505	0.160065	0.0103084	0	0.477676	0.35195	0	0.160065	0.0103084	0.477676	0.35195	0.160065
368100	-1051.527	-1048.594	-2.932786	0.6962682	0.0644486	0.0644486	0.02125112	0.6572377	0.2073243	0.1141868	0.0212511	0	0.657238	0.207324	0	0.114187	0.0212511	0.657238	0.207324	0.114187
368150	-1020.653	-1017.284	-3.36942	0.7414658	0.049106	0.049106	0.01879927	0.6693957	0.1956223	0.1161827	0.0187993	0	0.669396	0.195622	0	0.116183	0.0187993	0.669396	0.195622	0.116183
368200	-993.5534	-989.4883	-4.065037	0.7799122	0.36026	0.36026	0.01185415	0.6877005	0.1844518	0.1159936	0.0118541	0	0.6877	0.184452	0	0.115994	0.0118541	0.6877	0.184452	0.115994
368250	-982.1918	-979.6996	-2.49218	0.6497623	0.088901	0.088901	0.01336834	0.6121073	0.2069193	0.167605	0.0133683	0	0.612107	0.206919	0	0.167605	0.0133683	0.612107	0.206919	0.167605
368300	-960.3005	-958.1104	-2.190024	0.5985779	0.298589	0.298589	0.0146287	0.5442561	0.2414225	0.1996927	0.0146287	0	0.544256	0.241423	0	0.199693	0.0146287	0.544256	0.241423	0.199693
368350	-1046.335	-1043.105	-3.229626	0.6888191	0.43578	0.43578	0.01602609	0.6020306	0.2409094	0.1410339	0.0160261	0	0.602031	0.240909	0	0.141034	0.0160261	0.602031	0.240909	0.141034
368400	-1004.363	-998.5582	-5.80471	0.9544295	0.35476	0.35476	0.01433343	0.6775586	0.1954897	0.1126183	0.0143334	0	0.677559	0.19549	0	0.112618	0.0143334	0.677559	0.19549	0.112618
368450	-919.4228	-912.0073	-7.415503	1.022035	1.2895	1.2895	0.009963699	0.6842644	0.2203716	0.08540032	0.0099637	0	0.684264	0.220372	0	0.0854003	0.0099637	0.684264	0.220372	0.0854003
368500	-1006.085	-1001.441	-4.644886	0.6803506	1.93572	1.93572	0.01282405	0.6299809	0.1915834	0.1656117	0.012824	0	0.629981	0.191583	0	0.165612	0.012824	0.629981	0.191583	0.165612
368550	-858.4861	-852.4481	-6.03799	0.8938938	1.1934	1.1934	0.009014446	0.4350387	0.366621	0.1893259	0.00901445	0	0.435039	0.366621	0	0.189326	0.00901445	0.435039	0.366621	0.189326
368600	-932.3682	-929.5277	-2.840486	0.6712031	0.2228	0.2228	0.01278086	0.5777298	0.2668338	0.1426556	0.0127809	0	0.57773	0.266834	0	0.142656	0.0127809	0.57773	0.266834	0.142656
368650	-1002.502	-999.0526	-3.448998	0.7487173	0.0561688	0.0561688	0.01531866	0.5697741	0.2787519	0.1361554	0.0153187	0	0.569774	0.278752	0	0.136155	0.0153187	0.569774	0.278752	0.136155
368700	-928.9662	-925.274	-3.692125	0.7507562	0.278908	0.278908	0.01078805	0.5171335	0.3431652	0.1289133	0.010788	0	0.517133	0.343165	0	0.128913	0.010788	0.517133	0.343165	0.128913
368750	-842.514	-837.7146	-4.799401	0.8846975	0.0467704	0.0467704	0.009641041	0.7034798	0.1721403	0.1147389	0.00964104	0	0.70348	0.17214	0	0.114739	0.00964104	0.70348	0.17214	0.114739
368800	-928.9405	-925.1491	-3.791423	0.7602572	0.283196	0.283196	0.01239759	0.5938516	0.2756337	0.1181171	0.0123976	0	0.593852	0.275634	0	0.118117	0.0123976	0.593852	0.275634	0.118117
368850	-965.1865	-961.6521	-3.534404	0.7094214	0.534535	0.534535	0.01438207	0.613293	0.2291432	0.1431818	0.0143821	0	0.613293	0.229143	0	0.143182	0.0143821	0.613293	0.229143	0.143182
368900	-1120.98	-1116.549	-4.430868	0.7621591	0.903622	0.903622	0.01558539	0.6077151	0.2273345	0.149365	0.0155854	0	0.607715	0.227335	0	0.149365	0.0155854	0.607715	0.227335	0.149365
368950	-974.0309	-969.446	-4.584834	0.8586865	0.0923139	0.0923139	0.01248539	0.651933	0.2059728	0.1296088	0.0124854	0	0.651933	0.205973	0	0.129609	0.0124854	0.651933	0.205973	0.129609
369000	-942.1979	-937.5048	-4.693095	0.8165149	0.622291	0.622291	0.01288428	0.6630801	0.1616335	0.1624021	0.0128843	0	0.66308	0.161634	0	0.162402	0.0128843	0.66308	0.161634	0.162402
369050	-1048.15	-1041.502	-6.647305	0.937689	1.36476	1.36476	0.01097043	0.6680988	0.1736679	0.1472628	0.0109704	0	0.668099	0.173668	0	0.147263	0.0109704	0.668099	0.173668	0.147263
369100	-1039.94	-1034.052	-5.887272	0.8406252	1.57536	1.57536	0.01077198	0.620026	0.2101826	0.1590194	0.010772	0	0.620026	0.210183	0	0.159019	0.010772	0.620026	0.210183	0.159019
369150	-868.7656	-864.6055	-4.160173	0.6730698	1.52382	1.52382	0.01008672	0.5402823	0.3120757	0.1375553	0.0100867	0	0.540282	0.312076	0	0.137555	0.0100867	0.540282	0.312076	0.137555
369200	-1048.843	-1042.874	-5.969615	0.9713239	0.350721	0.350721	0.0118474	0.6235814	0.2288577	0.1357135	0.0118474	0	0.623581	0.228858	0	0.135713	0.0118474	0.623581	0.228858	0.135713
369250	-1006.573	-1001.571	-5.002502	0.7487517	1.60933	1.60933	0.01471723	0.5730851	0.2217093	0.1904884	0.0147172	0	0.573085	0.221709	0	0.190488	0.0147172	0.573085	0.221709	0.190488
369300	-986.9619	-982.3614	-4.600511	0.8197553	0.497303	0.497303	0.01494433	0.626397	0.214159	0.1444996	0.0149443	0	0.626397	0.214159	0	0.1445	0.0149443	0.626397	0.214159	0.1445
369350	-944.2174	-941.1372	-3.080109	0.6287212	0.887242	0.887242	0.01530048	0.646399	0.1888552	0.1494453	0.0153005	0	0.646399	0.188855	0	0.149445	0.0153005	0.646399	0.188855	0.149445
369400	-860.0203	-855.6945	-4.325732	0.795779	0.462287	0.462287	0.009492074	0.5866051	0.2878104	0.1160925	0.00949207	0	0.586605	0.28781	0	0.116092	0.00949207	0.586605	0.28781	0.116092
369450	-917.5046	-913.242	-4.262644	0.7795297	0.561692	0.561692	0.008367417	0.4564306	0.3547884	0.1804136	0.00836742	0	0.456431	0.354788	0	0.180414	0.00836742	0.456431	0.354788	0.180414
