Iteration	Posterior	Likelihood	Prior	mu	beta[1]	beta[2]	switch_rate_0_to_1	switch_rate_1_to_0	switch_rate_1_to_2	switch_rate_2_to_1	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]	switch_rates_pos[3]	switch_rates_pos[4]
167800	-994.7891	-991.6347	-3.154361	0.5742399	1.50631	1.50631	0.01500847	0.666625	0.1203487	0.1980178	0.0150085	0	0.666625	0.120349	0	0.198018	0.0150085	0.666625	0.120349	0.198018
167850	-1159.497	-1155.854	-3.643271	0.6176395	1.56122	1.56122	0.02002679	0.7038671	0.1062292	0.1698769	0.0200268	0	0.703867	0.106229	0	0.169877	0.0200268	0.703867	0.106229	0.169877
167900	-1118.392	-1111.932	-6.459879	0.9007047	1.54718	1.54718	0.01720552	0.8145039	0.07095049	0.09734005	0.0172055	0	0.814504	0.0709505	0	0.09734	0.0172055	0.814504	0.0709505	0.09734
167950	-911.226	-907.7242	-3.501761	0.6217502	1.3786	1.3786	0.02003337	0.6887049	0.1272617	0.1640001	0.0200334	0	0.688705	0.127262	0	0.164	0.0200334	0.688705	0.127262	0.164
168000	-1090.217	-1084.576	-5.641727	0.850013	1.23594	1.23594	0.01629459	0.7216547	0.160748	0.1013027	0.0162946	0	0.721655	0.160748	0	0.101303	0.0162946	0.721655	0.160748	0.101303
168050	-938.8471	-934.8561	-3.991006	0.6340825	1.74453	1.74453	0.01493402	0.7344086	0.08555383	0.1651036	0.014934	0	0.734409	0.0855538	0	0.165104	0.014934	0.734409	0.0855538	0.165104
168100	-993.4218	-988.5999	-4.821842	0.7256934	1.65925	1.65925	0.01421468	0.6658297	0.1412665	0.1786891	0.0142147	0	0.66583	0.141266	0	0.178689	0.0142147	0.66583	0.141266	0.178689
168150	-1025.546	-1021.525	-4.021704	0.6257478	1.85857	1.85857	0.01315137	0.6844296	0.07516525	0.2272538	0.0131514	0	0.68443	0.0751653	0	0.227254	0.0131514	0.68443	0.0751653	0.227254
168200	-1130.432	-1124.825	-5.607074	0.8549367	1.15205	1.15205	0.01631651	0.6720674	0.1287222	0.1828939	0.0163165	0	0.672067	0.128722	0	0.182894	0.0163165	0.672067	0.128722	0.182894
168250	-1164.876	-1160.303	-4.573766	0.7375399	1.29271	1.29271	0.01937401	0.7509685	0.09033204	0.1393255	0.019374	0	0.750968	0.090332	0	0.139325	0.019374	0.750968	0.090332	0.139325
168300	-1088.193	-1083.283	-4.909348	0.7804943	1.19875	1.19875	0.01807599	0.7169455	0.1465301	0.1184484	0.018076	0	0.716945	0.14653	0	0.118448	0.018076	0.716945	0.14653	0.118448
168350	-1104.889	-1099.303	-5.5864	0.8531312	1.14943	1.14943	0.01663385	0.7372486	0.1165116	0.129606	0.0166338	0	0.737249	0.116512	0	0.129606	0.0166338	0.737249	0.116512	0.129606
168400	-1002.522	-996.7713	-5.750413	0.8798783	1.04597	1.04597	0.01342479	0.7440374	0.1585615	0.08397637	0.0134248	0	0.744037	0.158561	0	0.0839764	0.0134248	0.744037	0.158561	0.0839764
168450	-1196.827	-1190.474	-6.353291	0.9348781	1.09885	1.09885	0.01754522	0.7495572	0.1322646	0.1006329	0.0175452	0	0.749557	0.132265	0	0.100633	0.0175452	0.749557	0.132265	0.100633
168500	-1305.643	-1298.741	-6.902496	0.951389	1.48295	1.48295	0.01852854	0.7914997	0.1073189	0.08265285	0.0185285	0	0.7915	0.107319	0	0.0826529	0.0185285	0.7915	0.107319	0.0826529
168550	-1300.747	-1294.239	-6.507378	0.9365117	1.23661	1.23661	0.01946896	0.7451365	0.1027929	0.1326016	0.019469	0	0.745137	0.102793	0	0.132602	0.019469	0.745137	0.102793	0.132602
168600	-1173.592	-1167.607	-5.985369	0.8756408	1.32331	1.32331	0.02048656	0.750488	0.0885201	0.1405053	0.0204866	0	0.750488	0.0885201	0	0.140505	0.0204866	0.750488	0.0885201	0.140505
168650	-1004.649	-1000.57	-4.079185	0.6952747	1.22078	1.22078	0.01781153	0.721765	0.1214368	0.1389866	0.0178115	0	0.721765	0.121437	0	0.138987	0.0178115	0.721765	0.121437	0.138987
168700	-978.9963	-974.0683	-4.928033	0.7484239	1.53814	1.53814	0.01592059	0.7285997	0.09176222	0.1637174	0.0159206	0	0.7286	0.0917622	0	0.163717	0.0159206	0.7286	0.0917622	0.163717
168750	-993.9078	-988.6152	-5.2926	0.7808365	1.57858	1.57858	0.01294463	0.7539106	0.08767263	0.1454722	0.0129446	0	0.753911	0.0876726	0	0.145472	0.0129446	0.753911	0.0876726	0.145472
168800	-936.0996	-930.036	-6.063544	0.8471952	1.68594	1.68594	0.01040407	0.7106732	0.1072897	0.171633	0.0104041	0	0.710673	0.10729	0	0.171633	0.0104041	0.710673	0.10729	0.171633
168850	-1076.161	-1071.462	-4.699133	0.7151141	1.64234	1.64234	0.01049738	0.7256998	0.09975543	0.1640474	0.0104974	0	0.7257	0.0997554	0	0.164047	0.0104974	0.7257	0.0997554	0.164047
168900	-975.3726	-970.3925	-4.980024	0.750322	1.57115	1.57115	0.01354976	0.7181837	0.1228317	0.1454348	0.0135498	0	0.718184	0.122832	0	0.145435	0.0135498	0.718184	0.122832	0.145435
168950	-1003.548	-999.001	-4.547297	0.6866198	1.77544	1.77544	0.01330718	0.7905175	0.06530089	0.1308744	0.0133072	0	0.790518	0.0653009	0	0.130874	0.0133072	0.790518	0.0653009	0.130874
169000	-939.5682	-934.1368	-5.431413	0.8298074	1.22768	1.22768	0.01076741	0.7473453	0.1104977	0.1313896	0.0107674	0	0.747345	0.110498	0	0.13139	0.0107674	0.747345	0.110498	0.13139
169050	-1071.466	-1065.82	-5.646307	0.8593012	1.14764	1.14764	0.01288114	0.7066905	0.1285603	0.1518681	0.0128811	0	0.70669	0.12856	0	0.151868	0.0128811	0.70669	0.12856	0.151868
169100	-993.1517	-987.7729	-5.378877	0.7968053	1.50517	1.50517	0.01030903	0.7152032	0.1251824	0.1493054	0.010309	0	0.715203	0.125182	0	0.149305	0.010309	0.715203	0.125182	0.149305
169150	-982.974	-978.1564	-4.817639	0.726243	1.64955	1.64955	0.01136087	0.7630424	0.1001855	0.1254112	0.0113609	0	0.763042	0.100185	0	0.125411	0.0113609	0.763042	0.100185	0.125411
169200	-969.1186	-963.1408	-5.977755	0.8885854	1.18625	1.18625	0.01010717	0.7513134	0.1370923	0.1014871	0.0101072	0	0.751313	0.137092	0	0.101487	0.0101072	0.751313	0.137092	0.101487
169250	-955.3102	-949.334	-5.976135	0.8731851	1.33863	1.33863	0.01339708	0.7448378	0.1253077	0.1164574	0.0133971	0	0.744838	0.125308	0	0.116457	0.0133971	0.744838	0.125308	0.116457
169300	-857.012	-852.2362	-4.775796	0.7521218	1.34892	1.34892	0.01203806	0.6932322	0.1525807	0.142149	0.0120381	0	0.693232	0.152581	0	0.142149	0.0120381	0.693232	0.152581	0.142149
169350	-998.9446	-994.7244	-4.220239	0.6821539	1.49304	1.49304	0.01272855	0.6032919	0.1384495	0.24553	0.0127286	0	0.603292	0.13845	0	0.24553	0.0127286	0.603292	0.13845	0.24553
169400	-1117.183	-1110.6	-6.5835	0.9454545	1.2233	1.2233	0.01280072	0.7124802	0.1191407	0.1555783	0.0128007	0	0.71248	0.119141	0	0.155578	0.0128007	0.71248	0.119141	0.155578
169450	-1075.203	-1068.731	-6.471969	0.9143812	1.4225	1.4225	0.01708472	0.7164596	0.1280284	0.1384273	0.0170847	0	0.71646	0.128028	0	0.138427	0.0170847	0.71646	0.128028	0.138427
169500	-1109.435	-1103.472	-5.96303	0.8953985	1.10339	1.10339	0.01438775	0.7510456	0.113374	0.1211926	0.0143877	0	0.751046	0.113374	0	0.121193	0.0143877	0.751046	0.113374	0.121193
169550	-1208.906	-1200.485	-8.42053	1.086003	1.65484	1.65484	0.01606267	0.8087415	0.06187821	0.1133176	0.0160627	0	0.808742	0.0618782	0	0.113318	0.0160627	0.808742	0.0618782	0.113318
169600	-1001.77	-998.357	-3.413148	0.6406345	1.10115	1.10115	0.01651604	0.700837	0.1559255	0.1267214	0.016516	0	0.700837	0.155925	0	0.126721	0.016516	0.700837	0.155925	0.126721
169650	-1042.035	-1036.62	-5.414125	0.8323297	1.18517	1.18517	0.01535289	0.7507332	0.1088039	0.12511	0.0153529	0	0.750733	0.108804	0	0.12511	0.0153529	0.750733	0.108804	0.12511
169700	-906.1196	-903.2811	-2.838588	0.5751517	1.18142	1.18142	0.01409273	0.6210724	0.163821	0.2010138	0.0140927	0	0.621072	0.163821	0	0.201014	0.0140927	0.621072	0.163821	0.201014
169750	-958.7527	-954.5758	-4.176926	0.6833869	1.4374	1.4374	0.01414749	0.6772728	0.1331783	0.1754014	0.0141475	0	0.677273	0.133178	0	0.175401	0.0141475	0.677273	0.133178	0.175401
169800	-965.5937	-959.0271	-6.566589	0.9409151	1.25178	1.25178	0.008911028	0.671554	0.1884818	0.1310532	0.00891103	0	0.671554	0.188482	0	0.131053	0.00891103	0.671554	0.188482	0.131053
169850	-1199.195	-1192.451	-6.743549	1.008602	0.751875	0.751875	0.01451445	0.6110588	0.2269918	0.147435	0.0145144	0	0.611059	0.226992	0	0.147435	0.0145144	0.611059	0.226992	0.147435
169900	-1095.721	-1088.694	-7.027417	0.942358	1.69818	1.69818	0.01012853	0.696461	0.1444188	0.1489916	0.0101285	0	0.696461	0.144419	0	0.148992	0.0101285	0.696461	0.144419	0.148992
169950	-960.6443	-956.8908	-3.753462	0.6550493	1.29731	1.29731	0.01146173	0.6295304	0.1898957	0.1691122	0.0114617	0	0.62953	0.189896	0	0.169112	0.0114617	0.62953	0.189896	0.169112
170000	-990.3939	-985.0377	-5.356283	0.8400073	1.05055	1.05055	0.01063725	0.6755071	0.1382414	0.1756143	0.0106373	0	0.675507	0.138241	0	0.175614	0.0106373	0.675507	0.138241	0.175614
170050	-951.9972	-949.1242	-2.872979	0.5630075	1.33725	1.33725	0.0139773	0.6513077	0.1290755	0.2056395	0.0139773	0	0.651308	0.129076	0	0.20564	0.0139773	0.651308	0.129076	0.20564
170100	-993.7259	-990.3836	-3.342307	0.6455171	0.981481	0.981481	0.01772433	0.5830974	0.1848214	0.214357	0.0177243	0	0.583097	0.184821	0	0.214357	0.0177243	0.583097	0.184821	0.214357
170150	-1066.61	-1060.244	-6.366132	0.9083325	1.37715	1.37715	0.01600568	0.7440525	0.1032232	0.1367185	0.0160057	0	0.744053	0.103223	0	0.136719	0.0160057	0.744053	0.103223	0.136719
170200	-952.7318	-948.5514	-4.180412	0.6943693	1.33106	1.33106	0.01536076	0.7060145	0.1303024	0.1483223	0.0153608	0	0.706015	0.130302	0	0.148322	0.0153608	0.706015	0.130302	0.148322
170250	-849.7604	-845.4206	-4.339808	0.7016586	1.41757	1.41757	0.01246725	0.7008251	0.1249876	0.1617201	0.0124672	0	0.700825	0.124988	0	0.16172	0.0124672	0.700825	0.124988	0.16172
170300	-875.4469	-872.5998	-2.847091	0.5318883	1.62255	1.62255	0.0133461	0.6478499	0.13182	0.2069839	0.0133461	0	0.64785	0.13182	0	0.206984	0.0133461	0.64785	0.13182	0.206984
170350	-904.189	-898.4187	-5.770315	0.8253738	1.61092	1.61092	0.007911636	0.6883188	0.1651798	0.1385898	0.00791164	0	0.688319	0.16518	0	0.13859	0.00791164	0.688319	0.16518	0.13859
170400	-860.8046	-855.3678	-5.436787	0.8469207	1.06193	1.06193	0.0124512	0.6141411	0.1978742	0.1755335	0.0124512	0	0.614141	0.197874	0	0.175534	0.0124512	0.614141	0.197874	0.175534
170450	-856.0746	-852.7275	-3.347033	0.6128331	1.31305	1.31305	0.01301577	0.7132029	0.1293357	0.1444456	0.0130158	0	0.713203	0.129336	0	0.144446	0.0130158	0.713203	0.129336	0.144446
170500	-887.838	-885.5516	-2.286343	0.4529771	1.85092	1.85092	0.01513506	0.7461329	0.09427247	0.1444596	0.0151351	0	0.746133	0.0942725	0	0.14446	0.0151351	0.746133	0.0942725	0.14446
170550	-918.8879	-915.1494	-3.738492	0.6209245	1.62359	1.62359	0.01313611	0.7810848	0.05600144	0.1497776	0.0131361	0	0.781085	0.0560014	0	0.149778	0.0131361	0.781085	0.0560014	0.149778
170600	-1240.017	-1236.282	-3.734761	0.6429999	1.39911	1.39911	0.02832544	0.7140985	0.114203	0.1433731	0.0283254	0	0.714098	0.114203	0	0.143373	0.0283254	0.714098	0.114203	0.143373
170650	-1248.869	-1241.041	-7.827909	1.089813	1.02412	1.02412	0.01878482	0.7806618	0.1035267	0.09702672	0.0187848	0	0.780662	0.103527	0	0.0970267	0.0187848	0.780662	0.103527	0.0970267
170700	-1121.16	-1115.783	-5.377346	0.8129065	1.34263	1.34263	0.01954401	0.7890204	0.08394557	0.10749	0.019544	0	0.78902	0.0839456	0	0.10749	0.019544	0.78902	0.0839456	0.10749
170750	-1036.984	-1031.873	-5.110962	0.748646	1.71885	1.71885	0.01656287	0.7521982	0.09758225	0.1336567	0.0165629	0	0.752198	0.0975822	0	0.133657	0.0165629	0.752198	0.0975822	0.133657
170800	-963.5678	-957.6153	-5.952519	0.8579388	1.46748	1.46748	0.01520094	0.7171633	0.1170969	0.1505389	0.0152009	0	0.717163	0.117097	0	0.150539	0.0152009	0.717163	0.117097	0.150539
170850	-971.4695	-966.5262	-4.943366	0.7652221	1.38549	1.38549	0.01439897	0.7350824	0.1040606	0.1464581	0.014399	0	0.735082	0.104061	0	0.146458	0.014399	0.735082	0.104061	0.146458
170900	-900.0895	-895.0612	-5.028343	0.8115366	1.00732	1.00732	0.01166219	0.7178877	0.1449242	0.1255258	0.0116622	0	0.717888	0.144924	0	0.125526	0.0116622	0.717888	0.144924	0.125526
170950	-1082.982	-1076.077	-6.904765	0.9352906	1.6462	1.6462	0.01760692	0.8027156	0.06610411	0.1135734	0.0176069	0	0.802716	0.0661041	0	0.113573	0.0176069	0.802716	0.0661041	0.113573
171000	-1301.128	-1291.264	-9.864246	1.301919	0.939396	0.939396	0.0166237	0.806676	0.0991456	0.07755473	0.0166237	0	0.806676	0.0991456	0	0.0775547	0.0166237	0.806676	0.0991456	0.0775547
171050	-1094.055	-1083.712	-10.34233	1.370447	0.73221	0.73221	0.01286621	0.7295523	0.1561382	0.1014433	0.0128662	0	0.729552	0.156138	0	0.101443	0.0128662	0.729552	0.156138	0.101443
171100	-1105.778	-1096.683	-9.094897	1.217774	1.0115	1.0115	0.01578906	0.7162804	0.173313	0.09461752	0.0157891	0	0.71628	0.173313	0	0.0946175	0.0157891	0.71628	0.173313	0.0946175
171150	-1206.186	-1199.078	-7.108102	0.9920146	1.2823	1.2823	0.0148176	0.7149229	0.1424229	0.1278367	0.0148176	0	0.714923	0.142423	0	0.127837	0.0148176	0.714923	0.142423	0.127837
171200	-1118.135	-1107.764	-10.37088	1.318529	1.27993	1.27993	0.01448696	0.8332408	0.08008265	0.07218963	0.014487	0	0.833241	0.0800826	0	0.0721896	0.014487	0.833241	0.0800826	0.0721896
171250	-1307.576	-1297.902	-9.673584	1.271292	1.05501	1.05501	0.0196404	0.7621039	0.1381846	0.08007109	0.0196404	0	0.762104	0.138185	0	0.0800711	0.0196404	0.762104	0.138185	0.0800711
171300	-1042.096	-1036.403	-5.69332	0.8584218	1.20345	1.20345	0.0148682	0.7880484	0.1091192	0.08796418	0.0148682	0	0.788048	0.109119	0	0.0879642	0.0148682	0.788048	0.109119	0.0879642
171350	-1016.733	-1012.635	-4.098596	0.6714394	1.47855	1.47855	0.01478757	0.7457772	0.1006353	0.1388	0.0147876	0	0.745777	0.100635	0	0.1388	0.0147876	0.745777	0.100635	0.1388
171400	-1163.339	-1158.849	-4.490074	0.7378549	1.20587	1.20587	0.01702617	0.656926	0.1746573	0.1513905	0.0170262	0	0.656926	0.174657	0	0.15139	0.0170262	0.656926	0.174657	0.15139
171450	-971.1993	-966.1603	-5.039014	0.8229681	0.903677	0.903677	0.01569578	0.7545171	0.1288878	0.1008993	0.0156958	0	0.754517	0.128888	0	0.100899	0.0156958	0.754517	0.128888	0.100899
171500	-953.416	-948.077	-5.339028	0.8027951	1.40542	1.40542	0.01485372	0.7171038	0.1305161	0.1375264	0.0148537	0	0.717104	0.130516	0	0.137526	0.0148537	0.717104	0.130516	0.137526
171550	-1077.839	-1074.458	-3.381802	0.623667	1.23948	1.23948	0.02506571	0.6674326	0.166669	0.1408327	0.0250657	0	0.667433	0.166669	0	0.140833	0.0250657	0.667433	0.166669	0.140833
171600	-1150.307	-1145.044	-5.26282	0.8267408	1.08976	1.08976	0.01773523	0.6249588	0.1937225	0.1635835	0.0177352	0	0.624959	0.193722	0	0.163583	0.0177352	0.624959	0.193722	0.163583
171650	-1250.194	-1244.129	-6.064848	0.8998898	1.1603	1.1603	0.01659196	0.6911538	0.15955	0.1327042	0.016592	0	0.691154	0.15955	0	0.132704	0.016592	0.691154	0.15955	0.132704
171700	-1083.314	-1078.975	-4.339102	0.708597	1.34748	1.34748	0.0181266	0.662918	0.1543021	0.1646533	0.0181266	0	0.662918	0.154302	0	0.164653	0.0181266	0.662918	0.154302	0.164653
171750	-1037.699	-1032.161	-5.537977	0.8503557	1.12876	1.12876	0.01444394	0.6864394	0.1527382	0.1463785	0.0144439	0	0.686439	0.152738	0	0.146378	0.0144439	0.686439	0.152738	0.146378
171800	-1170.309	-1163.212	-7.097495	1.013894	1.0529	1.0529	0.01468641	0.6789212	0.1847205	0.1216719	0.0146864	0	0.678921	0.18472	0	0.121672	0.0146864	0.678921	0.18472	0.121672
171850	-1263.113	-1256.631	-6.482389	0.9408073	1.16866	1.16866	0.01672467	0.7174001	0.138714	0.1271613	0.0167247	0	0.7174	0.138714	0	0.127161	0.0167247	0.7174	0.138714	0.127161
171900	-1172.916	-1165.814	-7.102625	0.9787567	1.4094	1.4094	0.01330996	0.6810364	0.1619786	0.143675	0.01331	0	0.681036	0.161979	0	0.143675	0.01331	0.681036	0.161979	0.143675
171950	-1027.842	-1023.04	-4.801434	0.8394156	0.501623	0.501623	0.01480489	0.7028882	0.1720455	0.1102614	0.0148049	0	0.702888	0.172046	0	0.110261	0.0148049	0.702888	0.172046	0.110261
172000	-1039.915	-1033.474	-6.441588	0.992767	0.608263	0.608263	0.01197128	0.6520439	0.2114601	0.1245247	0.0119713	0	0.652044	0.21146	0	0.124525	0.0119713	0.652044	0.21146	0.124525
172050	-1048.235	-1043.041	-5.194528	0.7789212	1.49966	1.49966	0.01170637	0.6520885	0.1308149	0.2053903	0.0117064	0	0.652089	0.130815	0	0.20539	0.0117064	0.652089	0.130815	0.20539
172100	-1072.39	-1067.228	-5.161448	0.7619184	1.63661	1.63661	0.01074152	0.6663228	0.1133174	0.2096183	0.0107415	0	0.666323	0.113317	0	0.209618	0.0107415	0.666323	0.113317	0.209618
172150	-1106.91	-1099.704	-7.206387	0.966179	1.63894	1.63894	0.01487384	0.7360272	0.1126391	0.1364598	0.0148738	0	0.736027	0.112639	0	0.13646	0.0148738	0.736027	0.112639	0.13646
172200	-1269.991	-1261.421	-8.569999	1.109718	1.56717	1.56717	0.01315706	0.7693458	0.08345967	0.1340374	0.0131571	0	0.769346	0.0834597	0	0.134037	0.0131571	0.769346	0.0834597	0.134037
172250	-1273.764	-1263.569	-10.19556	1.284219	1.44772	1.44772	0.01610741	0.7460007	0.1114488	0.1264431	0.0161074	0	0.746001	0.111449	0	0.126443	0.0161074	0.746001	0.111449	0.126443
172300	-1173.557	-1164.322	-9.2355	1.2195	1.13484	1.13484	0.01343444	0.7751068	0.1150735	0.09638521	0.0134344	0	0.775107	0.115074	0	0.0963852	0.0134344	0.775107	0.115074	0.0963852
172350	-1181.544	-1173.315	-8.228904	1.117256	1.15068	1.15068	0.01582229	0.7603547	0.1169765	0.1068466	0.0158223	0	0.760355	0.116976	0	0.106847	0.0158223	0.760355	0.116976	0.106847
172400	-1101.123	-1092.482	-8.641492	1.152453	1.2113	1.2113	0.01262483	0.708145	0.1665537	0.1126764	0.0126248	0	0.708145	0.166554	0	0.112676	0.0126248	0.708145	0.166554	0.112676
172450	-1144.7	-1138.227	-6.47337	0.9094543	1.47317	1.47317	0.01239041	0.7192241	0.1196355	0.14875	0.0123904	0	0.719224	0.119635	0	0.14875	0.0123904	0.719224	0.119635	0.14875
172500	-1155.664	-1147.67	-7.993877	1.039509	1.69313	1.69313	0.0126654	0.7488125	0.1038633	0.1346587	0.0126654	0	0.748813	0.103863	0	0.134659	0.0126654	0.748813	0.103863	0.134659
172550	-1243.736	-1235.962	-7.773589	1.01541	1.71383	1.71383	0.01383623	0.7511031	0.1001289	0.1349317	0.0138362	0	0.751103	0.100129	0	0.134932	0.0138362	0.751103	0.100129	0.134932
172600	-903.7748	-897.8366	-5.938203	0.8433411	1.59914	1.59914	0.01299178	0.7552088	0.1280479	0.1037515	0.0129918	0	0.755209	0.128048	0	0.103751	0.0129918	0.755209	0.128048	0.103751
172650	-876.7553	-869.4822	-7.273068	0.9460349	1.90706	1.90706	0.008982581	0.7135667	0.1382283	0.1392224	0.00898258	0	0.713567	0.138228	0	0.139222	0.00898258	0.713567	0.138228	0.139222
172700	-912.6695	-906.3141	-6.355416	0.8361287	2.08847	2.08847	0.01076571	0.7538907	0.09195878	0.1433848	0.0107657	0	0.753891	0.0919588	0	0.143385	0.0107657	0.753891	0.0919588	0.143385
172750	-1070.839	-1062.754	-8.085512	1.057683	1.60303	1.60303	0.009984712	0.7828203	0.09032217	0.1168729	0.00998471	0	0.78282	0.0903222	0	0.116873	0.00998471	0.78282	0.0903222	0.116873
172800	-953.0796	-947.5706	-5.509035	0.8214495	1.38888	1.38888	0.01474236	0.7058732	0.1372477	0.1421367	0.0147424	0	0.705873	0.137248	0	0.142137	0.0147424	0.705873	0.137248	0.142137
172850	-933.1823	-929.0177	-4.164559	0.673474	1.52416	1.52416	0.01421335	0.7315833	0.09969596	0.1545074	0.0142134	0	0.731583	0.099696	0	0.154507	0.0142134	0.731583	0.099696	0.154507
172900	-1061.868	-1055.245	-6.62222	0.9566341	1.15022	1.15022	0.01080169	0.6861433	0.1516276	0.1514274	0.0108017	0	0.686143	0.151628	0	0.151427	0.0108017	0.686143	0.151628	0.151427
172950	-1058.935	-1053.135	-5.799698	0.8691195	1.20285	1.20285	0.009618118	0.6481531	0.1355169	0.2067118	0.00961812	0	0.648153	0.135517	0	0.206712	0.00961812	0.648153	0.135517	0.206712
173000	-975.6214	-969.3717	-6.249773	0.8712924	1.63119	1.63119	0.00821953	0.7056607	0.09387584	0.192244	0.00821953	0	0.705661	0.0938758	0	0.192244	0.00821953	0.705661	0.0938758	0.192244
173050	-973.4558	-969.0499	-4.405947	0.7095553	1.40474	1.40474	0.01597981	0.6306892	0.1486303	0.2047007	0.0159798	0	0.630689	0.14863	0	0.204701	0.0159798	0.630689	0.14863	0.204701
173100	-960.7085	-954.2856	-6.422889	0.9165472	1.35176	1.35176	0.0127458	0.7083947	0.1536865	0.1251731	0.0127458	0	0.708395	0.153686	0	0.125173	0.0127458	0.708395	0.153686	0.125173
173150	-1040.535	-1035.38	-5.155455	0.7420574	1.82923	1.82923	0.01381021	0.7205778	0.09085813	0.1747538	0.0138102	0	0.720578	0.0908581	0	0.174754	0.0138102	0.720578	0.0908581	0.174754
173200	-1004.39	-996.9646	-7.425144	1.010913	1.41036	1.41036	0.01072514	0.667947	0.1593189	0.162009	0.0107251	0	0.667947	0.159319	0	0.162009	0.0107251	0.667947	0.159319	0.162009
173250	-1090.574	-1083.876	-6.698295	0.940368	1.38896	1.38896	0.01648607	0.7777509	0.1124972	0.09326586	0.0164861	0	0.777751	0.112497	0	0.0932659	0.0164861	0.777751	0.112497	0.0932659
173300	-986.7543	-980.8435	-5.91084	0.868202	1.32316	1.32316	0.0133375	0.6603015	0.1836835	0.1426775	0.0133375	0	0.660302	0.183684	0	0.142677	0.0133375	0.660302	0.183684	0.142677
173350	-996.2099	-986.841	-9.368945	1.173105	1.73224	1.73224	0.008757091	0.8119534	0.07853797	0.1007516	0.00875709	0	0.811953	0.078538	0	0.100752	0.00875709	0.811953	0.078538	0.100752
173400	-1057.023	-1051.458	-5.56476	0.8512202	1.1469	1.1469	0.01505352	0.6635722	0.1762716	0.1451027	0.0150535	0	0.663572	0.176272	0	0.145103	0.0150535	0.663572	0.176272	0.145103
173450	-1054.362	-1046.603	-7.758679	1.072643	1.12659	1.12659	0.01370944	0.7045037	0.1644258	0.1173611	0.0137094	0	0.704504	0.164426	0	0.117361	0.0137094	0.704504	0.164426	0.117361
173500	-1004.91	-1000.058	-4.852017	0.7668085	1.27828	1.27828	0.01760341	0.76662	0.09445984	0.1213168	0.0176034	0	0.76662	0.0944598	0	0.121317	0.0176034	0.76662	0.0944598	0.121317
173550	-1201.892	-1196.688	-5.20359	0.8225103	1.07283	1.07283	0.02449192	0.736295	0.1369797	0.1022334	0.0244919	0	0.736295	0.13698	0	0.102233	0.0244919	0.736295	0.13698	0.102233
173600	-963.3806	-957.799	-5.581575	0.8238634	1.43729	1.43729	0.01617702	0.77714	0.0995759	0.1071071	0.016177	0	0.77714	0.0995759	0	0.107107	0.016177	0.77714	0.0995759	0.107107
173650	-1335.816	-1327.283	-8.533075	1.140573	1.22169	1.22169	0.01894415	0.7637872	0.103282	0.1139867	0.0189441	0	0.763787	0.103282	0	0.113987	0.0189441	0.763787	0.103282	0.113987
173700	-1274.273	-1269.413	-4.860292	0.742484	1.5298	1.5298	0.02285599	0.7094937	0.09910192	0.1685484	0.022856	0	0.709494	0.0991019	0	0.168548	0.022856	0.709494	0.0991019	0.168548
173750	-1248.928	-1241.966	-6.962095	0.9761699	1.29474	1.29474	0.01703163	0.7324818	0.112021	0.1384655	0.0170316	0	0.732482	0.112021	0	0.138465	0.0170316	0.732482	0.112021	0.138465
