Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rate_multiplier[7]	branch_rate_multiplier[8]	branch_rate_multiplier[9]	branch_rate_multiplier[10]	branch_rate_multiplier[11]	branch_rate_multiplier[12]	branch_rate_multiplier[13]	branch_rate_multiplier[14]	branch_rate_multiplier[15]	branch_rate_multiplier[16]	branch_rate_multiplier[17]	branch_rate_multiplier[18]	branch_rate_multiplier[19]	branch_rate_multiplier[20]	branch_rate_multiplier[21]	branch_rate_multiplier[22]	branch_rate_multiplier[23]	branch_rate_multiplier[24]	branch_rate_multiplier[25]	branch_rate_multiplier[26]	branch_rate_multiplier[27]	branch_rate_multiplier[28]	branch_rate_multiplier[29]	branch_rate_multiplier[30]	branch_rate_multiplier[31]	branch_rate_multiplier[32]	branch_rate_multiplier[33]	branch_rate_multiplier[34]	branch_rate_multiplier[35]	branch_rate_multiplier[36]	branch_rate_multiplier[37]	branch_rate_multiplier[38]	branch_rate_multiplier[39]	branch_rate_multiplier[40]	branch_rate_multiplier[41]	branch_rate_multiplier[42]	branch_rate_multiplier[43]	branch_rate_multiplier[44]	branch_rate_multiplier[45]	branch_rate_multiplier[46]	branch_rate_multiplier[47]	branch_rate_multiplier[48]	branch_rate_multiplier[49]	branch_rate_multiplier[50]	branch_rate_multiplier[51]	branch_rate_multiplier[52]	branch_rate_multiplier[53]	branch_rate_multiplier[54]	branch_rate_multiplier[55]	branch_rate_multiplier[56]	branch_rate_multiplier[57]	branch_rate_multiplier[58]	branch_rate_multiplier[59]	branch_rate_multiplier[60]	branch_rate_multiplier[61]	branch_rate_multiplier[62]	branch_rate_multiplier[63]	branch_rate_multiplier[64]	branch_rate_multiplier[65]	branch_rate_multiplier[66]	branch_rate_multiplier[67]	branch_rate_multiplier[68]	branch_rate_multiplier[69]	branch_rate_multiplier[70]	branch_rate_multiplier[71]	branch_rate_multiplier[72]	branch_rate_multiplier[73]	branch_rate_multiplier[74]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	death	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	ingroup_older_island[5]	kappa	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
30600	-2215.08	-2009.44	-205.638	0.3914192	0.221062	0.233271	0.253248	0.292419	0.6942334	2.19582	0.243211	2.06283	1.6601	0.0968438	0.207652	0.73282	0.496155	0.0877076	0.49826	1.16966	0.177901	0.103747	0.429779	0.233312	0.629137	0.801262	0.074869	0.610641	0.727182	0.414716	1.98596	0.439217	1.4544	0.304317	2.10772	0.409867	0.553843	0.357182	0.295529	2.91779	0.169153	0.72315	0.232085	0.642545	0.352568	1.18555	0.593981	0.359546	0.530718	0.898351	0.174893	0.373165	0.762294	0.201322	0.704442	1.10086	0.1945	1.2308	1.9705	2.50491	0.801933	1.70815	0.154987	0.635435	0.703532	0.878498	0.169545	0.763864	0.324069	0.163351	0.0448879	0.272952	0.106668	0.408938	0.500695	0.0644453	0.299303	0.22619	0.418648	1.97113	0.908914	0.613182	1.3844	0.013166	0.00145828	0.0123686	0.00995388	0.00058067	0.00124507	0.00439394	0.00297492	0.000525889	0.00298753	0.00701319	0.00106669	0.000622062	0.00257693	0.00139892	0.00377226	0.00480432	0.00044891	0.00366137	0.00436014	0.00248661	0.0119077	0.00263352	0.00872048	0.00182467	0.0126378	0.00245754	0.00332081	0.00214164	0.00177197	0.0174949	0.00101423	0.00433596	0.00139157	0.00385266	0.00211398	0.0071085	0.00356147	0.00215582	0.00318215	0.00538646	0.00104865	0.00223748	0.00457067	0.00120712	0.00422379	0.00660071	0.00116621	0.0073798	0.011815	0.0150193	0.00480834	0.0102419	0.000929294	0.00381003	0.00421834	0.00526742	0.00101658	0.00458008	0.0019431	0.000979444	0.000269145	0.0016366	0.000639575	0.00245196	0.00300214	0.00038641	0.0017946	0.00135622	0.00251019	0.0118188	0.00544979	0.0036766	0.00830075	0.1592853	5.07516	2.8406	1.51274	0.635181	0	1.32956	4.360028	0	1	1	1	1	4.204846	0.0728641	0.005995939	6.420371	0.0154962	0.175317	0.721826	3.08736
30700	-2229.94	-2013.69	-216.252	0.7398064	0.210489	0.234242	0.251713	0.303556	0.3181394	2.05905	1.63722	2.44465	0.181061	0.767931	0.696359	0.333896	0.68208	0.38877	0.25554	0.236987	0.12025	0.215514	0.245058	0.0818845	0.540117	0.0892707	0.95653	3.15293	0.304477	0.411033	0.203924	0.402007	0.213838	0.371239	1.39009	0.203964	0.795106	0.839603	0.600524	1.83101	0.0657357	0.224954	0.239775	0.956268	0.413686	0.17991	0.754033	0.760196	0.163272	1.46451	0.965337	0.365918	0.265873	0.225722	1.59222	1.17611	0.363008	0.48097	0.680485	0.833456	0.380658	0.428389	0.808183	0.547951	0.222558	0.382936	0.464128	0.604013	0.403501	0.125335	0.264843	0.316137	0.344405	2.20423	0.347797	0.213671	0.0776368	0.344175	0.609771	1.15517	0.147955	0.560957	3.10376	0.00919044	0.00730766	0.0109116	0.000808158	0.00342761	0.00310816	0.00149033	0.00304443	0.00173525	0.00114059	0.00105778	0.000536727	0.000961934	0.0010938	0.000365487	0.00241078	0.000398455	0.00426941	0.0140729	0.00135901	0.00183462	0.000910201	0.00179434	0.000954455	0.001657	0.00620459	0.000910379	0.00354891	0.00374752	0.00268041	0.00817262	0.000293408	0.00100407	0.00107022	0.00426825	0.00184646	0.000803019	0.00336558	0.00339309	0.000728754	0.00653677	0.00430872	0.00163325	0.00118671	0.0010075	0.00710677	0.00524952	0.00162026	0.00214678	0.00303731	0.00372008	0.00169905	0.00191209	0.00360728	0.00244575	0.000993375	0.00170921	0.00207161	0.00269598	0.00180101	0.000559426	0.00118211	0.00141106	0.00153723	0.00983847	0.00155237	0.00095371	0.000346528	0.0015362	0.00272168	0.00515605	0.000660387	0.0025038	0.0138534	0.02133377	5.07856	3.34963	1.76211	0.559868	0	3.643586	8.620622	1	1	1	1	1	4.591703	0.03631187	0.004463442	8.620622	0.0827032	0.381722	0.938771	2.5968
30800	-2227.11	-2002.45	-224.656	0.5168525	0.199554	0.222848	0.228927	0.348671	0.4188462	3.11912	1.03124	1.7419	0.176316	0.0435226	0.448678	0.390791	1.7324	0.782463	0.565381	0.321683	0.590838	0.356176	0.124333	3.17447	0.471517	0.547319	0.290733	0.978697	0.29455	0.351632	0.595088	0.307847	0.13079	0.196204	1.71272	0.418818	0.364516	0.74611	0.649191	0.316822	0.164975	0.181132	0.536235	0.378222	1.98715	0.502551	0.407085	0.237689	0.764047	0.49865	2.4411	1.07804	0.613592	0.0874097	0.646372	1.16352	0.307328	1.05597	1.33593	1.02256	0.363414	0.855899	0.204024	0.0722537	0.249256	0.319462	1.14262	1.1234	2.08289	0.314662	0.254925	0.556847	1.28626	0.23558	0.212824	0.294238	0.464012	1.61807	2.40342	0.73309	0.298154	2.68672	3.11584	0.00828037	0.00273764	0.00462424	0.000468068	0.00011554	0.00119111	0.00103744	0.00459902	0.00207721	0.00150092	0.000853975	0.0015685	0.000945544	0.000330068	0.00842729	0.00125174	0.00145297	0.000771812	0.00259816	0.000781945	0.00093348	0.00157979	0.000817246	0.000347209	0.000520864	0.00454678	0.00111184	0.000967685	0.00198071	0.00172341	0.00084107	0.00043796	0.000480852	0.00142355	0.00100407	0.00527532	0.00133413	0.00108069	0.000630996	0.00202832	0.00132377	0.00648041	0.00286188	0.00162891	0.000232047	0.00171593	0.00308882	0.000815866	0.00280329	0.0035465	0.00271461	0.00096476	0.00227216	0.000541624	0.000191813	0.000661703	0.000848079	0.00303333	0.00298229	0.00552947	0.000835337	0.000676751	0.00147827	0.00341464	0.000625398	0.000564986	0.000781118	0.00123182	0.00429551	0.00638039	0.00194614	0.000791511	0.00713247	0.00827166	0.02095108	5.05702	3.49133	1.42161	0.661121	0	1.170092	8.078578	1	1	1	1	1	3.693408	0.02940718	0.00265471	10.68275	0.0365522	0.262775	0.832154	2.86852
30900	-2229.52	-2002.23	-227.29	0.5652447	0.20511	0.235024	0.250508	0.309358	0.6049521	2.60223	3.40286	5.02314	0.268749	0.120278	1.43613	0.470736	1.67087	0.344866	0.421537	4.07127	0.212662	0.0656958	1.502	1.22096	0.378541	0.280832	0.175567	0.881948	0.534827	0.166422	1.52289	0.355194	1.29059	0.219693	0.74463	0.451424	0.289974	0.446488	0.33703	0.442244	2.25993	0.200139	0.367624	0.662571	0.14025	0.0398955	0.444486	0.650622	0.442681	1.00466	1.93929	0.408355	0.855265	0.10126	0.225155	1.44716	0.38834	1.58813	3.34917	4.2231	0.154999	0.885946	0.303281	0.203839	0.860369	0.191439	0.112899	1.42656	0.998701	0.210901	0.623634	0.638425	1.66867	0.138834	1.35608	0.317417	1.03119	0.350257	2.89936	1.30184	3.34849	0.56188	6.43164	0.00976999	0.0127759	0.0188592	0.00100901	0.000451579	0.0053919	0.00176737	0.00627324	0.00129479	0.00158265	0.0152855	0.000798433	0.000246653	0.00563924	0.00458407	0.00142122	0.00105438	0.000659162	0.00331125	0.002008	0.000624829	0.00571766	0.00133357	0.00484547	0.000824833	0.00279569	0.00169486	0.0010887	0.00167633	0.00126537	0.00166039	0.00848486	0.000751418	0.00138024	0.00248761	0.000526564	0.000149787	0.00166881	0.00244274	0.00166204	0.00377198	0.007281	0.00153316	0.00321107	0.000380177	0.000845338	0.00543334	0.00145801	0.00596259	0.0125744	0.0158555	0.000581938	0.00332626	0.00113866	0.000765307	0.00323023	0.000718754	0.000423876	0.00535597	0.0037496	0.000791823	0.00234142	0.00239695	0.00626496	0.000521248	0.00509138	0.00119173	0.00387159	0.00131503	0.0108856	0.00488774	0.0125718	0.00210957	0.0241474	0.007515584	5.07422	3.33283	1.31348	0.672838	0	0.3347446	5.778663	1	1	1	1	1	3.354193	0.03072508	0.003754476	5.778663	0.0460284	0.292392	0.862496	2.79908
31000	-2252.12	-2013.79	-238.332	0.5570235	0.203611	0.239432	0.235421	0.321536	0.4451689	4.81361	2.90603	2.81827	0.323295	2.26962	0.927961	0.393909	0.339316	2.78083	0.655246	2.15088	0.379684	1.01251	0.65722	0.545527	0.53724	0.947668	1.25911	0.288372	0.38692	0.189958	0.872242	0.115369	0.178037	0.163871	1.08159	0.425111	0.652513	0.220971	0.719862	1.50448	0.256022	0.233424	0.251603	0.396211	0.550436	0.263473	0.97217	0.468307	0.275605	0.786404	0.614758	0.773408	0.155118	0.598293	0.563001	4.49978	0.295013	1.9648	1.28567	1.93266	0.225989	0.563515	1.57813	0.259554	1.38119	1.3642	0.0989049	0.451438	0.721806	0.206662	0.0864915	2.51651	0.953985	0.185306	1.0493	0.167504	0.661023	0.208693	2.7321	0.464127	0.46149	1.7838	2.21336	0.0131935	0.00796506	0.00772451	0.000886109	0.00622073	0.00254342	0.00107965	0.00093002	0.00762188	0.00179594	0.00589527	0.00104066	0.00277516	0.00180135	0.00149522	0.00147251	0.00259743	0.00345106	0.000790391	0.0010605	0.00052065	0.0023907	0.000316212	0.000487977	0.000449149	0.00296451	0.00116517	0.00178845	0.000605653	0.00197305	0.0041236	0.000701724	0.000639784	0.000689612	0.00108596	0.00150867	0.000722145	0.00266459	0.00128357	0.000755397	0.00215543	0.00168497	0.00211981	0.000425158	0.00163984	0.00154311	0.0123333	0.000808592	0.00538526	0.00352384	0.00529717	0.000619408	0.00154452	0.00432545	0.000711403	0.00378567	0.00373909	0.000271085	0.00123733	0.00197838	0.000566434	0.000237062	0.00689742	0.00261475	0.0005079	0.002876	0.000459107	0.00181178	0.000572001	0.00748832	0.00127211	0.00126488	0.00488915	0.00606652	0.0900864	5.10312	3.01629	1.36652	0.505416	0	0.3788761	10.08244	1	1	1	1	1	3.891653	0.02761191	0.002740869	10.08244	0.0443834	0.287522	0.857703	2.81039
31100	-2237.4	-2007.62	-229.776	0.3683257	0.20427	0.251625	0.236183	0.307922	0.4011185	2.17182	1.00316	2.92423	0.43816	0.369423	0.120087	0.297742	0.197338	1.49165	0.89098	0.125797	0.456141	0.764191	0.214125	0.447929	0.38124	0.493476	0.195832	0.481731	0.477526	0.0658657	1.23198	0.280071	2.3665	0.258126	0.718891	1.86337	0.707245	0.254899	0.356291	0.853614	0.338878	1.31107	2.27131	0.809391	0.795939	1.28119	0.464594	0.931996	0.208754	0.256557	0.290738	0.617452	0.923868	0.130263	1.57533	0.755354	0.63782	1.74444	4.37037	2.31695	0.161206	0.499897	0.274136	0.121549	0.347753	0.479399	0.60883	0.779651	1.15266	1.32873	0.239415	0.110524	2.39253	0.137879	0.887387	0.549538	0.416823	0.155297	0.632802	1.9576	2.38432	1.22974	1.12165	0.0063497	0.00293291	0.0085495	0.00128104	0.00108007	0.000351096	0.000870499	0.000576951	0.00436111	0.00260494	0.00036779	0.00133361	0.00223425	0.000626031	0.0013096	0.00111462	0.00144276	0.000572549	0.00140843	0.00139613	0.00019257	0.0036019	0.000818837	0.00691887	0.000754675	0.0021018	0.00544787	0.00206775	0.000745241	0.00104168	0.00249569	0.000990769	0.00383313	0.00664057	0.0023664	0.00232707	0.00374578	0.00135832	0.00272485	0.00061033	0.000750088	0.000850025	0.00180523	0.00270109	0.000380847	0.00460576	0.00220841	0.00186478	0.00510018	0.0127776	0.00677402	0.000471313	0.00146154	0.000801486	0.000355369	0.00101672	0.00140161	0.00178002	0.00227944	0.00337	0.00388476	0.00069997	0.000323137	0.00699497	0.000403112	0.00259443	0.00160667	0.00121865	0.000454037	0.00185011	0.00572338	0.00697097	0.00359537	0.00327935	0.09338446	5.10147	3.43124	1.72561	0.538805	0	0.7860309	8.771186	1	1	1	1	1	3.484301	0.04143962	0.002923675	11.6682	0.0124226	0.15773	0.694597	3.13525
31200	-2225.85	-2013.8	-212.05	0.2481434	0.212289	0.243116	0.228196	0.316399	0.5470975	3.50952	2.8625	2.80773	0.0986717	0.953121	0.10756	0.188816	0.562663	0.497763	0.666012	0.979575	0.402578	0.37472	0.647867	0.72355	0.143094	0.486169	1.37538	0.651125	0.745797	0.190424	0.592671	0.172065	0.335259	0.141851	0.938234	0.629809	0.525534	0.604445	0.177711	0.442546	0.147384	0.537591	0.456621	0.219542	0.599816	0.510047	0.0358566	0.269004	0.180309	1.03154	0.652005	0.128501	0.29782	0.219391	1.75609	2.28205	0.10525	0.820786	2.0006	0.992542	0.728383	0.396771	2.08484	0.0552699	0.239042	0.823604	1.71704	0.524952	0.217064	0.547693	0.377416	0.600544	0.406534	0.394814	1.65594	0.174884	0.477086	0.432582	1.33479	2.98805	4.08531	0.558373	1.87817	0.0179294	0.0146239	0.0143441	0.000504093	0.0048693	0.000549501	0.000964619	0.00287453	0.00254297	0.00340251	0.00500444	0.00205669	0.00191437	0.00330982	0.00369646	0.000731039	0.00248374	0.00702654	0.00332646	0.00381012	0.000972836	0.00302783	0.000879042	0.00171277	0.000724688	0.00479324	0.00321756	0.00268484	0.00308798	0.000907886	0.00226087	0.000752953	0.00274644	0.00233278	0.00112159	0.00306433	0.00260572	0.000183184	0.00137429	0.000921159	0.00526991	0.00333096	0.000656486	0.0015215	0.00112082	0.0089715	0.0116585	0.0005377	0.00419322	0.0102206	0.00507069	0.00372115	0.00202702	0.010651	0.000282362	0.00122121	0.00420762	0.00877201	0.00268187	0.00110893	0.00279805	0.00192814	0.00306805	0.0020769	0.00201702	0.00845985	0.000893443	0.00243733	0.00220997	0.00681917	0.0152653	0.020871	0.00285261	0.00959516	0.009562196	5.06537	2.77874	1.60089	0.531037	0	0.2171444	5.492717	1	1	1	1	1	3.02747	0.03290603	0.00510879	6.243361	0.00202635	0.0653524	0.497554	3.43507
31300	-2208.85	-2001.07	-207.786	0.5852566	0.228949	0.228437	0.255275	0.287339	0.8866509	4.4101	1.49609	4.12768	0.444317	1.12668	0.827142	0.248571	0.0578924	0.520717	0.0410782	0.160982	1.1844	0.721526	0.284708	0.262029	0.599531	0.141497	0.118189	0.389184	0.545285	0.0776405	0.866495	0.358961	0.542697	0.343908	1.17284	0.301601	0.780389	0.174163	0.151158	1.25787	0.982318	0.251747	0.1839	0.293407	1.1153	0.180473	0.566579	1.07398	0.476424	3.35813	0.567367	0.331173	0.632767	0.424349	0.706046	0.897945	0.377535	1.25724	2.64327	1.2802	2.43525	0.296127	0.94912	0.420234	0.134982	0.199175	0.790008	0.72362	0.377956	0.102019	0.446919	0.273328	0.317776	0.33892	0.899073	0.528433	0.352455	0.0707627	2.18151	1.82507	0.484523	2.09378	8.22895	0.0202825	0.00688066	0.0189837	0.00204346	0.0051817	0.00380411	0.0011432	0.000266253	0.00239483	0.000188923	0.000740374	0.00544718	0.00331838	0.0013094	0.0012051	0.00275731	0.00065076	0.000543562	0.0017899	0.00250782	0.000357077	0.0039851	0.0016509	0.00249592	0.00158167	0.00539401	0.0013871	0.00358909	0.000800992	0.000695192	0.00578506	0.00451779	0.00115781	0.000845774	0.00134941	0.00512937	0.000830015	0.00260576	0.00493936	0.00219112	0.0154444	0.00260938	0.0015231	0.00291016	0.00195162	0.00324718	0.00412975	0.00173632	0.00578217	0.0121567	0.0058878	0.0112	0.00136192	0.0043651	0.0019327	0.000620795	0.000916028	0.00363333	0.003328	0.00173826	0.000469196	0.00205543	0.00125706	0.00146148	0.00155873	0.00413493	0.00243032	0.00162098	0.000325445	0.010033	0.00839369	0.00222837	0.00962951	0.0378458	0.1223177	5.08024	3.57121	1.71414	0.599965	0	0.5915302	4.374147	0	1	1	1	1	3.1362	0.09090282	0.004599106	4.374147	0.0500821	0.303977	0.873607	2.77233
31400	-2233.23	-2014.36	-218.875	0.5481388	0.216663	0.253545	0.23038	0.299412	0.4954608	3.27583	1.4645	6.52987	1.93456	0.362734	0.379751	0.22777	0.797197	2.25353	0.331461	0.717017	0.128373	0.080317	0.46932	0.654253	0.747477	0.0587132	1.56828	0.772387	3.58099	1.08113	0.571875	0.103599	0.39256	1.16823	2.84462	0.538114	1.86403	0.579176	0.446158	0.57264	0.107079	0.273883	0.406732	0.555394	0.488212	0.559505	0.211767	0.160471	0.493794	1.96723	0.297533	0.81724	1.82991	0.186431	0.441959	0.424077	0.358047	1.43827	1.79233	0.268652	0.369079	0.121268	0.494131	0.467353	0.344067	0.117432	0.158422	1.56801	0.763957	0.406126	2.02864	0.513859	0.409321	0.304734	0.316909	0.154351	0.959218	1.2882	1.17815	0.305994	0.236118	0.904174	2.2397	0.0137489	0.00614663	0.0274063	0.00811949	0.00152242	0.00159384	0.000955968	0.00334589	0.00945823	0.00139117	0.00300937	0.000538793	0.000337096	0.00196977	0.00274595	0.00313721	0.000246424	0.00658218	0.00324177	0.0150297	0.00453758	0.0024002	0.000434814	0.0016476	0.00490314	0.0119391	0.00225851	0.00782347	0.00243084	0.00187256	0.00240341	0.00044942	0.00114951	0.00170708	0.00233103	0.00204906	0.00234828	0.000888801	0.00067351	0.00207249	0.00825662	0.00124877	0.00343001	0.00768025	0.000782466	0.00185494	0.00177988	0.00150275	0.00603651	0.00752252	0.00112755	0.00154905	0.00050897	0.0020739	0.00196151	0.00144407	0.000492871	0.000664908	0.00658107	0.00320638	0.00170454	0.00851435	0.0021567	0.00171795	0.00127899	0.00133009	0.00064782	0.00402591	0.00540665	0.00494477	0.00128428	0.000991002	0.00379488	0.00940019	0.0477129	5.14384	2.38857	1.49153	0.634795	0	1.03806	6.270621	1	1	1	1	1	3.215469	0.04533436	0.004197073	8.075425	0.0426205	0.282185	0.852365	2.82283
31500	-2212.3	-2003.76	-208.537	0.5083776	0.22627	0.238679	0.22377	0.311282	0.4474728	2.4447	0.927658	1.65503	0.993444	0.0675083	0.633137	0.797197	1.08308	0.620601	0.224151	0.155537	0.703074	0.454985	0.236243	0.311924	0.457179	0.415867	0.357045	2.06389	0.202966	0.916381	0.53025	0.561718	1.21449	0.14271	1.9997	0.243682	0.533649	0.959478	0.370485	0.62034	0.361988	0.413709	0.237873	1.16512	0.205323	0.990444	0.800743	0.514159	0.42734	1.06255	0.753722	0.386003	0.230373	0.237186	1.02741	0.430731	0.928128	1.12502	0.969876	0.80138	1.44991	1.33788	0.214976	0.408894	0.270723	0.561736	0.645843	0.905702	0.232972	0.346077	0.481285	0.1658	0.170851	0.471588	1.31377	0.681471	0.182343	0.31531	0.567913	2.8481	0.429004	0.449004	1.19191	0.0115253	0.00437335	0.00780245	0.00468349	0.000318261	0.00298486	0.0037583	0.00510609	0.00292576	0.00105674	0.000733264	0.00331457	0.00214498	0.00111374	0.00147053	0.00215532	0.00196056	0.00168325	0.00972998	0.00095686	0.00432018	0.00249981	0.00264816	0.00572561	0.000672791	0.00942737	0.00114881	0.00251583	0.00452336	0.00174661	0.00292453	0.00170655	0.00195039	0.00112143	0.00549286	0.000967975	0.00466934	0.00377502	0.00242395	0.00201465	0.0050093	0.00355334	0.00181977	0.00108607	0.00111819	0.00484361	0.00203063	0.00437556	0.00530377	0.00457238	0.00377802	0.00683546	0.00630728	0.00101348	0.00192769	0.00127629	0.00264825	0.00304476	0.00426984	0.00109832	0.00163154	0.00226897	0.000781645	0.00080546	0.00222325	0.00619365	0.00321272	0.000859638	0.0014865	0.00267737	0.0134271	0.00202249	0.00211678	0.00561914	0.1058974	5.14813	3.67382	1.44566	0.511174	0	0.5711762	6.08786	1	1	1	1	1	3.988542	0.03027154	0.004714394	10.22602	0.0349508	0.25735	0.82627	2.88143
31600	-2248.83	-2011.66	-237.173	0.3975038	0.22408	0.229741	0.255202	0.290977	0.3956956	3.46849	0.690748	2.26898	2.06629	0.175674	1.03748	0.0615989	1.75138	2.32276	1.61401	1.08523	0.573752	0.686915	0.131036	0.527671	1.13168	0.200954	0.383746	1.08165	0.504439	0.622244	1.34656	0.496394	0.189471	0.312812	1.28952	0.654344	2.54792	0.484695	0.261392	0.873332	1.22797	1.80462	0.35304	1.23872	0.471411	0.253816	1.19391	0.923472	0.916495	0.381925	0.182672	0.274521	0.216608	0.265577	0.685583	0.719306	0.521149	1.60587	0.916398	0.400634	2.15564	1.57946	0.202992	0.249231	0.398952	0.13168	0.346029	0.836846	1.42924	0.456543	0.127739	0.361323	0.625796	0.0916501	2.89388	0.221676	1.40368	0.0828635	1.30774	0.644998	0.563533	0.65317	3.25736	0.00998809	0.00198912	0.00653392	0.00595023	0.000505881	0.00298759	0.000177384	0.00504339	0.00668876	0.0046478	0.00312511	0.00165221	0.00197809	0.000377341	0.00151952	0.00325887	0.00057868	0.00110506	0.0031148	0.00145262	0.00179186	0.00387765	0.00142945	0.000545614	0.000900795	0.00371338	0.00188429	0.00733716	0.00139576	0.000752723	0.0025149	0.00353614	0.0051967	0.00101664	0.0035671	0.00135751	0.000730904	0.00343807	0.00265929	0.0026392	0.00109982	0.000526034	0.000790529	0.000623758	0.000764773	0.00197425	0.00207136	0.00150073	0.00462438	0.00263892	0.00115369	0.00620752	0.00454831	0.00058455	0.000717702	0.00114885	0.000379195	0.000996448	0.00240984	0.00411573	0.00131469	0.000367846	0.00104049	0.00180208	0.000263922	0.0083334	0.000638352	0.00404213	0.000238619	0.00376587	0.00185738	0.00162279	0.00188091	0.00938012	0.1615169	5.0944	3.45471	1.44474	0.647216	0	1.545338	10.18731	1	1	1	1	1	2.47984	0.04870002	0.002879666	10.20334	0.0163559	0.179889	0.728565	3.07519
31700	-2262.85	-2016.34	-246.513	0.4908647	0.2174	0.222892	0.269946	0.289762	0.5552635	8.61925	5.92985	7.17617	0.377023	0.110363	0.526874	0.966185	0.293068	1.31803	0.230229	0.710695	0.122562	0.380777	0.262171	0.0924104	0.407589	0.351648	0.814042	0.763763	1.44815	0.706292	2.24326	1.15742	0.884242	0.182359	5.92571	0.982323	1.55279	0.944794	1.58004	3.15174	0.380171	0.289582	0.290185	0.435945	0.393651	0.33434	0.696412	0.425034	0.910707	2.17732	0.884476	0.566075	0.078287	0.0730933	2.33161	0.493919	1.30075	1.57504	7.45886	0.352485	0.239121	0.316924	4.18892	0.813347	0.164036	0.122593	0.218519	0.552877	0.964676	0.842298	0.397035	0.528476	2.35545	0.388263	0.955723	0.109989	0.499701	0.503666	1.74302	2.31784	0.177484	0.895992	4.64015	0.0244771	0.0168397	0.020379	0.00107067	0.000313409	0.00149622	0.00274378	0.000832259	0.00374295	0.000653807	0.00201824	0.000348053	0.00108133	0.000744516	0.000262428	0.00115748	0.000998614	0.00231173	0.00216894	0.00411248	0.00200574	0.00637044	0.00328685	0.00251108	0.000517864	0.0168279	0.00278961	0.00440963	0.00268304	0.00448702	0.00895035	0.00107961	0.000822358	0.00082407	0.001238	0.00111789	0.000949462	0.00197768	0.00120702	0.00258624	0.00618319	0.00251175	0.00160755	0.00022232	0.000207571	0.00662132	0.00140264	0.0036939	0.00447281	0.0211817	0.00100099	0.000679059	0.000900005	0.0118957	0.00230975	0.000465831	0.000348142	0.000620553	0.00157007	0.0027395	0.00239197	0.0011275	0.00150077	0.00668903	0.00110259	0.00271407	0.000312349	0.00141906	0.00143032	0.00494984	0.00658223	0.00050402	0.00254445	0.0131771	0.02975143	5.061	2.40278	1.31884	0.54265	0	0.8235546	5.64966	1	1	1	1	1	4.6916	0.03171184	0.002839812	5.730768	0.0317073	0.24591	0.813506	2.90888
