Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]
1009	-1807.38	-1407.17	-400.211	937.858	7556.86	11122.8	49029.3	inf
1010	-1817.37	-1409.8	-407.567	1484.16	13427.9	21996.3	75504.7	inf
1011	-1800.74	-1408.85	-391.891	678.745	3903.67	8201.98	33805.2	inf
1012	-1794.2	-1403.16	-391.048	1494.09	4306.43	6934.25	29865.2	inf
1013	-1809.12	-1409.8	-399.317	2059.2	5539.63	9763.23	51398.6	inf
1014	-1799.16	-1404.65	-394.505	1843.22	5252.24	8903.38	56890.8	inf
1015	-1800.89	-1405.21	-395.674	2120.88	7002.5	9111.14	56890.8	inf
1016	-1801.1	-1406.38	-394.729	1798.64	7597.38	9111.14	46007.6	inf
1017	-1800.91	-1405.04	-395.866	1973.76	9441.72	10855.9	53870.8	inf
1018	-1792.74	-1402.25	-390.492	1172.77	5285.75	6450.39	35776.4	inf
1019	-1801.31	-1403.81	-397.505	3037.39	6731.09	12465.8	38076.7	inf
1020	-1802.66	-1402.95	-399.712	1764.32	4884.64	11633	38968.6	inf
1021	-1795.47	-1402.78	-392.698	1109.05	5728.78	9600.96	38322.3	inf
1022	-1796.05	-1401.37	-394.685	1109.05	6676.89	9915.21	38322.3	inf
1023	-1796.1	-1401.4	-394.699	1584.39	7447.03	9036.47	43295.7	inf
1024	-1799.45	-1406.52	-392.932	1109.05	7447.03	9918.35	43295.7	inf
1025	-1792.07	-1408.79	-383.276	1083.11	5049.66	6576.12	26706.9	inf
1026	-1802.82	-1407.21	-395.609	1206.37	7361.96	10866.7	44131.8	inf
1027	-1808.32	-1405.58	-402.744	2299.68	8703.2	13308.2	33578.1	inf
1028	-1802.88	-1406.11	-396.767	3741.87	9818.03	11231.7	31964.3	inf
1029	-1804.35	-1408.59	-395.76	4018.68	9046.15	10478.1	30120.2	inf
1030	-1801.07	-1405.91	-395.159	3912.77	8475.41	10674.5	34693	inf
1031	-1800.46	-1408.37	-392.086	4889.08	8743.55	10674.5	21651.7	inf
1032	-1790.75	-1407.31	-383.445	4281.66	5468.94	6212.9	13881	inf
1033	-1796.68	-1409.53	-387.149	3735.52	5251.35	7200.4	17024.7	inf
1034	-1792.44	-1409.96	-382.477	3125.37	5982.69	6772.41	17024.7	inf
1035	-1796.14	-1413.72	-382.429	4798.87	5668.9	7411.26	12510.9	inf
1036	-1802.25	-1410.09	-392.158	6124.38	7485.61	10864	21485	inf
1037	-1794.83	-1407.46	-387.377	3593.61	5597.54	8290.23	17575.9	inf
1038	-1791.16	-1406.51	-384.656	2355.73	4366.37	6213.92	25266.8	inf
1039	-1795.1	-1408.16	-386.945	3264.61	5343.33	6213.92	19999.1	inf
1040	-1785.43	-1402.29	-383.14	2018.61	5673.85	6213.92	18356.4	inf
1041	-1788.45	-1400.9	-387.548	1043.04	6975.72	8571.97	26295.4	inf
1042	-1790.88	-1401.09	-389.788	1830.38	8076.21	9398.13	28829.7	inf
1043	-1792.14	-1401.69	-390.449	2340.4	8133.64	9398.13	32547.6	inf
1044	-1797.31	-1402.15	-395.157	1092.93	7464.4	10210.5	37432.8	inf
1045	-1791.38	-1399.04	-392.345	1665.26	7464.4	10061.3	35360.8	inf
1046	-1791.42	-1401.13	-390.29	2033.58	7482.12	9497.94	35128.5	inf
1047	-1794.53	-1400.11	-394.416	2092.56	5451.15	7748.37	35128.5	inf
1048	-1798.19	-1401.63	-396.557	3866.34	7463.38	11751.1	41807.9	inf
1049	-1798.6	-1404.17	-394.423	2424.9	9382.27	13698.8	43092.2	inf
1050	-1799.77	-1404.4	-395.376	2422.53	10901.8	12883.1	43106.5	inf
1051	-1798.49	-1405.6	-392.885	2702.27	10279.1	12075.9	40644.5	inf
1052	-1792.08	-1401.52	-390.56	1596.63	10279.1	12075.9	25247.3	inf
1053	-1802.45	-1401.86	-400.591	2287.33	10716	17969.6	32148.4	inf
1054	-1802.23	-1403.05	-399.183	3149.68	13088.8	18726.3	32148.4	inf
1055	-1808.51	-1406.71	-401.805	3027.29	10025.4	19943	23455.7	inf
1056	-1805.28	-1404.23	-401.048	3690.51	12612.9	15191.4	23455.7	inf
1057	-1805.8	-1410.18	-395.62	2091.14	13063.1	14841.9	24513.2	inf
1058	-1808.36	-1410.84	-397.52	8709.47	13582.1	15116.9	24513.2	inf
1059	-1808.34	-1412.04	-396.294	10667.6	12285.7	14991.5	22461.1	inf
1060	-1809.85	-1413.46	-396.387	8347.3	13409.6	14453.1	22461.1	inf
1061	-1796.98	-1409.28	-387.699	8910.5	11035.3	11894	18484.1	inf
1062	-1795.04	-1408.26	-386.781	9135.97	11035.3	12120.6	15191.6	inf
1063	-1790.85	-1405.19	-385.659	9799.8	11035.3	12761.2	18484.1	inf
1064	-1781.41	-1406.17	-375.238	5425.11	6477.33	7584.95	11082.4	inf
1065	-1778.31	-1407.47	-370.847	5425.11	6846.59	7081.01	10674.2	inf
1066	-1790.45	-1405.63	-384.813	10346.8	11705.1	12315.9	30350	inf
1067	-1794.02	-1408	-386.013	9020.45	11538.8	12086.8	18464.6	inf
1068	-1796.37	-1408.09	-388.28	6311.68	11538.8	12086.8	20110.7	inf
1069	-1808.88	-1413.17	-395.711	6187.37	16042	16565.1	36993.7	inf
1070	-1796.88	-1408.93	-387.953	3225.29	11026.1	11385.7	25426.8	inf
1071	-1810.54	-1411.69	-398.85	7738.33	17408.2	17975.8	40144.2	inf
1072	-1808.53	-1415.03	-393.498	8746.92	16740.4	17231.1	29601	inf
1073	-1805.83	-1412.76	-393.074	7754.95	16725.6	17231.1	29601	inf
1074	-1805.56	-1411.3	-394.256	4949.81	16725.6	17138	29601	inf
1075	-1799.98	-1409.85	-390.132	5492.27	14254.5	14593	25205.4	inf
1076	-1800.46	-1406.55	-393.908	7536.46	15756.1	16062.1	31079	inf
1077	-1796.42	-1406.6	-389.815	4914.17	12046.4	12324.1	23846.3	inf
1078	-1801.83	-1412.34	-389.489	4023.44	12046.4	12324.1	21019.7	inf
1079	-1803.53	-1412.66	-390.872	9040.59	12046.4	12324.1	23332	inf
1080	-1800.94	-1412.12	-388.819	3397.27	9854.31	10049.9	19026.4	inf
1081	-1807.38	-1412.42	-394.952	2537.7	11830.6	12065.4	20578.4	inf
1082	-1806.28	-1413.55	-392.735	2427.48	11830.6	12065.4	70699.9	inf
1083	-1806.08	-1413.9	-392.176	1240.15	11830.6	12065.4	55879.9	inf
1084	-1801.06	-1410.45	-390.607	1071.86	10225.2	10830	48297.1	inf
1085	-1800.43	-1408.75	-391.684	1033.77	9861.85	10445.2	66415.6	inf
1086	-1804.14	-1412.11	-392.037	1079.95	9861.85	10445.2	66415.6	inf
1087	-1802.65	-1406.94	-395.709	1079.95	9861.85	10445.2	69133.7	inf
1088	-1795.21	-1405.68	-389.532	1156.72	10562.9	11187.7	25072.7	inf
1089	-1799.62	-1404.89	-394.727	1457.22	13212.6	14094.1	31586.1	inf
1090	-1803.73	-1406.9	-396.823	2108.52	15735.6	16785.3	36740.9	inf
1091	-1807.65	-1408.25	-399.409	2360.24	15735.6	16785.3	49707.5	inf
1092	-1799.69	-1404.35	-395.341	3290.47	14179.2	15125.2	34292.4	inf
1093	-1801.55	-1405.11	-396.444	2126.8	14179.2	15125.2	35061	inf
1094	-1802.73	-1407.44	-395.292	2392.04	14179.2	15125.2	34687.2	inf
1095	-1782.29	-1404.86	-377.422	1188.8	6148.95	6559.17	15042.5	inf
1096	-1782.88	-1403.66	-379.22	1489.5	7704.27	8218.24	19881.1	inf
1097	-1782.32	-1403.07	-379.25	1489.5	7704.27	8218.24	19881.1	inf
1098	-1781.73	-1403.17	-378.555	1223.51	7616.99	8125.14	19215.4	inf
1099	-1777.31	-1400.63	-376.683	1123.31	7616.99	8057.57	16157.8	inf
1100	-1780.87	-1404.3	-376.569	946.393	7674.56	8447.91	16157.8	inf
1101	-1786.05	-1403.72	-382.331	1123.31	7616.99	8255.17	22235.1	inf
1102	-1787.46	-1405.9	-381.556	984.405	7616.99	8255.17	25773.6	inf
1103	-1783.03	-1404.7	-378.332	817.469	6325.3	6855.26	21482.6	inf
1104	-1778.04	-1403.75	-374.289	1513.83	6325.3	6855.26	16565.3	inf
1105	-1781.26	-1406.09	-375.173	857.271	6325.3	6855.26	17319.2	inf
1106	-1778.88	-1402	-376.878	863.442	6325.3	6855.26	17231.6	inf
1107	-1782.46	-1401.62	-380.84	1389.94	6284.96	6855.26	17231.6	inf
1108	-1788.71	-1408.82	-379.887	1540.44	6284.96	6855.26	16565.3	inf
1109	-1793.2	-1405.03	-388.162	1956.38	10353.6	11293.1	27289	inf
1110	-1800.23	-1409.83	-390.397	2847.32	10420	11633.5	27289	inf
1111	-1788.94	-1402.51	-386.427	2118.16	8700.7	9429.68	22786.3	inf
1112	-1790.31	-1401.65	-388.668	2653.2	8731.42	9775.57	22786.3	inf
1113	-1804.09	-1404.48	-399.607	5150.43	14248.4	14976.2	43137	inf
1114	-1807.95	-1404.98	-402.972	5150.43	14248.4	14975.2	40535.7	inf
1115	-1795.91	-1402.95	-392.955	7495.83	10183.2	11504.9	29555.1	inf
1116	-1798.35	-1402.25	-396.102	5403.6	10183.2	11384.9	35292.8	inf
1117	-1798.19	-1402.27	-395.927	2291.78	10183.2	11968.3	24980.4	inf
1118	-1801.43	-1402.3	-399.129	7027.2	10995.8	12722.9	24980.4	inf
1119	-1790.84	-1402.34	-388.5	8160.43	9808.78	11698.1	21182.3	inf
1120	-1792.35	-1405.44	-386.902	7370.98	9808.78	10534.1	21182.3	inf
1121	-1797.29	-1407.54	-389.751	8853.15	9990.73	10729.5	21575.3	inf
1122	-1792.01	-1407.04	-384.973	7325.1	9990.73	10459.7	25464.4	inf
1123	-1787.87	-1405.61	-382.26	4427.72	7359.42	7904.41	17888	inf
1124	-1786.26	-1403.15	-383.101	6618.42	9282.46	9873.51	19012.1	inf
1125	-1786.85	-1407.54	-379.305	4891.92	7185.57	7643.1	10920.8	inf
1126	-1790.48	-1410.87	-379.612	4997.72	7103.94	7643.1	10920.8	inf
1127	-1789.6	-1409.1	-380.495	6456.34	7929.11	8308.59	13209.4	inf
1128	-1788.22	-1407.01	-381.203	2297.7	7425.73	7919.97	12557.5	inf
1129	-1785.5	-1405.27	-380.227	2940.92	7425.73	7919.97	12557.5	inf
1130	-1793.33	-1408.34	-384.984	2777.87	7425.73	9647.9	12557.5	inf
1131	-1788.81	-1407.16	-381.654	2656.1	7425.73	7990.11	10548.6	inf
1132	-1790.05	-1407.46	-382.583	2890.02	8201.38	8844.51	11845.7	inf
1133	-1792.75	-1408.46	-384.289	3955.53	9474.18	10298.8	13684	inf
1134	-1790.45	-1406.89	-383.557	5384.74	9474.18	10397.4	13684	inf
1135	-1788.11	-1405.42	-382.691	1996.79	9205.32	9852.45	13295.7	inf
1136	-1793.4	-1406.3	-387.098	4472.85	9160.79	9852.45	13295.7	inf
1137	-1789.99	-1404.93	-385.06	5442.81	9143.98	9755.78	16575.8	inf
1138	-1788.56	-1404.14	-384.415	4194.11	9143.98	9755.78	15146.4	inf
1139	-1785.22	-1401.43	-383.79	5561.81	10945.4	11607.9	16453.7	inf
1140	-1794.67	-1402.2	-392.466	8839.91	10537.1	11336.4	33096	inf
1141	-1801.45	-1407.23	-394.218	6454.05	10468.9	11844.9	46019.4	inf
1142	-1803.34	-1404.16	-399.177	5548.28	12465.7	14513.4	40552.1	inf
1143	-1805.47	-1406.82	-398.65	7025.03	12827.5	14809.2	32933.3	inf
1144	-1801.3	-1402.82	-398.479	7976.89	12827.5	14809.2	32933.3	inf
1145	-1803.16	-1404.75	-398.414	6426.85	12455.7	14380.1	45895	inf
1146	-1804.22	-1406.74	-397.481	6546.36	12519	14380.1	37449.7	inf
1147	-1796.47	-1404.73	-391.746	6547.76	9576.11	10743.8	29272.5	inf
1148	-1800.9	-1402.16	-398.734	4981.29	8563.95	11964.8	41672.7	inf
1149	-1799.68	-1400.56	-399.116	6735.41	10593.5	12307.7	32268.6	inf
1150	-1805.85	-1410.2	-395.644	6993.04	10950.3	12995.1	42779	inf
1151	-1799.39	-1406.24	-393.151	6816.3	8361.62	11980.9	27525.9	inf
1152	-1805.6	-1404.35	-401.256	8589.23	12562.4	15802.3	37725.3	inf
1153	-1809.81	-1406.44	-403.367	11197.2	14544	19092	43598	inf
1154	-1806.64	-1404.33	-402.314	12059.6	15447.7	17386.8	50084.4	inf
1155	-1812.31	-1407.75	-404.562	12442.7	15560.1	22912.8	35339.8	inf
1156	-1803.01	-1403.96	-399.054	4695.36	8087.32	11914.8	17986.1	inf
1157	-1796.51	-1402.79	-393.717	2407.25	5132.56	8513.82	13620.2	inf
1158	-1797.36	-1404.66	-392.697	3026.61	5858.83	10991.5	14585.1	inf
1159	-1793.26	-1406.41	-386.844	3427.41	5132.56	10991.5	14585.1	inf
1160	-1786.77	-1401.79	-384.973	3949.39	5600.94	9605.22	12745.5	inf
1161	-1784.36	-1401.89	-382.47	4030.49	4793.47	8387.5	12047.3	inf
1162	-1782.02	-1400.91	-381.103	3448.6	4485.21	9010.64	11902.4	inf
1163	-1782.75	-1402.91	-379.847	2891.18	3916.52	7051.13	10393.2	inf
1164	-1789.2	-1403.07	-386.138	3223.49	5291.11	8876.06	12300.5	inf
1165	-1789.72	-1404.93	-384.787	3937.36	5330.51	7748.62	12435.1	inf
1166	-1788.19	-1404.24	-383.954	2889.64	5037.67	6823.75	12435.1	inf
1167	-1800.02	-1409.14	-390.873	2295.04	5926.21	8431.19	15921.8	inf
1168	-1798.44	-1409.76	-388.683	2077.72	5117.77	9654.17	15921.8	inf
1169	-1802.69	-1408.84	-393.854	3282.39	7319.46	13807.4	21065.4	inf
1170	-1802.53	-1407.62	-394.905	3019.21	7766.24	12812.6	21887.9	inf
1171	-1801.95	-1406.88	-395.07	4806.09	9381.32	12726.6	19155	inf
1172	-1800.4	-1406.82	-393.574	3893.24	8093.94	11058.7	19552.8	inf
1173	-1799.07	-1410.26	-388.806	5307.19	7751.78	10224.5	15016.7	inf
1174	-1787.77	-1405.09	-382.676	3130.14	6167.82	8358.02	14113.5	inf
1175	-1790.69	-1404.96	-385.733	1879.68	6490.67	8332.78	14070.8	inf
1176	-1798.06	-1406.12	-391.949	2097.72	6328.7	8098.88	11147.7	inf
1177	-1805.6	-1410.19	-395.409	3439.76	7924.36	9447.18	32676.8	inf
1178	-1804.88	-1409.63	-395.246	3293.76	7483.23	8981.25	32676.8	inf
1179	-1793.55	-1405.47	-388.083	2511.93	6940.38	7756.28	24584.9	inf
1180	-1802.3	-1409.6	-392.691	3096.13	6363.44	7974.5	29013.9	inf
1181	-1794.36	-1406.39	-387.968	3064.64	6120.81	7732.75	29013.9	inf
1182	-1799.02	-1409.49	-389.527	3096.13	6576.32	8537.01	29013.9	inf
1183	-1815.95	-1413.71	-402.233	6077.53	13042.6	16757.7	41359.3	inf
1184	-1819.3	-1414.99	-404.305	3445.31	8970.08	15289.2	41690.9	inf
1185	-1819.36	-1419.06	-400.299	4349.33	8384.94	12462.9	38870	inf
1186	-1797.34	-1406.5	-390.839	850.443	5785.4	9732.82	41594.7	inf
1187	-1795.57	-1406.01	-389.56	2025.72	6405.85	8011.7	38073.1	inf
1188	-1796.77	-1411.17	-385.605	1876.6	3735.52	5347.83	27381.1	inf
1189	-1802.44	-1409.36	-393.084	2459.59	4611.59	7278.28	33201.5	inf
1190	-1800.74	-1405.37	-395.368	2191.39	6124.9	11435.3	32208.7	inf
1191	-1795.32	-1406.16	-389.156	1786.5	5809.32	9993.83	27638.9	inf
1192	-1802.18	-1404.97	-397.213	1448.31	5857.68	14513.9	25769.9	inf
1193	-1800.82	-1404.49	-396.327	2610.82	7332.03	14426.9	24513.9	inf
1194	-1795.31	-1403.73	-391.581	1070.86	4239.49	14152.4	28119.3	inf
1195	-1797.77	-1401.78	-395.991	1380.47	9055.08	15092.3	28152.1	inf
1196	-1797.39	-1401.96	-395.43	1380.47	6872.44	14631.8	26020.8	inf
1197	-1797.55	-1400.78	-396.769	1168.03	5568.83	21523.5	34130.2	inf
1198	-1799.41	-1402.87	-396.532	1168.03	10450.4	23709	34384.4	inf
1199	-1797.15	-1403.69	-393.465	1050.28	4168.72	19353.8	33645.1	inf
1200	-1795.44	-1404.17	-391.277	1241.3	6995.77	11150.3	28948.2	inf
1201	-1799.88	-1403.2	-396.688	1923.72	7210.47	11185.1	23796.4	inf
1202	-1802.7	-1401.6	-401.098	2858.16	7936.85	16320	40621.9	inf
1203	-1809.71	-1402.16	-407.55	2984.64	10887.1	23820.7	44271	inf
1204	-1806.03	-1402	-404.031	2423.32	14754.8	23820.7	41785.4	inf
1205	-1794.23	-1399.94	-394.291	1534.61	8547.8	12715.3	26461.3	inf
1206	-1796.59	-1404.23	-392.359	3398.69	6095.38	11408.5	22691.2	inf
1207	-1792.39	-1399.85	-392.541	3748.1	5837.43	8492.46	27278.3	inf
1208	-1800.74	-1402.57	-398.167	4706.53	6178.99	13268.2	27183.4	inf
1209	-1791.82	-1402.52	-389.304	2174.47	5523.87	9757.19	24137.5	inf
1210	-1801.89	-1406.08	-395.81	2240.36	8171.92	12397.5	29668.4	inf
1211	-1799.93	-1405.13	-394.805	2668.61	10457.6	13147.9	29063.4	inf
1212	-1803.27	-1406.29	-396.975	2047.43	8730.8	11747.9	35353.3	inf
1213	-1804.44	-1405.43	-399.012	2199.46	6623.66	17873.2	32689.5	inf
1214	-1800.19	-1405.23	-394.958	2119.28	6487.34	22507.3	32021.9	inf
1215	-1801.5	-1406.5	-394.996	1863.67	2671.31	23873.4	32689.5	inf
1216	-1810.07	-1408.84	-401.225	2566.43	3919.57	33018.7	52291.6	inf
1217	-1809.02	-1409.31	-399.706	1724	3678.62	28522.4	62979.7	inf
1218	-1811.9	-1409.37	-402.523	1742.11	3678.62	32833.7	62979.7	inf
1219	-1813.41	-1407.3	-406.114	957.461	3678.62	30101.9	62979.7	inf
1220	-1806.99	-1406.15	-400.838	836.998	3678.62	30101.9	48221.8	inf
1221	-1802	-1404.97	-397.033	836.998	3678.62	33317.5	46138.2	inf
1222	-1805.77	-1407.27	-398.502	836.998	4751.98	31842.5	42556.1	inf
1223	-1792.79	-1403.34	-389.448	572.365	2943.44	23841.7	31366.4	inf
1224	-1807.47	-1407.93	-399.544	745.503	8960.61	35503.3	41980.1	inf
1225	-1796.97	-1404.76	-392.205	538.264	3594.63	32249	41980.1	inf
1226	-1804.25	-1408.37	-395.883	1141.01	5803	24555.6	31595.5	inf
1227	-1802.46	-1405.89	-396.569	1574.26	8619.09	26176.4	32350.1	inf
1228	-1807.5	-1410.41	-397.092	1514.5	11382.1	22378.4	28591.9	inf
1229	-1803.32	-1408.48	-394.84	2900.71	9068.64	19907.5	24623.7	inf
1230	-1813.28	-1413.46	-399.818	1810.18	9194.37	23487.4	35479.7	inf
1231	-1817.8	-1413.42	-404.381	4533.29	19224.2	29293.9	34715.4	inf
1232	-1816.13	-1413.29	-402.839	3669.96	16258.9	21443.2	31313.7	inf
1233	-1815.53	-1412.52	-403.009	3669.96	15046.2	19600.5	31313.7	inf
1234	-1808.14	-1408.61	-399.527	3284.48	14289.1	19299.8	28991	inf
1235	-1809.82	-1409.8	-400.021	2684.29	13021.3	17505.8	26888	inf
1236	-1805.34	-1407.88	-397.46	1314.16	13021.3	15089.1	42639.9	inf
1237	-1801.98	-1405.23	-396.752	1938.2	13021.3	15089.1	42639.9	inf
1238	-1806.1	-1405.97	-400.131	1941.62	13021.3	15935.9	42639.9	inf
1239	-1799.59	-1404.7	-394.894	1718.66	11357.4	13072.8	40917.1	inf
1240	-1804.87	-1409.95	-394.919	1715.63	10730.3	12776.8	38571.4	inf
1241	-1798.61	-1408	-390.606	1715.63	11702.5	13222	38571.4	inf
1242	-1799.58	-1408.15	-391.437	1966.03	11702.5	13222	32873.3	inf
1243	-1806.61	-1412.02	-394.593	2809.07	12713.6	14561.6	36482	inf
1244	-1807.19	-1410.23	-396.96	5213	13709	15540	35447.3	inf
1245	-1806.48	-1408.8	-397.678	3578.71	13370.7	15540	35447.3	inf
1246	-1800.17	-1410.67	-389.495	3289.23	8580.09	9805.23	20344.8	inf
1247	-1802.02	-1413.78	-388.242	6674.75	8741.67	9704.93	22137.3	inf
1248	-1804.02	-1415.2	-388.814	3309.98	8124.24	9704.93	25460.3	inf
1249	-1805.26	-1412.69	-392.569	5968.57	9837.5	11540.8	32073.5	inf
1250	-1795.5	-1406.72	-388.788	3108.34	7333.4	8409.24	24644.1	inf
1251	-1800.18	-1406.48	-393.698	4317.57	7333.4	12518.4	20763.9	inf
1252	-1798.26	-1406.88	-391.381	7202.08	8829.93	12138.6	26495.7	inf
1253	-1806.19	-1411.46	-394.728	7249.53	8829.93	12964.6	26495.7	inf
1254	-1800.03	-1407.36	-392.669	7174.67	8444.61	11009.1	23279.9	inf
1255	-1809.24	-1409.48	-399.758	10451.9	12490.9	16553.8	40976.5	inf
1256	-1814.11	-1414.07	-400.046	10403.1	12001.5	14841.6	42557.6	inf
1257	-1806.18	-1408.17	-398.005	8993.81	10476.8	15045	31317.6	inf
1258	-1803.59	-1404.87	-398.718	8486.79	10036.4	16183.1	29617.8	inf
1259	-1800.98	-1405.98	-395.005	8486.79	10189.4	14168.5	29617.8	inf
1260	-1806.24	-1410.51	-395.731	7962.51	10146.3	14168.5	29552.1	inf
1261	-1817.25	-1412.99	-404.264	4703.01	10186.4	15136.6	27971.2	inf
1262	-1814.42	-1412.85	-401.574	4615.91	8155.1	16493.6	28818.3	inf
1263	-1809.22	-1408.69	-400.526	6593.52	8622.19	20077.6	30741.9	inf
1264	-1812.05	-1409.53	-402.52	7870.49	10185.2	14085.4	30468.9	inf
1265	-1809.09	-1407.77	-401.314	4735.67	9698.26	19617.4	30468.9	inf
1266	-1812.29	-1408.73	-403.565	4257.88	9221.23	14085.4	30468.9	inf
1267	-1808.48	-1405.14	-403.342	7065.09	9221.23	13363.7	30468.9	inf
1268	-1813.89	-1406.49	-407.406	6355.26	9955.96	18049.4	39619.2	inf
1269	-1815.3	-1407.02	-408.285	9511.19	18543.5	26291.6	44245.5	inf
1270	-1812.97	-1405.81	-407.16	8411	18998.9	26120.7	38192.4	inf
1271	-1811.36	-1407.15	-404.208	14096.4	17107	26120.7	38192.4	inf
1272	-1812.46	-1410.8	-401.665	14307.7	17107	26830.8	36084.1	inf
1273	-1802.07	-1408.15	-393.925	8339.72	13807.1	15739.7	26951.3	inf
1274	-1807.27	-1409.41	-397.864	9631.61	16814.1	19167.6	32820.8	inf
1275	-1803.51	-1406.22	-397.296	10156	15141.8	18462.1	31601.2	inf
1276	-1804.86	-1405.58	-399.284	6165.91	13588.1	16619.6	34738.5	inf
1277	-1799.14	-1401.95	-397.189	6326.57	10671.6	14779	22841.8	inf
1278	-1798.57	-1402.17	-396.408	2064.16	7769.55	12054.6	23741.1	inf
1279	-1792.6	-1404.66	-387.936	2776.97	5718.85	8593.35	26775.6	inf
1280	-1800.84	-1407.81	-393.029	2078.15	6351.2	9084.53	21561.8	inf
1281	-1800.94	-1407.92	-393.014	2837.82	4378.01	8593.35	21561.8	inf
1282	-1800.27	-1409.29	-390.981	3821.87	5884.57	8991.67	21561.8	inf
1283	-1802.08	-1406.8	-395.281	1382.61	6945.86	10143.2	25450.5	inf
1284	-1797.38	-1407.83	-389.557	1099.36	5666.36	8048.09	20236.5	inf
1285	-1798.38	-1405.8	-392.572	1570.41	8140.59	10680.8	19312.7	inf
1286	-1800.19	-1407.07	-393.113	2986.47	7728.22	11900.8	16609.4	inf
1287	-1807.86	-1406.63	-401.237	4211.44	9021.08	13501.5	21328.5	inf
1288	-1798.56	-1403.46	-395.104	4266.49	6975.45	10071.5	15529.6	inf
1289	-1793.25	-1402.15	-391.103	2716.57	6371.28	9847.33	15529.6	inf
1290	-1799.74	-1407.28	-392.454	3273.74	6318.85	9517.07	14493	inf
1291	-1796.4	-1406.7	-389.702	2292.44	6371.28	10899.3	14493	inf
1292	-1800.14	-1406.37	-393.775	2083.56	8586.43	11792.4	22549	inf
1293	-1793.91	-1405.41	-388.498	1980.98	6604.8	9125.36	16628.3	inf
1294	-1798.53	-1407.68	-390.848	4418.53	6687.72	9653.07	16628.3	inf
1295	-1801.86	-1413.84	-388.017	4778.49	6652.15	9791.42	16364.5	inf
1296	-1812.44	-1423.52	-388.911	4700.28	6596.99	8557.09	22736.9	inf
1297	-1814.09	-1420.49	-393.598	3025.73	7500.14	9715.72	44547.5	inf
1298	-1808.85	-1412.39	-396.46	3659.83	8039.13	10541.9	58373.4	inf
1299	-1806.39	-1405.99	-400.397	3862.47	8861.52	16352.9	59628	inf
1300	-1808.28	-1408.13	-400.148	2936.14	9189.79	10878.7	59271.3	inf
1301	-1804.17	-1405.49	-398.675	3185.14	10653.2	11801.2	64297.7	inf
1302	-1800.54	-1406.84	-393.697	4663.82	11107.5	12160.8	64297.7	inf
1303	-1804.19	-1406.21	-397.98	4663.82	11107.5	13193.7	58006.8	inf
1304	-1800.38	-1405.38	-395.003	6289.79	11107.5	12160.8	58006.8	inf
1305	-1806.62	-1404.95	-401.667	7642.78	11107.5	13197.9	58006.8	inf
1306	-1805.95	-1402.67	-403.288	7248.87	11574.7	13819.4	37419.8	inf
1307	-1806.48	-1405.48	-401	7443.63	12150.5	13819.4	44375.7	inf
1308	-1810.13	-1406.34	-403.783	8807.5	15349.5	18546.6	47118.9	inf
1309	-1807.39	-1408.73	-398.661	7060.68	15095.5	15905.8	47118.9	inf
1310	-1806.43	-1407.4	-399.026	7862.78	15095.5	15774.5	52471.4	inf
1311	-1814.51	-1409.26	-405.253	6278.61	15243.6	17563.6	52471.4	inf
1312	-1801.86	-1403.81	-398.051	1234.6	8295.07	10985.2	36540.4	inf
1313	-1797.2	-1402.33	-394.871	2652.25	8706.35	11081	35843.8	inf
1314	-1789.63	-1401.43	-388.196	3266.78	8681.45	9307.58	30932.3	inf
1315	-1791.52	-1403.12	-388.4	3266.78	8681.45	9307.58	31380.3	inf
1316	-1795.43	-1405.53	-389.903	3266.78	8722.68	10415.8	36042.7	inf
1317	-1798.8	-1406.27	-392.525	1883.47	8395.21	9936.91	37741.7	inf
1318	-1798.74	-1407.97	-390.765	1696.98	7136.37	11738.7	24236.6	inf
1319	-1794.97	-1404.95	-390.025	664.33	5053.05	12190.5	25471	inf
1320	-1806.35	-1407.89	-398.463	932.648	7093.93	21897.6	37049.3	inf
1321	-1819.38	-1416.69	-402.687	1252.63	9527.79	21615.2	40122.3	inf
1322	-1816.89	-1412.87	-404.025	1751.66	10332.2	33149	45408.4	inf
1323	-1808.27	-1409.19	-399.083	1751.66	7196.2	35984.3	42985.5	inf
1324	-1803.25	-1407.42	-395.83	1088.07	9430.6	32927.9	42936.3	inf
1325	-1812.89	-1411.14	-401.755	1201.29	8199.36	25671.6	41448	inf
1326	-1805.66	-1410.25	-395.406	1201.29	8199.36	26577.3	41448	inf
1327	-1806.06	-1409.66	-396.4	1201.29	11141.4	24473	42546.1	inf
1328	-1796.6	-1409.4	-387.203	732.995	4417.67	10724.8	28693.1	inf
1329	-1799.25	-1410.48	-388.766	1590.04	4014.14	8431.82	37819.6	inf
1330	-1802.41	-1408.87	-393.54	1566.8	7837.71	10724.8	37591.2	inf
1331	-1787.79	-1404.37	-383.423	1071.46	7837.71	8943.55	37591.2	inf
1332	-1782.61	-1401.42	-381.187	1033.82	7808.76	8629.42	23140.6	inf
1333	-1789.88	-1403.11	-386.779	1283.55	8461.29	9350.54	25197	inf
1334	-1794.82	-1405.79	-389.032	1000.33	7404.44	9063.64	32147.7	inf
1335	-1795.83	-1405.71	-390.122	1605.84	7725.17	10248.4	24830.2	inf
1336	-1801.82	-1407.17	-394.648	3231.8	7455.04	11286.4	24120	inf
