Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size	root_height
156	-1711.07	-1404.21	-306.853	0.0298905	0.636448	0.0536142	0.101097	0.166029	0.0129207	0.1126609	0.326546	0.250767	0.146334	0.276353	62061.82	169640.4
157	-1712.73	-1402.89	-309.838	0.0285821	0.608588	0.0522408	0.135821	0.162412	0.0123551	0.1126609	0.326546	0.250767	0.146334	0.276353	61091.42	187830.2
158	-1712.94	-1406.91	-306.028	0.0390775	0.474171	0.0714237	0.234515	0.163921	0.016892	0.1126609	0.326546	0.250767	0.146334	0.276353	54852.21	126389.1
159	-1715.38	-1406.42	-308.964	0.0213464	0.482921	0.0727416	0.238842	0.166946	0.0172037	0.0636889	0.333325	0.248243	0.144861	0.273572	58740.45	143079.1
160	-1713.45	-1401.46	-311.989	0.0089248	0.620071	0.0404321	0.177246	0.141602	0.0117243	0.0636889	0.333325	0.248243	0.144861	0.273572	63478.41	141261.2
161	-1709.87	-1402.43	-307.435	0.0117507	0.613027	0.0213887	0.175232	0.167011	0.0115911	0.07159386	0.333325	0.248243	0.144861	0.273572	64042.99	143471.8
162	-1714.74	-1405.37	-309.367	0.0117507	0.613027	0.0213887	0.175232	0.167011	0.0115911	0.07159386	0.333325	0.248243	0.144861	0.273572	66852.32	133562.4
163	-1722.49	-1408.44	-314.052	0.0119687	0.624398	0.0217854	0.159933	0.170109	0.0118061	0.07159386	0.325481	0.26766	0.11189	0.29497	52833.9	128422.8
164	-1714.37	-1411.57	-302.802	0.0105649	0.551167	0.0192304	0.199292	0.209325	0.0104214	0.07159386	0.315117	0.271772	0.113609	0.299502	55205.09	93912.69
165	-1712.64	-1412.36	-300.279	0.00703709	0.553132	0.0192989	0.200002	0.210071	0.0104586	0.07159386	0.315117	0.271772	0.113609	0.299502	49135.34	123407.7
166	-1730.71	-1407.74	-322.971	0.00616482	0.595832	0.0207887	0.142726	0.226288	0.00820027	0.07159386	0.294465	0.279967	0.117035	0.308533	132870.9	166514.7
167	-1727.91	-1405.53	-322.384	0.00853061	0.65053	0.0226972	0.0622273	0.247062	0.00895306	0.07159386	0.341085	0.261468	0.109301	0.288146	139367.4	201463.3
168	-1733.94	-1408.33	-325.61	0.00815551	0.768989	0.0216991	0.0536074	0.142234	0.00531444	0.07159386	0.341085	0.261468	0.109301	0.288146	139367.4	206024.7
169	-1712.57	-1404.07	-308.494	0.0116216	0.673587	0.0309214	0.0763908	0.199906	0.0075731	0.07159386	0.32883	0.252073	0.141304	0.277793	81915.25	88402.28
170	-1724.93	-1402.52	-322.412	0.0113566	0.658228	0.0302163	0.10087	0.195347	0.0039816	0.07159386	0.32883	0.252073	0.141304	0.277793	79527.48	113181.7
171	-1722.48	-1401.18	-321.294	0.0116305	0.674098	0.0309448	0.0791912	0.200058	0.0040776	0.07159386	0.333584	0.255718	0.128888	0.28181	74848.44	125836
172	-1711.69	-1402.11	-309.583	0.0125835	0.729337	0.0334806	0.082895	0.137292	0.00441174	0.07159386	0.326989	0.250013	0.160273	0.262726	77087.83	80632.15
173	-1720.13	-1403.24	-316.892	0.0081763	0.762796	0.0297119	0.0735639	0.121837	0.00391513	0.07159386	0.326989	0.250013	0.160273	0.262726	74206.13	92558.96
174	-1719.62	-1402.59	-317.035	0.0100988	0.761317	0.0296543	0.0734213	0.121601	0.00390754	0.3120244	0.320185	0.233974	0.152848	0.292993	70652.44	136466.1
175	-1717.4	-1404.43	-312.964	0.00999319	0.753356	0.0293442	0.0726536	0.130786	0.00386668	0.5630005	0.337901	0.228436	0.147605	0.286058	68806.41	102815.8
176	-1726.45	-1404.43	-322.022	0.0111063	0.666552	0.0357292	0.0884623	0.194715	0.0034358	0.5630005	0.337901	0.228436	0.147605	0.286058	68806.41	159730
177	-1714.2	-1398.14	-316.055	0.0103219	0.687777	0.0332056	0.082214	0.180961	0.00552059	0.06420186	0.327622	0.259301	0.140598	0.272478	69995.87	137381.7
178	-1716.73	-1401.68	-315.05	0.0105325	0.701811	0.0338831	0.0825202	0.164234	0.00701974	0.06420186	0.327622	0.259301	0.140598	0.272478	69378.45	101294.6
179	-1708.52	-1398.48	-310.036	0.0103303	0.688336	0.0456981	0.0809359	0.167814	0.00688496	0.06420186	0.320922	0.262404	0.140934	0.275739	62812.39	155727.7
180	-1717.05	-1402	-315.05	0.0166486	0.497712	0.0736486	0.130439	0.270455	0.011096	0.06420186	0.317568	0.259662	0.144726	0.278043	67036.48	132822.5
181	-1710.87	-1400.78	-310.088	0.0178097	0.532422	0.00904669	0.139536	0.289316	0.0118699	0.04086461	0.324854	0.25945	0.131274	0.284422	68087.02	109957
182	-1715.82	-1403.99	-311.829	0.018234	0.545109	0.0129552	0.142861	0.270502	0.0103391	0.04086461	0.320941	0.26837	0.129693	0.280996	68053.18	120615.7
183	-1720.38	-1405.41	-314.968	0.0194591	0.535956	0.0279986	0.140462	0.265959	0.0101655	0.04086461	0.320941	0.26837	0.129693	0.280996	77491.58	150792
184	-1726.1	-1407.72	-318.379	0.0206257	0.568087	0.0351948	0.0834136	0.281904	0.0107749	0.04086461	0.320941	0.26837	0.129693	0.280996	77491.58	192197.1
185	-1724.77	-1409	-315.772	0.0194458	0.535589	0.0331814	0.0706835	0.330942	0.0101585	0.04086461	0.327834	0.274135	0.132479	0.265552	84879.43	144014.6
186	-1729.82	-1411.43	-318.386	0.021052	0.579828	0.150627	0.0608359	0.176462	0.011195	0.04086461	0.327834	0.274135	0.132479	0.265552	95114.76	144014.6
187	-1735.14	-1416.25	-318.89	0.0115197	0.586626	0.152393	0.0615491	0.17853	0.00938239	0.04086461	0.328221	0.273977	0.132403	0.265399	66383.38	128715.2
188	-1723.61	-1408.91	-314.7	0.00673547	0.672138	0.089103	0.0359873	0.19055	0.00548581	0.01328131	0.328221	0.273977	0.132403	0.265399	53411.15	136239.4
189	-1721.46	-1407.5	-313.957	0.00670664	0.669261	0.0930022	0.0358333	0.189734	0.00546233	0.01328131	0.328221	0.273977	0.132403	0.265399	53411.15	169792.9
190	-1724.67	-1406.68	-317.999	0.00622876	0.621573	0.14343	0.0492109	0.176215	0.00334218	0.05065344	0.31974	0.266899	0.154819	0.258542	74086.19	141477.3
191	-1720.41	-1408.29	-312.126	0.00623333	0.62203	0.143535	0.049247	0.176344	0.0026105	0.05065344	0.31974	0.266899	0.154819	0.258542	71489.85	190563
192	-1716.99	-1404.04	-312.949	0.00659898	0.599153	0.151955	0.0521359	0.186689	0.00346862	0.05065344	0.324877	0.264883	0.15365	0.25659	71489.85	190563
193	-1713.91	-1404.75	-309.159	0.00681552	0.643793	0.156941	0.0231867	0.165681	0.00358243	0.01473461	0.324877	0.264883	0.15365	0.25659	75314.34	141378.6
194	-1717.26	-1404.42	-312.842	0.00276582	0.646418	0.157581	0.0232812	0.166357	0.00359704	0.01473461	0.324877	0.264883	0.15365	0.25659	73506.45	171202.3
195	-1720.85	-1411.4	-309.457	0.00471833	0.634474	0.15467	0.0228511	0.17768	0.00560653	0.01473461	0.324877	0.264883	0.15365	0.25659	73889.47	215882.7
196	-1721.59	-1407.99	-313.602	0.00849023	0.647925	0.157949	0.0233355	0.156574	0.00572539	0.01473461	0.324877	0.264883	0.15365	0.25659	91619.51	176758.1
197	-1722.21	-1404.66	-317.542	0.00988773	0.754575	0.0331205	0.0271766	0.168572	0.0066678	0.01473461	0.334715	0.272905	0.12802	0.26436	106082.7	170574.8
198	-1719.56	-1404.24	-315.319	0.00988773	0.754575	0.0331205	0.0271766	0.168572	0.0066678	0.01473461	0.307333	0.282028	0.145454	0.265184	107967.1	120869
199	-1718.35	-1402.32	-316.025	0.00975589	0.6904	0.0378409	0.0617872	0.192598	0.00761812	0.01473461	0.307333	0.282028	0.145454	0.265184	103414.5	152127
200	-1716.3	-1402.06	-314.233	0.00969278	0.685934	0.0375961	0.0678565	0.191352	0.00756884	0.01473461	0.307333	0.282028	0.145454	0.265184	80920.53	120077.8
201	-1721.37	-1403.65	-317.719	0.0138052	0.696372	0.0381682	0.0688891	0.175082	0.00768401	0.01473461	0.309307	0.283839	0.139968	0.266887	83926.98	144260.2
202	-1718.5	-1404.88	-313.622	0.0143352	0.630407	0.0345527	0.0529939	0.213368	0.0543425	0.01473461	0.30708	0.281796	0.146159	0.264965	87075.7	134394.4
203	-1736.01	-1406.92	-329.081	0.015878	0.625303	0.0397792	0.053497	0.211641	0.0539025	0.01473461	0.312619	0.231944	0.154725	0.300713	95686.39	203749.8
204	-1720.54	-1409.48	-311.063	0.0095089	0.621542	0.0518284	0.0531752	0.210368	0.0535783	0.01473461	0.333736	0.264473	0.113957	0.287834	71600.5	129881.6
205	-1718.82	-1409.62	-309.203	0.0101431	0.662996	0.0398784	0.0567217	0.18736	0.0429014	0.01473461	0.333736	0.264473	0.113957	0.287834	79689.81	63620.72
206	-1724.39	-1405.89	-318.493	0.0174903	0.541634	0.0687646	0.0978085	0.200325	0.0739772	0.01473461	0.31612	0.250512	0.160727	0.272641	86347.47	110721.2
207	-1723.72	-1408.85	-314.874	0.0112883	0.545053	0.0691987	0.0984259	0.20159	0.0744442	0.01473461	0.33728	0.242761	0.155754	0.264205	86347.47	112773.3
208	-1728.16	-1405.1	-323.058	0.0108807	0.525372	0.0667001	0.0948719	0.230419	0.0717561	0.01473461	0.324909	0.270536	0.150041	0.254514	120184.1	185056.8
209	-1730.96	-1404.07	-326.883	0.0091928	0.563926	0.0563532	0.078594	0.188382	0.103552	0.01473461	0.324909	0.270536	0.150041	0.254514	118667.6	148691.6
210	-1738.96	-1406.68	-332.279	0.0146797	0.560803	0.0560412	0.0781587	0.187339	0.102978	0.01473461	0.324909	0.270536	0.150041	0.254514	140206.4	154835.2
211	-1737.05	-1401.95	-335.091	0.0172016	0.542883	0.0509104	0.021779	0.308393	0.0588332	0.01473461	0.328511	0.273535	0.140618	0.257336	140206.4	187632.2
212	-1731.84	-1401.01	-330.828	0.0172016	0.542883	0.0509104	0.021779	0.308393	0.0588332	0.01451716	0.328511	0.273535	0.140618	0.257336	171440.6	171134.1
213	-1738.77	-1405.96	-332.813	0.0173524	0.547643	0.0513568	0.0219699	0.311096	0.0505823	0.01451716	0.344403	0.286768	0.128719	0.24011	155102	184802.1
214	-1737.28	-1405.71	-331.573	0.0275556	0.541956	0.0508235	0.0217418	0.307866	0.0500571	0.01451716	0.341213	0.284112	0.136788	0.237886	155102	199717.2
215	-1734.7	-1406.68	-328.013	0.0262437	0.563762	0.048404	0.0207067	0.293209	0.047674	0.01451716	0.293456	0.304708	0.146705	0.255131	158046.9	158415.3
216	-1736.26	-1409.26	-327.007	0.0673485	0.539964	0.0463607	0.0198327	0.280832	0.0456616	0.01451716	0.295839	0.299062	0.147896	0.257203	155718.1	163411.4
217	-1748.61	-1415.47	-333.143	0.0529279	0.424347	0.036434	0.0182927	0.432114	0.0358845	0.01451716	0.295839	0.299062	0.147896	0.257203	158869.3	198482
218	-1731.37	-1409.64	-321.729	0.0509376	0.40839	0.0357417	0.0638052	0.415864	0.0252611	0.01451716	0.290207	0.293369	0.164117	0.252307	110022	130046.3
219	-1720.94	-1411.49	-309.447	0.0298116	0.389105	0.0340539	0.0607923	0.396227	0.0900104	0.01451716	0.290207	0.293369	0.164117	0.252307	63272.54	99977.53
220	-1722.51	-1411.16	-311.351	0.0236897	0.41684	0.0357559	0.0131755	0.41603	0.0945091	0.01451716	0.302183	0.305475	0.129624	0.262718	58487.96	107025.8
221	-1714.3	-1406.73	-307.569	0.0151946	0.65901	0.0229338	0.00845074	0.266841	0.0275702	0.01451716	0.298914	0.30217	0.139041	0.259876	58487.96	107025.8
222	-1710.51	-1401.42	-309.092	0.0150901	0.654481	0.0241802	0.0138603	0.265007	0.0273808	0.01451716	0.317241	0.259383	0.147566	0.27581	61367.96	110823
223	-1717.68	-1400.13	-317.551	0.0252061	0.59384	0.0488937	0.0398619	0.236833	0.0553654	0.009224856	0.317241	0.259383	0.147566	0.27581	91427.23	167407.4
224	-1718.27	-1399.33	-318.945	0.0252061	0.59384	0.0488937	0.0398619	0.236833	0.0553654	0.009224856	0.328336	0.255168	0.145168	0.271328	103312.3	149621.6
225	-1717.81	-1402.73	-315.076	0.0243262	0.57311	0.0471869	0.0384704	0.228565	0.0883409	0.009224856	0.311917	0.242407	0.158172	0.287504	102030.9	205458.1
226	-1717.77	-1401.03	-316.739	0.00655958	0.57517	0.0473565	0.0386087	0.229387	0.102919	0.009224856	0.30823	0.24785	0.159815	0.284105	86282.44	160609.2
227	-1720.78	-1400.66	-320.12	0.00495216	0.708593	0.0503362	0.0291476	0.129272	0.0776988	0.009224856	0.30544	0.245607	0.167418	0.281534	101708.3	183269.4
228	-1723.21	-1403.98	-319.232	0.00470025	0.672549	0.057646	0.0211628	0.170196	0.0737464	0.2787261	0.30544	0.245607	0.167418	0.281534	101708.3	239383.5
229	-1720.56	-1406.14	-314.411	0.00621572	0.570459	0.0727443	0.0279862	0.225071	0.097524	0.2787261	0.30544	0.245607	0.167418	0.281534	95551.36	151869.3
230	-1723.95	-1407.84	-316.102	0.00650838	0.597319	0.0199997	0.0383888	0.235669	0.102116	0.2787261	0.300602	0.241717	0.164298	0.293384	106187.5	155877.6
231	-1735.8	-1407.75	-328.058	0.00595286	0.602781	0.019752	0.0379133	0.23275	0.100851	0.2787261	0.295257	0.243564	0.165553	0.295626	107980	327211.5
232	-1731.3	-1407.21	-324.094	0.00599491	0.607039	0.0198915	0.0311173	0.234394	0.101563	0.485605	0.295257	0.243564	0.165553	0.295626	123755.5	192932.4
233	-1724.88	-1403.55	-321.331	0.00577508	0.584779	0.0124354	0.0733728	0.225799	0.0978392	0.3806705	0.285813	0.267758	0.160258	0.286171	113511.1	149321.6
234	-1732.34	-1407.02	-325.321	0.00568752	0.537991	0.013859	0.0817728	0.251649	0.10904	0.3806705	0.287353	0.269202	0.155732	0.287713	116195.1	225933.2
235	-1721.52	-1411.76	-309.762	0.00580103	0.548729	0.0123985	0.0834049	0.256671	0.0929955	0.3806705	0.287353	0.269202	0.155732	0.287713	54798.34	66947.85
236	-1719.43	-1409.39	-310.039	0.00622346	0.588687	0.00580293	0.0894784	0.275362	0.0344461	0.2103449	0.343937	0.233403	0.148433	0.274227	70923.79	104299.4
237	-1729.6	-1405.64	-323.958	0.0056708	0.53641	0.00922125	0.0815324	0.335779	0.0313872	0.2103449	0.343937	0.233403	0.148433	0.274227	112744	161646.8
238	-1731.43	-1405.21	-326.229	0.00604465	0.571772	0.0127368	0.0869074	0.291564	0.0309748	0.2103449	0.343937	0.233403	0.148433	0.274227	134403.5	171677.6
239	-1721.12	-1403.03	-318.09	0.00635362	0.600999	0.0133878	0.0402341	0.306467	0.0325581	0.2103449	0.343937	0.233403	0.148433	0.274227	102823	192721.3
240	-1722.2	-1406.5	-315.696	0.0129509	0.710281	0.0158222	0.04755	0.174918	0.0384783	0.05031089	0.342563	0.232471	0.151835	0.273132	83172.41	163711.9
241	-1734.92	-1410.18	-324.748	0.0234044	0.47643	0.0285933	0.0859308	0.316105	0.0695367	0.05031089	0.342563	0.232471	0.151835	0.273132	82804.25	183051.8
242	-1734.18	-1408.95	-325.231	0.0234044	0.47643	0.0285933	0.0859308	0.316105	0.0695367	0.05031089	0.342563	0.232471	0.151835	0.273132	115464.1	183051.8
243	-1735.45	-1407.26	-328.186	0.0167587	0.625099	0.0204741	0.0615304	0.226346	0.0497915	0.07528718	0.341212	0.231555	0.155178	0.272055	148073.1	184089.9
244	-1735.22	-1404.7	-330.52	0.0150158	0.696336	0.0165013	0.0495911	0.182426	0.04013	0.07528718	0.324852	0.268401	0.147737	0.25901	159754.2	242340.9
245	-1733.41	-1404.2	-329.213	0.0293005	0.557931	0.0261389	0.0306956	0.288971	0.0669631	0.07528718	0.328812	0.259482	0.149538	0.262168	139502	197211.2
246	-1733.74	-1406.09	-327.647	0.0241632	0.624974	0.0292799	0.0346533	0.21192	0.0750096	0.07528718	0.334954	0.242909	0.171492	0.250645	153870.1	216063.5
247	-1734.8	-1413.43	-321.378	0.0241632	0.624974	0.0292799	0.0346533	0.21192	0.0750096	0.08217966	0.351154	0.212399	0.179786	0.256661	110015.2	164281.7
248	-1741.63	-1413.18	-328.453	0.0212015	0.621341	0.0388081	0.0401308	0.203945	0.0745736	0.08217966	0.286888	0.233436	0.197593	0.282082	115295.3	209439.2
249	-1735.02	-1407.52	-327.496	0.0273438	0.60636	0.0378725	0.0566195	0.199028	0.0727757	0.2241642	0.309993	0.252236	0.13297	0.3048	113312.9	223885.1
250	-1728.98	-1411.9	-317.085	0.0271652	0.602398	0.037625	0.0562495	0.197728	0.078834	0.2241642	0.288697	0.303606	0.123836	0.283861	105149.5	135483.6
251	-1738.41	-1410.58	-327.824	0.039744	0.430822	0.0622653	0.0930869	0.327218	0.0468644	0.03471778	0.305628	0.262766	0.131098	0.300508	171936.9	186283
252	-1722.37	-1411.11	-311.262	0.0497121	0.409904	0.0671181	0.116434	0.328872	0.0279602	0.03471778	0.305628	0.262766	0.131098	0.300508	96746.12	104818.4
253	-1729.75	-1411.98	-317.765	0.0497121	0.409904	0.0671181	0.116434	0.328872	0.0279602	0.03471778	0.305628	0.262766	0.131098	0.300508	106198.4	200006.5
254	-1728.55	-1407.73	-320.819	0.0536713	0.379233	0.0620959	0.189114	0.304263	0.0116233	0.03471778	0.305628	0.262766	0.131098	0.300508	104725.9	159968.2
255	-1712.48	-1410	-302.48	0.0343414	0.372208	0.0153478	0.207744	0.349845	0.0205138	0.03471778	0.305628	0.262766	0.131098	0.300508	54705.5	93683.4
256	-1721.93	-1408.43	-313.503	0.0339004	0.367429	0.0151507	0.205077	0.358193	0.0202504	0.03471778	0.307395	0.264286	0.160744	0.267575	57278.16	188355
257	-1719.73	-1405.46	-314.272	0.0379521	0.411343	0.0255292	0.101502	0.401003	0.0226707	0.03471778	0.307395	0.264286	0.160744	0.267575	92318.1	218952.2
258	-1717.12	-1401.08	-316.042	0.0147468	0.768943	0.0122462	0.0394398	0.155815	0.00880899	0.1173466	0.307395	0.264286	0.160744	0.267575	90326.26	214228.1
259	-1722.61	-1405.98	-316.623	0.0361656	0.433347	0.0300331	0.0967237	0.382127	0.0216035	0.1173466	0.31815	0.233606	0.166368	0.281875	79273.25	156149.3
260	-1727.48	-1404.67	-322.814	0.0358087	0.43894	0.0297366	0.095769	0.378355	0.0213903	0.1067986	0.327335	0.24035	0.142302	0.290013	72370.26	146185.8
261	-1716.43	-1402.34	-314.096	0.0291889	0.556059	0.0242394	0.0646662	0.308411	0.017436	0.1067986	0.327335	0.24035	0.142302	0.290013	58378.39	150661.8
262	-1737	-1404.72	-332.284	0.035243	0.671391	0.0292669	0.0780786	0.164969	0.0210524	0.1067986	0.327335	0.24035	0.142302	0.290013	147348.4	230451.7
263	-1736.41	-1405.21	-331.2	0.0355948	0.678093	0.0195756	0.0788581	0.166616	0.0212626	0.1067986	0.327335	0.24035	0.142302	0.290013	193213.4	234673.2
264	-1744.66	-1409.18	-335.488	0.0355948	0.678093	0.0195756	0.0788581	0.166616	0.0212626	0.03158131	0.327335	0.24035	0.142302	0.290013	193213.4	297090.6
265	-1724.48	-1402.93	-321.549	0.077155	0.577879	0.00643241	0.0672038	0.240282	0.0310476	0.03158131	0.327335	0.24035	0.142302	0.290013	122065.8	153411.3
266	-1728.19	-1406.68	-321.516	0.0880882	0.518063	0.0073439	0.0767268	0.274331	0.0354471	0.03158131	0.334501	0.232808	0.151779	0.280912	130858	207751.9
267	-1728.45	-1405.09	-323.352	0.0819869	0.551444	0.00683524	0.0714125	0.25533	0.0329919	0.03158131	0.334501	0.232808	0.151779	0.280912	152692.3	154273.5
268	-1729.2	-1403.51	-325.695	0.0816062	0.548883	0.0114471	0.0710809	0.254144	0.0328387	0.03158131	0.326937	0.250156	0.148347	0.27456	152692.3	240937.2
269	-1727.41	-1403.58	-323.833	0.0816062	0.548883	0.0114471	0.0710809	0.254144	0.0328387	0.03158131	0.326937	0.250156	0.148347	0.27456	134750.5	234096.3
270	-1725.6	-1401.72	-323.881	0.0842223	0.566479	0.0118141	0.0733596	0.23748	0.0266451	0.03158131	0.326937	0.250156	0.148347	0.27456	144145.6	273965.3
271	-1729.39	-1403.01	-326.382	0.0842223	0.566479	0.0118141	0.0733596	0.23748	0.0266451	0.03158131	0.316669	0.263458	0.147283	0.27259	167897	201225.5
272	-1739.77	-1407.49	-332.285	0.0912553	0.535314	0.0128006	0.0794855	0.257311	0.0238339	0.03158131	0.316669	0.263458	0.147283	0.27259	147463	200050
273	-1735.45	-1404.86	-330.596	0.0912553	0.535314	0.0128006	0.0794855	0.257311	0.0238339	0.1294476	0.316669	0.263458	0.147283	0.27259	150107.7	214896
274	-1727.99	-1401.75	-326.245	0.0664556	0.526814	0.0139421	0.0865734	0.280256	0.0259593	0.1294476	0.317989	0.264556	0.147897	0.269558	160578.5	163791.9
275	-1739.25	-1406.29	-332.955	0.0455399	0.557342	0.01475	0.0584079	0.296497	0.0274636	0.1294476	0.317989	0.264556	0.147897	0.269558	159878.9	162496.4
276	-1744.43	-1408.55	-335.873	0.0533851	0.653355	0.017291	0.0684698	0.175305	0.0321947	0.1294476	0.317989	0.264556	0.147897	0.269558	171888.5	177244.6
277	-1735.96	-1408.58	-327.378	0.0539053	0.659722	0.0160406	0.056792	0.177013	0.0365268	0.1294476	0.311588	0.259231	0.16505	0.264132	143092.5	145086.6
278	-1728.18	-1406.95	-321.228	0.05151	0.630407	0.0153278	0.119271	0.169147	0.0143365	0.1294476	0.311588	0.259231	0.16505	0.264132	121350.4	121588.7
279	-1731.38	-1406.05	-325.329	0.051088	0.625241	0.0169491	0.118294	0.167761	0.0206662	0.1294476	0.322113	0.255268	0.162526	0.260093	121350.4	175810.2
280	-1720.29	-1404.36	-315.927	0.051088	0.625241	0.0169491	0.118294	0.167761	0.0206662	0.1769635	0.322113	0.255268	0.162526	0.260093	106305.5	183891.9
281	-1723.05	-1408.21	-314.84	0.0468155	0.572953	0.0144971	0.193065	0.153732	0.0189379	0.1769635	0.34817	0.247476	0.155502	0.248852	112756.8	170733.1
282	-1727.02	-1411.89	-315.129	0.0511965	0.532989	0.0158538	0.211132	0.168118	0.0207101	0.1769635	0.343861	0.25679	0.153577	0.245772	109404.8	128553.8
283	-1738.36	-1408.32	-330.036	0.0583382	0.607339	0.0187077	0.143688	0.139589	0.0323378	0.1769635	0.317298	0.28038	0.133973	0.268349	216114.5	247112.2
284	-1733.82	-1407.96	-325.857	0.0523751	0.545895	0.0168151	0.206383	0.125467	0.0530642	0.262047	0.33032	0.274476	0.132506	0.262698	170705	201266.8
285	-1722.99	-1409.28	-313.717	0.0469219	0.489057	0.0150643	0.184895	0.149919	0.114142	0.262047	0.33032	0.274476	0.132506	0.262698	88097.48	131382.7
286	-1724	-1407.35	-316.643	0.0447211	0.466119	0.0143577	0.223126	0.142888	0.108788	0.262047	0.344384	0.249016	0.139051	0.267549	103952.2	191749.2
287	-1724.37	-1405.34	-319.034	0.0350125	0.691718	0.0096973	0.0935887	0.0965073	0.0734762	0.2069536	0.349517	0.252728	0.141123	0.256632	103952.2	227328.8
288	-1720.85	-1402.83	-318.027	0.023388	0.664364	0.0125436	0.0898877	0.139246	0.0705706	0.288062	0.349517	0.252728	0.141123	0.256632	110192.8	144160.9
289	-1723.73	-1403.8	-319.922	0.0224942	0.692515	0.00881446	0.0631649	0.163421	0.0495906	0.1625871	0.33827	0.244595	0.136582	0.280553	97108.49	208889.1
290	-1714.79	-1405.04	-309.75	0.0255564	0.622748	0.0160516	0.0717638	0.207539	0.0563415	0.1625871	0.338933	0.245074	0.134889	0.281103	96271.68	151265.6
291	-1721.09	-1404.2	-316.892	0.0206294	0.625897	0.0161327	0.0721266	0.208588	0.0566264	0.1625871	0.338933	0.245074	0.134889	0.281103	96271.68	187606.7
292	-1725.21	-1404.29	-320.922	0.023003	0.585162	0.0156797	0.0804254	0.232588	0.0631418	0.1625871	0.347885	0.251547	0.133545	0.267022	107349.9	218076.4
293	-1728.57	-1405.38	-323.181	0.020792	0.635916	0.0170397	0.0495388	0.224457	0.0522567	0.1625871	0.347885	0.251547	0.133545	0.267022	121925.6	199636.6
294	-1733.13	-1410.64	-322.485	0.0219073	0.670026	0.0179537	0.073287	0.161766	0.0550597	0.1592387	0.347885	0.251547	0.133545	0.267022	130413.1	140342.4
295	-1731.16	-1409.04	-322.119	0.0220822	0.675378	0.0101103	0.0738723	0.163058	0.0554995	0.1686886	0.347885	0.251547	0.133545	0.267022	99831.04	110923.7
296	-1721.52	-1404.3	-317.224	0.0230507	0.704998	0.0130087	0.0325404	0.170209	0.056193	0.1686886	0.343169	0.248137	0.145292	0.263402	91301.86	146243.9
