Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]	root_height
111	-1818.69	-1404.48	-414.209	0.0144412	0.728981	0.0101606	0.0762754	0.159556	0.010586	2687.03	8144.56	26188.6	55580.1	inf	0.07635544	0.314779	0.26996	0.150524	0.264737	622185	270502	778758	240265	576178	207289	260065.5
112	-1818.93	-1404.29	-414.641	0.0127862	0.645439	0.00919848	0.0675341	0.259193	0.0058497	3571.18	12161.9	31995.1	49147.8	inf	0.07635544	0.314779	0.26996	0.150524	0.264737	622185	300901	751481	242598	610891	207289	225863.1
113	-1818.35	-1405.51	-412.838	0.0153278	0.773736	0.00819561	0.0854272	0.110301	0.00701247	2347.61	7512.56	28082	51985	inf	0.07635544	0.319978	0.274419	0.153011	0.252593	580380	320814	737494	262698	570533	224351	296023.9
114	-1819.18	-1406.23	-412.954	0.0155391	0.7844	0.00830856	0.0866046	0.0980389	0.00710912	5094.71	10180.8	26017.9	46723.5	inf	0.07635544	0.319978	0.274419	0.153011	0.252593	570582	323109	737494	262698	469720	217363	371849.6
115	-1819.1	-1406.07	-413.027	0.0155391	0.7844	0.00830856	0.0866046	0.0980389	0.00710912	5461.83	10646.2	19712.6	37431.3	inf	0.07635544	0.337192	0.245169	0.151457	0.266182	565362	312615	737494	298864	458481	234937	372303.6
116	-1820.11	-1408.6	-411.512	0.0160619	0.810794	0.00858813	0.0558702	0.101338	0.00734833	3756.13	10144.1	28830.2	37431.3	inf	0.07635544	0.33214	0.241496	0.149187	0.277177	570805	320477	702362	300621	427856	211740	310342
117	-1816.86	-1406.6	-410.263	0.0160815	0.811783	0.00521161	0.0559383	0.101461	0.0095246	2032.09	7282.92	15853.6	38490	inf	0.07635544	0.330749	0.240484	0.152751	0.276016	552532	340417	702362	360587	427856	203680	180341.4
118	-1828.56	-1413.34	-415.212	0.0416601	0.682934	0.00953451	0.017468	0.227086	0.0213175	3640.95	9973.28	29669.2	63363.6	inf	0.07635544	0.327554	0.238161	0.160936	0.273349	556449	338883	862733	360587	464012	203680	257446.1
119	-1819.22	-1405.76	-413.466	0.0148913	0.874189	0.00390657	0.00715716	0.0930438	0.00681263	1591.94	8008.58	19238.3	55130	inf	0.07635544	0.327554	0.238161	0.160936	0.273349	506963	349767	852407	325273	464012	208783	190975.8
120	-1828.4	-1409.7	-418.693	0.0446273	0.76028	0.0117075	0.0214491	0.144931	0.017005	2145.8	11134.8	17068.8	79142.4	inf	0.09546844	0.327554	0.238161	0.160936	0.273349	506963	344566	794244	306251	499019	199008	243010
121	-1825.11	-1408.15	-416.961	0.0445629	0.759184	0.0131334	0.0214182	0.144721	0.0169805	3822.35	12189.4	19776.1	79732	inf	0.09546844	0.327554	0.238161	0.160936	0.273349	506963	288680	783024	306251	461159	199008	244820.6
122	-1821.23	-1406.06	-415.175	0.0444268	0.756865	0.0142008	0.0213528	0.153364	0.00979049	2862.52	11640.5	16075	71588.6	inf	0.09546844	0.327554	0.238161	0.160936	0.273349	493474	288524	856276	306251	444590	194607	206248.7
123	-1822.29	-1408	-414.283	0.0442164	0.753281	0.0141336	0.0212517	0.153006	0.0141111	3309.33	9122.76	23812.6	57884.7	inf	0.09546844	0.329915	0.239878	0.162096	0.268111	493474	309196	856276	260162	458013	194607	206248.7
124	-1817.16	-1405.78	-411.378	0.0442147	0.753252	0.00891685	0.0212508	0.153	0.0193656	6422.36	10077.9	24907.2	44804.8	inf	0.09546844	0.329915	0.239878	0.162096	0.268111	472835	296064	822712	228484	413554	194607	169457.5
125	-1821.78	-1409.79	-411.991	0.0455797	0.776507	0.00919214	0.0219069	0.126851	0.0199634	4652.85	10648.3	26033.4	47340.3	inf	0.2577099	0.329915	0.239878	0.162096	0.268111	444121	296064	729314	222625	413554	206374	179870.5
126	-1819.73	-1409.35	-410.388	0.0442281	0.753481	0.0174291	0.0212573	0.123089	0.0405157	3695.25	12759.3	23241.3	43820.2	inf	0.2577099	0.32838	0.238761	0.161342	0.271517	444121	247380	654313	189890	353458	190790	194491.6
127	-1821.52	-1410.53	-410.992	0.0420329	0.716082	0.0136033	0.0354028	0.145061	0.0478183	9264.18	15475.6	29471	46582	inf	0.2577099	0.316631	0.265996	0.155569	0.261803	444121	254987	631953	189890	353458	200665	252345.1
128	-1813.28	-1406.87	-406.415	0.0505137	0.674043	0.0128047	0.0333244	0.198791	0.0305235	3660.62	4812.45	27177.2	49766.9	inf	0.2577099	0.316631	0.265996	0.155569	0.261803	473307	231493	678196	200268	353076	184794	200422.3
129	-1814.25	-1407.39	-406.862	0.0440616	0.677495	0.0152224	0.0334951	0.199809	0.0299164	2754.77	5727.3	27177.2	41397.2	inf	0.2577099	0.316631	0.265996	0.155569	0.261803	482599	248530	722995	200268	303811	175064	200422.3
130	-1813.92	-1406.96	-406.963	0.0408701	0.628423	0.0141198	0.031069	0.257769	0.0277495	3683.9	7049.15	32180.6	50721.2	inf	0.2577099	0.322516	0.252355	0.15846	0.266669	454595	228722	722995	200384	362945	188964	163096
131	-1809.45	-1405.6	-403.854	0.0206062	0.684555	0.015381	0.0342847	0.214945	0.0302282	1445.29	5916.1	19868.6	24416.8	inf	0.2577099	0.333046	0.260594	0.130985	0.275375	472236	272305	734736	177273	358523	216834	222897.4
132	-1818.89	-1409.71	-409.181	0.0302744	0.681299	0.0102984	0.0341216	0.213922	0.0300844	2983.58	10385.2	24277.6	37947.8	inf	0.2577099	0.341143	0.242618	0.13417	0.28207	447279	252026	693874	177273	343784	262247	272406.4
133	-1814.36	-1406.81	-407.551	0.0304491	0.681176	0.0102966	0.0341155	0.213884	0.0300789	5265.33	9475.41	24218	38946.7	inf	0.2577099	0.339789	0.241655	0.137605	0.280951	420351	265491	708637	156668	344778	263380	191769.2
134	-1809.84	-1405.11	-404.725	0.0304491	0.681176	0.0102966	0.0341155	0.213884	0.0300789	4508.45	8580.5	18467.4	24553.2	inf	0.2577099	0.339789	0.241655	0.137605	0.280951	420351	267984	708637	160373	389588	293539	181351.9
135	-1809.63	-1405.51	-404.122	0.0283318	0.693413	0.0210291	0.0317432	0.199011	0.0264716	1997.29	5126.55	19105.1	27925.8	inf	0.3487589	0.333848	0.265711	0.134343	0.266098	420351	244406	707191	151297	382831	317309	269982.7
136	-1810.81	-1405.34	-405.47	0.0265404	0.69747	0.0196995	0.0667447	0.162004	0.0275412	2742.32	6357.9	20849.4	39323.4	inf	0.3487589	0.326035	0.259493	0.132913	0.281559	427763	257348	754902	151297	354471	317309	294843.3
137	-1814.44	-1406.48	-407.956	0.0235054	0.617712	0.0149966	0.157564	0.16183	0.0243917	3751.18	13848.6	20283.2	37110.2	inf	0.3487589	0.326035	0.259493	0.132913	0.281559	455332	268209	697789	151297	381025	340731	205814.4
138	-1812.35	-1408.37	-403.979	0.0338025	0.495796	0.0183251	0.179099	0.197749	0.0752286	2496.69	4856.41	20283.2	27553.1	inf	0.3487589	0.329027	0.250915	0.134133	0.285925	428316	268707	790682	131001	402213	347687	205814.4
139	-1818.13	-1411.42	-406.705	0.0178683	0.4984	0.0184214	0.190899	0.198787	0.0756238	3642.6	10254.8	18126.4	26658	inf	0.3487589	0.33167	0.25293	0.127178	0.288222	437205	236868	804511	128482	422117	351637	229707.1
140	-1823.09	-1414.21	-408.887	0.014419	0.48377	0.0178806	0.217575	0.192952	0.0734039	5046.71	9821.76	26092.1	37305.9	inf	0.3487589	0.33868	0.258276	0.129866	0.273179	411112	236868	921238	113963	457181	348424	232181
141	-1817.31	-1410.17	-407.142	0.0147934	0.496333	0.018345	0.212167	0.197963	0.0603979	6795.59	11961.7	20445.1	27885.4	inf	0.3487589	0.33868	0.258276	0.129866	0.273179	449632	220081	921238	122098	447817	336758	168244.3
142	-1828.19	-1416.61	-411.578	0.0184158	0.373003	0.022837	0.26412	0.246437	0.0751872	8187.25	16788.8	26941.7	36415.8	inf	0.3487589	0.341822	0.260672	0.121794	0.275713	449632	245336	809883	115611	499364	310744	293922.2
143	-1831.16	-1419.39	-411.767	0.0207872	0.400494	0.0257778	0.189901	0.278171	0.0848691	11050.2	16788.8	27663.6	41862.3	inf	0.1934024	0.341822	0.260672	0.121794	0.275713	449632	237121	824251	119339	388544	310744	333650.1
144	-1827.13	-1416.43	-410.703	0.0207872	0.400494	0.0257778	0.189901	0.278171	0.0848691	8484.35	14289.2	23351.3	37085.6	inf	0.1934024	0.341822	0.260672	0.121794	0.275713	404199	283945	836742	117343	388544	307220	296347.4
145	-1821.43	-1411.84	-409.59	0.0183909	0.521857	0.0228062	0.0968746	0.246104	0.0939666	8055.93	14289.2	24407.5	35480.9	inf	0.1934024	0.341822	0.260672	0.121794	0.275713	386717	237951	851599	113758	366764	315035	200185.8
146	-1823.17	-1411.39	-411.78	0.0199672	0.480877	0.0247608	0.105178	0.267197	0.10202	11578.9	15312.6	30142.2	43478.3	inf	0.1934024	0.330587	0.252104	0.150658	0.266651	330926	233005	851599	107604	417114	285935	214305.4
147	-1824.53	-1412.59	-411.936	0.0147813	0.6386	0.0183299	0.0549648	0.1978	0.0755235	5588.94	14220.6	28042.4	43476.2	inf	0.1934024	0.329382	0.251185	0.153755	0.265678	271497	249299	851599	107604	424470	285893	223073.3
148	-1815.95	-1408.78	-407.168	0.0258533	0.630356	0.0197407	0.0542552	0.195247	0.0745484	5057.35	11421.7	17815.7	29325	inf	0.1934024	0.329382	0.251185	0.153755	0.265678	242699	274637	930779	107604	343420	282300	154282.7
149	-1814.77	-1412.66	-402.109	0.0347658	0.560429	0.023554	0.110828	0.153736	0.116686	3533.75	7746.13	20227	28228.5	inf	0.1934024	0.329382	0.251185	0.153755	0.265678	237450	249486	994608	101354	291395	297600	175181.3
150	-1819.56	-1411	-408.563	0.0268846	0.660077	0.0182144	0.0857043	0.118885	0.0902345	7212.77	13436.2	33334.2	41169.2	inf	0.1934024	0.329382	0.251185	0.153755	0.265678	302762	243693	846987	93007	244740	273460	231203.8
151	-1817.21	-1409.72	-407.483	0.0258631	0.634996	0.0162336	0.0824477	0.114368	0.126092	6303.14	11928.8	33201.4	41005.2	inf	0.1934024	0.329382	0.251185	0.153755	0.265678	277943	244908	875373	86870.7	219118	269141	272805.6
152	-1816.37	-1409.18	-407.191	0.0257056	0.631129	0.0222242	0.0819457	0.113671	0.125324	5809.54	9649.51	29018.3	41646.4	inf	0.1633351	0.328321	0.250376	0.15326	0.268043	282778	227286	875373	79661.4	207796	251822	275108.2
153	-1818.42	-1414.11	-404.313	0.0220745	0.683234	0.0190849	0.0703705	0.0976148	0.107622	2225.34	7715.96	29018.3	41646.4	inf	0.1633351	0.328321	0.250376	0.15326	0.268043	283926	230581	703423	79661.4	212399	230744	350697.9
154	-1809.17	-1408.65	-400.523	0.0220279	0.68179	0.035787	0.0555929	0.0974085	0.107394	5627.54	7497.84	25169.2	30864.5	inf	0.05307532	0.301631	0.260325	0.15935	0.278694	269723	240799	755484	79661.4	212399	233775	167651.3
155	-1825.78	-1416.62	-409.167	0.0217009	0.671669	0.0352558	0.0547677	0.110806	0.1058	5437.41	14219.2	41139.9	47426.8	inf	0.1118738	0.301631	0.260325	0.15935	0.278694	269729	223665	755484	85830.3	198667	222074	377117.3
156	-1806.74	-1409.05	-397.69	0.0395917	0.651301	0.0341867	0.0973702	0.107446	0.0701042	2125.28	6077.11	21326.1	24104.5	inf	0.1118738	0.313021	0.270154	0.127608	0.289217	275697	259379	775051	99218.3	218531	221868	140796.1
157	-1812.59	-1408.6	-403.991	0.0395917	0.651301	0.0341867	0.0973702	0.107446	0.0701042	4516.95	10281.9	33593.2	39398.3	inf	0.1118738	0.318553	0.252853	0.1579	0.270695	310419	250467	735950	99218.3	215740	243722	276087.6
158	-1811.22	-1409.51	-401.708	0.0144413	0.612911	0.0321716	0.174443	0.101113	0.0649208	4437.55	6554.71	32101.6	37648.9	inf	0.1973456	0.318553	0.252853	0.1579	0.270695	322435	230322	803702	91813.3	239389	268528	263828.9
159	-1813.04	-1411.35	-401.697	0.0142942	0.606666	0.0420323	0.172666	0.100082	0.0642593	4052.3	6707.34	33323.1	39081.6	inf	0.1440849	0.31529	0.260505	0.156282	0.267922	322435	192362	803702	94098.3	234067	308655	231657.6
160	-1815.85	-1412.63	-403.219	0.0209184	0.602589	0.0417498	0.171506	0.0994098	0.0638275	4496.67	7981.57	36391.5	42680.2	inf	0.1440849	0.31529	0.260505	0.156282	0.267922	322435	195644	738417	93215	234067	308655	234977.8
161	-1823.76	-1416.78	-406.988	0.0241068	0.649037	0.0481132	0.12001	0.114561	0.0441716	1710.56	9018.25	36832.6	46439.2	inf	0.2149186	0.31529	0.260505	0.156282	0.267922	378128	211757	815818	89416.9	228313	282993	296216.5
162	-1812.84	-1410.33	-402.511	0.0169118	0.643635	0.0477127	0.134328	0.113608	0.043804	2873.1	6655.1	23149	32865.6	inf	0.2149186	0.306839	0.253523	0.152093	0.287544	324459	211757	849218	89416.9	228313	340353	229682.3
163	-1812.23	-1409.25	-402.98	0.0154702	0.58877	0.0436456	0.208121	0.103924	0.04007	3731.85	8605.08	26109.5	38265.5	inf	0.2149186	0.306839	0.253523	0.152093	0.287544	282869	202558	782992	96392.3	223170	308037	211281.6
164	-1809.81	-1407.96	-401.849	0.0135874	0.517114	0.0383337	0.182792	0.21298	0.0351933	1027.89	5086.43	25233	39678.2	inf	0.0868834	0.306839	0.253523	0.152093	0.287544	247065	179357	909621	109012	213557	263776	230361.2
165	-1816.31	-1413.54	-402.768	0.0123056	0.468332	0.0347175	0.165548	0.192888	0.126209	2997.28	5086.43	26109.5	42324.3	inf	0.0868834	0.330519	0.244862	0.146897	0.277721	247065	183808	930570	109648	203975	259027	261544.1
166	-1814.88	-1410.8	-404.083	0.0139247	0.529951	0.0392853	0.114265	0.159759	0.142815	4349.38	7004.21	26814.9	50013.9	inf	0.0868834	0.329351	0.24188	0.139252	0.289517	247065	174294	815670	100669	239501	258562	206100.4
167	-1807.91	-1408.16	-399.752	0.0155284	0.590984	0.0430158	0.0308137	0.160396	0.159262	3921.09	7187.33	23543.3	32701.5	inf	0.0868834	0.329351	0.24188	0.139252	0.289517	224759	153929	775977	98303.3	233692	262154	180997.6
168	-1808.57	-1407.95	-400.613	0.0155744	0.592734	0.0401815	0.0309049	0.160871	0.159734	4018.39	7291.02	19266.1	33029.4	inf	0.0868834	0.32535	0.238942	0.149707	0.286001	256467	154697	762757	92616.5	224893	255899	183608.8
169	-1813.83	-1408.31	-405.514	0.0107182	0.719722	0.0276527	0.0212686	0.11071	0.109928	5064.17	9018.88	26670.3	42090	inf	0.0868834	0.323599	0.237656	0.154284	0.284461	258516	165537	709321	101106	206015	262311	266438.3
170	-1816.87	-1414.45	-402.426	0.00880987	0.591581	0.0334477	0.0315082	0.244298	0.090356	4142.45	8815.17	26502.9	33449.8	inf	0.1359507	0.331085	0.243153	0.134721	0.291041	299399	166599	733468	101106	190667	259264	181595.7
171	-1815.79	-1407.8	-407.99	0.00897768	0.602849	0.0352552	0.0321083	0.248951	0.0718591	2897.51	10585.2	21799.8	42090	inf	0.1359507	0.303929	0.258283	0.138526	0.299262	299399	149084	706974	108987	213720	315350	181595.7
172	-1820.58	-1412.11	-408.471	0.00859951	0.617968	0.0466327	0.0195033	0.238464	0.0688322	6953.86	13728.3	28863.4	39960.8	inf	0.1359507	0.303929	0.258283	0.138526	0.299262	304549	152153	631762	108987	250654	322724	159901.8
173	-1815.7	-1409.75	-405.946	0.00810268	0.582265	0.0439386	0.0183765	0.224687	0.12263	5360.17	12292	26171.6	36470.6	inf	0.1359507	0.303929	0.258283	0.138526	0.299262	316408	144565	659071	113052	228323	334669	155845.1
174	-1809.83	-1406.17	-403.658	0.0082565	0.593319	0.028177	0.0163369	0.228953	0.124958	5360.17	10289.2	25485.3	36470.6	inf	0.1359507	0.303929	0.258283	0.138526	0.299262	298856	144565	681475	113890	228323	342863	155845.1
175	-1812.88	-1406.41	-406.478	0.00801682	0.576095	0.027359	0.0448927	0.222306	0.12133	5942.1	10038.5	22345.6	36470.6	inf	0.02871546	0.303929	0.258283	0.138526	0.299262	341584	160466	727602	103668	207320	404891	262783.9
176	-1809.44	-1408.11	-401.326	0.00801682	0.576095	0.027359	0.0448927	0.222306	0.12133	3722.18	6882.97	23744.4	34162.8	inf	0.02871546	0.312092	0.26522	0.142247	0.280442	352042	164924	722299	104471	223132	410360	181931.7
177	-1806.03	-1405.66	-400.365	0.0084251	0.605435	0.0287524	0.0535692	0.233628	0.0701906	2843.18	6038.26	15950.7	24048.6	inf	0.02871546	0.307812	0.26687	0.143131	0.282187	373436	160102	872310	108099	223132	472303	184416.2
178	-1805.33	-1404.16	-401.163	0.00759637	0.545881	0.0259242	0.0672038	0.290108	0.0632863	2747.86	6597.71	18475.3	24955.5	inf	0.02871546	0.298027	0.258387	0.138582	0.305005	346853	160102	872310	108099	239815	578135	195132.7
179	-1802.54	-1404.62	-397.925	0.0066611	0.546396	0.0259486	0.0672671	0.290381	0.0633459	2463.7	5301.39	13995.4	19738.2	inf	0.06995147	0.298027	0.258387	0.138582	0.305005	375653	164047	945906	108645	234578	578135	179769.1
180	-1808.93	-1406.64	-402.294	0.00795381	0.652434	0.0309844	0.0844568	0.148531	0.0756394	1195.93	7544.66	17181.7	23906	inf	0.06995147	0.29714	0.260594	0.138169	0.304097	344327	151325	960940	106363	242709	610088	196094.8
181	-1807.75	-1406.76	-400.99	0.00617027	0.477095	0.0319562	0.132661	0.233306	0.118811	1195.93	7444.23	15834.7	23906	inf	0.06995147	0.347322	0.241988	0.128304	0.282386	344327	162751	875641	119234	240078	732480	160134.5
182	-1808.12	-1406.13	-401.992	0.006092	0.471043	0.0442359	0.130978	0.230347	0.117304	3348.95	7444.23	11837.4	25512.1	inf	0.06995147	0.347322	0.241988	0.128304	0.282386	316072	165372	908649	119234	229059	732480	155773.8
183	-1812.56	-1408.11	-404.455	0.00514795	0.553013	0.0373808	0.110681	0.194651	0.0991259	2174.45	8041.15	21050.2	41527.9	inf	0.06995147	0.347322	0.241988	0.128304	0.282386	311045	165372	970387	107177	223619	752485	125851.7
184	-1812.08	-1408.5	-403.584	0.00394681	0.52863	0.028659	0.138703	0.224781	0.0752795	3002.81	8241.78	24514.6	35348.8	inf	0.163474	0.347322	0.241988	0.128304	0.282386	338324	157460	970387	112069	188091	799993	179485.2
185	-1806	-1404.6	-401.401	0.00409216	0.552453	0.0140773	0.143811	0.233059	0.0525081	2590.36	7630.08	25711.4	34087.6	inf	0.163474	0.347322	0.241988	0.128304	0.282386	314260	180968	970387	116492	176301	734725	191246.5
186	-1810.39	-1406.41	-403.98	0.00778076	0.507829	0.0167214	0.212181	0.171651	0.0838374	4428	8744.72	24514.6	40241.8	inf	0.163474	0.347322	0.241988	0.128304	0.282386	324639	191863	998543	114956	203530	705030	191246.5
187	-1811.3	-1406.74	-404.558	0.0130125	0.503954	0.018932	0.210562	0.170342	0.0831977	4840.72	9246.2	25711.4	40147.4	inf	0.163474	0.331361	0.247906	0.131442	0.289291	354003	192595	979400	101467	219155	765108	197493.4
188	-1806.03	-1404.68	-401.352	0.0254491	0.625982	0.0151499	0.117265	0.136312	0.0798421	5784.8	7446.83	27409.1	32806.1	inf	0.1621941	0.331361	0.247906	0.131442	0.289291	309384	196691	979400	106910	200742	845372	197493.4
189	-1813.85	-1406.78	-407.076	0.0145302	0.793779	0.0114974	0.0567805	0.0778273	0.0455859	5030.42	12349.6	27409.1	36962.1	inf	0.1621941	0.330883	0.268937	0.131253	0.268927	315669	207085	979400	112755	200742	924018	223305.4
190	-1809.71	-1404.5	-405.205	0.0153952	0.841036	0.0121819	0.025237	0.0578506	0.0482998	3155.91	8797.24	29368.9	39462.3	inf	0.1621941	0.336491	0.265154	0.133212	0.265144	347689	198136	875665	112755	232226	885137	223305.4
191	-1811.7	-1404.98	-406.712	0.0148293	0.810121	0.0167057	0.0322423	0.0795777	0.0465244	6919.15	10592.2	34451.5	47861.8	inf	0.1621941	0.330764	0.259237	0.130944	0.279055	369793	180332	871573	117548	217429	920837	213552.9
192	-1809.95	-1403.62	-406.328	0.0148293	0.810121	0.0167057	0.0322423	0.0795777	0.0465244	5335.59	10751.2	27390.5	39710.3	inf	0.1621941	0.327101	0.256367	0.140568	0.275964	368212	178964	801427	117548	232318	927139	218296.7
193	-1811.5	-1405.03	-406.47	0.0113923	0.854481	0.0128338	0.0244171	0.0611339	0.0357414	7108.86	12813.8	28806.9	33996.5	inf	0.1621941	0.327101	0.256367	0.140568	0.275964	377610	165582	863614	112496	227697	962470	210065.6
194	-1810.48	-1404.54	-405.939	0.0113724	0.85299	0.0128114	0.0283463	0.0610272	0.0334527	4960.32	10751.2	25931.4	33996.5	inf	0.1621941	0.327101	0.256367	0.140568	0.275964	372493	165582	904871	112496	220233	827351	210065.6
195	-1805.04	-1403.55	-401.482	0.0107318	0.804939	0.0120897	0.0593645	0.081307	0.0315682	4860.6	7322.93	28656.3	34621.3	inf	0.1621941	0.33815	0.231248	0.145316	0.285286	421748	171546	821130	127756	218567	827351	197176.9
196	-1804.39	-1403.26	-401.127	0.0138324	0.829307	0.0105609	0.0278716	0.0837685	0.0346594	4860.6	7465.63	28752.2	36917.1	inf	0.1621941	0.33815	0.231248	0.145316	0.285286	392930	145362	739478	115814	235600	861438	168843.7
197	-1805.55	-1403.54	-402.004	0.0155402	0.814797	0.0150474	0.0273839	0.0823027	0.0449291	3436.91	6678	26183.7	41868.9	inf	0.1621941	0.33815	0.231248	0.145316	0.285286	331738	139123	714321	118154	223229	890338	183801.9
198	-1828.92	-1413.34	-415.58	0.0146426	0.767729	0.0141782	0.0405449	0.0775484	0.0853568	8021.89	14069.6	45510	75146.7	inf	0.1621941	0.347053	0.237337	0.160062	0.255548	310449	141276	694135	124156	257052	883883	275069.2
199	-1815.42	-1409.72	-405.707	0.015525	0.670216	0.0165036	0.0471948	0.0902673	0.160293	6225.85	8468.18	27660.1	46676	inf	0.1621941	0.34581	0.24007	0.159488	0.254632	287881	132993	673478	119386	226340	883883	223905.4
200	-1812.48	-1406.08	-406.397	0.0306945	0.651212	0.018513	0.0528761	0.101134	0.145571	2493.93	8371.68	31812.8	50836.1	inf	0.1621941	0.338807	0.235208	0.156259	0.269726	283969	144312	753317	119386	226340	864193	224113.6
201	-1809.52	-1408.84	-400.679	0.0144635	0.47601	0.020779	0.059348	0.266011	0.163389	3833.95	7262.96	30202.9	38133.1	inf	0.1065072	0.338807	0.235208	0.156259	0.269726	249506	196787	646280	122244	170870	864193	193653.7
202	-1819.84	-1410.67	-409.165	0.0147374	0.485022	0.0211724	0.041539	0.271048	0.166482	5326.33	12962.3	43030.6	54804.8	inf	0.1065072	0.338807	0.235208	0.156259	0.269726	284106	178241	672815	134302	195417	864193	177389.1
