Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size	root_height
801	-1731.15	-1409.52	-321.636	0.0120328	0.524446	0.00813263	0.0140168	0.206317	0.235055	0.1508537	0.302601	0.273087	0.155796	0.268516	102963.6	96461.72
802	-1726.54	-1405.99	-320.545	0.0107504	0.571152	0.00726585	0.0125229	0.188307	0.210002	0.04154756	0.316169	0.240494	0.162781	0.280556	102963.6	240754.4
803	-1725.08	-1402.24	-322.84	0.00725744	0.569701	0.00724739	0.0184971	0.187829	0.209469	0.04154756	0.331483	0.252142	0.132079	0.284297	125097.5	209687.6
804	-1719.61	-1400.47	-319.149	0.00813913	0.638912	0.00812785	0.0207442	0.210647	0.113429	0.04154756	0.331483	0.252142	0.132079	0.284297	103812.9	146798.1
805	-1735.3	-1405.98	-329.322	0.0131935	0.482876	0.0131753	0.0490384	0.34146	0.100256	0.04154756	0.329002	0.250254	0.138576	0.282169	187500.3	201584.9
806	-1737.67	-1404.91	-332.755	0.013802	0.505144	0.00571374	0.0132538	0.357206	0.10488	0.04154756	0.329002	0.250254	0.138576	0.282169	212868.9	192457.6
807	-1739.44	-1404.73	-334.711	0.013802	0.505144	0.00571374	0.0132538	0.357206	0.10488	0.04154756	0.312735	0.253711	0.165336	0.268218	212868.9	192457.6
808	-1738.16	-1407.23	-330.927	0.0133627	0.489069	0.00553191	0.012832	0.377663	0.101542	0.02028354	0.312735	0.253711	0.165336	0.268218	212868.9	192457.6
809	-1737.48	-1405.65	-331.828	0.00711818	0.52122	0.00589558	0.0601063	0.40249	0.00316968	0.04985621	0.313733	0.25452	0.162673	0.269074	212868.9	286292.6
810	-1733.07	-1401.58	-331.495	0.00548596	0.631006	0.0045437	0.0463237	0.310198	0.00244286	0.04985621	0.313733	0.25452	0.162673	0.269074	193634	180390.2
811	-1730.24	-1404.72	-325.516	0.00511437	0.647603	0.00466321	0.0217553	0.318357	0.00250711	0.04985621	0.319666	0.259333	0.165749	0.255252	176333.8	188771.1
812	-1730.81	-1403.24	-327.568	0.0149792	0.641182	0.00461697	0.0215396	0.3152	0.00248225	0.04985621	0.320711	0.260181	0.16302	0.256087	148482.6	207290.3
813	-1733.91	-1404.84	-329.068	0.0404699	0.649573	0.0055205	0.0257549	0.275714	0.00296802	0.22684	0.320711	0.260181	0.16302	0.256087	148482.6	215018.6
814	-1720.02	-1403.94	-316.086	0.0519586	0.652377	0.00554433	0.0102358	0.276904	0.00298083	0.1919132	0.320711	0.260181	0.16302	0.256087	95602.43	113225.6
815	-1740.33	-1409.23	-331.096	0.108431	0.61064	0.00518962	0.00958091	0.259189	0.00697061	0.2693725	0.360872	0.240256	0.150536	0.248337	151994.2	194943.7
816	-1744.16	-1410	-334.156	0.108812	0.612788	0.00520788	0.0060964	0.2601	0.00699514	0.2693725	0.348413	0.251357	0.151048	0.249182	151994.2	223907.3
817	-1739.8	-1409.71	-330.09	0.108812	0.612788	0.00520788	0.0060964	0.2601	0.00699514	0.2693725	0.319365	0.270277	0.138455	0.271904	151994.2	202784.3
818	-1731.96	-1408.78	-323.177	0.121533	0.572755	0.00581671	0.00680911	0.290508	0.00257886	0.2693725	0.332124	0.266052	0.134169	0.267654	151994.2	152975.9
819	-1737.28	-1406.04	-331.238	0.0653669	0.754232	0.00312854	0.0196344	0.156251	0.00138705	0.2693725	0.313894	0.261456	0.141791	0.282859	203277.8	150325.4
820	-1737.41	-1405.38	-332.023	0.0653526	0.754068	0.00213209	0.0196301	0.156217	0.00260107	0.2693725	0.316345	0.263497	0.142898	0.27726	203277.8	156764
821	-1734.74	-1403.88	-330.865	0.0653526	0.754068	0.00213209	0.0196301	0.156217	0.00260107	0.2025468	0.317474	0.264438	0.139838	0.27825	182955.3	210237.8
822	-1735.05	-1406.39	-328.654	0.0587031	0.677343	0.00712806	0.0176327	0.238477	0.000716272	0.2025468	0.317474	0.264438	0.139838	0.27825	119719.4	177957.9
823	-1731.87	-1408.04	-323.836	0.0529624	0.75108	0.0189615	0.0195523	0.156738	0.000705411	0.1354299	0.320735	0.256882	0.141275	0.281108	119719.4	159548.2
824	-1729.33	-1402.75	-326.578	0.0154106	0.779484	0.0196786	0.0199738	0.162666	0.00278674	0.1312595	0.321348	0.257372	0.139635	0.281645	107453.8	179678.3
825	-1722.11	-1400.56	-321.55	0.0223853	0.67968	0.028585	0.0290139	0.236288	0.00404801	0.1312595	0.32276	0.258504	0.135853	0.282883	100229.4	167598.1
826	-1722.92	-1403.5	-319.415	0.025531	0.77519	0.0326018	0.033091	0.127254	0.00633236	0.07465027	0.323269	0.258911	0.13449	0.283329	122938	138126
827	-1737.22	-1408.71	-328.502	0.0253897	0.7709	0.037897	0.0329078	0.126549	0.00635566	0.07465027	0.31526	0.24123	0.13895	0.304559	123336.1	254397.9
828	-1736.45	-1406.32	-330.132	0.0329755	0.7324	0.0159755	0.04274	0.16436	0.0115495	0.07465027	0.318672	0.249361	0.143634	0.288333	148016.5	182753.8
829	-1730.12	-1404.94	-325.182	0.0329872	0.732659	0.0159811	0.0424021	0.164418	0.0115535	0.07465027	0.313419	0.261734	0.141266	0.28358	118742.6	201164.9
830	-1722.94	-1401.72	-321.226	0.0313118	0.695449	0.0170977	0.0402486	0.204926	0.0109668	0.07465027	0.318128	0.265666	0.143388	0.272818	91596.31	135040.2
831	-1725.55	-1408.8	-316.756	0.0396056	0.551359	0.0105536	0.0509096	0.3337	0.0138716	0.2255839	0.346084	0.242758	0.161866	0.249293	91596.31	158320.5
832	-1734.25	-1406.4	-327.85	0.0381479	0.531065	0.0101652	0.0490357	0.321417	0.0501687	0.2255839	0.321676	0.258045	0.155924	0.264355	167658.3	238305.8
833	-1743.39	-1405.57	-337.823	0.0288454	0.645416	0.00768638	0.0370783	0.243039	0.0379349	0.2255839	0.321676	0.258045	0.155924	0.264355	167658.3	238305.8
834	-1732.11	-1405.43	-326.683	0.0303928	0.626394	0.00809871	0.0390673	0.256077	0.0399699	0.2801396	0.341675	0.242452	0.154289	0.261584	146166.8	160326.9
835	-1720.36	-1405.8	-314.562	0.0303928	0.626394	0.00809871	0.0390673	0.256077	0.0399699	0.1719817	0.325736	0.248322	0.158025	0.267917	89185.62	150590.1
836	-1731.7	-1406.96	-324.734	0.0303928	0.626394	0.00809871	0.0390673	0.256077	0.0399699	0.1125978	0.335977	0.271265	0.147847	0.244911	124643.1	199435.6
837	-1736.86	-1410.47	-326.388	0.0207042	0.668017	0.00551702	0.0266135	0.230775	0.0483728	0.1125978	0.276853	0.295418	0.161011	0.266718	121534.5	186060.9
838	-1734.82	-1409.85	-324.969	0.0186761	0.715683	0.00497659	0.00886005	0.208169	0.0436344	0.2476572	0.276853	0.295418	0.161011	0.266718	121534.5	186060.9
839	-1735.34	-1407.14	-328.202	0.0127816	0.752756	0.0123143	0.0219237	0.178149	0.0220753	0.3176285	0.311625	0.29031	0.135957	0.262107	87836.13	117544.6
840	-1724.66	-1406.4	-318.253	0.0127713	0.752956	0.0123043	0.021906	0.178005	0.0220574	0.120879	0.311625	0.29031	0.135957	0.262107	81757.75	133691.5
841	-1734.73	-1404.93	-329.801	0.0128208	0.755879	0.0123521	0.021991	0.178696	0.0182609	0.120879	0.311625	0.29031	0.135957	0.262107	133129.2	138985.1
842	-1730.68	-1405.24	-325.435	0.0208758	0.602505	0.0201125	0.0358073	0.290965	0.0297337	0.120879	0.332528	0.253409	0.134375	0.279688	133129.2	171327.1
843	-1723.4	-1406.55	-316.853	0.0247853	0.71534	0.0225609	0.0425131	0.159498	0.0353021	0.05925306	0.332528	0.253409	0.134375	0.279688	72184.99	169795.7
844	-1726.73	-1406.06	-320.674	0.0243165	0.701808	0.0234898	0.0592702	0.156481	0.0346343	0.05925306	0.332528	0.253409	0.134375	0.279688	72184.99	248178.2
845	-1724.04	-1407.1	-316.938	0.0217339	0.627272	0.0209951	0.0529754	0.246068	0.0309559	0.05925306	0.332528	0.253409	0.134375	0.279688	112726.6	146350.8
846	-1733.44	-1412.07	-321.369	0.0225937	0.537796	0.0144226	0.0512587	0.255802	0.118127	0.05925306	0.338157	0.251272	0.133242	0.277329	124443.9	208308.6
847	-1736.75	-1414.54	-322.21	0.0242405	0.576995	0.0154738	0.0549948	0.274447	0.0538498	0.05963011	0.335639	0.282293	0.13225	0.249817	124443.9	240759.8
848	-1732.5	-1411.11	-321.389	0.0292415	0.696034	0.0254522	0.0663408	0.117972	0.0649595	0.05963011	0.335639	0.282293	0.13225	0.249817	126868.8	103021.7
849	-1732.53	-1408.97	-323.559	0.0304561	0.724945	0.0265094	0.0275589	0.122872	0.0676578	0.05963011	0.324913	0.273271	0.127607	0.27421	115126.8	103021.7
850	-1735.82	-1409.77	-326.052	0.0286932	0.697231	0.0249749	0.0695991	0.11576	0.0637414	0.1510108	0.324913	0.273271	0.127607	0.27421	175468.7	173742.1
851	-1742.05	-1409.13	-332.92	0.0243079	0.600653	0.0211579	0.133669	0.166213	0.0539997	0.1107575	0.318264	0.267679	0.145459	0.268598	131811.3	241348.9
852	-1731.31	-1405.79	-325.52	0.0263319	0.650664	0.0229196	0.144798	0.144709	0.0105771	0.1107575	0.32809	0.262803	0.145402	0.263705	131811.3	207976.6
853	-1729.45	-1402.74	-326.708	0.00650531	0.735585	0.0204843	0.0618731	0.163595	0.0119576	0.153329	0.32809	0.262803	0.145402	0.263705	90536.22	242785.5
854	-1727.86	-1400.73	-327.134	0.00650531	0.735585	0.0204843	0.0618731	0.163595	0.0119576	0.1202931	0.317524	0.266936	0.147688	0.267852	162254	164051.5
855	-1730.06	-1400.26	-329.806	0.00650531	0.735585	0.0204843	0.0618731	0.163595	0.0119576	0.1202931	0.322202	0.257795	0.149864	0.270139	214682.1	147310.1
856	-1745.87	-1404.96	-340.907	0.0205867	0.679231	0.0210843	0.0571329	0.210924	0.0110415	0.1202931	0.322202	0.257795	0.149864	0.270139	287905.3	243794.8
857	-1745.06	-1404.17	-340.888	0.018571	0.612726	0.0190199	0.0593968	0.280326	0.00996038	0.1202931	0.322202	0.257795	0.149864	0.270139	236338.2	239701.3
858	-1738.92	-1404.21	-334.71	0.00544527	0.709697	0.0146947	0.0458896	0.216578	0.00769533	0.1202931	0.297506	0.257599	0.14975	0.295146	210928.3	230146.9
859	-1729.32	-1405.75	-323.57	0.00373946	0.705935	0.0149768	0.0467705	0.220736	0.00784305	0.1202931	0.297506	0.257599	0.14975	0.295146	140384.7	108609.3
860	-1721	-1400.29	-320.704	0.00375844	0.708636	0.0165887	0.0225532	0.24059	0.00787307	0.1202931	0.30513	0.2642	0.153587	0.277082	93258.82	189633.6
861	-1720.65	-1403.08	-317.565	0.00359188	0.677232	0.0601703	0.0215537	0.229928	0.00752416	0.299655	0.311211	0.269466	0.141719	0.277605	93258.82	258868.4
862	-1714.45	-1401.42	-313.03	0.00356596	0.672345	0.0784131	0.00993724	0.228269	0.00746986	0.299655	0.311211	0.269466	0.141719	0.277605	93258.82	191375.5
863	-1703.64	-1401.97	-301.673	0.00363651	0.665862	0.0799645	0.0101339	0.232786	0.00761766	0.1993379	0.312763	0.268858	0.1414	0.276979	33870.48	125890.2
864	-1715	-1404.86	-310.132	0.0279592	0.613632	0.128403	0.00933895	0.214526	0.00614151	0.1993379	0.312763	0.268858	0.1414	0.276979	33870.48	143313.7
865	-1702.48	-1410.2	-292.286	0.0213473	0.727286	0.0758422	0.00713045	0.163794	0.00459949	0.1993379	0.309894	0.275566	0.140103	0.274438	34205.18	82262.3
866	-1717.76	-1407.56	-310.196	0.0224614	0.765239	0.025931	0.00918698	0.172342	0.00483952	0.1993379	0.298906	0.265795	0.135135	0.300164	90673.38	132015.6
867	-1723.61	-1408.09	-315.517	0.015602	0.760757	0.0416773	0.00723072	0.16996	0.00477264	0.1933862	0.298906	0.265795	0.135135	0.300164	96206.47	155827.4
868	-1723.34	-1403.45	-319.894	0.0150274	0.769568	0.0401424	0.00696442	0.163701	0.00459687	0.1933862	0.302161	0.26869	0.136607	0.292543	105923.3	159182.5
869	-1723.34	-1403.07	-320.273	0.0156971	0.803863	0.015799	0.00298535	0.150589	0.0110662	0.1933862	0.301303	0.267927	0.14592	0.284851	105923.3	135879.9
870	-1718.27	-1399.75	-318.516	0.0156971	0.803863	0.015799	0.00298535	0.150589	0.0110662	0.1404514	0.301303	0.267927	0.14592	0.284851	105923.3	136545.7
871	-1722.19	-1401.8	-320.393	0.0029439	0.813116	0.0167497	0.000811324	0.152323	0.014056	0.1404514	0.304732	0.270976	0.147581	0.276711	105923.3	166632.4
872	-1729.42	-1407.99	-321.427	0.0205418	0.60033	0.0345236	0.00167226	0.31396	0.0289715	0.05905008	0.304732	0.270976	0.147581	0.276711	105923.3	166632.4
873	-1723.22	-1403.49	-319.727	0.0230644	0.674053	0.0387633	0.00187762	0.229712	0.0325293	0.05905008	0.30192	0.272072	0.148178	0.27783	105242.9	138763.4
874	-1715.49	-1403.33	-312.164	0.0235586	0.688495	0.0130593	0.00702643	0.234634	0.0332263	0.05905008	0.30192	0.272072	0.148178	0.27783	61041.47	128095
875	-1721.34	-1403.47	-317.867	0.0235586	0.688495	0.0130593	0.00702643	0.234634	0.0332263	0.05905008	0.30192	0.272072	0.148178	0.27783	92562.94	184353.8
876	-1718	-1401.52	-316.482	0.0235586	0.688495	0.0130593	0.00702643	0.234634	0.0332263	0.05905008	0.314429	0.267197	0.145523	0.272851	84512.31	136608.6
877	-1729.17	-1403.04	-326.138	0.0214569	0.627074	0.0118942	0.00466098	0.304652	0.0302621	0.05905008	0.308424	0.277045	0.146891	0.26764	162812.9	188530
878	-1734.46	-1404.15	-330.315	0.0184968	0.676962	0.0102534	0.00401797	0.262624	0.0276464	0.05905008	0.322939	0.269639	0.142964	0.264458	152620.5	188530
879	-1724.56	-1401.99	-322.571	0.0363741	0.664631	0.0100666	0.00394479	0.25784	0.0271429	0.0753722	0.322939	0.269639	0.142964	0.264458	152620.5	194625.3
880	-1733.54	-1403.76	-329.776	0.0256732	0.672012	0.0101784	0.00398859	0.260704	0.0274443	0.0753722	0.315742	0.272505	0.144484	0.267269	152620.5	118851.7
881	-1724.03	-1401.59	-322.443	0.0256732	0.672012	0.0101784	0.00398859	0.260704	0.0274443	0.0753722	0.312576	0.267988	0.154846	0.26459	123546.3	121143.7
882	-1730.05	-1403.25	-326.803	0.0243603	0.666494	0.00965789	0.00378462	0.247372	0.0483317	0.07426586	0.316924	0.257806	0.157	0.26827	123546.3	121143.7
883	-1726.91	-1403.92	-322.992	0.0282916	0.774052	0.0106882	0.00444866	0.0996097	0.0829094	0.07426586	0.320014	0.264511	0.140228	0.275247	123546.3	145486.4
884	-1723.33	-1406.54	-316.794	0.0497602	0.756951	0.0104521	0.00435038	0.0974089	0.0810776	0.07426586	0.322063	0.266205	0.134723	0.277009	83243.72	112588.6
885	-1725.27	-1406.4	-318.863	0.0574652	0.747676	0.0142616	0.00429707	0.0962155	0.0800842	0.07426586	0.322063	0.266205	0.134723	0.277009	83243.72	177818.5
886	-1728.9	-1405.07	-323.834	0.0798368	0.66554	0.0198137	0.00596995	0.117578	0.111262	0.07426586	0.322063	0.266205	0.134723	0.277009	71724.34	202684.2
887	-1722.22	-1408.71	-313.512	0.0829534	0.605024	0.0205872	0.006203	0.169628	0.115605	0.07426586	0.322063	0.266205	0.134723	0.277009	87436.12	82521.43
888	-1723.3	-1409.87	-313.437	0.0922947	0.673155	0.0144757	0.00881366	0.0994131	0.111848	0.4252958	0.315517	0.260794	0.131985	0.291704	83874.49	138932.6
889	-1725.62	-1408.9	-316.727	0.0928477	0.677188	0.00503956	0.012398	0.100009	0.112518	0.3987307	0.321348	0.25008	0.148853	0.279719	96901.48	146706.3
890	-1716.58	-1406.71	-309.878	0.100061	0.729801	0.0054311	0.0133612	0.107779	0.0435665	0.3987307	0.316125	0.246015	0.162688	0.275172	75896.19	137667.3
891	-1719.87	-1407.22	-312.65	0.0628184	0.79856	0.0059428	0.00360563	0.117933	0.0111395	0.3987307	0.31647	0.25574	0.152316	0.275474	75896.19	137667.3
892	-1716.53	-1404.11	-312.419	0.070551	0.769753	0.0513812	0.00404946	0.0917544	0.0125107	0.232037	0.324028	0.256068	0.142839	0.277065	72521.04	155083.2
893	-1719.66	-1404.88	-314.782	0.068676	0.749296	0.0500157	0.00807634	0.111757	0.0121783	0.2486836	0.324028	0.256068	0.142839	0.277065	88415.86	205296.1
894	-1715.11	-1404.9	-310.209	0.0779484	0.715511	0.0752458	0.00771218	0.111954	0.0116291	0.3238597	0.327007	0.249229	0.144152	0.279612	77493.82	140627.2
895	-1717.3	-1403.28	-314.026	0.0668479	0.613616	0.0645302	0.0760874	0.168946	0.00997305	0.389776	0.327929	0.243502	0.145787	0.282783	76237.85	173937
896	-1711.92	-1403.54	-308.374	0.0515308	0.69937	0.052523	0.0586532	0.130235	0.0076879	0.389776	0.313343	0.266679	0.139302	0.280675	48017.6	146388.6
897	-1708.13	-1405.15	-302.973	0.0511314	0.693949	0.0500131	0.0581986	0.129225	0.0174829	0.1748314	0.331584	0.259595	0.135602	0.273219	51811.97	125441.8
898	-1724.33	-1407.92	-316.407	0.0467531	0.634528	0.0457306	0.0532152	0.0677266	0.152047	0.1748314	0.303472	0.237586	0.166423	0.292519	83042.11	120697.1
899	-1720.36	-1407.98	-312.384	0.0349186	0.709288	0.034155	0.0397449	0.0683335	0.11356	0.2077527	0.312372	0.234585	0.164321	0.288722	83042.11	96544.58
900	-1732.1	-1415.68	-316.427	0.0514912	0.571315	0.0503651	0.0586081	0.100765	0.167456	0.2077527	0.3169	0.246899	0.172946	0.263255	56150.28	93267.71
901	-1743.53	-1412.67	-330.863	0.029762	0.590519	0.0291111	0.0156336	0.238185	0.0967896	0.4303928	0.313659	0.254601	0.171178	0.260562	119381.9	175063.1
902	-1742.6	-1409.2	-333.395	0.029762	0.590519	0.0291111	0.0156336	0.238185	0.0967896	0.4303928	0.311272	0.252663	0.169876	0.266188	164598.7	176495.8
903	-1744.95	-1410.82	-334.126	0.136299	0.509003	0.0233952	0.0134755	0.234398	0.0834288	0.4725403	0.311272	0.252663	0.169876	0.266188	207724	224026.5
904	-1740.76	-1409.44	-331.314	0.136425	0.509473	0.0234168	0.0125659	0.234614	0.0835057	0.4725403	0.311272	0.252663	0.169876	0.266188	203745.4	219618.9
905	-1737.75	-1409.18	-328.568	0.137	0.511622	0.0192975	0.0126189	0.235604	0.0838579	0.4725403	0.311272	0.252663	0.169876	0.266188	207235.4	138574.9
906	-1746.65	-1408.6	-338.054	0.105913	0.622444	0.0149186	0.00975541	0.182141	0.0648291	0.4312543	0.32073	0.26034	0.144655	0.274276	207235.4	189588.7
907	-1733.88	-1405.65	-328.227	0.10698	0.628718	0.00498867	0.00985375	0.183977	0.0654825	0.4312543	0.314519	0.255299	0.151541	0.27864	191122.1	148195
908	-1715.5	-1406.62	-308.884	0.106075	0.623399	0.0134062	0.00977039	0.18242	0.0649286	0.4062218	0.32059	0.240925	0.154466	0.284019	72064.31	80469.1
909	-1717.83	-1403.64	-314.191	0.106075	0.623399	0.0134062	0.00977039	0.18242	0.0649286	0.4062218	0.311572	0.265182	0.150121	0.273125	87889.48	111642.9
910	-1722.13	-1406.59	-315.544	0.105587	0.620528	0.0133444	0.0143309	0.18158	0.0646296	0.4062218	0.320268	0.272583	0.154311	0.252837	87889.48	102847.6
911	-1724.04	-1409.08	-314.956	0.12654	0.597188	0.0128425	0.0329148	0.17475	0.0557642	0.4062218	0.319429	0.271869	0.153907	0.254796	89974.5	111005.1
912	-1725.5	-1405.72	-319.774	0.127872	0.603473	0.0129777	0.0332612	0.17659	0.045826	0.02376142	0.319429	0.271869	0.153907	0.254796	83060.6	203262.4
913	-1727.06	-1406.86	-320.198	0.107039	0.505156	0.0108633	0.0278423	0.310739	0.03836	0.02376142	0.304638	0.265248	0.150159	0.279955	100189	154939.2
914	-1728.14	-1406.38	-321.76	0.107039	0.505156	0.0108633	0.0278423	0.310739	0.03836	0.02376142	0.310564	0.250953	0.15308	0.285402	114776.7	174153.8
915	-1733.29	-1404.32	-328.97	0.0346551	0.793094	0.00351712	0.0548409	0.101473	0.0124195	0.02376142	0.310564	0.250953	0.15308	0.285402	186384.3	194963
916	-1738.37	-1405.96	-332.404	0.0301568	0.446225	0.0120212	0.133453	0.346827	0.0313164	0.02376142	0.310526	0.250922	0.153185	0.285367	212952.3	228464.2
917	-1724.03	-1407.07	-316.959	0.0274446	0.506451	0.000518625	0.121451	0.315635	0.0284999	0.02376142	0.305882	0.252612	0.154217	0.287289	89836.38	91705.75
918	-1716.26	-1402.31	-313.942	0.0139152	0.743994	0.00189519	0.0615792	0.160036	0.01858	0.02376142	0.297942	0.246056	0.146692	0.30931	79506.06	125874.9
919	-1716.79	-1404.81	-311.98	0.014058	0.751627	0.0044866	0.016586	0.18406	0.029183	0.03211677	0.297942	0.246056	0.146692	0.30931	68720.2	163494.4
920	-1719.97	-1406.08	-313.897	0.0173087	0.741212	0.00552408	0.0204213	0.179603	0.0359312	0.03211677	0.306605	0.25321	0.150957	0.289228	60121.23	139747
921	-1719.62	-1412.24	-307.377	0.0173087	0.741212	0.00552408	0.0204213	0.179603	0.0359312	0.03211677	0.303032	0.250259	0.149198	0.297512	60121.23	98911.5
922	-1729.65	-1411.9	-317.755	0.0207678	0.825531	0.00662803	0.0230021	0.0738778	0.0501933	0.03211677	0.303032	0.250259	0.149198	0.297512	84713.73	129800.1
923	-1720.63	-1411.34	-309.29	0.0542538	0.532557	0.0173151	0.0717504	0.192999	0.131125	0.03211677	0.303032	0.250259	0.149198	0.297512	60290.44	95912.81
924	-1725.58	-1410.43	-315.158	0.0542538	0.532557	0.0173151	0.0717504	0.192999	0.131125	0.03211677	0.334385	0.228649	0.165144	0.271822	84811.11	130464.7
925	-1722.8	-1406.64	-316.16	0.0222463	0.497003	0.0161591	0.0380077	0.304212	0.122371	0.03211677	0.334385	0.228649	0.165144	0.271822	103866	134429.3
926	-1717.08	-1408	-309.085	0.00902641	0.79591	0.00655655	0.0154216	0.123434	0.049652	0.2413718	0.334385	0.228649	0.165144	0.271822	83493.55	108040.8
927	-1723.47	-1410.87	-312.595	0.0178044	0.619732	0.00510524	0.0120079	0.217594	0.127756	0.2413718	0.332725	0.229219	0.165556	0.2725	116426.7	101090.5
928	-1723.56	-1409.38	-314.182	0.0176039	0.612751	0.0163135	0.0118727	0.215143	0.126317	0.2413718	0.343354	0.225222	0.163676	0.267748	68369.12	140007.5
929	-1715.66	-1406.03	-309.631	0.0176397	0.612728	0.0163129	0.0118722	0.215135	0.126312	0.2362621	0.353495	0.231874	0.134039	0.280593	53064.98	89173.08
930	-1735.22	-1402.85	-332.371	0.0176397	0.612728	0.0163129	0.0118722	0.215135	0.126312	0.4262518	0.337871	0.251672	0.139085	0.271372	171471	202305.1
931	-1731.91	-1403.89	-328.02	0.0169583	0.589058	0.0156827	0.0114136	0.206824	0.160064	0.4262518	0.337871	0.251672	0.139085	0.271372	134716.7	186531.3
932	-1735.51	-1406.29	-329.225	0.0156608	0.543988	0.0144828	0.0105403	0.267512	0.147817	0.4262518	0.337871	0.251672	0.139085	0.271372	155117.6	223075.9
933	-1727.38	-1402.59	-324.786	0.0237111	0.600385	0.0159843	0.0116331	0.295246	0.0530404	0.1966671	0.34449	0.237012	0.14181	0.276688	140926.8	243167
934	-1736.67	-1404.42	-332.251	0.0235988	0.700571	0.0155473	0.011578	0.195916	0.0527891	0.191016	0.311274	0.249022	0.148996	0.290708	164109.5	335873.7
935	-1717.19	-1399.09	-318.095	0.024325	0.722131	0.0160258	0.0119343	0.17117	0.0544137	0.191016	0.322085	0.257671	0.155366	0.264878	127751.3	157420.8
936	-1724.37	-1400.44	-323.93	0.024325	0.722131	0.0160258	0.0119343	0.17117	0.0544137	0.03825148	0.327269	0.261818	0.157866	0.253046	121830.2	220223.9
937	-1731.47	-1405.92	-325.55	0.0241131	0.715839	0.0158862	0.0205427	0.169679	0.0539396	0.04023086	0.327269	0.261818	0.157866	0.253046	112368.9	306977
938	-1722.21	-1404.42	-317.787	0.0239878	0.712119	0.024598	0.0168384	0.168797	0.0536593	0.04023086	0.307301	0.245844	0.148234	0.298621	113357.1	199976.8
