Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]
1020	0	-1809.18	-1403.28	-405.904	8394.88	17064.8	22299.6	40757.8	inf
1021	1	-1792.75	-1404.09	-388.654	136.931	13098.7	24428.5	31460.7	inf
1022	0	-1803.23	-1401.52	-401.71	10210.5	16612.1	19979	31184.6	inf
1023	1	-1787.58	-1401.44	-386.144	136.931	13098.7	24652	31460.7	inf
1024	0	-1804.54	-1401.45	-403.091	4014.91	13774.1	20644.1	32267.1	inf
1025	1	-1788.62	-1402.01	-386.61	136.931	13098.7	25657	31460.7	inf
1026	0	-1796.7	-1404.06	-392.638	5120.03	9813.72	14542.9	26293	inf
1027	1	-1789	-1400.84	-388.161	136.931	10279.7	25657	31460.7	inf
1028	0	-1794.32	-1400.45	-393.872	4139.92	8946.99	15224	24822.3	inf
1029	1	-1796.29	-1406.71	-389.577	121.561	11344.7	25955.2	34877.4	inf
1030	0	-1801.07	-1400.27	-400.806	6238.77	10915	18704.6	39986	inf
1031	1	-1793.24	-1404.98	-388.262	121.561	7018.5	21942	34545.6	inf
1032	0	-1796.02	-1398.95	-397.069	7059.17	12188.5	18164	26115.5	inf
1033	1	-1793.27	-1403.64	-389.637	149.968	5798.92	18848.8	42618.4	inf
1034	0	-1800.68	-1399.28	-401.397	5098.26	12396.5	16121	26703.8	inf
1035	1	-1793.15	-1405.01	-388.141	149.968	5457.17	16299.2	48928.1	inf
1036	0	-1799.05	-1399.75	-399.298	3055.63	11444.6	19197.5	37750.9	inf
1037	1	-1799.76	-1405.54	-394.22	195.773	5223.19	27749.9	59017.8	inf
1038	0	-1806.65	-1402.48	-404.169	2845.54	19419.9	28503.8	51923.2	inf
1039	1	-1797.49	-1410.03	-387.465	137.721	4079.38	25317.3	38954.3	inf
1040	0	-1799.56	-1396.5	-403.066	3150.99	12987.7	22549.9	33491.4	inf
1041	1	-1796.36	-1405.62	-390.742	121.975	4806.11	20026.9	38622.8	inf
1042	0	-1799.46	-1397.73	-401.738	2503.42	8938.29	16998.3	25394	inf
1043	1	-1793.2	-1407.19	-386.011	115.076	4911.77	15443.9	43331.4	inf
1044	0	-1803.12	-1401.02	-402.101	4054.62	10665.4	19587.2	25394	inf
1045	1	-1795.74	-1408.41	-387.33	115.076	8341.1	21505.9	51749	inf
1046	0	-1804.9	-1399.45	-405.448	4537.39	15803.3	25860.7	32655.9	inf
1047	1	-1797.73	-1408.01	-389.722	115.076	12569.9	23378.5	43331.4	inf
1048	0	-1802.79	-1400.79	-401.999	2378.63	13632.6	25568.5	34305	inf
1049	1	-1792.68	-1403.26	-389.411	115.076	4911.77	23378.5	41575.9	inf
1050	0	-1798.53	-1399.6	-398.929	2378.63	10841.5	21214.4	38307.4	inf
1051	1	-1791.72	-1404.13	-387.591	115.076	6346.54	23378.5	41575.9	inf
1052	0	-1806.9	-1403.77	-403.133	3820.57	18475.9	27481.8	56070.4	inf
1053	1	-1792.23	-1406.25	-385.977	115.076	5037.62	10859.3	32598.6	inf
1054	0	-1797.12	-1396.43	-400.698	2109.29	11265.3	19772.3	56070.4	inf
1055	1	-1793.56	-1407.78	-385.779	63.0019	5166.34	26506.9	42310.8	inf
1056	0	-1797.18	-1396.14	-401.037	2694.77	15233.4	24042.8	55801.8	inf
1057	1	-1801.86	-1407.42	-394.431	164.468	6908.51	34007.3	55771.7	inf
1058	0	-1796.33	-1393.79	-402.539	4496.84	13334.3	19133.9	49598.7	inf
1059	1	-1799.44	-1408.79	-390.653	150.802	5572.56	18812.8	57482.7	inf
1060	0	-1791.66	-1391.79	-399.868	2584.39	7836.23	13800.1	34370.8	inf
1061	1	-1796.24	-1411.02	-385.217	192.579	4225.54	9703.37	62010.3	inf
1062	0	-1792.82	-1390.54	-402.278	3310.74	5631.7	13410.2	35303	inf
1063	1	-1797.49	-1411.46	-386.024	171.918	4473.04	11831	52359.6	inf
1064	0	-1799.23	-1393.16	-406.07	6140.9	12793.5	19413.3	57608.8	inf
1065	1	-1796.6	-1410.42	-386.173	57.6455	5529.06	14624.1	64720.9	inf
1066	0	-1805.38	-1400.42	-404.96	7583.62	15410.2	24414	70405.8	inf
1067	1	-1799	-1407.29	-391.71	212.505	6595.39	10527.6	58158.8	inf
1068	0	-1798.55	-1394.41	-404.144	5675.18	15799.1	20550.1	70405.8	inf
1069	1	-1804.8	-1410.97	-393.829	699.235	6795.04	9892.18	62004.6	inf
1070	0	-1799.74	-1398.28	-401.461	7183.03	16599.7	22883.9	68454	inf
1071	1	-1806.02	-1413.46	-392.562	625.813	6795.04	11926.3	62004.6	inf
1072	0	-1801.26	-1394.92	-406.344	9118.66	15636.7	22883.9	68454	inf
1073	1	-1811.03	-1412.03	-398.993	1057.17	7915.93	14672.8	81429.9	inf
1074	0	-1789.55	-1397.16	-392.382	7193.97	8606.28	12026.5	33622.7	inf
1075	1	-1805.8	-1408.76	-397.035	1047.01	8993.82	13754.1	74695.3	inf
1076	0	-1788.63	-1394.3	-394.328	7337.95	10294.7	14808.1	33428.9	inf
1077	1	-1798.29	-1405.9	-392.383	726.745	6242.75	9546.96	51182.9	inf
1078	0	-1790.5	-1391.85	-398.647	7980.19	11986.3	16458.1	35055.7	inf
1079	1	-1798.9	-1405.85	-393.045	726.745	6217.03	9420.46	42489.8	inf
1080	0	-1788.93	-1390.24	-398.689	7464.62	9771.48	13633.8	39141.1	inf
1081	1	-1798.48	-1403.04	-395.438	533.08	7177.84	10586.8	54862.8	inf
1082	0	-1791.66	-1396.68	-394.982	8724.97	12126.6	14180	39141.1	inf
1083	1	-1801.99	-1405.46	-396.534	533.08	7456.79	11599.4	70100	inf
1084	0	-1796.02	-1397.08	-398.937	7106.36	12126.6	13633.8	31527.9	inf
1085	1	-1799.46	-1406.49	-392.976	533.08	7206.73	8756.76	64340.3	inf
1086	0	-1795.76	-1393.9	-401.868	6412.08	12955.6	15567.9	31527.9	inf
1087	1	-1801.7	-1404.84	-396.86	723.882	6852.13	8940.88	74650.7	inf
1088	0	-1790.88	-1391.39	-399.498	2471.31	11822.1	15712.3	30175	inf
1089	1	-1794.6	-1402.41	-392.186	1127.08	3018.92	7917.26	27967.1	inf
1090	0	-1783.04	-1391.19	-391.855	1312.73	8742.74	11421.7	32901.6	inf
1091	1	-1804.61	-1406.47	-398.138	1629.32	5939.62	18881.5	30511.8	inf
1092	0	-1782.88	-1391.44	-391.443	463.432	10371.9	14086.3	40672.2	inf
1093	1	-1793.24	-1405.75	-387.489	451.077	5217.77	15118.6	24159.1	inf
1094	0	-1780.12	-1388.51	-391.603	466.068	10843.6	15372	40903.6	inf
1095	1	-1794.96	-1404.87	-390.087	1100.44	5128.96	15118.6	22888.2	inf
1096	0	-1786.47	-1392.48	-393.991	481.375	11175	15265.1	35669.5	inf
1097	1	-1794.94	-1402.29	-392.649	929.724	9594.64	16554.8	27780.9	inf
1098	0	-1795.44	-1394.23	-401.2	616.405	11273.5	19547.1	45675.1	inf
1099	1	-1796.03	-1404.45	-391.581	929.724	8256.36	16554.8	25042.7	inf
1100	0	-1793.02	-1394.05	-398.96	464.413	7461.35	13868.5	29917.4	inf
1101	1	-1792.78	-1404.28	-388.497	860.736	9255.16	15077.6	24143.8	inf
1102	0	-1793.77	-1393.6	-400.164	613.224	11069.4	19065.6	38904	inf
1103	1	-1797.47	-1404.92	-392.549	860.736	10499.5	16253.7	27780.9	inf
1104	0	-1783.47	-1390.35	-393.114	638.311	10244	17919.7	41464.2	inf
1105	1	-1801.41	-1405.6	-395.8	906.373	11087.6	19117.7	32609.9	inf
1106	0	-1784.28	-1391.8	-392.478	638.311	13196.4	17106.8	37145.6	inf
1107	1	-1800.72	-1406.85	-393.876	906.373	11087.6	19079	28337.3	inf
1108	0	-1794.16	-1395.13	-399.026	2153.38	5341.3	17106.8	37145.6	inf
1109	1	-1815.89	-1411.37	-404.523	1268.41	16564.3	28758	42626	inf
1110	0	-1784.37	-1395.22	-389.151	1533.58	9492.61	13207.2	26685.7	inf
1111	1	-1815.09	-1411.36	-403.735	1280.71	11009.9	27812.4	52074.2	inf
1112	0	-1781.37	-1395.33	-386.042	1736.05	8194.41	10509.7	31289.8	inf
1113	1	-1812.02	-1411.51	-400.512	724.472	11353.4	32178.4	50654.2	inf
1114	0	-1791.39	-1396.1	-395.283	4464.48	9771.18	13444.6	36119.5	inf
1115	1	-1811.08	-1408.65	-402.438	797.301	11189.6	32178.4	43353.5	inf
1116	0	-1796.47	-1395.73	-400.748	4674.75	13804.5	19772.6	28907	inf
1117	1	-1807.11	-1405.87	-401.239	797.301	12153.4	32178.4	42998.5	inf
1118	0	-1796.97	-1395.53	-401.441	3405.93	11144.6	22512.8	44334.2	inf
1119	1	-1791.66	-1403.2	-388.466	521.23	11238.5	21036.4	27676	inf
1120	0	-1794.91	-1392.11	-402.807	3450.29	9635.66	16916.8	48530.6	inf
1121	1	-1802.82	-1405.61	-397.214	720.706	14396.7	31433.8	38267.6	inf
1122	0	-1791.54	-1389.56	-401.981	3145.63	7118.23	17333.7	36472.9	inf
1123	1	-1802.2	-1404.26	-397.942	1537.42	6806.25	29714.5	38449.2	inf
1124	0	-1787.6	-1390.76	-396.836	2427.5	6564.62	13040.1	26449	inf
1125	1	-1802.9	-1406.66	-396.243	1046.17	7668.9	33224.5	43322.4	inf
1126	0	-1788.52	-1391.14	-397.379	2953.96	6719.86	13086.6	26733.1	inf
1127	1	-1806.79	-1405.7	-401.092	1857.36	11220.5	30771.8	44304.5	inf
1128	0	-1791.72	-1394.81	-396.903	2395.68	9155.88	14720.6	30178.2	inf
1129	1	-1808.7	-1407.33	-401.367	1952.82	8910.85	28904.8	43290.4	inf
1130	0	-1779.51	-1392	-387.502	598.955	11118.5	16477.3	30178.2	inf
1131	1	-1803.07	-1406.17	-396.903	2095.46	4215.04	28233.3	44733.1	inf
1132	0	-1779.97	-1392.12	-387.85	554.299	11862.9	17657.7	27275.3	inf
1133	1	-1814.5	-1411.36	-403.133	3902.45	7665.61	35821.9	52210	inf
1134	0	-1778.68	-1392.83	-385.853	554.299	12742.6	19020.8	27275.3	inf
1135	1	-1817	-1411.46	-405.54	2368.89	9970.04	37133.2	52314	inf
1136	0	-1780.82	-1393.7	-387.119	678.826	11463	13988	23288.9	inf
1137	1	-1817.71	-1413.55	-404.16	2368.89	12176.7	36862.6	50883.7	inf
1138	0	-1778.95	-1394.71	-384.244	704.653	11515.6	15564.6	23288.9	inf
1139	1	-1818.83	-1413.83	-404.995	1755.32	16083.9	37133.2	46671.1	inf
1140	0	-1784.7	-1395.71	-388.992	704.653	12020.9	16593.2	24751.4	inf
1141	1	-1820.05	-1413.86	-406.189	1755.32	14108.2	33353.7	40925.5	inf
1142	0	-1785.33	-1395.03	-390.294	860.182	10834.6	17693.6	23592.6	inf
1143	1	-1816.03	-1407.16	-408.877	3594.13	10545.5	27631.1	37611.1	inf
1144	0	-1791.01	-1396.07	-394.946	1016	10148.6	18241	32544.4	inf
1145	1	-1818.86	-1408.92	-409.936	6166.86	14810.3	34059.3	46115.4	inf
1146	0	-1782.35	-1391.58	-390.773	873.823	7778.28	11315.1	29604	inf
1147	1	-1817.92	-1408.44	-409.475	4608.9	14810.3	30701.2	40644	inf
1148	0	-1782.36	-1391.46	-390.894	945.278	6226.69	11315.1	32417.6	inf
1149	1	-1798.01	-1403	-395.009	3138.8	5991.24	17958.6	21569	inf
1150	0	-1781.68	-1393.48	-388.192	468.022	6955.53	10395.7	45318.6	inf
1151	1	-1804.07	-1403.92	-400.151	3894.56	13669	25772.6	27341.6	inf
1152	0	-1780.36	-1391.48	-388.887	468.022	7524.18	10107.3	41582.3	inf
1153	1	-1801.84	-1404.93	-396.911	7094.82	12758.2	26279.1	29308.3	inf
1154	0	-1775.71	-1393.71	-381.994	481.595	5174.88	6951.48	12210.3	inf
1155	1	-1802.47	-1402.93	-399.537	5500.76	14965.3	26279.1	28838.7	inf
1156	0	-1772.76	-1392.64	-380.127	488.389	5665.21	7136.38	16718.7	inf
1157	1	-1814.8	-1407.62	-407.18	7305.59	20617.4	35933.3	39433.1	inf
1158	0	-1770.91	-1392.27	-378.635	476.674	5977.7	7136.38	16840.2	inf
1159	1	-1796.98	-1408.63	-388.346	3026.18	4808.62	14752.3	16286.9	inf
1160	0	-1778.78	-1392.31	-386.465	1228.42	8742.47	9945.78	30756.2	inf
1161	1	-1796.46	-1405.4	-391.059	6670.76	10563.7	13474.9	16286.9	inf
1162	0	-1770.39	-1390.82	-379.562	424.022	6570.88	7970.57	16378.6	inf
1163	1	-1798.82	-1407.63	-391.186	6670.76	10563.7	13480.5	17160.6	inf
1164	0	-1773.07	-1392.29	-380.786	950.053	6570.88	7970.57	16378.6	inf
1165	1	-1795.49	-1405.09	-390.398	7415.95	10563.7	14642.8	20605.4	inf
1166	0	-1777.15	-1400.29	-376.865	477.69	5094.85	6254.06	18472.8	inf
1167	1	-1806.8	-1403.09	-403.708	5283.72	13529	22315.6	31340	inf
1168	0	-1775.79	-1395.63	-380.153	2197.09	5160.89	6419.8	18472.8	inf
1169	1	-1793.31	-1404.12	-389.187	3183.24	4555.27	17214.5	23334.5	inf
1170	0	-1781.74	-1394.64	-387.098	1920.28	7008.15	8827.73	31478.6	inf
1171	1	-1788.53	-1404.93	-383.599	2484.4	3471.58	7136.75	16598.3	inf
1172	0	-1781.68	-1394.91	-386.772	3101.24	7008.15	8827.73	32256.6	inf
1173	1	-1800.57	-1406.1	-394.464	3735.02	4649.52	11401.3	38987	inf
1174	0	-1780.48	-1398.14	-382.345	2815.85	7767.75	8827.73	29114.3	inf
1175	1	-1795.3	-1400.6	-394.7	3721.14	4632.24	18966.1	33804.5	inf
1176	0	-1786.65	-1400.26	-386.392	2309.23	7011.48	8215.63	30551.4	inf
1177	1	-1794.13	-1401.54	-392.587	3874.56	4823.23	14626.2	26394.2	inf
1178	0	-1782.09	-1396.62	-385.477	3300.76	6925.43	8215.63	26272.9	inf
1179	1	-1794.69	-1400.75	-393.939	3938.4	5718.45	15378.8	26392.5	inf
1180	0	-1778.93	-1397.65	-381.28	3278.84	5864.57	7039.45	26642.9	inf
1181	1	-1802.3	-1402.98	-399.314	3730.92	6103.24	13404.5	26394.2	inf
1182	0	-1781.12	-1395.37	-385.746	4195.65	6912.1	8358.95	31401.8	inf
1183	1	-1801.68	-1403.95	-397.731	2918.04	5131.97	13373.7	25981.1	inf
1184	0	-1783.84	-1394.74	-389.102	4282.38	7489.64	9193.98	31278.2	inf
1185	1	-1802.42	-1402.74	-399.674	3059.22	5952.45	13801.6	29873.4	inf
1186	0	-1784.77	-1395.95	-388.824	4719.9	8255.03	9663.06	28847	inf
1187	1	-1807.65	-1405.56	-402.09	3428.11	5757.18	13900.9	31682	inf
1188	0	-1789.56	-1399.94	-389.618	4341.35	8053.5	9592.8	35270.7	inf
1189	1	-1811.92	-1407.43	-404.499	4774.67	8018.6	15810.6	34110.9	inf
1190	0	-1786.7	-1395.81	-390.887	4030.18	8509.4	9775.7	35943.2	inf
1191	1	-1807.92	-1405.37	-402.548	5481.34	8018.6	18427.3	39002.6	inf
1192	0	-1781.91	-1395.95	-385.959	1822.4	7241.18	7978.99	26032.9	inf
1193	1	-1807.45	-1404.48	-402.965	5481.34	8875.8	16251.9	39002.6	inf
1194	0	-1781.49	-1393.19	-388.304	2998.79	8598.75	9577.8	29370.8	inf
1195	1	-1803.15	-1402.04	-401.11	4771.97	6580.71	13122.3	35158.3	inf
1196	0	-1780.59	-1393.36	-387.236	1823.3	8653.3	9577.8	29370.8	inf
1197	1	-1806.96	-1405.56	-401.392	6021.91	7578.73	14142.1	43540.4	inf
1198	0	-1781.7	-1396.86	-384.838	1823.3	8527.59	9376.72	24963.9	inf
1199	1	-1798.27	-1402.61	-395.665	4861.16	6130.42	10592.9	35147.7	inf
1200	0	-1779.56	-1396.15	-383.407	1724.42	8544.48	9213.98	34593.2	inf
1201	1	-1804.8	-1404.8	-400.003	6740.8	9782.99	11863.3	60607.2	inf
1202	0	-1780.31	-1393.99	-386.318	2765.24	8510.08	9176.89	34593.2	inf
1203	1	-1800.39	-1403.35	-397.043	6740.8	9782.99	11863.3	40347.6	inf
1204	0	-1783.78	-1394.39	-389.396	3809.27	8598.75	9376.72	32355	inf
1205	1	-1799.18	-1401.36	-397.82	6820.86	9782.99	11863.3	40347.6	inf
1206	0	-1783.69	-1395.76	-387.929	3640.1	8511.39	9174.32	36997.3	inf
1207	1	-1800.98	-1401.69	-399.293	7311.72	9944.91	12908.5	53287.3	inf
1208	0	-1795.35	-1397.41	-397.935	5652.83	11129.9	11732.6	47365.9	inf
1209	1	-1805.56	-1404.58	-400.984	7529.88	10631.7	12911.6	54877.3	inf
1210	0	-1783.5	-1397.64	-385.858	3271.45	8059.62	9153.57	30623	inf
1211	1	-1806.8	-1405.35	-401.453	8805.01	10786.9	12911.6	58997.7	inf
1212	0	-1782.96	-1391.95	-391.013	3271.21	9447.97	10902.6	36296.6	inf
1213	1	-1817.53	-1410.57	-406.969	9091.92	15200.7	16467.8	81866.8	inf
1214	0	-1794.54	-1393.89	-400.648	3542.58	13518.4	15914.3	52981.7	inf
1215	1	-1805.55	-1403.06	-402.49	3496.41	9620.6	12887.8	52096.7	inf
1216	0	-1794.75	-1395.22	-399.529	5215.38	13523.4	15740.3	57731.1	inf
1217	1	-1798.5	-1401.83	-396.67	4381.24	9581.55	10479.4	47816.2	inf
1218	0	-1782.4	-1392.75	-389.651	3019.97	10433.2	11099.6	33429.2	inf
1219	1	-1798.25	-1401.41	-396.835	2753.41	9593.57	10479.4	47816.2	inf
1220	0	-1778.56	-1396.85	-381.704	3805.98	8292.39	8822.04	19711.1	inf
1221	1	-1800.85	-1406.71	-394.147	3273.14	9592.84	10479.4	57768.9	inf
1222	0	-1805.06	-1402	-403.063	5972.66	15590.3	16637.2	53486.4	inf
1223	1	-1801.51	-1407.18	-394.326	3562.84	9592.84	10479.4	65277.3	inf
1224	0	-1794.8	-1394.14	-400.662	5972.66	15590.3	16637.2	48551.7	inf
1225	1	-1799.11	-1405.99	-393.127	2080.15	9572.63	10479.4	64897.2	inf
1226	0	-1796.98	-1397	-399.987	6153.84	15590.3	16637.2	52236.4	inf
1227	1	-1798.18	-1401.95	-396.225	2316.38	9572.63	10479.4	65471.7	inf
1228	0	-1799.8	-1401.61	-398.188	5966.24	15590.3	16637.2	43015.2	inf
1229	1	-1793.55	-1402.28	-391.265	2574.28	7529.38	7900.38	46322.6	inf
1230	0	-1801.06	-1398.84	-402.224	6166.8	16114.4	17196.4	46688.4	inf
1231	1	-1785.29	-1401.66	-383.632	1616.13	7453.53	8141.78	40296.6	inf
1232	0	-1803.5	-1397.2	-406.299	5339.32	16114.4	17196.4	47635.2	inf
1233	1	-1785.87	-1405.87	-379.999	760.21	7029.37	7678.46	55732.6	inf
1234	0	-1804.44	-1400.05	-404.399	6273.36	18933.4	20204.7	60872.8	inf
1235	1	-1780.24	-1401.75	-378.491	1788.72	5797.39	6332.71	45964.7	inf
1236	0	-1800.89	-1397.62	-403.269	4740.16	18440	19678.3	59286.7	inf
1237	1	-1777.35	-1398.26	-379.087	879.148	5465.98	6021.17	43703.5	inf
1238	0	-1797.12	-1397.71	-399.402	5964.39	16556.8	17668.6	53232	inf
1239	1	-1780.77	-1399.66	-381.105	2045.21	5555.99	6120.33	44423.2	inf
1240	0	-1788.43	-1393.46	-394.972	5489.6	14329.4	15291.6	46070.5	inf
1241	1	-1781.51	-1400.11	-381.403	2407.38	5555.99	6120.33	44423.2	inf
1242	0	-1787.61	-1394.85	-392.763	4595.15	12574.5	13418.8	40826.5	inf
1243	1	-1782.22	-1403.04	-379.182	988.946	4676.93	5151.97	37394.6	inf
1244	0	-1786.9	-1394.32	-392.584	4089.1	12290	13418.8	40826.5	inf
1245	1	-1775.88	-1403.99	-371.891	836.192	3607.82	4012.59	29766.7	inf
1246	0	-1783.15	-1391.87	-391.28	3424.19	11137.9	12160.9	30743.7	inf
1247	1	-1775.78	-1406.5	-369.278	631.498	3534.87	3931.46	29164.8	inf
1248	0	-1787.13	-1394.98	-392.152	4744.64	11395.7	12652.9	30743.7	inf
1249	1	-1788.21	-1402.93	-385.278	974.834	5456.73	6068.93	45021.3	inf
1250	0	-1788.2	-1395.51	-392.69	5492.61	11395.7	12652.9	30743.7	inf
1251	1	-1792.28	-1398.64	-393.637	974.834	3825.77	6068.93	45021.3	inf
1252	0	-1787.06	-1394.94	-392.124	5492.61	11515.2	12469.4	30743.7	inf
1253	1	-1801.59	-1401.31	-400.276	2245.6	4992.16	12067.3	45021.3	inf
1254	0	-1794.12	-1396.7	-397.419	3845.55	12105.7	13670.3	26395.9	inf
1255	1	-1799.3	-1399.76	-399.535	2703.92	4626.15	13877.2	41184	inf
1256	0	-1795.93	-1397.11	-398.817	4143.37	11980.1	13670.3	49082.2	inf
1257	1	-1795.58	-1399.14	-396.441	2664.17	5103.59	16418.6	32309.1	inf
1258	0	-1796.65	-1397.85	-398.799	4167.73	11980.1	13674.6	50974.2	inf
1259	1	-1799.45	-1400.63	-398.82	3003.31	7259.68	14879.5	37273.1	inf
1260	0	-1790.82	-1397.77	-393.05	6006.58	9242.21	10546.1	33136.5	inf
1261	1	-1805.12	-1404.78	-400.344	3368.23	7190.89	18411.4	44623.1	inf
1262	0	-1790.32	-1401.92	-388.398	5949.75	9367.22	9934.91	33584.7	inf
1263	1	-1810.89	-1405.92	-404.969	4228.5	12255.8	18778.1	33899.7	inf
1264	0	-1788.57	-1400.44	-388.122	4537.03	9517.23	10566.8	28791.2	inf
1265	1	-1817.51	-1411.9	-405.607	7084.17	15476.3	19294.1	41253.6	inf
1266	0	-1786.83	-1397.81	-389.027	3106.35	7914.23	9962.97	21900.9	inf
1267	1	-1829.68	-1418.62	-411.063	9438.18	16203.8	22067.4	46970.8	inf
1268	0	-1790.97	-1397.45	-393.524	4434.27	9857.3	11760.9	42972.9	inf
1269	1	-1820.01	-1411.22	-408.785	10086.3	15451.4	34520.1	47878.1	inf
1270	0	-1785.19	-1396.72	-388.469	2640.46	7718.63	9680.53	38512.2	inf
1271	1	-1815.22	-1408.11	-407.112	8764.77	10072.2	19550.7	34788.4	inf
1272	0	-1789.27	-1404.99	-384.285	3000.67	7718.63	9626.14	38295.8	inf
1273	1	-1818.53	-1410.66	-407.868	6790.93	13144.1	21989.8	36648.3	inf
1274	0	-1792.8	-1402.13	-390.67	2319.5	7392.38	10480	38295.8	inf
1275	1	-1810.49	-1407	-403.49	4910.36	12271.2	18752.7	39409.3	inf
1276	0	-1784.59	-1399.79	-384.805	2845.97	6762.05	10119.3	38295.8	inf
1277	1	-1807.95	-1408.42	-399.531	2907.28	8606.02	12523.9	40823.9	inf
1278	0	-1790.72	-1402.95	-387.774	2544.98	5167.93	10119.3	38295.8	inf
1279	1	-1811.7	-1409.06	-402.638	3750.04	10588.5	15051.6	48561.2	inf
1280	0	-1787.47	-1398.83	-388.643	2716.67	5104.09	9923.99	37822.7	inf
1281	1	-1821.4	-1413.75	-407.655	2854.22	8746.25	15051.6	44510.7	inf
1282	0	-1796.62	-1400.8	-395.812	3896.99	5874.06	15847.9	38061.2	inf
1283	1	-1819.72	-1411.38	-408.338	4252.08	5515.36	19848.4	39407.4	inf
1284	0	-1785.81	-1400.76	-385.051	4778.1	5172.5	10457	38061.2	inf
1285	1	-1814.95	-1413.89	-401.057	3253.02	4991.98	13892.1	61412.5	inf
1286	0	-1793.74	-1404.12	-389.625	5503	5957.24	18797.4	44845.7	inf
1287	1	-1816.11	-1411.06	-405.043	4326.75	7781.07	13892.1	55406.6	inf
1288	0	-1791.59	-1401.78	-389.81	5503	5957.24	15567.6	47968.3	inf
1289	1	-1813.4	-1407.61	-405.786	3528.8	8283.53	22913.8	51656.7	inf
1290	0	-1791.05	-1394.98	-396.079	4364.47	6019.38	14391	45313.5	inf
1291	1	-1806.86	-1406.1	-400.759	4263.45	7521.85	17187.3	40952.6	inf
1292	0	-1793.82	-1395.22	-398.601	4988.19	6609.57	14066.7	52829.8	inf
1293	1	-1802.7	-1404.66	-398.036	3093.1	5697.6	12729.1	24305.8	inf
1294	0	-1795.64	-1393.8	-401.84	5691.7	7523.9	14192.6	56742.2	inf
1295	1	-1793.8	-1407.39	-386.41	2455.86	3422.46	13286.7	20411.9	inf
1296	0	-1796.18	-1393.7	-402.48	5729.1	7905.74	12908.5	54156.3	inf
1297	1	-1805.96	-1407.44	-398.514	3207.53	5881.86	23740	36126.2	inf
1298	0	-1790.69	-1397.46	-393.231	4824.78	6263.73	7988.64	43847.4	inf
1299	1	-1802.69	-1406.41	-396.286	2969.6	6511.7	22360.8	33733.1	inf
1300	0	-1796.66	-1395.57	-401.094	3935.2	7456.35	11315.5	58108.8	inf
1301	1	-1812.11	-1413.19	-398.916	3707.91	7652.86	21540.2	33733.1	inf
1302	0	-1800.05	-1397.11	-402.938	4824.78	7083.83	11661.8	56797.8	inf
1303	1	-1804.02	-1408.06	-395.956	3295.89	5772.99	15681.2	29369.5	inf
1304	0	-1787.11	-1391.91	-395.197	3489.01	6411.25	8636.04	35759.6	inf
1305	1	-1808.94	-1409.07	-399.864	3943.01	6735.6	15112.6	30106.4	inf
1306	0	-1785.94	-1391.22	-394.722	3418.48	6277.33	8876.07	33946.9	inf
1307	1	-1803.14	-1408.8	-394.34	3931.41	5254.27	19062.5	33170.8	inf
1308	0	-1791.15	-1394.89	-396.263	2845.95	6434.81	8876.07	32481.8	inf
1309	1	-1806.1	-1416.78	-389.318	3348.19	4363.82	15832	28022.4	inf
1310	0	-1798.03	-1395.12	-402.914	5841.21	9392.74	12761.7	55502.1	inf
1311	1	-1805.37	-1413.91	-391.466	2743.71	4277.87	16506.6	28022.4	inf
1312	0	-1790.7	-1396.03	-394.666	3664.26	4747	8779.99	38767.9	inf
1313	1	-1810.11	-1414.51	-395.605	3878.16	5645.08	17465.9	31197.6	inf
1314	0	-1796.77	-1396.37	-400.396	5078.56	7891.27	11500.9	78199	inf
1315	1	-1803.71	-1405.42	-398.287	4584.4	7871.87	14089.2	25523.6	inf
1316	0	-1799.65	-1395.49	-404.157	6333.35	10461.9	16686.8	81066.8	inf
1317	1	-1814.96	-1407.28	-407.687	5271.84	9418.51	17089.3	31005.3	inf
1318	0	-1796.38	-1390.49	-405.886	4596.5	7852.19	16686.8	46488	inf
1319	1	-1811.87	-1407.18	-404.69	6969.53	14846.6	18479.5	34809.5	inf
1320	0	-1793.15	-1390.93	-402.224	5076.27	6607.65	16686.8	39108.8	inf
1321	1	-1816.46	-1410.29	-406.175	6480.81	13195.7	18592	34809.5	inf
1322	0	-1789.9	-1392.02	-397.881	3856.81	5329.54	13688	39108.8	inf
1323	1	-1812.27	-1410.91	-401.365	4538.14	12602.2	16762.3	31075.8	inf
1324	0	-1786.37	-1393.35	-393.02	4268.8	5255.57	8902.94	32321.7	inf
1325	1	-1806.88	-1409.55	-397.324	3107.04	7148.43	13849.8	25346.1	inf
1326	0	-1789	-1396.08	-392.921	3382.18	4608.8	8368.73	22410.1	inf
1327	1	-1812.58	-1410.27	-402.303	3278.36	9279.05	17168.2	32874.3	inf
1328	0	-1786.27	-1396.04	-390.235	3485.88	4608.8	10456.4	22149.6	inf
1329	1	-1810.99	-1408.28	-402.716	3042.49	8093.09	20362.8	27342	inf
1330	0	-1778.14	-1392.2	-385.937	3857.87	4861.81	8852.16	16127.3	inf
1331	1	-1813.23	-1408.78	-404.453	3428.73	11814.5	20362.8	27342	inf
1332	0	-1779.17	-1391.55	-387.611	2721.55	5347.36	8922.96	17032.1	inf
1333	1	-1818.27	-1411.95	-406.315	5812.52	11814.5	17582.7	33991.1	inf
