Iteration	Posterior	Likelihood	Prior	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]
360	-1784.51	-1390.9	-393.611	227646	93786.9	268027	59985.8	80957.6	492555
361	-1788.9	-1393.34	-395.562	227646	97549.5	372829	54690.1	132079	440893
362	-1792.45	-1393.85	-398.604	227646	97549.5	372829	62848.5	113719	471586
363	-1794.47	-1398.9	-395.574	319435	97549.5	416037	48902.4	152498	362940
364	-1797.17	-1397.31	-399.855	399848	87409.9	392480	63180.7	103976	290060
365	-1793.85	-1397.53	-396.316	532126	107643	392480	53336.2	134939	272432
366	-1796.15	-1397.1	-399.05	688985	107643	392480	48709.4	174264	263394
367	-1789.34	-1395.8	-393.541	691324	130148	392480	48709.4	166769	400076
368	-1799.01	-1399.97	-399.045	905947	154777	352772	45517.4	166769	316721
369	-1801.29	-1399.09	-402.199	905947	149718	398186	37000.6	162748	448378
370	-1794.2	-1398.73	-395.464	872199	268464	405044	27451.9	164273	521580
371	-1795.37	-1400.9	-394.47	551654	268464	398890	30718.9	177444	501341
372	-1804.16	-1401.31	-402.854	446108	196877	539737	29693.2	218823	501341
373	-1791.78	-1398.59	-393.195	371426	153390	536054	17545.4	177489	562646
374	-1797.12	-1398.47	-398.652	245173	153390	472536	16807.1	177489	927088
375	-1792.19	-1403.44	-388.748	226990	116657	498125	22003	177489	927088
376	-1785.78	-1400.12	-385.661	223108	97974.5	498125	22078	193601	872233
377	-1792.76	-1401.82	-390.939	223108	101182	529537	16182.3	193601	882989
378	-1788.3	-1401.8	-386.505	167833	106773	425927	17491.3	229087	590323
379	-1786.51	-1401.11	-385.404	211204	124890	257495	12401	185676	590323
380	-1784.92	-1400.24	-384.672	283021	91953.6	191317	14821.2	265967	827854
381	-1800.56	-1407.94	-392.624	283021	101479	138554	16230.9	343713	895678
382	-1786.88	-1400.15	-386.733	271015	92308.2	138554	15077.1	295900	895678
383	-1789.46	-1398.34	-391.125	270918	74470.1	97588.7	13761.3	271779	971358
384	-1775.94	-1397.1	-378.839	376730	74470.1	83143.4	13761.3	269150	971358
385	-1776.8	-1399.05	-377.754	376730	88883	83143.4	12200.3	236083	836263
386	-1780.78	-1400.9	-379.875	406418	81366.1	139554	9007.58	236083	809207
387	-1781.15	-1398.7	-382.452	406418	81366.1	189159	9007.58	259926	722112
388	-1784.45	-1393.8	-390.655	379366	115060	495840	9007.58	278178	754387
389	-1783.91	-1396.07	-387.841	285413	115060	516602	9628.5	322273	754387
390	-1782.17	-1394.61	-387.56	257484	188927	435644	6878.07	246034	754387
391	-1771.51	-1390.79	-380.724	295762	91737.4	339656	5112.45	156835	654810
392	-1772.56	-1390.22	-382.337	295762	114219	339656	4284.93	126576	601788
393	-1777.92	-1394.96	-382.96	295762	376749	425724	3623.61	92400.4	779203
394	-1780.62	-1392.77	-387.847	295762	376749	344839	4624.59	137763	804388
395	-1785.42	-1395.15	-390.274	266204	272930	455864	3978.47	121904	787738
396	-1787.21	-1395.02	-392.196	315803	272930	915809	5220.86	120594	725558
397	-1782.61	-1393.41	-389.2	357469	244716	947036	4651.34	110514	629070
398	-1781.9	-1394.64	-387.268	366811	169604	947036	6292.45	170314	503659
399	-1786.83	-1393.79	-393.035	478638	178370	850770	6292.45	125605	503659
400	-1780.13	-1392.78	-387.349	248250	178370	849165	5351.83	125605	614295
401	-1782.12	-1393.56	-388.555	117692	266135	541877	7514.21	117523	614295
402	-1778.79	-1392	-386.782	119811	232885	541877	7514.21	105157	997165
403	-1779.09	-1391.12	-387.976	94463.9	373087	378204	7895.5	115940	997165
404	-1771.36	-1390.82	-380.538	92635.6	247609	378204	6429.11	135830	885408
405	-1773.75	-1390.42	-383.328	92635.6	159609	680258	5619.6	131994	301094
406	-1781.48	-1395.47	-386.005	126191	159609	843327	5695.74	115339	367719
407	-1768.18	-1393.34	-374.836	126191	75446.7	587011	5695.74	162957	350732
408	-1771.88	-1394.71	-377.17	126191	61699.5	704074	5695.74	185327	664680
409	-1770.93	-1394.13	-376.808	93379	36077.3	294802	5740.46	424594	935375
410	-1775.6	-1396.25	-379.353	90705.6	36077.3	294802	5740.46	260107	436711
411	-1766.93	-1391.99	-374.94	90705.6	36077.3	393710	5740.46	156248	448405
412	-1770.7	-1390.17	-380.525	177425	83520	494019	5740.46	190315	591805
413	-1771.13	-1390.25	-380.881	165272	126132	351316	5740.46	132117	419310
414	-1770.53	-1392.81	-377.715	303584	80471.4	351316	10692.8	129104	271007
415	-1772.16	-1390.79	-381.366	211235	80471.4	214636	14002.3	204919	218565
416	-1774.84	-1394.02	-380.821	172625	69543.8	282318	10895.9	121321	218565
417	-1774.43	-1393.3	-381.131	190312	100863	489898	10956.5	88637.7	373877
418	-1782.86	-1394.83	-388.031	190312	128303	489898	14651.1	86437.6	342930
419	-1776.81	-1393.08	-383.733	190312	128303	481494	14651.1	66153.3	342930
420	-1778.13	-1393.68	-384.45	267518	171789	420278	8944.3	56574	246377
421	-1773.07	-1393.08	-379.995	162293	186081	275939	8944.3	78287.8	252610
422	-1778.53	-1395.64	-382.889	127246	97517.1	450573	10296	54318.9	328423
423	-1779.34	-1394.77	-384.569	156680	97517.1	365399	10296	68308.7	328423
424	-1779.63	-1393.3	-386.329	220700	102117	365399	15869.6	68308.7	295018
425	-1778.11	-1394.47	-383.641	93891	160556	196710	15869.6	79511.2	295018
426	-1780.29	-1395.13	-385.16	84011.8	595020	190162	24683.6	95939.7	839750
427	-1780.65	-1395.01	-385.646	104002	595020	162675	24683.6	225575	839750
428	-1779.05	-1395.15	-383.898	67881.2	595020	162675	13445	95004.1	549665
429	-1779.31	-1393.35	-385.958	67881.2	926767	283896	7682.9	95004.1	549665
430	-1772.83	-1388.62	-384.209	65263.1	926767	292517	8901.41	95004.1	931366
431	-1771.86	-1389.47	-382.388	58380.3	666040	247097	18941.7	73524.9	931366
432	-1788.17	-1392.74	-395.437	36326.1	666040	122745	18941.7	55483.9	776758
433	-1791.41	-1396.89	-394.517	51275.7	408661	182447	19556.5	55483.9	776758
434	-1786.31	-1395.29	-391.022	96049.5	357760	248620	49701.7	86008.5	776758
435	-1795.1	-1397.02	-398.077	119383	558624	248620	85184.2	70855.8	776758
436	-1800.39	-1397.93	-402.453	119383	688594	812146	85184.2	110694	520607
437	-1801.76	-1395.7	-406.054	216057	628584	551324	85184.2	203268	845197
438	-1795.62	-1393.65	-401.971	167970	628584	473432	76512.7	203268	578482
439	-1793.37	-1393.36	-400.01	167970	628584	275304	128673	246531	400312
440	-1786.27	-1391.31	-394.964	132881	402380	204014	141576	133446	385985
441	-1805.56	-1399.75	-405.812	260867	307531	132689	120549	180726	385985
442	-1800.02	-1396.97	-403.052	329290	609623	132689	177282	101065	385985
443	-1800.41	-1395.33	-405.084	416201	981678	132689	169714	174611	250474
444	-1789.8	-1391.87	-397.928	436653	981678	132689	67126	73776.5	292855
445	-1792.26	-1393.32	-398.936	273141	528237	132689	67126	73776.5	376845
446	-1788.82	-1390.64	-398.183	273141	528237	256738	67126	92787.1	376845
447	-1796.03	-1396.07	-399.967	273141	567883	290395	182973	58314	474100
448	-1804.79	-1396.01	-408.774	323686	567883	187635	608315	84626.1	756799
449	-1797.81	-1395.84	-401.978	323686	723701	208060	433037	103574	756799
450	-1804.44	-1395.5	-408.937	439037	966038	364325	289304	150071	757972
451	-1804.74	-1394.36	-410.378	582984	961499	443406	304656	190385	548063
452	-1800.82	-1392.92	-407.903	695395	930015	683176	214440	120909	548063
453	-1804.89	-1395.04	-409.847	695395	923969	683176	76115.3	66242.7	295843
454	-1807.96	-1398.87	-409.09	937870	230439	810725	76115.3	129994	151728
455	-1803.87	-1397.7	-406.172	923983	230439	639738	76115.3	96253.6	128473
456	-1798.11	-1396.61	-401.501	948527	402188	639738	52108.9	98045.4	128473
457	-1794.27	-1392.48	-401.786	534369	218228	639738	52108.9	111443	224314
458	-1794.65	-1395.02	-399.635	761980	217142	208431	79863.4	140499	224314
459	-1795.94	-1394.22	-401.716	670272	177177	166781	95760.7	170219	311814
460	-1789.78	-1396.33	-393.451	540048	106858	213115	80768.8	163880	187721
461	-1789.32	-1397.17	-392.15	397404	56154.5	213115	61743.7	175853	108632
462	-1792.47	-1396.92	-395.556	379341	101607	337715	115413	175853	180494
463	-1789.63	-1396.81	-392.821	255004	92275	337715	77932	80659.7	251204
464	-1793.83	-1393.48	-400.353	463636	111256	463255	168502	155099	382962
465	-1799.75	-1395.15	-404.598	471901	242051	373882	278983	241628	485061
466	-1799.38	-1393.11	-406.272	471901	354407	387715	278983	264781	487803
467	-1803.14	-1398.48	-404.661	931189	204620	336607	201699	223019	907859
468	-1803.75	-1395.45	-408.296	931189	343968	336607	262848	186034	907859
469	-1808.53	-1397.63	-410.898	816920	372383	336607	178592	284845	878863
470	-1800.27	-1394	-406.263	670692	372383	175312	224777	113438	947907
471	-1801.05	-1393.41	-407.64	670692	372383	286550	224777	155222	947907
472	-1796.77	-1389.89	-406.88	963150	617786	351770	308960	65708	947907
473	-1800.23	-1391.81	-408.42	963150	835566	351770	268655	76679.9	947907
474	-1808.02	-1397.26	-410.763	579401	525011	278457	341508	131837	947907
475	-1812.63	-1403.06	-409.567	579401	352598	243083	331414	179079	947907
476	-1801.58	-1399.67	-401.911	392406	163407	243083	237667	179079	947907
477	-1804.23	-1401.45	-402.786	330329	163407	243083	221441	186512	947907
478	-1794.81	-1395.53	-399.284	366322	339016	99828.2	155383	152165	703271
479	-1790.82	-1397.26	-393.562	437256	301076	155532	60516.6	72632.4	579471
480	-1790.27	-1393.4	-396.873	448360	194479	196702	100203	72632.4	566969
481	-1789.34	-1395.65	-393.688	738207	202521	161412	100203	86836.3	536412
482	-1787.28	-1397	-390.283	761574	202521	95865.5	62699.2	119779	624780
483	-1784.3	-1393.98	-390.317	967022	202521	90209.2	68600.5	134544	727742
484	-1798.14	-1399.92	-398.224	967022	161586	53129.5	50442.7	222777	658037
485	-1798.46	-1400.49	-397.97	775548	198182	53129.5	61161.6	375598	658037
486	-1795.95	-1396.69	-399.266	923882	118188	60208.7	28487.2	306354	658037
487	-1794.97	-1392.36	-402.613	299743	103085	140885	39736.1	455375	789507
488	-1787.97	-1393.55	-394.42	389364	82707.4	140885	43343.8	512395	236262
489	-1794.23	-1393.27	-400.952	434931	112385	312984	58705.7	512395	236262
490	-1796.65	-1393.57	-403.08	781250	161721	160582	58705.7	421755	218031
491	-1800.81	-1398.23	-402.579	684435	161721	182966	66000.4	421755	218031
492	-1801.15	-1397.51	-403.639	684435	161721	267281	169178	284361	499196
493	-1798.14	-1396.35	-401.789	419888	194409	267281	198309	446662	341072
494	-1787.81	-1394.26	-393.555	302665	93162.1	261222	62971.9	329110	345698
495	-1795.75	-1397.25	-398.501	160679	59502.7	353490	53190.6	285035	345698
496	-1792.61	-1395.61	-396.997	196670	58988.7	756273	53190.6	204697	215578
497	-1783.56	-1391.78	-391.783	196670	36822.4	331991	53190.6	204697	189271
498	-1788.3	-1395.65	-392.648	196670	23560	300553	57042.1	241534	180883
499	-1790.2	-1397.01	-393.192	323520	19719	300486	121407	226231	354152
500	-1788.34	-1395.17	-393.172	473203	16148.4	399666	222464	230562	354152
501	-1784.9	-1396.17	-388.732	433454	15900.6	196254	222464	187706	154144
502	-1783.48	-1397.65	-385.831	243325	30433.2	196254	129250	158249	148524
503	-1783.46	-1395.73	-387.727	278444	29368.2	196254	116413	129988	148614
504	-1790.1	-1396.03	-394.079	498356	70737.4	261648	136535	205966	282430
505	-1789.25	-1393.02	-396.23	569931	66692.8	648476	113336	205966	233797
506	-1803.23	-1399.03	-404.197	569931	153696	648476	77862	206394	260396
507	-1805.69	-1399.18	-406.513	693476	165206	704174	80565.3	60371.4	485943
508	-1801.38	-1396.79	-404.597	690829	306668	308166	80565.3	152729	485943
509	-1805.35	-1401.59	-403.758	493222	306668	183085	80565.3	237339	424335
510	-1809.18	-1403.28	-405.904	740285	306668	254250	89879.8	104673	650490
511	-1803.23	-1401.52	-401.71	740285	306668	254250	89973	71070.8	621149
512	-1804.54	-1401.45	-403.091	580482	356639	206810	89973	71070.8	302669
513	-1796.7	-1404.06	-392.638	390244	411551	72055.3	89973	71070.8	262104
514	-1794.32	-1400.45	-393.872	315989	98222.5	85743.7	192726	36185	453935
515	-1801.07	-1400.27	-400.806	315989	98222.5	116730	90267.7	86240.1	651565
516	-1796.02	-1398.95	-397.069	315989	199032	148147	72489.6	150195	651565
517	-1800.68	-1399.28	-401.397	315989	186813	100424	285401	385201	360759
518	-1799.05	-1399.75	-399.298	256652	385592	186162	285401	83885.7	275740
519	-1806.65	-1402.48	-404.169	256652	459829	181297	291006	83885.7	196301
520	-1799.56	-1396.5	-403.066	286358	648424	183082	291006	155384	196301
521	-1799.46	-1397.73	-401.738	163156	648424	373911	290086	155384	293195
522	-1803.12	-1401.02	-402.101	264445	696041	263734	290086	97550.4	217737
523	-1804.9	-1399.45	-405.448	122019	349766	271980	290086	97550.4	168910
524	-1802.79	-1400.79	-401.999	142119	349766	268738	275543	97550.4	527103
525	-1798.53	-1399.6	-398.929	120734	315279	131046	275543	56107.4	527103
526	-1806.9	-1403.77	-403.133	114461	585990	220097	181702	56107.4	327082
527	-1797.12	-1396.43	-400.698	240393	350907	265759	294108	77830.9	652625
528	-1797.18	-1396.14	-401.037	240393	350907	331270	194015	56179.8	652896
529	-1796.33	-1393.79	-402.539	373174	182155	203844	316197	107975	652896
530	-1791.66	-1391.79	-399.868	663966	117493	203844	316197	63399.1	694677
531	-1792.82	-1390.54	-402.278	663966	462434	203844	377317	96415	385750
532	-1799.23	-1393.16	-406.07	873775	288755	221915	377317	52753.5	311923
533	-1805.38	-1400.42	-404.96	873775	294534	181018	377317	48294.2	491614
534	-1798.55	-1394.41	-404.144	873775	322804	129321	296407	41862.3	510188
535	-1799.74	-1398.28	-401.461	430181	322804	90968.6	253503	31108.9	512836
536	-1801.26	-1394.92	-406.344	430181	278400	131623	295179	31108.9	434263
537	-1789.55	-1397.16	-392.382	753037	146438	55061.9	304528	31108.9	262121
538	-1788.63	-1394.3	-394.328	753037	228175	62654.4	304528	47276.4	262121
539	-1790.5	-1391.85	-398.647	662685	228175	62654.4	227112	47276.4	388224
540	-1788.93	-1390.24	-398.689	534327	228175	131373	414261	47276.4	388224
541	-1791.66	-1396.68	-394.982	534327	118857	131373	169524	66090	388224
542	-1796.02	-1397.08	-398.937	529671	153506	131373	257697	97157.9	388224
543	-1795.76	-1393.9	-401.868	221620	153506	102920	257697	73215	222693
544	-1790.88	-1391.39	-399.498	270028	165724	94041.7	172328	73215	222693
545	-1783.04	-1391.19	-391.855	153985	292016	51713.4	153731	172574	222693
546	-1782.88	-1391.44	-391.443	44109.4	292016	113020	153731	136029	172732
547	-1780.12	-1388.51	-391.603	44109.4	270585	81939.6	152858	114372	134538
548	-1786.47	-1392.48	-393.991	44109.4	353426	204120	275594	143212	134538
549	-1795.44	-1394.23	-401.2	35601.3	701151	219304	275594	630174	306178
550	-1793.02	-1394.05	-398.96	40944.7	639849	315521	275594	630174	392096
551	-1793.77	-1393.6	-400.164	69176.9	511648	203698	194292	484973	901241
552	-1783.47	-1390.35	-393.114	69176.9	328334	203698	85027.8	130270	901241
553	-1784.28	-1391.8	-392.478	69176.9	257076	122415	74524.3	107052	873549
554	-1794.16	-1395.13	-399.026	162009	257076	122415	74524.3	155642	964314
555	-1784.37	-1395.22	-389.151	66005.1	257076	90334.1	74524.3	155642	546275
556	-1781.37	-1395.33	-386.042	154332	371551	84136.9	74524.3	24435	546275
557	-1791.39	-1396.1	-395.283	166328	254856	275808	74524.3	50818.8	751672
558	-1796.47	-1395.73	-400.748	395033	532610	275808	126985	70428.6	323006
559	-1796.97	-1395.53	-401.441	180982	350694	275808	165279	78930.6	537324
560	-1794.91	-1392.11	-402.807	105307	314847	275808	320663	141917	294507
561	-1791.54	-1389.56	-401.981	96979.3	199675	454229	320663	78272.7	562385
562	-1787.6	-1390.76	-396.836	96979.3	243234	473416	131417	134296	248874
563	-1788.52	-1391.14	-397.379	427809	519091	107602	149674	70602.1	402149
564	-1791.72	-1394.81	-396.903	169814	519091	70734.7	114831	70602.1	528780
565	-1779.51	-1392	-387.502	60338.8	519091	121285	111049	74673.8	561233
566	-1779.97	-1392.12	-387.85	35070.7	550313	85055	42681.8	39495.7	546979
567	-1778.68	-1392.83	-385.853	35070.7	294911	89515.7	94892.9	96391.4	898361
568	-1780.82	-1393.7	-387.119	117619	294911	89515.7	94892.9	49894.7	524400
569	-1778.95	-1394.71	-384.244	36126.3	715585	89515.7	60744.2	80075.9	303160
570	-1784.7	-1395.71	-388.992	66025.7	715585	220036	107723	92423.2	732489
571	-1785.33	-1395.03	-390.294	64308.1	715585	72753.4	107723	119969	930943
572	-1791.01	-1396.07	-394.946	68537.8	455033	134732	109133	101370	246916
573	-1782.35	-1391.58	-390.773	68974.1	455033	75624.5	286945	106543	300562
574	-1782.36	-1391.46	-390.894	53895.4	455033	105563	291134	106543	300562
575	-1781.68	-1393.48	-388.192	44781.4	455033	82390.6	221339	133687	300562
576	-1780.36	-1391.48	-388.887	26142.6	455033	21426.9	221339	94840.5	513169
577	-1775.71	-1393.71	-381.994	17644.8	292071	21426.9	235792	151430	434339
578	-1772.76	-1392.64	-380.127	20594.6	292071	21426.9	101377	132017	438028
579	-1770.91	-1392.27	-378.635	53132.2	287138	27858.9	101377	128109	201713
580	-1778.78	-1392.31	-386.465	90064.9	136832	27858.9	121318	184341	520662
581	-1770.39	-1390.82	-379.562	89730	136832	42368.6	74960.9	223754	668490
582	-1773.07	-1392.29	-380.786	85173.4	138607	41118.4	74960.9	94664.9	668490
583	-1777.15	-1400.29	-376.865	119439	234092	39621.2	74960.9	94664.9	668490
584	-1775.79	-1395.63	-380.153	128491	62245.8	39621.2	74960.9	40888.7	549424
585	-1781.74	-1394.64	-387.098	128491	343678	17779.6	91334.4	22179.5	214366
586	-1781.68	-1394.91	-386.772	164579	378404	17779.6	124036	22179.5	240509
587	-1780.48	-1398.14	-382.345	164579	380769	14643.2	183293	27533	338016
588	-1786.65	-1400.26	-386.392	114565	380769	32193	252855	27533	373424
589	-1782.09	-1396.62	-385.477	114565	149560	16417.7	252855	53465.6	414952
590	-1778.93	-1397.65	-381.28	221922	103484	39231	97778.5	42922.1	414952
591	-1781.12	-1395.37	-385.746	196779	103484	46325.3	97778.5	41830.6	579288
592	-1783.84	-1394.74	-389.102	196779	62417.4	43230	314770	33500.4	641029
593	-1784.77	-1395.95	-388.824	276121	111820	28842.1	314770	81194.2	544166
594	-1789.56	-1399.94	-389.618	329011	126682	20924.9	139455	89179.7	833936
595	-1786.7	-1395.81	-390.887	273371	295192	20924.9	133055	33163.4	833936
596	-1781.91	-1395.95	-385.959	239446	413524	14368.2	133055	33163.4	841253
597	-1781.49	-1393.19	-388.304	237497	413524	34770.5	133055	60300.1	458233
598	-1780.59	-1393.36	-387.236	138711	413524	23415.2	133055	179954	621483
599	-1781.7	-1396.86	-384.838	116764	280196	29776.6	105534	103499	352899
600	-1779.56	-1396.15	-383.407	167050	240552	20187.8	105534	67217.3	259666
601	-1780.31	-1393.99	-386.318	167050	191000	20187.8	342303	67217.3	259666
602	-1783.78	-1394.39	-389.396	150934	173145	21385.9	342303	67217.3	259666
603	-1783.69	-1395.76	-387.929	150934	173145	21385.9	158578	67217.3	476627
604	-1795.35	-1397.41	-397.935	220624	584433	30956.3	158578	144839	706133
605	-1783.5	-1397.64	-385.858	187740	405862	30956.3	158578	36433.3	536298
606	-1782.96	-1391.95	-391.013	187740	156384	30956.3	568685	62749.1	769906
607	-1794.54	-1393.89	-400.648	299011	156384	30956.3	753201	98613.4	769906
608	-1794.75	-1395.22	-399.529	299011	156384	30956.3	339626	63059.2	769906
609	-1782.4	-1392.75	-389.651	291252	229905	16047.9	134897	212520	413197
610	-1778.56	-1396.85	-381.704	199892	112888	15046.9	111105	153762	413197
611	-1805.06	-1402	-403.063	261777	112888	15046.9	259437	329318	413197
612	-1794.8	-1394.14	-400.662	473555	134339	19314.7	328457	329318	37078.4
