Iteration	Posterior	Likelihood	Prior	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]
1883	-1802.22	-1403.46	-398.761	436007	405819	355773	99025.1	116311	55992.4
1884	-1798.97	-1403.32	-395.646	436007	405819	126668	73776.1	116311	111427
1885	-1802.82	-1404.27	-398.549	183281	301465	200511	95459.1	116311	111427
1886	-1801.88	-1403.98	-397.901	183281	146361	282102	178388	116311	92562.2
1887	-1813.16	-1406.97	-406.188	183281	144381	322285	308953	116311	92562.2
1888	-1807.63	-1409.17	-398.464	412402	144381	322285	141111	116311	306898
1889	-1812.75	-1409.07	-403.677	412402	144381	322285	141111	90497.1	48110.2
1890	-1805.15	-1406.06	-399.097	412402	144381	201052	141111	180437	541038
1891	-1810.74	-1410.75	-399.991	412402	99606.9	226840	141111	180437	107636
1892	-1808.22	-1405.73	-402.488	412402	99606.9	297677	246499	382123	110004
1893	-1795.03	-1405.14	-389.894	412402	22015.9	49868.8	258455	171615	715969
1894	-1792.38	-1405.18	-387.198	255938	16731.3	49848.6	258455	136488	282152
1895	-1796.45	-1403.2	-393.25	371045	93274	49848.6	124362	158224	517490
1896	-1796.9	-1400.33	-396.578	229699	271344	267360	124362	158224	343921
1897	-1807.14	-1407.45	-399.695	229699	64960.1	205257	697539	158224	343921
1898	-1807.4	-1408.51	-398.889	142883	146197	205257	144344	158224	81105.9
1899	-1806.44	-1403.34	-403.094	314151	323094	205257	144344	226698	81105.9
1900	-1804.77	-1403.93	-400.848	129225	364872	205257	144344	203626	66258.1
1901	-1809.01	-1407.11	-401.903	125209	334375	205257	144344	148847	887601
1902	-1811.3	-1407.09	-404.207	125209	170224	205257	64099.1	49215.4	588992
1903	-1794.1	-1412	-382.094	125209	219997	97638.8	64099.1	49215.4	325791
1904	-1803.82	-1410.27	-393.553	140008	219997	97638.8	64099.1	49215.4	600400
1905	-1805.47	-1411.74	-393.736	140008	219997	125279	64497.1	69392.6	138073
1906	-1806.6	-1409.61	-396.984	140008	219997	125279	117840	143822	433354
1907	-1801.02	-1406.38	-394.637	127469	219997	125279	147452	143822	432041
1908	-1808.96	-1408.49	-400.467	127469	219997	349398	147452	143822	432041
1909	-1815.94	-1411.69	-404.248	374379	118202	278635	147452	143822	525445
1910	-1817.8	-1414.49	-403.303	374379	402776	278635	147452	143822	525445
1911	-1816.39	-1410.48	-405.915	374379	514914	361908	147452	143822	498665
1912	-1816.82	-1410.22	-406.6	374379	504263	65808.4	47028.4	123475	498665
1913	-1802.04	-1408.64	-393.404	308707	504263	37759.5	47028.4	145975	498665
1914	-1795.15	-1406.05	-389.102	142355	504263	37759.5	47028.4	73027.6	441240
1915	-1795.34	-1407.26	-388.076	142355	273315	37759.5	62815.5	73027.6	148085
1916	-1794.25	-1406.36	-387.892	74368.8	663333	37759.5	62815.5	73027.6	176925
1917	-1795.5	-1407.56	-387.948	59647.2	269468	152264	68139.4	58166.4	316882
1918	-1793.54	-1408.63	-384.904	59647.2	140856	151302	68139.4	63991.9	316882
1919	-1796.17	-1409.66	-386.518	59647.2	140856	551202	22869.2	63991.9	316882
1920	-1797.56	-1406.71	-390.847	107625	140856	312704	22869.2	173120	316882
1921	-1801.08	-1405.09	-395.994	107625	155258	312704	27892.4	434157	724725
1922	-1807.36	-1406.62	-400.74	510965	592680	312704	57203.1	74419.8	925285
1923	-1803.6	-1403.31	-400.292	510965	592680	312704	57203.1	74419.8	925285
1924	-1796.38	-1401.31	-395.069	219856	127058	279150	12712.4	74419.8	251595
1925	-1797.31	-1403.66	-393.655	219856	144362	340772	12712.4	174015	251595
1926	-1796.89	-1403.91	-392.983	219856	144362	304521	15338.6	164041	242645
1927	-1801.88	-1403.83	-398.051	219856	510504	809735	44566.3	230778	215759
1928	-1800.12	-1402.39	-397.728	219856	168192	809735	44566.3	230778	679429
1929	-1798.33	-1402.94	-395.39	218587	168192	246491	44566.3	200587	679429
1930	-1798.84	-1404.01	-394.826	111991	124024	246491	44566.3	200587	889402
1931	-1792.06	-1405.01	-387.054	111991	61516	246491	51805.3	200587	889402
1932	-1792.22	-1402.02	-390.204	111991	45091.5	286014	51805.3	244245	889402
1933	-1789.6	-1402.4	-387.192	182701	45091.5	479597	51805.3	89453.6	889402
1934	-1790.07	-1400.54	-389.527	182701	16478.7	479597	51805.3	137038	396868
1935	-1795.13	-1401.34	-393.794	182701	16478.7	479597	51805.3	423856	396868
1936	-1792.84	-1405.58	-387.262	618384	71423	520095	10224.1	99893	396868
1937	-1796.43	-1409.04	-387.393	138180	71423	520095	38650	69321.7	789811
1938	-1803.61	-1411.22	-392.396	138180	57379.6	879492	59219.5	113079	789811
1939	-1801.58	-1406.17	-395.407	138180	191854	474602	59219.5	79588	469266
1940	-1799.83	-1403.99	-395.841	154269	191854	474602	59219.5	79588	440406
1941	-1801.2	-1405.77	-395.425	154269	191854	474602	59219.5	79588	20676.3
1942	-1802.14	-1403.56	-398.583	154269	427277	521519	59219.5	79588	51834
1943	-1803.46	-1406.06	-397.395	255837	97115.1	521519	50361.8	383344	51834
1944	-1802.86	-1408.83	-394.029	255837	97115.1	284454	44149.2	236307	63357.5
1945	-1809.51	-1411.48	-398.026	255837	50720	471084	413011	217356	63357.5
1946	-1804.7	-1410.95	-393.743	99509.4	50720	471084	200419	217356	63357.5
1947	-1800.77	-1408.45	-392.315	99509.4	50720	260437	210235	134777	11826.1
1948	-1812.82	-1413.64	-399.18	66449.8	23664.9	260437	551563	167116	42061.2
1949	-1812.36	-1414.86	-397.498	136234	33523.6	717007	551563	105384	6513.38
1950	-1800.64	-1410.53	-390.111	136234	33523.6	717007	551563	105384	11598.2
1951	-1804.33	-1408.03	-396.291	136234	68819.3	717007	551563	105384	2107.68
1952	-1804.55	-1405.76	-398.783	177026	214115	157421	456443	105384	15182
1953	-1813.01	-1405.75	-407.258	221117	422823	157421	456443	105384	11981
1954	-1807.91	-1405.15	-402.766	211520	338245	139875	240879	397500	11981
1955	-1811.36	-1406.21	-405.15	211520	338245	139875	240879	144417	17378
1956	-1814.87	-1411.26	-403.611	211520	338245	97741.9	255713	100528	17378
1957	-1804.96	-1407.18	-397.781	56011.5	338245	97741.9	255713	149606	84893.4
1958	-1801.35	-1407.24	-394.112	64964	338245	109962	255713	149606	84893.4
1959	-1793.42	-1406.9	-386.519	64831	119989	201120	121403	209429	50320
1960	-1791.38	-1402.17	-389.209	64831	118326	201120	121403	156807	16976.7
1961	-1793.3	-1406.18	-387.114	64831	150598	113141	65253	156807	16976.7
1962	-1791.01	-1406.49	-384.518	36636.3	150598	90492.3	65253	156807	193421
1963	-1790.92	-1400.9	-390.019	36636.3	682298	90492.3	65253	216585	193421
1964	-1791.57	-1400.81	-390.755	36636.3	224578	215175	65253	216585	137820
1965	-1793.15	-1401.15	-391.998	36636.3	433428	117527	130933	216585	494848
1966	-1792.73	-1400.66	-392.072	60055.7	433428	238439	130933	216585	206418
1967	-1797.53	-1406.13	-391.393	60055.7	546057	181644	130933	216585	74709.1
1968	-1792.44	-1404.99	-387.454	32381.3	546057	72058.9	31800.4	365254	74709.1
1969	-1791.26	-1400.6	-390.663	46398.1	546057	103778	44252.7	365254	448713
1970	-1789.13	-1400.29	-388.846	46398.1	546057	112739	44252.7	649904	448713
1971	-1795.61	-1406.5	-389.109	49762.3	386213	112739	44252.7	193801	448713
1972	-1790.37	-1403.51	-386.859	95324.9	386213	112739	44252.7	193801	499139
1973	-1795.99	-1405.57	-390.42	35651.7	386213	112739	30041.1	711137	332796
1974	-1802.21	-1408.64	-393.57	35651.7	619252	36680.8	33964	371850	332796
1975	-1798.7	-1406.04	-392.664	54467.4	389535	105394	33964	400282	327518
1976	-1796.82	-1406.62	-390.198	67672.9	389535	45827.9	33964	625479	292435
1977	-1794.44	-1403.34	-391.098	153489	396495	105060	33964	302694	292435
1978	-1794.6	-1403.73	-390.869	153489	396495	38727.8	81498.9	200280	292435
1979	-1792.42	-1403.7	-388.718	108834	284125	27815.7	81498.9	200280	292435
1980	-1798	-1406.84	-391.16	108834	492801	55671.2	160512	166547	292435
1981	-1796.41	-1405.22	-391.19	108834	492801	91249.4	41403.5	109259	304844
1982	-1796.39	-1405.05	-391.344	118644	964804	91249.4	147778	109259	304844
1983	-1795.37	-1406.49	-388.878	80366.7	964804	91249.4	68359.4	109259	304844
1984	-1800.17	-1408.74	-391.435	80366.7	490150	91249.4	68359.4	109259	461348
1985	-1800.01	-1408.77	-391.237	80366.7	490150	91249.4	68359.4	161405	461348
1986	-1794.91	-1408.4	-386.51	63483.2	544544	49935.9	21236.1	370340	865869
1987	-1793.77	-1403.65	-390.118	79884	544544	145296	28466.3	370340	872965
1988	-1801.42	-1408.64	-392.771	169249	544544	145296	31336	370340	872965
1989	-1795.71	-1407.04	-388.675	115662	544544	74534.2	41565.2	156888	672992
1990	-1806.34	-1413.13	-393.211	239375	442232	79622.1	41565.2	156888	672992
1991	-1803.5	-1410.25	-393.246	118137	525200	161597	41565.2	156888	672992
1992	-1816.52	-1411.01	-405.51	118137	525200	191282	159509	361322	672992
1993	-1821.5	-1416.76	-404.733	118137	525200	191282	58420.2	953794	184963
1994	-1810.88	-1409.58	-401.297	74563.5	525200	191282	58420.2	133372	184963
1995	-1809.83	-1410.65	-399.182	74563.5	544576	191282	64040.1	133372	184963
1996	-1809.98	-1406.6	-403.377	74563.5	544576	458462	64040.1	133372	621967
1997	-1806.17	-1405.31	-400.858	74563.5	578092	458462	64040.1	133372	675047
1998	-1803.97	-1407.95	-396.018	62262.1	704335	388136	37174.5	133372	675047
1999	-1787.82	-1405.04	-382.783	62262.1	237461	133831	18563.3	133372	675047
2000	-1793.26	-1404.14	-389.118	144070	172823	133831	15908.4	133372	211260
2001	-1788.9	-1403.66	-385.24	144070	172823	133831	15908.4	121605	90911.6
2002	-1792.17	-1406.83	-385.342	144070	172823	67112.5	32581.7	93258.6	485281
2003	-1796.08	-1404.49	-391.593	144070	343979	74600.8	32581.7	92139.2	485281
2004	-1802.33	-1407.58	-394.753	232076	343979	74600.8	219290	51191.2	159334
2005	-1805.26	-1407.8	-397.456	759880	125971	191063	219290	51191.2	562226
2006	-1803.24	-1409.24	-394.001	606480	125971	289259	157716	51191.2	717980
2007	-1803.71	-1409.13	-394.586	336146	114388	301401	324357	48821.7	717980
2008	-1806.8	-1411.68	-395.121	476490	68250.7	447453	324357	48821.7	717980
2009	-1804.54	-1408.21	-396.338	581049	68250.7	447453	324357	48821.7	574116
2010	-1803.3	-1402.87	-400.429	306978	68250.7	337595	324357	48821.7	574116
2011	-1807.82	-1405.23	-402.593	576399	127434	394879	372530	48821.7	102284
2012	-1806.8	-1403.21	-403.59	683496	370620	153072	131513	62242.3	4783.22
2013	-1801.85	-1404.45	-397.399	632561	370620	153072	106334	112255	5609.03
2014	-1809.09	-1405.65	-403.442	632561	370620	80837.9	106334	112255	65100.2
2015	-1804.08	-1406.39	-397.693	632561	400381	49002.1	106334	69971	532743
2016	-1800.29	-1404.02	-396.263	632561	400381	57920.1	106334	69971	450280
2017	-1796.54	-1405.95	-390.59	529744	133776	94775.7	91009.6	78673.7	450280
2018	-1805.23	-1407.26	-397.965	529744	133776	94775.7	91009.6	139645	302380
2019	-1794.32	-1403.23	-391.089	520737	133776	94775.7	72451.2	192695	302380
2020	-1798.3	-1403.96	-394.339	762681	133776	94775.7	72451.2	278142	302380
2021	-1797.36	-1405.13	-392.236	762681	206576	94775.7	72451.2	76739.3	770871
2022	-1803.04	-1407.38	-395.661	762681	506272	94775.7	95618.1	76739.3	770871
2023	-1805.76	-1410.48	-395.281	762681	128845	129159	45608.1	271915	770871
2024	-1814.91	-1414.07	-400.84	849357	128845	66051.1	47204.4	271915	770871
2025	-1796.79	-1409.87	-386.924	315102	146733	66051.1	83613	85616.6	627707
2026	-1807.23	-1411.48	-395.751	315102	279178	200061	33624	85616.6	780324
2027	-1805.7	-1410.34	-395.36	315102	279178	110218	33624	85616.6	780324
2028	-1808.57	-1408.79	-399.784	315102	279178	342883	151328	136352	780324
2029	-1811.15	-1409.42	-401.733	381932	279178	123378	100953	69039.6	780324
2030	-1805.9	-1409.02	-396.882	293547	279178	123378	100953	101889	780324
2031	-1802.09	-1405.42	-396.67	293547	201193	123378	285727	101889	780324
2032	-1799.65	-1406.6	-393.052	385682	83415.2	56048.4	164295	194054	780324
2033	-1801.48	-1406.95	-394.529	894179	83415.2	56048.4	164295	199573	556006
2034	-1797.42	-1405.48	-391.941	723929	50615.5	56048.4	177720	230524	128090
2035	-1797.41	-1403.41	-394.002	723929	50615.5	56048.4	57222.1	230524	128090
2036	-1798.53	-1403.69	-394.837	532282	216596	56048.4	57222.1	228169	867324
2037	-1798.49	-1405.93	-392.555	532282	216596	36182.6	60984.5	277812	867324
2038	-1797.09	-1403.58	-393.516	532282	194430	114519	60984.5	298263	228605
2039	-1800.38	-1402.29	-398.092	532282	112846	298182	60984.5	298263	228605
2040	-1790.87	-1402.41	-388.457	532282	165394	53976.7	21953.7	298263	688563
2041	-1795.46	-1403.33	-392.128	269232	428910	169768	21953.7	298263	665846
2042	-1795.71	-1405.15	-390.558	203369	428910	169768	21953.7	298263	665846
2043	-1799.05	-1404.86	-394.187	408886	179599	169768	21953.7	60958.7	390390
2044	-1794.58	-1406.05	-388.526	408886	155399	148540	20991.6	60958.7	225836
2045	-1792.91	-1406	-386.906	408886	155399	127969	20991.6	294946	274676
2046	-1788.99	-1402.07	-386.924	408573	155399	127969	20991.6	43582.3	796070
2047	-1801.19	-1401.5	-399.689	511318	155399	139378	20991.6	180566	796070
2048	-1801.84	-1402.58	-399.252	511318	143133	139378	20991.6	180566	573924
2049	-1794.38	-1405.74	-388.641	511318	66973.9	323926	20991.6	71545.1	934067
2050	-1792.35	-1403.63	-388.721	351902	167743	323926	20991.6	71545.1	274643
2051	-1794.13	-1406.97	-387.162	259401	167743	336515	20991.6	71545.1	855043
2052	-1798.29	-1405.25	-393.04	560130	274490	336515	26352.1	71545.1	634752
2053	-1802.44	-1403.69	-398.758	548411	196513	723802	26352.1	48999.8	149994
2054	-1800.33	-1404.79	-395.536	548411	181750	826735	37097.4	48999.8	578168
2055	-1799.73	-1407.59	-392.14	346017	181750	826735	12279.6	156696	578168
2056	-1805.01	-1412.86	-392.154	534300	37659	896897	12279.6	103790	578168
2057	-1799.33	-1404.86	-394.464	526501	66969.1	896897	35152.3	103790	202211
2058	-1800.89	-1405.95	-394.934	404342	51129.9	721602	35152.3	103790	202211
2059	-1796.3	-1403.65	-392.65	404342	155990	194469	8873.21	599067	796945
2060	-1793.55	-1404.76	-388.797	404342	155990	199418	8873.21	599067	280615
2061	-1798.44	-1406.82	-391.62	404342	155990	199418	6500.86	599067	690543
2062	-1797.81	-1410.14	-387.665	404342	155990	199418	6317.81	100563	134137
2063	-1796.38	-1406.8	-389.581	404342	271297	199418	23668.2	134515	61442.7
2064	-1791.82	-1404.46	-387.358	184626	271297	199418	12506.2	134515	85206.8
2065	-1790.81	-1404.87	-385.948	128645	359395	199418	12506.2	217504	287898
2066	-1800.48	-1409.13	-391.352	181511	359395	199418	46620	217504	302853
2067	-1804.75	-1409.63	-395.125	153385	275495	199418	46620	217504	214954
2068	-1800.83	-1408.89	-391.937	153385	160031	199418	140595	218284	214954
2069	-1814.07	-1414.7	-399.375	153385	160031	199418	78559.2	218284	567013
2070	-1808.69	-1409.94	-398.748	153385	403743	199418	78559.2	218284	567013
2071	-1810.23	-1409.23	-400.997	153385	259834	199418	106645	218284	567013
2072	-1808.28	-1405.8	-402.48	153385	259834	199418	127949	174263	567013
2073	-1807.94	-1406.33	-401.618	368085	173837	199418	245458	233454	567013
2074	-1800.9	-1403.31	-397.593	168660	173837	87875.6	31618.8	233454	920593
2075	-1801.23	-1404.5	-396.736	168660	173837	87875.6	31618.8	233454	920593
2076	-1797.18	-1404.07	-393.106	284235	125939	89648.6	31618.8	233454	920593
2077	-1793.7	-1405.22	-388.484	284235	46923.6	89648.6	31618.8	97646.8	246186
2078	-1797.81	-1404.7	-393.111	375906	118895	343560	31618.8	212226	200718
2079	-1793.26	-1402.92	-390.344	375906	61637.1	190921	31618.8	136849	628222
2080	-1795.3	-1403.55	-391.748	463099	116056	190921	46778.1	259572	285253
2081	-1798.25	-1407.25	-390.997	148909	190848	169757	41636.1	286181	225816
2082	-1803.24	-1411.04	-392.202	170483	190848	169757	23656.3	286181	374676
2083	-1809.25	-1413.65	-395.606	212887	64620	671015	41710.5	286181	527336
2084	-1808.13	-1411.74	-396.398	744433	73836.2	671015	41710.5	370319	527336
2085	-1805.98	-1410.25	-395.726	288629	73836.2	671015	41710.5	246064	614639
2086	-1799.34	-1409.18	-390.154	383100	73836.2	151319	27729.7	176329	614639
2087	-1798.45	-1409.52	-388.926	383100	23624.9	160187	9616.99	276584	614639
2088	-1796.33	-1410.74	-385.598	466613	23624.9	160187	35252.8	276584	614639
2089	-1803.37	-1411.19	-392.177	466613	71525.1	142818	35252.8	305419	614639
2090	-1807.94	-1411.77	-396.173	466613	71525.1	142818	41570.6	106546	614639
2091	-1806.43	-1410.14	-396.293	466613	71525.1	142818	33145.4	635882	867261
2092	-1807.68	-1407.57	-400.118	646148	90902	333779	39476.6	635882	867261
2093	-1806.16	-1408.08	-398.078	646148	369411	120620	39476.6	213333	867261
2094	-1802.28	-1404.95	-397.329	958788	84032.5	120620	39476.6	340187	867261
2095	-1803.71	-1404.97	-398.742	508424	58468.5	120620	125804	214547	867261
2096	-1797.8	-1406.32	-391.487	508424	58468.5	90078	204354	154914	867261
2097	-1797.89	-1407.73	-390.16	501494	68482.8	17658.8	217739	154914	902585
2098	-1803.98	-1410.37	-393.61	829359	68482.8	22337.6	217739	87548.6	902585
2099	-1796.87	-1406.83	-390.039	688742	68482.8	42351.5	217739	111613	662468
2100	-1801.77	-1405.65	-396.121	688742	292165	53428	217739	111613	662468
2101	-1797.89	-1404.12	-393.774	688742	253464	32407.2	127158	121876	774345
2102	-1797.76	-1401.64	-396.124	688742	345649	18987.1	232026	215436	774345
2103	-1800.39	-1403.92	-396.47	244314	279748	38985.6	102976	240251	774345
2104	-1797.42	-1402.29	-395.128	244314	279748	94558.4	102976	148430	774345
2105	-1806.27	-1406.47	-399.802	244314	592561	137158	117360	139615	732617
2106	-1796.33	-1405.26	-391.063	116886	592561	118895	34886.9	600173	732617
2107	-1800.61	-1405.26	-395.344	235126	592561	36880	58169.6	600173	732617
2108	-1802.01	-1405.98	-396.028	796338	155253	38562.7	58169.6	600173	664371
2109	-1816.99	-1410.71	-406.278	766639	864224	38562.7	58169.6	698346	664371
2110	-1802.81	-1403.68	-399.132	672292	635737	38562.7	78344.6	698346	85610
2111	-1811.94	-1410.27	-401.668	672292	635737	38562.7	61017.8	622493	81596.5
2112	-1810.42	-1406.81	-403.612	672292	635737	38562.7	132831	312983	634423
2113	-1808.68	-1404.63	-404.047	672292	535528	75708.2	132831	213705	512944
2114	-1813.88	-1406.49	-407.389	672292	397861	61433.3	393533	213705	512944
2115	-1816.18	-1408.02	-408.161	327280	397861	61433.3	157792	213705	512944
2116	-1805.27	-1406.46	-398.816	328480	397861	61433.3	60002.3	213705	643779
2117	-1796.51	-1400.24	-396.266	328480	200793	61433.3	367041	213705	936107
2118	-1810.1	-1407.93	-402.171	474320	200793	61433.3	367041	213705	936107
2119	-1793.83	-1403.29	-390.536	468677	198403	61433.3	27954.4	159974	936107
2120	-1796.58	-1404.14	-392.441	468677	198403	143028	20020.2	63222	668925
2121	-1785.98	-1401.82	-384.165	456947	112877	52571.6	20020.2	203649	668925
2122	-1788.16	-1404.19	-383.969	348841	112877	52571.6	20020.2	203649	668925
2123	-1789.48	-1405.37	-384.108	288537	112877	261413	19722.2	215322	668925
2124	-1791.12	-1403.38	-387.742	288537	112877	349377	45422.7	180171	722592
2125	-1803.34	-1402.12	-401.221	444013	633606	349377	45422.7	180171	722592
2126	-1804.33	-1402.92	-401.404	435135	633606	309000	36447	180171	722592
2127	-1801.63	-1401.7	-399.927	269408	633606	309000	36447	180171	298515
2128	-1798.34	-1405.28	-393.062	84152.4	694799	118850	34858.4	157790	475855
2129	-1796.63	-1402.88	-393.75	126039	719538	118850	34858.4	157790	502986
2130	-1794.77	-1403.86	-390.91	144887	373310	200639	22585.1	83791.4	422775
2131	-1798.67	-1401.7	-396.972	153671	155508	200639	71202.7	327703	377430
2132	-1801.88	-1405.6	-396.276	153671	554884	200639	71202.7	187413	377430
2133	-1801.69	-1403.92	-397.769	128382	554884	200639	49814.2	120994	377430
2134	-1803	-1404.25	-398.748	428658	554884	234990	48031.7	232664	236078
2135	-1801.25	-1404.27	-396.98	241095	313813	234990	24971.4	100695	866343
2136	-1792.33	-1402.01	-390.317	140062	161596	141156	24971.4	123250	416305
2137	-1798.45	-1405.28	-393.17	90372.1	329310	141156	26301.4	146513	74481.7
2138	-1797.93	-1402.19	-395.731	332078	329310	184896	13140	146513	142074
2139	-1795.74	-1407.51	-388.237	282257	329310	185531	13140	146513	708864
2140	-1798.74	-1404.53	-394.205	636016	74242.2	126005	19744.7	131653	992355
2141	-1793.54	-1401.59	-391.951	636016	146651	126005	19744.7	131653	583600
2142	-1792.72	-1402.29	-390.438	636016	54484.3	284986	47045.8	131653	583600
2143	-1810.75	-1405.2	-405.551	636016	99691.5	432647	47045.8	131653	583600
2144	-1812.58	-1410.08	-402.503	636016	145335	432647	52578.2	297753	583600
2145	-1802.75	-1407.27	-395.481	855059	145335	432647	52578.2	53649.2	583600
2146	-1806.89	-1408.75	-398.14	855059	145335	187192	194237	22666.2	304238
2147	-1797.19	-1406.31	-390.881	444575	145335	187192	53418.6	22666.2	304238
2148	-1798.73	-1408.12	-390.61	330120	37449.9	57391.2	40815.7	95444.6	968033
2149	-1804.24	-1408.36	-395.874	330120	44726.5	215076	58431.5	50649	968033
2150	-1799.05	-1404.47	-394.58	672200	44726.5	319401	58431.5	57003.8	982935
2151	-1794.34	-1407.89	-386.446	781486	28869.5	125852	58431.5	57003.8	230008
2152	-1786.2	-1402.8	-383.408	724832	21406.3	106941	72924.7	76199.3	247515
2153	-1790.65	-1404.18	-386.474	724832	15640.8	106941	72924.7	242861	247515
2154	-1787.76	-1405.95	-381.81	712400	15640.8	114771	38802	298638	837259
2155	-1789.16	-1404.82	-384.341	712400	33866.1	101581	61438.5	298638	837259
2156	-1788.3	-1404.58	-383.727	712400	7205.76	101581	72966.9	385901	837259
2157	-1791.31	-1404.6	-386.716	712400	13136.2	101581	18776.7	387808	627702
2158	-1776.64	-1404.56	-372.081	321768	13136.2	66550.9	45896.8	387808	627702
2159	-1784.99	-1404.25	-380.738	571565	6104.35	125689	45896.8	387808	695356
2160	-1780.04	-1407.11	-372.922	538983	6104.35	71156.6	51899.7	124025	520025
2161	-1781.34	-1407.78	-373.564	538983	6104.35	71156.6	51899.7	101503	520025
2162	-1783.58	-1407.25	-376.325	349008	7371.89	71156.6	51899.7	136986	261205
2163	-1774.85	-1407.86	-366.987	241037	22551.7	18924.6	51899.7	91126.4	819447
2164	-1780.63	-1405.57	-375.056	187267	16585.8	31108.6	51899.7	138205	863446
2165	-1781.73	-1405.17	-376.565	187267	16585.8	31108.6	57323.1	138299	593060
2166	-1781.98	-1402.32	-379.664	293903	33533	31108.6	71011.4	189047	593060
2167	-1787.74	-1402.06	-385.673	308574	24680.4	31108.6	222097	149522	593060
2168	-1787.33	-1405.06	-382.272	308574	24680.4	34585	93904.6	149522	593060
2169	-1787.15	-1405.43	-381.717	84554.6	23461.6	71316.1	28667.9	149522	593060
2170	-1786.26	-1406.47	-379.785	205310	90433.1	71316.1	42290.4	158483	363021
2171	-1794.38	-1410.34	-384.04	205310	90433.1	71316.1	63312.2	211353	363021
2172	-1789.01	-1406.51	-382.498	50841.7	273541	37853.7	63312.2	181046	363021
2173	-1795.45	-1406.7	-388.747	94059.8	139673	37853.7	63312.2	238157	363021
2174	-1800.29	-1409.04	-391.247	169670	262339	110476	78194.2	238157	285703
2175	-1801.43	-1406.75	-394.682	169670	97737.9	110476	78194.2	172573	620345
2176	-1799.72	-1404.9	-394.822	169670	129967	110476	78194.2	209132	518213
2177	-1798.9	-1403.23	-395.679	169670	156946	110476	216044	125610	623909
2178	-1807.53	-1405.62	-401.908	698035	156946	110476	143327	154324	380188
2179	-1803.84	-1403.38	-400.466	146868	156946	110476	135486	154324	142506
2180	-1798.42	-1401.73	-396.689	304127	107251	110476	103400	197496	438839
2181	-1806.33	-1406.91	-399.418	285588	693909	110476	45119.3	197496	438839
2182	-1798.12	-1405.19	-392.933	285588	154080	110476	53465.2	197496	438839
2183	-1796.82	-1403.3	-393.522	285588	121778	114831	53465.2	120874	318629
2184	-1790.44	-1401.52	-388.924	285588	27127.7	114831	53465.2	93637.7	577792
2185	-1790.93	-1402.3	-388.632	285588	24179.2	114831	55683.6	63710.9	577792
2186	-1791.85	-1403.79	-388.058	406932	24179.2	151478	55683.6	142430	577792
2187	-1795.18	-1404.17	-391.004	357669	108172	613984	55683.6	147732	252160
2188	-1803.79	-1406.3	-397.485	955983	90190.9	432965	51606	147732	605473
2189	-1815.28	-1406.73	-408.555	965755	136533	432965	202552	264433	434491
2190	-1808.03	-1406.95	-401.081	965755	33022.4	229374	186576	198902	434491
2191	-1805.98	-1406.62	-399.36	965755	33022.4	229374	186576	118742	172116
2192	-1807.4	-1407.53	-399.864	965755	33022.4	229374	237996	118742	678196
2193	-1809.52	-1410.23	-399.294	934957	33022.4	229374	237996	118742	250618
2194	-1801.82	-1405.23	-396.592	828454	33022.4	99836.5	541280	106329	529968
2195	-1801.67	-1405.48	-396.185	957905	62091.6	107388	92393.3	182908	846141
2196	-1807.21	-1406.09	-401.112	957069	80561.8	299928	92393.3	182908	846141
2197	-1807.3	-1406.34	-400.961	957069	48051.2	176797	651528	182908	846141
2198	-1807.56	-1410.11	-397.446	798690	48051.2	94487.3	211091	281801	846141
2199	-1801.07	-1404.23	-396.836	426238	110290	67474.6	211091	66555.6	846141
2200	-1809.17	-1406.7	-402.472	536386	319305	137240	211091	65346.1	846141
2201	-1808	-1405.3	-402.697	536386	481001	57302.3	211091	236502	846141
2202	-1794.72	-1401.96	-392.76	385218	481001	57302.3	64598.7	236502	726423
2203	-1793.83	-1400.4	-393.432	601142	424346	57302.3	64598.7	112280	564887
2204	-1792.11	-1402.29	-389.813	320006	424346	43020.8	64335.3	154165	641132
2205	-1793.47	-1405.14	-388.324	117975	424346	26059.7	222194	154165	209158
2206	-1796.45	-1405.35	-391.099	117975	424346	27818.7	222194	154165	526181
2207	-1802.2	-1408.07	-394.138	115012	424346	69865	222194	154165	508281
2208	-1796.39	-1402.7	-393.688	169030	424346	20343	156812	110353	433658
2209	-1792.04	-1403.24	-388.8	169030	424346	50920.4	138398	47896.2	693400
2210	-1810.85	-1410.58	-400.27	169030	424346	167701	137280	212201	552925
2211	-1807.72	-1408.16	-399.554	144399	424346	167701	137280	212201	759671
2212	-1809.15	-1407.84	-401.306	151818	174407	107116	528684	212201	759671
2213	-1811.57	-1408.17	-403.396	677145	174407	107116	528684	212201	759671
2214	-1814.63	-1410.19	-404.432	677145	174407	107116	208397	212201	235574
2215	-1819.99	-1409.77	-410.223	677145	174407	348041	208397	212201	522284
2216	-1806.59	-1406.82	-399.767	677145	174407	133806	208397	212201	280680
2217	-1813.6	-1412.21	-401.394	615495	152799	133806	225835	167895	57112.9
2218	-1803.36	-1411.09	-392.27	615495	152799	133806	85253.6	167895	80363.2
2219	-1804.2	-1410.48	-393.716	206274	472225	133806	149010	108809	24288.5
2220	-1811.27	-1412.43	-398.846	157636	472225	35121.6	149010	603915	69536.1
2221	-1810.86	-1410.27	-400.596	182134	394636	40915.2	155655	603915	228979
