Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]
337	-1802.25	-1397.14	-405.116	6142.14	14546.3	21828.8	40021.8	inf
338	-1803.22	-1397.31	-405.916	3134.59	11545.5	22919	37620.6	inf
339	-1798.34	-1395.07	-403.268	3890.35	10535.2	22919	34461.8	inf
340	-1804.89	-1397.53	-407.364	6697.65	15593.5	24820.2	34834.5	inf
341	-1799.4	-1394.64	-404.765	6074.83	13902.6	22065.7	34834.5	inf
342	-1795.56	-1393.84	-401.722	4923.27	9115.98	22205.7	25714.9	inf
343	-1802.28	-1396.42	-405.864	5624.21	11383.5	24458.4	30993.9	inf
344	-1799.01	-1395.41	-403.607	7915.84	13508.4	27786	30993.9	inf
345	-1798.22	-1396.87	-401.356	4179.86	11853.5	27786	30984	inf
346	-1802.76	-1397.89	-404.871	4454.33	9975.48	34362.7	40373.5	inf
347	-1789.31	-1393.26	-396.047	3345.34	6293.08	21677.9	25469.8	inf
348	-1790.39	-1395.35	-395.04	4087.28	9247.79	21677.9	25469.8	inf
349	-1786.71	-1393.55	-393.166	2213.15	5782.3	19495.4	23722.9	inf
350	-1786.32	-1391.9	-394.423	3256.88	12736.9	19366	22974.9	inf
351	-1787.58	-1393.04	-394.543	7683.21	13738.6	18773.9	22272.5	inf
352	-1786.04	-1393.41	-392.63	5155.28	8293.75	18773.9	22272.5	inf
353	-1789.36	-1394.75	-394.602	5560.82	9225.48	19088	22272.5	inf
354	-1794.6	-1398.53	-396.073	6633.01	9998.01	21101.6	25575.1	inf
355	-1799.09	-1397.64	-401.452	7855.01	12240.2	19874.9	34445.9	inf
356	-1796.17	-1396.68	-399.486	4722.7	8666.51	20348.1	33919.7	inf
357	-1788.77	-1396.26	-392.513	4789.05	8300.49	17995.2	22961.7	inf
358	-1785.94	-1393.95	-391.988	5229.99	7211.87	18349.4	24504	inf
359	-1786.85	-1393.65	-393.203	5229.99	8847.85	17942.3	26068.4	inf
360	-1784.51	-1390.9	-393.611	4673.91	7834.79	16562.5	26068.4	inf
361	-1788.9	-1393.34	-395.562	5202.88	8989.38	15002.3	22590.2	inf
362	-1792.45	-1393.85	-398.604	3716.59	10064.6	18299.7	25435.3	inf
363	-1794.47	-1398.9	-395.574	6951.48	10688.3	18299.7	24959.6	inf
364	-1797.17	-1397.31	-399.855	11331.3	15762.2	27196.2	31667.8	inf
365	-1793.85	-1397.53	-396.316	11141	13721.9	26693.4	31667.8	inf
366	-1796.15	-1397.1	-399.05	11343.8	16101	26864.2	31145.4	inf
367	-1789.34	-1395.8	-393.541	7558.71	9453.97	20714.6	23571.8	inf
368	-1799.01	-1399.97	-399.045	10306	12890.1	28243.5	36230.9	inf
369	-1801.29	-1399.09	-402.199	8432.25	12890.1	28243.5	36295.7	inf
370	-1794.2	-1398.73	-395.464	6715.78	10883.8	23305.4	25746.1	inf
371	-1795.37	-1400.9	-394.47	6359.37	7707.47	23501.7	27427.2	inf
372	-1804.16	-1401.31	-402.854	7223.49	11658.8	34381.9	40089.8	inf
373	-1791.78	-1398.59	-393.195	4822.14	8102.1	23967.2	27178.9	inf
374	-1797.12	-1398.47	-398.652	6375.16	10350.7	32863.9	37326.5	inf
375	-1792.19	-1403.44	-388.748	4519.41	6141.09	19998.3	22678.3	inf
376	-1785.78	-1400.12	-385.661	2415.02	5260.29	13455.5	14864.9	inf
377	-1792.76	-1401.82	-390.939	3353.35	5587.34	12864.6	15891.6	inf
378	-1788.3	-1401.8	-386.505	1509.56	5173.87	13484.6	15164.6	inf
379	-1786.51	-1401.11	-385.404	1373.82	5682.94	13484.6	15164.6	inf
380	-1784.92	-1400.24	-384.672	3171.44	5418.89	13076.8	14733.9	inf
381	-1800.56	-1407.94	-392.624	5661.92	8887.83	16152.4	18367.1	inf
382	-1786.88	-1400.15	-386.733	5911.33	8114.66	12443.7	14149.8	inf
383	-1789.46	-1398.34	-391.125	6696.48	9879.89	14876.6	17124.2	inf
384	-1775.94	-1397.1	-378.839	4398.47	6107.88	9386.75	9894.46	inf
385	-1776.8	-1399.05	-377.754	4737.55	6122.06	9095.4	9894.46	inf
386	-1780.78	-1400.9	-379.875	3616.41	5780.54	9036.23	9830.1	inf
387	-1781.15	-1398.7	-382.452	4054.11	6475.65	10548.1	11474.8	inf
388	-1784.45	-1393.8	-390.655	4182.31	8239.45	13256.9	14421.6	inf
389	-1783.91	-1396.07	-387.841	4093.46	6899.15	13390.6	14421.6	inf
390	-1782.17	-1394.61	-387.56	4148.33	6905.18	13390.6	14421.6	inf
391	-1771.51	-1390.79	-380.724	2705.11	5548.8	13681.6	14421.6	inf
392	-1772.56	-1390.22	-382.337	2611.81	5682.45	14734	15531	inf
393	-1777.92	-1394.96	-382.96	1489.58	7017.18	13898	14397.1	inf
394	-1780.62	-1392.77	-387.847	3852.92	10416.1	18416.9	19078.3	inf
395	-1785.42	-1395.15	-390.274	1497.24	7520.23	24355.3	25230	inf
396	-1787.21	-1395.02	-392.196	2288.51	7906.88	25396.3	26308.4	inf
397	-1782.61	-1393.41	-389.2	1147.49	7151.13	20337.5	21061.1	inf
398	-1781.9	-1394.64	-387.268	2793.14	8194.76	20492.1	20971.9	inf
399	-1786.83	-1393.79	-393.035	2335.91	8359.51	29711.3	30546.3	inf
400	-1780.13	-1392.78	-387.349	1932.37	6559.24	24478.9	25269.3	inf
401	-1782.12	-1393.56	-388.555	2605.15	7958.13	26925.8	27795.2	inf
402	-1778.79	-1392	-386.782	2797.67	8546.24	22545.1	23273	inf
403	-1779.09	-1391.12	-387.976	2129.24	12526.1	22826.6	23273	inf
404	-1771.36	-1390.82	-380.538	1337.38	10070.1	18351	18685.9	inf
405	-1773.75	-1390.42	-383.328	1879.48	9548.15	18376	18708.3	inf
406	-1781.48	-1395.47	-386.005	1420.57	5697.04	17951.1	18685.9	inf
407	-1768.18	-1393.34	-374.836	1021.39	2320.29	11490.7	11961	inf
408	-1771.88	-1394.71	-377.17	1775.18	2949.97	11831.9	12316.3	inf
409	-1770.93	-1394.13	-376.808	2057.54	3103.7	12448.5	12958.1	inf
410	-1775.6	-1396.25	-379.353	2010.66	3686.77	12403.9	12958.1	inf
411	-1766.93	-1391.99	-374.94	1715.4	3277.06	10442.7	11032.6	inf
412	-1770.7	-1390.17	-380.525	2702.79	4396.44	12506.9	13213.4	inf
413	-1771.13	-1390.25	-380.881	2702.79	5013	12506.9	13213.4	inf
414	-1770.53	-1392.81	-377.715	3574.41	4201.9	12506.9	13189.5	inf
415	-1772.16	-1390.79	-381.366	3034.18	4795.48	13418.8	14151.2	inf
416	-1774.84	-1394.02	-380.821	2675.65	5638.32	13418.8	14151.2	inf
417	-1774.43	-1393.3	-381.131	3108.65	4795.48	13418.8	14151.2	inf
418	-1782.86	-1394.83	-388.031	5676.41	7347.17	19101.3	20143.7	inf
419	-1776.81	-1393.08	-383.733	1802.88	5535.94	15245.2	16077.2	inf
420	-1778.13	-1393.68	-384.45	1353.34	6255.75	15309.5	16077.2	inf
421	-1773.07	-1393.08	-379.995	1495.7	4630.76	15245.2	16077.2	inf
422	-1778.53	-1395.64	-382.889	2055.91	6063.94	13224.1	14234.6	inf
423	-1779.34	-1394.77	-384.569	2263.3	7379.37	13244.4	14331.3	inf
424	-1779.63	-1393.3	-386.329	1958.99	6816.41	14887.7	16177.4	inf
425	-1778.11	-1394.47	-383.641	1844.59	8043.58	14881.2	16177.4	inf
426	-1780.29	-1395.13	-385.16	1344.29	7735.02	13750	14947.8	inf
427	-1780.65	-1395.01	-385.646	1302.78	7929.01	13750	14947.8	inf
428	-1779.05	-1395.15	-383.898	914.58	5065.03	13750	14947.8	inf
429	-1779.31	-1393.35	-385.958	947.428	5065.03	13756.2	14947.8	inf
430	-1772.83	-1388.62	-384.209	891.385	2970.47	12792	14063.6	inf
431	-1771.86	-1389.47	-382.388	767.436	3810.42	12324.1	14063.6	inf
432	-1788.17	-1392.74	-395.437	1126.57	6220.03	21117.5	26635	inf
433	-1791.41	-1396.89	-394.517	1305.43	6481.61	22005.6	27863.3	inf
434	-1786.31	-1395.29	-391.022	932.775	5292.65	17947.6	27365.9	inf
435	-1795.1	-1397.02	-398.077	1132.26	8401.49	23060.3	33939.8	inf
436	-1800.39	-1397.93	-402.453	1478.84	13085.4	30118.9	44328.7	inf
437	-1801.76	-1395.7	-406.054	2946.32	19103.8	25997	44994.6	inf
438	-1795.62	-1393.65	-401.971	1785.33	9110.81	20399.7	32562.4	inf
439	-1793.37	-1393.36	-400.01	1689.53	10696.7	19103.8	30068.9	inf
440	-1786.27	-1391.31	-394.964	1836.4	7542.89	15979.8	31478	inf
441	-1805.56	-1399.75	-405.812	2742.71	16813.8	26770.3	43590.4	inf
442	-1800.02	-1396.97	-403.052	3037.33	14211.5	24085.8	37021.7	inf
443	-1800.41	-1395.33	-405.084	3658.33	17024.2	23991.7	48686.8	inf
444	-1789.8	-1391.87	-397.928	3454.95	12344.6	17472.9	29999.4	inf
445	-1792.26	-1393.32	-398.936	3993.8	12973.6	22409.8	31527.9	inf
446	-1788.82	-1390.64	-398.183	3220.67	12629	18833.9	30709.3	inf
447	-1796.03	-1396.07	-399.967	3220.67	11014.9	24086.1	31896.9	inf
448	-1804.79	-1396.01	-408.774	6549.92	15113.7	22706.7	41624.7	inf
449	-1797.81	-1395.84	-401.978	2612.03	11652.6	13765.8	37411	inf
450	-1804.44	-1395.5	-408.937	4410.62	16139.8	20361.4	45245.7	inf
451	-1804.74	-1394.36	-410.378	976.226	16230	24014.5	45498.5	inf
452	-1800.82	-1392.92	-407.903	1338.22	9450.89	17563.6	29969.2	inf
453	-1804.89	-1395.04	-409.847	4055.24	12591.7	24790.4	31624.1	inf
454	-1807.96	-1398.87	-409.09	3791.74	15382.7	24129.8	37430.5	inf
455	-1803.87	-1397.7	-406.172	2252.1	8967.54	24478.3	33945.9	inf
456	-1798.11	-1396.61	-401.501	2898.18	9027.55	24642.1	31970.9	inf
457	-1794.27	-1392.48	-401.786	6075.11	12055.6	24463.2	33625.7	inf
458	-1794.65	-1395.02	-399.635	2989.61	9678.37	20676.8	27879.1	inf
459	-1795.94	-1394.22	-401.716	6495.47	10638.3	18398.1	37373.5	inf
460	-1789.78	-1396.33	-393.451	5603.81	6722.77	19028.4	26743.8	inf
461	-1789.32	-1397.17	-392.15	5071.94	6610.44	19028.4	26743.8	inf
462	-1792.47	-1396.92	-395.556	4733.68	6753.23	19467.3	26743.8	inf
463	-1789.63	-1396.81	-392.821	4733.68	6420.75	19711.5	28351.4	inf
464	-1793.83	-1393.48	-400.353	5616.56	8005.66	16819.4	31102.2	inf
465	-1799.75	-1395.15	-404.598	6796.53	9786.24	16819.4	35719.8	inf
466	-1799.38	-1393.11	-406.272	7920.04	9902.21	20190.3	26280.7	inf
467	-1803.14	-1398.48	-404.661	7405.54	10379	20765.5	28900.6	inf
468	-1803.75	-1395.45	-408.296	6036.86	16017.1	24360.6	34496.6	inf
469	-1808.53	-1397.63	-410.898	10360.4	20576.3	28476.1	42721.8	inf
470	-1800.27	-1394	-406.263	11067.3	20785.2	26488.6	44008	inf
471	-1801.05	-1393.41	-407.64	6196.99	18956.7	24025.1	34085.5	inf
472	-1796.77	-1389.89	-406.88	5773.84	10306.4	18956.7	38511.8	inf
473	-1800.23	-1391.81	-408.42	5773.84	12187.9	22226.2	39782.4	inf
474	-1808.02	-1397.26	-410.763	7378.2	13284.3	28104.7	62281.1	inf
475	-1812.63	-1403.06	-409.567	6036.84	11468.2	23929.5	62281.1	inf
476	-1801.58	-1399.67	-401.911	5331.59	10874.6	21111.2	29313.6	inf
477	-1804.23	-1401.45	-402.786	8809.03	14529	19476.1	27104	inf
478	-1794.81	-1395.53	-399.284	6524.14	14362.6	19220.8	23798.4	inf
479	-1790.82	-1397.26	-393.562	10132.6	14404	15884.1	23625	inf
480	-1790.27	-1393.4	-396.873	10132.6	13856.5	16291.2	25139.5	inf
481	-1789.34	-1395.65	-393.688	6255.35	11161.3	14959.4	20207.8	inf
482	-1787.28	-1397	-390.283	9233.28	11649.5	15771.2	20911.1	inf
483	-1784.3	-1393.98	-390.317	7366.69	11680.9	13098.6	18854.2	inf
484	-1798.14	-1399.92	-398.224	11297.3	18320.3	21610.1	27977.1	inf
485	-1798.46	-1400.49	-397.97	13083.1	16627.7	20135.5	27317.5	inf
486	-1795.95	-1396.69	-399.266	8143.63	11832.6	14682.6	27317.5	inf
487	-1794.97	-1392.36	-402.613	5804.85	9437.73	15039.2	30699.5	inf
488	-1787.97	-1393.55	-394.42	5731.18	7238.63	14610.9	23546.2	inf
489	-1794.23	-1393.27	-400.952	4787.25	8616.99	17790.6	27323.3	inf
490	-1796.65	-1393.57	-403.08	8829.49	11538.3	19566.4	31779.8	inf
491	-1800.81	-1398.23	-402.579	7048.92	13969	21687.2	28318.4	inf
492	-1801.15	-1397.51	-403.639	6112.31	12247.4	15370.6	24208.1	inf
493	-1798.14	-1396.35	-401.789	6112.31	8765.45	20589.3	27544.7	inf
494	-1787.81	-1394.26	-393.555	5362.74	6788.23	18064.4	24166.8	inf
495	-1795.75	-1397.25	-398.501	6585.23	8041.74	22794.8	31193.9	inf
496	-1792.61	-1395.61	-396.997	6743.04	7404.75	22794.8	31193.9	inf
497	-1783.56	-1391.78	-391.783	6922.09	7560.81	22794.8	30851.2	inf
498	-1788.3	-1395.65	-392.648	6169.51	6702.4	21553.9	30590.9	inf
499	-1790.2	-1397.01	-393.192	6247.39	6787	21190.3	32143.7	inf
500	-1788.34	-1395.17	-393.172	5609.18	6093.66	19025.6	28860	inf
501	-1784.9	-1396.17	-388.732	5702.97	6031.52	17623	28032.4	inf
502	-1783.48	-1397.65	-385.831	4627.82	5277.52	13334.3	19991.2	inf
503	-1783.46	-1395.73	-387.727	5550.61	6329.86	15284.9	23977.5	inf
504	-1790.1	-1396.03	-394.079	4548.03	6552.37	14563.7	21519.1	inf
505	-1789.25	-1393.02	-396.23	3794.14	5941.9	13266.8	20445.7	inf
506	-1803.23	-1399.03	-404.197	6451.18	8908.86	29336.4	41184.8	inf
507	-1805.69	-1399.18	-406.513	5425.3	10690.6	22839.2	36861.8	inf
508	-1801.38	-1396.79	-404.597	6706.81	13431.2	22251	34575.4	inf
509	-1805.35	-1401.59	-403.758	7570.84	13431.2	19979	34575.4	inf
510	-1809.18	-1403.28	-405.904	8394.88	17064.8	22299.6	40757.8	inf
511	-1803.23	-1401.52	-401.71	10210.5	16612.1	19979	31184.6	inf
512	-1804.54	-1401.45	-403.091	4014.91	13774.1	20644.1	32267.1	inf
513	-1796.7	-1404.06	-392.638	5120.03	9813.72	14542.9	26293	inf
514	-1794.32	-1400.45	-393.872	4139.92	8946.99	15224	24822.3	inf
515	-1801.07	-1400.27	-400.806	6238.77	10915	18704.6	39986	inf
516	-1796.02	-1398.95	-397.069	7059.17	12188.5	18164	26115.5	inf
517	-1800.68	-1399.28	-401.397	5098.26	12396.5	16121	26703.8	inf
518	-1799.05	-1399.75	-399.298	3055.63	11444.6	19197.5	37750.9	inf
519	-1806.65	-1402.48	-404.169	2845.54	19419.9	28503.8	51923.2	inf
520	-1799.56	-1396.5	-403.066	3150.99	12987.7	22549.9	33491.4	inf
521	-1799.46	-1397.73	-401.738	2503.42	8938.29	16998.3	25394	inf
522	-1803.12	-1401.02	-402.101	4054.62	10665.4	19587.2	25394	inf
523	-1804.9	-1399.45	-405.448	4537.39	15803.3	25860.7	32655.9	inf
524	-1802.79	-1400.79	-401.999	2378.63	13632.6	25568.5	34305	inf
525	-1798.53	-1399.6	-398.929	2378.63	10841.5	21214.4	38307.4	inf
526	-1806.9	-1403.77	-403.133	3820.57	18475.9	27481.8	56070.4	inf
527	-1797.12	-1396.43	-400.698	2109.29	11265.3	19772.3	56070.4	inf
528	-1797.18	-1396.14	-401.037	2694.77	15233.4	24042.8	55801.8	inf
529	-1796.33	-1393.79	-402.539	4496.84	13334.3	19133.9	49598.7	inf
530	-1791.66	-1391.79	-399.868	2584.39	7836.23	13800.1	34370.8	inf
531	-1792.82	-1390.54	-402.278	3310.74	5631.7	13410.2	35303	inf
532	-1799.23	-1393.16	-406.07	6140.9	12793.5	19413.3	57608.8	inf
533	-1805.38	-1400.42	-404.96	7583.62	15410.2	24414	70405.8	inf
534	-1798.55	-1394.41	-404.144	5675.18	15799.1	20550.1	70405.8	inf
535	-1799.74	-1398.28	-401.461	7183.03	16599.7	22883.9	68454	inf
536	-1801.26	-1394.92	-406.344	9118.66	15636.7	22883.9	68454	inf
537	-1789.55	-1397.16	-392.382	7193.97	8606.28	12026.5	33622.7	inf
538	-1788.63	-1394.3	-394.328	7337.95	10294.7	14808.1	33428.9	inf
539	-1790.5	-1391.85	-398.647	7980.19	11986.3	16458.1	35055.7	inf
540	-1788.93	-1390.24	-398.689	7464.62	9771.48	13633.8	39141.1	inf
541	-1791.66	-1396.68	-394.982	8724.97	12126.6	14180	39141.1	inf
542	-1796.02	-1397.08	-398.937	7106.36	12126.6	13633.8	31527.9	inf
543	-1795.76	-1393.9	-401.868	6412.08	12955.6	15567.9	31527.9	inf
544	-1790.88	-1391.39	-399.498	2471.31	11822.1	15712.3	30175	inf
545	-1783.04	-1391.19	-391.855	1312.73	8742.74	11421.7	32901.6	inf
546	-1782.88	-1391.44	-391.443	463.432	10371.9	14086.3	40672.2	inf
547	-1780.12	-1388.51	-391.603	466.068	10843.6	15372	40903.6	inf
548	-1786.47	-1392.48	-393.991	481.375	11175	15265.1	35669.5	inf
549	-1795.44	-1394.23	-401.2	616.405	11273.5	19547.1	45675.1	inf
550	-1793.02	-1394.05	-398.96	464.413	7461.35	13868.5	29917.4	inf
551	-1793.77	-1393.6	-400.164	613.224	11069.4	19065.6	38904	inf
552	-1783.47	-1390.35	-393.114	638.311	10244	17919.7	41464.2	inf
553	-1784.28	-1391.8	-392.478	638.311	13196.4	17106.8	37145.6	inf
554	-1794.16	-1395.13	-399.026	2153.38	5341.3	17106.8	37145.6	inf
555	-1784.37	-1395.22	-389.151	1533.58	9492.61	13207.2	26685.7	inf
556	-1781.37	-1395.33	-386.042	1736.05	8194.41	10509.7	31289.8	inf
557	-1791.39	-1396.1	-395.283	4464.48	9771.18	13444.6	36119.5	inf
558	-1796.47	-1395.73	-400.748	4674.75	13804.5	19772.6	28907	inf
559	-1796.97	-1395.53	-401.441	3405.93	11144.6	22512.8	44334.2	inf
560	-1794.91	-1392.11	-402.807	3450.29	9635.66	16916.8	48530.6	inf
561	-1791.54	-1389.56	-401.981	3145.63	7118.23	17333.7	36472.9	inf
562	-1787.6	-1390.76	-396.836	2427.5	6564.62	13040.1	26449	inf
563	-1788.52	-1391.14	-397.379	2953.96	6719.86	13086.6	26733.1	inf
564	-1791.72	-1394.81	-396.903	2395.68	9155.88	14720.6	30178.2	inf
565	-1779.51	-1392	-387.502	598.955	11118.5	16477.3	30178.2	inf
566	-1779.97	-1392.12	-387.85	554.299	11862.9	17657.7	27275.3	inf
567	-1778.68	-1392.83	-385.853	554.299	12742.6	19020.8	27275.3	inf
568	-1780.82	-1393.7	-387.119	678.826	11463	13988	23288.9	inf
569	-1778.95	-1394.71	-384.244	704.653	11515.6	15564.6	23288.9	inf
570	-1784.7	-1395.71	-388.992	704.653	12020.9	16593.2	24751.4	inf
571	-1785.33	-1395.03	-390.294	860.182	10834.6	17693.6	23592.6	inf
572	-1791.01	-1396.07	-394.946	1016	10148.6	18241	32544.4	inf
573	-1782.35	-1391.58	-390.773	873.823	7778.28	11315.1	29604	inf
574	-1782.36	-1391.46	-390.894	945.278	6226.69	11315.1	32417.6	inf
575	-1781.68	-1393.48	-388.192	468.022	6955.53	10395.7	45318.6	inf
576	-1780.36	-1391.48	-388.887	468.022	7524.18	10107.3	41582.3	inf
577	-1775.71	-1393.71	-381.994	481.595	5174.88	6951.48	12210.3	inf
578	-1772.76	-1392.64	-380.127	488.389	5665.21	7136.38	16718.7	inf
579	-1770.91	-1392.27	-378.635	476.674	5977.7	7136.38	16840.2	inf
580	-1778.78	-1392.31	-386.465	1228.42	8742.47	9945.78	30756.2	inf
581	-1770.39	-1390.82	-379.562	424.022	6570.88	7970.57	16378.6	inf
582	-1773.07	-1392.29	-380.786	950.053	6570.88	7970.57	16378.6	inf
583	-1777.15	-1400.29	-376.865	477.69	5094.85	6254.06	18472.8	inf
584	-1775.79	-1395.63	-380.153	2197.09	5160.89	6419.8	18472.8	inf
585	-1781.74	-1394.64	-387.098	1920.28	7008.15	8827.73	31478.6	inf
586	-1781.68	-1394.91	-386.772	3101.24	7008.15	8827.73	32256.6	inf
587	-1780.48	-1398.14	-382.345	2815.85	7767.75	8827.73	29114.3	inf
588	-1786.65	-1400.26	-386.392	2309.23	7011.48	8215.63	30551.4	inf
589	-1782.09	-1396.62	-385.477	3300.76	6925.43	8215.63	26272.9	inf
590	-1778.93	-1397.65	-381.28	3278.84	5864.57	7039.45	26642.9	inf
591	-1781.12	-1395.37	-385.746	4195.65	6912.1	8358.95	31401.8	inf
592	-1783.84	-1394.74	-389.102	4282.38	7489.64	9193.98	31278.2	inf
593	-1784.77	-1395.95	-388.824	4719.9	8255.03	9663.06	28847	inf
594	-1789.56	-1399.94	-389.618	4341.35	8053.5	9592.8	35270.7	inf
595	-1786.7	-1395.81	-390.887	4030.18	8509.4	9775.7	35943.2	inf
596	-1781.91	-1395.95	-385.959	1822.4	7241.18	7978.99	26032.9	inf
597	-1781.49	-1393.19	-388.304	2998.79	8598.75	9577.8	29370.8	inf
598	-1780.59	-1393.36	-387.236	1823.3	8653.3	9577.8	29370.8	inf
599	-1781.7	-1396.86	-384.838	1823.3	8527.59	9376.72	24963.9	inf
600	-1779.56	-1396.15	-383.407	1724.42	8544.48	9213.98	34593.2	inf
601	-1780.31	-1393.99	-386.318	2765.24	8510.08	9176.89	34593.2	inf
602	-1783.78	-1394.39	-389.396	3809.27	8598.75	9376.72	32355	inf
603	-1783.69	-1395.76	-387.929	3640.1	8511.39	9174.32	36997.3	inf
604	-1795.35	-1397.41	-397.935	5652.83	11129.9	11732.6	47365.9	inf
605	-1783.5	-1397.64	-385.858	3271.45	8059.62	9153.57	30623	inf
606	-1782.96	-1391.95	-391.013	3271.21	9447.97	10902.6	36296.6	inf
607	-1794.54	-1393.89	-400.648	3542.58	13518.4	15914.3	52981.7	inf
608	-1794.75	-1395.22	-399.529	5215.38	13523.4	15740.3	57731.1	inf
609	-1782.4	-1392.75	-389.651	3019.97	10433.2	11099.6	33429.2	inf
610	-1778.56	-1396.85	-381.704	3805.98	8292.39	8822.04	19711.1	inf
611	-1805.06	-1402	-403.063	5972.66	15590.3	16637.2	53486.4	inf
612	-1794.8	-1394.14	-400.662	5972.66	15590.3	16637.2	48551.7	inf
613	-1796.98	-1397	-399.987	6153.84	15590.3	16637.2	52236.4	inf
614	-1799.8	-1401.61	-398.188	5966.24	15590.3	16637.2	43015.2	inf
615	-1801.06	-1398.84	-402.224	6166.8	16114.4	17196.4	46688.4	inf
616	-1803.5	-1397.2	-406.299	5339.32	16114.4	17196.4	47635.2	inf
617	-1804.44	-1400.05	-404.399	6273.36	18933.4	20204.7	60872.8	inf
618	-1800.89	-1397.62	-403.269	4740.16	18440	19678.3	59286.7	inf
619	-1797.12	-1397.71	-399.402	5964.39	16556.8	17668.6	53232	inf
620	-1788.43	-1393.46	-394.972	5489.6	14329.4	15291.6	46070.5	inf
621	-1787.61	-1394.85	-392.763	4595.15	12574.5	13418.8	40826.5	inf
622	-1786.9	-1394.32	-392.584	4089.1	12290	13418.8	40826.5	inf
623	-1783.15	-1391.87	-391.28	3424.19	11137.9	12160.9	30743.7	inf
624	-1787.13	-1394.98	-392.152	4744.64	11395.7	12652.9	30743.7	inf
625	-1788.2	-1395.51	-392.69	5492.61	11395.7	12652.9	30743.7	inf
626	-1787.06	-1394.94	-392.124	5492.61	11515.2	12469.4	30743.7	inf
627	-1794.12	-1396.7	-397.419	3845.55	12105.7	13670.3	26395.9	inf
628	-1795.93	-1397.11	-398.817	4143.37	11980.1	13670.3	49082.2	inf
629	-1796.65	-1397.85	-398.799	4167.73	11980.1	13674.6	50974.2	inf
630	-1790.82	-1397.77	-393.05	6006.58	9242.21	10546.1	33136.5	inf
631	-1790.32	-1401.92	-388.398	5949.75	9367.22	9934.91	33584.7	inf
632	-1788.57	-1400.44	-388.122	4537.03	9517.23	10566.8	28791.2	inf
633	-1786.83	-1397.81	-389.027	3106.35	7914.23	9962.97	21900.9	inf
634	-1790.97	-1397.45	-393.524	4434.27	9857.3	11760.9	42972.9	inf
635	-1785.19	-1396.72	-388.469	2640.46	7718.63	9680.53	38512.2	inf
636	-1789.27	-1404.99	-384.285	3000.67	7718.63	9626.14	38295.8	inf
637	-1792.8	-1402.13	-390.67	2319.5	7392.38	10480	38295.8	inf
638	-1784.59	-1399.79	-384.805	2845.97	6762.05	10119.3	38295.8	inf
639	-1790.72	-1402.95	-387.774	2544.98	5167.93	10119.3	38295.8	inf
640	-1787.47	-1398.83	-388.643	2716.67	5104.09	9923.99	37822.7	inf
641	-1796.62	-1400.8	-395.812	3896.99	5874.06	15847.9	38061.2	inf
642	-1785.81	-1400.76	-385.051	4778.1	5172.5	10457	38061.2	inf
643	-1793.74	-1404.12	-389.625	5503	5957.24	18797.4	44845.7	inf
644	-1791.59	-1401.78	-389.81	5503	5957.24	15567.6	47968.3	inf
645	-1791.05	-1394.98	-396.079	4364.47	6019.38	14391	45313.5	inf
646	-1793.82	-1395.22	-398.601	4988.19	6609.57	14066.7	52829.8	inf
647	-1795.64	-1393.8	-401.84	5691.7	7523.9	14192.6	56742.2	inf
648	-1796.18	-1393.7	-402.48	5729.1	7905.74	12908.5	54156.3	inf
649	-1790.69	-1397.46	-393.231	4824.78	6263.73	7988.64	43847.4	inf
650	-1796.66	-1395.57	-401.094	3935.2	7456.35	11315.5	58108.8	inf
651	-1800.05	-1397.11	-402.938	4824.78	7083.83	11661.8	56797.8	inf
652	-1787.11	-1391.91	-395.197	3489.01	6411.25	8636.04	35759.6	inf
653	-1785.94	-1391.22	-394.722	3418.48	6277.33	8876.07	33946.9	inf
654	-1791.15	-1394.89	-396.263	2845.95	6434.81	8876.07	32481.8	inf
655	-1798.03	-1395.12	-402.914	5841.21	9392.74	12761.7	55502.1	inf
656	-1790.7	-1396.03	-394.666	3664.26	4747	8779.99	38767.9	inf
657	-1796.77	-1396.37	-400.396	5078.56	7891.27	11500.9	78199	inf
658	-1799.65	-1395.49	-404.157	6333.35	10461.9	16686.8	81066.8	inf
659	-1796.38	-1390.49	-405.886	4596.5	7852.19	16686.8	46488	inf
660	-1793.15	-1390.93	-402.224	5076.27	6607.65	16686.8	39108.8	inf
661	-1789.9	-1392.02	-397.881	3856.81	5329.54	13688	39108.8	inf
662	-1786.37	-1393.35	-393.02	4268.8	5255.57	8902.94	32321.7	inf
663	-1789	-1396.08	-392.921	3382.18	4608.8	8368.73	22410.1	inf
664	-1786.27	-1396.04	-390.235	3485.88	4608.8	10456.4	22149.6	inf
665	-1778.14	-1392.2	-385.937	3857.87	4861.81	8852.16	16127.3	inf
666	-1779.17	-1391.55	-387.611	2721.55	5347.36	8922.96	17032.1	inf
667	-1779.68	-1393.52	-386.162	2715.58	5347.36	8885.92	17032.1	inf
668	-1779.92	-1393.43	-386.488	2715.72	5347.36	9277.51	13144.2	inf
669	-1785.47	-1393.16	-392.318	1481.9	5096.84	7896.84	16689.3	inf
670	-1781.58	-1391.76	-389.821	6128.57	8688.32	11179.6	18334.4	inf
671	-1788.13	-1393.39	-394.742	8154.23	11114.6	14566.9	22276.9	inf
672	-1781.22	-1393.37	-387.841	6669.06	8095.77	13347.7	18219.5	inf
673	-1794.79	-1396.11	-398.674	7455.74	10154.7	16251	22829	inf
