Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]	root_height
110	-1810.42	-1396.45	-413.97	0.00368746	0.763724	0.0109063	0.0680532	0.152721	0.000907994	3227.92	16182.7	23747.5	54847	inf	0.3802583	0.332417	0.246595	0.15905	0.261938	554885	651470	129267	619468	196457	148801	261020.7
111	-1807.73	-1395.53	-412.201	0.00381231	0.676548	0.0149883	0.0935234	0.20988	0.00124783	4878.66	14298.9	24321.4	67782.3	inf	0.3802583	0.334567	0.248189	0.153612	0.263632	535430	588547	125521	562774	212436	137228	200997.8
112	-1807.23	-1395.48	-411.748	0.00693627	0.674427	0.0149412	0.0932301	0.209222	0.00124392	2234.77	17499.3	27150.6	69975.7	inf	0.3802583	0.334567	0.248189	0.153612	0.263632	480858	588547	114638	534270	214457	128242	205638.3
113	-1801.65	-1394.61	-407.034	0.00698482	0.679147	0.0150458	0.0938827	0.203687	0.00125262	2574.29	18964.5	23800.1	64876.4	inf	0.3802583	0.334567	0.248189	0.153612	0.263632	441097	609998	114160	509111	186294	136791	184796.6
114	-1800.32	-1394.82	-405.502	0.0069844	0.679107	0.0150449	0.0938772	0.203675	0.00131155	2101.3	18964.5	23484.6	63513.2	inf	0.3177649	0.331002	0.242136	0.140568	0.286293	441024	557224	118131	460044	181438	113162	163731.5
115	-1800.69	-1394.57	-406.121	0.00714951	0.695161	0.0154006	0.111965	0.168982	0.00134255	3349.39	18247	22596	62421.8	inf	0.2727957	0.331002	0.242136	0.140568	0.286293	438511	578741	123174	360827	169145	119800	157536.7
116	-1806.7	-1397.58	-409.115	0.00737436	0.639209	0.0254362	0.13339	0.193206	0.00138478	3727.66	18082.6	26015.9	69471.5	inf	0.2727957	0.331002	0.242136	0.140568	0.286293	335378	531738	102451	358795	179248	113795	181379.1
117	-1810.42	-1400.24	-410.175	0.00804169	0.619366	0.0149322	0.14546	0.210689	0.00151009	2250.13	19317.2	24684	67824.3	inf	0.2727957	0.331002	0.242136	0.140568	0.286293	349197	462350	94459.6	318057	129752	110992	269880.4
118	-1810.82	-1400.42	-410.401	0.00675014	0.620173	0.0149516	0.14565	0.210964	0.00151205	2226.45	21097.1	26953.7	67562.4	inf	0.2727957	0.339716	0.238982	0.138737	0.282564	352657	463440	93302.4	299470	141421	108524	269880.4
119	-1798.72	-1397.46	-401.255	0.00367647	0.621828	0.0149915	0.146038	0.211527	0.00193916	2579.78	15423	18125.4	45433.3	inf	0.2727957	0.339716	0.238982	0.138737	0.282564	352657	451508	93302.4	275209	141421	119353	162179.3
120	-1802.07	-1398.51	-403.563	0.00257056	0.719314	0.00920262	0.119659	0.147898	0.00135585	1845.75	18813.3	21451.5	67657.6	inf	0.2727957	0.339716	0.238982	0.138737	0.282564	347106	451508	110109	260479	121918	119353	197829.5
121	-1804.06	-1397.53	-406.53	0.00236577	0.662008	0.00640035	0.110126	0.217853	0.00124783	1839.64	16722.6	22036.5	66831.6	inf	0.3718313	0.339716	0.238982	0.138737	0.282564	347106	491230	120545	260479	121918	121244	231896.2
122	-1792.13	-1392.57	-399.56	0.00236577	0.662008	0.00640035	0.110126	0.217853	0.00124783	2777.63	8925.25	12951.2	32463.6	inf	0.3718313	0.326485	0.26862	0.133334	0.27156	306403	491230	121969	295300	121918	142938	140498.6
123	-1796.21	-1394.3	-401.912	0.00231001	0.646404	0.00624949	0.10753	0.236288	0.00121842	1407.63	12650.4	16670.4	41786.1	inf	0.2327965	0.326485	0.26862	0.133334	0.27156	280882	560166	119166	299281	121918	140519	169494.2
124	-1796.79	-1395.56	-401.225	0.00172176	0.73634	0.00465806	0.0801474	0.176117	0.0010152	1365.14	12508.7	16167.2	58880.6	inf	0.2327965	0.321201	0.264273	0.131176	0.28335	236369	595106	120674	290472	122437	143922	173887.1
125	-1795.4	-1396.59	-398.81	0.0058441	0.737349	0.00826673	0.131236	0.116524	0.00078037	1283.85	11763.8	15619.2	55374.3	inf	0.2327965	0.321201	0.264273	0.131176	0.28335	233709	484560	122823	313595	121323	131194	179467.4
126	-1796.47	-1394.63	-401.837	0.00894682	0.70448	0.00789821	0.110467	0.167345	0.000863483	1393.84	5623.08	15076.6	47478	inf	0.2327965	0.323056	0.260024	0.131934	0.284986	247915	460564	134021	343529	121323	128616	211020.8
127	-1794.13	-1393.17	-400.96	0.00383243	0.513364	0.013277	0.182905	0.285192	0.0014297	3856.21	10929.9	15188.4	39321	inf	0.2327965	0.323056	0.260024	0.131934	0.284986	252242	436692	114789	372788	120308	116846	197274.4
128	-1794.94	-1394.01	-400.931	0.00446693	0.598357	0.0166386	0.213186	0.164989	0.00236258	4338.54	9453.18	14954.1	39321	inf	0.2327965	0.329709	0.265379	0.134651	0.270261	253988	363480	102835	393980	128579	119215	197274.4
129	-1794	-1392.59	-401.41	0.00308186	0.565912	0.0157364	0.201627	0.211409	0.00223447	1925	9608.26	19408.9	39321	inf	0.08496589	0.329709	0.265379	0.134651	0.270261	250071	340419	104716	430262	121188	119215	144840.3
130	-1797.83	-1392.62	-405.215	0.00354422	0.650813	0.0180973	0.158593	0.166383	0.0025697	4137.91	12337	19797.8	36418.5	inf	0.08496589	0.325122	0.261687	0.136924	0.276267	250071	337809	107722	442265	128942	111812	196839.2
131	-1789.46	-1392.4	-397.06	0.00333937	0.613198	0.0170513	0.149427	0.215232	0.00175242	3861.05	11238.5	13526.8	35362.7	inf	0.08496589	0.350003	0.252039	0.131876	0.266082	277789	345448	107722	405478	129432	107015	210571.7
132	-1794.96	-1395.18	-399.771	0.00335176	0.615473	0.0134053	0.149981	0.21603	0.00175892	1884.45	8810.61	13569.2	36071	inf	0.08496589	0.346419	0.249459	0.130525	0.273597	248451	316041	100158	412552	129432	120141	318217
133	-1794.19	-1394.67	-399.518	0.00794416	0.529305	0.0162742	0.182079	0.262262	0.00213535	1306.48	10733.5	13175	37170.9	inf	0.08496589	0.346419	0.249459	0.130525	0.273597	279697	270620	97092.1	432707	138736	121533	307039.7
134	-1794.38	-1393.46	-400.921	0.00862578	0.528941	0.016263	0.181954	0.262082	0.00213388	3576.51	12115.4	17860.6	36161	inf	0.08496589	0.346419	0.249459	0.130525	0.273597	288602	266009	93157.8	403033	130998	113555	213908.9
135	-1790.9	-1391.96	-398.941	0.00490635	0.486854	0.017874	0.199977	0.288043	0.00234525	2217.99	11388	16284	29934.5	inf	0.08496589	0.346419	0.249459	0.130525	0.273597	292843	266009	95176.7	353320	121970	113555	195026.9
136	-1796.49	-1396.16	-400.326	0.00490472	0.486692	0.017868	0.19991	0.287947	0.00267812	2736.06	11490	17898.6	36926.4	inf	0.5198355	0.346419	0.249459	0.130525	0.273597	287098	277147	88186.9	333539	143178	133518	195026.9
137	-1798.56	-1398.84	-399.721	0.00415146	0.411946	0.0151239	0.169209	0.397303	0.00226682	3970.51	11280.2	15044.4	35373.8	inf	0.413738	0.346419	0.249459	0.130525	0.273597	287098	277147	88186.9	325071	143178	128367	147172.1
138	-1796.36	-1398.01	-398.344	0.00475379	0.40276	0.0363909	0.165435	0.388443	0.00221627	3970.51	12271.8	15044.4	36816.5	inf	0.413738	0.346419	0.249459	0.130525	0.273597	315510	268063	81834.1	325071	140101	107249	160627.3
139	-1807.06	-1401	-406.059	0.0048307	0.409276	0.0208014	0.168112	0.394728	0.00225213	5678.84	17068.6	22287.5	55470	inf	0.5503889	0.346419	0.249459	0.130525	0.273597	299131	279886	83653.1	298324	161814	97188.8	196302.3
140	-1790.71	-1393.93	-396.779	0.00556369	0.471378	0.0239577	0.19362	0.302887	0.00259385	2194.99	11607.3	13673.8	35127.8	inf	0.212922	0.346419	0.249459	0.130525	0.273597	312526	294554	78051.5	332193	161814	92025.5	115722.4
141	-1800	-1394.84	-405.157	0.0124093	0.541491	0.0215678	0.149525	0.272672	0.0023351	2103.18	17380.1	22152.6	72871.3	inf	0.2514838	0.329442	0.254718	0.136476	0.279365	312526	282754	84281.2	350744	161814	90285.6	190468.4
142	-1802.7	-1395.83	-406.871	0.0124247	0.542163	0.0215946	0.14971	0.273011	0.00109645	1731.51	19043.8	23054.8	81200.2	inf	0.2514838	0.320229	0.251495	0.156723	0.271553	312526	293012	101063	326058	156371	95605.6	214128.8
143	-1794.17	-1393.13	-401.042	0.0236237	0.528069	0.0362293	0.145819	0.265914	0.000345446	1701.38	14528.5	17588.4	52277.2	inf	0.2514838	0.320229	0.251495	0.156723	0.271553	272948	315621	96136.3	326058	149259	95605.6	181992.4
144	-1798.19	-1393.31	-404.886	0.0291513	0.684041	0.0205303	0.106954	0.159156	0.000167339	1870.9	13243.6	19340.8	57485.7	inf	0.3862219	0.318328	0.256791	0.155792	0.269088	270420	347619	87791.1	344154	142325	97373.1	254410.3
145	-1792.73	-1390.55	-402.181	0.0339473	0.740606	0.0158118	0.0806425	0.128797	0.000194869	1046.07	13243.1	18150.5	53845.7	inf	0.3862219	0.318328	0.256791	0.155792	0.269088	270420	366266	84381.1	316181	147326	95908.1	212099.1
146	-1787.21	-1390.73	-396.481	0.0358139	0.781329	0.0166813	0.030091	0.13588	0.000205584	3281.24	10824.3	12531.6	39162.8	inf	0.2909406	0.318328	0.256791	0.155792	0.269088	276827	397452	81204.3	328045	162436	100927	93500.06
147	-1802.62	-1401.83	-400.794	0.0340295	0.742401	0.0128809	0.0285917	0.181902	0.000195342	4121.55	13251.2	16777.3	54579.1	inf	0.3845	0.293642	0.259401	0.157376	0.289582	260536	375643	81204.3	344386	162436	118825	117446.1
148	-1798.08	-1398.53	-399.55	0.0345377	0.753488	0.0128365	0.0143215	0.184618	0.000198259	4992.25	14057.9	15882.1	46738	inf	0.2609873	0.302487	0.267215	0.162116	0.268182	242585	357412	83451.8	344386	162436	122327	108371.1
149	-1797.37	-1397.42	-399.955	0.0343427	0.749234	0.0127641	0.0198859	0.183576	0.00019714	5609.16	13902.1	16034	46220.2	inf	0.2609873	0.333357	0.246946	0.143239	0.276458	197256	354461	92767.2	363683	166232	122327	128239.2
150	-1799.03	-1400.24	-398.794	0.0346893	0.756795	0.0128929	0.0132747	0.182151	0.000197689	4034.28	14795.2	16949.6	46220.2	inf	0.2609873	0.339874	0.251774	0.126489	0.281863	197256	348178	99008.6	354882	162558	113068	107084.9
151	-1805.15	-1401.98	-403.166	0.0341918	0.757185	0.0128995	0.0132816	0.182245	0.000197791	3060.21	19144.2	22969.2	63648.5	inf	0.2609873	0.339874	0.251774	0.126489	0.281863	199908	348178	99008.6	384526	175982	105056	212009.3
152	-1798.42	-1398.85	-399.565	0.0359931	0.744409	0.0135791	0.0139813	0.191846	0.000191267	2604.04	16290.5	19545.2	51167.9	inf	0.2609873	0.328291	0.243194	0.156258	0.272257	203102	380478	100341	337845	160135	117531	120336.5
153	-1802.4	-1398.38	-404.019	0.0143976	0.760973	0.0115065	0.0118473	0.20104	0.000235738	4757.85	19584.2	23274	52089.7	inf	0.4930963	0.328291	0.243194	0.156258	0.272257	203102	408238	87391.8	288198	171622	120195	210148.9
154	-1798.79	-1397.41	-401.384	0.0144139	0.761832	0.0115195	0.0107247	0.201267	0.00024231	1463.74	6619.96	14935.5	34397.4	inf	0.3093465	0.298767	0.259101	0.161224	0.280909	224967	486522	84357.8	302444	174032	130236	147388.8
155	-1803.68	-1399.76	-403.921	0.0158386	0.708771	0.0126581	0.0117847	0.25057	0.000377794	2858.57	19007.8	24970.9	54461.4	inf	0.3093465	0.298767	0.259101	0.161224	0.280909	236978	533169	91548.6	302444	182990	140185	191444.2
156	-1807.15	-1402.19	-404.966	0.0158568	0.709587	0.0126727	0.010647	0.250858	0.000378229	7829.64	19491.1	21248.2	49232.1	inf	0.3093465	0.30245	0.25774	0.160377	0.279433	244904	515206	97285.3	282857	185876	127587	270694.6
157	-1807.44	-1402.08	-405.359	0.0170265	0.761933	0.0222024	0.0114324	0.187156	0.000249054	7248.04	16685.5	22027.8	38072.1	inf	0.3093465	0.300564	0.262367	0.159377	0.277691	267189	462790	97285.3	282857	189011	127587	194862.4
158	-1809.44	-1405.19	-404.242	0.0166825	0.746537	0.0315192	0.0214816	0.183374	0.000405908	6012.11	18607.6	22027.8	38072.1	inf	0.3093465	0.303834	0.265221	0.150233	0.280712	267189	514214	97285.3	318745	183729	128823	159850.6
159	-1800.45	-1396.43	-404.018	0.0166825	0.746537	0.0315192	0.0214816	0.183374	0.000405908	3623.2	15786.7	21335.5	40343.5	inf	0.1725838	0.322062	0.260881	0.147775	0.269282	229310	473904	99800.6	336597	160237	120709	209219.7
160	-1807.54	-1403.7	-403.832	0.0162303	0.726303	0.0306649	0.0208994	0.205508	0.000394907	4586.21	14507.7	19843.4	38804.5	inf	0.1725838	0.32266	0.260651	0.147644	0.269044	231464	453616	91327.8	338983	147502	120125	197485.9
161	-1801.7	-1402.96	-398.735	0.0185688	0.75123	0.0274368	0.0186993	0.183874	0.00019204	3284.22	12557.6	14210	29054.3	inf	0.5193182	0.362551	0.2453	0.138949	0.253199	208271	370780	94708.7	338983	141890	126878	176534.7
162	-1794.08	-1396.47	-397.612	0.0186464	0.754371	0.0275515	0.0145961	0.184642	0.000192843	5619.32	8753.86	10645.3	25458	inf	0.2760106	0.323079	0.269769	0.128695	0.278456	215119	370780	100904	379784	131839	126878	128593.5
163	-1807.11	-1401.5	-405.615	0.0250429	0.683402	0.0237106	0.0196031	0.247982	0.000258996	5680.16	13489.8	17018.2	50203.9	inf	0.2760106	0.330367	0.266865	0.12731	0.275458	226174	370780	105385	379784	131839	116783	197175.4
164	-1799.23	-1395.4	-403.821	0.0250749	0.684275	0.0237409	0.0183508	0.248299	0.000259327	3703.56	12204.7	16207.1	38809.6	inf	0.2760106	0.330367	0.266865	0.12731	0.275458	208528	370780	90540.1	338178	120705	124414	213483.3
165	-1797.48	-1396.84	-400.639	0.0104344	0.53662	0.0110666	0.0174065	0.424226	0.000245983	3312.21	12386.6	15504.8	37127.9	inf	0.2924881	0.330367	0.266865	0.12731	0.275458	208869	324168	95634.3	306146	127722	135016	233305.8
166	-1788.89	-1393.13	-395.759	0.013446	0.514894	0.0476503	0.0167018	0.407051	0.000256807	2818.65	8540.17	10771.7	24496.1	inf	0.3921355	0.330367	0.266865	0.12731	0.275458	208869	296713	100541	301450	127977	165501	136632.7
167	-1789.43	-1393.74	-395.684	0.00653675	0.688071	0.0308528	0.0108141	0.263559	0.000166278	2818.65	9015.87	11792.3	37847.5	inf	0.3879794	0.330367	0.266865	0.12731	0.275458	203378	284227	90762.2	310586	127977	154553	189143.3
168	-1790.88	-1394.11	-396.764	0.00610679	0.708616	0.0288235	0.0101028	0.246223	0.000127394	1263.39	8433.71	15588.9	40206.8	inf	0.3879794	0.330367	0.266865	0.12731	0.275458	204798	274241	92726.6	298996	135586	168924	192171.1
169	-1787.37	-1391.74	-395.622	0.00441711	0.709857	0.0288739	0.0101205	0.246654	7.72521e-05	2036.84	6710.99	12843.1	25161.2	inf	0.3879794	0.330367	0.266865	0.12731	0.275458	228438	274241	81678.7	295995	135586	146404	189757.6
170	-1791.12	-1395.59	-395.523	0.00442461	0.711061	0.0289229	0.00844128	0.247073	7.74362e-05	2071.73	7850.21	11475.9	41693.8	inf	0.1410905	0.330262	0.266781	0.12727	0.275687	226942	265973	76311.2	277275	126784	137086	235614.1
171	-1786.82	-1392.33	-394.489	0.00297658	0.839518	0.0160518	0.00429908	0.137122	3.30703e-05	1876.05	6030.95	10850.1	28248.3	inf	0.4325761	0.330262	0.266781	0.12727	0.275687	281622	258300	66201.3	244830	143178	145847	132087.1
172	-1784.66	-1394.52	-390.144	0.00294094	0.829466	0.0158596	0.0162209	0.13548	3.26743e-05	1132.76	6022.89	7775.15	28248.3	inf	0.7068856	0.325513	0.262944	0.139821	0.271723	285429	235795	72645.5	239272	133954	146466	151259.5
173	-1784.5	-1389.43	-395.068	0.0029679	0.837072	0.016005	0.00720005	0.136722	3.28704e-05	2022.37	7303.82	12723.7	28160.1	inf	0.2525001	0.325513	0.262944	0.139821	0.271723	293208	238493	78804.8	239272	146993	152398	151892.9
174	-1785.63	-1389.85	-395.78	0.00295822	0.834341	0.0159528	0.00717656	0.139518	5.38385e-05	3350.03	7897.44	12814.9	27541.9	inf	0.5019334	0.322074	0.26587	0.143204	0.268852	255614	250895	73687.9	239272	124646	143749	123621.5
175	-1782.27	-1390.87	-391.399	0.00649672	0.605672	0.0655486	0.0157609	0.306403	0.000118238	1453.91	6810.39	10845.9	21882.3	inf	0.05847529	0.322074	0.26587	0.143204	0.268852	221359	203559	77042.3	257178	124646	143749	116394.1
176	-1783.14	-1390.91	-392.224	0.00644092	0.60047	0.0649856	0.0242145	0.303771	0.000117222	2575.5	5450.01	10181.6	21774.2	inf	0.05847529	0.322074	0.26587	0.143204	0.268852	209411	197601	72871.6	254569	127232	144283	218995.6
177	-1777.15	-1389.14	-388.005	0.00681776	0.635602	0.0603753	0.0256312	0.27138	0.000193922	1504.19	4694.45	7941.07	21008.3	inf	0.05847529	0.322074	0.26587	0.143204	0.268852	196566	194077	76163.3	230573	137401	146034	113291.1
178	-1778.31	-1390.57	-387.74	0.00772572	0.58643	0.0484265	0.0496772	0.307521	0.000219748	3321.48	5395.53	7193.13	27493.7	inf	0.05847529	0.329573	0.272061	0.123254	0.275112	199363	201412	65569.6	216542	137401	126695	113291.1
179	-1787.9	-1391.96	-395.94	0.00719978	0.614464	0.0451298	0.0462953	0.286586	0.000325322	4068.45	9027.58	11771.4	38754.4	inf	0.05847529	0.329573	0.272061	0.123254	0.275112	194814	208475	66522.7	215348	137401	136260	248186.8
180	-1780.49	-1389.02	-391.474	0.00540713	0.710457	0.0338931	0.0347684	0.21523	0.000244322	3406.64	7759.54	10053.9	29650.8	inf	0.05847529	0.327113	0.27003	0.129798	0.273058	249731	175573	70539.2	218905	129365	137619	157039.8
181	-1782.02	-1387.99	-394.029	0.00441054	0.711169	0.0339271	0.0348033	0.215446	0.000244566	3061.52	7131.79	10248.6	39955.5	inf	0.05847529	0.327035	0.269966	0.129767	0.273232	279855	148660	72624.2	213890	125763	148918	191180.5
182	-1782.4	-1389.9	-392.5	0.00617595	0.726073	0.0387405	0.0318213	0.196986	0.000203244	3909.85	7098.72	10935.2	32730.5	inf	0.08155444	0.325539	0.268731	0.133748	0.271982	265399	145998	72239	198387	115054	135163	187645
183	-1786.63	-1394.34	-392.295	0.00864788	0.616031	0.0542464	0.0445577	0.27583	0.000687403	4932.92	6715.31	10935.2	34648.8	inf	0.08155444	0.31234	0.257835	0.128325	0.301499	298761	140128	72239	198387	114770	115537	143666.4
184	-1784.84	-1393.66	-391.185	0.00882234	0.628459	0.0553408	0.0340259	0.272367	0.000984613	4570.94	6453.16	9782.57	39456.2	inf	0.08155444	0.312708	0.256963	0.128476	0.301854	232616	128735	76148.3	183315	114770	126894	151205.5
185	-1789.73	-1390.82	-398.906	0.00796804	0.626923	0.0203885	0.0339427	0.309795	0.000982207	4153.68	9681.72	12643.7	49370	inf	0.08155444	0.302126	0.248267	0.157967	0.291639	230630	127001	76148.3	180491	112287	120698	194090.7
186	-1788.85	-1390.84	-398.008	0.00937765	0.626032	0.0203595	0.0338945	0.309355	0.000980811	5175.62	9804.43	13136.1	49995.7	inf	0.08155444	0.302126	0.248267	0.157967	0.291639	231877	125761	76148.3	180491	100292	125894	224999.6
187	-1783.28	-1390.17	-393.111	0.0109863	0.733421	0.0278839	0.0397087	0.185829	0.0021712	4378.9	6146.67	11261.7	37277.5	inf	0.08155444	0.301493	0.247748	0.15973	0.291029	232216	118909	81380.3	200091	95601.3	126101	192894.3
188	-1782.39	-1390.99	-391.403	0.0118678	0.679951	0.0735021	0.0606976	0.172281	0.00170049	2137.64	6704.2	9567.64	37616.4	inf	0.08155444	0.298173	0.245019	0.168985	0.287824	232216	118909	77145	222170	98132.6	139474	158312
189	-1786.04	-1395.28	-390.759	0.0200523	0.638209	0.0864247	0.0713691	0.181946	0.00199946	3374.22	6704.2	9632.44	33434.4	inf	0.08155444	0.298173	0.245019	0.168985	0.287824	232216	120855	80759.4	227930	91085.4	139474	113127.1
190	-1786.98	-1393.83	-393.152	0.0461838	0.621317	0.0841373	0.0694802	0.17713	0.00175102	4112.94	6140.26	13583.1	27468.4	inf	0.1396014	0.304748	0.243126	0.157955	0.294171	255678	120855	86720.7	227930	95085.2	150407	130815.1
191	-1780.93	-1394.76	-386.161	0.0454891	0.611972	0.0828718	0.0684351	0.190414	0.000817929	2757.36	4570.45	7543.8	24110.9	inf	0.1396014	0.304748	0.243126	0.157955	0.294171	268696	132321	80423.3	200949	92923.1	150407	96233.97
192	-1784.77	-1394.35	-390.42	0.0486443	0.5802	0.0886199	0.0780391	0.203622	0.000874662	4693.41	6422.94	12864.3	26536.4	inf	0.1396014	0.304748	0.243126	0.157955	0.294171	264204	132420	80423.3	176353	92923.1	153435	100910.8
193	-1787.54	-1396.31	-391.234	0.0422506	0.583244	0.0890848	0.0784485	0.20469	0.0022823	4149.28	7387.38	12547.7	22622.7	inf	0.1396014	0.291775	0.275347	0.151231	0.281648	246933	124605	74090.2	170090	106356	151350	152841
194	-1787.29	-1395.02	-392.268	0.0761439	0.53934	0.0823788	0.0725432	0.227484	0.0021105	2168.35	6423.05	10165.4	26649.1	inf	0.4774584	0.295755	0.279102	0.153293	0.271849	246933	135150	70543.6	173990	98780	148811	213805.5
195	-1789.34	-1397.74	-391.597	0.0834604	0.591164	0.0902944	0.117829	0.114939	0.00231329	2805.21	6337.35	10114.2	24321	inf	0.5367435	0.295671	0.279023	0.153534	0.271772	245201	139625	68997.3	180988	103794	163801	209611.6
196	-1791.57	-1399.06	-392.511	0.0680617	0.485467	0.123901	0.161684	0.157718	0.00316795	2100.92	6299.89	10098.2	29008.1	inf	0.5367435	0.285602	0.269521	0.148305	0.296572	244527	148406	70547.8	217772	105151	161309	209281
197	-1797.7	-1400.27	-397.42	0.0407041	0.577776	0.14648	0.11781	0.114921	0.00230832	2128.72	6740.23	12302.8	35953.4	inf	0.5611739	0.302046	0.285039	0.156844	0.256071	256538	180652	60435.4	206676	109134	146969	207253.4
198	-1794.06	-1398.4	-395.663	0.0392953	0.557779	0.141411	0.113643	0.145644	0.00222842	3759.75	8031.94	12318.9	33937.6	inf	0.5611739	0.302046	0.285039	0.156844	0.256071	266904	183196	78430.3	206676	113834	137766	154744.7
199	-1792.1	-1399.12	-392.974	0.0385696	0.57264	0.155284	0.0711268	0.159932	0.00244705	3759.75	7938.66	11026.1	33250.5	inf	0.5611739	0.324572	0.231718	0.168542	0.275168	244220	183196	75435.2	176398	116802	104907	226325.5
200	-1798.36	-1399.02	-399.336	0.0328308	0.636228	0.132179	0.0605436	0.136136	0.00208295	3644.36	10621.6	14258.8	43237.7	inf	0.5611739	0.324572	0.231718	0.168542	0.275168	241644	216634	71083.6	191366	116802	107457	184614.4
201	-1802.34	-1401.44	-400.905	0.0334153	0.647557	0.134532	0.0438154	0.13856	0.00212003	7305.75	12646.4	15963	37480.3	inf	0.5611739	0.317196	0.234248	0.170382	0.278173	235465	248339	49629.9	239053	125003	111938	184614.4
202	-1798.21	-1401.46	-396.751	0.0772581	0.631506	0.122252	0.0307027	0.136355	0.00192651	4830.78	10404.7	13164.5	27744.6	inf	0.5611739	0.317196	0.234248	0.170382	0.278173	177588	249170	53831.6	239053	157912	148302	201833.7
