Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
390	-13403.4	-13357.4	-45.9854	0.5145291	0.347658	0.188799	0.257616	0.149474	0.212741	0.173754	0.257924	0.164932	0.176185	0.362121	0.163895	0.148007	0.34452	0.27102	0.224346	0.387467	0.35542	0.20255	0.303276	0.0694084	0.208639	0.119132	0.632866	0.270875	0.114096	0.0332326	0.0385854	0.0812541	0.0736281	0.0756008	0.124767	0.210565	0.28946	0.121571	0.0570041	0.00721944	0.0403852	0.0855632	0.00547354	0.0788643	0.294429	0.0123901	0.166596	0.024391	0.366407	0.0399522	0.0425274	0.478447	0.0482758	0.3024775	0.381582	0.359827	0.0620502	0.196541	0.0361112	0.261295	0.830559	2.87203	7.903308
400	-13409.8	-13358.4	-51.423	0.5112185	0.341392	0.184374	0.201884	0.242309	0.17638	0.208526	0.254878	0.194434	0.19074	0.464757	0.157483	0.143793	0.213323	0.27756	0.286602	0.401672	0.345435	0.221954	0.411617	0.0663422	0.283658	0.115908	0.803532	0.291021	0.0777855	0.0508185	0.0524151	0.064814	0.0917906	0.0466662	0.0894151	0.180192	0.274543	0.100586	0.0554543	0.0381003	0.0660871	0.125647	0.0054997	0.0876546	0.225197	0.0109708	0.323854	0.0220788	0.384027	0.0389484	0.0414588	0.466425	0.0470628	0.3021299	0.379297	0.357673	0.0616787	0.201351	0.0354854	0.259177	0.828263	2.87708	8.447066
410	-13399.1	-13354	-45.1143	0.5959615	0.419628	0.147677	0.212637	0.179768	0.343785	0.176261	0.242688	0.179311	0.15161	0.371873	0.171031	0.190586	0.252468	0.33267	0.275685	0.322758	0.301318	0.258362	0.276472	0.107146	0.225143	0.108511	0.532959	0.204262	0.0795909	0.0283493	0.0897301	0.0590246	0.070578	0.0617159	0.0636737	0.227662	0.165774	0.115329	0.0584842	0.00780011	0.0150595	0.0720196	0.0640874	0.113715	0.174722	0.0257497	0.338523	0.0219781	0.396867	0.0401794	0.0200781	0.464298	0.0565998	0.3426872	0.376002	0.353076	0.062648	0.208274	0.0522762	0.31002	0.879245	2.75846	7.816198
420	-13389.9	-13342.6	-47.3142	0.4904405	0.36164	0.171144	0.215172	0.214779	0.231519	0.164064	0.285579	0.200446	0.12502	0.39399	0.134302	0.166571	0.305984	0.368835	0.258507	0.442173	0.311383	0.260221	0.304618	0.0876171	0.19018	0.115603	0.49803	0.201146	0.148364	0.0783751	0.0586817	0.065717	0.0744855	0.0400555	0.073702	0.234868	0.253442	0.129367	0.0833017	0.0576831	0.0749944	0.0916746	0.0231824	0.0778928	0.156195	0.0227902	0.282894	0.0220857	0.384835	0.0403761	0.0292552	0.466571	0.0568769	0.3193419	0.376002	0.353076	0.062648	0.208274	0.0316299	0.245629	0.813186	2.90955	8.036189
430	-13401.2	-13354.3	-46.8862	0.4990728	0.353084	0.154384	0.18094	0.134784	0.252849	0.175671	0.319281	0.214751	0.198009	0.408667	0.0779924	0.173765	0.272699	0.259276	0.201683	0.397459	0.395934	0.260882	0.276559	0.114563	0.184983	0.184508	0.647373	0.329215	0.143237	0.0517613	0.0384551	0.0901138	0.0316183	0.0642757	0.0796018	0.22792	0.20118	0.116275	0.0931699	0.059976	0.0440219	0.0628199	0.0327737	0.0818097	0.11989	0.0385876	0.246589	0.0273556	0.41679	0.0320683	0.0275499	0.434989	0.0612472	0.2864404	0.357861	0.36404	0.0633569	0.214742	0.033216	0.25131	0.819593	2.89588	7.993384
440	-13407.9	-13362.8	-45.1191	0.5870328	0.300458	0.175998	0.240648	0.14331	0.186017	0.265149	0.259588	0.172764	0.154204	0.378943	0.109915	0.160691	0.272895	0.34892	0.243692	0.366099	0.309385	0.299738	0.252691	0.0948486	0.164155	0.109614	0.669151	0.33763	0.160815	0.0968064	0.0450847	0.00755668	0.0217891	0.0655484	0.110998	0.141503	0.218542	0.111319	0.129892	0.0384804	0.0408139	0.0805522	0.0330167	0.118128	0.158523	0.0250546	0.195752	0.0320622	0.408521	0.0361454	0.0202344	0.426359	0.0766785	0.2864404	0.359066	0.365266	0.0602035	0.215465	0.050445	0.304987	0.874556	2.77001	7.816678
450	-13402	-13357.7	-44.3439	0.5945665	0.252833	0.2179	0.227604	0.147849	0.235074	0.183429	0.246051	0.133423	0.190365	0.422331	0.162447	0.102174	0.325213	0.256247	0.232712	0.333624	0.320904	0.238368	0.296342	0.0883444	0.164893	0.146104	0.654679	0.265419	0.138405	0.0256102	0.0645846	0.00664597	0.0779631	0.0764284	0.0984796	0.163123	0.264091	0.126353	0.0962282	0.063874	0.0788004	0.0491066	0.026464	0.0678157	0.208739	0.0516348	0.21048	0.0287301	0.392369	0.0324376	0.0250065	0.452747	0.0687095	0.2901458	0.381749	0.351898	0.0604721	0.205881	0.0519894	0.309238	0.878521	2.76025	7.739156
460	-13397.5	-13351.8	-45.6443	0.8175523	0.271353	0.195003	0.227604	0.226269	0.22951	0.154715	0.246321	0.176683	0.177486	0.479694	0.173969	0.128998	0.252625	0.284853	0.215957	0.363458	0.321588	0.206381	0.325188	0.0918443	0.195303	0.105262	0.513672	0.322706	0.0871227	0.0549019	0.0656062	0.0223422	0.0301746	0.077167	0.105084	0.25916	0.21485	0.114476	0.0466962	0.0117345	0.0759876	0.0739187	0.11807	0.0747909	0.159318	0.063471	0.327879	0.0251996	0.39894	0.0399585	0.0272227	0.442891	0.0657885	0.3716377	0.371308	0.355383	0.0653898	0.20792	0.0992879	0.414106	0.961702	2.5249	7.869192
470	-13393.4	-13353	-40.4383	0.8152156	0.352912	0.185084	0.200533	0.156796	0.216619	0.168162	0.247414	0.143335	0.161807	0.471751	0.146764	0.192533	0.239718	0.261028	0.215957	0.305798	0.271551	0.2591	0.32414	0.111149	0.191916	0.0911508	0.450177	0.200914	0.141426	0.00985065	0.0418634	0.0605393	0.0640062	0.102959	0.104457	0.182592	0.172528	0.11225	0.0728924	0.0483548	0.0398471	0.0868838	0.046649	0.0522101	0.137762	0.0774275	0.227787	0.0305805	0.414534	0.0411013	0.0233783	0.443522	0.0468845	0.3888947	0.370057	0.35609	0.0655198	0.208333	0.0987921	0.413189	0.961083	2.52694	7.348595
480	-13392.9	-13349.9	-43.0029	0.803395	0.315936	0.154066	0.234781	0.167534	0.216619	0.137618	0.236134	0.204605	0.186672	0.345882	0.126269	0.112272	0.263026	0.34197	0.199822	0.40409	0.283359	0.21134	0.234675	0.118944	0.174496	0.12979	0.652355	0.305463	0.101828	0.033365	0.0345901	0.0581265	0.124823	0.0824183	0.0824362	0.183551	0.252038	0.0938289	0.0680557	0.0393788	0.0450334	0.0760839	0.047079	0.0794426	0.195301	0.0266632	0.223297	0.0228104	0.358152	0.0476401	0.0244342	0.486632	0.0603312	0.4142652	0.370057	0.35609	0.0655198	0.208333	0.096281	0.408497	0.957891	2.53733	7.60506
490	-13393.2	-13352.1	-41.1501	0.7392156	0.32865	0.210287	0.205971	0.100815	0.235605	0.0996009	0.233956	0.144944	0.19965	0.44803	0.0798365	0.181339	0.229338	0.249926	0.237683	0.331969	0.318202	0.219792	0.232415	0.132413	0.159565	0.130787	0.543443	0.256132	0.123975	0.0824253	0.00386801	0.0436792	0.101275	0.067813	0.0560915	0.236051	0.246485	0.153377	0.0576988	0.0662068	0.071884	0.0635263	0.0223829	0.0573796	0.231539	0.00635509	0.217416	0.0263318	0.353815	0.0485931	0.0238579	0.496367	0.0510358	0.3917337	0.366772	0.361806	0.0649382	0.206484	0.0825767	0.38146	0.938577	2.59739	7.419774
500	-13392.2	-13345	-47.1293	0.7461238	0.356228	0.188465	0.248669	0.134514	0.235605	0.2321	0.328679	0.165398	0.152838	0.363984	0.136823	0.182541	0.272394	0.318794	0.225613	0.427293	0.318202	0.296354	0.263269	0.13365	0.171774	0.0845692	0.527299	0.216812	0.173594	0.0171133	0.00569525	0.0642044	0.0366038	0.0718332	0.0914408	0.185949	0.246024	0.173465	0.0760333	0.040938	0.0468008	0.117405	0.0748053	0.0409377	0.264105	0.0390023	0.269876	0.0218787	0.337314	0.047864	0.0297163	0.51526	0.0479672	0.3673884	0.367397	0.360229	0.0646551	0.207719	0.0840551	0.384504	0.940831	2.59061	8.017694
510	-13395	-13353.9	-41.0783	0.7481723	0.280942	0.146152	0.192563	0.132421	0.2691	0.166454	0.28051	0.179603	0.153453	0.344348	0.146948	0.172709	0.213135	0.320257	0.310558	0.40238	0.407792	0.205216	0.277011	0.0971651	0.183571	0.132191	0.455546	0.257086	0.073671	0.0705848	0.0560826	0.0152841	0.0422244	0.0698036	0.103227	0.130153	0.165218	0.164871	0.102777	0.028173	0.047883	0.076956	0.0556726	0.0685289	0.134954	0.026596	0.25282	0.0243237	0.384854	0.0437179	0.0321662	0.470627	0.0443112	0.3673884	0.368788	0.361593	0.0611143	0.208505	0.0844935	0.3854	0.941491	2.58862	7.412593
520	-13397.6	-13353.4	-44.164	0.775799	0.30879	0.179271	0.200472	0.180781	0.192477	0.225562	0.249132	0.163503	0.134368	0.424926	0.177131	0.121682	0.269108	0.247966	0.189624	0.356118	0.376521	0.252478	0.288514	0.131033	0.184476	0.148804	0.610197	0.317865	0.0881989	0.0728398	0.0384934	0.0785325	0.0689841	0.0700314	0.0524874	0.189659	0.242921	0.116661	0.0949295	0.029603	0.076653	0.0485328	0.023377	0.0829672	0.204239	0.00813613	0.203123	0.024132	0.381821	0.0433733	0.0319127	0.466918	0.0518426	0.3934285	0.36459	0.357477	0.071802	0.206132	0.0903996	0.397205	0.950017	2.56238	7.721167
530	-13388.9	-13346.6	-42.2453	0.5978846	0.351234	0.167222	0.221474	0.172215	0.23735	0.180723	0.314493	0.175295	0.123995	0.382972	0.17431	0.0950441	0.291438	0.278369	0.213868	0.367862	0.263915	0.301507	0.276321	0.0976929	0.154413	0.142631	0.534812	0.19004	0.119857	0.0365411	0.0460283	0.0325173	0.104914	0.0436409	0.0828067	0.175938	0.28516	0.0943366	0.0883196	0.0155504	0.0833359	0.0650019	0.0231773	0.0897029	0.161262	0.0262	0.245807	0.0247237	0.349748	0.0444369	0.0326952	0.487229	0.0611671	0.355127	0.3676	0.357583	0.0686241	0.206193	0.0526721	0.311094	0.880236	2.756	7.529291
540	-13392.3	-13351.7	-40.5861	0.7240161	0.341683	0.168388	0.166076	0.185593	0.186198	0.177444	0.343373	0.135103	0.162893	0.298014	0.132633	0.164702	0.220565	0.320199	0.179248	0.353566	0.267655	0.196322	0.235848	0.103658	0.117021	0.139344	0.598734	0.248417	0.155245	0.0365411	0.0151712	0.0358195	0.0781304	0.0839897	0.0983028	0.202314	0.333722	0.113773	0.0540148	0.0162758	0.0543856	0.0909526	0.0234871	0.0771527	0.198044	0.0407284	0.212652	0.0325074	0.388281	0.043273	0.0312266	0.465344	0.0393684	0.3542742	0.3676	0.357583	0.0686241	0.206193	0.0793237	0.374645	0.933453	2.61258	7.363378
550	-13393.1	-13356.3	-36.8316	0.7386591	0.320484	0.166764	0.123261	0.115076	0.225835	0.174893	0.211839	0.155818	0.128225	0.405938	0.0977245	0.149396	0.275509	0.222806	0.236226	0.34463	0.338889	0.183	0.293706	0.0983017	0.155274	0.0964423	0.504109	0.215606	0.153677	0.0424568	0.0254148	0.0551981	0.0183605	0.0807543	0.0366871	0.137684	0.244904	0.102995	0.0499486	0.0577451	0.0799467	0.0844315	0.0223125	0.0521234	0.180351	0.0643836	0.258799	0.0335118	0.345032	0.04461	0.0259844	0.490983	0.0598784	0.3542742	0.36363	0.364521	0.067883	0.203966	0.0824576	0.381214	0.938393	2.59794	6.987922
560	-13389.7	-13351.2	-38.5336	0.5995483	0.275078	0.163269	0.174673	0.142575	0.197497	0.157013	0.269489	0.162384	0.13122	0.43974	0.120268	0.129346	0.24892	0.269038	0.200819	0.397039	0.333448	0.224384	0.25464	0.116002	0.206519	0.104974	0.458588	0.251675	0.0403368	0.0493243	0.0590445	0.119265	0.0473399	0.061225	0.0881834	0.189503	0.182148	0.0929882	0.0619593	0.0344736	0.0645589	0.0512153	0.076644	0.0795961	0.162486	0.0306644	0.238567	0.0325329	0.352335	0.0455542	0.0232287	0.501374	0.0449754	0.3431147	0.367093	0.356423	0.0690404	0.207444	0.0530149	0.312021	0.881088	2.75388	7.158123
570	-13402.9	-13358.8	-44.0724	0.8990823	0.352395	0.162614	0.184029	0.164093	0.211211	0.208974	0.207099	0.176497	0.174821	0.448217	0.120268	0.168921	0.2147	0.256725	0.234012	0.335931	0.285513	0.181013	0.266519	0.131115	0.243297	0.138701	0.662193	0.363876	0.102505	0.0714916	0.0189077	0.043721	0.0331678	0.0908762	0.0943165	0.160536	0.206398	0.169146	0.111728	0.0191924	0.0442625	0.12153	0.0502087	0.136708	0.151748	0.00923784	0.183593	0.0336674	0.366591	0.0442087	0.0246111	0.486565	0.0443567	0.3886842	0.341449	0.372988	0.0684786	0.217085	0.116404	0.444166	0.981035	2.45839	7.712005
580	-13398.5	-13359.1	-39.3878	0.9093422	0.380356	0.171328	0.185667	0.177218	0.285713	0.105357	0.302807	0.141039	0.132509	0.327624	0.160723	0.0901183	0.243862	0.205399	0.245737	0.35407	0.250111	0.21604	0.27538	0.0850392	0.161498	0.103201	0.66925	0.227725	0.0599599	0.0448939	0.0486928	0.0044794	0.0600936	0.103518	0.0612982	0.167591	0.233319	0.0902509	0.120585	0.0191456	0.0629253	0.082914	0.0829839	0.0486284	0.134095	0.0235269	0.296872	0.0331047	0.35305	0.0565391	0.0279211	0.468593	0.0607917	0.3986364	0.3375	0.380486	0.0678383	0.214175	0.118529	0.447697	0.983189	2.45058	7.243546
590	-13397.6	-13360	-37.615	0.8485303	0.378124	0.1609	0.161369	0.177793	0.226319	0.193463	0.244466	0.145136	0.189031	0.34327	0.122299	0.127586	0.305537	0.20913	0.242519	0.29855	0.236574	0.29832	0.212185	0.105379	0.162133	0.117757	0.53217	0.221934	0.105639	0.0530207	0.0399691	0.0353393	0.0179717	0.0811589	0.0872248	0.241995	0.212612	0.0733475	0.077996	0.00862221	0.054579	0.0773602	0.0428257	0.0846207	0.145912	0.0253616	0.188765	0.032427	0.384811	0.057337	0.0167244	0.459001	0.0497	0.3514265	0.333755	0.382637	0.0682219	0.215386	0.105836	0.425963	0.969545	2.49866	7.066265
600	-13391.5	-13354.6	-36.9585	0.8441911	0.310113	0.143463	0.193609	0.131867	0.220202	0.13429	0.261365	0.179774	0.140883	0.353288	0.114252	0.178018	0.229641	0.211306	0.160123	0.225853	0.324752	0.272552	0.287989	0.108559	0.162261	0.108095	0.583145	0.24494	0.0404268	0.043111	0.0549241	0.0602994	0.0726498	0.039676	0.0670999	0.187996	0.195338	0.0883796	0.0965842	0.0466149	0.0659618	0.0758575	0.0867724	0.0347184	0.166547	0.0490663	0.248255	0.0329535	0.39639	0.046707	0.0260617	0.454105	0.0437831	0.373656	0.330472	0.378874	0.0675509	0.223103	0.104921	0.424335	0.968486	2.50226	7.000618
610	-13402.2	-13359.1	-43.1231	0.8017102	0.354896	0.206238	0.197615	0.178702	0.213123	0.164124	0.270566	0.150136	0.184417	0.326103	0.115037	0.130822	0.211972	0.275887	0.248159	0.353063	0.323482	0.281643	0.208092	0.1025	0.203277	0.138521	0.587747	0.290719	0.0612175	0.0740746	0.096087	0.0285554	0.0478809	0.0714039	0.0411138	0.200939	0.280336	0.103813	0.0889773	0.0221074	0.109604	0.0935053	0.0442526	0.0811849	0.131843	0.0238051	0.299537	0.034294	0.391298	0.048317	0.0373933	0.429037	0.0596607	0.3597774	0.331324	0.37985	0.067725	0.221101	0.0959226	0.407822	0.957428	2.53883	7.617078
620	-13398.4	-13353.6	-44.8107	0.7867897	0.376484	0.134793	0.200829	0.258187	0.248069	0.209167	0.320139	0.168514	0.138971	0.399622	0.154824	0.173893	0.281813	0.274641	0.210573	0.396368	0.353723	0.22651	0.243049	0.0910174	0.169017	0.176835	0.490836	0.242918	0.0782793	0.0448902	0.0918514	0.0470665	0.0793343	0.0945734	0.067832	0.143505	0.251489	0.136767	0.109511	0.00672374	0.0776786	0.071654	0.0479307	0.077856	0.142723	0.0265109	0.248863	0.0374286	0.370921	0.055277	0.0191913	0.476045	0.0411376	0.3407358	0.328818	0.38454	0.0672128	0.219429	0.0927447	0.401761	0.953226	2.55227	7.785831
630	-13387.8	-13353.1	-34.7693	0.9157631	0.307164	0.173009	0.181712	0.124817	0.225559	0.198159	0.206063	0.189746	0.135958	0.455848	0.133393	0.0952618	0.224843	0.277446	0.202582	0.278342	0.272289	0.199715	0.238407	0.0824318	0.126081	0.125164	0.432062	0.255632	0.0893222	0.0436635	0.0431077	0.0889229	0.0808395	0.0636293	0.0687534	0.21492	0.163239	0.0799857	0.057711	0.00463009	0.0658516	0.0476331	0.0514266	0.0674919	0.180204	0.02194	0.206735	0.0323541	0.386739	0.0496271	0.0305271	0.456584	0.0441696	0.3821308	0.341306	0.370169	0.0676543	0.220871	0.119855	0.449881	0.984508	2.44576	6.781691
640	-13394.5	-13362.3	-32.108	0.8078098	0.268744	0.123114	0.186127	0.143075	0.212912	0.175389	0.206063	0.199379	0.159941	0.321171	0.107842	0.126234	0.284891	0.281181	0.196819	0.304418	0.288751	0.241901	0.173989	0.132198	0.13884	0.0820327	0.410641	0.25652	0.128494	0.0565996	0.00478652	0.0889229	0.0477789	0.0719871	0.0517075	0.16786	0.160679	0.0785948	0.0816926	0.0296946	0.0601734	0.05743	0.0316506	0.0299014	0.181534	0.0252362	0.138669	0.0324724	0.388152	0.0486578	0.0371505	0.458253	0.0353143	0.4155123	0.34348	0.372526	0.0680852	0.215909	0.0972195	0.410259	0.959096	2.53343	6.515564
650	-13398.6	-13363.3	-35.2969	0.795534	0.340681	0.158528	0.232851	0.170115	0.25224	0.1524	0.313292	0.113883	0.159191	0.280795	0.135973	0.0853542	0.307923	0.197047	0.247361	0.307705	0.256546	0.214189	0.271887	0.0742629	0.115064	0.114955	0.426036	0.299714	0.0896763	0.0547278	0.0016294	0.0419191	0.034008	0.109024	0.0593488	0.173285	0.171565	0.0764254	0.0705705	0.0417906	0.0619133	0.0571412	0.10336	0.0733992	0.177373	0.0161562	0.193143	0.0320252	0.379551	0.0557301	0.0221359	0.475162	0.0353954	0.3805601	0.356393	0.365048	0.0669852	0.211574	0.0946081	0.40533	0.95571	2.54435	6.834451
660	-13399.1	-13359.6	-39.4252	0.7879157	0.272996	0.167683	0.195709	0.108074	0.171044	0.223609	0.249299	0.156507	0.18514	0.435403	0.157265	0.120098	0.288065	0.201235	0.211344	0.3853	0.285354	0.18798	0.249344	0.0868842	0.242292	0.12207	0.528212	0.237816	0.153924	0.0236389	0.00040594	0.046516	0.0496308	0.0279604	0.082899	0.199167	0.316732	0.098095	0.039816	0.0696462	0.0303491	0.0857189	0.0596821	0.0647124	0.241921	0.00411751	0.183633	0.0327439	0.349456	0.0581302	0.0229057	0.489662	0.0471029	0.3950601	0.354215	0.362084	0.0734195	0.210281	0.0929848	0.402223	0.953549	2.55124	7.247284
670	-13401.5	-13357.4	-44.1003	0.7705765	0.38004	0.164108	0.246041	0.159327	0.287696	0.177067	0.204186	0.165485	0.208282	0.326562	0.106034	0.214786	0.223693	0.290929	0.248749	0.492701	0.297891	0.2736	0.242279	0.0868842	0.178813	0.125481	0.522175	0.197635	0.101168	0.0274378	0.0013069	0.0417423	0.0634102	0.0900502	0.0944191	0.123582	0.302814	0.107118	0.08921	0.031067	0.0494959	0.0717152	0.0596488	0.0489801	0.229179	0.025317	0.33669	0.0317239	0.362752	0.0577824	0.0158072	0.485113	0.0468211	0.3352295	0.354215	0.362084	0.0734195	0.210281	0.0892842	0.395012	0.948456	2.56725	7.714796
680	-13392.7	-13357.2	-35.5414	0.6826495	0.260979	0.151784	0.206319	0.144295	0.230063	0.143813	0.26255	0.175964	0.182517	0.314232	0.102445	0.137783	0.165157	0.251252	0.152538	0.324828	0.299705	0.276835	0.216374	0.0955904	0.165605	0.0981792	0.483233	0.25373	0.119702	0.0632931	0.00115736	0.0151214	0.046083	0.0666063	0.0805554	0.164041	0.189074	0.103021	0.0931345	0.0598471	0.0792568	0.0632894	0.0906519	0.102623	0.190555	0.0216353	0.213486	0.03743	0.405101	0.0444807	0.0221433	0.455207	0.035638	0.3352295	0.35444	0.362645	0.0723081	0.210607	0.0704867	0.355227	0.918265	2.65602	6.858903
690	-13385.1	-13351.6	-33.535	0.8386774	0.312496	0.113677	0.158011	0.1398	0.219293	0.130919	0.231241	0.128845	0.1809	0.333672	0.0956141	0.127615	0.196905	0.285565	0.213141	0.320459	0.280477	0.207343	0.219321	0.0885809	0.113551	0.123007	0.504956	0.258155	0.171956	0.0602111	0.00650304	0.061885	0.0636158	0.0233471	0.0855348	0.158801	0.257479	0.102581	0.0764072	0.0144034	0.0583366	0.0851645	0.0393243	0.0387668	0.179509	0.00805556	0.182841	0.030835	0.412037	0.046042	0.0327267	0.423685	0.0546749	0.3789853	0.358094	0.366382	0.0627465	0.212777	0.103758	0.422252	0.967121	2.50687	6.658264
700	-13394.3	-13356.5	-37.8735	0.7713904	0.36207	0.160356	0.164253	0.135339	0.210801	0.168088	0.20191	0.168343	0.146955	0.322106	0.149067	0.120135	0.228147	0.253826	0.242616	0.364021	0.327152	0.2611	0.299923	0.0860936	0.181456	0.126664	0.495058	0.213688	0.156804	0.0930222	0.0244516	0.0130682	0.0619229	0.0650199	0.0847235	0.201707	0.249339	0.0938911	0.0359687	0.0372052	0.0616464	0.0374648	0.055692	0.0655748	0.169178	0.0416967	0.154576	0.0309889	0.414094	0.0414113	0.0262986	0.4258	0.0614076	0.3983318	0.356651	0.364907	0.0629982	0.215443	0.089458	0.395355	0.948701	2.56649	7.092119
710	-13388.7	-13348.5	-40.2317	0.6248684	0.283417	0.238123	0.199758	0.114748	0.258614	0.161751	0.265012	0.129849	0.157353	0.410661	0.136026	0.149262	0.222717	0.250451	0.228252	0.383202	0.327152	0.224574	0.252976	0.108293	0.161028	0.119707	0.475344	0.24927	0.132211	0.0732281	0.0385527	0.0651974	0.066464	0.105208	0.0435433	0.166483	0.226077	0.0966027	0.0609214	0.0293946	0.0736805	0.0433091	0.0891395	0.0967513	0.184267	0.0163558	0.213003	0.0271663	0.426104	0.043422	0.032494	0.418426	0.0523886	0.3328457	0.345887	0.377681	0.0617126	0.21472	0.0582743	0.325816	0.893494	2.72242	7.327931
720	-13394	-13350.1	-43.9396	0.7455975	0.357844	0.176503	0.193538	0.183102	0.299714	0.193525	0.233676	0.146087	0.168075	0.400245	0.145055	0.168723	0.240708	0.246144	0.245098	0.369286	0.288705	0.206374	0.318419	0.101478	0.168849	0.164283	0.478776	0.220964	0.119551	0.052718	0.0262341	0.0830446	0.0860276	0.0938414	0.0976248	0.136501	0.220857	0.0884737	0.0784363	0.0425045	0.0746188	0.147004	0.131255	0.0646479	0.193878	0.0206323	0.225701	0.0272463	0.425561	0.0419009	0.0315049	0.419658	0.0541288	0.380047	0.346973	0.378866	0.0587683	0.215393	0.0839425	0.384273	0.940661	2.59112	7.698722
730	-13386.9	-13349.4	-37.4433	0.7418307	0.279946	0.135038	0.166928	0.105439	0.220047	0.171132	0.293549	0.14978	0.186684	0.453178	0.159881	0.127287	0.267333	0.211353	0.196284	0.331077	0.32312	0.196219	0.216891	0.0913252	0.120317	0.102399	0.579682	0.181975	0.110604	0.0432798	0.059933	0.0595481	0.0605954	0.0612383	0.0745564	0.252912	0.189275	0.125334	0.0671511	0.0350376	0.0473954	0.0897711	0.0414213	0.0438103	0.129649	0.0475136	0.24321	0.0280709	0.45445	0.0419969	0.0324584	0.395266	0.0477583	0.3663235	0.346973	0.378866	0.0587683	0.215393	0.0831364	0.382616	0.939435	2.59481	7.049095
740	-13392.9	-13359.2	-33.7097	0.744404	0.340607	0.171826	0.135451	0.121814	0.206929	0.0861834	0.212321	0.174456	0.155875	0.395875	0.140053	0.12531	0.219053	0.260532	0.162497	0.262098	0.337461	0.190886	0.214665	0.0835015	0.146069	0.10554	0.452137	0.323582	0.118577	0.0496607	0.0257504	0.0701352	0.0482133	0.0814147	0.0759343	0.130577	0.183009	0.125164	0.0494255	0.0483788	0.0613378	0.0888733	0.0227549	0.0458401	0.144278	0.0246852	0.257002	0.0257095	0.435771	0.0414253	0.0329581	0.389886	0.0742499	0.347767	0.354652	0.373407	0.060069	0.211872	0.0836871	0.383749	0.940274	2.59229	6.675736
750	-13400.7	-13357.3	-43.3466	0.7664177	0.340607	0.136732	0.213152	0.161779	0.189679	0.175042	0.242426	0.130774	0.169915	0.392175	0.134973	0.119235	0.232487	0.272177	0.24897	0.417603	0.260909	0.320467	0.280393	0.116664	0.173373	0.0639878	0.60103	0.292475	0.136312	0.0348273	0.0472888	0.0395762	0.0578127	0.0879221	0.0323719	0.258825	0.267018	0.0728089	0.0503786	0.0624018	0.101799	0.0918292	0.0609781	0.124782	0.187899	0.0194314	0.218144	0.0231432	0.46258	0.0423332	0.0336804	0.390761	0.0475027	0.3758442	0.345582	0.386104	0.0618604	0.206454	0.0883955	0.393254	0.947197	2.57115	7.63943
760	-13402.6	-13351.6	-51.0641	0.5460201	0.359331	0.209242	0.272053	0.145386	0.26991	0.15958	0.29504	0.239668	0.140471	0.465685	0.186492	0.166932	0.266517	0.27193	0.243678	0.479573	0.388931	0.277701	0.269533	0.137514	0.174153	0.114347	0.592941	0.216152	0.130563	0.0432727	0.0294827	0.0441854	0.116916	0.0369176	0.135466	0.246763	0.245596	0.090269	0.0558213	0.0199844	0.0849844	0.0922139	0.101625	0.12733	0.171315	0.0337375	0.261975	0.0217103	0.391911	0.0400234	0.0306228	0.474009	0.0417241	0.3472269	0.347997	0.376798	0.0603184	0.214887	0.0422024	0.280901	0.851067	2.82583	8.411178
