Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
390	-13397.1	-13350.6	-46.5006	0.7350125	0.339713	0.198734	0.212527	0.157122	0.273618	0.197255	0.269123	0.13616	0.19233	0.414842	0.0988367	0.160399	0.365667	0.254312	0.230634	0.393406	0.388452	0.255313	0.247274	0.0864993	0.221241	0.123311	0.544363	0.0529794	0.206489	0.0668942	0.0708594	0.0585622	0.0835792	0.0763563	0.0428735	0.15757	0.0229524	0.284869	0.175981	0.0702805	0.0988167	0.117213	0.283622	0.0147155	0.0474489	0.0408066	0.220821	0.0296162	0.418548	0.0410572	0.0260388	0.430221	0.0545189	0.3624497	0.359429	0.372958	0.058907	0.208705	0.0816771	0.379592	0.937183	2.60155	7.954822
400	-13402.8	-13358.9	-43.8802	0.734345	0.334439	0.270115	0.261815	0.123419	0.22764	0.168062	0.324744	0.166588	0.157333	0.426518	0.143796	0.18854	0.286441	0.32812	0.245671	0.35194	0.290591	0.217318	0.272135	0.0741398	0.194716	0.0980148	0.574265	0.052518	0.110985	0.00853918	0.0824587	0.0485351	0.058609	0.0653292	0.0585098	0.174566	0.00319902	0.311458	0.171111	0.0905134	0.0897838	0.0989888	0.21175	0.0538933	0.0417267	0.0213965	0.212551	0.0274885	0.428468	0.0420304	0.0204841	0.440418	0.0411108	0.3855679	0.351369	0.364595	0.057586	0.22645	0.0815343	0.379294	0.93696	2.60221	7.692784
410	-13408.2	-13364.8	-43.37	0.6975561	0.333251	0.226972	0.21414	0.156889	0.208247	0.154598	0.220325	0.134808	0.172708	0.359202	0.139451	0.135779	0.290256	0.289894	0.150274	0.422538	0.289064	0.242514	0.215898	0.100833	0.20411	0.15944	0.615351	0.153	0.0865163	0.0369448	0.151429	0.0323019	0.12086	0.10938	0.0285882	0.20714	0.00770171	0.205485	0.191776	0.0761591	0.0568076	0.055715	0.311649	0.0578371	0.0387957	0.0946092	0.18252	0.0196675	0.447731	0.0376847	0.0261596	0.388062	0.0806953	0.3606904	0.359179	0.372699	0.0588659	0.209257	0.0736663	0.362375	0.923959	2.64	7.641761
420	-13405.8	-13362.2	-43.5911	0.5843336	0.287243	0.214912	0.270504	0.129244	0.223117	0.232232	0.229575	0.147792	0.179114	0.385094	0.149906	0.13949	0.207223	0.290307	0.170518	0.355273	0.268764	0.296516	0.232141	0.0916497	0.205416	0.14417	0.600419	0.102679	0.21073	0.0234936	0.122093	0.0296533	0.106663	0.0685608	0.0236572	0.159651	0.00647618	0.18446	0.186969	0.0743498	0.0662216	0.118051	0.295283	0.00151498	0.0295139	0.0865363	0.316698	0.0212954	0.435884	0.040804	0.028325	0.420183	0.0535084	0.3528758	0.36011	0.372792	0.059258	0.20784	0.0498937	0.303451	0.873111	2.77354	7.663876
430	-13392.3	-13355	-37.2559	0.7280424	0.298304	0.167276	0.224042	0.124158	0.240269	0.164934	0.236988	0.157813	0.127528	0.376346	0.112569	0.153028	0.224277	0.248902	0.239906	0.346802	0.329803	0.214297	0.264494	0.0647671	0.147995	0.10025	0.444628	0.0801076	0.153778	0.0381698	0.0694381	0.0419953	0.117113	0.126498	0.0456563	0.103903	0.046247	0.18446	0.137336	0.0800003	0.100424	0.111734	0.201441	0.000594563	0.0622541	0.0524312	0.267401	0.0210915	0.431709	0.0504992	0.0370463	0.41708	0.0425737	0.3673601	0.34509	0.381542	0.060649	0.212719	0.0801853	0.376466	0.934833	2.60852	7.030357
440	-13390.3	-13350.1	-40.1136	0.7432602	0.344702	0.161342	0.211912	0.123595	0.255048	0.174312	0.298242	0.14972	0.139619	0.325548	0.124421	0.130905	0.2688	0.237008	0.253746	0.376152	0.362596	0.229706	0.220124	0.120752	0.120466	0.0920697	0.589146	0.0795702	0.213717	0.0299903	0.0546689	0.0516168	0.0880812	0.0657673	0.091008	0.211294	0.0202534	0.157476	0.237989	0.0800003	0.0511827	0.0602769	0.247073	0.000286029	0.0223195	0.0306731	0.212953	0.0232347	0.379793	0.0536302	0.0302459	0.459205	0.053892	0.3751595	0.358217	0.373895	0.0594333	0.208455	0.0834423	0.383246	0.939902	2.59341	7.316127
450	-13391.4	-13348.4	-43.0529	0.72998	0.315857	0.182677	0.18302	0.185569	0.240183	0.162009	0.220718	0.212586	0.118334	0.372732	0.132533	0.155373	0.227461	0.239067	0.253746	0.429984	0.272147	0.214842	0.273643	0.0767764	0.167653	0.141486	0.6208	0.0930893	0.150637	0.0274836	0.0514404	0.0523779	0.111796	0.0682833	0.0437828	0.212164	0.0263629	0.1979	0.253517	0.0749417	0.0697542	0.066891	0.331273	0.00223351	0.0622463	0.0893536	0.225329	0.0175515	0.375758	0.0559345	0.0315454	0.478935	0.0402758	0.3751595	0.358438	0.374125	0.0633715	0.204065	0.0806	0.377339	0.935491	2.60657	7.610051
460	-13403.1	-13357.6	-45.552	0.6942148	0.340487	0.154226	0.15593	0.124062	0.240183	0.202226	0.335593	0.100951	0.173202	0.424669	0.171559	0.132315	0.337472	0.260536	0.253746	0.423003	0.398345	0.271238	0.207513	0.122539	0.18948	0.113399	0.61579	0.0537461	0.1545	0.0196189	0.0338437	0.0717739	0.111796	0.101028	0.0604252	0.210384	0.0417198	0.145601	0.180556	0.0434086	0.110547	0.0767134	0.229136	0.0904105	0.0608485	0.0735341	0.241908	0.0178529	0.38221	0.056895	0.0209859	0.487159	0.0348973	0.3849577	0.360692	0.370995	0.063579	0.204734	0.072953	0.360788	0.922706	2.64355	7.85996
470	-13400.7	-13352.7	-47.9088	0.7965463	0.327808	0.164845	0.300328	0.130126	0.247206	0.198801	0.268186	0.134515	0.196588	0.429254	0.098966	0.155161	0.280914	0.27191	0.281016	0.385586	0.435287	0.231363	0.302449	0.113304	0.216255	0.110461	0.64799	0.0837661	0.131526	0.00315413	0.0611914	0.0407495	0.0934926	0.0705	0.00907732	0.170317	0.0154021	0.322771	0.166395	0.0985252	0.0955609	0.0601526	0.349626	0.0678006	0.0283688	0.0599491	0.238994	0.0258309	0.332917	0.0634747	0.0314009	0.517167	0.0292097	0.3849577	0.358403	0.368641	0.0695216	0.203434	0.0948236	0.40574	0.955993	2.54344	8.095641
480	-13381.8	-13344.1	-37.6591	0.7924729	0.327808	0.166449	0.189876	0.190325	0.260224	0.117441	0.283976	0.160148	0.172461	0.379621	0.139562	0.129505	0.240013	0.247263	0.196302	0.323549	0.350482	0.220478	0.211674	0.0960043	0.125094	0.137679	0.534476	0.061549	0.129219	0.00920554	0.0627974	0.0590304	0.111765	0.117093	0.0340651	0.170778	0.0085264	0.160513	0.182772	0.0708238	0.0567454	0.0637282	0.205275	0.0506817	0.0328366	0.034244	0.248617	0.0286011	0.335826	0.0566608	0.0291016	0.520307	0.0295041	0.3849577	0.357789	0.368009	0.0669328	0.207268	0.093956	0.404086	0.954847	2.54711	7.070677
490	-13384.4	-13347.8	-36.5872	0.8825884	0.283604	0.140688	0.203552	0.164325	0.230825	0.163459	0.246135	0.131023	0.21328	0.356459	0.111858	0.164678	0.197852	0.231765	0.271491	0.35101	0.285782	0.183385	0.279694	0.0823285	0.145213	0.118217	0.487645	0.0852718	0.115104	0.000742622	0.0761595	0.0627158	0.0886519	0.0704857	0.0190719	0.177955	0.0215312	0.124147	0.172198	0.0989005	0.110438	0.0675344	0.242843	0.0700581	0.0466368	0.0337599	0.235009	0.0315745	0.376086	0.0439121	0.0282339	0.460216	0.0599771	0.3849577	0.357789	0.368009	0.0669328	0.207268	0.112974	0.438376	0.977452	2.4712	6.963482
500	-13392.2	-13356	-36.1982	0.7285581	0.33664	0.143874	0.169454	0.108607	0.183217	0.198756	0.243949	0.180974	0.155844	0.318004	0.111935	0.14611	0.184677	0.29896	0.259792	0.316553	0.321735	0.224952	0.23018	0.145552	0.142245	0.06265	0.603933	0.0743618	0.109857	0.0106596	0.0528442	0.0693784	0.10179	0.0632008	0.057805	0.137787	0.0785653	0.189984	0.213659	0.0495041	0.0556073	0.0631435	0.203069	0.0258211	0.0147554	0.0220999	0.242098	0.031521	0.375449	0.0455302	0.0281862	0.459438	0.0598756	0.3807864	0.353872	0.36398	0.0662	0.215947	0.0802957	0.376699	0.935008	2.608	6.924583
510	-13393.9	-13356.3	-37.6253	0.8213204	0.393028	0.171213	0.182663	0.0974512	0.223613	0.145	0.215171	0.129222	0.1519	0.366722	0.127901	0.178953	0.203932	0.229184	0.247866	0.275305	0.321735	0.221483	0.21742	0.104406	0.201121	0.0708733	0.524616	0.0613255	0.0728486	0.0280015	0.0925842	0.11422	0.0707418	0.069854	0.0592679	0.201089	0.0676855	0.320253	0.167627	0.0289267	0.119345	0.0522874	0.232115	0.033815	0.0393155	0.0584569	0.176753	0.0322133	0.383695	0.0465301	0.0147693	0.469528	0.0532646	0.3807864	0.368298	0.355854	0.064722	0.211126	0.100087	0.415578	0.962692	2.52164	7.067291
520	-13396.5	-13353.4	-43.0912	0.8801925	0.333185	0.169765	0.150348	0.154141	0.261213	0.205546	0.286781	0.144305	0.188923	0.448631	0.092076	0.186165	0.24778	0.295351	0.212514	0.365675	0.302727	0.295104	0.291372	0.12165	0.171623	0.119301	0.472787	0.0657164	0.166224	0.0495847	0.0811923	0.0498213	0.149919	0.0594458	0.0655207	0.139412	0.0316487	0.183604	0.101106	0.0427447	0.0570195	0.0865757	0.22095	0.0326891	0.0583878	0.0710629	0.384305	0.0301871	0.361787	0.0438734	0.0265746	0.457203	0.0803752	0.3807864	0.363323	0.364556	0.0638476	0.208274	0.112474	0.437523	0.976918	2.47308	7.613888
530	-13397.6	-13360.2	-37.3417	0.8489044	0.322717	0.155264	0.230802	0.178925	0.241711	0.157189	0.189765	0.147842	0.262151	0.344587	0.0909724	0.181531	0.260801	0.224498	0.250354	0.31805	0.295559	0.239316	0.206176	0.0886292	0.224741	0.100815	0.419895	0.0869031	0.115333	0.0301202	0.0665362	0.0917631	0.126237	0.0748571	0.0784421	0.15588	0.00950096	0.189166	0.175271	0.0403952	0.0593281	0.0595674	0.225673	0.0263228	0.0593695	0.0221393	0.213837	0.0317172	0.370828	0.0583349	0.0196821	0.468628	0.0508105	0.3688232	0.333701	0.379623	0.0697936	0.216882	0.105914	0.426103	0.969636	2.49835	7.038935
540	-13391.5	-13359.1	-32.3944	0.9030378	0.306281	0.143336	0.210513	0.103541	0.207526	0.161449	0.196517	0.196328	0.163419	0.319136	0.0730464	0.143934	0.172353	0.196815	0.19266	0.259383	0.279035	0.228484	0.245462	0.118801	0.154597	0.0806922	0.665979	0.093066	0.0809222	0.0393432	0.0654512	0.032432	0.0920739	0.0368751	0.0463766	0.133503	0.0204957	0.243128	0.160945	0.0670624	0.0734906	0.0559715	0.171925	0.0292935	0.0549104	0.0357621	0.191887	0.0358187	0.36458	0.0570753	0.0178746	0.458509	0.0661424	0.3688232	0.333701	0.379623	0.0697936	0.216882	0.117224	0.445534	0.981872	2.45537	6.544203
550	-13387.4	-13355.3	-32.145	0.7850721	0.351407	0.136455	0.193355	0.111607	0.206814	0.174881	0.185173	0.137911	0.144875	0.396681	0.10611	0.126338	0.211487	0.221823	0.221911	0.322842	0.275015	0.163218	0.228081	0.0602789	0.123853	0.108406	0.492848	0.0856305	0.036386	0.0455187	0.0313536	0.0767328	0.103597	0.0493427	0.0496222	0.184994	0.0551418	0.227663	0.133508	0.073907	0.0595513	0.0608439	0.183282	0.0383025	0.0316842	0.0521122	0.238721	0.0389631	0.334748	0.0487536	0.0246764	0.49876	0.0540986	0.3946743	0.348044	0.356423	0.0727933	0.22274	0.0923785	0.401054	0.952731	2.55384	6.519263
560	-13390.5	-13357.3	-33.1667	0.9117844	0.282317	0.128247	0.209514	0.125197	0.172133	0.147523	0.241758	0.158239	0.144983	0.290914	0.110475	0.161342	0.168806	0.231953	0.218329	0.327484	0.251592	0.183334	0.25109	0.0881465	0.18795	0.102384	0.502802	0.0876054	0.0674262	0.0436606	0.0418175	0.0630753	0.0967631	0.0941719	0.0284043	0.198455	0.0269048	0.285394	0.154588	0.0535715	0.0960394	0.0596413	0.225854	0.00646519	0.0496368	0.0625346	0.192914	0.0391672	0.336502	0.0597103	0.0338595	0.501372	0.0293892	0.3946743	0.346532	0.359219	0.072477	0.221772	0.119034	0.44853	0.983693	2.44874	6.621435
570	-13394.1	-13354.1	-40.0005	0.824607	0.326491	0.158951	0.191533	0.170087	0.254415	0.140971	0.241758	0.189526	0.167269	0.319815	0.117949	0.223448	0.24868	0.249754	0.204465	0.312871	0.362328	0.254526	0.261251	0.104463	0.192565	0.0894045	0.455788	0.0695706	0.103158	0.0130458	0.0677795	0.0702286	0.0973546	0.0840498	0.0023739	0.223976	0.0171699	0.255957	0.216813	0.083928	0.0887909	0.06673	0.268324	0.00621835	0.0107016	0.0912287	0.229109	0.0338123	0.369948	0.0515467	0.030634	0.469719	0.0443396	0.3473836	0.355891	0.356312	0.0699935	0.217804	0.100783	0.416855	0.963547	2.51881	7.304819
580	-13393.6	-13360.4	-33.1341	0.7219786	0.281349	0.140991	0.189901	0.166268	0.2159	0.141509	0.217	0.124331	0.171694	0.281107	0.116069	0.123976	0.182616	0.252306	0.170532	0.290685	0.298782	0.175591	0.211999	0.122918	0.162666	0.0840627	0.523714	0.063164	0.0771538	0.0246669	0.080648	0.0361945	0.114413	0.0443586	0.0165875	0.155067	0.0349621	0.277229	0.167586	0.0491271	0.0881909	0.0811156	0.286462	0.0161267	0.032413	0.134496	0.192251	0.0319168	0.380596	0.0434902	0.0208572	0.474332	0.0488072	0.343739	0.357494	0.357917	0.0658034	0.218785	0.0788877	0.373718	0.932748	2.61465	6.618178
590	-13399.9	-13363.3	-36.6382	0.9052306	0.337379	0.180464	0.190113	0.132347	0.241099	0.124402	0.295116	0.171152	0.164471	0.422334	0.149359	0.211636	0.184062	0.191448	0.190839	0.312441	0.307295	0.223371	0.284873	0.112797	0.16019	0.0759208	0.427459	0.050525	0.127092	0.0225127	0.0923151	0.0628762	0.0731199	0.0808546	0.0152791	0.151339	0.0152828	0.201206	0.178934	0.0856411	0.102875	0.0646772	0.16951	0.0148237	0.0713793	0.0941506	0.203628	0.0335506	0.351723	0.0506482	0.0262748	0.489533	0.0482701	0.352119	0.362952	0.367289	0.066808	0.202951	0.117679	0.446288	0.982333	2.4537	6.968586
600	-13385.5	-13346.2	-39.3628	0.9052306	0.321188	0.17205	0.188041	0.0994464	0.227435	0.169516	0.271883	0.120777	0.178919	0.377482	0.109379	0.162087	0.238975	0.300864	0.192163	0.310189	0.307163	0.267583	0.213883	0.0917082	0.163832	0.0786854	0.592399	0.0411302	0.162779	0.008786	0.058991	0.0723185	0.109465	0.110256	0.0726246	0.205672	0.0776598	0.248984	0.171733	0.0834648	0.102336	0.0496685	0.17465	0.0392988	0.0233372	0.00416012	0.268079	0.0276829	0.353525	0.0509076	0.0254464	0.485538	0.0569009	0.3780444	0.362952	0.367289	0.066808	0.202951	0.117679	0.446288	0.982333	2.4537	7.241041
610	-13393.7	-13353.9	-39.8003	0.6192287	0.310516	0.167734	0.195719	0.147567	0.195402	0.147936	0.290374	0.168096	0.121982	0.451511	0.105476	0.199305	0.198527	0.235411	0.234006	0.381951	0.333233	0.267288	0.242144	0.0893272	0.227181	0.0801488	0.573321	0.0709178	0.149228	0.040884	0.0505303	0.0791157	0.059098	0.0815646	0.039428	0.198809	0.0508761	0.157672	0.169392	0.0895489	0.0775168	0.0495277	0.284888	0.0570528	0.0208048	0.00922986	0.184558	0.0230824	0.398957	0.0582689	0.0220504	0.452817	0.0448243	0.3423939	0.36059	0.364842	0.0668745	0.207694	0.0570966	0.322793	0.89082	2.72929	7.284797
620	-13395.2	-13353.2	-42.084	0.9160294	0.26248	0.213336	0.246034	0.123499	0.227748	0.138647	0.277579	0.188352	0.128346	0.367449	0.17259	0.129558	0.282171	0.25544	0.223841	0.378111	0.346269	0.290796	0.241236	0.106393	0.203167	0.095007	0.578174	0.112874	0.164194	0.00402919	0.0564576	0.088251	0.110951	0.0848866	0.0656457	0.14006	0.0829854	0.183784	0.172273	0.0800265	0.0767596	0.0876717	0.191035	0.0415858	0.0382238	0.032519	0.222731	0.0251972	0.373662	0.0544489	0.0327643	0.480267	0.0336601	0.3992455	0.367272	0.361056	0.0661692	0.205504	0.11991	0.449971	0.984563	2.44556	7.513167
630	-13387.4	-13346.9	-40.5079	0.7758553	0.335685	0.174758	0.242207	0.142839	0.175877	0.189088	0.257806	0.177538	0.174658	0.382738	0.150081	0.115165	0.286916	0.310207	0.254583	0.335384	0.299893	0.213898	0.275119	0.106393	0.149159	0.106601	0.506566	0.0840744	0.0880627	0.000182286	0.083068	0.0700936	0.105491	0.0588989	0.0630633	0.167877	0.0267076	0.229473	0.148879	0.0527195	0.125575	0.0470076	0.23105	0.0194008	0.0877732	0.0710225	0.23197	0.0315589	0.411948	0.0501131	0.0350884	0.438109	0.0331826	0.3645923	0.354792	0.360813	0.0662892	0.218106	0.0904116	0.397228	0.950033	2.56233	7.35555
640	-13382.2	-13346.7	-35.4885	0.8116734	0.34443	0.152429	0.205227	0.135061	0.22694	0.15498	0.274383	0.133942	0.153623	0.336616	0.133034	0.113675	0.192487	0.225762	0.165811	0.345986	0.269149	0.197537	0.207939	0.0970671	0.195101	0.110235	0.475123	0.0470802	0.0968605	0.0286106	0.0728294	0.0731915	0.139437	0.0840908	0.0428109	0.162055	0.000509743	0.286511	0.18088	0.0600337	0.0644597	0.05368	0.227226	0.0409864	0.0714926	0.0350657	0.239273	0.0318603	0.415883	0.0505917	0.0258716	0.442293	0.0334996	0.3775576	0.350297	0.374452	0.0640868	0.211164	0.0980402	0.411792	0.960138	2.53003	6.85362
650	-13395.4	-13357.5	-37.85	0.8839073	0.324209	0.143375	0.20202	0.180983	0.16249	0.149346	0.240113	0.148453	0.175612	0.42419	0.103909	0.126425	0.202876	0.256953	0.237348	0.296263	0.264256	0.197537	0.28844	0.135668	0.183463	0.0830579	0.454983	0.0909437	0.0846622	0.00721017	0.0562454	0.0641496	0.149754	0.0440345	0.0939492	0.251339	0.00670474	0.174323	0.154537	0.0398623	0.0925558	0.083478	0.19316	0.0256477	0.0974347	0.0581872	0.339614	0.0304446	0.419075	0.0370329	0.0247219	0.414073	0.0746521	0.3808325	0.358532	0.362633	0.0610561	0.217778	0.113249	0.438844	0.977744	2.47016	7.089763
660	-13399.8	-13358.1	-41.7193	0.7888347	0.351456	0.19065	0.202914	0.159213	0.213733	0.164996	0.299607	0.163502	0.160331	0.295344	0.158774	0.0974604	0.286009	0.300819	0.211963	0.409012	0.349215	0.20715	0.233554	0.117112	0.169175	0.128775	0.541454	0.0659394	0.0352832	0.0188243	0.0527622	0.0948071	0.128107	0.0803351	0.0102656	0.183581	0.0183059	0.163905	0.21422	0.0706303	0.0897632	0.0884158	0.225728	0.0808056	0.0321262	0.0517314	0.358943	0.0268621	0.450218	0.03578	0.0207679	0.390807	0.0755657	0.3844464	0.356993	0.361076	0.064965	0.216967	0.0931807	0.4026	0.953812	2.55041	7.476697
670	-13399.9	-13354.8	-45.1307	0.6338081	0.296167	0.179202	0.183359	0.145492	0.292619	0.224181	0.299607	0.207744	0.136284	0.318334	0.0967938	0.172596	0.262421	0.315246	0.248558	0.391601	0.375774	0.216986	0.249463	0.103992	0.170979	0.142969	0.581944	0.110494	0.16595	0.0213997	0.0305181	0.102654	0.0888941	0.109702	0.003144	0.134876	0.0536828	0.267819	0.190155	0.0457114	0.0943039	0.0914431	0.209636	0.0305448	0.0695943	0.0990692	0.285933	0.0302191	0.352785	0.0419651	0.0214728	0.470303	0.0832552	0.3290825	0.347274	0.37611	0.0655563	0.21106	0.0601474	0.330551	0.897633	2.71167	7.817836
680	-13392.9	-13353.8	-39.1232	0.6379264	0.307557	0.202093	0.278743	0.125051	0.200198	0.198046	0.268005	0.176603	0.19601	0.394213	0.098338	0.186661	0.266936	0.288594	0.178035	0.314227	0.284623	0.165866	0.245204	0.0868968	0.189673	0.113439	0.455031	0.0829318	0.106727	0.0240944	0.0444009	0.0538768	0.184243	0.0742056	0.0120932	0.144736	0.0362058	0.254243	0.162946	0.0477758	0.0519515	0.0750672	0.22306	0.0666359	0.0711542	0.02553	0.255164	0.0249857	0.407723	0.0522771	0.0235759	0.442916	0.0485222	0.3548255	0.357593	0.370164	0.0645199	0.207723	0.0610128	0.332709	0.8995	2.70678	7.217086
690	-13397.7	-13353.3	-44.3686	0.7115506	0.300719	0.0965199	0.217865	0.17153	0.199961	0.197617	0.323369	0.176603	0.213755	0.376158	0.11731	0.199556	0.260579	0.33159	0.176331	0.337799	0.296622	0.233366	0.24838	0.0909508	0.178456	0.0995658	0.540392	0.147091	0.0988586	0.0131701	0.0979671	0.0756162	0.109642	0.12982	0.0133113	0.183812	0.063269	0.263205	0.185529	0.0869789	0.105049	0.0639291	0.242334	0.105531	0.0455809	0.00220035	0.323733	0.0240523	0.410573	0.0503242	0.0344594	0.428617	0.0519736	0.3522335	0.363362	0.359525	0.0655608	0.211553	0.076657	0.368929	0.929075	2.62534	7.741621
700	-13388.4	-13353.7	-34.7278	0.8474426	0.280784	0.169895	0.202739	0.110123	0.163206	0.125727	0.228658	0.175603	0.128559	0.346873	0.146288	0.155606	0.247335	0.249748	0.164852	0.308549	0.335581	0.174135	0.253972	0.105355	0.157535	0.14147	0.501775	0.104547	0.10131	0.00311947	0.0522046	0.0772108	0.0827967	0.0607954	0.069142	0.234548	0.0180878	0.12979	0.143423	0.0445475	0.0725166	0.04051	0.18987	0.0394689	0.0684681	0.0859884	0.28483	0.0291663	0.399582	0.0533893	0.0288054	0.44965	0.0394071	0.3825835	0.358018	0.362543	0.0661112	0.213329	0.105607	0.425556	0.969281	2.49956	6.777543
710	-13384.9	-13347.4	-37.5125	0.7956302	0.314429	0.140286	0.207343	0.115205	0.211611	0.19834	0.240621	0.178177	0.143634	0.359919	0.11783	0.177173	0.252322	0.266064	0.20307	0.362957	0.309845	0.229343	0.231391	0.0787369	0.127731	0.0969076	0.480991	0.12683	0.151609	0.0365223	0.0998826	0.038609	0.111588	0.0678015	0.0215997	0.172683	0.0221267	0.205536	0.203481	0.0830522	0.0595948	0.103976	0.202088	0.0309197	0.0595816	0.0287002	0.185911	0.0292213	0.420181	0.05349	0.0323024	0.420285	0.0445209	0.3618589	0.358018	0.362543	0.0661112	0.213329	0.0946286	0.405369	0.955737	2.54427	7.05602
720	-13392.2	-13360.8	-31.3786	0.7277138	0.254364	0.137323	0.125853	0.141869	0.193253	0.158976	0.231287	0.142914	0.164465	0.350053	0.0783066	0.139604	0.199298	0.262195	0.250008	0.316209	0.243148	0.183309	0.222974	0.0996363	0.147019	0.0998989	0.427044	0.0728912	0.0810633	0.0158605	0.0401989	0.0509438	0.142038	0.109087	0.0232734	0.137168	0.0425545	0.272827	0.155863	0.0541003	0.0765776	0.0723826	0.131823	0.0454484	0.0490293	0.102957	0.197537	0.0319263	0.391175	0.0508067	0.0401543	0.45919	0.0267472	0.3654356	0.358018	0.362543	0.0661112	0.213329	0.080115	0.376318	0.934721	2.60885	6.442629
730	-13397.8	-13362.9	-34.84	0.8295891	0.280222	0.152271	0.19068	0.132828	0.218192	0.10434	0.291719	0.136545	0.17727	0.323575	0.144302	0.158672	0.194648	0.207815	0.172647	0.260943	0.335718	0.231039	0.304822	0.133944	0.110097	0.0910117	0.633733	0.0756578	0.11237	0.0258632	0.0668748	0.0399024	0.0794766	0.0128202	0.0249443	0.229482	0.0060707	0.169528	0.157239	0.0541624	0.0543358	0.0452917	0.279616	0.0452399	0.0638289	0.0635827	0.195442	0.0245109	0.381868	0.0606046	0.0277922	0.450467	0.0547566	0.3965274	0.358018	0.362543	0.0661112	0.213329	0.101838	0.418779	0.964828	2.51455	6.788766
740	-13397.7	-13354.8	-42.9358	0.7589865	0.285928	0.21082	0.224719	0.155933	0.280713	0.107201	0.285016	0.151768	0.17424	0.427383	0.0802117	0.175882	0.285647	0.256832	0.253357	0.331063	0.284386	0.185344	0.272177	0.106216	0.149287	0.147275	0.592501	0.0896494	0.102922	0.0458203	0.0757021	0.0539489	0.134973	0.0570818	0.0290535	0.27818	0.0578096	0.167438	0.175302	0.0566126	0.0499193	0.0913258	0.307457	0.0320871	0.0417642	0.0359636	0.291442	0.025789	0.341702	0.0546686	0.0244536	0.503975	0.0494121	0.3469466	0.355375	0.361394	0.0703496	0.212881	0.0868068	0.390082	0.944909	2.5782	7.598349
750	-13406.3	-13355.3	-51.0367	0.719041	0.343317	0.202419	0.273865	0.184131	0.234324	0.186852	0.322222	0.199688	0.170817	0.35621	0.109646	0.207447	0.276548	0.333562	0.24777	0.391828	0.439705	0.368771	0.291563	0.11569	0.202088	0.045214	0.563488	0.0915014	0.0868596	0.0335606	0.0638164	0.0722238	0.110731	0.0470639	0.105348	0.218942	0.0257247	0.351147	0.160993	0.0525543	0.175614	0.0790818	0.326087	0.0232839	0.0509243	0.0432118	0.222599	0.0265108	0.339506	0.0509343	0.0364273	0.500584	0.0460369	0.369107	0.356312	0.362347	0.0678989	0.213442	0.0782592	0.372377	0.931725	2.61764	8.408434
760	-13391.8	-13348.4	-43.403	0.6606517	0.415865	0.156212	0.158191	0.136159	0.25767	0.143063	0.305503	0.150282	0.183422	0.347204	0.125443	0.15293	0.184096	0.245921	0.222334	0.425342	0.30717	0.222712	0.229609	0.128116	0.20724	0.12049	0.630919	0.0954643	0.150833	0.0454481	0.0811483	0.0666672	0.135417	0.0882536	0.0878131	0.194061	0.0261395	0.231225	0.154762	0.0780268	0.100789	0.0585757	0.276994	0.0309807	0.0382282	0.0451405	0.203202	0.0311965	0.403034	0.0364157	0.0212812	0.454909	0.0531633	0.3506021	0.356312	0.362347	0.0678989	0.213442	0.0658116	0.344357	0.909366	2.68046	7.645062
