Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	lambda	pi[1]	pi[2]	pi[3]	pi[4]	TL
320	-13494.8	-13468.3	-26.5289	0.367081	0.181229	0.197965	0.132871	0.240078	0.168465	0.264212	0.163554	0.192914	0.265462	0.146165	0.141511	0.242411	0.170247	0.256292	0.393574	0.33952	0.327	0.217847	0.116482	0.178741	0.100079	1.03585	0.110839	0.190517	0.096902	0.282543	0.144358	0.0988006	0.0303072	0.0370807	0.0604994	0.0881219	0.0883758	0.050882	0.0387607	0.108842	0.0820869	0.11875	0.0487516	0.19002	0.0241018	0.05695	0.0593558	0.270964	0.0865654	0.0142891	0.523348	0.045478	0.1268005	0.330327	0.362834	0.101059	0.205781	7.787043
330	-13500	-13472.1	-27.9491	0.288883	0.165359	0.253145	0.147549	0.286682	0.0971678	0.241788	0.154318	0.155907	0.362505	0.176933	0.116154	0.261511	0.219191	0.326128	0.33849	0.293119	0.277109	0.291737	0.116482	0.147603	0.103826	1.05534	0.0973447	0.280191	0.0984882	0.295181	0.120562	0.0979301	0.0485571	0.0532016	0.0131852	0.142143	0.0872215	0.0266041	0.0734469	0.114617	0.0769878	0.146697	0.0487516	0.147159	0.0287834	0.053516	0.0584674	0.28861	0.0855374	0.00632073	0.519336	0.0417277	0.1424959	0.330327	0.362834	0.101059	0.205781	7.927491
340	-13497.9	-13471.9	-26.0065	0.293759	0.222448	0.187723	0.10508	0.244183	0.128964	0.271049	0.18464	0.140502	0.402979	0.169622	0.14927	0.233451	0.285607	0.241996	0.366591	0.275097	0.25772	0.293352	0.163389	0.246469	0.130539	0.974329	0.0836561	0.197409	0.0865134	0.249446	0.129449	0.070188	0.0335493	0.0780893	0.0130638	0.0984207	0.0352524	0.0140767	0.0387077	0.110077	0.0686931	0.132892	0.040469	0.179374	0.0515176	0.0562806	0.058194	0.287261	0.0851374	0.00799578	0.516908	0.0445045	0.1160344	0.326854	0.369531	0.0999965	0.203618	7.735884
350	-13496.3	-13468.4	-27.8944	0.338448	0.156755	0.188865	0.119264	0.310052	0.143138	0.226448	0.19615	0.171684	0.379784	0.171318	0.133417	0.261931	0.225585	0.24885	0.414182	0.284117	0.203565	0.268653	0.0814614	0.218541	0.13091	1.09016	0.0798654	0.200947	0.0938682	0.301018	0.158914	0.0672817	0.0496703	0.0647791	0.00246601	0.0520225	0.0353863	0.020143	0.0537498	0.146201	0.0472338	0.156641	0.105896	0.222229	0.045039	0.0581713	0.0587333	0.289923	0.0836204	0.00621482	0.524468	0.0370409	0.114678	0.325366	0.370348	0.100218	0.204068	7.924801
360	-13500.4	-13470.8	-29.5624	0.332214	0.143912	0.248892	0.138043	0.300799	0.156043	0.193118	0.138592	0.25365	0.453434	0.0945531	0.185684	0.267789	0.209356	0.214089	0.4436	0.306109	0.210828	0.261667	0.133598	0.201417	0.117648	1.20069	0.0922294	0.301685	0.0992403	0.269209	0.177771	0.0913542	0.0103302	0.0605667	0.0028581	0.0852988	0.0123888	0.0420828	0.0147132	0.0849064	0.0745023	0.0778979	0.0306207	0.188727	0.0903232	0.0799704	0.0520377	0.286562	0.0943602	0.00622868	0.528126	0.0326859	0.1067733	0.317077	0.374465	0.102121	0.206337	8.092398
370	-13500.2	-13477.1	-23.1485	0.292901	0.194467	0.222096	0.172016	0.260975	0.148665	0.201258	0.138751	0.158701	0.313536	0.175581	0.125571	0.283111	0.209356	0.219114	0.366261	0.300904	0.240314	0.241395	0.103474	0.201297	0.0925421	1.06073	0.131787	0.168517	0.112673	0.210593	0.154129	0.0617373	0.0110758	0.0648343	0.00124728	0.0755096	0.0457652	0.0465027	0.0268193	0.116118	0.0347411	0.129208	0.0425958	0.179851	0.0784231	0.0354218	0.0540768	0.277419	0.0970858	0.00259874	0.514161	0.0546594	0.1111848	0.302146	0.399914	0.0931744	0.204766	7.450568
380	-13505.3	-13474.6	-30.6919	0.338578	0.201275	0.247389	0.112053	0.327332	0.16945	0.161846	0.155039	0.206536	0.282549	0.159726	0.184433	0.301328	0.278872	0.239209	0.382393	0.320651	0.261334	0.272264	0.119823	0.211653	0.155304	1.21098	0.104047	0.162025	0.0904152	0.204005	0.236544	0.0515762	0.0259811	0.0564058	0.0106169	0.139753	0.0765668	0.0185892	0.0610377	0.12916	0.0339103	0.145065	0.0225393	0.204329	0.0591375	0.0715243	0.0544986	0.279583	0.0978432	0.0119811	0.518171	0.0379232	0.1277752	0.301342	0.39885	0.0955873	0.204222	8.20325
390	-13504	-13475.8	-28.1717	0.370494	0.128301	0.205461	0.100321	0.294845	0.110563	0.208828	0.165351	0.188101	0.395768	0.154586	0.213836	0.219099	0.171087	0.301061	0.365686	0.345794	0.325256	0.287767	0.104655	0.195235	0.0957178	0.958738	0.107738	0.230966	0.125089	0.210828	0.214823	0.0509003	0.065625	0.0523556	0.0476969	0.0841506	0.100163	0.0352268	0.0583422	0.0983325	0.0536137	0.10998	0.0704024	0.204104	0.0349279	0.0902775	0.0509811	0.341591	0.0737509	0.0176339	0.484727	0.0313159	0.1191243	0.322715	0.377925	0.0806535	0.218707	7.952093
400	-13490.3	-13462	-28.3165	0.317914	0.137725	0.221888	0.100321	0.329658	0.0967351	0.247825	0.213176	0.17589	0.402569	0.128799	0.183862	0.247328	0.225988	0.211288	0.297962	0.32319	0.266762	0.269431	0.113539	0.16657	0.147737	1.20773	0.0943247	0.227009	0.120123	0.25756	0.219504	0.0627765	0.0434381	0.0610549	0.0349069	0.0697817	0.0483462	0.0151997	0.04065	0.0887113	0.0577513	0.105272	0.0536622	0.180174	0.0777188	0.0762144	0.0508492	0.340707	0.0842876	0.0204084	0.483473	0.0202745	0.1042185	0.323875	0.377278	0.0805154	0.218332	7.968065
410	-13499.5	-13467.4	-32.0631	0.287353	0.149299	0.208493	0.202072	0.203271	0.150109	0.27604	0.210996	0.142314	0.505089	0.163104	0.148827	0.258464	0.176945	0.27478	0.389934	0.279628	0.286003	0.192963	0.146492	0.195073	0.112042	1.31294	0.109717	0.228062	0.0998443	0.250394	0.122444	0.0882469	0.0604762	0.0652502	0.0539195	0.101739	0.0389583	0.0208915	0.0579034	0.112639	0.0436825	0.160347	0.0712076	0.229217	0.0738144	0.0816925	0.0475444	0.387101	0.0748106	0.019082	0.452051	0.0194108	0.1046681	0.335537	0.368895	0.0773343	0.218234	8.342674
420	-13496.4	-13463.4	-32.9493	0.341394	0.177809	0.203005	0.11712	0.260246	0.224041	0.237968	0.167776	0.210562	0.352448	0.133707	0.147257	0.231728	0.288232	0.243373	0.401259	0.342942	0.274174	0.250932	0.116952	0.220143	0.107413	1.28962	0.11969	0.187735	0.0578159	0.250394	0.192107	0.0947399	0.0367983	0.0595449	0.0106077	0.0652002	0.0732276	0.00753072	0.0508036	0.149581	0.061601	0.138013	0.0835221	0.305816	0.0816658	0.0642287	0.047284	0.384981	0.0744009	0.0244544	0.449575	0.0193045	0.1104275	0.330049	0.380917	0.0760694	0.212965	8.430722
430	-13491.9	-13463.8	-28.0951	0.29708	0.130187	0.197476	0.123206	0.252437	0.172621	0.227351	0.125604	0.179378	0.339607	0.115407	0.167305	0.307493	0.25796	0.214943	0.300921	0.343629	0.251896	0.28431	0.106683	0.204169	0.115508	1.28635	0.127157	0.278825	0.0440959	0.221995	0.212592	0.0704947	0.0311115	0.108104	0.0825255	0.0652002	0.0339006	0.00761768	0.0167313	0.029626	0.067139	0.130475	0.0782308	0.236568	0.0458896	0.0566852	0.0485797	0.350415	0.0764396	0.00964949	0.461894	0.0530218	0.09853702	0.334106	0.385599	0.0770043	0.203291	7.946485
440	-13489.3	-13462.1	-27.1669	0.29708	0.148154	0.175179	0.145208	0.273255	0.0948757	0.188496	0.121197	0.188249	0.365047	0.131017	0.140145	0.248042	0.258167	0.163127	0.333227	0.293935	0.272092	0.232379	0.108732	0.161339	0.124924	1.33977	0.105078	0.21957	0.0950068	0.326143	0.166336	0.0631019	0.0464154	0.0661431	0.115214	0.0850804	0.0410277	0.0507998	0.0346144	0.0284112	0.067139	0.134624	0.054844	0.182824	0.0859874	0.0824461	0.0473597	0.346726	0.0812934	0.00772942	0.457031	0.0598612	0.0907667	0.33175	0.38288	0.0764615	0.208908	7.854448
450	-13498.6	-13466.8	-31.8553	0.283125	0.120148	0.162369	0.14146	0.247742	0.179496	0.278762	0.151642	0.207844	0.367114	0.16389	0.170824	0.233268	0.241396	0.283379	0.338134	0.354994	0.260249	0.234761	0.153312	0.178152	0.111244	1.34698	0.159891	0.278556	0.117153	0.215066	0.139235	0.0524936	0.0610173	0.0668862	0.114262	0.136967	0.0207463	0.0479374	0.00728659	0.111398	0.0577828	0.132712	0.0307554	0.24017	0.0495313	0.0706149	0.0463501	0.356739	0.0795604	0.012515	0.447288	0.0575478	0.1161387	0.314084	0.388735	0.0796262	0.217555	8.320747
460	-13495.1	-13466.4	-28.6941	0.288995	0.142456	0.25122	0.136652	0.242435	0.121009	0.233591	0.125743	0.213318	0.372834	0.151738	0.167654	0.175353	0.217699	0.237119	0.286556	0.329181	0.225813	0.240153	0.183632	0.229895	0.125652	1.23886	0.125109	0.240807	0.0923141	0.290142	0.163729	0.115854	0.0501351	0.0774168	0.00729597	0.0531878	0.0322265	0.0479374	0.0112977	0.128543	0.0596614	0.122658	0.0830512	0.206158	0.0740331	0.0864701	0.0637444	0.350346	0.0718396	0.00498146	0.455399	0.0536896	0.1065483	0.314084	0.388735	0.0796262	0.217555	8.005587
470	-13488.7	-13462.8	-25.8909	0.295469	0.192885	0.207393	0.14823	0.222116	0.171018	0.255591	0.16274	0.137558	0.385517	0.13748	0.203586	0.215064	0.254626	0.253424	0.309651	0.369173	0.235354	0.22051	0.0816857	0.189317	0.114853	1.11179	0.0721589	0.205015	0.0874574	0.270461	0.17598	0.0982634	0.0275643	0.0340186	0.0121042	0.0537942	0.0345461	0.0342871	0.0242963	0.119118	0.052884	0.142424	0.051775	0.229205	0.0822256	0.0414317	0.0632141	0.349106	0.0703447	0.010049	0.453786	0.0534995	0.1188661	0.314084	0.388735	0.0796262	0.217555	7.724039
480	-13500.1	-13471.6	-28.5053	0.330324	0.138355	0.220562	0.124926	0.272478	0.0928747	0.255591	0.144162	0.229992	0.420095	0.14175	0.159384	0.258072	0.244514	0.195137	0.354583	0.390171	0.277176	0.289465	0.083753	0.192846	0.0772898	1.07497	0.0888364	0.204295	0.0670679	0.288749	0.196878	0.0995734	0.0768161	0.0683397	0.0827612	0.10975	0.0366513	0.0416636	0.00898346	0.115218	0.0686119	0.178766	0.0458091	0.130091	0.0521799	0.055862	0.0580365	0.395574	0.0662124	0.00269043	0.42713	0.0503568	0.1199372	0.32179	0.385089	0.0789195	0.214201	7.98537
490	-13494.3	-13469.9	-24.4493	0.328978	0.135117	0.213699	0.0822142	0.197725	0.137829	0.216502	0.15859	0.210187	0.356643	0.113359	0.162365	0.210944	0.224571	0.252137	0.280998	0.263977	0.257543	0.304075	0.10082	0.164808	0.137403	1.10483	0.110685	0.183167	0.120876	0.246806	0.157817	0.0565256	0.0652286	0.0730688	0.0911285	0.154767	0.0395783	0.0624131	0.0133197	0.0812452	0.040009	0.139507	0.0189652	0.220323	0.063401	0.0264679	0.0575526	0.392276	0.0697891	0.00687636	0.423569	0.049937	0.1114687	0.315733	0.38992	0.077459	0.216888	7.580615
500	-13501.4	-13474.3	-27.0594	0.256816	0.130825	0.200745	0.099823	0.220525	0.1806	0.242471	0.173094	0.148644	0.403346	0.139185	0.156907	0.243989	0.301848	0.223952	0.327517	0.297116	0.235092	0.233181	0.0682271	0.180365	0.0942615	1.04384	0.173094	0.260277	0.111746	0.235295	0.19462	0.061757	0.053061	0.077675	0.047246	0.060176	0.0232927	0.055328	0.0331543	0.0913195	0.067658	0.176923	0.0730808	0.25132	0.067358	0.126676	0.0493127	0.378827	0.0840495	0.00437461	0.449975	0.0334611	0.09343035	0.327863	0.378481	0.0831302	0.210526	7.843431
510	-13494.9	-13466.4	-28.5044	0.288217	0.150284	0.176352	0.145803	0.240414	0.114263	0.152979	0.132458	0.189595	0.414225	0.11257	0.166759	0.259504	0.223686	0.216374	0.357709	0.306795	0.235728	0.307627	0.107494	0.220197	0.0950433	1.27131	0.125682	0.204695	0.118424	0.26403	0.143976	0.101582	0.0229789	0.108457	0.0756456	0.104719	0.00293737	0.0459799	0.00669444	0.119464	0.0378149	0.202421	0.0877943	0.22256	0.0446839	0.0611351	0.0618114	0.289747	0.0780261	0.00409289	0.525828	0.0404947	0.1021517	0.331435	0.366573	0.0992998	0.202692	7.98706
520	-13500.6	-13473.4	-27.2253	0.366499	0.178414	0.21416	0.145803	0.183391	0.155818	0.244074	0.100557	0.197046	0.42504	0.159288	0.191596	0.273136	0.240168	0.208547	0.353259	0.264023	0.237976	0.245347	0.0968329	0.182558	0.0700549	1.17407	0.0832821	0.212161	0.105708	0.235883	0.211299	0.0536029	0.00169041	0.110493	0.105975	0.0548866	0.00376421	0.0252715	0.0343411	0.081325	0.0374449	0.18362	0.070681	0.206113	0.10052	0.0322105	0.0497004	0.318934	0.074387	0.00609546	0.485836	0.0650469	0.1143597	0.343089	0.367932	0.0855356	0.203443	7.85793
530	-13505.5	-13477.1	-28.4469	0.243567	0.178504	0.21137	0.170682	0.250612	0.124426	0.194376	0.122328	0.158878	0.418748	0.0947604	0.193161	0.179396	0.25879	0.308428	0.375223	0.298833	0.242979	0.207418	0.157695	0.251793	0.0860129	1.14693	0.160664	0.23522	0.153037	0.308252	0.179781	0.0739573	0.00132604	0.0958234	0.0584956	0.0806217	0.00662332	0.0258334	0.0394008	0.0722917	0.0549917	0.131744	0.0478515	0.244817	0.0702316	0.0646086	0.0517502	0.332088	0.071634	0.000785953	0.505874	0.0378683	0.1103581	0.346143	0.374029	0.0816657	0.198162	7.980486
540	-13505.4	-13476.3	-29.1361	0.302002	0.161773	0.261442	0.118243	0.284627	0.118491	0.196506	0.159602	0.177797	0.33045	0.136703	0.166952	0.186421	0.238719	0.267619	0.355106	0.297639	0.243714	0.270089	0.145003	0.190641	0.0866983	1.14078	0.151766	0.264569	0.10633	0.261999	0.185047	0.107567	0.0514058	0.076548	0.0999979	0.0762218	0.0880164	0.0578822	0.0111029	0.0387218	0.0068757	0.124898	0.0753138	0.293893	0.0941127	0.039992	0.050204	0.331419	0.0650086	0.000667006	0.504855	0.0478464	0.1116426	0.357851	0.351737	0.0847546	0.205658	8.049275
550	-13500.3	-13472.8	-27.4989	0.245457	0.159618	0.237046	0.151342	0.228319	0.162934	0.223993	0.167775	0.1688	0.333163	0.100832	0.225611	0.172455	0.18914	0.253111	0.372743	0.331489	0.242676	0.282808	0.135555	0.162568	0.0853284	1.18346	0.135522	0.199537	0.0509698	0.305743	0.176334	0.122264	0.0164954	0.0687537	0.0479635	0.108361	0.036511	0.0470691	0.05297	0.0960912	0.00492973	0.124898	0.0463687	0.284894	0.0413654	0.102741	0.0516714	0.306217	0.0711668	0.00730224	0.519612	0.0440303	0.1072029	0.355795	0.349717	0.090012	0.204476	7.886005
560	-13494.3	-13463.7	-30.6214	0.266324	0.161735	0.21466	0.146133	0.265151	0.174272	0.225496	0.146326	0.210781	0.369838	0.12762	0.156253	0.27824	0.219848	0.28566	0.355912	0.30939	0.299632	0.242022	0.131346	0.152765	0.14327	1.22498	0.0964113	0.277766	0.112599	0.245977	0.167582	0.0982786	0.0443357	0.0308698	0.0425812	0.103187	0.0335329	0.0388177	0.0497457	0.127172	0.0539354	0.190736	0.0417995	0.242671	0.0665727	0.0243771	0.050664	0.320094	0.0941438	0.0124366	0.480951	0.0417105	0.1237136	0.319598	0.368192	0.0867034	0.225507	8.196603
570	-13489.8	-13462.7	-27.0381	0.249566	0.17146	0.207222	0.149749	0.270365	0.130232	0.234613	0.123499	0.177669	0.374676	0.164783	0.118348	0.252287	0.251937	0.28566	0.37231	0.343392	0.335028	0.224383	0.142399	0.179171	0.091164	1.0566	0.0874583	0.276674	0.0706642	0.281295	0.161223	0.0954252	0.0355433	0.044415	0.0740578	0.116181	0.0389717	0.0436992	0.0225787	0.0897109	0.0726027	0.0727993	0.0539139	0.153354	0.0611416	0.0805367	0.0518256	0.327433	0.0780073	0.0191272	0.491979	0.0316278	0.1188151	0.323227	0.372374	0.087688	0.216711	7.838758
580	-13498.4	-13470.9	-27.5234	0.276551	0.137837	0.235639	0.18552	0.204094	0.127439	0.261025	0.170762	0.186263	0.445925	0.152568	0.134285	0.219944	0.184233	0.28566	0.382057	0.265514	0.19836	0.232498	0.141855	0.162676	0.0946987	1.16255	0.0898363	0.183329	0.0384523	0.309206	0.179734	0.105231	0.0396843	0.0768129	0.0217843	0.102615	0.0242409	0.0477051	0.0344376	0.12568	0.0384091	0.146422	0.0662907	0.283849	0.056621	0.0712996	0.0521497	0.329481	0.0784952	0.0163001	0.487994	0.0355799	0.09584748	0.329822	0.367298	0.088306	0.214574	7.88959
590	-13487.8	-13463.4	-24.3921	0.33106	0.146362	0.226515	0.131109	0.197961	0.127851	0.266561	0.151617	0.194214	0.373496	0.1426	0.174871	0.205645	0.274809	0.195826	0.378744	0.281126	0.241837	0.278852	0.0954053	0.206261	0.0988013	1.01629	0.105293	0.178389	0.0989003	0.251487	0.145645	0.077269	0.03389	0.0878371	0.0498263	0.096367	0.00658989	0.0411872	0.0322185	0.123973	0.0594535	0.0881432	0.0634101	0.207348	0.0673631	0.0203524	0.0555461	0.348957	0.0831351	0.0101016	0.454632	0.0476282	0.1328651	0.329822	0.367298	0.088306	0.214574	7.57276
600	-13501.8	-13471.6	-30.1761	0.342431	0.209222	0.217262	0.164654	0.221867	0.133042	0.194952	0.138634	0.14201	0.468494	0.107146	0.184934	0.223665	0.238209	0.256533	0.467336	0.275623	0.25182	0.271461	0.0968408	0.157253	0.110311	1.1396	0.0933388	0.264786	0.118287	0.308473	0.217242	0.0753349	0.0278587	0.0504793	0.03476	0.0717627	0.0205216	0.0705462	0.0336679	0.0876471	0.102544	0.101732	0.0741221	0.248409	0.0686631	0.0710121	0.0626984	0.335086	0.083165	0.0152855	0.46492	0.0388451	0.09962013	0.302316	0.382373	0.0919304	0.223381	8.154486
610	-13502.4	-13469.4	-33.0324	0.338478	0.191279	0.186173	0.146175	0.297638	0.163717	0.272687	0.150267	0.201415	0.38588	0.196221	0.178734	0.229062	0.275472	0.190556	0.333949	0.370464	0.254513	0.297053	0.124698	0.204318	0.137536	1.32023	0.136749	0.209278	0.0694823	0.249895	0.183277	0.0753349	0.0341639	0.0440368	0.043356	0.116087	0.0446813	0.0116062	0.0446811	0.0894615	0.0554956	0.116047	0.0858436	0.228262	0.0756804	0.0761512	0.0606472	0.324124	0.0886372	0.0047009	0.503233	0.0186585	0.1398727	0.325271	0.366729	0.0895663	0.218433	8.436084
620	-13499.7	-13470	-29.764	0.25785	0.141324	0.239138	0.131476	0.240937	0.132279	0.278445	0.156711	0.225848	0.443081	0.148431	0.150393	0.246722	0.242028	0.253839	0.37441	0.320661	0.31533	0.33009	0.107078	0.217375	0.0806181	1.1523	0.105742	0.21376	0.0438481	0.309343	0.207309	0.0783673	0.0299535	0.0411469	0.011615	0.139101	0.0559221	0.00337962	0.0381771	0.0577552	0.0273675	0.133412	0.0679798	0.212107	0.0714345	0.0765624	0.0569014	0.347092	0.0831627	0.015837	0.472151	0.0248557	0.1258281	0.339839	0.364645	0.0890572	0.206459	8.110648
630	-13498.9	-13471.5	-27.3741	0.348321	0.161191	0.22112	0.153462	0.24148	0.125763	0.263803	0.140062	0.200388	0.430091	0.130192	0.139181	0.215757	0.217094	0.271573	0.361204	0.260031	0.189523	0.236064	0.126447	0.174783	0.151727	1.23142	0.0702873	0.213513	0.0832859	0.307687	0.166412	0.0965638	0.0391532	0.0936784	0.0149085	0.0400601	0.0471902	0.00360626	0.0147235	0.115525	0.0244112	0.104696	0.0932896	0.213031	0.0629441	0.0760768	0.0606097	0.340035	0.0691729	0.0133425	0.489002	0.027838	0.1251726	0.338964	0.36628	0.0888281	0.205928	7.871722
640	-13501.2	-13475.5	-25.7137	0.246941	0.172654	0.179587	0.116307	0.272495	0.156813	0.283399	0.155029	0.178901	0.464867	0.153553	0.1344	0.215757	0.237182	0.265	0.31919	0.275618	0.222673	0.223969	0.149048	0.196295	0.133225	1.08734	0.120521	0.210535	0.0460537	0.207691	0.146089	0.076008	0.0450867	0.0533666	0.00971638	0.0492194	0.150004	0.000288768	0.059211	0.0919386	0.00757409	0.1261	0.0426093	0.246086	0.0671276	0.110525	0.0532057	0.330578	0.0711578	0.0236636	0.483468	0.0379267	0.1220718	0.340101	0.367509	0.085771	0.206619	7.705999
650	-13506	-13477.6	-28.4393	0.327706	0.153156	0.208313	0.14417	0.273027	0.125426	0.316056	0.175258	0.159634	0.346813	0.128005	0.147181	0.250177	0.201854	0.306506	0.438127	0.281237	0.243693	0.284172	0.0865145	0.207115	0.124242	1.03403	0.0522382	0.246843	0.118077	0.303667	0.159409	0.0942358	0.0240403	0.0476027	0.00160235	0.103129	0.113078	0.0350637	0.0681068	0.0624907	0.0314591	0.154188	0.0391146	0.204648	0.0796473	0.0782396	0.061116	0.339997	0.0795116	0.0142656	0.476015	0.0290945	0.1146509	0.334468	0.361421	0.0843502	0.219762	7.979294
660	-13491.5	-13467.4	-24.0978	0.275368	0.19793	0.200685	0.132998	0.251789	0.186263	0.202943	0.13178	0.180335	0.30166	0.121517	0.156364	0.254889	0.171134	0.227643	0.359203	0.298032	0.30349	0.287755	0.10182	0.239657	0.079185	1.02691	0.121348	0.246843	0.103183	0.285342	0.150234	0.0841989	0.0101688	0.071798	0.0101573	0.0427089	0.0225027	0.0345339	0.02273	0.102189	0.0668518	0.121935	0.0632238	0.180254	0.0790115	0.0362521	0.065572	0.33309	0.0777153	0.01071	0.475652	0.0372602	0.1179235	0.315171	0.381272	0.0889833	0.214574	7.544817
670	-13491.6	-13464	-27.6583	0.316098	0.16848	0.219243	0.138598	0.273802	0.160247	0.192878	0.166556	0.208672	0.403663	0.152995	0.123935	0.234072	0.187859	0.246783	0.34668	0.352589	0.247768	0.257798	0.103517	0.16386	0.165528	1.02514	0.101927	0.235989	0.110207	0.238495	0.182456	0.0640763	0.00453526	0.0547204	0.0478595	0.0563185	0.0621737	0.0587375	0.0389577	0.0908155	0.0390526	0.203996	0.07945	0.219825	0.0689948	0.086187	0.0562771	0.297372	0.0875826	0.00859963	0.497582	0.052587	0.1113018	0.315171	0.381272	0.0889833	0.214574	7.901532
680	-13502.8	-13480.7	-22.1033	0.320407	0.16848	0.242117	0.102334	0.232069	0.157189	0.252045	0.144664	0.183342	0.297439	0.155968	0.169282	0.21385	0.186783	0.252642	0.311695	0.217883	0.255541	0.249181	0.12101	0.184256	0.119824	1.13939	0.106603	0.233657	0.0277312	0.14855	0.120367	0.0517366	0.0140787	0.064839	0.116058	0.0518505	0.0909277	0.00140667	0.0426393	0.0509859	0.0631658	0.123797	0.0527921	0.206715	0.0689948	0.0314019	0.0580973	0.322312	0.0798619	0.0272084	0.482318	0.030203	0.114731	0.315171	0.381272	0.0889833	0.214574	7.345688
690	-13495.5	-13471.3	-24.1814	0.294125	0.16848	0.184887	0.116449	0.314363	0.119284	0.239712	0.122002	0.184672	0.415893	0.128149	0.148192	0.216547	0.243361	0.204981	0.324567	0.283892	0.25021	0.295507	0.142841	0.210696	0.16137	0.980882	0.126404	0.216597	0.0454264	0.21084	0.156323	0.0439762	0.048842	0.0655072	0.0106243	0.0724491	0.0988678	0.0188562	0.0518811	0.0600748	0.0194466	0.118236	0.0749616	0.237947	0.0712312	0.0510228	0.0684097	0.307401	0.084264	0.0131896	0.478353	0.0483829	0.1439466	0.30905	0.365553	0.0953853	0.230012	7.550574
700	-13493.5	-13468.3	-25.1948	0.283223	0.159635	0.224537	0.131019	0.217201	0.170417	0.228457	0.117333	0.186733	0.378132	0.191304	0.156681	0.229452	0.181076	0.281897	0.35702	0.316711	0.261911	0.333299	0.122987	0.195781	0.132216	0.991743	0.126776	0.20117	0.121968	0.238372	0.156323	0.0739	0.0243302	0.0796157	0.0290754	0.0724491	0.090929	0.0204876	0.0434833	0.0286848	0.0656131	0.13919	0.0244565	0.144002	0.0734754	0.0491709	0.0643999	0.338629	0.0892758	0.00931116	0.464854	0.0335298	0.1407448	0.307584	0.3801	0.0844715	0.227844	7.652239
710	-13491.4	-13468.1	-23.328	0.342414	0.207498	0.231647	0.139694	0.238659	0.0833237	0.223096	0.165511	0.176456	0.351758	0.0832723	0.192509	0.221667	0.215575	0.219028	0.320896	0.303767	0.258539	0.247978	0.10417	0.188639	0.107887	1.09182	0.117177	0.165142	0.0712544	0.199723	0.163525	0.0910941	0.0259935	0.0167084	0.0660073	0.0686916	0.090929	0.0536864	0.0362018	0.0562494	0.023739	0.132429	0.0617606	0.205777	0.0653774	0.0403881	0.0573046	0.377223	0.0767521	0.0149204	0.434373	0.0394275	0.1197802	0.307091	0.379491	0.0859381	0.227479	7.467657
720	-13499.7	-13472	-27.7558	0.269731	0.133477	0.227832	0.153609	0.200885	0.192689	0.284492	0.0820539	0.244968	0.420076	0.123053	0.162817	0.24691	0.227452	0.253326	0.327715	0.303055	0.247663	0.286665	0.135693	0.204135	0.106156	1.20225	0.15098	0.233213	0.063972	0.197711	0.153381	0.0960535	0.0114112	0.0542831	0.0151849	0.0612037	0.0997374	0.0295088	0.0528646	0.0568148	0.0417723	0.132429	0.0153497	0.244994	0.0551239	0.107263	0.0600179	0.33056	0.0630513	0.0146284	0.487493	0.0442492	0.1246664	0.333714	0.362768	0.084395	0.219123	7.909951
730	-13486.9	-13460.3	-26.6031	0.353678	0.17001	0.198876	0.130156	0.265103	0.16226	0.190095	0.14065	0.157546	0.35672	0.138738	0.153573	0.239508	0.222048	0.278937	0.347671	0.275929	0.24228	0.228313	0.118975	0.255176	0.0994865	1.09079	0.0979794	0.321079	0.112707	0.222882	0.138828	0.0512242	0.0323077	0.0647073	0.0379223	0.108467	0.103722	0.0204068	0.0422371	0.05889	0.0336106	0.130443	0.0650715	0.203418	0.0499595	0.0833156	0.0549854	0.340863	0.0754956	0.00936443	0.476546	0.0427463	0.1144033	0.323438	0.36991	0.0884651	0.218187	7.795699
740	-13485.5	-13458.3	-27.1805	0.322584	0.159248	0.214708	0.128093	0.202121	0.196134	0.215328	0.115782	0.195952	0.364016	0.164949	0.146173	0.22052	0.220176	0.252028	0.347671	0.325134	0.23157	0.269259	0.113373	0.165776	0.114404	1.20366	0.103783	0.225149	0.0848065	0.210201	0.135736	0.0459005	0.0394525	0.0716028	0.0642722	0.0776584	0.0728346	0.0223925	0.0455779	0.117218	0.0481044	0.152424	0.0478491	0.258482	0.0505904	0.0916909	0.0587048	0.328639	0.0727882	0.00726327	0.478859	0.0537461	0.104991	0.327475	0.374526	0.089569	0.208431	7.854388
