Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
3767	1	-5391.37	-5413.39	22.0152	0.157471	0.0386068	0.0632657	0.0478787	0.0902329	0.0492728	0.101831	0.0756736	0.139818	0.0811615	0.0349015	0.0273318	0.0799861	0.0549367	0.0480246	0.0818651	0.0873118	0.0604579	0.0786463	0.0363463	0.0229903	0.0214511	0.130923	0.0325828	0.0099248	0.0230357	0.0440509	0.053182	0.0515576	0.0767177	0.0332111	0.0286653	0.0235336	0.00808775	0.0319644	0.0303399	0.0257341	0.0106033	0.0822685	0.0302934	0.0533231	0.0105055	0.0174185	2.287386
3768	0	-5393.88	-5415.57	21.6843	0.119508	0.0740163	0.0957877	0.0556908	0.0853843	0.0630378	0.0842888	0.053478	0.121202	0.113262	0.0548555	0.0245111	0.0873313	0.0786142	0.0714531	0.0760925	0.0763244	0.0786009	0.0680708	0.0183455	0.0315719	0.0161881	0.124951	0.0280691	0.00037603	0.0573517	0.00995385	0.0331211	0.0365627	0.0345819	0.0316409	0.0548969	0.0258225	0.0223695	0.0173761	0.0169218	0.0382522	0.0441354	0.0323696	0.00966638	0.0623845	0.0406489	0.0514136	2.320481
3769	1	-5391.73	-5415.45	23.7165	0.0798634	0.0520306	0.0987219	0.0457384	0.077222	0.0256901	0.0957969	0.0505498	0.0829937	0.096328	0.0333299	0.0384703	0.0904738	0.0355165	0.0720449	0.06354	0.0865697	0.065052	0.0549145	0.0555237	0.0222083	0.0404314	0.168774	0.0254235	0.0277465	0.0344049	0.0238681	0.0596508	0.0256655	0.0426619	0.0288148	0.0105703	0.0276069	0.0118117	0.0167909	0.03248	0.00945371	0.0145708	0.0873052	0.0326353	0.0429797	0.0178555	0.0131749	2.117255
3770	0	-5384.24	-5406.73	22.4952	0.101084	0.0607022	0.0983779	0.0671952	0.0716085	0.068974	0.107182	0.060907	0.0994897	0.0589236	0.0441021	0.0382372	0.081805	0.0507306	0.0763924	0.0712048	0.0822415	0.0721981	0.0754796	0.0342596	0.0413646	0.0290548	0.134578	0.0400669	0.005085	0.0288226	0.00860048	0.0536644	0.0342465	0.0345819	0.0181565	0.0337846	0.0121398	0.0138193	0.0196604	0.019969	0.037816	0.0661772	0.0252851	0.0213142	0.0915694	0.0237389	0.0247926	2.239383
3771	1	-5390.89	-5412.93	22.0417	0.109977	0.0545307	0.0829881	0.0507519	0.0642558	0.0661594	0.0957969	0.0402604	0.112184	0.0759737	0.0203319	0.0459833	0.0946258	0.0640903	0.0589053	0.0503901	0.114984	0.0503831	0.0709433	0.031612	0.0257194	0.0243794	0.145749	0.0392599	0.022128	0.037303	0.0679036	0.0622189	0.0386042	0.0644008	0.0232225	0.00313417	0.049179	0.00637334	0.0311959	0.0416855	0.0241685	0.0432602	0.0567843	0.0442311	0.0301387	0.0173996	0.0311729	2.284739
3772	0	-5392.77	-5415.26	22.495	0.0709084	0.0607651	0.0696532	0.0483232	0.0529001	0.0603529	0.0581056	0.0552475	0.107412	0.117191	0.0498397	0.0256965	0.0828488	0.0594029	0.136556	0.0724591	0.071769	0.0628563	0.0754796	0.0302046	0.033763	0.0144711	0.15589	0.0388304	0.0373058	0.0470066	0.01632	0.032731	0.0503069	0.0296052	0.0221525	0.0405809	0.00687274	0.0252055	0.0209677	0.0169808	0.0521712	0.0595853	0.00824346	0.0144532	0.0758784	0.0157465	0.0563675	2.239407
3773	1	-5386.39	-5409.51	23.1211	0.108042	0.053277	0.0922207	0.0647741	0.0521051	0.0410328	0.0609908	0.0583905	0.114141	0.0728514	0.0401925	0.0440121	0.0891823	0.0516841	0.0578147	0.093129	0.0981928	0.0526083	0.0459394	0.0360463	0.0215715	0.0213616	0.161444	0.0321737	0.0307152	0.0122913	0.0270524	0.0693916	0.0386042	0.0548534	0.0227661	0.0286436	0.0421725	0.0124527	0.0183527	0.0325654	0.0362158	0.0100778	0.0478332	0.0384439	0.0617617	0.0100673	0.0193616	2.1768
3774	0	-5393.72	-5414.97	21.2536	0.100057	0.0637692	0.0805481	0.0518513	0.0623275	0.0918686	0.119263	0.0552475	0.0904155	0.0830355	0.0411207	0.0127667	0.0959333	0.045819	0.0726167	0.0799321	0.0960486	0.0422026	0.0798903	0.0272671	0.0339299	0.0225142	0.190846	0.0413582	0.0150257	0.031118	0.0259635	0.0263185	0.0323909	0.050191	0.0138044	0.031333	0.0321246	0.0398266	0.0279386	0.0328178	0.0211846	0.0590628	0.0140929	0.0241418	0.0684531	0.0519904	0.0851376	2.363545
3775	1	-5389.5	-5412.15	22.647	0.0804845	0.0761504	0.0873057	0.0461918	0.0780832	0.05961	0.0703324	0.0637935	0.129501	0.0830008	0.0149109	0.0339344	0.0776987	0.0494599	0.081792	0.0447276	0.112347	0.0683045	0.0623021	0.0441128	0.0228615	0.014828	0.136893	0.0514735	0.0224719	0.00962229	0.0341973	0.0398751	0.0480889	0.0670716	0.0145052	0.022977	0.0460954	0.00989795	0.0179196	0.0575875	0.042172	0.0168154	0.0610195	0.0365699	0.041194	0.0256101	0.0204211	2.224211
3776	0	-5392.82	-5413.98	21.1648	0.127335	0.0596845	0.0690688	0.078218	0.0854692	0.0390034	0.095009	0.0410871	0.111962	0.0755779	0.0397221	0.0321602	0.0820713	0.0664287	0.103571	0.0638257	0.0744105	0.0617125	0.0688494	0.0305412	0.0274975	0.0476904	0.167604	0.0416956	0.0262454	0.0486471	0.0231262	0.0454201	0.0664315	0.0217115	0.0133978	0.0305011	0.0346953	0.0329177	0.0135379	0.0261689	0.0441533	0.0981811	0.0209628	0.0105111	0.0537843	0.00911149	0.062732	2.372432
3777	1	-5399.38	-5420.64	21.2594	0.114998	0.0737365	0.0704813	0.0413102	0.0988863	0.0613548	0.0812253	0.0605562	0.109482	0.0827665	0.0319971	0.0332283	0.0727431	0.0548412	0.0779323	0.0762693	0.115497	0.0628276	0.0522046	0.017794	0.0196415	0.044509	0.180167	0.0506679	0.0231479	0.00792668	0.0568738	0.0403224	0.0280033	0.0762481	0.0349981	0.020991	0.0324032	0.00920085	0.0186672	0.0624696	0.0465113	0.0510889	0.0548831	0.0474591	0.0195779	0.0198536	0.0272219	2.362965
3778	0	-5388.42	-5409.96	21.5405	0.14031	0.0577194	0.10287	0.055998	0.103239	0.0377316	0.105681	0.0570778	0.109567	0.0918521	0.0510085	0.0290085	0.107806	0.0515239	0.0618166	0.07204	0.102916	0.0617125	0.0734637	0.03813	0.0435312	0.0427062	0.136139	0.0658716	0.0155987	0.0307293	0.01719	0.0355356	0.0249447	0.0307419	0.0279	0.0288023	0.00923703	0.0050134	0.0124698	0.0201425	0.0299249	0.0615315	0.0397819	0.0143789	0.0487185	0.016999	0.0654982	2.334859
3779	1	-5387.07	-5408.68	21.6143	0.132058	0.0742213	0.101915	0.0444723	0.0873808	0.0783645	0.0777186	0.0605562	0.0979458	0.0824805	0.0395422	0.0333935	0.0764965	0.0398061	0.108198	0.0553262	0.0863877	0.066008	0.058274	0.0454255	0.0259125	0.0257197	0.179543	0.0340519	0.0179028	0.027189	0.022086	0.101727	0.0647887	0.0514228	0.0222966	0.0113759	0.0264073	0.0191134	0.0135396	0.0273022	0.0288953	0.0190555	0.0614644	0.0255016	0.032364	0.015161	0.0286921	2.327482
3780	0	-5387.7	-5410.78	23.0891	0.0897787	0.0563314	0.109761	0.036634	0.0815704	0.0680158	0.0593518	0.0595465	0.123437	0.109606	0.0262159	0.0414809	0.0676738	0.0751622	0.065857	0.0746105	0.0931816	0.0612984	0.0465027	0.0464514	0.034771	0.0330001	0.130372	0.0422049	0.0222341	0.0214671	0.0107215	0.0266938	0.0367405	0.0190175	0.0274718	0.0288023	0.0153606	0.00967327	0.021033	0.0295624	0.030017	0.05091	0.0268559	0.0143789	0.0655181	0.0386632	0.0520592	2.179996
3781	1	-5393.78	-5414.75	20.9673	0.0834452	0.0665689	0.130356	0.0544921	0.0873808	0.0535646	0.0690591	0.0605562	0.114371	0.135163	0.0222466	0.0589242	0.0967598	0.0549214	0.0642293	0.0799874	0.0740167	0.0791248	0.0944117	0.0491743	0.0148662	0.0323862	0.152815	0.0509326	0.0333901	0.0282374	0.0448593	0.0626999	0.041032	0.0529926	0.0155638	0.0298167	0.0357635	0.00736033	0.0211815	0.0423735	0.0349421	0.0153797	0.0459288	0.0307044	0.0407822	0.0103032	0.0191114	2.392176
3782	0	-5387.78	-5410.44	22.6572	0.101085	0.0563314	0.0811754	0.0589617	0.0579262	0.061589	0.0751937	0.0639036	0.103247	0.106209	0.016954	0.0391901	0.0783678	0.0620253	0.0674546	0.0601504	0.100939	0.0612984	0.0526898	0.0513393	0.0229946	0.0340752	0.154932	0.0819843	0.0253275	0.0251207	0.00726668	0.0429547	0.0466408	0.0233684	0.0116891	0.0191455	0.0153864	0.0278598	0.0511216	0.0243666	0.0267286	0.0520836	0.0205697	0.0160022	0.0683675	0.0120124	0.0571583	2.223186
3783	1	-5385.63	-5409.02	23.3968	0.073345	0.0493541	0.0790121	0.0663991	0.0867023	0.0471296	0.0785072	0.0649587	0.11312	0.0813184	0.02639	0.0439291	0.0883752	0.0667872	0.0744769	0.066059	0.0645452	0.0407794	0.0727164	0.0464523	0.0298405	0.0195863	0.106884	0.0357103	0.01777	0.0278219	0.0275562	0.0484976	0.0445746	0.100288	0.0313678	0.00935133	0.0330117	0.0212607	0.0115183	0.0373667	0.0328914	0.0126326	0.056729	0.0230052	0.042962	0.030039	0.0182014	2.149224
3784	0	-5399.83	-5420.49	20.6651	0.0865642	0.0563314	0.0979643	0.0618368	0.0959556	0.0536782	0.0534903	0.0788407	0.100899	0.137317	0.0296444	0.0317666	0.0929509	0.0559765	0.113517	0.0803144	0.101399	0.0516094	0.101449	0.0657367	0.027262	0.0175997	0.14547	0.0679879	0.00304071	0.0446206	0.0135693	0.0356718	0.0341638	0.0432596	0.0204141	0.0258604	0.0154797	0.0179145	0.0141344	0.0378661	0.0342616	0.0670125	0.0332521	0.0367617	0.0278022	0.0378094	0.0739481	2.422403
3785	1	-5387.04	-5409.96	22.9246	0.0882823	0.0670213	0.0942823	0.047931	0.0766865	0.0471256	0.0810288	0.0648491	0.118674	0.0908526	0.0478358	0.0117578	0.0978229	0.0514945	0.06045	0.0860444	0.105542	0.0407794	0.0710667	0.0421641	0.0241261	0.0332474	0.159812	0.0501592	0.0207926	0.0145579	0.0341256	0.0590155	0.039565	0.0457096	0.0261154	0.0183328	0.0231635	0.00642989	0.024775	0.0180101	0.0101926	0.0200671	0.056729	0.0476413	0.026743	0.0157499	0.0296951	2.196447
3786	0	-5387.57	-5408.59	21.0201	0.114698	0.0631716	0.0975772	0.0654697	0.0866917	0.0816774	0.108388	0.0647684	0.0879885	0.114976	0.0308869	0.0151694	0.0931404	0.0779872	0.0857087	0.103292	0.0795747	0.0436261	0.0635304	0.0336198	0.0342738	0.0256182	0.126888	0.044555	0.0161115	0.0313564	0.0181685	0.0428809	0.0261002	0.0293521	0.0281135	0.05259	0.0186113	0.0222998	0.0355538	0.0231349	0.0783427	0.0613644	0.014486	0.0125552	0.0617116	0.0222022	0.0486903	2.386901
3787	1	-5389.59	-5413.08	23.4917	0.0714971	0.0531038	0.0735769	0.0628786	0.0983142	0.0566178	0.0717753	0.042004	0.135728	0.0878027	0.0238475	0.0449189	0.0632478	0.0558428	0.0539194	0.0537419	0.0961729	0.0587829	0.0778374	0.0248568	0.0461505	0.0296263	0.103256	0.0325372	0.0260979	0.0172925	0.0545289	0.0628764	0.0314717	0.0598481	0.0271462	0.0179211	0.0510136	0.0124826	0.0127594	0.0240009	0.0132794	0.0401656	0.0559365	0.0331458	0.0368804	0.0318065	0.0130515	2.139742
3788	0	-5388.21	-5410.73	22.5274	0.105317	0.0607348	0.096217	0.0484882	0.0609707	0.0880254	0.0735276	0.0602352	0.0928812	0.112592	0.031109	0.0190368	0.0642218	0.0616199	0.0665711	0.0902971	0.0926949	0.0586438	0.0474762	0.0483081	0.0351135	0.019505	0.110968	0.0434988	0.0285448	0.0520172	0.0136646	0.0428809	0.028718	0.0295307	0.00898217	0.0380883	0.0408289	0.0313228	0.0320357	0.0156898	0.0369688	0.0569254	0.013188	0.0184638	0.067801	0.0275136	0.0649518	2.23617
3789	1	-5399.09	-5421.18	22.0895	0.112517	0.0516033	0.0883444	0.0427363	0.0749686	0.0670348	0.11269	0.067123	0.0638132	0.0816977	0.0241344	0.0308201	0.0998764	0.0559034	0.0638546	0.075961	0.0974566	0.0884793	0.0951262	0.0295163	0.039505	0.0197075	0.130913	0.0517999	0.0274119	0.0276231	0.0226838	0.0786347	0.0371758	0.06741	0.0316621	0.0221806	0.0232872	0.012115	0.0236722	0.0358484	0.00645237	0.0391831	0.0390609	0.0229844	0.0222399	0.044225	0.0305254	2.279958
3790	0	-5391.07	-5412.92	21.8531	0.115462	0.0548893	0.0866273	0.0594277	0.0648914	0.082932	0.0798449	0.0596501	0.0995991	0.0983365	0.0249191	0.00929067	0.114776	0.0727936	0.103877	0.0512507	0.0921428	0.0563732	0.0820124	0.0297148	0.0349558	0.0250492	0.136521	0.0494112	0.020208	0.0484621	0.0181864	0.0274466	0.0382584	0.0209837	0.01784	0.0310365	0.0265708	0.0140885	0.0124106	0.0303658	0.094671	0.0745471	0.0183397	0.0164274	0.0539233	0.0192384	0.0358513	2.303602
3791	1	-5388.16	-5410.82	22.6659	0.103606	0.0737098	0.0804476	0.0517742	0.085287	0.0446175	0.0886176	0.0727074	0.106528	0.0844821	0.0141667	0.039073	0.0756238	0.0710098	0.0889781	0.0896614	0.067916	0.0656372	0.0641024	0.037864	0.021516	0.0196222	0.112283	0.0426429	0.0150896	0.0258272	0.064651	0.0621622	0.0389212	0.0454032	0.0216606	0.0281341	0.0339545	0.0182019	0.0223629	0.0192246	0.0175126	0.0172974	0.0589089	0.0594088	0.0334222	0.020068	0.0182335	2.222318
3792	0	-5388.89	-5411.58	22.6896	0.117085	0.0625891	0.0887392	0.033798	0.067097	0.0516826	0.0794432	0.0409966	0.0955068	0.110766	0.0410064	0.0349393	0.0950485	0.0613725	0.0597596	0.0673885	0.0737709	0.0480984	0.107293	0.0463288	0.0333564	0.0280886	0.136521	0.0452353	0.0129907	0.0245404	0.032688	0.0592298	0.0396276	0.0253438	0.0429652	0.0257914	0.00924397	0.0172875	0.0133963	0.0220061	0.0297568	0.0533591	0.0407525	0.0150243	0.0567359	0.0292061	0.0440895	2.219944
3793	1	-5387.46	-5409.41	21.9461	0.114921	0.0737098	0.083136	0.050045	0.0907456	0.0568996	0.0689799	0.0592392	0.121018	0.0758031	0.0305922	0.0283568	0.0746596	0.0770587	0.0542421	0.0770629	0.0820744	0.0850188	0.0873274	0.0402527	0.026187	0.0173615	0.152966	0.0379153	0.0283482	0.012571	0.0539173	0.0568832	0.0280319	0.0863503	0.0230537	0.0186754	0.0638236	0.00763899	0.00518057	0.0341422	0.0207674	0.0177574	0.0639129	0.0268793	0.0383696	0.021781	0.0206395	2.294296
3794	0	-5393.14	-5414.89	21.7456	0.100778	0.0759403	0.0992311	0.0441057	0.098974	0.0445515	0.0710759	0.0343271	0.0790204	0.086432	0.0439517	0.0151637	0.0856019	0.0759933	0.0736447	0.0385369	0.0833575	0.0480984	0.0729272	0.0468784	0.0337491	0.03324	0.13522	0.0452353	0.016932	0.0496266	0.0196509	0.0599117	0.0609975	0.0572301	0.0295045	0.0353049	0.0460432	0.025953	0.026033	0.0127616	0.0269148	0.0706238	0.032004	0.0114434	0.0819351	0.0257747	0.0596671	2.314345
3795	1	-5389.31	-5411.96	22.6502	0.0912268	0.0609271	0.0866518	0.0600908	0.0791938	0.0291674	0.0975107	0.0592392	0.0794592	0.0742084	0.0343249	0.0637633	0.0949341	0.0607849	0.0792092	0.0605894	0.111218	0.0672714	0.0716478	0.0327207	0.0395915	0.0210036	0.124568	0.0203274	0.0274782	0.0149845	0.0539173	0.0586649	0.0501465	0.060026	0.0240341	0.0185246	0.0489555	0.00566777	0.00929875	0.0307567	0.0310914	0.04035	0.0503946	0.0322603	0.0482585	0.0058223	0.013626	2.223887
3796	0	-5383.67	-5406.13	22.4666	0.0901477	0.0354717	0.0917235	0.0539321	0.0827417	0.0675391	0.0827194	0.0555585	0.104133	0.0901794	0.0424993	0.0266784	0.0653202	0.0649588	0.0957255	0.093371	0.0852756	0.0868895	0.082787	0.0524043	0.0172556	0.0177905	0.123313	0.0328298	0.0195372	0.0331122	0.0226163	0.0355753	0.0336095	0.0399391	0.017241	0.0277872	0.0219037	0.0218175	0.0177375	0.0332787	0.0259784	0.072997	0.00814454	0.0142203	0.057045	0.039577	0.0588818	2.242244
3797	1	-5393.22	-5415.52	22.2935	0.138732	0.0330492	0.102587	0.0711741	0.0791938	0.0513905	0.0908119	0.092221	0.11348	0.0805203	0.024626	0.0241249	0.0808755	0.066752	0.0687992	0.0551146	0.0533313	0.0588424	0.0571931	0.0305118	0.0258391	0.0430049	0.154114	0.0336664	0.0129438	0.0202737	0.0268234	0.0562597	0.0277042	0.0773229	0.0270449	0.0297717	0.0349177	0.0336028	0.0130716	0.0546169	0.026342	0.0149004	0.0850719	0.0233313	0.0305304	0.0111263	0.0239491	2.259559
3798	0	-5383.24	-5405.59	22.3504	0.095	0.0571223	0.0768247	0.0500755	0.0991483	0.0459272	0.0882528	0.0456616	0.114041	0.0881253	0.01845	0.0326851	0.077499	0.0494421	0.0949389	0.0915595	0.0992449	0.0834695	0.0678373	0.0269246	0.035699	0.0166972	0.175068	0.0320081	0.0191615	0.0331122	0.0178594	0.053868	0.0287602	0.0434196	0.0300266	0.0327138	0.0149194	0.0201255	0.0258848	0.0242516	0.0341919	0.0499388	0.0359136	0.0122888	0.0362148	0.0186215	0.060898	2.253872
3799	1	-5386.44	-5408.61	22.172	0.145881	0.0606423	0.0632717	0.0568619	0.0932172	0.0801941	0.103617	0.0480441	0.100047	0.0513965	0.0214677	0.0250741	0.0719824	0.0757538	0.0838785	0.0691338	0.0824968	0.0716431	0.0855676	0.0322756	0.0386912	0.0251866	0.142946	0.0297659	0.0196349	0.0165052	0.0490918	0.0432204	0.0319492	0.0943811	0.0198545	0.0159844	0.0417309	0.0237752	0.0244885	0.034381	0.0240582	0.0161789	0.0443317	0.045581	0.0412765	0.018005	0.00824506	2.27171
3800	0	-5389.18	-5412.08	22.8965	0.0926927	0.0564079	0.0892272	0.0459976	0.103036	0.0571231	0.0857405	0.0558679	0.116865	0.108571	0.0251887	0.0329958	0.0670144	0.0494421	0.0660323	0.0631679	0.121908	0.042172	0.0553223	0.0344171	0.030758	0.0458342	0.133201	0.0562228	0.01121	0.0262242	0.0172397	0.0319553	0.0376606	0.0411321	0.0259113	0.0311454	0.0178016	0.0257571	0.0271304	0.0339419	0.00890486	0.0541929	0.024882	0.0282596	0.0296153	0.0204439	0.070648	2.199261
3801	1	-5380.65	-5402.21	21.5658	0.0973596	0.0571754	0.0985453	0.0538838	0.0899594	0.0469569	0.0971128	0.0652007	0.103746	0.0769101	0.0379966	0.0248693	0.0831424	0.0652112	0.0978472	0.0703059	0.0918482	0.0738264	0.0550155	0.0307925	0.0359942	0.0179143	0.15325	0.0337944	0.0196349	0.0331963	0.0278808	0.0706942	0.044947	0.0852959	0.0324732	0.026717	0.0405205	0.021053	0.00933374	0.0277532	0.0361577	0.0130047	0.0585435	0.0431627	0.0357329	0.0156301	0.0319345	2.332324
3802	0	-5386.29	-5409.37	23.0773	0.102286	0.0624239	0.0872532	0.0568489	0.0616354	0.0802545	0.0724456	0.0805786	0.0926452	0.0687478	0.0423582	0.0276959	0.0987436	0.0655377	0.0738158	0.0700563	0.0892372	0.0512093	0.052445	0.0323985	0.018801	0.0448505	0.115399	0.0440756	0.0112199	0.032804	0.0165631	0.0446315	0.0181829	0.0280559	0.0258174	0.0343497	0.014189	0.0216137	0.0182792	0.0331327	0.0607128	0.0494003	0.0136825	0.0173038	0.085872	0.0296657	0.0339589	2.181177
3803	1	-5390.19	-5412.47	22.2812	0.0757389	0.0748161	0.071389	0.0581714	0.0655994	0.047533	0.0809535	0.051837	0.115773	0.0689099	0.0356839	0.0281415	0.0948042	0.0652112	0.0515306	0.0901132	0.112646	0.0571008	0.0830344	0.0462398	0.0230336	0.0347604	0.131475	0.032878	0.0174909	0.00965846	0.034797	0.0727361	0.0377495	0.0570949	0.0244429	0.0231214	0.0230709	0.0217046	0.0264955	0.0323502	0.0467896	0.0249556	0.0541901	0.03749	0.0492543	0.0206027	0.0494249	2.260792
3804	0	-5388.69	-5410.91	22.2211	0.161934	0.0309442	0.0905437	0.0612446	0.093302	0.0576138	0.0998782	0.0571068	0.0762776	0.0850333	0.0398971	0.0240805	0.0841204	0.0563174	0.0634504	0.0550675	0.109111	0.0585193	0.0802981	0.0398024	0.0211784	0.0305376	0.162937	0.0619535	0.0107809	0.0481874	0.0116192	0.0288476	0.0328773	0.0280559	0.028039	0.0336918	0.00909689	0.00978765	0.0227427	0.0174504	0.0187805	0.07642	0.0079202	0.0283783	0.0745086	0.0257221	0.0527422	2.266798
3805	1	-5386.83	-5409.31	22.479	0.0799165	0.048061	0.0753505	0.0454828	0.0586309	0.0670365	0.0993334	0.0409339	0.0833258	0.10199	0.0332562	0.0227675	0.112113	0.0485611	0.095898	0.0912057	0.0835559	0.0781097	0.0724968	0.0357427	0.0224483	0.0272309	0.156104	0.0292854	0.0235292	0.0155118	0.0191275	0.0725362	0.0683446	0.0710123	0.0220804	0.0180621	0.0349097	0.0151692	0.0114842	0.0263437	0.0305148	0.0249556	0.044854	0.0373829	0.0524268	0.0294345	0.0144944	2.24101
3806	0	-5384.16	-5406.81	22.6496	0.118939	0.0648751	0.0809656	0.0321037	0.0939058	0.0631282	0.0755078	0.0380694	0.126525	0.080353	0.019648	0.0339078	0.0793853	0.057377	0.0995039	0.0595604	0.0867475	0.0660266	0.0648815	0.0426127	0.0302257	0.0187697	0.162693	0.049857	0.021385	0.0446443	0.0309357	0.033088	0.036041	0.0331963	0.0333659	0.0385994	0.0194826	0.0232793	0.0128555	0.015192	0.034107	0.0362776	0.0100027	0.0137696	0.0782881	0.00975301	0.0541131	2.223945
3807	1	-5393.07	-5415.51	22.4409	0.0990349	0.0712217	0.0723152	0.0506135	0.0880579	0.0619453	0.0478991	0.0470906	0.120129	0.085451	0.0257366	0.0379213	0.0925909	0.0535372	0.0650919	0.0661458	0.0813155	0.0582795	0.0641603	0.0748936	0.0264588	0.0314544	0.109287	0.0213462	0.013984	0.0269726	0.0344007	0.0678785	0.0717471	0.0720106	0.029532	0.0108652	0.074807	0.0122571	0.0183001	0.0352152	0.0200989	0.0303326	0.0565102	0.0498963	0.0222046	0.0295148	0.0163143	2.24482
3808	0	-5389.15	-5410.91	21.7594	0.122511	0.0463592	0.0771395	0.0776469	0.073535	0.0818622	0.068964	0.0502869	0.0997907	0.0818375	0.0404503	0.0270184	0.114373	0.0781068	0.0712624	0.0563228	0.0910096	0.0680798	0.0420111	0.0250075	0.0206047	0.0386108	0.129699	0.0349664	0.027434	0.0473867	0.0237398	0.0389627	0.0443759	0.0414672	0.0103252	0.0400573	0.0084219	0.0283788	0.0206617	0.0173056	0.0460317	0.069784	0.0238883	0.0296587	0.0607565	0.0448836	0.0719899	2.312966
3809	1	-5387.77	-5410.16	22.3869	0.085169	0.0927063	0.085696	0.0640809	0.0857883	0.0619453	0.0786301	0.0442853	0.105025	0.0900207	0.0372109	0.0379213	0.0900145	0.0588656	0.0724263	0.0713312	0.0771498	0.072292	0.0654332	0.0267663	0.0126207	0.0325719	0.133573	0.0241913	0.0285473	0.0200772	0.0409416	0.0416388	0.0550235	0.0556434	0.0239782	0.0159347	0.0382131	0.0199865	0.0235504	0.0435896	0.0328525	0.0227791	0.097325	0.0181785	0.0405838	0.0213522	0.00430623	2.250217
3810	0	-5385.87	-5407.51	21.6404	0.0981751	0.0470818	0.0696095	0.0589832	0.0887922	0.0523918	0.0887436	0.0564086	0.133883	0.0859046	0.0296628	0.0380986	0.0819702	0.0775354	0.0756124	0.0718042	0.111599	0.0466189	0.0580953	0.0291209	0.026901	0.0351615	0.161613	0.0616686	0.0214412	0.0413458	0.00397906	0.0550836	0.056508	0.0203485	0.0253364	0.0281143	0.0267574	0.0218567	0.025824	0.0465785	0.0374798	0.0796659	0.0206995	0.00671779	0.0528388	0.0274953	0.0413657	2.324872
3811	1	-5384.75	-5407.71	22.9633	0.113017	0.0478794	0.0640768	0.050938	0.0679323	0.0619453	0.0926544	0.0392228	0.102882	0.0647873	0.0374017	0.0383985	0.0776982	0.0624231	0.087993	0.0631297	0.0918214	0.0686008	0.0642651	0.0392364	0.0438267	0.0325719	0.14269	0.0423546	0.0140298	0.00970469	0.028319	0.0648887	0.0382413	0.0521393	0.00815784	0.0263112	0.0670656	0.0116885	0.0165893	0.0587172	0.0138792	0.0276014	0.0646424	0.0328524	0.0349418	0.0106287	0.0144297	2.192575
3812	0	-5387.34	-5408.95	21.602	0.101487	0.0680562	0.103039	0.0578801	0.051232	0.0442271	0.0922905	0.0772374	0.0890319	0.0644375	0.0183684	0.0327912	0.0864409	0.065239	0.101988	0.0656113	0.12833	0.0497885	0.0573133	0.0329379	0.0212977	0.0371689	0.158603	0.0657597	0.0224089	0.0263558	0.020061	0.0417901	0.0391489	0.0508624	0.0246168	0.0339674	0.012363	0.0159965	0.0159279	0.0243063	0.0400312	0.0623396	0.0218327	0.0261737	0.0875369	0.0185981	0.0738296	2.328703
3813	1	-5395.47	-5418.74	23.2678	0.112577	0.0750112	0.0753558	0.0546656	0.0615238	0.0622921	0.0725779	0.0498958	0.0780003	0.0786848	0.0502912	0.0200597	0.101747	0.0408602	0.087993	0.0759027	0.0787837	0.0440853	0.055198	0.0422653	0.024564	0.0667084	0.124527	0.0127693	0.0160402	0.0386933	0.0434742	0.0404717	0.0511365	0.0350248	0.018656	0.0123007	0.049154	0.0328861	0.0122201	0.020693	0.0251526	0.013769	0.0816366	0.0305061	0.0520926	0.0142479	0.0276287	2.162124
3814	0	-5384.01	-5407.47	23.46	0.0990642	0.0663478	0.0899412	0.0578801	0.075929	0.0395049	0.0846615	0.0381711	0.0984528	0.0667717	0.0363622	0.0275531	0.0710224	0.0529519	0.0742734	0.0625716	0.0822842	0.0435369	0.0930536	0.0501675	0.0365552	0.0268463	0.147036	0.0511455	0.0219707	0.0425256	0.00344697	0.0513844	0.0279947	0.0374301	0.0275677	0.0293238	0.0155736	0.00836403	0.0244626	0.0160775	0.0312488	0.0511177	0.0145151	0.0298063	0.0574263	0.0283986	0.052194	2.142913
