Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
17420	-15801.1	-15814.9	13.7876	0.113983	0.103065	0.0847127	0.098918	0.11986	0.0856338	0.134824	0.0651459	0.0953749	0.158544	0.0721056	0.0745031	0.101529	0.0879292	0.0951303	0.14621	0.116861	0.115861	0.116556	0.0827432	0.0802517	0.0817472	0.17327	0.0378986	0.0530396	0.0209275	0.0279283	0.0858602	0.0197276	0.0281481	0.0392883	0.0090747	0.0197498	0.0490408	0.0441445	0.043727	0.0211571	0.00798095	0.0267122	0.0332685	0.03572	0.0518138	0.0501823	3.110149
17430	-15806.3	-15819.4	13.1596	0.138161	0.0809322	0.0876959	0.100859	0.115182	0.0741742	0.124355	0.0833816	0.0965186	0.178111	0.0789853	0.0891942	0.0921183	0.0837	0.133639	0.169631	0.110592	0.0898711	0.112123	0.0824607	0.0813718	0.0922768	0.177318	0.0574428	0.0390705	0.0244553	0.020856	0.0718302	0.0350029	0.0216842	0.0410367	0.0111427	0.0255341	0.0639707	0.0304073	0.0328046	0.0344576	0.0276609	0.0207815	0.0340882	0.0303658	0.0429074	0.0347919	3.172943
17440	-15801	-15813.5	12.4607	0.139359	0.0975911	0.122041	0.0947067	0.104709	0.0647538	0.126006	0.0833816	0.119183	0.188331	0.0713413	0.0896309	0.0925371	0.0899268	0.13554	0.112051	0.108307	0.104855	0.143684	0.0831649	0.0851633	0.081399	0.167259	0.0620956	0.0475412	0.0260604	0.0301521	0.0743851	0.0217149	0.027656	0.048566	0.0154834	0.0295636	0.0525798	0.0280808	0.047839	0.0402038	0.024991	0.0259712	0.0295729	0.0403803	0.0369307	0.0281512	3.242842
17450	-15802.3	-15814	11.6906	0.130051	0.100209	0.122623	0.101033	0.115384	0.0797334	0.110105	0.0942431	0.0951071	0.202264	0.0759242	0.101381	0.0951223	0.0995209	0.114136	0.137615	0.13895	0.119823	0.111021	0.0662868	0.0875182	0.0902739	0.168679	0.0441755	0.056084	0.0164941	0.0320634	0.0909819	0.033657	0.023096	0.0435988	0.0177989	0.0212342	0.0631609	0.0529497	0.0496622	0.0225532	0.0185801	0.0303928	0.0377387	0.034597	0.0386409	0.0353821	3.319845
17460	-15800.7	-15813.5	12.805	0.123634	0.0963232	0.0948416	0.0959394	0.106173	0.0812716	0.113002	0.0748248	0.0945426	0.180036	0.0653861	0.107391	0.0926633	0.0913435	0.122418	0.119563	0.131816	0.108726	0.136828	0.0566696	0.0910412	0.0855986	0.163025	0.0570795	0.0479003	0.0109778	0.034674	0.0968383	0.0327729	0.0265862	0.0510236	0.0343931	0.0351401	0.0368957	0.050965	0.0403115	0.030679	0.0173518	0.0262305	0.0387601	0.0380072	0.0444103	0.0243504	3.208405
17470	-15796.9	-15809.5	12.6032	0.110437	0.103698	0.0934609	0.0907056	0.108635	0.0779002	0.12659	0.0769528	0.0838674	0.180036	0.0711797	0.0697815	0.114813	0.109092	0.116222	0.141582	0.131256	0.119131	0.112979	0.0861356	0.0997724	0.0735451	0.178719	0.0590198	0.0489369	0.0242347	0.0388705	0.0712549	0.0305692	0.017453	0.0543616	0.0259705	0.0266332	0.0530096	0.0328653	0.0413926	0.0246114	0.0303063	0.0320434	0.0343499	0.0378651	0.0396753	0.0286734	3.228588
17480	-15805.3	-15817.8	12.4486	0.114743	0.104327	0.114916	0.127977	0.12074	0.091437	0.127975	0.0625947	0.106545	0.15135	0.0842171	0.0627647	0.0890787	0.0991183	0.0977191	0.122362	0.130265	0.130967	0.123331	0.073513	0.0859493	0.0810469	0.181052	0.0582955	0.0466382	0.0217697	0.0334716	0.0659902	0.0243947	0.031346	0.0508726	0.0272105	0.0355062	0.0447393	0.0465107	0.0638319	0.024067	0.0288097	0.0278605	0.0307085	0.0444861	0.036663	0.016889	3.24405
17490	-15800.5	-15813.3	12.7689	0.126239	0.0998419	0.096593	0.100192	0.0994687	0.0635807	0.138502	0.0814019	0.122507	0.185388	0.0755848	0.0923258	0.0814907	0.0980924	0.0966145	0.14833	0.113408	0.119906	0.132518	0.0661304	0.0988421	0.0901248	0.16168	0.0531051	0.0408904	0.0321463	0.0251898	0.0766915	0.0234638	0.0234765	0.0474838	0.0201121	0.0182555	0.0464256	0.0335725	0.0521731	0.0309334	0.038869	0.0271349	0.0294653	0.0432447	0.0283738	0.0322502	3.212018
17500	-15794.6	-15807.4	12.7236	0.133882	0.0907106	0.108552	0.105383	0.135143	0.0763827	0.130246	0.0729985	0.104601	0.167711	0.0793677	0.077403	0.0842513	0.0925958	0.11289	0.124463	0.108651	0.12169	0.118686	0.0799426	0.0845319	0.0871887	0.165798	0.0509816	0.0460162	0.029927	0.0246691	0.0868394	0.0208172	0.0268644	0.0471363	0.0165035	0.0307101	0.0421337	0.0413571	0.0554867	0.0451419	0.0211651	0.0381982	0.0225159	0.0343396	0.0361736	0.0365	3.216545
17510	-15798.2	-15810.4	12.252	0.140368	0.0816724	0.0991392	0.0997024	0.129802	0.0854942	0.130246	0.0900609	0.0948484	0.183473	0.0797013	0.0908841	0.0966539	0.0792526	0.11289	0.126694	0.142482	0.098783	0.118686	0.074632	0.0716412	0.105174	0.158658	0.0571605	0.0502879	0.0262763	0.0330818	0.0822521	0.0275569	0.0240057	0.0471363	0.0201945	0.0235361	0.0458696	0.038257	0.0395869	0.035296	0.0265521	0.0323444	0.0434583	0.0423327	0.0474312	0.0301538	3.263709
17520	-15802.7	-15815.6	12.986	0.107854	0.0922934	0.101386	0.0997024	0.0867636	0.0952184	0.131497	0.0803887	0.11488	0.169467	0.0984083	0.0768653	0.0953043	0.0854423	0.106751	0.117836	0.125691	0.13173	0.118686	0.0975661	0.0825351	0.0997046	0.161922	0.0500314	0.0493522	0.0103451	0.0425118	0.0817186	0.0226989	0.0246186	0.0299893	0.014065	0.019484	0.0457198	0.0321749	0.0470321	0.0398903	0.0169233	0.026228	0.0395479	0.0442424	0.0374684	0.0383737	3.190309
17530	-15802	-15814.2	12.1973	0.126549	0.111356	0.103151	0.119921	0.12163	0.094682	0.112514	0.0864894	0.105257	0.158059	0.0860764	0.0975055	0.0827674	0.127927	0.0970294	0.111591	0.111006	0.108938	0.113907	0.0728205	0.0815667	0.0985064	0.173545	0.0584191	0.0492821	0.0225036	0.0254028	0.0814503	0.0241776	0.037034	0.0527019	0.0273845	0.0272192	0.0403259	0.0312196	0.0432206	0.0452914	0.0372308	0.034967	0.0309326	0.0387989	0.0312509	0.0275737	3.269181
17540	-15811.7	-15824.3	12.6116	0.139107	0.0857469	0.0818563	0.121738	0.130087	0.0805166	0.148508	0.0829003	0.0887852	0.160068	0.0709351	0.120005	0.108098	0.09283	0.105203	0.119579	0.119762	0.108601	0.122161	0.0878123	0.0964553	0.0985064	0.164431	0.0553127	0.0385423	0.0200133	0.0305778	0.0692413	0.0140007	0.044944	0.0508409	0.0227327	0.0223151	0.0495119	0.0299025	0.0319547	0.0241156	0.0254198	0.0206715	0.0212538	0.0303772	0.0589552	0.0333704	3.227746
17550	-15814.8	-15827.3	12.4862	0.131372	0.115249	0.0965208	0.0944184	0.157097	0.0896091	0.0947944	0.0820446	0.088696	0.153698	0.0835286	0.0770722	0.100604	0.0991132	0.117057	0.130314	0.158214	0.111979	0.109576	0.0550477	0.0891531	0.0784054	0.194714	0.047826	0.0529252	0.0190218	0.0236537	0.0715659	0.024482	0.0212696	0.0625093	0.00598936	0.0161058	0.0645623	0.0379261	0.0435874	0.0237123	0.0249473	0.0367004	0.037132	0.0428686	0.0451328	0.0300948	3.24029
17560	-15808.5	-15821.2	12.7443	0.1133	0.104185	0.0943293	0.103527	0.160146	0.0699433	0.122763	0.0807037	0.0954901	0.1719	0.086907	0.0981983	0.0961426	0.0919501	0.101034	0.133885	0.103545	0.0931665	0.119586	0.0757149	0.0950873	0.0933548	0.173791	0.0616036	0.0420558	0.0108927	0.0410455	0.0723718	0.0406712	0.0186973	0.0389352	0.00381996	0.0310597	0.0565359	0.0271281	0.0474705	0.0272259	0.0155598	0.030402	0.0328105	0.0492871	0.0453379	0.042918	3.214478
17570	-15800	-15812	12.0067	0.141387	0.113362	0.0944331	0.110582	0.117227	0.0844596	0.115789	0.0710604	0.100255	0.1719	0.0743796	0.0662885	0.107602	0.100182	0.104736	0.133885	0.138991	0.0950307	0.119729	0.0796297	0.0736718	0.0857876	0.180578	0.0571065	0.0453359	0.014898	0.039019	0.0818192	0.035336	0.03321	0.0464941	0.0197476	0.0209246	0.059562	0.0507783	0.0496249	0.0412097	0.0190558	0.0354337	0.0390708	0.0427578	0.0462112	0.029702	3.288242
17580	-15799.1	-15812.4	13.2529	0.122418	0.108777	0.0850955	0.0985334	0.125511	0.0678892	0.136821	0.0767431	0.126582	0.177051	0.0716286	0.0784878	0.0918742	0.0947169	0.103771	0.118774	0.11896	0.103301	0.115853	0.0744344	0.0770751	0.0857876	0.172321	0.0523701	0.0414656	0.0257602	0.0238498	0.0705778	0.0282861	0.0348143	0.0387448	0.0110517	0.029068	0.0548434	0.0414254	0.0426461	0.0358939	0.0273334	0.0392209	0.03008	0.0238944	0.0336123	0.046276	3.163621
17590	-15807.8	-15819.3	11.5021	0.118439	0.0921027	0.091663	0.113497	0.115884	0.0860898	0.12861	0.0741643	0.107792	0.191982	0.0854755	0.0862884	0.0974577	0.0977475	0.112465	0.143492	0.138988	0.135324	0.134918	0.0923574	0.103833	0.0866671	0.173382	0.0532252	0.0587586	0.0294967	0.0132368	0.0671251	0.0168877	0.0268861	0.0525718	0.0278298	0.037466	0.0312125	0.0328444	0.059727	0.0235941	0.0412641	0.0205993	0.0370437	0.0358047	0.0331079	0.0314009	3.338701
17600	-15806.8	-15818.8	12.0158	0.128922	0.0858817	0.0821779	0.103787	0.111795	0.0685961	0.131335	0.0983235	0.100845	0.161477	0.0899579	0.0889425	0.110162	0.102724	0.11502	0.133031	0.138988	0.113365	0.132251	0.0813308	0.088115	0.0865751	0.151562	0.0573478	0.0542029	0.0283419	0.0335288	0.063562	0.0391007	0.0344057	0.0439466	0.0198284	0.0216125	0.0451462	0.0233789	0.0651411	0.0443281	0.0392163	0.0340326	0.0235252	0.039698	0.0484729	0.0233479	3.287329
17610	-15801.5	-15814.2	12.7328	0.127066	0.0815401	0.103066	0.103216	0.111795	0.0745984	0.141567	0.0908095	0.098189	0.168052	0.0861685	0.0736668	0.0941531	0.0941042	0.115222	0.105043	0.138158	0.137208	0.128899	0.0812068	0.0929466	0.0797476	0.196722	0.0423232	0.0435671	0.0293337	0.0269147	0.0767897	0.0289832	0.0360088	0.065251	0.0143374	0.0316377	0.0423146	0.0306651	0.0351332	0.0289321	0.0230114	0.0292722	0.0318423	0.0293943	0.032206	0.0145618	3.215626
17620	-15811.5	-15824.2	12.7001	0.110405	0.0989975	0.120386	0.129002	0.100407	0.0655771	0.124209	0.0822218	0.115179	0.183097	0.0915544	0.0938191	0.0916798	0.112985	0.103924	0.103656	0.122203	0.109563	0.150287	0.0706876	0.0758112	0.0830166	0.14957	0.0496864	0.0424672	0.0194021	0.044581	0.0929504	0.0157281	0.0254852	0.0489046	0.0202995	0.0310716	0.0344555	0.0240845	0.0496725	0.0471456	0.0311926	0.0324637	0.0315073	0.0289117	0.0390517	0.0215948	3.218895
17630	-15811.4	-15823.5	12.1356	0.138343	0.107001	0.102735	0.116028	0.105231	0.080379	0.134566	0.0710718	0.0929444	0.183876	0.0748573	0.10488	0.117574	0.108122	0.133607	0.11721	0.109313	0.126492	0.141705	0.0893026	0.0749133	0.0951738	0.168258	0.04629	0.0519849	0.0169762	0.0305557	0.0649701	0.0199169	0.0252088	0.0505262	0.0226289	0.0119372	0.0413422	0.0351855	0.0318773	0.0317536	0.0492926	0.021612	0.0416758	0.0216245	0.0346928	0.0317087	3.275344
17640	-15810.5	-15823.9	13.4419	0.151095	0.076931	0.102735	0.0948118	0.1258	0.0898292	0.0993142	0.0851617	0.101275	0.138414	0.0779324	0.0817033	0.107485	0.0924137	0.0907453	0.110185	0.124097	0.0999176	0.141705	0.0695982	0.0994462	0.0794584	0.173918	0.0536951	0.0516739	0.029321	0.0459309	0.0748351	0.0300437	0.0290095	0.0516883	0.00902381	0.0144542	0.0576791	0.0350169	0.0307253	0.0252434	0.039972	0.0197258	0.0305339	0.033865	0.0374924	0.0308209	3.144722
17650	-15798.8	-15811.8	13.0096	0.135187	0.104053	0.0943557	0.106106	0.114732	0.0751456	0.126688	0.089776	0.111467	0.158038	0.0815565	0.0860147	0.0906023	0.0993958	0.105423	0.146627	0.113376	0.127928	0.111087	0.0751531	0.0974368	0.0952339	0.143796	0.048894	0.0459928	0.0150116	0.0313601	0.0746254	0.0284217	0.0335924	0.0398316	0.0210114	0.0270931	0.0434859	0.0386613	0.0371206	0.0204253	0.0246454	0.0198523	0.0227402	0.0419113	0.0340157	0.0500787	3.18795
17660	-15807.4	-15819.9	12.4681	0.122036	0.109859	0.0911297	0.10415	0.109773	0.0797741	0.115493	0.071702	0.114441	0.172964	0.0651038	0.0953026	0.0851217	0.107868	0.120273	0.13919	0.12471	0.117268	0.113719	0.0789221	0.101632	0.101049	0.155223	0.0592966	0.0543068	0.0276382	0.0412717	0.0857778	0.0312251	0.0269492	0.0286298	0.0169517	0.0261377	0.037834	0.0533385	0.0574958	0.0233691	0.0131821	0.0435245	0.0401295	0.0232381	0.0265802	0.0285174	3.242099
17670	-15800	-15813.4	13.3677	0.113955	0.0976461	0.0759292	0.112041	0.109773	0.0960865	0.116271	0.0732745	0.0764332	0.167711	0.0992565	0.0814687	0.105492	0.093766	0.12393	0.129871	0.12952	0.10527	0.109638	0.0940887	0.0911267	0.0882904	0.174574	0.0508198	0.0436834	0.0154856	0.0357321	0.0816354	0.0181976	0.0287135	0.0426545	0.0167746	0.027045	0.0328117	0.0460405	0.0349478	0.0275867	0.0202716	0.0342647	0.0349364	0.0268404	0.0414868	0.026802	3.152142
17680	-15800.2	-15811.3	11.1091	0.133393	0.120063	0.113242	0.105634	0.114496	0.0763006	0.133286	0.0769171	0.1148	0.180737	0.0834657	0.107082	0.0922169	0.093766	0.119766	0.129141	0.144356	0.115561	0.132219	0.0770538	0.0949132	0.0882904	0.171695	0.0667856	0.0431243	0.0271071	0.0323075	0.0623606	0.025752	0.0279969	0.0426545	0.0319579	0.0381033	0.0465645	0.0452992	0.0488681	0.028798	0.0348659	0.0315008	0.0278601	0.0269778	0.0450032	0.0257138	3.377996
17690	-15807.7	-15820	12.39	0.0997772	0.115725	0.0921879	0.126471	0.0995009	0.0718838	0.125498	0.0699241	0.105674	0.171167	0.0806158	0.106976	0.0881861	0.121154	0.10893	0.118108	0.126157	0.114808	0.116332	0.0838428	0.0723388	0.0729174	0.176546	0.0417733	0.0475034	0.0244669	0.0275769	0.0725563	0.0295965	0.0220062	0.0434449	0.0227432	0.0306194	0.0647797	0.0445105	0.0530541	0.0419851	0.0440679	0.0522867	0.0353324	0.0241079	0.0334078	0.0293683	3.249908
17700	-15808.2	-15820.2	11.9663	0.122466	0.0991646	0.0861276	0.11114	0.106555	0.0783461	0.139554	0.061126	0.11494	0.171167	0.0926332	0.0810922	0.113577	0.0894569	0.119571	0.118399	0.152901	0.114066	0.128043	0.0819497	0.079345	0.0974025	0.159812	0.0456841	0.039533	0.0140644	0.0246895	0.0677525	0.025064	0.0435545	0.0484614	0.00990588	0.0258957	0.059479	0.0362101	0.0487293	0.0264547	0.0383058	0.0363873	0.0325486	0.0450196	0.055211	0.0504939	3.292279
17710	-15801.3	-15813.9	12.6411	0.112168	0.105805	0.0858555	0.116312	0.11158	0.108887	0.115231	0.0676331	0.0919927	0.164471	0.0776153	0.0949796	0.100355	0.0902834	0.10476	0.116256	0.1233	0.114066	0.114711	0.0995754	0.0870356	0.102649	0.200055	0.0567964	0.0403291	0.029697	0.0257164	0.0713751	0.0341856	0.0253449	0.0409521	0.023671	0.0348749	0.0433065	0.0232257	0.0499309	0.0339776	0.0214848	0.0377675	0.0277758	0.0282972	0.0400274	0.0304858	3.224797
17720	-15800.4	-15814	13.6062	0.116196	0.0962006	0.106982	0.0949786	0.0971731	0.0832027	0.108852	0.0785466	0.0925996	0.142218	0.0898236	0.0909261	0.115735	0.104494	0.114711	0.101414	0.118491	0.111171	0.124633	0.079028	0.0973858	0.0803183	0.169273	0.0538991	0.0443288	0.0248889	0.0326701	0.0834471	0.0262749	0.0270524	0.03621	0.0233972	0.0149041	0.0507146	0.0306872	0.0432664	0.027795	0.0150634	0.0437002	0.0363709	0.0431708	0.041099	0.0149981	3.128291
17730	-15804.5	-15816.1	11.5969	0.131756	0.106349	0.0815111	0.0986951	0.117259	0.081183	0.142287	0.079371	0.11657	0.197773	0.0902697	0.0858402	0.0878786	0.0977144	0.109531	0.119795	0.115167	0.124545	0.115423	0.0928907	0.0942089	0.114276	0.16906	0.061793	0.0552313	0.0284212	0.0332482	0.0695671	0.0236098	0.032436	0.0372601	0.0149002	0.0300851	0.0466467	0.0462327	0.0347437	0.0398071	0.0244976	0.0311293	0.033911	0.0524862	0.0407604	0.0231037	3.329222
17740	-15806	-15818.3	12.3477	0.131756	0.105708	0.0964042	0.111223	0.126667	0.080265	0.136168	0.0659726	0.117687	0.158774	0.086403	0.0705832	0.0886246	0.0959928	0.104413	0.0988131	0.117331	0.102653	0.115423	0.076775	0.117234	0.0915928	0.182361	0.0593879	0.0651199	0.0207103	0.0421584	0.0695292	0.0305173	0.0237472	0.044302	0.0245807	0.0264647	0.0401377	0.0305441	0.0515194	0.0316393	0.041074	0.0246699	0.0427408	0.0293367	0.0332103	0.0439216	3.254137
17750	-15809.7	-15822.6	12.8905	0.136242	0.106422	0.0966758	0.112198	0.105817	0.0849693	0.122412	0.0649412	0.0953629	0.155716	0.0896708	0.0705832	0.105644	0.102586	0.092253	0.130093	0.118722	0.123486	0.108831	0.0830609	0.106282	0.0910922	0.210309	0.050304	0.0310733	0.0126082	0.0387416	0.0897907	0.0338796	0.033917	0.0376503	0.0177766	0.0172708	0.0308809	0.0336367	0.0502865	0.0310434	0.0373241	0.0367988	0.0249121	0.0260948	0.037792	0.0147112	3.199861
17760	-15806.4	-15820.1	13.7442	0.131211	0.12167	0.11275	0.109911	0.10132	0.0913307	0.115993	0.0739956	0.0924529	0.166389	0.0669292	0.0702336	0.117587	0.102811	0.0930619	0.0990492	0.118722	0.109246	0.132926	0.0639494	0.0866421	0.0769281	0.167059	0.0611488	0.0436016	0.0294651	0.0438891	0.0693807	0.0283048	0.0216071	0.0345106	0.0174354	0.0280931	0.0287736	0.0328439	0.0406446	0.025957	0.031183	0.0342272	0.0209476	0.0342659	0.0437083	0.0223308	3.114486
17770	-15796.4	-15808.6	12.244	0.123462	0.106298	0.0885903	0.103391	0.114356	0.0966393	0.134718	0.0781422	0.0966724	0.193912	0.104672	0.0831934	0.0900298	0.0933321	0.100263	0.139702	0.137321	0.114479	0.126411	0.0745948	0.105033	0.0752197	0.160381	0.0445565	0.0409584	0.026571	0.0270882	0.0813775	0.0274475	0.0273074	0.0402714	0.0171485	0.0326365	0.0458385	0.0298067	0.0527624	0.036157	0.0219483	0.0379384	0.0271567	0.0342659	0.0460351	0.0264187	3.264506
17780	-15809.3	-15822.1	12.8798	0.0950428	0.120307	0.0885903	0.11823	0.117736	0.103185	0.133968	0.0678381	0.0966724	0.152713	0.0956261	0.0839819	0.106367	0.0933321	0.102276	0.14379	0.0968547	0.102522	0.123201	0.0873254	0.0888919	0.0780131	0.181997	0.0655918	0.0466505	0.0199468	0.0289066	0.0699967	0.0176854	0.022511	0.0337666	0.0157374	0.0316904	0.0685593	0.0453965	0.0453061	0.0238492	0.0373533	0.0255781	0.0388214	0.0318452	0.0242574	0.0290178	3.200927
17790	-15803.7	-15816	12.3094	0.123315	0.0980963	0.108163	0.0989974	0.114993	0.099994	0.117471	0.0718609	0.109803	0.17843	0.0838987	0.0708074	0.0849724	0.104632	0.116543	0.12551	0.139063	0.0807079	0.121674	0.0762598	0.102203	0.100082	0.164366	0.0753823	0.0473769	0.0258353	0.0343612	0.0640431	0.0366315	0.0320607	0.0553746	0.0170108	0.0147405	0.0460235	0.0364263	0.0511541	0.025915	0.0187939	0.0325628	0.0403327	0.0415618	0.0413072	0.029228	3.257964
17800	-15814.8	-15826.9	12.1347	0.134251	0.0906852	0.108163	0.127365	0.0963022	0.0801036	0.126021	0.0780546	0.0938508	0.182937	0.0955089	0.0682449	0.121531	0.110526	0.116981	0.107426	0.149736	0.0996366	0.139465	0.0932248	0.0707234	0.0913949	0.147342	0.0545782	0.0652088	0.0294858	0.0482991	0.0665022	0.025976	0.0390184	0.0432686	0.0212839	0.015124	0.0612969	0.0412021	0.0389618	0.0242976	0.0261199	0.0235253	0.033767	0.0282999	0.0399935	0.0197561	3.275439
17810	-15818.7	-15831.3	12.6288	0.101541	0.0864343	0.111532	0.0981138	0.103617	0.0894121	0.14376	0.06284	0.0973268	0.163262	0.0682128	0.0975683	0.085809	0.0859168	0.127926	0.127542	0.144792	0.113363	0.118882	0.0743172	0.0883757	0.0772505	0.162652	0.031761	0.0684973	0.0253072	0.0476191	0.0820785	0.0368455	0.0224278	0.0560159	0.0305321	0.0446096	0.0525352	0.0297326	0.0389618	0.0173724	0.019896	0.0497803	0.0477199	0.0194052	0.0395509	0.0349294	3.226024
17820	-15811	-15822.8	11.7903	0.133044	0.108202	0.10246	0.0981138	0.103873	0.0972944	0.138733	0.0702218	0.0995884	0.167018	0.0827275	0.0975683	0.106405	0.0680948	0.108061	0.11494	0.11339	0.0982374	0.13361	0.0747306	0.0935133	0.106713	0.194748	0.0440527	0.0463481	0.0219702	0.0373408	0.0911093	0.0431951	0.022926	0.0430155	0.0222931	0.0351618	0.0824637	0.0495284	0.0401123	0.0262477	0.0285712	0.0304043	0.025574	0.0343405	0.0487256	0.0252129	3.30988
17830	-15805.4	-15817.9	12.5174	0.13767	0.109668	0.0789366	0.107361	0.117259	0.0788667	0.14749	0.0823376	0.09969	0.167018	0.0966644	0.0865745	0.0988545	0.0885808	0.108877	0.127183	0.119298	0.103835	0.132327	0.0833758	0.083545	0.0848277	0.14592	0.0695513	0.0317066	0.0301426	0.0553123	0.0783198	0.0171511	0.0260144	0.0472062	0.0169086	0.0178656	0.0401883	0.034467	0.0409529	0.0241728	0.0426518	0.0372313	0.0354989	0.0458433	0.0343697	0.0254566	3.237172
17840	-15804.3	-15817.2	12.8941	0.121897	0.104372	0.0872392	0.0985702	0.117259	0.0993213	0.101013	0.0884122	0.0851695	0.186313	0.075519	0.0664678	0.104597	0.106912	0.097313	0.136852	0.121301	0.104657	0.109895	0.0669373	0.0852047	0.0970128	0.177902	0.0422898	0.0375799	0.0178304	0.0368983	0.0711708	0.0337027	0.0336724	0.0480451	0.0161513	0.0290234	0.0418703	0.0407292	0.0500188	0.0323334	0.0280475	0.0222002	0.0559701	0.0297906	0.050409	0.0416306	3.199502
17850	-15796	-15809.1	13.1141	0.131663	0.107768	0.0834725	0.100771	0.111503	0.0929367	0.125245	0.0873448	0.103297	0.165707	0.0614321	0.0893889	0.0969148	0.106912	0.107282	0.121875	0.121376	0.116145	0.11475	0.0665049	0.0975988	0.0787348	0.163276	0.0475998	0.0401538	0.0230065	0.0364691	0.0812128	0.0275411	0.0329063	0.0535145	0.00834524	0.0236815	0.0510106	0.0346398	0.0515971	0.0339932	0.0178512	0.0288444	0.0390038	0.0351792	0.0366403	0.022415	3.177502
17860	-15805	-15818.4	13.3995	0.120206	0.0873064	0.0845905	0.0966138	0.113461	0.0749804	0.133839	0.0693953	0.102254	0.1559	0.065735	0.0923817	0.0903065	0.0967829	0.132235	0.121875	0.128772	0.124748	0.0846419	0.0642864	0.105385	0.0904475	0.187707	0.0541365	0.0476442	0.0224931	0.0317075	0.0743771	0.0263799	0.0201104	0.0461906	0.0182019	0.0312368	0.0560456	0.0367624	0.0362107	0.0375913	0.0119471	0.0227775	0.0411246	0.026201	0.05708	0.0268869	3.148956
17870	-15807.1	-15819	11.8959	0.112723	0.0889961	0.0952091	0.127301	0.0999985	0.10281	0.13397	0.0945224	0.115707	0.18117	0.0966871	0.0745594	0.0775655	0.107444	0.100151	0.121908	0.134286	0.104647	0.133406	0.0769598	0.104346	0.0978019	0.161726	0.0623728	0.0529962	0.0255973	0.0316801	0.0796101	0.030626	0.0340432	0.0426216	0.0160977	0.0290666	0.0660281	0.0277846	0.0482665	0.0221066	0.0171875	0.0274938	0.0416532	0.0288276	0.0366965	0.0346656	3.299316
17880	-15806	-15818.5	12.4661	0.144925	0.0958024	0.0845396	0.115446	0.113104	0.100333	0.139652	0.0867399	0.114019	0.160997	0.106976	0.0733155	0.099284	0.108417	0.113363	0.128355	0.104066	0.120454	0.12133	0.0554238	0.0962906	0.0807745	0.170732	0.0574438	0.0469827	0.0185068	0.0224243	0.0894697	0.016726	0.0341979	0.0450886	0.00624121	0.032314	0.046435	0.0357901	0.0360664	0.0431856	0.0127495	0.0310525	0.0253155	0.0335316	0.0431951	0.0312395	3.242296
17890	-15803	-15816.1	13.0965	0.149765	0.123926	0.0874101	0.105554	0.0918609	0.100333	0.109941	0.0804855	0.0919925	0.171726	0.0827863	0.0768101	0.099284	0.0796892	0.108257	0.129193	0.140228	0.128024	0.110932	0.0685791	0.0878392	0.0745445	0.174495	0.0523232	0.046894	0.031335	0.0344295	0.092748	0.0239378	0.0180759	0.0364512	0.01708	0.0168592	0.054973	0.0369026	0.0372798	0.0242014	0.0196877	0.0273114	0.0290755	0.0341667	0.04854	0.0233343	3.179262
17900	-15803.3	-15815.9	12.573	0.133517	0.0766346	0.0874101	0.0903109	0.0918609	0.0659392	0.121865	0.0734259	0.0981009	0.174199	0.0686057	0.0873212	0.100928	0.109522	0.129822	0.119362	0.138387	0.1078	0.121498	0.0871635	0.0931178	0.0823122	0.193922	0.052826	0.0497099	0.018267	0.0191891	0.0821878	0.0228352	0.0387274	0.046543	0.0179076	0.0353617	0.0552255	0.0401448	0.042375	0.0343281	0.031315	0.0295535	0.0455945	0.0417999	0.0430403	0.031651	3.231608
17910	-15802.8	-15815.9	13.1745	0.105077	0.0928435	0.0860291	0.109135	0.115461	0.0733739	0.128072	0.0767021	0.0840427	0.152156	0.0837106	0.0931242	0.0938046	0.0954127	0.103297	0.118356	0.132848	0.1078	0.110886	0.0592856	0.0970496	0.0822396	0.193922	0.0543941	0.0465713	0.0338544	0.0259124	0.0796932	0.032489	0.026155	0.0385814	0.0200075	0.0376311	0.0629111	0.0344433	0.047364	0.0321342	0.0338974	0.0337847	0.0338068	0.0564802	0.0317516	0.0149639	3.171456
17920	-15799.3	-15812	12.7047	0.119439	0.117501	0.103963	0.103606	0.1108	0.0735475	0.132967	0.0844972	0.10382	0.154812	0.0837106	0.0806236	0.105474	0.106769	0.0932671	0.110531	0.11553	0.110502	0.11643	0.0837028	0.0899209	0.0840936	0.17627	0.0482462	0.0398332	0.0501027	0.0391054	0.0785636	0.0245763	0.0346343	0.0500822	0.021335	0.0219661	0.0528326	0.0383823	0.0438551	0.0220589	0.0327923	0.0306937	0.0255505	0.0293107	0.0511115	0.0216244	3.218433
