Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	lambda	pi[1]	pi[2]	pi[3]	pi[4]	TL
13740	-13497.1	-13473.4	-23.61	0.275939	0.102162	0.184552	0.177873	0.251101	0.126258	0.210564	0.162858	0.214992	0.421562	0.154227	0.146142	0.209326	0.246351	0.18866	0.373468	0.301582	0.255148	0.229301	0.154158	0.162	0.0912525	1.04587	0.161034	0.0682292	0.111806	0.045045	0.0276178	0.019735	0.107952	0.237103	0.0713856	0.0992146	0.0909536	0.00760164	0.0779043	0.0355442	0.157518	0.076344	0.0411018	0.041041	0.23131	0.101014	0.0556115	0.379742	0.0872924	0.0277464	0.449608	1.01796e-100	0.1303286	0.323803	0.376484	0.0820564	0.217656	7.494798
13750	-13501.4	-13474.6	-26.7547	0.325507	0.138403	0.198199	0.132221	0.258899	0.100005	0.257218	0.127073	0.16725	0.327049	0.128011	0.187625	0.22803	0.18919	0.239918	0.380739	0.337344	0.343089	0.252629	0.103475	0.166104	0.146179	1.09573	0.124527	0.126039	0.0789376	0.0497355	0.0275926	0.0563205	0.0687602	0.273285	0.0589828	0.097378	0.0896416	0.0290054	0.0832387	0.0207401	0.229855	0.102521	0.08692	0.0634334	0.20276	0.110767	0.0526512	0.344359	0.0837792	0.0336101	0.4856	1.00742e-100	0.1197386	0.324445	0.37933	0.0811551	0.21507	7.810325
13760	-13499	-13468.3	-30.7158	0.293848	0.192554	0.227408	0.16226	0.215153	0.178688	0.264073	0.152736	0.232324	0.323774	0.15626	0.190418	0.206569	0.230409	0.230794	0.333697	0.303617	0.312816	0.239909	0.135575	0.235366	0.122206	1.12863	0.168779	0.153935	0.0793814	0.0527604	0.032392	0.0433195	0.0394642	0.24474	0.0391885	0.109786	0.0534933	0.0490539	0.084087	0.0540031	0.231459	0.084363	0.160196	0.0634334	0.226996	0.166503	0.0565115	0.345582	0.0732445	0.0345267	0.490136	1.02116e-100	0.1199774	0.332248	0.367641	0.0830913	0.217019	8.206416
13770	-13503.9	-13472.3	-31.6827	0.26169	0.177876	0.200769	0.152296	0.277846	0.15476	0.193997	0.151892	0.215848	0.36935	0.158623	0.140635	0.268431	0.221514	0.257991	0.440106	0.30078	0.259876	0.244569	0.144273	0.235366	0.130152	1.32504	0.187985	0.0541372	0.119512	0.0620737	0.0249236	0.058933	0.037637	0.254129	0.0402046	0.114236	0.0294332	0.0688285	0.0360969	0.0792335	0.192806	0.0594593	0.164268	0.0280524	0.252393	0.156751	0.0478281	0.339514	0.0779374	0.0352209	0.4995	1.06036e-100	0.1033067	0.32635	0.37326	0.0877969	0.212594	8.30477
13780	-13503.1	-13471.9	-31.1504	0.283299	0.202651	0.203734	0.163874	0.246433	0.137119	0.220507	0.172934	0.193444	0.420726	0.128528	0.1788	0.306632	0.248312	0.222733	0.367029	0.333665	0.220229	0.251807	0.106102	0.182115	0.112472	1.2042	0.212195	0.0774042	0.0579561	0.103441	0.02711	0.0715051	0.0442746	0.279184	0.0843591	0.0872528	0.0674574	0.0586139	0.0677533	0.0190337	0.309601	0.101872	0.103479	0.056545	0.172397	0.141922	0.0499003	0.367249	0.0817468	0.0327219	0.468382	1.13619e-100	0.1116942	0.319097	0.385411	0.0791948	0.216297	8.250703
13790	-13514.1	-13483.6	-30.5258	0.292369	0.178564	0.207406	0.146126	0.178973	0.136406	0.213905	0.166496	0.200107	0.409293	0.165508	0.155811	0.240698	0.217405	0.24236	0.356755	0.28083	0.282275	0.251807	0.114105	0.249171	0.139532	1.19704	0.201074	0.056916	0.0881249	0.0672235	0.02711	0.0645317	0.0960844	0.21972	0.0356366	0.114903	0.100823	0.0634447	0.0645632	0.0382133	0.222756	0.0363364	0.171804	0.0276231	0.311215	0.157014	0.0545306	0.389035	0.0908881	0.0320306	0.433516	1.11436e-100	0.1135342	0.315367	0.379424	0.081122	0.224087	8.188055
13800	-13513.4	-13486.3	-27.1195	0.292369	0.109223	0.211925	0.169369	0.183483	0.191356	0.202851	0.115738	0.246999	0.457948	0.161167	0.160348	0.255053	0.263126	0.272818	0.359045	0.250171	0.215986	0.270707	0.129615	0.206916	0.169739	1.09283	0.182832	0.100502	0.0740987	0.0267587	0.0034311	0.0603262	0.0710673	0.208037	0.06666	0.0749854	0.0835849	0.0125892	0.0454842	0.0241479	0.195007	0.101586	0.111858	0.135711	0.154053	0.124364	0.0610136	0.378758	0.0862738	0.0226534	0.451301	1.10543e-100	0.1292148	0.307519	0.39318	0.0775965	0.221705	7.845864
13810	-13498.2	-13470.4	-27.8248	0.305982	0.12965	0.217592	0.150176	0.273704	0.155303	0.201595	0.142732	0.184799	0.350888	0.189681	0.181015	0.240901	0.214331	0.22064	0.34312	0.296663	0.278628	0.253572	0.110983	0.165517	0.128497	1.24974	0.184866	0.0819229	0.0889551	0.0880403	0.0248452	0.0285795	0.0319161	0.295782	0.0329869	0.106763	0.0992111	0.0417017	0.0460446	0.0571264	0.16198	0.0743983	0.103253	0.0819799	0.171458	0.129031	0.0553544	0.354432	0.093619	0.0274681	0.469127	1.00027e-100	0.1276472	0.310686	0.393559	0.0818959	0.213859	7.916549
13820	-13511.6	-13481.9	-29.7247	0.237251	0.122907	0.198449	0.1484	0.210036	0.168636	0.282916	0.207807	0.175179	0.391132	0.162542	0.194645	0.250902	0.2	0.209473	0.375725	0.266342	0.251007	0.247075	0.115535	0.158897	0.166669	1.09907	0.149612	0.100714	0.076946	0.0870504	0.0403122	0.0706138	0.0918813	0.252705	0.078597	0.0907888	0.06127	0.0413848	0.0900938	0.0244435	0.334566	0.0794718	0.112599	0.0653973	0.296056	0.12324	0.0483499	0.361946	0.0940545	0.0242788	0.47137	1.01921e-100	0.109747	0.318365	0.38584	0.079811	0.215984	8.10833
13830	-13504.3	-13473.3	-31.0222	0.32542	0.16311	0.225647	0.153831	0.19784	0.146267	0.180558	0.171693	0.203856	0.391132	0.16533	0.149287	0.318627	0.246143	0.31323	0.319476	0.427086	0.252072	0.266234	0.14773	0.188512	0.109825	1.05679	0.213781	0.081797	0.104904	0.0593546	0.0256531	0.0543865	0.0465453	0.33212	0.0763084	0.0936652	0.0641843	0.0137916	0.0316848	0.0422308	0.257382	0.124757	0.118016	0.0836383	0.171966	0.121044	0.0532362	0.353544	0.0801897	0.0170265	0.496004	1.09591e-100	0.1214275	0.327094	0.373955	0.0838451	0.215106	8.236909
13840	-13515	-13484.1	-30.9622	0.334511	0.167475	0.235165	0.164681	0.259312	0.111199	0.19177	0.134533	0.178368	0.384585	0.0934397	0.213054	0.269717	0.30092	0.231094	0.302681	0.273565	0.307131	0.272722	0.121507	0.128031	0.149482	1.27893	0.234029	0.121185	0.109345	0.0460102	0.0526968	0.0315336	0.0428439	0.237049	0.0392933	0.0983629	0.0360533	0.0027841	0.0920914	0.0981033	0.233898	0.0432937	0.157723	0.0836383	0.207452	0.159183	0.0622467	0.351318	0.0807229	0.0243866	0.481326	1.02465e-100	0.1260728	0.324075	0.364645	0.0971475	0.214133	8.230443
13850	-13507	-13482	-25.0148	0.275886	0.128292	0.204693	0.171335	0.275478	0.115753	0.243364	0.13058	0.179207	0.294416	0.1049	0.1715	0.221103	0.255183	0.178829	0.221393	0.262322	0.203418	0.226839	0.114691	0.124557	0.149482	1.31702	0.173354	0.0934855	0.113554	0.0621086	0.0460007	0.0464018	0.0269281	0.266375	0.0430596	0.116193	0.0726367	0.0198649	0.0663484	0.0398781	0.186779	0.086221	0.111259	0.102917	0.203423	0.190062	0.0595453	0.339544	0.0928927	0.0164587	0.49156	1.01821e-100	0.1121545	0.323127	0.371689	0.0872472	0.217937	7.637095
13860	-13512.9	-13483.9	-28.9877	0.307051	0.162694	0.219896	0.0915172	0.343118	0.144147	0.250291	0.170609	0.149391	0.449156	0.105239	0.216205	0.238192	0.248475	0.279875	0.28814	0.287786	0.21659	0.206713	0.146345	0.225408	0.190925	1.04553	0.165038	0.161253	0.0481815	0.0437641	0.0405855	0.0465105	0.0595954	0.271231	0.032047	0.135173	0.0615156	0.0215273	0.0608632	0.00128037	0.20424	0.0651668	0.117402	0.102917	0.207933	0.204717	0.0579029	0.376538	0.0906724	0.0170748	0.457812	1.07177e-100	0.1136354	0.332175	0.367782	0.0825645	0.217479	8.034237
13870	-13508.2	-13479.9	-28.3579	0.32873	0.17631	0.190975	0.0949083	0.258981	0.107054	0.245952	0.104953	0.240996	0.388014	0.171779	0.2017	0.244832	0.255158	0.210993	0.261979	0.319334	0.227801	0.272524	0.148463	0.257292	0.1345	1.15261	0.120557	0.159293	0.0982632	0.0256246	0.0358498	0.0319752	0.0383209	0.284827	0.0438156	0.165545	0.0744644	0.0286847	0.0796661	0.000596064	0.177223	0.111111	0.130656	0.0504254	0.188572	0.129847	0.0509541	0.37786	0.0826935	0.0243736	0.464119	1.03095e-100	0.1147158	0.336997	0.371167	0.0816088	0.210228	7.971152
13880	-13516.3	-13483.7	-32.666	0.307411	0.165659	0.252041	0.142856	0.274974	0.102269	0.213333	0.165518	0.179311	0.444334	0.188684	0.127954	0.271639	0.268454	0.221483	0.424908	0.319457	0.293042	0.222846	0.081952	0.221785	0.130088	1.24016	0.165963	0.0917179	0.100136	0.0361006	0.048856	0.0506366	0.0222863	0.274918	0.0556572	0.122094	0.0858953	0.0294611	0.136878	0.000662134	0.252999	0.0648955	0.111636	0.0854016	0.213596	0.191029	0.0478224	0.394276	0.0875365	0.0293097	0.441056	1.11915e-100	0.1245868	0.342677	0.381887	0.0742986	0.201137	8.400976
13890	-13501.2	-13470.1	-31.1024	0.290102	0.185513	0.175362	0.145803	0.26513	0.145642	0.285876	0.12278	0.212106	0.360872	0.151957	0.163664	0.248162	0.234243	0.230724	0.411048	0.360095	0.298743	0.234024	0.112788	0.189417	0.127626	1.05644	0.220528	0.0613684	0.0659329	0.0598714	0.0558685	0.0461118	0.0582934	0.248975	0.0464983	0.10652	0.0591197	0.0801732	0.110972	0.0388483	0.249904	0.103706	0.0975458	0.0631349	0.29597	0.168767	0.0477518	0.386459	0.0768817	0.0302884	0.458619	1.1321e-100	0.1083799	0.315691	0.396365	0.0730861	0.214858	8.246232
13900	-13515.8	-13483.5	-32.3451	0.244011	0.14038	0.254349	0.205225	0.301931	0.179409	0.254831	0.211694	0.170692	0.351763	0.150865	0.148617	0.320023	0.277942	0.199268	0.394044	0.293124	0.318084	0.26817	0.0818288	0.199462	0.131749	1.09478	0.230912	0.0788941	0.0690151	0.0842498	0.0457711	0.0461118	0.106672	0.329385	0.0635451	0.124678	0.0565304	0.0338756	0.0439485	0.0345817	0.183637	0.0805264	0.130102	0.00650694	0.251106	0.177992	0.0557586	0.408166	0.0785479	0.0245565	0.432971	1.08703e-100	0.1105981	0.325152	0.378378	0.0748577	0.221612	8.37028
13910	-13503.9	-13476.3	-27.5676	0.327755	0.0964074	0.204582	0.129858	0.255696	0.209731	0.225305	0.17596	0.179795	0.424184	0.13576	0.158732	0.256601	0.219016	0.192474	0.352922	0.328809	0.281859	0.254985	0.147648	0.189652	0.107844	1.05774	0.19335	0.0789167	0.0792387	0.048322	0.0220567	0.0700908	0.0413338	0.278186	0.0563827	0.0782492	0.125957	0.00704086	0.0669963	0.0264881	0.166879	0.0805264	0.146154	0.0378049	0.184208	0.189444	0.0561936	0.393352	0.0836321	0.0217169	0.445105	1.0211e-100	0.1265273	0.307517	0.380114	0.0850163	0.227353	7.890944
13920	-13504.6	-13475.8	-28.7778	0.350781	0.0889581	0.214624	0.129117	0.259328	0.115897	0.156208	0.119327	0.203043	0.471597	0.137838	0.220569	0.292698	0.220658	0.256688	0.344537	0.335199	0.259568	0.227774	0.128167	0.225955	0.154075	1.06547	0.132219	0.118309	0.0654494	0.0537175	0.0294449	0.084798	0.0686965	0.232707	0.0615118	0.100225	0.0825955	0.0539585	0.049465	0.0247973	0.269312	0.0754669	0.108731	0.0469886	0.214509	0.162952	0.0539178	0.36211	0.0961679	0.0209406	0.466864	1.03925e-100	0.1067976	0.313494	0.390662	0.0808705	0.214974	8.013935
13930	-13506.1	-13473.1	-33.0709	0.324222	0.14561	0.251946	0.139315	0.226547	0.145841	0.223835	0.194126	0.19264	0.48346	0.170696	0.13755	0.210933	0.285267	0.257437	0.324362	0.280309	0.247348	0.332644	0.111234	0.203597	0.133093	1.31938	0.185858	0.0742489	0.0753245	0.0662666	0.0496515	0.0423196	0.0595683	0.204911	0.0389645	0.170726	0.0410332	0.13349	0.0614642	0.0558917	0.224846	0.0707543	0.0940527	0.0621301	0.259845	0.130501	0.0542471	0.376631	0.0745853	0.0220521	0.472485	1.07589e-100	0.1067976	0.305572	0.387574	0.079625	0.227229	8.443241
13940	-13496.9	-13467.7	-29.2255	0.297768	0.208792	0.197151	0.132487	0.235869	0.164787	0.221219	0.131511	0.233416	0.37878	0.149804	0.1888	0.234089	0.188077	0.256424	0.388243	0.326118	0.248383	0.312081	0.0833087	0.203154	0.11132	1.24909	0.204946	0.0639945	0.0739357	0.0461024	0.0495577	0.0443644	0.0302813	0.253653	0.0567389	0.0929732	0.0346423	0.0470835	0.110298	0.0169216	0.220313	0.069568	0.103154	0.021978	0.209664	0.166952	0.0507831	0.327824	0.0823204	0.026198	0.512874	1.04827e-100	0.1158708	0.331392	0.372947	0.0820634	0.213598	8.057796
13950	-13508.4	-13479.6	-28.7718	0.339271	0.158061	0.290952	0.147547	0.273003	0.132709	0.220486	0.183862	0.186653	0.422274	0.103579	0.221923	0.240506	0.269015	0.222127	0.309426	0.273223	0.221103	0.3337	0.0997561	0.156638	0.130658	1.05925	0.149386	0.0409642	0.0767921	0.0654752	0.0397827	0.0334315	0.0348694	0.253653	0.0453042	0.138738	0.0542105	0.106013	0.0656203	0.0639832	0.241475	0.0798915	0.0956617	0.0376803	0.258216	0.136492	0.0513322	0.353211	0.0992799	0.0313261	0.464851	1.03937e-100	0.1065435	0.317508	0.377885	0.0881676	0.216439	8.013357
13960	-13517	-13489.5	-27.5093	0.262995	0.149476	0.194202	0.189007	0.242313	0.159225	0.204296	0.180616	0.222365	0.26725	0.155853	0.146755	0.239441	0.182719	0.202698	0.368377	0.290365	0.197256	0.256557	0.109039	0.171867	0.147462	1.22036	0.168789	0.0942456	0.0966124	0.0780301	0.00590636	0.0625189	0.0529896	0.303566	0.0411217	0.107412	0.102979	0.0577894	0.031504	0.0914276	0.188264	0.0409453	0.141819	0.0420986	0.190096	0.227764	0.0448055	0.35964	0.101732	0.0270192	0.466803	1.06635e-100	0.113871	0.326088	0.379949	0.0857716	0.208192	7.886376
13970	-13507.7	-13477.1	-30.5757	0.309888	0.187766	0.227276	0.167227	0.220623	0.135143	0.244939	0.133555	0.136397	0.514798	0.125226	0.169562	0.253575	0.266915	0.234206	0.412433	0.27567	0.194399	0.243766	0.152804	0.187494	0.147462	1.15912	0.12836	0.095612	0.0975556	0.0709305	0.0122415	0.0484489	0.0055693	0.272395	0.0217851	0.109025	0.0829583	0.0453332	0.0519999	0.0658898	0.29471	0.0917822	0.0809124	0.12346	0.185464	0.207766	0.0440421	0.387106	0.0933495	0.0227786	0.452724	1.10868e-100	0.1195985	0.334459	0.37386	0.0794037	0.212278	8.192447
13980	-13510.6	-13478.4	-32.1846	0.306881	0.155595	0.257727	0.162479	0.2846	0.125538	0.195689	0.162776	0.240408	0.34662	0.137643	0.18666	0.350135	0.24898	0.242605	0.241559	0.316882	0.273058	0.292718	0.122563	0.214064	0.0950181	1.16219	0.176463	0.0545537	0.118608	0.0279857	0.0150836	0.0378428	0.041361	0.229506	0.0681784	0.172725	0.0784803	0.12631	0.0342181	0.0727885	0.320366	0.0774741	0.113741	0.0168572	0.26997	0.179024	0.0479469	0.312217	0.0982338	0.0209157	0.520687	1.06884e-100	0.1136777	0.324858	0.370374	0.0924224	0.212346	8.353925
13990	-13500	-13471.4	-28.587	0.222077	0.170224	0.216054	0.135407	0.242314	0.125022	0.245226	0.135269	0.229089	0.408977	0.134192	0.171676	0.24054	0.28111	0.239636	0.29978	0.300769	0.277725	0.234181	0.096869	0.219518	0.122231	1.16219	0.147538	0.101263	0.0618392	0.0626044	0.0145817	0.0303938	0.0387055	0.20274	0.0750507	0.0849051	0.0869729	0.0416125	0.0741223	0.0386084	0.295146	0.0513308	0.136208	0.0695794	0.252227	0.219507	0.052899	0.335315	0.0967733	0.0248126	0.4902	1.00341e-100	0.1052509	0.320155	0.377654	0.0897692	0.212422	7.995011
14000	-13504.5	-13476.1	-28.3666	0.340746	0.181066	0.252106	0.122192	0.241958	0.0972996	0.208668	0.131409	0.222866	0.490911	0.192177	0.118045	0.241474	0.258261	0.260578	0.237893	0.313233	0.252045	0.267007	0.150903	0.202842	0.139382	1.18614	0.130173	0.134016	0.0978477	0.0682658	0.00445708	0.0415261	0.00660003	0.241785	0.0433465	0.120328	0.0701847	0.0472629	0.0510867	0.0321189	0.187746	0.0575703	0.0987215	0.0945014	0.148115	0.185907	0.05734	0.323413	0.0852482	0.030193	0.503805	1.0499e-100	0.1273429	0.329416	0.374165	0.0877476	0.208671	7.970755
14010	-13508.1	-13482.4	-25.7018	0.262305	0.190934	0.150657	0.132907	0.260101	0.116431	0.276322	0.170023	0.162847	0.366198	0.12331	0.189009	0.23313	0.213812	0.22308	0.363899	0.307033	0.254886	0.289583	0.147308	0.193747	0.156339	0.997197	0.162936	0.0955409	0.094471	0.0769996	0.0101909	0.00635101	0.0108623	0.259647	0.0452555	0.154994	0.0825153	0.0282571	0.0713208	0.0888394	0.167173	0.0608193	0.126844	0.0592808	0.157858	0.163616	0.059952	0.300986	0.0952253	0.0236586	0.520178	1.00796e-100	0.1218744	0.320008	0.378645	0.0954094	0.205938	7.70483
14020	-13514	-13487.5	-26.5005	0.249624	0.150089	0.190365	0.123107	0.272881	0.152155	0.224239	0.173948	0.212827	0.375744	0.104877	0.149526	0.290618	0.192869	0.215958	0.330553	0.325527	0.295012	0.266074	0.133782	0.23835	0.137217	0.967609	0.182944	0.0481128	0.0296729	0.0290546	0.0168742	0.0187369	0.0290338	0.190718	0.0343942	0.136279	0.13488	0.0114332	0.0972467	0.0234383	0.34519	0.0710993	0.108386	0.0987338	0.217674	0.188752	0.0567469	0.323306	0.0822952	0.0231686	0.514484	1.00052e-100	0.1128159	0.341929	0.361929	0.0932627	0.20288	7.785602
14030	-13513.8	-13485.7	-28.0459	0.36136	0.164132	0.27153	0.174739	0.244378	0.130836	0.189557	0.210828	0.171963	0.306042	0.104258	0.163283	0.191889	0.194912	0.23816	0.330553	0.349956	0.353281	0.262751	0.114981	0.208623	0.0574574	1.10037	0.204801	0.0418378	0.0834311	0.0710527	0.0100517	0.0342275	0.0791466	0.316892	0.0559592	0.129177	0.0606168	0.0837444	0.0887537	0.0573973	0.18685	0.132293	0.048551	0.0413042	0.216999	0.101475	0.0568433	0.347209	0.0963564	0.0203289	0.479263	1.10671e-100	0.1103054	0.319314	0.376682	0.0891464	0.214857	7.940397
14040	-13501.1	-13473	-28.0756	0.281992	0.164132	0.200841	0.167512	0.208988	0.15844	0.193897	0.166493	0.195224	0.353985	0.138529	0.198186	0.245943	0.19764	0.316233	0.376743	0.328567	0.267176	0.213812	0.1152	0.219724	0.0831054	1.26047	0.154797	0.0989812	0.0997813	0.0645202	0.0336299	0.00581381	0.0731127	0.256499	0.0507962	0.141797	0.0895278	0.0837444	0.0499854	0.0352652	0.187185	0.0921198	0.0494432	0.0338577	0.187103	0.102547	0.0601435	0.338505	0.100683	0.0196627	0.481006	1.02837e-100	0.1106188	0.306173	0.386218	0.0898725	0.217736	7.943333
14050	-13504.3	-13478.9	-25.4637	0.309305	0.18024	0.20276	0.124323	0.265771	0.10651	0.165745	0.147799	0.175253	0.372607	0.134384	0.1975	0.223384	0.227754	0.2756	0.407513	0.349084	0.243873	0.240787	0.115519	0.25919	0.116449	0.995447	0.124878	0.123782	0.0597888	0.0432124	0.0305189	0.0285786	0.0536211	0.248901	0.0673342	0.0807695	0.0761855	0.0937242	0.0117388	0.047271	0.261902	0.0880833	0.0960087	0.0248147	0.169105	0.114733	0.0573192	0.330788	0.102657	0.0135185	0.495718	1.04206e-100	0.1145811	0.316221	0.381831	0.0931578	0.20879	7.681746
14060	-13502.7	-13474.9	-27.7827	0.327378	0.141985	0.246717	0.156207	0.250542	0.199745	0.217586	0.158155	0.185984	0.399661	0.13786	0.152444	0.263573	0.289881	0.22198	0.360553	0.332134	0.219932	0.258758	0.111234	0.175176	0.112766	0.986242	0.212415	0.0715436	0.0840922	0.0514041	0.038069	0.0179275	0.028623	0.271558	0.0308275	0.14767	0.063786	0.0620947	0.0883237	0.0245082	0.202519	0.0482102	0.0732164	0.0372441	0.289968	0.163075	0.0548094	0.280103	0.0990728	0.0186213	0.547393	1.1275e-100	0.115292	0.334252	0.353856	0.105004	0.206887	7.913569
14070	-13497.6	-13471.4	-26.224	0.286202	0.140125	0.208883	0.141195	0.264758	0.164948	0.18158	0.137035	0.170048	0.336102	0.120826	0.143426	0.228115	0.184291	0.218298	0.402094	0.333136	0.20756	0.245523	0.127538	0.18326	0.186251	1.1514	0.136666	0.113002	0.130534	0.0765228	0.0386291	0.0221516	0.052803	0.227755	0.0833663	0.0902232	0.0549717	0.066456	0.0589128	0.0502618	0.240395	0.0728463	0.0704544	0.0523742	0.20746	0.148685	0.0589604	0.302847	0.0911806	0.0285701	0.518442	1.09775e-100	0.1216531	0.337402	0.358588	0.097781	0.20623	7.757066
14080	-13507.6	-13478.8	-28.7854	0.296755	0.17443	0.310448	0.167983	0.246126	0.163401	0.184576	0.189578	0.123549	0.305877	0.118586	0.188197	0.203193	0.284452	0.221327	0.315826	0.295503	0.257532	0.28189	0.0978624	0.181058	0.118872	1.16258	0.1509	0.109147	0.151369	0.065376	0.0208145	0.0269296	0.0701797	0.248938	0.0503186	0.113257	0.0942515	0.066456	0.0589128	0.0485195	0.179376	0.0941736	0.108145	0.0294039	0.264295	0.172847	0.0521925	0.326942	0.0859641	0.0271764	0.507725	1.01179e-100	0.1216531	0.334391	0.378482	0.0843814	0.202746	8.013212
14090	-13507.9	-13479.5	-28.3242	0.301895	0.174289	0.199995	0.152417	0.253093	0.172862	0.21607	0.197695	0.156656	0.435952	0.125705	0.200818	0.206895	0.234683	0.221319	0.355785	0.31316	0.223949	0.289783	0.0876613	0.180689	0.120165	1.20303	0.0875385	0.0794629	0.0958914	0.0711234	0.0277057	0.0124369	0.055823	0.284912	0.0421508	0.141832	0.0170413	0.0428864	0.0779526	0.0464126	0.302775	0.114855	0.0918606	0.005117	0.237665	0.108146	0.0510952	0.3676	0.0977716	0.0227233	0.46081	1.16134e-100	0.1109727	0.315469	0.377779	0.0956827	0.211069	7.968151
14100	-13502.4	-13473.3	-29.1196	0.300484	0.180044	0.213642	0.136687	0.236563	0.171934	0.239255	0.146424	0.182082	0.518618	0.094533	0.188563	0.222312	0.223278	0.237059	0.387971	0.33282	0.212272	0.274666	0.147003	0.157317	0.162212	1.20709	0.143996	0.0720085	0.0812539	0.101968	0.0310287	0.0202564	0.0611611	0.332222	0.025321	0.101355	0.0531043	0.0422661	0.0779526	0.0448955	0.200186	0.0476077	0.101203	0.000829422	0.157629	0.179129	0.0432852	0.32198	0.0982628	0.0259713	0.510501	1.07372e-100	0.1058681	0.324796	0.378663	0.0899897	0.206551	8.048203
14110	-13515.1	-13477.9	-37.1696	0.346125	0.175906	0.237396	0.144232	0.1757	0.243278	0.27863	0.187662	0.219671	0.49502	0.143189	0.153318	0.272024	0.260538	0.202329	0.29824	0.285158	0.247868	0.352688	0.120657	0.221569	0.166808	1.35482	0.198514	0.0735337	0.112431	0.0833926	0.00983513	0.0624184	0.0609803	0.335288	0.0763209	0.0925224	0.0689591	0.0262963	0.069622	0.0893791	0.254174	0.0928861	0.12139	0.0954038	0.246379	0.100195	0.0461043	0.31586	0.0921518	0.0237473	0.522136	1.08302e-100	0.1104881	0.329325	0.371147	0.0918505	0.207677	8.852739
14120	-13508.6	-13479.5	-29.1512	0.340296	0.155211	0.204699	0.126906	0.27556	0.143017	0.229416	0.101734	0.227104	0.410014	0.137785	0.160257	0.222995	0.235432	0.229939	0.369243	0.317757	0.266965	0.261574	0.146609	0.240661	0.108752	1.14677	0.128254	0.130983	0.137179	0.0839358	0.00940513	0.0160943	0.0824381	0.244217	0.0440237	0.0908668	0.0443871	0.0720564	0.0335867	0.024331	0.204182	0.0753069	0.177262	0.0657091	0.21814	0.108233	0.0553462	0.347506	0.0946201	0.0208266	0.481701	1.11203e-100	0.1266421	0.33429	0.370334	0.0919357	0.203441	8.049288
14130	-13506.5	-13476.7	-29.8047	0.332216	0.20516	0.253703	0.137994	0.279384	0.152418	0.225472	0.167938	0.130652	0.377023	0.116269	0.19001	0.253466	0.280044	0.269398	0.278274	0.342544	0.252746	0.251607	0.124824	0.210001	0.0964251	1.19656	0.181933	0.106329	0.108216	0.0644405	0.0437934	0.0252374	0.0405531	0.253962	0.0440999	0.113139	0.0655523	0.034348	0.0583222	0.0379358	0.247142	0.05324	0.147064	0.0657091	0.178567	0.12138	0.052354	0.323356	0.0804041	0.0175293	0.526356	1.22291e-100	0.122147	0.340841	0.364377	0.0969349	0.197847	8.115085
14140	-13515.9	-13479.7	-36.2117	0.349869	0.191026	0.234859	0.144911	0.204182	0.147879	0.267629	0.158686	0.172836	0.500758	0.166175	0.169729	0.314668	0.294737	0.201063	0.527784	0.342544	0.284253	0.219422	0.115553	0.17481	0.145707	1.24149	0.193399	0.118705	0.0807993	0.0617	0.0472117	0.0940702	0.0638089	0.231088	0.0294825	0.185899	0.0353724	0.0440269	0.0452784	0.0269015	0.241905	0.100835	0.181713	0.00213107	0.243362	0.159442	0.0494914	0.331811	0.0816076	0.0302095	0.50688	1.09126e-100	0.1030074	0.333062	0.375583	0.0842105	0.207145	8.7577
14150	-13501.4	-13473.7	-27.7353	0.349693	0.161337	0.189713	0.143312	0.286142	0.133137	0.20444	0.112045	0.206394	0.370644	0.117638	0.198729	0.239882	0.214823	0.275727	0.353062	0.316404	0.266081	0.231496	0.1152	0.130831	0.120391	1.11487	0.160041	0.100456	0.0574027	0.0440417	0.0418233	0.0164718	0.0576819	0.272982	0.0534056	0.134082	0.0592085	0.0203535	0.0702543	0.0479408	0.281599	0.100835	0.121717	0.061143	0.241496	0.115819	0.0488012	0.358992	0.08706	0.0171582	0.487989	1.04063e-100	0.09618843	0.324384	0.376777	0.0837258	0.215113	7.910747
14160	-13510.2	-13475.7	-34.5526	0.367153	0.15068	0.23049	0.116458	0.240436	0.169493	0.245268	0.137971	0.206394	0.485673	0.102235	0.192746	0.220332	0.262678	0.272773	0.450229	0.365039	0.318625	0.315342	0.137784	0.272289	0.0922943	1.09857	0.183652	0.104464	0.069553	0.0555211	0.0644028	0.0940458	0.0221352	0.273152	0.0340759	0.10387	0.0592085	0.0254714	0.0702543	0.0154567	0.278237	0.0966291	0.151947	0.0580554	0.239538	0.138923	0.0452318	0.317402	0.0947019	0.0339162	0.508748	1.04676e-100	0.125583	0.321828	0.376375	0.0894291	0.212367	8.589539
