Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
580	-3292.403	-3302.293	9.889644	1.974996	0.2101154	0.0404377	0.0299894	0.0797286	0.0105203	0.0338087	0.0604136	0.0133196	0.0702776	0.031719	0.0106304	0.0510409	0.0212542	0.0396537	0.00893643	0.03127258	-0.02429558	0.00871904	0.491414	0.0200473	0.00456464	0.474424	0.000830927	7.16491	0.03068673	-3.465014	0.000740627	0.0398073	0.409539	3.54991	0.307816	0.300745	0.139146	0.252294	0.006391159	4.801435
590	-3288.81	-3298.067	9.256794	1.985034	0.1968916	0.0471833	0.0268099	0.0740385	0.0163302	0.0240152	0.0753775	0.0313942	0.0339016	0.0285637	0.0426339	0.0366153	0.0550458	0.0293618	0.0931898	0.03616386	-0.2498807	0.0102625	0.423077	0.0125037	0.00944331	0.542771	0.00194295	7.830094	0.2938689	-3.319695	0.000476337	0.0320017	0.375497	3.59203	0.297505	0.304782	0.138173	0.25954	0.04398819	6.680631
600	-3290.19	-3296.559	6.368853	1.985034	0.2028926	0.0369829	0.0321915	0.111867	0.0294309	0.0240152	0.0571814	0.0279383	0.0376169	0.0344781	0.0286766	0.0312269	0.137594	0.0269868	0.0471727	0.05476513	-0.1554612	0.012721	0.460953	0.00632128	0.0157117	0.498354	0.00593898	8.175971	0.2117553	-2.904702	0.000586148	0.0354608	0.391165	3.57279	0.305464	0.297134	0.132645	0.264756	0.0562941	3.76159
610	-3288.809	-3298.824	10.01504	1.985034	0.1810342	0.038433	0.0317443	0.0596762	0.0166975	0.0276063	0.0404769	0.0301373	0.0268575	0.0357688	0.0177478	0.0666767	0.0291287	0.0323202	0.0408645	0.04483447	-0.000275418	0.0134091	0.451492	0.00752278	0.00913176	0.512385	0.00605985	12.00248	0.1687043	-3.104778	0.000257645	0.0236003	0.332383	3.64376	0.292855	0.301136	0.154261	0.251748	0.1684289	1.001635
620	-3294.56	-3301.224	6.664365	2.32039	0.151846	0.064268	0.0240062	0.0765636	0.0231485	0.0348299	0.0538749	0.0490828	0.0428318	0.0359864	0.034489	0.0559342	0.0880366	0.0203324	0.0461791	0.03933247	0.3124722	0.00771026	0.480453	0.00648935	0.0117901	0.488618	0.0049389	15.09006	0.07482892	-3.235705	5.93737e-05	0.0113802	0.247387	3.74117	0.299088	0.299357	0.137412	0.264143	0.3873011	0.193206
630	-3302.813	-3308.452	5.638796	2.399709	0.1839461	0.0577307	0.0317484	0.0814577	0.0368926	0.0535573	0.0581244	0.047241	0.0153844	0.0374519	0.0371218	0.0249551	0.04276	0.037296	0.0533731	0.03031798	0.361319	0.00922266	0.396933	0.00400055	0.0173767	0.567487	0.00498012	19.93138	0.03296993	-3.496014	0.00029073	0.0250576	0.34048	3.63417	0.275412	0.31189	0.142021	0.270678	0.3942889	0.08361871
640	-3296.035	-3305.182	9.14744	2.3096	0.1683076	0.0371581	0.0291385	0.099421	0.0160201	0.0273134	0.0483255	0.049548	0.0341711	0.0174464	0.0308681	0.0406499	0.0131573	0.0145872	0.0344782	0.03614508	-0.2835471	0.0160938	0.350372	0.00143775	0.015646	0.608884	0.00756689	14.37405	0.3266742	-3.320214	0.000144657	0.0177201	0.296111	3.68602	0.302348	0.289384	0.137114	0.271155	0.04312709	7.574687
650	-3290.935	-3300.673	9.738515	2.3096	0.1608841	0.0234895	0.0394525	0.0449386	0.020072	0.0340739	0.0431597	0.0256448	0.0435255	0.0620321	0.0477049	0.0589395	0.0189294	0.0219821	0.033438	0.03614663	0.1959309	0.0114831	0.532739	0.000880123	0.00656487	0.442694	0.0056387	14.64413	0.0892925	-3.320172	9.90269e-05	0.0146779	0.274356	3.71087	0.278198	0.302842	0.149066	0.269893	0.2852234	0.3130616
660	-3287.767	-3301.73	13.96313	2.439092	0.1622521	0.0290931	0.0461919	0.0601926	0.0231179	0.0235578	0.035209	0.0341889	0.0568885	0.0362323	0.0181457	0.0228008	0.0325694	0.0210901	0.0466461	0.02919633	-0.09976066	0.0182216	0.507845	0.00150408	0.00664679	0.461448	0.00433541	9.318474	0.1010311	-3.533712	0.000106468	0.0152162	0.278395	3.70628	0.30664	0.29706	0.148428	0.247872	0.001270419	79.52577
670	-3291.523	-3300.412	8.889088	2.315938	0.1583828	0.0379817	0.0302917	0.0421943	0.0168335	0.0282763	0.0362227	0.0352806	0.0780597	0.04155	0.0366019	0.021436	0.0120376	0.0228788	0.0246002	0.03023222	0.02524564	0.00794371	0.549448	0.00198635	0.00943116	0.423538	0.00765219	11.24435	0.3239021	-3.498847	8.64597e-05	0.01372	0.26694	3.71925	0.313117	0.283543	0.127413	0.275927	0.3491477	0.9276935
680	-3292.467	-3302.265	9.798141	3.080592	0.1512891	0.0456314	0.0679276	0.0578992	0.0230097	0.0272286	0.0273495	0.0447724	0.0697585	0.0378393	0.0324612	0.0411584	0.0156083	0.0483665	0.0626789	0.04396537	0.008812558	0.00981575	0.523492	0.00307337	0.00386359	0.450362	0.00939335	9.982523	0.0260357	-3.124353	5.74164e-05	0.0111919	0.245711	3.74304	0.272615	0.327135	0.126107	0.274144	0.03484826	0.7471163
690	-3287.656	-3299.888	12.23267	2.779134	0.2087027	0.0360202	0.0305782	0.0460545	0.0230275	0.0318307	0.0334379	0.0902411	0.064136	0.0329252	0.0300736	0.0190785	0.0129727	0.0649319	0.0374386	0.03620169	0.1919245	0.0157269	0.532853	0.0021744	0.00888497	0.434026	0.00633447	5.185212	0.02408145	-3.31865	0.000708409	0.0389422	0.405987	3.55436	0.304927	0.294412	0.129806	0.270856	0.216006	0.1114851
700	-3293.078	-3306.574	13.49613	2.637505	0.2050527	0.0425023	0.0279612	0.0376179	0.0701229	0.0322129	0.025012	0.0427942	0.103937	0.029234	0.0164186	0.0155257	0.0381159	0.0653431	0.0149539	0.03486579	0.0566706	0.00579161	0.563061	0.0113636	0.00969756	0.406513	0.00357344	4.65639	0.00381093	-3.356249	0.000629712	0.0367403	0.396716	3.56591	0.287124	0.297701	0.139252	0.275923	0.06048153	0.0630098
710	-3300.75	-3313.267	12.51649	2.452692	0.2231343	0.050991	0.0326217	0.0379458	0.0214053	0.0254939	0.0385138	0.0385575	0.0846712	0.0465942	0.0215426	0.0645409	0.0343444	0.0309076	0.0254763	0.03564853	-0.3077909	0.00795788	0.642721	0.0110228	0.00976317	0.318571	0.00996408	5.265812	0.3202192	-3.334047	0.00108658	0.0480964	0.441309	3.50951	0.280355	0.318823	0.120196	0.280626	0.01242832	25.76529
720	-3290.799	-3304.931	14.13176	3.252831	0.1643984	0.0337062	0.0428452	0.0398161	0.0231769	0.0266011	0.0201754	0.0290466	0.041469	0.0317535	0.0124766	0.0154917	0.014701	0.0679783	0.0267936	0.02728149	0.2660597	0.00853073	0.511844	0.00578282	0.00606938	0.453822	0.0139516	11.15879	0.02575113	-3.601547	0.000118994	0.0160813	0.284705	3.69909	0.294599	0.284158	0.137188	0.284055	0.2918109	0.08824596
730	-3294.357	-3304.194	9.836293	2.49548	0.1914779	0.0310606	0.02577	0.0531552	0.0229802	0.0249077	0.0290028	0.0366872	0.15683	0.0242658	0.0280833	0.0344765	0.00662523	0.0391396	0.00625116	0.02697344	-0.0002370694	0.0206123	0.413714	0.00602858	0.00765782	0.550322	0.00166563	5.259708	0.07234125	-3.612903	0.000390643	0.0290083	0.361052	3.60955	0.315574	0.283381	0.153001	0.248043	0.07210419	1.003288
740	-3295.146	-3302.478	7.33263	2.566398	0.1830755	0.0477042	0.0257515	0.0410291	0.0247883	0.0324464	0.0454745	0.0354054	0.162381	0.0180944	0.0224371	0.0442929	0.0217241	0.0340208	0.0137687	0.04748871	0.1137617	0.0116346	0.506161	0.00562467	0.00731254	0.466324	0.00294272	5.784068	0.09900166	-3.047263	0.000280529	0.0246176	0.338068	3.63703	0.292832	0.289307	0.160911	0.25695	0.2127633	0.4653136
750	-3289.726	-3301.704	11.97834	2.566398	0.2194292	0.0619356	0.0235176	0.0294055	0.0282028	0.0326993	0.027675	0.0326713	0.11856	0.0268496	0.0230956	0.0734962	0.0542588	0.0628952	0.0230136	0.02791283	-0.02919307	0.0169204	0.554882	0.00831729	0.0117064	0.404231	0.00394301	3.737783	0.05569634	-3.578669	0.000978824	0.045682	0.432444	3.5209	0.285544	0.286128	0.142213	0.286115	0.02650327	2.101489
760	-3283.913	-3297.08	13.1672	2.61141	0.2340761	0.0601946	0.023679	0.052357	0.0286696	0.0216086	0.0290546	0.0321365	0.0883649	0.0202079	0.0264288	0.0629986	0.0352119	0.0379236	0.0330339	0.03167855	-0.1314299	0.0162459	0.457568	0.0055912	0.00523106	0.508707	0.00665668	4.419253	0.2006345	-3.452115	0.00145081	0.0554559	0.46668	3.47641	0.293633	0.285697	0.137383	0.283286	0.06920458	2.899151
770	-3291.278	-3298.835	7.556755	2.732925	0.2070363	0.0538064	0.0206552	0.0704154	0.0131675	0.0264039	0.0468885	0.0701292	0.140827	0.0215868	0.0256498	0.0716255	0.0448992	0.0284111	0.0202903	0.02970633	-0.02289564	0.0198097	0.463486	0.0108422	0.0034901	0.497212	0.00516008	5.955542	0.05075923	-3.516395	0.000671675	0.0379308	0.401771	3.55963	0.28662	0.297696	0.146261	0.269422	0.02786359	1.821705
780	-3288.576	-3300.532	11.95557	2.752027	0.2116175	0.0250899	0.0255267	0.0637384	0.0290269	0.029329	0.028834	0.0598814	0.078363	0.0108569	0.0746879	0.0251836	0.0324256	0.0171876	0.0370076	0.03289759	0.05374115	0.0189553	0.440528	0.0093014	0.0116791	0.518139	0.00139719	6.414634	0.0419493	-3.414356	0.000775985	0.0407349	0.413293	3.5452	0.303176	0.303194	0.149497	0.244133	0.09569045	0.4383855
790	-3291.429	-3301.678	10.24857	2.812849	0.1565813	0.0144236	0.022276	0.0443147	0.0243479	0.0322727	0.042434	0.0288406	0.0748616	0.0241589	0.0600109	0.00687825	0.0314471	0.0332007	0.0350372	0.03376835	-0.2651061	0.011944	0.549274	0.0107162	0.0147389	0.412515	0.000812088	9.531979	0.2918084	-3.388231	7.8198e-05	0.0130514	0.261575	3.72529	0.299287	0.302083	0.124448	0.274183	0.02670226	10.92823
800	-3288.846	-3300.614	11.76783	2.748789	0.1823585	0.0217352	0.0193022	0.0523444	0.040852	0.0231515	0.0282743	0.0294823	0.110253	0.0177722	0.0191282	0.02318	0.0154229	0.0463094	0.024771	0.02432147	-0.03142804	0.0136443	0.465613	0.00354598	0.0225694	0.493616	0.00101161	8.679406	0.1602237	-3.716396	0.000272327	0.0242581	0.336075	3.63939	0.300597	0.305781	0.120905	0.272718	0.1287957	1.244015
810	-3282.63	-3294.428	11.79748	2.694903	0.2177583	0.0186662	0.0242807	0.0626358	0.0160557	0.0291421	0.0348666	0.0316407	0.0867351	0.01729	0.0315467	0.0370471	0.0150275	0.0410123	0.0698948	0.02655836	-0.002855499	0.0198559	0.467196	0.00114174	0.00888323	0.501348	0.00157547	7.434873	0.05091035	-3.628411	0.000932702	0.0446071	0.4284	3.52606	0.291082	0.300116	0.134869	0.273932	0.04805485	1.059422
820	-3289.117	-3299.222	10.10507	2.397173	0.1756732	0.0521322	0.0263707	0.0876798	0.0316138	0.0346678	0.0453467	0.0360234	0.0918981	0.020143	0.021722	0.0344993	0.0382201	0.0127606	0.0488804	0.03011246	0.08614232	0.00999264	0.407216	0.0034889	0.016761	0.560796	0.00174533	7.467852	0.007517168	-3.502816	0.000204109	0.0210242	0.317273	3.6615	0.29527	0.287485	0.140118	0.277127	0.09365948	0.08026061
830	-3294.775	-3299.593	4.8181	2.581163	0.170266	0.0473682	0.0314796	0.0498614	0.0216694	0.0387198	0.0496091	0.0640108	0.119442	0.0279253	0.115214	0.0459962	0.0220377	0.0298842	0.0127194	0.03938654	-0.3955702	0.0145816	0.573973	0.00100344	0.00124673	0.407242	0.00195298	7.96113	0.4111003	-3.234331	0.000158987	0.0185714	0.301781	3.67949	0.301564	0.29068	0.1365	0.271256	0.01553012	26.47116
840	-3285.74	-3299.306	13.56587	1.941117	0.2344773	0.0314126	0.0294812	0.0622219	0.0268462	0.0391509	0.0388819	0.0587513	0.0958062	0.0263929	0.0353218	0.0337122	0.0107881	0.0466959	0.0225195	0.0393393	-0.07107373	0.0199047	0.485963	0.00843939	0.0144983	0.453874	0.0173202	5.123736	0.07196973	-3.235531	0.00146552	0.0557318	0.467588	3.47522	0.293412	0.303009	0.125775	0.277804	0.0008959936	80.32393
850	-3296.41	-3297.859	1.449669	2.013808	0.1868138	0.0282727	0.0439483	0.0843898	0.0168421	0.0378287	0.0543606	0.0529332	0.153098	0.0204253	0.0725906	0.08747	0.0751333	0.0465316	0.026073	0.05253299	-0.2900699	0.0106184	0.554602	0.00290586	0.0054377	0.419996	0.00643945	10.66416	0.4074547	-2.946314	0.000326256	0.0265315	0.348377	3.62476	0.289162	0.302299	0.128989	0.279549	0.1173848	3.471104
860	-3300.638	-3304.158	3.520419	1.956331	0.1353325	0.0287897	0.0307355	0.0642568	0.0317151	0.0442395	0.0629281	0.0599019	0.162369	0.0344829	0.11139	0.0532294	0.0879852	0.0459825	0.0563805	0.05967611	-0.2419802	0.00513168	0.478449	0.00175299	0.0101834	0.504305	0.000177541	9.813136	0.2653123	-2.818824	1.95376e-05	0.00654233	0.197281	3.79616	0.289473	0.316676	0.133032	0.260819	0.02333218	11.37109
870	-3289.535	-3300.836	11.30102	1.918485	0.147024	0.0436562	0.0298372	0.0631438	0.0435776	0.0313208	0.0373592	0.0347322	0.0666349	0.0331029	0.0733706	0.0252458	0.0461672	0.0174869	0.0302968	0.0445061	-0.1712263	0.00809348	0.469542	0.0109505	0.00594157	0.503341	0.00213161	8.072332	0.1789841	-3.112129	4.40422e-05	0.00980788	0.232832	3.75732	0.279274	0.304915	0.149503	0.266307	0.007757823	23.07143
880	-3298.97	-3302.915	3.944656	2.096242	0.1588045	0.0436562	0.0420183	0.0685094	0.0574184	0.0384036	0.0481277	0.0517551	0.0165779	0.0182981	0.0367086	0.0583181	0.0875489	0.0570043	0.0709699	0.06236965	0.05109391	0.00477466	0.515064	0.0107734	0.00696954	0.460247	0.0021711	14.39058	0.07287244	-2.774676	8.84877e-05	0.0138791	0.268194	3.71784	0.289978	0.31925	0.123708	0.267064	0.1239664	0.5878405
890	-3297.621	-3298.124	0.5028898	2.096242	0.1844945	0.0928165	0.0359936	0.080268	0.0311773	0.0595776	0.065181	0.124144	0.00745298	0.011576	0.0317816	0.0255353	0.0550779	0.0391758	0.0520122	0.05029532	0.3692326	0.0107486	0.573199	0.00792469	0.00427763	0.398077	0.00577266	13.11192	0.04516212	-2.989843	0.000297292	0.0253365	0.341996	3.63237	0.285706	0.312514	0.133558	0.268221	0.4143948	0.1089833
900	-3294.034	-3300.32	6.286161	2.038396	0.1845597	0.0372156	0.0433509	0.0811048	0.0429019	0.0585745	0.0634458	0.0562655	0.0170946	0.0102332	0.0329495	0.023329	0.0324749	0.0278534	0.00804461	0.03683328	-0.164885	0.00984312	0.508907	0.00598473	0.0133836	0.455791	0.00609085	31.4231	0.2500657	-3.301353	0.00029808	0.0253697	0.342177	3.63216	0.29509	0.281714	0.151279	0.271917	0.0851807	2.935709
910	-3290.336	-3299.096	8.759877	2.310451	0.1939835	0.0136017	0.0315347	0.0811048	0.0218258	0.0437444	0.0345585	0.0338063	0.0572671	0.0208253	0.0597867	0.0302178	0.0130001	0.0279776	0.0204822	0.02702023	-0.1264903	0.00982813	0.493621	0.00411651	0.0113399	0.472074	0.00901993	12.21971	0.2916429	-3.611169	0.00042879	0.0303782	0.367774	3.60142	0.300577	0.295481	0.129561	0.274381	0.1651526	1.765899
920	-3287.795	-3297.358	9.563398	2.340718	0.1703865	0.0181491	0.0211295	0.0867655	0.0411915	0.04577	0.0606801	0.0402625	0.0435326	0.0339063	0.0428948	0.0640789	0.030697	0.0265961	0.0320724	0.03491533	-0.0822212	0.00654722	0.462875	0.00976645	0.00656552	0.505505	0.00874023	13.26274	0.09506882	-3.354829	0.000159902	0.0186244	0.302129	3.67909	0.292448	0.305598	0.143498	0.258457	0.01284762	7.399723
930	-3292.765	-3305.362	12.59772	1.846289	0.1352548	0.0229039	0.0263056	0.089022	0.0183959	0.0404612	0.0302473	0.0373101	0.033687	0.0244428	0.0230481	0.0522691	0.0119104	0.0237914	0.0284474	0.03693629	0.1706436	0.00954526	0.499028	0.0171006	0.00537129	0.46085	0.00810509	11.04111	0.01775862	-3.298561	1.94231e-05	0.00652319	0.197044	3.79641	0.302803	0.294939	0.134111	0.268147	0.1884023	0.09425906
940	-3289.047	-3300.193	11.14618	1.86001	0.1905954	0.0301516	0.0435789	0.068533	0.0196821	0.0331583	0.0742594	0.0412436	0.0454341	0.0310406	0.0555765	0.0330112	0.0302222	0.0288678	0.0845529	0.04959961	0.1003695	0.0215391	0.450377	0.0156134	0.00175032	0.508294	0.0024258	6.590619	0.004863468	-3.003772	0.000377811	0.0285323	0.35867	3.61242	0.295526	0.300193	0.141115	0.263166	0.1052329	0.04621622
950	-3287.088	-3300.531	13.44337	1.910279	0.2273104	0.037795	0.0304951	0.0515322	0.0265447	0.038181	0.0498487	0.0203551	0.06194	0.0229816	0.0889877	0.044135	0.0316277	0.0241252	0.0623616	0.04107282	-0.1013486	0.013896	0.395937	0.0133665	0.00465825	0.571241	0.000901215	5.0499	0.1200424	-3.192409	0.00121733	0.0508663	0.451135	3.49678	0.3017	0.288574	0.138839	0.270887	0.01869381	6.421505
960	-3280.856	-3293.352	12.4958	2.005542	0.1779433	0.026261	0.0287643	0.0607593	0.0242302	0.0288909	0.0505043	0.0260633	0.10747	0.0332322	0.0247857	0.0344745	0.0107907	0.0338653	0.0231667	0.03656296	-0.01410134	0.0143534	0.489186	0.00290086	0.0101502	0.482963	0.000446366	6.742748	0.09871075	-3.30872	0.000225654	0.0220978	0.323703	3.65397	0.302061	0.290078	0.135385	0.272475	0.08460942	1.166664
970	-3284.458	-3297.524	13.06643	2.327198	0.1981612	0.0280294	0.024078	0.0679568	0.0342754	0.0282025	0.0318269	0.0190325	0.0755074	0.0313097	0.0372421	0.0781383	0.0289462	0.0198817	0.0322094	0.03418082	0.07507282	0.0161051	0.477617	0.0077515	0.0127029	0.485224	0.000598809	7.215948	0.02898243	-3.376091	0.000498232	0.0327215	0.378842	3.58794	0.289285	0.295046	0.127292	0.288377	0.1040552	0.2785292
980	-3284.739	-3298.203	13.46391	2.327198	0.1599346	0.0279721	0.0257576	0.0442928	0.0232459	0.0295081	0.043755	0.0158106	0.0872407	0.0307237	0.0329945	0.0247704	0.0385243	0.0328929	0.019014	0.03521686	0.1990146	0.00833739	0.509603	0.00497507	0.00430071	0.472587	0.000197132	7.374239	0.02991619	-3.34623	9.41017e-05	0.0143102	0.271546	3.71405	0.298093	0.304497	0.131689	0.26572	0.2289308	0.1306778
990	-3284.872	-3298.253	13.38104	2.327198	0.1920448	0.0364419	0.0275299	0.0649434	0.00920436	0.0321475	0.0448439	0.0199273	0.027766	0.0195674	0.0291933	0.0237039	0.0342775	0.0156224	0.0194954	0.02443036	0.4497872	0.0167449	0.556952	0.00841956	0.0071164	0.410356	0.000411705	11.63194	0.0323649	-3.711929	0.000399051	0.0293159	0.362579	3.60771	0.295094	0.294695	0.134658	0.275553	0.4821521	0.06712592
1000	-3284.11	-3294.947	10.83644	2.119192	0.1722743	0.0340939	0.0256897	0.0597667	0.00778757	0.0321475	0.0596552	0.0158131	0.0254071	0.0410059	0.0180899	0.0339465	0.0147013	0.0349732	0.0644731	0.03369567	-0.02802051	0.0112011	0.546496	0.0035107	0.0122249	0.426126	0.000441111	9.973043	0.1077662	-3.390386	0.000174766	0.019465	0.307564	3.6728	0.30483	0.293392	0.125935	0.275843	0.07974572	1.351373
1010	-3284.559	-3294.318	9.758661	2.081295	0.2078783	0.0676182	0.0291607	0.0683573	0.0151613	0.0323997	0.0394012	0.0135102	0.0202646	0.0382773	0.0417394	0.0303292	0.0343247	0.0910346	0.0628367	0.03952975	0.1729803	0.0188334	0.526395	0.00185447	0.00737709	0.444354	0.00118679	7.888841	0.03446718	-3.230702	0.000690064	0.0384405	0.403905	3.55696	0.296119	0.296555	0.128739	0.278586	0.2074475	0.1661489
1020	-3292.399	-3305.144	12.74493	1.945354	0.2103143	0.0561139	0.0397316	0.0592008	0.0120588	0.033033	0.0549234	0.0145826	0.0407229	0.0343437	0.0239163	0.0351299	0.0374297	0.0456548	0.0678664	0.03557547	-0.1346858	0.0180077	0.53966	0.00493529	0.00625437	0.429626	0.00151716	6.1079	0.1475296	-3.336099	0.000745244	0.0399297	0.410037	3.54929	0.325586	0.28039	0.117623	0.276401	0.01284387	11.48638
1030	-3289.254	-3300.777	11.52275	2.023732	0.1709789	0.0561139	0.0292338	0.0860039	0.0163462	0.0491796	0.0440705	0.0451288	0.0485428	0.0323093	0.0267804	0.0457994	0.0326145	0.05077	0.0766774	0.04204636	-0.1584065	0.0167056	0.388166	0.0039302	0.0111658	0.578135	0.00189793	5.935808	0.1756646	-3.168982	0.00016446	0.0188862	0.303838	3.67711	0.29492	0.294792	0.141306	0.268982	0.01725814	10.17865
1040	-3293.203	-3298.773	5.569441	1.99432	0.1743033	0.0584147	0.0345671	0.0677541	0.0134656	0.0408564	0.0543895	0.045511	0.0307154	0.0136267	0.109384	0.0504474	0.0557523	0.0987599	0.0756956	0.04632063	-0.1791924	0.0160709	0.613924	0.00543014	0.00990571	0.353498	0.0011712	6.812233	0.2327741	-3.072168	0.000191872	0.0203888	0.313372	3.66605	0.284502	0.295307	0.129003	0.291189	0.05358166	4.344287
1050	-3296.508	-3299.574	3.065969	2.046272	0.2168072	0.0963536	0.0318268	0.093151	0.0389224	0.032225	0.0479761	0.04988	0.0447875	0.0234454	0.0536613	0.046166	0.0434765	0.154045	0.0216692	0.03262726	0.4264737	0.0138601	0.600496	0.00386263	0.013498	0.350948	0.0173352	7.221331	0.01647726	-3.422607	0.000907124	0.0439993	0.426085	3.52901	0.296533	0.285521	0.13703	0.280916	0.442951	0.03719883
1060	-3293.306	-3305.528	12.22222	2.170472	0.1969322	0.0490626	0.0228163	0.0693524	0.0326818	0.030156	0.0338803	0.0472364	0.043955	0.0222878	0.0320402	0.0431314	0.0463265	0.119977	0.0584691	0.03853063	-0.04546983	0.0146744	0.45616	0.0111956	0.0231732	0.487407	0.00738927	5.665488	0.04705118	-3.256302	0.000477026	0.0320246	0.375604	3.59189	0.307786	0.297318	0.156318	0.238577	0.001581341	29.75397
1070	-3290.32	-3303.438	13.11821	2.335588	0.2520897	0.0642578	0.0285977	0.0791325	0.0254416	0.031333	0.0375745	0.0465486	0.0321584	0.0200402	0.0485141	0.037773	0.0165135	0.039063	0.0749786	0.03959294	-0.08154139	0.0229586	0.420107	0.00569394	0.0102666	0.531428	0.00954528	5.652493	0.0933125	-3.229104	0.00221058	0.0682032	0.505872	3.42371	0.306855	0.276673	0.137291	0.279182	0.01177111	7.92725
1080	-3289.584	-3300.421	10.83694	2.335588	0.2056435	0.0409163	0.0256504	0.0676458	0.0204274	0.0321303	0.0691505	0.0127836	0.071678	0.0320191	0.05631	0.0207702	0.0285083	0.00945536	0.0152676	0.03355459	-0.0253639	0.0173952	0.500986	0.00879578	0.00249671	0.457482	0.0128445	6.174713	0.1298118	-3.394581	0.000642012	0.0370933	0.398226	3.56404	0.278214	0.317837	0.138175	0.265774	0.1044479	1.242838
1090	-3300.435	-3310.928	10.49356	2.335588	0.2639611	0.0573232	0.0441495	0.0959557	0.0143904	0.0472184	0.0716341	0.0179115	0.0709518	0.0473472	0.014342	0.0170848	0.0152022	0.0252797	0.0387551	0.02879878	-0.0695961	0.0258097	0.473384	0.00734594	0.00671944	0.45276	0.033981	4.857503	0.087448	-3.547422	0.00282726	0.0769416	0.530018	3.39021	0.269878	0.331261	0.128164	0.270697	0.01785191	4.898525
1100	-3294.498	-3302.369	7.870526	2.464299	0.1981725	0.0349523	0.0283586	0.0669814	0.0135274	0.0583086	0.0718316	0.0414383	0.100146	0.0148704	0.0285719	0.0083245	0.010256	0.0117139	0.0455259	0.02852249	0.004955672	0.01125	0.527199	0.00267618	0.00704383	0.439373	0.0124581	6.921975	0.03842305	-3.557062	0.000498429	0.0327279	0.378872	3.5879	0.298784	0.30478	0.139986	0.25645	0.04337873	0.885758
1110	-3291.947	-3299.49	7.543026	2.645779	0.1544995	0.0600636	0.0305234	0.0881402	0.0340489	0.0480009	0.0579409	0.0214488	0.172201	0.0204653	0.0397538	0.0197911	0.0232224	0.0479713	0.0442785	0.0488768	0.1329893	0.0133549	0.477879	0.00185682	0.0086913	0.49273	0.00548794	5.54437	0.02778858	-3.018452	6.94255e-05	0.0123013	0.255352	3.73228	0.28925	0.305939	0.126128	0.278683	0.1607779	0.1728383
1120	-3288.444	-3300.602	12.1584	2.455744	0.1764941	0.0490932	0.0176309	0.0700773	0.0171872	0.0359719	0.0448921	0.0289631	0.106572	0.018957	0.0517942	0.0255519	0.0604071	0.0213078	0.0253171	0.04038937	0.02548399	0.00966474	0.635405	0.0106127	0.00613113	0.330889	0.00729696	5.511418	0.01040549	-3.209189	0.000211714	0.0214095	0.319603	3.65878	0.283241	0.307579	0.123213	0.285967	0.03588948	0.2899314
