Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
530	-3291.962	-3297.921	5.958546	1.926487	0.1896488	0.0433864	0.0431561	0.0663361	0.0508305	0.0527727	0.0820689	0.0627498	0.0358144	0.0248311	0.0457704	0.0602334	0.044272	0.0324359	0.0242589	0.06700022	0.3268271	0.00785349	0.459435	0.00823379	0.0120543	0.494171	0.0182532	8.393483	0.02468373	-2.703059	0.000364388	0.0280254	0.356107	3.6155	0.295936	0.300721	0.128515	0.274827	0.3515109	0.07022182
540	-3299.461	-3301.174	1.712163	1.926487	0.1685186	0.0635545	0.0404135	0.0721784	0.0346616	0.039423	0.0787962	0.0940664	0.0468653	0.0270391	0.0399259	0.103406	0.0563115	0.0470583	0.0953594	0.05601433	-0.4043324	0.00584898	0.488461	0.00859997	0.0144851	0.471192	0.0114125	5.890121	0.6071443	-2.882148	0.000146152	0.0178109	0.296724	3.68532	0.314241	0.304763	0.123793	0.257203	0.2028119	2.993632
550	-3288.91	-3297.963	9.053329	1.926487	0.2084797	0.0552869	0.0278591	0.0665918	0.0192981	0.0545539	0.0845381	0.0324765	0.0444347	0.0405596	0.0487557	0.07813	0.0373747	0.0291958	0.0457727	0.04119106	-0.2665323	0.0128992	0.514595	0.00488338	0.0077396	0.44625	0.0136323	12.22383	0.286085	-3.189534	0.000703412	0.0388062	0.405424	3.55507	0.282257	0.29696	0.141285	0.279498	0.0195527	14.63148
560	-3293.541	-3302.329	8.788403	1.926487	0.1937221	0.0498951	0.0210836	0.0580339	0.0245523	0.0625644	0.0501817	0.0401464	0.0340583	0.0230086	0.0196933	0.0249513	0.0545788	0.0254311	0.0714751	0.0447883	0.1917053	0.0157684	0.514517	0.0087608	0.0026519	0.455625	0.00267659	9.356082	0.1055458	-3.105808	0.000424689	0.030234	0.367075	3.60227	0.277811	0.30605	0.154356	0.261783	0.2972511	0.3550727
570	-3293.363	-3297.549	4.186881	1.926487	0.1617035	0.0417021	0.0363895	0.0550712	0.0390034	0.0421762	0.0829572	0.0498306	0.0305027	0.0293833	0.0307648	0.171778	0.0553996	0.0177921	0.0272454	0.0312615	0.06166161	0.00878913	0.615787	0.00821633	0.00546547	0.360927	0.000815245	9.681956	0.1132737	-3.465368	0.000103434	0.0149991	0.276777	3.70812	0.291705	0.306747	0.132017	0.269531	0.1749353	0.6475177
580	-3288.165	-3295.305	7.139592	1.926487	0.1644134	0.0375864	0.0383406	0.0427199	0.0301668	0.0898397	0.0910452	0.0698351	0.0328573	0.0193321	0.0351289	0.045199	0.0428969	0.0396766	0.0139791	0.03035726	0.2533414	0.0173526	0.47813	0.0106609	0.00358188	0.489244	0.0010304	7.157115	0.0554288	-3.494719	0.000119086	0.0160874	0.284749	3.69904	0.284245	0.305236	0.132936	0.277583	0.3087702	0.1795148
590	-3292.912	-3299.329	6.41688	1.926487	0.1403887	0.0258209	0.027718	0.0711587	0.035165	0.0905103	0.0696334	0.0530272	0.0387235	0.0195898	0.0191553	0.0554912	0.0956347	0.0655238	0.0328007	0.04794233	-0.1807167	0.0102252	0.501912	0.0067173	0.00445088	0.47467	0.00202457	11.97365	0.2281277	-3.037756	2.82333e-05	0.0078596	0.21268	3.77943	0.324232	0.303721	0.128099	0.243948	0.04741105	4.811699
600	-3290.577	-3300.082	9.505124	1.953968	0.2022723	0.0400815	0.0215199	0.0566815	0.0230241	0.0324385	0.0779615	0.0691235	0.0261999	0.0303424	0.0679901	0.0488171	0.0759239	0.0193335	0.032439	0.03388102	0.03652204	0.0165465	0.462729	0.0166701	0.00371862	0.496071	0.00426493	6.643703	0.1081098	-3.3849	0.000574041	0.0350966	0.389562	3.57477	0.29277	0.285775	0.15358	0.267876	0.1446318	0.7474827
610	-3300.29	-3305.933	5.642957	2.073954	0.1841525	0.0400815	0.0372739	0.0578403	0.00876045	0.0147098	0.125142	0.0896343	0.0315585	0.0352554	0.0408708	0.0410244	0.0377908	0.0165812	0.0154399	0.04340087	-0.08522449	0.0114452	0.46631	0.00451087	0.012568	0.494082	0.011084	5.434703	0.2020688	-3.137276	0.000293187	0.0251624	0.341051	3.63349	0.282668	0.297713	0.149756	0.269863	0.1168444	1.729385
620	-3286.82	-3298.299	11.47867	2.083585	0.1907014	0.037408	0.026408	0.0244454	0.0215412	0.0281739	0.0735821	0.0959419	0.026423	0.0252195	0.0256297	0.0666805	0.0572113	0.0455555	0.0215372	0.03972712	-0.08227461	0.0155864	0.444442	0.00771382	0.0129472	0.514896	0.00441473	6.042297	0.155838	-3.225721	0.000379335	0.0285892	0.358957	3.61207	0.282472	0.315516	0.142921	0.259091	0.07356338	2.118418
630	-3285.481	-3298.526	13.04471	2.083585	0.1780124	0.0368209	0.0337182	0.045368	0.0363305	0.0514801	0.0492804	0.086266	0.0361779	0.0145575	0.0353622	0.0439079	0.0181419	0.0391178	0.0503491	0.03665533	0.06468597	0.0113332	0.444654	0.0119566	0.00766047	0.522304	0.00209121	6.461522	0.003609162	-3.306197	0.000226335	0.0221309	0.323898	3.65374	0.291922	0.292657	0.144414	0.271007	0.06829514	0.05284655
640	-3290.742	-3297.535	6.792925	2.174079	0.1894068	0.0270091	0.0443739	0.0365767	0.0580263	0.074108	0.0758078	0.0604425	0.0561387	0.0202823	0.0279121	0.0322059	0.102692	0.0456741	0.036513	0.03317596	-0.0403406	0.0158856	0.44456	0.00620762	0.00468727	0.525555	0.00310455	8.265758	0.112045	-3.40593	0.000361012	0.0278965	0.35545	3.61629	0.306552	0.287724	0.137849	0.267875	0.0717044	1.562596
650	-3288.893	-3296.641	7.747714	2.240069	0.1652289	0.03282	0.0384326	0.0290357	0.0304896	0.134344	0.0686292	0.0869953	0.0424922	0.0265556	0.0165268	0.0387188	0.0709751	0.0398445	0.0371011	0.0356454	-0.1145633	0.0157772	0.53056	0.00548773	0.0051937	0.440472	0.00250949	7.417924	0.1344829	-3.334135	0.000124131	0.0164227	0.287138	3.69632	0.300958	0.307857	0.124843	0.266342	0.01991957	6.751297
660	-3294.916	-3298.478	3.561521	2.240069	0.1788689	0.0268826	0.0343817	0.0387412	0.0787785	0.113212	0.0663794	0.0890355	0.0356133	0.0234883	0.0395915	0.101664	0.0666218	0.0335422	0.0516009	0.0513699	-0.3571489	0.0142842	0.45216	0.00441573	0.00429716	0.52273	0.00211349	9.508598	0.3708878	-2.968703	0.000234907	0.0225429	0.326311	3.65091	0.292915	0.309955	0.126579	0.270551	0.0137389	26.99545
670	-3290.509	-3298.001	7.491694	2.240069	0.1697515	0.0342399	0.0233986	0.0475012	0.0521822	0.093695	0.0647648	0.0849045	0.0227108	0.0202059	0.0508989	0.0656644	0.0282294	0.0214655	0.0625441	0.03786846	-0.09275288	0.0210663	0.44519	0.00462975	0.00544727	0.522838	0.000828827	8.949089	0.1115681	-3.273637	0.000155123	0.0183458	0.300295	3.6812	0.308904	0.291103	0.140559	0.259434	0.01881523	5.929671
680	-3290.608	-3300.334	9.725873	2.240069	0.1824438	0.033279	0.023124	0.0445748	0.0386375	0.0912796	0.0705239	0.0326025	0.028858	0.0199394	0.018439	0.0220387	0.0276829	0.051136	0.0423836	0.03418692	-0.4529722	0.0167286	0.636425	0.00962533	0.00653541	0.329239	0.00144629	9.344912	0.4648597	-3.375912	0.000273294	0.0243007	0.336313	3.63911	0.289965	0.310835	0.118024	0.281176	0.01188752	39.10486
690	-3281.598	-3292.39	10.79191	2.240069	0.1819453	0.0320277	0.0209594	0.0506887	0.0150743	0.0399164	0.0789413	0.034381	0.0339608	0.0202536	0.0521493	0.0559542	0.0322874	0.023936	0.0219258	0.03986657	-0.003668948	0.0180056	0.531349	0.00343109	0.0073937	0.437971	0.00184988	11.03918	0.1241638	-3.222217	0.000267681	0.0240519	0.334925	3.64076	0.306604	0.288512	0.135207	0.269677	0.1204949	1.030449
700	-3284.431	-3298.684	14.2533	2.240069	0.1834781	0.0255812	0.0321874	0.0405122	0.0263459	0.0211135	0.0718499	0.0314613	0.0282096	0.0316481	0.0195451	0.0228852	0.0526641	0.0227967	0.0207684	0.02664085	-0.04994009	0.0195918	0.536176	0.00680503	0.00810072	0.427385	0.00194136	10.37024	0.1454859	-3.625309	0.000285213	0.0248206	0.339184	3.63571	0.288887	0.278897	0.134815	0.297401	0.09554583	1.522682
710	-3291.351	-3301.864	10.513	2.354555	0.2183545	0.0255812	0.0169744	0.0516209	0.0404714	0.0280572	0.0827973	0.0294297	0.0406783	0.01408	0.0446265	0.0414542	0.0272236	0.0428477	0.00894136	0.03609097	-0.3502171	0.0179584	0.560595	0.00878488	0.00278259	0.406673	0.0032065	9.082549	0.352036	-3.321713	0.000948984	0.0449896	0.429846	3.52422	0.308476	0.281157	0.13728	0.273088	0.001818867	193.5469
720	-3291.304	-3303.152	11.8483	2.471648	0.221224	0.0283915	0.0184276	0.0516209	0.0337282	0.0479052	0.07439	0.0338361	0.0409406	0.0124145	0.00867365	0.0220365	0.0142503	0.0336419	0.0401563	0.02260516	-0.005449049	0.0245651	0.51894	0.00926307	0.00113614	0.44148	0.00461578	6.786949	0.1118875	-3.789577	0.00103007	0.0468464	0.436756	3.51537	0.276714	0.322839	0.137509	0.262938	0.1064385	1.051194
730	-3291.353	-3302.565	11.21166	2.842058	0.2069073	0.0385733	0.0200297	0.0581378	0.0327131	0.0224975	0.102917	0.056467	0.0559878	0.0142374	0.0398318	0.0188911	0.0273541	0.0351955	0.0533985	0.03294237	-0.0502529	0.0237146	0.396109	0.00652971	0.00273522	0.567281	0.00362982	7.116438	0.0616911	-3.412996	0.000668889	0.037853	0.401444	3.56003	0.323833	0.277066	0.142967	0.256134	0.01143819	5.39343
740	-3288.498	-3298.319	9.820628	2.412078	0.1784855	0.0380521	0.0188394	0.0886712	0.027459	0.0293033	0.0843601	0.077661	0.0234205	0.0304034	0.0203812	0.0537072	0.0334718	0.0267066	0.0532557	0.04588194	-0.103675	0.0168616	0.53332	0.0064743	0.014283	0.426468	0.00259291	6.890312	0.1275273	-3.081684	0.000231041	0.022358	0.325232	3.65218	0.283266	0.30584	0.125767	0.285126	0.02385234	5.346535
750	-3295.099	-3302.938	7.839309	2.059086	0.2124048	0.0566806	0.0201213	0.0606807	0.0240266	0.0330563	0.0782543	0.0864363	0.0147605	0.0182713	0.0163722	0.0537072	0.0291468	0.0237029	0.0870286	0.04483973	-0.149608	0.0193265	0.474184	0.00467031	0.0147798	0.48486	0.00218046	5.842527	0.2044659	-3.104661	0.000794978	0.0412243	0.415251	3.54273	0.275014	0.301214	0.14242	0.281352	0.05485788	3.727192
760	-3289.413	-3298.769	9.356208	2.059086	0.197285	0.0542186	0.0385446	0.055494	0.0159986	0.0407006	0.110686	0.0758861	0.0283137	0.0135537	0.0282171	0.0317387	0.035182	0.0321081	0.0235005	0.04023019	0.2803201	0.018326	0.449636	0.00303507	0.00721006	0.520446	0.00134679	7.179913	0.005141976	-3.213137	0.000483047	0.032224	0.376535	3.59076	0.315759	0.303204	0.12529	0.255747	0.285462	0.01801282
770	-3291.368	-3296.127	4.758859	1.864805	0.1631334	0.053402	0.0325814	0.0660147	0.0214908	0.0685682	0.107045	0.180297	0.0482474	0.0318428	0.0466356	0.0680357	0.0861295	0.0707901	0.0443878	0.06582703	0.06857943	0.00987093	0.545108	0.00181171	0.0118008	0.424982	0.00642692	6.295939	0.02773622	-2.720725	0.000111483	0.0155684	0.28099	3.70333	0.30262	0.300885	0.134281	0.262214	0.09631564	0.2879721
780	-3299.489	-3303.094	3.60462	1.978358	0.1538189	0.027929	0.0496339	0.0641015	0.0385642	0.0449967	0.0797579	0.0926627	0.0920678	0.0420121	0.068297	0.0163383	0.0319476	0.110536	0.0285261	0.05728163	0.3330645	0.00752508	0.503848	0.00109367	0.01143	0.470128	0.00597506	8.698501	0.059373	-2.859775	6.67299e-05	0.0120613	0.253313	3.73456	0.283698	0.330298	0.121837	0.264168	0.3924375	0.1512929
790	-3294.96	-3305.216	10.25597	1.863307	0.12748	0.035038	0.0545599	0.0556988	0.026372	0.0498729	0.0571025	0.0458197	0.0589541	0.0523842	0.0287951	0.0304203	0.0227358	0.0828491	0.0225119	0.04323134	0.0102836	0.00890894	0.643276	0.00217258	0.00957732	0.33168	0.00438516	9.449864	0.1127077	-3.14119	1.04079e-05	0.00477953	0.173415	3.82179	0.294857	0.296609	0.130314	0.27822	0.1229913	0.9163876
800	-3299.927	-3311.211	11.28405	2.680665	0.1558479	0.0280513	0.0577523	0.0515498	0.0378756	0.0752132	0.0409024	0.119898	0.0540223	0.0359944	0.0124984	0.0433794	0.0205163	0.0322607	0.0468279	0.03908181	0.03675478	0.0121595	0.641459	0.00195526	0.0119897	0.330743	0.00169301	4.719823	0.0264442	-3.242098	7.50152e-05	0.0127844	0.259386	3.72775	0.284641	0.303724	0.126938	0.284696	0.06319898	0.4184276
810	-3291.613	-3301.441	9.828261	2.680665	0.16514	0.0271568	0.0452518	0.0294296	0.0590979	0.144545	0.0332444	0.114107	0.0376352	0.0359944	0.0215153	0.0334951	0.0315709	0.0364975	0.0305996	0.03848914	0.01961492	0.00858971	0.541622	0.00778616	0.0104879	0.431136	0.000378688	6.534888	0.02041387	-3.257379	0.000123574	0.016386	0.286878	3.69661	0.306794	0.291516	0.136287	0.265404	0.04002879	0.5099797
820	-3298.258	-3306.791	8.532828	2.949801	0.1657458	0.0252872	0.0440156	0.0280359	0.0269421	0.0830056	0.0463107	0.114107	0.0572762	0.0181735	0.0611806	0.0241321	0.0105453	0.0389815	0.0221448	0.02842293	0.09764422	0.00796655	0.487676	0.00709721	0.00723416	0.489732	0.000294228	5.903642	0.02495836	-3.560559	0.000127412	0.016637	0.288649	3.69459	0.274523	0.336302	0.121785	0.26739	0.1226026	0.2035712
830	-3299.855	-3304.417	4.562014	2.995114	0.176772	0.0284081	0.0440914	0.0271617	0.0350603	0.0896748	0.0230018	0.0311359	0.0539904	0.0321135	0.0622431	0.0425	0.0153977	0.0648666	0.0634685	0.05296775	0.4034939	0.0180085	0.498023	0.00174514	0.00618605	0.475236	0.000800668	12.57726	0.04830346	-2.938072	0.000214337	0.0215407	0.320391	3.65785	0.284323	0.291513	0.140743	0.283421	0.4517974	0.106914
840	-3300.789	-3308.182	7.392741	3.170524	0.1686716	0.0357365	0.0352157	0.0348925	0.0439785	0.0749582	0.0144053	0.0539387	0.0421784	0.037792	0.0467232	0.0233253	0.0536251	0.0547903	0.0393822	0.03732834	-0.3893726	0.0143474	0.486381	0.00308267	0.0107101	0.483882	0.0015972	12.39506	0.4018591	-3.288002	0.000147243	0.0178768	0.297167	3.68481	0.290496	0.305064	0.14159	0.262849	0.01248654	32.18338
850	-3296.466	-3304.804	8.338172	2.916856	0.1829564	0.0208496	0.0373597	0.0214004	0.0739925	0.140898	0.0257167	0.0507138	0.049709	0.0306843	0.0739211	0.0430725	0.0263243	0.043521	0.0271477	0.03455748	0.0173294	0.0175724	0.486304	0.00193473	0.00963055	0.48191	0.00264837	7.092102	0.0756347	-3.365131	0.000279154	0.0245578	0.337737	3.63743	0.309647	0.28361	0.136851	0.269893	0.09296409	0.8135904
860	-3311.459	-3315.431	3.972292	3.754805	0.2086753	0.0142106	0.0830132	0.0200954	0.0756381	0.10259	0.0529575	0.0863936	0.0784089	0.0422358	0.0414014	0.0323291	0.0499563	0.0883302	0.078348	0.06088215	-0.05408626	0.0176189	0.472302	0.000810176	0.0125181	0.494383	0.00236767	5.739636	0.1213759	-2.798815	0.000707794	0.0389254	0.405918	3.55445	0.282432	0.309268	0.118733	0.289566	0.06728964	1.803783
870	-3300.102	-3307.658	7.555456	3.05832	0.2183795	0.0183725	0.063421	0.0522296	0.0330198	0.146909	0.0422483	0.100266	0.055767	0.0444772	0.0133745	0.0297409	0.0326487	0.0271639	0.0230709	0.0413354	-0.006017325	0.0194387	0.606771	0.000768546	0.0103985	0.359992	0.00263097	4.920409	0.1380284	-3.186036	0.000949673	0.0450057	0.429907	3.52414	0.284641	0.289594	0.127764	0.298001	0.1320111	1.045582
880	-3295.881	-3300.754	4.872377	2.784526	0.2059739	0.0257952	0.05145	0.0379264	0.0383878	0.121533	0.0453835	0.0805882	0.0443993	0.0371538	0.0063567	0.0381024	0.0962193	0.0378944	0.0473693	0.03308376	0.001585635	0.013744	0.594989	0.00432763	0.0175609	0.366497	0.00288165	6.0334	0.05718032	-3.408713	0.000648964	0.0372914	0.399068	3.56299	0.301664	0.321973	0.11734	0.259023	0.05876595	0.9730178
890	-3287.976	-3299.628	11.65158	2.674884	0.1542912	0.0214453	0.0461903	0.0285249	0.0314638	0.1085	0.0497819	0.0739748	0.0425284	0.027819	0.0199076	0.022455	0.0340589	0.0428238	0.022861	0.03342021	0.07193665	0.00693763	0.460398	0.00665439	0.01425	0.510645	0.00111521	7.044557	0.041874	-3.398595	6.85918e-05	0.0122275	0.254729	3.73298	0.315186	0.290171	0.13625	0.258393	0.1138107	0.3679269
900	-3300.549	-3306.446	5.89682	2.641851	0.1733489	0.0143491	0.0484413	0.0435556	0.0771606	0.109076	0.0621276	0.0538739	0.0700495	0.0228638	0.0184994	0.0353321	0.0363794	0.0373237	0.0220102	0.0363075	0.1243494	0.00957866	0.446614	0.00641681	0.0151519	0.50912	0.0131192	8.969347	0.1597434	-3.315731	0.000183677	0.0199517	0.310644	3.66922	0.276636	0.321762	0.151392	0.25021	0.2840929	0.562293
910	-3297.546	-3305.484	7.938389	1.958118	0.1836669	0.0159504	0.0484358	0.0480356	0.0739271	0.0460542	0.0933813	0.0411284	0.0410099	0.0321104	0.0757357	0.0440344	0.0339101	0.0393091	0.0839044	0.04274061	0.2094576	0.0092895	0.531421	0.00327763	0.0193647	0.421961	0.0146862	6.48604	0.067328	-3.152606	0.000287429	0.0249161	0.339707	3.63509	0.26903	0.303283	0.136418	0.291269	0.2767856	0.2432497
920	-3307.362	-3306.226	-1.135575	1.846348	0.1562586	0.0199387	0.0740271	0.0904814	0.0624702	0.0794075	0.143754	0.0581887	0.0444575	0.0431474	0.0744383	0.0151161	0.044503	0.0779944	0.127416	0.06724425	-0.3084314	0.0039242	0.496585	0.00399009	0.010198	0.467489	0.0178134	8.685562	0.4372964	-2.699424	7.67848e-05	0.0129336	0.260612	3.72638	0.306111	0.306537	0.114583	0.27277	0.128865	3.393446
930	-3305.607	-3304.801	-0.8054099	2.003696	0.1716463	0.0285331	0.0402969	0.0707389	0.0448704	0.115066	0.0943288	0.0434552	0.0782033	0.0299147	0.0234907	0.0684198	0.0782031	0.0702847	0.191359	0.06832713	-0.3491379	0.0115036	0.50808	0.00316542	0.0116752	0.449408	0.0161677	6.31474	0.4875553	-2.683448	0.000169711	0.0191833	0.305759	3.67489	0.316152	0.301437	0.127138	0.255273	0.1384173	3.522357
940	-3299.886	-3302.697	2.811616	2.003696	0.179675	0.0297467	0.0526226	0.0397415	0.10316	0.0847033	0.0999343	0.0138197	0.0562829	0.0254076	0.0235199	0.0190201	0.0546308	0.0453499	0.0718441	0.05831146	0.1194063	0.00710765	0.504901	0.0127244	0.00581926	0.453999	0.0154486	9.933335	0.1034676	-2.841957	0.00024319	0.0229339	0.328577	3.64825	0.276945	0.326155	0.131427	0.265473	0.2228739	0.4642429
950	-3292.508	-3299.33	6.821732	1.974758	0.1695876	0.0502091	0.0326504	0.0569924	0.0580401	0.0918822	0.0890642	0.0500732	0.0454807	0.0165457	0.0323864	0.0670105	0.0309614	0.105623	0.0619839	0.05416611	-0.1185173	0.00767173	0.512633	0.00887488	0.00238636	0.460461	0.00797273	7.366785	0.1588264	-2.9157	0.000153907	0.0182742	0.299821	3.68175	0.271475	0.312615	0.139007	0.276903	0.04030908	3.940213
960	-3289.34	-3298.667	9.326981	2.003233	0.157454	0.0500904	0.034644	0.0502177	0.0518689	0.057891	0.103516	0.108774	0.0494206	0.0244758	0.0644573	0.0422664	0.0261154	0.0431326	0.0296319	0.05028906	0.1116212	0.0139284	0.536146	0.00824889	0.00690146	0.432585	0.00219052	6.055776	0.02604279	-2.989968	8.21205e-05	0.0133731	0.264177	3.72237	0.276034	0.328632	0.139658	0.255676	0.137664	0.1891765
970	-3303.276	-3303.161	-0.1155347	2.003233	0.1901346	0.0358022	0.0281908	0.0502177	0.0864923	0.0246595	0.0962901	0.127045	0.0419324	0.0365377	0.0539714	0.0395344	0.0630975	0.0170814	0.0615199	0.05947599	-0.6301028	0.00924443	0.567234	0.00841631	0.0171784	0.389073	0.00885388	5.279284	0.7445102	-2.822183	0.000371232	0.028285	0.357423	3.61392	0.279523	0.305879	0.12812	0.286478	0.1144074	6.507536
980	-3291.251	-3296.525	5.273917	2.104903	0.1703644	0.05497	0.0269934	0.0907318	0.0454926	0.0415237	0.095653	0.181997	0.0469087	0.025802	0.0312158	0.0362788	0.0789873	0.065517	0.0384538	0.057508	0.02432903	0.012235	0.460425	0.00435887	0.00560619	0.508176	0.0091987	5.088183	0.1416982	-2.855831	0.000159734	0.0186147	0.302065	3.67916	0.299514	0.289517	0.142846	0.268122	0.1660272	0.8534636
990	-3292.608	-3301.619	9.010715	2.104903	0.178502	0.046435	0.0209989	0.0393033	0.0714228	0.0625986	0.0909364	0.0701191	0.0393098	0.0314774	0.0471987	0.0252434	0.0399865	0.0720483	0.0255639	0.03619486	-0.07147559	0.00914063	0.478202	0.00963045	0.00583725	0.487588	0.00960105	7.238405	0.1049309	-3.318838	0.000231205	0.022366	0.325278	3.65212	0.299289	0.303564	0.125776	0.271371	0.03345536	3.136446
1000	-3292.232	-3304.014	11.78182	2.62723	0.14835	0.0258947	0.019534	0.0508719	0.0239136	0.0462921	0.0778784	0.0707682	0.0574884	0.0305187	0.0261623	0.0436611	0.0683509	0.0339232	0.0192163	0.03078422	-0.02175276	0.0153426	0.423013	0.00832053	0.00264326	0.544241	0.00643966	5.873093	0.04303837	-3.480753	4.79053e-05	0.0102271	0.236844	3.75288	0.303913	0.310844	0.136609	0.248634	0.02128561	2.021947
1010	-3295.529	-3299.449	3.92016	1.971062	0.2179625	0.0482641	0.0342442	0.0597224	0.0193152	0.0301037	0.0764093	0.0560424	0.0365932	0.0199072	0.0145453	0.0532889	0.117587	0.0287705	0.0110984	0.03198228	0.284194	0.0118528	0.548441	0.00344682	0.00386115	0.428187	0.00421095	6.867578	0.1836324	-3.442573	0.000938258	0.044738	0.428896	3.52543	0.297118	0.308078	0.137903	0.256902	0.4678263	0.3925225
1020	-3298.02	-3303.607	5.587074	1.971062	0.1472994	0.0480888	0.0332076	0.0914222	0.0219785	0.0737846	0.0828395	0.0454564	0.0664122	0.0254908	0.0218181	0.0137243	0.0716571	0.0552509	0.0150029	0.04944705	0.2220952	0.0123669	0.530639	0.00561254	0.00485762	0.44057	0.00595418	9.064504	0.02910734	-3.006853	4.48236e-05	0.00989413	0.233666	3.7564	0.31573	0.299315	0.122364	0.262591	0.2512025	0.115872
1030	-3286.71	-3297.87	11.16076	1.938398	0.1822404	0.0613033	0.0314168	0.0516221	0.0254052	0.0470836	0.0801203	0.0966115	0.0416987	0.0298391	0.0158226	0.0148177	0.0603816	0.0531065	0.031981	0.03913165	0.09511004	0.0105536	0.518608	0.00547778	0.00520312	0.438887	0.0212698	4.652434	0.02758934	-3.240824	0.000270993	0.024199	0.335747	3.63978	0.274382	0.305315	0.142302	0.278001	0.1226994	0.2248532
1040	-3292.178	-3299.796	7.617733	1.998943	0.2334999	0.0601455	0.0371754	0.0641395	0.0131702	0.0514635	0.105501	0.0864881	0.0709616	0.0443446	0.0102622	0.0342143	0.0667708	0.0424693	0.0450445	0.03913165	-0.1686891	0.0181575	0.493511	0.00320752	0.00757223	0.463474	0.0140768	3.862209	0.1791678	-3.240824	0.00142986	0.0550604	0.465374	3.47814	0.281839	0.304941	0.132819	0.280402	0.0104787	17.09828
1050	-3290.735	-3297.336	6.600786	1.99817	0.1766247	0.0412951	0.0230893	0.0500971	0.0270281	0.0351118	0.0641847	0.118932	0.0312118	0.0266814	0.0581876	0.0332747	0.0361246	0.0456113	0.0817706	0.06059115	0.02162784	0.00910127	0.53244	0.00395429	0.00632379	0.441423	0.00675723	4.356217	0.2118069	-2.803606	0.000212944	0.0214711	0.319974	3.65834	0.297726	0.291363	0.134569	0.276343	0.2334348	0.9073495
1060	-3293.583	-3300.346	6.763592	2.149794	0.1746359	0.0214781	0.0367971	0.0461407	0.0270281	0.0664819	0.0522919	0.130767	0.0565983	0.0148571	0.0720562	0.0474833	0.0960004	0.0812864	0.0224865	0.05205814	-0.1556888	0.0133524	0.558888	0.0043731	0.00207577	0.409644	0.0116659	4.736313	0.1629179	-2.955394	0.000194791	0.0205422	0.31432	3.66494	0.285135	0.284783	0.153307	0.276775	0.007229069	22.53649
1070	-3292.701	-3298.607	5.905985	2.026016	0.172887	0.0410529	0.0254425	0.0460322	0.0155474	0.034114	0.0744854	0.0740027	0.0666762	0.0301762	0.0349921	0.0537603	0.129975	0.0347273	0.0821334	0.04705349	0.1232976	0.00555539	0.43277	0.00648399	0.0074589	0.542524	0.00520689	7.046278	0.08306669	-3.05647	0.000179806	0.0197417	0.309321	3.67076	0.300139	0.296161	0.140139	0.263561	0.2063643	0.4025244
1080	-3295.996	-3301	5.004053	1.911949	0.1779011	0.0303554	0.0302351	0.0499043	0.0223119	0.0321387	0.100553	0.0898813	0.0704151	0.038719	0.0997745	0.036804	0.118508	0.0427825	0.0189977	0.04034809	0.2320141	0.011863	0.560366	0.00318498	0.00633752	0.411008	0.00724016	7.736744	0.01135508	-3.210211	0.000225239	0.0220776	0.323584	3.65411	0.323212	0.307841	0.11822	0.250726	0.2433692	0.04665784
1090	-3292.298	-3296.96	4.661982	1.953482	0.1415303	0.032934	0.0411743	0.0542683	0.028674	0.0242039	0.0975097	0.155381	0.0510379	0.0319386	0.102215	0.0360118	0.0936309	0.0468996	0.0464307	0.05801847	-0.1633638	0.00500602	0.498919	0.00238517	0.0183947	0.472849	0.00244566	6.207152	0.2166665	-2.846994	3.05688e-05	0.00817702	0.216154	3.77564	0.301512	0.307979	0.131567	0.258943	0.05330261	4.064837
1100	-3291.378	-3302.839	11.46041	1.953482	0.1998224	0.0365297	0.0224351	0.0449336	0.0237808	0.0210724	0.0751366	0.0763168	0.0340757	0.032289	0.0686442	0.0575072	0.0769914	0.0400359	0.0530875	0.0426235	-0.05824432	0.00915156	0.448304	0.00346666	0.0173585	0.50399	0.0177295	5.244295	0.08903176	-3.155349	0.00052795	0.0336731	0.383194	3.5826	0.288045	0.283358	0.159754	0.268843	0.03078744	2.891821
1110	-3292.188	-3307.125	14.93703	2.702507	0.2037051	0.0251516	0.0136276	0.0317567	0.0414735	0.0256002	0.0621958	0.0445375	0.0168871	0.0296137	0.0224115	0.0194491	0.0313872	0.0187848	0.0176807	0.02101616	-0.05205537	0.0123557	0.45872	0.0128643	0.00704674	0.491044	0.0179693	10.68319	0.06718543	-3.862463	0.000602276	0.03594	0.393259	3.5702	0.288066	0.282949	0.148359	0.280626	0.01513006	4.440527
