Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	branch_rates_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
508	0	-3884.565	-3777.89	-106.6745	6.539098	0.1711059	1.201171	0.015526	0.0420887	0.00908373	0.0266794	0.020451	0.0243989	0.0508115	0.0129335	0.0511283	0.0191396	0.0138478	0.0284879	0.0244743	0.0518827	0.0323892	0.0294385	0.0261063	0.0300499	0.0130155	0.0248847	0.025803	0.0238248	0.0369368	0.0268146	0.00783591	0.00702113	0.0209636	0.0326995	0.0199975	0.0170069	0.0182215	0.0273166	0.0221476	0.0166545	0.00867814	0.0283547	0.0186244	0.0550603	0.02140789	0.04392628	0.1199335	0.0197331	0.50889	0.00432231	0.0103085	0.454811	0.0019346	8.637493	0.1281241	-3.843996	1	40.55464	0.05844997	0.000165449	0.0189426	0.304203	3.67669	0.175265	0.529865	1.02671	2.26816	0.287254	0.282475	0.143066	0.287205	0.2480576	0.5165096
509	1	-3891.698	-3809.412	-82.28624	6.107239	0.2132614	1.687764	0.0147911	0.0178557	0.0383639	0.0155413	0.00247346	0.0537515	0.0360202	0.00817565	0.039479	0.048115	0.0108362	0.0198859	0.0299901	0.0691485	0.0384843	0.0369182	0.0222663	0.0139073	0.00708947	0.0247458	0.00653004	0.0154737	0.0162215	0.0206413	0.0365825	0.0256852	0.0740882	0.040564	0.0254957	0.026633	0.0219138	0.0113019	0.00952892	0.00958196	0.0131371	0.0181431	0.0605876	0.0124201	0.02101301	0.06381712	0.0252209	0.0177715	0.456998	0.0076435	0.0105636	0.504463	0.00256065	6.109487	0.1174458	-3.862613	2	39.93951	0.1776502	0.000816005	0.0417592	0.417375	3.54005	0.252926	0.617093	1.05978	2.0702	0.319793	0.287285	0.132465	0.260456	0.1426667	0.823218
510	0	-3888.831	-3779.751	-109.0806	6.539098	0.1630963	0.5031924	0.021706	0.0445871	0.00790151	0.0402941	0.0129421	0.0238303	0.0443568	0.0143774	0.0448292	0.0231333	0.0182337	0.032064	0.0356765	0.0660427	0.0329315	0.0539547	0.0307835	0.0116584	0.0270263	0.0182916	0.0133629	0.0374413	0.0201469	0.0245866	0.0130139	0.0106656	0.0103649	0.0223779	0.0344748	0.0328421	0.0352545	0.011199	0.00603327	0.0249157	0.0182556	0.0329056	0.0245404	0.0117931	0.02169855	0.03732317	0.1199335	0.017314	0.635282	0.00574328	0.00746515	0.330946	0.00324933	8.637493	0.1281241	-3.83051	1	40.55464	0.05844997	0.000111268	0.0155535	0.280881	3.70345	0.033981	0.253995	0.822578	2.88945	0.297662	0.285105	0.130456	0.286777	0.2480576	0.5165096
511	1	-3893.727	-3807.111	-86.61568	6.107239	0.1638692	1.491614	0.00887349	0.00874215	0.0383639	0.0119485	0.0448768	0.0779868	0.0386214	0.00679941	0.0388284	0.0392987	0.0120517	0.0240591	0.0471242	0.0760837	0.042308	0.0112112	0.0338889	0.0162139	0.0559722	0.0218189	0.0508815	0.0210317	0.0191855	0.0363565	0.014841	0.0185723	0.132249	0.0207834	0.0499743	0.0329171	0.019131	0.0263355	0.0131803	0.0180639	0.0160806	0.0113088	0.0438237	0.0282586	0.02585272	0.05993942	0.0252209	0.0229793	0.479134	0.00104837	0.0101899	0.481081	0.00556808	6.109487	0.1174458	-3.65534	2	39.93951	0.1776502	0.000115807	0.0158657	0.283152	3.70087	0.224024	0.587154	1.04993	2.1389	0.293247	0.29435	0.13173	0.280673	0.1426667	0.823218
512	0	-3898.507	-3779.48	-119.0272	6.539098	0.197966	0.5246802	0.0678393	0.0272463	0.0548677	0.096173	0.0262427	0.0315526	0.0370142	0.0228715	0.0293185	0.0236816	0.013629	0.0284897	0.040823	0.0675806	0.0313968	0.00796462	0.0170109	0.0396544	0.0190706	0.0139803	0.0231562	0.0257767	0.0461001	0.037599	0.0117676	0.00578286	0.0224738	0.0223779	0.0431286	0.0133592	0.0431152	0.0353479	0.0449879	0.010085	0.0573919	0.0268823	0.0257526	0.0299876	0.02535358	0.03450343	0.1199335	0.0127029	0.518454	0.00991809	0.00741579	0.437739	0.0137701	8.637493	0.1281241	-3.674835	1	40.55464	0.05844997	0.000494819	0.0326103	0.378328	3.58857	0.0380483	0.267723	0.837428	2.8568	0.290814	0.285728	0.129078	0.29438	0.2480576	0.5165096
513	1	-3881.543	-3801.478	-80.06468	6.107239	0.1883783	3.827391	0.0195921	0.0201384	0.0396085	0.0478513	0.00606374	0.0164551	0.0470029	0.00679941	0.0358058	0.0328826	0.00922299	0.0275372	0.0303354	0.0997398	0.0451212	0.0186462	0.0367991	0.0162139	0.0178274	0.0377015	0.0334215	0.0157872	0.00901936	0.0306359	0.0340612	0.014819	0.0109256	0.0227818	0.037573	0.0216458	0.0224526	0.028209	0.0572818	0.0154275	0.0304509	0.0354368	0.0171811	0.0161494	0.02385393	0.04471618	0.0252209	0.0171108	0.536721	0.000966582	0.0122547	0.422003	0.0109442	6.109487	0.1174458	-3.735806	2	39.93951	0.1776502	0.00034692	0.0273515	0.352652	3.61965	0.444621	0.76902	1.08439	1.70197	0.291072	0.315408	0.12791	0.26561	0.1426667	0.823218
514	0	-3910.29	-3777.026	-133.2646	6.539098	0.1709922	1.886486	0.0175733	0.0963287	0.0217112	0.0527698	0.0121847	0.0304057	0.041497	0.0345855	0.0418278	0.0225671	0.0148844	0.0354998	0.04763	0.10618	0.03135	0.0267269	0.0704359	0.167521	0.0547192	0.0297598	0.0370606	0.0521591	0.078484	0.0404907	0.00891333	0.0294106	0.0224738	0.0560479	0.0663742	0.0493806	0.0531739	0.02461	0.0359491	0.0607911	0.022378	0.0166316	0.0181538	0.0375831	0.03119769	0.0445522	0.1199335	0.0121989	0.494692	0.00309566	0.00448943	0.477046	0.00847829	8.637493	0.1281241	-3.467411	1	40.55464	0.05844997	0.000164563	0.0188921	0.303876	3.67707	0.279337	0.642373	1.06687	2.01142	0.293837	0.312243	0.129239	0.264681	0.2480576	0.5165096
515	1	-3888.99	-3807.732	-81.2576	6.107239	0.1616763	2.789992	0.0293357	0.0120066	0.0153775	0.0185206	0.0363895	0.023511	0.0291813	0.0072222	0.0341721	0.0339741	0.00545393	0.0206556	0.042659	0.0725223	0.0330732	0.0460718	0.022151	0.0162139	0.0219157	0.029036	0.0710952	0.0594651	0.0122325	0.0202106	0.0591303	0.0240747	0.0246666	0.02185	0.0236075	0.0165893	0.00986654	0.0314595	0.0186084	0.0171409	0.0149354	0.0526285	0.0488916	0.044015	0.02488651	0.04701163	0.0252209	0.0167771	0.552689	0.00191502	0.0053811	0.414097	0.00914067	6.109487	0.1174458	-3.69343	2	39.93951	0.1776502	0.000103286	0.0149884	0.276696	3.70821	0.372333	0.719195	1.08126	1.82721	0.322368	0.28076	0.124721	0.272151	0.1426667	0.823218
516	0	-3912.081	-3778.021	-134.0601	6.539098	0.2182007	1.826984	0.128487	0.0385983	0.0506083	0.0741017	0.0584741	0.0396692	0.0683695	0.0140476	0.0406354	0.0152331	0.0205412	0.0282316	0.0367763	0.0652824	0.0300957	0.0385163	0.0466777	0.0739806	0.0547192	0.0240521	0.0306044	0.106303	0.0842634	0.0198684	0.0371938	0.0154914	0.0224071	0.0501442	0.0600417	0.0578225	0.078224	0.0361386	0.0264712	0.0699679	0.0932511	0.0248783	0.0424033	0.0175872	0.0392343	0.05155803	0.1199335	0.0123182	0.512125	0.00161348	0.0134883	0.450355	0.0100994	8.637493	0.1281241	-3.238204	1	40.55464	0.05844997	0.000944766	0.0448909	0.429473	3.52469	0.271709	0.635257	1.06499	2.02804	0.294256	0.318573	0.128389	0.258781	0.2480576	0.5165096
517	1	-3895.273	-3810.462	-84.81189	6.107239	0.2202405	0.9733598	0.0525977	0.0373742	0.0135386	0.0605997	0.0480533	0.0450947	0.0307388	0.00886861	0.0387211	0.0395009	0.00628061	0.0224504	0.0212752	0.0594733	0.0313262	0.08736	0.0469196	0.0156689	0.0213835	0.0516282	0.0155349	0.0324391	0.0141862	0.0301491	0.0405957	0.0195653	0.0130356	0.0160517	0.0203383	0.0366905	0.0567329	0.0334339	0.0269984	0.0207577	0.0262082	0.0839141	0.0353069	0.0169594	0.03127382	0.03604777	0.0252209	0.0166953	0.56921	0.008915	0.00718818	0.384473	0.0135187	6.109487	0.1174458	-3.464974	2	39.93951	0.1776502	0.00100177	0.0462071	0.434397	3.51839	0.131608	0.468595	0.995442	2.40435	0.301707	0.297555	0.130635	0.270103	0.1426667	0.823218
518	0	-3897.979	-3783.489	-114.4902	6.539098	0.2397682	1.217978	0.0474111	0.0530446	0.0164116	0.0358425	0.0124239	0.0168001	0.0398899	0.0177211	0.0412484	0.0170707	0.0147203	0.0403268	0.0229569	0.0554204	0.0198902	0.0402579	0.0261577	0.0462226	0.0729453	0.0565851	0.0208203	0.0362796	0.0580498	0.0340647	0.0247108	0.0187656	0.0244083	0.0222592	0.0166064	0.0468	0.0186552	0.0244827	0.0339473	0.0366776	0.0145951	0.0286767	0.0106483	0.0378488	0.02589511	0.03418889	0.1199335	0.0169177	0.41598	0.00105205	0.0129993	0.543217	0.00983377	8.637493	0.1281241	-3.653701	1	40.55464	0.05844997	0.00166871	0.0594068	0.479406	3.45952	0.178296	0.533722	1.02845	2.25953	0.301863	0.27807	0.144892	0.275175	0.2480576	0.5165096
519	1	-3888.48	-3803.795	-84.6854	6.107239	0.1821708	2.414989	0.0179537	0.0214317	0.0809354	0.0122585	0.0201383	0.0348615	0.0399878	0.00604496	0.0503966	0.0307685	0.00868829	0.0211689	0.0488917	0.0875015	0.0478576	0.0171757	0.0220037	0.0527123	0.0197218	0.0306935	0.0421793	0.00867192	0.0193316	0.0129701	0.0405957	0.0246711	0.02697	0.0276237	0.0639212	0.0166766	0.0257913	0.00705537	0.0404666	0.0404754	0.0418885	0.0248704	0.023523	0.0148963	0.02422326	0.05171335	0.0252209	0.0128681	0.50927	0.00696986	0.00622103	0.449273	0.0153977	6.109487	0.1174458	-3.720442	2	39.93951	0.1776502	0.00027021	0.0241643	0.335553	3.64001	0.338246	0.69295	1.07759	1.89121	0.293626	0.302058	0.130956	0.273361	0.1426667	0.823218
520	0	-3903.022	-3779.882	-123.1392	6.539098	0.162796	0.0755054	0.021552	0.034258	0.0819815	0.0502729	0.0296327	0.0303972	0.0420064	0.0260499	0.0412484	0.0295233	0.0181528	0.0271461	0.0127853	0.0757031	0.0587471	0.0402579	0.069435	0.00830051	0.011978	0.0467512	0.025013	0.0339673	0.122965	0.0337595	0.00906705	0.0125645	0.0131242	0.0161926	0.0955312	0.0279091	0.0184282	0.0117001	0.0181087	0.0227454	0.0162673	0.0275855	0.0132749	0.0130778	0.02383666	0.01328151	0.1199335	0.00898715	0.586456	0.000441443	0.00790576	0.377651	0.0185584	8.637493	0.1281241	-3.73653	1	40.55464	0.05844997	0.000109542	0.0154331	0.279997	3.70446	5.8884e-09	0.000114258	0.0369484	3.96294	0.301779	0.293709	0.121555	0.282957	0.2480576	0.5165096
521	1	-3895.659	-3806.653	-89.00543	6.107239	0.1732152	2.353907	0.0236655	0.0328272	0.0742367	0.013349	0.0460426	0.0470443	0.0402214	0.0103904	0.0359955	0.033338	0.00978454	0.0225249	0.0190753	0.0905084	0.0627298	0.0168323	0.0231566	0.0173518	0.0124434	0.0335663	0.0205395	0.0260367	0.0118659	0.0205096	0.0334727	0.0122267	0.00882367	0.0294223	0.0141841	0.031538	0.0385025	0.0191642	0.0168584	0.00630942	0.0338117	0.017706	0.137944	0.101854	0.02832486	0.05036046	0.0252209	0.0143899	0.46924	0.0011094	0.00173785	0.500035	0.0134876	6.109487	0.1174458	-3.564016	2	39.93951	0.1776502	0.00018255	0.0198908	0.310261	3.66967	0.332153	0.688045	1.07676	1.90304	0.31463	0.288127	0.136751	0.260493	0.1426667	0.823218
522	0	-3904.448	-3782.276	-122.1721	6.539098	0.1481257	0.1451352	0.0327122	0.035775	0.0249921	0.00816621	0.033022	0.0247233	0.0322679	0.0185917	0.0357277	0.0218766	0.014267	0.0255983	0.0338422	0.0633987	0.0206511	0.0233026	0.0270473	0.0408564	0.0948316	0.0087677	0.0112697	0.04441	0.0969063	0.0245651	0.0127783	0.0201172	0.0183899	0.0721755	0.0268009	0.027447	0.0372809	0.119991	0.0181087	0.0210348	0.0549793	0.0718473	0.0158951	0.0230595	0.03041119	0.01358446	0.1199335	0.0136855	0.63307	0.00821992	0.00282926	0.333375	0.00882067	8.637493	0.1281241	-3.492945	1	40.55464	0.05844997	4.7234e-05	0.0101555	0.236166	3.75363	3.89674e-05	0.00922786	0.227107	3.76363	0.271353	0.302145	0.137039	0.289464	0.2480576	0.5165096
523	1	-3886.619	-3807.07	-79.54894	6.107239	0.1808825	2.651919	0.0155104	0.0156084	0.0171532	0.0256742	0.015612	0.0223354	0.0323313	0.00333161	0.0260435	0.032712	0.00769382	0.0221301	0.0323444	0.0779332	0.0369128	0.0847133	0.0428879	0.0191519	0.0122279	0.024411	0.065151	0.0204068	0.0118742	0.0253868	0.0417885	0.0146532	0.0220391	0.0465351	0.00850012	0.0199609	0.00859898	0.00903671	0.0235983	0.0223456	0.0216601	0.0199864	0.0374658	0.022663	0.02234466	0.06705371	0.0252209	0.0143205	0.49506	0.00648321	0.00368278	0.469142	0.0113117	6.109487	0.1174458	-3.801168	2	39.93951	0.1776502	0.000256	0.0235254	0.331959	3.64426	0.360402	0.710232	1.08016	1.84921	0.297242	0.317627	0.137636	0.247495	0.1426667	0.823218
524	0	-3896.948	-3780.029	-116.9192	6.539098	0.1609629	0.1217965	0.035077	0.049434	0.0331196	0.0275441	0.033022	0.0242175	0.0515012	0.02543	0.0321273	0.0199676	0.0225459	0.034833	0.016342	0.0895416	0.0377376	0.0288037	0.0330554	0.0204695	0.0341481	0.00983094	0.0455062	0.0163462	0.0536479	0.031822	0.0504987	0.0143798	0.0150436	0.0686137	0.0292537	0.0726052	0.0167609	0.0112378	0.0196262	0.019091	0.0517359	0.0103365	0.0116283	0.0393432	0.03079397	0.01395143	0.1199335	0.00760493	0.610479	0.00977896	0.002466	0.356881	0.0127896	8.637493	0.1281241	-3.480436	1	40.55464	0.05844997	9.94447e-05	0.0147086	0.274589	3.7106	6.27135e-06	0.00371249	0.156287	3.83999	0.285169	0.304373	0.138229	0.272229	0.2480576	0.5165096
525	1	-3896.868	-3812.785	-84.08274	6.107239	0.1720793	1.31779	0.0230418	0.0691316	0.0280695	0.0307624	0.0116526	0.0299106	0.0492462	0.00684827	0.0296458	0.0400187	0.00516122	0.0179302	0.0408715	0.0703732	0.0304636	0.0239282	0.0286714	0.0289345	0.00749443	0.0464736	0.0305408	0.00888281	0.0235163	0.0324082	0.0214893	0.0375929	0.0125315	0.0565435	0.036897	0.0594107	0.0110887	0.0175741	0.0154018	0.0395257	0.0172926	0.0495101	0.0494843	0.0230115	0.02480388	0.05041214	0.0252209	0.0141498	0.489156	0.00671536	0.0026419	0.463548	0.0237886	6.109487	0.1174458	-3.696755	2	39.93951	0.1776502	0.000173184	0.0193773	0.307004	3.67345	0.195754	0.555122	1.03765	2.21147	0.289874	0.307979	0.116531	0.285616	0.1426667	0.823218
526	0	-3890.96	-3773.48	-117.4797	6.539098	0.1709973	0.1635438	0.0158349	0.0247074	0.0175872	0.0147075	0.0213506	0.0323197	0.0536489	0.00757999	0.0421978	0.0187143	0.0287162	0.0317688	0.0334234	0.0805682	0.0493308	0.0115736	0.0144454	0.0279723	0.0608297	0.0220162	0.0220492	0.0273745	0.0941537	0.0399307	0.019192	0.010438	0.0306963	0.019425	0.0139802	0.0546267	0.0518521	0.0220358	0.037399	0.0444632	0.024739	0.00601369	0.0117897	0.0142488	0.02800717	0.02052427	0.1199335	0.0163019	0.552446	0.00929547	0.00237178	0.417391	0.00219404	8.637493	0.1281241	-3.575295	1	40.55464	0.05844997	0.000164603	0.0188944	0.303891	3.67705	0.000113879	0.0157339	0.282196	3.70196	0.299866	0.293293	0.136678	0.270163	0.2480576	0.5165096
527	1	-3893.828	-3808.792	-85.03652	6.107239	0.1956219	2.998371	0.0415882	0.0236342	0.0210118	0.0555403	0.0200792	0.0626141	0.0364098	0.0053347	0.0446612	0.0338778	0.00817571	0.0265959	0.0280748	0.0699316	0.0317127	0.0215018	0.0232217	0.0293911	0.0173245	0.00750679	0.0717422	0.0144488	0.0366833	0.0289878	0.0694756	0.0125112	0.00937356	0.0361815	0.0275415	0.0364859	0.0146584	0.0175741	0.0264573	0.0189748	0.0505282	0.00772873	0.00992598	0.0136994	0.021863	0.05082689	0.0252209	0.0116243	0.487081	0.0120637	0.00989255	0.461822	0.0175167	6.109487	0.1174458	-3.82296	2	39.93951	0.1776502	0.000455137	0.0312885	0.372135	3.59612	0.389136	0.731438	1.08251	1.79692	0.297605	0.302779	0.143816	0.2558	0.1426667	0.823218
528	0	-3897.094	-3777.955	-119.139	6.539098	0.18127	1.389386	0.00932625	0.0363453	0.0602733	0.0147075	0.0288583	0.0198794	0.0513776	0.0140711	0.0354606	0.0198971	0.023974	0.0287593	0.0456254	0.099376	0.0362053	0.0377799	0.0240317	0.0182921	0.0538611	0.017654	0.0220492	0.0142354	0.0638888	0.0533542	0.0326488	0.008713	0.0458479	0.019425	0.0464876	0.0546267	0.034622	0.0126834	0.0338235	0.0223485	0.0259212	0.0352024	0.0167531	0.0427894	0.02855945	0.06957706	0.1199335	0.0207762	0.445535	0.00175368	0.00160906	0.528309	0.00201634	8.637493	0.1281241	-3.555767	1	40.55464	0.05844997	0.000260215	0.0237168	0.333042	3.64298	0.207718	0.569046	1.04321	2.18003	0.284809	0.300239	0.150631	0.264321	0.2480576	0.5165096
529	1	-3888.188	-3812.079	-76.10894	6.107239	0.2112319	2.285291	0.00906151	0.0154792	0.00494548	0.0345201	0.0110381	0.0337231	0.0354128	0.00622512	0.0312529	0.032341	0.0112297	0.0254533	0.0280748	0.0699316	0.0317551	0.00783738	0.0526881	0.0175997	0.0101323	0.0196199	0.0541707	0.0239378	0.00900094	0.0207224	0.0384947	0.020329	0.0075243	0.0274592	0.0199748	0.0124471	0.0227544	0.0177887	0.0255959	0.0341095	0.00770114	0.0289607	0.034326	0.0153118	0.01740181	0.06857248	0.0252209	0.0152746	0.44793	0.0117019	0.0217877	0.493991	0.00931554	6.109487	0.1174458	-4.051181	2	39.93951	0.1776502	0.000766798	0.040496	0.412331	3.54641	0.325107	0.682284	1.07573	1.91688	0.283306	0.302813	0.156191	0.25769	0.1426667	0.823218
530	0	-3900.06	-3775.632	-124.4288	6.539098	0.1473171	1.342957	0.0104874	0.0354833	0.0106274	0.0369276	0.0172893	0.0751592	0.0571193	0.00998539	0.0442	0.0166349	0.0233998	0.0415951	0.028228	0.112315	0.0491593	0.0194533	0.0240317	0.0307664	0.0280882	0.0671714	0.0419767	0.0138404	0.0519831	0.0310249	0.0638784	0.0205895	0.0193803	0.0611823	0.0152761	0.0281252	0.0118554	0.0219356	0.0538612	0.0382124	0.0206929	0.0438409	0.0433364	0.0551203	0.02823412	0.05048667	0.1199335	0.0196989	0.556257	0.00152028	0.00056342	0.420172	0.00178901	8.637493	0.1281241	-3.567224	1	40.55464	0.05844997	4.48743e-05	0.0098997	0.233719	3.75634	0.200012	0.560143	1.03969	2.20015	0.280613	0.304723	0.134871	0.279793	0.2480576	0.5165096
531	1	-3889.901	-3812.168	-77.73353	6.107239	0.2002694	1.500655	0.0259651	0.0114695	0.0267571	0.0316747	0.0366589	0.0249097	0.0260302	0.00845713	0.0360043	0.0462635	0.00709175	0.0275494	0.00619037	0.0604962	0.0509832	0.0118163	0.0156904	0.0496427	0.0354184	0.0252952	0.0512989	0.0325901	0.0099428	0.0370643	0.0301733	0.0218247	0.0266245	0.0274592	0.02437	0.043156	0.0215081	0.0101177	0.0255959	0.0341095	0.010783	0.0414685	0.0164067	0.0129998	0.02152269	0.04252439	0.0252209	0.0116929	0.52797	0.0122013	0.00703829	0.432786	0.00831163	6.109487	0.1174458	-3.838647	2	39.93951	0.1776502	0.000536156	0.0339311	0.384361	3.58117	0.225424	0.588665	1.05046	2.13545	0.285261	0.292134	0.129144	0.29346	0.1426667	0.823218
532	0	-3911.133	-3776.225	-134.9085	6.539098	0.1593239	4.203596	0.0551337	0.019914	0.021569	0.0514941	0.0329989	0.0393976	0.0550442	0.0152347	0.0376085	0.02249	0.0245297	0.0401521	0.112964	0.089685	0.0493971	0.0794436	0.0306375	0.0390061	0.0220343	0.00499447	0.0133158	0.0449775	0.0207668	0.0444778	0.0315909	0.0214267	0.0295286	0.0506167	0.0363316	0.0607948	0.0265222	0.0141125	0.0359893	0.0204159	0.0642741	0.0185758	0.109831	0.0838989	0.03883881	0.04736123	0.1199335	0.016524	0.495511	0.00212396	0.00122862	0.474402	0.0102109	8.637493	0.1281241	-3.248335	1	40.55464	0.05844997	9.10351e-05	0.0140764	0.269735	3.7161	0.465209	0.781968	1.08432	1.66851	0.277076	0.306217	0.137806	0.278901	0.2480576	0.5165096
533	1	-3886.071	-3804.679	-81.39198	6.107239	0.1794767	2.643062	0.022491	0.015572	0.0260241	0.0298762	0.0187698	0.0113616	0.0515528	0.0054939	0.0462316	0.031613	0.0137584	0.0231399	0.023893	0.0986485	0.0438535	0.0175702	0.0278001	0.0182445	0.0111918	0.0507439	0.0273532	0.0228028	0.010237	0.031044	0.0376251	0.0287529	0.0552309	0.0274592	0.00911591	0.0278423	0.0106529	0.0936193	0.017965	0.0366773	0.0306763	0.0174617	0.0115325	0.0250681	0.02547552	0.05071385	0.0252209	0.0142728	0.520352	0.00224625	0.0238553	0.434087	0.00518621	6.109487	0.1174458	-3.670037	2	39.93951	0.1776502	0.000241132	0.0228374	0.32802	3.6489	0.359614	0.709631	1.08008	1.85067	0.296257	0.288505	0.125558	0.28968	0.1426667	0.823218
534	0	-3930.178	-3788.696	-141.4828	6.539098	0.2182365	1.427616	0.0392491	0.0228557	0.0241993	0.0369599	0.0319835	0.0868984	0.0674372	0.0158632	0.04237	0.0257297	0.0322575	0.0526854	0.0400486	0.066329	0.0168244	0.0261849	0.0161548	0.117101	0.0743831	0.115862	0.047592	0.0246469	0.0910911	0.0299346	0.0173794	0.0196354	0.0766134	0.0356937	0.123577	0.0549267	0.0224643	0.0790262	0.0590475	0.0160731	0.0429018	0.187036	0.0301354	0.0343077	0.05120774	0.0533693	0.1199335	0.0206708	0.410927	0.00230061	0.00202818	0.559031	0.00504203	8.637493	0.1281241	-2.971865	1	40.55464	0.05844997	0.000945748	0.0449139	0.42956	3.52458	0.213921	0.576047	1.04587	2.16416	0.274035	0.321155	0.139441	0.265369	0.2480576	0.5165096
535	1	-3898.711	-3805.583	-93.12809	6.107239	0.1746998	3.665521	0.0226898	0.0323036	0.00890355	0.0396266	0.0994649	0.0163937	0.043262	0.00483719	0.0521217	0.0354018	0.00854569	0.0225852	0.0704261	0.0759167	0.0646717	0.0137441	0.0397054	0.026202	0.034589	0.0141461	0.028127	0.0353092	0.016517	0.0321168	0.0266776	0.0347836	0.0292808	0.0355338	0.0230908	0.0288169	0.0297204	0.0316981	0.0344518	0.00731431	0.0183169	0.0877612	0.0192152	0.0804726	0.02590869	0.04647896	0.0252209	0.0136404	0.476017	0.00325213	0.0202728	0.481973	0.00484384	6.109487	0.1174458	-3.653177	2	39.93951	0.1776502	0.000195356	0.0205717	0.314503	3.66473	0.434987	0.762786	1.08428	1.71794	0.316573	0.285151	0.13686	0.261416	0.1426667	0.823218
536	0	-3904.791	-3773.872	-130.9196	6.539098	0.1586354	1.03907	0.137503	0.0290086	0.0341505	0.045775	0.0772314	0.0380327	0.0494892	0.0149176	0.0437615	0.0207745	0.0226524	0.038584	0.0128833	0.10628	0.0427219	0.111353	0.0341231	0.117101	0.0494383	0.0323897	0.0172171	0.021309	0.0798568	0.0417553	0.0298628	0.0217841	0.0321106	0.0808434	0.0467892	0.0526798	0.0394591	0.0410609	0.0298281	0.0330557	0.0297439	0.0407462	0.0319077	0.0203913	0.03648569	0.04651465	0.1199335	0.0102504	0.417723	0.00384511	0.00337617	0.557043	0.00776233	8.637493	0.1281241	-3.310835	1	40.55464	0.05844997	8.767e-05	0.0138152	0.267691	3.71841	0.144683	0.488188	1.00618	2.36095	0.304537	0.312185	0.128493	0.254785	0.2480576	0.5165096
537	1	-3901.215	-3811.887	-89.32854	6.107239	0.2071907	1.864694	0.0664918	0.0376816	0.0162476	0.0275025	0.0367538	0.0573579	0.0507322	0.0109291	0.0509839	0.032281	0.00909858	0.0315892	0.0453179	0.102324	0.0365619	0.0189802	0.108433	0.0454168	0.0321676	0.0492882	0.0178176	0.0356555	0.0254249	0.0232671	0.023657	0.0307408	0.0579141	0.0555565	0.0275814	0.0287187	0.0492089	0.0200746	0.0128008	0.0381627	0.0183169	0.0359711	0.0543673	0.0573932	0.0344972	0.06297146	0.0252209	0.0113134	0.457257	0.00633416	0.0145451	0.501177	0.00937412	6.109487	0.1174458	-3.366877	2	39.93951	0.1776502	0.000675021	0.0380241	0.402163	3.55914	0.27657	0.639808	1.0662	2.01742	0.278984	0.310813	0.150121	0.260082	0.1426667	0.823218
538	0	-3903.868	-3781.679	-122.189	6.539098	0.1762307	1.768975	0.0124975	0.00976188	0.0526016	0.045775	0.0660628	0.0278571	0.0683265	0.0149176	0.0462798	0.0210247	0.0247532	0.0437525	0.0163941	0.0668746	0.0271359	0.132062	0.0358221	0.0170867	0.0328826	0.0350545	0.0394317	0.0261827	0.0195282	0.0212099	0.0374218	0.0291073	0.012334	0.0404907	0.0240711	0.0340764	0.00838503	0.0697231	0.0270026	0.020859	0.0191458	0.0376516	0.0379027	0.0339264	0.03089711	0.04311672	0.1199335	0.0176202	0.503264	0.00544684	0.00559293	0.459123	0.00895366	8.637493	0.1281241	-3.477093	1	40.55464	0.05844997	0.000209251	0.0212855	0.318856	3.65965	0.264046	0.62796	1.06297	2.04503	0.30156	0.307744	0.119974	0.270722	0.2480576	0.5165096
539	1	-3885.997	-3805.11	-80.88699	6.107239	0.1675394	0.07069643	0.0428322	0.0215947	0.0244668	0.023492	0.0501126	0.0204668	0.0371873	0.00915669	0.0462244	0.0430457	0.0121732	0.0247954	0.0502701	0.0717985	0.0487258	0.0255004	0.0218823	0.0387874	0.0472344	0.0179556	0.0447917	0.0262008	0.00499056	0.0282956	0.035431	0.0189589	0.023134	0.0119802	0.0273473	0.0287187	0.032178	0.0265931	0.0540771	0.041511	0.0416142	0.0443215	0.0377599	0.00995252	0.03102092	0.0135573	0.0252209	0.0161865	0.495184	0.00532921	0.00825047	0.467131	0.00791896	6.109487	0.1174458	-3.473094	2	39.93951	0.1776502	0.000139311	0.0173917	0.293879	3.68859	1.69022e-09	6.12398e-05	0.0285199	3.97142	0.287446	0.304912	0.142129	0.265514	0.1426667	0.823218
