Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
89	-3499.81	-3318.22	-181.591	7.053177	0.2279889	0.01348358	0.03177803	0.0207626	0.462595	0.00060271	0.0118667	0.503307	0.000865782	16.04887	0.1202741	4	43.52932	0.500197	0.00123953	0.0513211	0.452714	3.49472	0.29576	0.304116	0.142743	0.257381	0.1520521	0.7910057
90	-3499.21	-3315.4	-183.816	7.053177	0.217916	0.01555481	0.07844951	0.0231957	0.516805	0.00067334	0.0132573	0.445101	0.00096724	17.53262	0.1135579	3	43.18754	0.5063866	0.000936991	0.0447082	0.428783	3.52557	0.29576	0.304116	0.142743	0.257381	0.1920075	0.5914246
91	-3501.78	-3316.06	-185.72	7.773545	0.2147935	0.01457393	0.06230241	0.0307759	0.512464	0.000787938	0.013146	0.441363	0.00146254	19.2388	0.1251624	4	43.57772	0.5063866	0.000854563	0.042722	0.421154	3.53527	0.29576	0.304116	0.142743	0.257381	0.1874648	0.667658
92	-3499.59	-3316.98	-182.612	6.651736	0.2062071	0.01458471	0.04855476	0.0307759	0.512464	0.000787938	0.013146	0.441363	0.00146254	16.96216	0.1261773	3	43.35223	0.5063866	0.000653902	0.0374314	0.399663	3.56225	0.29576	0.304116	0.142743	0.257381	0.1747321	0.7221188
93	-3492.9	-3316.26	-176.632	6.651736	0.2197747	0.0125374	0.02902269	0.0307739	0.512431	0.000852931	0.0131451	0.441335	0.00146244	16.96216	0.1407894	4	42.51769	0.4588956	0.00098855	0.0459054	0.433276	3.51983	0.28601	0.294091	0.138037	0.281861	0.1698121	0.8290894
94	-3494	-3315.35	-178.651	6.651736	0.2206869	0.01523135	-0.02322043	0.0306063	0.509642	0.000848288	0.018517	0.438932	0.00145448	16.73723	0.1694977	3	41.61411	0.5851056	0.00101455	0.0464969	0.435469	3.51702	0.284418	0.294747	0.138345	0.28249	0.1462773	1.158743
95	-3494.74	-3315.69	-179.052	6.067296	0.2206869	0.01452325	-0.05797767	0.0305929	0.509417	0.00128856	0.0185088	0.438739	0.00145384	16.73723	0.1735014	3	41.79505	0.5760051	0.00101455	0.0464969	0.435469	3.51702	0.280998	0.288945	0.135622	0.294435	0.1155237	1.501868
96	-3491.26	-3315.91	-175.345	5.490076	0.2253095	0.01492841	-0.03843095	0.0306868	0.510982	0.00129252	0.0154936	0.440087	0.00145831	16.73723	0.1414506	4	41.64532	0.5904123	0.00115344	0.0495329	0.446449	3.50286	0.278812	0.286698	0.142345	0.292145	0.1030197	1.373045
97	-3491.81	-3315.7	-176.11	5.518403	0.2220606	0.01235631	-0.03712412	0.0306498	0.510365	0.00235207	0.0154749	0.439555	0.00160237	18.31825	0.1715127	3	41.41118	0.5904123	0.00105457	0.0473924	0.438755	3.5128	0.278812	0.286698	0.142345	0.292145	0.1343886	1.276245
98	-3490.14	-3315.75	-174.385	5.382861	0.2252605	0.01436293	-0.01447279	0.0321405	0.486726	0.00229207	0.0162276	0.460934	0.0016803	19.89071	0.1534444	3	41.06313	0.5904123	0.00115191	0.0495004	0.446334	3.50301	0.287232	0.293565	0.145755	0.273448	0.1389717	1.104142
99	-3490.96	-3314.02	-176.94	5.625267	0.2230449	0.01436293	0.003745651	0.0321144	0.486331	0.00363921	0.0156763	0.46056	0.00167894	19.89071	0.1394704	2	40.80878	0.5197507	0.00108389	0.0480376	0.441097	3.50978	0.281695	0.295845	0.146887	0.275572	0.143216	0.9738461
100	-3497.15	-3316.95	-180.203	5.625267	0.225465	0.0124953	0.04955267	0.0336892	0.510179	0.00366758	0.016445	0.434258	0.00176127	16.92031	0.0987507	4	40.82667	0.5197507	0.00115832	0.0496361	0.446815	3.50239	0.289191	0.303718	0.124186	0.282905	0.1483034	0.6658696
101	-3496.95	-3316.42	-180.524	5.845694	0.2118003	0.01343576	0.08950617	0.0336388	0.509415	0.00366209	0.0179167	0.433608	0.00175863	16.92031	0.0987507	4	41.97951	0.4797359	0.000780367	0.0408484	0.413748	3.54462	0.289191	0.303718	0.124186	0.282905	0.1882569	0.524553
102	-3494.73	-3317.06	-177.674	6.082392	0.184176	0.01315765	0.05476565	0.0289098	0.512739	0.00368598	0.0164587	0.436437	0.0017701	16.32947	0.1598014	4	42.29266	0.4797359	0.000293468	0.0251743	0.341116	3.63342	0.289191	0.303718	0.124186	0.282905	0.214567	0.744762
103	-3493.03	-3319.06	-173.974	5.738016	0.1854969	0.01211431	0.03027791	0.0289126	0.512787	0.00322233	0.0164602	0.436478	0.00214057	16.32947	0.1725076	5	42.41809	0.4797359	0.00030957	0.0258499	0.344761	3.62908	0.289191	0.303718	0.124186	0.282905	0.2027855	0.8506899
104	-3494.67	-3318.59	-176.08	5.738016	0.180782	0.01365144	0.09064687	0.0289163	0.512853	0.00309367	0.0164623	0.436534	0.00214084	16.32947	0.1494809	4	42.53708	0.5402885	0.000254915	0.0234759	0.331678	3.64459	0.304731	0.297078	0.121471	0.27672	0.2401278	0.6225057
105	-3492.51	-3317.74	-174.762	5.689028	0.1845887	0.01421337	0.01579548	0.0288926	0.512433	0.00390878	0.0164489	0.436177	0.00213909	17.75095	0.1847924	5	41.63396	0.4769671	0.000298432	0.0253845	0.342257	3.63206	0.309558	0.301783	0.127175	0.261484	0.2005879	0.9212541
106	-3493.07	-3315.1	-177.97	6.338666	0.1845887	0.01421337	0.02604581	0.0289803	0.513988	0.00392064	0.0134575	0.437501	0.00215254	15.97243	0.209276	5	42.55135	0.5684948	0.000298432	0.0253845	0.342257	3.63206	0.301322	0.293754	0.123791	0.281133	0.2353218	0.8893183
107	-3492.5	-3315.03	-177.472	6.338666	0.1889791	0.01608041	0.09544204	0.0264881	0.515307	0.0039307	0.013492	0.438624	0.00215806	15.97243	0.1512287	5	43.97754	0.5684948	0.000355102	0.0276692	0.354288	3.61769	0.304523	0.296875	0.125106	0.273495	0.2466707	0.6130792
108	-3488.79	-3313.1	-175.69	6.598672	0.2093764	0.01493014	0.1451278	0.0234923	0.474461	0.00348613	0.0119661	0.48468	0.00191398	15.97243	0.1405164	5	42.70352	0.521145	0.000723649	0.0393538	0.407683	3.55224	0.304523	0.296875	0.125106	0.273495	0.2856442	0.491928
109	-3484.64	-3313.24	-171.401	5.471892	0.2168305	0.017618	0.1314038	0.0236241	0.477124	0.00315115	0.00677515	0.487401	0.00192472	16.704	0.1598016	5	40.20422	0.521145	0.000907744	0.0440141	0.426142	3.52894	0.308288	0.288182	0.126653	0.276876	0.2912054	0.5487591
110	-3483.23	-3313.35	-169.877	5.471892	0.2267732	0.01462791	0.09820009	0.0236208	0.477058	0.00315072	0.00677421	0.487333	0.00206255	16.53258	0.1770431	5	39.20954	0.521145	0.00119995	0.0505073	0.449881	3.49841	0.298797	0.311461	0.122754	0.266989	0.2752432	0.6432243
111	-3483.87	-3314.05	-169.82	5.471892	0.224525	0.01426091	0.03480607	0.0275181	0.555769	0.00279046	0.0078919	0.402783	0.00324807	16.34936	0.1792524	4	38.80106	0.6492231	0.00112902	0.0490132	0.444601	3.50526	0.277558	0.314502	0.123952	0.283988	0.2140585	0.8373992
112	-3480.3	-3315.75	-164.549	5.471892	0.2275615	0.01862389	0.05207904	0.0211146	0.523184	0.00262685	0.0074292	0.442587	0.00305764	16.77342	0.1366937	5	38.31652	0.6492231	0.00122552	0.0510345	0.45172	3.49602	0.28887	0.312437	0.11657	0.282123	0.1887727	0.7241178
113	-3481.18	-3315.98	-165.2	5.471892	0.2275615	0.01759172	-0.0061961	0.0210681	0.522032	0.00197954	0.0110743	0.441612	0.00223439	16.77342	0.1378588	5	38.00683	0.6492231	0.00122552	0.0510345	0.45172	3.49602	0.292511	0.316375	0.128274	0.26284	0.1316627	1.04706
114	-3481.57	-3314.62	-166.951	5.471892	0.2275615	0.01793009	-0.0004912437	0.0176032	0.523902	0.00194363	0.011114	0.443194	0.0022424	17.01325	0.1242358	5	37.57178	0.6492231	0.00122552	0.0510345	0.45172	3.49602	0.276996	0.31689	0.121471	0.284642	0.1237446	1.00397
115	-3478.61	-3311.36	-167.254	5.471892	0.2364967	0.01693382	0.00386182	0.0191907	0.523184	0.00170072	0.0110987	0.442587	0.00223932	17.33246	0.1245752	6	37.82506	0.6741092	0.00154103	0.0571265	0.472131	3.4692	0.288546	0.31008	0.136686	0.264688	0.128437	0.9699322
116	-3482.36	-3313.37	-168.991	5.471892	0.2400546	0.01505379	0.07375794	0.0191907	0.523184	0.00170072	0.0110987	0.442587	0.00223932	17.33246	0.1180806	6	38.94796	0.6741092	0.00168021	0.0596076	0.480038	3.45867	0.270548	0.32338	0.125734	0.280339	0.1918385	0.6155207
117	-3480.7	-3312.91	-167.79	5.471892	0.2430671	0.01573728	0.09787753	0.0190641	0.519733	0.00212579	0.0171843	0.439668	0.00222455	17.33246	0.1297312	6	39.0106	0.6551643	0.00180424	0.0617309	0.486635	3.44983	0.299069	0.310736	0.120818	0.269377	0.2276087	0.5699746
118	-3481.68	-3314.7	-166.975	5.502787	0.2450596	0.01523413	0.1015629	0.0225196	0.595267	0.00243473	0.0196817	0.357925	0.00217165	17.33246	0.1454917	6	38.64373	0.6428908	0.00188945	0.063146	0.490951	3.44401	0.299069	0.310736	0.120818	0.269377	0.2470547	0.588905
119	-3482.26	-3315.08	-167.18	5.636111	0.2372383	0.01465031	0.09432599	0.0276547	0.485859	0.00196182	0.0251101	0.456644	0.00277061	16.12097	0.1083275	6	38.54692	0.708648	0.00156939	0.0576412	0.473789	3.467	0.31666	0.270195	0.127924	0.285221	0.2026535	0.5345454
120	-3480.4	-3314.3	-166.1	5.430891	0.2336269	0.01427767	0.01349223	0.0276261	0.485357	0.0019598	0.0235582	0.456172	0.00532713	16.12097	0.1511199	6	38.79483	0.514804	0.00143446	0.0551475	0.465662	3.47776	0.287584	0.296395	0.156988	0.259032	0.1646122	0.9180362
121	-3485.46	-3314.99	-170.479	5.430891	0.2335211	0.01643929	-0.06212322	0.0252691	0.528956	0.00210116	0.0215482	0.417253	0.00487263	17.21363	0.2276433	6	38.73584	0.4364389	0.00143063	0.055075	0.465422	3.47807	0.298425	0.307568	0.12521	0.268797	0.16552	1.375321
122	-3485.37	-3311.96	-173.41	5.430891	0.2280618	0.01526282	0.02945728	0.0252329	0.528197	0.00245957	0.0215173	0.416654	0.00593864	15.98233	0.1968703	5	38.73303	0.4364389	0.00124193	0.05137	0.452884	3.4945	0.291997	0.300944	0.144052	0.263007	0.2263276	0.8698467
123	-3481.17	-3313.59	-167.576	5.544794	0.2223135	0.01345812	-0.01784148	0.0251084	0.525592	0.00329403	0.0254963	0.4146	0.00590936	15.98233	0.2090126	6	38.04323	0.4851112	0.00106205	0.047558	0.439358	3.51202	0.298854	0.280901	0.134458	0.285787	0.1911712	1.093327
124	-3480.79	-3313.46	-167.33	5.660821	0.2546429	0.01563499	-0.01520762	0.0168832	0.560492	0.00221494	0.0171439	0.399293	0.00397351	15.98233	0.1648126	6	37.30418	0.5550957	0.00233524	0.0700629	0.511175	3.41643	0.304055	0.28579	0.119394	0.290761	0.1496049	1.101652
125	-3478.79	-3313.14	-165.655	6.198439	0.2434991	0.01512996	0.008584763	0.0164137	0.510071	0.00215202	0.0192218	0.447687	0.0044551	15.98233	0.1760154	5	37.59567	0.5550957	0.0018225	0.062037	0.487574	3.44857	0.315996	0.281938	0.124083	0.277983	0.1846001	0.9534954
126	-3479.23	-3311.04	-168.193	6.198439	0.2258514	0.0164236	0.02268184	0.0164137	0.510071	0.00215202	0.0192218	0.447687	0.0044551	16.14442	0.1730647	5	38.32969	0.5550957	0.00117052	0.0498929	0.447722	3.50121	0.292251	0.312789	0.137866	0.257094	0.1957466	0.8841265
127	-3481.78	-3313.72	-168.052	6.198439	0.2140467	0.01377105	0.006022699	0.0164138	0.510075	0.00214457	0.0192219	0.44769	0.00445513	17.01943	0.1907666	6	37.58121	0.610202	0.000835615	0.0422517	0.419315	3.5376	0.315747	0.277663	0.12891	0.27768	0.1967893	0.9693952
128	-3479.97	-3311.74	-168.225	6.198439	0.2225161	0.01685838	0.06657803	0.0164138	0.510075	0.00214457	0.0192219	0.44769	0.00445513	16.7109	0.1453393	6	37.3038	0.610202	0.00106807	0.0476907	0.43984	3.5114	0.307859	0.282367	0.12739	0.282384	0.2119173	0.6858302
129	-3482.14	-3314.47	-167.671	6.198439	0.2312218	0.01806388	0.04305305	0.0164309	0.510606	0.0027438	0.019242	0.448157	0.0028204	17.27052	0.1620341	6	37.48264	0.610202	0.00134899	0.0535049	0.460178	3.48497	0.297293	0.302004	0.128009	0.272693	0.2050872	0.7900744
130	-3478.31	-3311.06	-167.251	5.359668	0.2271171	0.01582164	0.06009954	0.01111	0.511896	0.00558787	0.0192905	0.449288	0.00282753	17.27052	0.1782594	6	37.20228	0.6960985	0.00121106	0.050737	0.450684	3.49737	0.295135	0.299812	0.13434	0.270713	0.238359	0.7478612
131	-3482.12	-3310	-172.119	5.359668	0.2094227	0.01613455	0.04203275	0.01111	0.511896	0.00558787	0.0192905	0.449288	0.00282753	17.27052	0.2166276	5	37.84803	0.6960985	0.000724704	0.0393822	0.4078	3.55209	0.304216	0.292183	0.124559	0.279043	0.2586604	0.8374983
132	-3481.61	-3311.66	-169.946	5.359668	0.2267117	0.01613455	0.01281779	0.0122801	0.51129	0.00558126	0.0192677	0.448757	0.00282418	19.69484	0.2458426	6	37.89852	0.6960985	0.00119797	0.0504662	0.449737	3.4986	0.271493	0.305925	0.130417	0.292166	0.2586604	0.9504455
133	-3483.82	-3315.05	-168.77	5.607974	0.2129199	0.01988086	-0.03089877	0.0118592	0.591831	0.00465434	0.0160678	0.374229	0.00135849	19.69484	0.224142	6	38.72912	0.6960985	0.000807576	0.0415456	0.416529	3.54112	0.285821	0.300468	0.126757	0.286954	0.1932432	1.159896
134	-3482.91	-3311.48	-171.429	5.607974	0.203556	0.01563678	-0.08597337	0.0118603	0.591885	0.00456391	0.0160693	0.374263	0.00135862	19.69484	0.2642218	5	38.46776	0.5145934	0.000599293	0.0358518	0.392875	3.57067	0.293047	0.308064	0.121104	0.277785	0.1782484	1.482323
135	-3482.28	-3310.41	-171.868	5.569813	0.198272	0.01558329	-0.08822679	0.0119153	0.594627	0.00458505	0.011511	0.375997	0.00136491	20.0591	0.2664752	5	38.85143	0.5145934	0.000500175	0.0327846	0.379133	3.58758	0.284489	0.305704	0.134151	0.275656	0.1782484	1.494965
136	-3482.01	-3306.55	-175.461	5.569813	0.2140296	0.01340616	0.02146189	0.0154943	0.529036	0.00498974	0.0133105	0.434775	0.00239425	20.46301	0.2330509	4	39.35515	0.5145934	0.000835184	0.0422409	0.419273	3.53765	0.287822	0.309285	0.124009	0.278885	0.2545128	0.9156746
137	-3480.25	-3307.47	-172.775	5.569813	0.2290208	0.01352042	0.01956532	0.0156148	0.521987	0.0101273	0.0113716	0.438159	0.00273969	20.46301	0.1852893	2	39.05237	0.4963638	0.0012738	0.0520151	0.455108	3.4916	0.287822	0.309285	0.124009	0.278885	0.2048547	0.9044917
138	-3478.13	-3307.47	-170.659	5.569813	0.2340726	0.01419186	0.01130722	0.0151518	0.506507	0.00982697	0.0110344	0.455022	0.00245763	21.06122	0.1852893	3	37.63596	0.4144414	0.00145068	0.0554535	0.466672	3.47642	0.287822	0.309285	0.124009	0.278885	0.1965965	0.9424852
139	-3476.16	-3309.37	-166.794	5.369744	0.2246532	0.01288851	0.05762748	0.011761	0.508319	0.00986213	0.0110739	0.45665	0.00233384	18.80848	0.1752209	5	37.31937	0.4144414	0.00113298	0.0490981	0.444904	3.50487	0.303495	0.302478	0.12128	0.272747	0.2328483	0.7525107
140	-3476.88	-3307.12	-169.766	5.451397	0.2216515	0.01438905	0.07128941	0.0160481	0.50689	0.0098344	0.0110427	0.455366	0.000818935	20.10733	0.1874102	5	37.36096	0.4144414	0.00104254	0.0471251	0.437778	3.51405	0.294843	0.305765	0.122598	0.276794	0.2586996	0.7244317
141	-3473.47	-3305.5	-167.968	5.451397	0.2138877	0.01412542	0.05778724	0.0160568	0.507166	0.00844813	0.0118959	0.455614	0.000819381	22.80686	0.1538303	4	37.58035	0.4364166	0.000831618	0.0421518	0.418923	3.53809	0.289195	0.299907	0.139407	0.271491	0.2116175	0.726926
142	-3479.01	-3308.26	-170.747	8.052746	0.2219324	0.01516822	0.05232525	0.0160493	0.506926	0.00800544	0.0118903	0.455398	0.00173057	22.80686	0.1592923	5	37.91272	0.4646198	0.00105079	0.0473086	0.438449	3.51319	0.285637	0.288953	0.137692	0.287718	0.2116175	0.7527367
143	-3478.26	-3308.91	-169.346	6.044244	0.2118546	0.01341321	0.01111271	0.0160493	0.506926	0.00800544	0.0118903	0.455398	0.00173057	22.80686	0.2025126	7	37.37656	0.4646198	0.000781673	0.0408821	0.413883	3.54445	0.28438	0.280664	0.148505	0.286452	0.2136253	0.9479804
144	-3480.8	-3309.57	-171.239	6.044244	0.2076145	0.01614563	0.08235104	0.014588	0.460771	0.00727655	0.0108077	0.504675	0.00188257	22.80686	0.1992086	6	37.36495	0.569661	0.000684266	0.0382806	0.403237	3.5578	0.311415	0.280075	0.148193	0.260317	0.2815596	0.7075183
145	-3483.3	-3310.37	-172.933	6.044244	0.2032138	0.01521204	0.05395549	0.0145039	0.458115	0.00723461	0.0163227	0.501766	0.00205756	22.80686	0.1825034	6	37.76849	0.6338046	0.000592486	0.0356499	0.391993	3.57176	0.285998	0.322794	0.136098	0.25511	0.2364589	0.7718188
146	-3481.64	-3311.49	-170.15	6.044244	0.2182586	0.01521204	0.0521597	0.0137205	0.487382	0.00684388	0.0154411	0.474666	0.00194643	22.80686	0.2288184	6	37.71202	0.6338046	0.000946352	0.044928	0.429614	3.52451	0.282352	0.279195	0.134363	0.30409	0.2809781	0.8143638
147	-3478.7	-3310.06	-168.64	6.044244	0.2231836	0.01521204	0.02043307	0.0137522	0.488508	0.00444695	0.0154768	0.475762	0.00205369	22.80686	0.234797	6	37.75746	0.6421498	0.00108807	0.0481288	0.441426	3.50936	0.295462	0.290261	0.142104	0.272174	0.25523	0.9199425
148	-3478.89	-3310.13	-168.766	6.044244	0.227047	0.01474344	-0.02074209	0.0137392	0.488043	0.00444272	0.0154621	0.47531	0.00300341	22.80686	0.228723	6	37.4268	0.6179886	0.00120879	0.0506902	0.45052	3.49758	0.295462	0.290261	0.142104	0.272174	0.2079809	1.099731
149	-3482.37	-3310.98	-171.391	6.044244	0.2251429	0.01474344	-0.04565323	0.0162145	0.460028	0.0041877	0.0122673	0.504471	0.00283101	22.80686	0.2276674	6	37.904	0.6179886	0.00114823	0.0494224	0.446057	3.50337	0.296893	0.291667	0.142793	0.268647	0.1820142	1.250822
150	-3478.68	-3307.67	-171.01	6.030245	0.2178928	0.01276433	0.01987646	0.0147293	0.473522	0.00431053	0.0126271	0.491897	0.00291405	22.80686	0.2031611	6	37.4092	0.6179886	0.000936358	0.0446933	0.428726	3.52564	0.293416	0.288251	0.152833	0.2655	0.2230375	0.9108829
151	-3485.93	-3309.02	-176.912	5.580119	0.229224	0.01163546	-0.1138612	0.0146835	0.472048	0.00386154	0.0156878	0.490365	0.00335451	22.80686	0.2682616	6	38.13834	0.6179886	0.00128062	0.0521521	0.455578	3.49099	0.282066	0.289815	0.153662	0.274457	0.1544004	1.737441
152	-3482.21	-3310.92	-171.288	5.570189	0.2380595	0.01289968	-0.1007024	0.0146835	0.472048	0.00386154	0.0156878	0.490365	0.00335451	22.80686	0.2808082	8	37.46581	0.6179886	0.00160119	0.0582126	0.475619	3.46457	0.282066	0.289815	0.153662	0.274457	0.1801059	1.559129
153	-3483.22	-3310.79	-172.431	5.765474	0.2203953	0.01289968	-0.1257742	0.0146835	0.472048	0.00386154	0.0156878	0.490365	0.00335451	22.80686	0.3019504	7	37.35473	0.6179886	0.00100619	0.0463075	0.434769	3.51792	0.317432	0.276673	0.146694	0.259202	0.1761762	1.713911
154	-3479.81	-3310.29	-169.527	5.798257	0.2226323	0.01529866	-0.03012518	0.0146679	0.482379	0.00385746	0.0156712	0.480287	0.00313777	22.80686	0.2196503	7	38.27033	0.6249801	0.00107153	0.0477668	0.440116	3.51105	0.314035	0.297142	0.145124	0.243699	0.1895252	1.158951
155	-3480.09	-3308.09	-171.998	5.74289	0.2232578	0.01318779	-0.06397252	0.0146679	0.482379	0.00385746	0.0156712	0.480287	0.00313777	22.80686	0.2808667	7	39.25105	0.6249801	0.00109031	0.0481776	0.441603	3.50913	0.300027	0.310537	0.138651	0.250786	0.2168942	1.294948
156	-3479.04	-3307.8	-171.243	5.74289	0.2300017	0.01390089	-0.01223684	0.0143548	0.489965	0.00377511	0.0153367	0.470034	0.00653482	22.80686	0.2291311	8	39.27015	0.6249801	0.00130695	0.0526775	0.457374	3.48864	0.300323	0.310727	0.138788	0.250162	0.2168942	1.056418
157	-3479.76	-3308.53	-171.23	5.74289	0.2281063	0.01281272	-0.02418594	0.0149884	0.489359	0.00377044	0.0153177	0.469452	0.00711203	22.80686	0.1896423	8	39.81096	0.6249801	0.00124339	0.0513999	0.452987	3.49437	0.302576	0.305558	0.139829	0.252038	0.1654563	1.146177
158	-3478.18	-3307.49	-170.689	5.577196	0.1968767	0.01166815	0.04826745	0.0149884	0.489359	0.00377044	0.0153177	0.469452	0.00711203	22.80686	0.1990154	8	38.21993	0.4812354	0.000476084	0.0319933	0.375457	3.59207	0.302576	0.305558	0.139829	0.252038	0.2472828	0.8048087
159	-3477.8	-3306.36	-171.431	5.606003	0.1933867	0.01308389	0.0365084	0.0139153	0.523769	0.00565135	0.014221	0.435841	0.00660283	22.80686	0.1849206	8	37.55453	0.6384221	0.000419471	0.0300495	0.366178	3.60335	0.289258	0.311393	0.142499	0.25685	0.221429	0.8351236
160	-3479.52	-3307.07	-172.456	5.606003	0.2204453	0.01468043	0.04835528	0.0139398	0.524689	0.00389541	0.014246	0.436607	0.00662272	22.80686	0.1606875	8	38.28126	0.6384221	0.00100762	0.04634	0.434889	3.51776	0.303485	0.300988	0.137737	0.25779	0.2090428	0.7686824
161	-3480.81	-3307.18	-173.629	5.606003	0.2132656	0.01386867	0.05628533	0.0139405	0.524715	0.0038956	0.0142467	0.436628	0.00657389	22.80686	0.1395146	7	37.6813	0.6384221	0.000816107	0.0417617	0.417385	3.54004	0.296955	0.316027	0.134774	0.252244	0.1957999	0.7125365
162	-3480.06	-3310.86	-169.206	5.513068	0.2132656	0.01386867	0.0311749	0.0139405	0.524715	0.0038956	0.0142467	0.436628	0.00657389	22.80686	0.1473352	7	37.2034	0.6384221	0.000816107	0.0417617	0.417385	3.54004	0.283141	0.307241	0.131027	0.27859	0.1785101	0.8253606
163	-3483.52	-3314.37	-169.152	5.429635	0.2309511	0.01386867	0.03992209	0.0138888	0.52277	0.00388362	0.0187417	0.43501	0.00570506	22.80686	0.138588	7	38.3868	0.5267989	0.00133959	0.053321	0.459557	3.48578	0.295693	0.276533	0.136835	0.29094	0.1785101	0.7763595
164	-3482.1	-3314.33	-167.775	5.429635	0.2328038	0.01386867	0.002310886	0.0139929	0.522715	0.00388321	0.0187397	0.434964	0.00570446	22.80686	0.1767902	7	38.39573	0.6559457	0.00140482	0.0545837	0.463792	3.48022	0.293829	0.281093	0.135973	0.289106	0.1791011	0.9870973
165	-3482.6	-3314.07	-168.534	5.429635	0.2386146	0.01353405	0.08755959	0.0145023	0.521832	0.00387666	0.0187081	0.43423	0.00685074	22.80686	0.1614736	7	38.00787	0.5793214	0.00162293	0.0585999	0.476853	3.46292	0.273687	0.315389	0.131445	0.279479	0.2490332	0.6484019
166	-3481.95	-3315.16	-166.784	5.582249	0.2476254	0.01480882	0.009582016	0.0142849	0.522189	0.00629393	0.0158505	0.434526	0.00685542	22.86801	0.1927125	8	37.59019	0.5618058	0.00200293	0.0649805	0.496451	3.43657	0.297027	0.303047	0.131383	0.268542	0.2022945	0.9526333
167	-3483.57	-3317.05	-166.512	5.582249	0.2540342	0.01587561	0.1017753	0.0142849	0.522189	0.00629393	0.0158505	0.434526	0.00685542	22.86801	0.1543993	7	37.47913	0.5618058	0.00230513	0.0696185	0.509916	3.41816	0.297027	0.303047	0.131383	0.268542	0.2561746	0.6027113
168	-3483.57	-3317.58	-165.986	5.417873	0.2625648	0.01587561	0.02285252	0.0133699	0.522836	0.0059949	0.0158702	0.435065	0.00686392	22.86801	0.2225276	8	38.26977	0.5618058	0.00274979	0.0759023	0.527245	3.3941	0.294302	0.290698	0.131421	0.283579	0.2453801	0.9068689
169	-3486.99	-3317.4	-169.586	5.476359	0.2722458	0.01240356	-0.05281571	0.0144581	0.522259	0.00598829	0.0158527	0.434585	0.00685634	22.86801	0.2404199	8	38.71812	0.7187991	0.00331443	0.083162	0.546112	3.36741	0.294302	0.290698	0.131421	0.283579	0.1876042	1.281527
