Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
52	0	-3313.109	-3298.379	-14.72919	0.7431004	0.173006	0.245068	0.7478	0.26091	0.0733398	0.303481	0.154098	0.0908738	0.452662	0.474067	0.466964	0.00281651	0.107754	0.340775	0.0160239	0.5659006	-0.001537374	0.00925092	0.513827	0.00100063	0.0134749	0.454481	0.00796544	0.1169784	0.000180797	0.0197957	0.309662	3.67036	0.3079	0.319616	0.124547	0.247937	0.1154411	1.013317
53	1	-3314.78	-3308.036	-6.743457	0.7677882	0.1675534	0.582145	0.379266	0.244888	0.219242	0.124808	0.0757702	0.173237	0.0207133	0.0382331	0.224251	0.259031	0.227171	0.464895	0.0381444	0.1893141	-0.04162501	0.0128893	0.469483	0.00464222	0.00578	0.490568	0.0166368	0.211979	0.000139407	0.0173976	0.29392	3.68854	0.304018	0.305957	0.134679	0.255346	0.170354	1.244344
54	0	-3312.506	-3297.309	-15.19694	0.4232597	0.1722217	0.507837	0.681995	0.411274	0.414257	0.159174	0.730601	0.604066	0.493735	0.478044	0.0821086	0.386168	0.134156	0.695469	0.00377781	0.4102483	-0.03143221	0.00915942	0.64203	0.000647811	0.00789262	0.328957	0.0113128	0.09755937	0.000174338	0.0194413	0.307413	3.67297	0.292893	0.291009	0.125443	0.290655	0.06612717	1.47533
55	1	-3311.905	-3304.803	-7.101132	0.7235384	0.1586763	0.577398	0.232156	0.156591	0.229436	0.19978	0.0822958	0.18895	0.0440655	0.133143	0.28782	0.436705	0.262642	0.442306	0.0587109	0.2090483	-0.1126514	0.00933187	0.587413	0.00338801	0.0059314	0.387305	0.00663085	0.207084	8.78673e-05	0.0138306	0.267813	3.71827	0.313234	0.293574	0.13006	0.263132	0.09443264	2.192929
56	0	-3306.409	-3302.706	-3.702751	0.5631972	0.2243721	0.635912	0.737382	0.12811	0.164442	0.170604	0.314909	0.192657	0.0927804	0.220876	0.0932939	0.0307463	0.082329	0.106707	0.079925	0.2044437	-0.04372013	0.0180798	0.528573	0.000700524	0.0059971	0.44068	0.00596959	0.07217206	0.0011243	0.0489122	0.44424	3.50572	0.307386	0.288421	0.14038	0.263814	0.02845192	2.536632
57	1	-3304.344	-3299.01	-5.334217	0.5211686	0.1896924	0.611655	0.347705	0.234037	0.239795	0.164761	0.0308561	0.173755	0.145087	0.134631	0.529871	0.0156967	0.0816605	0.173987	0.284701	0.2403174	0.02239245	0.0108337	0.471653	0.00241104	0.0134011	0.491176	0.0105256	0.07505993	0.000364998	0.0280487	0.356225	3.61536	0.291929	0.311393	0.136255	0.260423	0.09745239	0.7702216
58	0	-3304.459	-3302.189	-2.270105	0.7155059	0.2015433	0.312144	0.531432	0.0772075	0.108313	0.0760088	0.214302	0.179139	0.0504969	0.233519	0.0325512	0.0741382	0.198589	0.217398	0.0961048	0.1078694	0.06826618	0.0253402	0.463302	0.000339288	0.00602518	0.501023	0.00397029	0.06754985	0.000560039	0.0346705	0.387674	3.5771	0.276903	0.310706	0.133238	0.279153	0.135816	0.4973629
59	1	-3312.503	-3306.775	-5.728759	0.738305	0.1520852	0.618699	0.240981	0.0891587	0.55757	0.425752	0.0496719	0.153723	0.243616	0.143984	0.0800633	0.079144	0.127972	0.270735	0.143527	0.1635296	-0.09674618	0.0131051	0.425919	0.00234508	0.0118119	0.532593	0.0142261	0.1351912	6.02305e-05	0.0114616	0.248107	3.74037	0.309997	0.303561	0.127115	0.259327	0.03844505	3.516479
60	0	-3302.863	-3298.859	-4.004114	0.9037752	0.1916238	0.191066	0.566411	0.0395915	0.208918	0.0450076	0.226797	0.166251	0.0471399	0.00695635	0.0518127	0.0252417	0.129919	0.976674	0.0975921	0.2017042	-0.1303782	0.0169256	0.514229	0.000263534	0.0121955	0.450573	0.00581281	0.1881943	0.000392794	0.0290873	0.361445	3.60907	0.311216	0.292553	0.125787	0.270444	0.05781611	3.25505
61	1	-3298.74	-3299.207	0.4667675	0.7002622	0.163758	0.493976	0.290218	0.100967	0.228379	0.323971	0.0535398	0.0866993	0.175388	0.0986051	0.0629395	0.024389	0.126911	0.215386	0.0326873	0.1274956	0.02264719	0.011173	0.516922	0.00219902	0.00461818	0.454112	0.0109758	0.03351914	0.000115145	0.0158206	0.282825	3.70124	0.321473	0.285098	0.148457	0.244972	0.05616633	0.5967835
62	0	-3303.423	-3304.9	1.47731	0.6742742	0.1967737	0.279193	0.336226	0.0511389	0.122456	0.0731464	0.110775	0.0904706	0.0788275	0.000389315	0.459105	0.0146754	0.0567798	0.147331	0.121843	0.1236472	0.04199064	0.0197691	0.499871	0.000217547	0.00738439	0.467537	0.00522057	0.112607	0.00047434	0.0319352	0.375185	3.59241	0.299771	0.294694	0.147496	0.258039	0.1545977	0.7283876
63	1	-3298.258	-3296.386	-1.87226	0.6928519	0.1784106	0.37332	0.294531	0.0770552	0.215671	0.068722	0.00454759	0.0878668	0.139137	0.309513	0.175803	0.188378	0.0622067	0.523413	0.170172	0.1808303	-0.02376856	0.0192342	0.554987	0.00170044	0.00370996	0.410358	0.0100111	0.06361528	0.00023029	0.022322	0.325021	3.65243	0.286897	0.316472	0.128825	0.267807	0.03984672	1.5965
64	0	-3305.673	-3304.377	-1.295667	0.8189902	0.1735046	0.409946	0.531773	0.0176714	0.157142	0.0703853	0.198754	0.119943	0.0256964	0.00271407	0.0847779	0.067702	0.165564	0.269051	0.121794	0.1533296	-0.124263	0.0190198	0.442122	0.000419641	0.020425	0.50329	0.0147242	0.2168109	0.000184995	0.0200226	0.31109	3.6687	0.29703	0.270883	0.148464	0.283624	0.09254786	2.342689
65	1	-3305.186	-3299.983	-5.203268	0.8731951	0.1640192	1.01471	0.397388	0.131662	0.360333	0.1002	0.0139575	0.111243	0.188048	0.201829	0.0359579	0.0132951	0.0885244	0.24597	0.195311	0.2577823	-0.06163388	0.00972857	0.541742	0.00162578	0.00324349	0.427114	0.016546	0.1037949	0.000116704	0.0159267	0.283592	3.70036	0.311358	0.300741	0.119331	0.26857	0.04216104	2.461868
66	0	-3311.183	-3302.931	-8.252057	0.4969729	0.1973098	0.364315	0.695931	0.0774912	0.261665	0.188088	0.178831	0.182754	0.0932061	0.0662754	0.386768	0.0256515	0.263741	0.0639908	0.437454	0.2053431	-0.2753295	0.0108819	0.540471	0.00342638	0.00708875	0.426462	0.0116697	0.3574771	0.000483471	0.0322381	0.3766	3.59068	0.288717	0.294957	0.12254	0.293787	0.08214755	4.351646
67	1	-3297.443	-3295.169	-2.273717	0.6760135	0.1996656	0.801304	0.321925	0.0812744	0.148294	0.0627133	0.0541405	0.0956246	0.115148	0.20565	0.0770359	0.0728817	0.185367	0.220915	0.0374403	0.1710881	-0.09643576	0.0185873	0.527007	0.00626716	0.00338445	0.437462	0.00729183	0.1829062	0.000525091	0.0335828	0.382785	3.58311	0.296833	0.293212	0.137888	0.272067	0.08647044	2.115245
68	0	-3301.113	-3293.662	-7.450841	0.4717351	0.1592662	0.412962	0.917708	0.217291	0.215913	0.14213	0.40366	0.226842	0.22021	0.117256	0.109316	0.0678191	0.0961702	0.0809562	0.432043	0.1880739	0.02201505	0.0102303	0.536375	0.00319371	0.00515383	0.434012	0.0110354	0.06758999	9.0749e-05	0.0140544	0.269564	3.71629	0.29404	0.306237	0.132728	0.266995	0.08960505	0.7543101
69	1	-3302.282	-3300.45	-1.83163	0.7642141	0.2042944	0.281535	0.24812	0.0797303	0.333605	0.0588679	0.0284477	0.175758	0.253714	0.0378879	0.0765564	0.0558364	0.310271	0.420946	0.143034	0.1345823	-0.02719614	0.0262705	0.42454	0.00601492	0.0172038	0.522945	0.00302564	0.1066622	0.000614167	0.0362891	0.394773	3.56832	0.300994	0.294598	0.140124	0.264284	0.07946605	1.342236
70	0	-3305.789	-3299.116	-6.672764	0.6341651	0.1583407	0.353064	0.585505	0.230458	0.11456	0.0918236	0.217883	0.14899	0.242509	0.091007	0.102816	0.71574	0.079232	0.0464808	0.213195	0.3101887	-0.07579102	0.00817925	0.582366	0.002552	0.0136622	0.387754	0.00548686	0.1126633	8.62594e-05	0.0137042	0.266815	3.71939	0.301624	0.317765	0.131798	0.248813	0.03687226	3.055502
71	1	-3301.938	-3302.476	0.5370886	0.7018733	0.2428507	0.334616	0.249955	0.109732	0.154637	0.0492316	0.0869365	0.100712	0.120413	0.166525	0.0360892	0.103969	0.186227	0.369178	0.0819396	0.1155507	-0.02640088	0.0255736	0.559042	0.000957919	0.019862	0.392123	0.00244121	0.1031691	0.00179514	0.0615776	0.486164	3.45046	0.280438	0.299901	0.128493	0.291168	0.07676817	1.343904
72	0	-3298.209	-3295.587	-2.62211	0.7481692	0.1906762	0.413609	0.575931	0.0181384	0.0768535	0.0824199	0.304206	0.202605	0.0209468	0.132731	0.00971993	0.136368	0.317528	0.0107015	0.248994	0.2208163	0.02452215	0.0160447	0.499745	0.00297492	0.00840028	0.467309	0.00552598	0.08241904	0.000378973	0.0285757	0.358889	3.61216	0.290473	0.306651	0.134994	0.267883	0.1069412	0.770695
73	1	-3310.779	-3309.103	-1.675952	0.8249853	0.2300892	0.370079	0.230374	0.0698539	0.327382	0.0400618	0.159982	0.172435	0.140972	0.0754835	0.134579	0.06486	0.164226	0.492681	0.108931	0.1277231	0.07871941	0.0198218	0.476807	0.000670863	0.0280803	0.471516	0.00310415	0.01945357	0.00130994	0.0527367	0.457575	3.48838	0.289088	0.298195	0.121331	0.291385	0.09817298	0.198156
74	0	-3297.722	-3299.314	1.591208	0.8085687	0.1875832	0.250606	0.567665	0.014503	0.0903251	0.0948511	0.205159	0.128569	0.053059	0.129417	0.163151	0.0825646	0.0932056	0.0132402	0.226906	0.1417084	0.03331736	0.0159444	0.476138	0.00230956	0.0225729	0.479524	0.00351115	0.04889186	0.000336303	0.0269333	0.350483	3.62225	0.31408	0.297759	0.136694	0.251468	0.08220922	0.5947248
75	1	-3306.144	-3304.068	-2.076324	0.6521993	0.1945601	0.668231	0.270484	0.286322	0.218521	0.0937845	0.132764	0.0791138	0.186033	0.0404462	0.199771	0.0288446	0.2167	0.193741	0.0619596	0.1996856	-0.07562416	0.0148963	0.48082	0.00121313	0.0247134	0.476646	0.00171116	0.09962519	0.000437933	0.0306973	0.369312	3.59955	0.300711	0.273119	0.141689	0.284481	0.02400103	4.150871
76	0	-3301.561	-3300.966	-0.5950138	0.7863767	0.1768813	0.294659	0.62276	0.032492	0.0803114	0.0811125	0.0889171	0.0569305	0.0792626	0.225055	0.0165602	0.018222	0.0738103	0.168447	0.139356	0.08487099	-0.06099802	0.0229449	0.499621	0.00472211	0.0127136	0.454623	0.00537533	0.1674843	0.000215374	0.0215924	0.320701	3.65749	0.30095	0.287447	0.136851	0.274752	0.1064863	1.572825
77	1	-3308.71	-3304.058	-4.652106	0.7953467	0.172536	0.699987	0.233566	0.124586	0.30959	0.269908	0.211097	0.107169	0.152211	0.0517864	0.0872956	0.00724297	0.0686808	0.43636	0.211258	0.2072018	0.004320498	0.0143862	0.57733	0.000523547	0.0111992	0.395509	0.00105174	0.1052605	0.000176905	0.019583	0.308315	3.67193	0.318592	0.301473	0.124755	0.25518	0.109581	0.9605726
78	0	-3297.462	-3294.778	-2.683795	0.8247452	0.181495	0.220472	0.463518	0.0926964	0.0825384	0.10871	0.179922	0.121026	0.30457	0.103522	0.01028	0.0855349	0.0653962	0.396532	0.111603	0.1441775	-0.02384032	0.013732	0.598372	0.00444317	0.00982719	0.362317	0.0113089	0.2083732	0.000262685	0.0238282	0.333669	3.64224	0.291778	0.297372	0.125924	0.284926	0.1845329	1.129193
79	1	-3310.923	-3307.305	-3.618386	0.5406982	0.1323485	0.600516	0.46977	0.14019	0.325584	0.0588602	0.0415033	0.123325	0.103759	0.0383626	0.075758	0.0348724	0.305986	0.206915	0.185375	0.1847183	0.07623123	0.0167648	0.632461	0.000799239	0.00409692	0.344778	0.00110006	0.1007725	1.55154e-05	0.00583226	0.188197	3.80596	0.292014	0.302678	0.127225	0.278082	0.1770037	0.5693241
80	0	-3307.558	-3300.847	-6.71128	0.7415887	0.1639767	0.269192	0.359267	0.0259767	0.060249	0.079477	0.221357	0.128404	0.112841	0.605806	0.0093724	0.141669	0.0858504	0.541933	0.404388	0.1540151	0.09334756	0.0119441	0.558334	0.00461992	0.00636249	0.413188	0.00555207	0.1261473	0.000116449	0.0159094	0.283468	3.70051	0.315802	0.289835	0.118028	0.276335	0.2194949	0.5747165
81	1	-3305.221	-3297.539	-7.682243	0.5895806	0.1990942	0.610097	0.291742	0.235452	0.376453	0.126709	0.0229293	0.115824	0.251499	0.019551	0.131078	0.0923139	0.125464	0.239176	0.0195946	0.3554385	0.05650079	0.0254675	0.451408	0.000779272	0.0049374	0.513074	0.00433363	0.1324577	0.000514771	0.0332545	0.38129	3.58494	0.302993	0.2844	0.138705	0.273902	0.1889584	0.7009883
82	0	-3309.795	-3305.2	-4.594627	0.6891134	0.1993783	0.374301	0.346669	0.0129022	0.155112	0.0839761	0.190634	0.0788885	0.39674	0.155324	0.0423822	0.452667	0.0979779	0.451006	0.0940614	0.1246864	-0.004813215	0.0151091	0.513832	0.00849592	0.00593027	0.451272	0.00536162	0.04784996	0.000519885	0.0334176	0.382034	3.58403	0.295998	0.304368	0.147215	0.252419	0.04303674	1.11184
83	1	-3311.13	-3309.118	-2.011836	0.5135656	0.169546	0.42901	0.353905	0.219981	0.386944	0.0516645	0.0143165	0.162726	0.174503	0.157895	0.183044	0.211457	0.199122	0.151433	0.0218326	0.1644394	0.0758288	0.0171646	0.458709	0.00168837	0.000784067	0.514631	0.00702302	0.01711761	0.0001536	0.0182561	0.2997	3.68189	0.275356	0.309464	0.124381	0.290799	0.09294641	0.1841664
84	0	-3303.402	-3299.665	-3.736758	0.492535	0.2126202	0.198589	0.541668	0.0115429	0.180908	0.108311	0.215773	0.213378	0.160012	0.299246	0.163877	0.0964005	0.160953	0.113182	0.0904025	0.1299199	0.3062609	0.0130773	0.534169	0.00473535	0.0101183	0.434565	0.00333473	0.0162484	0.00080023	0.0413586	0.415786	3.54206	0.318201	0.295119	0.132504	0.254176	0.3225093	0.05038119
85	1	-3310.121	-3298.848	-11.27311	0.3696928	0.1889131	0.489964	0.21153	0.262946	0.515115	0.104256	0.0434852	0.28252	0.384823	0.0528708	0.282786	0.0970021	0.39349	0.171556	0.659247	0.1759969	0.1031901	0.0189567	0.56448	0.00411732	0.00159081	0.397911	0.0129448	0.1268624	0.000354197	0.0276343	0.354108	3.6179	0.307857	0.305861	0.134573	0.251709	0.2300525	0.5514498
86	0	-3307.748	-3301.831	-5.916759	0.7238386	0.1903611	0.292607	0.331126	0.0973482	0.280434	0.0805895	0.309472	0.371829	0.345366	0.123497	0.139842	0.052287	0.075856	0.301298	0.00856517	0.1190216	-0.1771864	0.0157697	0.435958	0.00350093	0.0178389	0.522784	0.00414916	0.2351077	0.000374455	0.0284064	0.358036	3.61318	0.300079	0.305982	0.141421	0.252518	0.05792128	4.059089
87	1	-3301.133	-3298.812	-2.320812	0.4818775	0.2328068	0.421764	0.216391	0.121933	0.227765	0.494925	0.0453643	0.201208	0.131408	0.00446119	0.112268	0.298683	0.243097	0.161805	0.203292	0.2024847	-0.01296272	0.0199258	0.557888	0.00260866	0.00227655	0.405839	0.0114622	0.0263101	0.00140492	0.0545857	0.463799	3.48021	0.277497	0.307	0.127542	0.287961	0.01334738	1.971181
88	0	-3309.174	-3311.488	2.314697	0.4921743	0.2200505	0.207082	0.232268	0.0188617	0.145898	0.0977278	0.181581	0.16142	0.125629	0.0224392	0.217806	0.129116	0.201977	0.186659	0.0133148	0.1518933	0.1441665	0.0132461	0.458879	0.00313945	0.00552972	0.506253	0.0129535	0.01720319	0.000996362	0.0460839	0.43394	3.51898	0.294404	0.294202	0.155403	0.255991	0.1613697	0.1066074
89	1	-3299.856	-3296.964	-2.891823	0.5649891	0.2130141	0.438003	0.212555	0.104227	0.315684	0.155458	0.0187267	0.199678	0.165596	0.000388795	0.21025	0.289261	0.456138	0.190438	0.212278	0.1841947	-0.01926219	0.0127867	0.439661	0.00525351	0.00559192	0.523505	0.013202	0.03971343	0.000809894	0.0416044	0.416762	3.54082	0.313268	0.293199	0.138646	0.254886	0.02045124	1.941859
90	0	-3304.882	-3302.607	-2.27496	0.5393718	0.1696051	0.202003	0.361093	0.0808893	0.163603	0.0661369	0.350473	0.262116	0.367051	0.22704	0.0554374	0.338531	0.109149	0.118757	0.173001	0.2005298	0.02018627	0.0213573	0.467285	0.00390452	0.00329055	0.497921	0.00624152	0.01142953	0.000154037	0.0182819	0.299871	3.68169	0.292267	0.290998	0.168751	0.247984	0.03161579	0.3615132
91	1	-3302.198	-3298.057	-4.14081	0.7307352	0.1825587	0.741216	0.268726	0.0864255	0.304067	0.500671	0.0401236	0.15135	0.168696	0.00305947	0.0597985	0.0862242	0.139476	0.3541	0.0157887	0.1694262	0.05718069	0.0152115	0.527594	0.00430372	0.00704599	0.426059	0.019786	0.07351758	0.0002746	0.0243582	0.336632	3.63873	0.309659	0.304515	0.125247	0.260579	0.1306983	0.5624985
92	0	-3306.249	-3303.786	-2.463493	0.6810294	0.2257634	0.252272	0.405931	0.0184903	0.181034	0.106819	0.322349	0.19527	0.0923338	0.480138	0.114173	0.0496876	0.147034	0.202196	0.135085	0.1909682	-0.1028102	0.0186108	0.369044	0.00668344	0.00425275	0.59815	0.00325849	0.1275733	0.00116773	0.0498344	0.447516	3.50148	0.308947	0.304089	0.133868	0.253096	0.02476305	5.151758
93	1	-3304.228	-3301.278	-2.950066	0.6950053	0.1887435	0.585047	0.270484	0.0949171	0.222099	0.0248941	0.00815033	0.0781315	0.146719	0.0065153	0.264651	0.380637	0.0979364	0.471811	0.0697	0.1630427	0.09147471	0.0060225	0.467717	0.00335721	0.0160394	0.490474	0.01639	0.04482597	0.000351877	0.0275444	0.353647	3.61846	0.283019	0.323586	0.125897	0.267499	0.1363007	0.3288756
94	0	-3301.007	-3296.292	-4.715269	0.9253524	0.2311835	0.435071	0.750434	0.157274	0.1105	0.11199	0.156317	0.148903	0.321323	0.447641	0.0104051	0.0695413	0.0518562	0.124263	0.252651	0.268996	-0.01150321	0.0164749	0.484395	0.00413032	0.00546016	0.486618	0.00292174	0.03838024	0.00134766	0.0534789	0.46009	3.48508	0.304622	0.293011	0.125607	0.27676	0.02687704	1.427994
95	1	-3306.154	-3299.011	-7.142389	0.6105686	0.1960175	0.661581	0.379509	0.0994299	0.439166	0.130769	0.0552942	0.220965	0.257948	0.110149	0.104336	0.115323	0.0979662	0.473998	0.264219	0.3220478	-0.07082218	0.00908324	0.487376	0.00251385	0.0112765	0.486975	0.00277577	0.0950536	0.000461668	0.03151	0.373184	3.59484	0.278468	0.307463	0.124716	0.289353	0.02423142	3.922742
96	0	-3312.962	-3308.634	-4.328072	0.9908561	0.224302	0.360438	0.557758	0.110352	0.0627778	0.108183	0.129105	0.0415052	0.334987	0.0876543	0.0170802	0.220606	0.129882	0.136412	0.101051	0.1457225	0.438306	0.0215934	0.38057	0.00773825	0.0105908	0.574215	0.00529336	0.02550152	0.00112214	0.0488659	0.444075	3.50594	0.288239	0.310767	0.134088	0.266906	0.4638076	0.05498298
97	1	-3304.269	-3298.633	-5.635557	0.4728298	0.1922335	0.603122	0.124375	0.170045	0.146222	0.0854346	0.0329221	0.141413	0.141027	0.0246139	0.141428	0.0979178	0.788016	0.309647	0.668569	0.251568	0.02552361	0.011839	0.493245	0.00620291	0.0167451	0.465388	0.00657965	0.01815879	0.000401878	0.0294186	0.363086	3.60709	0.313812	0.301669	0.12776	0.25676	0.04368241	0.4157004
98	0	-3298.52	-3298.886	0.3657652	0.90718	0.195009	0.312111	0.55515	0.0250548	0.092295	0.0906249	0.136517	0.0803047	0.0528269	0.11765	0.0270663	0.0766174	0.13422	0.180081	0.14667	0.1442085	-0.04391128	0.0133497	0.560181	0.00941773	0.0065513	0.406721	0.00377899	0.1677451	0.000445149	0.0309467	0.370507	3.5981	0.313486	0.292537	0.126118	0.267859	0.1238338	1.354599
99	1	-3312.233	-3307.898	-4.334622	0.5809935	0.2054143	0.31958	0.250611	0.0826443	0.330267	0.465964	0.144494	0.209514	0.283084	0.195727	0.152503	0.177915	0.0413153	0.340986	0.121668	0.2693418	0.00921954	0.0134695	0.433743	0.0212265	0.0129087	0.511431	0.00722166	0.01709666	0.00063722	0.0369562	0.39764	3.56477	0.28646	0.294487	0.152288	0.266765	0.0263162	0.649663
100	0	-3299.29	-3300.171	0.8814821	0.6440523	0.2135677	0.343003	0.516458	0.0298974	0.0952768	0.0927135	0.335152	0.188144	0.102039	0.0355824	0.034948	0.173729	0.0713623	0.0569566	0.18392	0.1197144	0.01595818	0.0174695	0.477467	0.00717375	0.0164303	0.476907	0.00455291	0.02997161	0.000823615	0.041951	0.418132	3.53909	0.307581	0.290023	0.139572	0.262823	0.04592979	0.6525528
101	1	-3302.643	-3296.915	-5.727776	0.5251584	0.2085355	0.341445	0.263255	0.153874	0.578014	0.104323	0.0354981	0.181526	0.340482	0.0721936	0.111495	0.0837628	0.210264	0.455967	0.0248132	0.2716172	0.1358035	0.0114921	0.494508	0.0149711	0.00354428	0.467236	0.00824801	0.05451049	0.000704662	0.0388402	0.405565	3.55489	0.287034	0.305217	0.132211	0.275538	0.190314	0.286424
102	0	-3298.236	-3296.796	-1.440582	0.6584478	0.1806813	0.238427	0.671199	0.0776067	0.14952	0.103987	0.202921	0.153584	0.151388	0.0126636	0.0091416	0.14934	0.0576992	0.132838	0.191769	0.1215296	0.2349273	0.018539	0.539626	0.0041228	0.0163562	0.414002	0.00735469	0.02020754	0.000253832	0.0234264	0.331396	3.64492	0.28999	0.297199	0.134082	0.278728	0.2551348	0.07920337
103	1	-3306.848	-3301.328	-5.520171	0.5284119	0.1933635	0.445408	0.175769	0.115518	0.177469	0.14346	0.0600944	0.127702	0.193393	0.539917	0.10808	0.0650215	0.654098	0.167716	0.00520815	0.2814309	0.09972172	0.0276523	0.43812	0.0108951	0.0131994	0.506857	0.00327654	0.04322476	0.000419112	0.0300368	0.366116	3.60343	0.299165	0.281998	0.142121	0.276716	0.1429465	0.3023842
104	0	-3311.731	-3298.887	-12.84434	0.6716435	0.1708575	0.269816	0.725221	0.124177	0.184413	0.133971	0.345154	0.222833	0.215663	0.57091	0.0844248	0.091222	0.110826	0.339659	0.0259782	0.242451	0.3604823	0.0123649	0.534816	0.00148195	0.0133346	0.435461	0.00254145	0.2132145	0.000163518	0.0188324	0.303488	3.67752	0.273864	0.327353	0.133728	0.265055	0.5736968	0.3716501
105	1	-3305.943	-3295.201	-10.74192	0.4766776	0.1821124	0.62129	0.25816	0.129717	0.639178	0.137487	0.0629585	0.208184	0.381694	0.053781	0.174677	0.18236	0.377958	0.487111	0.00344362	0.31726	-0.1253714	0.0150432	0.455918	0.0015744	0.0100107	0.516475	0.000979344	0.2663962	0.000269553	0.0241352	0.33539	3.64021	0.285739	0.302583	0.139143	0.272534	0.1410248	1.889002
106	0	-3313.238	-3305.549	-7.68897	0.8703165	0.1524468	0.510651	0.596372	0.176434	0.0508447	0.0565207	0.268328	0.104414	0.217796	0.318292	0.0738861	0.32844	0.0674712	0.569596	0.0434912	0.3601111	-0.01528883	0.010246	0.537039	0.00378353	0.0072698	0.43877	0.00289182	0.05371863	6.15435e-05	0.0115853	0.249194	3.73916	0.292243	0.315743	0.127564	0.26445	0.03842981	1.397838
107	1	-3307.441	-3304.349	-3.091723	0.5598861	0.1960176	0.450358	0.25613	0.108198	0.200325	0.0490271	0.0300564	0.125832	0.222479	0.282306	0.18865	0.125008	0.150214	0.195429	0.0230203	0.1287741	0.2293479	0.0241656	0.389967	0.000947633	0.00796315	0.57642	0.000537124	0.07252215	0.00046167	0.0315101	0.373184	3.59484	0.282835	0.321962	0.126429	0.268774	0.3018701	0.2402429
108	0	-3302.775	-3298.685	-4.089504	0.7616807	0.1662617	0.356751	0.710626	0.0933186	0.0823148	0.0840027	0.166505	0.16414	0.408494	0.138745	0.0521564	0.212889	0.0496596	0.269888	0.107728	0.2368292	-0.1244534	0.0112929	0.496138	0.00825277	0.00816535	0.471657	0.00449415	0.1379762	0.000130753	0.0168523	0.290156	3.69286	0.296902	0.324972	0.124855	0.253271	0.01352286	10.20318
109	1	-3314.383	-3303.224	-11.15853	0.546349	0.1717116	0.405599	0.227173	0.137654	0.382833	0.163062	0.0434112	0.217209	0.141731	0.0526327	0.212594	0.460026	0.900085	0.594468	0.0289626	0.2156406	0.2189345	0.0175729	0.501665	0.000427159	0.00818377	0.471712	0.000439389	0.1006649	0.000170231	0.0192125	0.305947	3.67467	0.309994	0.293983	0.1218	0.274222	0.3195994	0.3149722
110	0	-3306.686	-3301.419	-5.26638	0.6484533	0.1777238	0.227674	0.633809	0.0120402	0.0849027	0.0579174	0.251798	0.145218	0.168266	0.0835557	0.137001	0.233859	0.0885913	0.146908	0.112345	0.2189729	0.08405222	0.0175095	0.507678	0.00457211	0.00197525	0.464586	0.00367913	0.2265949	0.0002235	0.0219929	0.323083	3.6547	0.315015	0.289003	0.134976	0.261007	0.3106471	0.7294286
111	1	-3303.376	-3297.833	-5.542491	0.4027256	0.1895058	0.490052	0.18459	0.204847	0.557353	0.179351	0.0565098	0.201494	0.234304	0.0260299	0.320237	0.11384	0.318317	0.143503	0.015959	0.3284203	-0.02050659	0.024024	0.52229	0.000804855	0.00589726	0.434601	0.0123825	0.0400476	0.00036239	0.0279492	0.355719	3.61597	0.293089	0.298146	0.151813	0.256952	0.01954101	2.049413
112	0	-3304.653	-3300.221	-4.431722	0.622885	0.1979423	0.210511	0.768716	0.138922	0.156573	0.0970833	0.264171	0.16287	0.100739	0.167949	0.112607	0.0312493	0.121994	0.29247	0.0826662	0.1454006	-0.2503885	0.0225126	0.555919	0.00187839	0.00126786	0.413677	0.00474532	0.2928719	0.000494406	0.0325969	0.378266	3.58864	0.293545	0.295142	0.138133	0.27318	0.04248343	6.893792
113	1	-3306.421	-3300.731	-5.690641	0.5477866	0.2312033	0.407816	0.190449	0.101751	0.320311	0.654387	0.300348	0.202618	0.294985	0.204756	0.106804	0.129485	0.170797	0.189395	0.00976801	0.223528	0.0909235	0.0159921	0.463196	0.000532597	0.00424527	0.499808	0.0162261	0.04308413	0.00134835	0.0534924	0.460136	3.48502	0.322317	0.302133	0.135206	0.240344	0.1340076	0.321505
114	0	-3310.578	-3302.216	-8.362558	0.7461295	0.1618997	0.216833	0.549239	0.0779726	0.0975315	0.149255	0.0956874	0.142125	0.168454	0.0666698	0.0100755	0.242743	0.0994007	0.727362	0.369039	0.2333789	-0.1703697	0.0230331	0.530998	0.00271765	0.0047877	0.434361	0.00410235	0.3495031	0.000104511	0.0150766	0.277356	3.70746	0.286463	0.292464	0.141748	0.279325	0.1791334	1.951077
115	1	-3298.496	-3297.957	-0.5383587	0.5677304	0.179529	0.504376	0.208625	0.0839721	0.24114	0.0511828	0.0141341	0.163936	0.232024	0.296286	0.164569	0.102202	0.128256	0.0856826	0.142107	0.2090503	0.01611683	0.0146044	0.50606	0.00065314	0.014658	0.456438	0.00758692	0.02997259	0.000241674	0.0228628	0.328167	3.64873	0.305923	0.29456	0.12843	0.271086	0.04608942	0.6503139
