Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3185	1	-3319.325	-3307.152	-12.17275	0.3332272	0.2494774	0.2405668	0.136586	0.0159475	0.450174	0.0176057	0.00179935	0.51038	0.00409283	0.02774924	0.00208749	0.0663128	0.500382	3.43122	0.2832	0.297654	0.158537	0.260609	0.1643352	0.1688575
3186	0	-3317.338	-3306.535	-10.80252	0.2803926	0.2633848	0.2430133	0.0199955	0.0231178	0.541017	0.00288209	0.0096748	0.413664	0.00964413	0.009652786	0.00279512	0.0765123	0.528875	3.39182	0.30131	0.284134	0.127205	0.287351	0.02964828	0.3255766
3187	1	-3316.243	-3302.351	-13.89145	0.2740307	0.2112211	0.3234523	-0.151832	0.0146099	0.474024	0.00790321	0.00331932	0.493773	0.00637084	0.2249757	0.000766543	0.0404894	0.412304	3.54644	0.296044	0.285949	0.13627	0.281737	0.07314366	3.075806
3188	0	-3317.813	-3305.476	-12.33725	0.2774355	0.1999041	0.2968974	-0.142402	0.0174075	0.569594	0.001553	0.00521895	0.395334	0.0108917	0.1480648	0.000529442	0.0337202	0.383408	3.58234	0.277654	0.30172	0.130356	0.290271	0.005662836	26.14677
3189	1	-3316.908	-3303.19	-13.71894	0.2489752	0.2108815	0.3346403	0.06812383	0.00826319	0.544792	0.00596834	0.0238015	0.415308	0.00186711	0.1014096	0.000758517	0.0402794	0.411456	3.54751	0.30154	0.290928	0.138854	0.268679	0.1695334	0.5981688
3190	0	-3320.718	-3307.838	-12.87957	0.2814593	0.2085274	0.2463363	0.2484247	0.0198192	0.562474	0.00476657	0.0082384	0.390392	0.0143092	0.01288865	0.000704479	0.0388352	0.405545	3.55492	0.30446	0.276754	0.123472	0.295314	0.2613134	0.04932259
3191	1	-3319.09	-3304.002	-15.0884	0.2444655	0.1905266	0.297939	-0.01850246	0.0125204	0.559262	0.00415735	0.0223964	0.399403	0.00226156	0.2398917	0.000376823	0.0284953	0.358484	3.61264	0.279992	0.303326	0.149341	0.267341	0.2213892	1.083574
3192	0	-3313.633	-3302.027	-11.6056	0.2831256	0.2188782	0.2694261	-0.0178628	0.0190469	0.532903	0.00471289	0.00698782	0.434497	0.00185183	0.0588588	0.000963448	0.0453266	0.431114	3.5226	0.278086	0.310032	0.124087	0.287795	0.040996	1.435721
3193	1	-3319.583	-3305.417	-14.16638	0.2593954	0.1649199	0.3650146	0.2723755	0.0129913	0.580297	0.00143878	0.0232388	0.379341	0.00269311	0.01011914	0.000122201	0.0162952	0.286233	3.69735	0.302504	0.300454	0.131233	0.265809	0.2824946	0.03582064
3194	0	-3317.318	-3304.912	-12.4056	0.2801485	0.2061502	0.2865887	0.02651783	0.0164691	0.5708	0.00371556	0.00125532	0.405944	0.00181606	0.07244639	0.000652696	0.0373972	0.399518	3.56243	0.282796	0.300234	0.128315	0.288655	0.09896423	0.7320463
3195	1	-3318.4	-3306.381	-12.01892	0.3087223	0.2391015	0.2850674	-0.08444774	0.0182732	0.473286	0.00234996	0.00596402	0.490835	0.0092918	0.1061965	0.00164215	0.05894	0.477932	3.46149	0.278678	0.317044	0.144694	0.259584	0.02174872	4.882883
3196	0	-3323.434	-3310.862	-12.57193	0.3037489	0.1890377	0.3175773	0.1394545	0.0234931	0.485356	0.00207143	0.000590716	0.481586	0.00690296	0.008657272	0.000355908	0.0277004	0.354447	3.6175	0.273756	0.303684	0.167198	0.255362	0.1481118	0.05845092
3197	1	-3315.872	-3303.304	-12.56772	0.3087223	0.2158317	0.2703725	-0.02652134	0.0133702	0.511999	0.00516036	0.00989617	0.438552	0.0210223	0.1152187	0.000881393	0.0433788	0.423702	3.53204	0.288149	0.308345	0.128237	0.275269	0.08869731	1.29901
3198	0	-3317.776	-3306.354	-11.42276	0.321485	0.2203701	0.2431283	0.03805099	0.0181025	0.604704	0.0026239	0.00352697	0.364424	0.00661856	0.0348538	0.00100547	0.0462912	0.434709	3.51799	0.262463	0.305578	0.136572	0.295387	0.07290479	0.4780728
3199	1	-3324.87	-3313.228	-11.642	0.3623466	0.1959661	0.2278291	-0.1462273	0.0160999	0.494789	0.0119501	0.0102066	0.441366	0.0255884	0.1479013	0.000460816	0.0314812	0.373048	3.59501	0.256456	0.329334	0.130546	0.283664	0.001674036	88.35012
3200	0	-3320.155	-3306.92	-13.23508	0.321485	0.1965935	0.2695405	-0.2713297	0.0119767	0.505483	0.0097766	0.0100584	0.442945	0.0197604	0.2760202	0.000471297	0.0318337	0.374709	3.59299	0.281957	0.321329	0.117778	0.278936	0.004690577	58.84568
3201	1	-3318.59	-3305.395	-13.19489	0.2553897	0.1893495	0.3048834	0.02634767	0.016916	0.510362	0.00790396	0.00152761	0.437903	0.0253876	0.1099688	0.000360217	0.027866	0.355294	3.61648	0.274616	0.321976	0.125318	0.27809	0.1363164	0.8067169
3202	0	-3318.672	-3306.902	-11.76928	0.3125714	0.2070149	0.2791642	0.001296073	0.01119	0.442077	0.00603045	0.00825391	0.516536	0.0159128	0.05159888	0.000671211	0.0379179	0.401717	3.55969	0.279562	0.305311	0.143837	0.27129	0.05289495	0.9754972
3203	1	-3319.487	-3307.865	-11.62141	0.2385144	0.1701758	0.2855776	-0.02375856	0.0169073	0.595872	0.00299607	0.00080065	0.350677	0.0327462	0.0548773	0.000158304	0.0185317	0.301521	3.67979	0.28309	0.302787	0.114061	0.300062	0.03111875	1.763481
3204	0	-3316.046	-3304.054	-11.99217	0.2783871	0.2257354	0.2315724	-0.1019858	0.0191465	0.502322	0.00890212	0.006365	0.45457	0.00869452	0.1439714	0.00116685	0.0498158	0.44745	3.50157	0.269787	0.312993	0.14089	0.27633	0.04198559	3.429067
3205	1	-3316.593	-3304.726	-11.86714	0.2682875	0.196679	0.2395588	0.06622853	0.0215313	0.483928	0.00296561	0.000358483	0.481948	0.0092686	0.04898745	0.000472739	0.0318818	0.374935	3.59271	0.282374	0.283654	0.146362	0.28761	0.115216	0.4251793
3206	0	-3319.63	-3307.685	-11.94513	0.2624288	0.1900622	0.2649459	0.06591773	0.022189	0.556262	0.00409345	0.00601319	0.410838	0.000604509	0.03925429	0.000370206	0.0282463	0.357227	3.61416	0.292644	0.284767	0.138373	0.284216	0.105172	0.3732389
3207	1	-3318.275	-3306.086	-12.18897	0.3346248	0.2022912	0.2399699	0.05081731	0.0153284	0.533746	0.00314224	0.000915918	0.420061	0.026806	0.07167987	0.000574406	0.0351076	0.389611	3.57471	0.302141	0.286979	0.133244	0.277636	0.1224972	0.5851553
3208	0	-3318.761	-3303.632	-15.12949	0.2578339	0.2047096	0.3173964	-0.3703083	0.0162279	0.497381	0.00574987	0.00899479	0.468916	0.00272994	0.4063936	0.000622645	0.0365359	0.395837	3.567	0.314163	0.299209	0.116391	0.270238	0.03608532	11.26202
3209	1	-3321.432	-3308.565	-12.86712	0.3015501	0.2038619	0.2619209	-0.004963068	0.0207262	0.473048	0.00388579	0.0015818	0.48648	0.0142783	0.1270744	0.000605423	0.0360327	0.393662	3.5697	0.298999	0.270857	0.155133	0.275011	0.1221113	1.040644
3210	0	-3324.848	-3307.302	-17.54612	0.2562194	0.1790222	0.2923189	-0.2175572	0.023	0.479713	0.0128645	0.00592547	0.478096	0.000400662	0.4772732	0.000236465	0.022617	0.326742	3.6504	0.266047	0.290658	0.155258	0.288037	0.2597161	1.837673
3211	1	-3319.808	-3306.886	-12.92198	0.2512609	0.2162204	0.3380475	-0.04154031	0.016576	0.508485	0.00756801	0.0134621	0.440297	0.0136117	0.1084669	0.000891585	0.0436257	0.424653	3.53083	0.304708	0.308144	0.119614	0.267534	0.06692663	1.620684
3212	0	-3319.693	-3306.604	-13.08921	0.2641704	0.1923537	0.2648888	0.08262381	0.0209286	0.587612	0.00581548	0.00382779	0.381668	0.000148347	0.0982235	0.000403687	0.0294841	0.363409	3.6067	0.27523	0.308816	0.140256	0.275698	0.1808473	0.5431295
3213	1	-3317.518	-3305.628	-11.88987	0.2949356	0.2279855	0.2576744	-0.00412718	0.014609	0.575171	0.00624176	0.00609819	0.388047	0.00983286	0.07406592	0.00123942	0.0513188	0.452707	3.49474	0.309034	0.292299	0.126464	0.272203	0.06993874	1.059011
3214	0	-3318.229	-3305.965	-12.26468	0.2331554	0.1975793	0.3426584	-0.008943055	0.0166314	0.530906	0.00541695	0.00504278	0.439465	0.00253767	0.05192062	0.000488109	0.0323907	0.377311	3.58981	0.312578	0.293145	0.10974	0.284537	0.04297757	1.208087
3215	1	-3320.634	-3306.952	-13.68181	0.2932605	0.2587564	0.2260061	0.1849189	0.0202972	0.451108	0.00356417	0.00879522	0.4969	0.0193353	0.09824084	0.00254522	0.0730825	0.519591	3.40478	0.286744	0.29577	0.140849	0.276637	0.2831597	0.346945
3216	0	-3315.49	-3302	-13.48992	0.2323266	0.1886499	0.3464733	-0.1822234	0.0104646	0.607269	0.00548374	0.0103609	0.366384	3.79824e-05	0.2071691	0.000350602	0.0274949	0.353392	3.61876	0.283907	0.308163	0.129698	0.278232	0.02494572	8.304796
3217	1	-3314.346	-3302.435	-11.91049	0.2564039	0.1702842	0.2907875	0.0408692	0.0197673	0.503879	0.00145794	0.00798695	0.46012	0.00678858	0.03563739	0.000159125	0.0185794	0.301834	3.67943	0.286522	0.320458	0.135873	0.257148	0.07650659	0.4658081
3218	0	-3319.767	-3305.562	-14.20487	0.2585697	0.2053961	0.3018841	-0.1924075	0.00809323	0.603756	0.00219863	0.0214555	0.364265	0.000231584	0.277979	0.00063684	0.0369453	0.397594	3.56482	0.277833	0.297395	0.13582	0.288951	0.0855714	3.248503
3219	1	-3317.753	-3304.941	-12.81162	0.2604619	0.1719465	0.296741	0.07176967	0.0143838	0.529933	0.00362191	0.0118265	0.427516	0.0127185	0.0700962	0.000172114	0.0193177	0.306622	3.67389	0.309079	0.296941	0.129184	0.264795	0.1418659	0.4941019
3220	0	-3312.051	-3300.473	-11.57853	0.2585697	0.1949206	0.2718004	0.07488119	0.0175491	0.495484	0.00366512	0.01724	0.464233	0.00182919	0.01062741	0.000443721	0.0308975	0.370271	3.59839	0.288408	0.312878	0.130299	0.268415	0.0855086	0.1242846
3221	1	-3325.822	-3306.197	-19.62512	0.262133	0.214695	0.3341856	0.7052282	0.013974	0.531299	0.00703311	0.0189921	0.418498	0.010204	0.1112232	0.000852047	0.0426598	0.420912	3.53558	0.277459	0.317372	0.12887	0.2763	0.8164514	0.1362276
3222	0	-3317.698	-3305.724	-11.97422	0.2218898	0.1983936	0.3321667	0.06936679	0.0215323	0.468422	0.00499289	0.00932341	0.494242	0.00148802	0.00273845	0.000502316	0.0328539	0.379452	3.58719	0.286897	0.288893	0.12728	0.296931	0.07210524	0.03797851
3223	1	-3314.058	-3301.779	-12.27854	0.2733477	0.1943025	0.2893348	-0.07935951	0.0163734	0.46998	0.00381884	0.00277336	0.502911	0.00414325	0.1173265	0.000433831	0.0305546	0.368625	3.60039	0.28672	0.307837	0.1452	0.260242	0.03796701	3.090223
3224	0	-3318.534	-3305.101	-13.43324	0.2681042	0.2339137	0.2785285	-0.2531755	0.0158994	0.567452	0.00545826	0.00986095	0.397758	0.00357214	0.2736359	0.00144489	0.0553444	0.466313	3.4769	0.311527	0.303717	0.136377	0.24838	0.02046044	13.3739
3225	1	-3318.432	-3305.867	-12.56558	0.2586829	0.2303492	0.2885456	-0.0237623	0.0210024	0.423707	0.0102587	0.00586009	0.536876	0.00229613	0.1073515	0.00131883	0.0529127	0.458174	3.48759	0.307838	0.276818	0.147088	0.268256	0.08358924	1.284275
3226	0	-3318.566	-3307.577	-10.98932	0.3368533	0.1888413	0.2355537	0.0617158	0.0205577	0.481967	0.00765788	0.00522462	0.48033	0.00426217	0.003003426	0.000353213	0.0275962	0.353913	3.61814	0.283566	0.295719	0.164583	0.256131	0.06471923	0.04640701
3227	1	-3316.692	-3304.407	-12.28455	0.2397273	0.2156289	0.30004	-0.005132731	0.0267559	0.503246	0.00531809	0.0114439	0.45105	0.00218583	0.07497162	0.000876106	0.0432502	0.423205	3.53267	0.295926	0.283003	0.144468	0.276602	0.06983889	1.073494
3228	0	-3319.461	-3305.181	-14.28019	0.3368533	0.2083154	0.2627464	-0.195905	0.0146958	0.485315	0.0103445	0.00609184	0.475339	0.00821393	0.2986928	0.00069975	0.0387062	0.40501	3.55558	0.273473	0.302798	0.156289	0.267441	0.1027878	2.905918
3229	1	-3317.551	-3302.856	-14.69456	0.2397273	0.195377	0.3484087	0.3645905	0.0118153	0.516946	0.0063155	0.00755489	0.451766	0.00560245	0.004785541	0.000451127	0.0311518	0.371485	3.59691	0.282159	0.306583	0.138908	0.27235	0.3693761	0.01295574
3230	0	-3314.206	-3302.721	-11.48503	0.321849	0.1984297	0.2583069	-0.006861167	0.0220176	0.455575	0.0114431	0.00465285	0.504466	0.00184525	0.05287264	0.000502951	0.0328745	0.379547	3.58708	0.299733	0.299191	0.138736	0.262339	0.04601147	1.149119
3231	1	-3320.611	-3305.815	-14.79599	0.2429335	0.1655604	0.420595	-0.05933031	0.00929309	0.43644	0.0071346	0.0103197	0.535314	0.00149844	0.1771314	0.000126228	0.0165599	0.288107	3.69521	0.313257	0.313823	0.131951	0.240969	0.1178011	1.503648
3232	0	-3310.97	-3299.63	-11.34032	0.2829589	0.2051424	0.2634872	0.02599653	0.0169142	0.521777	0.010363	0.0117985	0.437035	0.00211219	0.02584564	0.000631569	0.0367939	0.396945	3.56563	0.290511	0.290432	0.135464	0.283593	0.05184217	0.4985448
3233	1	-3319.621	-3304.884	-14.73634	0.192212	0.1509286	0.43945	-0.1380472	0.0107031	0.432915	0.00575337	0.0194459	0.530991	0.00019203	0.2056804	5.61765e-05	0.011071	0.244626	3.74425	0.310205	0.294798	0.137597	0.2574	0.06763324	3.041114
3234	0	-3315.78	-3304.7	-11.07966	0.2978925	0.2307035	0.2592229	0.02505939	0.0161217	0.5222	0.0129775	0.007805	0.436963	0.00393241	0.01338812	0.00133102	0.0531529	0.458988	3.48653	0.283403	0.289555	0.141526	0.285516	0.03844751	0.3482182
3235	1	-3317.286	-3304.219	-13.06714	0.1882733	0.1820709	0.3282145	-0.1381631	0.0237727	0.585708	0.00314024	0.0147769	0.372513	8.93168e-05	0.1734716	0.000269087	0.0241145	0.335275	3.64034	0.295425	0.289757	0.133788	0.281031	0.03530845	4.913033
3236	0	-3321.489	-3307.599	-13.89041	0.2799053	0.2112238	0.2573387	-0.2632395	0.0148794	0.572675	0.00674125	0.00587522	0.39522	0.00460902	0.3180609	0.000766608	0.0404911	0.412311	3.54643	0.283363	0.300174	0.122666	0.293797	0.05482146	5.801759
3237	1	-3320.088	-3307.954	-12.13362	0.1938309	0.1971844	0.3120766	-0.04137306	0.0245125	0.529072	0.000889418	0.0086015	0.436838	8.70551e-05	0.07882618	0.000481324	0.0321671	0.37627	3.59108	0.289745	0.297981	0.143524	0.26875	0.03745313	2.104662
3238	0	-3322.196	-3306.927	-15.2693	0.2737028	0.1762208	0.2670163	-0.03215541	0.00818997	0.552229	0.00694343	0.0164396	0.407073	0.00912463	0.2664259	0.00020916	0.0212809	0.318829	3.65968	0.278417	0.320288	0.128983	0.272312	0.2342705	1.137258
3239	1	-3313.198	-3300.729	-12.46866	0.1999863	0.2064621	0.3810626	0.036377	0.0171569	0.541263	0.00396301	0.00518084	0.432233	0.000202732	0.01914921	0.000659332	0.0375847	0.400312	3.56144	0.301186	0.301919	0.125424	0.271471	0.05552621	0.344868
3240	0	-3323.568	-3311.37	-12.19839	0.3487112	0.2211712	0.2714387	0.100304	0.00833144	0.411739	0.0147231	0.0110195	0.545032	0.00915493	0.03212606	0.00102854	0.0468119	0.436629	3.51553	0.286374	0.31245	0.139172	0.262004	0.1324301	0.2425888
3241	1	-3314.045	-3300.24	-13.80448	0.19671	0.1666042	0.3988092	0.1068077	0.0115013	0.53293	0.00507159	0.0116476	0.438445	0.000405007	0.05291608	0.000133007	0.016996	0.291155	3.69172	0.302301	0.315817	0.132964	0.248918	0.1597238	0.3312974
3242	0	-3322.971	-3307.368	-15.60278	0.3487112	0.2340014	0.2429663	-0.3647841	0.0144387	0.526825	0.00700992	0.00486934	0.438019	0.00883849	0.4610455	0.00144808	0.0554046	0.466511	3.47664	0.296024	0.311808	0.122154	0.270014	0.09626142	4.789515
3243	1	-3317.859	-3302.642	-15.21727	0.1698948	0.1545142	0.4420079	0.1909487	0.0104096	0.599975	0.00405815	0.00821346	0.37718	0.000163985	0.07161463	6.94849e-05	0.0123065	0.255397	3.73223	0.269073	0.324778	0.138483	0.267666	0.2625634	0.2727518
3244	0	-3318.932	-3307.054	-11.87768	0.3032582	0.1630064	0.2217066	-0.1096592	0.0210205	0.545308	0.00776885	0.00367073	0.411344	0.0108883	0.1449209	0.00011075	0.0155174	0.280616	3.70376	0.297716	0.308646	0.136613	0.257025	0.03526172	4.109864
3245	1	-3311.582	-3298.295	-13.28699	0.2106941	0.1806292	0.3798188	-0.06924666	0.0146337	0.548804	0.00583492	0.00693855	0.423676	0.000112808	0.1208155	0.000253273	0.0234008	0.331251	3.6451	0.284853	0.30087	0.133629	0.280648	0.05156882	2.342801
3246	0	-3318.767	-3307.566	-11.20162	0.3634681	0.2317319	0.2358332	0.01551493	0.0185043	0.443016	0.0161883	0.00718747	0.511489	0.00361502	0.03737754	0.00136683	0.0538521	0.461346	3.48344	0.292671	0.30672	0.13763	0.262978	0.05289247	0.7066704
3247	1	-3315.182	-3301.358	-13.82418	0.1880469	0.1621538	0.469347	0.02810499	0.0117762	0.541355	0.00837455	0.0037072	0.432516	0.0022706	0.05339397	0.000105919	0.0151772	0.278105	3.70661	0.299352	0.283985	0.144742	0.271921	0.08149896	0.6551491
3248	0	-3318.204	-3304.386	-13.81809	0.339459	0.2228943	0.2452734	0.06410871	0.0144715	0.535532	0.0122868	0.0183829	0.418472	0.000854649	0.1515524	0.00107937	0.0479388	0.440739	3.51024	0.288311	0.290787	0.134509	0.286392	0.2156611	0.7027341
3249	1	-3319.199	-3305.077	-14.12271	0.2323354	0.1799665	0.3226378	-0.2567726	0.0119781	0.581763	0.0136901	0.0168277	0.373941	0.0018005	0.2946168	0.000246239	0.0230761	0.329394	3.64728	0.275672	0.302257	0.134105	0.287967	0.0378442	7.784993
3250	0	-3320.586	-3309.106	-11.4799	0.3528911	0.2554344	0.2153957	0.1109942	0.014736	0.515815	0.00686972	0.0103171	0.450186	0.00207597	0.01602783	0.00237476	0.0706417	0.512807	3.41418	0.298858	0.301871	0.138575	0.260696	0.1270221	0.1261814
3251	1	-3318.538	-3305.901	-12.63693	0.2568546	0.2422007	0.2986025	-0.1360263	0.0168374	0.538325	0.00467592	0.0126972	0.409719	0.0177447	0.1609505	0.00176798	0.0611182	0.484747	3.45237	0.285495	0.326402	0.117172	0.270931	0.02492422	6.457595
3252	0	-3318.383	-3302.927	-15.45605	0.3176849	0.1874705	0.2577142	-0.04135127	0.0139116	0.512538	0.00221853	0.0140405	0.45347	0.0038218	0.2885279	0.000334817	0.0268743	0.350175	3.62262	0.310069	0.29975	0.131928	0.258253	0.2471766	1.167294
3253	1	-3316.99	-3303.561	-13.42925	0.2522352	0.1875079	0.3340195	-0.1374616	0.0122464	0.547818	0.00637086	0.00948691	0.416945	0.00713289	0.1877901	0.000335309	0.0268939	0.350277	3.62249	0.301685	0.2815	0.129537	0.287277	0.05032854	3.731285
3254	0	-3316.438	-3303.787	-12.65038	0.2574559	0.2156101	0.3186312	0.04373742	0.017819	0.529547	0.00947296	0.0063822	0.432025	0.00475364	0.0606446	0.000875618	0.0432383	0.423159	3.53273	0.285171	0.306242	0.135248	0.273339	0.104382	0.580987
3255	1	-3316.669	-3304.377	-12.29192	0.2522352	0.1988425	0.365257	-0.006544788	0.00944245	0.535319	0.00403448	0.0139444	0.429893	0.00736673	0.03905789	0.000510272	0.0331104	0.38063	3.58575	0.299003	0.297918	0.128626	0.274454	0.03251311	1.201297
3256	0	-3317.09	-3304.636	-12.45458	0.2564584	0.2053895	0.2954586	-0.106859	0.0149866	0.545112	0.0080581	0.00219956	0.417182	0.0124619	0.1398664	0.000636703	0.0369414	0.397577	3.56484	0.288605	0.287416	0.139216	0.284762	0.03300741	4.237424
3257	1	-3314.686	-3302.384	-12.30197	0.2452416	0.2003471	0.3077103	0.02568883	0.0165885	0.454974	0.0102962	0.00758518	0.506039	0.0045169	0.05731938	0.000537591	0.033976	0.384563	3.58092	0.297871	0.289266	0.152804	0.260059	0.08300821	0.6905266
3258	0	-3317.705	-3306.349	-11.3561	0.3144398	0.1685096	0.2616883	-0.03227522	0.0119855	0.478129	0.00699852	0.00833325	0.473292	0.021262	0.05675236	0.000146088	0.017807	0.296698	3.68535	0.294817	0.298601	0.130927	0.275654	0.02447714	2.318586
3259	1	-3319.582	-3305.507	-14.07482	0.3034691	0.1983825	0.2549575	0.3101265	0.0182982	0.445803	0.00800943	0.00686948	0.514179	0.00684028	0.0419541	0.000502119	0.0328476	0.379423	3.58723	0.311806	0.27997	0.136935	0.271289	0.3520806	0.1191605
3260	0	-3317.336	-3303.549	-13.78663	0.2047847	0.1941984	0.3753558	0.121475	0.0189065	0.480166	0.000715157	0.0127661	0.484974	0.00247208	0.05718991	0.000432182	0.030497	0.368347	3.60072	0.264931	0.299	0.142048	0.294021	0.1786649	0.3200959
3261	1	-3319.635	-3306.916	-12.71894	0.2597343	0.2529301	0.364254	-0.08999445	0.0157478	0.450153	0.00427663	0.00516121	0.511688	0.0129735	0.1052145	0.00225114	0.068814	0.507624	3.42131	0.297518	0.307215	0.133828	0.26144	0.01522002	6.9129
3262	0	-3318.106	-3304.143	-13.9629	0.2541711	0.1570242	0.2819852	0.1097218	0.0102371	0.546501	0.0007675	0.0214644	0.417877	0.00315327	0.1226586	8.01699e-05	0.0132141	0.262896	3.72381	0.293675	0.318098	0.127355	0.260872	0.2323804	0.5278352
3263	1	-3316.63	-3304.879	-11.75108	0.304162	0.2292284	0.2570844	0.1068561	0.0225841	0.453237	0.00236659	0.0153847	0.491995	0.0144327	0.01229847	0.00128077	0.052155	0.455588	3.49098	0.290072	0.276073	0.150032	0.283824	0.1191546	0.1032144
3264	0	-3318.302	-3304.255	-14.04708	0.2541711	0.186145	0.2998788	-0.0346369	0.0184698	0.440006	0.00203481	0.0204632	0.516354	0.0026719	0.1880915	0.000317701	0.0261843	0.346542	3.62696	0.289173	0.324994	0.133388	0.252445	0.1534546	1.225714
3265	1	-3318.266	-3304.059	-14.20747	0.2928923	0.2343273	0.24391	0.2234706	0.0197305	0.446189	0.00761901	0.0120825	0.508746	0.00563232	0.09660192	0.00146001	0.0556286	0.467249	3.47566	0.298019	0.28631	0.158514	0.257157	0.3200725	0.3018126
3266	0	-3319.23	-3304.953	-14.27647	0.2541711	0.1695027	0.3219415	-0.02425872	0.0144297	0.507002	0.000881865	0.0235789	0.44657	0.00753748	0.1876524	0.00015328	0.0182372	0.299575	3.68203	0.29985	0.302072	0.128394	0.269684	0.1633937	1.148468
3267	1	-3320.196	-3307.5	-12.69611	0.294888	0.1947445	0.3029734	0.06222095	0.0227634	0.561323	0.00080363	0.0127796	0.396156	0.0061749	0.06233307	0.000440887	0.0307996	0.369803	3.59896	0.282225	0.302337	0.130889	0.284549	0.124554	0.5004501
3268	0	-3315.099	-3304.318	-10.78106	0.3309949	0.1923682	0.2282576	0.0234761	0.016287	0.490178	0.00631904	0.0108728	0.473043	0.00329967	0.01455969	0.000403905	0.029492	0.363448	3.60666	0.282718	0.303747	0.158797	0.254738	0.03803579	0.3827891
3269	1	-3317.835	-3306.085	-11.75017	0.3111319	0.2277877	0.3076152	0.02136198	0.0156603	0.470789	0.0045404	0.0117666	0.487086	0.0101586	0.0267904	0.00123292	0.0511861	0.452247	3.49533	0.2856	0.292054	0.134872	0.287474	0.04815239	0.556367
3270	0	-3320.361	-3306.409	-13.95226	0.2914676	0.2135513	0.2438527	-0.1682187	0.00946984	0.525504	0.00960379	0.00921597	0.440225	0.00598122	0.2806174	0.000823206	0.0419407	0.418092	3.53914	0.289682	0.308144	0.140763	0.261411	0.1123987	2.496625
3271	1	-3315.962	-3303.758	-12.20443	0.233953	0.1764728	0.3547082	0.0008990254	0.0120387	0.470511	0.000961733	0.00543408	0.503468	0.00758624	0.03719583	0.000211515	0.0213995	0.319543	3.65885	0.300251	0.302287	0.128522	0.268939	0.03809485	0.9764003
3272	0	-3318.497	-3306.771	-11.72544	0.2655024	0.2131389	0.2534947	0.0964684	0.0192109	0.492222	0.0120212	0.00522897	0.470523	0.000793705	0.01919544	0.000812975	0.0416825	0.417072	3.54043	0.28066	0.314972	0.138819	0.26555	0.1156638	0.1659589
3273	1	-3316.191	-3305.112	-11.079	0.2875913	0.2181703	0.2737354	0.009608278	0.0146642	0.457361	0.0104635	0.00184262	0.49311	0.0225587	0.01321589	0.000943933	0.0448713	0.4294	3.52479	0.293724	0.310526	0.140067	0.255683	0.02282417	0.5790306
