Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
61	1	-3317.54	-3298.38	-19.1592	0.09157583	0.1590779	0.435748	0.988639	2.54785	0.784109	1.32159	1.02021	0.705845	0.98716	1.61783	1.23132	0.495077	1.55639	0.426358	0.421206	0.02617679	-0.05852899	0.00522479	0.556428	0.00596969	0.0207034	0.402703	0.00897156	0.07152633	8.98213e-05	0.0139827	0.269005	3.71692	0.275401	0.311888	0.127929	0.284782	0.01299734	5.50315
62	0	-3322.74	-3303.93	-18.8098	0.1244008	0.1818372	0.581551	2.13736	0.487448	0.823043	1.81131	0.75026	0.892578	0.993956	0.295692	0.929451	1.07158	1.25136	0.95641	0.419932	0.0008681332	0.2122608	0.0101323	0.476797	0.00645296	0.0048833	0.496318	0.00541604	0.005166056	0.000266476	0.0239981	0.334624	3.64111	0.305294	0.29292	0.139407	0.262379	0.2174268	0.02375998
63	1	-3325.28	-3303.62	-21.6632	0.09441644	0.1547456	0.375692	1.59332	2.85304	0.882523	1.86695	1.3768	0.585879	0.734397	1.44258	1.22531	0.621998	0.769903	0.433258	0.340063	0.03345969	-0.08439066	0.0114503	0.5527	0.00532983	0.0231285	0.400005	0.00738629	0.1283397	7.04208e-05	0.0123887	0.256089	3.73145	0.296879	0.318392	0.127338	0.257392	0.04394901	2.920195
64	0	-3323.11	-3305.71	-17.4013	0.1290644	0.1524889	0.386188	1.18139	0.963146	0.551567	1.81131	0.5799	0.989905	1.17827	0.392619	0.768134	1.227	0.97799	1.46354	0.444764	0.001019219	0.1027791	0.00881522	0.538851	0.00820666	0.0102124	0.431802	0.00211204	0.02339905	6.16978e-05	0.0115997	0.24932	3.73902	0.311173	0.301469	0.124791	0.262567	0.1261782	0.1854445
65	1	-3322.25	-3301.84	-20.4117	0.08767532	0.1554811	0.210785	1.04368	2.02606	0.857625	1.42733	1.9725	0.755053	0.941098	1.27576	0.586389	0.612294	0.574181	0.938136	0.311275	0.02194508	0.0216585	0.0047553	0.474525	0.00788807	0.0192826	0.486669	0.00687995	0.04660956	7.34611e-05	0.012652	0.25829	3.72898	0.291906	0.312575	0.129868	0.265651	0.06826807	0.6827433
66	0	-3317.11	-3300.29	-16.8274	0.13	0.1816544	0.520197	0.662105	0.51619	0.652558	0.766031	0.927586	0.924673	1.67736	0.466843	0.666262	0.438581	0.507543	1.33198	0.34073	0.001083722	0.1443779	0.0103781	0.467628	0.00523512	0.00886257	0.502605	0.00529187	0.05998754	0.000264446	0.0239073	0.334114	3.64171	0.302009	0.30737	0.138223	0.252399	0.2043655	0.2935307
67	1	-3323.95	-3305.58	-18.3661	0.08767532	0.1743643	0.283834	2.00231	0.844193	1.20271	1.33695	1.13972	0.696871	0.936669	1.78925	1.08674	0.604875	1.56776	0.710397	0.682419	0.01980581	0.03011406	0.00481699	0.480681	0.00554457	0.00912678	0.492983	0.00684774	0.009953972	0.000192405	0.0204169	0.313546	3.66584	0.2986	0.298872	0.128306	0.274223	0.04006803	0.2484268
68	0	-3313.11	-3296.79	-16.3228	0.1257766	0.1560351	0.54111	0.863507	0.619282	0.624478	0.802393	0.538636	0.573613	1.617	0.574419	0.914976	0.717118	0.367093	0.823218	0.311689	0.0006293356	0.06666881	0.00977218	0.493808	0.00457997	0.00581618	0.483072	0.00295119	0.09907716	7.58177e-05	0.0128523	0.259945	3.72713	0.296785	0.295706	0.140005	0.267504	0.165746	0.5977651
69	1	-3329.72	-3307.22	-22.501	0.08845878	0.1912519	0.584039	1.36268	1.52608	1.06536	1.53637	1.96178	0.854724	1.0177	1.31358	0.356563	0.972799	1.41707	1.03337	0.233597	0.0244576	-0.05632209	0.00740503	0.431047	0.0069506	0.0114412	0.536072	0.00708455	0.2040885	0.000387327	0.028886	0.360443	3.61028	0.284477	0.29951	0.131887	0.284125	0.1477664	1.381156
70	0	-3315.54	-3297.65	-17.8861	0.1257766	0.1460514	0.840124	0.715998	0.49245	0.732988	1.05574	0.648354	0.558179	1.28145	0.487946	1.85718	0.452189	0.584427	0.942631	0.240654	0.002027251	0.2332364	0.0100712	0.492733	0.00483329	0.0066074	0.482021	0.00373452	0.01379114	4.13678e-05	0.00950668	0.229885	3.76057	0.303572	0.293584	0.145095	0.257749	0.2470275	0.05582833
71	1	-3324.47	-3304.13	-20.3424	0.09382738	0.2027904	0.35949	1.52964	1.30835	1.2591	1.32945	0.751824	1.17006	0.830842	0.994362	0.313083	1.08891	1.1205	0.960694	0.434315	0.009813128	-4.566149e-05	0.0101454	0.469363	0.0082509	0.010323	0.493986	0.00793169	0.2217688	0.000584141	0.0354006	0.390901	3.57311	0.297639	0.290803	0.133866	0.277692	0.2217231	1.000206
72	0	-3320.73	-3305.36	-15.3718	0.1177263	0.157166	0.491956	0.757442	0.778603	1.21121	0.826855	0.884058	0.982646	1.23803	0.687488	1.19594	0.306339	1.3371	0.584657	0.433595	0.002345011	0.05169734	0.00972507	0.518868	0.00456963	0.00666385	0.455726	0.00444706	0.009949779	8.08093e-05	0.0132664	0.263319	3.72333	0.307234	0.289878	0.14414	0.258748	0.06164712	0.1613989
73	1	-3317.35	-3296.64	-20.7111	0.08303996	0.153708	0.520856	1.52427	2.48148	0.901212	1.39425	0.957175	0.694984	1.16753	1.21403	0.249342	0.734881	1.00243	0.701779	0.263109	0.007580264	-0.0867099	0.013687	0.454148	0.00677573	0.00881845	0.509733	0.00683752	0.1382264	6.62986e-05	0.0120224	0.25298	3.73493	0.309087	0.299152	0.143122	0.24864	0.0515165	2.683148
74	0	-3317.07	-3301.74	-15.3335	0.1177263	0.1901953	0.252725	0.910559	0.88298	0.797996	1.48912	0.966341	0.47968	0.927829	1.15209	0.936996	0.510985	0.637143	0.755334	0.436477	0.005261527	-0.004844899	0.0116339	0.551476	0.00735152	0.00719997	0.420925	0.00141438	0.01697693	0.000372094	0.0283175	0.357588	3.61372	0.277806	0.302191	0.150263	0.269739	0.01213203	1.399348
75	1	-3320.12	-3302.24	-17.8789	0.09905541	0.1765292	0.39284	1.03387	1.63299	0.813634	1.1665	2.28595	0.764083	0.930023	1.81309	0.399025	0.488	0.715371	0.75279	0.621399	0.003530493	0.05465649	0.0158672	0.587236	0.00862644	0.00953968	0.375087	0.00364433	0.01103359	0.000212045	0.0214261	0.319703	3.65866	0.274949	0.296507	0.135334	0.29321	0.06569007	0.1679643
76	0	-3317.58	-3298.67	-18.9133	0.1177263	0.1928662	0.264477	0.840066	0.470857	0.944312	1.15873	1.65752	0.529562	1.30959	0.841521	1.16324	0.853732	0.99213	1.94998	0.314613	0.00508903	0.0001998664	0.0103116	0.463488	0.00834161	0.00627732	0.509196	0.00238524	0.05597014	0.000411463	0.029764	0.364784	3.60504	0.278996	0.30999	0.139133	0.271881	0.05617001	0.9964418
77	1	-3311.31	-3295.67	-15.6392	0.09429871	0.1722386	0.260877	0.883176	0.873345	0.714175	1.79775	0.452848	0.632223	1.14742	0.870894	0.78534	0.524737	0.997226	0.617614	0.573422	0.002973578	0.0431795	0.015933	0.589671	0.00611866	0.00819133	0.376642	0.00344437	0.01704408	0.000174475	0.0194489	0.307461	3.67292	0.285615	0.298532	0.124408	0.291445	0.06022358	0.2830135
78	0	-3315.49	-3297.02	-18.4769	0.1310615	0.1885416	0.311585	0.641225	0.522745	0.980354	1.20554	0.912892	0.393848	1.4915	0.638121	1.71279	1.27646	0.497672	1.46232	0.409475	0.003008309	0.06194119	0.013507	0.48964	0.00285365	0.011753	0.48118	0.00106638	0.0520071	0.00034913	0.0274376	0.353097	3.61912	0.297357	0.293567	0.125908	0.283167	0.1139483	0.4564097
79	1	-3326.93	-3305.66	-21.2772	0.08182923	0.1664876	0.151141	1.216	0.91624	0.856502	1.94325	1.43804	0.950823	1.16201	1.76416	0.352046	0.920767	0.89688	0.398059	0.802873	0.001679551	0.09816111	0.0140361	0.582904	0.010825	0.00637285	0.381494	0.00436823	0.01103776	0.000132236	0.016947	0.290815	3.69211	0.30265	0.294604	0.123039	0.279707	0.1091989	0.1010794
80	0	-3321.69	-3302.02	-19.665	0.1168606	0.1702427	0.303861	1.07756	0.753506	0.849543	1.34857	1.25477	0.756095	1.84332	0.740045	1.244	1.55658	0.713583	1.76145	0.365813	0.005621166	0.08766417	0.0151527	0.534362	0.00458564	0.00568125	0.438052	0.00216694	0.06080129	0.00015881	0.0185611	0.301714	3.67957	0.26817	0.330828	0.128624	0.272378	0.1484655	0.4095316
81	1	-3315.78	-3297.94	-17.8429	0.07056544	0.1677628	0.305651	1.03422	1.56211	0.811819	1.84722	1.37578	1.30691	1.4482	1.16138	0.826641	0.776874	0.643971	1.24368	0.723567	0.003304187	0.01809428	0.00898638	0.543862	0.00763921	0.00696263	0.428416	0.00413373	0.0232071	0.00014085	0.0174869	0.294529	3.68784	0.316994	0.294558	0.133429	0.255019	0.04130139	0.5618965
82	0	-3320.57	-3302.35	-18.2153	0.1017971	0.1719944	0.439144	1.22383	1.24965	0.680325	1.68361	1.41996	0.746532	1.54824	0.604805	0.744382	0.945745	1.124	0.856383	0.437103	0.08139183	0.1264106	0.0120618	0.500029	0.00368804	0.00827031	0.474885	0.00106555	0.01069922	0.000172499	0.0193392	0.30676	3.67373	0.298925	0.291267	0.15176	0.258048	0.1371098	0.07803394
83	1	-3311.98	-3295.01	-16.9675	0.09358929	0.1484705	0.40977	1.33275	1.09814	0.586108	2.12096	0.854856	0.837702	1.29329	0.63169	0.779244	0.601383	1.07067	0.861232	0.770448	0.008815195	0.1863758	0.00993408	0.498341	0.00525561	0.0093901	0.473597	0.0034822	0.01927693	4.82691e-05	0.0102657	0.237208	3.75248	0.289967	0.307315	0.13833	0.264388	0.2056527	0.09373534
84	0	-3321.42	-3303.68	-17.7395	0.1041865	0.1609814	0.817657	1.3551	0.617143	0.997406	1.20797	1.74369	0.773457	2.13175	0.452539	0.789892	0.867043	0.879427	0.74367	0.644094	0.05539828	-0.08714514	0.0116049	0.501517	0.00674476	0.00290276	0.476299	0.000931919	0.125242	9.9543e-05	0.0147159	0.274644	3.71054	0.287687	0.316376	0.125776	0.270161	0.03809689	3.287461
85	1	-3317.36	-3299.33	-18.0282	0.1075116	0.1404208	0.483621	0.853205	0.99494	0.577203	1.42075	0.825503	0.671154	0.803995	1.38234	0.823063	0.406004	1.68199	0.672649	0.674648	0.01338242	0.06063208	0.0108861	0.506015	0.00479483	0.005606	0.468334	0.00436374	0.1779161	2.82969e-05	0.00786842	0.212778	3.77933	0.288832	0.306112	0.123348	0.281709	0.2385481	0.7458288
86	0	-3317.99	-3300.43	-17.5567	0.09415415	0.1664587	0.330596	0.892664	0.377383	0.827067	1.24424	1.4081	0.580274	0.936021	0.799765	1.17432	0.555602	1.3567	1.35585	0.430735	0.05302322	-0.03609675	0.0150129	0.486221	0.00829084	0.0131493	0.476122	0.00120373	0.05286767	0.000132046	0.0169349	0.290731	3.6922	0.309397	0.308897	0.134528	0.247178	0.01677092	3.152342
87	1	-3319.34	-3298.47	-20.8665	0.1075116	0.1539672	0.389297	0.595642	0.977787	0.696692	1.50932	0.662935	0.777193	1.17638	0.698499	1.85663	0.342902	1.45454	0.998326	1.08581	0.002050321	-0.3010732	0.00912666	0.520334	0.00323826	0.00905304	0.453129	0.00511825	0.4340941	6.73104e-05	0.0121133	0.253758	3.73406	0.273987	0.30775	0.137131	0.281133	0.1330209	3.263352
88	0	-3324.21	-3304.03	-20.1767	0.1104446	0.15091	0.638821	0.820811	1.18492	1.1525	1.42612	1.19415	0.726775	1.4865	0.420029	0.475009	0.311139	1.02288	1.19569	0.378294	0.1075679	0.1207373	0.0101849	0.518028	0.00720705	0.000950888	0.463117	0.000512899	0.02830728	5.6113e-05	0.0110647	0.24457	3.74431	0.298891	0.308562	0.144161	0.248385	0.1490446	0.1899249
89	1	-3318.34	-3295.29	-23.0516	0.1075116	0.1696692	0.257909	0.775175	0.567316	0.8414	1.25217	0.431214	0.805872	1.04478	0.895377	0.649937	0.59909	1.55747	0.232982	1.00656	0.001592257	-0.528545	0.00936948	0.512581	0.00319001	0.00385404	0.4656	0.00540505	0.645982	0.000154511	0.0183099	0.300057	3.68148	0.298607	0.29746	0.132487	0.271446	0.117437	5.500669
90	0	-3321.8	-3302.74	-19.0632	0.09684741	0.1467168	0.804278	1.37363	0.905931	0.794757	2.14497	0.84827	0.726775	1.14903	0.836159	0.974312	0.489066	0.690504	1.14703	0.222643	0.1036565	0.006095523	0.0108037	0.517831	0.00567725	0.00195246	0.46294	0.000795442	0.02607288	4.31833e-05	0.00971217	0.231902	3.75834	0.305628	0.302568	0.122324	0.26948	0.0321684	0.8105121
91	1	-3321.89	-3300.5	-21.3878	0.1075116	0.145656	0.219046	0.725306	0.872443	0.5597	1.0501	0.264393	0.718302	0.784977	0.645056	1.97837	0.502915	0.572593	0.498562	0.619226	0.006402703	-0.0237629	0.0102666	0.465118	0.00279327	0.00276061	0.51018	0.00888208	0.2789325	4.03179e-05	0.00938575	0.228687	3.76189	0.283026	0.300872	0.132273	0.283829	0.2551696	1.093126
92	0	-3334.07	-3300.74	-33.3307	0.1049576	0.1560984	0.335025	1.67271	0.990578	0.86401	2.1532	0.775485	0.522646	2.18282	0.370801	0.153878	0.963152	1.24962	2.50596	0.523362	0.2824421	-0.2934832	0.0100793	0.45147	0.00441982	0.00168004	0.5304	0.00195091	0.3355158	7.60906e-05	0.0128753	0.260134	3.72691	0.281399	0.313808	0.129056	0.275737	0.04203258	7.982281
93	1	-3327.7	-3305.5	-22.1976	0.09640408	0.1778417	0.14471	0.542616	0.883419	0.655894	1.85417	0.527363	1.78609	1.16963	0.912774	1.83635	0.521589	0.604885	0.829875	0.754299	0.05305819	-0.07355451	0.0146535	0.398025	0.000976153	0.00231039	0.573112	0.0109235	0.1322179	0.000224656	0.0220493	0.323416	3.65431	0.295128	0.310737	0.132055	0.26208	0.05866339	2.25384
94	0	-3319.93	-3298.83	-21.0984	0.1074378	0.1902882	0.252093	0.968513	0.450468	0.479783	1.85866	1.65516	0.678708	1.96742	0.508591	0.491423	0.753263	0.730255	1.62051	0.770394	0.01932368	0.07104519	0.00839511	0.540344	0.00782302	0.00144029	0.441775	0.000221829	0.1074696	0.000373416	0.0283673	0.357839	3.61342	0.291659	0.302276	0.130825	0.27524	0.1785147	0.6020206
95	1	-3316.55	-3297.35	-19.2001	0.0951044	0.1895377	0.328597	0.82754	1.43587	0.716563	2.08313	0.736168	1.08308	1.3115	1.4962	1.05318	0.386279	0.907522	0.429194	0.530759	0.02391638	0.02524117	0.0135901	0.531696	0.000477194	0.00601127	0.437614	0.0106117	0.08109799	0.000362835	0.0279662	0.355805	3.61587	0.291689	0.298898	0.138457	0.270955	0.1063392	0.7626352
96	0	-3321.44	-3299.2	-22.2432	0.07784507	0.1464497	0.466924	1.35247	0.282023	0.682795	1.28416	1.36669	0.830926	2.30405	0.52352	0.888924	0.683733	1.09881	0.665433	0.492687	0.05411146	0.4767196	0.00984978	0.540537	0.00596853	0.00149093	0.441932	0.000221908	0.03336298	4.24472e-05	0.00962939	0.231092	3.75924	0.280018	0.298437	0.130589	0.290956	0.5100825	0.06540702
97	1	-3319.62	-3299.94	-19.6802	0.08595279	0.1712905	0.398949	0.731088	1.40637	1.11656	2.65603	0.957123	0.723572	1.05815	2.51072	0.491142	0.509069	0.716566	0.644509	0.583857	0.04663901	0.05559806	0.00945993	0.386151	0.00360369	0.00723426	0.578617	0.0149347	0.02310481	0.000166896	0.0190246	0.304735	3.67607	0.303939	0.304	0.143259	0.248802	0.07870287	0.2935701
98	0	-3317.77	-3298.66	-19.1089	0.0864607	0.1973739	0.376484	0.840603	0.756906	0.993179	1.64788	1.12284	0.97315	0.749577	0.694256	1.28897	0.851705	0.830093	1.37007	0.32428	0.01925622	0.3678214	0.0103637	0.537657	0.00972334	0.000850796	0.439578	0.00182634	0.03330615	0.000484571	0.0322743	0.376769	3.59047	0.289375	0.296466	0.140712	0.273448	0.4011276	0.08303132
99	1	-3316.72	-3295.47	-21.25	0.07098693	0.1748514	0.43903	0.746774	2.27523	0.957405	2.18	0.593841	0.820986	1.34095	0.537155	0.632887	0.895794	1.39611	0.479506	0.498449	0.06136827	0.1306396	0.0136791	0.494148	0.00286064	0.00690625	0.472194	0.0102114	0.1200257	0.0001967	0.0206419	0.314935	3.66423	0.293736	0.297513	0.142007	0.266744	0.2506653	0.4788286
100	0	-3320.75	-3297.26	-23.4921	0.1161805	0.1573827	0.183695	1.3065	1.16268	0.56178	2.19362	1.48149	0.963684	2.5295	0.523458	0.528017	0.390134	0.924113	1.82248	0.739761	0.03667579	0.05218632	0.0100611	0.521959	0.00685367	0.00191986	0.452237	0.00696933	0.03746655	8.17945e-05	0.0133466	0.263965	3.72261	0.292681	0.293984	0.133743	0.279591	0.08965286	0.4179069
101	1	-3329.12	-3304	-25.126	0.07098693	0.1631141	0.442541	0.581987	1.24416	1.17703	3.11685	0.654868	0.628723	1.84983	0.429949	2.67943	0.693732	2.19317	0.868699	0.378457	0.09411426	0.06976098	0.0112728	0.431993	0.00192365	0.00444502	0.544003	0.00636197	0.0698351	0.000111371	0.0155607	0.280933	3.7034	0.304543	0.282146	0.142153	0.271157	0.1395961	0.5002655
102	0	-3320.54	-3301.66	-18.88	0.1009614	0.2039841	0.310433	1.1341	0.988214	0.604006	2.13559	1.98942	0.711953	0.7381	0.727724	1.05627	2.04441	1.00192	0.781423	0.598044	0.01756229	0.05097925	0.0159377	0.598733	0.00601378	0.00104332	0.375405	0.00286683	0.02057239	0.000607885	0.0361051	0.393976	3.56931	0.282676	0.310624	0.131451	0.275249	0.07155164	0.2875181
103	1	-3321.19	-3301.86	-19.3392	0.07144519	0.1424105	0.480225	1.43984	1.46024	1.15942	2.11429	0.882766	0.777945	1.03677	1.02758	1.64833	1.00091	1.90823	0.711616	0.738262	0.05183524	-0.07342647	0.0130589	0.415288	0.00184927	0.00966772	0.554101	0.00603492	0.1008241	3.24721e-05	0.00842678	0.218831	3.77271	0.296453	0.301156	0.130476	0.271914	0.02739765	3.680028
104	0	-3321.18	-3302.17	-19.0137	0.1252428	0.1529124	0.456013	1.05676	0.85308	0.435045	1.20581	2.12121	0.77977	0.909616	0.366254	1.07183	0.787092	0.529962	0.829407	0.494045	0.0225292	-0.2877841	0.0139243	0.605176	0.0020202	0.00121915	0.375639	0.00202139	0.3394947	6.3267e-05	0.0117456	0.250593	3.7376	0.292463	0.290745	0.137585	0.279207	0.05171057	6.565287
105	1	-3325.96	-3302.73	-23.2309	0.07144519	0.1305649	0.702385	1.38011	0.524097	1.53661	2.1324	0.894932	0.866373	1.16614	2.67058	0.658093	1.19166	1.00762	0.786683	1.01921	0.06889284	0.2995322	0.00363417	0.588565	0.00208594	0.00628639	0.391527	0.00790186	0.1281524	1.34506e-05	0.00543148	0.182774	3.81178	0.312483	0.298061	0.120996	0.26846	0.4276846	0.2996423
106	0	-3320.09	-3298.19	-21.8975	0.1652826	0.1794158	0.260814	0.808768	0.713855	0.510536	0.927812	2.60507	0.59649	0.817196	0.445931	2.14614	0.52952	0.458024	0.816251	0.968203	0.07394442	-0.1441764	0.0145607	0.463078	0.00400401	0.00108903	0.515304	0.00196492	0.2094746	0.000240503	0.0228078	0.327849	3.6491	0.297287	0.301431	0.130667	0.270616	0.06529815	3.207971
107	1	-3319.73	-3301.09	-18.6464	0.07144519	0.1397492	0.872775	0.633867	1.23558	1.40012	2.00881	0.554611	1.1712	1.06296	1.3891	0.573659	1.32276	1.31001	1.13254	0.355961	0.07821862	0.004741814	0.00494433	0.479695	0.00103178	0.00739478	0.495703	0.0112307	0.01930849	2.69884e-05	0.007685	0.210733	3.78155	0.298895	0.306473	0.129423	0.265208	0.02405031	0.8028377
108	0	-3316.59	-3298.28	-18.3074	0.1152993	0.1631254	0.359719	1.38511	0.960341	0.584027	1.61414	1.28504	1.01094	0.676222	0.360957	0.875833	0.615564	0.531309	0.458439	1.30195	0.009852765	-0.2185772	0.0127585	0.569831	0.00667118	0.00140563	0.40738	0.00195364	0.247776	0.000111437	0.0155652	0.280966	3.70336	0.293698	0.293155	0.138936	0.274211	0.02919885	8.485816
109	1	-3333.59	-3307.11	-26.475	0.05845435	0.1023866	1.11215	1.19554	0.648002	1.36271	1.80269	0.341533	0.83643	1.1852	2.06094	0.634243	2.13795	0.87204	0.711913	1.48763	0.08969745	-0.2607068	0.0054944	0.478658	0.000940844	0.00517737	0.503272	0.00645738	0.5339346	7.2709e-07	0.00126661	0.100224	3.89851	0.326163	0.282308	0.129599	0.26193	0.2732278	1.954174
110	0	-3325.72	-3306.6	-19.1242	0.1353422	0.1410365	0.347844	1.44523	1.07003	0.503051	1.53726	1.38488	0.875224	0.454928	0.748322	0.604676	0.479591	1.64986	0.396038	1.40048	0.02039244	-0.1129146	0.0068427	0.565845	0.00505277	0.00713462	0.413894	0.00123078	0.1501499	2.95404e-05	0.00803881	0.214652	3.77728	0.288004	0.343612	0.125599	0.242785	0.03723533	4.032457
111	1	-3320.78	-3299.14	-21.6416	0.05763771	0.1408522	0.441535	0.755784	0.612838	1.23158	2.17642	0.429787	1.58374	1.82218	1.2078	1.02639	1.65207	1.37958	0.664992	1.24529	0.1510856	0.06209169	0.00950596	0.493197	0.000944977	0.00323592	0.487662	0.00545361	0.02444655	2.91636e-05	0.00798757	0.214091	3.77789	0.293801	0.299989	0.147846	0.258364	0.08653824	0.2824942
112	0	-3331.57	-3302.63	-28.9447	0.1353422	0.1688004	0.415472	1.14714	0.715628	0.794877	2.01096	2.48664	0.784996	0.647799	0.403465	1.16042	1.20873	0.815297	0.165387	0.568078	0.06764685	0.6675662	0.0135018	0.410613	0.00647612	0.00495879	0.560703	0.00374641	0.1066453	0.000148167	0.0179324	0.297541	3.68438	0.28945	0.312428	0.146593	0.251529	0.7742115	0.137747
113	1	-3326.33	-3299.08	-27.2444	0.06399627	0.1462535	0.408066	0.764438	0.662634	0.984305	2.96931	0.513692	1.31419	1.49026	0.560092	4.63352	0.757433	2.09083	0.408154	0.988013	0.03670038	0.2867672	0.0118669	0.490715	0.00121827	0.00401509	0.485208	0.00697588	0.05829903	4.19128e-05	0.00956883	0.230498	3.75989	0.295801	0.317582	0.147249	0.239369	0.3450663	0.1689502
114	0	-3320.14	-3302.72	-17.4219	0.1353422	0.2078503	0.451124	1.11924	0.548214	0.618734	1.41106	2.12644	0.824214	0.39703	0.633938	0.649356	0.605733	0.804263	0.304294	0.711257	0.03790339	0.005729875	0.0184475	0.457318	0.00584741	0.0085195	0.506269	0.00359803	0.03693339	0.000689449	0.0384236	0.403834	3.55705	0.272856	0.294516	0.151749	0.280879	0.04266327	0.8656953
115	1	-3325.57	-3303.06	-22.5155	0.06399627	0.1362037	0.332286	0.586474	0.84317	0.810352	1.58899	0.551888	2.11477	1.71242	0.590602	2.9247	0.712893	1.57682	0.582536	0.880483	0.02530611	-0.02352866	0.0126196	0.479916	0.000968552	0.00902921	0.49106	0.00640623	0.1565807	2.08578e-05	0.00675902	0.199935	3.79329	0.308667	0.293645	0.130237	0.267452	0.133052	1.176838
116	0	-3322.98	-3297.38	-25.5937	0.128664	0.1768213	0.344387	0.831788	1.70527	0.453265	1.4113	2.47854	0.606007	0.307413	0.225962	0.824768	0.816327	0.612706	0.16278	0.835274	0.02627885	0.1197474	0.0162976	0.612254	0.00430367	0.00718521	0.356925	0.00303452	0.0885806	0.000214805	0.021564	0.320531	3.65769	0.305057	0.301652	0.122925	0.270366	0.208328	0.4251977
117	1	-3318.29	-3298.8	-19.4928	0.0641098	0.1693645	0.486254	0.587038	0.982975	0.877513	1.89229	0.454458	1.15894	1.36876	1.37428	1.44842	1.1068	1.41	0.602889	0.620335	0.01909951	0.1497131	0.0128386	0.579087	0.000685444	0.0035936	0.400909	0.00288611	0.09217926	0.000152264	0.0181771	0.299175	3.6825	0.286661	0.283424	0.136262	0.293652	0.2418923	0.3810756
118	0	-3324.95	-3300.28	-24.6664	0.1151219	0.1704609	0.373796	0.875155	1.54094	0.803443	1.04903	3.98496	0.89902	0.232845	0.340179	0.735099	1.13617	0.796281	0.297663	0.640512	0.1094312	0.04776199	0.0186011	0.468594	0.00691813	0.0121218	0.489901	0.00386371	0.02328229	0.000160469	0.0186572	0.302344	3.67884	0.280665	0.31263	0.127046	0.279658	0.07104428	0.3277152
119	1	-3321.58	-3299.07	-22.5132	0.08675833	0.1819211	0.4664	0.501832	0.7798	0.738961	1.84729	0.538053	0.954992	1.72295	0.592681	0.983706	0.739366	2.44513	0.675364	0.394445	0.01787935	0.5377213	0.0131267	0.508492	0.00109959	0.00483442	0.467917	0.00453016	0.04529692	0.000267411	0.0240398	0.334857	3.64084	0.282412	0.317375	0.134242	0.265971	0.5830182	0.07769382
120	0	-3322.58	-3297.75	-24.8274	0.1119433	0.1585058	0.513417	0.777573	0.929211	0.563678	1.57856	4.45248	0.602107	0.531055	0.27347	1.25925	1.35797	1.07707	0.270787	0.903053	0.03890245	0.07653758	0.00766334	0.498629	0.00884166	0.0041465	0.471754	0.00896506	0.1211284	8.70473e-05	0.0137663	0.267306	3.71884	0.304227	0.297021	0.122341	0.27641	0.197666	0.6127934
121	1	-3318.42	-3295.68	-22.7331	0.08675833	0.1540054	0.225204	0.827442	0.774329	0.899152	2.61596	0.401779	1.53628	1.14743	0.593355	0.395706	0.414211	0.631139	0.540537	0.677233	0.004431603	-0.4293079	0.0149417	0.523187	0.000993391	0.00502046	0.451486	0.00437109	0.4933947	6.74606e-05	0.0121268	0.253872	3.73393	0.290222	0.312203	0.126831	0.270744	0.06408674	7.698858
122	0	-3318.17	-3298.84	-19.3316	0.1139071	0.1416503	0.468076	0.952287	1.22085	0.551164	0.989211	3.50085	0.636755	1.4218	0.380463	0.784723	0.738023	0.705532	0.499776	0.981629	0.03958134	-0.1172641	0.00915833	0.573409	0.00400493	0.00581804	0.402715	0.00489515	0.1345014	3.08229e-05	0.0082108	0.216519	3.77524	0.296267	0.290842	0.143919	0.268971	0.01723723	7.802956
123	1	-3315.41	-3295.44	-19.9707	0.08478037	0.1620562	0.320183	1.04688	0.879188	0.892052	1.90458	0.3806	1.31204	1.61028	0.927415	1.14756	0.429615	0.701416	0.583653	0.623466	0.016097	0.1882758	0.017856	0.53384	0.0014351	0.0102708	0.432412	0.00418642	0.09761814	0.000105377	0.0151385	0.277817	3.70694	0.296935	0.296325	0.131758	0.274983	0.2858939	0.3414488
124	0	-3320.14	-3296.75	-23.3864	0.1130871	0.1687083	0.199946	0.976121	2.39543	0.730202	1.41748	2.86522	0.862122	0.853484	0.281167	0.544707	0.51108	0.761794	1.35251	0.63248	0.008257166	-0.1150951	0.00917864	0.57468	0.00395988	0.00583094	0.403608	0.00274294	0.1746651	0.000147506	0.0178927	0.297274	3.68469	0.300313	0.3229	0.109859	0.266929	0.05956993	2.932101
