Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
290	-3481.45	-3308.5	-172.949	7.357903	0.2344387	0.0113975	0.1035674	0.0140313	0.51771	0.00556854	0.00468569	0.450683	0.00732174	24.65783	0.1605527	8	37.69331	0.5117078	0.0014641	0.0557053	0.4675	3.47533	0.286439	0.304123	0.143532	0.265905	0.2641201	0.6078777
291	-3484.69	-3309.78	-174.912	7.357903	0.2341727	0.01174826	0.06891939	0.0178733	0.496091	0.005336	0.00449002	0.469194	0.00701599	24.65783	0.2084665	8	38.12589	0.5117078	0.00145434	0.0555223	0.466899	3.47612	0.319	0.274476	0.150269	0.256255	0.2773859	0.7515397
292	-3478.78	-3308.1	-170.68	7.357903	0.2189069	0.01072369	0.03187285	0.0183558	0.509485	0.00548007	0.00383989	0.455634	0.00720542	23.20902	0.1501427	8	37.7154	0.5236598	0.000964243	0.0453451	0.431183	3.52251	0.319	0.274476	0.150269	0.256255	0.1820155	0.8248894
293	-3478.26	-3309.63	-168.632	7.357903	0.2344726	0.009667745	0.006702778	0.0220681	0.503968	0.0120838	0.00405296	0.4507	0.00712739	23.20902	0.1826053	8	38.01755	0.4472586	0.00146535	0.0557286	0.467577	3.47523	0.283398	0.285135	0.161183	0.270284	0.1893081	0.9645933
294	-3479.45	-3310.21	-169.242	7.357903	0.1996219	0.01148986	0.03932114	0.0183757	0.467351	0.0154515	0.00176513	0.489319	0.00773811	23.20902	0.149987	8	38.62316	0.4472586	0.000524297	0.0335576	0.38267	3.58325	0.283659	0.284477	0.161331	0.270533	0.1893081	0.7922903
295	-3491.4	-3318.03	-173.368	7.357903	0.1799834	0.0124292	0.06644871	0.0208042	0.529116	0.0174935	0.00199841	0.419894	0.0106937	23.20902	0.1228594	8	39.25315	0.4472586	0.000246416	0.0230843	0.329442	3.64723	0.280813	0.27811	0.159712	0.281364	0.1893081	0.6489917
296	-3484.07	-3311.66	-172.408	7.357903	0.1765412	0.01006651	0.08441193	0.020048	0.546202	0.0168576	0.00192577	0.40463	0.0103362	23.20902	0.1048962	8	38.26065	0.4472586	0.000212157	0.0214317	0.319737	3.65862	0.285667	0.282918	0.145187	0.286228	0.1893081	0.554103
297	-3483.25	-3310.7	-172.559	7.357903	0.1768074	0.0114183	0.03641486	0.0186142	0.583505	0.0108036	0.00178804	0.375693	0.009597	23.20902	0.1048962	8	37.97415	0.4168333	0.000214672	0.0215574	0.320491	3.65774	0.285667	0.282918	0.145187	0.286228	0.1413111	0.742307
298	-3479.8	-3308.85	-170.948	7.357903	0.1768074	0.0114183	0.07438284	0.0177974	0.601945	0.0103295	0.00154443	0.359208	0.0091759	24.0385	0.1258353	8	37.29449	0.4168333	0.000214672	0.0215574	0.320491	3.65774	0.292843	0.290025	0.13177	0.285362	0.2002182	0.628491
299	-3483.25	-3308.7	-174.546	7.357903	0.1795949	0.009336159	-0.05552222	0.0173799	0.566312	0.0100872	0.0015082	0.395752	0.00896064	24.0385	0.2181284	7	38.1882	0.4949976	0.000242358	0.0228949	0.328352	3.64851	0.307059	0.293316	0.133265	0.26636	0.1626062	1.341452
300	-3480.81	-3306.76	-174.042	6.849336	0.1795949	0.01240793	-0.03155478	0.0174615	0.56897	0.00544037	0.00151528	0.39761	0.00900271	24.0385	0.2230557	7	37.33173	0.4949976	0.000242358	0.0228949	0.328352	3.64851	0.285589	0.311187	0.124281	0.278943	0.1915009	1.164776
301	-3485.3	-3310.41	-174.887	6.849336	0.1864943	0.01402345	-0.06725609	0.0173966	0.566857	0.00542016	0.00150965	0.396133	0.0126843	24.0385	0.258757	8	38.06531	0.4949976	0.000322149	0.0263654	0.347501	3.62581	0.292711	0.28775	0.13364	0.285899	0.1915009	1.351205
302	-3479.81	-3305.62	-174.192	6.849336	0.1854856	0.01099122	-0.06271936	0.0171206	0.557862	0.00533416	0.0014857	0.406498	0.0116991	23.90953	0.2528037	8	37.97458	0.496121	0.000309429	0.0258441	0.344729	3.62912	0.28164	0.314687	0.128586	0.275087	0.1900843	1.329956
303	-3476.27	-3304.4	-171.868	6.849336	0.2026897	0.01103065	-0.02436835	0.0171581	0.559082	0.00534582	0.00218043	0.407387	0.00884634	23.90953	0.2144526	8	38.80814	0.419066	0.000582168	0.0353415	0.390641	3.57343	0.293657	0.291505	0.132142	0.282696	0.1900843	1.128198
304	-3483.82	-3306.75	-177.07	6.849336	0.2112881	0.009440093	-0.09858742	0.0170252	0.554752	0.013049	0.00216355	0.404232	0.00877783	23.80416	0.2257103	7	38.12791	0.5535691	0.000768134	0.0405308	0.412471	3.54623	0.294519	0.29236	0.14073	0.27239	0.1271229	1.775528
305	-3480.02	-3305.33	-174.691	6.849336	0.2229827	0.01123327	-0.05763973	0.0170498	0.555556	0.0118063	0.00197971	0.404818	0.00879054	27.4857	0.1679204	7	37.51737	0.4083153	0.00108202	0.0479968	0.440949	3.50997	0.297593	0.295412	0.131762	0.275233	0.1102806	1.522664
306	-3480.01	-3305.5	-174.511	6.849336	0.2182903	0.01064942	-0.002912475	0.0135548	0.55704	0.0118379	0.0028532	0.4059	0.00881404	27.4857	0.1756087	7	37.288	0.4083153	0.000947221	0.0449484	0.42969	3.52441	0.282611	0.309277	0.123068	0.285043	0.1726963	1.016865
307	-3487.34	-3306.08	-181.257	6.849336	0.2095818	0.01169108	0.1442102	0.0138937	0.546125	0.0121338	0.00276638	0.416046	0.00903437	27.4857	0.1258834	7	37.57441	0.4083153	0.000728341	0.0394797	0.4082	3.55159	0.291478	0.285075	0.132861	0.290586	0.2700936	0.4660731
308	-3486.28	-3307.41	-178.873	6.849336	0.2002795	0.0110895	0.08677125	0.0134448	0.580519	0.0139191	0.00349784	0.377196	0.0114231	27.4857	0.1833223	7	38.60808	0.4083153	0.000536341	0.0339369	0.384387	3.58114	0.291478	0.285075	0.132861	0.290586	0.2700936	0.6787364
309	-3478.72	-3307.11	-171.609	6.849336	0.2039085	0.01237966	-0.06907153	0.013053	0.49157	0.0117864	0.00269421	0.471223	0.00967286	22.84547	0.1686173	8	38.20384	0.4488981	0.000606363	0.0360603	0.393782	3.56955	0.278577	0.316718	0.12698	0.277725	0.09954576	1.693867
310	-3481.27	-3307.48	-173.785	7.615285	0.2136145	0.01093838	-0.06907153	0.0132793	0.482753	0.0119908	0.00274094	0.479396	0.00984062	22.84547	0.1686173	7	38.27645	0.426351	0.000824782	0.0419803	0.418248	3.53895	0.284513	0.323466	0.129686	0.262334	0.09954576	1.693867
311	-3485.31	-3308.96	-176.358	7.615285	0.2379981	0.01045579	-0.0656934	0.0115848	0.546936	0.0105936	0.00242156	0.423536	0.0049277	25.6917	0.1686173	7	38.10116	0.5899583	0.0015988	0.0581699	0.475483	3.46475	0.299131	0.316858	0.127037	0.256975	0.1029239	1.638272
312	-3484.96	-3310.94	-174.015	7.615285	0.2379981	0.01237142	-0.03915128	0.0116021	0.547754	0.0115196	0.00242518	0.42417	0.00252891	25.6917	0.1632195	8	38.18433	0.5899583	0.0015988	0.0581699	0.475483	3.46475	0.302508	0.320435	0.128471	0.248586	0.1240682	1.315563
313	-3492.76	-3314.03	-178.726	7.615285	0.2288715	0.009110607	-0.01000796	0.0133467	0.630119	0.0142333	0.00278985	0.335317	0.00419454	25.6917	0.1162325	8	38.19621	0.5899583	0.0012688	0.0519145	0.454762	3.49205	0.302508	0.320435	0.128471	0.248586	0.1062246	1.094215
314	-3492.94	-3315.17	-177.769	7.615285	0.2341784	0.01017964	-0.07101247	0.0133387	0.629739	0.0142247	0.00278817	0.335115	0.00479459	25.6917	0.177237	8	37.89413	0.592028	0.00145455	0.0555262	0.466912	3.47611	0.30941	0.307028	0.129304	0.254258	0.1062246	1.668513
315	-3490.24	-3315.08	-175.166	7.615285	0.2189256	0.01182259	-0.02605796	0.00861953	0.631373	0.0142617	0.00495481	0.335984	0.00480702	25.6917	0.1235005	8	37.42918	0.592028	0.000964764	0.0453571	0.431228	3.52245	0.291211	0.324059	0.116369	0.268362	0.09744257	1.267419
316	-3490.52	-3315.84	-174.678	7.615285	0.2148303	0.01274885	-0.06104347	0.00822183	0.602241	0.0136036	0.00472619	0.366622	0.00458523	24.22016	0.1523522	8	37.42395	0.3743305	0.000855503	0.0427451	0.421245	3.53515	0.309963	0.30215	0.117323	0.270563	0.09130873	1.668539
317	-3485.67	-3311.93	-173.746	7.615285	0.1818181	0.01004967	0.02936762	0.00683716	0.603364	0.013629	0.004735	0.367306	0.00412902	25.7802	0.1523522	8	37.47454	0.4115382	0.000266263	0.0239886	0.334571	3.64117	0.309963	0.30215	0.117323	0.270563	0.1817198	0.8383907
318	-3487.08	-3312.59	-174.493	7.615285	0.2016582	0.009978376	0.0281011	0.00683716	0.603364	0.013629	0.004735	0.367306	0.00412902	23.94928	0.1569695	7	37.32713	0.3934013	0.00056223	0.0347376	0.387972	3.57673	0.307488	0.299737	0.124372	0.268403	0.1850706	0.8481601
319	-3491.03	-3313.98	-177.057	7.615285	0.1929359	0.01061166	-0.01704277	0.00685764	0.605171	0.0106751	0.00474918	0.368406	0.00414139	23.94928	0.2231453	7	37.32713	0.3796538	0.000412529	0.0298022	0.364971	3.60481	0.270509	0.330842	0.120138	0.278511	0.2061025	1.082691
320	-3494.57	-3314.03	-180.539	7.615285	0.2141457	0.01137379	-0.01704277	0.0102421	0.410831	0.0154213	0.00709308	0.550227	0.00618531	23.94928	0.2231453	6	39.56025	0.3796538	0.000838108	0.0423139	0.419559	3.53729	0.28268	0.300735	0.125544	0.291041	0.2061025	1.082691
321	-3492.48	-3314.53	-177.95	7.615285	0.1969143	0.01086771	0.009719414	0.0101019	0.410764	0.0154488	0.00710571	0.551207	0.00537241	23.94928	0.1935319	7	38.019	0.3520684	0.000476723	0.0320145	0.375557	3.59195	0.282844	0.30091	0.125035	0.291211	0.2032514	0.9521803
322	-3489.12	-3310.61	-178.519	7.615285	0.1939662	0.01057827	0.009613059	0.0108127	0.458743	0.0172533	0.00793567	0.499256	0.00599992	28.62604	0.1936383	8	37.62314	0.3520684	0.000428518	0.0303687	0.367727	3.60148	0.305418	0.324926	0.135015	0.234641	0.2032514	0.9527036
323	-3492.31	-3310.84	-181.471	7.615285	0.1908021	0.01113779	-0.02917136	0.0115022	0.448613	0.0150618	0.00410293	0.514853	0.00586743	28.62604	0.2039244	7	37.58351	0.3520684	0.000380788	0.0286434	0.359229	3.61175	0.316539	0.278109	0.154424	0.250928	0.1747531	1.166929
324	-3489.72	-3309.33	-180.384	7.615285	0.213	0.009396072	-0.05421885	0.0126175	0.397758	0.0157331	0.00450074	0.564772	0.00461888	28.62604	0.1885838	7	37.22679	0.3520684	0.000809549	0.0415957	0.416728	3.54087	0.301307	0.284307	0.157865	0.25652	0.134365	1.403519
325	-3489.94	-3309.38	-180.565	7.615285	0.2074469	0.0105199	-0.02964698	0.0126268	0.398054	0.0157448	0.00375983	0.565192	0.00462231	29.44295	0.1640119	7	37.70019	0.3753442	0.000680599	0.038179	0.402812	3.55833	0.311418	0.293848	0.143587	0.251147	0.134365	1.220645
326	-3486.56	-3309.95	-176.613	7.615285	0.1997869	0.01033185	-0.01752935	0.00938522	0.51344	0.0113685	0.00271478	0.459754	0.00333753	24.35856	0.1640119	7	37.62186	0.3484634	0.000527301	0.0336526	0.383102	3.58272	0.289922	0.293636	0.143483	0.272959	0.1464826	1.119669
327	-3486.29	-3307.28	-179.001	7.615285	0.1931988	0.009880973	-0.01113585	0.0108188	0.510981	0.0146248	0.00270177	0.457552	0.00332155	28.1839	0.1687827	7	38.44122	0.3484634	0.000416567	0.0299463	0.365675	3.60396	0.289931	0.293646	0.143488	0.272935	0.1576469	1.070638
328	-3490.38	-3304.75	-185.631	7.615285	0.204058	0.00991193	0.01452661	0.0142529	0.511204	0.0118274	0.00270295	0.457751	0.00226173	30.73851	0.1454826	6	38.76745	0.3484634	0.000609378	0.0361489	0.394166	3.56908	0.276156	0.30494	0.138709	0.280195	0.1600092	0.9092139
329	-3495.51	-3308.06	-187.455	7.615285	0.2114176	0.009299089	0.02863504	0.0158362	0.56799	0.011676	0.00389637	0.39696	0.00364109	30.73851	0.1032065	6	39.23301	0.3484634	0.000771214	0.040611	0.412794	3.54582	0.311696	0.290441	0.131742	0.266121	0.1318415	0.7828071
330	-3491.59	-3307.54	-184.052	7.393268	0.1916234	0.009432657	-0.01392175	0.0170611	0.534575	0.0125791	0.00419774	0.427665	0.00392272	30.73851	0.1457633	7	40.01461	0.3484634	0.000392789	0.0290871	0.361444	3.60908	0.279607	0.301482	0.145232	0.273679	0.1318415	1.105595
331	-3489.99	-3306.93	-183.057	7.393268	0.197466	0.009435148	0.02528226	0.0170355	0.533773	0.0125603	0.00569163	0.427023	0.00391684	27.62334	0.1668421	7	38.85697	0.3484634	0.000486156	0.0323265	0.377012	3.59018	0.28246	0.304557	0.136513	0.27647	0.1921243	0.8684068
332	-3487.95	-3307.21	-180.743	7.393268	0.2032994	0.008405378	0.03283988	0.0149964	0.534911	0.012587	0.00570377	0.427876	0.00392519	27.62334	0.1334533	8	40.36704	0.3484634	0.000594184	0.0357003	0.392214	3.57149	0.28246	0.304557	0.136513	0.27647	0.1662931	0.8025181
333	-3482.53	-3304.35	-178.172	7.393268	0.2063386	0.009738072	-0.007767841	0.0149153	0.532018	0.012519	0.00658954	0.425562	0.00839577	29.80847	0.1334533	8	38.14195	0.3484634	0.000656699	0.0375104	0.399998	3.56184	0.304627	0.295148	0.132295	0.267929	0.1256854	1.061804
334	-3480.13	-3305.94	-174.196	7.393268	0.2231182	0.01045584	0.0593106	0.018505	0.53008	0.0124734	0.00656552	0.424011	0.00836518	23.21382	0.1334533	8	37.82749	0.3529764	0.0010861	0.0480858	0.441271	3.50956	0.289465	0.301584	0.13518	0.273771	0.1927639	0.6923147
335	-3483.59	-3310.67	-172.921	7.393268	0.2155236	0.01252137	0.02213922	0.018505	0.53008	0.0124734	0.00656552	0.424011	0.00836518	23.21382	0.1466998	8	38.68234	0.3529764	0.000873371	0.0431835	0.422947	3.533	0.299896	0.312452	0.140051	0.247601	0.1688391	0.8688738
336	-3482.71	-3309.26	-173.444	7.393268	0.2017215	0.009841271	-0.01209056	0.0211207	0.515222	0.0142365	0.00516546	0.434708	0.00954761	23.21382	0.1309467	9	37.87393	0.3905457	0.00056344	0.0347745	0.388136	3.57653	0.302456	0.31512	0.132709	0.249715	0.1188562	1.101724
337	-3484.57	-3311.33	-173.234	7.393268	0.218142	0.01125589	0.05089695	0.0212145	0.51751	0.00985895	0.0051884	0.436639	0.00959001	23.21382	0.1903638	9	39.20866	0.4215978	0.00094316	0.0448532	0.429331	3.52487	0.297753	0.325769	0.130646	0.245832	0.2412607	0.7890376
338	-3488.39	-3315.12	-173.265	7.393268	0.1905268	0.01156215	0.08368585	0.0231498	0.517078	0.00985073	0.00474092	0.436275	0.00890508	23.21382	0.1740323	9	37.32089	0.4023193	0.000376826	0.0284954	0.358485	3.61264	0.287531	0.322633	0.152443	0.237392	0.2577182	0.6752815
339	-3481.78	-3310.6	-171.186	7.393268	0.201714	0.01220094	0.1042401	0.0232092	0.518405	0.00737853	0.00475308	0.437395	0.00885903	23.21382	0.1163292	9	38.10258	0.4023193	0.000563296	0.0347701	0.388116	3.57655	0.284572	0.319313	0.125134	0.270981	0.2205693	0.5274042
340	-3484.07	-3310.21	-173.858	7.393268	0.201714	0.009724303	0.02135637	0.0214625	0.47939	0.00636431	0.00679887	0.477792	0.00819229	23.21382	0.1427375	8	38.22594	0.4023193	0.000563296	0.0347701	0.388116	3.57655	0.276386	0.310126	0.150302	0.263186	0.1640939	0.8698527
341	-3480	-3304.03	-175.974	7.393268	0.2087028	0.009713453	-0.01543732	0.0229948	0.513615	0.00681868	0.00336811	0.443563	0.00963979	27.19371	0.1427375	9	39.1246	0.3390724	0.000708411	0.0389422	0.405987	3.55436	0.275884	0.309564	0.150029	0.264523	0.1273002	1.121267
342	-3486.69	-3306.39	-180.305	7.393268	0.2302008	0.01006088	0.05769628	0.0229948	0.513615	0.00681868	0.00336811	0.443563	0.00963979	28.62704	0.1214003	7	38.57456	0.3390724	0.00131375	0.0528123	0.457832	3.48804	0.265627	0.298055	0.144452	0.291866	0.1790966	0.6778482
343	-3484.47	-3307.14	-177.328	7.393268	0.2451753	0.0101385	0.007222491	0.0229948	0.513615	0.00681868	0.00336811	0.443563	0.00963979	28.62704	0.1440986	8	39.10836	0.3470696	0.00189447	0.0632284	0.4912	3.44368	0.278218	0.312183	0.151299	0.2583	0.1513211	0.9522704
344	-3490.13	-3311.69	-178.434	7.393268	0.2976636	0.01056974	0.02388524	0.0240075	0.536235	0.00711898	0.00351644	0.419058	0.0100643	28.62704	0.1699192	8	39.02987	0.3470696	0.0051077	0.102679	0.591858	3.30036	0.265609	0.298034	0.144863	0.291494	0.1938044	0.876756
345	-3488.39	-3309.56	-178.822	7.393268	0.2796591	0.01056974	0.006331911	0.0240127	0.536351	0.00712052	0.0033003	0.419149	0.0100665	28.62704	0.1766032	8	39.44243	0.3596976	0.00379068	0.0887967	0.560008	3.3474	0.294332	0.2852	0.132464	0.288004	0.1829351	0.9653871
346	-3486.9	-3308.13	-178.764	7.393268	0.2744535	0.0088807	0.03389231	0.0240037	0.53615	0.00749262	0.00329907	0.418992	0.0100627	28.62704	0.1303142	8	38.19547	0.2845723	0.00345225	0.0848339	0.5503	3.36141	0.294332	0.2852	0.132464	0.288004	0.1642065	0.7935995
347	-3486.3	-3307.82	-178.477	7.393268	0.2744535	0.009029207	-0.0314307	0.0245788	0.525035	0.00767216	0.00337812	0.429032	0.0103039	28.62704	0.2030994	8	38.38277	0.3446257	0.00345225	0.0848339	0.5503	3.36141	0.285135	0.285444	0.144794	0.284627	0.1716687	1.183089
348	-3482.67	-3304.86	-177.815	7.393268	0.2374064	0.009674638	-0.07475066	0.0245664	0.52477	0.00766828	0.00388253	0.428814	0.0102986	26.03352	0.2030994	8	37.35945	0.484256	0.00157587	0.0577581	0.474164	3.4665	0.288654	0.288967	0.146582	0.275797	0.1283487	1.582403
349	-3482.61	-3305.51	-177.092	7.393268	0.2390011	0.00997421	-0.06023462	0.024595	0.525381	0.00651272	0.00388705	0.429314	0.0103106	23.79535	0.1620257	8	37.47685	0.484256	0.00163818	0.0588699	0.47771	3.46178	0.291284	0.291599	0.147917	0.2692	0.101791	1.591748
350	-3480.24	-3306.63	-173.613	7.393268	0.2636191	0.009775364	0.02606141	0.0245604	0.524642	0.00650357	0.00528698	0.42871	0.0102961	23.79535	0.1283955	8	37.25625	0.484256	0.00280816	0.0766867	0.52934	3.39117	0.291284	0.291599	0.147917	0.2692	0.1544569	0.8312707
351	-3481.17	-3305.94	-175.234	7.393268	0.2421149	0.009775364	0.005384134	0.0254797	0.507744	0.006747	0.00548487	0.444757	0.00978736	23.79535	0.1863328	8	37.45232	0.484256	0.00176441	0.0610575	0.484559	3.45262	0.291284	0.291599	0.147917	0.2692	0.191717	0.9719162
352	-3484.03	-3305.91	-178.117	7.94384	0.2379316	0.01016988	-0.02028308	0.0202397	0.50857	0.00945369	0.00645229	0.445481	0.00980328	23.79535	0.1333991	8	37.39936	0.484256	0.00159622	0.0581236	0.475335	3.46495	0.285767	0.291524	0.1499	0.272809	0.113116	1.179312
353	-3485.24	-3308.6	-176.641	7.94384	0.2379316	0.01088176	-0.007004254	0.0191803	0.536476	0.00677534	0.00611457	0.422164	0.00929017	23.79535	0.1201202	9	38.34498	0.484256	0.00159622	0.0581236	0.475335	3.46495	0.285922	0.291682	0.158173	0.264223	0.113116	1.061921
354	-3484.88	-3310.93	-173.952	7.94384	0.2335391	0.0118819	0.006842751	0.0251381	0.395512	0.0088799	0.00634183	0.553297	0.0108314	23.79535	0.1547462	8	37.66272	0.3608023	0.00143128	0.0550873	0.465463	3.47802	0.292156	0.298042	0.149992	0.259809	0.161589	0.9576534
355	-3485.69	-3310.7	-174.985	7.94384	0.206541	0.01040146	-0.01484854	0.0251381	0.395512	0.0088799	0.00634183	0.553297	0.0108314	23.79535	0.1413152	8	37.20699	0.3608023	0.000661018	0.0376322	0.400512	3.56119	0.277935	0.303555	0.133352	0.285158	0.1264667	1.117411
356	-3484.68	-3310.23	-174.45	7.94384	0.2155387	0.01101246	-0.03496563	0.0251036	0.39497	0.00886773	0.00848172	0.552538	0.0100395	23.79535	0.1620751	9	38.44623	0.3788517	0.000873764	0.0431931	0.422984	3.53295	0.279182	0.304917	0.155114	0.260786	0.1271095	1.275083
357	-3482.11	-3308.4	-173.717	7.94384	0.2070675	0.01145087	0.01607247	0.0223416	0.43433	0.00789206	0.00754852	0.518953	0.00893494	23.79535	0.1620751	9	38.10438	0.3753128	0.000672351	0.0379497	0.40185	3.55953	0.28337	0.296546	0.155386	0.264698	0.1781476	0.90978
358	-3479.95	-3309.26	-170.686	7.94384	0.2024188	0.01143065	0.001301183	0.0253359	0.49254	0.00894977	0.00856019	0.454482	0.0101324	23.79535	0.1693937	9	37.64834	0.3753128	0.000576885	0.0351825	0.389941	3.5743	0.29121	0.309236	0.127533	0.272021	0.1706949	0.9923771
359	-3480.92	-3308.58	-172.337	7.94384	0.2133739	0.009608955	0.003587253	0.0252849	0.491548	0.010741	0.00874617	0.453567	0.010112	23.79535	0.1645511	9	37.80779	0.3967537	0.000818793	0.0418295	0.417653	3.5397	0.286922	0.311107	0.128304	0.273667	0.1681384	0.9786649
360	-3483.89	-3309.31	-174.573	7.624065	0.2452628	0.01043516	0.05394649	0.0252987	0.491817	0.0107469	0.00875095	0.453815	0.00957128	23.47071	0.1645511	8	37.30128	0.3967537	0.00189828	0.0632908	0.491389	3.44342	0.291762	0.316355	0.130469	0.261415	0.2184976	0.7531026
361	-3481.97	-3307.76	-174.212	7.624065	0.2400577	0.01000765	-0.005090928	0.0252947	0.49174	0.0107452	0.00890704	0.453744	0.00956977	25.04137	0.1645511	8	37.88104	0.3933933	0.00168033	0.0596097	0.480044	3.45867	0.288922	0.310582	0.128088	0.272409	0.1594602	1.031926
362	-3481.42	-3307.91	-173.502	7.624065	0.2290209	0.008973285	0.04400208	0.0261148	0.489453	0.0106953	0.0146648	0.451634	0.00743747	25.04137	0.1616871	9	37.2039	0.3933933	0.0012738	0.0520152	0.455109	3.4916	0.285714	0.307133	0.138239	0.268914	0.2056892	0.7860749
363	-3478.12	-3305.54	-172.581	7.624065	0.2290209	0.009548812	-0.002846459	0.0261989	0.491029	0.00636132	0.0158614	0.453088	0.00746141	25.04137	0.1616871	8	37.76675	0.3933933	0.0012738	0.0520152	0.455109	3.4916	0.28614	0.299458	0.138446	0.275956	0.1588406	1.01792
364	-3480.2	-3305.7	-174.497	7.624065	0.2480554	0.008609189	-0.03004091	0.0221692	0.494881	0.00641122	0.0123753	0.456643	0.00751995	25.04137	0.1670794	8	37.88822	0.3888082	0.00202236	0.0652892	0.497367	3.43532	0.291433	0.2865	0.141006	0.281061	0.1370385	1.219215
365	-3480.87	-3304.63	-176.243	7.678263	0.219111	0.01012851	-0.07158035	0.0158387	0.496049	0.0072189	0.0156347	0.457721	0.0075377	25.04137	0.2153778	8	37.87667	0.5127779	0.000969924	0.0454767	0.431676	3.52188	0.291433	0.2865	0.141006	0.281061	0.1437975	1.497786
366	-3480.71	-3304.72	-175.993	8.208472	0.2265356	0.009441534	0.02945974	0.0159693	0.50014	0.00727843	0.00878616	0.461495	0.00633024	25.04137	0.1980663	8	37.73921	0.5127779	0.00119232	0.0503487	0.449325	3.49913	0.280228	0.319385	0.130132	0.270255	0.2275261	0.8705215
367	-3486	-3308.02	-177.979	8.208472	0.1958921	0.01105597	-0.02708994	0.0124534	0.610529	0.00567598	0.00685176	0.35989	0.00459954	25.04137	0.2139185	6	37.3638	0.3660979	0.00045959	0.0314397	0.372852	3.59525	0.277532	0.316312	0.138503	0.267654	0.1868286	1.144999
368	-3482.82	-3306.36	-176.457	8.208472	0.1983511	0.00975875	0.04069163	0.0281645	0.511238	0.00696118	0.00728728	0.44138	0.00496858	25.40793	0.1499811	6	37.77643	0.3623044	0.000501567	0.0328297	0.379341	3.58733	0.281125	0.314738	0.137814	0.266323	0.1906727	0.7865892
369	-3487.24	-3306.84	-180.407	8.208472	0.1983511	0.009894487	-0.01080597	0.029887	0.510107	0.00737389	0.00727115	0.440403	0.00495759	26.46878	0.1384232	6	38.90681	0.4255233	0.000501567	0.0328297	0.379341	3.58733	0.284022	0.31237	0.139234	0.264375	0.1276172	1.084675
370	-3482.96	-3305.27	-177.694	8.208472	0.2167731	0.009894487	0.03290906	0.0250398	0.55596	0.00640217	0.00330027	0.405144	0.00415356	26.46878	0.1096767	7	37.25489	0.4671031	0.000906216	0.0439775	0.426002	3.52911	0.289155	0.286399	0.14175	0.282697	0.1425858	0.7691982
