Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
17670	-3315.979	-3302.04	-13.93953	0.2378776	0.2102616	0.2993761	-0.002277426	0.0155389	0.440411	0.00876175	0.0180743	0.517148	6.6632e-05	0.1685866	0.000744018	0.0398972	0.409905	3.54945	0.291728	0.297218	0.138524	0.27253	0.1663091	1.013694
17680	-3312.106	-3299.691	-12.41551	0.2300729	0.1718595	0.3419272	-0.04652438	0.0110792	0.53668	0.00633423	0.00794007	0.437885	8.13156e-05	0.08071078	0.000171415	0.0192787	0.306372	3.67418	0.300151	0.304156	0.125924	0.269769	0.0341864	2.360903
17690	-3316.814	-3303.918	-12.8963	0.2236211	0.2181185	0.3124355	0.052056	0.0219964	0.453737	0.00648625	0.0114874	0.505955	0.000337774	0.07651243	0.000942517	0.0448381	0.429274	3.52495	0.304747	0.289556	0.155351	0.250346	0.1285684	0.5951106
17700	-3321.609	-3307.626	-13.98223	0.3016407	0.1556523	0.2916259	-0.3213418	0.0207638	0.54434	0.00378956	0.00672727	0.423913	0.00046582	0.3334394	7.41834e-05	0.0127137	0.258801	3.72841	0.296245	0.313083	0.142801	0.247871	0.01209764	27.56235
17710	-3318.414	-3304.673	-13.74088	0.2981058	0.2167658	0.2989673	-0.1704074	0.0231955	0.479017	0.0018337	0.00584033	0.489587	0.000526532	0.2368765	0.000906021	0.0439728	0.425984	3.52914	0.266003	0.319963	0.141728	0.272305	0.06646909	3.563709
17720	-3317.3	-3304.373	-12.92727	0.2807866	0.1983526	0.3125716	0.1002656	0.0275215	0.460518	0.00279421	0.00431578	0.50411	0.000741277	0.05217895	0.000501593	0.0328305	0.379345	3.58732	0.2888	0.298049	0.132595	0.280555	0.1524446	0.3422815
17730	-3322.865	-3303.598	-19.26662	0.2807866	0.2306549	0.3165478	0.8748533	0.0247023	0.475454	0.00503185	0.00502615	0.488237	0.00154837	0.01442338	0.00132935	0.05312	0.458877	3.48667	0.297878	0.279637	0.147245	0.27524	0.8892767	0.01621922
17740	-3321.721	-3307.262	-14.45913	0.2219256	0.1558556	0.3085674	0.1533478	0.0195261	0.477546	0.00417386	0.00361178	0.490385	0.00475777	0.1177359	7.50478e-05	0.0127872	0.259409	3.72773	0.295321	0.308244	0.120213	0.276221	0.2710837	0.4343157
17750	-3317.896	-3303.637	-14.25897	0.24011	0.1981073	0.3517608	-0.3040448	0.022725	0.475935	0.00367385	0.00789208	0.484704	0.00507001	0.3105222	0.000497288	0.0326908	0.3787	3.58811	0.294057	0.292233	0.137859	0.275851	0.006477366	47.93957
17760	-3320.182	-3307.241	-12.94109	0.2589442	0.1935465	0.3172513	0.1125248	0.0150421	0.47453	0.0057536	0.00508105	0.483408	0.0161847	0.04408307	0.000421952	0.0301374	0.366606	3.60283	0.303664	0.293805	0.14227	0.260261	0.1566078	0.281487
17770	-3324.584	-3310.714	-13.87014	0.2780629	0.2405566	0.3559606	-0.0123127	0.0116602	0.46282	0.00765172	0.00158727	0.512411	0.00386969	0.1360761	0.00170048	0.05996	0.481143	3.4572	0.306112	0.312356	0.141914	0.239618	0.1237634	1.099486
17780	-3313.666	-3300.776	-12.89041	0.2829141	0.2234982	0.2912908	-0.120909	0.0161819	0.583905	0.00397529	0.00599519	0.386671	0.00327143	0.1715652	0.00109758	0.0483358	0.442173	3.50839	0.295954	0.302542	0.125119	0.276385	0.05065619	3.386855
17790	-3319.526	-3304.1	-15.42594	0.2603755	0.1924083	0.3471018	0.2620609	0.0193699	0.58112	0.00632172	0.00229526	0.384826	0.0060675	0.09412741	0.000404509	0.0295138	0.363555	3.60653	0.307938	0.301586	0.137987	0.252489	0.3561883	0.264263
17800	-3314.945	-3303.465	-11.47958	0.2790499	0.1893442	0.3123075	0.00680759	0.0151575	0.473461	0.00445107	0.00516912	0.49585	0.00591192	0.01594017	0.000360143	0.0278632	0.35528	3.6165	0.29476	0.297854	0.138161	0.269224	0.02274776	0.7007357
17810	-3318.244	-3306.928	-11.31609	0.3163165	0.2326656	0.2808482	-0.004638367	0.0197131	0.553703	0.00400314	0.00654551	0.410206	0.00582969	0.02968493	0.00139988	0.0544892	0.463477	3.48063	0.276115	0.310425	0.127957	0.285503	0.02504656	1.18519
17820	-3319.835	-3307.433	-12.40217	0.3056907	0.2360885	0.2570638	0.04717517	0.0143545	0.52116	0.0161303	0.00654814	0.434002	0.00780522	0.07743443	0.00152557	0.0568438	0.471216	3.47041	0.284047	0.293176	0.153371	0.269406	0.1246096	0.6214163
17830	-3318.39	-3305.671	-12.71908	0.3084648	0.2334458	0.3166986	-0.1369225	0.0120143	0.534171	0.00943076	0.0133638	0.42172	0.00929976	0.1545831	0.0014279	0.0550233	0.465251	3.4783	0.310837	0.290541	0.129472	0.269151	0.01766066	8.752964
17840	-3320.294	-3309.231	-11.06311	0.2654734	0.1968359	0.2870655	-0.009608316	0.0130166	0.479682	0.0052637	0.0143197	0.471735	0.0159832	0.01436863	0.000475393	0.0319703	0.37535	3.5922	0.268447	0.335789	0.145446	0.250318	0.004760315	3.01842
17850	-3316.47	-3304.534	-11.93594	0.2709045	0.2114606	0.2355278	0.01655178	0.0145812	0.54888	0.00447479	0.00265408	0.416028	0.0133823	0.07975477	0.000772238	0.0406377	0.412902	3.54569	0.311795	0.280848	0.127792	0.279566	0.09630655	0.8281344
17860	-3318.843	-3304.867	-13.97578	0.2125607	0.1846024	0.3214759	-0.02101359	0.021198	0.506274	0.00278233	0.00107319	0.465706	0.00296694	0.1687385	0.000298597	0.0253915	0.342295	3.63202	0.290839	0.283866	0.14979	0.275505	0.1477249	1.142248
17870	-3319.33	-3307.084	-12.24573	0.2806106	0.1744664	0.2895881	-0.02772003	0.0183707	0.413901	0.0119838	0.00698576	0.548578	0.000180307	0.08987413	0.0001933	0.0204639	0.313837	3.66551	0.277136	0.304476	0.147977	0.270411	0.0621541	1.445989
17880	-3318.725	-3305.054	-13.67062	0.2394296	0.1841148	0.3329197	0.01211251	0.0172804	0.447574	0.0055389	0.0132059	0.516022	0.000379159	0.1264928	0.000292737	0.0251432	0.340947	3.63362	0.275722	0.318313	0.128292	0.277673	0.1386053	0.9126115
17890	-3318.866	-3302.87	-15.99605	0.260011	0.1960995	0.2844462	-0.2028735	0.0137844	0.492133	0.00580728	0.0156884	0.472237	0.000350126	0.389041	0.000463031	0.031556	0.373402	3.59458	0.29874	0.288417	0.139797	0.273047	0.1861676	2.089736
17900	-3318.136	-3305.471	-12.66534	0.2233679	0.1574113	0.3287433	0.04841165	0.0146775	0.554423	0.0109513	0.00531052	0.412476	0.00216257	0.05423432	8.1925e-05	0.0133572	0.26405	3.72251	0.305124	0.292946	0.125563	0.276367	0.102646	0.5283629
17910	-3313.262	-3300.714	-12.54743	0.2398446	0.1840688	0.3292855	-0.08943222	0.013081	0.455154	0.00757446	0.00945398	0.512844	0.00189268	0.1170348	0.000292189	0.0251198	0.34082	3.63377	0.294311	0.301696	0.128665	0.275327	0.0276026	4.239992
17920	-3311.61	-3299.724	-11.88594	0.2343164	0.1978942	0.308908	0.01611165	0.0141365	0.45705	0.00574989	0.0123553	0.508326	0.00238279	0.03727884	0.000493569	0.0325696	0.37814	3.5888	0.29979	0.313148	0.131407	0.255655	0.05339049	0.6982299
17930	-3320.187	-3307.855	-12.33171	0.3248117	0.232427	0.1944333	0.211353	0.0159626	0.509065	0.0093337	0.010424	0.452354	0.00286057	0.02325202	0.00139138	0.0543261	0.462933	3.48135	0.304106	0.267526	0.152404	0.275964	0.234605	0.09911136
17940	-3317.822	-3305.646	-12.17592	0.2897067	0.1683977	0.2631854	-0.1702322	0.0180104	0.574372	0.00486038	0.0147056	0.38486	0.0031918	0.1708354	0.000145294	0.0177588	0.296373	3.68572	0.297902	0.293729	0.140236	0.268134	0.0006031984	283.216
17950	-3314.94	-3304.024	-10.91583	0.2897067	0.2044305	0.2709339	0.01404188	0.0238974	0.445069	0.00375951	0.00875682	0.514457	0.00406081	0.003247537	0.000616937	0.0363699	0.395122	3.56789	0.310523	0.297462	0.136087	0.255928	0.01728942	0.1878338
17960	-3321.61	-3303.742	-17.86796	0.2897067	0.1859959	0.2483653	0.1074786	0.0109762	0.481648	0.00552819	0.0136164	0.47832	0.0099109	0.3521673	0.000315817	0.0261073	0.346133	3.62744	0.300832	0.302925	0.14453	0.251713	0.4596459	0.7661708
17970	-3318.073	-3305.923	-12.14961	0.307189	0.2663527	0.2501397	-0.03725999	0.0233758	0.495212	0.00377787	0.00708738	0.464533	0.00601334	0.1105261	0.00296305	0.0787281	0.534726	3.38358	0.312081	0.298527	0.13359	0.255802	0.07326609	1.508557
17980	-3322.593	-3311.867	-10.72625	0.396537	0.2724246	0.2311008	-0.02752064	0.0188096	0.501267	0.00601541	0.0174117	0.454195	0.00230166	0.03518297	0.00332547	0.0832972	0.546453	3.36692	0.271692	0.319353	0.11803	0.290925	0.007662333	4.591679
17990	-3319.422	-3308.22	-11.20205	0.3337014	0.2270457	0.256317	0.05897827	0.0160118	0.521653	0.0133616	0.0140925	0.429955	0.00492575	0.004779525	0.00120875	0.0506893	0.450517	3.49758	0.293359	0.314651	0.14139	0.2506	0.06375779	0.07496378
18000	-3317.49	-3305.205	-12.28434	0.3337014	0.217806	0.2639753	0.07645485	0.0198748	0.501941	0.00459384	0.00730196	0.457541	0.00874755	0.05258965	0.000933998	0.0446377	0.428516	3.52591	0.31409	0.283132	0.144222	0.258556	0.1290445	0.4075311
18010	-3319.86	-3308.455	-11.40509	0.3000526	0.2080117	0.2788245	0.02183583	0.0160563	0.473675	0.00415281	0.00980697	0.476754	0.0195557	0.023054	0.000693012	0.0385216	0.404242	3.55654	0.274265	0.29546	0.141448	0.288827	0.04488984	0.5135685
18020	-3328.889	-3316.376	-12.51334	0.2519434	0.1750297	0.3237128	0.1366995	0.0111452	0.373557	0.00190593	0.010411	0.578759	0.0242222	0.003522054	0.00019829	0.0207245	0.315443	3.66363	0.319081	0.278468	0.125834	0.276618	0.1402216	0.02511778
18030	-3318.416	-3305.825	-12.59082	0.2598509	0.2191142	0.2904038	-0.1482573	0.0167251	0.456071	0.00477219	0.0075217	0.507892	0.0070186	0.1692567	0.000970011	0.0454787	0.431684	3.52187	0.276751	0.325097	0.144332	0.253821	0.02099942	8.060068
18040	-3317.259	-3304.663	-12.59586	0.2769134	0.1936249	0.3220375	-0.1002645	0.00963993	0.503564	0.00984856	0.00602752	0.464698	0.00622119	0.1278871	0.000423173	0.0301805	0.366815	3.60258	0.286302	0.297606	0.143081	0.273011	0.02762254	4.629808
18050	-3320.232	-3308.675	-11.55711	0.2908569	0.2051703	0.3024439	0.006879496	0.0104167	0.527	0.0132802	0.028274	0.414303	0.00672606	0.02593032	0.000632147	0.0368105	0.397017	3.56554	0.296501	0.309425	0.133805	0.260269	0.03280981	0.790322
18060	-3317.952	-3305.095	-12.85695	0.2523818	0.2245585	0.3117399	0.05827252	0.0115413	0.505324	0.00315709	0.0170882	0.462647	0.00024223	0.06919175	0.00113005	0.0490354	0.44468	3.50515	0.299675	0.304866	0.133832	0.261627	0.1274643	0.5428325
18070	-3314.328	-3302.735	-11.59252	0.2099509	0.1681623	0.3526166	0.002033367	0.0159347	0.583546	0.00595326	0.005566	0.388782	0.000217596	0.001309425	0.000143634	0.0176577	0.295689	3.68651	0.302946	0.304514	0.115353	0.277187	0.003342791	0.391716
18080	-3317.414	-3303.033	-14.38129	0.2170126	0.1581314	0.3292988	-0.1391228	0.0084823	0.540863	0.00845839	0.00624355	0.434811	0.00114166	0.2453081	8.52684e-05	0.0136256	0.266193	3.7201	0.297221	0.300041	0.13682	0.265918	0.1061853	2.310189
18090	-3319.811	-3307.1	-12.71115	0.2974648	0.2821957	0.2458584	-0.1113556	0.0176815	0.499156	0.0176363	0.00776953	0.455956	0.00180047	0.1819222	0.00396245	0.0907373	0.564655	3.34065	0.291185	0.297212	0.137201	0.274402	0.07056656	2.578022
18100	-3319.154	-3305.669	-13.48484	0.2683256	0.1848739	0.2852477	-0.06491821	0.0187012	0.584539	0.0120845	0.0152782	0.366804	0.00259288	0.1788597	0.000301897	0.0255303	0.343044	3.63112	0.287476	0.307084	0.127515	0.277925	0.1139415	1.56975
18110	-3327.155	-3312.853	-14.30212	0.2409187	0.2027196	0.3549407	0.1285658	0.0108049	0.477032	0.0130343	0.0107281	0.485426	0.00297456	0.09175464	0.000582752	0.035359	0.390718	3.57334	0.299112	0.294842	0.123933	0.282114	0.2203205	0.4164599
18120	-3316.721	-3302.436	-14.28564	0.1905528	0.1658008	0.3982231	0.03085905	0.012798	0.48242	0.0081332	0.00690374	0.487879	0.00186648	0.1182599	0.000127766	0.0166599	0.28881	3.6944	0.305088	0.295794	0.134513	0.264605	0.149119	0.7930576
18130	-3323.514	-3309.679	-13.83508	0.2368421	0.2039717	0.2459042	-0.3148771	0.0149487	0.502794	0.00820709	0.0147891	0.449821	0.00943977	0.350842	0.000607635	0.0360977	0.393944	3.56935	0.280437	0.324868	0.12436	0.270335	0.03596495	9.75511
18140	-3316.093	-3303.141	-12.95188	0.200548	0.201501	0.35569	0.04269217	0.00953885	0.510066	0.00519499	0.0284764	0.437317	0.00940661	0.05973048	0.000559235	0.0346459	0.387564	3.57723	0.299006	0.300891	0.128217	0.271885	0.1024227	0.5831765
18150	-3320.262	-3307.145	-13.11704	0.2334253	0.1760499	0.3551338	-0.04394299	0.00591022	0.513981	0.0109418	0.0285856	0.437302	0.00327862	0.1131172	0.000207573	0.0212006	0.318343	3.66025	0.276155	0.303594	0.137013	0.283238	0.06917419	1.635251
18160	-3324.316	-3312.279	-12.0364	0.2373674	0.2002959	0.3071413	0.09037332	0.00934743	0.590872	0.0248388	0.0109297	0.362467	0.00154503	0.01087097	0.000536645	0.0339464	0.38443	3.58109	0.278051	0.309049	0.131777	0.281123	0.1012443	0.1073737
18170	-3323.107	-3311.724	-11.38314	0.3160226	0.245344	0.2618239	0.05165606	0.00559994	0.436122	0.0348726	0.00810433	0.508889	0.00641164	0.01559952	0.00190182	0.0633487	0.491563	3.44319	0.28738	0.301816	0.135849	0.274955	0.06725558	0.2319438
18180	-3331.859	-3317.401	-14.45811	0.2817528	0.1585994	0.3042162	0.290854	0.00329678	0.626203	0.0183043	0.00762518	0.341929	0.00264208	0.04634399	8.74968e-05	0.0138016	0.267584	3.71853	0.275731	0.315556	0.125168	0.283544	0.337198	0.1374385
18190	-3324.09	-3309.721	-14.36884	0.2697296	0.2315864	0.3491695	0.3133463	0.00638743	0.502594	0.0179592	0.00926182	0.455506	0.00829174	0.005888683	0.00136172	0.053753	0.461013	3.48387	0.305754	0.289106	0.135156	0.269984	0.319235	0.01844623
18200	-3317.273	-3304.726	-12.54744	0.269233	0.2007354	0.3184006	0.1414222	0.0115888	0.456251	0.00615847	0.00467411	0.514306	0.00702191	0.006973874	0.000544808	0.0342008	0.385575	3.57968	0.293145	0.299316	0.155761	0.251778	0.148396	0.04699501
18210	-3315.844	-3304.757	-11.08651	0.269233	0.1827939	0.2822161	0.02633179	0.0122769	0.483344	0.00402123	0.00879187	0.467414	0.0241527	0.0005042932	0.000277286	0.0244761	0.337286	3.63796	0.298976	0.286683	0.140327	0.274013	0.02683609	0.01879161
18220	-3317.517	-3306.036	-11.4809	0.269233	0.2096255	0.2797335	0.06445833	0.00963949	0.547939	0.00718481	0.01003	0.40785	0.0173574	0.005753529	0.00072934	0.0395064	0.408309	3.55146	0.320544	0.281992	0.137322	0.260142	0.07021186	0.08194526
18230	-3319.375	-3306.076	-13.29893	0.2181574	0.1693109	0.3640557	-0.1894177	0.00894224	0.512861	0.00466038	0.00856128	0.453729	0.0112464	0.1918326	0.000151871	0.0181537	0.29902	3.68267	0.290033	0.284084	0.145733	0.28015	0.002414833	79.43928
18240	-3317.659	-3303.745	-13.91351	0.2091661	0.1976991	0.4127227	0.1880515	0.0156397	0.51218	0.00504634	0.00250702	0.453127	0.0115007	0.01095037	0.000490182	0.0324587	0.377626	3.58942	0.274311	0.29875	0.140139	0.2868	0.1990019	0.05502645
18250	-3317.146	-3301.965	-15.18132	0.2200803	0.1700553	0.3872324	0.3744099	0.0143626	0.511155	0.00696876	0.00458554	0.461068	0.00185955	0.002110566	0.000157396	0.0184788	0.301173	3.68019	0.292577	0.301984	0.149846	0.255593	0.3765204	0.00560545
18260	-3316.958	-3302.562	-14.39593	0.1993545	0.1976042	0.3105638	0.3152565	0.0156265	0.452825	0.010555	0.0118645	0.501642	0.00748704	0.03339874	0.000488539	0.0324048	0.377376	3.58973	0.298835	0.291631	0.142805	0.266729	0.3486553	0.09579301
18270	-3321.685	-3306.567	-15.11866	0.1857588	0.1565084	0.3762718	-0.357566	0.0160412	0.462305	0.00822574	0.0135882	0.499538	0.000302116	0.376888	7.78768e-05	0.0130247	0.261358	3.72554	0.333537	0.278689	0.128163	0.259611	0.01932202	19.50563
18280	-3314.505	-3301.229	-13.27587	0.1857588	0.1992158	0.3760972	0.02791542	0.0138882	0.509878	0.00437042	0.00696622	0.464496	0.000401415	0.07586867	0.000516956	0.0333243	0.381608	3.58455	0.294489	0.307808	0.118445	0.279258	0.1037841	0.7310241
18290	-3316.519	-3302.244	-14.27407	0.1994498	0.2065707	0.4115409	0.1918983	0.00730667	0.465394	0.00641732	0.00920368	0.50923	0.00244868	0.03177999	0.000661656	0.0376501	0.400588	3.5611	0.291523	0.304307	0.136457	0.267714	0.2236783	0.142079
18300	-3311.809	-3298.823	-12.98659	0.1840731	0.1751938	0.4307271	-0.05206546	0.0123925	0.438783	0.00424899	0.00868259	0.534061	0.0018319	0.0654914	0.000199762	0.0208008	0.31591	3.66309	0.311961	0.293232	0.133833	0.260975	0.01342594	4.877975
18310	-3318.774	-3303.605	-15.16886	0.2144514	0.1867922	0.3856971	-0.2473928	0.0104991	0.462112	0.00672998	0.00898914	0.510463	0.00120675	0.3141285	0.000325977	0.0265203	0.348318	3.62484	0.299297	0.297935	0.13673	0.266038	0.06673577	4.707049
18320	-3321.412	-3305.857	-15.55438	0.2150807	0.2096305	0.4100908	-0.08175039	0.0180633	0.521532	0.00329563	0.00643884	0.450085	0.00058554	0.2401672	0.000729456	0.0395095	0.408322	3.55144	0.27216	0.318271	0.144912	0.264657	0.1584168	1.516046
18330	-3315.383	-3302.518	-12.86439	0.2361305	0.1957126	0.3145461	-0.1509919	0.00918537	0.502984	0.00363921	0.0130281	0.469284	0.00187907	0.1737251	0.000456628	0.0313393	0.372376	3.59583	0.30476	0.303318	0.141163	0.250758	0.02273314	7.641929
18340	-3320.868	-3308.224	-12.64395	0.3385312	0.2672298	0.2575429	-0.1744388	0.0122953	0.496593	0.0118018	0.0128626	0.46332	0.00312728	0.2015525	0.00301383	0.0793852	0.53644	3.38116	0.269698	0.314199	0.134828	0.281275	0.02711373	7.433594
18350	-3324.637	-3312.653	-11.9837	0.3385312	0.301263	0.2144448	-0.007590793	0.0174012	0.437173	0.013562	0.0138543	0.510129	0.00788113	0.1015511	0.00539831	0.105478	0.597918	3.29121	0.267901	0.305785	0.140578	0.285735	0.09396032	1.080787
18360	-3319.227	-3308.215	-11.0124	0.3087529	0.1919977	0.2393872	0.02335384	0.0136748	0.501865	0.00649143	0.00922661	0.4648	0.00394215	0.02119893	0.000398347	0.0292903	0.362452	3.60786	0.269014	0.336274	0.13111	0.263602	0.04455277	0.4758163
18370	-3314.126	-3303.468	-10.65798	0.3218453	0.2068935	0.2455629	-0.004199007	0.0135501	0.542988	0.00595747	0.0164451	0.418339	0.00272005	0.01194986	0.00066859	0.0378446	0.401408	3.56008	0.27957	0.319213	0.137424	0.263793	0.007750855	1.541748
18380	-3325.209	-3310.099	-15.10935	0.3186548	0.2489078	0.2362666	0.3916514	0.00964141	0.554348	0.0154196	0.0193098	0.392115	0.00916583	0.06363196	0.00206124	0.0659023	0.499177	3.43286	0.275579	0.30438	0.123062	0.296979	0.4552833	0.1397634
18390	-3324.336	-3312.328	-12.00821	0.3761757	0.1801504	0.2245268	-0.04258918	0.0151283	0.479593	0.0155571	0.0187221	0.458871	0.0121283	0.116825	0.000248176	0.0231659	0.32991	3.64668	0.276547	0.309991	0.144441	0.269021	0.07423585	1.573701
18400	-3324.706	-3310.687	-14.01922	0.3304289	0.2154526	0.2436857	0.3358698	0.0170244	0.484275	0.0052145	0.0177457	0.463351	0.0123888	0.02353711	0.00087153	0.0431386	0.422773	3.53322	0.291548	0.311619	0.144061	0.252772	0.3594069	0.06548874
18410	-3317.713	-3306.42	-11.29309	0.3315104	0.2200937	0.2387447	0.004870441	0.017343	0.493336	0.00206898	0.0131648	0.467349	0.00673838	0.04705623	0.000997591	0.046112	0.434044	3.51885	0.285207	0.286581	0.144041	0.284172	0.05192667	0.9062054
18420	-3324.334	-3308.452	-15.88272	0.3176167	0.2194803	0.2451133	-0.3816377	0.0160345	0.517321	0.00881489	0.0113927	0.43874	0.00769682	0.4896074	0.000980259	0.0457151	0.432567	3.52074	0.27574	0.331788	0.138757	0.253715	0.1079697	4.534676
18430	-3320.25	-3305.795	-14.45496	0.2899269	0.207118	0.3326053	0.155217	0.00986937	0.564412	0.00836011	0.0101502	0.406052	0.00115664	0.096305	0.000673444	0.0379802	0.401978	3.55937	0.283088	0.304118	0.124058	0.288736	0.251522	0.382889
18440	-3320.973	-3308.628	-12.34554	0.2582453	0.1512192	0.3217775	0.1247532	0.0169973	0.560816	0.00767716	0.00760935	0.406582	0.000318549	0.002654739	5.71743e-05	0.0111684	0.245501	3.74327	0.308872	0.26688	0.1439	0.280348	0.1274079	0.02083653
18450	-3322.301	-3308.868	-13.43312	0.2582453	0.1898912	0.2510079	-0.1290585	0.022365	0.498217	0.00863666	0.00966773	0.457397	0.00371609	0.2298252	0.000367792	0.0281548	0.356764	3.61471	0.28606	0.32228	0.137404	0.254257	0.1007668	2.280764
18460	-3314.912	-3301.398	-13.51448	0.2936363	0.2023099	0.2671106	-0.01535672	0.0189214	0.510111	0.003485	0.00191721	0.453639	0.0119264	0.1650118	0.00057477	0.0351186	0.38966	3.57465	0.287409	0.2921	0.141847	0.278644	0.1496551	1.102614
18470	-3315.343	-3304.137	-11.20531	0.2936363	0.2217344	0.3105497	2.992891e-06	0.017394	0.563868	0.00626036	0.0173537	0.391948	0.0031765	0.004207283	0.00104497	0.0471792	0.437976	3.5138	0.297794	0.302812	0.123368	0.276025	0.004210276	0.9992891
18480	-3321.814	-3308.482	-13.33169	0.293123	0.1987338	0.2966678	-0.09646837	0.0209661	0.502128	0.00579802	0.00829485	0.451803	0.0110095	0.1805406	0.000508336	0.0330482	0.380345	3.5861	0.282338	0.291432	0.137806	0.288423	0.08407223	2.147446
18490	-3320.196	-3306.472	-13.72425	0.3431194	0.2162141	0.2447431	-0.3432106	0.017237	0.464764	0.00264216	0.0157475	0.481	0.018609	0.3516165	0.000891418	0.0436216	0.424637	3.53085	0.311414	0.28213	0.137192	0.269264	0.008405926	41.8296
18500	-3319.61	-3308.401	-11.20921	0.3884946	0.2630804	0.1943778	-0.01508664	0.0120528	0.504126	0.0192883	0.0107922	0.449293	0.004448	0.07404275	0.00277824	0.0762857	0.528271	3.39267	0.297642	0.289824	0.137945	0.274589	0.05895611	1.255896
18510	-3318.107	-3304.18	-13.92727	0.3308276	0.2193373	0.2673806	0.1369947	0.0145403	0.464436	0.0136932	0.00239907	0.493387	0.011545	0.1077168	0.000976247	0.0456227	0.432222	3.52118	0.27791	0.311956	0.138316	0.271819	0.2447115	0.4401787
18520	-3319.384	-3307.895	-11.48845	0.3308276	0.2163425	0.2181001	0.01521164	0.0190607	0.499926	0.0135681	0.00515428	0.447132	0.015159	0.06291391	0.000894803	0.0437033	0.424951	3.53045	0.294003	0.298154	0.131669	0.276175	0.07812555	0.8052924
18530	-3322.794	-3311.094	-11.70021	0.3150165	0.2630703	0.1975398	-0.08273695	0.0149531	0.508107	0.00704305	0.0309697	0.425791	0.0131362	0.1355664	0.00277768	0.0762783	0.528251	3.39269	0.299883	0.286271	0.129239	0.284608	0.05282945	2.566114
18540	-3328.597	-3315.82	-12.7774	0.3020258	0.1971	0.2432027	-0.03619689	0.013625	0.52658	0.00920018	0.0326803	0.397177	0.0207383	0.1474062	0.000479883	0.0321194	0.376047	3.59135	0.323381	0.280846	0.130486	0.265287	0.1112093	1.325484
18550	-3316.648	-3303.494	-13.1535	0.2233154	0.1758153	0.3671288	-0.01027636	0.0135468	0.493838	0.00854441	0.0112281	0.471839	0.00100389	0.09086141	0.000205411	0.0210907	0.317677	3.66103	0.316625	0.272375	0.149418	0.261582	0.08058505	1.127522
18560	-3315.209	-3303.487	-11.72179	0.323461	0.2025205	0.2496085	0.04706992	0.0215575	0.505765	0.000892476	0.00719926	0.462081	0.00250478	0.04347114	0.000578863	0.0352421	0.390204	3.57397	0.280401	0.321464	0.124832	0.273304	0.09054107	0.4801263
18570	-3319.292	-3304.784	-14.50743	0.2784426	0.1986763	0.2891485	-0.2825598	0.0147276	0.496529	0.0026754	0.011121	0.472022	0.00292428	0.345226	0.000507315	0.0330153	0.380194	3.58628	0.304883	0.282139	0.150374	0.262603	0.06266625	5.508962
18580	-3322.894	-3305.149	-17.745	0.2748062	0.2616988	0.2767407	0.5868496	0.0218288	0.49468	0.000427238	0.0129646	0.462943	0.00715688	0.09052569	0.00270241	0.0752592	0.525516	3.39652	0.292153	0.28838	0.140293	0.279174	0.6773753	0.1336419
18590	-3316.098	-3304.405	-11.69293	0.2977495	0.2303276	0.2854084	-0.03672883	0.0173745	0.499219	0.000389092	0.00758037	0.459048	0.0163887	0.06416429	0.0013181	0.0528981	0.458124	3.48766	0.273402	0.328224	0.139069	0.259305	0.02743545	2.338736
18600	-3327.789	-3313.37	-14.4184	0.2722583	0.2621721	0.2802824	0.2706636	0.0142894	0.491989	0.00366557	0.0127663	0.4524	0.0248896	0.0636182	0.00272824	0.0756105	0.526462	3.3952	0.299389	0.291824	0.121718	0.287069	0.3342818	0.1903131
18610	-3326.785	-3313.794	-12.99142	0.2722583	0.2340734	0.2437962	0.04392267	0.0165491	0.410806	0.00882438	0.0241735	0.524831	0.0148167	0.1205548	0.00145071	0.0554541	0.466674	3.47642	0.268687	0.29819	0.149144	0.283979	0.1644774	0.7329562
18620	-3316.859	-3305.791	-11.06847	0.2424566	0.1796774	0.298815	0.004636386	0.0106415	0.566697	0.00421317	0.0191387	0.391334	0.00797513	0.0007775031	0.000243215	0.022935	0.328583	3.64824	0.303854	0.308287	0.118821	0.269038	0.00541389	0.1436127
18630	-3315.943	-3304.209	-11.7344	0.2419521	0.2258112	0.2893611	0.08042769	0.0207919	0.44843	0.0015559	0.00670188	0.520038	0.00248227	0.007754789	0.00116924	0.0498662	0.447628	3.50134	0.303107	0.276498	0.147198	0.273198	0.08818248	0.08794024
18640	-3321.33	-3305.222	-16.10721	0.2399681	0.2037026	0.3069625	0.4717561	0.0243699	0.487417	0.0113882	0.0052737	0.465469	0.00608201	0.05226447	0.000602227	0.0359385	0.393252	3.57021	0.29405	0.274977	0.155624	0.275349	0.5240206	0.09973743
18650	-3315.528	-3303.7	-11.82793	0.3117941	0.2320882	0.2272802	-0.13622	0.0213576	0.459813	0.00602515	0.0148768	0.495393	0.00253491	0.1530796	0.00137938	0.0540949	0.46216	3.48237	0.298175	0.288341	0.135124	0.27836	0.01685956	9.079689
18660	-3323.801	-3310.544	-13.25654	0.3048307	0.2101109	0.2831357	0.2645165	0.0168558	0.58046	0.00232995	0.00444894	0.393625	0.00228015	0.003136471	0.000740523	0.0398045	0.409527	3.54993	0.273841	0.304346	0.126176	0.295638	0.2676529	0.01171842
