Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
15250	-3324.643	-3312.87	-11.77295	0.3130417	0.1593086	0.258016	-0.01215942	0.00858232	0.496659	0.00780328	0.00608649	0.460871	0.0199975	0.07025255	9.09592e-05	0.0140706	0.26969	3.71615	0.284277	0.303757	0.123943	0.288024	0.05809313	1.209309
15260	-3317.179	-3305.707	-11.47166	0.3130417	0.2478207	0.2498312	0.08978439	0.0117922	0.406389	0.00631642	0.0162206	0.552529	0.0067529	0.007746406	0.00201174	0.0651207	0.496867	3.436	0.295189	0.306214	0.137513	0.261084	0.0975308	0.07942523
15270	-3316.164	-3304.742	-11.42138	0.3119569	0.1959319	0.2027387	-0.05149584	0.0188652	0.542717	0.00470689	0.00391458	0.413676	0.0161201	0.1023602	0.00046025	0.0314621	0.372957	3.59512	0.285554	0.297856	0.133685	0.282905	0.05086438	2.012415
15280	-3323.071	-3312.158	-10.91286	0.3046569	0.2123428	0.2550811	0.01698644	0.0263211	0.601579	0.00172564	0.0039387	0.34926	0.0171761	0.01024459	0.000793471	0.0411857	0.415097	3.54292	0.292265	0.310087	0.131356	0.266292	0.02723103	0.3762101
15290	-3316.879	-3304.523	-12.35604	0.2604211	0.1961266	0.3035721	-0.09945441	0.0173567	0.496784	0.0021479	0.00394199	0.45913	0.0206396	0.1260284	0.000463482	0.0315712	0.373473	3.59449	0.28963	0.303817	0.130894	0.27566	0.02657397	4.742549
15300	-3320.034	-3306.907	-13.12655	0.2505695	0.1702585	0.2831721	-0.1028815	0.0234287	0.457951	0.00766371	0.00288851	0.497586	0.0104816	0.1798201	0.00015893	0.0185681	0.30176	3.67951	0.291443	0.28931	0.160308	0.258939	0.07693856	2.337191
15310	-3312.666	-3301.147	-11.51898	0.2505695	0.2034882	0.290081	0.01867562	0.0157834	0.451062	0.00655438	0.0121054	0.498343	0.0161519	0.02513798	0.000597941	0.0358118	0.3927	3.57089	0.291706	0.299763	0.138773	0.269758	0.04381359	0.5737484
15320	-3320.522	-3308.13	-12.3921	0.2423908	0.157477	0.3381593	-0.1018984	0.0198197	0.466917	0.00119387	0.00869384	0.496133	0.00724232	0.1085565	8.22257e-05	0.0133816	0.264245	3.72229	0.287461	0.296645	0.151786	0.264109	0.006658024	16.30461
15330	-3312.686	-3299.906	-12.78072	0.236588	0.2008607	0.3049571	0.04670135	0.0190283	0.562487	0.00525239	0.00604648	0.405995	0.00119098	0.07584476	0.00054715	0.0342735	0.385901	3.57928	0.292063	0.296637	0.125133	0.286166	0.1225461	0.6189079
15340	-3316.662	-3304.037	-12.62505	0.2348495	0.1834204	0.3759925	-0.002133716	0.0211116	0.537108	0.00318229	0.00862936	0.426765	0.00320366	0.05155194	0.000284538	0.0247915	0.339024	3.6359	0.293048	0.307206	0.126965	0.272781	0.04941822	1.043177
15350	-3314.969	-3303.776	-11.19346	0.2523123	0.2068586	0.2563083	-0.04152618	0.0155825	0.499276	0.00850993	0.0155523	0.458708	0.00237215	0.05566737	0.000667839	0.0378236	0.40132	3.56019	0.270925	0.303543	0.144073	0.281459	0.01414119	3.93654
15360	-3316.617	-3301.89	-14.72729	0.3204615	0.2274995	0.2650521	-0.4476526	0.0176525	0.499315	0.00829199	0.0155535	0.458744	0.00044345	0.4495462	0.00122349	0.050993	0.451576	3.49621	0.297845	0.296245	0.129949	0.275961	0.001893638	237.3982
15370	-3317.436	-3305.195	-12.24153	0.3102959	0.2237903	0.2365867	0.1460936	0.0225815	0.558463	0.00799187	0.00377977	0.406811	0.000373031	0.03088833	0.00110646	0.0485282	0.442865	3.5075	0.273254	0.32189	0.14364	0.261216	0.176982	0.1745281
15380	-3318.362	-3305.828	-12.53356	0.2844818	0.2090118	0.2423486	-0.180851	0.0184553	0.5475	0.0140587	0.0037304	0.415431	0.000824418	0.2084408	0.000715372	0.0391308	0.406766	3.55339	0.323436	0.293163	0.117508	0.265892	0.02758979	7.554998
15390	-3316.722	-3305.274	-11.44837	0.2844818	0.1916019	0.2582683	-0.06151285	0.00942651	0.532627	0.00900193	0.0170146	0.429988	0.00194189	0.07846822	0.000392471	0.0290754	0.361386	3.60915	0.289914	0.298732	0.131873	0.279481	0.01695536	4.627929
15400	-3320.27	-3307.898	-12.3711	0.3089903	0.2211341	0.2263712	-0.1267604	0.00957634	0.501539	0.0148901	0.0138691	0.456306	0.00381947	0.1780145	0.00102746	0.0467878	0.436541	3.51564	0.320473	0.278337	0.132752	0.268438	0.05125415	3.473173
15410	-3325.42	-3312.145	-13.27411	0.2703698	0.202886	0.2529865	-0.2296387	0.0152726	0.596472	0.0172739	0.021571	0.345188	0.00422279	0.2701657	0.000586017	0.0354568	0.391148	3.57281	0.283145	0.291824	0.133497	0.291534	0.04052701	6.666312
15420	-3322.075	-3310.891	-11.18442	0.2827282	0.2361671	0.2331551	0.08164871	0.00643838	0.452623	0.0244563	0.0184308	0.487359	0.0106918	0.006515167	0.00152854	0.0568982	0.471392	3.47018	0.28452	0.29192	0.155717	0.267843	0.08816387	0.07389838
15430	-3321.88	-3308.175	-13.70435	0.2673398	0.1977392	0.2528033	0.1583248	0.0070057	0.540859	0.00878227	0.0246742	0.402315	0.0163636	0.09694178	0.000490876	0.0324815	0.377732	3.5893	0.304059	0.308487	0.135496	0.251957	0.2552666	0.3797668
15440	-3317.111	-3305.328	-11.78279	0.2598504	0.2054628	0.2999375	0.05652306	0.00912113	0.526499	0.00679896	0.0326236	0.417867	0.00708964	0.01475579	0.000638233	0.0369853	0.397764	3.56461	0.290763	0.313199	0.126685	0.269353	0.07127885	0.207015
15450	-3323.843	-3307.693	-16.15035	0.2685553	0.1721661	0.2744449	0.4389664	0.0109886	0.487662	0.00264068	0.0251296	0.469175	0.00440394	0.0807094	0.000173887	0.0194163	0.307253	3.67316	0.301108	0.286123	0.131265	0.281504	0.5196758	0.1553072
15460	-3321.123	-3306.702	-14.42082	0.2516404	0.196402	0.2425135	0.3994169	0.0119178	0.501603	0.0109083	0.0272544	0.447533	0.000783488	0.02680738	0.000468081	0.0317259	0.374202	3.5936	0.285635	0.310688	0.139542	0.264135	0.4262242	0.06289501
15470	-3314.721	-3303.198	-11.52338	0.2516404	0.1774037	0.3316363	-0.006920161	0.0152462	0.54513	0.00833257	0.0206684	0.406846	0.00377712	0.01402662	0.000220387	0.0218404	0.322179	3.65576	0.292057	0.312478	0.134735	0.26073	0.007106455	1.973785
15480	-3316.165	-3303.178	-12.98673	0.2584614	0.1833589	0.3120568	-0.07672052	0.00876926	0.545357	0.0072397	0.0248207	0.411801	0.00201246	0.1425255	0.00028382	0.0247605	0.338854	3.6361	0.302672	0.297458	0.131085	0.268785	0.06580493	2.165878
15490	-3319.584	-3305.041	-14.54326	0.2481968	0.1933363	0.3520926	0.02584865	0.00879855	0.547179	0.00243483	0.0112746	0.416874	0.0134393	0.1587183	0.000418691	0.0300218	0.366043	3.60352	0.280484	0.287936	0.141825	0.289755	0.1845669	0.8599497
15500	-3322.173	-3304.943	-17.22923	0.2865885	0.175171	0.2919983	0.1322942	0.00990603	0.548086	0.00368864	0.0104459	0.420707	0.00716585	0.2821659	0.000199557	0.0207902	0.315845	3.66317	0.313073	0.278034	0.144717	0.264176	0.4144601	0.6808035
15510	-3323.87	-3311.111	-12.75911	0.3356615	0.2184268	0.2341735	-0.2242242	0.0165254	0.618901	0.00287956	0.0103413	0.338201	0.0131521	0.2441923	0.000950972	0.0450361	0.430021	3.52399	0.299791	0.278928	0.118343	0.302938	0.01996813	12.22911
15520	-3321.793	-3309.828	-11.96513	0.3455339	0.2218695	0.22352	-0.0863864	0.0266064	0.526129	0.000280499	0.00816576	0.429064	0.0097549	0.1356135	0.00104894	0.0472675	0.438299	3.51338	0.278041	0.331054	0.117598	0.273307	0.04922711	2.754854
15530	-3319.303	-3308.775	-10.52799	0.3455339	0.2340564	0.2117828	-0.01023637	0.0239689	0.564268	0.00579232	0.0113948	0.386219	0.00835683	0.02606303	0.00145009	0.0554424	0.466636	3.47647	0.285508	0.320908	0.130942	0.262642	0.01582666	1.64678
15540	-3324.583	-3312.184	-12.39886	0.3701558	0.1972526	0.254376	-0.2000604	0.0198864	0.427453	0.0110227	0.00954422	0.525209	0.00688433	0.2020754	0.00048249	0.0322057	0.376449	3.59086	0.308836	0.294763	0.141586	0.254815	0.002014983	100.2864
15550	-3320.751	-3309.365	-11.38543	0.3815301	0.2073849	0.2271236	0.09681127	0.0183939	0.5355	0.00298045	0.0139288	0.419033	0.0101635	0.0105142	0.000679247	0.0381416	0.402655	3.55852	0.295341	0.290814	0.133366	0.280478	0.1073255	0.09796555
15560	-3319.934	-3307.462	-12.47195	0.2224914	0.1570243	0.3226564	0.02819357	0.0229828	0.482712	0.00344334	0.0113312	0.477442	0.00208798	0.05646579	8.01704e-05	0.0132142	0.262896	3.72381	0.286937	0.313551	0.13019	0.269322	0.08465936	0.6669763
15570	-3322.92	-3310.441	-12.47901	0.2913478	0.2227316	0.2421793	0.01116739	0.0206323	0.553906	0.00892006	0.00378829	0.40748	0.00527362	0.106173	0.0010745	0.0478319	0.440352	3.51074	0.291173	0.31247	0.125024	0.271333	0.1173404	0.9048291
15580	-3317.116	-3304.795	-12.32083	0.3173218	0.1813345	0.253968	0.009402711	0.0173456	0.516114	0.00579303	0.00699021	0.449867	0.00388977	0.09350132	0.000260922	0.0237487	0.333222	3.64277	0.31645	0.291772	0.134072	0.257707	0.102904	0.9086264
15590	-3319.471	-3308.256	-11.21455	0.2726644	0.2326454	0.2434006	0.02787824	0.0296454	0.468319	0.0140069	0.0026595	0.48354	0.00182927	0.02852896	0.00139916	0.0544754	0.463431	3.48069	0.305846	0.287288	0.151494	0.255372	0.0564072	0.505768
15600	-3317.015	-3304.994	-12.02151	0.273918	0.1919469	0.2730861	-0.06517773	0.0194726	0.440945	0.00926028	0.00303195	0.526395	0.00089556	0.1030855	0.000397589	0.0292626	0.362315	3.60802	0.285778	0.284087	0.15934	0.270795	0.03790777	2.719377
15610	-3318.2	-3304.755	-13.44476	0.2779073	0.2006734	0.2909736	0.003820352	0.0216467	0.488052	0.0102448	0.00129749	0.478479	0.000280672	0.1385312	0.00054365	0.0341649	0.385413	3.57988	0.278193	0.292418	0.147542	0.281847	0.1423516	0.9731626
15620	-3318.632	-3306.315	-12.31719	0.2514329	0.2271241	0.2895261	-0.1431363	0.0225873	0.465507	0.00293101	0.000699889	0.499269	0.00900527	0.1516945	0.00121129	0.0507418	0.4507	3.49735	0.270429	0.296336	0.157591	0.275644	0.008558283	17.72488
15630	-3323.519	-3309.604	-13.91455	0.2514329	0.1878277	0.3723367	-0.05521995	0.0114882	0.478876	0.00719212	0.0237485	0.471096	0.00759912	0.1512691	0.000339542	0.0270616	0.35115	3.62145	0.290068	0.305152	0.136231	0.268549	0.09604912	1.574914
15640	-3318.428	-3303.548	-14.87999	0.2518668	0.1938487	0.2751543	-0.3578955	0.0126118	0.566604	0.00798893	0.0204051	0.384137	0.00825386	0.4129709	0.000426672	0.0303038	0.367414	3.60186	0.286134	0.307023	0.127572	0.279272	0.05507539	7.498283
15650	-3318.119	-3306.212	-11.90733	0.3054456	0.1936962	0.3201055	0.006695347	0.0180047	0.453296	0.00291668	0.00609478	0.513622	0.00606591	0.03563019	0.000424285	0.0302198	0.367006	3.60235	0.310876	0.295331	0.142513	0.25128	0.04232554	0.8418131
15660	-3318.8	-3303.948	-14.85207	0.2720104	0.2310923	0.3001714	-0.1213348	0.0183102	0.519773	0.00948208	0.0107189	0.435237	0.00647817	0.2757979	0.00134448	0.0534169	0.459881	3.48536	0.306034	0.289076	0.125836	0.279054	0.1544631	1.785526
15670	-3320.538	-3308.384	-12.15407	0.3116	0.1917576	0.2555471	-0.08502196	0.0155324	0.552317	0.00714674	0.0177012	0.405289	0.0020138	0.1325671	0.000394775	0.0291599	0.361806	3.60864	0.292683	0.311871	0.127645	0.267802	0.04754509	2.788238
15680	-3318.845	-3303.824	-15.02158	0.2704226	0.2100015	0.2824825	-0.2091292	0.0175869	0.536577	0.0101505	0.0104676	0.42264	0.00257829	0.3371143	0.000737993	0.0397373	0.409253	3.55027	0.288036	0.300437	0.146808	0.264719	0.1279851	2.634013
15690	-3319.679	-3304.228	-15.45061	0.2524686	0.1685753	0.332678	0.3406292	0.0113498	0.515041	0.00318173	0.00547295	0.446734	0.0182204	0.06115856	0.000146556	0.0178353	0.296888	3.68513	0.282158	0.31787	0.143566	0.256406	0.4017878	0.1522161
15700	-3321.384	-3307.639	-13.74428	0.2305922	0.1891587	0.3842852	-0.0119828	0.0261495	0.482921	0.00226749	0.0038178	0.473604	0.0112395	0.1155123	0.000357576	0.0277646	0.354776	3.6171	0.270369	0.330531	0.140416	0.258684	0.1035295	1.115743
15710	-3318.13	-3303.265	-14.86502	0.2393567	0.1737636	0.2870289	0.1258749	0.0187905	0.456099	0.00185539	0.00248951	0.516859	0.00390726	0.1609928	0.000187205	0.020141	0.31183	3.66784	0.288632	0.290782	0.139075	0.281512	0.2868677	0.5612091
15720	-3321.206	-3304.447	-16.75954	0.235859	0.1569219	0.3336582	-0.2622374	0.0170208	0.516852	0.0054788	0.00143201	0.448339	0.0108773	0.4403274	7.97112e-05	0.0131765	0.262591	3.72415	0.304791	0.304854	0.12856	0.261796	0.1780899	2.4725
15730	-3316.92	-3304.513	-12.40681	0.2286367	0.183678	0.346099	-0.02937892	0.0167932	0.546046	0.0057415	0.00359413	0.417458	0.0103667	0.06781796	0.000287559	0.0249217	0.339738	3.63505	0.275131	0.315694	0.124555	0.28462	0.03843903	1.764299
15740	-3316.8	-3303.298	-13.50271	0.2286367	0.1837073	0.3074148	0.09142679	0.0170096	0.532336	0.00800321	0.00534219	0.432508	0.00480142	0.09174588	0.000287905	0.0249365	0.339819	3.63496	0.288555	0.325293	0.13003	0.256122	0.1831727	0.500871
15750	-3323.078	-3307.783	-15.2947	0.2286367	0.1834996	0.3151141	-0.2892337	0.00915183	0.60197	0.0139185	0.00360844	0.368646	0.00270594	0.383627	0.000285464	0.0248315	0.339244	3.63564	0.284148	0.302597	0.150221	0.263034	0.09439326	4.064135
15760	-3322.026	-3308.186	-13.83961	0.2405976	0.1604905	0.3586002	0.09109129	0.0185372	0.570698	0.0133137	0.00388137	0.389006	0.00456275	0.08311405	9.69622e-05	0.0145249	0.273192	3.71219	0.281839	0.302998	0.153395	0.261768	0.1742053	0.4771039
15770	-3318.241	-3302.493	-15.74752	0.2983857	0.2025387	0.3197916	-0.09919404	0.0174428	0.525489	0.00368499	0.00118099	0.445773	0.00642962	0.3038025	0.000579217	0.0352528	0.390251	3.57392	0.303865	0.29664	0.130094	0.269401	0.2046085	1.484799
15780	-3322.782	-3308.019	-14.76337	0.2752941	0.1682762	0.2993133	-0.4067594	0.0117176	0.498014	0.00488696	0.00292324	0.481351	0.00110683	0.4165161	0.000144436	0.0177067	0.29602	3.68613	0.273045	0.311389	0.142541	0.273024	0.009756663	42.69042
15790	-3319.641	-3307.371	-12.26997	0.3094978	0.1769743	0.2438828	0.1400663	0.00953523	0.526025	0.0124294	0.0112156	0.440009	0.000786724	0.02868794	0.00021626	0.0216364	0.320964	3.65718	0.30799	0.297155	0.134894	0.259961	0.1687543	0.1699983
15800	-3318.172	-3305.321	-12.8513	0.3094978	0.1792207	0.2707064	0.03458703	0.0128588	0.587827	0.00871346	0.0151045	0.373306	0.00219044	0.1007466	0.000238496	0.0227131	0.327301	3.64975	0.290186	0.320317	0.118306	0.271192	0.1353336	0.7444313
15810	-3322.385	-3309.276	-13.10955	0.3071386	0.153629	0.2712673	-0.1911478	0.0141615	0.448154	0.011635	0.0139283	0.508339	0.00378183	0.2293275	6.59927e-05	0.0119948	0.252743	3.7352	0.290981	0.290849	0.137682	0.280488	0.03817969	6.006531
15820	-3319.566	-3307.844	-11.72178	0.2955696	0.2009092	0.2642687	-0.009481009	0.0164546	0.419912	0.00568433	0.0192526	0.536824	0.00187232	0.0649747	0.000548058	0.0343016	0.386027	3.57912	0.305727	0.279989	0.132066	0.282218	0.05549369	1.170848
15830	-3324.56	-3305.524	-19.03613	0.2955696	0.1912667	0.2817367	-0.3735974	0.00910985	0.586477	0.00562607	0.0243756	0.372444	0.00196792	0.6399079	0.000387544	0.028894	0.360483	3.61024	0.275614	0.296361	0.147622	0.280402	0.2663105	2.402864
15840	-3316.679	-3304.98	-11.69927	0.2623038	0.2216738	0.2805204	-0.04724858	0.0103534	0.490987	0.00452954	0.022058	0.462071	0.0100006	0.07433237	0.00104319	0.0471397	0.437831	3.51399	0.276697	0.297014	0.133473	0.292817	0.02708379	2.744533
15850	-3315.778	-3303.386	-12.39211	0.2623038	0.1882418	0.2913956	-0.1664371	0.0108443	0.471814	0.00628827	0.00201479	0.503107	0.00593201	0.1674322	0.00034508	0.0272795	0.35228	3.6201	0.304532	0.301701	0.133896	0.259871	0.0009950758	168.2607
15860	-3316.098	-3303.067	-13.03064	0.2759905	0.1918628	0.2636609	0.1405009	0.00802792	0.48562	0.0185766	0.0136844	0.470888	0.00320327	0.06356532	0.000396337	0.029217	0.362089	3.6083	0.292357	0.296446	0.135936	0.275262	0.2040662	0.3114936
15870	-3317.238	-3302.824	-14.4143	0.2539245	0.2151092	0.3028542	0.3673557	0.0132703	0.505422	0.0102664	0.014552	0.453617	0.00287226	0.01074102	0.000862661	0.0429213	0.42193	3.53429	0.300724	0.273419	0.146919	0.278938	0.3780967	0.02840812
15880	-3315.755	-3302.994	-12.76134	0.2824417	0.1944895	0.2652642	-0.01218925	0.0226658	0.516874	0.00295477	0.0101531	0.443669	0.00368375	0.1252578	0.000436807	0.0306582	0.369123	3.59978	0.303697	0.284075	0.135487	0.27674	0.1130685	1.107804
15890	-3324.019	-3310.25	-13.76936	0.290238	0.1988831	0.3154698	-0.03391571	0.0221483	0.412729	0.00792074	0.0111376	0.531159	0.0149052	0.1651612	0.000510995	0.0331336	0.380737	3.58562	0.315175	0.30216	0.145336	0.237329	0.1312455	1.258414
15900	-3316.779	-3304.878	-11.90118	0.3020435	0.2258017	0.2829482	-0.03561308	0.0170721	0.494631	0.00469639	0.0157095	0.465429	0.00246239	0.07729362	0.00116894	0.0498599	0.447606	3.50137	0.274386	0.294924	0.155803	0.274886	0.04168054	1.854429
15910	-3316.382	-3303.685	-12.69672	0.2758623	0.2421108	0.2968093	-0.183774	0.0207414	0.465463	0.00248152	0.00335848	0.498519	0.00943632	0.1881948	0.00176425	0.0610547	0.484551	3.45263	0.288179	0.298529	0.153648	0.259643	0.004420889	42.56946
15920	-3319.325	-3307.152	-12.17275	0.3332272	0.2494774	0.2405668	0.136586	0.0159475	0.450174	0.0176057	0.00179935	0.51038	0.00409283	0.02774924	0.00208749	0.0663128	0.500382	3.43122	0.2832	0.297654	0.158537	0.260609	0.1643352	0.1688575
15930	-3316.243	-3302.351	-13.89145	0.2740307	0.2112211	0.3234523	-0.151832	0.0146099	0.474024	0.00790321	0.00331932	0.493773	0.00637084	0.2249757	0.000766543	0.0404894	0.412304	3.54644	0.296044	0.285949	0.13627	0.281737	0.07314366	3.075806
15940	-3316.908	-3303.19	-13.71894	0.2489752	0.2108815	0.3346403	0.06812383	0.00826319	0.544792	0.00596834	0.0238015	0.415308	0.00186711	0.1014096	0.000758517	0.0402794	0.411456	3.54751	0.30154	0.290928	0.138854	0.268679	0.1695334	0.5981688
15950	-3319.09	-3304.002	-15.0884	0.2444655	0.1905266	0.297939	-0.01850246	0.0125204	0.559262	0.00415735	0.0223964	0.399403	0.00226156	0.2398917	0.000376823	0.0284953	0.358484	3.61264	0.279992	0.303326	0.149341	0.267341	0.2213892	1.083574
15960	-3319.583	-3305.417	-14.16638	0.2593954	0.1649199	0.3650146	0.2723755	0.0129913	0.580297	0.00143878	0.0232388	0.379341	0.00269311	0.01011914	0.000122201	0.0162952	0.286233	3.69735	0.302504	0.300454	0.131233	0.265809	0.2824946	0.03582064
15970	-3318.4	-3306.381	-12.01892	0.3087223	0.2391015	0.2850674	-0.08444774	0.0182732	0.473286	0.00234996	0.00596402	0.490835	0.0092918	0.1061965	0.00164215	0.05894	0.477932	3.46149	0.278678	0.317044	0.144694	0.259584	0.02174872	4.882883
15980	-3315.872	-3303.304	-12.56772	0.3087223	0.2158317	0.2703725	-0.02652134	0.0133702	0.511999	0.00516036	0.00989617	0.438552	0.0210223	0.1152187	0.000881393	0.0433788	0.423702	3.53204	0.288149	0.308345	0.128237	0.275269	0.08869731	1.29901
15990	-3324.87	-3313.228	-11.642	0.3623466	0.1959661	0.2278291	-0.1462273	0.0160999	0.494789	0.0119501	0.0102066	0.441366	0.0255884	0.1479013	0.000460816	0.0314812	0.373048	3.59501	0.256456	0.329334	0.130546	0.283664	0.001674036	88.35012
16000	-3318.59	-3305.395	-13.19489	0.2553897	0.1893495	0.3048834	0.02634767	0.016916	0.510362	0.00790396	0.00152761	0.437903	0.0253876	0.1099688	0.000360217	0.027866	0.355294	3.61648	0.274616	0.321976	0.125318	0.27809	0.1363164	0.8067169
16010	-3319.487	-3307.865	-11.62141	0.2385144	0.1701758	0.2855776	-0.02375856	0.0169073	0.595872	0.00299607	0.00080065	0.350677	0.0327462	0.0548773	0.000158304	0.0185317	0.301521	3.67979	0.28309	0.302787	0.114061	0.300062	0.03111875	1.763481
16020	-3316.593	-3304.726	-11.86714	0.2682875	0.196679	0.2395588	0.06622853	0.0215313	0.483928	0.00296561	0.000358483	0.481948	0.0092686	0.04898745	0.000472739	0.0318818	0.374935	3.59271	0.282374	0.283654	0.146362	0.28761	0.115216	0.4251793
16030	-3318.275	-3306.086	-12.18897	0.3346248	0.2022912	0.2399699	0.05081731	0.0153284	0.533746	0.00314224	0.000915918	0.420061	0.026806	0.07167987	0.000574406	0.0351076	0.389611	3.57471	0.302141	0.286979	0.133244	0.277636	0.1224972	0.5851553
16040	-3321.432	-3308.565	-12.86712	0.3015501	0.2038619	0.2619209	-0.004963068	0.0207262	0.473048	0.00388579	0.0015818	0.48648	0.0142783	0.1270744	0.000605423	0.0360327	0.393662	3.5697	0.298999	0.270857	0.155133	0.275011	0.1221113	1.040644
16050	-3319.808	-3306.886	-12.92198	0.2512609	0.2162204	0.3380475	-0.04154031	0.016576	0.508485	0.00756801	0.0134621	0.440297	0.0136117	0.1084669	0.000891585	0.0436257	0.424653	3.53083	0.304708	0.308144	0.119614	0.267534	0.06692663	1.620684
16060	-3317.518	-3305.628	-11.88987	0.2949356	0.2279855	0.2576744	-0.00412718	0.014609	0.575171	0.00624176	0.00609819	0.388047	0.00983286	0.07406592	0.00123942	0.0513188	0.452707	3.49474	0.309034	0.292299	0.126464	0.272203	0.06993874	1.059011
16070	-3320.634	-3306.952	-13.68181	0.2932605	0.2587564	0.2260061	0.1849189	0.0202972	0.451108	0.00356417	0.00879522	0.4969	0.0193353	0.09824084	0.00254522	0.0730825	0.519591	3.40478	0.286744	0.29577	0.140849	0.276637	0.2831597	0.346945
16080	-3314.346	-3302.435	-11.91049	0.2564039	0.1702842	0.2907875	0.0408692	0.0197673	0.503879	0.00145794	0.00798695	0.46012	0.00678858	0.03563739	0.000159125	0.0185794	0.301834	3.67943	0.286522	0.320458	0.135873	0.257148	0.07650659	0.4658081
16090	-3317.753	-3304.941	-12.81162	0.2604619	0.1719465	0.296741	0.07176967	0.0143838	0.529933	0.00362191	0.0118265	0.427516	0.0127185	0.0700962	0.000172114	0.0193177	0.306622	3.67389	0.309079	0.296941	0.129184	0.264795	0.1418659	0.4941019
16100	-3325.822	-3306.197	-19.62512	0.262133	0.214695	0.3341856	0.7052282	0.013974	0.531299	0.00703311	0.0189921	0.418498	0.010204	0.1112232	0.000852047	0.0426598	0.420912	3.53558	0.277459	0.317372	0.12887	0.2763	0.8164514	0.1362276
16110	-3314.058	-3301.779	-12.27854	0.2733477	0.1943025	0.2893348	-0.07935951	0.0163734	0.46998	0.00381884	0.00277336	0.502911	0.00414325	0.1173265	0.000433831	0.0305546	0.368625	3.60039	0.28672	0.307837	0.1452	0.260242	0.03796701	3.090223
16120	-3318.432	-3305.867	-12.56558	0.2586829	0.2303492	0.2885456	-0.0237623	0.0210024	0.423707	0.0102587	0.00586009	0.536876	0.00229613	0.1073515	0.00131883	0.0529127	0.458174	3.48759	0.307838	0.276818	0.147088	0.268256	0.08358924	1.284275
16130	-3316.692	-3304.407	-12.28455	0.2397273	0.2156289	0.30004	-0.005132731	0.0267559	0.503246	0.00531809	0.0114439	0.45105	0.00218583	0.07497162	0.000876106	0.0432502	0.423205	3.53267	0.295926	0.283003	0.144468	0.276602	0.06983889	1.073494
16140	-3317.551	-3302.856	-14.69456	0.2397273	0.195377	0.3484087	0.3645905	0.0118153	0.516946	0.0063155	0.00755489	0.451766	0.00560245	0.004785541	0.000451127	0.0311518	0.371485	3.59691	0.282159	0.306583	0.138908	0.27235	0.3693761	0.01295574
16150	-3320.611	-3305.815	-14.79599	0.2429335	0.1655604	0.420595	-0.05933031	0.00929309	0.43644	0.0071346	0.0103197	0.535314	0.00149844	0.1771314	0.000126228	0.0165599	0.288107	3.69521	0.313257	0.313823	0.131951	0.240969	0.1178011	1.503648
16160	-3319.621	-3304.884	-14.73634	0.192212	0.1509286	0.43945	-0.1380472	0.0107031	0.432915	0.00575337	0.0194459	0.530991	0.00019203	0.2056804	5.61765e-05	0.011071	0.244626	3.74425	0.310205	0.294798	0.137597	0.2574	0.06763324	3.041114
16170	-3317.286	-3304.219	-13.06714	0.1882733	0.1820709	0.3282145	-0.1381631	0.0237727	0.585708	0.00314024	0.0147769	0.372513	8.93168e-05	0.1734716	0.000269087	0.0241145	0.335275	3.64034	0.295425	0.289757	0.133788	0.281031	0.03530845	4.913033
16180	-3320.088	-3307.954	-12.13362	0.1938309	0.1971844	0.3120766	-0.04137306	0.0245125	0.529072	0.000889418	0.0086015	0.436838	8.70551e-05	0.07882618	0.000481324	0.0321671	0.37627	3.59108	0.289745	0.297981	0.143524	0.26875	0.03745313	2.104662
16190	-3313.198	-3300.729	-12.46866	0.1999863	0.2064621	0.3810626	0.036377	0.0171569	0.541263	0.00396301	0.00518084	0.432233	0.000202732	0.01914921	0.000659332	0.0375847	0.400312	3.56144	0.301186	0.301919	0.125424	0.271471	0.05552621	0.344868
16200	-3314.045	-3300.24	-13.80448	0.19671	0.1666042	0.3988092	0.1068077	0.0115013	0.53293	0.00507159	0.0116476	0.438445	0.000405007	0.05291608	0.000133007	0.016996	0.291155	3.69172	0.302301	0.315817	0.132964	0.248918	0.1597238	0.3312974
16210	-3317.859	-3302.642	-15.21727	0.1698948	0.1545142	0.4420079	0.1909487	0.0104096	0.599975	0.00405815	0.00821346	0.37718	0.000163985	0.07161463	6.94849e-05	0.0123065	0.255397	3.73223	0.269073	0.324778	0.138483	0.267666	0.2625634	0.2727518
16220	-3311.582	-3298.295	-13.28699	0.2106941	0.1806292	0.3798188	-0.06924666	0.0146337	0.548804	0.00583492	0.00693855	0.423676	0.000112808	0.1208155	0.000253273	0.0234008	0.331251	3.6451	0.284853	0.30087	0.133629	0.280648	0.05156882	2.342801
16230	-3315.182	-3301.358	-13.82418	0.1880469	0.1621538	0.469347	0.02810499	0.0117762	0.541355	0.00837455	0.0037072	0.432516	0.0022706	0.05339397	0.000105919	0.0151772	0.278105	3.70661	0.299352	0.283985	0.144742	0.271921	0.08149896	0.6551491
