Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	diff_age_root_ingroup	kappa_mol[1]	kappa_mol[2]	kappa_mol[3]	kappa_mol[4]	kappa_mol[5]	kappa_mol[6]	kappa_mol[7]	kappa_mol[8]	kappa_mol[9]	kappa_mol[10]	ln_mean	m_w[1][1][1]	m_w[1][1][2]	m_w[1][1][3]	m_w[1][1][4]	m_w[1][1][5]	m_w[1][1][6]	m_w[1][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	m_w[4][1][1]	m_w[4][1][2]	m_w[4][1][3]	m_w[4][1][4]	m_w[4][1][5]	m_w[4][1][6]	m_w[4][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	m_w[7][1][1]	m_w[7][1][2]	m_w[7][1][3]	m_w[7][1][4]	m_w[7][1][5]	m_w[7][1][6]	m_w[7][1][7]	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	rho_b	rho_d	rho_e	rho_w	root_age	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	use_phi_b[1]	use_phi_b[2]	use_phi_d[1]	use_phi_d[2]	use_phi_e[1]	use_phi_e[2]	use_phi_w[1]	use_phi_w[2]	use_sigma_b[1]	use_sigma_b[2]	use_sigma_d[1]	use_sigma_d[2]	use_sigma_e[1]	use_sigma_e[2]	use_sigma_w[1]	use_sigma_w[2]
590	-38490.71	-38440.71	-49.99787	1.441202	0.6822813	0.4177367	2.476102	0.4151924	0.4971038	0.00652307	0.307265	0.145802	0.311999	0.204635	0.64558	0.356353	0.0806908	0.46311	0.171453	0.02614112	3.44658	3.10326	2.52081	2.56724	2.2055	2.35231	2.64686	1.76863	1.86969	2.80521	-3.829738	1.91455	1.93535	6.70324	6.81243	8.50774	3.59852	2.3449	1.91455	1.93535	7.00523	1.50087	5.50348	0	2.3449	1.91455	1.93535	1.08114	1.08114	0	0	2.3449	1.92304	5.89645	1.43305	0	0	0	2.3449	1.94819	1.04443	0	0	0	0	2.3449	6.76742	0.9748	0	0	0	0	2.3449	0.9748	0	0	0	0	0	2.3449	0.02580427	0.0326883	0.017416	0.00815993	0.0186704	0.00767093	0.0702033	0.0150624	0.0261507	0.0171007	0.0221986	0.0142028	0.0249639	0.0306026	0.0183757	0.0436724	0.0268254	0.00921407	0.0409186	0.0461106	0.0353104	0.0871089	0.0336304	0.0482176	0.011564	0.0284112	0.0367096	0.0567363	0.0359006	0.0443053	0.0166021	0.0276147	0.0224677	0.0161029	0.00862969	0.00783477	0.0105681	0.0167449	0.0106435	0.0261293	0.0319405	0.0557264	0.0214561	0.00965839	0.0389176	0.0277225	0.02576	0.0128109	0.0121423	0.0131887	0.0167282	1	0.260892	0.55564	0.367023	0.27067	0.159481	0.217441	1.3091	0.418403	0.29734	0	0.543444	-1.95893	-1.46596	0	-1.90851	0.314471	-1.79062	0.1563533	0.04268934	0.05953242	0.1011656	2.502243	1.4867	-1.50744	0	0.3088	-0.260449	-1.19586	1.05988	-1.86864	0.101166	0.156353	0.2575189	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1
600	-38487.93	-38437.16	-50.77245	1.445381	1.232008	0.4685443	3.495137	0.5728776	0.5875302	0.0665353	0.661818	0.140623	0.225347	0.204837	0.144442	0.568629	0.101114	0.593935	0.137755	0.327744	3.0306	3.2655	2.30788	2.40161	2.41954	2.28599	2.0034	2.16499	1.71299	3.42836	-4.182445	2.33429	2.33277	7.42223	7.43964	7.68542	2.84503	2.39541	2.33429	2.33277	7.46989	2.49994	3.02994	0	2.39541	2.33429	2.33277	2.38248	2.38248	0	0	2.39541	2.33178	7.28784	2.48297	0	0	0	2.39541	2.33436	2.37056	0	0	0	0	2.39541	7.43249	2.34708	0	0	0	0	2.39541	2.34708	0	0	0	0	0	2.39541	0.0181348	0.0284239	0.00993844	0.00607333	0.0175508	0.0107806	0.0668003	0.0184549	0.0257134	0.0164619	0.0193156	0.0128015	0.0208518	0.0225883	0.0154375	0.0540684	0.0226584	0.0103774	0.0534099	0.0248331	0.0134517	0.0328078	0.0112812	0.0523372	0.0128672	0.0268128	0.0404528	0.0139356	0.0463791	0.0295928	0.0129772	0.0174369	0.0344228	0.0117351	0.0267466	0.00360336	0.0125252	0.0256457	0.00739322	0.0109757	0.0117925	0.0182027	0.0119467	0.0243	0.0305794	0.0106796	0.012787	0.0103836	0.0154139	0.00649124	0.00787557	1	0.251754	0.570658	0.357409	0.226859	0.185634	0.183111	1.19987	0.360479	0.293668	1.94245	0	-0.817929	-1.63997	0	-0.244745	0.0467518	-1.97466	0.05007803	0.05554292	0.2049427	0.1247256	3.822881	0.825229	0	-0.628022	0	-1.72765	1.87284	1.13231	-1.14274	0.124726	0.050078	0.1748037	1	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1
610	-38470.15	-38441.13	-29.01577	2.329438	1.554165	0.4949882	4.631484	0.7953531	0.8093357	0.06325	0.528074	0.120232	0.292834	0.33563	0.0494016	0.241168	0.095468	0.648366	0.114236	0.7300963	3.45093	3.29425	2.32085	2.48946	2.87851	1.81033	1.40804	2.12448	1.71288	2.5331	-4.212658	2.16357	2.15856	6.55956	6.55916	6.55555	6.54949	2.15405	2.16357	2.15856	6.55854	6.5542	6.54818	0	2.15405	2.16357	2.15856	6.55854	6.55854	0	0	2.15405	2.15972	6.5649	6.55462	0	0	0	2.15405	2.15789	6.55932	0	0	0	0	2.15405	6.55932	6.56138	0	0	0	0	2.15405	6.56138	0	0	0	0	0	2.15405	0.01759509	0.0299035	0.0134017	0.00577899	0.0191716	0.0108184	0.0591165	0.0126225	0.0139551	0.011453	0.0133444	0.0122679	0.0163746	0.0173431	0.0123075	0.0611702	0.0188212	0.00398617	0.0210074	0.0218329	0.0158244	0.0222392	0.00928773	0.0390273	0.00520583	0.0169522	0.0260252	0.0109994	0.0256085	0.0261521	0.0203745	0.0137092	0.0233303	0.0152209	0.00737325	0.0186917	0.0202707	0.0304451	0.00883432	0.0127564	0.0110946	0.00621758	0.010295	0.0102462	0.0250775	0.0125632	0.0139206	0.00812356	0.0102973	0.00596011	0.00551402	1	0.2343	0.455348	0.293897	0.199452	0.17461	0.195395	1.05517	0.305093	0.248904	0	0.115102	-1.7911	-1.13929	0	0	0	-1.75533	0.09516417	0.04596855	0.02968071	0.08966454	5.361581	1.62808	0.886848	0	0	0	0	1.11354	0	0.0896645	0.0951642	0.1848287	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0
620	-38469.91	-38434.57	-35.34766	2.151638	1.556497	0.4888123	4.252523	0.5477	0.6896868	0.0175685	0.335778	0.135274	0.307678	0.175888	0.243124	0.212079	0.0958521	0.844612	0.241192	0.9397818	3.02911	3.31741	2.28769	2.72885	2.90569	1.26501	2.56598	2.15891	1.32863	3.72487	-4.429441	1.13277	1.13235	4.54181	4.54176	4.54136	2.47797	1.13197	1.13277	1.13235	4.54169	2.47826	2.47789	0	1.13197	1.13277	1.13235	2.47852	2.47852	0	0	1.13197	1.13245	4.5424	2.47828	0	0	0	1.13197	1.13229	2.47857	0	0	0	0	1.13197	4.54178	2.4787	0	0	0	0	1.13197	2.4787	0	0	0	0	0	1.13197	0.01416588	0.0202945	0.00860347	0.00740216	0.0213175	0.0121807	0.0724573	0.00887455	0.0147284	0.0180507	0.0173103	0.00951567	0.0176994	0.0214999	0.0178317	0.0504608	0.0203832	0.00613854	0.0143993	0.0226264	0.0110446	0.0527859	0.0217783	0.0467235	0.00790386	0.0228162	0.0231446	0.0113424	0.0207306	0.02973	0.00748068	0.0123971	0.0307952	0.0169339	0.02154	0.0122893	0.0122153	0.00515635	0.00987657	0.0204764	0.0127179	0.0194498	0.00538138	0.00483554	0.0170046	0.0126939	0.00984171	0.00767062	0.0082489	0.0174811	0.00526807	1	0.247411	0.517592	0.34261	0.213159	0.21465	0.181979	1.32877	0.306045	0.29862	1.3279	0	-1.89479	0	0	0.537664	0	-0.283552	0.0701582	0.02035713	0.01193103	0.1298	5.192305	1.52681	1.70325	0	1.95748	-0.238631	0	1.38936	-0.605638	0.1298	0.0701582	0.1999582	1	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1
630	-38479.03	-38432.3	-46.73251	2.073174	1.246479	0.4750345	3.358044	0.4901724	0.5034923	0.0230166	0.335772	0.123994	0.284885	0.192871	0.117393	0.499887	0.0977336	0.705199	0.176267	0.4117075	4.61851	3.12637	2.55948	2.53351	2.69206	1.73284	1.71901	2.14625	1.63997	3.32494	-3.936845	1	1	5.14136	5.14136	5.14136	2.41597	1	1	1	5.14136	2.41597	2.41597	0	1	1	1	2.41597	2.41597	0	0	1	1	5.14136	2.41597	0	0	0	1	1	2.41597	0	0	0	0	1	5.14136	2.41597	0	0	0	0	1	2.41597	0	0	0	0	0	1	0.02318331	0.054616	0.0191831	0.00960531	0.0202479	0.0144237	0.0977443	0.0241087	0.0318579	0.013724	0.026804	0.0173895	0.0231953	0.0327033	0.0238372	0.0506221	0.0267807	0.0113992	0.0272859	0.0310016	0.0191163	0.0281453	0.0108066	0.0494063	0.00918966	0.0294282	0.0269709	0.0157206	0.0208254	0.0434015	0.0219424	0.0121718	0.0211237	0.0145579	0.0135697	0.0154888	0.0135261	0.00734545	0.0352096	0.0111302	0.00705977	0.0225146	0.00919948	0.0192643	0.022422	0.00947661	0.0089867	0.0103774	0.0231532	0.0129322	0.00732677	1	0.242106	0.508009	0.340515	0.230567	0.152863	0.200462	1.35731	0.328372	0.269992	0	0	-1.45223	-1.94178	-1.20297	0.395037	0	0	0.1391938	0.03462407	0.003308352	0.08698818	3.769752	0.308743	1.55581	-0.278549	0	0	0.181752	1.63732	-0.755215	0.0869882	0.139194	0.226182	0	0	1	1	1	1	0	0	1	1	1	0	0	1	1	1
640	-38487.93	-38432.11	-55.81987	1.388792	0.8288645	0.2917713	2.080518	0.309294	0.3460465	0.0803571	0.349412	0.121875	0.390456	0.202698	0.403696	0.225669	0.0865883	0.50231	0.223112	0.1076934	2.38546	3.27004	2.49772	2.60492	3.13501	2.025	2.0693	2.08948	2.18598	3.0359	-3.503716	4.01045	3.72753	7.52183	6.88978	2.06419	0.0173511	1.30259	4.01045	3.72753	5.92103	1.97318	0.00174154	0	1.30259	4.01045	3.72753	11.6796	11.6796	0	0	1.30259	3.87165	15.1273	2.5348	0	0	0	1.30259	3.58944	14.0888	0	0	0	0	1.30259	7.14239	20.5019	0	0	0	0	1.30259	20.5019	0	0	0	0	0	1.30259	0.03575039	0.048336	0.0255172	0.00917747	0.0336722	0.0186437	0.12452	0.0276895	0.0353514	0.0259068	0.0276829	0.0157754	0.0376515	0.0454005	0.0232943	0.0847472	0.0399632	0.0221624	0.117311	0.0289616	0.0198039	0.0573177	0.0163927	0.0624385	0.00974273	0.03545	0.0414131	0.0830991	0.0430935	0.0838165	0.0334058	0.0380134	0.0434258	0.0211636	0.00898477	0.0386906	0.0503305	0.0331691	0.0212104	0.0349356	0.0288845	0.0151014	0.0467803	0.0307131	0.0342334	0.0217554	0.0183298	0.0229966	0.0175891	0.0127465	0.0173959	1	0.228223	0.531367	0.306115	0.21104	0.128034	0.2078	1.13577	0.277493	0.253958	0	0	-1.64508	0	0	0	-1.70066	-1.46411	0.07119629	0.07119754	0.02237975	0.148703	2.188211	1.4156	0	-0.565385	1.35421	0	0	1.70169	0.679336	0.148703	0.0711963	0.2198993	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1
650	-38465.08	-38441.56	-23.51838	3.364631	1.647961	0.6163289	5.067557	0.7427359	0.7924924	0.021014	0.434725	0.152822	0.306484	0.204116	0.907415	0.331257	0.0844963	0.448573	0.221565	0.2847812	3.00737	2.84877	2.39776	2.70693	2.5949	1.03711	2.94544	2.1827	1.46167	2.94094	-4.285495	2.23728	2.23188	6.02324	6.02285	6.01939	6.01358	2.227	2.23728	2.23188	6.02226	6.01809	6.01233	0	2.227	2.23728	2.23188	6.02226	6.02226	0	0	2.227	2.23313	6.02835	6.0185	0	0	0	2.227	2.23115	6.02301	0	0	0	0	2.227	6.02301	6.02498	0	0	0	0	2.227	6.02498	0	0	0	0	0	2.227	0.01635907	0.0127186	0.00903313	0.00565903	0.0102238	0.00679497	0.0432076	0.0104595	0.0121882	0.0126153	0.0157538	0.00722047	0.0125206	0.012911	0.0114175	0.0385368	0.0172077	0.00324528	0.0102036	0.0125625	0.0101163	0.0242516	0.0101299	0.027738	0.00284334	0.0141989	0.0156522	0.0122543	0.0108815	0.0319429	0.0184471	0.0133589	0.0140078	0.0135261	0.0140125	0.0221529	0.0184201	0.00721913	0.0109329	0.00987098	0.0103381	0.00868343	0.0101518	0.0155827	0.0183813	0.00628994	0.0118606	0.00638064	0.0163933	0.00971949	0.00558538	1	0.250401	0.571744	0.339252	0.236699	0.190464	0.185684	1.23999	0.301424	0.275202	0	0.499014	-1.69634	0	0.0413151	1.59688	0	-1.83153	0.08422214	0.02864364	0.03021758	0.07327397	5.352338	1.24298	0.126352	-0.931125	1.29459	0	0	0.994929	0	0.073274	0.0842221	0.1574961	0	1	1	0	1	1	0	1	1	1	1	1	0	0	1	0
660	-38488.93	-38447.42	-41.5151	1.96675	1.051098	0.525232	3.417462	0.5114239	0.5931942	0.0762639	0.361599	0.0852223	0.253505	0.115941	0.522896	1.22019	0.0979989	0.844381	0.305551	0.3003267	3.76972	2.96125	2.40948	2.47175	2.62959	1.81086	2.14854	1.93528	1.90101	3.96661	-3.90246	1	1	2.55301	2.55301	2.55301	1.16725	1	1	1	2.55301	1.16725	1.16725	0	1	1	1	1.16725	1.16725	0	0	1	1	2.55301	1.16725	0	0	0	1	1	1.16725	0	0	0	0	1	2.55301	1.16725	0	0	0	0	1	1.16725	0	0	0	0	0	1	0.02399433	0.0265306	0.0148239	0.010885	0.0217107	0.0115999	0.0770019	0.0165928	0.0219212	0.0141572	0.0371184	0.0207188	0.0157742	0.0187429	0.0164401	0.0435864	0.0229644	0.00696853	0.0473689	0.0273328	0.0147414	0.044873	0.018516	0.0541371	0.00736121	0.0293834	0.0327936	0.0100497	0.0171032	0.0382927	0.0176573	0.0214349	0.016991	0.0152309	0.00977529	0.0106211	0.0124712	0.0161396	0.0214091	0.0112971	0.0225233	0.0188276	0.0156249	0.0129422	0.0245303	0.0151606	0.0175519	0.00983165	0.0428777	0.0154545	0.00808901	1	0.249736	0.543566	0.304487	0.218924	0.152977	0.188129	1.25177	0.324041	0.27438	0	0	-1.81345	-1.80375	0.428144	0	0	0	0.07711896	0.03702353	0.007553868	0.1056353	3.717789	0	1.2907	0	0	-0.549283	0	0.937274	-0.78262	0.105635	0.077119	0.1827543	0	0	1	1	1	0	0	0	0	1	0	0	1	0	1	1
670	-38451.04	-38439.8	-11.23755	3.770112	2.571992	1.099775	5.774708	1.006502	1.277	0.0299452	0.317305	0.142662	0.393927	0.206751	0.226401	3.45833	0.0953251	0.603153	0.151886	1.416564	2.78621	3.71468	2.1763	2.94034	2.64036	1.20955	2.00006	1.86944	1.71081	2.73097	-4.702822	2.33619	2.33024	2.32498	2.32482	2.32341	2.32105	2.32488	2.33619	2.33024	2.32458	2.32288	2.32054	0	2.32488	2.33619	2.33024	2.32458	2.32458	0	0	2.32488	2.33162	2.32706	2.32305	0	0	0	2.32488	2.32944	2.32488	0	0	0	0	2.32488	2.32488	2.32568	0	0	0	0	2.32488	2.32568	0	0	0	0	0	2.32488	0.01077745	0.0129927	0.00573042	0.00333978	0.0079591	0.00682832	0.0310803	0.00630466	0.00863858	0.00820635	0.0116576	0.00860263	0.00718226	0.006848	0.00637712	0.0188773	0.0126297	0.00616877	0.0225252	0.0112066	0.00855021	0.0187604	0.00974241	0.0219193	0.0038847	0.0123369	0.0121446	0.00797255	0.0100183	0.02305	0.00313673	0.00559781	0.0170057	0.00586746	0.0209795	0.0116177	0.00522548	0.00193949	0.00685722	0.00600239	0.00863065	0.00819823	0.00924908	0.00315105	0.0177004	0.00554487	0.00425232	0.00678733	0.00386038	0.00789913	0.0039037	1	0.261842	0.632221	0.414723	0.248459	0.16458	0.200098	1.25637	0.352006	0.348858	0.337936	0.0856645	-1.75899	0	0	0.510296	0	-1.92992	0.1699539	0.01678788	0.001066295	0.1035779	7.191273	1.95387	0	0	1.8762	0	0	0	0	0.103578	0.169954	0.2735318	1	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0
680	-38464.74	-38442.83	-21.91212	3.396964	1.794761	1.06599	6.468358	1.117308	1.27657	0.0786016	0.452566	0.156179	0.395546	0.132466	2.47853	1.05312	0.0685935	1.01487	0.191709	0.2669152	4.14669	3.04029	2.41453	2.92912	2.35903	2.62911	2.82364	2.37	1.72414	2.71562	-4.586848	1.26017	1.2593	2.43919	2.43915	2.43874	2.43807	1.25851	1.26017	1.2593	2.43908	2.43859	2.43792	0	1.25851	1.26017	1.2593	2.43908	2.43908	0	0	1.25851	1.2595	2.43979	2.43864	0	0	0	1.25851	1.25918	2.43917	0	0	0	0	1.25851	2.43917	2.43939	0	0	0	0	1.25851	2.43939	0	0	0	0	0	1.25851	0.01210271	0.00857591	0.00488609	0.00445152	0.0110169	0.00453733	0.0285739	0.00871872	0.00988624	0.00922961	0.0118146	0.00798197	0.00785322	0.00973489	0.00577432	0.0241843	0.013998	0.00706418	0.0222181	0.0138629	0.00984375	0.0193476	0.00742864	0.0244746	0.00302576	0.0134386	0.0139158	0.00832041	0.0141608	0.017141	0.00934635	0.0120963	0.00968386	0.00647616	0.00947571	0.00280861	0.00516447	0.0158574	0.00549471	0.00504155	0.012122	0.00925069	0.00378649	0.00501909	0.0188405	0.00402005	0.0245791	0.00540559	0.00672942	0.0084086	0.00470787	1	0.269922	0.582421	0.332991	0.20288	0.175747	0.213268	1.29685	0.316228	0.328489	0	0	0	0	0	-0.32157	0	-0.525964	0.003744256	0.03760221	0.0291109	0.127991	6.735273	0	-0.976164	-1.66402	1.80327	0	0	0.661729	0	0.127991	0.00374426	0.1317352	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0
690	-38459.09	-38436.02	-23.0786	4.200598	1.854208	0.8419702	5.4645	1.089554	1.130912	0.0535546	0.436437	0.125692	0.369609	0.149389	1.36431	0.42098	0.0823842	1.05449	0.156854	0.996052	3.09238	3.12844	2.48909	2.69475	2.29554	1.78122	3.0949	2.28861	1.93537	3.34209	-4.619257	2.1083	2.10358	3.46563	3.46543	3.46358	3.46049	2.09932	2.1083	2.10358	3.46511	3.46289	3.45982	0	2.09932	2.1083	2.10358	3.46511	3.46511	0	0	2.09932	2.10467	3.46836	3.46311	0	0	0	2.09932	2.10294	3.46551	0	0	0	0	2.09932	3.46551	3.46656	0	0	0	0	2.09932	3.46656	0	0	0	0	0	2.09932	0.01171677	0.0129691	0.00622784	0.00433588	0.0097906	0.00406607	0.0327463	0.0112134	0.0156939	0.00770651	0.0157105	0.0147163	0.00771976	0.0112736	0.00908174	0.0283857	0.0131301	0.00373134	0.0136404	0.0139789	0.00984519	0.0274976	0.0113276	0.0249992	0.00405412	0.00972408	0.0131327	0.0134649	0.00984792	0.0433655	0.00792839	0.0143923	0.011204	0.00959223	0.0163655	0.00954051	0.00484174	0.0235223	0.004416	0.00581784	0.00696908	0.00730868	0.0091585	0.00968907	0.0133218	0.0088575	0.0246118	0.00895202	0.00663063	0.00805188	0.00486783	1	0.258145	0.590176	0.321044	0.201872	0.169633	0.171973	1.29586	0.353065	0.307998	0.360838	0	-1.81591	-1.66802	0	-1.51551	0	-1.69646	0.02202828	0.005792339	0.008081831	0.07966877	6.460552	0	1.3964	-0.715869	1.5531	-1.8403	0.286225	0.501245	0	0.0796688	0.0220283	0.101697	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	0
700	-38467.1	-38440.62	-26.48011	3.973027	1.777904	0.8588704	5.511358	1.129248	1.257179	0.0571992	0.290684	0.154059	0.431761	0.1408	0.35096	0.485582	0.102961	3.64494	0.160235	0.809631	3.94385	3.49107	2.18126	2.73991	3.00431	0.999817	3.18313	1.86268	1.46376	2.68006	-4.562972	2.37227	2.36612	3.19956	3.19934	3.19737	3.19406	2.36058	2.37227	2.36612	3.199	3.19663	3.19334	0	2.36058	2.37227	2.36612	3.199	3.199	0	0	2.36058	2.36754	3.20247	3.19686	0	0	0	2.36058	2.36529	3.19943	0	0	0	0	2.36058	3.19943	3.20055	0	0	0	0	2.36058	3.20055	0	0	0	0	0	2.36058	0.01239515	0.0216243	0.00819873	0.00328805	0.0108759	0.00430553	0.0318173	0.00890381	0.00936922	0.00844987	0.0265615	0.00941297	0.0103169	0.0109266	0.00772062	0.0291377	0.0123097	0.00743478	0.0250511	0.0221784	0.0156619	0.0306263	0.0129265	0.0244485	0.00494296	0.0115903	0.0137083	0.00529745	0.0116206	0.0371919	0.00786923	0.00641318	0.00966584	0.00816716	0.0114904	0.00422849	0.00603167	0.0116148	0.00361185	0.00599288	0.00785739	0.0124361	0.0128654	0.0121912	0.0165716	0.0219963	0.00801633	0.00698544	0.0113353	0.00302166	0.00447032	1	0.236601	0.622484	0.32135	0.209226	0.166477	0.166021	1.12933	0.274624	0.277003	0	0.758758	-0.569489	-1.89044	0.56367	0	0	-1.96477	0.03474601	0.01287761	0.0358059	0.08108185	6.320989	1.69306	0.339403	-1.6566	1.71444	0	0	0.304066	0	0.0810818	0.034746	0.1158279	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	0
710	-38467.27	-38440.57	-26.69815	2.058766	1.423632	0.7471508	3.709843	0.7532056	0.7910385	0.0650372	0.406025	0.133557	0.23561	0.0604217	0.195171	0.342274	0.109349	21.6213	0.186547	0.8766124	3.45092	3.13742	2.48475	2.76457	2.29294	1.48483	2.24506	1.96852	1.61404	3.16029	-4.293523	1.82682	1.82352	5.16565	5.16541	5.16319	5.15946	1.82054	1.82682	1.82352	5.16503	5.16235	5.15865	0	1.82054	1.82682	1.82352	5.16503	5.16503	0	0	1.82054	1.82428	5.16894	5.16262	0	0	0	1.82054	1.82307	5.16551	0	0	0	0	1.82054	5.16551	5.16677	0	0	0	0	1.82054	5.16677	0	0	0	0	0	1.82054	0.01622826	0.0220479	0.0094031	0.00550017	0.0144325	0.00905566	0.0540995	0.0244412	0.0286296	0.0128127	0.0132616	0.00805589	0.0147457	0.0149507	0.00958514	0.0333926	0.0159115	0.00482031	0.0163952	0.023033	0.0163824	0.033607	0.0138621	0.0478158	0.00671217	0.020178	0.0269388	0.00511319	0.0252576	0.0323663	0.0103926	0.0113959	0.0151744	0.00976627	0.0115	0.0144699	0.0108131	0.0137713	0.0165102	0.0069522	0.00875213	0.0132788	0.011884	0.0258033	0.0173752	0.00804734	0.0181408	0.0159551	0.0156065	0.0071709	0.00504816	1	0.229744	0.491524	0.334196	0.209323	0.149768	0.169302	1.4198	0.297445	0.289784	0	0	-1.44936	-1.22403	0	-0.532753	0	-1.37053	0.1144987	0.01451917	0.004271092	0.09362783	4.586455	1.91895	1.759	0	1.53693	0	0	1.04287	0	0.0936278	0.114499	0.2081266	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
720	-38490.07	-38442.81	-47.26114	1.721061	1.613411	0.5625208	3.291935	0.5811362	0.6225832	0.0483978	0.348199	0.138099	0.363429	0.0273823	2.31819	0.70317	0.098446	5.76799	0.190739	0.6425857	3.19329	3.08184	2.2873	2.68784	2.44726	1.57558	1.96598	1.86161	1.96883	3.00944	-3.905066	1.04548	1.04534	2.43942	2.43941	2.43933	0.788454	1.04522	1.04548	1.04534	2.4394	0.788487	0.788445	0	1.04522	1.04548	1.04534	0.788517	0.788517	0	0	1.04522	1.04537	2.43954	0.78849	0	0	0	1.04522	1.04532	0.788523	0	0	0	0	1.04522	2.43942	0.788537	0	0	0	0	1.04522	0.788537	0	0	0	0	0	1.04522	0.02393188	0.0534795	0.0204995	0.016033	0.0219395	0.0120229	0.0847678	0.0143677	0.0208083	0.0152174	0.0191332	0.0210371	0.0141655	0.0184913	0.00831953	0.0383241	0.0182867	0.0100585	0.0404163	0.0277928	0.0176088	0.0222212	0.00999561	0.0577327	0.00703164	0.0288732	0.0348086	0.0183579	0.0341233	0.0352741	0.0205705	0.00714135	0.0633704	0.0109693	0.0120969	0.024571	0.00984803	0.0159669	0.020851	0.0181341	0.00868562	0.0130915	0.0161581	0.0174269	0.0216287	0.0290399	0.0271496	0.0135427	0.0157241	0.0194531	0.0067206	1	0.221277	0.554635	0.326313	0.212309	0.196558	0.212329	1.2811	0.274899	0.280559	1.46933	0.443682	-0.49919	-0.0744687	1.01048	-0.217927	0	-0.10116	0.01941143	0.03478472	0.001609843	0.1793952	3.934521	0.97928	0	0	1.94793	-0.254353	-0.461481	0.847536	-1.12935	0.179395	0.0194114	0.1988066	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1
