Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	diff_age_root_ingroup	kappa_mol[1]	kappa_mol[2]	kappa_mol[3]	kappa_mol[4]	kappa_mol[5]	kappa_mol[6]	kappa_mol[7]	kappa_mol[8]	kappa_mol[9]	kappa_mol[10]	ln_mean	m_w[1][1][1]	m_w[1][1][2]	m_w[1][1][3]	m_w[1][1][4]	m_w[1][1][5]	m_w[1][1][6]	m_w[1][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	m_w[4][1][1]	m_w[4][1][2]	m_w[4][1][3]	m_w[4][1][4]	m_w[4][1][5]	m_w[4][1][6]	m_w[4][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	m_w[7][1][1]	m_w[7][1][2]	m_w[7][1][3]	m_w[7][1][4]	m_w[7][1][5]	m_w[7][1][6]	m_w[7][1][7]	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	rho_b	rho_d	rho_e	rho_w	root_age	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	use_phi_b[1]	use_phi_b[2]	use_phi_d[1]	use_phi_d[2]	use_phi_e[1]	use_phi_e[2]	use_phi_w[1]	use_phi_w[2]	use_sigma_b[1]	use_sigma_b[2]	use_sigma_d[1]	use_sigma_d[2]	use_sigma_e[1]	use_sigma_e[2]	use_sigma_w[1]	use_sigma_w[2]
640	-38492.43	-38449.41	-43.01975	1.725337	1.07236	0.8458725	5.380705	0.8669747	1.052797	0.000467576	0.543132	0.13912	0.298198	0.187484	0.667702	1.02328	0.109332	0.881802	0.203594	0.2039415	2.94456	2.87318	2.63296	2.20834	2.86296	2.24019	2.67018	2.04287	1.15321	3.53745	-4.003407	4.63343	4.61214	17.3672	17.3651	17.3461	17.3143	4.59298	4.63343	4.61214	17.3618	17.339	17.3074	0	4.59298	4.63343	4.61214	17.3618	17.3618	0	0	4.59298	4.61706	17.3953	17.3413	0	0	0	4.59298	4.60927	17.366	0	0	0	0	4.59298	17.366	17.3768	0	0	0	0	4.59298	17.3768	0	0	0	0	0	4.59298	0.02169042	0.0358963	0.0220153	0.00892867	0.0164449	0.00919421	0.0605672	0.0188344	0.0415788	0.0135824	0.0203638	0.0145587	0.0331718	0.0365236	0.00992669	0.0353251	0.0224201	0.00942732	0.0429795	0.0343086	0.0192062	0.043795	0.0140988	0.0761095	0.0109948	0.0342709	0.0325569	0.0134699	0.0346896	0.0196138	0.0255374	0.0244007	0.0192715	0.0117613	0.00575418	0.00864992	0.00675374	0.0108885	0.00475661	0.0095988	0.0103439	0.00961314	0.00878472	0.00733997	0.0323917	0.0165938	0.0164587	0.00764375	0.0211297	0.0105283	0.0064054	1	0.199051	0.421394	0.244655	0.185463	0.124128	0.137525	1.13328	0.309692	0.251496	0	0	-3.73963	0	-0.727498	0	0	-3.4874	0.0405272	0.05242373	0.01910981	0.01891243	5.584646	2.90746	0	0	0	-1.31037	0	1.32998	0	0.0189124	0.0405272	0.05943964	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1	0
650	-38500.01	-38447.58	-52.43034	1.594111	1.20908	0.7397403	3.824223	0.5783062	0.8122491	0.000287167	0.24292	0.150255	0.284167	0.177724	0.339938	1.29414	0.0824516	0.359385	0.201712	0.6152401	3.50325	2.83717	2.2468	3.14073	2.33551	2.01518	2.30424	2.13066	1.4471	2.92037	-3.78315	3.80047	3.78526	3.7718	3.77141	3.76781	0.174066	3.77157	3.80047	3.78526	3.77079	0.174282	0.174006	0	3.77157	3.80047	3.78526	0.174482	0.174482	0	0	3.77157	3.78878	3.77712	0.174302	0	0	0	3.77157	3.78321	0.174518	0	0	0	0	3.77157	3.77157	0.174613	0	0	0	0	3.77157	0.174613	0	0	0	0	0	3.77157	0.02703488	0.0289464	0.0177783	0.0144743	0.0218144	0.00811296	0.0790606	0.0121695	0.0248579	0.0223247	0.0222486	0.0139796	0.0472965	0.0532089	0.038212	0.0448505	0.0260144	0.011495	0.0403543	0.0380991	0.0252757	0.0504449	0.0206714	0.0664139	0.012971	0.0354521	0.0464476	0.0196796	0.0427184	0.0329903	0.0162575	0.0174108	0.0260866	0.0148189	0.0158207	0.00985123	0.0130074	0.00583533	0.0179539	0.0225508	0.0273833	0.0198067	0.0178376	0.00397882	0.0366711	0.0305324	0.00893114	0.01289	0.0105922	0.0209959	0.00792016	1	0.177579	0.4134	0.253718	0.192259	0.144083	0.152297	0.860793	0.251181	0.221063	3.12162	1.91812	-3.94748	0	0.395582	0	0	-3.03667	0.03631682	0.04129454	0.08990568	0.1235325	4.439463	0.589359	-0.622989	-1.29355	0	0	0	0	-3.07322	0.123533	0.0363168	0.1598494	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1
660	-38523.51	-38450.73	-72.77203	1.547515	0.74903	0.4081427	2.680299	0.3953668	0.4265076	0.000307851	0.393255	0.10996	0.339397	0.264956	0.32124	1.82745	0.100589	1.9117	0.131915	0.2757106	3.2905	2.66665	2.08013	2.55274	3.04084	1.56908	2.85278	1.57454	1.6571	2.941	-3.233264	4.07881	4.06162	4.04641	4.04596	4.04191	4.0351	4.04614	4.07881	4.06162	4.04527	4.04038	4.03363	0	4.04614	4.07881	4.06162	4.04527	4.04527	0	0	4.04614	4.06559	4.05241	4.04087	0	0	0	4.04614	4.0593	4.04614	0	0	0	0	4.04614	4.04614	4.04846	0	0	0	0	4.04614	4.04846	0	0	0	0	0	4.04614	0.04685291	0.0739815	0.0330298	0.0161365	0.0424347	0.0118128	0.143585	0.0367816	0.0690074	0.0350958	0.0610831	0.0410921	0.0594246	0.0628192	0.0245252	0.0852584	0.0454947	0.0234235	0.0729779	0.0408167	0.0268992	0.104304	0.033669	0.0808122	0.0165442	0.0435348	0.0522886	0.0278743	0.0443947	0.0706706	0.0288439	0.0677197	0.0503713	0.029057	0.01444	0.0330143	0.0221247	0.017439	0.0254702	0.0240654	0.0334434	0.0301036	0.0197867	0.0260078	0.04804	0.0471132	0.0581768	0.0152009	0.0779597	0.00911293	0.0113422	1	0.173681	0.349604	0.2532	0.155001	0.1004	0.128116	1.00416	0.243739	0.193921	2.2156	1.18238	-3.44571	-1.26938	0	-0.588602	0	-3.19742	0.05705984	0.01572474	0.03335227	0.1635275	2.95601	2.67472	-1.71738	-0.275701	0.782862	0	2.11571	0	0	0.163528	0.0570598	0.2205874	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0
670	-38493.86	-38440.83	-53.03112	1.576285	0.8088511	0.277829	2.551041	0.3722789	0.3802171	0.000506045	0.304924	0.145499	0.250452	0.199726	1.37641	5.56376	0.115416	0.721202	0.260259	0.1575463	2.94167	3.17354	2.30355	2.68697	2.54405	1.46099	2.50215	2.04426	1.56847	2.65345	-3.436599	3.85037	3.83481	13.6402	13.6388	13.6257	3.48721	3.8208	3.85037	3.83481	13.6365	3.49159	3.48599	0	3.8208	3.85037	3.83481	3.49563	3.49563	0	0	3.8208	3.8384	13.6597	3.49199	0	0	0	3.8208	3.83271	3.49636	0	0	0	0	3.8208	13.6394	3.49828	0	0	0	0	3.8208	3.49828	0	0	0	0	0	3.8208	0.03823222	0.0510656	0.0212187	0.0161835	0.030552	0.0150993	0.0979224	0.0333886	0.0668337	0.0289751	0.036587	0.0324382	0.0507902	0.0513439	0.0292416	0.0959896	0.0395709	0.0114239	0.0368203	0.0375603	0.0271559	0.0735783	0.0330026	0.071658	0.0177338	0.0394508	0.0404853	0.0280009	0.0356223	0.0727179	0.0210875	0.0513934	0.0572764	0.0346387	0.0273663	0.0358808	0.0395227	0.0231818	0.0163869	0.0201494	0.0343824	0.0689161	0.0139285	0.0335077	0.0376205	0.0260015	0.0251568	0.0145715	0.0684067	0.042423	0.0112144	1	0.197032	0.42392	0.303171	0.189193	0.17106	0.141905	0.993295	0.256596	0.2422	3.29671	0	-3.87971	0	0	-3.63439	0	-3.06634	0.05929389	0.07148808	0.04714512	0.07547996	2.708587	2.63136	0	0	0	0	-0.259025	1.2725	-1.36124	0.07548	0.0592939	0.1347738	1	0	1	0	0	1	0	1	1	0	0	0	0	1	1	1
680	-38507.49	-38445.25	-62.24323	2.050467	0.9259708	0.3679479	3.096415	0.4913775	0.5064024	0.00864618	0.468396	0.132819	0.34593	0.240131	0.235021	1.0209	0.0876748	7.12642	0.221855	0.4332944	4.05593	2.89507	2.42322	2.39356	3.49676	1.52764	2.6341	1.71055	1.88612	3.21862	-3.625521	1.2167	1.21599	2.71282	2.71278	2.7124	0.542494	1.21534	1.2167	1.21599	2.71271	0.542593	0.542467	0	1.21534	1.2167	1.21599	0.542685	0.542685	0	0	1.21534	1.21615	2.71338	0.542602	0	0	0	1.21534	1.21589	0.542701	0	0	0	0	1.21534	2.71279	0.542745	0	0	0	0	1.21534	0.542745	0	0	0	0	0	1.21534	0.03165059	0.0253321	0.0145474	0.0113514	0.0193641	0.0188829	0.0812459	0.0208258	0.0219463	0.0194766	0.0234581	0.0158158	0.0507125	0.0364865	0.0387761	0.0951967	0.0257832	0.010974	0.0313529	0.0560707	0.0381609	0.0675915	0.0250356	0.0675941	0.0141856	0.0499539	0.0304163	0.0328892	0.0212565	0.0640708	0.0181298	0.0104597	0.0302197	0.0225002	0.0158814	0.00985649	0.0757627	0.0158758	0.0179566	0.0248466	0.0146651	0.0476373	0.0164337	0.0355448	0.0299774	0.0422764	0.0345211	0.0135907	0.0187454	0.0285026	0.0105408	1	0.19794	0.439802	0.309475	0.161165	0.146551	0.175268	0.987083	0.263742	0.219445	3.30282	1.0131	-3.84062	0	0	-2.46944	0	-0.446119	0.00200758	0.07833918	0.03232002	0.2233986	3.52971	3.52025	0	0	-0.540923	0	-0.188337	0.802956	-1.60917	0.223399	0.00200758	0.2254062	1	1	1	0	0	1	0	1	1	0	0	1	0	1	1	1
690	-38498.28	-38442.06	-56.22561	1.426092	1.016748	0.4047201	2.506998	0.4572394	0.4802309	0.050194	0.446209	0.172804	0.382798	0.23251	0.354982	0.408621	0.0939358	0.668995	0.19556	0.1502243	5.12713	2.77663	1.99354	2.04763	3.001	1.45787	2.21484	2.14766	1.38794	2.77264	-3.577322	1.45767	1.45602	8.23929	8.23904	8.23682	5.71563	1.45453	1.45767	1.45602	8.23866	5.71764	5.71508	0	1.45453	1.45767	1.45602	5.71949	5.71949	0	0	1.45453	1.45641	8.24256	5.71782	0	0	0	1.45453	1.4558	5.71982	0	0	0	0	1.45453	8.23914	5.7207	0	0	0	0	1.45453	5.7207	0	0	0	0	0	1.45453	0.03321348	0.0556745	0.0213364	0.0195319	0.0258909	0.0155669	0.086092	0.0137609	0.0288405	0.0206264	0.0573054	0.0356408	0.0287304	0.0453661	0.0195961	0.0567514	0.029186	0.0159766	0.0691451	0.0295575	0.0235881	0.0443582	0.0130315	0.0780347	0.0127997	0.0445454	0.0419114	0.0340643	0.0288266	0.0577631	0.0303327	0.0298578	0.0472039	0.0198517	0.0403427	0.0131768	0.0165452	0.0113376	0.0143965	0.0302722	0.00569415	0.0243079	0.0258907	0.0136795	0.0279146	0.0475622	0.0344792	0.0161335	0.0303268	0.0471993	0.0117715	1	0.225264	0.508602	0.299191	0.184128	0.145027	0.178294	1.1212	0.273187	0.249134	0	0.710221	-3.80499	0	0	-1.73952	0	-0.857105	0.004014699	0.01883511	0.1058369	0.1123335	2.657223	2.06244	0	0	1.00962	0	-3.99994	1.73421	-0.364958	0.112334	0.0040147	0.1163482	0	1	1	0	0	1	0	1	1	0	0	1	0	1	1	1
700	-38477.94	-38444.05	-33.89122	1.745978	1.160805	0.4441873	2.911598	0.4484873	0.5037601	0.0417957	0.268825	0.108051	0.300255	0.483587	0.118912	0.337613	0.0969092	0.916243	0.176837	0.005915323	3.24796	3.71899	2.26856	2.05225	2.43635	1.25934	2.02602	2.21167	1.69656	2.95342	-3.786804	5.38882	5.36162	5.49457	5.49384	5.48724	1.58404	5.33716	5.38882	5.36162	5.4927	1.58653	1.58335	0	5.33716	5.38882	5.36162	1.58882	1.58882	0	0	5.33716	5.3679	5.50434	1.58675	0	0	0	5.33716	5.35795	1.58924	0	0	0	0	5.33716	5.49413	1.59032	0	0	0	0	5.33716	1.59032	0	0	0	0	0	5.33716	0.02693628	0.0314957	0.0133149	0.0114126	0.0176846	0.0127086	0.0832788	0.0112858	0.0181757	0.0194316	0.0181359	0.0165838	0.0287928	0.0212806	0.0167577	0.0628753	0.0273609	0.0132484	0.0429983	0.0276251	0.0133311	0.03354	0.0142436	0.0649949	0.0130201	0.0245487	0.0339376	0.0147727	0.0293892	0.0521726	0.0225023	0.0367072	0.0375355	0.0186948	0.0109654	0.0106116	0.0156061	0.0095427	0.0242957	0.0596222	0.0101582	0.0265583	0.0253191	0.017208	0.0276029	0.0223214	0.0116586	0.0200791	0.0537833	0.0271419	0.0126361	1	0.233739	0.453649	0.316154	0.192368	0.150889	0.17458	1.32101	0.264913	0.259006	0	3.76509	-3.88761	-1.03084	0	-3.76162	0	-3.83091	0.0003457979	0.02527426	0.01564994	0.112781	2.917513	0	0	0	0	0	0	0.028988	-1.24043	0.112781	0.000345798	0.1131268	0	1	1	1	0	1	0	1	0	0	0	0	0	0	1	1
710	-38502.88	-38442.24	-60.63149	1.37836	0.8568435	0.3328738	2.236399	0.3551296	0.371156	0.0607135	0.230549	0.139237	0.287191	0.165554	0.113397	0.325118	0.041656	0.32726	0.112985	0.1979192	3.17889	3.33341	2.6522	2.23593	2.76264	1.50357	2.47074	1.77955	1.55758	3.10237	-3.519754	5.56178	5.53319	5.50791	5.50717	5.50042	0.376556	5.50746	5.56178	5.53319	5.506	0.377158	0.376389	0	5.50746	5.56178	5.53319	0.377714	0.377714	0	0	5.50746	5.53979	5.51788	0.377213	0	0	0	5.50746	5.52933	0.377815	0	0	0	0	5.50746	5.50746	0.378078	0	0	0	0	5.50746	0.378078	0	0	0	0	0	5.50746	0.0351816	0.0444919	0.0187918	0.0148834	0.0384283	0.0157321	0.168106	0.0393181	0.0632462	0.0303979	0.0238532	0.0146425	0.0307583	0.0366464	0.0248428	0.0756329	0.0356606	0.012012	0.0479657	0.0539147	0.0265397	0.0664765	0.026872	0.101192	0.0204859	0.0405375	0.0473543	0.0225012	0.0408968	0.0915238	0.0240758	0.0293928	0.0451759	0.0289259	0.0406377	0.0340941	0.035723	0.134272	0.035873	0.0318912	0.0159234	0.0313291	0.0464184	0.0643843	0.0317818	0.0627934	0.0240129	0.0206752	0.0624905	0.0127236	0.0152884	1	0.200281	0.357547	0.253559	0.177255	0.150675	0.127504	0.918643	0.282179	0.197973	2.29849	0	-3.90725	-1.19982	0	0	0	-3.90276	0.0007641942	0.02576453	0.0313936	0.106739	2.434318	2.61633	0	0	0.163579	0	3.7276	0	-2.67946	0.106739	0.000764194	0.1075032	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1
720	-38484.32	-38439.98	-44.34226	3.162427	1.936375	0.7522855	4.149093	0.697381	0.8217611	0.0469686	0.296651	0.104285	0.315368	0.0960545	0.25668	0.277572	0.0818057	0.325081	0.241616	0.281579	4.07788	3.4906	2.40973	2.85854	2.71508	1.06384	2.09088	1.62479	1.39587	3.14095	-4.046321	4.01673	3.99999	3.98517	3.98474	3.98078	3.97415	3.98491	4.01673	3.99999	3.98406	3.9793	3.97272	0	3.98491	4.01673	3.99999	3.98406	3.98406	0	0	3.98491	4.00385	3.99102	3.97977	0	0	0	3.98491	3.99772	3.98491	0	0	0	0	3.98491	3.98491	3.98716	0	0	0	0	3.98491	3.98716	0	0	0	0	0	3.98491	0.02077928	0.0331261	0.0199314	0.00790045	0.0254273	0.0123389	0.131876	0.0207521	0.0233506	0.0195803	0.0103481	0.00781919	0.0141124	0.0138591	0.00967869	0.0400458	0.0221847	0.00874728	0.0193547	0.0230218	0.0189377	0.0248503	0.00801418	0.0420678	0.00677745	0.0229204	0.0255566	0.00808662	0.0184123	0.0732386	0.0271147	0.0142911	0.0194279	0.0153951	0.0148597	0.00834213	0.0279298	0.0346021	0.0167515	0.0139378	0.0202834	0.0108909	0.00650003	0.0142979	0.0173485	0.0153759	0.00650842	0.0155106	0.00954515	0.00562111	0.013251	1	0.176115	0.384495	0.275561	0.158216	0.106258	0.138216	0.82111	0.237737	0.218494	3.89928	1.88666	-1.86631	-1.96649	0	0	0	-3.16254	0.0008735775	0.01371821	0.0238194	0.07454977	4.430672	2.41362	-1.00577	0	0.77154	0	0	0	0	0.0745498	0.000873577	0.07542334	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0
730	-38484.53	-38437.4	-47.12408	1.900539	1.906878	0.6950802	3.849282	0.7196289	0.7725972	0.0972588	0.339245	0.157044	0.390701	0.180621	0.30691	0.559526	0.106391	1.54329	0.289418	0.01755303	3.25875	3.42877	2.974	2.62422	2.97845	1.68398	2.25906	1.84905	1.71286	3.09361	-3.91179	5.50535	5.47722	5.45235	5.45161	5.44498	2.63682	5.45191	5.50535	5.47722	5.45047	2.64102	2.63566	0	5.45191	5.50535	5.47722	2.64489	2.64489	0	0	5.45191	5.48371	5.46216	2.6414	0	0	0	5.45191	5.47342	2.64559	0	0	0	0	5.45191	5.45191	2.64742	0	0	0	0	5.45191	2.64742	0	0	0	0	0	5.45191	0.02377151	0.0252505	0.0127216	0.0080914	0.0332602	0.0211295	0.173364	0.0124963	0.0197293	0.0167818	0.0154066	0.00921	0.0126003	0.019083	0.0136467	0.0480994	0.0267673	0.00897054	0.0422293	0.0140179	0.0106369	0.0297838	0.0111597	0.0688536	0.00811503	0.0264704	0.0408268	0.00425956	0.0440513	0.0359287	0.022005	0.0212678	0.0332832	0.0116631	0.0142899	0.0167272	0.0210763	0.0197756	0.0193167	0.0171382	0.0101772	0.00947016	0.0185507	0.0214824	0.01991	0.0108922	0.0061234	0.0158515	0.0144307	0.0110657	0.0165221	1	0.17266	0.399969	0.240539	0.156536	0.13597	0.118104	1.10641	0.246491	0.212536	0	0	-2.14569	-2.16839	0	0	0	-3.87957	0.01992664	0.01423865	0.001043845	0.08777218	3.866835	3.70353	1.92969	0	0.559948	0	0	0	-0.723073	0.0877722	0.0199266	0.1076988	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1
740	-38492.75	-38448.01	-44.74478	1.806103	1.913966	0.6867276	3.769561	0.6276484	0.7194641	0.0895018	0.382594	0.132633	0.24444	0.478066	0.239608	0.299551	0.102869	0.933957	0.206463	0.5321223	2.21996	2.86158	2.49368	2.31912	2.86464	2.03392	2.64567	2.25708	1.5519	2.70737	-3.944264	4.75747	4.73523	4.71556	4.71498	4.70974	1.28913	4.71522	4.75747	4.73523	4.71408	1.29101	1.28861	0	4.71522	4.75747	4.73523	1.29274	1.29274	0	0	4.71522	4.74036	4.72332	1.29118	0	0	0	4.71522	4.73223	1.29305	0	0	0	0	4.71522	4.71522	1.29387	0	0	0	0	4.71522	1.29387	0	0	0	0	0	4.71522	0.02301195	0.026604	0.0103316	0.0103385	0.019663	0.0155157	0.120326	0.0132509	0.0282153	0.0165259	0.0192572	0.018069	0.0177703	0.0182933	0.012516	0.0457501	0.0249742	0.0084812	0.0223105	0.014801	0.0109111	0.0269121	0.0115351	0.0507169	0.00802126	0.0226083	0.0405555	0.0191281	0.0399941	0.0412953	0.0171975	0.0471499	0.0543719	0.0152417	0.0127756	0.0127382	0.0105372	0.0134708	0.0155432	0.0281436	0.00988057	0.0229954	0.00826337	0.0133522	0.0334119	0.00396951	0.0139065	0.0187423	0.00592538	0.0358061	0.00813053	1	0.202454	0.408136	0.240173	0.172049	0.166843	0.174378	0.919914	0.238541	0.215935	0.672368	0	-3.24555	-1.62675	0	0	0	-3.54749	0.0375048	0.02642553	0.004243947	0.06001951	4.301684	3.66123	-0.548489	0	0	0	-2.65224	0	-1.29379	0.0600195	0.0375048	0.09752431	1	0	1	1	0	0	0	1	1	1	0	0	0	1	0	1
750	-38502.68	-38439.01	-63.66737	1.04933	0.6273854	0.2694088	1.468849	0.2314916	0.3057269	0.0925566	0.314329	0.112596	0.328177	0.12735	1.28261	0.154949	0.0972793	0.321815	0.168899	0.1700063	4.66962	3.09893	2.26765	2.53759	2.67031	1.39315	2.63783	1.70179	1.70854	2.58977	-3.167155	1.71068	1.70792	11.2668	11.2663	11.262	4.29679	1.70544	1.71068	1.70792	11.2656	4.29894	4.29619	0	1.70544	1.71068	1.70792	4.30092	4.30092	0	0	1.70544	1.70856	11.2732	4.29913	0	0	0	1.70544	1.70755	4.30128	0	0	0	0	1.70544	11.2665	4.30222	0	0	0	0	1.70544	4.30222	0	0	0	0	0	1.70544	0.05005499	0.0733883	0.0376292	0.0201106	0.0527667	0.0306623	0.184771	0.0366506	0.0772418	0.0486683	0.0297399	0.0291254	0.0338113	0.0378988	0.0257491	0.0846838	0.0572678	0.0198785	0.0634837	0.0624869	0.0424036	0.056356	0.028864	0.110483	0.017515	0.0584676	0.0653935	0.0190211	0.0430568	0.164355	0.0471118	0.0310898	0.0665446	0.0280639	0.0391352	0.0343082	0.0548316	0.0266883	0.0323324	0.0376683	0.0395163	0.0470382	0.0385236	0.0199918	0.052413	0.0295203	0.00924412	0.0491013	0.0396151	0.018164	0.0252028	1	0.205131	0.445888	0.286528	0.183825	0.182174	0.150607	1.05762	0.293688	0.24866	0	0	-3.7851	-1.45301	-2.59207	0	0	-1.22113	0.0577235	0.02984366	0.00466553	0.07056541	1.638855	0	0.614326	-1.05241	0	-2.5901	0	1.88802	-0.962924	0.0705654	0.0577235	0.1282889	0	0	1	1	1	0	0	1	0	1	1	0	1	0	1	1
760	-38498.85	-38451.56	-47.29073	1.146477	0.8390852	0.5133974	2.225187	0.3990428	0.5572454	0.0501972	0.436386	0.148111	0.289184	0.376964	1.39802	0.321722	0.0911704	3.31905	0.199704	0.05416653	4.41107	2.88287	2.20638	2.31009	2.85856	1.29174	2.05363	2.21994	1.61085	3.26773	-3.755532	6.32482	6.11921	4.09347	3.95228	2.44187	0.276595	4.0096	6.32482	6.11921	3.71996	1.82861	0.110559	0	4.0096	6.32482	6.11921	3.71996	3.71996	0	0	4.0096	6.21805	5.41597	2.02089	0	0	0	4.0096	6.02463	4.0096	0	0	0	0	4.0096	4.0096	4.65899	0	0	0	0	4.0096	4.65899	0	0	0	0	0	4.0096	0.02779192	0.0540343	0.0147296	0.0106393	0.0232894	0.0126799	0.0774396	0.0418209	0.0748278	0.0227277	0.0344108	0.0260129	0.0286214	0.0322199	0.0143866	0.0485918	0.0348481	0.00745174	0.0274598	0.0362848	0.0198767	0.0513305	0.0183278	0.0884117	0.0180956	0.0479827	0.0507948	0.0374078	0.0401819	0.0561208	0.0337495	0.0257371	0.0142717	0.0205226	0.011236	0.0171772	0.00970979	0.0180326	0.0156567	0.0121536	0.0178167	0.0175306	0.0295971	0.00637482	0.0366927	0.00675993	0.0154609	0.0383151	0.00907054	0.0163192	0.0167455	1	0.234819	0.571898	0.309207	0.22396	0.165627	0.162766	1.13824	0.291963	0.300565	0	0	-2.03174	0	0	0	-0.678129	-3.51935	0.04115742	0.03819236	0.02257291	0.212082	2.279354	3.61006	0	-0.420977	1.29315	0	0	0	0	0.212082	0.0411574	0.2532394	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0
770	-38475.69	-38439.3	-36.39203	1.801343	1.3701	0.6623895	3.264681	0.7122018	0.7743717	0.0163058	0.31176	0.127357	0.416239	0.123599	0.443702	0.285695	0.0927485	0.918782	0.212686	0.4305776	3.4761	4.06404	2.82389	2.75457	2.48887	1.08731	2.36197	1.67921	1.586	3.11012	-4.035058	3.63142	3.61738	11.2532	11.252	11.2417	4.6509	3.60473	3.63142	3.61738	11.2502	4.65649	4.64935	0	3.60473	3.63142	3.61738	4.66165	4.66165	0	0	3.60473	3.62062	11.2685	4.65699	0	0	0	3.60473	3.61548	4.66258	0	0	0	0	3.60473	11.2525	4.66502	0	0	0	0	3.60473	4.66502	0	0	0	0	0	3.60473	0.02101464	0.0265682	0.0119175	0.00558791	0.0143829	0.00871566	0.0628645	0.0160295	0.0156759	0.0129596	0.0182951	0.013657	0.020401	0.0213692	0.016764	0.0427137	0.0251175	0.0106206	0.034575	0.0182587	0.0105463	0.0286907	0.0118323	0.0700607	0.0086432	0.0315048	0.035554	0.0106984	0.0283505	0.0425283	0.0241458	0.039382	0.0223152	0.0154613	0.0155359	0.00821151	0.0132817	0.00974913	0.0137136	0.0167077	0.0105741	0.0164714	0.00811079	0.0181611	0.032575	0.0150223	0.0103583	0.0128569	0.00613592	0.00443671	0.0154264	1	0.253136	0.445124	0.271321	0.198214	0.186522	0.168076	1.01849	0.248935	0.232435	1.38849	0	-3.6251	-1.18713	0	0	0	-2.93318	0.0338771	0.01895459	0.06667092	0.07093824	3.695259	2.7483	0.506875	-0.284682	0	0	0	1.13834	-0.88102	0.0709382	0.0338771	0.1048153	1	0	1	1	0	0	0	1	1	1	1	0	0	0	1	1
