Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	diff_age_root_ingroup	kappa_mol[1]	kappa_mol[2]	kappa_mol[3]	kappa_mol[4]	kappa_mol[5]	kappa_mol[6]	kappa_mol[7]	kappa_mol[8]	kappa_mol[9]	kappa_mol[10]	ln_mean	m_w[1][1][1]	m_w[1][1][2]	m_w[1][1][3]	m_w[1][1][4]	m_w[1][1][5]	m_w[1][1][6]	m_w[1][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	m_w[4][1][1]	m_w[4][1][2]	m_w[4][1][3]	m_w[4][1][4]	m_w[4][1][5]	m_w[4][1][6]	m_w[4][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	m_w[7][1][1]	m_w[7][1][2]	m_w[7][1][3]	m_w[7][1][4]	m_w[7][1][5]	m_w[7][1][6]	m_w[7][1][7]	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	rho_b	rho_d	rho_e	rho_w	root_age	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	use_phi_b[1]	use_phi_b[2]	use_phi_d[1]	use_phi_d[2]	use_phi_e[1]	use_phi_e[2]	use_phi_w[1]	use_phi_w[2]	use_sigma_b[1]	use_sigma_b[2]	use_sigma_d[1]	use_sigma_d[2]	use_sigma_e[1]	use_sigma_e[2]	use_sigma_w[1]	use_sigma_w[2]
2180	-38499.74	-38453.81	-45.92857	1.711866	1.130787	0.3957794	3.125598	0.3989528	0.4191551	0.0665111	0.665432	0.13271	0.317645	0.220511	2.06498	0.852718	0.0873781	0.930393	0.167416	0.4677678	3.56671	3.03725	2.65956	2.61196	2.62886	2.33206	1.83853	1.92574	1.21542	2.92227	-3.925257	3.6263	3.46771	14.1264	13.4104	6.56657	0.0703701	1.85829	3.6263	3.46771	12.2589	1.16125	0.0180362	0	1.85829	3.6263	3.46771	3.32956	3.32956	0	0	1.85829	3.54763	21.3758	1.34696	0	0	0	1.85829	3.39041	3.72088	0	0	0	0	1.85829	13.6996	4.64728	0	0	0	0	1.85829	4.64728	0	0	0	0	0	1.85829	0.02345353	0.0310402	0.0137992	0.0101322	0.0290789	0.0159663	0.0965387	0.04432	0.0350207	0.0198025	0.0228259	0.0160647	0.0324655	0.0290649	0.018268	0.0531644	0.0200353	0.00502448	0.0327558	0.0285191	0.0211979	0.0360606	0.0125251	0.0672026	0.0131018	0.0335844	0.0389466	0.00888538	0.0262437	0.0431719	0.021065	0.0214487	0.0207377	0.0136792	0.0132154	0.0299946	0.0311782	0.0144949	0.0596813	0.0093453	0.016837	0.0151013	0.0192622	0.0265519	0.0182055	0.0139629	0.0122247	0.0131769	0.0167911	0.0137115	0.00959046	1	0.240161	0.465068	0.330465	0.209766	0.193644	0.186515	1.18124	0.324315	0.239611	1.01191	0	-1.73916	-1.48857	1.36405	0	-1.00703	-1.92636	0.06414306	0.03243696	0.07231995	0.0592197	3.593366	0	0	-1.27678	1.17215	-0.327376	-1.44592	1.99771	-1.30341	0.0592197	0.0641431	0.1233628	1	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1
2190	-38479.94	-38434.14	-45.80322	2.553374	1.799223	0.6318012	3.860372	0.5760337	0.7118628	0.0564242	0.336752	0.204124	0.471745	0.393838	0.420815	0.372603	0.054932	1.27541	0.211185	2.489556	3.75072	3.16243	2.14883	2.24652	2.36592	1.93712	2.4299	2.01536	1.52076	3.01913	-4.066544	2.27104	2.26545	4.10552	4.10525	4.10285	3.70071	2.26041	2.27104	2.26545	4.10484	3.70354	3.69993	0	2.26041	2.27104	2.26545	3.70615	3.70615	0	0	2.26041	2.26675	4.10907	3.7038	0	0	0	2.26041	2.2647	3.70662	0	0	0	0	2.26041	4.10536	3.70785	0	0	0	0	2.26041	3.70785	0	0	0	0	0	2.26041	0.02036329	0.0152515	0.00874688	0.00777718	0.0200978	0.0113282	0.0885663	0.0218471	0.0344989	0.017305	0.0168975	0.019801	0.0191032	0.0234462	0.0150553	0.0447239	0.0154767	0.0103941	0.0428491	0.0302271	0.0222917	0.0420897	0.0191475	0.0485587	0.00963931	0.0210201	0.0269944	0.00704651	0.0211427	0.0553618	0.00751974	0.00715504	0.0207214	0.00780803	0.0126864	0.0594472	0.0188483	0.00594443	0.0175306	0.0134947	0.0102998	0.0178955	0.0169903	0.00570608	0.0128027	0.0105181	0.0152704	0.0159221	0.00422137	0.0215778	0.00548995	1	0.203389	0.438064	0.281767	0.184749	0.161972	0.173256	0.969199	0.257001	0.252432	1.04483	0	-1.9831	0	0	0	0	-1.86559	0.008125107	0.02736726	0.01286915	0.1199017	6.349928	0	0	0	0.749217	0	0	0.596746	-0.102173	0.119902	0.00812511	0.1280268	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1
2200	-38525.79	-38465.46	-60.33294	1.317431	0.5917972	0.242611	2.173055	0.2638126	0.2895365	0.0794214	0.473474	0.118885	0.392479	0.169815	0.58985	0.957332	0.10066	0.607222	0.168688	0.3021947	2.506	3.19867	2.59606	2.62979	2.34493	1.56286	1.78507	2.16459	2.239	2.99293	-3.360043	2.04812	2.04372	4.55338	4.55312	4.55079	1.74024	2.03974	2.04812	2.04372	4.55272	1.7414	1.73992	0	2.03974	2.04812	2.04372	1.74247	1.74247	0	0	2.03974	2.04474	4.55682	1.74151	0	0	0	2.03974	2.04312	1.74267	0	0	0	0	2.03974	4.55322	1.74318	0	0	0	0	2.03974	1.74318	0	0	0	0	0	2.03974	0.04127407	0.0633863	0.0258723	0.0186849	0.0429972	0.0203792	0.157563	0.0614232	0.0737828	0.0431509	0.0392827	0.030719	0.0337289	0.033153	0.0254849	0.093825	0.0389058	0.0257415	0.0400802	0.0571769	0.0512017	0.12459	0.0416366	0.0902354	0.0176333	0.0435405	0.0528446	0.0313728	0.043183	0.0675768	0.0351016	0.0262971	0.0222169	0.020466	0.0333187	0.0199262	0.049496	0.0316513	0.0302109	0.0172056	0.0496769	0.0243498	0.0393905	0.068251	0.0266035	0.029184	0.0127849	0.0247771	0.0391134	0.0295593	0.00911853	1	0.2225	0.498227	0.301485	0.19826	0.163237	0.1484	1.0628	0.277448	0.245526	0.452123	1.09776	-1.57579	-1.64662	0	0.870431	0	-1.63061	0.01782932	0.03182789	0.06537085	0.2106855	2.475249	0	1.47184	-0.85527	0.747735	0	0	0.803011	-0.960418	0.210686	0.0178293	0.2285149	1	1	1	1	0	1	0	1	0	1	1	1	0	0	1	1
2210	-38499.71	-38456.5	-43.20732	1.716127	1.013144	0.4220051	3.579871	0.4073448	0.4559316	0.0780546	0.423718	0.14151	0.326554	0.226752	0.0619699	0.659879	0.110554	0.443567	0.217438	0.1859826	4.21904	2.82828	2.7027	2.35342	2.59102	2.17701	2.04824	2.12519	2.02115	3.2349	-3.791503	1.74674	1.74381	4.98576	4.98554	4.98356	4.98022	1.74117	1.74674	1.74381	4.9852	4.98281	4.97951	0	1.74117	1.74674	1.74381	4.9852	4.9852	0	0	1.74117	1.74449	4.98869	4.98305	0	0	0	1.74117	1.74342	4.98563	0	0	0	0	1.74117	4.98563	4.98676	0	0	0	0	1.74117	4.98676	0	0	0	0	0	1.74117	0.02680999	0.0159522	0.00918488	0.0080039	0.0240173	0.0202056	0.0977662	0.0235923	0.0341999	0.0177008	0.0413507	0.036278	0.0186887	0.0222162	0.0143713	0.0468175	0.0165944	0.0123478	0.0308268	0.034016	0.0224734	0.0584961	0.0172316	0.0628094	0.0100673	0.0312767	0.0324076	0.0181973	0.0284321	0.0291561	0.0180704	0.0208001	0.0155493	0.0173074	0.0155071	0.0402659	0.00982095	0.0121669	0.0337533	0.0298116	0.0243967	0.0186652	0.0104436	0.013844	0.0192296	0.0267931	0.0123494	0.0119056	0.0193477	0.0171043	0.00802007	1	0.273476	0.472924	0.279256	0.206318	0.186674	0.181312	1.23007	0.323925	0.239681	0.132314	0	-1.83462	0	0.632951	-1.48856	0	-1.26857	0.01042254	0.06900489	0.05548734	0.1156454	3.765854	1.19055	0	0	0.680825	0	0.151827	1.052	0	0.115645	0.0104225	0.126068	1	0	1	0	1	1	0	1	1	0	0	1	0	1	1	0
2220	-38477.1	-38436.5	-40.59988	2.106803	1.215472	0.5053089	3.945723	0.4380032	0.5896303	0.0286831	0.42552	0.142806	0.367999	0.152123	0.596775	1.98448	0.0828286	0.812822	0.196146	0.33833	3.76552	3.11063	2.45792	3.00898	2.64488	1.64832	2.27426	1.97465	1.42835	3.35583	-4.054123	1.50002	1.443	5.90062	5.62559	2.92044	0.149897	0.815117	1.50002	1.443	5.18058	1.96923	0.0429115	0	0.815117	1.50002	1.443	5.18058	5.18058	0	0	0.815117	1.47273	8.62675	2.2567	0	0	0	0.815117	1.41386	5.73683	0	0	0	0	0.815117	5.73683	7.03493	0	0	0	0	0.815117	7.03493	0	0	0	0	0	0.815117	0.0206178	0.0295955	0.0156088	0.00841669	0.0208455	0.0190207	0.0952367	0.029274	0.0255982	0.0200312	0.0166375	0.0102172	0.0255534	0.0246886	0.0151368	0.0458361	0.0209799	0.00515005	0.024668	0.0260709	0.022267	0.0374835	0.0147417	0.0645163	0.0121165	0.0353371	0.0249607	0.0154034	0.0168278	0.0355392	0.0186098	0.0106738	0.0140323	0.0159902	0.0181462	0.0158662	0.0253039	0.00996258	0.0121906	0.0166869	0.0133471	0.0276412	0.0555819	0.00278901	0.0188179	0.0199776	0.0189448	0.00977697	0.0115217	0.0121776	0.00752708	1	0.254643	0.531399	0.292646	0.227161	0.149808	0.192535	1.13363	0.31818	0.308989	1.95255	0	-1.79633	-0.282102	0.82444	-1.43535	-0.925382	0	0.007569645	0.03168091	0.02667492	0.1168234	4.284053	0.447795	0	0	1.96883	0	0	1.95133	0	0.116823	0.00756965	0.124393	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1	0
2230	-38483.52	-38444.65	-38.86907	2.436815	1.843336	0.8245433	6.913289	0.8717589	0.938863	0.0444128	0.39436	0.147854	0.41696	0.204125	0.499858	0.255372	0.106918	0.81259	0.175105	0.7151733	4.04621	3.44513	2.53734	2.64895	3.19387	1.7189	1.78238	2.53641	1.65444	3.05503	-4.291251	1.09988	1.08992	6.27099	6.20111	5.31643	2.64743	0.953137	1.09988	1.08992	6.08228	4.84659	1.97371	0	0.953137	1.09988	1.08992	6.08228	6.08228	0	0	0.953137	1.09515	6.8559	5.00415	0	0	0	0.953137	1.08471	6.22968	0	0	0	0	0.953137	6.22968	6.5353	0	0	0	0	0.953137	6.5353	0	0	0	0	0	0.953137	0.01626518	0.0154317	0.00700133	0.00623284	0.00945004	0.00789414	0.0534332	0.00794054	0.0173516	0.0121642	0.0107712	0.00922554	0.012973	0.014331	0.00783354	0.0263563	0.0127612	0.0176503	0.0547175	0.011883	0.0101699	0.024709	0.0113317	0.0329621	0.00535585	0.0196015	0.024729	0.0187175	0.0181619	0.0159605	0.0155659	0.0307009	0.00780717	0.00571631	0.00816339	0.00939236	0.0059708	0.0178863	0.00723127	0.0147644	0.00930246	0.0244779	0.00512025	0.00474187	0.0110772	0.00560389	0.0072114	0.00680473	0.00961215	0.00905341	0.00397019	1	0.24213	0.510821	0.335496	0.195991	0.183258	0.152425	1.07026	0.271785	0.27134	1.8105	0	-1.8302	-1.62768	0.384722	0	-0.217269	0	0.04003131	0.02013694	0.02085757	0.06354217	7.628463	0.246967	0	-0.402035	0.467248	-0.485496	0	1.87732	0	0.0635422	0.0400313	0.1035735	1	0	1	1	1	0	1	0	1	0	1	1	1	0	1	0
2240	-38486.86	-38450.63	-36.22912	2.552238	2.170562	0.7994568	6.291874	0.8117486	0.9355754	0.110826	0.330889	0.0902901	0.279808	0.185287	0.997021	0.231792	0.0968631	0.591196	0.230047	0.9019015	2.84539	3.92815	2.51964	2.74583	2.35171	1.37041	2.50639	2.66414	1.20179	2.53144	-4.329276	2.15195	2.14701	4.17849	4.17824	4.17595	4.17211	2.14254	2.15195	2.14701	4.17784	4.17509	4.17129	0	2.14254	2.15195	2.14701	4.17784	4.17784	0	0	2.14254	2.14815	4.18187	4.17537	0	0	0	2.14254	2.14634	4.17834	0	0	0	0	2.14254	4.17834	4.17964	0	0	0	0	2.14254	4.17964	0	0	0	0	0	2.14254	0.01565831	0.0153091	0.00607225	0.00768205	0.00998552	0.006953	0.0521724	0.0115966	0.0194341	0.0140312	0.0162246	0.0125879	0.0139972	0.0181321	0.0124539	0.0384723	0.0142127	0.00813342	0.0294956	0.0164105	0.00966616	0.0186177	0.00785359	0.0464949	0.00925319	0.0289628	0.030053	0.0110143	0.0205075	0.019529	0.0236668	0.0081953	0.0186096	0.00767779	0.0213435	0.0130778	0.0136915	0.0031428	0.00869453	0.0246894	0.0221818	0.0213189	0.00818315	0.00688741	0.0133526	0.0205904	0.018597	0.007317	0.0108068	0.0106109	0.00366176	1	0.197354	0.419287	0.286329	0.183061	0.111813	0.148628	1.01895	0.26295	0.233522	1.69263	0	-0.448278	0	0	0	0	-1.74308	0.04900683	0.04449238	0.02297737	0.1031925	7.193776	0.636345	-1.48867	-1.62488	1.79522	0	1.28781	0.66792	0	0.103192	0.0490068	0.1521993	1	0	1	0	0	0	0	1	1	1	1	1	0	1	1	0
2250	-38515.81	-38441.39	-74.42003	1.339842	1.025553	0.3472906	2.077611	0.3374137	0.3874623	0.0050516	0.450691	0.164914	0.306571	0.347506	0.172232	0.51578	0.0950597	1.44848	0.247737	1.37354	4.20872	3.33825	2.14768	2.37835	2.70394	1.91489	3.73154	1.91655	2.02199	2.77749	-3.223442	1	1	4.4717	4.4717	4.4717	4.4717	1	1	1	4.4717	4.4717	4.4717	0	1	1	1	4.4717	4.4717	0	0	1	1	4.4717	4.4717	0	0	0	1	1	4.4717	0	0	0	0	1	4.4717	4.4717	0	0	0	0	1	4.4717	0	0	0	0	0	1	0.04731541	0.0582872	0.0371998	0.0156096	0.0474896	0.0354051	0.168229	0.036297	0.0607034	0.0239794	0.0300535	0.0254141	0.0377109	0.0416638	0.0274479	0.0895508	0.0325851	0.0205991	0.0682288	0.0445282	0.0304765	0.0489062	0.0195724	0.104424	0.022565	0.0574906	0.059619	0.0175238	0.0313983	0.09706	0.0307	0.0215212	0.0438133	0.0231156	0.00972423	0.0321309	0.0507493	0.0228161	0.0370896	0.0420155	0.0195707	0.0302726	0.0767385	0.0118863	0.0296775	0.0329227	0.0216823	0.0401877	0.00994992	0.0221221	0.00695555	1	0.185259	0.402679	0.275998	0.164312	0.152568	0.13483	1.14997	0.252316	0.199389	1.18944	0	-0.611775	-0.844201	0	0	0	0	0.08737313	0.03258045	0.03885021	0.2309611	3.451151	0.128082	-0.125274	-1.24964	1.71522	0	-0.224451	1.49777	0	0.230961	0.0873731	0.3183343	1	0	1	1	0	0	0	0	1	1	1	1	0	1	1	0
2260	-38472.71	-38441.92	-30.79168	2.999811	2.825571	0.7927365	4.891641	0.9400947	0.9703169	0.00326377	0.359009	0.106107	0.381195	0.323105	0.438045	0.300768	0.031199	4.39401	0.282242	2.249316	3.05467	3.36932	2.17127	2.98156	2.91215	1.54374	2.61326	1.98878	1.74764	2.71608	-4.292581	1.49786	1.49604	4.13634	4.13621	4.13501	14.579	1.4944	1.49786	1.49604	4.136	14.5845	14.5774	0	1.4944	1.49786	1.49604	14.5895	14.5895	0	0	1.4944	1.49646	4.1381	14.585	0	0	0	1.4944	1.49579	14.5904	0	0	0	0	1.4944	4.13626	14.5928	0	0	0	0	1.4944	14.5928	0	0	0	0	0	1.4944	0.01624357	0.0226255	0.010653	0.00823555	0.0128443	0.00843319	0.0482233	0.00977443	0.0143353	0.00973733	0.012754	0.00888562	0.0160017	0.0146983	0.0102002	0.04232	0.0123132	0.0108287	0.0302982	0.0111134	0.00810924	0.0207555	0.00726958	0.0372719	0.00604411	0.0233158	0.0206198	0.00785018	0.0161027	0.0363242	0.00840129	0.00990207	0.016721	0.00550094	0.00766802	0.00593532	0.0130373	0.00874665	0.00988621	0.0118509	0.0141256	0.00713988	0.0103042	0.0245183	0.011265	0.00617314	0.0156842	0.0213064	0.00589858	0.0215238	0.00271737	1	0.200362	0.430343	0.27852	0.216485	0.160209	0.173418	0.982781	0.219363	0.216627	0	0	-1.93845	0	0	-1.96333	0	-0.918955	0.01188393	0.0148194	0.05245984	0.06770318	7.140957	1.21796	1.37843	-0.442805	1.84058	0	0	1.01807	1.26057	0.0677032	0.0118839	0.07958711	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1	1
2270	-38476.89	-38443.99	-32.89716	3.279167	2.11713	0.8054934	5.366404	1.005641	1.042614	0.0100678	0.398011	0.118935	0.298817	0.167171	0.616476	0.805531	0.100047	5.17727	0.129857	1.837046	2.49256	3.1257	2.42172	2.59059	3.05699	1.54143	1.82554	2.02213	1.84733	3.27253	-4.317833	2.64867	2.50144	7.65124	7.14088	2.76718	0.051768	1.09435	2.64867	2.50144	6.3386	2.14357	0.00848668	0	1.09435	2.64867	2.50144	8.68073	8.68073	0	0	1.09435	2.577	13.2545	2.61035	0	0	0	1.09435	2.42837	10.0604	0	0	0	0	1.09435	7.346	13.5128	0	0	0	0	1.09435	13.5128	0	0	0	0	0	1.09435	0.01583851	0.0355283	0.0185435	0.00705326	0.0130983	0.00923905	0.0482329	0.0118818	0.0149053	0.0114765	0.0135183	0.0143436	0.0133882	0.0143175	0.00956572	0.0413074	0.0166289	0.00445066	0.0171261	0.0176326	0.00985298	0.0272351	0.0125125	0.0476758	0.00730949	0.0223607	0.021144	0.00643753	0.0144412	0.035414	0.00723337	0.0150769	0.0117755	0.0103461	0.00677896	0.0131961	0.00802673	0.0160191	0.009561	0.00844435	0.00726445	0.00886457	0.0165476	0.029883	0.0213729	0.00438408	0.00907001	0.013859	0.0069777	0.00602587	0.00445797	1	0.195022	0.394005	0.304858	0.181666	0.143539	0.133708	0.854968	0.228811	0.211285	0	0	-1.36431	-1.17527	0	0	-1.33774	-0.882251	0.008264113	0.01029147	0.05870357	0.1019834	7.203449	0	0	-0.828246	1.36956	0	0	1.90399	0.314447	0.101983	0.00826411	0.1102475	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1
2280	-38496.6	-38452.61	-43.99199	2.219986	1.77758	0.6401949	3.469575	0.7308444	0.7633321	0.0990763	0.29164	0.157866	0.19917	0.222051	0.786033	0.758561	0.0946094	3.44539	0.199205	1.486967	3.86465	2.99296	2.35198	2.42452	2.93121	1.84926	1.95275	1.89435	2.26923	3.6562	-4.295461	2.44877	2.43598	9.26737	9.23674	8.82892	7.2085	2.33775	2.44877	2.43598	9.18419	8.59369	6.61981	0	2.33775	2.44877	2.43598	9.18419	9.18419	0	0	2.33775	2.44083	9.5183	8.67425	0	0	0	2.33775	2.43174	9.24929	0	0	0	0	2.33775	9.24929	9.38166	0	0	0	0	2.33775	9.38166	0	0	0	0	0	2.33775	0.01619685	0.0160762	0.0111319	0.00516719	0.0129603	0.00797786	0.0513214	0.0141528	0.0180754	0.0117299	0.0148537	0.0102152	0.0140478	0.0128915	0.0161717	0.0379521	0.0151909	0.00914134	0.0367087	0.0165631	0.0117958	0.0204337	0.00987122	0.0747679	0.0120779	0.0265677	0.030603	0.0089121	0.0219182	0.050998	0.0311006	0.0378938	0.0212336	0.00937985	0.0104813	0.00992289	0.0147246	0.00454312	0.0101892	0.0147359	0.0125377	0.0190723	0.0232399	0.0110435	0.0167622	0.0215926	0.0340298	0.0182509	0.00980889	0.0174545	0.00438685	1	0.208121	0.512428	0.264714	0.209282	0.13292	0.121788	1.10758	0.23849	0.259909	0.203706	0	-1.88346	0	0	0	-0.062864	-1.97431	0.02129114	0.04745532	0.03194253	0.05343558	4.956542	0.395599	0	0	0.404161	-1.25092	1.97086	1.37536	0	0.0534356	0.0212911	0.07472672	1	0	1	0	0	0	1	1	1	0	0	1	1	1	1	0
2290	-38509.08	-38443.44	-65.63718	1.048951	1.037749	0.3168412	1.72588	0.3691368	0.4010362	0.0412875	0.401358	0.0835096	0.428651	0.267773	0.296811	0.615646	0.0625301	0.751714	0.14229	0.2730988	4.00419	3.59164	2.367	2.55821	2.71114	1.41562	1.91523	2.09789	1.96474	2.96118	-3.284197	2.39455	2.36176	11.9045	11.736	9.65142	0.704117	1.98867	2.39455	2.36176	11.4507	1.51589	0.485256	0	1.98867	2.39455	2.36176	2.02259	2.02259	0	0	1.98867	2.37738	13.339	1.57869	0	0	0	1.98867	2.34676	2.08513	0	0	0	0	1.98867	11.8048	2.21625	0	0	0	0	1.98867	2.21625	0	0	0	0	0	1.98867	0.04452633	0.0538023	0.0214575	0.0218703	0.0299594	0.0191508	0.109391	0.0347732	0.0411665	0.0235275	0.0536014	0.0325668	0.041617	0.0396673	0.0367784	0.0781764	0.0321422	0.020109	0.105427	0.029017	0.0177987	0.045864	0.0180574	0.129878	0.0126968	0.0657912	0.0564304	0.0136948	0.0380244	0.0888272	0.035022	0.0335726	0.085596	0.0171262	0.011684	0.0215354	0.019315	0.0108266	0.00936878	0.0240812	0.0279653	0.0463078	0.0308824	0.0310626	0.0339713	0.0301612	0.051873	0.0371067	0.0551628	0.0571354	0.0128379	1	0.225349	0.462418	0.287291	0.171999	0.138713	0.139472	1.03964	0.28996	0.270516	0.911876	0	-1.25291	-0.30322	-0.946396	-1.95604	-0.27527	-1.7117	0.06612436	0.04021144	0.1338031	0.1112249	1.998979	0.601795	0	0	1.49761	0	0	1.78104	-1.73367	0.111225	0.0661244	0.1773493	1	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1
2300	-38499.09	-38437.2	-61.88443	1.429229	1.078521	0.3150397	1.981362	0.4152361	0.4412157	0.0441863	0.432617	0.152159	0.250764	0.229174	0.0551853	0.435732	0.0915409	0.616046	0.108809	0.2937639	3.30594	3.72959	2.43222	2.48248	2.52847	1.34313	1.80148	2.10902	1.39979	3.34575	-3.367443	3.04038	2.87737	8.10638	7.58965	3.07197	0.0511298	1.30703	3.04038	2.87737	6.77389	1.78375	0.00910975	0	1.30703	3.04038	2.87737	6.77389	6.77389	0	0	1.30703	2.96059	13.6946	2.15258	0	0	0	1.30703	2.79693	7.79753	0	0	0	0	1.30703	7.79753	10.3328	0	0	0	0	1.30703	10.3328	0	0	0	0	0	1.30703	0.04096977	0.0853012	0.041191	0.0297918	0.0254269	0.0161326	0.112471	0.0256404	0.0256907	0.0208438	0.0248872	0.0154546	0.0468878	0.0457325	0.0227802	0.089507	0.0256441	0.00981869	0.0297649	0.0318424	0.0204286	0.0707153	0.03518	0.0805425	0.0119602	0.0352588	0.0432567	0.0315683	0.0362894	0.119974	0.00840459	0.0182923	0.0325549	0.0262412	0.0208891	0.0323806	0.0434984	0.0189481	0.0141081	0.035154	0.0280709	0.0148074	0.0293275	0.0466137	0.0295005	0.0896072	0.0295158	0.0366176	0.0408987	0.0335225	0.0114192	1	0.217186	0.437456	0.248805	0.19783	0.143179	0.168634	1.01473	0.282096	0.251314	0	0	-1.48942	0	-1.63403	0	-1.27612	-1.25737	0.01684339	0.07518158	0.1863995	0.1552963	2.275126	0	0	0	1.36853	0	0	1.78605	0	0.155296	0.0168434	0.1721397	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0
2310	-38496.58	-38444.07	-52.51286	1.298881	1.062251	0.5266143	2.412748	0.5108721	0.5402769	0.0376321	0.455261	0.141809	0.313256	0.535326	0.064613	0.509558	0.123339	0.767408	0.170172	0.7440905	2.76259	3.44312	2.47284	2.99907	2.45944	2.44117	1.9618	1.59321	1.50792	3.28121	-3.58611	1	1	4.39086	4.39086	4.39086	1.1633	1	1	1	4.39086	1.1633	1.1633	0	1	1	1	1.1633	1.1633	0	0	1	1	4.39086	1.1633	0	0	0	1	1	1.1633	0	0	0	0	1	4.39086	1.1633	0	0	0	0	1	1.1633	0	0	0	0	0	1	0.03292287	0.0602429	0.0262083	0.0237326	0.0277632	0.0132518	0.07684	0.0117965	0.0175945	0.0184087	0.0306551	0.0179782	0.0335986	0.0386012	0.026234	0.0483336	0.0220591	0.0100426	0.0452473	0.032387	0.0248397	0.0434124	0.0146228	0.0653669	0.0142622	0.0476181	0.0484817	0.058219	0.0414817	0.0551397	0.0220686	0.0173859	0.016678	0.0116864	0.0124915	0.00893274	0.00951716	0.0110907	0.0602128	0.0291848	0.0480287	0.0435354	0.0056323	0.0216112	0.0212688	0.0240289	0.0543029	0.0285201	0.0119029	0.0451554	0.00926937	1	0.231063	0.529361	0.286677	0.183416	0.129597	0.180742	1.26853	0.266259	0.246501	0	0	-1.98623	-0.472675	0	-1.90138	0	0	0.01585097	0.01963607	0.0455787	0.1734726	3.156838	0	0	0	1.61115	-1.66045	0	1.47953	-1.32826	0.173473	0.015851	0.1893235	0	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1
