Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	extinction[1]	extinction[2]	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]	transition_rates[1]	transition_rates[2]
934	0	-1705.443	-1712.739	7.295942	0.204568	0.00336027	5.92621e-05	11.1623	0.519539	0.480461	0.204627	11.1657	0.00675092	0.000162119
935	1	-1575.366	-1594.616	19.24976	0.201409	0.0902436	4.5896e-06	0.0588275	0.754337	0.245663	0.201414	0.149071	0.00178371	0.0061707
936	0	-1705.25	-1711.897	6.646679	0.208898	0.00336027	0.000111433	11.1623	0.519539	0.480461	0.209009	11.1657	0.00677399	0.000119726
937	1	-1572.867	-1592.316	19.44896	0.20141	0.0549893	3.54684e-06	0.071247	0.0748582	0.925142	0.201414	0.126236	0.00185506	0.0062896
938	0	-1705.029	-1711.698	6.669011	0.208934	0.00336027	7.53501e-05	11.1623	0.519539	0.480461	0.209009	11.1657	0.00889718	0.00010693
939	1	-1574.505	-1593.183	18.67787	0.20141	0.0293804	3.91951e-06	0.131682	0.0748582	0.925142	0.201414	0.161063	0.00130093	0.00577579
940	0	-1705.874	-1711.821	5.946681	0.204044	0.00336027	0.000159047	11.1623	0.153351	0.846649	0.204203	11.1657	0.00884935	0.000146412
941	1	-1574.635	-1593.49	18.85498	0.191311	0.0515436	2.75345e-06	0.109519	0.0748582	0.925142	0.191314	0.161063	0.00130093	0.00813099
942	0	-1707.304	-1712.178	4.873897	0.199264	0.00336027	0.000217969	11.1623	0.519076	0.480924	0.199482	11.1657	0.0133378	0.000125483
943	1	-1572.751	-1592.368	19.6172	0.191311	0.0478031	2.83695e-06	0.0925804	0.0748582	0.925142	0.191314	0.140383	0.00118129	0.0054669
944	0	-1707.266	-1712.28	5.014567	0.209074	0.0148455	0.000251592	11.1508	0.519076	0.480924	0.209326	11.1657	0.0114347	0.000133681
945	1	-1575.565	-1595.734	20.16906	0.230777	0.0974517	2.55023e-06	0.052789	0.0748582	0.925142	0.230779	0.150241	0.00128079	0.00457263
946	0	-1709.021	-1712.604	3.583353	0.200408	0.00128794	0.000515168	11.1644	0.726458	0.273542	0.200923	11.1657	0.0157591	0.000123894
947	1	-1572.389	-1592.037	19.64844	0.199287	0.0728164	2.79692e-06	0.0774243	0.0748582	0.925142	0.19929	0.150241	0.00145662	0.00549495
948	0	-1709.695	-1712.929	3.234728	0.20926	0.00128794	0.000694644	11.1644	0.726458	0.273542	0.209954	11.1657	0.0157591	0.000156787
949	1	-1572.647	-1592.137	19.49049	0.199286	0.0777207	4.08695e-06	0.07252	0.0748582	0.925142	0.19929	0.150241	0.00160646	0.00445343
950	0	-1711.33	-1714.049	2.718896	0.20536	0.00128794	0.00070828	11.1644	0.647006	0.352994	0.206068	11.1657	0.0186533	0.000208838
951	1	-1574.101	-1593.424	19.32323	0.199286	0.0903116	3.99489e-06	0.081676	0.0748582	0.925142	0.19929	0.171988	0.00144235	0.00425123
952	0	-1711.015	-1713.59	2.575079	0.198491	0.00128794	0.000371171	11.1644	0.406978	0.593022	0.198862	11.1657	0.0233917	0.000192812
953	1	-1572.603	-1592.024	19.42112	0.202922	0.0480596	3.55512e-06	0.0857347	0.0748582	0.925142	0.202926	0.133794	0.00162659	0.00522979
954	0	-1713.245	-1714.325	1.080139	0.228933	0.00128794	0.000400925	11.1644	0.406978	0.593022	0.229334	11.1657	0.0306378	0.000241338
955	1	-1574.872	-1593.88	19.0079	0.196063	0.0303701	2.98493e-06	0.113185	0.308353	0.691647	0.196066	0.143556	0.00321504	0.00520993
956	0	-1709.22	-1713.445	4.224525	0.229093	0.00128794	0.000240731	11.1644	0.141113	0.858887	0.229334	11.1657	0.0156119	0.000198843
957	1	-1573.475	-1592.595	19.11927	0.210602	0.0492564	2.21807e-06	0.113185	0.308353	0.691647	0.210604	0.162442	0.00397001	0.00440032
958	0	-1708.92	-1713.743	4.8233	0.229105	-0.0087804	0.000228257	11.1473	0.410162	0.589838	0.229334	11.1385	0.0125248	0.000187962
959	1	-1573.785	-1593.315	19.52941	0.210602	0.0522304	1.47189e-06	0.0923465	0.308353	0.691647	0.210604	0.144577	0.0048512	0.0053492
960	0	-1709.168	-1713.27	4.102388	0.230844	-0.0087804	0.000237591	11.1473	0.436097	0.563903	0.231081	11.1385	0.0163956	0.000168216
961	1	-1572.574	-1593.212	20.63838	0.210003	0.0600297	1.36119e-06	0.0651813	0.308353	0.691647	0.210004	0.125211	0.00385126	0.00328464
962	0	-1706.756	-1711.259	4.502905	0.208234	-0.0087804	0.000254744	11.1473	0.287702	0.712298	0.208488	11.1385	0.0143544	0.000108241
963	1	-1571.43	-1592.113	20.68317	0.203076	0.0566169	1.05361e-06	0.0907748	0.22808	0.77192	0.203077	0.147392	0.00297459	0.00273462
964	0	-1709.273	-1714.394	5.120845	0.237663	-0.0236991	0.000263867	11.1559	0.422031	0.577969	0.237927	11.1322	0.00984229	0.000127731
965	1	-1572.659	-1593.066	20.40671	0.203076	0.0702565	1.48997e-06	0.0865884	0.589141	0.410859	0.203077	0.156845	0.00265764	0.00256529
966	0	-1706.732	-1713.045	6.31246	0.211784	-0.0236991	0.000273855	11.1559	0.509485	0.490515	0.212058	11.1322	0.00347189	0.000127886
967	1	-1573.054	-1593.09	20.03528	0.1938	0.0460119	1.48997e-06	0.0990941	0.525203	0.474797	0.193802	0.145106	0.00360447	0.00368375
968	0	-1705.451	-1712.176	6.724182	0.211865	0.00677786	0.000193267	11.1667	0.509485	0.490515	0.212058	11.1735	0.00308365	0.000127886
969	1	-1571.375	-1592.292	20.91714	0.213881	0.0559598	1.0985e-06	0.0760164	0.27943	0.72057	0.213882	0.131976	0.00180354	0.00367902
970	0	-1706.333	-1712.387	6.054225	0.22155	0.00677786	0.000456613	11.1667	0.509485	0.490515	0.222007	11.1735	0.00177061	9.29682e-05
971	1	-1572.335	-1592.836	20.5009	0.199831	0.0367638	1.54052e-06	0.100986	0.0472871	0.952713	0.199832	0.13775	0.00237946	0.00206866
972	0	-1706.2	-1712.447	6.246672	0.213445	0.00677786	0.000368886	11.1667	0.436564	0.563436	0.213814	11.1735	0.00204979	0.000148418
973	1	-1574.065	-1594.626	20.56175	0.22359	0.0853405	1.59466e-06	0.0712479	0.0472871	0.952713	0.223592	0.156588	0.00228468	0.00223727
974	0	-1708.189	-1714.215	6.025964	0.238839	-0.0107083	0.000420605	11.1842	0.022057	0.977943	0.239259	11.1735	0.00190945	0.000148602
975	1	-1573.039	-1593.628	20.58976	0.209943	0.0460614	1.58441e-06	0.088707	0.651476	0.348524	0.209944	0.134768	0.00229452	0.00206904
976	0	-1706.416	-1712.392	5.976418	0.189579	-0.0107083	0.000503961	11.1842	0.022057	0.977943	0.190083	11.1735	0.00250368	0.000119676
977	1	-1573.861	-1594.529	20.66767	0.193555	0.0687941	1.59342e-06	0.0820087	0.651476	0.348524	0.193557	0.150803	0.00280923	0.00134718
978	0	-1706.635	-1711.927	5.292474	0.220206	-0.0107083	0.000677558	11.1842	0.022057	0.977943	0.220884	11.1735	0.00391467	6.87673e-05
979	1	-1576.408	-1597.032	20.62457	0.202754	0.101122	1.71394e-06	0.0733623	0.646499	0.353501	0.202756	0.174485	0.00208096	0.00144231
980	0	-1708.07	-1713.65	5.579983	0.232025	-0.0107083	0.000462382	11.1842	0.407353	0.592647	0.232487	11.1735	0.00417161	6.00468e-05
981	1	-1574.932	-1595.599	20.66693	0.205489	0.0880968	1.83647e-06	0.0702451	0.646499	0.353501	0.20549	0.158342	0.00223533	0.00137768
982	0	-1706.349	-1711.783	5.433657	0.205116	-0.0107083	0.0002943	11.1842	0.407353	0.592647	0.20541	11.1735	0.00829573	6.55003e-05
983	1	-1572.703	-1593.131	20.42805	0.195223	0.0477571	2.05959e-06	0.0983003	0.274327	0.725673	0.195225	0.146057	0.00177695	0.00137954
984	0	-1706.762	-1711.865	5.103444	0.20509	-0.00745087	0.000320141	11.181	0.573921	0.426079	0.20541	11.1735	0.00969688	7.34408e-05
985	1	-1576.031	-1597.017	20.98666	0.188623	0.0215848	1.49134e-06	0.0983003	0.274327	0.725673	0.188625	0.119885	0.00186225	0.00127182
986	0	-1706.23	-1711.476	5.245515	0.205114	-0.00745087	0.000296524	11.181	0.273438	0.726562	0.20541	11.1735	0.00933636	5.96604e-05
987	1	-1572.447	-1593.905	21.45851	0.205656	0.066623	1.51435e-06	0.0532621	0.0797034	0.920297	0.205658	0.119885	0.0019621	0.00139608
988	0	-1705.708	-1711.751	6.043107	0.205256	-0.0179731	0.000153955	11.1915	0.0175097	0.98249	0.20541	11.1735	0.00851802	5.96604e-05
989	1	-1574.212	-1594.893	20.68163	0.18967	0.0805873	2.99892e-06	0.0532621	0.0770113	0.922989	0.189673	0.133849	0.00252961	0.00119662
990	0	-1705.332	-1711.795	6.462747	0.205273	-0.0179731	0.000136942	11.1915	0.0175097	0.98249	0.20541	11.1735	0.00678307	6.40887e-05
991	1	-1573.987	-1594.556	20.56878	0.18967	0.0747737	3.53528e-06	0.0532621	0.334821	0.665179	0.189673	0.128036	0.00227447	0.00141008
992	0	-1705.116	-1711.941	6.824853	0.205273	-0.0179731	0.000136942	11.1915	0.0175097	0.98249	0.20541	11.1735	0.0047118	6.40887e-05
993	1	-1573.333	-1594.879	21.54539	0.206499	0.0836149	1.66629e-06	0.0402636	0.334821	0.665179	0.2065	0.123878	0.00222238	0.00148144
994	0	-1706.013	-1713.819	7.806172	0.23078	-0.0274502	4.55135e-05	11.201	0.0175097	0.98249	0.230825	11.1735	0.0047118	7.96861e-05
995	1	-1574.182	-1596.128	21.94681	0.206499	0.0792654	1.52391e-06	0.036733	0.738926	0.261074	0.2065	0.115998	0.00160609	0.00121345
996	0	-1706.349	-1713.806	7.456806	0.231186	-0.0274502	5.74352e-05	11.201	0.0175097	0.98249	0.231243	11.1735	0.00536894	7.98306e-05
997	1	-1572.822	-1595.829	23.00733	0.188846	0.097935	1.03932e-06	0.0207898	0.156652	0.843348	0.188847	0.118725	0.0010985	0.00147815
998	0	-1706.261	-1713.568	7.307039	0.187482	-0.0274502	9.04149e-05	11.201	0.0175097	0.98249	0.187573	11.1735	0.00482736	7.98306e-05
999	1	-1571.966	-1593.523	21.55681	0.20188	0.0625606	1.82353e-06	0.0446843	0.156652	0.843348	0.201882	0.107245	0.00128378	0.0021972
1000	0	-1704.712	-1711.205	6.492605	0.202864	-0.00417443	0.000124578	11.1777	0.030868	0.969132	0.202988	11.1735	0.00722805	6.44465e-05
1001	1	-1571.745	-1593.328	21.58322	0.193392	0.0559939	1.30666e-06	0.0581175	0.156652	0.843348	0.193393	0.114111	0.0014351	0.00218851
1002	0	-1707.054	-1712.785	5.73113	0.189532	0.0220937	0.000132946	11.1514	0.168261	0.831739	0.189665	11.1735	0.0116235	5.45847e-05
1003	1	-1572.031	-1593.998	21.96644	0.193392	0.0815046	1.07792e-06	0.0413828	0.461556	0.538444	0.193393	0.122887	0.00179393	0.0022572
1004	0	-1705.599	-1711.389	5.790114	0.220515	0.00259151	0.000191734	11.1514	0.168261	0.831739	0.220707	11.154	0.00831693	7.22552e-05
1005	1	-1572.211	-1594.009	21.79747	0.180873	0.0777639	1.07792e-06	0.04741	0.362291	0.637709	0.180875	0.125174	0.00135698	0.00316026
1006	0	-1705.456	-1711.738	6.281797	0.221609	0.00259151	0.000108608	11.1514	0.372227	0.627773	0.221718	11.154	0.00873226	6.94091e-05
1007	1	-1571.96	-1593.353	21.39261	0.188389	0.0635164	1.52029e-06	0.0533215	0.362291	0.637709	0.18839	0.116838	0.00152348	0.00283179
1008	0	-1703.988	-1711.348	7.360006	0.216851	0.00259151	6.19614e-05	11.1514	0.216967	0.783033	0.216913	11.154	0.00588612	8.37449e-05
1009	1	-1572.355	-1593.488	21.13309	0.188388	0.0787059	1.82833e-06	0.0569048	0.362291	0.637709	0.18839	0.135611	0.00117954	0.00238052
1010	0	-1704.253	-1711.487	7.234102	0.213741	0.0109994	4.8922e-05	11.143	0.151128	0.848872	0.21379	11.154	0.00800529	0.000123598
1011	1	-1574.18	-1595.005	20.82537	0.170394	0.0638632	1.73439e-06	0.0752354	0.362291	0.637709	0.170396	0.139099	0.000798654	0.003655
1012	0	-1703.27	-1711.15	7.879744	0.202669	0.00420024	3.85625e-05	11.1498	0.151128	0.848872	0.202708	11.154	0.0060094	8.84298e-05
1013	1	-1571.994	-1592.861	20.86641	0.188305	0.0465603	1.00018e-06	0.0932354	0.362291	0.637709	0.188306	0.139796	0.000896597	0.00464381
1014	0	-1704.406	-1712.163	7.75678	0.194122	0.018425	7.70788e-05	11.1498	0.151128	0.848872	0.194199	11.1682	0.00298376	9.39885e-05
1015	1	-1573.101	-1593.532	20.43076	0.188305	0.0668624	1.0207e-06	0.0936558	0.678299	0.321701	0.188306	0.160518	0.00183147	0.00526833
1016	0	-1706.197	-1714.275	8.077767	0.181149	0.0277186	6.18168e-05	11.1405	0.151128	0.848872	0.181211	11.1682	0.00279744	0.000107109
1017	1	-1573.775	-1593.26	19.48517	0.20878	0.0462809	1.46829e-06	0.115901	0.627805	0.372195	0.208781	0.162182	0.00303962	0.00552075
1018	0	-1705.049	-1712.905	7.855528	0.182597	0.00627754	7.12308e-05	11.1619	0.151128	0.848872	0.182668	11.1682	0.00322056	8.75963e-05
1019	1	-1577.035	-1596.067	19.03275	0.197522	0.0224766	1.46829e-06	0.132637	0.494989	0.505011	0.197523	0.155114	0.00390062	0.00704807
1020	0	-1703.882	-1711.765	7.882866	0.197337	0.00627754	5.69286e-05	11.1619	0.214903	0.785097	0.197394	11.1682	0.00392565	6.46561e-05
1021	1	-1574.123	-1593.98	19.85718	0.197522	0.0754665	1.31619e-06	0.0706785	0.494989	0.505011	0.197523	0.146145	0.00276781	0.0080319
1022	0	-1704.836	-1712.199	7.363215	0.210491	-0.0231271	6.84613e-05	11.1619	0.116412	0.883588	0.21056	11.1388	0.00548421	6.91105e-05
1023	1	-1576.091	-1595.302	19.21075	0.19752	0.0331859	3.35688e-06	0.0846657	0.494989	0.505011	0.197523	0.117852	0.0021556	0.00718419
1024	0	-1707.027	-1713.832	6.804241	0.220531	-0.0259444	0.000115529	11.1619	0.669482	0.330518	0.220647	11.136	0.00542233	6.91105e-05
1025	1	-1574.405	-1593.811	19.40606	0.197677	0.0307869	2.64302e-06	0.106784	0.33432	0.66568	0.19768	0.137571	0.00163757	0.00573545
1026	0	-1706.862	-1712.886	6.023893	0.22045	-0.0259444	0.000196714	11.1619	0.29858	0.70142	0.220647	11.136	0.00683537	7.53144e-05
1027	1	-1573.961	-1593.175	19.21376	0.197677	0.0644215	3.28799e-06	0.0766263	0.571642	0.428358	0.19768	0.141048	0.0019745	0.00700505
1028	0	-1706.235	-1712.198	5.963047	0.189019	0.00970728	0.000202135	11.1263	0.319999	0.680001	0.189221	11.136	0.00792192	7.84972e-05
1029	1	-1572.688	-1592.362	19.67396	0.197678	0.0620892	1.99603e-06	0.0933855	0.354808	0.645192	0.19768	0.155475	0.00149883	0.00601489
1030	0	-1705.347	-1711.571	6.224409	0.199026	0.00970728	0.000184323	11.1263	0.336206	0.663794	0.199211	11.136	0.00663928	9.94855e-05
1031	1	-1573.74	-1592.886	19.14637	0.219202	0.0649957	3.85718e-06	0.0828897	0.435525	0.564475	0.219206	0.147885	0.00149883	0.00564149
1032	0	-1705.45	-1711.707	6.256593	0.200844	0.0138673	0.000176925	11.1263	0.386666	0.613334	0.201021	11.1402	0.00663928	9.58479e-05
1033	1	-1573.663	-1592.961	19.2982	0.21913	0.0581734	2.8301e-06	0.0897121	0.435525	0.564475	0.219133	0.147885	0.00133667	0.00625572
1034	0	-1706.729	-1711.959	5.230332	0.22339	0.0138673	0.000294384	11.1263	0.36186	0.63814	0.223685	11.1402	0.00900664	7.52664e-05
1035	1	-1573.843	-1593.377	19.53405	0.192253	0.0785721	2.89983e-06	0.079224	0.518158	0.481842	0.192255	0.157796	0.00154634	0.00564638
1036	0	-1710.418	-1714.423	4.004155	0.223221	0.0380396	0.000463451	11.1263	0.36186	0.63814	0.223685	11.1643	0.0133355	0.000152004
1037	1	-1577.004	-1596.015	19.01075	0.198786	0.0212649	2.68523e-06	0.136531	0.864561	0.135439	0.198789	0.157796	0.00182179	0.0054996
1038	0	-1708.663	-1711.538	2.875341	0.21647	-0.0185771	0.000394843	11.1263	0.329917	0.670083	0.216865	11.1077	0.0209582	0.000108739
1039	1	-1576.724	-1594.981	18.25665	0.198784	0.0212649	4.50613e-06	0.136531	0.252625	0.747375	0.198789	0.157796	0.0020626	0.00661115
1040	0	-1708.26	-1711.727	3.46625	0.216534	-0.022466	0.000330931	11.1302	0.329917	0.670083	0.216865	11.1077	0.0186042	9.08075e-05
1041	1	-1575.556	-1593.391	17.83533	0.211998	0.0294454	7.46842e-06	0.136531	0.252625	0.747375	0.212005	0.165977	0.00212746	0.00540894
1042	0	-1708.161	-1711.232	3.071381	0.21667	0.0144143	0.000194973	11.0629	0.552161	0.447839	0.216865	11.0773	0.0239311	9.91918e-05
1043	1	-1577.171	-1593.976	16.80491	0.211993	0.0599978	1.2098e-05	0.136531	0.252625	0.747375	0.212005	0.196529	0.00253114	0.00717369
1044	0	-1709.268	-1713.204	3.936599	0.216592	0.0369208	0.000194973	11.0866	0.552161	0.447839	0.216787	11.1235	0.0189646	8.25749e-05
1045	1	-1575.722	-1593.232	17.51022	0.204491	0.0712099	9.956e-06	0.112207	0.252625	0.747375	0.204501	0.183417	0.00220468	0.0063038
1046	0	-1707.433	-1712.331	4.897713	0.231592	0.00403521	0.000123142	11.1194	0.580178	0.419822	0.231715	11.1235	0.0157118	6.8299e-05
1047	1	-1574.322	-1592.461	18.13914	0.204495	0.0581245	5.92772e-06	0.125292	0.252625	0.747375	0.204501	0.183417	0.00142087	0.00582526
1048	0	-1706.37	-1710.671	4.301026	0.215137	0.00403521	0.000123446	11.1194	0.240968	0.759032	0.21526	11.1235	0.0195382	6.23059e-05
1049	1	-1575.703	-1594.116	18.41346	0.204495	0.0237914	5.44962e-06	0.125292	0.265858	0.734142	0.204501	0.149084	0.00169296	0.0056506
1050	0	-1705.606	-1711.406	5.800339	0.226734	0.00403521	7.00657e-05	11.1194	0.240968	0.759032	0.226804	11.1235	0.0138897	7.55124e-05
1051	1	-1573.214	-1592.03	18.81618	0.204496	0.0545344	4.54517e-06	0.0961234	0.265858	0.734142	0.204501	0.150658	0.00254767	0.00498621
1052	0	-1705.848	-1711.67	5.821817	0.226729	0.00403521	7.4686e-05	11.1194	0.410854	0.589146	0.226804	11.1235	0.0133932	8.38482e-05
1053	1	-1577.39	-1595.449	18.05833	0.240109	0.0419769	5.15544e-06	0.133247	0.383189	0.616811	0.240114	0.175224	0.00251165	0.00498621
1054	0	-1705.204	-1710.556	5.352367	0.207207	0.00403521	5.85397e-05	11.1194	0.131437	0.868563	0.207266	11.1235	0.0179935	7.74638e-05
1055	1	-1577.337	-1595.917	18.57952	0.238689	0.0748925	4.00659e-06	0.101749	0.383189	0.616811	0.238693	0.176641	0.00185085	0.0056384
1056	0	-1705.103	-1710.906	5.803269	0.207178	0.00403521	8.71156e-05	11.1194	0.131437	0.868563	0.207266	11.1235	0.0131068	0.000111085
1057	1	-1574.494	-1592.444	17.95044	0.210943	0.0585976	7.66191e-06	0.122825	0.383189	0.616811	0.21095	0.181422	0.00203127	0.00482507
1058	0	-1705.818	-1711.716	5.898224	0.207187	-0.0209017	7.83931e-05	11.1444	0.131437	0.868563	0.207266	11.1235	0.0131569	0.000108529
1059	1	-1574.812	-1592.816	18.00399	0.210941	0.0638571	8.68926e-06	0.117565	0.565178	0.434822	0.21095	0.181422	0.00248058	0.00360008
1060	0	-1707.675	-1713.498	5.822822	0.216215	-0.0375217	0.000106855	11.161	0.131437	0.868563	0.216322	11.1235	0.0115633	0.000108529
1061	1	-1575.535	-1593.047	17.51186	0.210939	0.043263	1.11985e-05	0.124354	0.565178	0.434822	0.21095	0.167617	0.00407093	0.00350522
1062	0	-1708.286	-1713.336	5.049452	0.224737	-0.0223232	0.000220686	11.161	0.353809	0.646191	0.224958	11.1387	0.0115633	0.000151938
1063	1	-1575.138	-1593.089	17.95069	0.210941	0.0358918	9.23195e-06	0.131725	0.654165	0.345835	0.21095	0.167617	0.00266216	0.00317903
1064	0	-1709.144	-1714.32	5.176075	0.220506	-0.0223232	0.000339453	11.161	0.353809	0.646191	0.220846	11.1387	0.00843447	0.00019897
1065	1	-1575.716	-1593.728	18.01221	0.190086	0.0598759	6.85516e-06	0.140131	0.654165	0.345835	0.190093	0.200007	0.00334313	0.00307995
1066	0	-1708.519	-1713.882	5.362332	0.191589	-0.0223232	0.000304294	11.161	0.498837	0.501163	0.191893	11.1387	0.00885283	0.000144465
1067	1	-1576.305	-1593.861	17.55595	0.185899	0.0367203	1.14292e-05	0.140131	0.607543	0.392457	0.18591	0.176852	0.0032238	0.00371628
1068	0	-1707.425	-1712.143	4.717156	0.211046	-0.0223232	0.000434869	11.161	0.0952866	0.904713	0.211481	11.1387	0.00996156	0.000127849
1069	1	-1578.453	-1595.303	16.85073	0.185899	0.0376533	1.14292e-05	0.128951	0.313202	0.686798	0.18591	0.166605	0.00748454	0.00430643
1070	0	-1708.066	-1713.846	5.780028	0.185069	-0.0223232	0.000209891	11.161	0.364116	0.635884	0.185279	11.1387	0.00882145	0.000111708
1071	1	-1577.17	-1594.109	16.93881	0.185895	0.0445867	1.49093e-05	0.120408	0.17901	0.82099	0.18591	0.164995	0.00586399	0.00435038
1072	0	-1708.279	-1713.789	5.50944	0.18499	-0.0223232	0.000288152	11.161	0.453084	0.546916	0.185279	11.1387	0.00857719	9.10699e-05
1073	1	-1576.895	-1593.83	16.93485	0.206667	0.0619032	1.55344e-05	0.120408	0.620237	0.379763	0.206683	0.182311	0.00521183	0.00361344
1074	0	-1708.2	-1713.449	5.249351	0.221504	-0.0223232	0.000286308	11.161	0.377515	0.622485	0.221791	11.1387	0.00900401	0.000159802
1075	1	-1574.861	-1592.575	17.71458	0.210671	0.0583321	1.45948e-05	0.0934145	0.0844812	0.915519	0.210686	0.151747	0.00427146	0.0028425
1076	0	-1706.626	-1712.643	6.016981	0.215222	-0.0223232	0.000251082	11.161	0.226581	0.773419	0.215473	11.1387	0.00555341	0.000135799
1077	1	-1575.156	-1592.712	17.55579	0.20359	0.0532866	1.57311e-05	0.0934145	0.0844812	0.915519	0.203605	0.146701	0.0049422	0.00304014
1078	0	-1707.594	-1713.531	5.937629	0.230828	-0.0223232	0.000170969	11.161	0.226581	0.773419	0.230999	11.1387	0.0078075	0.000135799
1079	1	-1573.601	-1591.952	18.35099	0.203589	0.0616129	1.64284e-05	0.0760943	0.0844812	0.915519	0.203605	0.137707	0.00207435	0.00264629
1080	0	-1705.635	-1712.508	6.873436	0.220982	-0.0223232	8.37831e-05	11.161	0.226581	0.773419	0.221066	11.1387	0.00681434	0.000107345
1081	1	-1574.887	-1593.307	18.41952	0.203593	0.0518707	1.20462e-05	0.0855524	0.800827	0.199173	0.203605	0.137423	0.00218848	0.00325651
1082	0	-1706.45	-1713.383	6.932324	0.224259	0.0274886	6.32694e-05	11.161	0.509147	0.490853	0.224323	11.1885	0.00798421	9.7827e-05
1083	1	-1575.363	-1593.634	18.27083	0.203594	0.0622791	1.12312e-05	0.101254	0.800827	0.199173	0.203605	0.163533	0.00261122	0.00212615
1084	0	-1704.355	-1712.268	7.913282	0.201585	0.0259289	2.80726e-05	11.1626	0.164923	0.835077	0.201613	11.1885	0.00763635	9.24506e-05
1085	1	-1575.977	-1593.689	17.71183	0.203589	0.0364282	1.67072e-05	0.127105	0.800827	0.199173	0.203605	0.163533	0.00229311	0.00206944
1086	0	-1702.906	-1711.427	8.520746	0.201749	0.00674863	2.00146e-05	11.1817	0.164923	0.835077	0.201769	11.1885	0.00607366	0.00010142
1087	1	-1575.611	-1592.554	16.94293	0.208826	0.0428829	3.71226e-05	0.127105	0.477362	0.522638	0.208863	0.169988	0.00189736	0.00192929
1088	0	-1703.753	-1712.087	8.33405	0.190982	0.00674863	2.59235e-05	11.1817	0.164923	0.835077	0.191008	11.1885	0.00597696	9.9845e-05
1089	1	-1577.865	-1594.671	16.80543	0.208819	0.0794415	4.33473e-05	0.110008	0.77675	0.22325	0.208863	0.189449	0.00162977	0.00230302
1090	0	-1704.001	-1712.225	8.224132	0.228084	0.00674863	2.36982e-05	11.1817	0.132015	0.867985	0.228107	11.1885	0.00609202	0.000111583
1091	1	-1580.908	-1597.057	16.14972	0.237242	0.0824297	6.97606e-05	0.0947043	0.77675	0.22325	0.237312	0.177134	0.0012164	0.00425614
1092	0	-1704.081	-1712.609	8.527468	0.228082	0.00674863	2.5287e-05	11.1817	0.384899	0.615101	0.228107	11.1885	0.00400256	9.47693e-05
1093	1	-1574.963	-1591.547	16.58415	0.209507	0.0596384	6.54964e-05	0.0947043	0.0412797	0.95872	0.209572	0.154343	0.000842309	0.00400495
1094	0	-1705.436	-1713.08	7.644092	0.235354	0.00674863	5.76409e-05	11.1817	0.177375	0.822625	0.235411	11.1885	0.00415431	0.000102692
