Iteration	Posterior	Likelihood	Prior	age_extant	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
9550	-4194.96	-4147.36	-47.5968	18.51905	0.194036	0.2595032	0.0138871	0.00168634	0.0481715	0.0379912	0.0111049	0.00732909	0.0262492	0.0447548	0.00773102	0.0346021	0.0111791	0.0320514	0.0233068	0.0200182	0.00402783	0.00645089	0.000392118	0.0706652	0.0198437	0.0112185	0.0103375	0.0631117	0.0053671	0.00121343	0.0496046	0.0125917	0.0226626	0.000338151	0.022161	0.0346659	0.0519865	0.0465188	0.0453106	0.0019367	0.0196632	0.00350618	0.0298359	0.0139492	0.0118998	0.00566539	0.000398767	0.0267125	0.02016209	0.01707876	0.07658749	0.0116735	0.548658	0.00447972	0.00538797	0.418537	0.0112638	0.1472483	3	37.55437	0.6329619	0.000429617	0.0304073	0.367914	3.60125	0.00258456	0.0736337	0.521103	3.40268	0.291594	0.309262	0.115277	0.283867	0.2238358	0.6578408
9560	-4197.83	-4153.91	-43.9215	17.90118	0.212206	0.3474242	0.0423375	0.00374288	0.049933	0.0521687	0.0158806	0.00303614	0.0167859	0.0506458	0.0139569	0.0195151	0.0229891	0.0274525	0.0136425	0.0231486	0.00726882	0.00283116	0.00166328	0.0865744	0.00978097	0.00754882	0.00401013	0.0252981	0.00172739	0.000743238	0.0450402	0.0166903	0.0299851	0.000360725	0.0042094	0.0125324	0.056908	0.0485392	0.0353102	0.00478598	0.0152529	0.00197953	0.0333047	0.0478558	0.0202878	0.0022269	0.000429185	0.0114628	0.02196858	0.02695272	0.008152755	0.0134224	0.548456	0.00648525	0.0107488	0.396642	0.024246	0.1575213	3	37.6616	0.6606783	0.000790153	0.0411005	0.414757	3.54335	0.00991652	0.141551	0.667494	3.18104	0.30103	0.307647	0.12395	0.267372	0.1656741	0.9507904
9570	-4186.83	-4143.52	-43.3125	16.62642	0.1858492	1.087268	0.0288297	0.00411964	0.0503315	0.0540953	0.0170829	0.00514543	0.0161511	0.0463265	0.00891882	0.0310697	0.00672942	0.0335751	0.0247996	0.0120042	0.00594227	0.0365605	0.00199793	0.0593378	0.00822464	0.0112662	0.00217496	0.00824482	0.00173893	0.000931759	0.0143624	0.023465	0.0429584	0.00227928	0.0027566	0.0107682	0.0166519	0.0632088	0.0338963	0.0251126	0.0308033	0.00154595	0.0512421	0.0333695	0.0159917	0.00396154	0.000337268	0.0176045	0.02827174	0.04495771	0.0660847	0.0145657	0.516448	0.00636357	0.00848414	0.448666	0.00547204	0.1553446	3	38.46858	0.6925571	0.000313971	0.0260315	0.34573	3.62792	0.15403	0.501497	1.01308	2.33139	0.289178	0.302752	0.127588	0.280481	0.2214293	0.7015539
9580	-4207.09	-4163.63	-43.4668	14.72606	0.1979909	1.819819	0.0427726	0.0162269	0.031788	0.06607	0.0482833	0.00409506	0.0110579	0.0531924	0.00856948	0.0145289	0.0114429	0.048172	0.0334305	0.0115306	0.00922458	0.0845489	0.00699062	0.0333883	0.0076969	0.0117853	0.000654434	0.00218729	0.00224939	0.00222097	0.0362847	0.0255265	0.00878743	0.00245885	0.0147817	0.0059224	0.0388789	0.0425445	0.0376672	0.0292852	0.0198876	0.0054416	0.0307193	0.0413241	0.0210257	0.00377998	0.000348695	0.00951993	0.02034386	0.03997875	0.03856593	0.0127563	0.493913	0.0101043	0.0103791	0.463326	0.00952139	0.1713184	3	37.50823	0.876281	0.000495254	0.0326245	0.378394	3.58849	0.270775	0.634376	1.06475	2.0301	0.273423	0.30188	0.137516	0.287181	0.2098843	0.8162515
9590	-4191.12	-4150.22	-40.8979	14.32481	0.186139	0.8250228	0.0328413	0.0167476	0.0525453	0.0106537	0.00754457	0.00457255	0.00611596	0.0502993	0.0149477	0.0180096	0.0237757	0.0391068	0.0169894	0.0107395	0.008647	0.0416281	0.00460048	0.0330074	0.0125585	0.0100462	0.00464419	0.00406898	0.00483857	0.0026329	0.0264531	0.0484295	0.00911653	0.00256601	0.012622	0.0171961	0.0258519	0.0591988	0.0524378	0.0450174	0.0128373	0.0108093	0.0247115	0.0392201	0.0116693	0.00538925	0.000668885	0.00352929	0.02099433	0.02748106	0.1188449	0.0134509	0.484125	0.00809001	0.00724207	0.480526	0.00656595	0.1179421	4	37.66528	0.7963552	0.000317625	0.0261812	0.346526	3.62698	0.100871	0.417017	0.963654	2.51846	0.293717	0.301217	0.138748	0.266318	0.236787	0.4980938
9600	-4201.95	-4148.32	-53.6295	14.48162	0.1758785	0.7199653	0.018689	0.0536549	0.0456736	0.020019	0.0292735	0.0132188	0.00531127	0.0428668	0.0102638	0.0237283	0.0384049	0.0350095	0.0125918	0.00753669	0.00577895	0.0343275	0.00881963	0.0669412	0.00756825	0.0313983	0.00685153	0.0019955	0.00543201	0.00774804	0.0319025	0.0751225	0.00690024	0.00978562	0.0136671	0.018768	0.0143352	0.0674392	0.0451653	0.0386516	0.0272135	0.0116822	0.0294935	0.0261684	0.00879549	0.00533374	0.000747387	0.000571386	0.02975661	0.02937248	0.0240139	0.00928744	0.505049	0.00796579	0.010908	0.464118	0.00267126	0.1347523	4	37.65584	0.5640415	0.000205991	0.0211203	0.317857	3.66082	0.0784569	0.3728	0.932048	2.6167	0.281749	0.30677	0.137959	0.273523	0.1587661	0.8487468
9610	-4204.41	-4159.67	-44.7398	17.51366	0.1778038	0.506997	0.0109688	0.0322633	0.0268965	0.0274866	0.00455551	0.0139194	0.00357641	0.0308637	0.00942183	0.0109825	0.0167033	0.0208787	0.0190857	0.00486654	0.0151488	0.0238477	0.00285903	0.0491144	0.0295395	0.0083425	0.0130702	0.00239885	0.00435988	0.00538311	0.0612027	0.057314	0.00275135	0.00335535	0.0144353	0.0168401	0.0089677	0.0386758	0.0337975	0.0165633	0.0323397	0.0116827	0.0202745	0.0109092	0.00412262	0.00630505	0.000423135	0.00030837	0.01894929	0.02889496	-0.03427928	0.0121566	0.571343	0.00685084	0.00329005	0.400753	0.0056065	0.1362871	4	38.04537	0.5783981	0.000224283	0.0220311	0.323309	3.65444	0.0346918	0.256459	0.825294	2.88356	0.290246	0.287324	0.144962	0.277468	0.1020078	1.336046
9620	-4199.45	-4151.22	-48.2357	14.90862	0.1963971	1.315995	0.0252632	0.0553921	0.0223791	0.0253554	0.00310234	0.0170324	0.0114875	0.0422171	0.0131709	0.0250403	0.0410139	0.035505	0.0318421	0.0106529	0.0158706	0.0425211	0.0145044	0.0721449	0.0256543	0.0142263	0.0182963	0.00247721	0.0122895	0.00253668	0.0758999	0.0509669	0.00151816	0.00235324	0.0262433	0.0259569	0.0112971	0.0845016	0.0218607	0.0113788	0.0289142	0.0258996	0.0041498	0.00274413	0.0405189	0.00951313	0.00158217	0.00381982	0.02636293	0.0267407	0.005261334	0.0134172	0.598348	0.00879211	0.00294905	0.374609	0.00188423	0.200816	5	37.64959	0.6783173	0.000467998	0.0317231	0.374189	3.59362	0.195448	0.554759	1.0375	2.21229	0.290797	0.290744	0.125148	0.293311	0.2060773	0.9744691
9630	-4209.65	-4155.66	-53.9911	13.11388	0.21225	2.617813	0.0342653	0.0495842	0.0725003	0.0273124	0.00856215	0.106594	0.0227207	0.0367852	0.00981461	0.0154602	0.0715758	0.0259526	0.0240291	0.0147053	0.0111527	0.040519	0.00990699	0.0620128	0.014383	0.017007	0.0132767	0.00129606	0.028525	0.00207159	0.0716883	0.0285186	0.00742261	0.00147027	0.0159609	0.0412573	0.0131861	0.115514	0.0100703	0.00887286	0.0271202	0.0429747	0.00490169	0.0106259	0.0636234	0.0209308	0.00277262	0.0129581	0.02569217	0.0371279	-0.006572154	0.0168843	0.464205	0.0104658	0.00576937	0.501754	0.000921119	0.2160082	4	37.33623	0.6759172	0.000791219	0.0411279	0.414867	3.54321	0.357349	0.707901	1.07985	1.8549	0.282127	0.28346	0.161126	0.273287	0.209436	1.03138
9640	-4211.67	-4143.81	-67.8624	14.9252	0.2236464	1.911092	0.15529	0.0370271	0.0488083	0.0335387	0.0313876	0.123143	0.0354796	0.0359703	0.0085351	0.0162714	0.0544318	0.0319299	0.016458	0.0169541	0.00551649	0.017222	0.0112256	0.0458494	0.0281502	0.0468346	0.0339367	0.00187849	0.0093671	0.00303752	0.109043	0.0262379	0.0203221	0.00692778	0.0230455	0.0365698	0.00911788	0.0755738	0.0146707	0.0201126	0.0148749	0.0203017	0.0121216	0.0223421	0.0404025	0.0142377	0.000470192	0.0114212	0.03802447	0.03238715	0.03248889	0.0103423	0.490094	0.0123831	0.007497	0.478674	0.00101005	0.1944221	3	39.65362	0.6603715	0.00110208	0.0484333	0.442524	3.50794	0.282426	0.645214	1.0676	2.00476	0.313362	0.299334	0.126453	0.260851	0.226911	0.856821
9650	-4200.26	-4146.29	-53.965	13.74001	0.213709	0.6424042	0.0851972	0.0222904	0.0502891	0.0396436	0.0381965	0.0322353	0.0210725	0.0270085	0.00662	0.0150726	0.0562051	0.0151254	0.0172439	0.00940902	0.00535865	0.00450014	0.00171283	0.0412502	0.0270862	0.0102606	0.0231169	0.00712467	0.0146514	0.00620243	0.0191638	0.029176	0.0380383	0.00594538	0.0103292	0.0130375	0.0144803	0.0880284	0.0183221	0.0149242	0.0129722	0.0179715	0.0153166	0.107114	0.0125485	0.01101	0.000269034	0.0051645	0.02048521	0.02754504	0.04657652	0.0159448	0.504955	0.0100429	0.0126007	0.454493	0.00196394	0.1610563	3	37.52679	0.5799328	0.000827143	0.0420396	0.418482	3.53865	0.0619553	0.335039	0.901501	2.70151	0.276677	0.307159	0.141286	0.274877	0.2076329	0.7756785
9660	-4213.56	-4158.22	-55.3383	12.96538	0.21595	0.1721027	0.0363854	0.0142696	0.0607224	0.021791	0.0864065	0.0593554	0.00689591	0.0458682	0.00808098	0.0148697	0.0133005	0.0191972	0.0168667	0.00735288	0.0121086	0.0137876	0.00217663	0.0533123	0.00841809	0.025079	0.0209977	0.0280166	0.0100323	0.0248179	0.0441733	0.0269641	0.0182901	0.00475577	0.0108213	0.0129055	0.013155	0.0844842	0.0207997	0.0408487	0.0235901	0.0424453	0.00957633	0.0435896	0.00650839	0.0102012	0.00022765	0.00218795	0.02203219	0.0151012	0.1279509	0.01204	0.565762	0.00545414	0.0047518	0.409333	0.00265966	0.1729308	4	37.50127	0.6986379	0.000884486	0.0434539	0.423991	3.53167	0.000173374	0.0193878	0.307071	3.67337	0.329181	0.298252	0.111037	0.26153	0.3008817	0.5747467
9670	-4211.32	-4152.58	-58.7457	17.04082	0.263122	0.4609037	0.012191	0.0198235	0.0436228	0.0560474	0.061944	0.0159613	0.00824946	0.0320334	0.00708686	0.0162245	0.0203434	0.0259061	0.0107678	0.00908778	0.0112778	0.0263116	0.0057135	0.0671189	0.00885178	0.0244555	0.0514631	0.0786679	0.0015909	0.00481086	0.0123988	0.00855365	0.0169583	0.00169465	0.00788571	0.00729917	0.0108647	0.0832427	0.0104162	0.0278792	0.0110342	0.038122	0.0104342	0.0100178	0.0115417	0.0131505	0.000782556	0.00163599	0.02232632	0.01567417	0.06399177	0.00941342	0.583508	0.00556757	0.0106932	0.386884	0.00393341	0.07737966	3	37.61724	0.6189487	0.00278054	0.0763167	0.528353	3.39255	0.026391	0.225628	0.789596	2.95839	0.297279	0.298586	0.136458	0.267676	0.1413714	0.5473501
9680	-4209.17	-4155.73	-53.4448	13.33164	0.18711	0.489625	0.0142742	0.0136059	0.0453124	0.0265184	0.02855	0.0191524	0.00706897	0.0345881	0.00959745	0.013833	0.0282752	0.0382775	0.0157731	0.0175736	0.0069167	0.0252367	0.00854049	0.128859	0.00768241	0.0229855	0.020613	0.0387992	0.00316468	0.00378499	0.0117315	0.00877291	0.0122945	0.00168829	0.0213226	0.0133032	0.0178947	0.037847	0.0109585	0.0120014	0.0195575	0.0171071	0.0532587	0.00520933	0.00557056	0.00604178	0.000748357	0.00242105	0.02624055	0.01733689	0.1270444	0.0140793	0.481963	0.00248322	0.0134556	0.471534	0.0164848	0.05786075	4	38.95393	0.6564104	0.000330097	0.0266859	0.349188	3.6238	0.0314813	0.245089	0.81257	2.91086	0.293722	0.292434	0.141971	0.271873	0.1849051	0.3129212
9690	-4195.44	-4149.95	-45.4932	13.77203	0.2119313	0.34831	0.0109252	0.0283571	0.0917182	0.00842035	0.02866	0.0351601	0.00335787	0.0415965	0.0122129	0.0224765	0.0128974	0.0264455	0.0222592	0.0266851	0.00620999	0.0262514	0.0228178	0.0452609	0.00353009	0.0251657	0.0278968	0.0292635	0.00852325	0.00169139	0.0236045	0.0234595	0.0171419	0.00212831	0.00978209	0.0282225	0.0109608	0.0330671	0.0192185	0.00947504	0.0137714	0.0202358	0.0142148	0.00667116	0.0018899	0.00750575	0.00117893	0.00179898	0.01685453	0.01532841	0.003188509	0.0175339	0.501945	0.00358109	0.00985142	0.448806	0.0182823	0.205121	3	38.6989	0.7239621	0.000783517	0.0409297	0.414074	3.54421	0.0100171	0.142241	0.668693	3.17905	0.303588	0.291763	0.122769	0.28188	0.2083096	0.9846934
9700	-4208.24	-4154.35	-53.8844	18.37094	0.1647532	2.790086	0.00432482	0.029616	0.047815	0.0300051	0.0299585	0.0538792	0.00352296	0.0540826	0.0127854	0.0193692	0.0454922	0.0254604	0.0209898	0.0218913	0.0118314	0.035363	0.0723342	0.118374	0.00362593	0.0338625	0.0484225	0.021306	0.00590476	0.00148579	0.0196696	0.0226585	0.00283367	0.00107162	0.00295985	0.0315088	0.0117369	0.0315298	0.0308377	0.00780933	0.0165849	0.0269827	0.0219125	0.0084315	0.0061027	0.00877989	0.000734278	0.00435681	0.02698847	0.04449222	0.1023775	0.0129683	0.507475	0.00248481	0.00698278	0.459515	0.010574	0.2433464	3	38.5626	0.649929	0.000121169	0.0162267	0.285745	3.69791	0.372341	0.719201	1.08126	1.8272	0.303942	0.293155	0.133627	0.269276	0.3457238	0.703875
9710	-4216.8	-4156.29	-60.516	13.84094	0.1674464	1.225218	0.00419968	0.0621106	0.0381412	0.0297136	0.0178993	0.0111765	0.00170146	0.0264214	0.0168944	0.0241427	0.0238219	0.0226863	0.0167018	0.010321	0.00977891	0.0358166	0.034454	0.125188	0.0092502	0.0280245	0.0710799	0.0578874	0.021158	0.00118357	0.0572053	0.0391074	0.0013045	0.000897806	0.0083183	0.0261738	0.0141552	0.0782905	0.0740307	0.0874854	0.0313534	0.0368154	0.0104937	0.0193696	0.00189656	0.00896742	0.000349244	0.0248571	0.03867558	0.03266121	0.06047475	0.0130536	0.46471	0.00152703	0.00412811	0.511231	0.00535005	0.1621973	5	37.52913	0.9959781	0.000138674	0.0173521	0.293608	3.6889	0.179593	0.53536	1.02919	2.25586	0.273194	0.311253	0.13344	0.282113	0.222672	0.7284133
9720	-4218.04	-4154.14	-63.9005	17.34051	0.1912498	1.39845	0.00505802	0.0477036	0.045779	0.0147872	0.0594608	0.0105481	0.00712154	0.0404194	0.0168605	0.0230064	0.0223687	0.031166	0.0344432	0.00665393	0.0157087	0.0234434	0.0455568	0.100802	0.00609527	0.0365539	0.178534	0.00818637	0.00945067	0.0049484	0.0203464	0.0490243	0.00114483	0.00043931	0.030349	0.0173992	0.0180274	0.0284802	0.0135591	0.0966072	0.0267493	0.0139036	0.0120854	0.0221852	0.000764647	0.0172894	0.000773349	0.00629074	0.02372491	0.03370357	-0.0193687	0.0111755	0.458858	0.00378878	0.0085549	0.503703	0.0139196	0.190675	5	37.50217	0.6621918	0.000387296	0.0288849	0.360437	3.61029	0.2092	0.570732	1.04386	2.17621	0.302773	0.29044	0.151606	0.255181	0.1713063	1.113065
9730	-4209.45	-4148.94	-60.5097	17.26868	0.1983214	1.308117	0.0157451	0.032036	0.0983616	0.0969427	0.0476182	0.0204296	0.0128243	0.0480265	0.0125041	0.0263468	0.00550139	0.0217429	0.0122613	0.0137284	0.00686664	0.0474917	0.0347578	0.0756847	0.00687535	0.0774197	0.0776237	0.00866645	0.0201819	0.00464134	0.103985	0.0356017	0.00127974	8.56312e-05	0.0227734	0.0160017	0.0188433	0.0631679	0.0244531	0.102116	0.0260056	0.0354894	0.00493646	0.0259824	0.00160745	0.00500881	0.00149449	0.0279296	0.03229068	0.03128389	0.07169899	0.0171774	0.547452	0.00307672	0.00436455	0.41735	0.0105797	0.1287032	4	37.334	0.6752313	0.000501044	0.0328127	0.379263	3.58742	0.194102	0.553155	1.03684	2.2159	0.305587	0.293464	0.136998	0.263952	0.2004022	0.6422245
9740	-4223.41	-4153.02	-70.3939	19.00423	0.1835417	0.8786597	0.0661138	0.0362628	0.0609207	0.184091	0.0901784	0.00866766	0.00474683	0.0379238	0.0106385	0.035842	0.0168292	0.0406532	0.0166669	0.0161813	0.00512437	0.0855417	0.0865777	0.0819847	0.0178906	0.0426968	0.0961817	0.0120411	0.0440939	0.0147516	0.0481418	0.0351679	0.00151879	0.000289252	0.0245474	0.00969973	0.0133676	0.0247705	0.0391751	0.0551598	0.0424544	0.0148525	0.00160473	0.0149523	0.00962483	0.0114052	0.003383	0.0277285	0.04632611	0.02390226	-0.02750111	0.0123842	0.550098	0.00191813	0.0132292	0.416452	0.00591824	0.230452	5	39.30411	0.6072658	0.000285958	0.0248528	0.33936	3.6355	0.112154	0.436976	0.976575	2.47429	0.300267	0.288731	0.12491	0.286092	0.2029509	1.135506
9750	-4229.63	-4161.99	-67.6355	19.4601	0.1864242	1.247328	0.103747	0.0386404	0.0164686	0.00747944	0.140188	0.0421294	0.0327852	0.0502388	0.0129533	0.0313551	0.00853799	0.0255692	0.0173276	0.0122951	0.0167422	0.042713	0.0609753	0.0497971	0.0230511	0.0456108	0.0857646	0.0314181	0.013367	0.0115069	0.0166232	0.0159111	0.000686369	0.000351988	0.0341929	0.0252686	0.0368803	0.0212	0.0225359	0.0184118	0.0317428	0.00637574	0.00194238	0.0296374	0.011839	0.0312882	0.00687506	0.0461766	0.02520733	0.03037439	0.04500905	0.00833769	0.612902	0.00546024	0.00898332	0.361235	0.00308197	0.1546777	4	37.48357	0.6259448	0.000321253	0.026329	0.347309	3.62604	0.183525	0.540276	1.03136	2.24484	0.303623	0.293651	0.117114	0.285611	0.1996867	0.7746017
9760	-4198.02	-4154.15	-43.8772	17.10962	0.1889347	1.081112	0.0586601	0.0174301	0.0249363	0.00637232	0.0212261	0.0251562	0.00936893	0.0460572	0.0103394	0.0198802	0.00542263	0.0261489	0.0138069	0.00735924	0.0134913	0.0614656	0.00660815	0.0298586	0.00827412	0.00395343	0.0205915	0.0245641	0.00261287	0.00409906	0.0461505	0.0133476	0.00193341	0.000449967	0.0201466	0.00891942	0.0280372	0.041658	0.0251498	0.044852	0.0236879	0.00490525	0.001219	0.00869597	0.00908403	0.0312649	0.00561244	0.0167484	0.015468	0.03062449	0.0379783	0.018305	0.554618	0.00563534	0.00822466	0.408073	0.0051432	0.1716323	6	37.63996	0.8028106	0.000354493	0.0276457	0.354167	3.61783	0.152848	0.499844	1.01224	2.33507	0.282818	0.288767	0.142187	0.286228	0.2096106	0.818815
9770	-4207.8	-4152.94	-54.86	16.4644	0.1686011	1.810854	0.0699334	0.033704	0.0235417	0.0420288	0.0127144	0.0112781	0.015682	0.0472269	0.0146061	0.0245685	0.0070139	0.0417433	0.0206667	0.0142548	0.0165501	0.0473162	0.0151532	0.0272944	0.00227809	0.0112576	0.0379116	0.0242581	0.00167704	0.00293234	0.0143171	0.0462304	0.00187271	0.00162538	0.00376273	0.0127232	0.0104872	0.0572052	0.0285424	0.0939649	0.0326727	0.00438573	0.00301644	0.0615007	0.0153482	0.0167371	0.00975633	0.0599097	0.02890528	0.04755055	0.06403503	0.00880812	0.578573	0.00955033	0.0106211	0.387519	0.00492869	0.2103214	6	38.29013	0.8340932	0.00014674	0.0178464	0.296963	3.68504	0.269601	0.633265	1.06445	2.03269	0.27847	0.305681	0.124213	0.291636	0.2743564	0.7665991
9780	-4212.15	-4160.44	-51.7132	16.13011	0.1995014	2.384726	0.0488675	0.0139308	0.0507209	0.0597292	0.00500607	0.0200412	0.0219106	0.0659364	0.0152035	0.0328533	0.0117906	0.035108	0.0263737	0.00979242	0.00739164	0.0476625	0.0291697	0.0299052	0.00491132	0.00877338	0.0212131	0.0599648	0.00275401	0.000573166	0.0469436	0.0405359	0.00177189	0.00162902	0.00588571	0.00887129	0.0150242	0.0269496	0.040357	0.0465421	0.0299481	0.00851052	0.00236008	0.0374382	0.0116944	0.0109507	0.0157339	0.0697891	0.02631326	0.0289186	0.007439164	0.00993715	0.565513	0.0107854	0.0108621	0.391441	0.0114613	0.2168409	6	37.21172	0.7062502	0.00052211	0.0334883	0.382355	3.58363	0.335248	0.690545	1.07719	1.89701	0.293186	0.304065	0.115129	0.287621	0.22428	0.9668309
9790	-4204.69	-4151.56	-53.1366	16.00551	0.2161111	1.10443	0.0961536	0.0134369	0.0398238	0.0604319	0.00442142	0.0168581	0.0201965	0.0638332	0.0135781	0.0304246	0.011924	0.0536109	0.0299226	0.0107358	0.00387092	0.0180005	0.0145432	0.0407937	0.00573733	0.0124362	0.0364149	0.0149439	0.00835511	0.000570315	0.0195009	0.041214	0.0168468	0.000863905	0.00897933	0.0189293	0.0113344	0.0674353	0.0836979	0.043743	0.0252072	0.00356847	0.0029334	0.0186814	0.0139976	0.0118882	0.0215717	0.130335	0.03976813	0.0442265	0.1282681	0.0147292	0.502435	0.0107874	0.0111895	0.444837	0.0160216	0.1385708	5	37.9137	0.8408297	0.00088871	0.0435562	0.424385	3.53117	0.157307	0.506037	1.01536	2.3213	0.309773	0.295211	0.122932	0.272084	0.266839	0.5193051
9800	-4203.04	-4148.39	-54.6503	16.41539	0.1799435	1.623398	0.0518154	0.00861272	0.0426878	0.0565659	0.00850246	0.0709751	0.0176872	0.0526042	0.0115782	0.0208589	0.0335842	0.0297071	0.0210461	0.0133258	0.00519205	0.0219751	0.00524764	0.0386057	0.00952432	0.0125438	0.0793818	0.00378863	0.0162441	0.000345251	0.0289889	0.0366982	0.0248593	0.00148662	0.00840847	0.0100259	0.00906977	0.0529552	0.0713578	0.0521014	0.021075	0.0069898	0.001229	0.00277631	0.0224924	0.00945421	0.0604983	0.110144	0.02754806	0.03718858	-0.04888542	0.0144429	0.601614	0.0068886	0.00553551	0.361805	0.0097136	0.2285402	5	37.30154	0.841345	0.000245997	0.0230648	0.32933	3.64736	0.243771	0.607885	1.05692	2.09143	0.29927	0.302031	0.117068	0.28163	0.1796548	1.272107
9810	-4212.98	-4154.05	-58.9286	16.08866	0.1541007	1.136344	0.0425853	0.0214689	0.0186903	0.016759	0.00769778	0.0258062	0.034279	0.0461259	0.00894357	0.0253029	0.0667993	0.0228704	0.0168713	0.0132091	0.00514821	0.00877234	0.00801325	0.0219159	0.00236679	0.0101416	0.0547703	0.00747521	0.0598854	0.000639438	0.118467	0.0521367	0.0197472	0.00017565	0.00897115	0.0135111	0.00755029	0.0862393	0.0371583	0.00817872	0.0206556	0.00748736	0.0027534	0.0126275	0.0235519	0.0151099	0.0387096	0.0399342	0.02357731	0.05412749	0.06489431	0.0094492	0.529794	0.0073158	0.00772131	0.441806	0.00391431	0.1323329	5	39.36757	0.4146056	6.78361e-05	0.0121603	0.254158	3.73361	0.163328	0.514219	1.01937	2.30308	0.282298	0.323771	0.124913	0.269018	0.1972272	0.6709668
9820	-4202.1	-4144.36	-57.7439	17.10636	0.1697158	1.951488	0.0446375	0.0270794	0.0234934	0.0312107	0.0228173	0.0278381	0.0365008	0.0441825	0.0115902	0.0291147	0.0620735	0.0250209	0.0162535	0.0071553	0.00533934	0.0107358	0.0123298	0.0324624	0.00156122	0.0145619	0.0293594	0.00175462	0.0309728	0.000876414	0.0784625	0.0214916	0.0224549	0.000372544	0.0237817	0.00801955	0.0123945	0.0581882	0.0897733	0.0149143	0.0126243	0.0069058	0.00379537	0.0410786	0.0292995	0.0129619	0.0389349	0.0936872	0.02473029	0.03324691	0.04524349	0.0148838	0.577119	0.00730771	0.00445117	0.393413	0.00282615	0.1933319	4	37.8244	0.5562877	0.000154858	0.0183302	0.300191	3.68132	0.287414	0.649754	1.06873	1.99411	0.290074	0.316781	0.116954	0.276191	0.2385753	0.8103597
9830	-4214.59	-4150.03	-64.5627	17.05649	0.192299	3.532622	0.0194817	0.0331003	0.0233642	0.0191172	0.0581874	0.0334343	0.0279375	0.0405691	0.0109619	0.0270946	0.0294547	0.0425182	0.0161293	0.00792596	0.00751073	0.0318714	0.0183158	0.0694803	0.00121118	0.0120291	0.0291729	0.00170679	0.0301668	0.00150707	0.0106235	0.0222464	0.0272248	0.000819248	0.0437634	0.019913	0.021943	0.0610737	0.0505453	0.0405647	0.0182695	0.0169642	0.0301374	0.114473	0.0232971	0.034124	0.0393419	0.068742	0.03224522	0.03216539	-0.03725667	0.0115516	0.520962	0.00407317	0.00461947	0.453386	0.00540818	0.2031079	4	37.73802	0.6806414	0.000402863	0.0294543	0.363262	3.60688	0.426686	0.757319	1.08413	1.73187	0.274845	0.323665	0.139799	0.26169	0.1658512	1.224639
9840	-4223.83	-4149.15	-74.68	17.65934	0.1903595	2.347144	0.0376782	0.0173234	0.0244761	0.0237406	0.0752109	0.0182899	0.0515842	0.0500503	0.0138268	0.0279158	0.0454074	0.0257036	0.0242732	0.0109545	0.00412435	0.0536831	0.0457121	0.0448332	0.000797381	0.0329413	0.0283199	0.00146826	0.0672095	0.00180111	0.00417515	0.0613942	0.0227127	0.000878522	0.0307712	0.0114913	0.0148127	0.0629782	0.0715532	0.0271387	0.0151785	0.0179044	0.0349128	0.086935	0.0193345	0.155142	0.0449326	0.0197683	0.04538436	0.03082471	0.09286081	0.0113132	0.531492	0.0043958	0.0179769	0.425435	0.00938715	0.1460451	4	38.39491	0.6667406	0.000374433	0.0284056	0.358032	3.61319	0.331468	0.687489	1.07666	1.90438	0.301354	0.295251	0.129472	0.273924	0.2389059	0.6113081
