Iteration	Posterior	Likelihood	Prior	div[1]	div[2]	div[3]	div[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	psi[1]	psi[2]	psi[3]	psi[4]	turnover[1]	turnover[2]	turnover[3]	turnover[4]
5960	-796.899	0	-796.899	0.0243408	0.0129134	0.018443	0.0922989	0.110526	0.0255592	0.0266629	0.09655	0.0861855	0.0126458	0.00821988	0.00425113	0.0011456	0.00297701	0.00360577	0.00186282	0.779773	0.494765	0.308289	0.0440304
5970	-798.171	0	-798.171	0.0234915	0.0110478	0.0221692	0.111709	0.100249	0.0283216	0.0270756	0.124899	0.0767579	0.0172738	0.00490638	0.0131897	0.0019516	0.00245901	0.00335902	0.00165551	0.76567	0.609917	0.181211	0.105603
5980	-798.695	0	-798.695	0.0264724	0.00896097	0.0173306	0.0756437	0.110827	0.0248888	0.0260934	0.118635	0.0843543	0.0159278	0.00876281	0.0429908	0.00230077	0.00392163	0.00385085	0.00061838	0.761137	0.639959	0.335824	0.36238
5990	-798.765	0	-798.765	0.0343857	0.0105489	0.012398	0.0859993	0.124492	0.024567	0.0189543	0.128808	0.090106	0.0140181	0.00655631	0.0428088	0.00156454	0.00262983	0.0031082	0.00117143	0.723791	0.570607	0.345901	0.332346
6000	-803.692	0	-803.692	0.0430827	0.0200195	0.0202806	0.0902584	0.131254	0.0279552	0.0269877	0.129685	0.0881709	0.00793578	0.00670707	0.0394268	0.00130717	0.00179167	0.00498164	0.00082669	0.67176	0.283874	0.248523	0.304019
6010	-802.381	0	-802.381	0.059104	0.00780691	0.00945276	0.0749558	0.127495	0.0190925	0.0191712	0.142738	0.0683907	0.0112856	0.00971842	0.0677823	0.00135416	0.00531749	0.00534051	0.000644453	0.53642	0.591101	0.506929	0.474872
6020	-803.73	0	-803.73	0.0406006	0.0147384	0.00766593	0.0892635	0.123668	0.0358549	0.0247883	0.150727	0.083067	0.0211165	0.0171224	0.0614631	0.00173168	0.00347366	0.00363014	0.000469976	0.671696	0.588944	0.690744	0.407779
6030	-800.039	0	-800.039	0.0213824	0.0146108	0.0162337	0.0948926	0.095352	0.0299599	0.0280106	0.147986	0.0739696	0.0153491	0.0117769	0.0530936	0.00163366	0.00291807	0.00421472	0.000334989	0.775753	0.512322	0.420445	0.358774
6040	-799.349	0	-799.349	0.0438108	0.0192168	0.0134063	0.0956718	0.1243	0.0311822	0.028618	0.131542	0.0804889	0.0119654	0.0152117	0.03587	0.000695826	0.00189178	0.00379845	0.000225892	0.647539	0.383725	0.531544	0.272689
6050	-798.608	0	-798.608	0.0430026	0.0072309	0.0232041	0.107385	0.10831	0.026498	0.0339864	0.136904	0.0653071	0.0192671	0.0107823	0.0295192	0.00126761	0.00174755	0.00265938	0.00111141	0.602966	0.727115	0.317254	0.21562
6060	-800.68	0	-800.68	0.032818	0.0107785	0.0199934	0.0601093	0.0973758	0.0308668	0.0309527	0.13412	0.0645578	0.0200883	0.0109593	0.0740108	0.00121904	0.00195483	0.00277845	0.000561574	0.662976	0.650806	0.354067	0.551825
6070	-807.343	0	-807.343	0.0689049	0.0178731	0.00969223	0.113593	0.14337	0.0299508	0.0281572	0.155616	0.0744656	0.0120777	0.018465	0.0420235	0.0012946	0.00260953	0.00294077	0.00124728	0.519393	0.403251	0.655782	0.270046
6080	-797.895	0	-797.895	0.0583667	0.0171445	0.01525	0.095416	0.126266	0.0290181	0.0242159	0.13037	0.0678989	0.0118737	0.00896582	0.034954	0.000874097	0.00219992	0.0039394	0.00106787	0.537746	0.409181	0.370246	0.268114
6090	-801.895	0	-801.895	0.034649	0.0138464	0.018572	0.0861393	0.134148	0.0254739	0.0346682	0.143738	0.0994988	0.0116275	0.0160962	0.057599	0.00115545	0.00320116	0.00384647	0.0026009	0.74171	0.456448	0.464293	0.400721
6100	-802.44	0	-802.44	0.0401837	0.0188246	0.0233545	0.121382	0.128025	0.0306966	0.0317693	0.157824	0.0878409	0.011872	0.00841486	0.0364413	0.000700373	0.0015248	0.00323767	0.00792667	0.686125	0.386754	0.264874	0.230899
6110	-802.968	0	-802.968	0.0192122	0.0111268	0.0258292	0.103676	0.10484	0.0320176	0.0363427	0.127013	0.0856278	0.0208907	0.0105135	0.0233371	0.0013076	0.00108995	0.00364951	0.0044885	0.816748	0.652477	0.289287	0.183738
6120	-799.75	0	-799.75	0.052647	0.015688	0.0300773	0.0764844	0.131521	0.0323877	0.0382978	0.0998777	0.0788736	0.0166996	0.00822043	0.0233933	0.000638656	0.00168581	0.0039261	0.00610411	0.599705	0.515617	0.214645	0.234219
6130	-799.358	0	-799.358	0.0737408	0.0165074	0.0195581	0.0882232	0.163357	0.0266697	0.02796	0.121328	0.0896162	0.0101623	0.00840186	0.0331045	0.000530497	0.0036042	0.00392438	0.0043301	0.548591	0.381044	0.300496	0.272852
6140	-796.933	0	-796.933	0.0874549	0.00842558	0.0257537	0.0779539	0.175986	0.0255657	0.0328941	0.0880951	0.0885312	0.0171401	0.00714043	0.0101411	0.000484448	0.00256164	0.00276568	0.00387185	0.503058	0.670434	0.217074	0.115116
6150	-795.611	0	-795.611	0.0656706	0.0135646	0.0239493	0.0848759	0.144573	0.0295857	0.0299347	0.0953362	0.0789024	0.0160211	0.00598533	0.0104603	0.000383936	0.00169117	0.00324467	0.00253958	0.545761	0.541513	0.199946	0.109721
6160	-796.719	0	-796.719	0.0696234	0.0140567	0.025646	0.0928471	0.151022	0.0324892	0.0295409	0.0992346	0.081399	0.0184325	0.00389491	0.00638754	0.00033215	0.00192291	0.00348794	0.00100167	0.538986	0.567343	0.131848	0.064368
6170	-796.934	0	-796.934	0.0696884	0.00845938	0.0173257	0.0815303	0.141225	0.0293617	0.0302348	0.0981365	0.0715362	0.0209023	0.0129091	0.0166062	0.000700563	0.00258411	0.00392429	0.000982467	0.506542	0.711891	0.426961	0.169215
6180	-797.462	0	-797.462	0.0495665	0.00771468	0.0203366	0.0912686	0.129024	0.0202491	0.0275771	0.105451	0.0794573	0.0125344	0.00724043	0.0141828	0.000679508	0.00152695	0.00256682	0.00107049	0.615834	0.619011	0.262552	0.134496
6190	-797.173	0	-797.173	0.0546723	0.0168124	0.0137474	0.0849624	0.132638	0.0282014	0.0243271	0.124425	0.0779657	0.0113889	0.0105797	0.0394628	0.000677947	0.00228444	0.00337293	0.00272576	0.587808	0.403843	0.434895	0.317161
6200	-801.297	0	-801.297	0.0419878	0.0209686	0.0105493	0.0704066	0.135357	0.0408329	0.0205961	0.102986	0.0933697	0.0198643	0.0100468	0.0325795	0.000907904	0.00210537	0.00375952	0.00166539	0.689801	0.486478	0.487799	0.316348
6210	-803.127	0	-803.127	0.0402109	0.015107	0.0232327	0.0572951	0.117747	0.0252056	0.0268046	0.0777972	0.0775361	0.0100986	0.00357196	0.020502	0.00143001	0.00336223	0.00602359	0.00372488	0.658497	0.400648	0.133259	0.263532
6220	-798.891	0	-798.891	0.0661218	0.0136355	0.0183187	0.0782392	0.142671	0.0262355	0.0290796	0.112935	0.0765491	0.0126	0.0107609	0.0346961	0.0011114	0.00302755	0.00314584	0.00184641	0.536543	0.480266	0.370049	0.307221
6230	-799.038	0	-799.038	0.0636214	0.00635615	0.0260111	0.0769199	0.153119	0.0326	0.0324901	0.113019	0.0894972	0.0262439	0.00647905	0.036099	0.000840874	0.00242007	0.00277499	0.000452461	0.584496	0.805026	0.199416	0.319407
6240	-798.103	0	-798.103	0.0606768	0.00241099	0.0181065	0.0747293	0.149689	0.0220202	0.0231867	0.124208	0.0890126	0.0196092	0.00508028	0.0494783	0.00101134	0.00281575	0.00398424	0.000266638	0.594649	0.89051	0.219103	0.398352
6250	-795.084	0	-795.084	0.0807173	0.00889441	0.0163874	0.100915	0.16621	0.022883	0.0278838	0.1121	0.0854925	0.0139886	0.0114964	0.0111851	0.000609698	0.00262178	0.0039008	0.000502089	0.514365	0.611309	0.412295	0.0997785
6260	-796.656	0	-796.656	0.0835583	0.00725911	0.0178598	0.0995727	0.173761	0.0241766	0.0313852	0.118825	0.090203	0.0169175	0.0135255	0.0192524	0.000519903	0.00239336	0.0040407	0.000302062	0.51912	0.699747	0.43095	0.162023
6270	-802.7	0	-802.7	0.0767922	0.00933284	0.0263409	0.060689	0.164639	0.0239455	0.0427882	0.104394	0.0878472	0.0146127	0.0164473	0.0437052	0.000567038	0.00159323	0.00348817	0.00043018	0.533573	0.610247	0.384389	0.418655
6280	-803.818	0	-803.818	0.0368705	0.0127334	0.0253717	0.0989125	0.118344	0.0361913	0.038498	0.112862	0.0814739	0.0234579	0.0131263	0.0139497	0.000578147	0.0011135	0.00114378	0.000789589	0.688447	0.648164	0.34096	0.1236
6290	-799.631	0	-799.631	0.0522119	-0.00282677	0.0246077	0.100883	0.138074	0.020462	0.0405277	0.103768	0.0858621	0.0232887	0.01592	0.00288527	0.00138762	0.00331573	0.00265834	0.00296666	0.621856	1.13815	0.392818	0.0278049
6300	-800.074	0	-800.074	0.0319137	0.0020485	0.0188448	0.114508	0.127443	0.0224708	0.0341413	0.117819	0.0955291	0.0204223	0.0152964	0.00331164	0.00153159	0.00259236	0.00301254	0.00738816	0.749584	0.908837	0.448033	0.0281078
6310	-797.238	0	-797.238	0.0418652	0.00693386	0.0222993	0.105024	0.127732	0.0226654	0.0344351	0.107863	0.0858667	0.0157316	0.0121357	0.00283858	0.00106468	0.00171615	0.00345666	0.00610211	0.672242	0.694078	0.352424	0.0263165
6320	-797.189	0	-797.189	0.0370203	0.0117536	0.0179217	0.0840847	0.126919	0.0329558	0.0277723	0.0915978	0.0898989	0.0212021	0.00985056	0.00751306	0.00115411	0.00220335	0.00404154	0.00355941	0.708316	0.643352	0.35469	0.0820223
6330	-800.596	0	-800.596	0.028205	0.00209746	0.0223856	0.0937962	0.113135	0.0155344	0.0293775	0.116903	0.0849303	0.013437	0.00699192	0.0231073	0.00223073	0.00433261	0.00385939	0.00582715	0.750697	0.86498	0.238002	0.197661
6340	-809.459	0	-809.459	0.0455368	0.00940783	0.0139661	0.149004	0.138656	0.0208567	0.0268222	0.157669	0.0931191	0.0114488	0.0128561	0.00866504	0.00154842	0.00416624	0.00496063	0.0143822	0.671584	0.548929	0.479307	0.0549571
6350	-798.009	0	-798.009	0.063766	0.00125918	0.0181281	0.108554	0.142385	0.0199821	0.0266885	0.122135	0.0786188	0.018723	0.00856044	0.0135808	0.00171577	0.00344359	0.00427235	0.00299398	0.552157	0.936985	0.320754	0.111195
6360	-797.652	0	-797.652	0.0543848	0.00362257	0.0176048	0.073943	0.144332	0.020568	0.0306714	0.0973831	0.0899475	0.0169454	0.0130666	0.0234401	0.0012147	0.00317547	0.00303085	0.00444086	0.623197	0.823874	0.426018	0.2407
6370	-798.757	0	-798.757	0.061249	0.00417299	0.0134741	0.115599	0.148425	0.0205781	0.0207082	0.125692	0.0871761	0.0164051	0.00723405	0.010093	0.000911379	0.00382728	0.00238494	0.00346011	0.58734	0.797212	0.349333	0.0802995
6380	-804.274	0	-804.274	0.0992252	-0.00667018	0.0159635	0.105604	0.195252	0.00989262	0.0207095	0.111871	0.096027	0.0165628	0.00474597	0.00626711	0.00064052	0.00322385	0.00517842	0.00244756	0.49181	1.67426	0.229169	0.0560209
6390	-802.09	0	-802.09	0.098984	-0.000644962	0.0159937	0.082431	0.195214	0.0150961	0.0237949	0.0888293	0.09623	0.015741	0.00780128	0.00639825	0.000439182	0.00529171	0.00546021	0.00371362	0.492946	1.04272	0.327855	0.0720286
6400	-800.902	0	-800.902	0.0867612	0.00463716	0.0159008	0.0823244	0.191366	0.0182066	0.0302455	0.0846648	0.104605	0.0135695	0.0143447	0.00234038	0.000656232	0.00383911	0.0032568	0.00603399	0.546623	0.745304	0.474275	0.0276429
6410	-805.976	0	-805.976	0.0521789	0.0104421	0.0253641	0.122084	0.147575	0.0212819	0.039758	0.124365	0.0953964	0.0108398	0.0143939	0.00228118	0.000658146	0.00285878	0.00254347	0.0121184	0.646425	0.509342	0.362038	0.0183426
6420	-798.169	0	-798.169	0.0408735	0.0123688	0.0178647	0.125857	0.141776	0.0264192	0.0292308	0.135322	0.100903	0.0140504	0.0113661	0.00946578	0.000768713	0.00206948	0.00392545	0.00221854	0.711704	0.531824	0.38884	0.0699499
6430	-802.521	0	-802.521	0.0617703	0.0101299	0.0162821	0.094176	0.155175	0.0152212	0.0234442	0.0999328	0.0934044	0.00509137	0.00716215	0.00575687	0.000871159	0.00315219	0.00343374	0.00280438	0.601931	0.334491	0.305497	0.0576074
6440	-803.876	0	-803.876	0.0644699	0.0128565	0.0177109	0.0921484	0.148086	0.019544	0.0225275	0.0959037	0.0836159	0.00668751	0.00481655	0.00375523	0.000833285	0.00152875	0.00466706	0.00203045	0.564645	0.342177	0.213808	0.0391562
6450	-800.535	0	-800.535	0.0500056	0.00807073	0.029022	0.10447	0.125677	0.0204388	0.03403	0.107598	0.0756717	0.0123681	0.00500807	0.00312719	0.00130857	0.00314392	0.0045961	0.00525545	0.602111	0.605127	0.147166	0.0290637
6460	-797.562	0	-797.562	0.0451845	0.00636399	0.0238867	0.0744745	0.117042	0.0216784	0.031324	0.0774835	0.0718575	0.0153144	0.00743725	0.00300899	0.00170605	0.00339001	0.0044708	0.00182344	0.613946	0.706437	0.23743	0.0388339
6470	-796.593	0	-796.593	0.054648	0.0082226	0.0177786	0.110421	0.126306	0.0240265	0.0256013	0.111915	0.0716579	0.0158039	0.00782272	0.00149397	0.00151304	0.0037341	0.00463699	0.00254497	0.567336	0.65777	0.305559	0.0133491
6480	-797.639	0	-797.639	0.0669804	0.0110038	0.011704	0.108316	0.149893	0.0291969	0.0253894	0.109611	0.0829126	0.0181931	0.0136854	0.00129482	0.000812275	0.00428766	0.00360276	0.00233024	0.553145	0.623119	0.539021	0.0118129
6490	-796.833	0	-796.833	0.068838	0.00428102	0.0244817	0.0874501	0.147361	0.0249784	0.0293744	0.0880913	0.078523	0.0206974	0.00489274	0.00064123	0.000651484	0.00250258	0.00211185	0.000611826	0.532862	0.828611	0.166565	0.00727915
6500	-799.253	0	-799.253	0.0743959	0.00712214	0.0255678	0.0975398	0.141534	0.0260142	0.0284755	0.0993974	0.0671385	0.018892	0.0029077	0.00185761	0.000722853	0.00305713	0.0047056	0.000683515	0.474362	0.726221	0.102112	0.0186887
6510	-797.031	0	-797.031	0.0498374	0.00567365	0.0209477	0.0701112	0.124682	0.0239468	0.0270908	0.0790232	0.074845	0.0182731	0.00614305	0.00891194	0.00109319	0.00321915	0.00379276	0.000309179	0.600285	0.763073	0.226758	0.112776
6520	-800.497	0	-800.497	0.0595318	0.0133139	0.0142664	0.071972	0.132354	0.0298635	0.0241635	0.0956522	0.0728224	0.0165496	0.00989712	0.0236802	0.000575187	0.00260803	0.00574719	0.000549256	0.550209	0.554173	0.409589	0.247565
6530	-804.71	0	-804.71	0.0473829	-0.00962499	0.0197769	0.115752	0.149474	0.0153695	0.0278856	0.158877	0.102091	0.0249945	0.00810872	0.0431255	0.00138103	0.00210017	0.00283042	0.00335885	0.683003	1.62624	0.290785	0.271439
6540	-796.58	0	-796.58	0.052587	0.00373895	0.0168242	0.102481	0.124515	0.0217913	0.0323848	0.127472	0.0719284	0.0180523	0.0155606	0.0249908	0.00117298	0.00296094	0.00315191	0.00196148	0.577667	0.82842	0.48049	0.196049
6550	-803.638	0	-803.638	0.00739351	0.0129961	0.0157659	0.125742	0.0924302	0.0299563	0.0247302	0.140155	0.0850367	0.0169602	0.00896425	0.0144131	0.00343676	0.00278717	0.00299309	0.00325214	0.92001	0.566165	0.362482	0.102837
6560	-802.056	0	-802.056	0.01274	0.00118161	0.0169395	0.0771833	0.0824425	0.0222398	0.0255819	0.0971417	0.0697025	0.0210582	0.0086424	0.0199584	0.00298816	0.00277906	0.00320388	0.0055995	0.845468	0.94687	0.337833	0.205456
6570	-802.568	0	-802.568	0.0231456	0.00663981	0.0171127	0.117881	0.0948407	0.0180442	0.026748	0.12366	0.0716951	0.0114044	0.00963528	0.00577921	0.00239609	0.00202495	0.0048486	0.00519158	0.755953	0.632025	0.360224	0.0467345
6580	-798.991	0	-798.991	0.0293876	0.00533945	0.0122574	0.0927155	0.114601	0.0180387	0.0242908	0.09934	0.0852137	0.0126993	0.0120334	0.00662451	0.00178119	0.00447039	0.00402419	0.00269944	0.743566	0.704	0.495389	0.0666852
6590	-795.92	0	-795.92	0.0625962	0.00723006	0.0245957	0.0869681	0.140242	0.0232914	0.0325483	0.0907734	0.0776455	0.0160614	0.00795264	0.0038053	0.00102904	0.00261191	0.00401987	0.00463693	0.553655	0.689583	0.244333	0.0419209
6600	-797.309	0	-797.309	0.0451536	0.00944841	0.0209179	0.102301	0.121362	0.03039	0.0305628	0.112667	0.0762083	0.0209416	0.00964483	0.0103657	0.00129694	0.00244626	0.00284296	0.00540169	0.627943	0.689094	0.315575	0.0920034
6610	-802.907	0	-802.907	0.0481355	0.016899	0.0155688	0.0838614	0.132036	0.0414823	0.0253951	0.102749	0.0839005	0.0245832	0.00982622	0.0188876	0.00119669	0.00212581	0.0054022	0.00421317	0.635437	0.59262	0.386934	0.183822
6620	-798.706	0	-798.706	0.0309937	0.00639157	0.0142464	0.0782036	0.116535	0.0267753	0.0247194	0.0904466	0.0855417	0.0203837	0.0104731	0.012243	0.00140594	0.00323511	0.00403509	0.00238956	0.73404	0.761288	0.423677	0.135362
6630	-798.735	0	-798.735	0.014196	-0.000732863	0.0227241	0.0854214	0.0989459	0.0176498	0.028721	0.0950723	0.0847499	0.0183826	0.00599691	0.00965089	0.00206178	0.00270741	0.00366262	0.00115047	0.856528	1.04152	0.208799	0.101511
6640	-797.091	0	-797.091	0.0444657	-0.00251614	0.0224889	0.119444	0.122048	0.0169991	0.0359124	0.126611	0.0775823	0.0195152	0.0134235	0.00716695	0.00132373	0.00276314	0.00266154	0.0012594	0.63567	1.14802	0.373784	0.056606
6650	-797.603	0	-797.603	0.0331686	0.0145626	0.0219631	0.0807134	0.120742	0.0264125	0.0299325	0.0955726	0.0875734	0.0118499	0.00796941	0.0148592	0.00118939	0.00241906	0.0051359	0.00217999	0.725294	0.448647	0.266246	0.155475
6660	-801.908	0	-801.908	0.031293	-0.000307505	0.0250928	0.0821064	0.11751	0.0238817	0.0355985	0.0928103	0.0862172	0.0241892	0.0105058	0.0107039	0.00163473	0.00234257	0.00480633	0.00583186	0.7337	1.01288	0.295118	0.115331
6670	-800.49	0	-800.49	0.0437642	0.00364134	0.0223884	0.0656646	0.127063	0.0172809	0.0308676	0.131447	0.0832991	0.0136396	0.00847919	0.0657827	0.00109507	0.00351674	0.00244951	0.00387002	0.655572	0.789285	0.274696	0.500449
6680	-798.544	0	-798.544	0.0555834	0.0119418	0.0201936	0.0971452	0.140637	0.025984	0.0256112	0.122622	0.0850535	0.0140422	0.00541759	0.0254764	0.00128749	0.00387267	0.00430694	0.00435103	0.604774	0.540418	0.211532	0.207764
6690	-796.195	0	-796.195	0.0372483	0.0123165	0.0196716	0.102424	0.141557	0.0297443	0.0301742	0.106735	0.104309	0.0174279	0.0105026	0.00431089	0.000956132	0.00246061	0.00302785	0.0026321	0.736868	0.585922	0.348065	0.0403887
6700	-795.841	0	-795.841	0.0553501	0.0134891	0.0124478	0.0984346	0.140204	0.0308456	0.0240178	0.111678	0.0848541	0.0173565	0.0115699	0.013243	0.000991004	0.0024569	0.00327434	0.00183404	0.605218	0.562689	0.481724	0.118582
6710	-798.762	0	-798.762	0.0557613	0.009017	0.0126926	0.127501	0.140413	0.0214674	0.0257655	0.138775	0.0846519	0.0124504	0.013073	0.0112737	0.00129144	0.00408151	0.00283112	0.00164373	0.602877	0.579967	0.507381	0.0812374
6720	-798.356	0	-798.356	0.0543552	0.0131182	0.0179457	0.104514	0.134998	0.0311895	0.0261843	0.110382	0.0806429	0.0180713	0.0082386	0.00586716	0.00101211	0.00240491	0.00600551	0.000499068	0.597364	0.579402	0.314639	0.0531535
6730	-799.05	0	-799.05	0.0363821	0.00361267	0.0194705	0.0758284	0.139482	0.0226651	0.0263315	0.102819	0.1031	0.0190524	0.00686106	0.026991	0.00122996	0.00207032	0.00345118	0.000361191	0.739163	0.840606	0.260564	0.262509
6740	-798.289	0	-798.289	0.0986476	0.00370242	0.020931	0.090122	0.190755	0.022821	0.0278686	0.136631	0.0921073	0.0191186	0.0069376	0.0465086	0.000425066	0.00194614	0.00294902	0.000615013	0.482857	0.837763	0.248939	0.340397
6750	-798.552	0	-798.552	0.0745881	0.0162837	0.0183695	0.077367	0.169571	0.0293358	0.0304563	0.148308	0.0949825	0.0130521	0.0120868	0.0709407	0.000446951	0.00165853	0.00356688	0.000546717	0.560136	0.44492	0.396857	0.478335
6760	-796.5	0	-796.5	0.0749619	0.0129657	0.0211943	0.0832663	0.157144	0.0311717	0.0281136	0.128705	0.0821825	0.018206	0.00691925	0.0454387	0.000560518	0.00237268	0.00262216	0.00130924	0.522974	0.584056	0.246118	0.353045
6770	-797.012	0	-797.012	0.0760167	0.0074699	0.0205337	0.0858563	0.161088	0.0238609	0.0277757	0.128877	0.0850713	0.016391	0.00724192	0.0430206	0.000371277	0.00193911	0.00371509	0.00238676	0.528105	0.686939	0.260729	0.333812
6780	-798.891	0	-798.891	0.0871946	0.00600216	0.0233848	0.0895373	0.187962	0.0182082	0.0342847	0.129751	0.100768	0.012206	0.0108999	0.0402134	0.000477842	0.00220969	0.00335307	0.0040813	0.536106	0.670358	0.317923	0.309928
6790	-799.73	0	-799.73	0.0815237	0.0105386	0.0207654	0.0672045	0.178359	0.0261348	0.0301653	0.0970312	0.0968349	0.0155962	0.00939984	0.0298266	0.000265007	0.00239681	0.00429991	0.00295149	0.542923	0.596759	0.311611	0.307392
6800	-802.38	0	-802.38	0.0833542	0.0144269	0.0161551	0.100119	0.181181	0.0310188	0.0212583	0.127854	0.0978268	0.0165919	0.0051032	0.0277346	0.000459305	0.00402389	0.0033684	0.00768344	0.53994	0.534898	0.240057	0.216924
6810	-801.473	0	-801.473	0.0543069	0.0125737	0.021223	0.110312	0.17291	0.0245096	0.0340477	0.138715	0.118603	0.0119359	0.0128247	0.0284037	0.000757808	0.00182484	0.00412942	0.00191916	0.685923	0.486988	0.376667	0.204763
6820	-804.074	0	-804.074	0.0617563	0.00049478	0.0232494	0.0752342	0.174495	0.0119862	0.0353945	0.125325	0.112739	0.0114914	0.0121451	0.0500907	0.000622497	0.00201214	0.00381991	0.00193022	0.646086	0.958721	0.343135	0.399687
6830	-796.054	0	-796.054	0.0520938	0.0131258	0.0142101	0.103551	0.139191	0.0286682	0.0256305	0.12613	0.087097	0.0155424	0.0114204	0.0225784	0.000762992	0.00317721	0.00325038	0.00191215	0.625738	0.542147	0.445577	0.179009
6840	-800.216	0	-800.216	0.0666854	0.0172869	0.0115703	0.116137	0.171939	0.0353452	0.023129	0.157088	0.105253	0.0180583	0.0115588	0.0409512	0.00064843	0.00268965	0.00366905	0.00219462	0.612156	0.510914	0.499751	0.260689
6850	-801.319	0	-801.319	0.0611699	0.0106565	0.01951	0.0545228	0.169794	0.0236569	0.0307672	0.162623	0.108624	0.0130003	0.0112573	0.1081	0.000968955	0.0023226	0.00347813	0.00102972	0.63974	0.549537	0.365885	0.664729
6860	-801.086	0	-801.086	0.0911596	0.00555663	0.0259046	0.0600075	0.156484	0.0203002	0.0306817	0.114711	0.0653246	0.0147436	0.00477705	0.0547039	0.000588027	0.00255566	0.00441093	0.00207965	0.417452	0.726277	0.155697	0.476883
6870	-796.482	0	-796.482	0.079524	0.0102293	0.0153703	0.101828	0.167665	0.028326	0.0251451	0.141638	0.0881409	0.0180968	0.00977487	0.0398093	0.000559853	0.00222819	0.00337132	0.00238003	0.525697	0.638874	0.388738	0.281064
6880	-799.612	0	-799.612	0.0742536	0.0171088	0.0132034	0.109949	0.148939	0.028599	0.0251827	0.154319	0.0746857	0.0114902	0.0119793	0.0443706	0.000585948	0.00355759	0.00372488	0.00208379	0.501451	0.40177	0.475697	0.287524
6890	-804.893	0	-804.893	0.093719	0.0119895	0.0113087	0.0939646	0.170487	0.0313883	0.0186805	0.1335	0.0767677	0.0193988	0.00737188	0.0395353	0.000473075	0.0040567	0.00486191	0.00961767	0.450286	0.618027	0.394629	0.296145
